	IL17DTT201	IL17DTT28	IL17DTT188	IL17DTT218	IL17DTT85	IL17DTT52	IL17DTT132	IL17DTT104	IL17DTT90	IL17DTT143	IL17DTT26	IL17DTT142	IL17DTT27	IL17DTT144	IL17DTT219	IL17DTT29	IL17DTT129	IL17DTT199	IL17DTT202	IL17DTT200	IL17DTT116	IL17DTT25	IL17DTT203	IL17DTT130	IL17DTT86	IL17DTT141	IL17DTT53	IL17DTT117	IL17DTT115	IL17DTT89	IL17DTT220	IL17DTT105	IL17DTT222	IL17DTT221	IL17DTT49	IL17DTT51	IL17DTT131	IL17DTT139	IL17DTT88	IL17DTT189	IL17DTT87	IL17DTT120	IL17DTT140	IL17DTT119	IL17DTT30	IL17DTT128	IL17DTT217	IL17DTT127	IL17DTT118	IL17DTT50	IL17DTT106	IL17DTT103	TKODTT130	TKODTT152	TKODTT21	TKODTT142	TKODTT112	TKODTT141	TKODTT155	TKODTT19	TKODTT46	TKODTT126	TKODTT124	TKODTT123	TKODTT69	TKODTT107	TKODTT36	TKODTT16	TKODTT93	TKODTT127	TKODTT76	TKODTT34	TKODTT113	TKODTT43	TKODTT24	TKODTT129	TKODTT17	TKODTT111	TKODTT77	TKODTT88	TKODTT47	TKODTT110	TKODTT18	TKODTT156	TKODTT125	TKODTT35	TKODTT131	TKODTT139	TKODTT2	TKODTT103	TKODTT70	TKODTT87	TKODTT109	TKODTT58	TKODTT60	TKODTT108	TKODTT104	TKODTT57	TKODTT92	TKODTT44	TKODTT153	TKODTT55	TKODTT90	TKODTT78	TKODTT3	TKODTT91	TKODTT73	TKODTT143	TKODTT59	TKODTT23	TKODTT72	TKODTT154	TKODTT105	TKODTT22	TKODTT94	TKODTT128	TKODTT5	TKODTT151	TKODTT89	TKODTT48	TKODTT45	TKODTT75	TKODTT106	TKODTT144	TKODTT6	TKODTT132	TKODTT32	TKODTT56	TKODTT31	TKODTT71	TKODTT1	TKODTT74	TKODTT20	TKODTT33	TKODTT95	TKODTT140	TKODTT4
IL17DTT141	1.0049063930589182	3.1672610994260926	0.8288812350216884	0.3984999344673475	0.8951457864843623	2.6859302049339315	1.7560789410593922	0.39799027948562793	0.4481803775650873	2.183394561839255	0.37332779353442475	2.7801785858738497	0.1830499160532885	1.6451408584413936	0.8101681720538276	2.5237647357315187	1.7317149381433197	0.847282672993869	2.595061144277293	0.9297177954169783	0.427290988490249	1.4832136002106153	2.6958896892003215	0.5317716299539292	0.4337880449193094	0.0	1.6956142498963533	0.23266189876630877	0.8646286292476777	1.3213163830211914	2.5542913234614573	0.32678597667375836	2.06326301516679	2.131099565325321	0.9002653402478705	0.1888464682397694	1.5134063950628598	0.46984776714446175	2.0917878844788063	0.562426241740361	0.22565216376664074	1.6834579726692342	0.45599203622512374	2.1089921913787433	1.6938248747474312	1.2447494033585966	1.0043172022389315	1.036541795027129	2.449228927309833	0.3427015560508481	2.0236841843762545	0.8062985299517093	1.7547317259830648	0.4135154577503241	0.6280764681773694	2.8072438594807054	2.538714308556898	0.404600557175307	2.806841790504437	0.6985025263457865	2.66715655387418	2.0914120027569134	3.19433182721671	0.6976401880234161	1.1870737689937174	2.625968091903719	1.7879056048877253	2.8785045269990452	0.3560502856469681	2.106379680653534	2.7506412852645523	2.2635699407134218	3.3728244471125093	1.738505562838097	3.124386051468268	0.5127624542002636	1.8377418532380738	1.1586567158141472	2.2887851701106063	2.567670882091515	2.665632390474942	1.0664302762716997	1.6575998367884732	1.2836780572039017	2.157119091048774	2.1260207073199178	2.0190920642754904	2.057187591664127	1.6919570731537454	1.018133823077939	3.1731897916800054	0.8915805021395337	1.8214602686891557	2.816479905894847	2.672725487169165	1.6196919810597226	0.5694830565258759	0.3542906330359906	0.32745827065453276	0.5581491472316775	0.2694836773284841	1.0118164203595814	2.2665153807977307	1.99761557326567	0.9090676282305579	0.8807988882514277	1.3427325516880102	2.94999142414618	3.0301707527880652	2.878509972812014	2.212276631363556	1.882981476832581	0.5296459836848222	3.0709720616366503	3.1674975589748184	0.2828570485823599	2.901441231912567	1.751680107373115	2.6726197431996814	1.37263247892293	0.7242991712578497	0.7053337035353066	2.749498435893127	1.263847843841933	1.2076120163549	1.317929911979127	0.8916527121850437	0.30512599177703703	0.4157509992549833	3.3606285463017147	0.7470791008342299	0.298948730753858	0.5370384133583946	1.175234885702919	2.104927097155863	0.5859054630921547	3.1449062853118916
IL17DTT53	1.704910318734683	1.573491381498261	1.8398097654304033	1.833881629748951	2.0428426844123364	1.7016751390377431	2.0448309677009835	2.0863183475221163	1.4293215891179059	0.6845550565956912	1.6493943183572004	1.0939141463230009	1.5651053054840356	0.27972547864895075	1.693628812102394	0.9923195735840732	1.5588319711567356	1.7359352328529691	1.0915770273364687	1.859159493250659	1.8482525144972157	2.18173605968257	1.1284124359778855	1.3943649945709133	1.941915083580253	1.6956142498963533	0.0	1.7736878945178567	1.3904206626553	1.312604941218567	1.9197059447099138	2.006651846180389	1.6277069230365846	1.8388568151023896	2.042192481844012	1.782626052739777	1.795607840649637	1.879353336709942	1.0327372754943078	1.8987711799361862	1.5967962117880081	2.201089346543876	2.0749368867828077	2.4085520151408155	0.532046501420378	1.835844389820212	1.5982699337255868	1.0431970478927068	2.3063871242606324	1.9937882606343555	0.9356454318029973	1.8479718006582886	0.5859907065817863	1.7148511520135652	1.2114443301530642	2.8409977903223003	1.0244630643453314	1.4666031802626718	1.7685673828890474	1.2413449701966963	1.0799896448146364	1.2497979003023962	1.5163657345699888	1.8419796026806898	1.0904476350902845	0.9392310580105064	0.654316101025133	2.5198332797631675	1.621104102262182	2.6813754472816025	1.296266996359118	1.2523329084516979	1.7854910118886038	2.5662966825895315	3.142817494879127	1.6961996776631771	1.9683106729360496	1.9671153186781423	0.9382669740927025	1.435773714250624	1.082942309500676	2.0594270051032217	2.02518547788403	0.9377886900302488	1.0812455188361447	0.6481654688570168	0.5495304764238846	2.6810856700836534	2.133738975744942	1.3582187852844363	1.5650347273905079	1.2658139287368961	2.3673855994385278	2.637396786682099	2.851146236255999	0.7095964377815646	1.3670347482205405	1.400900188086399	1.8815079722190733	1.8466095609208948	1.5840366054870634	0.9658530388535035	0.7028142335610911	1.176248897502877	1.900163695014076	1.7685632686971917	2.3145525507664635	3.10611217562411	2.9652627233381423	2.6348745877615656	0.5629999971789444	0.666539092826619	1.2773046945820512	2.4566888245962604	1.884051606865767	1.70549932594288	1.7075433132226858	2.5933052335086066	1.089227963127938	0.81049770100335	1.597761696251209	1.9518534817937554	1.2973210052595183	1.7578291144489373	1.3535757573346037	1.1000454214891844	1.4607035079783193	1.404797747810807	1.6965532171616104	1.7228540599448123	1.5266826988754827	1.8171040770377753	1.5457515502746373	1.0229039024500695	1.0931759275800494	1.6134146169833996	2.650526914540628
IL17DTT117	0.8271576810729665	3.1897662397676285	0.6147359468145631	0.18137267396841908	1.1075512482654268	2.8767402351773033	1.9885362468747891	0.3589594874823966	0.4405319099243305	2.202317215551614	0.2096882042107761	2.84175491127674	0.22352969702776126	1.6965646781330626	0.6352310843296515	2.5420701738664166	1.9464778932738316	0.6590496921495554	2.6156099487419913	0.722840739696225	0.1949295424824329	1.7087014838622765	2.716250256813121	0.4912938947871032	0.2135138232498863	0.23266189876630877	1.7736878945178567	0.0	1.0865871836313057	1.534773814249201	2.7663108880180536	0.4118661219788367	2.276663285101781	2.3533866832118884	1.1150825443672583	0.36629881639860856	1.7439858286959564	0.6712259227366401	2.2538126828190252	0.33481323000748775	0.18619151172794143	1.9112821763177006	0.5823871834914632	2.3385339604779167	1.8189035249230525	1.053221461652836	1.2343759566246004	1.2245892974906876	2.678865618118828	0.45888993628047625	2.188956329035574	1.0328903790541633	1.8459799389432774	0.24794339880031682	0.7491600391966529	3.039109953042443	2.645788394787181	0.6218408196883038	2.9952290321233184	0.8466668358231885	2.728389194361072	2.2792908317106497	3.284230482665728	0.9223090614766997	1.1415775553558125	2.6873404497672557	1.932913944412956	3.104245049982495	0.5495153055211934	2.3310354640913036	2.8906045743314994	2.238863985878289	3.4946868733339067	1.9549707886929384	3.3568738647491574	0.7439559972377227	2.063723509591584	1.3876768774668233	2.4286378895412772	2.5432981698358903	2.7155582905171984	1.286825083365648	1.8883913181575107	1.4674034843768922	2.3258102039907222	2.177698795017593	2.1322486411723225	2.279132932582232	1.9210737695117517	1.236129157821726	3.29100019938479	0.8318242383780272	2.050566821732003	3.0464559704346446	2.904848499991791	1.6514984956129903	0.5690885420815279	0.44804507178429237	0.5047292568090831	0.36761106364995993	0.32188136201154316	0.9972487372430379	2.3769597797863296	2.185454057986745	1.135814640832042	1.1116817049631673	1.5536505646629493	3.1812267053958303	3.262443610902497	3.1080957535093816	2.2792046035603843	2.0299194891502035	0.6824290966163138	3.2890774241335152	3.3368891177140734	0.17009083960807292	3.0771456976756473	1.9671774015987653	2.7720771575854295	1.3591872718794393	0.5767900222343858	0.9193383914700773	2.762618245257742	1.494899999963108	1.4263343322535176	1.516820156822024	0.7684928337777681	0.43084954060428965	0.6369575441687056	3.4697712167071177	0.9769109151641232	0.4957740836159281	0.4446513389085448	1.1274636029996512	2.2771258855970737	0.8180892509767063	3.3684476085477884
IL17DTT115	1.6602134468803522	2.9389624561815477	1.5953654210335537	1.233271960344366	0.694003359448412	1.8762399197132882	0.977645635112739	1.1817977623990559	0.9662732110054857	2.040707524166621	1.145579799641262	2.4284475894432505	0.9057441861813994	1.4625727466541718	1.4923139364699587	2.3498639884614323	0.8869862974813487	1.5509459022546639	2.406398661666399	1.6705858021903661	1.2719773334430047	0.9062053947816078	2.5028757650909377	1.0458198614529577	1.2964359906465548	0.8646286292476777	1.3904206626553	1.0865871836313057	0.0	0.5016190445711766	1.6979311350603932	1.0039487697065441	1.2047938726138203	1.2677486616657636	0.6667469670914289	0.8229505220965929	0.6986072805909403	0.6901568889339943	1.3955302222828216	1.3932571012977484	0.9739474992360505	1.0263318700896573	0.9652205641642811	1.3856981125180328	1.2179237398024019	1.9108183392446003	0.28891269803960284	0.4073714510985199	1.6110655348062926	0.959931102157694	1.3190427854749813	0.49528012182014386	1.385360773582081	1.1820209337528802	0.6615253005061911	2.0210286092486527	2.026380647619792	0.4664358075812229	2.005442314277422	0.5704517183511517	2.320575943748217	1.2998478511566507	2.7171505507721574	0.5074600577255027	1.4394344508750876	2.2852278673379454	1.2051316474865992	2.0201197659086927	0.6339705565115686	1.4881569498419225	2.1058400584765113	2.2753036023501867	2.7835831462919605	1.2461951021569702	2.337300349586269	0.4718913896144817	1.0287776117663137	0.6066201682879432	1.6651670126620317	2.5519449484859287	2.361703971906552	0.6889456271913701	0.8931014005003302	0.5825879719668292	1.4310237017014216	1.8610137346566293	1.5224416321703524	1.470901008205677	0.9986084196395649	0.1726352733759586	2.5998643185553227	1.2784094975120452	1.1597785124676498	1.9763425210746963	1.9126642770807682	1.5083778541789754	0.9871583738517491	0.778672772348107	0.803295390695773	1.340880195262507	0.8904386071450294	1.2193264355495803	1.7593981409674195	1.2129752275312635	0.5133434399575638	0.3798904760977957	0.9714505306790416	2.20044666411227	2.222040417622631	2.032675822382082	1.8800585029439811	1.2698818036866	0.5693820333614805	2.2079608524747556	2.4154620596538225	1.0652476126600858	2.1345865953731145	1.2628972877782867	2.1809342862287737	1.4705927903430491	1.3672642230966956	0.6277367428721364	2.578546346461913	0.5304353129613432	0.3483220160537917	0.5262560946275159	1.43393632878089	0.7325227981775252	0.5584631572193005	2.814061700036349	0.1972196958309607	0.7492943109224109	1.151276294352055	1.433059977584741	1.390066591759281	0.3503054659462749	2.2825497761042466
IL17DTT89	2.0470655137896094	2.8233834887803786	2.0000679203562433	1.6867975494409173	1.0089555231803504	1.4412518901039806	0.7577006000606972	1.6525531161063514	1.3930991248234228	1.9959215955703964	1.5612538949938617	2.2464275329677816	1.3380891785295819	1.4236391506719819	1.9034059886492705	2.289525703740864	0.6416965207195666	1.9581293259867045	2.3563009522930427	2.081266359561798	1.7138308625627525	0.8966210964467733	2.4170010568013547	1.4540717963276153	1.7449944250565623	1.3213163830211914	1.312604941218567	1.534773814249201	0.5016190445711766	0.0	1.2561318282526397	1.4730840320014313	0.8166367228576914	0.863070563366038	1.0219731961380245	1.3069568820987583	0.5622976441175896	1.1706681136567691	1.1262987560362208	1.8377457766746774	1.4140881473133042	0.8904393768517566	1.4167168314369958	1.1288982460561925	0.9824646451621728	2.278880411714294	0.4705747422942157	0.4095928156148318	1.2303208534600305	1.4142250809061239	0.9831634247170645	0.8472263057662409	1.3709449161744696	1.6311443699719257	1.0604904260378025	1.6890640355863122	1.8277838895711174	0.9357628306325164	1.5560557545224234	0.9751361164881157	2.197515756482966	0.9185643410930506	2.453352793450969	0.9373367872008246	1.7191196449339299	2.113022619801334	0.9024814357798054	1.6451229019954425	1.1296544864737788	1.3716504396988256	1.7795330466049992	2.38467339911664	2.4169873994668385	1.2838919261528376	2.017421895435533	0.9275009268699707	0.8668802375485125	0.7737066977070933	1.399951249831898	2.6268731158974914	2.2563189460158557	0.9243041273298408	0.7994747312838694	0.38488023506245467	1.0989078358162467	1.8206018478355717	1.350699212168323	1.3684878739249748	0.8226455665857554	0.42300927179721587	2.2611744702418384	1.6300028632565418	1.0650893685516953	1.636013145528812	1.6456724675874772	1.6250236818120096	1.4015003158045714	1.215952290829347	1.2880247674137217	1.7975256283830126	1.355484052232778	1.4900694679374273	1.5450714831451426	0.7995986500797649	0.8532244183804976	0.74851044538144	1.1041655044485397	1.9112843417387808	1.876535953310982	1.6550764651729601	1.7627935168564253	0.9719706400724447	0.9976187920015192	1.7732595710298527	1.9961323404367026	1.5240280095128604	1.7085878339777865	1.325180132810389	1.9723087885363964	1.6602473479570539	1.7783184270176502	1.0436156701531336	2.543503245246941	0.485532179777833	0.20831903384608227	0.29176831385841334	1.806553498881098	1.1652164004373138	1.0523304019111175	2.480076141214078	0.6310586889916061	1.235219824188698	1.5823220251586432	1.6915565836425452	0.9589287448655699	0.825498655295322	1.8646656980334797
IL17DTT220	3.179538322035531	2.960401269718638	3.1946708399429773	2.9048054086840276	2.118904545982175	0.5159572206038824	1.1922014133411996	2.877685649641114	2.5552057313614163	2.496196750748987	2.7848302582174713	2.3299103659856364	2.5640370753849475	2.133344651407422	3.0563262768804798	2.645201443070999	0.9290547609180405	3.118912776046425	2.6663557822718165	3.2521690279163598	2.941224377450561	1.68215328315368	2.7097691177123306	2.6052916452292485	2.979245938304225	2.5542913234614573	1.9197059447099138	2.7663108880180536	1.6979311350603932	1.2561318282526397	0.0	2.693501430410751	0.523811054870747	0.5178579206192071	2.0989297112526786	2.518974897771709	1.232922778620509	2.3485142663040004	1.064121014733245	3.053711670633349	2.6307664857611073	1.5004005353129568	2.6259280441439676	1.3024526293657475	1.5698865280411947	3.404150528174584	1.6432762315238962	1.5847889376564046	0.7168772057403827	2.6407328941801578	1.006024349744958	1.9998753658485178	1.850986406863751	2.8301492639297043	2.1702358517964093	1.2116699672248554	1.750943324388287	2.1535937734947144	0.618298928232118	2.06159825237398	2.3002463762431673	0.6968913430775259	2.2253688299979197	2.089979096773846	2.6802313976667067	2.2626716441168733	1.3413427197303096	0.6612927595912876	2.3099810676518513	1.6775629928676574	1.3708949230536562	2.943552630461289	1.9485113925562083	1.9040178434166686	1.4100447465063968	2.1417505015326537	1.0792855997945272	1.760980517962288	1.295658857713252	3.096559722110379	2.413704558347373	1.9605590947748825	1.2931670666175856	1.3644859172315484	0.9291251090196314	2.2069939086630765	1.5950318985690044	1.746729485475019	1.410053456079461	1.5520991497544148	1.870225487352079	2.6905364150577378	1.5196794898784594	0.865878426840716	1.3288392796370523	2.3034173061885106	2.527413277980971	2.3987777313178755	2.4882284628269353	2.9893495380456017	2.5451341408974533	2.4993063373601694	1.6302705052807747	0.749334685165854	1.9422619295511945	1.8597764723840866	2.008834850281948	1.5039785313185514	1.20752472512635	0.8078488256165763	2.069202438709244	1.2657408684872204	2.1527442751394785	0.5569682968831351	1.135283083684265	2.731186845988212	0.8805217444929397	1.9243001277650278	1.8740831180786788	2.529799466337609	2.9260484710773595	2.1895271641242684	2.826755592882542	1.4858375299804638	1.3512763314164316	1.265735496662016	2.9111738652215284	2.3689841567467655	2.243720788247905	2.096440397630106	1.8473884417809212	2.439261372688567	2.7394054049852894	2.6703501227733137	0.9384222635337045	2.029564762137622	0.7309122344106159
IL17DTT105	1.218907247664363	3.488230683127565	1.001441509367961	0.5318715515497793	0.7972240164894745	2.8759701660128005	1.7764836219431355	0.20125467204131967	0.73116895528505	2.5084403431282403	0.6154016889215472	3.0937510825753645	0.500450102296768	1.9654046163598227	1.016736081704358	2.8458183044343732	1.8512266555566543	1.0465232432817617	2.9121304329655406	1.100721412306538	0.5594113088425051	1.4347291805244546	3.0186990871214276	0.818223474751037	0.4985538466841058	0.32678597667375836	2.006651846180389	0.4118661219788367	1.0039487697065441	1.4730840320014313	2.693501430410751	0.0	2.1984646628001383	2.235987659753058	0.797873741835972	0.25182372223779825	1.5637222900942478	0.38849259479765025	2.321694377449009	0.6793454252241544	0.5145503300442988	1.660395240324174	0.18747642370305434	2.0991601882239195	1.9733481223713514	1.4485158947465506	1.0786807745551257	1.2566748844616837	2.505868257496561	0.1077634796892115	2.259831873289192	0.779599010074241	2.0382759968504796	0.6093008193990318	0.8919933770908907	2.8119651443750935	2.818377552795815	0.6038207669716983	3.0017872626610576	0.927957591301713	2.97149179940907	2.289479219807036	3.4935187315029284	0.6605250012677857	1.481677653132771	2.9402415541825624	2.0509193280243116	2.953308504207538	0.49137192931957724	2.0303236738997907	3.0100154729287465	2.562155548947624	3.650514904261799	1.6238907565689291	3.1186868617692167	0.5559826702102363	1.8833357917397389	1.1253455957035743	2.546818323155939	2.869426203616668	2.974836720931316	0.9896986782773175	1.668269698880597	1.5056287165440596	2.3840545955843395	2.4334375986136036	2.302455400481023	1.97397814755008	1.686751317875863	1.1580864234775428	3.454809286125603	1.1732315168845067	1.7731469014971133	2.8599420266904425	2.6521017988464934	1.9190069175690019	0.8431541607981167	0.6506280414351641	0.23091678691570736	0.6896046993074363	0.5198471195497785	1.3243051198753104	2.55267934290506	2.200048186259194	0.8677830724497565	0.8882946268817207	1.2312577427754225	2.92370454197989	3.0445043723085727	2.9325128971777703	2.5224424292107157	2.1443834850320203	0.7878298759887225	3.1855649992915835	3.391709082916698	0.49109728010009973	3.1175052036492557	1.6305086731391243	2.9601203328812713	1.6857360579324376	0.9533358570759839	0.6123137261666325	3.0631924896435745	1.3059069339115306	1.3465621968921084	1.5087548676176554	1.1499015305229043	0.6141336024480757	0.47149806765088287	3.6485355873500724	0.849762712438841	0.27463528316027475	0.7803401480630154	1.4825689828449748	2.330683992181007	0.6640783406337973	3.2354479077320475
IL17DTT222	2.7078489423220335	2.856713910700814	2.71926585213641	2.4107324499241156	1.6624371495198669	0.8109864376952876	0.8473581894766165	2.380709955940184	2.063178426582705	2.261710594854018	2.305961831595788	2.24592650273464	2.0790780364248524	1.8374894103645225	2.573599096396659	2.4494060410807084	0.40923150924012236	2.6390719457452683	2.4687909400760795	2.772351790260043	2.4528588193551495	1.3097554301707806	2.546275267935924	2.1193213741075696	2.4893362550306737	2.06326301516679	1.6277069230365846	2.276663285101781	1.2047938726138203	0.8166367228576914	0.523811054870747	2.1984646628001383	0.0	0.27691423244693564	1.6238065860557196	2.0173314165033776	0.772710633794244	1.8470701581310043	0.8434730207286744	2.562665685366915	2.1417179530640356	1.1812346893202952	2.1381325068965342	1.126011711907698	1.3211445912573954	2.9440421822715734	1.1782404274687643	1.141808597770389	0.7572890276208664	2.1526247892621955	0.8086744689074219	1.5289492931739317	1.5136461112822035	2.33533487832531	1.6744610827945963	1.3081566344302342	1.6424509680249053	1.6593582937150626	0.9617211037108383	1.5577485802918287	2.157928156720902	0.489117824631078	2.2662513193746907	1.599929230841032	2.240449426603854	2.1530341621258007	1.1107248899984186	0.927151009661289	1.8012015754779778	1.4452700071940876	1.4279031109941056	2.625799050220625	2.1312542608185088	1.5611905664053731	1.5625804652218955	1.6536669998428308	0.6583156817114667	1.3130798858903514	1.1702758705652077	2.8172276145583517	2.259124091599793	1.5159048949318314	0.8735677229140623	0.9339006798622033	0.7740029377651191	1.9505070374865014	1.3660842562781446	1.5056335366336469	1.0925375666464225	1.0493334336038	1.996355551823638	2.221774339547068	1.2024062131401299	1.014098848334206	1.3173271679517107	1.927915129372808	2.03533418655872	1.9052314981184526	1.9865586331081841	2.490648765065067	2.0440346999109726	2.057677748764419	1.4818568817417066	0.5263473318877521	1.4638614576047537	1.3706724067210192	1.613887045984317	1.575521758390713	1.3858752046674503	1.0397822882219891	1.8668667525432157	1.044606164189554	1.6555680700747355	1.0350914472617183	1.443697530725815	2.234150954602216	1.1608119577033178	1.5695768260116632	1.7976547066968174	2.127857630104727	2.4418335204985193	1.7049210487059006	2.631288318281227	1.0512478195405073	0.8670817578444593	0.7986762563631365	2.440665261849996	1.8800114979033977	1.7399293347905966	2.2337185405018616	1.3634169366986755	1.9377738331674443	2.24644981699442	2.24165791263394	0.8576639908942727	1.5357462131478066	1.1480782940443879
IL17DTT221	2.8510035748236393	3.101383985559149	2.8325948479186693	2.498937590024391	1.6208988314705495	0.939722004463807	0.6830371865994668	2.4268998639741217	2.186066809815387	2.4856862894981777	2.3978189141791115	2.479822709680502	2.165232031021446	2.0285954611550383	2.7065246057875276	2.6906431631599705	0.5435663822028001	2.7692826542455777	2.720790819764881	2.898184775025956	2.537239778733058	1.176335971204773	2.7856588135076397	2.249890993625563	2.563411056767697	2.131099565325321	1.8388568151023896	2.3533866832118884	1.2677486616657636	0.863070563366038	0.5178579206192071	2.235987659753058	0.27691423244693564	0.0	1.5969957640777948	2.078658122414233	0.7258546905977374	1.8801775552582822	1.111778430599331	2.6563656731409715	2.2338988129429005	1.0096185769687815	2.153982607028852	0.8814341704913078	1.4831425933558715	3.09029035852595	1.1768907596669596	1.2423725143053843	0.4910108911410118	2.180755940087477	1.0431622257197204	1.5141406816116294	1.7667742888762046	2.4378381508433984	1.8116333870862495	1.041682194068887	1.9035564040416402	1.7337820563614006	1.0659712889629298	1.6939742750372664	2.4172794174458585	0.7332113053901076	2.4897502909449334	1.6083964357590614	2.4319763373118755	2.385158432876254	1.2847112764259947	0.7842320772956712	1.8798385022882989	1.2267446444674812	1.6517477947915562	2.877209015386835	2.3007907080672947	1.4019829334200635	1.3142514634845361	1.6835653331882088	0.6126191199339308	1.2531236241031278	1.4255191235010267	3.0746148750612385	2.516442589931803	1.4546243513583001	0.7825840950119831	1.075235657885942	1.0246012977874106	2.204055912380574	1.6165982261607539	1.2902134043283051	0.92073574179732	1.1282553061489757	2.1889042828990837	2.3871408690580695	1.024248834532784	0.8188374601667406	1.0624246129932755	2.1643609100871424	2.172725189409853	2.0152709187664413	2.0304382778737318	2.595416824261426	2.1435763027730776	2.23515684381739	1.7285452512034905	0.7318357391257346	1.44622741278775	1.374926278112386	1.5003134443988655	1.311489816763746	1.1405741233717412	0.8304324948795136	2.1095341013380784	1.2510841491956513	1.7735120027800289	0.9499771051738496	1.584272611486164	2.3273921508593745	1.3040026468997523	1.4208961574954373	2.051940892648826	2.3337741205953693	2.5760712525917184	1.7011479338904232	2.889343416682641	0.9949148175365295	0.9293361471572245	0.9333826660367635	2.5931451280579703	1.9798767935680426	1.7936716740370207	2.4220045695527355	1.3986131219799294	1.9864952685301893	2.372340078386674	2.4269828163268365	1.001290603280142	1.5762534135359016	1.0158159061795122
IL17DTT49	1.8792853501499083	3.5911212815967484	1.72558796546966	1.2637951224479615	0.19170301957628824	2.3880009242729408	1.0382432292003303	0.9943604145193002	1.2128109213847396	2.6716466384303645	1.271688663524689	3.0935203449247886	1.0496197573373238	2.086813000666084	1.6775557933747556	2.9888465757750757	1.2883716941931809	1.727156019569803	3.042519386329837	1.8151140257944272	1.3025875764769097	0.6833350365403874	3.1480727493687883	1.3164557789170432	1.2707667431499945	0.9002653402478705	2.042192481844012	1.1150825443672583	0.6667469670914289	1.0219731961380245	2.0989297112526786	0.797873741835972	1.6238065860557196	1.5969957640777948	0.0	0.771847010987095	0.8811778006538595	0.4674970853923878	2.0029753671972204	1.4306138699765314	1.106039822431901	0.9176489579754442	0.6567041810960325	1.3462572951596363	1.8605712845952622	2.133211037992905	0.5589005429906065	1.0462237595897679	1.786908729400774	0.7416588102834645	1.942065205947374	0.23708534916989685	2.0142694122349436	1.2799995580751833	1.0715214871152887	2.0444115413291164	2.6733530898048454	0.7113966595910376	2.520687894966355	0.996929790904299	2.9723847662049807	1.8582319202054023	3.3798904217165697	0.23458974667486074	1.8802260489636573	2.9493244361593467	1.8505119186168824	2.2481256992403607	0.7217132626132715	1.2471292702111598	2.7352245564459454	2.8305485506542833	3.4195730941319313	0.8511396527229663	2.3379993818301235	0.44596457731348926	1.1920963976478571	0.37479436675173106	2.302598914603102	3.123758751274327	3.0119501196343177	0.25161078855212937	0.9274050789028405	1.2341729267079176	2.034644803819446	2.4990796611990893	2.1824682402616937	1.2035495854891198	0.9538930823598931	0.7627819425421354	3.24579880326118	1.635401817101413	0.9835308060736292	2.1185524543523475	1.8653848878093822	2.084506627210175	1.27635711806541	1.03828079122501	0.6362684011173024	1.400019268904117	1.02758978503221	1.6831526202146756	2.4208084698012478	1.7827946619347868	0.17112513061067838	0.30026783744635227	0.5211783446305623	2.1395299725572934	2.2768468124433663	2.2002567301937	2.5388507335477173	1.9218181922900446	0.9514439604571973	2.5324909094907877	2.9780714615044035	1.1418858640676783	2.6891491525555824	0.8531060928228302	2.834951712576659	1.9950952554106536	1.5754694393276536	0.19629891496167723	3.206478232313215	0.6570099961276176	0.8835988133478689	1.146763984962777	1.7208506045269336	0.9877406342920395	0.5471635583471879	3.4635194448014506	0.5222766689359661	0.6354380443440429	1.3512255074391402	1.8883358030749708	1.9797145573709405	0.46411638411596146	2.5446693920160723
