	TL1a_FP_140	TL1a_FP_207	TL1a_FP_65	TL1a_FP_64	TL1a_FP_209	TL1a_FP_206	TL1a_FP_242	TL1a_FP_77	TL1a_FP_245	TL1a_FP_76	TL1a_FP_102	TL1a_FP_98	TL1a_FP_75	TL1a_FP_173	TL1a_FP_141	TL1a_FP_174	TL1a_FP_144	TL1a_FP_142	TL1a_FP_62	TL1a_FP_74	TL1a_FP_172	TL1a_FP_171	TL1a_FP_66	TL1a_FP_143	TL1a_FP_100	TL1a_FP_99	TL1a_FP_246	TL1a_FP_78	TL1a_FP_210	TL1a_FP_208	TL1a_FP_101	TL1a_FP_244	TL1a_FP_63	TL1a_FP_243	TL1a_FP_170	TL1a_FP_205	TL1a_FP_73	TL1a_FP_139	TL1a_FP_169	TL1a_FP_61	TL1a_FP_241	TL1a_FP_97	TL1A_FP_641	TL1A_FP_689	TL1A_FP_638	TL1A_FP_640	TL1A_FP_685	TL1A_FP_686	TL1A_FP_639	TL1A_FP_687	TL1A_FP_637	TL1A_FP_688
TL1a_FP_210	3.8311626588716976	2.718639350486593	3.6657650936985613	3.0090677684358322	1.7263170306452145	2.7871329382094827	2.9444719824051684	2.262964797653318	0.6158607008697994	1.8898199138287883	3.439648694319392	2.981379214647302	2.835578901546966	1.0110394502781477	3.0244302282009707	0.9413432516221514	2.942823751196	1.795652870979464	3.7776180524815657	3.025371120068239	0.9988921922910906	3.911105778393423	3.3364877574289538	1.9124908197258932	2.9021252852732724	2.8355997198169005	0.8480572334101647	3.374498257617452	0.0	1.8398090289396232	3.840971311403458	1.7847680608546415	3.5512051183190745	2.804154464453258	2.515211411202158	2.2778286884391648	3.1275395171419755	3.5050595725956804	2.7622736956059466	3.919701699375959	3.0069639595357884	2.956405756250283	2.0125127459246266	1.869261838983283	3.286363989687701	2.1042088319431347	3.1964423298597526	3.4093079643948885	3.007370228555621	2.8252779526783933	2.832558154863241	1.894916832752502
TL1a_FP_208	3.185585177161329	1.7164574227600842	2.72449866257355	2.7024277611536793	0.9056385679467053	1.3533865382047479	2.371571839766677	2.472540376591202	1.9227899596046312	2.160975211873811	4.4232267389989675	2.6408428590797604	2.911986107013687	2.5015498136297785	2.752946070198422	2.282397425395759	2.499437119325422	2.7452765558849848	3.164865668831678	3.6305933375276327	2.194869775602957	3.059172703475308	3.731313432137872	2.7499589136953637	3.7066609176014715	2.756210873486124	1.4593857197923632	2.7380741432419264	1.8398090289396232	0.0	5.061342207287898	0.7390765349155961	3.0609899811698638	2.410115309080629	2.4370371811250187	1.2627000019115484	2.6614077251349033	3.0263658335633328	2.4584086279174757	3.3061414741675064	2.278762658396099	2.6822300315444525	2.496651279154452	2.176349262746044	3.4317350687824923	2.1695030005469853	3.84062044592184	3.61572857559224	3.6485333038602668	3.386553734995168	3.1949825850777844	2.334369634004679
TL1a_FP_101	4.214599855394662	4.484734649734978	4.643495148693251	3.5154520573854486	5.387939535600336	5.038267887808729	3.9228641753612905	3.0637366323919033	3.450262337984636	3.1478398096985707	1.1177792610927098	3.5870037424589833	2.993218521708208	2.994634384994118	3.485213589128557	3.338158250113198	3.7860725547441643	2.4650938080827087	4.127706797916263	2.151479319654134	3.0048469694268953	4.613610089727285	2.368851375591376	2.56153021000827	1.7087559913711963	3.1810341461022156	3.9355122324808267	4.091254175734592	3.840971311403458	5.061342207287898	0.0	4.668089477130693	3.8646658289483407	3.657492999266202	3.3377710516358263	4.466486845076091	3.7608492143579046	3.8326332360033684	3.5656920489065844	4.172525717156247	4.149597013585276	3.4723547685991356	2.7065683970553027	3.0131288323840226	2.7052401963744055	3.1790399884882716	1.8010577112899615	2.609647787206509	1.8821262499683762	2.1343991303978216	2.4500036359552047	2.8943471300434176
TL1a_FP_244	2.75096661804477	1.3124764993895983	2.378721184083186	2.2132155284774684	1.2623014969136812	1.1940820230821867	1.8981135825462012	1.881365627469245	1.6350867303495686	1.6101280729272156	3.9200066379087835	2.130497026532781	2.3513683700093804	2.1626249455041693	2.2319859662196393	1.902306112443808	1.9535348815389315	2.2595018948536056	2.7455156871865363	3.053579677633248	2.009830737095441	2.6510583407365793	3.1651299876442165	2.2155306451400922	3.194465365993304	2.245845895203268	1.104932793675479	2.271118094640204	1.7847680608546415	0.7390765349155961	4.668089477130693	0.0	2.608389432268758	1.9193513423571664	1.8501779957841173	0.8049300116373996	2.201841432127398	2.57671452049473	1.9184967503247212	2.8939023367780226	1.839971230407353	2.182115901450637	2.0368679036889548	1.7546439230072237	2.9558255049560778	1.7292059752316418	3.3373982978132326	3.105922678228701	3.149519107400695	2.873347440743973	2.6905322260957267	1.8293356942243828
TL1a_FP_63	0.3696420569279014	1.4291318229242609	0.8709120624607919	0.5714635283682092	3.8373891404022364	2.037130616430903	0.7103503775928329	1.577728195306647	3.090556197468691	1.8018313968562334	2.998492784641857	0.6108567138084557	1.1190616633007322	3.2551709840095886	0.6178464950397812	3.2500345677778575	0.7530463273902851	2.4697152438102283	0.2996434978311077	2.0644995267465904	2.907968137478602	0.7524530893860893	1.7116848180743782	2.366138658842671	2.3489256080138783	0.8778977602084264	2.9822139542296244	0.41720801030882354	3.5512051183190745	3.0609899811698638	3.8646658289483407	2.608389432268758	0.0	0.7623198624432798	1.2099879585171833	1.8506885201129344	0.43240311671471354	0.052652364387031275	0.8576497758990137	0.4136543542929804	0.8119221680770047	0.6388933215254375	1.8244938870294791	1.775380157977807	1.1664951295851536	1.4873208501766904	2.117365203176472	1.311993726450706	2.042662707633098	1.849982807082328	1.4962720579335185	1.8615453761896377
TL1a_FP_243	1.0400791307096697	0.9559708759104377	1.1184402658361223	0.29923609150438024	3.137426697771835	1.6133216974581792	0.2704394049035799	0.9549052544563883	2.3455502357920963	1.0928649161395494	2.793322754011414	0.23718231323866426	0.7831355632075203	2.552305672088624	0.3590433014895862	2.5209103821027172	0.29666454376189066	1.862717317724169	0.9969043180487016	1.8155516574347264	2.228129637102213	1.212375725813478	1.6389483734174666	1.765623601277141	2.060365102734604	0.5069299923869522	2.2200853925833215	0.6119627215961754	2.804154464453258	2.410115309080629	3.657492999266202	1.9193513423571664	0.7623198624432798	0.0	0.5799309372951026	1.2310581403123866	0.3399089499748178	0.7219653603260175	0.2169812692198145	1.1411937825263043	0.49943628322397227	0.2882028313649397	1.2220766736975488	1.1035273119610176	1.2042106664585759	0.8069284659937256	1.9617191746249878	1.3751986826740579	1.8264011458423028	1.5695441408610713	1.2323253071405254	1.1981996111432442
TL1a_FP_170	1.5097487632731352	1.2700239153386919	1.6569138737598743	0.6726378852300311	3.0356091989889604	1.9028062621447754	0.7975964825488556	0.40483252974214484	1.9842688717161026	0.6521708048922299	2.417643229627444	0.6077636583844598	0.5116248339377995	2.1143514227279616	0.6029834490480439	2.075550481428659	0.5910592821126223	1.3787012737992805	1.4828767202916888	1.4012252346233145	1.9544872571172502	1.7015501219024112	1.3626783675170533	1.2450700664844592	1.6726321109099274	0.5173351529762656	1.9067848391268751	1.09975869258435	2.515211411202158	2.4370371811250187	3.3377710516358263	1.8501779957841173	1.2099879585171833	0.5799309372951026	0.0	1.3536586436465514	0.8641592192864388	1.175889618911877	0.39040240568509466	1.6169929845898205	1.0039423857945697	0.6014859639013607	0.8706013959281839	0.8559321508834298	1.197993809625492	0.6593869180942394	1.673499084256895	1.294412494399914	1.5197673625946362	1.2359087242152915	0.9816289328955174	0.7763514016145957
TL1a_FP_205	1.9671313734018971	0.5125504999196756	1.5778634101779216	1.5297258060312722	2.019274491504031	0.6743054311365699	1.150900706038632	1.541401433213599	1.99816330920873	1.378560831301474	3.6641948126209964	1.4479542983294653	1.831886548756561	2.442011256639994	1.5686279000495413	2.267012391691694	1.2697162042202503	2.2098758602009463	1.9611702866386298	2.717761202926674	2.1447230892788327	1.8602137034298507	2.707749555978111	2.1411692180274953	2.9089059274128686	1.6515824373510233	1.6084909995563756	1.5011390430757643	2.2778286884391648	1.2627000019115484	4.466486845076091	0.8049300116373996	1.8506885201129344	1.2310581403123866	1.3536586436465514	0.0	1.4645932819660674	1.8213899315566646	1.2814350099898866	2.1071730075334063	1.055654826177392	1.515194051685554	1.7609668241852479	1.468672648228638	2.3785661607334183	1.3102646201919954	2.951938542793292	2.549121373337824	2.7787982605211914	2.4984942454221204	2.2385418413350218	1.6012915987155303
TL1a_FP_73	0.7168412964002063	1.0950142812522445	0.9051206841991584	0.2634936131178013	3.423459355420562	1.734376505799986	0.32583418278753595	1.2419717642179877	2.676531787155651	1.4159424675374768	2.901039800492078	0.2745048157692846	0.9142011598098038	2.871623016280482	0.3649795150476866	2.8535872683087087	0.4248670542178332	2.1430045335883023	0.6614714472099731	1.9396656979937985	2.519385489387851	0.9458272631165474	1.6775937934236975	2.046491253668556	2.1981546609289517	0.6194475144061062	2.556182979128538	0.36910357356566476	3.1275395171419755	2.6614077251349033	3.7608492143579046	2.201841432127398	0.43240311671471354	0.3399089499748178	0.8641592192864388	1.4645932819660674	0.0	0.39092817290111176	0.48457383879435023	0.8036629950691849	0.5010055623322639	0.327484369839114	1.485795994498057	1.3921671503650346	1.1585511021696713	1.0947660009486941	2.0349626036692694	1.3343372510762732	1.9243122030665634	1.693944462913202	1.3369229177602524	1.496937457104123
TL1a_FP_139	0.41366965844799186	1.4060694925384591	0.8803687999952708	0.528836352062418	3.8026159749224435	2.0167043852302875	0.6793124770783627	1.5416694442693413	3.0461211020617407	1.7607179903478378	2.971722256127284	0.574361340411051	1.0878197969129622	3.2113454162156763	0.5836459372732236	3.2087805821148163	0.7288797663093182	2.42864075898643	0.33620908264269633	2.040203449622067	2.8581737639813647	0.7846404764279084	1.6934188562474337	2.3278591123074426	2.3176037926625748	0.8373446007154011	2.9418557364219353	0.41582798678148575	3.5050595725956804	3.0263658335633328	3.8326332360033684	2.57671452049473	0.052652364387031275	0.7219653603260175	1.175889618911877	1.8213899315566646	0.39092817290111176	0.0	0.822671300235936	0.4528930587723355	0.7884561358621505	0.5977618032493884	1.778783808125999	1.7271774027671032	1.1383960451084503	1.439057482738834	2.089449371229319	1.2914184195598781	2.011557627940903	1.8169032843301922	1.4610649956361175	1.8180431980579375
TL1a_FP_169	1.1431492978307531	1.0575500384301753	1.275821050013663	0.3515502240379652	3.1421975776348283	1.72246876927031	0.42657590398301554	0.7859939993919415	2.27247165777329	0.9756673545357946	2.6649470961435924	0.25388174601511543	0.6324006360413506	2.450041802198591	0.31881679071248775	2.4111767659483343	0.2519163751672224	1.7326569990393899	1.1140972613652695	1.6561669676053254	2.194925942167983	1.3270179775540865	1.5058930480769948	1.6165175454029175	1.9303669226587388	0.4353071404073131	2.154657948767616	0.7197719680018725	2.7622736956059466	2.4584086279174757	3.5656920489065844	1.9184967503247212	0.8576497758990137	0.2169812692198145	0.39040240568509466	1.2814350099898866	0.48457383879435023	0.822671300235936	0.0	1.2543576236249698	0.6535423520073964	0.3007781228491717	1.137812973700475	1.0615618117577619	1.1668245043236571	0.7870538136799432	1.8542242804259033	1.3047925657871595	1.7175412122218023	1.4512673087250347	1.133095539303411	1.0911835027149934
TL1a_FP_61	0.20155192389138446	1.6373422047448942	0.792381739206707	0.9799054779563933	4.115240277822132	2.176730242957882	1.0307404405666905	1.9901836699677256	3.4784855274077	2.206966262235476	3.3287655917534273	1.015353135788265	1.5223032078293268	3.659752115689855	1.0305314213263836	3.651982870916968	1.1186080949030996	2.8802099474012235	0.15084902096538702	2.427409235557874	3.2827122078924376	0.578798954502034	2.0363357124544597	2.779020281166274	2.7113608157677485	1.286705099835192	3.350475615621634	0.6521026051324499	3.919701699375959	3.3061414741675064	4.172525717156247	2.8939023367780226	0.4136543542929804	1.1411937825263043	1.6169929845898205	2.1071730075334063	0.8036629950691849	0.4528930587723355	1.2543576236249698	0.0	1.0542246898017111	1.0493667496114454	2.225745610677358	2.164539493528535	1.4726409142380912	1.8729664968466648	2.44612630077383	1.6074039453191444	2.3894769832034983	2.218640599636916	1.8688092631710223	2.2690763225423014
TL1a_FP_241	0.9180339397354086	0.617847531366481	0.7069874989297091	0.6924032984420518	3.0661863764975394	1.2492732429231956	0.23944995838247077	1.3854497298855886	2.6051379141849953	1.4661617539305551	3.2908841730118965	0.6263849389183591	1.263792141530877	2.891662616107559	0.7602454644448233	2.8163873000207746	0.5145149957548132	2.296771614341972	0.9066998221829627	2.30078433679111	2.5386393586258915	0.904583297681902	2.1036228289399004	2.1994735021298966	2.559457816229936	0.9939538831923396	2.383992696996909	0.4621380297873931	3.0069639595357884	2.278762658396099	4.149597013585276	1.839971230407353	0.8119221680770047	0.49943628322397227	1.0039423857945697	1.055654826177392	0.5010055623322639	0.7884561358621505	0.6535423520073964	1.0542246898017111	0.0	0.7220977764563055	1.6671007441638286	1.4853237925572331	1.635959376461024	1.1903950108526233	2.4524306046863926	1.8109376174098577	2.322070013194205	2.068083404356072	1.7271825405705263	1.614970844018435
TL1a_FP_97	0.9750446745292927	1.2369577797180462	1.2265942845559705	0.07441246029714113	3.393670394901269	1.8956967404378775	0.48782876190880403	0.9522388568901959	2.4712640316387944	1.167138707318012	2.5936160015107115	0.12691411032063796	0.59153891579816	2.618132813198667	0.11969299394201732	2.6169201829935766	0.40257273922740505	1.8440879913709431	0.9212055821080406	1.6222157019173253	2.311946814557318	1.242434598140244	1.3927528425813396	1.7424563832919608	1.8817086789402784	0.299539573706129	2.3981769592327047	0.6477960095705547	2.956405756250283	2.6822300315444525	3.4723547685991356	2.182115901450637	0.6388933215254375	0.2882028313649397	0.6014859639013607	1.515194051685554	0.327484369839114	0.5977618032493884	0.3007781228491717	1.0493667496114454	0.7220977764563055	0.0	1.2069094778159106	1.165407619782329	0.938105546123202	0.8872020915665074	1.7410507130540447	1.1001884104648407	1.6221220591148942	1.3810382235990775	1.0313291477622726	1.224862808860282
TL1A_FP_641	2.175314811449263	1.8352333147559636	2.3197374945778964	1.2683108744358473	2.9998387198245426	2.3563649645434555	1.4765283927411428	0.6064041601673156	1.4914638023725506	0.5185033150422149	1.9653163561240021	1.2858460008636217	0.9199751955219453	1.4996284218976288	1.2613411102548444	1.610034413050185	1.3869667243382804	0.7262302775164932	2.1057746662165107	1.2424155465357152	1.2299035280419686	2.4229517595158554	1.3940494528515959	0.7335092251400154	1.2319366296476297	0.9705434452287164	1.6689962985392248	1.818159883712757	2.0125127459246266	2.496651279154452	2.7065683970553027	2.0368679036889548	1.8244938870294791	1.2220766736975488	0.8706013959281839	1.7609668241852479	1.485795994498057	1.778783808125999	1.137812973700475	2.225745610677358	1.6671007441638286	1.2069094778159106	0.0	0.3495854088328281	1.2838663957916578	0.5299432171218901	1.355969917358063	1.3970319922790255	1.160469496238384	0.9181271512714061	0.8287014902642336	0.268784564279863
TL1A_FP_689	2.1053402817831035	1.5743591527236631	2.150035057602664	1.2194211526405248	2.727828109070934	2.05107966197448	1.328578452562003	0.6958408859814842	1.3973624651304033	0.4646094300562709	2.3098130760829854	1.2276380755478873	1.0498103129561704	1.5388506176250991	1.2407143744056446	1.6047391230753096	1.2994727460873932	0.9587254925825258	2.0350395867890043	1.569427345566159	1.1485291522092709	2.305446538756121	1.673686124951454	0.9742372682938151	1.5783577866659677	0.9984565104816262	1.4967572192714662	1.7137352524989036	1.869261838983283	2.176349262746044	3.0131288323840226	1.7546439230072237	1.775380157977807	1.1035273119610176	0.8559321508834298	1.468672648228638	1.3921671503650346	1.7271774027671032	1.0615618117577619	2.164539493528535	1.4853237925572331	1.165407619782329	0.3495854088328281	0.0	1.446275979500288	0.3029346885837237	1.675683417961657	1.6014311953464346	1.4832640493629194	1.2375029700577105	1.0820593751107712	0.3612474590100279
TL1A_FP_638	1.509822970460108	2.153901615508624	1.991231948816702	0.9514532613798121	4.088952234154472	2.793110051725235	1.414739858591815	1.2888274489250733	2.773440491529912	1.5562547736911287	1.882106561811243	1.0513283974486773	0.7325162284759137	2.7380362457193073	0.935987705121779	2.857407740731859	1.310096765535971	1.810483382402662	1.4249706383811014	1.1403520571451289	2.4439306400799596	1.9177557725419665	0.7638231322955309	1.7484176455075775	1.2988336324062288	0.7442364204623648	2.887577990658032	1.4480166931536393	3.286363989687701	3.4317350687824923	2.7052401963744055	2.9558255049560778	1.1664951295851536	1.2042106664585759	1.197993809625492	2.3785661607334183	1.1585511021696713	1.1383960451084503	1.1668245043236571	1.4726409142380912	1.635959376461024	0.938105546123202	1.2838663957916578	1.446275979500288	0.0	1.306859110795642	0.9914652885927964	0.269310982110364	0.9452629341555383	0.8427399685721166	0.559376773263645	1.447401887700002
TL1A_FP_640	1.8097011498361482	1.3351189493077298	1.8495639143841882	0.9369553724752623	2.793445003530863	1.8600782773631932	1.0302087765532124	0.6520947255090866	1.6440655598148504	0.5335102093088175	2.429594111412444	0.9438160368621266	0.8879544499441312	1.820907466836969	0.9708142116539555	1.8537211721227234	1.020823213598929	1.2032156703213988	1.7407826648497564	1.6045158806337576	1.4304892055485312	2.003498796688223	1.623523510724834	1.178609256086146	1.6821628755639864	0.7628603573576058	1.660423714732621	1.414787389667953	2.1042088319431347	2.1695030005469853	3.1790399884882716	1.7292059752316418	1.4873208501766904	0.8069284659937256	0.6593869180942394	1.3102646201919954	1.0947660009486941	1.439057482738834	0.7870538136799432	1.8729664968466648	1.1903950108526233	0.8872020915665074	0.5299432171218901	0.3029346885837237	1.306859110795642	0.0	1.713595028884681	1.482582929379797	1.5318674008389863	1.272163444113489	1.037834498053049	0.5326577632197753
TL1A_FP_685	2.4631518269708645	2.865691211259251	2.9220614185748413	1.784116665255041	4.33865817736327	3.489252617455662	2.215945134773822	1.506239353609053	2.658022288303828	1.735070953504275	0.8921727153225518	1.8483793899081198	1.2441333689899796	2.4156976176346863	1.732325447843972	2.6174426721248802	2.047132851790982	1.4742883999577272	2.392313215706357	0.5823312056440879	2.323558691035181	2.85420732779161	0.6071471744477125	1.447435481403876	0.4361711363911389	1.4587914819053454	2.932318398146669	2.3360234053778512	3.1964423298597526	3.84062044592184	1.8010577112899615	3.3373982978132326	2.117365203176472	1.9617191746249878	1.673499084256895	2.951938542793292	2.0349626036692694	2.089449371229319	1.8542242804259033	2.44612630077383	2.4524306046863926	1.7410507130540447	1.355969917358063	1.675683417961657	0.9914652885927964	1.713595028884681	0.0	0.8594302511715299	0.1970829918919136	0.464946677021985	0.7365106057853815	1.5347148984889145
TL1A_FP_686	1.6372670148842248	2.3310530562217484	2.1614167758359684	1.1198370538962152	4.244198246218352	2.983954420443336	1.5839034136903938	1.3526535284941417	2.872856501701927	1.656662713207502	1.7295940312356202	1.2016239490548137	0.7895356158230009	2.7953395783344352	1.0731839685947817	2.9145787871766777	1.435799858510548	1.8371536309514476	1.5682596119962968	0.9836167222781641	2.5753445735964244	2.0491466301717622	0.5409743523493601	1.7581552209926932	1.193813616334234	0.8987845528487425	2.9981178445682772	1.5929385288180922	3.4093079643948885	3.61572857559224	2.609647787206509	3.105922678228701	1.311993726450706	1.3751986826740579	1.294412494399914	2.549121373337824	1.3343372510762732	1.2914184195598781	1.3047925657871595	1.6074039453191444	1.8109376174098577	1.1001884104648407	1.3970319922790255	1.6014311953464346	0.269310982110364	1.482582929379797	0.8594302511715299	0.0	0.8514915677390794	0.7866836630445913	0.5904347146549985	1.5464438102115357
TL1A_FP_639	2.3971513847561634	2.7111960757341076	2.8213044740792297	1.6692259700350387	4.142974743840736	3.3260157566546216	2.0866108656526756	1.334088069490536	2.468667237303622	1.5466823277457866	0.9882754859016468	1.729791451197143	1.1189576571761533	2.242650056657125	1.62041195578822	2.4397285384453102	1.9220851192956803	1.2954566170175486	2.325205265474924	0.5323368092593245	2.138481323032616	2.774938957204475	0.6232557122062868	1.2718693779089714	0.37170031748598487	1.3312690920322996	2.73921546681043	2.2362638991844053	3.007370228555621	3.6485333038602668	1.8821262499683762	3.149519107400695	2.042662707633098	1.8264011458423028	1.5197673625946362	2.7787982605211914	1.9243122030665634	2.011557627940903	1.7175412122218023	2.3894769832034983	2.322070013194205	1.6221220591148942	1.160469496238384	1.4832640493629194	0.9452629341555383	1.5318674008389863	0.1970829918919136	0.8514915677390794	0.0	0.2882410608939363	0.595279955809246	1.340906406125754
TL1A_FP_687	2.208710855003696	2.438347156494811	2.5976143833977132	1.433920374760924	3.8902708291568895	3.053403651240758	1.8327435610068883	1.0476026856142469	2.274205502116547	1.2727520731094746	1.2264437386641622	1.484333797964602	0.860563696620564	2.0966441519176313	1.3806083519964856	2.2604957338560117	1.661835659045357	1.1278342076837562	2.1412690857652263	0.4874257281375936	1.9868920876443692	2.5659983130388317	0.5899390839794342	1.0793369907787527	0.5075112898160352	1.0849026950991023	2.5041319966824314	2.007162847756255	2.8252779526783933	3.386553734995168	2.1343991303978216	2.873347440743973	1.849982807082328	1.5695441408610713	1.2359087242152915	2.4984942454221204	1.693944462913202	1.8169032843301922	1.4512673087250347	2.218640599636916	2.068083404356072	1.3810382235990775	0.9181271512714061	1.2375029700577105	0.8427399685721166	1.272163444113489	0.464946677021985	0.7866836630445913	0.2882410608939363	0.0	0.36574479941347077	1.0815375174664315
TL1A_FP_637	1.859346893397645	2.1312671538357444	2.2389180391451027	1.0800890802763898	3.7642039037641677	2.7570619944101287	1.492324551097904	0.8978237593978459	2.293431218731748	1.1473622803936157	1.575596782221816	1.1408740670432802	0.5682231794756495	2.208013305043642	1.0379993219288652	2.3370646668395687	1.3412331535796684	1.2602152281657102	1.7874580378902176	0.7479776418364175	2.0037729693058557	2.2153820355815848	0.6382335405903385	1.1988214459970141	0.872819213412629	0.7380059938987976	2.4563183058352567	1.6577874075796208	2.832558154863241	3.1949825850777844	2.4500036359552047	2.6905322260957267	1.4962720579335185	1.2323253071405254	0.9816289328955174	2.2385418413350218	1.3369229177602524	1.4610649956361175	1.133095539303411	1.8688092631710223	1.7271825405705263	1.0313291477622726	0.8287014902642336	1.0820593751107712	0.559376773263645	1.037834498053049	0.7365106057853815	0.5904347146549985	0.595279955809246	0.36574479941347077	0.0	0.9932515237772066
TL1A_FP_688	2.195608093175878	1.7202426419171866	2.2977871939342718	1.2912569781845902	2.8089260811805503	2.229003727253575	1.4360643240859925	0.46320852328020534	1.3466660394662104	0.2694957531779269	2.1128910468142363	1.2810235642394578	0.9532171714693454	1.399923963251239	1.2700402399337354	1.4483706466695672	1.3267454680658852	0.6920604332230227	2.1400786201837283	1.3252954328411262	1.22758258806518	2.4066500773539614	1.505417773256435	0.6500229656413983	1.3778897559297305	1.0202316561402904	1.463719955020771	1.7993815643845188	1.894916832752502	2.334369634004679	2.8943471300434176	1.8293356942243828	1.8615453761896377	1.1981996111432442	0.7763514016145957	1.6012915987155303	1.496937457104123	1.8180431980579375	1.0911835027149934	2.2690763225423014	1.614970844018435	1.224862808860282	0.268784564279863	0.3612474590100279	1.447401887700002	0.5326577632197753	1.5347148984889145	1.5464438102115357	1.340906406125754	1.0815375174664315	0.9932515237772066	0.0
