	GnotoExpt-DTT535-S146	GnotobioticExp-FP-199-S63	GnotobioticExp-FP-193-S57	GnotoExpt-DTT541-S152	806rcbc421-S326	GnotoExpt-FP457-S678	GnotoExpt-DTT565-S177	GnotoExpt-DTT607-S342	806rcbc562-S467	806rcbc433-S338	GnotoExpt-FP475-S696	GnotobioticExp-DTT-193-S203	GnotobioticExp-FP-175-S37	GnotoExpt-DTT451-S599	GnotoExpt-FP469-S690	GnotoExpt-FP595-S291	GnotobioticExp-DTT-199-S209	GnotoExpt-FP565-S81	806rcbc396-S301	806rcbc550-S455	GnotoExpt-FP529-S44	806rcbc427-S332	GnotobioticExp-DTT-205-S215	GnotoExpt-DTT457-S605	806rcbc168-S265	806rcbc488-S393	806rcbc464-S369	806rcbc444-S445	GnotoExpt-DTT601-S336	GnotoExpt-DTT613-S348	806rcbc519-S424	GnotoExpt-DTT463-S611	GnotobioticExp-DTT-181-S191	806rcbc174-S271	GnotoExpt-FP451-S672	GnotobioticExp-FP-187-S50	806rcbc402-S307	806rcbc390-S295	GnotoExpt-DTT547-S158	GnotoExpt-FP559-S75	GnotoExpt-FP601-S297	806rcbc376-S510	GnotoExpt-DTT475-S623	GnotoExpt-FP541-S56	GnotoExpt-FP535-S50	GnotobioticExp-FP-205-S69	GnotoExpt-DTT385-S531	GnotoExpt-DTT469-S617	GnotoExpt-FP481-S702	GnotobioticExp-FP-181-S44	GnotoExpt-FP463-S684	GnotoExpt-FP547-S62	GnotoExpt-DTT391-S537	GnotoExpt-FP607-S303	GnotoExpt-FP613-S309	806rcbc494-S399	GnotoExpt-DTT481-S629	806rcbc470-S375	GnotoExpt-FP553-S68	GnotoExpt-DTT559-S171	806rcbc362-S497	806rcbc370-S503	806rcbc525-S430	806rcbc476-S381	GnotobioticExp-DTT-175-S185	806rcbc556-S461	GnotoExpt-DTT553-S164	GnotoExpt-DTT595-S330	806rcbc531-S436	GnotobioticExp-DTT-187-S197	GnotobioticExp-FP-319.fastq	GnotobioticExp-DTT-308.fastq	GnotobioticExp-FP-301.fastq	GnotobioticExp-DTT-362.fastq	GnotobioticExp-FP-313.fastq	GnotobioticExp-DTT-320.fastq	GnotobioticExp-FP-391.fastq	GnotobioticExp-FP-385.fastq	GnotobioticExp-FP-307.fastq	GnotobioticExp-FP-367.fastq	GnotobioticExp-DTT-368.fastq	GnotobioticExp-FP-373.fastq	GnotobioticExp-FP-361.fastq	GnotobioticExp-DTT-302.fastq	GnotobioticExp-FP-379.fastq	GnotobioticExp-DTT-314.fastq	GnotobioticExp-DTT-374.fastq	GnotobioticExp-DTT-380.fastq
806rcbc464-S369	3.320436560536008	1.987479458690538	2.034792286619518	3.180478111226556	2.261591864288162	1.9488972274433858	0.4959758243258489	2.4375289880837943	2.5420450748483376	2.449466593805133	0.5459106309710237	2.726919844600304	1.1272923186745059	3.35026880911224	0.7635022761357866	1.5173924352140773	2.6528810447508877	0.6282182408967725	2.0252801373497613	2.6665069948560567	3.458513064610983	2.085875149214514	3.001914243247226	3.4455913419439455	2.1488956660444694	2.039580393882458	0.0	1.351682352429792	2.0490832979561913	2.4136882956481296	2.2550341766931705	3.2169790238666627	2.47709649800039	2.2119511222652704	1.9276537207900455	1.8050316184895965	1.9301352219804537	1.9936413636506412	3.363537248546229	0.5205432112815054	1.8047314626675435	1.6791422071138218	3.4388679162743623	3.2003276359830855	3.3147852229932195	1.9266241250576381	2.3204605726676037	3.342411072196914	0.6721117602403536	0.9537565573098336	1.9195082201837714	3.724484503642372	2.098764696426433	1.4961237404060634	1.547264134632976	1.9503980956187261	3.3453652963262215	0.22017415027577056	0.6896127979285336	0.7187875609737755	0.6470083135174419	1.5703024408593742	2.095241074708464	0.26062317904155824	2.379770505923344	2.9262792301210596	1.7265297652263003	2.314237970550127	2.0294196218526492	1.755205893182761	2.954409424882131	1.8064072544845515	1.186942615584173	1.9428738384736361	1.2987435845490212	3.711429364001298	1.7841310281820129	2.2571856067777087	1.1688606539595048	1.4729121917733712	2.0061239068027072	1.0576292705205252	1.0410511904287807	1.6437299891690953	1.9818613954615165	1.694773496928557	1.87540396838125	2.892785650718669
806rcbc444-S445	2.216504422590784	0.7202227890770135	0.7879974576024612	2.020191795708757	2.7984664832364174	0.9304577283184623	0.9583037177052839	2.2718904090963834	2.359511025374332	2.593274207255305	0.8722532823164728	1.7729557418742912	1.138174581534171	2.7726263009572394	0.6187281907508266	2.6370467563927917	1.816118340283462	1.0069275946334837	0.7601586377132215	2.8490610997009185	2.3371818423629502	2.1748687528046973	2.2936536431207863	2.812986585795227	0.9151262354727314	0.9439301956618362	1.351682352429792	0.0	2.1658271670592057	2.681109758331511	1.560636821087549	2.564858929715268	1.169722135139717	0.9867515688924924	1.2433280321872435	0.8652788775485801	0.6349459818119834	0.6867524775302197	2.202405797301195	0.9025807068152825	2.7588270103464354	1.2877191556963374	2.7111514643926857	2.0941233564562034	2.1238492956701767	0.8923423239470345	1.386492387313673	2.757065801657253	0.7957722495628666	0.6188427969255322	1.234827558913174	2.6191930063462117	0.8588450189487654	2.589826948446006	2.5698472845520564	0.8301451728032299	2.627041494034466	1.4335148778635451	0.987673645103076	0.7040043419817389	0.9040056356708878	1.283353232098425	0.9226917479558082	1.5634625386893068	1.103680350964676	2.733849992365592	1.9571295190491604	2.217554963880846	0.7383456638683609	0.8759650616574011	2.3149840710473057	0.5406455117334503	0.568692088583309	1.2144351974455052	0.4020945669349529	3.0085211493657944	0.7024983481699191	1.3228459144714184	0.4275724552648242	0.6741344863920179	1.4785808400454985	0.745085572287379	0.5611226730296308	0.3778730020709051	1.0381047741683487	0.3668023933106433	1.2463943920610618	2.0072608642145195
GnotoExpt-DTT601-S336	3.1998201827113775	2.3012185601448745	2.3066814952941463	3.1985592685971502	0.924234549001851	3.0664477066306834	1.9855699686277908	0.8776653925176815	0.667948857014216	0.5768521990128097	1.9940319226242873	1.8692937632286224	2.8338980396163027	2.1500635520117615	1.91633621785119	1.8028620724485482	1.657449427892949	1.8521976805433649	2.7951728259305377	0.711785327834534	3.1049725232038945	0.27436290349148923	1.6127512489217255	2.3202723528053757	2.9534660510664517	1.8570070714708133	2.0490832979561913	2.1658271670592057	0.0	0.5283173518894249	1.379404353393539	2.05106584996063	2.8239434902491176	2.9629867625092388	3.342814193012392	2.9597580523147324	2.6605191307413874	2.710620991799583	3.356316554799954	2.044811063274633	1.5028809908370964	0.954278211178401	2.1321829553438807	2.9230872385680167	3.272157739814634	1.8494707110256519	1.673177674317761	2.10816950121228	1.8361802315619309	2.328408143737879	3.3284234485672664	3.431890429739104	2.3584033380567284	1.707211092954484	1.5544612686231314	1.8692218695507827	2.1124239367761155	2.2681729455106763	1.7486476634680095	2.209869519397295	1.6397833913205018	0.9131114487498989	2.018212097694829	2.1631712401920935	2.8188686078546232	1.1077604729009456	0.5749531940167097	0.5833155936864984	2.309384568830597	1.768272496805527	1.8049351027190008	2.0954378695273412	2.552110039044486	1.3110050560955848	2.4759223153069785	2.258334334437394	1.8008492723029306	1.624845820157015	2.421681299851643	1.552497025363436	1.009627661350037	1.471656122339801	1.6599511146082178	2.068784050790656	1.604124268107331	2.3026896328499453	1.1765603754895562	1.8257820225479648
GnotoExpt-DTT613-S348	3.6488773605435623	2.8245525897359087	2.8277352825105866	3.6704343054674218	0.6467707403302267	3.5812943752067725	2.414207465087231	1.115167536014139	0.8825384113266929	0.47754860575921176	2.4339544275773832	2.3096658158116754	3.2809434466986667	2.3793986640755085	2.3885086887813434	1.8174659876564279	2.083127797268323	2.279155740715082	3.3201256898609954	0.3412129899092468	3.5377101675917864	0.6108033579810745	1.9366061060083868	2.5649778342427165	3.478052227574795	2.3764963715764624	2.4136882956481296	2.681109758331511	0.5283173518894249	0.0	1.8397601883760388	2.327360641309709	3.3439390289581232	3.485753534739235	3.840171456627855	3.468058174064186	3.1858609438392826	3.2373099852944858	3.8218390383857006	2.4804498021838364	1.4124695405719356	1.4808479620478256	2.395671191407137	3.368670108460091	3.7422706862548174	2.365496905570691	2.15963667978355	2.3382445200783084	2.290961540558561	2.802801090609596	3.8254388227568175	3.8549879406243037	2.8773102324902324	1.7226387375658911	1.5533931771636709	2.3935047019656235	2.390111991672221	2.6275975095990525	2.1825852854112897	2.669957353321296	2.0879912067894	1.4374803078619869	2.5376581564253233	2.4939562284219385	3.3384029981244057	1.1584525409799344	0.9066884577207642	0.8598448082503559	2.83428462225591	2.2765587118931228	2.117324944850034	2.6235571936021413	3.0411997597460974	1.8246688534402336	2.9774146810889506	2.4652761000905143	2.3284992063746373	2.1203304790490507	2.916058991361719	2.0784229074899896	1.511477656306738	1.9704585228422555	2.160692239150705	2.5955976404711314	2.122429122026755	2.8275802961826826	1.694882038086128	2.226723152684419
806rcbc519-S424	1.8422352106915572	1.2561422184334188	1.224908755353664	1.8500994580019554	2.1320532008334587	2.2500985290486004	2.0279352538420494	0.9897092201928606	1.113080181274243	1.5621310242962825	1.9764711807075017	0.6346841943606617	2.463406592273081	1.3287391369908605	1.7400814502359185	2.822474454473171	0.45255706964407133	1.97070010169824	1.8644638830887166	1.829168086948435	1.7309170220500734	1.2713684821004934	0.8372527416630889	1.412343724652842	1.9946225208256951	0.9631201026500211	2.2550341766931705	1.560636821087549	1.379404353393539	1.8397601883760388	0.0	1.1073736775646232	1.656048035700201	1.9533370026762373	2.642004298338816	2.173928105631631	1.7551475605045022	1.8041830710845994	1.9983092547766497	2.0312984058972723	2.6679108973934085	0.7170698697296229	1.215792853721375	1.5509524906972827	1.9087167709226713	0.7663104486599425	0.4476860610468942	1.2912315250342798	1.8055213803577397	1.9251046509123269	2.623591218942747	2.0675096594212343	1.2439994123109248	2.720874415591861	2.610703493954038	0.9250092832392677	1.1472674293893004	2.444616011234101	1.8733852652825507	2.004291659581982	1.6157926197672017	0.814859779343784	0.9213303641300948	2.413311511003181	1.6762693655147798	1.3326877275295985	1.309995945894502	1.054811609986833	1.2643810243050393	0.7915066447652479	0.8284161451405432	1.2055595008550366	2.0741928795920015	0.7058056364820523	1.9022151374548444	1.4933136363303907	0.9698809471956349	0.6179896995433798	1.9315335116737946	0.9565345390282691	0.6851602975169573	1.3092023534758732	1.3808777945094817	1.26906856571323	0.7079291767819078	1.4653180416915295	0.6558201019464062	0.7300057983015149
GnotoExpt-DTT463-S611	1.792100810131072	2.0957734446052054	2.035822184817972	1.969037376622967	2.583533490366113	3.073501197395871	3.0658217187166996	1.2486436618829968	1.5024937484010323	1.910046442764804	3.013048640969423	1.166105643423148	3.3398077551112957	0.27624195585540484	2.7797496463854525	3.616534506576045	1.0155856111272863	3.0315419295882737	2.6872444390403154	2.15180315701076	1.5767913008851464	1.8546281488387801	0.9786754550102642	0.33302232961126765	2.777920865779245	1.966515147059532	3.2169790238666627	2.564858929715268	2.05106584996063	2.327360641309709	1.1073736775646232	0.0	2.3042759271894266	2.688087208176065	3.461315977818148	2.9921712751793703	2.612141233906766	2.6652760917605196	2.0394927431381613	3.06417623749117	3.373764794957476	1.762943680463543	0.4385763787521313	1.5207615934927976	1.9955491536113577	1.6966889339875042	1.3627583380438555	0.23337996810649844	2.8577735557750072	2.8667494043451014	3.4379758639394837	1.8051349644584198	2.015771877541475	3.491943482616623	3.363820346936227	1.9254623235624224	0.27568074124686454	3.40475070818983	2.937702884377715	3.015280401179209	2.605904394683262	1.8357956603480914	1.825184112173742	3.3282665163013334	2.3313769636716266	1.2919699884712266	1.9736036287102512	1.499000134010161	2.115787220100396	1.7025666072677064	0.2856185816618297	2.173963593567007	3.036675937531862	1.7864045157739377	2.854255706526515	0.7305147121647446	2.009497769479739	1.58781078115445	2.9059765733038607	2.03224162550013	1.7008865000292805	2.3787698795586847	2.4430008797864966	2.258361876825465	1.76296109116044	2.397697783665156	1.743376604397036	1.0892217692887831
GnotobioticExp-DTT-181-S191	1.2617361797722717	0.5607431828809332	0.5411304296117909	0.9975395128887243	3.5500003997066494	1.0450005663034994	2.1247552687883418	2.607163713514115	2.740195973314136	3.1382882594973474	2.0373933954516787	1.5107032235917979	1.943820708997407	2.5333049223465287	1.7768056999363453	3.7091235383784182	1.679333399406644	2.168305345684492	0.6192908851066186	3.4129673754269505	1.4027759643365858	2.7731333106823834	2.2020391365929006	2.4940822418537802	0.6229367136386825	1.1120899726230258	2.47709649800039	1.169722135139717	2.8239434902491176	3.3439390289581232	1.656048035700201	2.3042759271894266	0.0	0.5382082179669712	1.5195839970107503	1.099162402006802	0.643474478498638	0.6388854259004055	1.1563138858660411	2.0661759289483204	3.7547921646335154	1.8762927773657345	2.3991022249991905	1.2066331817099445	1.058910422506078	0.9842752734665798	1.3339815513030935	2.524175550956324	1.95411577026778	1.6037032904326267	1.507499324140897	1.6406575227767282	0.49046304063851315	3.641103650109064	3.596252988535331	1.0122392036842764	2.315899234047593	2.553193178832349	2.1355212986057657	1.8354396597371008	1.9703763223187154	1.9394868702539614	0.8312869952139611	2.6573790386526137	0.17097770025261005	2.985165293228052	2.649940000560166	2.6578448116335975	0.5459750002835181	1.1375874224236153	2.141580118931015	0.8352928935047318	1.4933065951335753	1.6165008925519246	1.2910625018178934	2.703923932954534	1.0929651922520622	1.3874816086131871	1.4208155249961947	1.3689596767617003	1.917202617040318	1.7418727308283246	1.6123418363168571	0.9351252143662011	1.2867684997808588	0.8047840831710036	1.7023150583766868	1.7799453413218576
806rcbc174-S271	1.6406031456372006	0.7117827414929689	0.7324242953639393	1.370729052048418	3.6183774658792918	0.5203859445024142	1.8841765940304422	2.8336201329905752	2.9884718016912446	3.30942810475122	1.7954382919589835	1.9408388155722343	1.5026372752124666	2.8992179652302115	1.5692456220648432	3.5767187286847633	2.073518392380208	1.9713036495027423	0.25843401598911514	3.5929193223895988	1.859830406492484	2.921735451455732	2.606477464255086	2.872327846361237	0.15879023421000313	1.3575529047181498	2.2119511222652704	0.9867515688924924	2.9629867625092388	3.485753534739235	1.9533370026762373	2.688087208176065	0.5382082179669712	0.0	0.9833270397800256	0.5905809713959451	0.37958503825279943	0.39869455760858447	1.5246973854193582	1.8106346856214153	3.6891027379303503	2.018832066817951	2.8321738971641754	1.64652868341527	1.4689317193910127	1.2016075184202146	1.684623185415325	2.8965264617276576	1.7606790249533937	1.2746254062836462	0.9714865829132928	2.054148670699084	0.7164810102144454	3.5190779274509127	3.4989769988185553	1.2343224511070257	2.7354534337604077	2.247346820241022	1.9654707061217185	1.538722832003434	1.8119814020684124	2.0505316351601035	1.1228875667398428	2.3766635002533714	0.41815888250893163	3.265682987682493	2.728438555179967	2.863975363055362	0.7336939530478535	1.267966456557247	2.5076443141297857	0.9273905644599484	1.1099021314141628	1.8350358982015667	0.9393916344951729	3.1495108695556984	1.24368794851846	1.7116701575402729	1.0809947321487774	1.4284781689055996	2.1375723580556203	1.686419256130139	1.5180144456023075	0.9356242338465708	1.530752839323672	0.7005712817532199	1.9026473291864547	2.213368609702711
GnotoExpt-FP451-S672	2.5068861988625772	1.4957952287712004	1.5385401757135295	2.254502876871646	3.846507622532834	0.4923554426153667	1.7093528732560042	3.3645319677498775	3.537311499516655	3.7239678209349827	1.6370395887818743	2.7844176996200165	0.8975061286151205	3.6442718357105335	1.5420464755215562	3.4382567639186177	2.8697337943516463	1.8709756719682191	0.9677414727424064	4.005989945993612	2.7808561055514054	3.3219609525270757	3.3926071475303554	3.638851700337809	0.9187027478692102	2.0535393671910955	1.9276537207900455	1.2433280321872435	3.342814193012392	3.840171456627855	2.642004298338816	3.461315977818148	1.5195839970107503	0.9833270397800256	0.0	0.4800367703177995	1.0349695555330178	1.062751046113399	2.397783649899855	1.6188852650180305	3.670936934378171	2.4900924424077324	3.6609906631852267	2.5545946613761097	2.377480897566618	1.9006237779576722	2.4550112448377415	3.648683022267856	1.712097825828063	1.0833891831027065	0.033213932910040996	2.9370413035483773	1.5527753239506534	3.404830735959105	3.4330280478022166	1.9278634669571937	3.5511470911634317	1.8646437769461892	1.9204799059900766	1.32430556340585	1.8242423333690807	2.4724261111224966	1.9042196097937087	2.0373658817908202	1.3896836971691746	3.8546420723577004	3.0332845279120093	3.358711473850435	1.5346636675971546	1.861399350410361	3.260202662904894	1.5736641835735372	0.852026843004837	2.4304628209519237	0.8834275568933253	3.987008441808384	1.8581838103750796	2.448521834611671	0.9593088724893513	1.885628210528907	2.7031124846249703	1.9088350530391658	1.7166286855724284	1.4778352511901571	2.1975500410011	1.2472273585797435	2.466423251632943	3.0498292769420012
GnotobioticExp-FP-187-S50	2.1127390502469705	1.0210692710125024	1.0616886086170527	1.868615025718483	3.514302109076847	0.21143778860033477	1.5371622232409177	2.932343834639748	3.104708454281979	3.3278778560431066	1.4528170729872545	2.307964318703119	0.9412349214258341	3.1822463526720406	1.2873199186734259	3.2643872830928444	2.39277621954712	1.6741784793115138	0.5480217794949519	3.6138587526711228	2.3597455338550897	2.9284699345122824	2.9181549142299787	3.1781612020997736	0.5401631725167132	1.6103419675690474	1.8050316184895965	0.8652788775485801	2.9597580523147324	3.468058174064186	2.173928105631631	2.9921712751793703	1.099162402006802	0.5905809713959451	0.4800367703177995	0.0	0.5984999041505891	0.6540266903585175	2.0266732718762324	1.4512305370997758	3.4419459748011914	2.072409297267906	3.183195471201019	2.1252225596422036	1.99293500075322	1.4272125702785303	1.9820244568592942	3.183859230528633	1.4785250973496942	0.8627076329244115	0.4624791889012423	2.54563995800654	1.0765385390781241	3.2172700668957823	3.2230586027584143	1.4737941342979375	3.0756153613956174	1.7973180263975752	1.698058395271652	1.1516218607522792	1.54914718589473	2.06679195431323	1.4348822326725565	1.9437596557962973	0.962751077205994	3.411307877318082	2.6657208301255166	2.9368787833790244	1.0662897763363854	1.3991993784240129	2.789306648902227	1.1233309962256053	0.6698978145456606	1.99500566906618	0.5837177388708682	3.508008578768871	1.414317631016702	1.9882803874398844	0.708788841863683	1.4647084182859236	2.2716807659662144	1.563689115451246	1.374220517957113	1.0376882923801873	1.7456767414460543	0.7977832532083778	2.033136468413393	2.5739286097855327
806rcbc402-S307	1.826166591570916	0.522231735801716	0.5786483623918285	1.578499320697986	3.334747658260176	0.5585022504320274	1.5623793767789318	2.616183766833373	2.73226303307672	3.044451768727349	1.4749009380025182	1.7883009486967048	1.375813499168157	2.832368621708679	1.2400228931175536	3.2629156405201027	1.9040013358223618	1.6281142285833297	0.1398241885196529	3.31386164691122	1.9899652505944747	2.6425426074879406	2.425896478121176	2.82976160868447	0.30358449713876867	1.0727054185188607	1.9301352219804537	0.6349459818119834	2.6605191307413874	3.1858609438392826	1.7551475605045022	2.612141233906766	0.643474478498638	0.37958503825279943	1.0349695555330178	0.5984999041505891	0.0	0.10896173407125392	1.7474815016471021	1.4952978167437503	3.3745073985505303	1.7208290643779776	2.7415498109773395	1.7649810525882939	1.6707157646365947	0.9901768965370702	1.483747963494846	2.8220273024246585	1.4231827131707775	1.0379758415737328	1.0264448686705379	2.2339381453514764	0.6058947806520051	3.210760385800474	3.1885021303944967	0.9560040144662915	2.6540573789848305	1.980939184043959	1.616645240691954	1.2450163757913888	1.5080134369986995	1.749684685706085	0.906612617097306	2.1182396331774296	0.5674355369816684	3.05187317390936	2.4557012851436397	2.6135240534003454	0.5289038832517882	1.0633762036766239	2.4020483648239384	0.6162761896105016	0.8681617817890948	1.5343536867398029	0.6762648590552718	3.0503511303362414	0.934923642039989	1.4680383011185607	0.8059361935253497	1.1090791246880052	1.8411774472249511	1.3436495327328726	1.174596108273372	0.5985188664037994	1.2526630342677627	0.3594625329601233	1.6032418246113327	2.053763956458252
806rcbc390-S295	1.8592812977840854	0.5723976819950549	0.6302802428577222	1.6042793108061795	3.4013127914656787	0.5802280647997052	1.6100072449938587	2.6791213684848594	2.7794739721215356	3.1040999664861135	1.5240138755748358	1.8064662769962327	1.4445711234707375	2.890930252839034	1.293179440465069	3.323290568835766	1.9330242413792864	1.6676244257332018	0.15670306046617372	3.3674760904638226	2.0132311773837634	2.700386318418047	2.450867008340985	2.8869756007343983	0.2967328869593633	1.0760832749368934	1.9936413636506412	0.6867524775302197	2.710620991799583	3.2373099852944858	1.8041830710845994	2.6652760917605196	0.6388854259004055	0.39869455760858447	1.062751046113399	0.6540266903585175	0.10896173407125392	0.0	1.7693609927668565	1.5443157723445762	3.4361756851487373	1.7695455020113415	2.7794723446692973	1.796100479680685	1.686417854193697	1.044181142613434	1.5117867281954098	2.8785027676156107	1.4705656200645885	1.1134513564981385	1.0572646983104608	2.259173546767835	0.6569184160905607	3.274235625672734	3.2518786801373967	0.9750106782240759	2.6971553361408778	2.042084869205018	1.6565329143829985	1.2991105895183137	1.5773028125553932	1.8030641245939358	0.9305337960323159	2.1878481973002746	0.5862202997646326	3.1059545133208157	2.524616449699845	2.6710798997368688	0.5610007794690887	1.1376515028284886	2.455642702407079	0.6448445256883387	0.920009700186051	1.5580336055702684	0.7372689844209499	3.0833387012535654	0.9616174877152484	1.4834163266075862	0.8617970074346513	1.1592013420665426	1.8717371126673215	1.3948787958964526	1.2275753392607773	0.6418617047924233	1.275546448457661	0.4213683820711267	1.6355860193043241	2.070424265811098
GnotoExpt-DTT547-S158	0.27630697352531536	1.5132497002798835	1.446149420350372	0.18537842186067083	4.01570275399372	2.017106787379502	3.099141965693516	2.841917022745535	3.0732201716069034	3.4978913125598012	3.0123084980457815	1.7528679770381606	2.806618767931075	2.208561249290333	2.7452524050806653	4.469309485872756	1.907533046186623	3.153112021167833	1.706729177413991	3.7908816083592196	0.5694209662562083	3.228766514767418	2.3357341637804163	2.0867313032211787	1.6670558852583888	1.953298178420946	3.363537248546229	2.202405797301195	3.356316554799954	3.8218390383857006	1.9983092547766497	2.0394927431381613	1.1563138858660411	1.5246973854193582	2.397783649899855	2.0266732718762324	1.7474815016471021	1.7693609927668565	0.0	3.043531125446963	4.4378544781185205	2.5202707726179674	2.1543972591480656	0.5302428094568171	0.166240631938426	1.6688384286435842	1.8012425098775193	2.2223736419445452	2.9228943357836785	2.52563943608579	2.3780032018340473	0.5697974718167144	1.3671422573044432	4.373547200434047	4.307878983872647	1.8569192821445961	2.0546252186585976	3.456317857608545	3.1080895268033966	2.8187512604090816	2.8198904174724935	2.5939327246799126	1.61655242110965	3.4992631592547916	1.1837632798193312	3.130187387436647	3.1486151905775324	3.001718263770935	1.5318956016549652	1.7696768750356937	2.0207064999836946	1.8248934218101012	2.5046514859356623	2.318057174089038	2.306028977300954	2.4436278738679373	1.9754530765143063	1.984246133505854	2.436205329901336	2.205235504039727	2.5323679584731456	2.6281918703053613	2.5372306345572087	1.9336801802454673	2.016692624659184	1.8517815100401693	2.3752666300191376	1.957164817836504
GnotoExpt-FP559-S75	3.027177336184488	1.5921428216835112	1.650278589664894	2.8592606474136963	2.4593243617722798	1.5616816628731787	0.09154568735403198	2.406950980230349	2.4700647462688083	2.5046289492438047	0.059075384229351297	2.41437697261198	1.0038977560502287	3.233015547747716	0.323339394409739	1.8890528264268676	2.381097474704819	0.29972878691917015	1.5972212512940651	2.7242627044012813	3.1517300040638276	2.099442061325588	2.76722873422128	3.314377215419946	1.7286233810971976	1.6287829823547908	0.5205432112815054	0.9025807068152825	2.044811063274633	2.4804498021838364	2.0312984058972723	3.06417623749117	2.0661759289483204	1.8106346856214153	1.6188852650180305	1.4512305370997758	1.4952978167437503	1.5443157723445762	3.043531125446963	0.0	2.122119865051976	1.4801279855511429	3.2440569040918796	2.899338478313181	2.9786813688774125	1.5948589707971972	2.0044773532978444	3.2184716406891956	0.2547356654321396	0.6582480836769077	1.6144260299653526	3.432182922332628	1.7203045155965393	1.8700402737844786	1.8928082124736827	1.5515758050820871	3.1602333704341463	0.5965751037017192	0.3777250568931189	0.3029103837510039	0.519593583158242	1.4016911638599778	1.707585020923404	0.7690130601084539	1.9849890212631296	2.8870450798533698	1.799053226173834	2.283085747884948	1.618894969293276	1.4778943791204702	2.79498813837436	1.3797180831095033	0.7965183657956296	1.6266047751738502	0.8910462306021667	3.52037439046633	1.3852664103189731	1.91274512663438	0.7537732104419488	1.1331703865462652	1.7596633476049945	0.7505339135754664	0.6724914240646684	1.2172550688403911	1.6245791587741096	1.26568923633185	1.594607339717867	2.5989580459241526
GnotoExpt-FP601-S297	4.303654887026851	3.1945623445029856	3.2201061205830936	4.264045497018537	1.02398487586289	3.584324518858996	2.043788989527111	2.160850895276597	2.1294594148639243	1.6731831691658263	2.104696861455366	3.2307360499510476	2.8928022427217117	3.4249126664033698	2.220216826276419	0.4859021232818705	3.041280969402354	1.956745278021154	3.4998489511666744	1.6913247835028877	4.313921478710243	1.5901239218393663	3.0944720722281707	3.5916842132495663	3.6514036408531596	2.923700415501479	1.8047314626675435	2.7588270103464354	1.5028809908370964	1.4124695405719356	2.6679108973934085	3.373764794957476	3.7547921646335154	3.6891027379303503	3.670936934378171	3.4419459748011914	3.3745073985505303	3.4361756851487373	4.4378544781185205	2.122119865051976	0.0	2.0695677954587315	3.5493297347463924	4.090515919293622	4.377723820321314	2.86571249794142	2.934370950810028	3.4049413844523775	2.06535831772687	2.6009843905170764	3.6594231740599437	4.611916905961333	3.2823672060655062	0.4132735678947789	0.2782091381378058	2.896689512343813	3.497794589839644	1.9546294974782825	1.917691626418893	2.3849350121511	1.898640322202406	1.9535658710503625	3.070628698269023	1.7740377349879675	3.6983325249754766	2.430264104981049	1.4133974295366345	1.9500953998128518	3.2234088198217954	2.7005452194027844	3.136826634661686	2.9720039372447102	2.8666189612439728	2.485525512587847	2.9029115401492733	3.7007491785991475	2.7631003118183513	2.8710273860271536	2.7928532670154897	2.414701990475172	2.2915771939668574	2.059856111567554	2.2132925562446744	2.8670091339838373	2.727981329510946	3.0403047068387585	2.3562936277107975	3.249677895545129
806rcbc376-S510	2.4046605205393803	1.3495983429295593	1.3582174095822774	2.3505797834564586	1.7408168804809414	2.1618817995810757	1.4535768619451725	1.0803663387738056	1.0781693073345304	1.358931831499678	1.4223664433389867	1.2044579952164751	2.141954921599766	1.94702119818183	1.2367048859453305	2.1804825341117158	1.0688861229035973	1.355460286286108	1.8543597738805357	1.600854841254254	2.3546788251552178	0.9496595146324452	1.3332885502364136	2.0607852879391606	2.0112620881469927	0.9498881239669394	1.6791422071138218	1.2877191556963374	0.954278211178401	1.4808479620478256	0.7170698697296229	1.762943680463543	1.8762927773657345	2.018832066817951	2.4900924424077324	2.072409297267906	1.7208290643779776	1.7695455020113415	2.5202707726179674	1.4801279855511429	2.0695677954587315	0.0	1.8699933453564157	2.146315733047613	2.4283798364485367	0.9152721835259245	0.870362143818738	1.9110125252720855	1.2387656898722537	1.5827021413590032	2.475773587329798	2.6920347075380175	1.4135274271622147	2.0951952042762505	1.993962040647862	0.9301267945938889	1.8172988308897315	1.88290390003821	1.2484672253986653	1.539734796081422	1.0759313157453079	0.13480505997715267	1.080759332909516	1.856065230093829	1.8716281494721334	1.4974116564137607	0.9005253189484996	0.9628744312914661	1.3556204366582159	0.864804810184409	1.4775711413063384	1.1458759693585623	1.7568285886597501	0.48255432744727383	1.6363076693902954	2.1035369720673534	0.8561437748632771	0.814536893163713	1.6133704592031122	0.6261332927813481	0.38198602535607334	0.7444312419518104	0.8888740017477337	1.130487525722586	0.6972377525746942	1.3676279613256188	0.3326315389953109	1.2917825466737705
