	GnotoExpt-DTT484-S632	806rcbc365-S500	GnotoExpt-DTT550-S161	GnotoExpt-DTT472-S620	GnotoExpt-DTT556-S168	GnotoExpt-FP562-S78	GnotoExpt-FP610-S306	GnotoExpt-DTT538-S149	806rcbc431-S432	GnotoExpt-FP472-S693	GnotoExpt-FP616-S312	806rcbc393-S298	GnotobioticExp-FP-196-S60	GnotobioticExp-DTT-178-S188	806rcbc479-S384	806rcbc553-S458	806rcbc522-S427	806rcbc436-S341	806rcbc528-S433	806rcbc379-S513	GnotobioticExp-DTT-184-S194	806rcbc430-S335	GnotoExpt-DTT460-S608	GnotoExpt-DTT598-S333	GnotobioticExp-FP-190-S53	GnotoExpt-FP466-S687	GnotobioticExp-FP-208-S72	806rcbc171-S268	806rcbc399-S304	GnotoExpt-DTT478-S626	GnotoExpt-FP484-S706	806rcbc497-S402	GnotobioticExp-DTT-196-S206	GnotoExpt-DTT388-S534	GnotoExpt-DTT616-S351	806rcbc467-S372	GnotoExpt-DTT604-S339	806rcbc426-S427	GnotoExpt-DTT394-S540	GnotoExpt-FP460-S681	GnotoExpt-FP478-S699	GnotoExpt-FP454-S675	GnotoExpt-DTT454-S602	GnotoExpt-DTT532-S143	806rcbc491-S396	GnotoExpt-DTT466-S614	806rcbc534-S439	806rcbc445-S446	GnotobioticExp-FP-202-S66	806rcbc559-S464	GnotoExpt-DTT610-S345	GnotoExpt-FP538-S53	GnotobioticExp-FP-184-S47	GnotoExpt-FP550-S65	GnotobioticExp-DTT-190-S200	GnotoExpt-DTT562-S174	806rcbc565-S470	GnotoExpt-DTT544-S155	GnotoExpt-FP568-S84	GnotobioticExp-DTT-208-S218	806rcbc473-S378	GnotoExpt-FP556-S72	GnotoExpt-FP532-S47	806rcbc373-S506	GnotoExpt-DTT568-S180	806rcbc177-S274	GnotoExpt-FP604-S300	GnotobioticExp-DTT-202-S212	GnotoExpt-FP544-S59	806rcbc405-S310	806rcbc424-S329	GnotobioticExp-FP-178-S40	GnotoExpt-FP598-S294	GnotobioticExp-DTT-305.fastq	GnotobioticExp-FP-304.fastq	GnotobioticExp-DTT-323.fastq	GnotobioticExp-DTT-311.fastq	GnotobioticExp-DTT-383.fastq	GnotobioticExp-FP-394.fastq	GnotobioticExp-FP-370.fastq	GnotobioticExp-FP-310.fastq	GnotobioticExp-FP-322.fastq	GnotobioticExp-DTT-377.fastq	GnotobioticExp-FP-364.fastq	GnotobioticExp-DTT-371.fastq	GnotobioticExp-FP-382.fastq	GnotobioticExp-FP-388.fastq	GnotobioticExp-DTT-317.fastq	GnotobioticExp-FP-316.fastq	GnotobioticExp-FP-376.fastq
GnotoExpt-FP466-S687	1.4814875699340164	1.9362715378848472	2.29094090902031	1.2774762254602567	2.2123145134210263	2.2681924333127124	2.1708204697194198	1.962673862894079	0.9408744300814651	0.7281881458788242	2.559314107633975	1.1829528237599143	0.713331708512717	1.346976061863322	2.138013209516634	0.7766933618603191	0.9647911204426312	1.390605745171981	0.8403060065989394	1.7480630688394274	1.753974437353797	0.559161355099567	1.3662673780278074	0.3294516211353767	1.674255758132666	0.0	0.6714416036953098	1.4942336081489687	1.205481029937614	1.2877839879295532	1.3353047798739746	1.75804275223877	0.6494387211526664	1.2582328575754074	0.319277813853138	2.1011018729694646	0.48760209786916286	0.34665315569769695	1.3353077777566524	1.2224965233369651	0.8136209568482407	2.587877048982094	1.2452947911841001	1.668078048278076	1.724876059371178	1.359113865798823	0.5960768886053771	0.9639588722249943	1.9963628364725634	1.3130155442182128	0.2022864400949787	1.9751985221219575	1.6587573766760513	2.2610084161474147	2.108010890348232	1.9026740172577061	0.8534894453424532	1.9810104229428565	2.3426694716471714	0.3956030900772469	1.7364161834253895	2.4569974962964567	1.8740721300598195	2.014333120396761	2.750582519543549	1.1771628245693775	2.3679076984562206	0.4325091089424379	2.081596086296293	1.5629189979848646	0.301472300755277	1.1465737237300815	1.5028326209803768	1.9007660543323233	1.1616659554301874	1.4425769944081586	1.9639334914208793	1.0471775601751392	0.6876901294605557	0.6178016070852511	1.560570309607641	1.55350239217845	0.6545486797082021	1.4708174528173383	0.7298919855489442	1.31395630940641	0.6314860253873059	2.3881505774668077	2.162908970820593	0.28183654354974974
GnotobioticExp-FP-208-S72	1.2540176335283209	1.5293727590659736	2.8465315335366284	1.1429733023221256	2.732236931542614	2.883635846224618	1.8664764917223837	2.4971166190758445	0.5341824823136159	0.3080876383495054	2.510862868446503	1.6974718540188838	0.3246503467237967	1.8695015149294074	1.6047740847105079	0.8080678832275948	1.6218691889880168	1.2091536974451873	0.9329072988886611	1.4597047431509005	2.208845037863753	0.31912272084581156	1.3320899081834152	0.35868437119762625	1.2332479007377546	0.6714416036953098	0.0	0.8273534262183753	1.8075739306687102	1.6604815201134506	1.4364093437663568	1.7828178905538958	0.8886358620252874	1.117947442315667	0.942607745683106	1.5823144085486385	0.9093582685448526	0.9337697836533572	1.1783121144197148	1.81205338350345	0.2985058736329352	3.081173435629155	0.9349354341623813	2.142510113455531	2.0442616118615535	1.1909012263910415	1.0211990201847645	1.0515881285753481	1.5437545937079913	0.6693398387263325	0.8311454718776186	2.4793903354052764	1.677060934728128	2.808540200062776	2.583669694994678	2.5149345833575745	0.9860958619823323	2.394255897386174	2.8689551027519244	0.9781705766535502	1.2128583318783994	2.979268096741336	2.376507305672211	1.574443166653083	3.2128088274419464	0.6091695515095615	2.3904755251698018	1.0550914701010363	2.502140674734149	2.036447905756473	0.5337188199913965	1.2970349474099778	1.207877558585414	2.4235283848093423	1.8187569066107665	2.039502451526512	2.458958944751699	1.6437990148077137	0.9214690989775444	0.9848047399350669	2.1727963794130654	2.0988904957753665	0.9335817178864926	1.8767633761355924	1.0279292528251107	1.6203998036064442	1.1871060507103341	2.8730353935633035	2.4944215651216313	0.9055909951973241
806rcbc171-S268	1.4336333175332014	1.2332825485551113	3.607563342326335	1.4777282154557068	3.419348882808643	3.6542547623500927	1.7098562177098764	3.2514868632095917	0.8291277100873847	0.8481631434444732	2.6149878004709564	2.4161757894805995	0.8742749631703637	2.562996361342592	1.0491859866481232	1.3274880582855118	2.4253281788773395	1.397123197785053	1.5000281512054245	1.39150754330803	2.848443128999231	1.0704669974433059	1.6859949541884587	1.1691540890945786	0.9601314923869246	1.4942336081489687	0.8273534262183753	0.0	2.5803622078929362	2.3069661137879436	1.8577716052581874	2.0811541866777903	1.587102750699269	1.3723317889550255	1.7439658030648388	1.0587365292418258	1.6441450261405117	1.7561056030961935	1.3834360460157162	2.5736959483620776	0.7465466945035725	3.7159579964471954	1.0639063168853506	2.8715683081267467	2.591072998545557	1.45584854800721	1.7230844320012293	1.5412035784825042	1.28977339797849	0.25167118354546236	1.6371503587532406	3.209537773682892	1.9627164399286536	3.5667466473269247	3.2233622989583015	3.2786534583410383	1.5856721802033245	3.065052062950772	3.5532065260089865	1.7765026007701266	0.7947979517142009	3.661207669864735	3.116424653703566	1.2111663670759474	3.8241962929845026	0.5944599746663654	2.602619080310049	1.8578587076869342	3.1697168351849547	2.7107817229536546	1.3463840946834347	1.7645815113889807	1.2087824009581578	3.1012944426049582	2.6168758989801297	2.825826393342024	3.1188589468795977	2.4171380600520536	1.5845509390529686	1.7305107732708962	2.932294939464514	2.860227854056542	1.5812684830479122	2.499059706822982	1.6704884581892665	2.2313218390347536	1.9571831256059782	3.5098145256332716	3.0022738035606373	1.7313875735106143
806rcbc399-S304	2.613095882459836	2.651615619802718	2.202855346247364	2.3915817955885466	1.0625061399927185	1.0790821283525804	2.565846747775375	2.0069341477442957	2.0509177099974183	1.7759549425677392	2.451614596405126	0.35357638164972915	1.7771773516373361	0.6068359939367995	2.9887373778202213	1.5733927239214927	0.4591925868556191	1.8073127592374367	1.2398481235015872	2.2673438196857902	0.8200963777121778	1.7092267248325383	2.379273643056755	1.4797728606103446	2.4981695243408226	1.205481029937614	1.8075739306687102	2.5803622078929362	0.0	1.8985736925691215	1.3521760899507498	1.688979430434687	1.6854620599624626	1.7053424038772707	0.9073443743334751	3.0513085101706903	0.9475208917707479	1.154118432378275	1.7893133781482233	0.08646758196839952	1.850478699043383	1.5245788377531961	2.3149270654502137	1.9423376442130533	1.0857575220068072	2.4682907139384795	1.0406333685794074	1.316926528904465	3.183003886749298	2.363002466235005	1.0859403691832445	2.1180817407079386	1.680812462670785	2.1997983840162014	1.0765566104962672	0.7159548634458845	1.213355370428251	2.3401186875293574	1.1871548540355314	0.8375457827127646	2.5640690649064086	1.2963778278246525	2.0216899194513083	2.7442157900003874	1.6783859559994294	2.360674339616167	2.1432324612309053	0.7738048341659408	2.4122524762861786	0.6096445538435827	1.3975950088336295	1.3238890132916425	2.105611305144424	0.8771260368938537	0.6758108699597137	1.4456760512401348	0.9209722500390485	0.16395972668756034	1.0752566799210095	1.5504017652150142	0.4952726566606416	1.697872378770233	1.1173403315613517	0.761975903017518	1.024834638487439	2.0278168287788163	0.6241616744730537	1.3251458285056574	1.4298384238783477	1.033932827355077
GnotoExpt-DTT478-S626	1.283635469376041	2.7598411635436104	1.5395698131308635	1.0774385725937228	2.913771080357963	2.688121954706899	3.2786750480702884	1.2552895288119155	1.5661724841040257	1.7059014398827486	3.6532199151132287	2.0782429459576237	1.6462642566820063	1.9909014505596883	2.9424488116428775	1.531858842067787	1.4447360122963524	2.5795824131241463	2.106793031589013	2.7508148858238135	2.581552027998056	1.5342811756991133	0.9105078697687075	1.435897064972547	2.4698287053437964	1.2877839879295532	1.6604815201134506	2.3069661137879436	1.8985736925691215	0.0	2.49002280329494	2.9578087742202337	0.8185616882718487	2.395860288884225	1.3548296297093907	2.6701624178816514	1.6414245736283641	1.16031914949641	2.4249137714789586	1.934131031133294	1.818874529078853	3.1735527836542885	1.5179155380552725	1.0426469118479234	2.7666492282396034	1.1377940139860139	1.453114064301995	2.069639342332304	2.013455573910893	2.1950315523994717	1.215286734077035	1.1355930169825383	2.767677568694545	1.528681845275516	2.8357129564359806	2.360200724714765	2.13044039692531	1.08027115793219	2.9891276704222913	1.5065831728687513	2.6959242907402823	3.1175109542759354	1.2068220207088294	2.8639831493844783	3.4525605827157566	1.7467603755412027	3.5109593574932916	1.4345192102151223	1.0969977845972867	2.45141980741923	1.4397674828225207	2.1133730048989614	2.505163100303968	2.4980108723158843	1.3484991630096994	0.8972189707801296	2.670225628650138	1.8104248002607553	1.9477979459321497	0.8239054012621037	2.0066287724798886	0.8568084278835976	1.701143138281506	2.422262362525009	1.8187740157387777	0.20480369544796193	1.6472875955272372	3.0491801830588936	3.042093256355288	1.307554641820332
GnotoExpt-FP484-S706	2.5690427007555563	1.5639550935677868	3.3597005428632274	2.452383463541819	1.750763424245034	2.2155364380122307	1.2259853866020511	3.08920781631898	1.6379042417183054	1.2706445862616453	1.25210643468079	1.0211432364876192	1.3114912259107305	1.1706804011016612	1.915152656195378	1.2017641978065778	1.5144440686657656	0.5727180395742189	0.6175438512630768	1.0511223874757065	1.139341216478467	1.5631107723343634	2.4764703894537177	1.3086518020947504	1.5278680536788478	1.3353047798739746	1.4364093437663568	1.8577716052581874	1.3521760899507498	2.49002280329494	0.0	0.4835545511942273	1.9598521443278005	0.5436796308278331	1.1987061064058473	2.165117570321711	0.8849710551885427	1.5899241322042437	0.6242486617167204	1.2954776237825154	1.2756121899370323	1.973815455116935	1.9636965162276594	2.884471112817013	0.7935447663585263	2.4633619201969803	1.0529656191193952	0.48401842596215267	2.8693249995748578	1.6205625903996206	1.3180173847043553	3.143986838154118	0.38383630069851754	3.345778461614319	1.4858628779053435	1.861623808788632	0.8157224472991685	3.2391418307662025	1.864327795273361	1.139500805628071	1.4925103004276277	1.9629954091541295	3.0471292037032818	1.6248011119761565	2.0186838897079906	1.9438676488124567	1.0364021462396604	1.1898335312267234	3.32708783267456	1.1066062887605856	1.4250763201537289	0.5593459770364088	0.980300072440808	1.4967725588672782	1.7545798539052109	2.4866277451346703	1.430066654037545	1.2508973670160624	0.7535432806090909	1.9510050355385034	1.6142472261669734	2.692771386288863	0.7980334963118952	0.8082034148598236	0.6715803770079494	2.562722110548968	1.0288297238086044	1.7585775666127403	1.168227116845825	1.4123576003585765
806rcbc497-S402	2.9716479112033216	1.7283915452404688	3.770217723880179	2.86348082094617	1.8638296787426305	2.423250415153783	1.0940310082191367	3.502502068949973	2.0208202300044094	1.6409781841054456	0.946054420484609	1.3372888349780812	1.6925912085381534	1.5458082655740228	2.041432216392789	1.6514999564283248	1.926163540654297	0.7032944462907281	0.9487548090771262	1.1700734730757807	1.3243534226885953	1.910995850181997	2.917799232400828	1.7123425433718995	1.7590491171637237	1.75804275223877	1.7828178905538958	2.0811541866777903	1.688979430434687	2.9578087742202337	0.4835545511942273	0.0	2.3883275058532063	0.8178622421776814	1.640198171605287	2.3898648728964353	1.3289721931094711	1.997340647265727	0.8870920347158621	1.6326415939847578	1.616260396615068	2.0875885965503675	2.360559975644697	3.295258552608024	0.8394998966182862	2.8787058606597804	1.532864674554793	0.9416493055773829	3.2074737029709794	1.8664714079425417	1.7648651416188996	3.570177194369516	0.4443838857861429	3.7534177737085357	1.621183048047941	2.122612058418796	1.0747475499806582	3.6663365138628228	1.9816580768099643	1.5514033802998592	1.6254170491583433	2.051574904740057	3.455827339780854	1.756706025875508	2.040596982351916	2.275206425082836	0.6458435115293001	1.6150779599965845	3.762148447351682	1.3050248629810814	1.7987306643049665	1.0122357056823714	1.1884204141227035	1.7417787997551968	2.177579009097171	2.920121701291352	1.6110356441648588	1.609760298661441	1.1110209316568544	2.3746589197663943	1.951430458447758	3.124356923378073	1.2724825891702334	1.0466168684722592	1.144109046477231	3.023557768821237	1.4395157820538813	1.8681615438225505	1.2011755586990909	1.816227543857431
GnotobioticExp-DTT-196-S206	0.9818217108186236	2.228091942024194	2.0301178790221712	0.7260577330131912	2.7408873253677135	2.670551082069473	2.6608856307689135	1.6797819072902984	0.9624797065774785	1.017427394686038	3.1504108940905757	1.7542430756862752	0.9708882205944722	1.8372558776348926	2.3541268107388027	1.0793672413330566	1.3225236253486239	1.942568750746702	1.4668660768948094	2.186218993482187	2.32835090209481	0.7227673957168228	0.847997255241717	0.7161136063662302	1.9196708127119775	0.6494387211526664	0.8886358620252874	1.587102750699269	1.6854620599624626	0.8185616882718487	1.9598521443278005	2.3883275058532063	0.0	1.7980784573122148	0.8810552838425403	2.1751695422086907	1.1184283207985475	0.5999500850812965	1.8505783721440277	1.7176504489351594	1.1063869493643936	3.096979637419596	1.1008401673949453	1.325108877366193	2.3587248358743933	0.8537797552655133	1.0760501961322217	1.5415462413828038	1.6227322904261299	1.478956619395327	0.7021117004616262	1.6299513247218087	2.2554951145004623	1.9937164862042112	2.6565531028003933	2.322518970076338	1.4668786671916925	1.5289237468267627	2.8588308645790157	0.9944391851363794	2.0374180266302724	2.9770540332997832	1.5607549619976058	2.306783834863885	3.3005679733924884	1.074643636691534	2.99330471016037	0.9866242224260101	1.6252214060268007	2.1445691613805256	0.686610303457317	1.6892335065655615	1.9280164949103438	2.3968755755631768	1.4043127390419992	1.2811670395450987	2.5012102647826717	1.5483253867136462	1.329292671259678	0.21315637524961062	1.9711672220902425	1.2806072946151008	1.2186189032623114	2.0781643903187206	1.3330785950893487	0.7643316637128247	1.2184483051134916	2.9194562641302104	2.758927196885611	0.7453311946855662
GnotoExpt-DTT388-S534	2.222683944386132	1.0627871492779242	3.4745828256974978	2.152638024826296	2.2653297252851683	2.6707588532232265	0.9391011964219854	3.1736754686962914	1.2412854560257256	0.9040262149817501	1.3984581525156066	1.4215476795460817	0.9515313656935518	1.5184871230071946	1.383528380190643	0.9413355406050382	1.7409681817608536	0.2386182008554071	0.6594565807630537	0.6071010464404525	1.6411760112269114	1.335434746188009	2.1898743251783426	1.1010262272325053	0.9997919727412284	1.2582328575754074	1.117947442315667	1.3723317889550255	1.7053424038772707	2.395860288884225	0.5436796308278331	0.8178622421776814	1.7980784573122148	0.0	1.2393458757319826	1.6333350782010774	0.9400100459961854	1.5785939341551816	0.1431164778129232	1.6601340101729973	0.8829622016030609	2.46287588795027	1.5616275643893156	2.9158693739468697	1.3361881644894473	2.1376559412923526	1.052684569870943	0.42604961708421085	2.4254568146088626	1.1342956323239484	1.283199016222297	3.195382633799252	0.6000929180309066	3.455526061029025	1.9912587601465548	2.2912140714805624	0.9049129507060911	3.227191693336344	2.3759396135018886	1.2280878271409572	0.9581895534370197	2.4832025783117238	3.108280573538118	1.1177477340028772	2.5412949532335625	1.5236734233574039	1.3282605033339003	1.2926999278226308	3.316514516487913	1.5959631113116954	1.304431521388105	0.6004926325783223	0.4683545559936054	1.945031529724862	1.9656681223877257	2.5826001535206538	1.9209180685103586	1.572802627889543	0.8405764505290704	1.8451321891932944	1.9837710558545212	2.7522565210246643	0.7752344543751845	1.3047297643798337	0.7494692767344139	2.4363871155936154	1.2212043399164976	2.261715157567625	1.6602773817467038	1.4298826226800783
GnotoExpt-DTT616-S351	1.7439372526820975	2.015489453291679	2.2377892372455572	1.5406145861144458	1.9131828812241336	1.9755943721620433	2.1771044786735785	1.937620331254251	1.1656421831175316	0.9286175242246617	2.4347580311142027	0.893601817559735	0.9174512568576342	1.0336240241768577	2.278017787255315	0.8164503093600908	0.682466869616702	1.3834705460046999	0.801393830105625	1.7645157557045508	1.4582040149554596	0.8652046033118478	1.5684348002748982	0.5918623296501788	1.7874857527236183	0.319277813853138	0.942607745683106	1.7439658030648388	0.9073443743334751	1.3548296297093907	1.1987061064058473	1.640198171605287	0.8810552838425403	1.2393458757319826	0.0	2.266382241189029	0.31919494523601016	0.4555577135714898	1.316142473290563	0.9177775018858163	1.0193258066423478	2.274198736305833	1.446758807379321	1.7036834898770306	1.4852965476141682	1.6085569861967084	0.41745837070193487	0.8712692210151735	2.279456251509686	1.5403310877065972	0.19505096738816635	1.9714098564393068	1.5348709941150376	2.2171298327794724	1.802689896940665	1.5973512694690646	0.8331145216213552	2.0425147847445153	2.0359336355137354	0.1976600444266826	1.8728035392623974	2.154641647546042	1.8803031256393092	2.104366569545827	2.4473216287523076	1.460634583591915	2.2232842052022024	0.15534583074962502	2.131686618826033	1.2798542440330647	0.5828832646252136	1.0000465027132857	1.538048276821781	1.5841432123691142	0.9025024144722924	1.35963499128095	1.654951750340868	0.7496346390553	0.6219496929459422	0.8137460472336776	1.2469481313546331	1.5261186239793025	0.527338603708324	1.1974232982240045	0.5642802739143522	1.4257599596912731	0.3532833946564662	2.0784737274716596	1.893853700060372	0.3196661421046319
806rcbc467-S372	1.8000312267795453	0.7576605189559905	4.140666431752922	1.950314412955173	3.7962053187393647	4.087907408877445	1.6764032831033064	3.8146412214745626	1.224273968836213	1.3996396292219928	2.5767868859842613	2.869685803465604	1.396942914149103	2.8222046166449566	0.5536367261178479	1.5264283640110476	2.8750756132751043	1.7225064845139837	2.072915918838189	1.2818958919281014	3.1575327907302477	1.8862974864925628	1.9394109613972945	1.7955500296080562	0.6407953960173269	2.1011018729694646	1.5823144085486385	1.0587365292418258	3.0513085101706903	2.6701624178816514	2.165117570321711	2.3898648728964353	2.1751695422086907	1.6333350782010774	2.266382241189029	0.0	2.1357087525570635	2.414574635929714	1.5480874380123668	3.021402332976087	1.3644338077993945	3.895802681547372	1.1588041045500077	3.4897024029585486	2.947241358881935	1.8115267695352488	2.049886921609495	1.8416144311773077	1.5368885039520652	1.0462504697858293	2.1588039758522273	3.743927522982447	2.108568924367934	4.118903991016218	3.4875407640091862	3.6698028549533848	2.262655405180832	3.6269061252129595	3.8844177564557456	2.358613045426089	0.8800052307840845	4.012181708370584	3.7182504107422902	0.7547751550113732	4.056249242092402	1.267265731322621	2.7362572416454327	2.402432562367939	3.6923126038494702	3.1311755787058466	2.090068962036942	1.9115189759398072	1.2127925305398548	3.3412815393760606	3.0048253530046276	3.306943474472615	3.3974848776015674	2.9004152605090607	2.1845263759490416	2.3556949808209757	3.2749209118667304	3.3796670260148525	1.935644998558284	2.845696663047997	2.048769550970336	2.6285031527062728	2.477674350500433	3.737481986959117	3.1544937129851376	2.3795233108242835
GnotoExpt-DTT604-S339	1.8876256707260566	1.7985862550682599	2.5452400325641555	1.7141310606596414	1.842666725503188	2.0208727376430713	1.8761592516650958	2.2505861679741055	1.151243268994572	0.8355312217674893	2.1228285145983135	0.8107103221310377	0.8436101457660488	0.9799253911181175	2.082916272627634	0.7411796953282027	0.8586790114426439	1.078718682205191	0.5202118440135988	1.4916856370605553	1.320756516233931	0.9134162358553856	1.7473970170967064	0.6107667324166712	1.6017059144719767	0.48760209786916286	0.9093582685448526	1.6441450261405117	0.9475208917707479	1.6414245736283641	0.8849710551885427	1.3289721931094711	1.1184283207985475	0.9400100459961854	0.31919494523601016	2.1357087525570635	0.0	0.7248443380276325	1.0248528432387427	0.9343496367067597	0.90701751201996	2.181497812935264	1.471372704097566	2.018611137239732	1.2606349580914809	1.7621849266403355	0.38108446920101413	0.5705154586559515	2.3474735238379414	1.4203426628563474	0.4413884557663967	2.288944568149056	1.2221902059047258	2.5257252244318	1.6878598401733882	1.6353112838244752	0.6206748068062165	2.360083474387542	1.9687818523651752	0.3112011490059392	1.6584168505515822	2.085829018862822	2.1946086163574017	1.8826834279944644	2.3264685243879764	1.4649005572096157	1.915636896830093	0.35384626239913264	2.450205767417559	1.1619452989570904	0.6756498016978417	0.7365581377556389	1.2795310345617108	1.518089634126861	1.1028367866767759	1.665781084267241	1.556112673373781	0.7870657114498847	0.3766535169170991	1.083175338869088	1.29613583384758	1.8423277317156295	0.29280617882801985	1.0140756765341108	0.27491743589460615	1.7081271779134508	0.34395794616399256	1.9745242841077968	1.6848328537530959	0.5590915039856434
806rcbc426-S427	1.5566498027873452	2.2811575850170596	1.9873355456905266	1.3114724627051093	2.200494477858709	2.1563501884667264	2.493627870464875	1.6539162402417726	1.2177716394785028	1.0510044927426427	2.8357573000885745	1.2203773704534235	1.0336755423000128	1.4237787956389618	2.469196188793278	1.0935083952743698	0.8728286310638264	1.696447726258747	1.0830411134528153	2.0889518574603803	1.829248442785031	0.7187793109792077	1.4227427511407302	0.6392412492971287	2.013778359140164	0.34665315569769695	0.9337697836533572	1.7561056030961935	1.154118432378275	1.16031914949641	1.5899241322042437	1.997340647265727	0.5999500850812965	1.5785939341551816	0.4555577135714898	2.414574635929714	0.7248443380276325	0.0	1.6638229233342956	1.19427655894294	1.128774241726097	2.631373700330808	1.4841711730113334	1.3541190518164372	1.8552746860100189	1.433126234432926	0.8332313533415375	1.266357483386503	2.133627809164375	1.6002481019972954	0.39376578897628917	1.6810040268169146	1.937220204783277	1.9517196577695042	2.1625220825305544	1.8256862330550578	1.0267360485497519	1.696739549180336	2.336001715482	0.4814210348215018	2.0651763404228594	2.442452343234965	1.5572631569891533	2.35782652599526	2.794956091012662	1.3937751785640462	2.6096845336340455	0.48467523754096303	1.807135469095245	1.6038859683797688	0.441766457215927	1.4337861999861996	1.8460816545518834	1.9418770401713497	1.0513016970611715	1.1818868597253056	2.010511327440855	1.0142886021494675	0.895778828409753	0.45812333848681824	1.5190297923678775	1.2708053825024324	0.9440321590037984	1.5844377587726948	0.9923641546285911	1.1864697349366304	0.7045791095763957	2.4336090516505187	2.31189182286595	0.18600916238137707
GnotoExpt-DTT394-S540	2.229683717735355	0.9487415721679714	3.5415452410502617	2.1744894158970816	2.336803250237751	2.7470197370852696	0.8837057265157477	3.2429860215599584	1.240864501549363	0.9388432804676716	1.3675019232830339	1.5099212722822293	0.9808589473943304	1.5598547497160355	1.3014937965873206	0.9318860946269126	1.8109861979476767	0.32968979275102145	0.7916679612651094	0.4890801757462298	1.7011764864292533	1.414970693540725	2.1908055954115677	1.167507274133556	0.9084181331280355	1.3353077777566524	1.1783121144197148	1.3834360460157162	1.7893133781482233	2.4249137714789586	0.6242486617167204	0.8870920347158621	1.8505783721440277	0.1431164778129232	1.316142473290563	1.5480874380123668	1.0248528432387427	1.6638229233342956	0.0	1.7408445099477146	0.9226579393295481	2.4944530845369335	1.5335826355690925	2.9888332064590175	1.413011046406083	2.1451862953563894	1.0910742923989505	0.4866730679066711	2.4155255109936764	1.1451432525197223	1.35011421585809	3.258152677290717	0.6080764465428651	3.5248104114270578	2.0405675009443707	2.35985375386224	1.0418990051333958	3.288656053112878	2.4378850492503474	1.3221722795537663	0.9112632706204912	2.549145322251561	3.1811932306129767	1.0123931447485421	2.5847572928018097	1.5394371115602847	1.3431402246801576	1.3785985756516128	3.3729659826999914	1.6802772487595494	1.3953580205039255	0.5971259751754519	0.35815129409522367	1.9864089884287113	2.0215050854133927	2.6423352479947972	1.9725528658769305	1.6589992440703658	0.9631614249602061	1.909330928865964	2.041138174876395	2.8142419379728936	0.8277554426500127	1.3761911884737255	0.8190190958752265	2.467299713643305	1.3131563039698406	2.3032355769181754	1.6850980506674138	1.520878432325695
GnotoExpt-FP460-S681	2.632055355185854	2.6064996299677676	2.272328745047498	2.416488244630938	1.0247612036680822	1.0871678184114046	2.5117623606661215	2.0777039432068243	2.0447978508069955	1.7665356247105997	2.3790641123699894	0.3001025116022082	1.7685173115203972	0.5305133768958636	2.9527358950977076	1.549223661244786	0.4955803458399502	1.7641708682552784	1.2189181768119948	2.2156536378668665	0.7440546894963561	1.728485835543715	2.3962883679004814	1.4858467763683865	2.4614729194526324	1.2224965233369651	1.81205338350345	2.5736959483620776	0.08646758196839952	1.934131031133294	1.2954776237825154	1.6326415939847578	1.7176504489351594	1.6601340101729973	0.9177775018858163	3.021402332976087	0.9343496367067597	1.19427655894294	1.7408445099477146	0.0	1.8409459226292255	1.4631209578379631	2.3076978009145894	2.01316118081408	1.0207821702654103	2.4866471990664403	1.0180686842813838	1.2719617407421053	3.1938003800455825	2.352095079308771	1.0988233227017161	2.1850480848107687	1.61563239070544	2.270944130816529	1.0087593393991046	0.7086632888193506	1.2076872491362434	2.406246266490404	1.144908568268548	0.853078433661979	2.5319720631207394	1.2594688573076875	2.0942661858498743	2.7002070172651145	1.6209313097795826	2.3649713810493376	2.075007087798368	0.7902190667785594	2.47616504288007	0.5518380575680581	1.4208785472537595	1.2652470369361146	2.059919957172691	0.8076350011187233	0.7048254359320166	1.5047357872902734	0.8521506541594998	0.18448469119856695	1.064124011156335	1.5906609769154825	0.4683070386104393	1.760978022529927	1.0863818270888237	0.6871288465558696	0.9889571271633761	2.0655106371028307	0.6257074287284962	1.2623786490486315	1.34840658138013	1.0673597897057334
