Eigvals,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BioGeo-SLCFP071-REP1_S27_R1_001.fastq_profiled_metagenome,0.7878220826,1.4737265,0.09990043858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-SLCFP023-REP1_S26_R1_001.fastq_profiled_metagenome,1.132105586,1.829362825,0.3590512911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-SLCFP019a_merged_R1_001.fastq_profiled_metagenome,0.3695904575,2.770049563,0.0006357366604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-SLCFP005-REP1_S24_R1_001.fastq_profiled_metagenome,1.58207543,1.668001273,0.3334882224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-SLCFP001_merged_R1_001.fastq_profiled_metagenome,-0.1522943219,2.709534073,-0.01575716066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Lyz2-08B-FP295-S93_merged_R1_001.fastq_profiled_metagenome,0.8774939519,-1.75064956,-0.07694885521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Lyz2-08B-FP291-S89_merged_R1_001.fastq_profiled_metagenome,-1.230271367,-0.1878632203,0.07405788446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Lyz2-07B-FP283-S81_merged_R1_001.fastq_profiled_metagenome,0.8667136865,-1.461103785,0.08486195165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Lyz2-07B-FP279-S77_merged_R1_001.fastq_profiled_metagenome,-1.10592367,-0.1639279301,-0.07351161336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Lyz2-06B-FP271-S69_merged_R1_001.fastq_profiled_metagenome,1.424647147,-1.032871434,0.006736135812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Lyz2-06B-FP267-S64_merged_R1_001.fastq_profiled_metagenome,-1.003935327,-0.6052607171,-0.2839427548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Lyz2-05B-FP259-S56_merged_R1_001.fastq_profiled_metagenome,0.5108981334,-0.6169782444,-0.05627704695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Lyz2-05B-FP255-S52_merged_R1_001.fastq_profiled_metagenome,-1.196840109,-0.483986131,0.211147139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Lyz2-04B-FP243-S92_merged_R1_001.fastq_profiled_metagenome,-0.8652148565,0.3327229184,0.09344893886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Lyz2-03B-FP235-S83_merged_R1_001.fastq_profiled_metagenome,0.5076385627,-0.0870573578,0.1230185438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Lyz2-03B-FP231-S79_merged_R1_001.fastq_profiled_metagenome,-0.9896855275,-0.09409330482,0.1084726005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Lyz2-02B-FP223-S71_merged_R1_001.fastq_profiled_metagenome,0.5196196774,-0.8044589535,-0.01233191225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Lyz2-02B-FP219-S67_merged_R1_001.fastq_profiled_metagenome,-0.8113023375,-0.8063778151,-0.07507969579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Lyz2-01B-FP211-S59_merged_R1_001.fastq_profiled_metagenome,0.343006239,-0.1279307107,-0.1815301124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Lyz2-01B-FP207-S55_merged_R1_001.fastq_profiled_metagenome,-1.100657258,-0.5323911412,-0.03067816212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-LYZFP355_merged_R1_001.fastq_profiled_metagenome,0.5905754343,0.06455025845,-0.1707366348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-LYZFP351-Rep1_S106_R1_001.fastq_profiled_metagenome,-0.8295821635,-0.2240207998,-0.004578117133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-LYZFP339_merged_R1_001.fastq_profiled_metagenome,-0.8098034325,-0.3867095351,0.1536684371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-LYZFP327-Rep1_S105_R1_001.fastq_profiled_metagenome,-0.6379784904,0.4824729841,0.1712339937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-LYZFP319_merged_R1_001.fastq_profiled_metagenome,1.193285491,-0.477835732,0.2544167241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-LYZFP315_merged_R1_001.fastq_profiled_metagenome,-0.7830172051,-0.3382871888,0.2283072574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-LYZFP307_merged_R1_001.fastq_profiled_metagenome,0.2369571026,-0.7300273658,0.2406685771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-LYZFP303_merged_R1_001.fastq_profiled_metagenome,-0.8236060843,-0.5321574865,-0.3329044624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biplot,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site constraints,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
