	IL17.DTT.118	IL17.DTT.119	IL17.DTT.120	IL17.DTT.130	IL17.DTT.131	IL17.DTT.132	IL17.DTT.143	IL17.DTT.144	IL17.DTT.142	IL17.DTT.202	IL17.DTT.203	IL17.DTT.220	IL17.DTT.221	IL17.DTT.222	IL17.DTT.28	IL17.DTT.29	IL17.DTT.106	IL17.DTT.53	IL17.DTT.52	IL17.DTT.88	IL17.DTT.89	IL17.DTT.90	TKO.DTT.4	TKO.DTT.5	TKO.DTT.6	TKO.DTT.46	TKO.DTT.47	TKO.DTT.48	TKO.DTT.34	TKO.DTT.35	TKO.DTT.16	TKO.DTT.17	TKO.DTT.18	TKO.DTT.22	TKO.DTT.23	TKO.DTT.24	TKO.DTT.58	TKO.DTT.59	TKO.DTT.60	TKO.DTT.70	TKO.DTT.71	TKO.DTT.72	TKO.DTT.78	TKO.DTT.76	TKO.DTT.77	TKO.DTT.88	TKO.DTT.89	TKO.DTT.90	TKO.DTT.94	TKO.DTT.95	TKO.DTT.106	TKO.DTT.107	TKO.DTT.108	TKO.DTT.112	TKO.DTT.113	TKO.DTT.124	TKO.DTT.125	TKO.DTT.126	TKO.DTT.130	TKO.DTT.131	TKO.DTT.132	TKO.DTT.142	TKO.DTT.143	TKO.DTT.144	TKO.DTT.154	TKO.DTT.155	TKO.DTT.156
TKO.DTT.76	2.0169332915786318	2.2676042925599407	2.566179658867281	3.6055951053175948	1.5485752071629624	1.9026282262762557	1.2488174784570667	1.2978086974026917	0.8556184023161327	0.9375381859976073	0.9436625407754813	1.355355778303136	1.8250599173836188	1.3772106219123306	1.188770281927949	0.8406870744524709	1.1989599936718476	0.9163777923522483	1.3344795888972971	0.3003810195830642	1.6136282639393342	3.1301957920943058	0.9517953495752427	1.0276477077959776	2.54472820657635	1.0120486983499641	0.8428635444808584	2.0385466243227865	2.801581113735688	1.771071399741122	1.167555002428431	1.7282573769257148	2.479163247617601	1.9014887105342249	1.7091536338097029	2.0393203944327367	1.3790246156783779	1.6556701381930894	2.194365752950034	0.9219296417219917	1.1148134838064767	1.226635060357425	0.9440927678710122	0.0	0.34490277114739093	2.022502121581468	0.3622702359621262	0.4034777645112409	1.242416213072847	2.1249127549018123	1.3429508369664072	0.9317033630090573	2.0274555388809836	0.26337604177940854	1.6125341054643934	0.9654271942800455	0.9182186962238852	1.0049971040539105	1.708569204681894	0.5373260550660551	1.905960899237816	2.595831197743222	2.5194166074324835	1.991249955711637	1.8200378781472664	1.2962652741654268	2.3688328551438413
TKO.DTT.77	1.6896357541389389	1.964502528701315	2.2584597806664646	3.635166266323455	1.2363173128133	1.64256007130652	1.4594098170647731	1.4738389339720703	1.0615112375817966	1.2251519725148685	1.1591021773163428	1.070698239845436	1.5078517288879303	1.0737484247609521	1.3909208816449292	1.0922734480284886	0.9003706907177803	0.9203870356616376	1.1505331006148511	0.17619913466048864	1.466287222097874	3.0974546788793855	0.7494784509960443	0.7471361108449158	2.432347051255836	1.2889758182418023	1.0927182899519208	2.0627935282541108	2.994154322500091	1.9520082968315091	0.9512199799400018	1.6586660657442502	2.378115597206894	1.631788151036818	1.416597229463635	1.7801222060111948	1.1614003123227117	1.386354467752881	1.9683486265067696	1.1116293274569946	1.328121288121917	1.4192826119584594	0.750802275847362	0.34490277114739093	0.0	2.246931189274203	0.6883601931836436	0.4920875482335331	1.0125978227454207	1.7823927310102956	1.5886002460289776	1.179486082582559	2.1336126571807146	0.5691792546525445	1.5252921099178822	1.1154770817961872	0.9573252135773818	1.0284553707035642	1.7843686609234108	0.2862569698511929	1.7711797670267166	2.305718290546114	2.23887494285299	1.896191017836874	1.5157418460002972	1.0007001016322103	2.1708090887583134
TKO.DTT.88	3.5718951156432417	3.42922575909283	3.6189004072654454	2.2656964006072284	2.9009880541562727	2.846551097877504	1.4789571827334798	1.1900738542468587	2.2407074966623766	1.320652671013319	1.9963943331076754	3.2365296414280382	3.6214333781472474	2.870948143646197	2.3561181942069265	1.796142746356401	3.1288928173622668	1.8037340582573949	3.3509395499473915	2.3021347679607533	2.0738383821602753	2.2722623261672887	2.365075762640454	2.986232355606762	2.3517049759253927	1.0519221185051932	1.1818971875378907	1.3153065281491563	0.8169699514281561	0.43567455627043944	2.537864327983666	1.8949181325949063	2.3125219848127894	3.8714087223216422	3.0706532473083925	2.981784782703531	2.5910588839869853	2.855316551712569	2.8807050009228696	2.3474441008260727	2.351278569684642	0.8692485032848054	2.103107181676196	2.022502121581468	2.246931189274203	0.0	1.8271637568698482	1.8483547991414662	3.250614108295157	3.6651196252191722	0.7232898246965356	1.3579767041847886	0.845184145584915	1.939514672769355	3.473103020404243	2.4938332937512206	1.5299391037252328	1.4867661707855708	1.1410825180682556	2.1719312195110625	2.1446221341232934	3.6070564964878686	3.4137560201104513	1.9808788765363043	2.9822133486756486	3.236512342193103	2.7215010048779456
TKO.DTT.89	2.373701397521151	2.60023888449595	2.880910504755282	3.591669380934647	1.8805425147337869	2.201879584878142	0.9741445871684727	1.0899345862325989	0.6435226761297873	0.6243564937061802	0.6738939920325604	1.7019779412001592	2.176242301646806	1.7293967499003295	0.9468867242848521	0.5316538398077643	1.503995348796819	0.9146659577524779	1.569739387789755	0.6361803204112523	1.8065743028019956	3.196358849743633	1.281594687199671	1.3266431497934164	2.6945830936967483	0.7793537635610003	0.6697519850615178	2.0495052120865687	2.6279801456519274	1.6422875342323435	1.5018330796601085	1.899086339602506	2.6407338660832704	2.206897931951557	2.0575873981420743	2.3471798147831726	1.7027481650081449	1.9864887937516096	2.4738137662736395	0.732827858142174	0.8764415883924008	1.0701966215827483	1.210021660687839	0.3622702359621262	0.6883601931836436	1.8271637568698482	0.0	0.480208838078135	1.5242362259465776	2.4382265135688437	1.1197530717790034	0.6552723595390431	1.9699228989112192	0.13930453881181667	1.7019298317992717	0.8289967822802681	1.036389907378798	1.1070275434836032	1.7295090413777487	0.8335549512968367	2.090945875463834	2.9209128299356513	2.8258361338596747	2.1412198375266085	2.119063399828242	1.6090552039056123	2.5886909050165428
TKO.DTT.90	2.0722042618457768	2.2295278953219264	2.469059074516683	3.3341680416247135	1.5095311768195163	1.8132978576877985	0.9907764947262468	0.9829908957616402	0.9017101115129343	0.8092734356289876	0.849271015160444	1.5512605000134672	1.9538065523587433	1.4287404287262102	1.1964367100336901	0.7365178174821435	1.3115197220056654	0.5149674255543927	1.545427244308268	0.5714470303420868	1.4002258482781533	2.8858623719732845	1.0524176174853055	1.164287251936455	2.320179536556045	0.9111229798756602	0.7197178775532244	1.7626086920914346	2.5948121081151405	1.5846254276081233	1.2741109366474137	1.612326662639478	2.3024408669269367	2.0835876157287814	1.7502100748642488	1.9780466296623136	1.44186601233357	1.6582401292772981	2.0996309279869076	0.9886691339336966	1.1628766142181093	0.9926711039650149	0.824480050717436	0.4034777645112409	0.4920875482335331	1.8483547991414662	0.480208838078135	0.0	1.4505569533931983	2.066141408095945	1.1681942020444969	0.7213207336503797	1.7980711895706678	0.4233135359742254	1.7291434933394623	1.0504582844250954	0.81135979568186	0.8336125928045418	1.5545776309985746	0.4671241093558569	1.7059749653116776	2.546254206011706	2.4253684959408326	1.7813649943301222	1.6911089418810974	1.4327974158622256	2.1636668407814796
TKO.DTT.94	1.4461151918651973	2.042175007120929	2.344243899650885	4.557834788243203	1.447135820437875	2.014623526227101	2.297692235194527	2.4067490735670547	1.5544018860703015	2.1256342485308117	1.7998994028844013	0.582820600968789	0.962995356291413	1.237647679323775	1.812697917749519	1.8384041689725463	0.38149556929248457	1.7756788599781892	0.2691833579574672	0.9509185388232232	2.2094884672631627	3.9429108191630893	1.3185231029013968	0.3577986507034932	3.165378489921524	2.2533048973218754	2.078444102528247	3.0054947225803597	4.00633527546743	2.9627385362613095	1.3768296659728037	2.452001390405949	3.110006360733785	0.6980572280970297	1.5245120496909637	2.0998635181215994	1.5775354991477617	1.6703899655158194	2.3979625196941017	1.5281541920507504	1.7431390662770303	2.424013155505158	1.52810792043648	1.242416213072847	1.0125978227454207	3.250614108295157	1.5242362259465776	1.4505569533931983	0.0	1.5225394364429485	2.5748286769418396	2.089411231930563	3.127626956317703	1.3914058265867952	1.0234237210907389	1.4253826778673333	1.9179794931519139	1.9941902987059597	2.7423799577381205	1.173565285375871	2.4998129602787222	2.413038327594297	2.450555891911944	2.684875821624783	1.7632276628459043	0.3396033997704013	2.730096049967164
TKO.DTT.95	0.811306997200139	1.0976539119876965	1.1218894512781163	4.182088968165847	0.9500225941405065	1.339317211139156	2.891082563133886	2.825364027011109	2.594624879700205	2.868940881236371	2.669982859039774	1.2934971465623493	0.957580362677413	1.1385726705569037	2.845538702577617	2.681211422415792	1.197476196353927	2.069964186957702	1.7036693084401981	1.8848829102879523	1.8539603092137855	3.4576049604672616	1.6635781865509958	1.3572648202967161	2.5664202559500353	2.924926187856956	2.7049215660535886	2.8591878289895254	4.243995770793072	3.286325412934011	1.6087172931572944	2.3148673076752555	2.613320375434342	1.3578744602308954	1.1552626722084158	1.4114347727624426	1.5960320908405599	1.2986536514908797	1.7060910194208816	2.6082752255814947	2.8255479888900132	2.850780609399903	1.619201246983184	2.1249127549018123	1.7823927310102956	3.6651196252191722	2.4382265135688437	2.066141408095945	1.5225394364429485	0.0	3.1196077684983194	2.7477540108841567	3.2087594010072773	2.312690167779926	2.142439948799898	2.539076770818666	2.2477801486795435	2.2353293375326153	2.870424948341188	1.6548245537915691	2.0567357219238134	1.4050121152618842	1.4131236285147852	2.3049490699602764	0.874625833833893	1.1887809491509063	1.9181815295257887
TKO.DTT.106	3.0634196467550505	3.0371165136336513	3.2523463376532846	2.7211651744461376	2.4182814039300657	2.492550039559477	0.8588753500621392	0.6306195684844389	1.5262437227521402	0.6092170648966054	1.293756742559048	2.6256598529425377	3.0375128188250913	2.361589857172902	1.6670614825775605	1.0858838220511677	2.4696174066703698	1.1867523433517666	2.6559961165399093	1.630094695169845	1.7848538284783977	2.541495985770017	1.8567194371161009	2.3174876254418164	2.3533806152925365	0.3696304494350623	0.5103474537173057	1.3874115453327232	1.5195584615008764	0.6506190722827903	2.059153207270435	1.7345454761596073	2.3216212760226425	3.219707511036268	2.6140600620115757	2.6447881445057932	2.1622497907702924	2.4360922463413015	2.6229256122644515	1.6343215388577734	1.6567029842149545	0.31212830609440984	1.6008870141382168	1.3429508369664072	1.5886002460289776	0.7232898246965356	1.1197530717790034	1.1681942020444969	2.5748286769418396	3.1196077684983194	0.0	0.6471969317507578	1.1002351831304402	1.2320215647711874	2.7506780841079514	1.777330263474969	1.0806523190556614	1.0589666468557257	1.1466661683646184	1.5464832290727966	1.958824382064565	3.2737677247416297	3.102682542593848	1.873610280333886	2.539389544701421	2.582431069583701	2.538653076719135
TKO.DTT.107	2.78389424449296	2.87829974320409	3.0909814226164007	3.187759176474185	2.18528541572068	2.3992751928395526	0.400628739848235	0.47440327768194374	0.918842829660738	0.2010380937472939	0.6631021931971807	2.2493783404061225	2.6720099565465105	2.121226081077151	1.066927271729198	0.46338590760440584	1.9956370514362574	0.768579887952271	2.1323098440169757	1.2006406057711778	1.7994499856117185	2.921504933948034	1.6795324144855812	1.8369973086175728	2.562811965480944	0.4886350417216192	0.4857673582240565	1.7238296314989197	2.1274417075174306	1.2460739582818436	1.9030056334769392	1.9194140302483278	2.5615825803838956	2.757383680345926	2.4247730157974186	2.5684840540105625	2.0525402096396563	2.2974315433319785	2.623798886052352	1.028286715232011	1.0671023274835292	0.6307089791788948	1.420639962993207	0.9317033630090573	1.179486082582559	1.3579767041847886	0.6552723595390431	0.7213207336503797	2.089411231930563	2.7477540108841567	0.6471969317507578	0.0	1.5988527458701087	0.7476519323944051	2.133951499412918	1.1657798779137543	1.1109880418391938	1.1029697077382865	1.5495964408929404	1.181169955818287	2.0568721598125648	3.1672108415457436	3.0140459508139568	2.0482583201294693	2.3188974082525475	2.119940810034322	2.5780031276888082
TKO.DTT.108	3.1076319575728184	2.8237956071787043	2.964041290146033	1.66540194583591	2.415279640084517	2.2259443370047785	1.7614365358469013	1.3531055990818015	2.4758906940797156	1.6368984324835738	2.2493435012923784	2.9915012895800834	3.279802683830291	2.456091219349241	2.6636953604290086	2.0530478513519674	2.9300745817068634	1.6767204831071936	3.2821272701776976	2.2430673546985136	1.4301958419104024	1.4729347826842032	2.0425335798048847	2.825544613805321	1.5180460340277795	1.3435128004847772	1.3284277715773676	0.5192397430021145	1.0831684735397769	0.5186126030686027	2.1711128987006796	1.2437010879377606	1.4974308435685912	3.6575661665475785	2.5844265724716244	2.3520395689508433	2.149723761617421	2.334632757588727	2.1889940448894354	2.5854438678175935	2.656955574541663	0.9719859270938698	1.7160655549891828	2.0274555388809836	2.1336126571807146	0.845184145584915	1.9699228989112192	1.7980711895706678	3.127626956317703	3.2087594010072773	1.1002351831304402	1.5988527458701087	0.0	2.038541209507773	3.5216230332008633	2.7058360030582733	1.2437809245386822	1.1463275461857831	0.5690360886952798	1.9682230675342514	1.41444931148062	2.9455870195794716	2.726829638058641	1.2111899725292095	2.4250134050920535	3.0296375832840154	1.955500628360014
TKO.DTT.112	2.2583143850446277	2.506239446541256	2.7865900636024468	3.642578021020594	1.7806584300048125	2.1277344817552315	1.0444125025418631	1.159436668664909	0.6291804347631327	0.7426443546389878	0.6973725244131452	1.5783769867715618	2.0494419389461633	1.628283869340942	0.9526748735744937	0.5892470428213039	1.3661295038221652	0.885638636501861	1.4399216378456974	0.5110546484688776	1.7731354031085647	3.2218239540502647	1.2087779352518555	1.1888332926315361	2.685182303486423	0.8989918849483209	0.768976004741573	2.0863738392935107	2.73367438772098	1.7361529205501371	1.4271611548460854	1.8957470715227434	2.6352050422782805	2.0735809199411057	1.9625848749592798	2.273333624118657	1.6334658177408636	1.9038018239597825	2.415471640304468	0.7093806540573638	0.8818451397646384	1.156827523150541	1.1462908415031587	0.26337604177940854	0.5691792546525445	1.939514672769355	0.13930453881181667	0.4233135359742254	1.3914058265867952	2.312690167779926	1.2320215647711874	0.7476519323944051	2.038541209507773	0.0	1.5908972152222145	0.783097752656656	1.047465370572231	1.1176332949638956	1.7811817536393193	0.7335298585507223	2.066724016609158	2.834344471742508	2.745136420053875	2.133169902511786	2.023713467747938	1.4724966592660969	2.5435564106708775
TKO.DTT.113	2.356809586528132	2.9057977088792626	3.121321967811975	5.0003289493143	2.266508547268403	2.8244482400446347	2.187072229576276	2.4486508991867573	1.3191206366007269	2.1805644989050696	1.5808797792153004	1.5990827864393333	1.8913846740831308	2.1406133415966657	1.3930575927070799	1.7330627402984122	1.1651498656693686	1.932382484720185	0.7874636975766498	1.435147946205798	2.8304797383911957	4.503692376979937	2.1363445051236694	1.1062233754885669	3.8014085669496676	2.4550042233299427	2.337497412787898	3.4394110551793324	4.24690014364092	3.2808114939483017	2.260173650395359	3.151812422737001	3.8054284247259504	1.4357199210791602	2.4537205173317473	2.951943477016215	2.4693310880215353	2.560226063991703	3.22189174708966	1.2374652971581688	1.367670903653333	2.6573134761553487	2.1711361464340606	1.6125341054643934	1.5252921099178822	3.473103020404243	1.7019298317992717	1.7291434933394623	1.0234237210907389	2.142439948799898	2.7506780841079514	2.133951499412918	3.5216230332008633	1.5908972152222145	0.0	1.081592703958441	2.460351471642193	2.509148976469215	3.2654834214653454	1.6968849192063047	3.154000693397622	3.2814122574199716	3.2690414601582765	3.3117635383014177	2.4696926639742656	1.21834837002662	3.4083786496305684
TKO.DTT.124	2.636770275012258	3.008213026627078	3.254316774996443	4.282963923685812	2.2745343647964424	2.716759657302527	1.2314338402753056	1.5485227249592441	0.25525825861562773	1.1732491316225198	0.5701221028731083	1.8537630369447842	2.301499142501582	2.1362503106758046	0.39173016104283576	0.7164433830375339	1.490022069730075	1.3021871479463296	1.3267921670443301	1.010825946601832	2.4301529066646905	3.9081857147988313	1.854580256177502	1.323952813285604	3.3632398875435063	1.4907860633281451	1.4331141380830814	2.7453764656443718	3.2828964688563875	2.3743860008439897	2.052773671856317	2.6454922827918175	3.3520003284712594	2.0968555781494147	2.4864672622535946	2.8694339115125556	2.2733489368159354	2.4857948190247	3.05389012964444	0.1576628567443587	0.3264238183821617	1.757980797040302	1.7963113841764324	0.9654271942800455	1.1154770817961872	2.4938332937512206	0.8289967822802681	1.0504582844250954	1.4253826778673333	2.539076770818666	1.777330263474969	1.1657798779137543	2.7058360030582733	0.783097752656656	1.081592703958441	0.0	1.8123657356797775	1.8613594341717579	2.5252180657283523	1.3045416416059168	2.745418111355683	3.365029852676939	3.289399052896365	2.8303491975319797	2.4872362926952998	1.5970681097924229	3.158638518168504
TKO.DTT.125	2.0527358311259443	1.997450417371003	2.265167797517807	2.7546297368221198	1.41603255729166	1.4692207320150112	1.4494922913251933	1.2088580686648265	1.6404546244895948	1.1441650599294089	1.5607898111837306	1.768768038886255	2.113525746771872	1.344726245191116	1.9317985792568866	1.3811618644939425	1.7540555649227534	0.997579982704143	2.0909869640030774	1.069302593149739	0.927979465771712	2.243692848086542	0.8458321716476636	1.6426320018642866	1.7184100264052593	0.92853344359513	0.7292328014838575	1.2213208068889643	2.187483672774919	1.1474804973354822	1.0204944869707402	0.8690984861459568	1.6222415847162839	2.4471875249355888	1.5585370208125433	1.6021708039204783	1.090051221537317	1.369462831605919	1.6198168391172973	1.734017221819019	1.8858538326640546	0.8514631711055507	0.6291253808549276	0.9182186962238852	0.9573252135773818	1.5299391037252328	1.036389907378798	0.81135979568186	1.9179794931519139	2.2477801486795435	1.0806523190556614	1.1109880418391938	1.2437809245386822	1.047465370572231	2.460351471642193	1.8123657356797775	0.0	0.162095288327281	0.829941250522102	0.8226958967607125	1.1405508457575255	2.234982453830927	2.0984621135976127	1.1581088819364702	1.59987529585902	1.8388277738347638	1.7106535637734952
TKO.DTT.126	2.0853826788407357	1.9910130864397524	2.2296463791736962	2.6355586519288186	1.4205794843947432	1.4437658109209417	1.4123678493215288	1.1382562814277206	1.6847899134939432	1.159447625214862	1.5770004985137998	1.8498845173280418	2.170782735452652	1.3895277513434598	1.9647568230128512	1.4005207432064817	1.805627120295169	0.9306894075432803	2.166087284921667	1.1541239641202528	0.8269060402126805	2.1303600188998146	0.9365350321192814	1.7011492730474007	1.6100592495589119	0.9535194348447538	0.7569630810035316	1.0847609778271743	2.1180417890697565	1.0924861848128995	1.1050736712966684	0.8291048861572592	1.5399250105534876	2.51672886435483	1.594657777929245	1.588584815995991	1.153668515654428	1.3929600573074212	1.5870148620725089	1.7811220064457105	1.9289293333733895	0.7987037580375655	0.6285409328038811	1.0049971040539105	1.0284553707035642	1.4867661707855708	1.1070275434836032	0.8336125928045418	1.9941902987059597	2.2353293375326153	1.0589666468557257	1.1029697077382865	1.1463275461857831	1.1176332949638956	2.509148976469215	1.8613594341717579	0.162095288327281	0.0	0.7723500210047418	0.8588663678482664	1.043993195061042	2.2203676240170096	2.0637601079558787	1.0525697970056396	1.5603579188554753	1.896894125624642	1.6175017658083761
TKO.DTT.130	2.660367416663147	2.405970565740455	2.610080119386314	2.017281577472672	2.002804179865417	1.8196148437485116	1.8179424233881232	1.4499036940016559	2.316049683389989	1.5679776795354432	2.158556847174982	2.543699208531921	2.833805855157196	1.999123154600174	2.559406397031411	1.955321748947133	2.56183814851524	1.5662887191007497	2.9205283152250594	1.8929308476890059	1.115991297766035	1.5975166671293042	1.5610935397056982	2.4621664477196	1.3820328469669958	1.2370413436907775	1.1577514572334546	0.6986450014586191	1.559064944740107	0.7196071250735872	1.6692071409326592	0.7702803931251003	1.2597999822203236	3.2396335802507714	2.1128722098688155	1.92452478616905	1.6413474867364417	1.8666371738173209	1.786928975687341	2.42038538928172	2.5285827549201323	0.9733586716784662	1.3252584883778347	1.708569204681894	1.7843686609234108	1.1410825180682556	1.7295090413777487	1.5545776309985746	2.7423799577381205	2.870424948341188	1.1466661683646184	1.5495964408929404	0.5690360886952798	1.7811817536393193	3.2654834214653454	2.5252180657283523	0.829941250522102	0.7723500210047418	0.0	1.630186679822835	1.1120062888342304	2.537751770158156	2.3558367558782636	0.9490264334256041	2.0837249821502066	2.6440288887641867	1.712246473379866
TKO.DTT.131	1.6057818860466675	1.7907462448661844	2.0542991612591273	3.411235608975612	1.0611493691186211	1.4257628456890412	1.4429338260317754	1.3888266374521867	1.2290483289852494	1.2613693848007215	1.2570715056085224	1.1512381181375015	1.5150852591959656	0.9678114875662864	1.5437880061056029	1.1781247729485258	0.972741059815275	0.7664617414737918	1.3345523530309318	0.4621302580042461	1.2024350792388177	2.857633809922878	0.6795422600047726	0.8580428201754156	2.1752112423216285	1.294902583815286	1.0795672828251577	1.8437757603942309	2.880876487507061	1.8465161582793936	0.8813650767103384	1.4606588288784699	2.1422178727970804	1.731469433674957	1.296478514364843	1.580873454036478	1.0497281149779387	1.2295073346722767	1.7499409783779816	1.290688192301586	1.499311739578053	1.3306820135095099	0.50703566777828	0.5373260550660551	0.2862569698511929	2.1719312195110625	0.8335549512968367	0.4671241093558569	1.173565285375871	1.6548245537915691	1.5464832290727966	1.181169955818287	1.9682230675342514	0.7335298585507223	1.6968849192063047	1.3045416416059168	0.8226958967607125	0.8588663678482664	1.630186679822835	0.0	1.5164544201980195	2.121750124326089	2.0266893693778507	1.6492849235913574	1.2912829918972495	1.08074958029416	1.9047025051610122
TKO.DTT.132	1.92314883761012	1.473060536415647	1.5687943686757433	2.2202681871043453	1.27733758322199	0.8923578184330303	2.273718238416198	1.9323006682266533	2.605852925521096	2.1547767030053135	2.4924261474521456	2.1799011374455017	2.267296304449823	1.444903534454321	2.8829045627971652	2.349601705013344	2.211342676853576	1.6090395764748553	2.723918645335934	1.9346391952103115	0.3293931648585209	1.4812967436816817	1.3494359600175707	2.1913589854000266	0.6720653340234032	1.9594959959225966	1.7800466866110918	1.013941395583335	2.487630784624689	1.7165856366275052	1.3597767867903794	0.5488538159179664	0.6669082198413508	2.810053745940769	1.4356568605399402	1.0120853430657617	1.2116681159475355	1.1692817763922811	0.8174696456118979	2.6932939819793034	2.8619787187140777	1.6702999235750324	1.0280502294962623	1.905960899237816	1.7711797670267166	2.1446221341232934	2.090945875463834	1.7059749653116776	2.4998129602787222	2.0567357219238134	1.958824382064565	2.0568721598125648	1.41444931148062	2.066724016609158	3.154000693397622	2.745418111355683	1.1405508457575255	1.043993195061042	1.1120062888342304	1.5164544201980195	0.0	1.5534867060066695	1.3165876929358944	0.2541552014240233	1.1863015254901672	2.2768451574096007	0.6155268800506726
TKO.DTT.142	1.0586423141895969	0.3761016116315156	0.444128422759577	3.5701047587607393	1.0908011069973356	0.7836205429057213	3.403647984978947	3.1815918693363288	3.335297782941422	3.259623893463114	3.360220083193524	1.9100656877845932	1.6300079919946573	1.2886708584075173	3.642569425434659	3.279927805563856	2.1360879253009535	2.579322183669929	2.669788579338058	2.437867483006428	1.5824555114434786	2.7247087002952575	1.7266856489453373	2.2332351413739286	1.8384920230515083	3.142713805672361	2.925011421095836	2.5665471825617305	4.024083600400786	3.1737612562164963	1.5585275489583563	1.7828411360801726	1.788935289954429	2.304196560273547	0.9749208467641948	0.6367765082752139	1.3545948070257	0.9677962096808018	0.7768970944295255	3.3834084026276887	3.6023356301201153	2.9906469728995115	1.7555270738153814	2.595831197743222	2.305718290546114	3.6070564964878686	2.9209128299356513	2.546254206011706	2.413038327594297	1.4050121152618842	3.2737677247416297	3.1672108415457436	2.9455870195794716	2.834344471742508	3.2814122574199716	3.365029852676939	2.234982453830927	2.2203676240170096	2.537751770158156	2.121750124326089	1.5534867060066695	0.0	0.3085604461218689	1.7783203316515772	1.0008313739968173	2.1129240249550008	1.2268886809899529
TKO.DTT.143	1.1961041585304564	0.46897195931487284	0.3858419127831466	3.30696012886996	1.0456880160165725	0.638285086379165	3.2320541133282985	2.989201352737199	3.2438239013145425	3.117509611646278	3.2384184046464486	1.9835872445333544	1.7501576690139187	1.2996158702303509	3.543157442922444	3.153958604953701	2.1460273439802253	2.407299800428935	2.70314654557051	2.3849414336596535	1.3606444314450095	2.4706585382792103	1.6910532427266824	2.231537316698447	1.5759628019110745	2.9990935420962517	2.7837546969303295	2.3215490173093114	3.8030143067499482	2.9814827075222694	1.5513909830381352	1.6165622119562926	1.5650148815813478	2.411853476576623	1.0325498601067966	0.5438741167158421	1.3435321436629504	0.9571786686589304	0.6034901873258829	3.2985199371957337	3.5112078980604844	2.810526254483365	1.6305997827741623	2.5194166074324835	2.23887494285299	3.4137560201104513	2.8258361338596747	2.4253684959408326	2.450555891911944	1.4131236285147852	3.102682542593848	3.0140459508139568	2.726829638058641	2.745136420053875	3.2690414601582765	3.289399052896365	2.0984621135976127	2.0637601079558787	2.3558367558782636	2.0266893693778507	1.3165876929358944	0.3085604461218689	0.0	1.541533643266468	0.8607831612081108	2.1438571959769828	0.9360718210723842
TKO.DTT.144	2.166324443287875	1.7163642693127952	1.8083441113351175	1.9863597531787585	1.5167478699710613	1.1378144072278158	2.260993528534091	1.8924387279558044	2.6722484363037413	2.1387179846901763	2.5364079593446065	2.3814522152811533	2.4975443654884404	1.6620738970979632	2.9396623570626867	2.3802160765978857	2.40837817358774	1.6713406684831098	2.9025881170952	2.054582296654418	0.5056453517753713	1.2666875948990564	1.5010426816384026	2.374833774929859	0.5613810466520023	1.9146960906938695	1.7553979731330212	0.8110997758295686	2.2704847600713274	1.5586582216712592	1.5269360150573614	0.5170229845245677	0.5440471379632299	3.0273732156750754	1.6634368341156804	1.2447016021527835	1.3896878075909673	1.39335705470888	1.023525321096602	2.76539974816163	2.920684578422551	1.5977235410878772	1.1768065451341718	1.991249955711637	1.896191017836874	1.9808788765363043	2.1412198375266085	1.7813649943301222	2.684875821624783	2.3049490699602764	1.873610280333886	2.0482583201294693	1.2111899725292095	2.133169902511786	3.3117635383014177	2.8303491975319797	1.1581088819364702	1.0525697970056396	0.9490264334256041	1.6492849235913574	0.2541552014240233	1.7783203316515772	1.541533643266468	0.0	1.4370901862629306	2.478762325916514	0.7721987305436022
TKO.DTT.154	0.9425347883368378	0.7078749644552857	0.7935443702635238	3.3383828494613805	0.44068172582068454	0.5503389824446544	2.504078250463211	2.324194347699927	2.4557263497699817	2.4401539670166557	2.4526528827911958	1.4260672717860046	1.3066370060166856	0.7954243565588405	2.739000089230032	2.3965472195012225	1.4136965809024284	1.651970879497372	1.9928934668230787	1.6691243056750318	1.0141474415334653	2.5974044754057504	1.1897137558753463	1.4879394892518618	1.7049536779498342	2.4021129508556105	2.179282093973539	2.04999015822717	3.490665322181339	2.574674725900917	1.1389893716319637	1.4858131100664764	1.7434160207871137	1.8640663722455915	0.7734444169737368	0.701607566921942	1.0408702720002407	0.7132566659839329	0.9250504153399447	2.504841453924904	2.716644243966147	2.2466038424557433	1.0091604051524263	1.8200378781472664	1.5157418460002972	2.9822133486756486	2.119063399828242	1.6911089418810974	1.7632276628459043	0.874625833833893	2.539389544701421	2.3188974082525475	2.4250134050920535	2.023713467747938	2.4696926639742656	2.4872362926952998	1.59987529585902	1.5603579188554753	2.0837249821502066	1.2912829918972495	1.1863015254901672	1.0008313739968173	0.8607831612081108	1.4370901862629306	0.0	1.4497238085228863	1.0894673317817325
