	Vil1.01B.FP11	Lyz2.02B.FP222.S70	Itg.22.FP518.S21	Vil1.03B.FP35	Vil1.13B.FP153	Vil1.07B.FP82	Lyz2.07B.FP283.S81	Itg.20.FP508.S11	Vil1.10B.FP115	Vil1.10B.FP116	Vil1.04B.FP46	Vil1.14B.FP163	Lyz2.06B.FP271.S69	Vil1.02B.FP22	Lyz2.01B.FP210.S58	Vil1.05B.FP58	Lyz2.07B.FP282.S80	Itg.16.FP484.S87	Vil1.05B.FP60	Lyz2.01B.FP212.S60	Vil1.09B.FP105	Vil1.05B.FP59	Vil1.08B.FP92	Itg.20.FP507.S10	Vil1.04B.FP48	Lyz2.03B.FP234.S82	Vil1.04B.FP47	Itg.24.FP530.S33	Vil1.03B.FP36	Itg.02.FP412.S12	Lyz2.02B.FP224.S72	Lyz2.05B.FP259.S56	Itg.04.FP422.S22	Itg.20.FP506.S9	Vil1.09B.FP104	Itg.26.FP544.S48	Vil1.13B.FP152	Itg.10.FP460.S62	Vil1.14B.FP164	Itg.06.FP434.S35	Itg.18.FP496.S99	Itg.24.FP531.S34	Itg.02.FP410.S10	Itg.06.FP436.S37	Vil1.03B.FP34	Vil1.07B.FP83	Vil1.01B.FP12	Itg.26.FP543.S47	Vil1.10B.FP117	Itg.26.FP542.S46	Itg.16.FP482.S85	Itg.12.FP471.S73	Lyz2.08B.FP294.S92	Vil1.06B.FP72	Vil1.02B.FP24	Lyz2.05B.FP260.S57	Itg.04.FP423.S23	Itg.12.FP472.S74	Lyz2.04B.FP246.S43	Vil1.14B.FP165	Lyz2.06B.FP270.S68	Vil1.07B.FP84	Lyz2.04B.FP247.S44	Lyz2.01B.FP211.S59	Itg.08.FP448.S49	Vil1.13B.FP151	Vil1.01B.FP10	Itg.04.FP424.S24	Itg.08.FP446.S47	Vil1.06B.FP71	Lyz2.08B.FP295.S93	Lyz2.03B.FP235.S83	Lyz2.07B.FP284.S82	Itg.10.FP459.S61	Itg.12.FP470.S72	Itg.10.FP458.S60	Lyz2.08B.FP296.S95	Itg.16.FP483.S86	Lyz2.03B.FP236.S84	Lyz2.02B.FP223.S71	Itg.02.FP411.S11	Lyz2.05B.FP258.S55	Itg.06.FP435.S36	Vil1.02B.FP23	Itg.22.FP519.S22	Itg.22.FP520.S23	Vil1.08B.FP91	Vil1.06B.FP70	Vil1.08B.FP93	Itg.08.FP447.S48	Itg.18.FP494.S97	Vil1.09B.FP103	Lyz2.06B.FP272.S70	Itg.18.FP495.S98	SLCFP072	LYZFP308	LYZFP307	LYZFP331	SLCFP131	SLCFP078	SLCFP070	SLCFP023	SLCFP022	LYZFP355	LYZFP319	SLCFP005	SLCFP024	SLCFP053	LYZFP320	SLCFP095	SLCFP077	LYZFP356	LYZFP354	SLCFP112	LYZFP332	LYZFP306	SLCFP071	SLCFP004	SLCFP094	SLCFP052	SLCFP076	LYZFP330	SLCFP054	SLCFP114	SLCFP006	LYZFP343	SLCFP132	LYZFP344	LYZFP342	SLCFP096	LYZFP318	SLCFP148	SLCFP166	SLCFP150	SLCFP167	SLCFP149
Itg.12.FP470.S72	0.6480964608685944	0.737300435413643	0.48799821368761864	0.6860555989728704	0.7492463994641063	0.40828402366863903	0.49949759964273754	0.644523836105839	0.512560008931562	0.5351122027464553	0.2678352126828179	0.6412861449145919	0.4089538908116557	0.3785865803282349	0.7867589594730379	0.7774924639946411	0.4670090432064307	0.34174388746232	0.5894830858546388	0.7145249525510774	0.682482974210115	0.6401696996762308	0.7629786758959473	0.6038852294294965	0.35101038294071674	0.6747795020654237	0.19225187004577426	0.5360053589371442	0.4399910684380931	0.5707268058501731	0.7287038070782628	0.3228759629340181	0.6513341520598415	0.6930892039745451	0.5639164898961706	0.4287149715306464	0.7464552863682037	0.39644970414201186	0.4821926984481411	0.5473931003684269	0.46165010606229767	0.568493915373451	0.59919615942838	0.6183990175281903	0.45584459082282014	0.40493468795355586	0.6503293513453166	0.32845818912582336	0.6256559115775371	0.37065981913587137	0.39220721223623983	0.12146924193368315	0.6966618287373004	0.5024003572624762	0.42380261248185774	0.4143128279557888	0.6138215920509099	0.2881545160209892	0.70670983588255	0.5832309925198169	0.43452048677012395	0.5348889136987831	0.7026906330244501	0.736295634699118	0.2998771910237803	0.7237914480294741	0.6256559115775371	0.592832421569722	0.1722675002791113	0.5045216032153623	0.6870603996873953	0.6703137211119795	0.44088422462878196	0.3673104834207882	0.0	0.36440772580104946	0.7422127944624316	0.33750139555654796	0.6488779725354471	0.7078262811209111	0.5905995310929999	0.32756503293513456	0.6063414089538908	0.3648543038963939	0.5082058725019538	0.4740426482081054	0.7385285251758401	0.5365635815563247	0.821703695433739	0.19191693647426594	0.24517137434408842	0.5636932008484984	0.41029362509768896	0.32812325555431504	0.49436195154627666	0.7475717316065646	0.7168694875516356	0.6062297644300547	0.5964050463324774	0.6243161772915039	0.4760522496371553	0.2752037512560009	0.23423021100815006	0.37579546723233226	0.7445573294629898	0.5869152618064084	0.2856983364965948	0.6010941163335939	0.7617505861337501	0.6515574411075137	0.6627218934911243	0.3636262141341967	0.6351456961036062	0.532767667745897	0.8390085966283354	0.7266942056492129	0.47895500725689405	0.5356704253656358	0.6415094339622641	0.5940605113319192	0.7086077927877638	0.3914257005693871	0.6398347661047226	0.4835324327341744	0.5281902422686168	0.40873060176398346	0.5947303784749358	0.36440772580104946	0.4221279446243162	0.7540471139890589	0.6770123925421458	0.8482750921067321	0.5142346767891035	0.3801496036619404	0.3455398012727476	0.38707156413977895
Itg.10.FP458.S60	0.5903762420453277	0.6566930892039745	0.2904990510215474	0.5459417215585576	0.7218934911242604	0.7170927765993078	0.5891481522831306	0.6144914591939266	0.6541252651557441	0.6799151501618845	0.5940605113319192	0.6998995199285475	0.3367198838896952	0.48397901082951883	0.690856313497823	0.6920844032600201	0.5978564251423467	0.612816791336385	0.5511890141788546	0.6521156637266942	0.7301551858881322	0.5604555096572513	0.7943507870938931	0.5438204756056716	0.5281902422686168	0.48498381154404374	0.4984927989282126	0.3178519593613933	0.44456849391537345	0.46779055487328347	0.673997990398571	0.5950653120464441	0.5678240482304343	0.705705035168025	0.7312716311264933	0.3953332589036508	0.6785754158758512	0.2575639164898962	0.5631349782293179	0.5677124037065981	0.3267835212682818	0.30289159316735514	0.43719995534219047	0.5531986156079044	0.3994641062855867	0.5935022887127387	0.6070112760969074	0.3035614603103718	0.7079379256447471	0.2354583007703472	0.7198838896952104	0.3498939377023557	0.6314614268170147	0.6363737858658033	0.43128279557887683	0.5967399799039858	0.3864016969967623	0.5387964720330468	0.46388299653901977	0.6393881880093781	0.3496706486546835	0.6569163782516467	0.4679021993971196	0.654013620631908	0.25064195601205763	0.637155297532656	0.5731829853745674	0.33348219269844814	0.44043764653343753	0.6301216925309814	0.6123702132410406	0.5473931003684269	0.5830077034721447	0.12024115217148598	0.36440772580104946	0.0	0.6997878754047114	0.6705370101596516	0.4758289605894831	0.6361504968181311	0.46198503963380594	0.6306799151501619	0.553868482750921	0.3875181422351234	0.2702913922072122	0.32957463436418444	0.746790219939712	0.5811097465669309	0.8541922518700458	0.22127944624316176	0.3826057831863347	0.7354024785084292	0.39298872390309253	0.3517918946075695	0.4744892263034498	0.7020207658814335	0.6072345651445796	0.7710170816121469	0.5237244613151725	0.5799933013285699	0.36396114770570503	0.6076811432399241	0.5366752260801607	0.6380484537233448	0.6162777715753043	0.36005358937144133	0.6156079044322876	0.469465222730825	0.6115887015741878	0.3800379591381043	0.6025454951434632	0.6990063637378586	0.5959584682371329	0.48297421011499386	0.8464887797253545	0.6137099475270738	0.3213129396003126	0.3367198838896952	0.45428156748911463	0.36641732723009934	0.5974098470470024	0.7274757173160656	0.6683041196829296	0.5160209891704812	0.2894942503070224	0.612928435860221	0.637155297532656	0.6268840013397343	0.6238695991961595	0.5729596963268951	0.6387183208663615	0.9035391314056046	0.4130847381935916	0.5999776710952328	0.4486993412973094	0.5959584682371329
Lyz2.08B.FP296.S95	0.37199955342190466	0.5868036172825722	0.6353689851512784	0.5835659260913252	0.8704923523501172	0.6961036061181199	0.49302221726024337	0.4861002567824048	0.6362621413419671	0.6262141341967177	0.6127051468125488	0.6068996315730714	0.6342525399129173	0.48889136987830745	0.6144914591939266	0.6007591827620855	0.49279892821257115	0.5826727699006363	0.3879647203304678	0.4402143574857653	0.68348777492464	0.5241710394105169	0.6425142346767891	0.5389081165568829	0.49402701797476833	0.5494027017974769	0.6818131070670984	0.8199173830523613	0.3918722786647315	0.562241822038629	0.38361058390085967	0.6017639834766104	0.6190688846712069	0.584459082282014	0.6850507982583455	0.5798816568047337	0.8661382159205091	0.6515574411075137	0.6386066763425254	0.5042983141676901	0.8310818354359719	0.8636820363961147	0.7466785754158759	0.24606453053477728	0.5892597968069666	0.46377135201518366	0.18711622194931338	0.643519035391314	0.6161661270514681	0.6562465111086301	0.6627218934911243	0.7433292397007927	0.3882996539019761	0.5187004577425477	0.5511890141788546	0.6954337389751033	0.6046667410963492	0.5961817572848052	0.6628335380149604	0.6163894160991403	0.6703137211119795	0.4874399910684381	0.6123702132410406	0.5667076029920732	0.6031037177626437	0.8383387294853187	0.41007033605001675	0.6420676565814447	0.6564698001563023	0.5860221056157195	0.42279781176733283	0.5296416210784861	0.40102712961929216	0.7196606006475382	0.7422127944624316	0.6997878754047114	0.0	0.6013174053812661	0.43842804510438765	0.5334375348889137	0.7127386401696997	0.6026571396672993	0.3569275427040304	0.5300881991738305	0.6821480406386067	0.5967399799039858	0.5163559227419895	0.5301998436976666	0.7003460980238919	0.7556101373227643	0.8363291280562688	0.6257675561013732	0.5855755275203751	0.8478285140113877	0.491570838450374	0.34353019984369765	0.30132856983364964	0.8888020542592386	0.44802947415429273	0.29909567935692755	0.5214915708384503	0.7557217818466004	0.8273975661493804	0.6480964608685944	0.5448252763201965	0.8674779502065424	0.6863905325443787	0.627665513006587	0.5716199620408619	0.7116221949313386	0.5307580663168472	0.6125935022887128	0.5883666406162777	0.661382159205091	0.9244166573629563	0.3572624762755387	0.4900078151166685	0.818577648766328	0.7501395556547952	0.5996427375237244	0.6142681701462543	0.7002344535000559	0.5884782851401139	0.5734062744222396	0.7920062520933349	0.6027687841911354	0.5141230322652673	0.7013508987384168	0.6588143351568606	0.9445126716534554	0.4396561348665848	0.6324662275315396	0.5750809422797811	0.6169476387183208	0.5832309925198169	0.6921960477838562
Itg.16.FP483.S86	0.5899296639499833	0.795355587808418	0.6897398682594619	0.8388969521044993	0.8694875516355923	0.3172937367422128	0.4914591939265379	0.617059283242157	0.4781734955900413	0.4670090432064307	0.24706933124930222	0.5395779836998995	0.6437423244389863	0.4301663503405158	0.8407949090097131	0.8680361728257229	0.46377135201518366	0.11309590264597522	0.5473931003684269	0.6661828737300436	0.6062297644300547	0.7107290387406497	0.7290387406497711	0.6553533549179412	0.3249972088869041	0.8286256559115776	0.28246064530534776	0.8461538461538461	0.4756056715418109	0.6469800156302333	0.6641732723009937	0.29150385173607235	0.8339845930557106	0.6870603996873953	0.48922630344981577	0.5178073015518588	0.8630121692530981	0.5831193479959808	0.4932455063079156	0.5646980015630233	0.6449704142011834	0.8425812213910908	0.7834096237579546	0.5584459082282014	0.6182873730043541	0.34364184436753376	0.5441554091771799	0.5683822708496148	0.5345539801272747	0.627665513006587	0.12359048788656916	0.34364184436753376	0.6665178073015519	0.3636262141341967	0.514792899408284	0.41040526962152507	0.8174612035279669	0.2984258122139109	0.8899184994975996	0.5345539801272747	0.6654013620631908	0.42570056938707157	0.8852294294964832	0.7834096237579546	0.49056603773584906	0.872278664731495	0.5943954449034274	0.7995980797141901	0.29909567935692755	0.35860221056157193	0.6633917606341408	0.8032823490007815	0.38941609914033715	0.6695322094451267	0.33750139555654796	0.6705370101596516	0.6013174053812661	0.0	0.7414312827955789	0.7390867477950207	0.7131852182650441	0.2757619738751814	0.551635592274199	0.4876632801161103	0.7512560008931561	0.6252093334821927	0.6647314949201741	0.5189237467902199	0.7650999218488334	0.4731494920174166	0.4016969967623088	0.4590822820140672	0.5199285475047449	0.5027352908339846	0.6079044322875963	0.7096125935022887	0.6664061627777158	0.6216367087194373	0.587585128949425	0.6365970749134755	0.7004577425477281	0.31081835435971866	0.4028134420006699	0.38684827509210673	0.7915596739979904	0.8152283130512449	0.28737300435413643	0.6633917606341408	0.8376688623423021	0.8445908228201406	0.7703472144691302	0.31952662721893493	0.6881768449257564	0.5742994306129284	0.8562018532990957	0.6921960477838562	0.6799151501618845	0.8121022663838339	0.8152283130512449	0.7031372111197945	0.8607792787763761	0.3402925086524506	0.6386066763425254	0.4856536786870604	0.7566149380372893	0.4556213017751479	0.6086859439544491	0.40013397342860335	0.47047002344535	0.8938260578318633	0.6691972758736184	0.7569498716087976	0.6298984034833092	0.3928770793792564	0.3823824941386625	0.4120799374790666
Lyz2.03B.FP236.S84	0.4608685943954449	0.5470581667969187	0.5134531651222507	0.35502958579881655	0.8962822373562577	0.8366640616277772	0.5836775706151613	0.5865803282349	0.7182092218376689	0.7150831751702579	0.7134085073127163	0.7212236239812437	0.5197052584570727	0.533772468460422	0.5728480518030591	0.5329909567935692	0.5561013732276432	0.7054817461203527	0.48520710059171596	0.44300547058166795	0.7888802054259239	0.4488109858211455	0.7333928770793793	0.5798816568047337	0.6521156637266942	0.27386401696996765	0.7590711175616836	0.5544267053701016	0.3975661493803729	0.568605559897287	0.4073908674779502	0.6608239365859104	0.5420341632242939	0.6622753153957799	0.7870938930445461	0.5079825834542816	0.8948308585463883	0.40794909009713076	0.721446913028916	0.5136764541699229	0.6918611142123479	0.5272970860779279	0.6228647984816345	0.31662386959919614	0.36932008484983814	0.6240928882438317	0.4095121134308362	0.5241710394105169	0.7103941051691415	0.4838673663056827	0.7820698894719214	0.627553868482751	0.4762755386848275	0.6358155632466228	0.541141007033605	0.6058948308585463	0.5025120017863124	0.6206319080049124	0.34096237579546723	0.7252428268393435	0.5655911577537122	0.6441889025343307	0.2578988500614045	0.525399129172714	0.44691302891593165	0.863905325443787	0.47772691749469687	0.5230545941721558	0.5853522384727029	0.732164787317182	0.5079825834542816	0.2717427710170816	0.5241710394105169	0.4808529641621078	0.6488779725354471	0.4758289605894831	0.43842804510438765	0.7414312827955789	0.0	0.4984927989282126	0.6187339510996985	0.6679691861114212	0.390309255331026	0.5250641956012058	0.4991626660712292	0.45472814558445906	0.6509992184883332	0.6010941163335939	0.7918946075694987	0.5438204756056716	0.7941274980462208	0.7508094227978118	0.46756726582561126	0.7648766328011611	0.4871050574969298	0.4743775817796137	0.37791671318521824	0.9195042983141677	0.5780953444233561	0.2986491012615831	0.45818912582337834	0.7291503851736072	0.7252428268393435	0.7391983923188568	0.39064418890253433	0.6669643853968963	0.6704253656358156	0.6470916601540695	0.3545830077034721	0.6058948308585463	0.39298872390309253	0.75315395779837	0.5519705258457073	0.5947303784749358	0.9551189014178855	0.29663949983253324	0.4415540917717986	0.6563581556324662	0.7175393546946522	0.5523054594172155	0.4234676789103494	0.8234900078151167	0.6964385396896282	0.6236463101484873	0.5876967734732611	0.568493915373451	0.61181199062186	0.7380819470804957	0.6873953332589037	0.7750362844702468	0.5865803282349	0.8100926649547839	0.5134531651222507	0.6950988054035949	0.604331807524841	0.7672211678017193
Lyz2.02B.FP223.S71	0.37177626437423245	0.0688846712068773	0.686725466115887	0.5209333482192698	0.8988500614044881	0.7562800044657809	0.5086524505972982	0.7235681589818019	0.7231215808864575	0.7389751032711845	0.6929775594507089	0.7506977782739757	0.7105057496929775	0.6765658144468014	0.12202746455286369	0.1683599419448476	0.49436195154627666	0.708942726359272	0.5370101596516691	0.12414871050574969	0.7594060511331919	0.19872725242826839	0.747906665178073	0.7084961482639277	0.7136317963603885	0.31807524840906554	0.7220051356480964	0.8156748911465893	0.4341855531986156	0.7870938930445461	0.17662163670871944	0.7390867477950207	0.18287373004354138	0.7618622306575863	0.7586245394663391	0.7398682594618734	0.8953890811655688	0.7124037065981914	0.74053812660489	0.3303561460310372	0.767891034944736	0.8630121692530981	0.8102043094786201	0.40024561795243946	0.5434855420341632	0.5818912582337836	0.45629116891816457	0.6802500837333929	0.7540471139890589	0.6674109634922407	0.758401250418667	0.7290387406497711	0.29786758959473036	0.6489896170592833	0.7110639723121581	0.7511443563693201	0.35916043318075247	0.7137434408842246	0.6802500837333929	0.7546053366082394	0.6483197499162666	0.6671876744445685	0.6261024896728815	0.0726805850173049	0.6884001339734286	0.867143016635034	0.34263704365300884	0.6560232220609579	0.7063749023110416	0.6699787875404711	0.22987607457854192	0.2469576867254661	0.49927431059506533	0.6757843027799486	0.7078262811209111	0.6361504968181311	0.5334375348889137	0.7390867477950207	0.4984927989282126	0.0	0.8056268840013397	0.7332812325555431	0.3674221279446243	0.6775706151613263	0.6981132075471698	0.7157530423132745	0.6992296527855308	0.5565479513229876	0.8175728480518031	0.7095009489784526	0.7824048230434297	0.7653232108965056	0.7167578430277994	0.7850842916154963	0.7034721446913029	0.5692754270403036	0.5699452941833203	0.8327565032935135	0.7126269956458636	0.4601987272524283	0.6018756280004466	0.7774924639946411	0.7719102378028357	0.6810315954002456	0.6165010606229765	0.8835547616389416	0.771128726135983	0.7819582449480853	0.5470581667969187	0.714190018979569	0.18879088980685496	0.7156413977894385	0.18577648766328012	0.8316400580551524	0.8608909233002121	0.49067768225968517	0.5900413084738193	0.8240482304342972	0.7857541587585128	0.7071564139778944	0.17282572289829184	0.7681143239924082	0.8380037959138105	0.778497264709166	0.8188009378140002	0.48152283130512447	0.7666629451825387	0.6719883889695211	0.5975214915708384	0.9467455621301775	0.5458300770347214	0.8803170704476946	0.5518588813218711	0.6282237356257676	0.7059283242156972	0.7287038070782628
Itg.02.FP411.S11	0.7569498716087976	0.8521826504409958	0.1949313386178408	0.6721000334933571	0.7203304677905549	0.8298537456737747	0.8040638606676342	0.5986379368091995	0.6161661270514681	0.6254326225298649	0.672993189684046	0.6389416099140337	0.48263927654348554	0.5998660265713966	0.8783074690186446	0.8109858211454728	0.7887685609020878	0.6646198503963381	0.6742212794462432	0.7637601875628001	0.5981913587138551	0.7012392542145808	0.7735849056603774	0.6074578541922518	0.5609020877525958	0.7409847047002345	0.6161661270514681	0.32845818912582336	0.6211901306240929	0.16791336384950317	0.7480183097019091	0.6391648989617059	0.6984481411186781	0.6732164787317182	0.6020989170481188	0.42279781176733283	0.6779055487328347	0.3570391872278665	0.49067768225968517	0.8020542592385843	0.3805961817572848	0.40794909009713076	0.15339957575080942	0.6544601987272525	0.6221949313386178	0.7903315842357932	0.6949871608797589	0.46723233225410293	0.654013620631908	0.3760187562800045	0.77637601875628	0.5413642960812772	0.7836329128056269	0.732164787317182	0.5135648096460869	0.49279892821257115	0.5293066875069777	0.6248743999106844	0.7208886904097354	0.5524171039410517	0.41364296081277213	0.7269174946968852	0.714078374455733	0.8268393435301998	0.4357485765323211	0.6592609132522049	0.7734732611365412	0.3446466450820587	0.5874734844255889	0.7544936920844033	0.8043987942391426	0.7076029920732388	0.7407614156525623	0.38461538461538464	0.5905995310929999	0.46198503963380594	0.7127386401696997	0.7131852182650441	0.6187339510996985	0.8056268840013397	0.0	0.6461985039633806	0.6802500837333929	0.5713966729931896	0.3277883219828067	0.2599084514904544	0.7522608016076812	0.7867589594730379	0.8209221837668862	0.5218265044099587	0.46924193368315287	0.6585910461091884	0.4532767667745897	0.44434520486770124	0.48062967511443566	0.71932566707603	0.5910461091883443	0.7049235235011723	0.4974879982136876	0.6645082058725019	0.4932455063079156	0.7511443563693201	0.7512560008931561	0.813330356146031	0.6675226080160768	0.47761527297086076	0.742659372557776	0.3766886234230211	0.70670983588255	0.41141007033605004	0.7537121804175505	0.7538238249413867	0.8549737635368985	0.5342190465557665	0.7416545718432511	0.6060064753823825	0.4440102712961929	0.47906665178073016	0.4416657362956347	0.3226526738863459	0.8391202411521714	0.6141565256224182	0.5936139332365747	0.5909344646645082	0.4015853522384727	0.8697108406832645	0.5561013732276432	0.8212571173383946	0.8835547616389416	0.4646645082058725	0.6894049346879536	0.7972535447136317	0.46745562130177515	0.8219269844814112	0.534777269174947	0.803840571619962
Lyz2.05B.FP258.S55	0.6034386513341521	0.7845260689963157	0.6281120911019314	0.7403148375572178	0.8932678352126828	0.33493357150831754	0.5114435636932009	0.620185329909568	0.43072457295969635	0.45048565367868704	0.24394328458189127	0.5460533660823936	0.6200736853857318	0.4056045550965725	0.8299653901976108	0.8190242268616724	0.46578095344423354	0.30825053031148825	0.49983253321424587	0.6716534553980127	0.5905995310929999	0.6977782739756615	0.7039187227866474	0.688846712068773	0.35904878865691636	0.7556101373227643	0.30545941721558556	0.7850842916154963	0.48252763201964943	0.5711733839455174	0.6699787875404711	0.09735402478508429	0.8374455732946299	0.6853857318298537	0.46231997320531426	0.46913028915931676	0.8860109411633359	0.5592274198950542	0.48520710059171596	0.5747460087082729	0.617059283242157	0.8032823490007815	0.7206654013620631	0.49793457630903204	0.5169141453611701	0.35246176175058613	0.537903315842358	0.4861002567824048	0.5276320196494362	0.5672658256112537	0.27453388411298424	0.32432734174388744	0.688846712068773	0.428268393435302	0.4302779948643519	0.2652673886345875	0.7988165680473372	0.3287931226973317	0.7965836775706152	0.5343306910796025	0.6113654125265156	0.43429719772245173	0.798481634475829	0.7830746901864464	0.46589259796806964	0.8949425030702244	0.5914926872836888	0.7597409847047002	0.30545941721558556	0.4961482639276544	0.6943172937367422	0.7236798035056381	0.38081947080495704	0.6266607122920621	0.32756503293513456	0.6306799151501619	0.6026571396672993	0.2757619738751814	0.6679691861114212	0.7332812325555431	0.6461985039633806	0.0	0.546388299653902	0.4486993412973094	0.7112872613598303	0.5826727699006363	0.6543485542034163	0.5256224182203862	0.755275203751256	0.44590822820140674	0.4016969967623088	0.4387629786758959	0.48900301440214355	0.47638718320866363	0.5741877860890924	0.6542369096795803	0.5701685832309925	0.5958468237132969	0.6419560120576085	0.6411745003907559	0.6576978899184995	0.2957463436418444	0.33325890365077593	0.30836217483532435	0.6933124930222173	0.8075248409065535	0.2704030367310483	0.6436306799151502	0.747906665178073	0.8070782628112091	0.7891034944735961	0.24327341743887462	0.6786870603996874	0.6745562130177515	0.8295188121022664	0.6014290499051022	0.6526738863458748	0.8236016523389528	0.7897733616166127	0.6811432399240818	0.8727252428268394	0.2487439991068438	0.6664061627777158	0.5588924863235458	0.7337278106508875	0.40616277771575304	0.6323545830077034	0.3517918946075695	0.4195601205760857	0.8713855085408061	0.5823378363291281	0.7233448699341297	0.5777604108518477	0.3352685050798258	0.37333928770793795	0.4780618510662052
Itg.06.FP435.S36	0.17896617170927767	0.42145807748129954	0.5908228201406721	0.4718097577313833	0.8826616054482528	0.6200736853857318	0.33716646198503963	0.44278218153399573	0.5766439656134866	0.5691637825164676	0.5251758401250418	0.6033270068103159	0.5722898291838785	0.4608685943954449	0.47047002344535	0.47661047225633585	0.34096237579546723	0.5097688958356592	0.3506754493692084	0.311153287931227	0.5807748129954226	0.3462096684157642	0.6173942168136652	0.48263927654348554	0.4846488779725355	0.41621078486100255	0.5605671541810874	0.7736965501842135	0.25689404934687954	0.6161661270514681	0.2865914926872837	0.5715083175170258	0.4742659372557776	0.561125376800268	0.617059283242157	0.5469465222730825	0.879758847828514	0.5774254772803394	0.5731829853745674	0.22898291838785306	0.6865021770682148	0.8138885787652116	0.7087194373115999	0.18086412861449147	0.4590822820140672	0.4183320308138886	0.25689404934687954	0.532656023222061	0.5713966729931896	0.5563246622753154	0.5898180194261472	0.6079044322875963	0.2656023222060958	0.48866808083063523	0.48788656916378254	0.5984146477615273	0.4456849391537345	0.5314279334598638	0.6348107625320978	0.5880317070447695	0.5430389639388188	0.47694540582784417	0.5756391648989617	0.41163335938372225	0.5154627665513006	0.852405939488668	0.2181533995757508	0.5975214915708384	0.55275203751256	0.5391314056045551	0.2949648319749916	0.39700792676119234	0.28413531316288937	0.6015406944289382	0.6063414089538908	0.553868482750921	0.3569275427040304	0.551635592274199	0.390309255331026	0.3674221279446243	0.6802500837333929	0.546388299653902	0.0	0.46131517249078935	0.6220832868147818	0.5705035168025009	0.5529753265602322	0.4647761527297086	0.6956570280227755	0.614938037289271	0.6938707156413978	0.6246511108630122	0.5214915708384503	0.7017974768337613	0.47013508987384167	0.4450150720107179	0.3882996539019761	0.7835212682817908	0.46913028915931676	0.3151724907893268	0.4479178296304566	0.6378251646756726	0.6822596851624427	0.5827844144244725	0.5213799263146143	0.8296304566261025	0.6146031037177626	0.5728480518030591	0.49458524059394887	0.6686390532544378	0.413531316288936	0.5995310929998884	0.3826057831863347	0.6505526403929888	0.8532990956793569	0.3329239700792676	0.4359718655799933	0.7761527297086078	0.7187674444568494	0.5333258903650776	0.4961482639276544	0.640281344200067	0.6137099475270738	0.5478396784637714	0.7540471139890589	0.43519035391314054	0.5128949425030702	0.6072345651445796	0.5582226191805292	0.9026459752149157	0.47013508987384167	0.6802500837333929	0.433515686055599	0.5508540806073462	0.5362286479848164	0.5290833984593055
Vil1.02B.FP23	0.4913475494027018	0.7323880763648543	0.4861002567824048	0.6650664284916825	0.8071899073350453	0.6072345651445796	0.548621190130624	0.4667857541587585	0.5211566372669421	0.4933571508317517	0.407167578430278	0.5219381489337948	0.3263369431729374	0.21536228647984818	0.783744557329463	0.770012280897622	0.5483979010829518	0.4211231439097912	0.4665624651110863	0.6398347661047226	0.569610360611812	0.5994194484760522	0.652897175393547	0.46913028915931676	0.3497822931785196	0.5816679691861114	0.44244724796248747	0.5491794127498046	0.37054817461203526	0.503181868929329	0.6048900301440214	0.43318075248409066	0.6928659149268729	0.5903762420453277	0.5644747125153511	0.32421569722005134	0.8033939935246176	0.36284470246734396	0.43150608462654905	0.5429273194149827	0.5268505079825835	0.5901529529976555	0.5828960589483085	0.4552863682036396	0.47337278106508873	0.4914591939265379	0.4416657362956347	0.2918387853075807	0.5037400915485095	0.33348219269844814	0.5550965725131183	0.345986379368092	0.5860221056157195	0.4856536786870604	0.19158200290275762	0.5065312046444121	0.6536786870603997	0.3826057831863347	0.642402590152953	0.46522273082505305	0.3975661493803729	0.4379814670090432	0.6398347661047226	0.7217818466004242	0.2754270403036731	0.7774924639946411	0.4785084291615496	0.629786758959473	0.36585910461091886	0.5016188455956235	0.5980797141900189	0.5866919727587362	0.4603103717762644	0.3826057831863347	0.3648543038963939	0.3875181422351234	0.5300881991738305	0.4876632801161103	0.5250641956012058	0.6775706151613263	0.5713966729931896	0.4486993412973094	0.46131517249078935	0.0	0.5194819694094005	0.4365300881991738	0.5911577537121804	0.5584459082282014	0.721446913028916	0.3569275427040304	0.5345539801272747	0.5649212906106955	0.32845818912582336	0.5399129172714079	0.37065981913587137	0.612928435860221	0.4847605224963715	0.7300435413642961	0.4663391760634141	0.5182538796472033	0.42335603438651337	0.4934687953555878	0.5002791113095902	0.6000893156190689	0.6669643853968963	0.6095791001451378	0.49436195154627666	0.49268728368873504	0.7211119794574076	0.690856313497823	0.6325778720553756	0.5213799263146143	0.6589259796806967	0.46756726582561126	0.8362174835324327	0.5480629675114436	0.4248074131963827	0.5698336496594842	0.6606006475382382	0.5168025008373339	0.6832644858769678	0.589706374902311	0.5169141453611701	0.3405157977001228	0.5355587808417998	0.6737747013508988	0.4664508205872502	0.6161661270514681	0.6862788880205426	0.7980350563804846	0.5625767556101373	0.7134085073127163	0.45617952439432846	0.5968516244278218	0.3500055822261918	0.49592497487998216
