	TKODTT49	TKODTT54	TKODTT100	TKODTT84	TKODTT98	TKODTT29	TKODTT133	TKODTT161	TKODTT50	TKODTT53	TKODTT97	TKODTT118	TKODTT25	TKODTT120	TKODTT64	TKODTT148	TKODTT62	TKODTT145	TKODTT147	TKODTT162	TKODTT65	TKODTT80	TKODTT26	TKODTT8	TKODTT9	TKODTT83	TKODTT149	TKODTT117	TKODTT42	TKODTT99	TKODTT30	TKODTT79	TKODTT39	TKODTT38	TKODTT119	TKODTT102	TKODTT7	TKODTT41	TKODTT135	TKODTT51	TKODTT37	TKODTT101	TKODTT27	TKODTT138	TKODTT160	TKODTT116	TKODTT158	TKODTT82	TKODTT136	TKODTT52	TKODTT61	TKODTT66	TKODTT10	TKODTT28	TKODTT11	TKODTT137	TKODTT40	TKODTT12	TKODTT159	TKODTT157	TKODTT81	TKODTT115	TKODTT146	TKODTT63	TKODTT150	TKODTT134
TKODTT26	0.26778811542566056	1.6371710128127146	2.0777451198518895	1.267770920066178	0.3283937989767658	2.1600500930402506	0.5398456867160198	1.809568899911551	1.2229225122803566	2.775661119384232	0.7715785850803384	2.005771035759993	0.6718453225838571	0.9086161125670951	2.638174874325135	3.518019652326391	0.26716523170669115	2.370037504588598	1.3443246927593455	1.361711842379721	3.2699820418563577	0.3614989104235747	0.0	0.2495503274652714	0.46305630690101496	1.4699149943966447	3.449888410443565	0.4571785060428988	1.5414720452784376	0.6466682810517703	1.8141757776754115	0.8218449219683897	0.8076115833472044	0.6792290791287772	1.7621456651987177	1.244084402003921	1.7642815168952035	2.5389002217835004	0.7261896143646829	0.9008858940128279	0.4181043232463966	2.2360436607171508	0.4184215081861925	3.47925363820552	0.9691840062507384	0.3867816146583035	1.32064991314844	2.2448930938934013	2.6970668020450597	3.344030403067756	0.909779616287476	2.7790529527889882	2.7502403669457283	2.6500187665746155	2.3606479542271845	2.981882848066081	2.8449018925584495	3.112653792135157	1.0599176126641394	1.6400735366285073	0.10527873906765232	0.40764859476005844	1.220299886040434	0.7401072232411869	3.409121837035559	0.47330088033749085
TKODTT8	0.276983555310839	1.6299689362311114	1.9814200777662876	1.2322821690437191	0.12086334969515913	2.073523532675097	0.4544993445908847	1.7586600022210614	1.2976288104408127	2.7574509272883208	0.6558301069138601	1.9294921412174175	0.6552157689429663	0.8154095048181471	2.597357340178643	3.475466286438436	0.2864356482206304	2.335453002085823	1.3120638550154071	1.3672195900047233	3.2530043495086227	0.4513205774281402	0.2495503274652714	0.0	0.37722438302654293	1.4080643539796498	3.399375622246995	0.41198822033877813	1.5166874441437792	0.5224821649256656	1.8142732288062255	0.8204399378617735	0.8428520533458775	0.7585312087575453	1.6837293135797475	1.127759895248373	1.6926935094123516	2.481589189088428	0.6647746395685511	0.9477525788075667	0.3211387506762101	2.1444546617901707	0.48099346143095684	3.4233268281184497	1.0087323088931244	0.4199267244135699	1.3297445880669385	2.1739563594518767	2.617841702174892	3.345941181502586	0.8498518008488403	2.7902476751145042	2.7271614088917246	2.6340331155715297	2.3513722180735495	2.918245390220212	2.8187180804861036	3.0807759536572252	1.0672220806228694	1.6369729804121969	0.30524861381787016	0.2999415513000344	1.1885394497378265	0.7574870255932612	3.360289492273691	0.4042366593605242
TKODTT9	0.32131633272901183	1.4300542618599585	1.8581166491745913	1.4559886306352952	0.2899558276672264	2.107273143580199	0.7209499494291602	2.0397279137037327	0.9923065445799076	2.7391986526188146	0.7127081190599215	1.7445805951691855	0.9375395746761354	1.0300510879902725	2.4423172496813517	3.7328263458741926	0.2964519354886641	2.622154634569606	1.6528002086376787	1.6469551624856869	3.16078800282259	0.7926869418281322	0.46305630690101496	0.37722438302654293	0.0	1.4289134538767287	3.663715233523791	0.711256243929366	1.4182110814601863	0.7806258292067773	1.791861816615806	1.1144073813583386	0.5106192904668561	0.5385906520013174	1.5835387194314912	1.1480071133190397	1.9594571998579224	2.317545377485021	0.9797501121680084	0.6146782842386252	0.40317101538961636	2.209513208044293	0.2797229135929745	3.7075003502503945	1.3032806077532224	0.19832602595348872	1.6813094950230685	2.0405728234407285	2.5987650482211464	3.1905585719516734	1.0762311356870788	2.773505085243733	2.5159447773933823	2.395969429478965	2.126347666967162	3.1203406574029495	2.634682118207335	3.1236494708350784	1.4038889869543978	1.985249342173681	0.5218253038480759	0.5209064336768328	1.5484270586176583	0.41395859623327624	3.6232449630027195	0.7609107559791041
TKODTT83	1.2606269715901248	0.9637169619034724	0.8647366211551815	0.798230401895517	1.3510024978927937	0.7173563962420858	1.0644582137719136	1.3486908466750198	2.157355566749611	1.3790557376784123	0.7681027323480928	1.009252662306744	1.0565841180321354	0.8089759213902522	1.427715892277965	2.6813292970763603	1.2871925604852161	1.8171301048925952	1.4787089060794718	1.1581024224458953	1.9311555324051422	1.5562929711523648	1.4699149943966447	1.4080643539796498	1.4289134538767287	0.0	2.650678314479795	1.15590927068589	0.515651945825263	1.0361481685499123	0.5733945642999676	1.0923446097522878	1.7278035149525584	1.8745004267348355	0.5519382261369539	0.39893756332311914	1.2422085228105362	1.3501111229903466	1.1392543352437374	1.757220692515543	1.1046739485933417	0.8414869924849653	1.3965487152043794	2.7896542534851907	1.1890875666776928	1.4808230215640055	1.612166101867396	1.0027129046029506	1.2314803251978843	2.17517194380213	0.8187009314625436	1.4741086801792644	1.7419638358092544	1.7784177237638612	1.5093944203558671	1.9287135484133875	1.7253691510461477	1.7013844857782017	1.3695836856800712	1.7565865463670234	1.5716450631225802	1.1207106438888053	1.5820169100784909	1.508428442191899	2.6054131024202847	1.3128264538859369
TKODTT149	3.4140762291384057	3.5724469102747007	3.186138637101384	2.237340948620324	3.422708166083621	2.330571919103289	2.9599279977258126	1.643953598659157	4.563229210520709	2.701212932793946	3.0178049359929755	3.4992417076960534	2.7816138225256655	2.6354414199909555	3.5418442424949674	0.17529843443220136	3.4516060647927134	1.1014638323300956	2.204721976229777	2.120633902027223	3.3911850449751033	3.234753367548385	3.449888410443565	3.399375622246995	3.663715233523791	2.650678314479795	0.0	3.007535140599215	3.110555216849188	2.89540282982708	2.785410388298727	2.631607159507539	4.102702744493793	4.103044258083408	3.0608097831628758	2.7938998631236855	1.7118184538830594	3.5438773397694057	2.742036556856877	4.167997746685188	3.2686609378395777	2.136628465574963	3.6632348676414948	0.31293699126363517	2.531132222697072	3.7071057940612895	2.3143204383986724	3.2683443078204286	2.6079450715161996	3.9676703183861375	2.5945229350929124	2.789091662381736	4.003375532619389	4.15554263752357	3.945693164678381	0.857665786450811	3.851665820045237	2.2551388248956568	2.4598475804832582	2.035479524443637	3.5020072869933387	3.153510838008848	2.412748212718823	3.9171403393931463	0.052926227505331915	3.0292507802019033
TKODTT117	0.4472933295401434	1.5845593057021385	1.8622982125102092	0.8346510936416726	0.456935769159742	1.800016819177738	0.1175929633814939	1.3668842509098105	1.6175795207827492	2.487586798438684	0.5108225861144143	1.8696091557792653	0.2432993834370278	0.4693046542367458	2.4700311393828183	3.0785513594777614	0.48283598259423954	1.938952475652774	0.9532518296143264	0.9568304792996762	3.0439691795441184	0.4167634003800394	0.4571785060428988	0.41198822033877813	0.711256243929366	1.15590927068589	3.007535140599215	0.0	1.3651115233191313	0.2337357863132429	1.5686523266267267	0.4121636785333087	1.1588124405021458	1.105016196673747	1.5420936099788043	0.9324975989087849	1.3117920438299187	2.3725135258217906	0.2866305446238299	1.246338985419795	0.37013477652513155	1.8498515637399433	0.7192685748281258	3.0400649932307657	0.612791399766575	0.727561556495136	0.9833082879113233	2.04491978245752	2.3729341067291423	3.199902128481525	0.4687594906032207	2.5158948253002973	2.659552085514923	2.6021358106970096	2.3085596213234076	2.5358700370372027	2.7168393907694077	2.762580994481553	0.6970084439054787	1.281490155835115	0.5269531836841412	0.21634242395378503	0.8716776291044789	1.0245952968035534	2.967237813301104	0.18295485622597216
TKODTT42	1.3010106106468726	0.4631500341428871	0.727314063813792	1.2304028884141684	1.4415996550057644	1.0165561089078003	1.2926314174629498	1.8331226847351347	1.923258562378771	1.3578852570882145	0.9473254437298043	0.6811775470778206	1.3278068372674685	1.1634434953802952	1.1168642534950959	3.1263217923282305	1.3153028849847268	2.292616265815638	1.8950128918948224	1.5584363433430504	1.7463984634367586	1.7234479198970636	1.5414720452784376	1.5166874441437792	1.4182110814601863	0.515651945825263	3.110555216849188	1.3651115233191313	0.0	1.3019014171035477	0.4892886996690107	1.4029305575521742	1.5664967337389908	1.7735013340187675	0.4063532127903685	0.7156850139802534	1.7402132223323075	1.0481775387697005	1.446221533214199	1.5620962837969063	1.1961994793894553	1.1982749571652809	1.3356880674739693	3.267526669022996	1.5008429835198507	1.4416769459077958	1.9916849934061884	0.7718042466007768	1.3279593534393819	1.846961228928419	1.1693081593521848	1.4046958150418405	1.3259800408478077	1.3204438230884585	1.0324951884659885	2.3630081893027484	1.3575999170106028	1.836530757450259	1.722355968516484	2.1756196547341617	1.6446115102586105	1.2744146397475602	1.9687278926815985	1.3509296124255457	3.0635300619278456	1.5413437800206287
TKODTT99	0.573600236295861	1.555861289420104	1.7261297164828358	0.7453377378229976	0.5282780964208309	1.6426784333747964	0.12947035792107695	1.2663656023235628	1.740065435526778	2.3943774035134573	0.39759391366629543	1.7668529229738987	0.2970073730314255	0.30579855573187675	2.3790429934923	2.9713724369169894	0.6098585639923078	1.8522572185501678	0.9190428743626164	0.9323709076465292	2.9573436232676427	0.6216874561408474	0.6466682810517703	0.5224821649256656	0.7806258292067773	1.0361481685499123	2.89540282982708	0.2337357863132429	1.3019014171035477	0.0	1.5089163686286036	0.4438076290779032	1.2611308835788664	1.2455263334569908	1.4223642495002997	0.769110776303514	1.1854668021373074	2.2706062781544496	0.264064384915209	1.3494004999698408	0.4196135172925994	1.684760090317231	0.8426083909802318	2.9295650908607342	0.6722986304441602	0.8478176254077456	1.0063870665057135	1.9288498011424045	2.2245602724880493	3.1408452111533727	0.3629382610118553	2.4513842859172774	2.595796431429672	2.5529605146641514	2.266212241443162	2.399625010082923	2.6427517389435273	2.649503374746506	0.7276004150943214	1.27333444759495	0.7216180271758773	0.2824923216526305	0.8649608794922815	1.1088183298250032	2.8562366035473135	0.3083293543871462
TKODTT30	1.609868806855957	0.8653326527461707	0.9235433400363479	1.1754865630716942	1.761899354425279	0.8304122902464978	1.5023126194167236	1.6822417707099633	2.3278515486099143	0.9749373135017956	1.23388860915346	1.0031010353423957	1.4580975472104358	1.2957161093801568	1.1184686702027975	2.780060254621667	1.6302828963279823	2.047556892639237	1.8721669087406638	1.4561824207172014	1.4947077798471715	1.9225035672505137	1.8141757776754115	1.8142732288062255	1.791861816615806	0.5733945642999676	2.785410388298727	1.5686523266267267	0.4892886996690107	1.5089163686286036	0.0	1.4751921943833883	1.9729144229984017	2.142859486966935	0.6745443250260127	0.9499665560150907	1.6158021835455814	1.1262636238389596	1.5805754990522622	1.9717489668611716	1.5024995512179364	0.9898108077307588	1.6850169531471482	2.9714332830917938	1.5079467912914752	1.7961914178049239	1.9633652696775499	0.8821522686495112	1.1077480935986361	1.7132421276003633	1.2670767808727779	0.9836221979352692	1.4250485754425573	1.4916212232550254	1.2286555223956308	2.0308389383632406	1.377294419788377	1.4229954383079875	1.7358735783954913	2.091254547909557	1.9128733944728125	1.5401885878426693	1.9933646512184002	1.7593155764865507	2.736247101459534	1.7423153083383622
TKODTT79	0.8275338621174927	1.7119361084192801	1.9077051180314308	0.5134503376069026	0.8684646125622603	1.6600763683500217	0.4192389245384962	0.998380585517274	1.9828274852912031	2.330929831038386	0.7142071560583167	1.974343086661778	0.17884511871949174	0.40135712089515835	2.4838434064420953	2.6979037436613753	0.8633512835117503	1.5513310375546128	0.6186520841786003	0.5481496816279905	2.9521390306883784	0.6516185062754222	0.8218449219683897	0.8204399378617735	1.1144073813583386	1.0923446097522878	2.631607159507539	0.4121636785333087	1.4029305575521742	0.4438076290779032	1.4751921943833883	0.0	1.536993320662932	1.4847430603006473	1.580939739351463	0.9724558243274074	0.9731370110568012	2.409230353053736	0.2338139297164592	1.614184463329452	0.7406098485094089	1.676121431708058	1.0841736653341247	2.6675457777815095	0.2289841536554518	1.1149166667335138	0.6520239754929722	2.071922081798476	2.253097501086816	3.1745860030785598	0.30936842094050154	2.3493311502734544	2.7285818362743104	2.7063648618944462	2.4091740504549173	2.197102540688735	2.750234008044849	2.5355314995542746	0.3524785671036465	0.9262773106773535	0.8755278254442503	0.6039345859658575	0.6102471734210116	1.3896723296004134	2.5903204735263414	0.46875857328656717
TKODTT39	0.7137544756840952	1.4272332075725382	2.0291595457283487	1.8686453913235912	0.7853376872332021	2.4155013578955313	1.1830755163384605	2.489464168984255	0.490526996992724	2.9171544647704395	1.1274424865340762	1.826416941188366	1.3673174241038821	1.4825271058030807	2.495088204324354	4.160564502233115	0.6775041486722685	3.06168156855939	2.1093129191302915	2.054287132531722	3.247743305761559	1.1642894487826827	0.8076115833472044	0.8428520533458775	0.5106192904668561	1.7278035149525584	4.102702744493793	1.1588124405021458	1.5664967337389908	1.2611308835788664	1.9729144229984017	1.536993320662932	0.0	0.31607620681712895	1.7762374137031145	1.5077604590974507	2.4173250200221275	2.38121334215831	1.4423935785999717	0.11730791009741469	0.8496633909851664	2.546458791836162	0.45503294294671576	4.162584214681928	1.6950178458259788	0.43767651444053407	2.1098645078282052	2.166415030546997	2.840220947866135	3.176156465405309	1.5119943550801835	2.9201425908057224	2.4696634469717056	2.303850931084696	2.0533365709913305	3.5301246559281134	2.6271877366507916	3.370866844636906	1.8314110533855452	2.423059822389056	0.8340048816833369	0.9851470041774458	2.0054054637663303	0.22101148377510327	4.060005185202492	1.2225288918892943
TKODTT38	0.6977756364120123	1.684707648660195	2.2716256555965075	1.8836521559006423	0.7441941659803134	2.5764901611650446	1.1566360913990228	2.46825919297282	0.5772604576222377	3.106978597405522	1.2117088579518225	2.0956879106743425	1.3246576303408888	1.5006682796795974	2.758494310507291	4.166502837323316	0.6607080130530938	3.034536850840764	2.0224234823621674	2.0172098495072452	3.481768764404907	1.0004708098270583	0.6792290791287772	0.7585312087575453	0.5385906520013174	1.8745004267348355	4.103044258083408	1.105016196673747	1.7735013340187675	1.2455263334569908	2.142859486966935	1.4847430603006473	0.31607620681712895	0.0	1.9981116011731843	1.6449398828688129	2.410848753974789	2.6498552287608996	1.3862787624556632	0.39471733511651536	0.872595630060591	2.690457535158365	0.48408284602840634	4.143556675678834	1.6288031600258912	0.4173322497718573	1.9958220005270855	2.417102826608537	3.040049624122482	3.4343222655683054	1.520066202139239	3.0999784621950424	2.7541735164314685	2.5955268814867765	2.3359584258112913	3.584903699253544	2.902356485059967	3.53168826909589	1.7381241791369495	2.3170610652824903	0.6662117002349345	0.9695145071127896	1.8922523617332834	0.4666008406205253	4.061343190887265	1.1306571637669725
TKODTT119	1.5106597328000761	0.6800067896806379	0.3521171516422258	1.3439065186463062	1.59647401408734	0.8080126798762519	1.4481677132515849	1.8738103186750428	2.152648169965277	1.2991747875080628	1.0624618614586523	0.4683877009295888	1.5070737930615963	1.2637450734886095	0.9815077367291132	3.0836450868292773	1.5269751970161052	2.3206370780629264	2.005169843203069	1.7080850502252203	1.6604162373745888	1.9342134183121709	1.7621456651987177	1.6837293135797475	1.5835387194314912	0.5519382261369539	3.0608097831628758	1.5420936099788043	0.4063532127903685	1.4223642495002997	0.6745443250260127	1.580939739351463	1.7762374137031145	1.9981116011731843	0.0	0.6893634816107845	1.7527651746412225	0.8571072828284676	1.5885845190712533	1.7811025456241947	1.3699913854692685	1.0018374211617103	1.5669569994918044	3.2198870730341294	1.7028610845707057	1.6525425413319836	2.142769539001127	0.5064961714441207	1.0781674272705173	1.8185819297107755	1.300618097538175	1.43750196086004	1.26828080455516	1.3042958494247674	1.0666230701229704	2.2744041059105413	1.2734406095808557	1.7388210521023424	1.886085907540355	2.2989422454496804	1.8673989742837993	1.4403622873971502	2.089972139168768	1.5604984041202847	3.016840297825579	1.7015121445819772
TKODTT102	1.0269491893577056	1.0601872903737883	0.9727447216343854	0.8100818015563491	1.0583327828628892	0.9704874400726857	0.8237472356398859	1.371714842433028	1.969420669002982	1.7487442808785654	0.4759369478431075	1.0829839761424687	0.8927137507819382	0.6041873292022455	1.6654991207678485	2.8473585789380764	1.0538800822409293	1.9062383843473552	1.380419874265618	1.1819795775863515	2.263355724416481	1.3464250559712267	1.244084402003921	1.127759895248373	1.1480071133190397	0.39893756332311914	2.7938998631236855	0.9324975989087849	0.7156850139802534	0.769110776303514	0.9499665560150907	0.9724558243274074	1.5077604590974507	1.6449398828688129	0.6893634816107845	0.0	1.2423024219233099	1.5458054859731867	0.9368737031969528	1.5556749725552215	0.8426036755756433	1.0669984397965364	1.1835534404089232	2.8958972159012784	1.1350597604553678	1.2410294827242163	1.5302207250318298	1.1878153210605011	1.5023690402036778	2.473194320047544	0.6712378728927956	1.8635044506146194	1.937636042144057	1.9391509584220559	1.6737710233648324	2.117137632334044	1.955811717384669	2.0514123311884975	1.2704699824480385	1.707927658656069	1.3452402564184271	0.859707337754678	1.43952364085054	1.2955977964395118	2.7521597071783814	1.0692644334806345
TKODTT7	1.7220300122511123	2.1765134813228872	1.9884650908944133	0.6189361706619169	1.713065228376848	1.3591708592842995	1.2567405747509928	0.1767692468491914	2.88902039294072	2.1209960862582813	1.3469204693839565	2.215977128417338	1.101415487036247	0.9394179082550957	2.5673442371909436	1.7951178880225465	1.7597913089390917	0.7120666578741495	0.67265008429501	0.6021256447041022	2.8353521690952386	1.5792175219257218	1.7642815168952035	1.6926935094123516	1.9594571998579224	1.2422085228105362	1.7118184538830594	1.3117920438299187	1.7402132223323075	1.1854668021373074	1.6158021835455814	0.9731370110568012	2.4173250200221275	2.410848753974789	1.7527651746412225	1.2423024219233099	0.0	2.5057625743310603	1.046474690610801	2.492054486743551	1.5714971582299904	1.2511374578967178	1.9811209817301556	1.7500571118811594	0.9475552463686191	2.012606341957056	0.8749452081407194	2.153390688183267	1.940884537492787	3.2355622993205566	0.9092608069383333	2.210666403425406	2.9456462542969595	3.0089671711367227	2.744331956702265	1.3064295923093723	2.887402705170484	2.082930918157734	0.8796638082094793	0.7888507479061498	1.8217307496698145	1.4502844515524393	0.8827429208668647	2.241522363610132	1.6739038683190957	1.3355161806713864
TKODTT41	2.2806393856744767	1.0121453023633293	0.6352607681305146	2.1409397471960228	2.387398762261278	1.257909144065951	2.2861703944941016	2.6179865932144506	2.6508402884980593	1.1486933601084588	1.8978829732884066	0.6008037051795633	2.340412996755696	2.1148268511583903	0.2176162421495651	3.53645895766987	2.290143866355571	2.9782837557284267	2.827865543577641	2.4844077359925345	1.074301223749507	2.745813345447765	2.5389002217835004	2.481589189088428	2.317545377485021	1.3501111229903466	3.5438773397694057	2.3725135258217906	1.0481775387697005	2.2706062781544496	1.1262636238389596	2.409230353053736	2.38121334215831	2.6498552287608996	0.8571072828284676	1.5458054859731867	2.5057625743310603	0.0	2.435191663305213	2.352282459273562	2.1686203923010323	1.4539803099018684	2.274852883100257	3.751080208857596	2.5077376108382547	2.369676415125176	2.9592758471053306	0.37054683413976464	1.0375740712206323	1.0904060829353956	2.1419223449274445	1.2981925669767969	0.5494944636984933	0.7185181894808579	0.6712545908753846	2.6995035617798524	0.48323517319347786	1.6891648250891051	2.7101809723263384	3.095828494051597	2.6423693806245527	2.259838667231192	2.928229100901048	2.187286077337204	3.5001811156332505	2.538622628279501
TKODTT135	0.7314973466444109	1.7320690865458144	1.9018453207150983	0.6434817862748125	0.7107931870053791	1.7125344881302094	0.2754953870847057	1.0984141428058378	1.9039617621250096	2.44504957412075	0.625190939354691	1.9631268542425278	0.17679748068953652	0.3505689204987058	2.528530825660438	2.818906391183865	0.7675990003003441	1.671280757884622	0.6797092645129827	0.7313452623143012	3.0478260597855575	0.5671771351543308	0.7261896143646829	0.6647746395685511	0.9797501121680084	1.1392543352437374	2.742036556856877	0.2866305446238299	1.446221533214199	0.264064384915209	1.5805754990522622	0.2338139297164592	1.4423935785999717	1.3862787624556632	1.5885845190712533	0.9368737031969528	1.046474690610801	2.435191663305213	0.0	1.530239421536031	0.6250121798734094	1.731441173186507	1.0042027910437221	2.7645610735813433	0.44983903652957596	1.0118166699795001	0.7455400730747215	2.0911105984271394	2.3106753082914677	3.259463971816601	0.33349699072260214	2.4857743629847175	2.7642630007191706	2.7324046172058645	2.4399913783116762	2.304007751976882	2.7973118733060978	2.6584853562767172	0.4658500861675746	1.023369586678533	0.7794964264217427	0.4696472167217511	0.6203291092993676	1.302770826828252	2.703004542744818	0.2949742193463172
TKODTT51	0.7991540751190204	1.3912255947280538	2.0285995681144553	1.9320475026433517	0.8891286566644627	2.4423752478443586	1.2692431348495816	2.563407193820327	0.4163313753431481	2.9088681900941724	1.1944199658816521	1.807956003443661	1.4464808428304132	1.5581726211711646	2.4618999966259185	4.222030624877885	0.7635429457636027	3.1320781257610073	2.1964640587229787	2.121827432347767	3.217335402400246	1.2582870641232693	0.9008858940128279	0.9477525788075667	0.6146782842386252	1.757220692515543	4.167997746685188	1.246338985419795	1.5620962837969063	1.3494004999698408	1.9717489668611716	1.614184463329452	0.11730791009741469	0.39471733511651536	1.7811025456241947	1.5556749725552215	2.492054486743551	2.352282459273562	1.530239421536031	0.0	0.9330634711750505	2.5802258223467947	0.5313120053459095	4.234653449270344	1.7662599650201036	0.5348172878273589	2.194994424220418	2.1528380872650548	2.848576064328511	3.1242418126408613	1.5843567550621216	2.9049483268473084	2.4159138115145478	2.2419514449645286	1.996014474825201	3.5834523956799575	2.5802770589303403	3.3780085129955197	1.9140871773165562	2.507513076213118	0.929005843304687	1.0734052380937917	2.098377087411131	0.26327195848895274	4.124613601970981	1.3192075406426338
TKODTT37	0.20206795711154785	1.3309240078116116	1.676451552370573	1.0531122217181774	0.2604694030742596	1.7864337859813375	0.3505773464986401	1.6492230064716844	1.3303297660583604	2.446128558194571	0.3694782301970979	1.6277102399216785	0.5622974423652798	0.6384533896158887	2.280458030579103	3.3345447805183244	0.23257999100151788	2.229301281809904	1.3037358439824958	1.2561422132130307	2.9323649190642906	0.6357546645603284	0.4181043232463966	0.3211387506762101	0.40317101538961636	1.1046739485933417	3.2686609378395777	0.37013477652513155	1.1961994793894553	0.4196135172925994	1.5024995512179364	0.7406098485094089	0.8496633909851664	0.872595630060591	1.3699913854692685	0.8426036755756433	1.5714971582299904	2.1686203923010323	0.6250121798734094	0.9330634711750505	0.0	1.8723435747010768	0.4372400344512795	3.3195503713945858	0.9383106029482335	0.4570966770004848	1.34957626908314	1.860275184741173	2.315002542011251	3.02985549127245	0.67617548375587	2.48252298330792	2.4226964385222702	2.3408814498908104	2.0549907890400183	2.727701652653477	2.506297763051656	2.7885012233848565	1.0583670646726253	1.64089375204956	0.5193500424901413	0.16278702859155217	1.2327470146007644	0.6900732941382314	3.2274260766539364	0.4877763916992019
TKODTT101	2.0490738288205588	1.6212394911469228	1.0568232714731989	1.205471164807121	2.094832816128861	0.20854793437207397	1.7507843729088581	1.3666020207720364	2.9837761369377005	1.0805041611505233	1.5108719853000536	1.3915812440275261	1.7019056702733741	1.402225129974742	1.5031716189701434	2.155158325754127	2.079253938600533	1.6218996201746783	1.7967462339548088	1.4947172031965381	1.7114459925275851	2.251024641073416	2.2360436607171508	2.1444546617901707	2.209513208044293	0.8414869924849653	2.136628465574963	1.8498515637399433	1.1982749571652809	1.684760090317231	0.9898108077307588	1.676121431708058	2.546458791836162	2.690457535158365	1.0018374211617103	1.0669984397965364	1.2511374578967178	1.4539803099018684	1.731441173186507	2.5802258223467947	1.8723435747010768	0.0	2.2143226995705296	2.319692024959896	1.7263685606932784	2.285642085570819	1.9799537133752998	1.1503682047534898	0.6981091713083551	2.1679346995617053	1.4155771770056782	1.3068739592977103	1.9591772907161218	2.0983369172379986	1.9062756024494951	1.3123826606734426	1.840840171994556	1.1198158713390378	1.833448225610668	1.9912037930844757	2.332302924757109	1.8543921622406196	1.9670950390837345	2.3278414062763075	2.0955635535564165	1.9703560579085413
TKODTT27	0.2748881992346573	1.3289386760561923	1.8645220232486024	1.4294526361991653	0.43619785410221534	2.103264284407072	0.749690687341915	2.0449338723253088	0.9093376017260426	2.6518892790607285	0.753433973329877	1.7297875521730746	0.9169298939083773	1.058200283552395	2.378803876155179	3.72138702738674	0.2400201179968297	2.61299105380137	1.6664642706858634	1.6003784056924517	3.0685866279367775	0.7752503525801814	0.4184215081861925	0.48099346143095684	0.2797229135929745	1.3965487152043794	3.6632348676414948	0.7192685748281258	1.3356880674739693	0.8426083909802318	1.6850169531471482	1.0841736653341247	0.45503294294671576	0.48408284602840634	1.5669569994918044	1.1835534404089232	1.9811209817301556	2.274852883100257	1.0042027910437221	0.5313120053459095	0.4372400344512795	2.2143226995705296	0.0	3.7202684331053706	1.2407767503771847	0.13210877193782286	1.66772985074634	2.013856482426525	2.5817317996646034	3.0782445396530678	1.074664235556697	2.6548831447322505	2.4357771822315732	2.31096760041774	2.031407952812867	3.116145342108147	2.5555893366928233	3.0568905646289086	1.3840094863925467	1.977876438383319	0.48357104287157826	0.5615204428598126	1.5746062150736935	0.3343948634029412	3.6204554720251463	0.8053043538685004
TKODTT138	3.46222616685626	3.7302822880500064	3.3565552928518514	2.312910036342118	3.4536655696897243	2.5148672511793078	2.9972951603536204	1.676653759310023	4.627126902008469	2.957348219694142	3.087361179491648	3.6664420834091684	2.8205866885170052	2.688686243605652	3.7613168752408446	0.4631907824384143	3.499859303748888	1.1302252585316968	2.1868526104894577	2.1703881484492267	3.6581702383902455	3.241760734818953	3.47925363820552	3.4233268281184497	3.7075003502503945	2.7896542534851907	0.31293699126363517	3.0400649932307657	3.267526669022996	2.9295650908607342	2.9714332830917938	2.6675457777815095	4.162584214681928	4.143556675678834	3.2198870730341294	2.8958972159012784	1.7500571118811594	3.751080208857596	2.7645610735813433	4.234653449270344	3.3195503713945858	2.319692024959896	3.7202684331053706	0.0	2.5684594874514715	3.7542880827123346	2.291598819420223	3.4592733710187225	2.8341358674857697	4.2253335724729295	2.651052432633475	3.0485141013477466	4.219128620712377	4.360697353480147	4.141838396086577	1.0972057014831562	4.077930622225322	2.5353320763614864	2.4651532876669013	1.9945229009926286	3.524281180817061	3.1945525961615644	2.3801884041257484	3.9856312665523466	0.3476410712732925	3.0429797307335718
TKODTT160	1.0006830631193095	1.8230084486370104	2.0345162446859018	0.5280103544372028	1.0665632906290998	1.721874469642075	0.6377663405965289	0.9327814795333286	2.1196518875655763	2.3334461270855624	0.9171657444356685	2.108301272088449	0.3921213281044479	0.5962617827959608	2.5651422207550523	2.5905516130884343	1.0343313034503234	1.4415763517366875	0.5625142867427225	0.4159034560119036	2.9759815282772797	0.7632460193728973	0.9691840062507384	1.0087323088931244	1.3032806077532224	1.1890875666776928	2.531132222697072	0.612791399766575	1.5008429835198507	0.6722986304441602	1.5079467912914752	0.2289841536554518	1.6950178458259788	1.6288031600258912	1.7028610845707057	1.1350597604553678	0.9475552463686191	2.5077376108382547	0.44983903652957596	1.7662599650201036	0.9383106029482335	1.7263685606932784	1.2407767503771847	2.5684594874514715	0.0	1.2799281898643373	0.5366286621412188	2.1779065572060325	2.30742063933874	3.2131171277512096	0.4849332669455681	2.328988217323035	2.818099165978464	2.8044144717746167	2.504854905651603	2.1362873992138876	2.828669680624851	2.512076021772918	0.2743839003653895	0.7999748160861626	1.0114738388527955	0.8094556363163338	0.588688605522843	1.5528538349823444	2.488808799055844	0.657285552203992
