	Lyz2.02B.FP222.S70	Itg.22.FP518.S21	Vil1.06B.DTT70	Vil1.07B.FP82	Vil1.10B.FP115	Itg.24.DTT530.S25	Vil1.04B.FP46	Vil1.14B.FP163	Lyz2.04B.DTT246.S87	Vil1.02B.FP22	Lyz2.01B.FP210.S58	Lyz2.06B.DTT270.S112	Itg.16.DTT482.S77	Vil1.05B.FP58	Vil1.04B.DTT46	Lyz2.07B.FP282.S80	Lyz2.03B.FP234.S82	Vil1.09B.DTT106	Itg.24.FP530.S33	Itg.06.DTT434.S27	Itg.04.FP422.S22	Itg.22.DTT518.S13	Itg.20.FP506.S9	Vil1.03B.DTT34	Itg.06.FP434.S35	Lyz2.01B.DTT210.S50	Vil1.05B.DTT58	Itg.02.FP410.S10	Itg.12.DTT470.S64	Itg.02.DTT410.S2	Vil1.03B.FP34	Itg.08.DTT446.S39	Itg.26.FP542.S46	Vil1.01B.DTT10	Itg.26.DTT542.S38	Itg.16.FP482.S85	Vil1.010B.DTT118	Lyz2.05B.DTT258.S99	Lyz2.08B.FP294.S92	Itg.04.DTT422.S14	Lyz2.04B.FP246.S43	Lyz2.06B.FP270.S68	Lyz2.07B.DTT282.S124	Vil1.13B.FP151	Vil1.01B.FP10	Itg.08.FP446.S47	Lyz2.02B.DTT222.S62	Vil1.02B.DTT22	Itg.10.DTT458.S52	Itg.12.FP470.S72	Itg.10.FP458.S60	Vil1.08B.DTT94	Lyz2.05B.FP258.S55	Itg.20.DTT506.S1	Lyz2.03B.DTT234.S74	Vil1.07B.DTT82	Vil1.08B.FP91	Vil1.013B.DTT154	Vil1.06B.FP70	Itg.18.DTT494.S89	Itg.18.FP494.S97	Lyz2.08B.DTT294.S136	Vil1.09B.FP103	LYZdtt342	SLCFP070	SLCdtt022	LYZdtt366	SLCdtt070	LYZdtt354	SLCFP022	LYZdtt330	LYZFP354	SLCFP112	LYZFP306	LYZdtt306	SLCFP004	SLCdtt004	SLCdtt112	SLCFP094	SLCdtt076	SLCFP052	SLCFP076	LYZFP330	LYZdtt318	SLCdtt052	LYZFP342	SLCdtt130	LYZFP318	SLCFP148	SLCFP166	SLCdtt148	SLCdtt166
Lyz2.01B.FP210.S58	0.04418800028004014	0.8096371682829799	0.99702695035461	0.8221097532211575	0.8144950887280952	0.8792546434751298	0.7871485792162	0.8449347868063967	0.8850367914611466	0.778743300086897	0.0	0.8195337217465831	0.8400058374276402	0.5019268597051545	0.797572019945901	0.772027702962678	0.43937472895983476	0.9257098606091895	0.8579221281256487	0.5656078382693485	0.3872408540521003	0.887965565789536	0.8467799344095004	0.9115098775262579	0.457187766957116	0.7019367448471926	0.9813626231973575	0.8872905917901704	0.7479107235351872	0.8484718347726609	0.6785071906818272	0.845059508434501	0.7694070773712621	0.807428170988087	0.8432899542664527	0.8390044132817287	0.9277832776471558	0.8168081094910363	0.7694016624647413	0.45948067443247825	0.861370912361811	0.8826149734263157	0.7602095446924871	0.9186757826556315	0.5771746281009273	0.7941137803798523	0.34658133099614435	0.8642696026055942	0.7807587575205032	0.793946122072361	0.7247148975210278	0.9972312296002854	0.8182450277862817	0.8816027860118986	0.6828855806653829	0.9967599937434362	0.8464089873314121	0.9400783335763451	0.7297636726986048	0.8175752386979099	0.8293173167469869	0.9258955688918581	0.8374674914043294	0.6237433319655314	0.8347957983074153	0.7883562808832444	0.8247695130514886	0.8937105525412468	0.8405225888637218	0.8368364907844571	0.861380395131692	0.16108546992937298	0.9435829064627044	0.5720330407654298	0.855725603424979	0.9403042998019763	0.9154133821195082	0.946547935170772	0.9260372850138139	0.5474937830933974	0.8735524990041474	0.48415003297382986	0.8431665837087495	0.2521822118490289	0.8298930990591649	0.6782605278856355	0.9173287018880609	0.7056362518128184	0.9426189554244585	0.6664247188752778	0.8501655014768966	0.3597580362119867
Lyz2.06B.DTT270.S112	0.805411002548853	0.40214168039538717	0.9656379362568572	0.7991734111416977	0.5503257943268868	0.50342820025501	0.6734677337655759	0.638714131812798	0.6408794788273615	0.5490108478646321	0.8195337217465831	0.0	0.7056543393505059	0.6296928184927784	0.6387230543738605	0.6365303593556382	0.7240098675864898	0.7520422498569125	0.47207765843575833	0.5884553806111353	0.7010505032176116	0.6063912290579949	0.5958288100539624	0.7449022939677146	0.7321897785310477	0.6095146635148112	0.927826876775133	0.5126759003646546	0.5655422264198818	0.4547678024370917	0.5406457893882849	0.5828244094115419	0.47170504654581086	0.5192360955408132	0.46834732320821987	0.7814853155976573	0.750051867219917	0.668294924430859	0.5589415555635414	0.6194479879392323	0.572978501078281	0.38355291659233964	0.5776815858626232	0.8124085298106615	0.6440302716535764	0.5850767711232827	0.7357361695468198	0.5386735662371771	0.5682420060229113	0.6275510839382884	0.6274332307403458	0.9707825596957104	0.6860218453957337	0.7329334866257708	0.5203073022409044	0.9658776612851354	0.6720572295686105	0.7862042915108018	0.5814421596874136	0.6373404558985443	0.740247509454508	0.715968223414841	0.6309579448831164	0.6059183115907384	0.44435420072780973	0.5450220953701975	0.7478284363390746	0.6766881936171547	0.8193469072473386	0.6764183983189354	0.7402744265248292	0.8258856025550089	0.6423968789725156	0.7525384747131217	0.7330721880246223	0.7097027161902046	0.6040045783167441	0.8725652714463323	0.7111621322610961	0.5936904403651319	0.6048093950973996	0.6803368182925009	0.704207428331762	0.7485815880984129	0.5553165847779735	0.7996971610379897	0.7645704277884086	0.6131070146952475	0.7696779659366448	0.44562632962082344	0.7258220883007992	0.8465443781186572
Itg.16.DTT482.S77	0.8517624882186616	0.7013260295935068	0.9862407431751457	0.766729409796294	0.7124019600840036	0.5195962509012256	0.6905146670042672	0.7188819078371491	0.35665437678401524	0.652475476944466	0.8400058374276402	0.7056543393505059	0.0	0.822511272651649	0.3665929992157981	0.640863171737701	0.8434469204345975	0.781588790971914	0.9032492236546709	0.6080959083628598	0.8917187933647872	0.3857987429211525	0.5477116043232665	0.7677913805115955	0.8148381283864677	0.4636448281699678	0.9360166975547438	0.8447756953754095	0.6569706621699689	0.7874652704298616	0.7469499679808214	0.2267918764496238	0.7201530475731792	0.5614552605703048	0.48680153418064226	0.6376267190569744	0.8159024883162814	0.5244836254532396	0.7082227355553323	0.8163370482509824	0.83944653031218	0.7253392686018115	0.5962429555416405	0.9278976722668197	0.6539659260811184	0.5770294919353186	0.7907359881328231	0.42438498946601405	0.5287975806315363	0.7665254641295612	0.7818971695394868	0.9890910998059474	0.5378101202646789	0.5941300396936626	0.7268926466876625	0.9855797041566813	0.6496587585310367	0.8863879329281688	0.6141108217989127	0.5029178725625089	0.7636944239744534	0.7228477030240535	0.6300993760110931	0.4218919337358724	0.7458189852013676	0.5816503349107749	0.47373124990690124	0.6748780292729745	0.7597398396932649	0.6934999165229006	0.5705599537288074	0.7536737205795633	0.7455310584575977	0.8310550923277938	0.6979683972911964	0.8513740089232431	0.7810525553523906	0.7338651196519217	0.8482006915491554	0.7858357582857791	0.7520567307343827	0.8874609116934596	0.8625511454699727	0.8715701799369967	0.7050145611461854	0.8436309336476071	0.6609999582306504	0.7181499164118861	0.7697369161033439	0.8088159658082509	0.7076240675134653	0.9056993119668025
Vil1.05B.FP58	0.522674621952474	0.6936134040815243	0.9839407849137537	0.8400505453578079	0.8012867421071427	0.679500873471425	0.7839569730960716	0.8351922702807859	0.7508181345512749	0.7302598334321095	0.5019268597051545	0.6296928184927784	0.822511272651649	0.0	0.7864104595879556	0.7363440112133086	0.4156623528132322	0.820650148535409	0.7406444356594413	0.3552002390914525	0.3059971519947709	0.7496626787802465	0.7239737503490645	0.8095340869236788	0.37569413118885037	0.4854512235014401	0.9519455568158145	0.7758430803975965	0.7030185188681026	0.7394001601678378	0.5523989857626763	0.7797366373494332	0.7190011146788228	0.6077835928582197	0.6843201188016529	0.883030207180136	0.8056520215375792	0.8032915628094376	0.5750184039314777	0.21955499358101788	0.6900344863036103	0.7336767061336014	0.6469583302384313	0.8621330007861848	0.4212114965545674	0.7864201664966397	0.3751214665516601	0.745726632181706	0.6489078637828998	0.770391592882995	0.6614392143175226	0.9852997977870175	0.8261851987346402	0.7887598817722844	0.4030536103776834	0.9837433263072864	0.7794448725503528	0.8736555342548683	0.6620631984390442	0.7853786490406747	0.837180870190579	0.8006484223424896	0.8551798561151079	0.4383352339213976	0.6643062782754859	0.7229205917781141	0.8251388628089963	0.7455373158330962	0.7650367892310602	0.8190670003213211	0.8793898545583541	0.5715878066159197	0.8388628919045391	0.45186001553776944	0.7687673950783984	0.8508739859490332	0.7926843438451349	0.8899310234413566	0.8041186128859963	0.21676459182404204	0.7415362405591451	0.2227364045722203	0.8527905405405405	0.41696594902917283	0.6781068120501798	0.6188916764725473	0.8177290457011448	0.5966116404574041	0.869592088998764	0.5373956297743827	0.8610025869028468	0.691508033292857
Vil1.04B.DTT46	0.8180476725513929	0.6782187263440907	0.9542325125566581	0.6995327265753043	0.6654360901699379	0.46828262790012865	0.5916387288148686	0.667764390896921	0.5436359850729535	0.5841563505371341	0.797572019945901	0.6387230543738605	0.3665929992157981	0.7864104595879556	0.0	0.45256003478877094	0.8649680152662594	0.7183901141336995	0.8591148130909293	0.5534077484010266	0.8439305506426129	0.5026086495934744	0.607744358106852	0.7061509748639956	0.7434850364151003	0.6290572559513854	0.9060098522167488	0.7918745941934885	0.6038842512594612	0.7824398921376233	0.6500619790553537	0.3216557125726689	0.6582958339381623	0.4755462331760182	0.5248153016362236	0.6063648170686881	0.7376813823514331	0.46512712280357316	0.6546015107137352	0.770738205551413	0.7847982395896114	0.5973342686776569	0.5994867546323426	0.8657682133409594	0.5628269115591934	0.49999460968746967	0.8123313856540542	0.3124421117628898	0.6474535671196202	0.676691994056631	0.680866060893949	0.9629205330889372	0.37799811472261985	0.684541930604141	0.7682093114875669	0.956031851664869	0.6765308021589429	0.7527183333858615	0.523961468266918	0.41090323473534557	0.6608611885459025	0.6767544270589337	0.5946897859658629	0.49320421856126356	0.6572958500669344	0.5493948175929083	0.5912514775299562	0.5487440522297222	0.8392950091392187	0.5452281167504363	0.6335400934915498	0.7855684578326865	0.6647667977843783	0.8253617882677233	0.7777671081601998	0.7538100105261553	0.6421741717913112	0.7124755095290196	0.7401986249045073	0.7834027935891978	0.6758691468890314	0.8365563303832637	0.8254029222425369	0.8494299749745111	0.6996829451371851	0.7816790301151462	0.6097549645801882	0.6761039955613557	0.7357992388201713	0.7262682220120404	0.6678677200128311	0.906607247768209
Lyz2.07B.FP282.S80	0.7712315213025461	0.70006266225047	0.9914884562187467	0.5862013292791217	0.6722951465728924	0.7273913610857367	0.5702301263516457	0.735533345646835	0.7048194805633422	0.5660824878113059	0.772027702962678	0.6365303593556382	0.640863171737701	0.7363440112133086	0.45256003478877094	0.0	0.7917918530439412	0.7658685463067253	0.8261326814848502	0.5187692826080089	0.8008409006846472	0.7607159158494585	0.6421351167492263	0.7309276925203927	0.6342372529156601	0.6815626951634168	0.9407965327891271	0.7259420026579725	0.6141376782620285	0.8065340970652182	0.5860789760540104	0.6383454087006479	0.6647437256981266	0.5043618380841252	0.6894382181035598	0.6922586490386229	0.7693615482003979	0.5682256601556013	0.43524030429352323	0.7469734281630475	0.673585016439643	0.6240203346748571	0.4865234599358807	0.8272679591817956	0.4190860242778024	0.5695108331471967	0.7973071299382566	0.6796470780458581	0.7314469057027879	0.6651727815084878	0.6447373588996331	0.9898687824229478	0.43122422179887915	0.7743171690183421	0.6631320486742174	0.9860250755736162	0.5633563292154661	0.8176264546224207	0.39580975376644284	0.5758569143216805	0.6756074471442095	0.683327844349302	0.667688681600735	0.5617746437490818	0.48228845495032546	0.49841676136677077	0.6985580732055142	0.6983272172711242	0.8468176515249718	0.552404825317249	0.7724708104000184	0.8128661186214113	0.782874552125126	0.7792631146418298	0.8160674456773325	0.8321889238272476	0.7440613676336589	0.9318773903885594	0.7582876701322492	0.7330415754923414	0.551270557064672	0.7772826818608444	0.813385499107452	0.8282223074879727	0.6688052068805207	0.7010326060031282	0.673109749974897	0.6429121108154039	0.7430899939402184	0.6483357564288956	0.6346709470304976	0.9167698341991692
Lyz2.03B.FP234.S82	0.4310138739970263	0.6412146321839612	0.9963277968891797	0.8575647327834403	0.8024701798301064	0.8301548924676077	0.7704820007972685	0.8362088906969138	0.8267092464477838	0.6695061886829191	0.43937472895983476	0.7240098675864898	0.8434469204345975	0.4156623528132322	0.8649680152662594	0.7917918530439412	0.0	0.9115533305346525	0.5674919785878237	0.505417948897866	0.28029363371725097	0.836529979870174	0.7456754195345632	0.8762571869540883	0.40658057080089266	0.6472078693742507	0.9795376239446622	0.7295356309528364	0.6198948357309184	0.6923076923076923	0.5631696356998567	0.8339622641509434	0.5303553208700706	0.7822560298718337	0.6465983775173272	0.84838910067618	0.9048941774115851	0.803533336979708	0.7018242641573007	0.3395652745241084	0.5790503877091284	0.8287646164821191	0.6807680019170095	0.9046194250340008	0.5679903133281062	0.7528195246608584	0.2842963915454472	0.8340599864692174	0.5588710240361123	0.7018833653186269	0.5262231730039335	0.9966169620319046	0.8623502710881351	0.8597612793572311	0.47935364215822124	0.995900932296375	0.7627342866375828	0.9266954706539152	0.7634282423630012	0.826684733014407	0.8325535019232793	0.8953383416883063	0.8653911921908131	0.6425136726861512	0.69048262809247	0.7078538859572724	0.8269988256858471	0.889748087278783	0.8470265160041417	0.8734670364585498	0.9233547112280791	0.49899192393607883	0.8624257419192655	0.3978570284034304	0.8326123814880608	0.8073044311951344	0.8399673133698862	0.9638354605894692	0.8690162125863392	0.41047980983538507	0.7242587180116463	0.3000971280566771	0.8644223378548006	0.2972718445893166	0.7090029539384972	0.7127388690481032	0.8933575272354543	0.6772451929995944	0.8609490114015123	0.5791807360414748	0.8345420017588356	0.5230406712431902
Vil1.09B.DTT106	0.9185044676284131	0.8409246797545558	0.5221485254056615	0.8820043653926531	0.8573569354687647	0.6758524704244955	0.8738838829843724	0.8695392569385418	0.7808426905441023	0.8456292517006803	0.9257098606091895	0.7520422498569125	0.781588790971914	0.820650148535409	0.7183901141336995	0.7658685463067253	0.9115533305346525	0.0	0.8872786770291591	0.8075374403423117	0.8762562862894764	0.7630376049653158	0.8594858023770451	0.7364026508626982	0.89289614575287	0.8354105660560006	0.196467385087057	0.865055027935733	0.8528186949339207	0.8900452387850155	0.8352799912673289	0.7459464971616983	0.8718992050920611	0.7370382921043714	0.7745570072282629	0.8624718322066216	0.06800606225469241	0.7777389762669067	0.7496671105193076	0.8386665954377904	0.8487496889773576	0.7041341712728099	0.8008810572687225	0.9105604989842923	0.8440576784736463	0.8184936301273974	0.8910188421374828	0.659493942527166	0.8540391332106508	0.8730920838149433	0.8653536228832434	0.27405087026538133	0.7605636606094381	0.855581553171878	0.8337602038885173	0.40285761208737064	0.8283949102831462	0.6813967916334308	0.7965228419689804	0.7938098787928988	0.8676945401777617	0.6466100030856405	0.8132184206427496	0.8040754749983602	0.7586441266214516	0.7869673896766614	0.8754697865943332	0.6832887630433643	0.9190537302676082	0.7607239276072393	0.8887263236980505	0.9343280606969182	0.7869346733668342	0.9061672850179909	0.8969657657657658	0.813119573391673	0.7498097631839878	0.9101618203236407	0.8035851867070728	0.8479579458147999	0.806196849394277	0.8861049628645911	0.9291841850733306	0.8972829008159149	0.8279896857059453	0.908168387054536	0.7536376763301121	0.8514108034798716	0.8117268325609772	0.881149197543095	0.8619277829393887	0.9558866542650896
Itg.24.FP530.S33	0.8540271037578843	0.3168085633989089	0.9956468598791166	0.88628734865294	0.7231415395264866	0.7563878682890711	0.7790795461644553	0.7525247874267121	0.8432759647282316	0.6572938086008598	0.8579221281256487	0.47207765843575833	0.9032492236546709	0.7406444356594413	0.8591148130909293	0.8261326814848502	0.5674919785878237	0.8872786770291591	0.0	0.7665288671978827	0.6417010754193202	0.8163560525957303	0.7830175001476692	0.8805484214076322	0.798095431919747	0.7714526746037405	0.9731816460440996	0.3674838695836395	0.5654116271928521	0.3508608676311047	0.5449814430459987	0.8259756435095489	0.24668171314955128	0.776413517950077	0.5647099004739621	0.9037510817558763	0.880960713973226	0.8455678021669216	0.7375216885352138	0.7012565910422432	0.5215686797434427	0.6576853656775684	0.7611039483833192	0.7007478940877004	0.7789832176670264	0.7099149348300446	0.8264541374660094	0.8236466799570618	0.4655289036890577	0.5417818587239288	0.3070696736007191	0.9959393342645386	0.8883060511311385	0.8624036787792353	0.6840809744090312	0.9951888459776134	0.8553318163932182	0.7934509525183502	0.7816899662899068	0.7881735390842398	0.5976462422553612	0.8939759830546192	0.817327611312896	0.7632820790715528	0.6203264162032641	0.7368967216441056	0.8867924528301887	0.8489630443209717	0.846027039994095	0.813807588819944	0.8591409862959454	0.8758901634072009	0.8334202557855325	0.7377214117397866	0.8286964425750338	0.5581940495179971	0.7449340948011995	0.9459725284042734	0.5913081498240671	0.746849534666251	0.5767135622553309	0.6894153317283825	0.7176410894813076	0.7561519204976459	0.6653563473061025	0.8398842039695095	0.9123375022597663	0.755670212868939	0.937745438455251	0.4337501239043317	0.8644211238997969	0.7242442243915673
Itg.06.DTT434.S27	0.5566590219476968	0.5896866902556678	0.977149060316168	0.6901645120199474	0.6184638821282141	0.741034670390029	0.5860386610321929	0.6508667983322362	0.7450612167818962	0.5330205747732077	0.5656078382693485	0.5884553806111353	0.6080959083628598	0.3552002390914525	0.5534077484010266	0.5187692826080089	0.505417948897866	0.8075374403423117	0.7665288671978827	0.0	0.49655941533788917	0.7315264119264193	0.6203548139077939	0.7613369117118114	0.43037954706857096	0.42094398890384693	0.9447327514049982	0.7575520648233706	0.493938404196046	0.6273905421044792	0.4439825164325515	0.6478569475805227	0.5641203273462537	0.5916749916749917	0.6351088069213751	0.6575082258552636	0.8068038823053103	0.5263167097992586	0.4635089514066496	0.3754474930535941	0.7281318660231993	0.7195501935289107	0.3963202839418162	0.8453196662430237	0.2507590560649331	0.5715979910696519	0.42485283194572243	0.6587265030378803	0.5935696676250247	0.6437013614505366	0.5681815400056303	0.9802003425059235	0.5874054521660049	0.7764298593580959	0.30764712792200166	0.977032841989615	0.590227942651666	0.8444435217671117	0.46751775257963796	0.6008045496213099	0.7252818228427984	0.7779071613825226	0.6132513139736324	0.3098320357390199	0.6088893778535673	0.5004892059083449	0.6109635963750393	0.7750336258246333	0.7749946997001544	0.6965445466281059	0.7349850932871707	0.6056581862741606	0.8081926778546211	0.48664373536299765	0.7806719537926827	0.861425770336581	0.8016328490815224	0.9321428076640668	0.8107800264415743	0.30433094094714597	0.6715149327799332	0.42226899659551625	0.7401271365626748	0.5313765182186235	0.5713572241462596	0.5113195634526924	0.8133140185685126	0.3909491628690619	0.7258720930232558	0.4514202458789389	0.6498511343145889	0.725270091536477
Itg.04.FP422.S22	0.39223289086660834	0.5864383731659805	0.9953598374144582	0.8741301810952155	0.8063194765391258	0.787148564609261	0.7667957686572392	0.8168325841265219	0.8602672689629212	0.7212750793463604	0.3872408540521003	0.7010505032176116	0.8917187933647872	0.3059971519947709	0.8439305506426129	0.8008409006846472	0.28029363371725097	0.8762562862894764	0.6417010754193202	0.49655941533788917	0.0	0.8164160486888818	0.7884770980356902	0.8731096294976599	0.3598151166724516	0.6427754836855685	0.9748551239082699	0.6535651354111719	0.6722728563682838	0.6469983494458854	0.6217823156119404	0.8272534472257079	0.6329345243354088	0.7657957021269926	0.7006933938477055	0.8935226724616334	0.8754509414493743	0.8386400147480972	0.6867024501323397	0.1846214656512688	0.780929198857022	0.7423287450387305	0.733004262957146	0.7371354589541594	0.564619389334459	0.7467559930614722	0.2405719687583175	0.8243064729194187	0.599812981477555	0.6566585842416253	0.565277985167488	0.9958944950391815	0.8661434591224525	0.8645193519454126	0.5436083987491225	0.9949282674505331	0.8417972256466111	0.7791641139817402	0.7717420408163266	0.7821163816399656	0.7007848005498399	0.8851255748142908	0.8841115255329925	0.5931085521446967	0.621781664870175	0.7662502130975866	0.8799761793951768	0.8534605833542437	0.8174865243410722	0.8359393758594847	0.9198826737821029	0.47539232137358045	0.8611998402874825	0.4656114815798104	0.8262474500534275	0.6770168972848116	0.7979767876951606	0.9526479409968183	0.6539260000883406	0.38469706251276214	0.6081112054901644	0.2832382207431067	0.87216994823666	0.2928168156305038	0.6592482163773826	0.6758957654723127	0.9138069338786879	0.6819944039726753	0.9358184219385245	0.5359468777933852	0.8986778322906324	0.5229357798165137
Itg.22.DTT518.S13	0.888226561817789	0.6816020585109358	0.9812640862322392	0.8657359227653341	0.7745448041987385	0.3584092703357285	0.7486252720815672	0.7558298352233569	0.2751524495161535	0.6896620764832818	0.887965565789536	0.6063912290579949	0.3857987429211525	0.7496626787802465	0.5026086495934744	0.7607159158494585	0.836529979870174	0.7630376049653158	0.8163560525957303	0.7315264119264193	0.8164160486888818	0.0	0.46754613830455527	0.713406173113026	0.8297147976705987	0.3936233044696932	0.9365157480314961	0.7333163870530418	0.7168351101687931	0.7602718078381795	0.7516845539961473	0.3176591186868355	0.7384668031172722	0.5456244437852269	0.39940281529930327	0.7861316565259023	0.7458635894003114	0.6869343336313872	0.7396909962706446	0.7115932297575771	0.7365033044373873	0.6074256931265251	0.7061215518188811	0.8661982212176306	0.7446507835854697	0.654284299157999	0.847999188517523	0.43122372723026625	0.4203828346571214	0.7732973320982545	0.7703720546855015	0.983957561037965	0.7136719212990399	0.41286428694602517	0.6996435676392573	0.9812594121256065	0.7445662339605701	0.7853613509257751	0.7305991586603118	0.5654859461930406	0.7727290550767373	0.662129976182375	0.7789851881857729	0.4526106670836131	0.6082125827507986	0.6638479426517787	0.5261548596839218	0.5727051177904143	0.6915614027087419	0.7417517700203212	0.5801054990326936	0.7887590290479586	0.6500549651887139	0.8403298733376201	0.58821304718499	0.7261387785272105	0.6153414714615638	0.7357758881864637	0.7002379064234734	0.7423647136037114	0.6620009074410164	0.8320886735963938	0.9004206122162346	0.8479713838782721	0.6670520463662045	0.9086490608963173	0.6467098469914578	0.7748105690527367	0.7409481387209672	0.7978916250662353	0.7820447944322365	0.9083267204054073
Itg.20.FP506.S9	0.8495031103171201	0.6141823941377402	0.9934051386966725	0.791869442250363	0.6692195416096074	0.5391702480267409	0.6379051323558527	0.6457742070116862	0.5010552250350946	0.5816753832605452	0.8467799344095004	0.5958288100539624	0.5477116043232665	0.7239737503490645	0.607744358106852	0.6421351167492263	0.7456754195345632	0.8594858023770451	0.7830175001476692	0.6203548139077939	0.7884770980356902	0.46754613830455527	0.0	0.7335290972511012	0.7045339482192536	0.5207517144697458	0.962635708911104	0.6973682457192352	0.6177399771666052	0.6509551923976036	0.7063828451226021	0.4917206756594336	0.6535097807423415	0.5689013971253393	0.4551834033034045	0.7346739282223154	0.8475031997539414	0.6685625646328852	0.6269902006532898	0.6891182093208856	0.6760101032325063	0.7027537664829517	0.5290886179897776	0.8225145288501453	0.6224624455987645	0.638074926502714	0.7602604764865178	0.5875603984808415	0.5266538750312839	0.7087043578765729	0.7344359440284256	0.9941893633655208	0.7672699515899002	0.6061600810536981	0.6255774525205705	0.992801984695482	0.5594486092924874	0.8225992547617696	0.613716534551301	0.5824771478552245	0.7739859508844927	0.8012757143529633	0.7478369544318401	0.5552462055299474	0.5225450309772608	0.6006493506493507	0.5711365661342076	0.7270679700451609	0.7648215438887336	0.8305481619698342	0.7024828182604342	0.7738086210818748	0.7301428757545491	0.6913395081219521	0.6743604876829742	0.7948270905398263	0.7240694789081886	0.8375602162268175	0.7418175067297874	0.6718144832062081	0.5911003909174083	0.7703638940772828	0.8262685541324662	0.7752298700815248	0.6038589315716252	0.8537945950576041	0.758950020507412	0.6060194893302084	0.550886356441912	0.7456951076365542	0.6058504273261914	0.8484056081694209
Vil1.03B.DTT34	0.9030760888545774	0.8034193496844292	0.9803744907552492	0.8433120713251007	0.8376292913732394	0.7096731047027981	0.8121765274347686	0.8104246402866432	0.7455901373180329	0.7657839328608286	0.9115098775262579	0.7449022939677146	0.7677913805115955	0.8095340869236788	0.7061509748639956	0.7309276925203927	0.8762571869540883	0.7364026508626982	0.8805484214076322	0.7613369117118114	0.8731096294976599	0.713406173113026	0.7335290972511012	0.0	0.8535615325816931	0.8026139343113904	0.9359905559836698	0.8265156584865863	0.8195164334721515	0.8591206230291699	0.7805936360206264	0.7469588292477864	0.8385385062294235	0.7229099642703593	0.7539520575066249	0.8280166435506241	0.7419345454545454	0.7466889041499069	0.7068871403655923	0.8041327798268492	0.8207579546011669	0.7223585120949338	0.7318964649007956	0.9125080851830322	0.7862906512348194	0.7941747572815534	0.8674754543092028	0.6706301154020105	0.8348681659557968	0.850677841416636	0.8464795436300733	0.9828156192605606	0.7519510714232825	0.819948108369034	0.7800151227950239	0.9804897989520235	0.7589453508484877	0.8562802751733402	0.7139538385424509	0.5823766746171507	0.843708837734429	0.7004515141783009	0.8025865180607277	0.7713823350925909	0.7281425348527796	0.7230467736822387	0.8410796105383734	0.7186879803702234	0.910442657426352	0.7945917971277009	0.8612388592420458	0.9155633565425613	0.7860793420899299	0.8605709620634232	0.8839355525077868	0.8478203504327634	0.7832846943991031	0.9276977110330629	0.7914415188067273	0.8292077873051825	0.7691827964304747	0.8807624076207131	0.906862437127895	0.8637136685533043	0.7870552763819095	0.8956659967819687	0.763434404082858	0.801632322296828	0.7557913932210218	0.8492670379690365	0.7829925843786818	0.9433815176960598
Itg.06.FP434.S35	0.4255078855920877	0.7318551896188285	0.9960669670438963	0.4747331994288895	0.6148480231114086	0.822463721792495	0.47948373923139126	0.7444997451379364	0.8529259316850671	0.569771415377511	0.457187766957116	0.7321897785310477	0.8148381283864677	0.37569413118885037	0.7434850364151003	0.6342372529156601	0.40658057080089266	0.89289614575287	0.798095431919747	0.43037954706857096	0.3598151166724516	0.8297147976705987	0.7045339482192536	0.8535615325816931	0.0	0.6559760341865281	0.9782975949304976	0.7786467852010595	0.5226560829840037	0.7676832113850725	0.49322584042665235	0.8028367176211119	0.6734749086974164	0.7716021647431212	0.7734001631891829	0.5403256660290207	0.8907828954366557	0.6627278651465084	0.6362604208525485	0.30234209330505907	0.8034473887316697	0.7871628299226502	0.6143751473400215	0.8908063178657821	0.39423282158605216	0.5744749981046863	0.4121194655707442	0.8294376502073777	0.7229993477985769	0.5330078575886864	0.6022820765277909	0.9963543363298009	0.7166757153485753	0.8477111651836076	0.5636808466463534	0.9956157184612205	0.7618504832441775	0.9088469088919641	0.6168548590275074	0.7282540201180946	0.5517422685340089	0.8779485731691915	0.7079818698624876	0.5466222745032139	0.6807871458230469	0.6190307004085851	0.7906896894454836	0.8617424795028156	0.8272773588354484	0.6255567578449382	0.8386565806694913	0.3991281901852228	0.8563375313084277	0.4169154802251748	0.8295666806899453	0.8831942486250302	0.8675351504036763	0.962319370770075	0.8492599630140382	0.42708009371566	0.7397693353821155	0.3506044216245856	0.6771884004485387	0.43833425950077687	0.7418831348045439	0.43675423718059886	0.890739615595501	0.6295878548623303	0.8162477910300192	0.4589938922820655	0.6777071642266635	0.6566298129488569
