	Lyz2.04B.FP244.S41	Vil1.01B.FP07	Lyz2.04B.FP243.S92	Vil1.01B.FP08	Vil1.14B.FP167	Vil1.06B.FP67	Lyz2.01B.FP208.S56	Itg.22.FP515.S18	Lyz2.05B.FP255.S52	Itg.24.FP528.S31	Vil1.04B.FP43	Vil1.08B.FP95	Vil1.09B.FP106	Vil1.03B.FP32	Itg.26.FP540.S44	Vil1.06B.FP68	Lyz2.08B.FP291.S89	Vil1.02B.FP19	Itg.26.FP539.S43	Itg.18.FP491.S94	Lyz2.08B.FP292.S90	Vil1.10B.FP119	Vil1.04B.FP44	Itg.20.FP504.S7	Vil1.07B.FP79	Itg.24.FP527.S30	Lyz2.07B.FP279.S77	Lyz2.03B.FP231.S79	Vil1.09B.FP107	Itg.08.FP443.S44	Lyz2.05B.FP256.S53	Lyz2.02B.FP220.S68	Vil1.08B.FP94	Itg.02.FP408.S8	Itg.16.FP479.S81	Vil1.05B.FP55	Itg.22.FP516.S19	Itg.04.FP420.S20	Itg.10.FP456.S58	Itg.18.FP492.S95	Itg.12.FP468.S70	Itg.12.FP467.S69	Vil1.14B.FP166	Lyz2.06B.FP268.S65	Itg.06.FP431.S32	Lyz2.06B.FP267.S64	Itg.02.FP407.S7	Itg.04.FP419.S19	Lyz2.01B.FP207.S55	Vil1.13B.FP155	Itg.08.FP444.S45	Vil1.13B.FP154	Vil1.03B.FP31	Lyz2.03B.FP232.S80	Itg.06.FP432.S33	Lyz2.07B.FP280.S78	Itg.16.FP480.S83	Vil1.07B.FP80	Itg.10.FP455.S57	Vil1.05B.FP56	Vil1.02B.FP20	Itg.20.FP503.S6	Lyz2.02B.FP219.S67	Vil1.10B.FP118	LYZFP304	SLCFP067	LYZFP328	SLCFP091	LYZFP327	SLCFP073	SLCFP128	SLCFP092	SLCFP002	SLCFP019a	LYZFP316	SLCFP049	LYZFP339	LYZFP315	SLCFP050	LYZFP352	SLCFP127	LYZFP340	LYZFP351	SLCFP074	LYZFP303	SLCFP068	SLCFP001	SLCFP110	SLCFP109	SLCFP020	SLCFP164	SLCFP163	SLCFP145	SLCFP146
Itg.24.FP527.S30	0.8825508007975637	1.397244776727113	1.1866833723822248	1.3395267825101844	2.772623727682389	0.9579096676279978	1.7701093087195359	1.072899359311438	1.2558065593616363	0.5477295321291621	0.7418231640379962	2.573175093244429	3.019300135463916	0.92392432010862	0.596630678976416	1.2337077014409905	0.7394574861941412	1.1121685716984882	0.9511722704352493	1.2467166861642696	0.8901930159436798	3.1101365390567195	0.8697120123776932	0.6463573611322008	1.3948607970274107	0.0	0.7613623064392161	1.324365236140013	2.7678736338067864	1.237292874557222	1.0192847784004417	1.3442087437598793	2.3749399402637965	0.2118578065031802	1.4673646344505715	0.9800604069759167	0.5653449410487633	0.5905593072039141	0.7977926459033061	1.6792613904456108	0.7175371528174879	0.5395833714712414	2.923722708633187	0.4147996527833399	0.5565618084127946	0.3969840028261294	0.6505044810515692	0.41536992394384464	1.2183005565570757	2.321907665932638	0.8636644543087832	2.2617076079107528	1.409208562930727	1.4526448930960003	0.9380998064743957	0.7982175401756111	1.2123684936829198	1.7316592778452244	1.0801719794670674	1.3321850668247888	1.3006379286449838	0.3335988360601246	1.021220089401877	2.580023392138779	1.5913345927678608	2.2697563045932885	1.077191329451988	1.5518107033102224	0.8119091840435338	1.0327443444947628	1.454274761426266	1.2716252290812573	1.606092694992799	1.7484046068036394	1.5114626099888198	1.4199444051258279	1.2705079502993393	1.336788850693046	1.6867970769832052	1.424159550521324	2.0214112543832354	1.2772013431743818	1.4591586695664687	0.5870834977000392	1.0809643357900316	2.119915151954793	2.0285146249200037	1.2169537189583792	1.7976494176190252	1.6262821525535538	2.447178368989962	2.50085142562681	2.582697591610268	1.8847528093163821
Lyz2.07B.FP279.S77	0.752306122785924	0.9049060005887192	0.7117693851232909	1.143137602079591	2.0637034458040864	1.2154388015400621	2.0449381885264053	0.5015947367400883	0.7507826790753491	0.65453886666181	0.21300372959684116	1.813615890844374	2.271035923259425	0.7469555880420744	0.8671634131151438	1.6174407721338122	0.547590568494698	0.5713660677900453	0.4563074877103413	0.8693784651948339	0.8336344277725349	2.380091807533263	0.5255938888483427	1.0127689062036982	0.8115309955533028	0.7613623064392161	0.0	0.8052527679660301	2.0136438845378812	0.5524621162390911	0.6387282362458235	1.4124551439295405	1.6723227352788381	0.6643612657250582	0.7399327731324068	1.070517832455587	0.9003313966287065	0.3236112872207609	0.637850441260744	1.4052244625263919	0.8299074155148614	0.4752718743023691	2.1884826103635677	0.8386999392216997	0.4077319880319042	1.1561523938693463	0.4244495200545461	1.1604297893421536	1.538982635243003	1.6624407944097044	0.30663144626382394	1.569906310811653	0.7026966309079677	1.0168091118806981	0.541239077674067	0.06220293752782475	0.7769132221246104	1.2489667935317723	0.5653084207475331	1.5444221342182058	0.9487286471694069	0.6207477840840858	1.625081129095561	1.8195895037121181	2.332466591667752	2.095865978898199	1.8337716765247702	1.6734972641646353	1.3735663587145532	1.484082325516861	1.5677435483921174	1.3923702652980994	1.8053908538613017	1.695717233081924	2.270404561309578	1.5127230038727688	2.028813202000714	2.09712937846431	1.725277840338465	2.143638680028892	2.0756353240145056	1.9894212094148278	2.174412957636445	1.2805254699268478	1.833428671787922	1.9593355100852903	2.111597983769857	1.5730629297252403	1.8911933264799732	1.5160586621551873	2.635655703211535	2.6772206955356195	2.76584902987007	2.218055711094784
Lyz2.03B.FP231.S79	0.6276738636027258	0.12012913459704247	0.16211360160730892	0.5936802177121477	2.2091340401201007	1.1601705473028907	1.7992680093745654	1.0400895841247266	0.11249061613800065	0.8607694218237146	0.918264227755706	1.5751030506867467	2.19593452712478	0.5455693783068244	1.0088070224914867	1.5718077561513795	0.628977619067551	0.3281192264819933	1.0895382655687935	0.2606836383003002	0.7524172053644267	2.3937097014899478	0.46167117054962037	1.1352521334715746	0.13868315418511365	1.324365236140013	0.8052527679660301	0.0	1.861362976200498	0.8232264923604141	0.39396216381110427	1.0866410369609698	1.1777398987360017	1.1346252604152776	0.63751554877022	0.9115300624496048	1.070109728439754	0.7511842818346738	0.5943592930494714	0.7250383676719115	0.8563973977861878	0.7884422321690324	2.219942005670029	1.1728725750564926	0.769908229588425	1.6849918767689023	1.2049511507165833	1.6442202939104926	1.427105454884014	1.9391208423502093	0.6182510246511579	1.8009555941286803	0.7839799574339064	0.24183439988830946	0.4170109401643111	0.828719989990034	0.160512873449426	0.46092729204175636	0.3316407039221365	1.3595885557734497	0.2993901578496552	1.0382200766229728	1.8157332555110035	1.6314897454450736	2.6738855185257826	2.8046273199980556	2.277008022527313	2.4570165285790764	2.0131189393076565	2.2236531913003685	2.342562729026994	2.180836540717706	2.58789311927226	2.448269945563877	2.682393058976238	2.2962032576239753	2.4442579427742563	2.5272779335095983	2.503186797259936	2.460636829003508	2.843337041232485	2.282810343046985	2.462069303594467	1.9082137640393484	2.233438157762425	2.6732385468441997	2.8816544541684737	2.3575094082454147	2.6675665105910653	2.259511493509119	3.3944696178221734	3.4389862980756876	3.5273460575880295	2.9804565614792797
Vil1.09B.FP107	2.416324096318211	1.8813421658862748	1.9491511914348247	2.4308792598390503	0.8278959919089302	2.9812706017116324	3.6341082735160333	1.7846965781552322	1.9149403404230647	2.5438332017227636	2.040183615293032	0.40043042440540677	0.3669515622661685	2.358043579222803	2.746866375285717	3.3996344432219456	2.3229192855382164	1.8684249374914985	1.9194166550000566	2.112948465609074	2.5207502755957965	0.6378833181965073	2.1703932773891053	2.8933490487804545	1.723097421807844	2.7678736338067864	2.0136438845378812	1.861362976200498	0.0	1.5661540543526526	2.137251995289052	2.9247772327689168	1.1181990324086237	2.665221849042864	1.3548006297019182	2.746187500850759	2.799223258737445	2.2583468385937735	2.3502205878049924	2.404175609919984	2.630830582351036	2.3826394134650863	0.5816638058685565	2.805996896503151	2.3224391692610387	3.1617561872048716	2.225612590563186	3.173389683334476	3.2720057569242784	1.255221070180844	1.9688955966318071	1.070022196262827	1.3997966219116653	2.0014427787433973	2.084359067318061	1.9727426675246733	2.015333902448865	1.9154400628667712	1.9126776903725022	3.1844979527217228	2.14716011099615	2.5759957325036114	3.5690070320080407	0.2943202397330459	4.338809461172753	2.6879692300194216	3.844648484907253	2.9722577822476306	3.203620095556194	3.218601070993265	2.8897887699552527	2.811601417304496	3.164125451890129	2.7063239226306646	4.276933608949607	2.83855147629917	4.025008435029971	4.094772423450402	2.8816955226466963	4.144721659829748	3.1152471604094476	3.9823741646585256	4.168068281889415	3.237841924094186	3.8250650438228817	2.6381062532115256	3.1875006726696107	3.219520029838149	3.062911334672026	2.524385208988583	3.740167065786421	3.754047138789694	3.8360212440012726	3.6491978252946606
Itg.08.FP443.S44	1.1163977589715042	0.8876967992547353	0.771445428026025	1.342636687576999	1.7093101269744015	1.6391067475155525	2.4325271745866055	0.3049981009098693	0.8395092903375625	1.096748177293143	0.5049099556533869	1.4269025416576124	1.8322650118266	1.0600060805568283	1.3089656948921078	2.060443974515138	0.9472837506774833	0.5693904238850411	0.42929949007911145	1.0184477624166663	1.2393778221054002	1.9417681342625137	0.8223992842222391	1.4462173866650045	0.7497183171088155	1.237292874557222	0.5524621162390911	0.8232264923604141	1.5661540543526526	0.0	0.9192067259427533	1.7512301065175753	1.4358460753281543	1.1516081104859694	0.37158231293976157	1.4495870357241383	1.3452525514496052	0.7916135265343085	0.9825836487171207	1.5443472949440065	1.2380352181519352	0.9033689079180669	1.7908818946168645	1.346027232384807	0.8362181434175702	1.6262983707270038	0.7415725552682854	1.6497037678059807	1.9506403026624275	1.487036050728893	0.46993935942362597	1.338335301278773	0.1967682793276825	1.0612902954729777	0.7168563261573234	0.5058953643632325	0.8836587944105768	1.2324933227735053	0.6003509424230111	1.9521438281216885	1.0724467884674935	1.0411533564057873	2.107536891224378	1.4152287386478248	2.806973703136319	2.027340626159278	2.3069795044141403	1.8123553152406684	1.683826795501573	1.789439383162038	1.6963416742641315	1.5709646564593502	1.9688413158462248	1.7201461920913563	2.728937818348368	1.6542657373898038	2.4691639253081004	2.5396454223129736	1.819184051572284	2.6331859639647917	2.1346152950959927	2.4672796875601066	2.6534365751515625	1.712886581484671	2.2690329824925617	1.8988412341407859	2.1821230538738563	1.888959465143527	1.9889024803966797	1.5242600090351897	2.7110496577309777	2.7493798642059533	2.837869914620105	2.4031500747702466
Lyz2.05B.FP256.S53	0.2848070052855651	0.4825834532416989	0.34087203597093835	0.5373154116227666	2.3686293635595765	0.8456156589434173	1.563426996826498	1.0393768991909142	0.29119797093508254	0.5340561535374827	0.7947328768472735	1.8490531344253007	2.448719681210184	0.2605263402913529	0.6786548153175036	1.2632098501950462	0.288253682079883	0.451196046429871	1.039109824370909	0.28682558572469935	0.3890284571719975	2.624291979851703	0.21221897468231163	0.8189506089532775	0.4966732912194183	1.0192847784004417	0.6387282362458235	0.39396216381110427	2.137251995289052	0.9192067259427533	0.0	0.8682839750800726	1.4592819765249023	0.8189114986683138	0.8530889319615618	0.618296530698285	0.7439151975705868	0.4800559909723473	0.3004727691144509	0.7756806724231702	0.5340001965304819	0.5089435390521819	2.4267289676904524	0.8119295637230451	0.5081181687430172	1.3620953549106585	1.0299861758547944	1.3064330456879358	1.143834790624819	1.990636423308468	0.5576451669978618	1.885684441771706	0.9566936297133597	0.48532827133985634	0.3475074142486082	0.6865047140954993	0.28510847299132014	0.7315170744469163	0.4229951609734924	1.0789037059791893	0.3798813544421624	0.773158322734151	1.475303124022403	1.898230757543697	2.337583210797427	2.7315013339100216	1.9392404820160427	2.2856814382080657	1.777467113325716	1.9794237531453525	2.1794117031119193	1.9981431646981633	2.40210710359754	2.3319341694469222	2.352840881827457	2.1275515767575026	2.128544113833977	2.208637982359249	2.3521725635204835	2.1150836057122655	2.704242966310758	1.9467075939257112	2.125626860463804	1.6048359212798529	1.9235396702006644	2.5965950462089666	2.736388251950606	2.1012640767085564	2.5120156620175087	2.154038839219789	3.242676138728817	3.288006363227515	3.3757105190590413	2.7786127745964087
Lyz2.02B.FP220.S68	0.6618533548904227	1.087407295220774	1.0483672405970672	0.535998200532006	3.216838480630051	0.4382138603581621	0.7134213025063251	1.834246085538975	1.026759076357231	0.8665497810565643	1.5349601003569873	2.604867546529453	3.2548297484396262	0.6955913456511584	0.7523375076018393	0.625964898039732	0.8674377684225346	1.216576996691896	1.8043628898491797	0.8260512610856477	0.5964697293875848	3.4541753954229204	0.9364608462872567	0.741153104090811	1.2232066568238609	1.3442087437598793	1.4124551439295405	1.0866410369609698	2.9247772327689168	1.7512301065175753	0.8682839750800726	0.0	2.06723791522919	1.1537490093938811	1.6883968248461	0.37565637895205545	0.7900080485851191	1.124222714716105	0.8013488143339417	0.6993993911623823	0.6622716578924555	1.0297664723429854	3.2572645477791937	0.9606884073819472	1.0869355726767191	1.4946166227917301	1.7030295142425593	1.3851344193836412	0.47214964070105536	2.81490056295793	1.3243964370827754	2.724588649723531	1.7922966801876439	0.955775252797013	1.0487289075435402	1.4705881043115596	0.9461589820456948	1.1151085450330094	1.1783945258318702	0.33037553711677503	0.808085973508356	1.1560894679589875	1.0895164898629812	2.6747072133284537	2.0023077259506743	3.467679882801989	1.799270863298931	2.8690634463611664	2.0772358930613244	2.3684867070777247	2.7668847346502172	2.5802235102019666	2.941758246688199	3.00458156935204	2.119615568912991	2.725112421237972	1.9504267123947963	2.034358870172298	2.9795114688691546	1.765813641183886	3.3271600463290874	1.6026078733562912	1.7454174985293307	1.8199592818944672	1.768089656769266	3.3245260086741095	3.3435525379926516	2.5392413585983427	3.1120364902075504	2.8491960915498074	3.784758308710689	3.8384361921864603	3.921378094389714	3.224802425814163
Vil1.08B.FP94	1.7293588860673166	1.183918696523061	1.326882130813817	1.608949319264736	1.6592012377414034	2.2433373681569524	2.7366867405819417	1.723778925501673	1.219100276446067	1.9786959830144446	1.7920203415547793	0.7286910933512444	1.4371781343068037	1.681774760356777	2.137462546274218	2.62075371132423	1.727027858192553	1.3742671287189565	1.8333721358542507	1.3623394254275234	1.8048224315851462	1.7136974965368799	1.5835920897152767	2.2743331352704694	1.0727101737658808	2.3749399402637965	1.6723227352788381	1.1777398987360017	1.1181990324086237	1.4358460753281543	1.4592819765249023	2.06723791522919	0.0	2.2089555331594726	1.070511494483493	1.9985605917883458	2.2022825461695357	1.7901660212918042	1.7355295748770825	1.4647606216534765	1.9877011977450822	1.887157740958518	1.5390983042651105	2.24892606255502	1.850323160682021	2.757413517119833	2.0462803986657083	2.7218953188456916	2.487035873574106	1.5989144638243646	1.5962319095465256	1.449675633610058	1.2670435864173544	1.210069847081456	1.5512239531627292	1.6647505263897933	1.3270413841115165	1.0132836663070313	1.4071653951598229	2.3396918106334446	1.3862566495782858	2.141660095762812	2.9184391846030784	0.8507102280408168	3.793637598852694	3.1671924354738232	3.3796975837731056	3.139433467366191	3.0299560184497105	3.134943140874192	3.044592965177676	2.900824372255141	3.311615917483929	3.0021995593615673	3.8038732875730794	2.982153079216453	3.575482252785513	3.653579396117462	3.1131080620784575	3.5658864817467624	3.426299012099733	3.402444196811121	3.5793431349990352	2.937040831866506	3.369855512356821	3.079445858735232	3.4859646435060063	3.1733202778440264	3.3038691844272026	2.803435544693201	4.05848624210562	4.085759207838736	4.174308115110559	3.7806926915506827
Itg.02.FP408.S8	0.6710467073230576	1.205840200569202	0.9990616157380278	1.1292906108283676	2.7196458684897964	0.7921275764936002	1.6280696198862454	1.036115694844094	1.0630809234964298	0.33651179298298095	0.6839197162852843	2.450173782537291	2.932274996815041	0.7134471655597653	0.4099588916269651	1.1144182747248	0.5347537285491769	0.9472521869420656	0.932467313360735	1.0416022788666885	0.6839281193407064	3.0418282536957038	0.674594112638589	0.49236007867610565	1.214289000567042	0.2118578065031802	0.6643612657250582	1.1346252604152776	2.665221849042864	1.1516081104859694	0.8189114986683138	1.1537490093938811	2.2089555331594726	0.0	1.3403150530469676	0.7834590490294252	0.3931437723014586	0.42591486783176197	0.5902790279774772	1.4675181867497353	0.5132588480449736	0.3503523786428366	2.8524223954293273	0.27516676400920503	0.38200397701071376	0.5542788340786767	0.6795000180301871	0.5287962184597765	1.0768864596006769	2.2774218014330496	0.7338475857161952	2.2075328532482934	1.307372781512912	1.2506621200023813	0.7584631260312196	0.7119240557240449	1.0151387355421153	1.5293684825430034	0.9119568648903542	1.1706395819819415	1.094979217626206	0.19882563721928337	0.9938960982941034	2.4658555699554623	1.6737293085858223	2.3904661560480607	1.1950606726587882	1.7211706127378488	1.0063734043858397	1.2387849409123772	1.6198072375055577	1.435474378787244	1.7885849089289645	1.8877294060945302	1.6258676944337753	1.5818370802507287	1.387423574992854	1.4602615687978786	1.843481400344303	1.4866579903500063	2.184739448697908	1.3275462642371814	1.5130852009485323	0.7906263569940236	1.1883448735867692	2.2416891149171136	2.1967944773956622	1.4133985775327698	1.965406539963341	1.7512088081385766	2.632722095482435	2.685486304435468	2.768612259147098	2.0851514839730525
Itg.16.FP479.S81	1.1079412367600872	0.6931664712109988	0.660861652549452	1.2243092448496853	1.628568903785173	1.6682663324351734	2.396574705563776	0.670927965049996	0.6757207000839951	1.1996864411366095	0.7836977661248377	1.1491421382410476	1.660174973429105	1.0438451354647655	1.4031869138864899	2.0943144731704497	0.9914102820431605	0.5308299177713269	0.7855259890886094	0.8815322414806575	1.2299873979158014	1.8203985295357563	0.8343803375015532	1.5462628334043103	0.5198194288355422	1.4673646344505715	0.7399327731324068	0.63751554877022	1.3548006297019182	0.37158231293976157	0.8530889319615618	1.6883968248461	1.070511494483493	1.3403150530469676	0.0	1.4454150488701047	1.4528308170460087	0.9268791197359865	1.0133279122642658	1.3463493907126922	1.2941776518066366	1.0364104504805502	1.6581040462857553	1.4803780349375042	0.9788480752637764	1.8633368374814299	1.049460268842989	1.8637076994128392	1.9695394930082917	1.4387692619273285	0.626394208597476	1.2731836851833946	0.22075722352187033	0.8591100828116436	0.73830093258849	0.7132367325711737	0.7550110218258362	0.9583340761693105	0.5739124393117973	1.926654612794388	0.9310862331367533	1.2374481857483173	2.2300490591272246	1.1637799558460369	3.003735713185831	2.3260130205127125	2.5310054047927997	2.1613841941000675	2.0096099496080995	2.1281054496996155	2.0506319714618475	1.9170209026402827	2.3218659314227867	2.0580827882495316	2.956202467302567	2.0022339446223736	2.7030924052984293	2.777940255231231	2.1603809310513378	2.8104372516931186	2.4779149769028743	2.640724607318154	2.826582392284187	1.9930365868730038	2.497418250097388	2.2082101855674097	2.528793701119696	2.214879516621017	2.3370129339694823	1.8594952765896686	3.07011342754003	3.106043488715137	3.194743742762812	2.7643634046509096
Vil1.05B.FP55	0.35007240921788774	0.9381944756338306	0.8313660831880569	0.5139417411705538	2.979886994209841	0.2543200110687957	0.9865192501582841	1.4967940598556697	0.8393387447843076	0.49144203510256046	1.1809974827514722	2.452859352599526	3.0637165027314226	0.4030990003415797	0.3895530940475427	0.6614084070124069	0.5269043567159882	0.9548509402775085	1.4542888896070856	0.671603211066896	0.29330614455720644	3.240102260797584	0.6304808364372402	0.4191532370419908	1.0453745410250401	0.9800604069759167	1.070517832455587	0.9115300624496048	2.746187500850759	1.4495870357241383	0.618296530698285	0.37565637895205545	1.9985605917883458	0.7834590490294252	1.4454150488701047	0.0	0.4376828002665335	0.7662994565545567	0.4689010242873373	0.8177230752131331	0.28737960200053264	0.6620078424580957	3.0446161256115865	0.6154560865328141	0.7227884270528723	1.1714999807726831	1.334252707310191	1.074077396719602	0.5273523233691498	2.568330354448884	0.9991650668428975	2.479165303698127	1.518734056630665	0.861514850657509	0.7566302888164351	1.1296668426525713	0.7548471724639363	1.0942665801968414	0.9126177057152649	0.511723071780687	0.6820732032766381	0.7836628878910561	0.9592688488863572	2.507588487628931	1.8687292041177757	3.1004899012211506	1.5748832444452292	2.4958897152949784	1.7290133551074556	2.0099657921726624	2.3923953227114114	2.20720080131446	2.5705583667738723	2.631198456551463	1.9390103217322532	2.351445590762429	1.7412240849547653	1.825673173985908	2.606248407596189	1.6379548703711935	2.9529360025016955	1.4648653121448258	1.6303591708457124	1.486443164579217	1.5448385765382187	2.955759575369824	2.969416442793358	2.1823721098753137	2.7382292848854832	2.477462788336945	3.4131909503101445	3.4664685271630344	3.5498588641298428	2.8624011297097507
Itg.22.FP516.S19	0.4900921143279261	1.1175383339105494	0.9434316883188779	0.867135827271303	2.94410685151597	0.41528616255679457	1.2505489740623918	1.3034711747503849	0.998295711044327	0.25904228756082925	0.9591129936589481	2.5482746556296014	3.0943934996319458	0.5419116410598819	0.06813472602573971	0.7642699272640757	0.489323449867274	0.9727326871352604	1.2261213920578835	0.8986748840576096	0.47239001895399124	3.235406507890176	0.6435377947673246	0.11497335785204359	1.183136501585792	0.5653449410487633	0.9003313966287065	1.070109728439754	2.799223258737445	1.3452525514496052	0.7439151975705868	0.7900080485851191	2.2022825461695357	0.3931437723014586	1.4528308170460087	0.4376828002665335	0.0	0.5826802401944572	0.47844748165070894	1.2093174074639237	0.23276355252582323	0.4444137309927918	3.0453432244039327	0.25645686371282383	0.5141908049359016	0.746726836802461	1.0364860182233189	0.6641966076553575	0.6982352636906484	2.5154545563401194	0.878828567679663	2.435352050865659	1.4651506293189336	1.1102306292123056	0.7512406871526545	0.9570379703995043	0.9197525368867329	1.38363750949459	0.9293218464970537	0.805413039386153	0.9290281079050319	0.42187133496752255	0.781093249168805	2.5822211922472924	1.604728259898197	2.7772630037341512	1.2258994474540883	2.1085619774799227	1.2940022895428591	1.5822884318904014	2.0058313828269947	1.8250549658541333	2.168394945581709	2.2770807712790897	1.6211052204123308	1.9713583702333601	1.397873294591871	1.4807942750712546	2.2346678422655466	1.3940497512491834	2.5732088300784763	1.216734874710862	1.3986465677397524	1.0558662069456	1.1930664369568829	2.628008519945387	2.5834385688875288	1.775661994282409	2.352798947672406	2.1381037616168803	3.002607374592321	3.057945461314736	3.1397256147482846	2.4364743092250496
Itg.04.FP420.S20	0.4811462472348951	0.8373312776793651	0.6268480261055802	0.9186297085113335	2.3663169912390205	0.9001539340571829	1.7368983866164154	0.7624683424038208	0.6817900736183234	0.33192408969311915	0.4228246554716446	2.031335168639735	2.5373328318133668	0.48763596776829027	0.5464973735120622	1.3039455237024877	0.26878815453699284	0.5557164472038701	0.7037628044670323	0.7194630064510769	0.561068154774982	2.6649034208543045	0.3250373722557566	0.6933155116072618	0.8115970693979216	0.5905593072039141	0.3236112872207609	0.7511842818346738	2.2583468385937735	0.7916135265343085	0.4800559909723473	1.124222714716105	1.7901660212918042	0.42591486783176197	0.9268791197359865	0.7662994565545567	0.5826802401944572	0.0	0.3584691059448368	1.2238067936991572	0.510429571682292	0.16114219956837886	2.474817688188522	0.5609729322756078	0.10743824508564156	0.9737051144152489	0.5918246835935987	0.9522370288864713	1.2212675990216355	1.960471416172312	0.35774639195286234	1.8695105613363665	0.9222391059834482	0.9097357930202289	0.40308621588738014	0.38107961185293554	0.6607492519834447	1.1769989196581834	0.525939083160048	1.2441453595655492	0.7892867329028306	0.37524978124505565	1.3317301752497561	2.051717062790057	2.085640909971026	2.3513095205747834	1.6197743266954296	1.8296416601374847	1.3142376810419762	1.5025964858455816	1.7215317753546044	1.5407533730781762	1.9361428217550871	1.9084402087953927	2.0491570397293284	1.6744553085163723	1.808995487064594	1.8835781056275422	1.9117376760647484	1.8879284642838952	2.261890641798224	1.7241175361306915	1.9097412803800375	1.169769603126524	1.6062483471820252	2.208462950641615	2.2884713580489118	1.6384223974352434	2.0613085114639116	1.741744834007769	2.777694076557618	2.8251235704046747	2.9120424405086007	2.3005369110568292
Itg.10.FP456.S58	0.17885447163727888	0.6510596894782485	0.4699189857740364	0.5729029574014907	2.5614482897370605	0.6644448988186991	1.4541739602536212	1.03472890911079	0.5244168852860202	0.2750553114251772	0.7400504321353357	2.0886992195399596	2.658748885418507	0.14143067211689697	0.4188027286178421	1.090535283550579	0.13044136731145195	0.5232789294765267	1.0040130690999864	0.45685517950710863	0.318650816867809	2.818815725246111	0.1810656227371324	0.5545621263509894	0.7047692425702382	0.7977926459033061	0.637850441260744	0.5943592930494714	2.3502205878049924	0.9825836487171207	0.3004727691144509	0.8013488143339417	1.7355295748770825	0.5902790279774772	1.0133279122642658	0.4689010242873373	0.47844748165070894	0.3584691059448368	0.0	0.9024801558227669	0.28391555227868287	0.2895425832497966	2.6329215464527636	0.5940945396904245	0.32237637978591105	1.11986788665137	0.942677444701459	1.0662890495694295	0.9719182022751047	2.184807443688433	0.5308882775043369	2.0814943305039675	1.0624070749750716	0.6676953246345267	0.31144344651298367	0.69187812186704	0.45037762812696935	0.9490919372162312	0.48025730943213873	0.9764178256478404	0.5052350348640997	0.5205600622194106	1.2432563732096193	2.1285731357591664	2.082803232676366	2.7010731457862547	1.6851013819156	2.1722003064861624	1.542111672550264	1.7899857623013617	2.061063167967592	1.883971836192161	2.2700106207463406	2.257543767352184	2.0900846243359523	2.0191331732384157	1.8567917922448638	1.9392639289484699	2.2612589359667923	1.8715976553265297	2.608219507207807	1.694903782793674	1.876201277361182	1.3776455432952712	1.6480477813948546	2.5572293593786926	2.63248124057567	1.9537430218699277	2.405349669626997	2.090790739723112	3.1051309550332356	3.1556006441041924	3.2416267272376005	2.6085658519502744
Itg.18.FP492.S95	0.802770226016266	0.6807596720578508	0.7866553929520352	0.36176003043419364	2.8239271215248407	1.035138334611726	1.3211463065615914	1.7353265452675497	0.7152885663733188	1.1319124004549965	1.540351498363623	2.0661651742890585	2.7517779203997104	0.7642066349899687	1.1492951004996992	1.3225086821948027	0.9757021348345952	1.0023971458894831	1.7607886201980045	0.5481620774203474	0.8352151072919196	2.985108347869789	0.9144412754260844	1.213342923747647	0.8279384735230082	1.6792613904456108	1.4052244625263919	0.7250383676719115	2.404175609919984	1.5443472949440065	0.7756806724231702	0.6993993911623823	1.4647606216534765	1.4675181867497353	1.3463493907126922	0.8177230752131331	1.2093174074639237	1.2238067936991572	0.9024801558227669	0.0	0.9890212456234557	1.1912100409075088	2.8046982965554847	1.3710493543915017	1.2149988715253381	1.9489619206252418	1.7925179735361483	1.865457490690118	1.1625328831952506	2.526950271906551	1.2519190879559985	2.4068076846830864	1.5070848070499259	0.49566948567279706	0.9593542171625455	1.4476921137117698	0.6726016043791814	0.49299319655922863	0.9845537217661634	1.0151746204032728	0.49439144204118274	1.411505533219681	1.7458514007120733	2.153096217927448	2.6608355277397675	3.4849371327071164	2.391479209549951	3.049369335045171	2.4270385156963803	2.690750462316263	2.9386622095461985	2.7619819551086677	3.158985332871299	3.094789278764025	2.7463234602973934	2.8922303483767022	2.5466373322727445	2.6332337788683837	3.1205275692428684	2.4292226876701055	3.4692873247932536	2.257188343184573	2.412425029776169	2.2416651027217167	2.3472399255666523	3.3507382381589825	3.5001947919201704	2.8422480954083094	3.2763832162191546	2.9145195142849123	3.9914783777166383	4.040147580184423	4.127164082580548	3.5101530794519604
