	TL1a_DTT_169_Re_extracted	TL1a_DTT_127_Repeat	TL1a_DTT_157_Repeat	TL1a_DTT_284	TL1a_DTT_231	TL1a_DTT_267	TL1a_DTT_139	TL1a_DTT_171	TL1a_DTT_74	TL1a_DTT_158	TL1a_DTT_141	TL1a_DTT_129	TL1a_DTT_265	TL1a_DTT_285	TL1a_DTT_241	TL1a_DTT_159	TL1a_DTT_243	TL1a_DTT_205	TL1a_DTT_206	TL1a_DTT_62	TL1a_DTT_242	TL1a_DTT_73	TL1a_DTT_195	TL1a_DTT_63	TL1a_DTT_85	TL1a_DTT_86	TL1a_DTT_193	TL1a_DTT_207	TL1a_DTT_230	TL1a_DTT_75	TL1a_DTT_128	TL1a_DTT_283	TL1a_DTT_194	TL1a_DTT_97	TL1a_DTT_229	TL1a_DTT_140	TL1a_DTT_99	TL1a_DTT_87	TL1a_DTT_266	TL1a_DTT_98	TL1a_DTT_170	TL1A_DTT_673	TL1A_DTT_675	TL1A_DTT_626	TL1A_DTT_674	TL1A_DTT_627	TL1A_DTT_638	TL1A_DTT_639	TL1A_DTT_687
TL1a_DTT_75	2.197175517094334	2.134677979931085	1.52722775196299	1.7874124247344119	1.2302893140947713	2.101423896899478	0.871074017746321	0.7391162185127297	0.9993670106749472	1.6742056060289754	1.008494211143754	2.614596169888445	1.649238949207491	2.0797964670158327	0.3283397428549298	1.6326569840946086	1.3045170905533234	2.2053488903934637	0.8129004455665787	1.1014739307745784	1.1597549358772494	0.979622403345828	2.8999404092108994	1.011312429799838	2.088020986777167	1.818443007074054	2.090922193716076	1.1199852574959563	0.9958367441189819	0.0	1.939534589364875	2.251491266152175	1.7840362270795784	1.3639122246333435	0.3426945621708671	1.3543004073534601	1.1703545219094953	1.5479860383492163	1.0564548149598516	0.8989153732307247	0.6158174288787183	1.693657265046014	2.337079242473024	2.1093645973991646	2.172950585061549	1.8920389035476444	0.7678347583232372	1.0477635119510955	1.0654694342588473
TL1a_DTT_128	2.8058967610299117	0.25717465290131053	0.8336883279336698	1.2480097907747014	1.3919602932444575	0.5955531066385839	2.4493246527911583	1.9635213058184342	2.7316084670662018	0.3498923629780637	2.340578347622373	0.6889757091709812	0.5123935177498743	2.1074675377914707	1.7766587772346327	0.6704053852337316	2.9026730453877136	3.401820743314724	2.2943673494230152	1.9305605660122869	2.9721819873206026	1.6729240641116359	1.0999577508634506	1.5646486017250882	2.711082512396998	2.734197640181309	0.6789123051026416	2.847493206549246	1.7194629865799453	1.939534589364875	0.0	2.1714179022310836	0.651761656230145	2.425941831562508	2.1470170248175884	1.3703862654782677	3.083446884866833	2.2063705259967263	1.2855717429737874	1.8900063936857487	2.2565815205514177	3.3008339114033025	3.307003522994926	3.173865816923659	3.102792686816249	2.876391933516401	2.261234976907396	2.386533680598531	2.4289556595243025
TL1a_DTT_283	1.0445273126265706	2.117248883843571	1.4118994759535788	0.9588111818435952	1.599955873499907	1.6920486102176946	2.8955569055165142	2.7744877777157138	2.9842870692353713	1.8749150541278952	3.039735778388238	2.607130045538418	1.6962619495094786	0.1795076563723397	2.3207945646198973	1.6011660462984183	3.219570571680623	4.041760887726765	2.9137896264235876	3.10825531564806	2.929321352960318	2.845493849510665	3.1426165020402554	2.8351660833425836	0.8738856055076092	1.2281020103012792	2.3730756568564955	2.9896180531769274	1.4801326467242615	2.251491266152175	2.1714179022310836	0.0	1.733841842976232	3.1253711728914806	2.5713860007428555	2.922076600226517	3.0337273448286295	0.9831860171538912	1.770352233306356	2.845574139382425	2.6825985449580028	2.271497840006328	1.5481326127059507	1.5545084779754932	1.3686282928129543	1.3131111610911876	1.7685003399417465	2.7372396582285927	1.736603672305451
TL1a_DTT_194	2.2651019270978328	0.6245194376341912	0.6411333461511469	0.7779976866474291	0.870420020093859	0.543765710189607	2.4785839325393537	2.0494691955552007	2.7101436987703567	0.4996159408045988	2.448072439165417	1.1989327915237706	0.501910331816875	1.6729784398829424	1.7296907099254009	0.2307274849020344	2.9431005826255565	3.6116929207796824	2.347140236499003	2.0960029815487027	2.886846272632039	1.8449490435718359	1.5472055066957056	1.7005313345955881	2.241654511977567	2.248197585704474	0.6484375460294687	2.819454089839129	1.2572109599227523	1.7840362270795784	0.651761656230145	1.733841842976232	0.0	2.616209854911237	2.0630555546187046	1.6693711682765398	2.9453715920974344	1.7004110883480321	0.8668135041569254	2.035698517638972	2.0609120295156638	2.9346238588134543	2.829866603327431	2.711506050596712	2.646676863515604	2.4699248619072924	1.9492022526007797	2.457186084246588	2.0073364011311696
TL1a_DTT_97	3.3004498340676847	2.664598451821882	2.224596922263886	2.680923863498875	2.4199221830868414	2.723998745270308	0.6628881341003388	0.7749769239671715	0.9011539851090045	2.259713654138797	0.48925113254280544	2.936935373632369	2.268510145586897	2.9629052911878584	1.1195718790474338	2.4435261265471087	0.7604395938910516	1.004339942898742	0.6777034571749805	1.0640359889903264	1.2242047385377284	1.0420807933908354	3.2278923621968603	1.3396447651069465	3.053816109764665	2.8901296112154706	2.8200507980450045	0.956777373989658	2.253726812106751	1.3639122246333435	2.425941831562508	3.1253711728914806	2.616209854911237	0.0	1.1444279373079338	1.408129929630748	1.4993939046039195	2.6870155068512878	2.2056484013137885	0.7488570378768603	1.7040860751162255	2.5412114521428473	3.300047830746551	3.0788267749254805	3.1083441765117943	2.762625962550876	1.8563039909300365	0.5152517709803164	2.290775877770209
TL1a_DTT_229	2.4990955093234066	2.3613665559136154	1.806905787921146	2.1104381212351395	1.5523539620239868	2.3674732961518714	0.5875530176078239	0.5452754817496253	0.7220479743154126	1.9097571812447764	0.7292446664888749	2.8020337102246824	1.9026461526152973	2.397883065585975	0.40073594529511847	1.9162373905930448	1.0218094466920944	1.9120328347391509	0.5167237168349821	0.9279536155236676	0.9610727697353111	0.8837803104470887	3.0563135229047442	0.969791248206633	2.3773465971850705	2.0948030717078305	2.31293568155805	0.8751047833686804	1.3350461738766373	0.3426945621708671	2.1470170248175884	2.5713860007428555	2.0630555546187046	1.1444279373079338	0.0	1.331838653712058	0.9698710928889606	1.868333417602197	1.3615469182725104	0.7330332994376251	0.6012843204101718	1.802889454060287	2.5784248474893072	2.3431653819210276	2.4208094413178816	2.1308988854835285	1.0090034472480631	0.8795211712867456	1.3217768704166521
TL1a_DTT_140	3.2399432191926882	1.625757204207127	1.6072197831216124	2.1206427637153933	1.7494547408979264	1.867793048543149	1.4792246219914895	0.9255421684796477	1.7948234267438374	1.3515540985087848	1.24757931850292	1.846352100688991	1.4655215400725492	2.7883489790790614	1.0945753838371015	1.5979419606299492	1.9016805547465898	2.2555678965455823	1.2562598279539687	0.6443778056261593	2.1537472601999754	0.4870233263658102	1.9586085428023507	0.43330181075552887	3.114958366980268	2.9672831320873883	1.6024297965412508	1.952713800460937	1.8786214540173163	1.3543004073534601	1.3703862654782677	2.922076600226517	1.6693711682765398	1.408129929630748	1.331838653712058	0.0	2.2463546401732972	2.546756212955165	1.4955187666860756	0.7810562803532837	1.5322057847264312	3.0358141519724064	3.5318679068829675	3.328497321296947	3.3373927258496447	3.0441643695092244	2.0432667032912417	1.5628419703636507	2.327341281054867
TL1a_DTT_99	2.7088163644373386	3.2865469299584746	2.6248165810936985	2.832450922722889	2.3096152762809727	3.234764533813598	0.8950862213122007	1.3460220218648258	0.5992591324003248	2.818197460187393	1.1959971128830604	3.7421803970846157	2.7813599782901606	2.8546535232735635	1.3151366762003027	2.7837461224204	0.8372358487596395	1.8149060209825398	1.0580011720113058	1.7227202909064234	0.3940798540095106	1.7652772049629912	4.023636234645425	1.8928208607070776	2.5752026924050644	2.2289686839092364	3.253474264496309	0.5791701472844275	1.9592503928112843	1.1703545219094953	3.083446884866833	3.0337273448286295	2.9453715920974344	1.4993939046039195	0.9698710928889606	2.2463546401732972	0.0	2.241599384250842	2.181374548239487	1.5254127977682652	1.191271639438639	1.4249989449758367	2.5287863795744814	2.287631000119391	2.4244690836953193	2.1627122544737603	1.2878569000501814	1.1597585310452112	1.5334476995231034
TL1a_DTT_87	0.6937949380068956	2.239638715237854	1.4461523649781354	1.1361482940786285	1.0864585536133018	1.9304855003024897	2.2819424589359247	2.218461481321597	2.3147325465821025	1.8723238088148633	2.4758098228883765	2.811763185902659	1.7313077951499567	0.8378899721622077	1.732605390151662	1.563117649141615	2.6073611686148976	3.552744241615292	2.3043806850060804	2.5651346597984404	2.2338137871832378	2.3591046835897993	3.23858089613305	2.3259193058230077	0.6931818030036412	0.5503176100186111	2.2812913337265357	2.335840187358528	0.750139269739184	1.5479860383492163	2.2063705259967263	0.9831860171538912	1.7004110883480321	2.6870155068512878	1.868333417602197	2.546756212955165	2.241599384250842	0.0	1.2508203618696314	2.3383464355996666	1.8612674283925088	1.4822772023045492	1.144824131435693	1.0222514594454999	0.985344075451916	0.8837307295874407	0.9725415329377396	2.2520171122452344	0.7862705215201193
TL1a_DTT_266	1.9075753214741378	1.3952581001262436	0.9292088607841598	1.0333707662274567	0.2593867736737258	1.3277030239336265	1.8779657387635487	1.5295684329367665	2.0510856330586718	1.026385429183212	1.919137905210924	1.9534154728677795	1.0019382213319088	1.6435981744986874	1.1278511282824204	0.7925553214913246	2.3378804790287915	3.1508487985303733	1.7634357050130112	1.6562019088204396	2.1939542436173984	1.4534684484563338	2.222119143528156	1.3023528548869674	1.9169241681499238	1.7516558464732723	1.2261700133160802	2.1671879096766666	0.5499125616248776	1.0564548149598516	1.2855717429737874	1.770352233306356	0.8668135041569254	2.2056484013137885	1.3615469182725104	1.4955187666860756	2.181374548239487	1.2508203618696314	0.0	1.58776780402001	1.2524029279106754	2.2171831365333845	2.3619874849499687	2.195123752511228	2.199554187651822	2.008352021006406	1.2425171914332096	1.9613807401121026	1.260042723916395
TL1a_DTT_98	3.008574270040449	2.1372924987418456	1.7801267785686237	2.2398672814197447	1.8282155958314528	2.2445733285895293	0.7022996591402246	0.19254101147692984	1.0244968872145797	1.737820872714215	0.4805038471029684	2.4559426386745815	1.7778826151564773	2.6854814167111223	0.6177907324742155	1.8971334580498365	1.1242020392184646	1.6360250750246068	0.4888946751514595	0.41846714038215205	1.3946036247942741	0.32105796722442675	2.678629525898765	0.6006665732683832	2.8406025704222007	2.6436896194689417	2.1694232645868867	1.1776708995106033	1.754833823944463	0.8989153732307247	1.8900063936857487	2.845574139382425	2.035698517638972	0.7488570378768603	0.7330332994376251	0.7810562803532837	1.5254127977682652	2.3383464355996666	1.58776780402001	0.0	1.1671477950123792	2.468053719704335	3.1472652489881847	2.924009118880932	2.9603818457975355	2.6426179515704926	1.5934689168780505	0.8347029354674848	1.95459829606439
TL1a_DTT_170	2.4666618775306013	2.4505760791538007	1.9709970215817072	2.182356275602842	1.417874883905536	2.4740174296984203	1.1366172825254717	1.0152353492004995	1.1917458529977087	2.037862651720788	1.2424684459179323	2.9222367560920595	2.0463150854723073	2.5165950585095396	0.8354755790190199	1.9650923737193988	1.510676984923321	2.3907706903025607	1.0366783726141537	1.1649824256295258	1.3589320176603772	1.1792828107435898	3.093269220878518	1.1058414242420302	2.4524733378036383	2.104006447087384	2.241985522849417	1.345335338484637	1.255337957106867	0.6158174288787183	2.2565815205514177	2.6825985449580028	2.0609120295156638	1.7040860751162255	0.6012843204101718	1.5322057847264312	1.191271639438639	1.8612674283925088	1.2524029279106754	1.1671477950123792	0.0	1.8577619861510306	2.612459897316616	2.381818993172398	2.491125779213514	2.263773702167847	1.151143456890272	1.4777035589287528	1.2509711510430748
TL1A_DTT_673	1.6085425896260175	3.4187589082324585	2.5853194150352192	2.501474858230609	2.1850005101273067	3.1934443923123625	1.9984484881869111	2.2868961894339233	1.8132281188156352	2.9643441866442624	2.315967558043357	3.9667837928872784	2.8537394186511165	2.11854373377883	1.9478562257047956	2.7682950279742347	2.067562735626734	3.058450854885137	2.1451370786349093	2.7294184852251546	1.5019299828488697	2.641008209629387	4.360769369878109	2.703469840467378	1.520175200876847	1.1454980787256281	3.4302759812121946	1.7469417516159669	1.7181653810438544	1.693657265046014	3.3008339114033025	2.271497840006328	2.9346238588134543	2.5412114521428473	1.802889454060287	3.0358141519724064	1.4249989449758367	1.4822772023045492	2.2171831365333845	2.468053719704335	1.8577619861510306	0.0	1.2064110756846487	0.9885696551959935	1.181175244892737	1.0566027482912137	1.055864259213771	2.041290270746467	0.9825100512262325
TL1A_DTT_675	0.7263175123988823	3.337694409606774	2.50032743470005	2.179720236770595	2.2141473124624103	2.991849815391139	2.860772301860169	2.997584626799966	2.7735039780421418	2.9641981696045296	3.134149163109989	3.892237270126925	2.809451673428733	1.4671560644960104	2.5539337829047177	2.68158535038423	3.0295555865117394	3.9897772057191125	2.968605013016034	3.42695503530282	2.5290127239536586	3.253778418909231	4.3599966305856475	3.2769191068811403	0.6828719149303418	0.6107808429244793	3.4243739217317053	2.7221685830329627	1.8217358002400177	2.337079242473024	3.307003522994926	1.5481326127059507	2.829866603327431	3.300047830746551	2.5784248474893072	3.5318679068829675	2.5287863795744814	1.144824131435693	2.3619874849499687	3.1472652489881847	2.612459897316616	1.2064110756846487	0.0	0.24413305687031145	0.24169058123836348	0.5813768959509391	1.5762001259674112	2.795790424113981	1.3707116418956402
TL1A_DTT_626	0.7585123243407008	3.220563240626772	2.3739489805969565	2.0943100262304855	2.064174313574826	2.8945251043037024	2.6256121644696555	2.770555928344222	2.534863327696426	2.828566738444911	2.9019825109944497	3.778852699343074	2.6799282201233576	1.4488581457315777	2.332139727539256	2.5574961793135813	2.7954555519186	3.7645739233491016	2.7341422720369946	3.2019020329085555	2.292626381415422	3.0362375006506492	4.235680910774123	3.0629894972518996	0.684825335887135	0.47543717500645355	3.2952547331681905	2.486218448796152	1.6488954168133516	2.1093645973991646	3.173865816923659	1.5545084779754932	2.711506050596712	3.0788267749254805	2.3431653819210276	3.328497321296947	2.287631000119391	1.0222514594454999	2.195123752511228	2.924009118880932	2.381818993172398	0.9885696551959935	0.24413305687031145	0.0	0.24012151088265574	0.441723346489304	1.3462425975303223	2.573797985023184	1.1496162087388473
TL1A_DTT_674	0.6705202654326438	3.136768627939798	2.288156937535055	1.987145266272659	2.060737840893825	2.7900819174542995	2.694211951170928	2.8168493060731588	2.62497179655889	2.758103282238824	2.958763943359381	3.6854609399012004	2.6007738835980736	1.2742465821475175	2.3718170230974627	2.4889544789663236	2.87587203929684	3.822727194376848	2.7992219935864178	3.2507659330151624	2.397668401498914	3.0669740168279516	4.165228581625289	3.097988988944935	0.5002302481154295	0.47903915470859315	3.2505864615167597	2.5755271149493155	1.6656153539159095	2.172950585061549	3.102792686816249	1.3686282928129543	2.646676863515604	3.1083441765117943	2.4208094413178816	3.3373927258496447	2.4244690836953193	0.985344075451916	2.199554187651822	2.9603818457975355	2.491125779213514	1.181175244892737	0.24169058123836348	0.24012151088265574	0.0	0.35875536244638045	1.4145217288300713	2.6083067525489643	1.2582665981733339
TL1A_DTT_627	0.8438465294558931	2.930309710050032	2.0583199452956245	1.831460981055032	1.902222465157353	2.600910067482261	2.3726700463106427	2.5025209119255827	2.314755411843565	2.5275661912086815	2.633261280353892	3.470428168752335	2.3724092597787196	1.1855508636411682	2.068896668018588	2.293573008920347	2.5546884886495635	3.484993889484947	2.4826237674013774	2.9510784934888505	2.1000707522077353	2.763256959763665	3.9585478067069526	2.8149318005868564	0.542370346716349	0.489753719842641	3.073609591873326	2.262781402776365	1.4851578560846463	1.8920389035476444	2.876391933516401	1.3131111610911876	2.4699248619072924	2.762625962550876	2.1308988854835285	3.0441643695092244	2.1627122544737603	0.8837307295874407	2.008352021006406	2.6426179515704926	2.263773702167847	1.0566027482912137	0.5813768959509391	0.441723346489304	0.35875536244638045	0.0	1.1391974527627922	2.263829846647293	1.087186549346623
TL1A_DTT_638	1.5288616373728812	2.397099724441553	1.5977390548203134	1.6393086726489579	1.2692560221498133	2.2185040014969966	1.3639143704363783	1.4346762120583825	1.3533362382787517	1.93237688496835	1.6065053431198364	2.934788780246128	1.837386838458506	1.5907638464339537	0.9982580323223205	1.7739031469282238	1.655784357471044	2.639613957408361	1.4253852827678146	1.8575933956062507	1.2702221059223533	1.7070970855330458	3.316736924113221	1.747720153344703	1.3945818940360795	1.0956177382075225	2.423768198077501	1.3731667474371019	0.823115576126232	0.7678347583232372	2.261234976907396	1.7685003399417465	1.9492022526007797	1.8563039909300365	1.0090034472480631	2.0432667032912417	1.2878569000501814	0.9725415329377396	1.2425171914332096	1.5934689168780505	1.151143456890272	1.055864259213771	1.5762001259674112	1.3462425975303223	1.4145217288300713	1.1391974527627922	0.0	1.392975798571703	0.4697844154226069
TL1A_DTT_639	2.8351837812677654	2.606353395197949	2.0174892321332716	2.3982832809520094	2.143271003078295	2.5884827758285525	0.44902882720355564	0.7536575100312326	0.6204922245756004	2.156776716093837	0.5644477432675522	2.9623724309603054	2.1290933864658412	2.568182134896013	0.8748116431145533	2.2658831985728427	0.6185463837183474	1.3172939004217736	0.5955952682673522	1.2231288431692906	0.8455147059808199	1.1419606326877458	3.3101442693985224	1.4025602185730621	2.5832714075278655	2.4081631406549864	2.7610657202522875	0.6332636157437115	1.898968815118649	1.0477635119510955	2.386533680598531	2.7372396582285927	2.457186084246588	0.5152517709803164	0.8795211712867456	1.5628419703636507	1.1597585310452112	2.2520171122452344	1.9613807401121026	0.8347029354674848	1.4777035589287528	2.041290270746467	2.795790424113981	2.573797985023184	2.6083067525489643	2.263829846647293	1.392975798571703	0.0	1.8411660282641191
TL1A_DTT_687	1.2643448645071997	2.5355763020541287	1.7670402496061164	1.6758496072682998	1.2116205903003767	2.3363659599922078	1.7547647538745625	1.7936876229350087	1.719638174423304	2.1039341018449877	1.9938992209663413	3.1024209649705017	2.0073481348949382	1.5729139069942457	1.34746281125474	1.866693464958635	2.0436005264593047	3.052125187675959	1.7958305189788109	2.1577094772447367	1.612111567328383	2.0238086161879862	3.4538286234641538	2.005521566419913	1.2636111651471607	0.863803640976505	2.4778956373229395	1.7486067448107083	0.7561720540290977	1.0654694342588473	2.4289556595243025	1.736603672305451	2.0073364011311696	2.290775877770209	1.3217768704166521	2.327341281054867	1.5334476995231034	0.7862705215201193	1.260042723916395	1.95459829606439	1.2509711510430748	0.9825100512262325	1.3707116418956402	1.1496162087388473	1.2582665981733339	1.087186549346623	0.4697844154226069	1.8411660282641191	0.0
