OTU ID	GnotobioticExp-FP-188-S51	806rcbc422-S327	806rcbc477-S382	GnotoExpt-DTT452-S600	GnotoExpt-FP452-S673	806rcbc175-S272	GnotoExpt-DTT464-S612	GnotoExpt-FP554-S69	GnotoExpt-DTT476-S624	806rcbc495-S400	GnotoExpt-DTT596-S331	GnotoExpt-FP614-S310	GnotoExpt-FP536-S51	GnotoExpt-DTT560-S172	806rcbc403-S308	GnotoExpt-DTT608-S343	GnotoExpt-DTT566-S178	GnotoExpt-FP464-S685	806rcbc434-S339	806rcbc520-S425	806rcbc169-S266	GnotoExpt-DTT392-S538	806rcbc526-S431	GnotoExpt-DTT554-S165	GnotobioticExp-DTT-182-S192	GnotoExpt-DTT602-S337	GnotoExpt-FP548-S63	806rcbc363-S498	806rcbc371-S504	GnotoExpt-DTT548-S159	806rcbc465-S370	GnotoExpt-FP602-S298	GnotoExpt-FP608-S304	806rcbc428-S333	GnotoExpt-DTT530-S141	GnotobioticExp-DTT-200-S210	GnotobioticExp-DTT-188-S198	GnotobioticExp-FP-206-S70	GnotoExpt-DTT470-S618	GnotoExpt-FP470-S691	GnotoExpt-DTT536-S147	GnotoExpt-DTT542-S153	806rcbc377-S511	GnotobioticExp-FP-194-S58	806rcbc471-S376	GnotoExpt-FP458-S679	GnotobioticExp-FP-182-S45	806rcbc551-S456	GnotobioticExp-FP-176-S38	GnotoExpt-DTT386-S532	806rcbc489-S394	GnotobioticExp-FP-200-S64	806rcbc397-S302	GnotoExpt-FP542-S57	GnotoExpt-FP482-S703	GnotoExpt-DTT458-S606	GnotobioticExp-DTT-194-S204	GnotoExpt-FP566-S82	806rcbc557-S462	GnotoExpt-DTT614-S349	GnotobioticExp-DTT-206-S216	806rcbc563-S468	806rcbc391-S296	GnotobioticExp-DTT-176-S186	GnotoExpt-FP596-S292	806rcbc532-S437	GnotoExpt-FP560-S76	GnotobioticExp-DTT-303.fastq	GnotobioticExp-FP-314.fastq	GnotobioticExp-DTT-381.fastq	GnotobioticExp-FP-386.fastq	GnotobioticExp-DTT-321.fastq	GnotobioticExp-FP-302.fastq	GnotobioticExp-FP-380.fastq	GnotobioticExp-DTT-363.fastq	GnotobioticExp-DTT-315.fastq	GnotobioticExp-DTT-375.fastq	GnotobioticExp-FP-368.fastq	GnotobioticExp-FP-308.fastq	GnotobioticExp-FP-392.fastq	GnotobioticExp-DTT-309.fastq	GnotobioticExp-FP-374.fastq	GnotobioticExp-DTT-369.fastq	GnotobioticExp-FP-320.fastq	GnotobioticExp-FP-362.fastq	taxonomy
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	17.0	0.0	0.0	0.0	1.0	0.0	11.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	10.0	0.0	118.0	163.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	157.0	2.0	0.0	0.0	0.0	0.0	303.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	3.0	0.0	0.0	9.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	236.0	12.0	0.0	0.0	0.0	932.0	0.0	0.0	6.0	2.0	1.0	1.0	0.0	6.0	1.0	363.0	7.0	687.0	301.0	6.0	1.0	10.0	198.0	412.0	0.0	232.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__	0.0	0.0	391.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	453.0	858.0	0.0	137.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	483.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	77.0	35.0	0.0	0.0	0.0	35.0	0.0	0.0	258.0	0.0	0.0	20.0	0.0	73.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__	0.0	846.0	60.0	0.0	22.0	0.0	0.0	1.0	0.0	4.0	51.0	41.0	2.0	1.0	6.0	18.0	0.0	10.0	124.0	237.0	0.0	196.0	41.0	2.0	1.0	54.0	3.0	210.0	562.0	7.0	92.0	72.0	35.0	1197.0	2.0	6.0	3.0	5.0	0.0	8.0	2.0	4.0	112.0	2.0	25.0	12.0	0.0	8051.0	0.0	222.0	3.0	6.0	15.0	2.0	4.0	2.0	3.0	1.0	1297.0	74.0	9.0	219.0	3.0	4.0	59.0	12.0	2.0	207.0	23.0	40.0	22.0	0.0	26.0	26.0	6.0	145.0	1.0	11.0	56.0	32.0	197.0	0.0	11.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella	44.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	570.0	2.0	0.0	9.0	0.0	0.0	43.0	79.0	0.0	51.0	0.0	0.0	0.0	0.0	1.0	18.0	0.0	0.0	44.0	0.0	0.0	53.0	1.0	19.0	0.0	41.0	0.0	44.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	38.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tuzzerella	5.0	0.0	19.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	15.0	2.0	6.0	0.0	2.0	0.0	6.0	15.0	0.0	37.0	7.0	2.0	8.0	0.0	25.0	32.0	43.0	20.0	12.0	0.0	0.0	0.0	18.0	8.0	5.0	1.0	0.0	0.0	7.0	39.0	47.0	3.0	10.0	0.0	26.0	0.0	11.0	64.0	0.0	5.0	19.0	38.0	0.0	0.0	12.0	2.0	0.0	0.0	4.0	0.0	7.0	6.0	0.0	19.0	3.0	16.0	3.0	1.0	2.0	71.0	12.0	4.0	0.0	17.0	0.0	0.0	14.0	1.0	34.0	0.0	0.0	25.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Clostridioides	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	268.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	153.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	277.0	1.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	20496.0	29305.0	16342.0	33.0	39631.0	39831.0	82.0	54911.0	267.0	29431.0	8934.0	26566.0	5745.0	31702.0	36616.0	3847.0	40146.0	32726.0	8515.0	30655.0	36002.0	62486.0	32114.0	46126.0	11438.0	10582.0	7884.0	7784.0	10973.0	7533.0	11336.0	30677.0	28583.0	27832.0	7144.0	4274.0	10100.0	5945.0	213.0	25570.0	6034.0	8776.0	8457.0	6840.0	32533.0	32210.0	29997.0	28695.0	28043.0	56655.0	37801.0	13581.0	42023.0	8692.0	23481.0	306.0	4217.0	51429.0	25431.0	14785.0	3737.0	40815.0	30080.0	9013.0	24652.0	38585.0	45264.0	19220.0	15331.0	19155.0	29511.0	16.0	13422.0	43876.0	8845.0	20831.0	9589.0	16294.0	18159.0	32989.0	17853.0	15114.0	8718.0	12.0	15673.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	32.0	0.0	0.0	12.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus	0.0	0.0	8.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	10.0	21.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	23.0	0.0	10.0	5.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	32.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas	6.0	11.0	4.0	0.0	22.0	11.0	0.0	0.0	0.0	1.0	8.0	38.0	0.0	0.0	0.0	0.0	0.0	20.0	36.0	0.0	4.0	9.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	29.0	16.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	0.0	25.0	13.0	21.0	2.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	19.0	1.0	39.0	0.0	12.0	13.0	0.0	0.0	25.0	9.0	1.0	1.0	0.0	9.0	9.0	1.0	11.0	5.0	0.0	16.0	8.0	22.0	6.0	2.0	0.0	2.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	3.0	0.0	1.0	1.0	1.0	1.0	4.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae Sedis	1.0	0.0	11.0	0.0	23.0	12.0	0.0	39.0	0.0	1.0	0.0	11.0	6.0	23.0	1.0	0.0	34.0	22.0	1.0	0.0	11.0	14.0	1.0	24.0	0.0	2.0	9.0	9.0	1.0	9.0	10.0	1.0	1.0	0.0	6.0	16.0	15.0	1.0	2.0	2.0	0.0	16.0	13.0	1.0	8.0	26.0	1.0	0.0	1.0	11.0	0.0	7.0	6.0	12.0	6.0	0.0	6.0	33.0	0.0	3.0	6.0	0.0	7.0	12.0	41.0	1.0	61.0	11.0	4.0	4.0	2.0	16.0	0.0	16.0	53.0	60.0	33.0	4.0	0.0	4.0	5.0	3.0	56.0	22.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium] siraeum group	0.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	159.0	0.0	0.0	0.0	1.0	0.0	36.0	23.0	0.0	68.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	162.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	24.0	77.0	0.0	0.0	161.0	0.0	0.0	0.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	4.0	2.0	5.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	1.0	5.0	0.0	6.0	1.0
k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	3.0	0.0	2.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia	11.0	0.0	0.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	2.0	5.0	0.0	4.0	0.0	0.0	9.0	9.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	10.0	3.0	0.0	2.0	5.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	20.0	0.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	12.0	2.0	0.0	0.0	0.0	0.0	2.0	3.0	13.0	4.0	8.0	13.0	0.0	2.0	2.0	4.0	19.0	0.0	14.0
