	IL17.DTT.116	IL17.DTT.117	IL17.DTT.128	IL17.DTT.129	IL17.DTT.140	IL17.DTT.141	IL17.DTT.188	IL17.DTT.189	IL17.DTT.201	IL17.DTT.200	IL17.DTT.218	IL17.DTT.219	IL17.DTT.26	IL17.DTT.27	IL17.DTT.105	IL17.DTT.104	IL17.DTT.50	IL17.DTT.51	IL17.DTT.86	IL17.DTT.87	TKO.DTT.2	TKO.DTT.3	TKO.DTT.44	TKO.DTT.45	TKO.DTT.32	TKO.DTT.33	TKO.DTT.20	TKO.DTT.21	TKO.DTT.56	TKO.DTT.57	TKO.DTT.69	TKO.DTT.74	TKO.DTT.75	TKO.DTT.87	TKO.DTT.92	TKO.DTT.93	TKO.DTT.104	TKO.DTT.105	TKO.DTT.110	TKO.DTT.111	TKO.DTT.123	TKO.DTT.128	TKO.DTT.129	TKO.DTT.140	TKO.DTT.141	TKO.DTT.152	TKO.DTT.153
TKO.DTT.74	2.2645811855411537	1.7013216453776192	2.7776337251319654	0.6875729441207253	1.2552213596384456	1.2446768521866631	2.0592212581282285	1.4737862348812227	2.4167779759275696	2.7908582161270807	2.4895935605887005	2.2521012536846197	1.709062865291915	1.0632072932817973	1.4625451043792703	1.6803187935752357	1.4163398900894162	1.273844782788845	2.115681171075994	1.9034506049915814	2.0915066089388086	0.793013637172758	2.4618013546737303	2.3663003079273586	2.9375113224532434	2.5608581889497817	2.2136519778665016	1.4507888424830215	2.381859541882042	1.220826186350751	1.1090932248491288	0.0	0.6949320539537968	1.7134169944947177	1.0492172682745586	0.39892620481493807	0.5628542586624418	0.5601018379971425	0.4979379312812092	0.6114993666210059	1.0912124021289753	2.1991507989025836	1.600241669092746	1.3696805059810808	1.1013168438502663	1.7195602758936608	1.0278904248937908
TKO.DTT.75	2.864736458227461	2.3070885720308336	3.4699788615673164	0.881450351498581	1.7786432977901352	1.8199521105429564	2.75314546069236	2.160027815766403	3.0830179159982785	3.4766766191170375	3.149179870890725	2.921754773704468	2.375476092608399	1.658004604353726	1.9697073212836067	2.2893076576788443	2.025774406381051	1.8142613451970626	2.747170724880402	2.4914196502560357	1.5747567936506621	0.15824635716402627	3.01820265143948	2.884798773438098	3.490901781694555	3.119072928495287	2.755806590489669	1.8669508676879951	2.9118795992777953	1.6870781179089553	1.529859265193067	0.6949320539537968	0.0	2.057223977915677	1.6012090254796134	0.8647345597884015	1.1898736715194111	0.7729657489544295	0.7851383541515472	0.29738164979568993	0.66782905410108	2.780925808320697	2.0950339199429275	1.6439526778495464	1.5343223632512055	2.2643620918245064	1.45419778203997
TKO.DTT.87	3.1609974940006245	2.7031552604577054	2.876925603830529	2.201673284019033	2.589667846775177	2.4705113507778056	2.16792627426758	2.0783632398835463	2.930402245719357	3.0215985149259437	3.039593578907017	2.7745439083151955	2.404535903481537	2.289936966676317	2.7759935442431694	2.675799773625084	2.4879133171987897	2.5701602207233547	2.9076991434851576	2.916245613924172	3.4892995338754518	2.0807286214938796	1.2613079163324346	1.033527680082328	1.658495951768834	1.3515482089718227	1.0083711957463632	0.325624602338534	1.089608562448317	0.567178862581334	0.6176460363833779	1.7134169944947177	2.057223977915677	0.0	0.8450881447882741	1.3298591428503128	1.2928766317374436	1.3256478289987397	1.3034998772180202	1.7800812008182354	2.679244748033044	1.1813710887823166	0.5128311101529126	0.42881528068616764	0.6269108033950752	0.7424585174307998	0.6995964393444284
TKO.DTT.92	2.3592789713092133	1.8768848773049023	2.3091619304896938	1.5234448279963682	1.7481458037144146	1.627573196424387	1.5479391294829106	1.2913525681106937	2.214931763454269	2.40754182981329	2.3177509751569394	2.049996552562279	1.6161138086966498	1.4460131418559727	1.9318602398690072	1.8484327514837864	1.6497489429060512	1.7285409106690488	2.1197537115984373	2.0909595944292336	3.030675285610965	1.657614039680346	1.426281444948174	1.3190435074833584	1.9004926907459385	1.5244657946198497	1.1701634828850438	0.5256510741732695	1.336948873767984	0.29538975643705667	0.3466035710478528	1.0492172682745586	1.6012090254796134	0.8450881447882741	0.0	0.7412353068541735	0.519983088470713	0.8949476715194874	0.8380569312439098	1.3659851724570455	2.120254232142566	1.1808890105126002	0.5629856110373943	0.7332644252477668	0.32703472929728866	0.6742299868729713	0.35887594275668394
TKO.DTT.93	2.4433455907946118	1.893729875382286	2.76767709400996	0.9360969651446199	1.5341166044622965	1.4869520259793374	2.012700123318213	1.525107589113294	2.4972253967534397	2.8133435969980702	2.582533789845735	2.32874579038105	1.803406916883698	1.284930859598856	1.7402154760621695	1.8678044108811531	1.61472124821752	1.5429136724582921	2.2599080583480973	2.103768006435154	2.3137962211347887	0.9231881343866453	2.1656956802449927	2.044696943282744	2.639068669521038	2.2637744218257922	1.9059291356977615	1.0764545362245115	2.0680725036179	0.8695523724755594	0.7306448169218356	0.39892620481493807	0.8647345597884015	1.3298591428503128	0.7412353068541735	0.0	0.37256354624136245	0.27102520148198317	0.20071418860152604	0.644392942661195	1.394747718871592	1.9215608928400632	1.2595402595682454	0.9797254495904746	0.7348297268829048	1.4110016486495085	0.6672495270494697
TKO.DTT.104	2.1473131603739026	1.6160849438069533	2.3996565271960972	1.0248907212108482	1.3487674928384954	1.2652935753888328	1.6412227825034502	1.179008819013999	2.1504953693894144	2.44969639118803	2.240016591539664	1.9818795927008994	1.4695132406284515	1.0615038456038177	1.5464278322982963	1.5873470335974393	1.3499031610351184	1.3451635918467928	1.9449507160708055	1.828224681682203	2.57284278022783	1.2575549122578509	1.9157569764469657	1.8283664364354586	2.388977848386394	2.010176050451768	1.6698051805264555	0.989419316110509	1.8419769601068134	0.7542063731749689	0.6824805909407596	0.5628542586624418	1.1898736715194111	1.2928766317374436	0.519983088470713	0.37256354624136245	0.0	0.6179874937799656	0.557606954852285	0.9998889131609638	1.6355604091363414	1.6492039624682846	1.0808861538582386	1.0398996245229268	0.6778308062197265	1.1777687203321316	0.6373067800097306
TKO.DTT.105	2.6946355488996208	2.1473743610446476	3.0163369461897203	0.9905647845352381	1.7619208868728957	1.7287579098694164	2.2535792516470083	1.785370937925577	2.7542840689413794	3.0665120736395504	2.839980640557555	2.5864649776601434	2.059982598548969	1.5199075048619402	1.9660798438416498	2.1200555484803556	1.8655002852046454	1.7775751299844416	2.5149265072317437	2.3517985438612907	2.201062744019065	0.7932610403753823	2.287064803357402	2.141556656389334	2.7532461461509343	2.3825380319431977	2.0195651145229405	1.115515692577187	2.1731600398737516	0.9585432993972638	0.780656788447705	0.5601018379971425	0.7729657489544295	1.3256478289987397	0.8949476715194874	0.27102520148198317	0.6179874937799656	0.0	0.16558989916045155	0.4965539868994286	1.361099484338903	2.0620598422838263	1.3498866052967144	0.9307837200289041	0.8037325810099183	1.5338384338300453	0.7419296532727758
TKO.DTT.110	2.633432281692002	2.079149705090871	2.94639628838505	1.0377755115758518	1.7047378675989924	1.6645347635334171	2.19127954571966	1.7128699359830635	2.6875349021309685	2.996993514105067	2.773213674985251	2.5185254679860085	1.995838801145527	1.4693852234858757	1.9127598280693086	2.0550573282363467	1.7998945449287738	1.7146367615108231	2.4516092293033416	2.2913085450108	2.278283463771323	0.8358931356552228	2.239271878518933	2.100309270981429	2.709853965272255	2.3399803172066918	1.974527201355775	1.0879019596650321	2.1285787460914265	0.9032098281928049	0.7470093677123987	0.4979379312812092	0.7851383541515472	1.3034998772180202	0.8380569312439098	0.20071418860152604	0.557606954852285	0.16558989916045155	0.0	0.536660230728946	1.3800667101524953	2.0114338867856336	1.3102358972062023	0.9174327165767826	0.7507932088157732	1.4862062741834183	0.6744305405529095
TKO.DTT.111	2.859072600018919	2.300466487995624	3.3582551946824424	0.8948299251041395	1.815613362611821	1.8304766180431236	2.6178388564384454	2.0692658017010674	3.0186679738669686	3.3826284524861916	3.0929223331653075	2.8538166027580547	2.30945301305123	1.6443737030085581	2.014744151758131	2.27833193145315	2.0141986683314523	1.8453242579837874	2.7170160266653873	2.4935441631909274	1.7729900758717587	0.3044671591478106	2.7716706569487606	2.627865480779926	3.240474486222321	2.8701862546713337	2.5054844428365906	1.595579544626321	2.6585422015857922	1.433153605250348	1.2635005387661349	0.6114993666210059	0.29738164979568993	1.7800812008182354	1.3659851724570455	0.644392942661195	0.9998889131609638	0.4965539868994286	0.536660230728946	0.0	0.9327840210895196	2.54319010013264	1.8364062488065613	1.3641309596574749	1.2761558781341944	2.0177728001132054	1.201917444167382
TKO.DTT.123	2.826869730494204	2.3129713517509876	3.6682126642093533	0.8883483564343432	1.7158789148760238	1.8212375784130974	3.0092406628680877	2.3588912474802015	3.176356037109807	3.632683549306097	3.222603611903098	3.030482023956609	2.4953989984130303	1.7008957836521963	1.8628469924544924	2.2989833118426284	2.056409447387023	1.7717081072732779	2.7710010300768357	2.452836903800424	1.1008562428130069	0.6809260878322542	3.543706943710439	3.4360028586543154	4.018227345119028	3.6402032470175256	3.2903327216229075	2.4585768872275033	3.456539051512722	2.260989369846812	2.1136686991719706	1.0912124021289753	0.66782905410108	2.679244748033044	2.120254232142566	1.394747718871592	1.6355604091363414	1.361099484338903	1.3800667101524953	0.9327840210895196	0.0	3.283424167888879	2.6538539709106694	2.2774709427708877	2.1195466684612723	2.7944013888038257	2.043307829095887
TKO.DTT.128	2.6302098027678062	2.3403513105825913	1.9152224902255983	2.6106760285051185	2.503103085472413	2.3331371639799	1.3685149549801916	1.6552307571531748	2.1926379895487833	2.1077845184116364	2.304987724837332	2.0728414591712276	1.916547157491026	2.215751021844843	2.6303521687218923	2.3151671159925025	2.2335552657412716	2.4587742374300876	2.353416469468322	2.5130152940748	4.185993342768943	2.8374932021993517	0.30232097293406024	0.40439100819320867	0.7529880816970773	0.3859398445084323	0.24016532799660137	1.0934475202373992	0.35639690107725547	1.1509385591803034	1.3301029571345475	2.1991507989025836	2.780925808320697	1.1813710887823166	1.1808890105126002	1.9215608928400632	1.6492039624682846	2.0620598422838263	2.0114338867856336	2.54319010013264	3.283424167888879	0.0	0.773537877433878	1.489878990379514	1.3129283128920957	0.539437971836839	1.3893448457578086
TKO.DTT.129	2.7047120461355427	2.2824992463239075	2.3674817968989665	2.060070361024295	2.250326215099957	2.1114549329358137	1.6592090455559902	1.6268516394579344	2.4355256264114464	2.5126005849450794	2.546063473904514	2.2835883904684984	1.9452554171336378	1.9442723227490466	2.4200581043131337	2.2541720687467444	2.0920821610684515	2.222803784846543	2.443353799596339	2.4870167634158657	3.5249295045283415	2.138120051043597	0.9499081208062748	0.7919823253808873	1.408650953057854	1.0470888494417157	0.6783910502795057	0.3233011764300583	0.8240708371978597	0.4189805310286114	0.5794801886135897	1.600241669092746	2.0950339199429275	0.5128311101529126	0.5629856110373943	1.2595402595682454	1.0808861538582386	1.3498866052967144	1.3102358972062023	1.8364062488065613	2.6538539709106694	0.773537877433878	0.0	0.7254556332141547	0.5729870477858073	0.25306412817548496	0.6621140897991432
TKO.DTT.140	3.0852318225102677	2.5854784581332004	2.9908613891549765	1.8631341948108378	2.3815395559019428	2.285894258263329	2.244276763866001	2.0222843326146966	2.9437425282988516	3.108238325962315	3.0477371791003334	2.7797804654867337	2.3477075890699326	2.0933757365904895	2.579126627249373	2.5582408574797246	2.3427094986314785	2.371752844580517	2.8502309581453393	2.8029300968569566	3.0761956612719428	1.6617397399125347	1.6239929897794834	1.417754057638844	2.050281860558267	1.7191984389632688	1.357420319900376	0.4047755689215158	1.4668216252095252	0.48861549907154034	0.39623948840768136	1.3696805059810808	1.6439526778495464	0.42881528068616764	0.7332644252477668	0.9797254495904746	1.0398996245229268	0.9307837200289041	0.9174327165767826	1.3641309596574749	2.2774709427708877	1.489878990379514	0.7254556332141547	0.0	0.42155015019328795	0.9757517670801715	0.4536883479618858
TKO.DTT.141	2.667602351964017	2.168752917887814	2.615510597289474	1.6215395498656673	1.9916024714720482	1.8852491995547214	1.8625264234772274	1.604223438296833	2.5348356268806223	2.720465763698293	2.6372976772070507	2.3693169319539336	1.9313617235842697	1.701184211711169	2.185566128577508	2.142334617199734	1.9310648557227927	1.9765537557490087	2.4327878757485375	2.387710836249163	3.0024275251754897	1.5797703731711992	1.5121646964872137	1.3570342169245113	1.976062278230146	1.6145492369278172	1.243853383459698	0.36053131219570905	1.3887451628702798	0.16362674788528966	0.09422463427684129	1.1013168438502663	1.5343223632512055	0.6269108033950752	0.32703472929728866	0.7348297268829048	0.6778308062197265	0.8037325810099183	0.7507932088157732	1.2761558781341944	2.1195466684612723	1.3129283128920957	0.5729870477858073	0.42155015019328795	0.0	0.7756356063037407	0.10115286249087918
TKO.DTT.152	2.5793661237885157	2.192769531837478	2.1471344875273726	2.1630251189830743	2.2274631513395384	2.0754458787550485	1.4644469879955841	1.5164096157398343	2.262109281957567	2.302660931576127	2.374079867631291	2.116631559004166	1.8242441719633973	1.9250147885730122	2.3837416916680616	2.165241481902921	2.0276195025969286	2.1933306460029116	2.3110532093986142	2.3898365732858964	3.686972263792043	2.3156740585031876	0.7557989045575341	0.651422884684351	1.228145632042232	0.8547910654236814	0.4959757109059391	0.5747392046927194	0.6647038495990246	0.6149407945499411	0.7907306295386358	1.7195602758936608	2.2643620918245064	0.7424585174307998	0.6742299868729713	1.4110016486495085	1.1777687203321316	1.5338384338300453	1.4862062741834183	2.0177728001132054	2.7944013888038257	0.539437971836839	0.25306412817548496	0.9757517670801715	0.7756356063037407	0.0	0.8559244542285337
TKO.DTT.153	2.655128583207238	2.145466766927914	2.642810567741818	1.5735562781142256	1.9492910232317597	1.8475421693789504	1.8909687415689918	1.5997565593269523	2.542163078183078	2.741764864259225	2.6428541334480453	2.3752353492883334	1.9272003268962266	1.666817081694413	2.1467091101700593	2.1205897257504436	1.9032334994603533	1.9348746575132136	2.4252464308095636	2.3674150211440828	2.940728838844086	1.5051967396191301	1.5918254782088426	1.4406638991384892	2.057629657455342	1.6968223625539436	1.325711392929877	0.4537585260755416	1.4706054566960678	0.24428742012627808	0.17009071868254624	1.0278904248937908	1.45419778203997	0.6995964393444284	0.35887594275668394	0.6672495270494697	0.6373067800097306	0.7419296532727758	0.6744305405529095	1.201917444167382	2.043307829095887	1.3893448457578086	0.6621140897991432	0.4536883479618858	0.10115286249087918	0.8559244542285337	0.0
