	TILCDTT774	TILCDTT736	TILCDTT852	TILCDTT845	TILCDTT744	TILCDTT850	TILCDTT810	TILCDTT846	TILCDTT743	TILCDTT809	TILCDTT851	TILCDTT844	TILCDTT773	TILCDTT780	TILCDTT738	TILCDTT816	TILCDTT808	TILCDTT815	TILCDTT425	TILCDTT23	TILCDTT24	TILCDTT394	TILCDTT396	TILCDTT558	TILCDTT616	TILCDTT647	TILCDTT300	TILCDTT353	TILCDTT556	TILCDTT646	TILCDTT510	TILCDTT352	TILCDTT395	TILCDTT648	TILCDTT618	TILCDTT449	TILCDTT478	TILCDTT480	TILCDTT270	TILCDTT594	TILCDTT269	TILCDTT617	TILCDTT424	TILCDTT268	TILCDTT508	TILCDTT576	TILCDTT479	TILCDTT448	TILCDTT557	TILCDTT450	TILCDTT426	TILCDTT592	TILCDTT354	TILCDTT575	TILCDTT509	TILCDTT605	TILCDTT384	TILCDTT606	TILCDTT593	TILCDTT22	TILCDTT574	TILCDTT382	TILCDTT383	TILCDTT299	TILCDTT298	TILCIL22DTT982	TILCIL22DTT940	TILCIL22DTT966	TILCIL22DTT1078	TILCIL22DTT1014	TILCIL22DTT964	TILCIL22DTT918	TILCIL22DTT1042	TILCIL22DTT1080	TILCIL22DTT1050	TILCIL22DTT1006	TILCIL22DTT983	TILCIL22DTT1048	TILCIL22DTT934	TILCIL22DTT1044	TILCIL22DTT1008	TILCIL22DTT1007	TILCIL22DTT965	TILCIL22DTT917	TILCIL22DTT1049	TILCIL22DTT984	TILCIL22DTT1085	TILCIL22DTT935	TILCIL22DTT1079	TILCIL22DTT1043	TILCIL22DTT1012	TILCIL22DTT936	TILCIL22DTT1084	TILCIL22DTT1013
TILCDTT851	0.21958481108158007	0.5411711297438382	0.8861948566876845	0.9303504128319051	1.5302723081163376	0.10827955290249712	0.18423770501566814	1.3553673716950894	1.304768987348718	0.6102330838263595	0.0	0.5282117728520186	0.724569397317055	0.38474191226138515	2.813886850315767	1.3370139539994803	1.3242679355630946	0.7349517319142703	0.7635853855200709	0.9652214100881542	1.0923616415265651	1.579180965862728	0.7121434490186984	1.959806414166146	2.67573797439292	1.1294915534733738	2.5112761453419137	3.346032133971836	1.5940084513381363	2.9288981713153976	2.202519204354937	3.2014820725348763	0.43097387274240107	4.504205686071645	2.9049050147138225	1.419782218463643	1.3672862423076229	0.650299128008302	1.2645467476505354	1.3800894300713389	1.0388298987376767	1.545748563780024	1.0893024524694934	0.9054966858139056	2.0740026225832295	1.6333561443399376	1.2838063501009382	1.890414495437604	2.1446755820736483	0.6505563099562225	1.3720919833388128	2.5548533585182724	2.751136049253503	0.4985186422663115	1.549850399801241	2.042131714606857	2.3113900531665283	2.5954011442305176	1.045228032192427	2.01819232851014	0.911242667501495	2.7691185049027824	2.834805973712429	2.5650274057571405	1.6587595844458534	2.3576659809316136	0.880189526962413	3.0012581330645167	1.1647042296944785	0.6493213122496759	2.009247521657139	2.602055418328898	0.9485670978047326	1.2490033902947206	3.494624553174296	0.7108026518282414	0.7075231834128314	2.09068444646035	1.601965269713366	0.4912623504310976	1.3541936153879082	0.7179462439594595	1.961731116400395	1.0147351659879629	1.6015146597071408	4.059886977375261	1.030912785645167	1.4960644992234473	0.6569512987229144	0.5873410713695257	1.3556216305806172	4.86453697455761	3.3462535838963485	1.117386292146484
TILCDTT844	0.39229021049943674	1.0092700333240583	0.8348440841061224	0.5880555856348406	1.040288909821768	0.4313702324538131	0.6625656727704663	0.8999084833670601	0.8269391481264294	0.4299681612915202	0.5282117728520186	0.0	1.238956866871127	0.8554899564886852	2.3696969530674736	1.7998817814268662	0.815383572718752	1.1831493819307441	0.5395406345230656	0.8203279826038843	1.1141676207268671	1.086902181401392	0.7786518184367579	1.8578056197259107	2.2404133252244076	0.9660735934758355	2.054025992608866	2.8912558976455913	1.2340609956726516	2.5218221100204583	1.961580596896148	2.725290512201771	0.6356333837716603	4.208785361296867	2.6636193932770125	1.1045163849347897	0.8580799978794317	0.829590442220775	1.214187706340464	0.9737456920961319	0.6314692260360653	1.034337706874422	0.6602563299417477	0.4128193748863601	1.5500602703114825	1.7578030082104115	0.8113572209816167	1.4518317765823165	2.109650146704534	0.43551385723894465	1.3394049934604093	2.0560081622630193	2.2858249546910745	0.5497626651469317	1.2318857555771539	1.8387503913983403	1.8340297879681189	2.3752841177945663	0.7368788814536175	1.6284686265784694	0.6121435072589243	2.268778504858133	2.3448330460256424	2.0709574138107794	1.1401839915681882	1.9774708015355096	0.7684682822786121	2.493403842103238	0.6657512006581299	0.4743436567927637	1.518134332486808	2.1463955507327617	0.5577410846645823	0.9809415530637207	3.2515863950526893	0.8630754526334476	0.5124207617414894	1.8690281106007038	1.439723204242047	0.4812391730138843	1.6590580203610312	0.5913630469576128	1.4608259663773187	0.526607340023625	1.4917530877185083	3.742247857255426	1.0202943966803022	1.3882313739854102	0.6330707616533796	0.4164330361860302	1.038795426751667	4.593619299008492	2.995850665464426	0.7195608326489833
TILCDTT773	0.8906664058060397	0.3196621233146449	1.311352452940321	1.6071626023725474	2.2538771146794456	0.8096367152312046	0.5833002474620604	2.0668357483496775	2.0236282104800702	1.2519945156649739	0.724569397317055	1.238956866871127	0.0	0.44063704244682594	3.490920429283781	0.7342593759266477	2.043726381711637	0.3907707608797989	1.2958115957252858	1.4065976348779017	1.349295525436274	2.2706285383639013	1.0419121110721619	2.2700685220305457	3.301820919201315	1.58190645000176	3.2181892800881924	4.031199080807572	2.1582725454358616	3.5322307033962117	2.648277853906084	3.9065425371323776	0.7793165413907854	4.972247557468273	3.328857060569643	1.9704573824480058	2.058504271435283	0.8386429893435158	1.5674440775178335	2.018295090365285	1.6733868339572822	2.2620845895313715	1.7356317444067286	1.5722937857247208	2.783499998598116	1.6586255780894454	1.9629815350288289	2.5358543029191982	2.3330559806669955	1.219648471776654	1.6402994074032047	3.2652309712015453	3.438357809185697	0.9838608535100042	2.0861267323564143	2.434183160120304	3.010618051376587	2.9984760773513037	1.5921761623719128	2.603285538246216	1.4879108274523187	3.4869825076441363	3.5435429343510645	3.283811756375118	2.366668818924192	2.9299895452260665	1.3430022442888168	3.7228294149899503	1.827353555200044	1.1849857293913801	2.7126340720063244	3.295256516609878	1.5600307370156328	1.7352299633415265	3.8986391078853337	0.9224147016451162	1.2552522502949877	2.518882732019475	2.0153866693152658	0.9896070372773561	1.0943229360143778	1.2136787164481624	2.667213705437049	1.6903535622477128	1.9355427744730114	4.566769163507008	1.3453101545725215	1.8360045836778154	1.078606015778531	1.1356091310567877	1.8999017090390347	5.2938165908131625	3.8835061895173077	1.735036711980472
TILCDTT780	0.5792919293187209	0.3691941558089588	1.1622560530571489	1.1950145811542947	1.8620127471237014	0.4446551772100764	0.21077305406745445	1.661967253325121	1.6225586599464559	0.8287839813004635	0.38474191226138515	0.8554899564886852	0.44063704244682594	0.0	3.190065161213668	1.1251748844732243	1.6687621154465433	0.5982994708627573	1.0062332883407563	1.2088773434740696	1.2774364113749141	1.9277153354685435	0.887401791291985	2.2185985164004114	3.0253602797895223	1.4109343304890103	2.8140086164166367	3.6078718933853704	1.9104867684531763	3.282731726937129	2.51082641650136	3.4889761726045156	0.47110028252222286	4.836842974849411	3.21367342709622	1.7423713203962945	1.6979837372018496	0.6560252286210392	1.4793847094138421	1.7333937634159275	1.3667919655578467	1.8541556441957943	1.3001156985678517	1.1922724878257482	2.398933590923125	1.7459907940797583	1.5319952397408647	2.2435919022958513	2.341375778426497	0.9188121599661192	1.579615737581993	2.8457757623903444	3.010403087818122	0.753294358350476	1.8634711708283749	2.3152466958219255	2.586609699094132	2.8909759791148026	1.3220432350354892	2.352029079541144	1.215689771130171	3.075943542868513	3.12395457888245	2.8762757115626165	1.993199249258571	2.6945828320894845	1.1577800796191449	3.3182513904750985	1.456059997207079	0.7707652302494623	2.289298243555855	2.8759531556199383	1.132505536962813	1.5055649582606856	3.7956152535568397	0.7987580823098042	0.9833754181244263	2.3903177145494556	1.8967086658971934	0.6727848766736327	1.298362883633005	0.9694130963793874	2.245304000123657	1.269291007889073	1.8504014521789267	4.40561540067224	1.2425004036226066	1.7413435570278812	0.8390454091022221	0.752484825297224	1.6641052804282157	5.184112254446158	3.6886840761163326	1.4366115928705074
TILCDTT738	2.6208698728721673	3.233993983798463	2.3473802098934504	2.335903962941868	1.6063275871931009	2.745748397644543	2.9813581394445947	1.9023421087200452	1.8473987864113808	2.6052660791428015	2.813886850315767	2.3696969530674736	3.490920429283781	3.190065161213668	0.0	3.8657998153600124	1.6263690493880927	3.315031187957008	2.4034284329679627	2.348527486036174	2.5849673879632418	1.3513464535600725	2.6628104342390015	2.215737301446343	0.7914815699823576	2.166484843918316	1.6886480435351434	2.3640917416480267	1.6379163352355686	0.8567633737723735	1.7085456903242338	1.9917089722107004	2.908527300052305	2.521411652195427	1.8420848240737508	1.744461347996831	1.6258367052964817	2.9679708832254144	2.436078161355003	1.5434107768125147	1.9285468145851428	1.7054802915396245	2.3628068637581108	2.1550740057903064	1.230796065249334	2.978165263172296	2.1518842924335555	1.0983222113335618	2.640018700200909	2.4099002043564743	2.471624288968908	1.6687694766752779	2.0895324002013327	2.5810395380779814	1.7188935012220703	1.9900635432314056	1.8443744705782021	1.8934943008243184	2.1368734957293714	1.2712194059170963	2.1357496443581474	1.5372338750127736	1.7807443393771782	1.4822074372596181	1.392466436408764	1.1536230569727737	2.310807843377082	1.4381652962755127	1.9552570975019232	2.716430696442237	1.782342482594781	1.9602716430823428	2.4752680026129172	2.136614059422762	2.19463185784828	2.8483677105586196	2.3660314878439865	1.8025849869940105	1.9768964841645147	2.676939304881622	3.4444912127365526	2.4348271659455323	1.739869912927186	2.219995147875768	2.2367763282216164	1.9772579292058676	2.4990583547069862	2.2595813067075166	2.6248705525604104	2.6480685919065854	1.843680877923995	2.9984080190442333	1.405560171660051	1.9035559112822735
TILCDTT816	1.427194375139573	0.8114538199226355	1.5366071990793915	2.2649489322064023	2.822432948453477	1.4079137900611345	1.2181410941275623	2.681048100807963	2.6175624774305257	1.921166002295912	1.3370139539994803	1.7998817814268662	0.7342593759266477	1.1251748844732243	3.8657998153600124	0.0	2.561587439067785	0.616903594772925	1.6636685706284031	1.6365627890849088	1.4096844220428675	2.7021124594741317	1.2876670056659827	2.2270256800302923	3.574028815686612	1.7751814856765251	3.836263724175231	4.676785018470535	2.406848908105687	3.7628867597653475	2.7176838951643503	4.522892772840269	1.263308233474988	4.9925764925589755	3.338534589445921	2.2164758373867772	2.513971991607957	1.158663352420456	1.6168916333985994	2.371150360742695	2.0597129462707957	2.829411302801934	2.3430520335970106	2.0650150894932384	3.267960380961168	1.4080957941010495	2.56929919099157	2.869130245730125	2.152245176637334	1.6258094854587064	1.6391202960222335	3.8544969629572647	4.073375109294777	1.3659231961758398	2.304924049210345	2.4566614645608964	3.6293843054535166	2.997886469061497	1.9026252773187686	2.8452616654509075	1.832394805860973	4.063265495012936	4.144707264961332	3.864779239108648	2.8460246473281754	3.1370989646118836	1.5955860535100617	4.274932700351272	2.2865284217116626	1.7467181861557757	3.3148658611652992	3.9330460901807736	2.1340624564356125	1.9599986318607032	3.8615218646082354	1.148246508672561	1.6221398568222265	2.5770709113884593	2.1085851174808665	1.4404261651950192	0.7044749853350898	1.5449887958624644	3.2562244497533412	2.261420427540168	1.9514042040657746	4.647863116678093	1.4605669597715214	1.8723842609447312	1.4131877824461578	1.6482641217947518	2.1492481275921445	5.259419577614501	4.011523752755797	2.096180913011293
TILCDTT808	1.1611394800627806	1.8039004607318134	1.2323538230102087	0.774967267508718	0.34770340512856335	1.23791570755714	1.4746562028779266	0.4883789199646427	0.366078922760863	1.0078706934943757	1.3242679355630946	0.815383572718752	2.043726381711637	1.6687621154465433	1.6263690493880927	2.561587439067785	0.0	1.950969698593314	1.0257160368255889	1.1828209331055968	1.53832220281907	0.41255482042632546	1.375047942562605	1.8945980755442555	1.605436121822951	1.1831117198147665	1.3826888663290335	2.25801970517246	0.9938842955053658	1.9126531649215177	1.7448400869200993	2.0297116535655775	1.411347157086704	3.733582214432739	2.3659385757382023	0.9810332015824667	0.31104009558161044	1.545402434392358	1.5183136528282604	0.6443689304262112	0.654259640787646	0.38453881997418227	0.7692581593479797	0.6191465236134529	0.772550031530144	2.163276184485289	0.620923044890805	0.8748199971273999	2.2510927578923816	0.9974482034645896	1.6271826392655038	1.3518458968989848	1.6742325213043165	1.2116106883817501	1.0711217574360665	1.749592360029036	1.2086339194931965	2.1527568362707292	0.9292842617523726	1.1860824051640186	0.8754186328051529	1.5225529430331803	1.6426878210468565	1.329377381059959	0.37421466659384806	1.4953710994666425	1.1520852000971653	1.716693451754296	0.5178980065098391	1.1257286466738963	0.8983157061053632	1.5274817529815916	0.875982194075866	1.106022950352594	2.926554990514901	1.5199646099105437	1.0136593584330251	1.7073973819001544	1.4536228896938634	1.2010576123895658	2.299194310233422	1.110593719423272	0.8245611321410069	0.612467795415393	1.61611162009036	3.2294445008896884	1.4306516222868209	1.5482259514515124	1.2501303350474464	1.099689443591679	0.9743691857369599	4.1587057496835715	2.4751701928652565	0.6986102059634796
TILCDTT815	0.8121492744061628	0.2325712680827123	1.0258507889759	1.661709947236365	2.207273792655422	0.7983283651212564	0.6311578928996907	2.0663863914951213	2.0013593389072137	1.3277840414314082	0.7349517319142703	1.1831493819307441	0.3907707608797989	0.5982994708627573	3.315031187957008	0.616903594772925	1.950969698593314	0.0	1.0917722649720405	1.122066167974214	0.9979742675776511	2.1136015487182385	0.7531602662137088	1.920981077523889	3.060647917171427	1.2856663659100762	3.222230913874024	4.0637934533684	1.8950948446086822	3.2757606214805834	2.32806860149665	3.906390907627283	0.681477718575804	4.654958374243339	2.9989937167021608	1.7050055920366995	1.9168936954667193	0.6291146057725122	1.218960742550509	1.8111632389798706	1.4804818345193769	2.213376238620315	1.7430289800550753	1.4612468995092154	2.666632744724364	1.2728270102065045	1.9601373327110974	2.321692472294828	1.9546826626520883	1.0363263108104506	1.2810842590785012	3.238203380196153	3.4601159155336623	0.7736309429478346	1.8089140330951319	2.092555021557339	3.0139825287817503	2.661349596595822	1.3547050500516513	2.3423564725326753	1.26599309337151	3.4472397881330012	3.5279500596353817	3.2485934687168396	2.244151156821439	2.6571954472994217	1.0676488720868686	3.6616817349387185	1.6917763374882215	1.167839209363925	2.6992753510550958	3.319179466826781	1.5433607082761684	1.4573805931606312	3.5574854534436873	0.6281548055889992	1.0436914077260682	2.1933411313420588	1.6983912912042745	0.8474821935439764	0.7333856161220291	0.979124333250021	2.6409321280643696	1.6533345415571665	1.5879297001295571	4.268241040724988	1.0114515248506724	1.4909213908648296	0.8504651361200876	1.0601115957951432	1.6336954384390208	4.962198605636529	3.59010613518016	1.5272621624537492
TILCDTT425	0.582573973326298	0.9899307962060956	0.5462579855750034	1.0979833449327765	1.3400761318117662	0.6778670032446087	0.8296684013442699	1.2955880137191267	1.1920002103075393	0.9320268517793558	0.7635853855200709	0.5395406345230656	1.2958115957252858	1.0062332883407563	2.4034284329679627	1.6636685706284031	1.0257160368255889	1.0917722649720405	0.0	0.3545459247500271	0.6962884004887578	1.108583441677778	0.4198841327862952	1.5117907214832598	2.097142165598405	0.6003858209796823	2.3813248995692993	3.205890668101682	0.951290225546189	2.367470900594579	1.6616017926919424	3.006175404692307	0.5756264365130874	3.973021883397776	2.3721342510764405	0.830842882575283	0.8911435599538228	0.5776395147254542	0.7843719119690176	0.8734251331287818	0.4759520641649176	1.2950076159022996	0.9768748970770432	0.4857993804652367	1.6352281538120195	1.3611110766307888	1.1322517092906115	1.3501117327693861	1.6928955922085793	0.1255761586778859	0.9173419498622227	2.298147586301106	2.5894538737331767	0.3739576256135667	0.9280641028197746	1.4592426592292007	2.1327007133611273	2.054118739854962	0.32998655422843737	1.406591974271504	0.2972116988328476	2.4978461902801907	2.6027748271740556	2.3210311407023037	1.2321046827257718	1.7561692772728696	0.42601871004154573	2.6842118756099933	0.6420239994206278	0.6216466585364712	1.7984186359379906	2.4774153413071582	0.7798119022492632	0.5274506850864833	2.9417119398654608	0.5313308076950509	0.14338983290796448	1.5510993944165086	1.1348370827006673	0.3419318047073176	1.3379466828294229	0.1781749588817579	1.7173390839228129	0.8004145955286422	1.1006490542730218	3.5441864569217576	0.6137454247424993	0.9854793741772158	0.2528745273509364	0.4384002694680882	0.7199727134646648	4.328559118795771	2.7813033120655906	0.5049745367933218
TILCDTT23	0.7717016274605744	1.090596852318462	0.3184895318600735	1.3815986632509087	1.521696245065443	0.9056219627442434	1.0352306060487162	1.5278230144242462	1.4144054854327535	1.2368135786130932	0.9652214100881542	0.8203279826038843	1.4065976348779017	1.2088773434740696	2.348527486036174	1.6365627890849088	1.1828209331055968	1.122066167974214	0.3545459247500271	0.0	0.39337417524549817	1.1629062494113984	0.3726091560792906	1.1693581160136197	1.9798944407281067	0.29014744368263234	2.5650481632932567	3.4172721514091586	0.7927476341581491	2.2135532637346635	1.3740494721078382	3.188939162263834	0.8044108183943208	3.7129042984379037	2.0812487912464226	0.6390859032617553	1.011906118969908	0.7137941096393869	0.43416283677815776	0.819213849407548	0.5355989902112849	1.5037586671392265	1.302089761342545	0.7666461450436179	1.7440837844639123	1.0521157318243153	1.4233395975608607	1.2780985328154693	1.3389898744468491	0.4137751579527506	0.5672139136363602	2.4840413479270054	2.812968811086676	0.4732843343461506	0.72178773480588	1.144717863081412	2.351237652058109	1.7504485060605866	0.3069855376352759	1.2528311580859788	0.30876216750755614	2.6566107025104606	2.787053371430973	2.4830712191282824	1.3472406247462552	1.578818961970861	0.19970097979220755	2.815428642242831	0.8463979302963122	0.9699859704205057	2.0199268052821884	2.692389878120267	1.1231947078643216	0.34248505231167903	2.6472297078583855	0.5401060842545963	0.3134087187221718	1.25181013909565	0.8223327780991313	0.6131463617110198	1.1877564496859754	0.26336712687040664	1.9334276878787717	1.107252510875922	0.7524051422486374	3.3057570598937462	0.3047845695745164	0.6352535297894979	0.40403511763783573	0.7808427533043943	0.5373812097410583	4.050487524836934	2.564147530191958	0.524646420442007
TILCDTT24	0.935452504715304	1.050180189695457	0.3648721696302055	1.6908143010164387	1.8737188250585155	1.0681626594198532	1.1347425997193616	1.8743377345544596	1.7646986396999411	1.5059231055909523	1.0923616415265651	1.1141676207268671	1.349295525436274	1.2774364113749141	2.5849673879632418	1.4096844220428675	1.53832220281907	0.9979742675776511	0.6962884004887578	0.39337417524549817	0.0	1.5029548220457478	0.4221844543704897	1.0066100476613833	2.190365332909129	0.4237569160236721	2.9180860095864096	3.789523755118002	1.032485546018693	2.3782953762284054	1.372756439386466	3.5556188315811856	0.9425952141920605	3.7109037781995404	2.0472636692288733	0.8576684872193692	1.3821445152794836	0.7821107965901969	0.22350515585538858	1.1108362953074635	0.9003556279729331	1.8766654153003866	1.662011823566608	1.1437848089730813	2.104462305839757	0.6682659409298939	1.795905221618489	1.5441833874480753	1.0862227326558702	0.7275737268297975	0.3089049078118535	2.8584772787912365	3.1907478022307525	0.623305631179352	0.9191013215148164	1.104663337940238	2.7267154329163272	1.7008291437876144	0.6932759098285513	1.4564172347883468	0.6779427063251864	3.0210677275663946	3.15856920194967	2.8444714077961724	1.70927170586314	1.739832096482293	0.39580570951048855	3.171998874685875	1.238048556605994	1.2537512088325937	2.398197357856096	3.0601901066020187	1.4730400560157944	0.6414997857361681	2.598185345804569	0.5364977010552044	0.6336975655363788	1.233606215050358	0.7804842590864705	0.8325227471822481	0.8726101483441169	0.5505586862109767	2.3137379867330967	1.4757782861918467	0.6163652807167231	3.3385229546263018	0.10930886981053312	0.508905257345344	0.6062177025937613	1.060956462607218	0.7932663235038997	4.0163990034870185	2.644218104033219	0.8894204657718137
TILCDTT394	1.3852131959258571	1.9996807255489806	1.2415292428712783	1.1771975967039343	0.6508137842862868	1.4921143781018658	1.7252711696088172	0.8804821115502157	0.7661947818324303	1.3664167650529109	1.579180965862728	1.086902181401392	2.2706285383639013	1.9277153354685435	1.3513464535600725	2.7021124594741317	0.41255482042632546	2.1136015487182385	1.108583441677778	1.1629062494113984	1.5029548220457478	0.0	1.4458204278445363	1.670281931636704	1.2096715477050344	1.1002996985604496	1.5236338346080947	2.3746892626339813	0.7021825029068148	1.5241496124357539	1.4251500652456397	2.09827822782372	1.6052323344863413	3.356580620081189	2.012703333609984	0.7652199031244079	0.27742668400491544	1.6796937288530072	1.4248345239000018	0.43778848497782713	0.6539325567085701	0.6607135061422059	1.0974968689987232	0.8095129521846084	0.6299139320112507	2.0795306139368326	0.9625417302244389	0.4782031553991558	2.037371717822017	1.118030592136005	1.5167669076059012	1.4208275752060104	1.8182012214739265	1.3431470862788102	0.8109147074263808	1.4590317799790984	1.3740729959038926	1.816749700114658	0.8921862768541947	0.796657266005731	0.8920559564749883	1.542154896998837	1.7083131442667825	1.379380681045113	0.268527412106768	1.0964973597103707	1.1583706103220228	1.672462918054717	0.6059365167640591	1.3768650776524856	1.0864195641190404	1.6927085365881016	1.1530872352395973	0.9836618328082847	2.5556257320822127	1.6100517760410524	1.1000955827559658	1.4065542417846864	1.256176804288255	1.3709279131405965	2.3377046849207663	1.183007342821529	0.9955341260587754	0.9168892601146944	1.433913513124674	2.8594474382736634	1.401993209821111	1.3860452499203957	1.349986995854895	1.3107872288096156	0.7836465697467021	3.7796260782439655	2.086277256837024	0.6431917452084702
TILCDTT396	0.5720330891502148	0.7244973132764937	0.40054130249616904	1.3655995181418528	1.6873947202687478	0.6780730632543845	0.7392913000521312	1.6282291767515096	1.5311493079514449	1.131618279748507	0.7121434490186984	0.7786518184367579	1.0419121110721619	0.887401791291985	2.6628104342390015	1.2876670056659827	1.375047942562605	0.7531602662137088	0.4198841327862952	0.3726091560792906	0.4221844543704897	1.4458204278445363	0.0	1.3943077322111193	2.3398505522895596	0.5888449315743706	2.7382494528964947	3.5889844401128093	1.1585078700083293	2.570672159805538	1.689868705134552	3.388222660813479	0.522850132500012	4.037574733925548	2.3901889040726445	0.9885008349527495	1.2626055019628597	0.40509388200284013	0.6083051112926188	1.1249592686481968	0.7925684595979194	1.674113291975193	1.335855814176078	0.8829574527021199	2.0159702347951596	1.0307183554511916	1.5082927577703193	1.615961968518958	1.5078867040598978	0.4132399560240062	0.7210884474797153	2.6898305933534017	2.977916848902194	0.25271813424030365	1.083428278112624	1.4520934522036983	2.5176968325806968	2.053276458017399	0.6153773661283869	1.6161705789812462	0.5559365264913896	2.881343290552908	2.9911491465440667	2.6971167458068033	1.6030242268653967	1.9409962934902567	0.3711985183287311	3.064963984818888	1.051150992404441	0.8599738604625036	2.187063520992495	2.8509373675738097	1.1310548637338005	0.7049978149464207	2.9563336903820594	0.19329044013248406	0.3675271086086779	1.5605524208633652	1.0902733658030732	0.4240296353847351	0.9338226974919399	0.27396614622153553	2.110351253344783	1.1767511455486435	0.9940081594260177	3.63606284567688	0.37859790637732865	0.8786551409434225	0.2250032059251947	0.6721289629084747	0.8992175950730729	4.365676751819318	2.9130148328975323	0.8168382323702686
TILCDTT558	1.7720216638626263	1.9995128570671827	1.0845294340350606	2.3337840242640717	2.2092311709976054	1.9354553832240906	2.052439262567082	2.331805639171623	2.213358694072163	2.2757072365757716	1.959806414166146	1.8578056197259107	2.2700685220305457	2.2185985164004114	2.215737301446343	2.2270256800302923	1.8945980755442555	1.920981077523889	1.5117907214832598	1.1693581160136197	1.0066100476613833	1.670281931636704	1.3943077322111193	0.0	1.7500287676132065	0.9182316552938824	3.1261341284321698	4.014048266950464	1.044668119676895	1.7916248868401636	0.5908129387016714	3.71126272543497	1.9097098229869387	2.769277785029575	1.1125924018726485	0.9482975098858655	1.7188357616294994	1.7815085520164875	0.8097078624334276	1.2637169561762676	1.3884479601655026	2.262317221889613	2.343877587518931	1.7942656530256549	2.2360892826416157	0.9200831345978039	2.377104744836302	1.4146203645549795	0.4632203578506315	1.5484240954557962	0.7114943735039759	3.0733909143241553	3.4820530382759456	1.5179062837619688	0.9084359425183997	0.4381708603509409	3.0373696414066336	0.7776947134362266	1.2957175898534339	1.1664373854813916	1.3084943780903273	3.15082226109731	3.3448156898751153	2.9978708621428125	1.9359873611198142	1.2512963684130187	1.1360025677861256	3.218634704432936	1.7606593463592837	2.124792476435363	2.746381658857571	3.337795468066462	2.223177080819062	1.1290600471212937	1.6452781308402378	1.5388438725847724	1.4370400820664282	0.47009626357440654	0.44623263564029636	1.7531436203178352	1.6222810104953997	1.4018923252872855	2.657696306942794	2.1260383060073798	0.4273400275586012	2.441318237268188	1.0183338096666594	0.5454878831336909	1.541464511393247	1.9384279646604412	1.010480769613976	3.0490762536930793	1.8524340451777457	1.3400518007701563
TILCDTT616	2.4616830318118685	3.0081176130573724	2.0466788921749397	2.377259511275866	1.7295596636936965	2.598910089094954	2.818875232147372	2.0195914105880823	1.9260821200507534	2.564618112647827	2.67573797439292	2.2404133252244076	3.301820919201315	3.0253602797895223	0.7914815699823576	3.574028815686612	1.605436121822951	3.060647917171427	2.097142165598405	1.9798944407281067	2.190365332909129	1.2096715477050344	2.3398505522895596	1.7500287676132065	0.0	1.799849454069716	2.1263213485345673	2.8091838603175345	1.1889328314406202	0.36247060668670356	1.1875851817307175	2.445842209609155	2.6606435188143744	2.2593394471873975	1.3285283041302742	1.360602913125014	1.4557025407091495	2.654212223755458	2.0081426309793704	1.29601562375548	1.6659871455278983	1.7564599637653895	2.2833737428656886	1.9540422223025227	1.2392256807199722	2.529254182044737	2.131447604861377	0.7904233688137744	2.1050988754481903	2.141748280868512	2.029700518032687	1.9599950262681267	2.425217764475942	2.32851794268966	1.27641738268493	1.4193935316568647	2.115164955412052	1.3403713711679903	1.7819465380938353	0.7359081888507912	1.837892877653109	1.90973521701353	2.148221430710451	1.8554852190245656	1.3267491168944916	0.5074214257541939	1.9951288011029398	1.8358536267373078	1.7249383696848366	2.517807571634708	1.956805229199931	2.3402383242004317	2.320513396078091	1.7007083652047001	1.6882570512816961	2.5169921772944766	2.0823748048554034	1.2865663678524786	1.5732153080840439	2.42028919320915	3.0522701204392133	2.1312343456191996	1.8773726411463283	2.107200721948599	1.7694241595088427	1.7662727541986825	2.123059977733508	1.8019005382058804	2.3136934867721073	2.417828477335997	1.4432013417300207	2.699246137116573	0.9835590640379775	1.6054176805311604
