NAME	TITLE	SCORE	
K00688		2.187971	
K02371		2.1859462	
K07552		2.1859462	
K17828		2.1859462	
K05516		2.1775115	
K17992		2.177433	
K11645		2.175961	
K05349		2.1734366	
K00102		2.1725757	
K01443		2.1725612	
K02029		2.1725514	
K04758		2.1720273	
K14654		2.1700277	
K07813		2.1698556	
K00965		2.1696737	
K04042		2.1694412	
K05873		2.169149	
K09116		2.1684837	
K07149		2.1664298	
K13040		2.1657023	
K03571		2.1656582	
K07284		2.1629617	
K16248		2.1629617	
K01779		2.161798	
K01733		2.1577783	
K01933		2.1577783	
K02810		2.155424	
K05823		2.1553636	
K07636		2.1546764	
K03523		2.1509154	
K17363		2.1481185	
K03386		2.148079	
K03832		2.1429608	
K05772		2.1419952	
K01775		2.1352863	
K12452		2.1345172	
K09698		2.1344593	
K00020		2.1331396	
K07304		2.1288521	
K03483		2.1280565	
K03455		2.1254191	
K07741		2.1215866	
K01813		2.1196177	
K06410		2.1196177	
K02282		2.111301	
K09825		2.1104498	
K02588		2.109176	
K00244		2.1059062	
K00856		2.0981843	
K13924		2.0973468	
K01777		2.0961258	
K05311		2.0961258	
K10794		2.0961258	
K05342		2.0951366	
K00651		2.0943196	
K00857		2.0943196	
K01207		2.09338	
K03789		2.093313	
K18891		2.092407	
K18892		2.092407	
K03698		2.0917656	
K00526		2.0911949	
K00003		2.0900707	
K03823		2.0900707	
K03741		2.089906	
K00060		2.0889637	
K06384		2.085058	
K15580		2.0849595	
K03060		2.082055	
K05910		2.0810144	
K06216		2.0810144	
K13256		2.0810144	
K05524		2.0771973	
K02358		2.074935	
K00602		2.0745971	
K06726		2.0729923	
K10672		2.0716133	
K00030		2.0702002	
K07130		2.0694988	
K05979		2.06914	
K09803		2.0687704	
K01488		2.066879	
K09747		2.065309	
K05939		2.0631738	
K06181		2.0631738	
K06295		2.060394	
K19225		2.0601437	
K01588		2.0575495	
K01945		2.0575495	
K01923		2.0571373	
K00677		2.05705	
K19510		2.0566716	
K01191		2.05034	
K00773		2.0484543	
K01755		2.0461366	
K09155		2.045972	
K06915		2.0458753	
K18344		2.045131	
K02440		2.0441995	
K03431		2.0441995	
K10793		2.042956	
K11175		2.0427039	
K09808		2.042384	
K15634		2.042384	
K07173		2.041321	
K08999		2.041321	
K00929		2.041287	
K01738		2.041287	
K11737		2.041093	
K00919		2.0410552	
K03771		2.0410552	
K06859		2.040335	
K05020		2.0393763	
K01595		2.0390055	
K09702		2.0388157	
K01629		2.0312243	
K09761		2.0290382	
K07403		2.0269089	
K00645		2.0251534	
K10202		2.02467	
K06001		2.0235941	
K00703		2.0226753	
K09729		2.0206227	
K03735		2.0195978	
K03736		2.0195978	
K04019		2.0195978	
K04026		2.0195978	
K00010		2.0172434	
K04032		2.0172434	
K03885		2.011816	
K06901		2.0106304	
K01897		2.0020409	
K03924		2.0020409	
K04486		2.0015993	
K07775		2.0015993	
K06395		1.9998544	
K02473		1.9990299	
K00946		1.9965606	
K10795		1.9942821	
K10796		1.9942821	
K02108		1.9937171	
K07166		1.9935563	
K13652		1.9927229	
K00226		1.9913466	
K02042		1.9913466	
K02110		1.9913466	
K02112		1.9913466	
K02114		1.9886717	
K02082		1.9876802	
K15533		1.9875107	
K11381		1.9872607	
K02115		1.986715	
K05878		1.9851874	
K03696		1.9838367	
K00196		1.9806124	
K02687		1.9775169	
K02111		1.9771725	
K03332		1.9755471	
K01308		1.9752128	
K03466		1.9736226	
K00425		1.9730318	
K00426		1.9730318	
K02172		1.9716076	
K07783		1.9716076	
K05879		1.9706025	
K00437		1.9671395	
K00634		1.9671395	
K06951		1.9671395	
K07096		1.9671395	
K07168		1.9671395	
K11180		1.9671395	
K11181		1.9671395	
K11646		1.9671395	
K13819		1.9671395	
K14091		1.9671395	
K18008		1.9671395	
K01444		1.9650568	
K02006		1.9646497	
K11072		1.9646497	
K03589		1.962952	
K13280		1.9614645	
K05773		1.9571619	
K06857		1.9571619	
K00194		1.9550397	
K14138		1.9550397	
K01226		1.9527736	
K06403		1.9521195	
K06404		1.9521195	
K18910		1.9506732	
K03707		1.950441	
K12553		1.9481215	
K03524		1.947348	
K00867		1.9464537	
K02824		1.9418931	
K02770		1.9418457	
K01749		1.9417279	
K03457		1.9411353	
K03118		1.9403722	
K07570		1.9399462	
K07240		1.9373823	
K01305		1.9350785	
K18349		1.9334936	
K07079		1.932295	
K07574		1.9322883	
K02005		1.9274704	
K02851		1.9247515	
K17686		1.9236397	
K18120		1.9236397	
K03499		1.923434	
K00997		1.921607	
K05838		1.9203793	
K03637		1.9163655	
K00978		1.9162079	
K09806		1.9162079	
K03770		1.9138368	
K02107		1.9129142	
K15051		1.9094322	
K03316		1.9040082	
K17734		1.9029261	
K01163		1.9024782	
K18640		1.8993719	
K02014		1.8962394	
K19310		1.8962394	
K04069		1.895947	
K01092		1.8920768	
K03394		1.8905758	
K15555		1.8898733	
K02008		1.8888568	
K02044		1.8882098	
K05832		1.8869807	
K05833		1.8869807	
K06394		1.886252	
K01880		1.8840183	
K10119		1.8840183	
K18350		1.8824197	
K00958		1.8785146	
K09763		1.8785146	
K00638		1.8780042	
K05341		1.8761427	
K02171		1.8744552	
K08602		1.8743894	
K15635		1.8736933	
K02007		1.8714517	
K03308		1.8686308	
K03783		1.8673356	
K06213		1.8670585	
K10193		1.8651521	
K10194		1.8651521	
K01845		1.8648487	
K06959		1.8648487	
K01256		1.8628747	
K06917		1.8617144	
K07584		1.8611205	
K00029		1.8584409	
K10118		1.8577768	
K10711		1.857635	
K06306		1.8513725	
K00528		1.8509161	
K00832		1.8489513	
K03293		1.8489513	
K10192		1.8449898	
K05569		1.8401275	
K00737		1.8390111	
K18987		1.8390111	
K12960		1.8374939	
K01654		1.8366933	
K05568		1.8341213	
K09005		1.8318697	
K07335		1.8310606	
K03929		1.8294867	
K02757		1.8294647	
K07568		1.8290813	
K03205		1.8244792	
K01060		1.8226357	
K16937		1.820888	
K09458		1.8205976	
K02022		1.8192303	
K03564		1.8134352	
K03811		1.808014	
K06346		1.805657	
K06960		1.805657	
K08965		1.8051611	
K14652		1.7998394	
K03799		1.7997634	
K06714		1.7992803	
K01823		1.7950065	
K03609		1.7944719	
K06438		1.7939982	
K17206		1.7931397	
K00281		1.792351	
K10805		1.7877977	
K07559		1.786016	
K00971		1.7855947	
K00831		1.783837	
K01531		1.783837	
K02113		1.7809725	
K19309		1.7807574	
K06296		1.7774625	
K04720		1.774278	
K07533		1.774278	
K18581		1.7734045	
K01940		1.7727916	
K07023		1.7721574	
K18330		1.7714001	
K00341		1.7689443	
K03647		1.7677476	
K01251		1.7668496	
K00872		1.7644438	
K00879		1.7644438	
K10907		1.7644438	
K03336		1.7615497	
K00340		1.7607174	
K01610		1.7607174	
K02444		1.7600005	
K08728		1.7599342	
K06382		1.7598062	
K01989		1.7597793	
K06383		1.7564436	
K00331		1.7552997	
K00343		1.7552997	
K01652		1.752666	
K02109		1.752666	
K00924		1.7474258	
K08224		1.7470242	
K12940		1.7456057	
K02160		1.7450689	
K05567		1.7436986	
K01223		1.7430099	
K18197		1.7394426	
K12506		1.735925	
K16698		1.7332382	
K00970		1.7320851	
K09936		1.7313045	
K03969		1.7308369	
K04773		1.7297724	
K09810		1.7297724	
K11717		1.7297724	
K06385		1.7295692	
K13653		1.7293704	
K14086		1.7293704	
K14087		1.7293704	
K14088		1.7293704	
K14090		1.7293704	
K03694		1.728486	
K14089		1.7276853	
K06390		1.7251146	
K06392		1.7251146	
K06393		1.7251146	
K06397		1.7251146	
K09989		1.7251146	
K02517		1.7225822	
K06396		1.7194281	
K06077		1.7185283	
K15770		1.7166425	
K00684		1.7140313	
K05566		1.7136006	
K02492		1.7045408	
K02073		1.70207	
K00963		1.6993289	
K03704		1.6977082	
K00931		1.6965894	
K02065		1.6953009	
K02035		1.6935865	
K01077		1.6918929	
K01192		1.6918263	
K15554		1.6917213	
K00147		1.6894796	
K08744		1.6884581	
K03660		1.6883857	
K07277		1.6883857	
K10117		1.6862447	
K07078		1.6855187	
K02794		1.6835408	
K00111		1.6821177	
K00197		1.678719	
K15023		1.678719	
K02072		1.6760162	
K01567		1.6753135	
K00330		1.6739028	
K03587		1.6724737	
K00657		1.6721514	
K03711		1.6710522	
K02071		1.6708724	
K13018		1.6708591	
K00339		1.6686456	
K00342		1.6686456	
K01271		1.6678922	
K06904		1.6653229	
K00611		1.6646862	
K00297		1.6609888	
K00262		1.6594353	
K11615		1.6588271	
K11069		1.6575676	
K07053		1.6570115	
K16011		1.6555648	
K03402		1.6548002	
K05807		1.653683	
K00680		1.6532829	
K14415		1.649899	
K16960		1.6483998	
K00563		1.6465832	
K07075		1.6437455	
K03658		1.6419667	
K02510		1.641172	
K00097		1.6398003	
K09684		1.6396285	
K11261		1.6361667	
K01744		1.6349647	
K00983		1.6342329	
K02523		1.6331824	
K09014		1.6324031	
K00826		1.6298193	
K00210		1.6290977	
K00748		1.6283793	
K00912		1.6283793	
K01627		1.6283793	
K02527		1.6283793	
K06861		1.6283793	
K03488		1.6238256	
K13581		1.6219081	
K11692		1.6217173	
K02536		1.620263	
K06283		1.6198463	
K12257		1.6198463	
K02221		1.6142814	
K09812		1.6140572	
K02385		1.6116545	
K02786		1.6105431	
K01994		1.6096388	
K06305		1.6096388	
K06328		1.6096388	
K06386		1.6096388	
K01582		1.6093907	
K00338		1.608717	
K05967		1.6074506	
K01560		1.6073289	
K07588		1.6046674	
K08325		1.6022838	
K10541		1.6010545	
K09811		1.5948201	
K09002		1.5937345	
K00705		1.5935398	
K01667		1.5915593	
K01885		1.5915593	
K03695		1.590045	
K10546		1.589455	
K18675		1.589127	
K07089		1.5887005	
K05595		1.5873133	
K00626		1.5860378	
K01752		1.5830256	
K02056		1.5776618	
K01719		1.5766195	
K01821		1.5765026	
K00433		1.57554	
K01220		1.5753827	
K02788		1.5753827	
K01448		1.5748582	
K07404		1.5736288	
K07084		1.569988	
K10242		1.56808	
K00337		1.5673937	
K11614		1.563604	
K16961		1.563604	
K16962		1.563604	
K07658		1.5626832	
K07011		1.562568	
K00364		1.560167	
K00833		1.5584233	
K11694		1.5583918	
K00174		1.55816	
K03787		1.5566102	
K03498		1.5547005	
K01193		1.5538504	
K07025		1.5474484	
K03724		1.5461591	
K01533		1.5447334	
K09469		1.5437663	
K06015		1.5408204	
K06041		1.5402405	
K07791		1.5399829	
K00175		1.5394737	
K13010		1.5394737	
K00001		1.5385972	
K01698		1.5383173	
K03549		1.5350454	
K02897		1.5315261	
K12292		1.5310624	
K01512		1.528116	
K07031		1.528116	
K00887		1.5275277	
K04488		1.5265813	
K01575		1.5245563	
K00209		1.524386	
K19050		1.5233637	
K19052		1.5212073	
K00633		1.5209882	
K03543		1.5209882	
K00901		1.5203813	
K10439		1.5190783	
K03567		1.5189134	
K00275		1.518458	
K00208		1.5182514	
K01156		1.512823	
K11691		1.512823	
K02567		1.5127809	
K07305		1.5118455	
K02081		1.5084096	
K02800		1.5076729	
K04750		1.5034354	
K00819		1.5030744	
K10709		1.5030744	
K07448		1.501887	
K11695		1.5005938	
K01589		1.4853396	
K09974		1.4836844	
K03525		1.4798967	
K00712		1.4752855	
K01961		1.4752855	
K07571		1.4750491	
K00615		1.4732654	
K07107		1.4719856	
K01267		1.4695636	
K01761		1.4695636	
K00868		1.4682112	
K18013		1.4658768	
K02372		1.4641997	
K01151		1.4625655	
K01711		1.4597307	
K06195		1.4588594	
K13894		1.4588594	
K13895		1.4588594	
K02057		1.4584365	
K03092		1.4578743	
K01091		1.4559318	
K16012		1.4509451	
K16013		1.4509451	
K14534		1.4430205	
K03116		1.4422957	
K02614		1.4392717	
K03758		1.43676	
K12700		1.4364173	
K03824		1.4338156	
K00135		1.427322	
K00241		1.4262662	
K08384		1.4241503	
K01489		1.4232206	
K02041		1.4194762	
K03474		1.4193641	
K00754		1.4188011	
K02083		1.4188011	
K00176		1.4136758	
K06878		1.4118683	
K00374		1.4068166	
K08961		1.4066781	
K12941		1.403751	
K04028		1.4013146	
K01303		1.3993753	
K02446		1.3993753	
K06409		1.398775	
K03630		1.3981961	
K18234		1.3978113	
K03750		1.3966848	
K01224		1.3919337	
K02573		1.3905996	
K02574		1.3905996	
K07005		1.3893435	
K00177		1.3886505	
K02477		1.3886069	
K00074		1.3881512	
K07315		1.3850005	
K03716		1.3815483	
K00014		1.3814973	
K01524		1.3809472	
K02474		1.3801794	
K02053		1.3779016	
K02055		1.3779016	
K03340		1.3779016	
K06919		1.3779016	
K03579		1.3737131	
K06906		1.3737129	
K15772		1.3732069	
K03733		1.3724626	
K08600		1.3686001	
K00459		1.3635199	
K01952		1.362902	
K03273		1.3592644	
K01209		1.357319	
K06898		1.3563521	
K00179		1.3558058	
K00180		1.3558058	
K00240		1.3504297	
K02823		1.3495297	
K01496		1.3489608	
K15771		1.347824	
K02460		1.3444949	
K03575		1.3413206	
K01006		1.3291221	
K06888		1.3233088	
K00656		1.3208594	
K01421		1.319965	
K07402		1.3168732	
K07248		1.3158401	
K07282		1.3152899	
K03337		1.3147643	
K04517		1.3140285	
K08300		1.3124754	
K01677		1.3120588	
K01678		1.3120588	
K00324		1.3107958	
K17318		1.3046085	
K19689		1.302777	
K07137		1.3009549	
K03760		1.2999607	
K07979		1.2991259	
K03616		1.2980525	
K11785		1.2925711	
K17246		1.2918599	
K08307		1.2902488	
K00058		1.2894722	
K03748		1.286647	
K03826		1.2849624	
K02441		1.2831792	
K05499		1.281029	
K09680		1.281029	
K02054		1.2804219	
K09163		1.2783123	
K12268		1.2778944	
K12269		1.2778944	
K01963		1.2743291	
K03478		1.2724963	
K01623		1.2724755	
K01494		1.2709093	
K02558		1.269212	
K02013		1.267291	
K07474		1.2668756	
K14761		1.2663462	
K01487		1.2613542	
K17723		1.2582766	
K06285		1.2553604	
K00266		1.2541406	
K14591		1.2534401	
K02531		1.2504596	
K06155		1.2504596	
K03708		1.2470883	
K18707		1.2465491	
K01740		1.2442579	
K02781		1.239746	
K03326		1.2393148	
K00171		1.2386235	
K16789		1.2374642	
K16923		1.234715	
K02798		1.232707	
K01878		1.2245014	
K01879		1.2245014	
K02067		1.2239647	
K02777		1.2172722	
K01843		1.2149198	
K02793		1.2149129	
K01577		1.2139287	
K00979		1.212426	
K01817		1.212426	
K06941		1.2117267	
K06411		1.2104347	
K00018		1.2091026	
K09769		1.2033393	
K11782		1.2011173	
K05570		1.2008277	
K04041		1.1988889	
K07316		1.1963705	
K08978		1.1946346	
K03722		1.1931274	
K01338		1.1925774	
K18346		1.1922333	
K07037		1.1920581	
K03527		1.1903905	
K02080		1.1899874	
K07175		1.1889732	
K09457		1.188154	
K06287		1.1865511	
K01159		1.1824467	
K19294		1.1821641	
K02227		1.1791495	
K07718		1.178764	
K07091		1.1696013	
K06196		1.1693785	
K13853		1.1693785	
K00756		1.1666619	
K17320		1.165864	
K03320		1.1634337	
K03271		1.1614869	
K13963		1.1614084	
K03366		1.1606091	
K04086		1.1605035	
K14205		1.1605035	
K02015		1.15976	
K03790		1.1596165	
K05786		1.1588367	
K00161		1.157399	
K06897		1.155757	
K02774		1.1557469	
K02016		1.1550409	
K05571		1.1544735	
K02840		1.15403	
K00162		1.1525855	
K06400		1.1518126	
K00042		1.1515486	
K01735		1.1514164	
K08153		1.1480652	
K07397		1.1447097	
K13051		1.1437924	
K00640		1.1402143	
K06168		1.1379299	
K01573		1.1360983	
K09693		1.1349801	
K04024		1.13106	
K00547		1.1300402	
K06926		1.1279755	
K01687		1.1266847	
K07105		1.1260737	
K10716		1.1260737	
K07150		1.121314	
K00335		1.1211432	
K02805		1.1191047	
K07183		1.1172758	
K07246		1.1170615	
K01613		1.1167465	
K10206		1.11632	
K00968		1.115877	
K07141		1.109732	
K02347		1.1095176	
K01736		1.1051289	
K00800		1.1046519	
K00962		1.1046519	
K11720		1.1030252	
K17319		1.1008875	
K07720		1.0981469	
K11104		1.0978515	
K01615		1.0960772	
K00658		1.0960674	
K02076		1.0938041	
K00099		1.0914669	
K03526		1.0914669	
K06218		1.0885255	
K18928		1.0832169	
K18929		1.0832169	
K03270		1.0829184	
K16323		1.0805906	
K05936		1.0788611	
K10540		1.0775926	
K07216		1.0748544	
K04079		1.0735483	
K04751		1.0734029	
K06162		1.0724266	
K03608		1.0714295	
K05934		1.0701511	
K06412		1.0701511	
K00284		1.0669653	
K02224		1.0669653	
K07099		1.0636493	
K01295		1.0562555	
K15922		1.0544876	
K14742		1.0531524	
K08303		1.0523055	
K13821		1.0522972	
K00652		1.0512394	
K07483		1.0510992	
K05816		1.0484564	
K06165		1.0458478	
K06192		1.0449692	
K06042		1.0447037	
K02189		1.0419247	
K02483		1.0408956	
K02190		1.0367604	
K08317		1.0298978	
K07043		1.0284326	
K00568		1.0277035	
K05805		1.0263847	
K14261		1.0263847	
K09807		1.022259	
K01082		1.0219078	
K07736		1.0199306	
K01919		1.0184441	
K02066		1.0175142	
K02530		1.0167667	
K03409		1.0160503	
K02647		1.0124794	
K03628		1.0070496	
K07497		1.0063026	
K01635		0.99993366	
K07038		0.99945813	
K11784		0.9967909	
K00926		0.9916396	
K01804		0.9916396	
K03813		0.9903395	
K09158		0.9903395	
K00835		0.98892957	
K01792		0.98892957	
K05541		0.98892957	
K08219		0.98892957	
K11744		0.98892957	
K18697		0.98892957	
K05808		0.9875384	
K00184		0.9853057	
K12510		0.98303115	
K02232		0.9798721	
K00817		0.9737192	
K06423		0.9732952	
K01819		0.97143406	
K00620		0.96847606	
K02188		0.96475637	
K00112		0.9633822	
K01703		0.9626133	
K16052		0.9622793	
K01130		0.96075267	
K01693		0.9606534	
K09765		0.9595138	
K04655		0.9586044	
K01609		0.9583338	
K07238		0.9583338	
K03487		0.95635974	
K03623		0.9525195	
K01581		0.95141107	
K01770		0.95141107	
K11689		0.95141107	
K08296		0.95085496	
K03856		0.9473525	
K01704		0.94251657	
K02226		0.9382419	
K06310		0.9373651	
K07576		0.9366913	
K00009		0.9330638	
K06133		0.9285854	
K04565		0.9273293	
K00632		0.92594516	
K00332		0.92576593	
K00333		0.92576593	
K06284		0.92576593	
K10026		0.9253418	
K10241		0.92404854	
K18014		0.923283	
K00265		0.9200918	
K02495		0.9168479	
K06402		0.9168479	
K18285		0.91640645	
K02018		0.9141149	
K02379		0.9127515	
K06871		0.90819144	
K06969		0.90793353	
K03737		0.90732497	
K01354		0.90722245	
K07139		0.9070066	
K07590		0.90605295	
K11752		0.9057874	
K01715		0.90566194	
K00334		0.9050579	
K11358		0.9036976	
K03534		0.90147895	
K03093		0.8996034	
K05810		0.8992136	
K01250		0.8984249	
K15633		0.89724857	
K01895		0.895241	
K07307		0.8951873	
K00556		0.8948769	
K07054		0.89236	
K00185		0.8842834	
K01916		0.88412285	
K07749		0.88284355	
K02017		0.8815178	
K02584		0.88051844	
K00336		0.8781077	
K00053		0.8768915	
K02768		0.8763996	
K01572		0.8754492	
K06179		0.8746007	
K19158		0.8741941	
K00956		0.8700748	
K02652		0.8690613	
K03324		0.8681588	
K19165		0.8681588	
K06921		0.8670958	
K19048		0.8606887	
K17759		0.8596095	
K04767		0.85954976	
K00052		0.8575513	
K01419		0.85613656	
K03667		0.85613656	
K02020		0.85604495	
K04765		0.8488891	
K04030		0.8473831	
K02431		0.8466384	
K03688		0.8456115	
K00087		0.8377175	
K00788		0.8366129	
K09022		0.8340336	
K08972		0.83351654	
K00013		0.83302873	
K10441		0.83036476	
K09928		0.828365	
K00853		0.8269223	
K01658		0.825158	
K01998		0.8239487	
K03089		0.8239487	
K02502		0.82053244	
K05795		0.82053244	
K02745		0.81855536	
K06923		0.81792176	
K00548		0.81696427	
K11741		0.8160669	
K03639		0.8147949	
K01222		0.81364423	
K03476		0.8115244	
K00145		0.80961144	
K00930		0.8090528	
K01649		0.80885094	
K09773		0.80836624	
K13893		0.8081929	
K01886		0.80776674	
K01466		0.8075862	
K02653		0.80699223	
K08281		0.80699223	
K03562		0.80689377	
K01523		0.80269766	
K00824		0.80197	
K01734		0.80195355	
K03641		0.7932582	
K03286		0.79318726	
K09690		0.7889212	
K00690		0.7839556	
K15898		0.7838978	
K01997		0.7834764	
K03281		0.78253067	
K03706		0.78253067	
K07069		0.78206277	
K00851		0.78041065	
K02654		0.77893007	
K04076		0.7784579	
K02500		0.7778416	
K01996		0.7761848	
K07109		0.7761848	
K14441		0.7756265	
K02501		0.7720833	
K04754		0.7720833	
K07323		0.7720833	
K08304		0.7720833	
K09937		0.7720833	
K07713		0.77071667	
K08368		0.770433	
K00765		0.7673601	
K06177		0.76581657	
K01599		0.76495737	
K03568		0.7581866	
K03328		0.7512051	
K01966		0.75066334	
K00769		0.74906474	
K07301		0.7470781	
K01814		0.74572843	
K00766		0.743895	
K03489		0.7431571	
K02499		0.7421559	
K00627		0.74116427	
K05364		0.7365235	
K05800		0.7319664	
K16329		0.7316867	
K01995		0.7279081	
K00549		0.7241553	
K07007		0.7240781	
K03604		0.72141325	
K06972		0.7210371	
K06209		0.7207851	
K03614		0.71380943	
K13497		0.7105338	
K00863		0.7104995	
K01247		0.7061522	
K03923		0.7022549	
K05520		0.70208454	
K13953		0.696888	
K01464		0.69182694	
K03309		0.69182694	
K02843		0.6908474	
K02746		0.6884007	
K01571		0.6880607	
K00610		0.68755835	
K02747		0.6873419	
K03179		0.6862138	
K03617		0.6858234	
K09692		0.68460774	
K03613		0.6826258	
K03752		0.68227226	
K07003		0.67780554	
K06215		0.6761207	
K03785		0.67546594	
K09707		0.67358494	
K05919		0.67221284	
K06956		0.6706581	
K07505		0.66963243	
K03709		0.66473097	
K00957		0.6627591	
K14170		0.6612422	
K03615		0.6603526	
K03417		0.65833455	
K00245		0.65826327	
K00164		0.6570903	
K00246		0.6564402	
K01147		0.6564402	
K06189		0.6564402	
K00370		0.65624964	
K00371		0.65624964	
K00373		0.65624964	
K04027		0.65624964	
K00278		0.65554047	
K00040		0.6550478	
K01768		0.6546128	
K00375		0.65413904	
K00354		0.64952815	
K03767		0.6471865	
K02283		0.64713085	
K17103		0.6470294	
K01620		0.64527756	
K00782		0.64319825	
K01808		0.64273036	
K03322		0.6422963	
K01912		0.640496	
K07313		0.6362865	
K03928		0.63610566	
K06891		0.6353861	
K06962		0.63476956	
K07814		0.6299314	
K01626		0.62936705	
K18831		0.62920016	
K04654		0.6259355	
K00595		0.62512773	
K04023		0.62312615	
K12527		0.62312615	
K04656		0.6224711	
K06426		0.6190819	
K02858		0.61467767	
K00813		0.6144737	
K03592		0.6144737	
K10542		0.61436933	
K00768		0.6096117	
K18475		0.6089419	
K12137		0.6078758	
K01958		0.60691315	
K07271		0.6046975	
K13479		0.6044959	
K03610		0.6041775	
K09858		0.6041775	
K00380		0.604138	
K05350		0.60184366	
K11783		0.60160625	
K07181		0.60094017	
K07017		0.59978217	
K03411		0.5978266	
K00891		0.59658647	
K02019		0.5946232	
K00772		0.59430414	
K06298		0.5940952	
K01805		0.5937016	
K02496		0.5935046	
K03385		0.5898733	
K09979		0.5859131	
K19062		0.58454573	
K03335		0.582226	
K03803		0.5804831	
K11184		0.58012223	
K04014		0.5780029	
K04015		0.5780029	
K02839		0.5776806	
K03310		0.5749568	
K03317		0.5747655	
K07217		0.57463187	
K18138		0.57282466	
K05515		0.5705471	
K00982		0.5678754	
K01129		0.56538707	
K10012		0.5639439	
K03818		0.56222594	
K07502		0.560365	
K19304		0.55915755	
K07442		0.5591368	
K06896		0.5554004	
K06320		0.55517393	
K01666		0.55030686	
K10440		0.54987013	
K03321		0.54573566	
K06877		0.54521143	
K05367		0.5451769	
K04045		0.54431355	
K11202		0.54430056	
K09816		0.5435271	
K09815		0.5426934	
K09817		0.5409538	
K07778		0.53943264	
K00986		0.538575	
K01760		0.5378314	
K02438		0.53612167	
K01696		0.536042	
K08169		0.5354715	
K09121		0.5338033	
K03517		0.53372616	
K06864		0.5317755	
K06223		0.53050333	
K09888		0.52874833	
K02231		0.52789485	
K07723		0.5212151	
K02169		0.51803225	
K07257		0.5154639	
K08302		0.51516426	
K02200		0.51327896	
K09962		0.5112457	
K15778		0.51109785	
K00113		0.51076484	
K07334		0.50831497	
K00940		0.50780976	
K03753		0.50780976	
K01492		0.5076457	
K03578		0.50737345	
K03620		0.50737345	
K03191		0.50231487	
K00048		0.4996433	
K02380		0.4996433	
K02765		0.4990402	
K00797		0.4960989	
K07693		0.49597165	
K01073		0.4958729	
K06893		0.4958729	
K05992		0.49582565	
K07498		0.4945192	
K00799		0.49272564	
K01653		0.48965842	
K13012		0.48951137	
K08321		0.48797032	
K02233		0.48635894	
K01174		0.4857791	
K09764		0.4828609	
K01428		0.48225984	
K03188		0.48225984	
K03189		0.48225984	
K03190		0.48225984	
K03187		0.48203567	
K07154		0.48027962	
K03820		0.47953936	
K02415		0.4793608	
K07391		0.4789476	
K01430		0.47793233	
K03743		0.47698015	
K03713		0.47660944	
K04749		0.47496665	
K08681		0.47335595	
K01429		0.4730196	
K09988		0.4730196	
K01039		0.46679324	
K01040		0.46679324	
K01999		0.4663156	
K07460		0.4648175	
K15371		0.46389475	
K01754		0.46374655	
K05937		0.4612281	
K02315		0.4599225	
K09141		0.45809856	
K00383		0.45786402	
K03612		0.4565016	
K01695		0.45578608	
K03415		0.45314637	
K03414		0.45089883	
K07792		0.44946873	
K18934		0.44583905	
K08984		0.44031143	
K05539		0.43393296	
K01414		0.43372965	
K14260		0.43239164	
K08680		0.43056875	
K09777		0.42954212	
K06191		0.42805046	
K09007		0.42797157	
K05995		0.4278571	
K01480		0.42726308	
K02414		0.42714542	
K01935		0.42288125	
K01647		0.4205432	
K02348		0.41649476	
K07223		0.41491586	
K03410		0.4146102	
K03521		0.413059	
K08313		0.41093943	
K09766		0.41086197	
K06990		0.41033924	
K03481		0.40998933	
K03522		0.40949348	
K07126		0.40786973	
K01176		0.40651414	
K07182		0.40529928	
K00127		0.40042087	
K03560		0.40031874	
K07146		0.39805064	
K05966		0.39734602	
K02753		0.39493996	
K09770		0.38895822	
K02566		0.3864773	
K06113		0.3833414	
K06208		0.38256598	
K00050		0.3819876	
K00878		0.38134164	
K02666		0.38088784	
K07289		0.37952167	
K00065		0.37939885	
K06970		0.37939885	
K11392		0.3759106	
K03182		0.37513405	
K03830		0.37143973	
K09794		0.36938915	
K00823		0.3651044	
K15552		0.36474824	
K00702		0.36237693	
K04070		0.3567593	
K01008		0.3555697	
K14059		0.35532314	
K04653		0.3542724	
K02386		0.35421205	
K02393		0.35421205	
K14623		0.35185277	
K16849		0.35123432	
K10679		0.34859172	
K05343		0.34469435	
K03292		0.34200934	
K13954		0.34073958	
K08301		0.34025198	
K00794		0.3391587	
K01894		0.3391587	
K08311		0.3391587	
K10806		0.3391587	
K11733		0.33901942	
K06903		0.33340806	
K06221		0.33162472	
K00821		0.33042124	
K02045		0.32481351	
K06894		0.32042822	
K19710		0.320328	
K07709		0.31982204	
K10188		0.3188964	
K11102		0.3166095	
K02068		0.3162539	
K00248		0.3147923	
K10009		0.31399915	
K02424		0.3137266	
K02575		0.3129225	
K06603		0.31278434	
K02819		0.31160587	
K05601		0.3114346	
K02443		0.31083903	
K09004		0.30802584	
K02779		0.30293262	
K03117		0.30293262	
K08151		0.30265978	
K10010		0.3023098	
K00860		0.29938024	
K10539		0.29475683	
K06971		0.29420772	
K03972		0.29339218	
K07657		0.29069573	
K03605		0.28968766	
K06200		0.28968766	
K00666		0.28732803	
K00767		0.28657624	
K01133		0.28573635	
K02856		0.28200737	
K01676		0.2807868	
K01012		0.27959993	
K00619		0.27701604	
K01812		0.27692023	
K00260		0.27398953	
K02394		0.27398953	
K03503		0.27398953	
K03406		0.27184904	
K13640		0.27164474	
K05780		0.26951012	
K05781		0.26951012	
K06163		0.26951012	
K06164		0.26951012	
K06166		0.26951012	
K19124		0.26951012	
