	IL17.DTT.116	IL17.DTT.117	IL17.DTT.128	IL17.DTT.129	IL17.DTT.140	IL17.DTT.141	IL17.DTT.188	IL17.DTT.189	IL17.DTT.201	IL17.DTT.200	IL17.DTT.218	IL17.DTT.219	IL17.DTT.26	IL17.DTT.27	IL17.DTT.105	IL17.DTT.104	IL17.DTT.50	IL17.DTT.51	IL17.DTT.86	IL17.DTT.87	TKO.DTT.2	TKO.DTT.3	TKO.DTT.44	TKO.DTT.45	TKO.DTT.32	TKO.DTT.33	TKO.DTT.20	TKO.DTT.21	TKO.DTT.56	TKO.DTT.57	TKO.DTT.69	TKO.DTT.74	TKO.DTT.75	TKO.DTT.87	TKO.DTT.92	TKO.DTT.93	TKO.DTT.104	TKO.DTT.105	TKO.DTT.110	TKO.DTT.111	TKO.DTT.123	TKO.DTT.128	TKO.DTT.129	TKO.DTT.140	TKO.DTT.141	TKO.DTT.152	TKO.DTT.153
TKO.DTT.69	3.038676179835743	2.353173959863173	3.2733321825017208	2.4646125623859025	1.9153589633671793	1.3827784113249326	1.7318125610649806	0.8434852992903038	1.9282858935938687	2.75913405110981	2.784311389408509	2.3141526038883398	1.563760506971399	1.2690659746586033	2.5267250728791373	2.846104789757405	2.535061220741934	2.056345760188627	2.826719585430636	2.540733308582207	3.007662651137166	1.3961631273715966	1.9029318624695257	1.1237350211471373	2.0104265761266187	1.3531864252986403	1.5021827251236541	0.46387698935644217	1.6988571637109244	0.21255383975236777	0.0	0.6754542156942347	1.3966328784564361	0.8086721630528091	1.005538943398987	0.5195415325214827	0.7110726839748127	0.7580185341807115	0.6094948289904105	1.0531746982414247	1.6126383868126943	1.6179033255006263	0.7147956813407843	0.5771161502635808	0.4125586384472886	1.1573251279730972	0.24285862441144696
TKO.DTT.74	2.7817860997431945	2.0577763495059775	3.3016942940234655	1.8515435079227964	1.267735328739528	0.7182391566240189	1.8461986853839325	0.628775775315232	1.8704735505521661	2.7483047724699303	2.5977151282435633	2.21117920283759	1.290378480878228	0.6692589270025562	1.9927688450727474	2.436198285168836	2.0797185683646435	1.4835859456725742	2.557429128262599	2.1747289415491156	2.392356003865983	0.7642424088448543	2.3031199062354473	1.6625447842636754	2.469925434035247	1.8888493748730795	2.0295341372919515	1.094500515958643	2.0766129663816577	0.7498858130279031	0.6754542156942347	0.0	0.9830433194021355	1.443876859136334	1.2149484813481155	0.2747513984401169	0.6504123538666544	0.350020806952297	0.19998456713832047	0.5265864022049981	0.961719111099662	1.942268271555296	1.3277540310713452	0.7277398998054482	0.5624582763864482	1.5291953015503317	0.7442126113237196
TKO.DTT.75	3.5896624020915415	2.8689241327278285	4.256851627958631	1.7219649592179325	1.5111562593522434	1.0376823848279475	2.8229446568684122	1.5949933334972393	2.8190634767761398	3.696968901009972	3.46266404340539	3.133241259285348	2.1650858984993775	0.6330877939254452	2.487527696568913	3.1008905048142243	2.706921207793745	1.9666091939311434	3.362574827367321	2.907428068674381	2.5009909578841927	0.6550095214904258	3.244201592442424	2.5161116368746295	3.3837049138467337	2.746630043630893	2.893300183136355	1.8537833955712424	3.02408790567323	1.5677131131149433	1.3966328784564361	0.9830433194021355	0.0	1.8725178917060565	2.187769627619999	1.2368255214843544	1.6258908721501097	0.724193060808774	1.1823225000686008	0.4782276313368965	0.8144272379508253	2.9045080943904473	2.107094289278189	1.6897801968944635	1.4981855910452455	2.4706000687418785	1.2976464782869563
TKO.DTT.87	3.729394712109906	3.0794174510722914	3.741488458195477	3.185338906050681	2.703978236577792	2.1515323931822508	2.2268903535894458	1.6253939036041332	2.5368322676687263	3.282820366588833	3.438570747820541	2.9309004552395277	2.311803677155073	1.950378425619256	3.33211401236284	3.615095094609068	3.3227624118838444	2.8650059688489806	3.5294395592612595	3.2963344468980615	3.7920591778742474	2.084206730313111	2.0344887337058233	1.1685754560444612	2.0302964125126373	1.3385269905330746	1.465930481867567	0.6833615007524693	1.8936266281380907	0.8767535595937693	0.8086721630528091	1.443876859136334	1.8725178917060565	0.0	1.541248573352954	1.3270574860954216	1.4713018355034253	1.4163400596971631	1.412059008811606	1.6850831111029596	2.3146880889547248	1.9006625477760084	0.7655063918674977	1.2840669742993647	1.1776936788187082	1.4784391884808685	0.7067481673345296
TKO.DTT.92	2.213752501018636	1.6206139497101673	2.271130356572368	2.6814719935190037	1.990376612108136	1.6636884704323438	0.7347728537792967	0.7011282214919623	0.9964607028422596	1.7702380706471033	1.9049403318889082	1.390383948540065	0.9707436485605818	1.811241955671997	2.1746503866815994	2.23037585760829	2.0248566600984987	1.8562051901955565	2.027416376242279	1.8878838564064582	2.937370019521181	1.903352334977277	1.1258679125630018	0.7977308893454332	1.335916237754101	0.9470779583196745	1.050446073674183	0.8599234665975304	0.8947100130353959	0.8086854273236722	1.005538943398987	1.2149484813481155	2.187769627619999	1.541248573352954	0.0	0.9519808313039513	0.5934045454891782	1.485569026053425	1.016573600847394	1.7355933049327874	2.0479973328820864	0.7359754730394255	0.8473713061309439	0.5040266451465019	0.7120890859388973	0.40432819166357264	1.2300859210739357
TKO.DTT.93	2.661651460877366	1.9504559682458396	3.090666512591199	2.0163030494104266	1.4076298607359263	0.902419027592819	1.602847522162423	0.4366710438451073	1.6719394757891313	2.545091934074355	2.4485561621663865	2.0301497589722795	1.1584464331944335	0.9072283530550318	2.018734126413715	2.3866753816353468	2.0541676481324553	1.5391339247409594	2.4408959171120803	2.1004499772687435	2.504039351881915	1.0132252784014837	2.036135287377205	1.407130243389265	2.2031257682008354	1.6304521462514732	1.7718419068108333	0.881308290056244	1.810116169746786	0.5366395874697445	0.5195415325214827	0.2747513984401169	1.2368255214843544	1.3270574860954216	0.9519808313039513	0.0	0.4034189752966783	0.5446558575300945	0.11126930605507955	0.7860712817399792	1.200027809968511	1.6766033658589952	1.0981219092728887	0.46332405722576375	0.311774186939874	1.2601558635739332	0.6699377678272928
TKO.DTT.104	2.3345868888012578	1.6470242742388865	2.6937003588821447	2.1516679892682893	1.488008212021085	1.0933732736850847	1.20172251341242	0.17702558290332363	1.2838421782387968	2.15196334216393	2.0943787086772363	1.6517789727486718	0.8534007923869863	1.2181221425685755	1.8938216375415649	2.1469089013038913	1.8540832005168917	1.4778361291774116	2.119957010090431	1.834811349991877	2.5144026744104635	1.3121865755670996	1.7131652450864447	1.2089640831957262	1.9069561687868275	1.4112727658997792	1.5425089699978194	0.8757310643822226	1.4831108794046193	0.6038855239605845	0.7110726839748127	0.6504123538666544	1.6258908721501097	1.4713018355034253	0.5934045454891782	0.4034189752966783	0.0	0.931108815448085	0.4532048080955147	1.1602530203696395	1.4629280136912113	1.3286404815853075	1.0203203400771934	0.24240118984380882	0.3355173836448666	0.9533195370969055	0.9282231473395199
TKO.DTT.105	3.069943912534366	2.351473418855945	3.6059673808134893	1.7971190258732894	1.370414921293942	0.8008225760207418	2.128493483798097	0.9311474871530993	2.1753733598728546	3.0546192947829907	2.8938131834937098	2.5144611086905853	1.579422135390412	0.5349016827785893	2.195922667964595	2.692168301912671	2.323498445577432	1.6795051103283993	2.843506391158624	2.444767520987466	2.452797223831875	0.6761376762872362	2.5449928319513155	1.8450165323921899	2.6913899221970947	2.0732327564254134	2.222921372019141	1.219131406881471	2.3241538663567867	0.9064898505268043	0.7580185341807115	0.350020806952297	0.724193060808774	1.4163400596971631	1.485569026053425	0.5446558575300945	0.931108815448085	0.0	0.5192561639239746	0.3209468933079409	0.9061439621859968	2.200569118385935	1.4656064081440046	0.9952672492090603	0.8144847407129	1.7679110061071468	0.7559334208380604
TKO.DTT.110	2.640820580177339	1.9222803039871053	3.1135471306857943	1.943952595411348	1.3172488065900203	0.80839515363065	1.6484923401040659	0.4444903284370401	1.686975392054974	2.5631040986221647	2.440162280434435	2.0363674547659083	1.1416631626136635	0.835113313243648	1.9500889984853516	2.3396581327170627	1.9991371581276016	1.4610791867072412	2.418636650061806	2.061670720409106	2.4279617987290383	0.9282989203670262	2.1120235042926647	1.4998425167829388	2.2854186138774875	1.7225413311444504	1.8609010501426535	0.9779406664813326	1.884290732226728	0.6312664907842068	0.6094948289904105	0.19998456713832047	1.1823225000686008	1.412059008811606	1.016573600847394	0.11126930605507955	0.4532048080955147	0.5192561639239746	0.0	0.7236194446359924	1.109235413912525	1.7461024462928763	1.1954392264826292	0.5363476373779013	0.3932743542118294	1.3396422193279054	0.7363710732141702
TKO.DTT.111	3.1441147531149873	2.421453201801051	3.7811314796255737	1.614026714702246	1.2252907625675007	0.6726795573493315	2.3507655707496515	1.1204503448013698	2.343062830283	3.2218065226817405	3.0013298823459076	2.6601010809826056	1.6957746361199215	0.32335890985923454	2.136030539370245	2.6976092830797973	2.3124465900984243	1.6092245394310745	2.916687134333398	2.4806022719024634	2.302935531157632	0.418607114521408	2.8186570415546934	2.138511204002502	2.975463310656223	2.3677417047714813	2.5136100835802613	1.5137593199492023	2.594095045035462	1.1940206998191483	1.0531746982414247	0.5265864022049981	0.4782276313368965	1.6850831111029596	1.7355933049327874	0.7860712817399792	1.1602530203696395	0.3209468933079409	0.7236194446359924	0.0	0.6499410052260166	2.462662358451829	1.7622699531976995	1.2476258875949218	1.0715266960840124	2.0419371051322717	1.0237141068130147
TKO.DTT.123	2.9491967987163292	2.2577296608023243	3.808322807528294	1.042247101029001	0.7115975578025278	0.4206893389226106	2.5308789325298626	1.3511416005430534	2.3995708157172433	3.2446518099076593	2.8829323302656555	2.6457382535348644	1.6725388335496585	0.3923900690298529	1.7116162935410624	2.377376503805045	1.9770138557151027	1.211852049380012	2.7259257259579703	2.2308067562397613	1.7111396328357604	0.23370307051432992	3.1727625490991307	2.606172884723323	3.367363988769421	2.827423149995514	2.9667573556638853	2.0511665410976527	2.9415901502903865	1.7088333503561521	1.6126383868126943	0.961719111099662	0.8144272379508253	2.3146880889547248	2.0479973328820864	1.200027809968511	1.4629280136912113	0.9061439621859968	1.109235413912525	0.6499410052260166	0.0	2.78016636852891	2.285240187066513	1.6252616997947817	1.5024979052337073	2.413592337624596	1.6314117468117741
TKO.DTT.128	2.2803727165945835	1.8736214503648634	1.8796184536352956	3.3607813254228045	2.667168279387873	2.38829717253673	0.6189830670435755	1.4294002529656864	1.0768211158850796	1.5024412559089453	1.914811456866206	1.387456047707688	1.4777178377685976	2.545922226795847	2.6703113669071668	2.5325059377666803	2.4306567292678944	2.4496067772574253	2.148054541824847	2.1891933067089338	3.525627634653745	2.6391523215060366	0.4190255763910884	0.7673595952996898	0.6784239043016465	0.7155231564124034	0.706860728382721	1.2984921452004734	0.20788041761268947	1.4131406259987287	1.6179033255006263	1.942268271555296	2.9045080943904473	1.9006625477760084	0.7359754730394255	1.6766033658589952	1.3286404815853075	2.200569118385935	1.7461024462928763	2.462662358451829	2.78016636852891	0.0	1.1381977160696974	1.2170563142930995	1.4090563637739777	0.4626578704993234	1.8193512207457485
TKO.DTT.129	3.0604532588530917	2.4583061764525125	2.9794600690380504	3.077549945591003	2.4746466459053633	1.9991673008412851	1.4857933908370327	1.1919022355479796	1.8316996188760482	2.532442279913829	2.745535594953102	2.2221958604679743	1.7518605770271762	1.9575507409243496	2.8955134771200592	3.0490376749620562	2.8072211256369006	2.4938467065981462	2.8747095157774645	2.712574793472127	3.52360120853704	2.081141616081331	1.3114530484819455	0.45277879920049025	1.3606266665603894	0.6695052779210242	0.8156268725360857	0.2534871351744808	1.1469656113372275	0.5789344336243916	0.7147956813407843	1.3277540310713452	2.107094289278189	0.7655063918674977	0.8473713061309439	1.0981219092728887	1.0203203400771934	1.4656064081440046	1.1954392264826292	1.7622699531976995	2.285240187066513	1.1381977160696974	0.0	0.7968994437227498	0.8209843598229073	0.7159979319115444	0.8332680291626235
TKO.DTT.140	2.4748936112577598	1.8015949557524822	2.7243747014101634	2.370493211891117	1.7025811414027978	1.2782219848357979	1.2049415515742752	0.40002475883827854	1.356601757888872	2.1980035604294317	2.2131587528541004	1.7412147796553985	1.0354297986286256	1.35897367391646	2.1123740851128567	2.3349940927449744	2.0562662916039334	1.6979611457981845	2.2672420049788626	2.014859809150749	2.7499587400221794	1.4569276820356367	1.5760556179218916	1.0039907636355359	1.750745329365138	1.215901310591917	1.3480931683104915	0.6581204709577004	1.3490488913751002	0.4183985811261348	0.5771161502635808	0.7277398998054482	1.6897801968944635	1.2840669742993647	0.5040266451465019	0.46332405722576375	0.24240118984380882	0.9952672492090603	0.5363476373779013	1.2476258875949218	1.6252616997947817	1.2170563142930995	0.7968994437227498	0.0	0.21261160055458342	0.8038833505299471	0.7979284105191133
TKO.DTT.141	2.6398771251874527	1.9492912252673522	2.9318519578634556	2.308706458255242	1.663073408061973	1.1894575463275132	1.417331306225182	0.4624719421672059	1.5534898539586286	2.4021305979483962	2.3924326918426324	1.9332392583101365	1.1711430033106922	1.2167784529598131	2.170975143641523	2.452533865196187	2.151634500524176	1.722910756154187	2.4278213201903713	2.1437887449871367	2.747355651687372	1.3183857740304672	1.751839915730201	1.1093291422070906	1.9104477086182647	1.3330302925104542	1.4705104395482023	0.626988878689901	1.528718133548983	0.3069809381202102	0.4125586384472886	0.5624582763864482	1.4981855910452455	1.1776936788187082	0.7120890859388973	0.311774186939874	0.3355173836448666	0.8144847407129	0.3932743542118294	1.0715266960840124	1.5024979052337073	1.4090563637739777	0.8209843598229073	0.21261160055458342	0.0	0.9795542581835782	0.6150334646548408
TKO.DTT.152	2.4411009638868166	1.9176784833710416	2.2642253918036914	3.0649179864210363	2.3915138874870356	2.0435255952911726	0.7936487615514253	1.08558721535353	1.1937118847567219	1.8251958649606426	2.1012944604364807	1.5673122120214278	1.3435748862019985	2.150173226515266	2.557499171037782	2.553831207288419	2.3817418071284973	2.2570822690837695	2.2756526766515193	2.2071961437887975	3.331985469845374	2.2534663005471147	0.7780084324209803	0.4676604127543852	0.9539896512878872	0.5635394274088505	0.654702374052096	0.8467416856777966	0.5570500683992782	0.9547165159447317	1.1573251279730972	1.5291953015503317	2.4706000687418785	1.4784391884808685	0.40432819166357264	1.2601558635739332	0.9533195370969055	1.7679110061071468	1.3396422193279054	2.0419371051322717	2.413592337624596	0.4626578704993234	0.7159979319115444	0.8038833505299471	0.9795542581835782	0.0	1.3593966331039544
TKO.DTT.153	3.253933210833922	2.5590027290490847	3.4971817239564498	2.5343442006285954	2.0110717153539106	1.4553073789833912	1.9617107690257702	1.0435688623328951	2.153794910457275	2.9837727292040888	3.005882158936319	2.5391142984647486	1.773225774200893	1.2843115295444107	2.6851735519661046	3.037636280194603	2.715420532789292	2.1967460686017244	3.0406560468819044	2.7397391387301764	3.122288537282164	1.406043684784288	2.0828544688912003	1.2709850351329905	2.1724956871207084	1.4970952651773164	1.641391802494146	0.5852422032120529	1.8863159254252415	0.42254131151706537	0.24285862441144696	0.7442126113237196	1.2976464782869563	0.7067481673345296	1.2300859210739357	0.6699377678272928	0.9282231473395199	0.7559334208380604	0.7363710732141702	1.0237141068130147	1.6314117468117741	1.8193512207457485	0.8332680291626235	0.7979284105191133	0.6150334646548408	1.3593966331039544	0.0
