	IL17.DTT.115	IL17.DTT.116	IL17.DTT.117	IL17.DTT.118	IL17.DTT.119	IL17.DTT.120	IL17.DTT.127	IL17.DTT.128	IL17.DTT.129	IL17.DTT.130	IL17.DTT.131	IL17.DTT.132	IL17.DTT.143	IL17.DTT.144	IL17.DTT.139	IL17.DTT.140	IL17.DTT.141	IL17.DTT.142	IL17.DTT.188	IL17.DTT.189	IL17.DTT.201	IL17.DTT.202	IL17.DTT.203	IL17.DTT.199	IL17.DTT.200	IL17.DTT.217	IL17.DTT.218	IL17.DTT.219	IL17.DTT.220	IL17.DTT.221	IL17.DTT.222	IL17.DTT.25	IL17.DTT.26	IL17.DTT.27	IL17.DTT.28	IL17.DTT.29	IL17.DTT.105	IL17.DTT.106	IL17.DTT.103	IL17.DTT.104	IL17.DTT.53	IL17.DTT.49	IL17.DTT.50	IL17.DTT.51	IL17.DTT.52	IL17.DTT.85	IL17.DTT.86	IL17.DTT.87	IL17.DTT.88	IL17.DTT.89	IL17.DTT.90	TKO.DTT.1	TKO.DTT.2	TKO.DTT.3	TKO.DTT.4	TKO.DTT.5	TKO.DTT.6	TKO.DTT.43	TKO.DTT.44	TKO.DTT.45	TKO.DTT.46	TKO.DTT.47	TKO.DTT.48	TKO.DTT.31	TKO.DTT.32	TKO.DTT.33	TKO.DTT.34	TKO.DTT.35	TKO.DTT.36	TKO.DTT.16	TKO.DTT.17	TKO.DTT.18	TKO.DTT.22	TKO.DTT.23	TKO.DTT.24	TKO.DTT.19	TKO.DTT.20	TKO.DTT.21	TKO.DTT.58	TKO.DTT.59	TKO.DTT.60	TKO.DTT.55	TKO.DTT.56	TKO.DTT.57	TKO.DTT.69	TKO.DTT.70	TKO.DTT.71	TKO.DTT.72	TKO.DTT.78	TKO.DTT.73	TKO.DTT.74	TKO.DTT.75	TKO.DTT.76	TKO.DTT.77	TKO.DTT.87	TKO.DTT.88	TKO.DTT.89	TKO.DTT.90	TKO.DTT.91	TKO.DTT.92	TKO.DTT.93	TKO.DTT.94	TKO.DTT.95	TKO.DTT.103	TKO.DTT.104	TKO.DTT.105	TKO.DTT.106	TKO.DTT.107	TKO.DTT.108	TKO.DTT.109	TKO.DTT.110	TKO.DTT.111	TKO.DTT.112	TKO.DTT.113	TKO.DTT.123	TKO.DTT.124	TKO.DTT.125	TKO.DTT.126	TKO.DTT.127	TKO.DTT.128	TKO.DTT.129	TKO.DTT.130	TKO.DTT.131	TKO.DTT.132	TKO.DTT.139	TKO.DTT.140	TKO.DTT.141	TKO.DTT.142	TKO.DTT.143	TKO.DTT.144	TKO.DTT.154	TKO.DTT.155	TKO.DTT.156	TKO.DTT.151	TKO.DTT.152	TKO.DTT.153
IL17.DTT.106	1.1792820668410857	2.3641985218036106	2.411072128759133	1.068929566716993	1.5253105856504467	1.7788693581379658	1.0614166109281205	2.763450562585077	0.49960125270770017	2.26807052465202	0.7658241586429972	1.0274585176198059	1.7237453174128883	1.4960706757199316	1.8681542461001368	2.193408621640922	2.278173227584911	1.450200982429085	2.3446002757489937	2.405347746516616	2.5406318623586284	1.9476447857423538	1.6586899896057303	2.450351053144365	2.6214851920818365	1.220166452192915	2.350979499012686	2.3123780499603606	0.7863576154269584	0.9574988798202222	0.7547579376126128	1.4581307926300304	2.1802696033757516	1.9323118551491196	1.8221901565892922	1.677710978387151	2.1494273737750595	0.0	1.5765141224809276	2.2694479296827526	1.1515439840726205	1.4672730704018704	2.1506129106416587	2.148343970354551	0.5966053669842426	1.7219813490576525	2.367672403477968	2.253522856163102	0.6829532146068462	0.9763053182348054	1.9668885779798781	1.603532935853655	1.2918103789382773	1.8202628564849057	0.893890669568913	0.6052381722798983	1.5276021607057921	1.6631085293109966	2.4171230282003657	2.4221676236823244	1.9536914220279398	1.753576121243023	1.3422419873818152	1.998234957851771	2.7065432672173166	2.7187827799845183	2.807756973505187	1.8048575596380894	0.659980069708524	1.0191976172161226	0.8166476920151244	1.2039195560322802	1.2986922197011992	1.3587667353266044	1.8199565125271993	1.6000160618646468	2.295048921145389	1.9867741786278543	1.1438663647466378	1.2591892260842619	1.6751773932316665	1.9923193281205038	2.2267863502017833	2.202433721793976	2.4095496080431524	1.8366225936153224	2.2447465046761743	1.699998585671573	0.3232341197623535	2.193437104611657	2.150681953640229	2.126990200499663	1.0978421763904758	0.6057246120891416	2.230291830226631	2.6305635983958306	1.5235690639486865	0.936915242708448	1.7148720082189624	1.9791363726056033	1.8310467054513841	0.9631891158205097	1.2853224516944364	1.2421481997123411	1.9181018273196644	1.9038755646811218	2.3770808921301003	1.9676616114407717	1.7989858476216727	1.4139610750444955	1.9090953507740382	1.711060272686539	1.396891769930714	1.3059332177637675	1.7959511213074089	1.9218749696099604	0.7418433299340496	0.8284466812833418	1.4859600087436053	2.2682012043748925	2.0411093855266116	1.5123729250729836	0.6099777658323233	1.0380777042386917	1.7346283068003276	2.0660434908834047	2.233967435664509	2.292458881093057	2.13678983773219	0.9940493282374271	1.2671828950782351	0.8997128623595013	1.6675870917373157	1.9150781912879562	2.294209389436078	2.2908227701336976
IL17.DTT.103	0.6365002702440092	1.3398580004561906	1.4212860615063037	1.3066562579643426	1.1083176611581915	0.8608492472061157	0.9537483419873012	2.2340918721986225	1.5629434474015629	1.8053305183318809	0.8432297127907026	0.8807944891955084	2.5777689807344495	2.1200493314246036	0.6985255380804375	0.8868591491880111	1.330650576647815	2.6071984321896657	1.4600998696137855	1.383090331511306	1.994808901028575	2.7673557239735964	2.693610568960883	1.7790858672524466	1.9878189450649097	0.5594596665477466	1.3759773251344634	1.631396899861581	1.8544615136708476	1.5946401450819918	1.4123794948222055	0.5608558666065995	1.4307522658133385	1.271650819189265	2.91084656674822	2.722650953890644	1.0255512424836255	1.5765141224809276	0.0	1.1256183217842426	1.7345479140338338	0.3778404923158823	1.2455646734583032	1.4606480360637935	2.168384506586364	0.5448620409592586	1.4605181564753618	1.5198881474581925	2.0223613741304645	0.7372562214717763	1.1347021141720106	0.9892937610464204	0.9517146983940922	0.6349196831579355	2.0215009647614215	2.1357440521757196	0.0885234756919889	0.33016579043305605	1.8081168278450592	1.8696892720001541	3.2257119216737093	2.859135035656572	1.4187630131445554	1.0869195887494882	2.561578660349704	2.666905418810201	3.390129766651249	2.594542700194705	1.264329332955225	2.050570166782512	1.3857187061612068	0.8229505278400585	2.425778696114907	1.8612142294361196	1.8197562031561687	1.3251287205698135	1.7940466119530096	1.6657162144113238	1.8637682362460009	1.5556850882437636	1.2556516103896163	1.8471354253433112	1.5455245251027296	1.442587254090475	2.48538661506978	3.2218422313394175	3.663294370227258	2.6190239751355464	1.3361026644445166	0.6183310062473696	1.2110463860048832	0.8762456681111681	2.4859840851771677	2.088219013342266	1.8167040842545994	3.4326069981931258	2.895309600892114	2.3568353837288742	0.16582052770283776	0.9162620149603792	0.9358431801239785	2.492588699751879	1.081176836946286	1.1481775024117093	1.6025208176056611	1.588680400046048	3.262359521914333	2.991805488740598	2.285985063630491	0.6275441133904276	0.7914068719312114	0.6895266905122569	2.7432179977120916	2.8108755569057586	0.7042521249546165	3.259572884031902	1.984901878593999	2.0326769208798083	0.42644906790758774	1.6687702965094882	1.2326564501000223	2.1843813813570003	1.9160638396885694	0.6883128337692359	0.3477138823209212	1.3307267100394962	1.4170410862117588	1.87148201045593	1.569152900118789	0.637904196853937	0.8945394110249676	1.825023684747927	0.437426104857175	0.5557372414236552	1.5587537828016071	1.4466802479742271
IL17.DTT.104	1.1812052230786807	0.25121879492628063	0.3294825974062413	2.342199179279153	2.2206605044358874	1.9446751427988458	1.248679828196287	1.2652413387402384	2.256725251870651	0.9981522957355806	1.7218757392084094	1.9160638679380293	2.541063288573495	2.0256178407800762	0.5983033753203123	0.3384498224351867	0.30632615587648193	2.737124531171932	0.4801780096316769	0.28254188273524866	1.06449730131491	2.6068224912703024	2.7139799682892645	0.8166334668549402	1.0038240321944911	1.6491524069944703	0.30326184250852456	0.7065478254616316	2.687047035858832	2.5699697119233176	2.3574875620679157	1.6269934960628676	0.5516792988266322	0.6063088730720158	2.938453733530992	2.7515871841636605	0.13989773733330585	2.2694479296827526	1.1256183217842426	0.0	1.835162244196228	1.1381457055754127	0.33619934432643045	0.6517144356688	2.8296581891653183	0.6698547230100107	0.4211871203104413	0.5993811681387912	2.4454498706289267	1.328170197774797	0.45419331181743616	0.7356677684806686	2.065450841137822	0.5701140950872778	2.8086384551569576	2.8744853038348146	1.2084473906305233	1.217220680726478	0.886885596578506	0.9745243668925216	3.3593558590025583	2.897196788552865	1.3207441738290258	0.3460442338343995	1.7707261537799481	1.9179949125808289	2.959764866632367	2.4557463566913476	1.7866417805001946	2.895203999460841	2.0702533904936966	1.755145293487042	3.356546508257457	2.8827302986916816	2.9203866685105284	1.0169670303280856	0.958690982949345	1.0386357269074342	2.7788130359730903	2.5853104532019526	2.3382465210146894	1.2707984448746297	0.6602407734053114	0.5412907662273485	1.8686463979849994	3.4641134152116178	3.89851354484097	2.56235175334516	2.0202381254604007	1.0357244522946198	0.31972801643255233	0.35779140300898676	2.8429905872182477	2.5967045274267178	1.042086265972326	3.1547311643994163	3.159360423534026	2.7451661856012852	1.1144886773530547	0.2928271804306309	0.5002884575662563	3.1976370516561334	2.1377389825703514	1.200720379789088	1.031309148729004	1.0245125076807773	3.063354754283871	2.9464147164686234	2.0232246231717013	1.6241799585569987	0.4533429320892228	0.6585927769301122	3.0096396072225184	3.255220259144719	0.5344901372793625	3.443123301607556	2.4032763275968967	2.415751092355254	1.4900846972492174	0.7971666932950794	0.44378484736626256	2.1437247952473095	2.328647771472542	1.2894453712124156	1.336734630373792	0.5400361969152294	0.47133696720664536	2.9533504874929215	2.655811550124924	1.390726870478669	1.95803553863736	2.804744609987121	1.511598512052636	1.4626267755657811	0.6334615100326165	0.46107682131201866
IL17.DTT.53	1.3161872547759952	1.8072565649617818	1.8275768871151221	2.0322973778419273	2.3024618829831693	2.293732229427772	0.9754071887176717	1.873654565688951	1.4437221690092015	1.528845122129311	1.3716977385159463	1.771052504275836	0.8459731580937597	0.49264412059167817	1.7385805835742165	1.9386614331381937	1.7381020147572854	1.02921164430395	1.6709559423883609	1.8404215932272172	1.682124566762351	1.2971119690969197	1.0564870227608576	1.670275750958537	1.7841837271695529	1.7129090997448566	1.7828949448156697	1.6063120157480506	1.8960365927688971	2.0398448916510015	1.799185378344924	1.9771811193027664	1.5042748555719294	1.3292144680063813	1.245641839789411	1.0592784972375346	1.760192172231194	1.1515439840726205	1.7345479140338338	1.835162244196228	0.0	1.6844688672828265	1.6386439757699676	1.581234246258654	1.470892973172908	1.6114159103125492	1.735274346546453	1.5968659375473608	1.072380278009744	1.1537555717647194	1.5129096025545787	1.1249332312608653	2.0214673599373794	1.6619941760309278	1.9688367084225182	1.5885926156259929	1.7449526485184799	1.9309273109636664	1.6016905768691863	1.5713582702257218	1.8102672487975304	1.3741275724404896	0.5498191944972763	1.5281691972853415	1.7440011166993812	1.7322687346220607	2.049965872180545	1.2015145001871639	0.6975336913102912	2.1269500565578343	1.5992726784715383	1.848521607722847	2.4363349003193426	2.453451046881747	2.8048575051931235	1.095918161930299	1.4605444924814495	1.2394087576785868	2.2388187237621326	2.2833459048514286	2.490305249649713	1.128220054274235	1.521188814340137	1.5852138182472775	1.5628940965835452	1.7109031709211038	2.160767494490477	1.0457778029767486	1.1612157109579513	2.244642772224155	1.6839056972228175	1.88372371725712	1.3414306141040921	1.1814647102562923	1.4716568192038624	1.9908845909555553	1.546398700135782	1.138197243831294	1.8842802924034663	1.6056694390186559	1.4931175322885772	1.8727037473407333	1.8944921939925292	0.9783558626275904	1.2559528531925181	1.2389912954251756	1.7327638987706828	1.346235726580276	1.1061308172845978	1.9524205991606067	1.6735724128147762	1.562040180480506	1.4389548518275106	1.5366015470878691	1.5823305205790492	1.726677123018328	1.1878172221009813	1.2090607930961454	1.91924827843975	1.5188467522561462	1.455947497203073	1.2201276035653787	0.8619956771812801	1.2216930825496257	2.0428579047989976	1.4976694758971658	1.6245862521611254	3.154351056214844	2.9073029418687364	1.3069542211952518	1.8175592228396276	1.9807811835198796	1.995027879817339	2.262245608822724	1.5656236711787201	1.6858207267403091
IL17.DTT.49	0.39746233526271624	1.3451533271359506	1.4133288173437115	1.2300979175568985	1.1488721827611674	1.0835527197524935	0.7677520304228117	2.169582230308046	1.3518641258034285	1.675631959086056	0.7520528020091977	0.8248864317328175	2.5037995231632544	2.020488332070885	0.5783479938306395	0.9020083512151645	1.2848423907108333	2.467528445253668	1.4769963667283497	1.3843378452940072	1.93449616947283	2.578005776718836	2.555891013811844	1.7303522898776336	1.942213593149095	0.6672601066479606	1.3564471693551812	1.555621767685451	1.6736444382729052	1.4766854518265378	1.2941318495757252	0.5474817351484322	1.3941782084294605	1.1931622839567333	2.7829860755365843	2.597003028255986	1.0113733510993874	1.4672730704018704	0.3778404923158823	1.1381457055754127	1.6844688672828265	0.0	1.1796104373983476	1.3291178887228414	2.039895688084042	0.47191329333767235	1.446397184325906	1.4450660130570268	1.8351121294945474	0.5737455693529461	1.0302947899519188	0.9257697622099471	1.0178003974957233	0.5695328651593243	1.8179623383930426	2.029713367390794	0.3673858694134687	0.28261223170561484	1.7598778629342977	1.8204715224510788	3.021210337408746	2.6688024813905282	1.3344910229302172	1.0328683240993626	2.4444766887420553	2.5481278874609314	3.1867447635842683	2.392899504853923	1.2487189180879732	1.860968075577915	1.1158033337531366	0.6219343119417147	2.310647396861858	1.7566580687942268	1.8131177333935222	1.1394358711414567	1.7277526385375128	1.5318901788721464	1.686352692383709	1.4553982703333108	1.2496754079698391	1.7234255196456847	1.483563726717178	1.362817910595944	2.3062246295997224	3.0838422164430632	3.513264489623055	2.4590516614469906	1.1798963955326582	0.8227253815540622	1.1320673560346761	0.8456489349819536	2.2920896474110837	1.925382397526527	1.6863544153385788	3.2243787927063816	2.7113985499282247	2.2048701099872763	0.4011005206324175	0.8951013698626895	0.8202513218038497	2.347437425969603	1.2590486259694174	0.934535882838859	1.438672506277874	1.4276837517558332	3.0753061925786307	2.8468340003527226	2.0797170004257133	0.5024165205442788	0.7094986176792	0.5392474927307247	2.5516152030815666	2.698450561600913	0.6268469137533055	3.106741383424885	1.7632350381594757	1.801808447246326	0.43624005950730294	1.5917444980670492	1.1955556731788934	1.9228630658390986	1.7644455361922642	0.5008216655826667	0.4755794641071727	1.2330155995064476	1.355506742839802	1.9342874958601297	1.6813070380372308	0.48370302592017617	1.0781030067708444	1.796422171237078	0.7302524619477636	0.6676814998798545	1.532086082116389	1.3862822764291511
IL17.DTT.50	1.1200282406059565	0.2930837892908255	0.304693613211919	2.347185717416671	2.307283592812477	2.100431533045874	1.0996884455732314	1.039105756951244	2.1284386828790796	0.6784401493972516	1.6883364991121041	1.9339962336845005	2.2975057347721384	1.7698492859293795	0.6571493110977361	0.5847079876085386	0.1340789986462356	2.4829374175776695	0.40386351467485965	0.3129008880486868	0.8238331284993995	2.2993129028043335	2.445354326423137	0.5908855635141852	0.7965769812199797	1.715327107450345	0.23532528013041235	0.4285051719076624	2.5905604325598435	2.53625539878331	2.3148588264004677	1.7104167430627695	0.31311927773030307	0.32300356854251905	2.672191731462807	2.488524366476392	0.30831448149521096	2.1506129106416587	1.2455646734583032	0.33619934432643045	1.6386439757699676	1.1796104373983476	0.0	0.32148020384458853	2.680859991456979	0.7284319668581457	0.3048178451867328	0.3100907182977574	2.240166031419476	1.2516560857512713	0.20054154029875726	0.5746184491746535	2.135268158813307	0.6429772787892524	2.6937459111626336	2.7494346296597016	1.3190401577903883	1.3264999858595172	0.6511635603713776	0.7342343260049705	3.0787900054553785	2.6112698370152256	1.0988322908466694	0.1769491426787368	1.4782264942141377	1.6222878206070723	2.6295657726346184	2.14877262315711	1.6815667606851952	2.800045284700119	1.9564372583618748	1.7613292735393462	3.284005305089489	2.8727891006252047	2.986777489375945	0.7339249437866733	0.68778907113365	0.7142306021971073	2.720475270484491	2.588429691708648	2.4245655119836536	0.9583642433239602	0.38476245630330075	0.23261000917108043	1.5395582617170198	3.2181201284479797	3.6432842998753174	2.2771959179456815	1.9035811720388416	1.2879243522888977	0.0875889255787886	0.5371825357991786	2.611923454112702	2.4106212191311056	0.7200519905722123	2.8297324052658603	2.907208469018286	2.532034821504093	1.2613747589893591	0.3375473471200586	0.37646439698392725	3.0490531105368897	2.2153057965891314	0.9877203225311693	0.7010517218582518	0.6958003635764798	2.750286514109004	2.6644123859694835	1.705429545626114	1.6816715952972874	0.49768264031048476	0.6438845441806198	2.7584807541026586	3.0552726193336577	0.5611168659190463	3.1834607655132205	2.194004644485251	2.1971276932427877	1.5809144008986395	0.5113984604759726	0.21814631847021734	1.8478990386301768	2.1323923557595705	1.2215063447674055	1.4801810441052312	0.2081270505249138	0.1933180908477679	3.0828425383101927	2.8000375868053395	1.3512646106379387	2.038705556080424	2.7726351260986135	1.6653505023001307	1.6311828296835347	0.42498546845509455	0.20916455506186588
IL17.DTT.51	1.1988446680857163	0.5578007966596521	0.5232749263725831	2.4400239741327088	2.466653158468895	2.3213303549331656	1.1034752782177513	0.8850927678243609	2.1020519826773834	0.4062986290789149	1.7723684841342031	2.0487784586869813	2.164391531038755	1.6294550192494217	0.8516640754583074	0.8707475427974337	0.38046871171795377	2.329649207873352	0.5745284469201808	0.5586501182967247	0.6827515018927774	2.066283511719707	2.2737974583816336	0.5116780059840652	0.6973352214431905	1.8809110455624747	0.4688051369707366	0.30886815609216745	2.5855055345520825	2.5917098074681366	2.3688966365268467	1.8746152660930342	0.3743483019196325	0.3303751539690589	2.50222557142284	2.324917230214815	0.615041633645456	2.148343970354551	1.4606480360637935	0.6517144356688	1.581234246258654	1.3291178887228414	0.32148020384458853	0.0	2.637966730861633	0.9300166296346845	0.47054738779753585	0.2416045618703219	2.1393784090158556	1.3162580864381486	0.32953301845449784	0.6552892529181172	2.2909411616245294	0.8598130915131965	2.6667080995789587	2.73032274538087	1.524381985285092	1.515303365482928	0.5546812884003205	0.6208033828746718	2.8776572520060077	2.4085177431979052	1.034738404396396	0.4265618494627015	1.233964386709775	1.3770996647754619	2.343926972803658	1.9163541872100127	1.7174648340054377	2.7900266375762675	1.937577128638053	1.8576555227405445	3.298738304006334	2.9407094078969718	3.118643889983119	0.5876852693809274	0.5424910161444401	0.4776613117244796	2.743053876055355	2.6710825217276324	2.575326900196195	0.737274929482012	0.3211033232182154	0.19965960384291995	1.2483146142951784	3.0679808734932146	3.478033066645958	2.0821926299810127	1.9035489608078344	1.5657695752416176	0.34652354500882115	0.8005778188276439	2.475792040279436	2.3308139340989213	0.45122385369541945	2.559940293297892	2.745636647652635	2.4238455192366284	1.4867638485729402	0.6143064053358618	0.5262709622748184	2.998139957246608	2.388585279826039	0.9205156171325137	0.44465060287951247	0.4468634868941303	2.5050113831900873	2.471407671796394	1.4563761375179651	1.8220389011097928	0.7169661778780174	0.8017448875887723	2.5981499421757674	2.960403980801277	0.7671738542957234	3.015415054714959	2.0832697257837	2.074092695987753	1.7549656071605357	0.36460410511222846	0.3895336247410209	1.6219535577277953	2.049413514413666	1.292944916510985	1.6916060104570951	0.17622347049992224	0.2706489671234482	3.2614043633598135	2.9965129019034453	1.4411961605947805	2.216086903733614	2.8391985281002934	1.8934049117258258	1.8507900648840054	0.45237586118945367	0.2920123933872713
IL17.DTT.52	1.7463081515946763	2.906888238778085	2.9461791557238315	1.4415410833951974	1.9697505743683743	2.2980515144329097	1.5942585684042867	3.1912221808232912	0.8032187307330418	2.7046717041776334	1.340965472483234	1.5367936059861789	1.7741477318131817	1.7011762880239019	2.4344524575987254	2.769022447723418	2.8096125255508113	1.3422697621603283	2.8698084212482358	2.9458567508468314	2.9853911249209464	1.956285258065697	1.5987577968740259	2.9273077488074803	3.0818114886479613	1.7827749901430412	2.8854412606517834	2.796421238707516	0.8436508525224756	1.2009805916067413	1.0999863185878933	2.0005597039615606	2.6886965719920313	2.440461118143099	1.7042834700101872	1.6111584010740112	2.7095296386541032	0.5966053669842426	2.168384506586364	2.8296581891653183	1.470892973172908	2.039895688084042	2.680859991456979	2.637966730861633	0.0	2.2989488611709117	2.892353852866051	2.7506683495059887	0.6512466406183489	1.55220385604221	2.4949989620143205	2.137807134170462	1.7736025270793156	2.3939126470444654	0.8401689438573554	0.22343738308525632	2.1164059834708655	2.235052335497432	2.8840219932210127	2.8771257465649382	1.6593577690640142	1.6140232123357907	1.7789905312314387	2.539190581489256	3.0310601707492486	3.014377070039881	2.842814221534853	1.8465501740199068	1.1730751839631008	0.9821900515370175	1.1767552113267734	1.7080147963976982	1.1025805294435453	1.5197247877791633	2.0875377393897163	2.0614335753832234	2.7460664043409038	2.41701607742525	1.2588227224373318	1.5397415431081527	2.089583166393955	2.3800518441681966	2.7180321178448836	2.706617599714078	2.678797511031342	1.482203934980773	1.8304985978154487	1.698754444339191	0.8627272024135584	2.783951256043393	2.6841315854643626	2.696719525132138	0.8188528143503258	0.4208875464861179	2.65899593240435	2.5730089800065867	1.1947862581590964	0.6959257349390228	2.302534697523727	2.539983915558512	2.3755919885293872	0.41288692806672295	1.7584343053743547	1.7251091758894126	2.3502520424694264	2.3379854712477117	2.3031886375010724	1.8680513535794945	1.9843837859841722	1.9461666219135396	2.473014540930982	2.273356834532422	1.1082693410172377	0.8754460394941331	2.3639328085043934	1.5974533912992637	0.7533648192910161	0.8270586965273079	2.0453478249018353	2.7397726002405935	2.567385375190515	1.6471274470775559	0.6946664755064212	1.6121462378958955	2.306535356926628	2.5735951290812515	2.7472366254888367	2.6339461506887263	2.5377559339826674	1.5766446045165703	1.7806143873749072	1.0266195819751338	2.237921553147457	2.475633260898051	2.794274328209663	2.8052056779044916
IL17.DTT.85	0.5682886876895952	0.8738205194759678	0.9438323727248221	1.6773544274866825	1.5845914767922702	1.4005706967144116	0.7831355031854628	1.7432642513257208	1.6666509229510524	1.2974716325696178	1.092620659980286	1.2565863888896678	2.4116579267211287	1.899538357552646	0.19586848417671834	0.48160933246848575	0.8241843305157616	2.478290559123418	1.0148252322870168	0.9134434662009701	1.5109738892740892	2.4887347130511173	2.518849121305592	1.2915734531262753	1.50293723410387	1.0269662444672711	0.8889487028101478	1.1262456527346372	2.0573901471655307	1.909572309823401	1.7059485618449095	0.9844318414246881	0.9541166468958263	0.7918536809964437	2.7493256942639452	2.5589632518611065	0.542695167653101	1.7219813490576525	0.5448620409592586	0.6698547230100107	1.6114159103125492	0.47191329333767235	0.7284319668581457	0.9300166296346845	2.2989488611709117	0.0	0.9815800869733432	1.011176554995309	1.9966492395669504	0.74739307524152	0.6084114749693617	0.6014708864814655	1.4308652352133853	0.11043691169504147	2.190269956121967	2.3183704770371607	0.6096575176161165	0.606284561371464	1.3300614151056	1.3984779804954894	3.0763961246983604	2.6677545748375375	1.1608270731097576	0.5825558537032833	2.0900032996094153	2.2092753865738377	3.008519469503973	2.3140840659301056	1.3462937753346935	2.2593268114347995	1.4604990423751645	1.0866231302444864	2.7158592131813557	2.21391300066935	2.270316772038364	0.9002148714041257	1.321872410960883	1.197131486910691	2.12097816401163	1.9161249131076474	1.6999150571015234	1.4132382060733901	1.0541115942300376	0.9292170265222202	2.030529579846097	3.156126186304281	3.5933894021308324	2.396726747273095	1.4494692570345293	0.7593912027819103	0.6840210177601128	0.4192515755030493	2.4344914318519733	2.1200909494489975	1.317399644625796	3.1087471091743613	2.8112981276228157	2.3385694010945905	0.558366382297362	0.42574834263018035	0.4068325839039252	2.64308915251477	1.571255005720785	0.8527974670037878	1.127299658258115	1.1162893254120856	2.9790357671387495	2.790893870462963	1.9414092773552782	0.9674347510046689	0.2580699023583311	0.16857982064953486	2.6538816018297524	2.848070280883724	0.16801375578228792	3.159826018152842	1.9401062910983622	1.9666910288015442	0.853276590552984	1.1750602054898236	0.7554728109598969	1.9033789190994825	1.8987639123866331	0.6909611387071906	0.7656728879808864	0.8149548972373097	0.9093348352706382	2.3552197332612157	2.076356700124043	0.7639015423580593	1.3867061692489449	2.178356468735601	0.9782610356074464	0.9376923460672306	1.0880927591498664	0.9361916976651273
IL17.DTT.86	1.3872159975586809	0.18372654436527436	0.12791313019068137	2.6061274165628228	2.549066225409104	2.2966881086740614	1.3402757174107893	0.8485808538866023	2.3859290548696195	0.6750504026912535	1.9314710991978068	2.1856108314566436	2.342236370179096	1.8386156124281288	0.9254168382275372	0.7539057270245914	0.20558364315152153	2.5982515773827264	0.15521534691566913	0.1733344951480048	0.6504682315830314	2.386255179283005	2.5362158760844977	0.40273004513958727	0.5840960089609679	1.939028092164756	0.1342954067339955	0.34439430849397656	2.854596902823137	2.7994133297470163	2.5725405229163845	1.9607836600111066	0.24363722575080574	0.46716176710271606	2.752622945006946	2.5729761925104153	0.48888073674212496	2.367672403477968	1.4605181564753618	0.4211871203104413	1.735274346546453	1.446397184325906	0.3048178451867328	0.47054738779753585	2.892353852866051	0.9815800869733432	0.0	0.2797320606840921	2.4446706030880145	1.4991436776404579	0.4907326246735982	0.7647136757079032	2.367384630477796	0.8953560073694642	2.960165125554603	2.964548980059016	1.5398144932257622	1.5751697855214477	0.4778571259979844	0.5679626717960623	3.2188794343762073	2.7328540308722347	1.2172177215735667	0.42575176318978086	1.379826455939361	1.5311142479981747	2.6545737053527083	2.254400536939012	1.8493544257151207	3.0701652557619346	2.236053923001258	2.0381148801217135	3.537233011772742	3.141716933952901	3.240695000618883	0.9395903983188391	0.5792380559158091	0.7761520946149247	2.9979816520031526	2.856545464224604	2.678123090522966	0.9807461968111258	0.31464668711588917	0.28218394518146445	1.545434426528984	3.3411229744521163	3.765242969998636	2.369504130480107	2.14146253189391	1.4481661259692387	0.37312595348672506	0.7470500157434286	2.799752583257379	2.6146690806282664	0.7203568607248451	2.8878351405422973	3.0656305388444958	2.7059572003556895	1.4786430043552397	0.5576983713257823	0.66429630229709	3.2724731833963836	2.4033933983452616	1.225556847481262	0.8202312845210369	0.8155379686704216	2.8136591627698824	2.7384181267999	1.8091569655425441	1.9468777646676083	0.7610726407370699	0.9236725350718856	2.9245248656579452	3.2108703988300316	0.8212099759589209	3.302450309523239	2.4155729668694823	2.4175601626876904	1.8272844371409	0.43507102375441836	0.3268345360482616	2.0266095660203165	2.3208255250874763	1.4763644534652396	1.7084998462967698	0.3890279636376822	0.20510510000108345	3.318914033662752	3.0216436706727086	1.603071602631231	2.2313223029504488	3.0021824310564456	1.8585631343203215	1.8536459058877983	0.24827971859896555	0.18152420168230177
