	IL17.DTT.115	IL17.DTT.116	IL17.DTT.117	IL17.DTT.118	IL17.DTT.119	IL17.DTT.120	IL17.DTT.127	IL17.DTT.128	IL17.DTT.129	IL17.DTT.130	IL17.DTT.131	IL17.DTT.132	IL17.DTT.143	IL17.DTT.144	IL17.DTT.139	IL17.DTT.140	IL17.DTT.141	IL17.DTT.142	IL17.DTT.188	IL17.DTT.189	IL17.DTT.201	IL17.DTT.202	IL17.DTT.203	IL17.DTT.199	IL17.DTT.200	IL17.DTT.217	IL17.DTT.218	IL17.DTT.219	IL17.DTT.220	IL17.DTT.221	IL17.DTT.222	IL17.DTT.25	IL17.DTT.26	IL17.DTT.27	IL17.DTT.28	IL17.DTT.29	IL17.DTT.105	IL17.DTT.106	IL17.DTT.103	IL17.DTT.104	IL17.DTT.53	IL17.DTT.49	IL17.DTT.50	IL17.DTT.51	IL17.DTT.52	IL17.DTT.85	IL17.DTT.86	IL17.DTT.87	IL17.DTT.88	IL17.DTT.89	IL17.DTT.90	TKO.DTT.1	TKO.DTT.2	TKO.DTT.3	TKO.DTT.4	TKO.DTT.5	TKO.DTT.6	TKO.DTT.43	TKO.DTT.44	TKO.DTT.45	TKO.DTT.46	TKO.DTT.47	TKO.DTT.48	TKO.DTT.31	TKO.DTT.32	TKO.DTT.33	TKO.DTT.34	TKO.DTT.35	TKO.DTT.16	TKO.DTT.17	TKO.DTT.18	TKO.DTT.22	TKO.DTT.23	TKO.DTT.24	TKO.DTT.19	TKO.DTT.20	TKO.DTT.21	TKO.DTT.58	TKO.DTT.59	TKO.DTT.60	TKO.DTT.55	TKO.DTT.56	TKO.DTT.57	TKO.DTT.69	TKO.DTT.70	TKO.DTT.71	TKO.DTT.72	TKO.DTT.78	TKO.DTT.73	TKO.DTT.74	TKO.DTT.75	TKO.DTT.76	TKO.DTT.77	TKO.DTT.87	TKO.DTT.88	TKO.DTT.89	TKO.DTT.90	TKO.DTT.91	TKO.DTT.92	TKO.DTT.93	TKO.DTT.94	TKO.DTT.95	TKO.DTT.103	TKO.DTT.104	TKO.DTT.105	TKO.DTT.106	TKO.DTT.107	TKO.DTT.108	TKO.DTT.109	TKO.DTT.110	TKO.DTT.111	TKO.DTT.112	TKO.DTT.113	TKO.DTT.123	TKO.DTT.124	TKO.DTT.125	TKO.DTT.126	TKO.DTT.127	TKO.DTT.128	TKO.DTT.129	TKO.DTT.130	TKO.DTT.131	TKO.DTT.132	TKO.DTT.139	TKO.DTT.140	TKO.DTT.141	TKO.DTT.142	TKO.DTT.143	TKO.DTT.144	TKO.DTT.154	TKO.DTT.155	TKO.DTT.156	TKO.DTT.151	TKO.DTT.152	TKO.DTT.153
TKO.DTT.46	2.2721882764435635	2.8921487663304806	2.8781935832494256	2.991560224172658	3.4147995416741845	3.718296780257874	1.9320445702496323	2.4620074729155297	2.1997150887975567	2.3703824144540406	2.3466245122840457	2.7740717726237545	0.9032873334750792	1.0275410957135764	2.632266594230529	2.994161245994337	2.611700475132658	0.5714569514203992	2.5914316059884115	2.800008138216722	2.337414126172606	0.4043846254862624	0.6910575480652947	2.4236195515842365	2.4598036998032615	3.211814676499455	2.670936557292648	2.2538869371610737	2.4276523429601395	2.787644583424332	2.5903603557359296	3.113915963895782	2.4119404283395682	2.23789031493711	0.783839779957311	0.535531142248424	2.86700185715062	1.6407394047857122	2.9933005200637774	2.964931599731947	1.284576801503732	2.753184546429695	2.563548737472976	2.298228101232288	1.5900433339235864	2.6968085743022865	2.602582312510806	2.358358064795948	0.9074574463913564	2.109110183143012	2.388558337194593	2.346978500295703	3.009794135702698	2.792175436300955	1.7396894002005436	1.712956041704558	2.8609136026064297	2.952374098562303	2.679162839450987	2.60818739168504	0.0	0.2771615818449129	1.7344658984802896	2.5266295051817687	2.243999674272042	2.1152134743710707	1.2495041798245388	0.44120643943888344	2.027402311838899	1.9080158515551466	2.5046641594201087	2.3574394198379554	2.6743184119438617	3.139613211013826	1.9461356446358775	2.4292748291763178	2.1172833310097183	2.3981372164998116	2.707735348191378	3.003359173503483	1.8846941577418064	2.5545720875630598	2.583383675866691	1.859584929738516	0.6197515202475407	0.7768672951765557	0.5284346623513733	1.715711292415313	3.326805074065559	2.673069429083905	2.894467184652223	0.7587166230873483	1.2928830282770458	2.2720646336807198	0.9603551308997232	0.49002355692871563	0.8488835047906381	3.0668807929074062	2.7225139460739864	2.4924659353525676	1.7470351741582981	3.0805936580595423	2.011841619252556	2.0999621397125234	2.1339104245214657	0.46685664768375357	0.5440578609229991	1.0347164413297194	2.776243835664467	2.7467442381139744	2.517850158334175	0.5302759972505465	1.279454909737999	2.7151327482663197	0.7123932086334892	1.201459865425074	1.2342888702453716	2.9444418226433324	2.5598785760227454	2.5684781643065913	0.9268915666082287	1.2537451971638744	2.2832275325280493	3.245020465656741	2.6474204938603734	2.727552631523596	3.7654097739258177	3.7666986677364704	2.3939908703305974	2.7405968603674133	2.655524229717601	3.0275136717170303	3.1260326664663025	2.6695238218859236	2.679492884305882
TKO.DTT.47	2.0382852741943647	2.7452663166919593	2.746199353424498	2.7286145290518404	3.1525098446465836	3.456882176823771	1.6936047972137755	2.429252399008805	1.9566667526805968	2.307904738744901	2.081910481417224	2.515887678329168	0.8989898367491622	0.9829112434741364	2.439818839504269	2.808548624594875	2.478448778830408	0.6029053258312945	2.470813795665036	2.6609636173454954	2.2810391728266226	0.6030378053491484	0.692283794393021	2.3378279944723066	2.3948983291565513	2.9446034625783915	2.5210100703251386	2.157625636367846	2.181158840818356	2.5254629724806197	2.3268563089326095	2.8600577310424105	2.298241387124607	2.10047429146075	0.8689221161233465	0.5966556926308387	2.6947644667918307	1.3649589299989189	2.747851003437291	2.7977221713026657	1.1015921803187203	2.5165180509591956	2.4176467897926894	2.1812549911078576	1.3505653356605307	2.487411696556372	2.4753420577624667	2.2493506479502416	0.6555289690586555	1.863408962473316	2.2294659353198334	2.18392102868215	2.767153022424592	2.6318560093304955	1.5005357116904787	1.4422000577816683	2.6304461270466026	2.7458317233321	2.6048820234849632	2.5335112721190534	0.2771615818449129	0.0	1.5376151000231286	2.384088731041825	2.2672662205682568	2.156256400381484	1.469423968744828	0.4280717267949836	1.7898794331360945	1.6774069958010844	2.272665548356466	2.0996011071349012	2.4164280423145343	2.878979553300615	1.8218743342662167	2.361357434667306	2.046159745871361	2.1566441288650355	2.451565732130488	2.754943230728197	1.7701198553492135	2.4536871273626444	2.467870124812204	1.9150812522904572	0.5841948949089412	0.7974652618393692	0.46630812426543766	1.4555470532644594	3.1314044446368094	2.5566405108941996	2.749008924763971	0.5063282926020661	1.0238651034913104	2.218034529474178	1.180228750674122	0.3262424196998963	0.581962920559469	2.8504865342403716	2.578495952107469	2.354035463810487	1.4966102245645065	2.812073310289392	1.8294696241534616	2.003422839139065	2.0281594220531582	0.6340366905315095	0.43884235029758034	0.9602279837802558	2.5523779251855796	2.59666541703462	2.3631082201767692	0.30950511047817175	1.0700282969437929	2.5626617138940877	0.6563446429675803	0.960007659857735	0.9914027245266234	2.7245110339946694	2.466359759652621	2.4566998058740324	0.8283708420574971	0.9773967371445661	2.049178990528903	3.027866904480345	2.5274179404615835	2.6116500292758897	3.506830899243668	3.50509165455152	2.157474631510446	2.47992320946392	2.380287997935111	2.789718142455029	2.9106517753309986	2.5702153591523635	2.580230936503194
TKO.DTT.48	0.9260972426770084	1.3035016409472284	1.3540721923252685	2.1138317892724	2.245694652559769	2.32150466402302	0.5900814564777557	1.5476023147928397	2.008273409159073	1.3000508202163523	1.2800192094708842	1.5941536015716038	1.5955876909182094	1.2053177905382215	1.107227904463998	1.3636184346793663	1.1180413798585234	1.9157549872957462	1.1295108206095779	1.244793433958458	1.307617813495951	1.8865484976832692	1.8079552603353837	1.19262803080248	1.3467581212142206	1.9422317635807815	1.0873629297851326	1.010481771978016	2.1699534434016052	2.0979693289965478	1.952690951425999	1.8907973565242464	1.022254615902765	0.7628211629281639	2.098142411908014	1.7833277589411927	1.2363660834894226	1.2876643887744859	1.4776470653860536	1.3317372656601885	0.7361532160930172	1.367197370618078	1.0329594628411347	0.9695584701324989	1.8814298484491079	1.08680257770843	1.1188383562623285	1.0215818969692212	1.4954834345997412	0.7608419507493643	0.8325074759317779	0.7171484143529105	1.4746094718165306	1.1876750501435986	1.5605718240082302	1.5185444437179831	1.2654020235043348	1.3464226229806007	1.4667268144105483	1.4057307960198822	1.7344658984802896	1.5376151000231286	0.0	0.9798667716104447	1.7449354570201872	1.7680696768137618	2.26464796563877	1.3645011208931106	1.8104457680595756	1.2396154734917806	1.237761179503125	2.0566861102451393	1.9432377912789667	2.0690247495687757	0.6946157343563661	1.3051529398730002	1.0794582060578914	1.8822975487340958	1.8544040364897185	1.769763021215295	0.658986764389523	1.213046699218497	1.1711523797428418	1.6901403665182613	1.8752945091238016	2.091967769903071	1.2939036745739603	0.878073380753534	1.651864114417608	1.2532302186532873	1.3430742331097305	1.4758955819112924	1.368445628946548	1.2773851210481624	2.076316091030634	1.721563552475022	1.14052003169536	1.4311808188016177	1.1587353385217107	1.0023562629136857	1.83336802372366	1.7451342549102855	0.47340628224004344	0.9157532343991631	0.8837959521474559	1.7022776269801938	1.4460436762829239	0.9344770457947755	1.2780806828606903	1.1897264716606981	0.9838493795326102	1.613080044169603	1.7719887143047406	1.1481133247092938	1.9200651958672712	1.1026942349157303	0.8608340314212451	1.3921853795065737	1.2560614521135152	1.1664050023135424	1.1495305618184857	1.0952327471327281	0.8254929160436468	1.6313071801018548	1.202134897111555	1.2917535955203527	2.5454584728974745	2.4832852280685747	0.9233281913603895	1.3512495911732532	1.8296380943952644	1.435910959713001	1.5287384940947966	1.3142526937305712	1.3358209278559539
TKO.DTT.31	1.3001063999254525	0.36780731028397257	0.37624960359184945	2.5949204718841514	2.511511357332034	2.417082742877578	1.2619003805654518	1.0832048171764266	2.7622167192188245	0.762362752945025	1.864017038346466	1.9646320981598802	2.3652606827006815	1.8908481481393116	0.8481209013432254	0.7893684694677445	0.16927994644704716	2.7807491617063613	0.3683226635490149	0.2783645777488698	0.850322880046641	2.6449647611865066	2.66163070836741	0.5796650773898963	0.7755285738923824	2.2474598553536382	0.1703463445608329	0.5009992462631363	2.903785979435314	2.6885227873802293	2.596914071248513	2.1246508523332754	0.3189962632758549	0.2911089861303284	2.9305203629922216	2.6020424259902843	0.5364196527736773	2.193484308801611	1.5632758162092832	0.5511169815045452	1.6103758788066473	1.5091348877542519	0.1910147366076095	0.3883332567518287	2.81614533378975	0.916372087047375	0.18176900241094843	0.3572495147865098	2.418254772537934	1.3410743929248508	0.3119251526713147	0.2868856693183517	1.5210480247027733	0.37750750172008457	2.3247448094809853	2.426176914455088	1.2353795303937942	1.0284736201917863	0.7842061165618341	0.7574652492094883	2.5266295051817687	2.384088731041825	0.9798667716104447	0.0	1.5278249104156882	1.6421242850596074	2.6785758299529876	2.0990187682565793	2.5379972636829735	1.8402867794615916	1.4888968483181217	2.8348071657774505	2.5033921814704203	2.4185852878199756	0.6241875872039813	0.742346645956278	0.7349394088788067	2.4809202560657853	2.348326855662865	1.985263866940449	0.6843166279218199	0.43524044522330346	0.28424452857365023	1.6768660458385416	2.769942603035852	2.978660386466905	2.078128220291559	1.6897678252104793	1.07583900035928	0.32505167691495995	0.4274289651272053	2.386334865340853	2.2995061483066603	0.8507282134316608	2.5843712526711284	2.6194536757348628	2.0883814998119106	1.1566910083455118	0.20095538927670462	0.17858768997266364	2.7349515004327096	2.1028674522874287	0.7106196980941071	0.5788273815993563	0.5057039662525002	2.3978142520926524	2.3054155671280765	1.5232029108777851	1.257385607587728	0.3215610481168935	0.3170625943707833	2.519180637551651	2.7499459171597525	0.2982087309469264	2.8310045153217795	1.9403017565716092	1.723342286802791	1.2395670719258804	0.5272615570862647	0.3266558484171498	1.7872663063055254	2.0457590882254757	1.1951883563921328	1.3210859013843088	0.2681811114171491	0.35127565881803463	2.70226788031855	2.6280665218095813	1.235542321354192	1.7182707415061194	2.4824939010042826	1.4138636995268083	1.2450364931295643	0.5335714786258274	0.47584773761106336
TKO.DTT.32	2.510429007438058	1.7645120270402348	1.6301901087806876	3.8042594940318706	3.881659228461925	3.87508034187586	2.2833851079371588	0.5272390884673586	3.589921883388458	0.805475378911758	2.9955386824408	3.249399644038565	1.9621386162832917	1.5305960750868635	2.2596008634180413	2.302982097026501	1.525872309879752	2.488661250723129	1.3038662580144234	1.6314520536488262	0.6879379445659715	2.1636726254797813	2.3534425376178114	0.9673818053171865	0.8023580917211033	3.6037908263222	1.6767204241733067	1.049044459225412	3.791730171206486	3.7942894829491327	3.6482279711854533	3.4871586734885636	1.2100298892096364	1.3885309744213854	2.5089988293744496	2.229411088526982	2.0507441618904028	2.8883286913861275	2.997354543651943	2.0447026439948655	1.8087197274801177	2.878030521801253	1.637857428093537	1.3308211450152356	3.316913256756201	2.3749302021445056	1.422972342047097	1.199801637631264	2.6842517034165487	2.4568289644445125	1.6871549918942417	1.621166234858086	2.967908979186698	1.87935765042406	3.0478036981580208	3.099415892976906	2.6910975249640483	2.5300863595752916	0.9576124355763601	0.922931768252475	2.243999674272042	2.2672662205682568	1.7449354570201872	1.5278249104156882	0.0	0.18615282471538047	1.6762955118023783	1.8626280094113368	3.3432733543373447	2.7357530994407275	2.755826718126943	3.711762548947296	3.613166968637807	3.723773051730982	1.3216719860462576	0.819410482527384	0.8713511412843359	3.4655846876929606	3.5107415303080827	3.3392868095086135	1.145406920418244	1.1589617912718142	1.3388644584156002	0.47942262940874686	2.5673782317310163	2.7020973363289658	1.8409073662764894	2.5352676093843565	2.589442718593182	1.4135151889601478	1.820373289848479	2.5741692291047786	2.79893023626249	0.6859179809347191	1.7297155724838762	2.582048516822107	2.2910372057970334	2.670688314975192	1.649477193477688	1.5410684412412485	3.3491514768119197	3.4063820067581245	1.7803888507882388	1.0667179329378003	1.143250720353009	1.8790321134239119	2.1206450039696745	1.4236181379995831	2.6794573378678046	1.778360307084067	1.7341819545296364	2.531426038039421	2.9717228572874674	1.7760936629704602	2.6664810915196893	2.437479143626351	2.2508193185271352	2.713353324363745	1.0806628563844187	1.2645390112545738	1.861919317057446	2.5516408643909774	2.430812106920632	2.841194105803344	1.402559381386646	1.4037623647169617	4.12620836062667	4.066662127083964	2.5175960622609446	3.018437937904345	3.571893973585276	2.878649798217627	2.754827297956695	1.1679986380680862	1.236580740590313
TKO.DTT.33	2.549760281541667	1.9001303479974947	1.771293196757727	3.826641696158172	3.93319250007351	3.9521747352495917	2.306057448138079	0.6965832498148902	3.5596400038718268	0.9348996985649614	3.0173188874254238	3.289828546549988	1.8525840693573294	1.440430707288107	2.339622112264117	2.4141773220350675	1.6462709689858637	2.363979781452524	1.4398548709040204	1.766620940760234	0.8251876778806607	2.021481413167486	2.235118349586563	1.100752695621847	0.9504620051761797	3.659093700900508	1.7968249381482597	1.152436067082281	3.767395151298269	3.800856950798544	3.648701035642051	3.5389932897597878	1.3287203854664256	1.477243181851848	2.3764727230703704	2.1028188143363455	2.166264902455095	2.858514324295043	3.071932473445633	2.169359381283506	1.7742218809677024	2.936871085474325	1.7469503953713716	1.4221097530003248	3.255791050277428	2.4583877301108212	1.5505241316861818	1.3091789237010134	2.605097657152414	2.487279342630704	1.776656226217528	1.7133835868819371	3.0454336275353104	1.9979102392585064	3.0117171589545846	3.0633949528065196	2.772357497527535	2.625264546987794	1.1236992190454917	1.0837827412467471	2.1152134743710707	2.156256400381484	1.7680696768137618	1.6421242850596074	0.18615282471538047	0.0	1.4945871766990995	1.748824938803981	3.312764593243377	2.7276429586539357	2.7991794704206385	3.689027384376995	3.6212591075591445	3.76309032076308	1.3713556581514406	0.9619745874029791	0.9547842742811303	3.4570609448743745	3.527654538916067	3.3905551456023244	1.1951956425270365	1.2965209546373946	1.4669648390316277	0.33157359777106366	2.450210787819253	2.5777769353842146	1.733585941378725	2.5281836480427184	2.7125318243764136	1.5450749770927048	1.949509029905652	2.4884819935675866	2.7452589075650553	0.8083504959463745	1.557030988019534	2.4735675109028925	2.220413701738166	2.7689132683703255	1.7757905167471382	1.6475505617505128	3.299654040996437	3.4640507369440168	1.828146024198591	1.1447434021934353	1.2243759783308983	1.7375259626397423	2.0154293689388774	1.350323979293165	2.751386352705867	1.896963611023401	1.832486173832299	2.4294783315539576	2.8969296538269353	1.8924055767571566	2.552127557970944	2.388426662903388	2.212122012145561	2.79743068659262	1.224630833503446	1.3974498717971475	1.7840040839053406	2.50639952362306	2.4767333123014996	2.942665921091529	1.5342472085451253	1.5434039801868609	4.1881942383000865	4.133913363327011	2.568781593998547	3.0722815028590658	3.5845248810947874	2.9632252789978293	2.8514215273672074	1.3196346688798168	1.3804626084770923
TKO.DTT.34	2.9779863278191465	3.0226524558921635	2.93811670776759	3.9876788094926634	4.308128500105382	4.520252938123787	2.664722415131448	2.106367914195567	3.328860866072482	2.1725615042498037	3.258877214805333	3.635617190746537	1.4006666707384343	1.3493769448219306	3.0709351149763315	3.3365832723990785	2.7149161631176684	1.5334535507965452	2.620591046047478	2.9004138973701776	2.111763701809215	1.067980649773571	1.526774882175479	2.3189628514821803	2.2524605215978726	4.087513746261215	2.842901632443611	2.232526636385665	3.5657102411888166	3.842225934342057	3.657025446738025	3.9449619373242215	2.440325830314519	2.4106152926292816	1.4957538880625132	1.3304533833759504	3.1413808869137667	2.735821182873976	3.6869447285086725	3.200113814735552	1.9202071229822242	3.451055633020968	2.7389274710868303	2.382486642905226	2.818528790191244	3.196569445099073	2.6700376905720473	2.3807263902052784	2.106045777073549	2.8679114328242963	2.6534420319363674	2.61956221359414	3.683233337790878	3.010292857731906	2.7984805849170242	2.861386866769367	3.462103160665758	3.4217450229353528	2.47974468605117	2.4206317476992583	1.2495041798245388	1.469423968744828	2.26464796563877	2.6785758299529876	1.6762955118023783	1.4945871766990995	0.0	1.1824178332829045	3.10534166880815	2.7790465241224953	3.2195764322230565	3.512724216731479	3.688731231043039	4.057722903556832	2.130923917926125	2.2411623254169397	2.0130635675018183	3.408843991620161	3.6714279889537984	3.804700165707206	2.0201877581190106	2.501538814455304	2.6018049731402124	1.2407736042144335	1.6727975992154884	1.7190409188657068	1.2661915514014968	2.629732805465674	3.687171466822309	2.6877170112499114	3.030650462719689	1.9542458805093408	2.442458028020537	2.0506343760335493	0.2972893873375154	1.736360888132653	1.9046391470553212	3.572468223336146	2.8591724417103217	2.641293525734786	2.9507521668963674	3.9357295480434127	2.44948282473168	2.1157121626535944	2.185102777106456	0.8945755733805566	1.4729531113310512	1.3686508267401718	3.377364239003545	2.922377529201967	2.7504474926540654	1.7655947787386064	2.4312658766945368	2.904901066237288	1.7835973513919772	2.184819871157239	2.1379475408834265	3.5016439862619775	2.469217948529073	2.565684497821956	1.5268972010915376	2.3237365674182784	2.9634612361472406	3.75287736883361	2.677722123050336	2.7270966858284287	4.624611656815797	4.614795373060211	3.078114497386294	3.5463233228591378	3.7025756118268602	3.6585024581515744	3.635924190109636	2.5887718616800686	2.605825615193667
TKO.DTT.35	1.9630954789112727	2.4652723381546786	2.445100105926706	2.840695736102543	3.203201038153058	3.463051351154048	1.6247428008564861	2.0427343629561387	2.175517892519308	1.934167429644759	2.1332719466485375	2.540564859192128	0.881839994208939	0.7750923585942819	2.251195609071431	2.5959171204552107	2.1790733487526555	0.8738449362558397	2.1629063992428827	2.370256822169004	1.9077911314534743	0.6425948627979555	0.8846195724882442	1.9877525907454818	2.027210547609564	2.9873213599111645	2.2460034623916427	1.8151621201508414	2.4061625020886037	2.6784448148052897	2.488199912658054	2.8712618233547267	1.9768704048758472	1.8088176073211881	1.0638410400986222	0.7300573981834723	2.455990538594403	1.5559712893319089	2.688754335649422	2.5494401572225067	1.0127101629066633	2.4499893728964786	2.1366606378758273	1.861370632520103	1.6859581104095616	2.3288334917560434	2.1692089633594143	1.9200924437479097	0.9673386678908248	1.8166544959233926	1.9702867662954744	1.9328455546823538	2.6981958469609424	2.3726825531446076	1.6573500630367377	1.6839090444151252	2.523722943343994	2.5806769338201065	2.248986926493453	2.178053533166808	0.44120643943888344	0.4280717267949836	1.3645011208931106	2.0990187682565793	1.8626280094113368	1.748824938803981	1.1824178332829045	0.0	1.9667714936990024	1.692830057455692	2.2084770424461277	2.3373548069123546	2.5398736902369468	2.9417304325279057	1.5125328654755126	1.9957108662515102	1.6780294789156158	2.2811744039017494	2.539979121534307	2.747870555854081	1.4519578108013598	2.1174496709610278	2.1460628609928682	1.4955247039113035	0.9107814093419304	1.1029132042353922	0.2948634643926035	1.4935549595094453	2.935264413986762	2.2353372416978075	2.466503343779545	0.8227540190528051	1.266380436958799	1.8399488274262101	0.9170899610900848	0.7539952085762277	0.7600589366281179	2.7051112874286494	2.2945397989548924	2.0622620546653265	1.7927108976323367	2.852236420805046	1.6164537606850524	1.6600472311395165	1.6950139536631923	0.4649792698941624	0.5669024014336547	0.594012424300086	2.4394540937128872	2.321598200674989	2.097001721404167	0.7227589924137687	1.4157298870778001	2.291311991856911	1.0053263332285785	1.0329428088863524	0.996067288849863	2.596173502374905	2.124262660698396	2.132119883086728	0.5840315844050716	1.1460976178037308	1.9631904821639499	2.8859850826193116	2.2111660056792015	2.290445728240188	3.5406245264547094	3.533679440205228	2.0773762299240515	2.4808452867681723	2.532692215209619	2.7022982474443054	2.766526925137295	2.235948238446571	2.24032340785412
TKO.DTT.16	1.3504732412765348	2.770309971480275	2.8592027903705173	1.1390534466953677	1.7009011611407119	2.2136331151393214	1.3388868896063313	3.2274015572755306	0.3069868652411278	2.9265041824462728	1.014625100632187	1.2683953012389377	2.4746436237467715	2.3866390317391857	1.988425097087934	2.418369266284277	2.619637217154304	2.232646614173706	2.8237044283670016	2.767346695053274	2.986596510344594	2.392160636307296	2.3045710262918977	2.869097795441182	3.0251630321805587	1.7043830443347578	2.572477972097003	2.6428268475952335	0.5291801116389171	0.8889826328219863	0.7362396921381257	1.5263938851360108	2.675142460240774	2.3682080436650437	2.5234280224430568	2.31430118729086	2.4805653716764313	0.851320652183718	1.8498889345458527	2.615308672522337	1.9687030254976643	1.5586127092008315	2.471063763143286	2.4563821977977334	0.9615340203192463	1.9797757534726526	2.7033958717965643	2.618799852798594	1.189213298840095	1.3146842106475762	2.24694804568457	2.298720715237973	1.8935959437893253	2.536128974054463	0.31438159872429106	0.8221070876850173	1.9304610791328913	2.1580383727151777	3.176933177833147	3.118588438364486	2.027402311838899	1.7898794331360945	1.8104457680595756	2.5379972636829735	3.3432733543373447	3.312764593243377	3.10534166880815	1.9667714936990024	0.0	0.7315051539337166	1.341380674986951	0.6482642133005305	0.7836048828262158	1.3913805278968054	2.194573283282071	2.9807356713414657	2.668057197328304	0.44490633811567293	0.8934424450000643	1.4763740287913063	2.3277786373934033	2.8587022714902615	2.741064761712806	3.103574227070624	2.1083712497692275	2.309611617729707	2.038821849050319	0.9521363613394558	2.6428855116968437	2.7801509890231686	2.7098521985740667	1.3113319659759601	0.9077661538765533	2.9232433340238138	2.8558570763482467	1.6970849968620525	1.4980994546181654	2.2067234951806545	2.6542111472485312	2.474816251770767	0.7474687102895559	1.832211545060517	1.840898352849108	2.50547070854138	2.470367609957961	2.3807305213789385	2.0268621830276237	2.0133167942307515	1.7809286377862161	2.5623660746405106	2.3359452159729153	1.6199075928242461	1.6783337718439242	2.5277542853651602	2.085194395038609	0.9692489407617528	1.1298265285803044	1.9779483269743823	2.930773295756141	2.791462397318937	1.6641344942873029	1.0782466756055273	1.4741846952982192	2.293686162139394	2.7635473277178804	2.8570456423760917	2.0322234143743874	2.1044240523683713	1.5115107845395297	1.5881410121293458	1.1053645268589227	2.011282178710007	2.1956880390210545	2.9994637413896923	2.93276618667167
TKO.DTT.17	0.7322103898285417	2.0704215673429767	2.150773166139144	1.2706928938906066	1.6215575066592818	2.006448144679619	0.7621212106109252	2.567592449842854	1.0012706179110082	2.244025349679759	0.761396846506108	1.013044175985691	2.2667909617311386	2.0403366082889196	1.2975267657836245	1.746080502823013	1.9084316199250457	2.2037276722726595	2.144066836494218	2.0656182978344138	2.3212616367202266	2.2506240421232513	2.2265407406012407	2.1854794320074844	2.3468028415545463	1.5542412429961063	1.8720256290626582	1.9574374622272492	1.1771965106544882	1.1907577623403658	1.0620422657086426	1.2905921639898699	1.9848935745944485	1.6788135282564507	2.4812477266181228	2.198827221410994	1.788811579033581	0.9256545162360991	1.4046573449283404	1.9239748093750069	1.6126462827070216	1.0441310950553335	1.7593173266501496	1.7463298457995087	1.3800226369637012	1.3349284761300007	2.001565794450385	1.9201265765081181	1.2545408581543671	0.7739695206934645	1.5404395126778423	1.6220472552755514	1.4295688576570584	1.8340625839332818	0.5732206940354259	1.0718693587566925	1.3792589796232286	1.5260963517272483	2.494269540779978	2.4391820294694724	1.9080158515551466	1.6774069958010844	1.2396154734917806	1.8402867794615916	2.7357530994407275	2.7276429586539357	2.7790465241224953	1.692830057455692	0.7315051539337166	0.0	0.7665131209473102	1.2161587739351432	0.9808647042890748	1.3387039741424822	1.5121519159044017	2.3023021858894888	1.996335477572217	0.7366921060836303	0.9240815039250734	1.1680925857887283	1.6829102712139774	2.1621597767613068	2.032959787598678	2.5394096268283457	2.11202171982754	2.342741619402463	1.7762412748591645	0.5623597234236528	2.0129415267986674	2.065665707220607	1.9974775992988312	1.3192602563539115	1.0092706700728333	2.256720182081612	2.5618718725101313	1.72004923705586	1.356141325060359	1.616860616992351	1.9509858802984257	1.7624975046248457	1.214193624438009	1.645623496437932	1.156554952822097	1.8252151941294519	1.7841257240335773	2.1494454283021427	1.8702686728597466	1.5363196298900859	1.1907122310002216	1.8505994873195708	1.62120005312253	1.6215513196920006	1.834078345104506	1.817965319175564	2.1234948353616376	0.7208285604706766	0.7569997871895575	1.3904842808917934	2.240362939229765	2.0919847363497692	1.2555807650167883	0.9871775316738536	0.8730858827245515	1.7232044521441108	2.0549358136582536	2.1473718317021278	1.9333735950175275	1.977022802427494	0.9342353728825896	1.2591820963744935	1.2689946374271985	1.5170880354350222	1.6083767586273812	2.309716080400705	2.2248774793790904
