	chao1
TL1a_DTT_86	199.35294117647058
TL1a_DTT_193	274.37142857142857
TL1A_FP_675	238.84848484848484
TL1a_FP_288	210.0909090909091
TL1a_FP_66	250.09375
TL1a_DTT_207	189.28571428571428
TL1A_FP_637	68.54545454545455
TL1a_DTT_196_Repeat	175.44444444444446
TL1a_DTT_286	271.875
TL1a_DTT_90_Repeat	192.33333333333334
TL1a_FP_143	350.625
TL1a_DTT_131_Repeat	123.42857142857143
TL1a_DTT_230	226.44444444444446
TL1a_DTT_75	134.0
TL1a_DTT_61_Repeat	180.83333333333334
TL1a_FP_87	184.42857142857142
TL1a_FP_100	303.5357142857143
TL1a_FP_99	140.25
TL1a_DTT_246	280.29411764705884
TL1a_DTT_128	220.625
TL1a_DTT_283	285.4516129032258
TL1a_DTT_194	265.5
TL1a_FP_196	224.3846153846154
TL1a_DTT_100_Repeat	179.0
TL1a_FP_131	163.0
TL1A_FP_688	187.5263157894737
TL1a_DTT_198_Repeat	186.5
TL1a_DTT_97	166.77272727272728
TL1a_DTT_88_Repeat	161.86666666666667
TL1A_DTT_630	256.1578947368421
TL1a_FP_246	214.1
TL1a_DTT_229	228.36363636363637
TL1a_FP_169	161.47619047619048
TL1a_FP_270	177.0
TL1a_DTT_162_Repeat	134.5
TL1a_DTT_66	124.0
TL1a_FP_160	317.29411764705884
TL1a_FP_283	285.2857142857143
TL1a_FP_194	157.14285714285714
TL1a_FP_61	142.76923076923077
TL1a_FP_241	99.17647058823529
TL1a_FP_286	238.10526315789474
TL1a_DTT_140	163.88235294117646
TL1a_FP_229	219.35714285714286
TL1a_DTT_89_Re_extracted	271.7142857142857
TL1a_FP_78	162.0625
TL1a_FP_210	214.03846153846155
TL1a_FP_208	88.6
TL1A_DTT_641	219.02380952380952
TL1a_DTT_244_Repeat	254.57142857142858
TL1a_FP_101	230.79166666666666
TL1a_DTT_99	220.27272727272728
TL1A_DTT_639	71.75
TL1a_DTT_87	207.375
TL1a_DTT_197_Repeat	149.71428571428572
TL1a_FP_244	181.89473684210526
TL1a_DTT_266	372.2758620689655
TL1a_FP_232	106.0
TL1a_DTT_270_Repeat	254.96875
TL1a_FP_233	178.44444444444446
TL1A_DTT_687	60.42857142857143
TL1a_FP_63	127.23529411764706
TL1a_DTT_232	156.8
TL1A_DTT_689	156.56756756756758
TL1a_DTT_142_Repeat	194.11111111111111
TL1a_DTT_77	165.54545454545456
TL1a_DTT_98	144.42857142857144
TL1a_FP_243	129.21428571428572
TL1A_DTT_628	244.16129032258064
TL1a_FP_268	304.25
TL1a_FP_97	163.46153846153845
TL1a_FP_285	246.2
TL1A_FP_627	244.58333333333334
TL1a_DTT_288	128.1
TL1a_DTT_170	250.1081081081081
TL1a_DTT_101_Repeat	188.5
TL1a_DTT_208	177.8
TL1a_FP_170	204.14285714285714
