# Constructed from biom file
#OTU ID	TL1a_FP_162	TL1a_FP_88	TL1a_FP_230	TL1a_FP_89	TL1a_FP_234	TL1a_FP_128	TL1a_FP_129	TL1a_FP_287	TL1a_FP_86	TL1a_FP_198	TL1a_FP_161	TL1a_FP_266	TL1a_FP_197	TL1a_FP_159	TL1a_FP_132	TL1a_FP_130	TL1a_FP_90	TL1a_FP_195	TL1a_FP_158	TL1a_FP_231	TL1a_FP_284	TL1a_FP_267	TL1a_FP_269	TL1a_FP_288	TL1a_FP_87	TL1a_FP_196	TL1a_FP_131	TL1a_FP_270	TL1a_FP_160	TL1a_FP_194	TL1a_FP_286	TL1a_FP_232	TL1a_FP_233	TL1a_FP_268	TL1a_FP_285	TL1a_FP_85	TL1a_FP_127	TL1a_FP_193	TL1a_FP_265	TL1a_FP_157	TL1a_FP_283	TL1a_FP_229	TL1A_FP_626	TL1A_FP_677	TL1A_FP_674	TL1A_FP_678	TL1A_FP_625	TL1A_FP_630	TL1A_FP_673	TL1A_FP_675	TL1A_FP_627	taxonomy
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	17.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	5.0	9.0	0.0	6.0	0.0	0.0	11.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII	151.0	41.0	88.0	90.0	0.0	30.0	24.0	55.0	39.0	20.0	53.0	70.0	24.0	38.0	90.0	26.0	0.0	4.0	17.0	97.0	19.0	142.0	0.0	14.0	5.0	6.0	7.0	36.0	28.0	2.0	52.0	2.0	14.0	100.0	95.0	47.0	50.0	2.0	65.0	84.0	138.0	7.0	39.0	11.0	19.0	2.0	23.0	18.0	26.0	45.0	35.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	5426.0	27487.0	14397.0	5852.0	264.0	22772.0	9046.0	3645.0	26733.0	226760.0	2920.0	3682.0	9315.0	1645.0	3570.0	2441.0	3397.0	4508.0	1729.0	6994.0	2125.0	5981.0	1857.0	6568.0	64566.0	2798.0	936.0	3427.0	3665.0	363.0	3888.0	811.0	2244.0	3848.0	15374.0	11659.0	9755.0	219.0	1626.0	2366.0	18284.0	1731.0	3422.0	3566.0	3825.0	897.0	1099.0	4394.0	3768.0	5534.0	10125.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.0	36.0	0.0	0.0	0.0	45.0	72.0	29.0	47.0	6.0	0.0	69.0	21.0	7.0	86.0	5.0	11.0	114.0	23.0	0.0	9.0	90.0	0.0	0.0	21.0	67.0	4.0	0.0	9.0	8.0	14.0	0.0	0.0	49.0	42.0	26.0	42.0	6.0	2.0	17.0	68.0	0.0	16.0	0.0	7.0	0.0	0.0	6.0	4.0	8.0	16.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	1598.0	0.0	0.0	1880.0	0.0	0.0	0.0	0.0	0.0	46.0	94.0	0.0	0.0	0.0	0.0	76.0	149.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	38.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	63.0	0.0	31.0	0.0	5.0	6.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	2520.0	4634.0	4060.0	1267.0	93.0	6058.0	3636.0	2317.0	3838.0	3082.0	706.0	1944.0	1384.0	483.0	1631.0	972.0	1128.0	1340.0	624.0	4134.0	440.0	3229.0	283.0	1152.0	4358.0	862.0	110.0	657.0	712.0	136.0	1380.0	162.0	263.0	1790.0	3608.0	3476.0	2841.0	128.0	807.0	1361.0	4359.0	778.0	343.0	461.0	209.0	573.0	129.0	213.0	280.0	868.0	358.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae	308.0	14.0	6.0	806.0	57.0	18.0	24.0	809.0	57.0	532.0	285.0	297.0	428.0	26.0	228.0	585.0	355.0	12.0	46.0	10.0	433.0	112.0	531.0	1087.0	3.0	41.0	119.0	474.0	10334.0	9.0	2502.0	383.0	244.0	430.0	523.0	36.0	74.0	39.0	104.0	63.0	235.0	6.0	88.0	309.0	10.0	113.0	95.0	89.0	23.0	12.0	20.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae	0.0	0.0	0.0	2489.0	0.0	0.0	8.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	570.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	9.0	0.0	7.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	2616.0	210.0	291.0	1340.0	2010.0	1.0	3.0	470.0	125.0	0.0	1084.0	322.0	45.0	16.0	356.0	703.0	300.0	0.0	81.0	934.0	0.0	588.0	7775.0	103.0	31.0	3.0	15.0	609.0	14114.0	0.0	92.0	636.0	2538.0	3336.0	1.0	277.0	0.0	1.0	12.0	281.0	11.0	12.0	34.0	2.0	156.0	42.0	9.0	58.0	32.0	236.0	72.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae	1062.0	18.0	0.0	955.0	28.0	3.0	8.0	1032.0	5.0	1.0	1586.0	90.0	17.0	0.0	0.0	2244.0	572.0	0.0	4.0	0.0	0.0	47.0	27.0	308.0	0.0	0.0	9.0	37.0	20.0	0.0	349.0	9.0	7.0	39.0	1.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	45.0	576.0	10.0	467.0	46.0	141.0	4.0	5.0	18.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.0	38.0	0.0	52.0	6.0	0.0	0.0	0.0	58.0	205.0	0.0	120.0	28.0	24.0	57.0	24.0	9684.0	0.0	29.0	0.0	9.0	40.0	1208.0	53.0	5.0	0.0	7.0	406.0	4859.0	0.0	10.0	0.0	18.0	343.0	7.0	19.0	0.0	0.0	168.0	139.0	16.0	0.0	0.0	2069.0	0.0	24.0	0.0	0.0	1.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	908.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	182.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	27534.0	202.0	20.0	16963.0	66.0	131.0	10.0	1097.0	112.0	2158.0	14278.0	6.0	2360.0	0.0	8.0	8147.0	18901.0	35.0	10.0	4.0	49.0	7.0	544.0	154.0	881.0	11.0	10.0	1223.0	657.0	21.0	73.0	27.0	505.0	184.0	111.0	208.0	1.0	16.0	26.0	0.0	2.0	14.0	1174.0	4635.0	222.0	3260.0	1955.0	857.0	697.0	94.0	696.0
