#OTU ID,Itg.18.DTT496.S91,Lyz2.05B.DTT260.S101,Vil1.06B.DTT70,Vil1.03B.DTT35,Vil1.01B.DTT11,Itg.24.DTT530.S25,Vil1.06B.DTT72,Itg.24.DTT531.S26,Itg.04.DTT423.S15,Lyz2.06B.DTT272.S114,Lyz2.04B.DTT246.S87,Itg.20.DTT508.S3,Lyz2.06B.DTT270.S112,Itg.16.DTT482.S77,Lyz2.03B.DTT236.S76,Vil1.04B.DTT46,Lyz2.02B.DTT224.S64,Vil1.02B.DTT24,Vil1.02B.DTT23,Lyz2.06B.DTT271.S113,Lyz2.07B.DTT284.S126,Vil1.09B.DTT106,Lyz2.02B.DTT223.S63,Itg.22.DTT519.S14,Lyz2.04B.DTT247.S88,Itg.06.DTT434.S27,Itg.22.DTT518.S13,Itg.02.DTT412.S4,Vil1.03B.DTT34,Itg.26.DTT543.S39,Itg.04.DTT424.S16,Lyz2.01B.DTT210.S50,Vil1.08B.DTT96,Vil1.010B.DTT119,Vil1.05B.DTT58,Vil1.05B.DTT59,Vil1.010B.DTT120,Itg.12.DTT470.S64,Itg.02.DTT410.S2,Vil1.05B.DTT60,Itg.08.DTT446.S39,Vil1.08B.DTT95,Vil1.01B.DTT10,Itg.26.DTT542.S38,Itg.18.DTT495.S90,Lyz2.04B.DTT248.S89,Vil1.010B.DTT118,Itg.20.DTT507.S2,Itg.12.DTT471.S65,Lyz2.03B.DTT235.S75,Lyz2.05B.DTT258.S99,Itg.10.DTT459.S53,Itg.08.DTT447.S40,Vil1.09B.DTT107,Vil1.01B.DTT12,Vil1.013B.DTT156,Vil1.07B.DTT84,Vil1.014B.DTT167,Itg.26.DTT544.S40,Itg.04.DTT422.S14,Lyz2.08B.DTT295.S137,Itg.06.DTT435.S28,Vil1.06B.DTT71,Itg.16.DTT484.S79,Vil1.04B.DTT48,Lyz2.07B.DTT282.S124,Itg.06.DTT436.S29,Lyz2.08B.DTT296.S139,Itg.22.DTT520.S15,Vil1.07B.DTT83,Lyz2.02B.DTT222.S62,Lyz2.01B.DTT211.S51,Lyz2.01B.DTT212.S52,Vil1.02B.DTT22,Lyz2.07B.DTT283.S125,Itg.10.DTT458.S52,Vil1.08B.DTT94,Itg.02.DTT411.S3,Vil1.014B.DTT168,Vil1.09B.DTT108,Lyz2.05B.DTT259.S100,Itg.20.DTT506.S1,Lyz2.03B.DTT234.S74,Vil1.07B.DTT82,Vil1.013B.DTT154,Vil1.04B.DTT47,Itg.18.DTT494.S89,Lyz2.08B.DTT294.S136,Vil1.013B.DTT155,LYZdtt342,LYZdtt308,SLCdtt022,LYZdtt366,SLCdtt070,SLCdtt005,LYZdtt354,LYZdtt330,SLCdtt114,LYZdtt356,LYZdtt368,SLCdtt095,LYZdtt367,SLCdtt024,LYZdtt319,LYZdtt306,SLCdtt113,SLCdtt004,SLCdtt112,LYZdtt355,LYZdtt343,SLCdtt076,LYZdtt344,SLCdtt096,LYZdtt318,LYZdtt332,LYZdtt320,SLCdtt078,SLCdtt052,SLCdtt054,SLCdtt006,SLCdtt077,SLCdtt132,SLCdtt130,LYZdtt307,LYZdtt331,SLCdtt053,SLCdtt150,SLCdtt167,SLCdtt149,SLCdtt148,SLCdtt168,SLCdtt166
d43cfa5b6ee40a2e7f940e2930849ba9,96,1,0,1,1,19,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,8504,44,1,0,0,1,0,0,1,1,1,0,1,0,1,1,9,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,6,1,0,1,7,1,1,1,1,0,1,1,1366,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,191,1,1,1,1,0,1,1,0,1,12,1,0,836,0,0,0,0
832fb872172e67da702355444f34bc1c,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2,1,0,1,0
1355705d5f5537fdd6063e8aef08650d,0,0,0,0,0,14,0,18,0,15,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,22,0,0,5,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,3,0,7,0,0,0,25,0,0,0,13,0,0,5,10,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,26,0,7,0,4,9,0,0,0,11,0,0,74,0,20,5,0,0,0,0,0,0,0,0,16,15,0,0,0,5,2,0,2
3dc32de6cc2afb83c56da803d4ae8054,17,7,0,0,3,6,0,0,18,3,2,15,12,3,2,0,7,3,7,17,6,0,0,5,10,0,8,1,6,9,15,0,0,0,0,0,0,7,0,0,0,0,0,11,17,3,3,6,6,0,3,0,5,0,0,2,0,1,6,13,5,18,0,8,0,12,5,11,12,0,0,0,0,0,5,4,0,4,14,0,0,17,11,0,0,0,22,3,0,6,0,24,0,4,4,0,0,0,0,12,0,21,0,6,0,0,0,0,0,0,14,10,0,22,17,0,4,4,0,4,4,0,0,6,8,4,3,0,11,131,6,2
0f6a34be1a611d55dd58a93322b7caff,5,0,0,0,0,7,0,0,20,2,0,4,0,6,0,0,0,2,0,0,2,12,0,0,0,0,8,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,34,13,0,0,0,0,0,0,0,0,0,0,0,31,0,4,0,10,0,3,0,3,8,0,0,0,0,0,4,0,0,0,6,0,0,4,0,0,0,0,3,2,0,0,10,61,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,5,0,4,16,0,5,92,2,1
818cea4720b8bc475ccdf73579b06278,0,1,0,0,3,0,0,4,3,6,0,0,7,0,0,0,0,0,11,11,8,10,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,5,3,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,0,0,9,0,7,3,0,0,7,0,4,3,3,3,0,6,0,0,16,8
9558d82710beac18e454f983c9db7cca,42,0,0,0,0,25,0,0,42,1,26,32,16,12,11,0,22,3,17,11,14,4,11,3,34,23,21,0,9,24,11,14,0,0,0,0,0,22,6,0,12,0,1,11,44,17,0,44,3,11,10,8,41,3,0,0,0,9,10,35,3,24,0,1,3,41,7,12,23,0,22,0,4,0,8,10,0,3,63,0,0,40,30,0,0,5,66,11,0,39,43,149,3,20,13,0,35,0,3,27,0,6,0,6,2,0,4,0,2,3,42,45,12,20,35,0,12,11,0,12,17,6,0,37,36,9,14,24,22,349,34,1
f9130f059b9380b9961aef118b3a529e,51,18,0,9,6,24,0,3,36,2,17,9,3,13,8,5,10,7,17,3,4,4,5,9,22,43,34,5,42,19,20,40,0,0,0,0,0,23,9,0,10,3,5,1,57,20,3,10,7,0,9,11,63,0,0,3,0,13,7,34,0,48,0,21,0,20,9,0,37,0,8,0,5,0,5,10,0,0,51,0,3,17,36,0,0,2,60,15,0,55,91,0,23,0,9,0,30,0,0,65,0,37,0,0,8,0,0,0,13,20,56,84,10,87,47,0,1,1,0,0,10,21,8,46,25,0,13,0,21,262,112,2
e895ba3e92642f6c374d12d4ba87bf0a,7,0,0,0,14,3,0,0,9,3,6,16,5,6,5,10,7,5,22,0,21,0,11,0,15,16,9,17,0,16,7,16,0,0,0,0,0,24,7,0,13,0,5,9,11,7,0,5,8,4,24,6,27,0,8,0,0,3,6,15,16,15,0,23,6,9,4,93,7,0,11,0,13,11,0,6,0,10,6,0,30,8,9,0,0,0,14,10,0,4,14,14,36,3,0,4,22,36,18,98,0,57,6,0,6,20,0,4,19,0,14,6,0,9,11,5,7,18,9,3,9,18,3,18,29,36,4,64,21,36,57,120
f0deb5bac19f248fce27d93d918d3464,9,0,0,2,0,8,0,5,8,0,5,3,3,2,2,4,5,0,0,5,17,14,0,0,20,5,2,3,3,6,4,7,0,2,0,0,0,6,0,0,0,0,0,5,3,5,11,3,2,0,0,3,13,8,0,2,0,4,2,5,0,14,0,0,6,23,3,2,4,0,0,0,3,0,7,0,0,0,7,0,0,5,0,0,0,0,3,2,0,0,14,11,9,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,18,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,2,34,18,0
ad4e760fa406db6470c29766422a47d2,20,2,0,16,1,51,0,4,243,9,7,5,8,2,1,3,40,53,57,5,2,1,1,11,36,112,134,1,69,61,150,32,0,1,0,0,0,6,1,0,2,0,3,41,36,5,2,67,11,1,1,3,99,1,1,1,0,10,11,705,0,350,0,1,1,86,76,2,120,0,1,0,2,1,26,2,0,1,70,1,0,14,21,0,0,2,68,147,0,53,425,35,164,0,0,47,40,0,1,304,0,152,0,28,0,0,0,0,59,36,0,0,0,177,0,98,0,0,0,0,0,0,0,137,48,0,0,177,0,73,180,0
292a57429f3bed0adc53c07dc4c62c9f,16,7,0,0,5,38,0,8,53,13,20,26,23,11,7,3,2,10,17,62,33,18,0,4,47,7,17,2,42,31,18,10,0,8,0,0,2,12,3,0,3,0,16,21,13,17,20,30,5,3,5,7,24,6,6,7,0,28,12,41,4,13,0,12,2,34,4,13,15,0,2,0,4,2,21,6,0,0,122,4,0,30,17,0,2,2,21,5,0,26,129,18,0,9,0,0,26,0,0,84,0,30,0,11,35,10,0,0,22,0,88,72,0,117,59,33,30,0,0,0,36,0,0,38,57,0,10,19,8,385,32,2
e6b0f68e8f6db48ea780944a44ac99a1,37,12,0,10,3,47,0,8,19,8,17,13,29,8,6,4,11,14,23,26,23,15,0,9,48,18,25,5,41,5,16,29,0,3,0,0,0,9,3,0,4,3,10,9,40,18,12,21,3,4,11,0,19,5,4,4,0,36,6,21,0,22,0,3,3,39,6,4,37,0,8,0,3,3,4,4,0,0,89,5,5,16,15,0,0,3,43,12,0,23,33,195,6,15,0,0,8,0,0,32,0,7,0,4,4,0,4,0,0,10,81,33,4,104,27,3,18,0,0,7,9,5,0,17,16,0,15,15,21,293,41,0
e5450be8d98da604aa4a1fa0ed722fe1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0
5287908182825be751d21ae4e6f44c79,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,0,0,0
b8d0d192e1821980a4d2d8292dcd4c42,60,22,0,0,9,42,0,7,18,3,37,16,19,7,10,2,33,12,21,18,17,0,0,2,90,1,7,2,10,15,15,24,0,2,0,0,0,6,0,0,3,0,9,17,90,32,0,37,2,7,6,2,35,0,3,2,0,9,7,24,3,13,0,3,0,30,3,35,12,0,4,0,10,0,4,0,0,0,16,0,5,24,58,0,0,3,101,9,0,26,23,57,0,7,4,0,18,0,3,15,0,0,0,0,0,0,0,0,0,5,70,35,0,90,12,0,7,17,0,15,8,12,5,15,5,12,23,0,47,190,26,0
977eb5e61f5d9a0c3618c4f129859cd3,157,0,0,5,0,59,0,15,100,16,6,20,32,0,11,5,7,7,28,60,25,0,4,21,10,24,69,11,26,31,12,35,0,0,0,0,0,39,17,0,9,0,0,27,94,13,0,16,11,0,6,18,10,0,0,23,0,21,29,22,7,0,0,10,5,46,5,20,104,0,11,0,20,0,9,10,0,7,294,0,0,25,20,0,0,0,147,12,0,24,136,41,32,7,0,9,31,16,0,138,4,70,0,0,0,5,7,0,5,5,57,86,5,18,47,6,22,0,0,5,23,10,0,44,47,0,46,6,94,155,24,9
7027b1cc7695b944a14d2bf2b0cd03f4,4,4,0,3,0,0,0,0,1,5,0,0,0,10,6,0,16,3,5,0,0,0,3,0,0,0,0,0,2,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,4,0,4,0,5,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,28,0,0,81,0,0,12,2,0,7,8,3,0,0,0,0,1,0,0,0,0,0
8064a19ea488e28609ef25daab20653e,3,17,0,3,8,7,0,0,8,11,6,23,14,21,10,19,17,4,15,5,11,0,39,8,10,28,13,29,16,9,0,17,0,0,0,0,0,32,31,0,9,0,5,8,4,4,0,3,6,12,10,10,24,0,3,0,0,0,15,7,7,21,0,46,19,47,3,54,12,0,84,20,3,21,2,9,0,9,15,0,23,3,40,0,0,12,5,6,0,7,29,10,180,3,0,5,17,15,103,334,0,165,4,0,6,7,0,0,18,0,28,15,0,7,13,17,9,5,17,5,25,14,3,13,6,14,4,10,50,87,46,31
1b20077c579ec346099b958af37ff02d,21,0,0,6,7,7,0,5,9,0,0,6,0,18,0,8,0,5,23,0,3,0,0,0,0,3,9,4,25,5,0,7,0,0,0,0,0,0,0,0,0,0,10,10,15,0,7,20,0,0,0,0,9,0,8,3,0,0,3,7,0,3,0,24,0,7,0,0,14,0,0,0,0,0,3,4,0,0,20,0,0,13,0,0,0,0,25,3,0,19,8,32,0,6,0,0,0,0,0,29,4,12,0,0,0,0,0,0,5,7,30,26,0,0,22,0,15,0,0,8,11,12,0,0,4,0,5,6,5,89,59,1
49e9cee41713f4c00f8b171ecaff09b5,3,2,0,0,0,0,0,0,10,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,2,0,11,0,2,0,0,0,0,0,0,4,4,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,7,0,12,19,1,0,3,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,11,7,0,4,0,0,5,0,0,5,4,0,0,7,0,0,3,0,0,93,0,0
f5bf4e20e8a4c371b702c2cf491f56e8,32,1,0,2,0,11,0,1,13,2,43,9,2,0,1,0,5,1,2,6,1,0,3,2,115,12,24,1,127,3,2,22,0,0,0,0,0,1,1,0,2,0,1,2,31,8,1,18,1,1,1,2,3,0,0,44,0,4,1,10,0,2,0,1,0,5,3,0,10,0,2,0,1,0,2,1,0,0,45,0,1,12,1,0,246,0,63,8,13,63,16,0,12,0,0,0,0,0,0,24,0,27,0,0,0,0,22,0,0,28,24,105,0,131,47,16,19,0,0,8,15,0,0,74,38,0,9,0,29,238,0,0
7737dd181fb4d08851b4c49b7bb5c5ef,0,11,0,0,0,1,0,0,14,0,0,17,1,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,14,1,1,1,0,0,0,0,0,2,2,0,1,0,0,1,0,1,0,16,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,8,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,5,0,0,29,0,6,0,0,0,0,0,0,25,0,116,0,0,0,0,0,0,0,0,13,0,0,26,0,6,20,0,0,0,0,0,0,21,0,0,0,0,0,134,0,0
435716953baae002e22a8d28e14c0aec,69,36,0,2,6,9,0,5,39,12,46,26,31,4,16,0,15,3,10,33,8,5,4,6,101,31,21,9,5,7,36,63,0,2,0,0,0,9,12,0,3,0,5,4,63,26,0,27,5,9,11,2,15,0,5,4,0,17,16,41,0,37,0,2,3,11,12,5,35,0,7,0,11,0,4,2,0,2,75,0,8,24,59,0,0,0,56,6,0,31,80,151,0,0,0,0,30,0,0,56,0,21,0,0,8,0,0,0,0,0,31,83,0,159,80,5,21,0,0,0,9,0,0,37,31,0,0,0,19,98,33,1
1ab3b71e73441e341b02e15407e5b9e5,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,1,0,4,0,2,0,0,1,63,0,0
8f07f09a7a5b69d79afd30ba3be7ae26,2,2,0,6,1,6,0,2,12,4,5,2,4,1,0,2,0,5,6,0,12,8,0,4,12,10,20,2,11,7,2,48,0,2,0,0,0,6,0,0,3,0,4,5,0,1,6,2,2,2,2,2,10,3,0,0,0,7,2,41,0,10,0,0,1,8,7,2,19,0,2,0,0,0,4,1,0,0,37,0,0,1,2,0,0,0,4,7,0,19,27,0,16,0,0,0,45,0,0,58,0,23,0,0,0,0,0,0,0,18,13,0,0,61,0,0,0,0,0,0,0,0,0,0,19,0,30,5,43,75,5,0
090dac4c317bdb16f9ab434da4e8a35f,45,1,0,0,3,58,0,6,14,3,50,11,4,5,9,0,98,8,9,8,2,0,8,0,290,8,4,1,2,5,6,204,0,0,0,0,0,3,1,0,0,0,2,9,39,26,0,33,5,1,5,1,9,0,0,0,0,3,5,13,0,7,0,1,0,12,5,2,18,0,5,0,20,0,5,1,0,0,4,0,0,24,17,0,0,0,59,0,0,2,2,0,1,2,1,0,1,0,0,20,0,19,0,0,1,0,1,0,0,0,309,3,0,13,4,0,46,6,0,3,20,7,6,2,2,5,0,71,0,0,0,0
b221a65a4ab995abd7110ddcd600e1fb,29,6,0,4,4,3,0,3,9,3,6,26,4,6,0,8,17,8,13,13,11,4,19,0,6,14,1,7,0,0,9,8,0,0,0,0,0,39,0,0,6,0,4,8,27,0,7,12,9,8,9,11,28,0,1,0,0,5,0,14,1,15,0,7,1,15,5,12,1,0,36,0,0,3,0,26,0,0,32,0,9,19,23,0,0,1,38,0,0,8,24,6,107,0,0,5,20,6,51,118,0,100,3,0,12,3,5,0,12,5,25,22,0,3,9,11,30,4,13,4,28,1,0,22,9,24,45,7,91,144,8,8
a0d2e10ea5e00a9cb906c319ef542843,0,35,0,0,2,10,0,2,5,2,11,75,1,0,9,4,7,4,13,14,41,6,0,0,22,15,15,33,2,8,4,7,0,0,0,0,0,4,21,0,4,0,5,3,0,5,0,40,9,8,13,0,12,0,0,0,0,2,5,9,2,17,0,0,6,6,6,0,14,0,3,0,7,8,4,5,0,0,12,0,10,15,6,0,0,7,0,15,0,2,29,70,4,0,2,0,7,5,11,7,0,43,2,2,2,0,3,0,0,0,1,10,0,8,12,0,1,0,0,4,0,5,0,94,6,2,15,11,16,123,21,0
18285598fe8215895e323b758326f2e2,0,9,0,0,0,6,0,0,9,0,4,0,0,6,4,0,0,0,0,0,3,0,3,3,9,0,8,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,8,0,0,0,0,0,2,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,10,4,0,5,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,11,5,5,10,0,0,0,0,0,0,3,0,0,7,5,3,0,1,60,3,0
89da5f45526bc14a8a2dfb25616269b2,4,18,0,0,0,3,0,5,18,0,4,0,0,26,0,0,0,3,3,0,0,0,0,0,15,0,3,0,8,0,4,0,0,0,0,0,0,6,0,0,0,0,0,7,0,3,0,0,0,0,0,0,4,0,0,0,0,3,3,9,0,0,0,18,1,6,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,5,0,0,3,32,0,6,3,0,1,0,0,2,0,6,0,5,0,0,3,0,0,0,3,4,2,10,2,0,2,0,0,2,0,6,3,10,11,0,0,0,6,38,3,0
08c8ab670dbb2c8dbff6e2a96a8bf9c4,0,3,0,0,1,0,0,0,2,0,39,0,0,0,0,0,2,8,0,0,0,0,1,2,56,0,22,0,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,35,0,0,0,4,0,1,1,0,0,14,0,0,0,0,0,0,0,0,0,0,9,0,5,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,92,0,0,0,0,0
9e39af3708ad41aca6e8d5ab47b4efa2,0,13,0,3,4,0,0,0,7,0,6,0,11,0,0,0,0,9,17,14,6,0,0,5,0,0,15,0,33,0,0,16,0,0,0,0,0,19,0,0,0,0,7,0,0,4,0,0,0,0,11,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,0,6,21,0,0,0,5,0,4,0,0,0,0,0,5,0,6,0,0,0,0,12,0,3,3,124,6,0,2,0,0,0,0,22,0,20,2,0,0,0,0,0,0,1,52,14,0,19,12,2,4,1,0,0,15,4,2,2,0,2,1,18,6,189,14,1
5df1f0b75fac3063662bc77afb6c4bf8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,3,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,2,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0
94adac1e5690b5aef26d6014e471f458,0,0,0,38,0,15,0,14,0,13,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,363,0,0,23,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,6,0,5,0,0,2,4,0,3,13,0,6,0,2,3,0,0,0,3,2,0,7,0,3,7,4,0,0,0,0,0,0,0,5,3,0,0,16,0,0,4,0
97e775c94445b62cef898d8ab38f8cb7,1,0,0,0,1,1,0,0,1,1,1,30,1,1,1,1,1,0,8,48,16,0,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,1,1,0,1,0,0,1,33,1,0,1,4,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,11,0,5,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,5,1,26,0,1,1,1,1,0,0,0,6,0,1,59,0,20,0,0,1,0,0,0,1,0,1,1,0,1,2,1,1,0,0,0,1,0,0,1,248,0,0,209,0,0,99,0
9c6efccec7649fddce7cb4c0b868559f,21,7,0,5,16,12,0,4,14,5,9,74,13,11,28,11,29,11,15,20,13,0,28,13,10,22,22,119,12,42,5,16,0,0,0,0,0,53,34,0,14,0,4,35,9,7,0,6,23,16,18,15,26,0,10,0,0,0,70,15,3,14,0,53,6,45,0,62,15,0,47,55,15,38,0,16,0,16,0,0,9,14,0,0,0,4,19,6,0,14,20,16,45,4,5,0,9,49,27,76,0,43,9,0,0,12,3,0,0,6,17,24,0,4,11,6,19,23,11,0,8,57,8,0,10,7,11,120,30,63,15,28
5880c5d1b7cc98fab46a044a247525a2,8,4,0,0,3,4,0,0,15,9,19,7,17,0,0,4,27,4,3,25,13,0,5,3,37,18,13,6,8,0,7,40,0,0,0,0,0,7,5,0,0,0,4,0,8,13,11,8,3,0,5,0,4,0,0,0,0,4,0,3,0,14,0,0,0,31,7,14,22,0,11,0,8,0,6,6,0,0,42,0,0,0,7,0,0,0,12,12,0,12,50,21,9,5,5,0,0,0,0,61,0,56,0,5,6,0,0,0,0,0,7,12,0,260,18,4,1,0,0,0,5,5,0,20,30,0,4,1,3,34,98,21
0c1914abfb8acde52c282afa8e27a1fd,8,1,0,2,0,1,0,0,0,4,0,4,12,0,0,0,0,0,0,10,0,0,0,3,0,10,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,3,0,4,0,0,0,0,0,0,2,0,0,0,0,4,0,4,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,9,7,5,1,0,0,0,0,0,0,0,0,0,6,0,12,0,0,11,0,0,0,0,0,0,0,0,0,4,0,7,7,7,34,4,0
dc42750a29cb8d6956790e407a4ceff4,10,6,0,0,0,20,0,1,0,0,5,0,3,2,3,3,1,1,1,18,6,0,1,0,28,0,0,1,30,14,1,1,0,0,0,0,0,0,1,0,0,0,1,11,11,3,0,0,1,0,2,0,0,0,1,0,0,1,1,1,2,0,0,3,1,2,0,1,0,0,1,0,0,0,1,1,0,0,6,1,0,1,13,0,0,0,3,10,0,13,13,0,1,1,0,0,7,2,0,1,0,3,0,0,0,0,0,0,0,3,8,3,0,0,24,1,0,0,0,2,0,3,0,3,13,0,0,0,41,0,0,0
00e1ab8ab959fa51a66dabae588ff48c,1,0,0,0,0,0,0,0,7,0,0,11,0,3,4,0,7,0,0,0,3,0,2,1,2,4,9,5,0,0,9,13,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,14,3,0,1,1,8,0,0,0,0,0,3,6,3,3,0,15,2,1,0,3,10,0,4,0,0,2,2,2,0,2,2,0,1,13,2,0,0,0,2,3,0,12,30,1,4,0,0,0,4,0,0,23,0,57,0,0,3,0,0,0,0,0,4,7,0,19,0,0,4,0,0,0,10,0,0,78,4,0,0,0,0,26,10,0
fda05925f9cfe9acbd1ec63617c7352a,4,8,0,0,0,2,0,0,2,0,5,0,5,0,2,0,6,0,0,11,15,0,0,2,3,0,5,0,3,2,0,17,0,0,0,0,0,2,0,0,0,0,0,2,5,6,0,0,0,0,1,0,3,0,0,0,0,7,2,1,0,5,0,0,0,15,2,4,2,0,1,0,1,0,7,0,0,0,11,2,2,2,9,0,0,0,4,2,0,6,0,0,0,0,0,0,15,0,6,39,0,19,0,0,1,0,0,0,0,0,16,33,0,52,1,0,0,0,0,0,0,0,0,28,1,0,1,78,0,1,17,0
9ff8565480eb4d1ae1feec02a0dfce35,25,3061,0,422,0,2695,0,674,1146,333,80,68,19358,132,108,7,33,887,1315,1358,5862,1143,148,476,150,449,1668,2086,1159,998,1036,43,0,291,8,0,133,695,20920,0,127,0,0,2171,27,169,1155,87,187,92,1602,174,311,399,0,192,0,453,1076,1499,31,582,0,258,25,1121,115,34,1400,0,419,9,23,1261,119,189,0,1958,1869,185,1082,72,254,0,10,24,13,865,11,1257,280,1690,155,481,79,259,8897,440,207,207,73,110,178,80,178,115,19,58,85,175,352,375,136,446,25779,376,275,253,46,116,192,91,38,253,13635,279,2351,98,46,6755,1087,8
