#OTU ID,LYZdtt342,LYZdtt351,LYZdtt364,SLCdtt050,LYZdtt308,SLCdtt110,SLCdtt075,SLCdtt022,LYZdtt366,SLCdtt019,SLCdtt070,SLCdtt005,SLCdtt002,LYZdtt354,LYZdtt328,LYZdtt330,SLCdtt021,SLCdtt114,SLCdtt111,LYZdtt356,LYZdtt368,SLCdtt095,SLCdtt074,LYZdtt367,LYZdtt304,SLCdtt024,LYZdtt317,LYZdtt305,LYZdtt319,LYZdtt329,LYZdtt306,SLCdtt113,SLCdtt004,SLCdtt092,SLCdtt112,SLCdtt020,LYZdtt355,LYZdtt343,SLCdtt128,SLCdtt076,LYZdtt341,LYZdtt344,SLCdtt051,LYZdtt340,SLCdtt096,LYZdtt318,LYZdtt332,LYZdtt363,LYZdtt365,LYZdtt320,LYZdtt315,SLCdtt078,SLCdtt052,SLCdtt069,SLCdtt129,SLCdtt109,LYZdtt352,SLCdtt054,LYZdtt353,LYZdtt316,SLCdtt006,SLCdtt093,SLCdtt077,SLCdtt132,SLCdtt001,LYZdtt303,SLCdtt130,SLCdtt068,LYZdtt307,LYZdtt331,LYZdtt339,SLCdtt003,SLCdtt053,LYZdtt327,SLCdtt067
cc0efa1a2c7dca25dd6dc2dc55fe6697,0,0,0,23,10,4,0,3,0,0,0,0,35,0,0,0,10,0,6,0,0,3,3,0,50,0,6,5,0,2,0,0,0,36,0,13,0,0,13,0,0,0,24,0,0,0,0,0,0,0,5,0,3,47,7,16,0,0,0,0,0,176,0,0,2,46,0,9,5,0,0,26,0,0,2
ce374e4ecf9d37933b614c569ea2250e,16,80,35,6,3,9,0,57,0,9,4,4,51,0,53,9,21,0,30,2,1,0,1,0,10,0,33,15,0,72,0,0,3,23,0,43,0,3,0,4,105,7,3,124,0,36,8,17,39,0,0,0,0,105,0,5,62,0,71,55,2,69,0,0,3,0,0,10,0,0,23,30,0,20,4
80571fa88208f15e75174fe7ba3d6839,3,48,95,14,2,0,11,0,2,0,4,0,0,0,2,1,0,0,0,3,5,0,93,14,12,0,0,0,0,4,0,0,0,5,0,0,0,0,0,13,19,0,11,35,0,1,0,63,14,0,17,9,0,10,0,0,40,0,17,2,0,0,4,0,0,14,0,44,0,0,0,0,0,0,0
5a0cdfc9bc68e40f3ad82a56205b85b7,0,13,232,24,0,0,5,2,0,0,0,0,21,0,62,0,14,0,0,0,9,0,47,8,0,0,0,1,0,69,0,0,0,8,0,13,0,0,0,9,19,18,7,56,0,0,12,141,31,0,0,0,0,0,0,0,26,0,6,0,0,8,6,1,0,0,0,0,0,4,0,31,0,20,3
8b317947d610fc3e351d94e2466ab1ab,15,81,257,40,10,9,21,24,5,0,2,0,8,2,320,3,3,0,17,5,16,0,67,12,101,0,62,17,2,126,0,0,0,9,0,13,6,8,19,3,180,29,22,527,2,19,9,155,312,0,0,5,0,73,0,6,208,0,201,166,0,32,2,1,2,193,0,11,5,20,12,10,0,13,1
9dcb1f589151a8b84cb5fc7c490e22d8,0,43,86,34,3,0,0,5,0,0,0,0,31,0,450,0,7,0,0,0,0,0,0,2,63,0,7,14,0,75,0,0,0,59,0,21,0,0,39,0,111,0,26,634,0,2,0,44,24,0,0,0,0,21,13,0,55,0,44,38,0,35,0,0,0,46,0,25,0,0,3,11,0,4,5
e3bd74e4f8e965abfb6ca86d51d2b55b,0,21,179,0,2,0,0,0,0,3,0,0,308,0,0,0,0,0,0,0,2,0,0,3,12,0,0,0,0,0,0,0,2,159,0,0,0,0,0,0,0,0,0,0,0,0,0,59,41,0,0,0,0,103,0,0,86,0,26,5,17,498,0,0,13,91,0,7,0,0,0,95,0,0,0
3311c81da0640c29e6d9ed4f0529d3d5,0,0,0,0,0,6,3,5,0,0,0,0,14,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,2,0,14,2,4,0,0,0,0,6,7,6,0,5,3,0,0,0,0,0,22,0,0,14
f33aa1513c4933703b7070ec1e43c191,4,76,333,9,22,23,10,10,3,4,3,0,32,0,83,3,4,0,25,0,39,0,114,12,40,2,31,38,0,69,2,0,2,33,0,14,0,2,0,2,82,4,8,134,0,30,9,256,69,5,23,7,2,18,0,7,58,0,46,45,3,13,2,0,3,152,0,29,25,2,10,46,0,10,11
cb48af0355580e3a4cfe6d22f05b6b14,7,2,10,0,382,3,0,0,2,0,0,0,0,3,13,0,0,0,0,3,2,0,0,7,446,0,55,14,9,10,6,0,0,0,0,0,3,2,0,9,5,2,0,3,0,66,2,4,3,3,518,0,0,0,0,5,2,0,2,63,0,0,0,0,0,9710,0,0,100,7,4,2,0,27,0
519f2ac102ab65678b0dcd72cb9f586a,0,82,0,0,2,0,4,16,319,4,0,3,5,2,2,0,0,11,0,139,241,0,21,612,16,6,14,81,0,43,0,10,2,0,0,2,6,4,0,5,3,19,0,0,0,8,3,72,21,2,0,39,0,8,5,0,24,25,8,10,6,2,34,18,9,460,0,2,28,0,0,18,42,32,5
b08002696e45f7e121334d154e2f5d4a,0,10,0,4,0,4,0,13,0,2,2,0,4,0,0,0,2,0,12,0,0,0,0,0,0,2,4,4,0,0,0,0,0,4,0,6,0,0,4,0,2,2,1,21,3,2,0,0,0,0,101,0,0,15,1,10,4,0,5,22,0,6,0,0,0,0,0,11,0,0,3,0,2,0,0
204736c3bd4a4c1f840e9fc99a5155d2,2,8,44,66,6,11,0,112,17,0,3,5,57,0,142,7,44,11,39,4,8,0,0,5,62,9,25,32,0,138,0,2,5,53,0,45,0,3,24,0,126,11,70,106,2,5,9,69,109,0,26,2,15,52,10,17,20,2,64,58,2,159,0,16,4,80,4,15,6,5,9,52,14,10,11
1941bdf9450a85f4069a80e526137af7,24,33,50,0,20,0,0,0,31,0,0,3,0,37,58,24,0,0,0,17,29,0,0,16,40,0,33,94,8,74,19,0,0,0,0,0,19,27,0,0,39,18,0,28,0,14,13,38,44,36,167,0,0,2,0,0,23,0,17,29,2,0,0,0,0,98,0,0,41,9,59,0,0,33,0
5e7454ae5bc6cea5edbfbe42b2d24477,2,21,126,17,31,19,5,27,4,0,3,3,40,0,33,5,6,0,19,0,8,0,21,12,10,3,4,5,0,31,0,0,0,27,0,17,2,0,10,4,15,0,4,7,0,4,6,28,72,0,0,0,0,6,2,6,98,2,38,12,3,21,2,2,8,174,0,11,6,0,0,21,2,4,5
efe64b2cd066392c8b5379c583817500,4,63,2,9,25,5,9,24,5,2,3,0,3,3,30,14,3,4,13,12,48,0,21,9,26,0,7,37,0,186,0,2,0,3,0,4,4,6,8,22,31,9,19,8,0,2,6,16,10,0,41,0,12,29,27,23,40,0,3,11,0,3,5,5,4,381,0,17,21,10,0,19,5,90,19
a4ec0961ee999bda03e0fc2cc1dd0df7,8,37,234,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,29,17,77,0,8,11,0,0,0,0,0,0,0,0,0,0,0,2,28,10,0,107,0,14,0,137,40,0,0,0,0,0,0,0,53,0,25,13,0,0,0,0,0,56,0,0,2,0,7,0,0,0,0
a6cf9ae0a74b21a2aa7439335c575123,5,19,24,4,5,31,6,46,0,0,2,4,23,0,60,0,24,0,41,0,2,0,43,0,56,0,5,16,0,30,2,0,0,3,0,49,0,0,0,13,17,0,3,50,0,6,0,11,6,0,4,0,0,59,0,16,19,0,23,4,6,4,3,0,0,11,0,59,2,2,4,19,0,9,10
e48fb994a13cc5f14b93bd94b4dd8725,8,181,2533,0,9,10,0,2,23,1,2,0,12,0,144,1,3,0,9,2,141,0,0,91,125,0,39,32,0,134,0,0,0,0,0,4,0,0,0,0,61,2,0,132,0,6,13,1914,649,4,61,0,0,0,0,6,261,0,186,59,3,1,0,0,0,187,0,0,10,4,0,6,0,3,1
a355ffad67ad78b1bdbd4ad765a6f5cf,1,6,11,0,1,3,4,6,0,0,0,0,11,0,84,7,0,2,7,2,16,0,1,5,0,0,2,2,0,66,0,0,0,2,0,7,0,0,0,0,10,4,0,24,0,0,3,6,7,0,0,0,3,0,1,0,8,0,9,8,0,5,0,0,0,0,0,0,5,3,0,9,3,2,0
16e53bfb9aa88b431e10581cde7945de,12,44,41,0,0,0,0,0,4,0,0,0,0,0,212,20,0,0,0,0,7,0,0,6,0,0,0,0,0,242,0,0,0,0,0,0,3,4,0,0,91,9,0,57,0,3,24,22,50,0,0,0,0,0,0,0,112,0,103,0,0,0,0,0,0,2,0,0,0,13,6,0,0,53,0
dcd0c235615b718f89bb8cc76b5a627f,1,37,2,30,0,15,14,70,0,8,9,7,31,0,29,2,3,0,17,3,10,0,69,9,47,3,3,21,0,65,0,0,3,10,0,11,2,2,15,48,5,2,19,4,2,42,4,41,25,0,0,2,5,29,54,41,51,0,2,5,4,10,1,5,49,380,2,27,0,6,1,28,3,26,17
bbf6f74f140636ff3f33ef2bc3d892a3,0,0,0,0,0,23,0,14,0,6,0,3,67,0,0,0,23,3,29,0,0,7,0,0,4,2,0,0,0,0,0,0,0,60,0,31,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,5,0,95,0,0,0,0,16,135,0,0,38,0,0,0,0,0,0,100,0,0,3
1e65ef9ba16ebcd3b8413c31e58cada1,5,95,14,133,33,72,0,17,0,13,8,6,261,0,125,3,0,0,78,0,0,0,0,6,61,0,11,15,4,138,4,0,3,9,0,0,0,5,68,0,5,15,62,30,2,12,1,0,0,2,0,0,6,71,11,21,143,0,73,5,13,24,0,11,15,350,8,66,12,12,14,136,2,28,14
6f06d4c3412c12274598b1a4bc468d3a,198,123,2520,0,179,0,0,3,54,10,3,0,0,25,1636,119,0,0,0,37,95,0,3,34,13364,5,25777,3638,14,8183,19,0,0,11,0,0,40,67,0,3,27112,243,0,1718,0,432,193,790,153130,31,426,0,0,2,0,0,574,0,26546,902,0,0,0,0,0,22124,0,0,55,97,233,0,4,90,23
f3ccb3a030fc4f716980bcc0465dff41,8,23,0,0,12,0,0,0,0,0,0,0,0,4,3351,34,0,2,0,2,19,0,0,0,298,0,190,86,0,1891,3,0,0,0,0,0,0,2,0,5,0,43,0,0,0,27,67,0,0,6,31,0,0,0,0,0,98,0,77,1035,0,0,0,3,6,99,0,0,22,43,17,1,0,73,0
c8433912bf1d2d7d9dd177739211ae41,42,176,314,0,56,0,16,0,16,23,0,0,0,2,740,31,0,0,0,4,51,0,105,20,85,0,87,20,5,476,6,0,0,2,0,0,8,11,0,34,303,56,0,352,0,77,49,197,175,6,57,5,0,4,0,0,507,0,96,414,0,0,3,0,0,1099,0,0,27,29,19,0,0,263,0
20b86a0cfa5df6fb3f9afef5cf2f0151,33,563,145,0,84,0,0,0,13,0,0,0,0,0,546,23,0,0,0,4,153,0,0,67,82,0,24,13,0,658,5,0,0,0,0,0,3,8,0,0,235,59,0,458,0,26,52,965,153,5,0,0,0,0,0,0,375,0,125,44,3,0,0,0,0,857,0,0,26,29,64,4,0,163,0
1215303fb541fab34f6257176ded8fc4,5,55,8,0,26,0,0,0,0,0,0,0,0,0,61,7,0,2,0,0,5,0,0,2,83,0,79,157,3,110,3,0,0,0,0,0,8,0,0,9,61,31,0,14,0,34,9,54,23,6,387,6,0,0,0,0,52,0,12,107,0,0,2,0,0,359,0,0,14,11,15,0,2,164,0
7a2d1519cdfecd43e9baffc8f322299a,0,10,0,3,0,4,0,7,0,0,2,0,4,0,0,0,2,0,6,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,2,0,4,9,0,0,0,0,3,13,5,9,0,5,7,0,2,0,0,3,59,0,0,0,0,0,13,3,0,4
8a8c39a3e855256f236f71f39bf300aa,0,32,112,35,0,0,0,0,4,0,0,0,4,0,251,15,0,0,4,0,19,0,0,3,0,0,0,3,0,244,0,0,0,32,0,0,0,3,22,0,15,9,20,27,0,0,27,127,29,0,0,0,4,8,3,3,58,0,30,0,0,55,0,4,0,74,0,2,0,16,19,0,0,37,3
a172874a13d3e6df1391f0797d95d6bc,0,11,76,0,8,4,0,12,8,0,0,0,63,0,7,0,2,0,16,3,38,0,0,7,46,2,12,13,0,8,0,0,0,4,0,6,4,0,16,0,24,2,0,25,0,19,8,53,14,0,15,0,0,31,5,8,5,0,4,25,5,29,0,2,6,77,0,16,3,0,4,24,0,10,5
10d8f09d85fad48b134dbba261adf29c,20,46,193,0,5,7,5,5,7,0,0,0,63,0,246,10,1,0,33,4,18,0,0,0,39,0,21,8,0,151,4,0,4,0,0,0,0,3,0,0,444,27,0,272,0,12,10,123,192,0,0,0,0,11,0,17,47,0,127,81,6,0,0,0,1,72,0,0,0,22,6,10,0,18,7
e3dc475ddc596d4a4acf85086f0a166b,42,33,202,0,17,0,0,0,6,0,0,0,0,4,329,58,0,0,0,3,11,0,0,10,5,0,141,10,3,528,4,0,0,0,0,0,3,8,0,0,175,30,0,132,0,68,46,67,157,0,10,0,0,0,0,0,119,0,101,143,0,0,0,0,0,23,0,0,12,33,44,0,0,89,0
762fd96b2d1336974fba68fedd33fefa,4,20,0,43,0,78,0,347,0,82,6,9,60,0,4,1,73,0,24,0,0,2,0,0,9,5,19,7,0,21,0,0,2,5,0,87,4,0,25,7,9,5,93,6,3,3,3,3,2,0,20,5,3,75,19,90,27,0,3,2,14,27,0,9,26,94,0,32,0,0,0,64,11,27,32
0d193515752095f48f18055431a650f0,2,11,23,32,8,10,16,65,0,7,3,0,37,0,32,0,16,0,16,0,4,0,65,0,6,0,14,25,0,27,0,0,2,20,0,32,0,0,30,6,23,4,19,26,0,5,0,22,20,0,19,0,0,69,8,3,29,0,12,13,8,32,2,0,6,177,2,16,6,2,0,28,0,27,9
76d6be90e19a660c9a84b35fa31d801c,20,220,21,0,198,0,0,0,6,0,3,0,0,12,24,9,0,12,0,9,40,0,0,18,104,0,77,58,8,43,15,0,0,14,0,0,20,11,0,0,114,14,0,32,0,101,14,30,27,15,698,0,7,8,0,0,306,2,83,105,2,8,0,0,3,777,0,3,35,10,24,3,13,17,5
861fb4882b4c65b68e5998bb89ad59e8,3,28,3,7,7,6,4,20,2,6,3,0,7,0,18,3,6,0,0,0,0,0,11,2,12,0,10,6,0,37,0,0,0,3,0,8,0,0,5,3,32,7,21,10,2,5,0,17,8,0,7,2,3,10,13,15,22,0,17,8,2,7,0,0,5,59,0,5,5,0,9,13,4,63,12
64864a4b76fc5cccc00f4e44f8dbcff4,20,84,245,106,20,88,58,68,3,7,9,9,113,0,288,7,20,0,219,2,17,4,183,9,140,14,81,43,7,163,3,0,2,86,0,48,9,4,139,24,190,47,72,751,5,36,27,233,272,0,6,11,2,705,20,52,142,0,150,162,3,344,16,2,9,226,3,119,20,7,26,63,4,19,52
e737d2ee3c1d7bd6e68e7cbc331a8be9,3,26,67,0,12,0,0,0,12,0,0,0,0,0,256,21,0,0,0,6,56,0,0,62,4,0,5,20,0,154,0,0,0,0,0,0,0,0,0,0,23,10,0,82,0,0,17,49,16,0,0,0,0,0,0,0,17,0,29,11,0,0,0,0,0,2,0,0,17,15,11,0,0,21,0
49ca472812887fdafb9786d9995aa406,3,61,77,42,9,12,7,27,3,5,2,4,36,0,43,0,18,0,42,0,3,0,18,13,9,0,64,40,0,40,0,0,0,40,0,28,2,3,23,2,31,8,20,39,3,27,4,75,75,0,2,2,0,45,11,8,79,0,45,45,0,52,0,2,4,165,0,11,7,0,0,32,2,15,5
d4582580d27b0dcaff88f316edc6795c,3,7,0,27,22,14,18,210,0,14,12,13,172,0,0,0,56,0,15,0,0,0,74,0,87,0,13,20,2,0,0,0,6,164,0,147,0,0,72,28,0,0,23,2,2,6,0,0,0,0,4,5,2,34,24,18,8,0,2,19,17,156,0,5,13,393,0,34,12,0,0,170,5,0,4
c0fa6fc4716f50a194d3a3bc520ba870,0,2,0,0,0,2,0,7,0,0,0,0,4,0,0,0,0,8,0,2,0,0,2,0,0,4,3,0,0,0,0,2,0,0,0,5,2,0,3,0,0,0,0,0,0,2,0,0,0,3,0,0,0,2,0,5,2,0,0,3,0,0,0,5,0,2,0,0,0,0,0,4,0,0,0
234b63e9a181c1a4a2abf89444577cef,10,0,0,0,7,0,0,0,19,0,0,0,0,0,74,30,0,0,0,2,4,0,0,0,0,0,6,0,0,253,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,11,7,5,5,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,73,0,0,0,423,0
184d1c27d9866996ffbca04cfad3ded3,0,7,9,36,21,2,38,15,0,0,0,0,54,0,20,0,3,0,6,0,10,0,171,0,26,0,5,22,0,24,0,0,0,226,0,10,0,0,31,57,10,0,28,8,0,14,2,6,6,0,7,0,0,0,11,5,24,0,11,18,0,102,15,0,3,91,0,0,7,3,0,25,0,9,2
869038dbbe0844710dfe8cda1f4c41fd,2,69,288,166,63,36,0,12,0,6,4,0,28,0,99,0,7,0,51,0,6,0,0,10,163,0,40,12,3,76,3,0,0,12,0,40,0,0,116,0,86,0,196,191,0,6,3,71,61,0,104,0,8,940,29,10,134,0,85,75,0,31,0,0,0,686,0,102,32,4,6,9,9,5,18
79d4cbe747374bb267d78e572c82d82c,5,204,0,8,0,424,2,4,0,13,3,2,134,0,152,0,41,6,25,4,4,0,5,4,27,0,7,5,0,41,0,8,1,492,0,187,4,0,0,0,132,2,16,746,4,8,0,4,4,0,88,0,0,67,0,121,294,2,40,37,2,152,0,2,4,29,0,174,0,0,41,26,8,25,49
2a065d9ee9756b7b08d04e4d8f2ac204,0,25,9,45,13,21,16,72,0,6,5,0,29,0,62,4,12,2,34,2,18,0,27,3,2,0,13,12,0,62,0,0,0,29,0,22,0,2,16,12,30,0,30,11,0,0,5,10,20,0,2,2,4,20,15,16,43,0,18,10,2,34,0,6,7,99,0,10,3,2,0,23,0,59,4
03eb1bcf0894fee49ce83019be72b0ad,7,1,8,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,5,0,0,6,0,0,13,3,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,8,5,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0
f0711e2c91ed3101e810bfdad130849f,0,0,19,8,8,10,2,4,0,4,0,0,10,0,0,0,2,0,15,0,1,0,3,3,20,0,16,5,0,0,2,0,0,4,0,6,0,0,0,2,0,0,6,0,0,6,0,33,22,0,30,0,0,0,0,15,0,0,0,14,0,7,0,0,8,73,0,0,5,0,0,7,0,0,2
0da7333e379b780a39d305d935692a95,0,0,52,39,11,20,0,25,0,3,0,0,17,0,18,0,15,0,24,0,2,0,0,2,0,0,8,5,0,7,0,0,0,0,0,40,0,0,44,6,0,0,55,0,0,10,0,51,19,0,9,0,0,30,8,3,0,0,0,30,4,1,0,0,0,81,0,13,0,4,0,21,0,2,4
2da7ea845bb72e8eb58d649348bf057a,18,203,1720,468,42,59,71,308,15,18,5,5,36,0,92,2,81,3,28,0,102,2,400,67,120,3,99,72,2,104,9,0,2,15,0,126,3,3,270,86,121,26,314,183,2,170,10,1389,194,0,70,12,27,80,43,57,105,3,105,207,8,8,22,14,3,168,6,99,24,12,47,51,9,16,56
7186c67c129c329bce7d6c988267b231,2,18,71,22,13,10,2,19,3,2,0,0,36,0,60,3,9,0,12,0,12,0,30,11,49,2,11,6,0,30,0,0,0,12,0,18,4,0,17,8,23,4,9,42,0,8,4,56,75,0,24,0,3,11,4,9,9,0,39,18,2,26,0,3,2,21,0,8,38,9,17,4,0,11,4
8f139f903db65b737165fab17b843584,0,33,41,17,10,1,0,37,2,0,2,8,99,2,150,13,11,0,5,2,5,2,0,2,12,0,26,24,0,159,0,0,4,128,0,18,3,0,6,0,47,2,9,40,0,2,11,46,47,0,34,0,2,15,5,0,125,0,67,43,2,51,0,0,17,86,0,9,5,4,0,78,0,31,0
5fc2d4103e27f399113f1fc7c954ef66,11,62,0,29,0,43,10,156,0,24,7,3,36,5,48,1,49,0,33,1,3,2,31,3,33,2,18,30,1,91,2,0,0,18,0,52,2,0,30,2,17,2,38,3,5,26,7,18,16,11,401,6,0,76,37,48,101,0,30,58,3,57,2,22,16,346,2,35,23,0,7,37,7,115,49
01ac8dc658ac5b92afc9837f747e74dd,0,26,3,2,2,0,0,6,0,0,0,0,5,0,38,6,0,0,0,2,2,0,0,0,3,0,6,2,0,58,0,0,0,0,0,0,0,0,2,0,6,0,2,4,0,9,4,6,12,0,0,0,0,4,8,0,25,0,9,9,0,3,0,0,0,38,0,4,0,0,0,8,0,66,2
46864a6aa122ecb439eb59a3c0542ee6,7,101,105,20,14,27,5,9,0,7,4,0,20,0,234,8,6,2,32,0,4,2,54,6,64,0,16,25,0,225,3,0,0,10,0,9,0,0,57,13,172,14,19,454,0,3,14,64,72,0,22,0,0,96,8,20,197,0,182,25,0,10,4,0,4,148,0,33,3,5,28,22,0,37,13
48fe77b828ac410d9e0effc44fbeb57e,7,70,185,565,4,243,9,189,2,8,3,3,49,0,0,2,59,11,158,0,11,7,152,15,11,2,27,18,0,0,0,5,0,172,0,111,4,0,62,36,31,23,638,130,5,19,2,128,31,0,1,4,42,15,18,122,63,6,38,64,3,367,6,5,3,66,3,12,4,12,20,17,36,0,16
77eb2f8589e0e143883648e11bde2a31,5,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,2,0,0,0,0,0,0,323,0,43,15,0,0,0,0,2,0,0,0,0,3,0,0,226,16,0,294,0,0,1,0,0,5,7,0,0,10,0,0,0,0,0,78,0,0,0,0,0,27,0,0,1,0,0,7,0,0,0
e16b103da2aa64c71cfe99afc4405912,11,32,199,0,1,0,12,0,2,0,0,0,14,0,430,6,0,2,0,2,5,0,45,3,199,0,20,11,0,186,0,0,0,0,0,0,0,11,0,3,124,13,0,354,0,0,9,128,50,0,30,1,0,0,0,0,40,0,37,23,0,0,2,0,0,57,0,7,0,15,23,8,0,20,0
4938367aefb076da9af1836d7df30ae0,2,8,0,3,0,5,0,41,0,3,0,0,15,0,14,3,26,0,22,0,0,0,0,0,0,0,10,4,0,41,0,0,2,6,0,41,0,0,2,0,29,11,16,10,0,0,3,3,7,3,49,0,0,10,6,9,14,0,14,6,0,3,0,2,4,30,0,3,4,10,0,43,0,15,4
0789b8bf342cad7160cfe6e2e074f034,2,16,104,51,4,19,5,3,0,0,4,0,26,0,54,0,3,0,44,0,4,0,60,6,10,0,7,4,0,30,0,0,0,4,0,22,0,0,28,5,13,6,13,39,0,0,0,65,23,0,16,0,0,15,3,0,7,0,16,14,0,5,0,0,3,14,0,21,14,0,0,9,0,2,17
17bccd87573679acdd1eda74fc49bde7,2,4,68,15,2,6,38,11,0,3,0,0,32,0,0,0,28,0,106,0,9,0,16,13,71,0,213,32,0,2,0,0,4,4,0,4,0,0,19,5,198,11,25,95,0,0,2,45,69,0,6,3,0,20,28,3,5,0,8,33,2,6,3,0,0,23,0,0,4,0,0,57,0,0,5
d33d037914391243a664e78b0865819d,6,15,0,17,137,21,0,87,0,29,9,1,37,0,2,3,35,0,11,5,3,0,0,3,23,1,11,15,2,2,0,0,3,5,0,33,1,0,14,4,12,7,51,2,0,26,0,5,0,2,229,2,0,41,25,38,11,0,6,35,0,31,5,3,21,64,0,25,20,3,10,30,3,14,11
ccd31353e129fad1e0c6c09602372b4f,0,4,5,4,0,2,0,2,0,0,0,5,20,0,10,0,6,0,7,0,0,0,0,0,0,0,13,4,0,17,0,0,0,7,0,4,0,0,2,0,18,0,3,7,0,0,0,12,16,0,0,0,0,11,3,3,2,0,7,11,4,19,0,3,8,8,0,5,0,0,0,43,0,11,0
598a513a3552c092cd8b71a429c45ab1,0,19,7,0,494,0,0,0,4,0,0,0,1,0,3,0,2,0,0,0,7,0,4,6,2,0,24,10,1,4,5,0,0,0,0,0,0,2,0,20,15,4,1,4,0,62,0,4,9,2,675,12,0,0,0,0,20,0,8,72,0,0,15,0,1,92,0,0,45,2,0,0,0,1,1
f75f1091527cd2a1a4c96eba1f735466,0,0,0,0,0,1150,0,28,0,18,5,0,54,0,0,0,141,0,781,0,0,3,36,2,0,0,0,0,0,0,0,2,0,189,0,229,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,8,0,73,12,0,8,0,2,226,2,0,5,3,0,0,0,0,0,45,0,1,2
d5971448f3dce06f45cfd35f968de816,3,2,6,3,2,0,4,0,0,0,0,0,9,0,10,0,0,0,2,0,0,0,10,0,0,0,0,1,0,14,0,0,0,11,0,0,0,2,3,0,12,0,3,10,0,10,0,5,3,0,0,0,0,10,0,0,4,0,3,1,3,37,0,0,0,16,0,3,6,0,0,6,0,0,0
1c8236d15227e3768cd82d24525ae5b8,9,71,248,0,3,0,16,1,6,0,5,0,0,0,625,15,0,0,0,2,34,0,87,8,12,0,11,3,0,350,0,0,0,2,0,0,0,0,0,5,40,18,0,105,0,0,18,200,85,0,0,3,0,55,0,0,62,0,30,27,0,9,4,0,0,85,0,0,2,16,16,0,0,23,21
59cb2b356649752e276dd7f74cee4321,9,41,0,0,15,0,0,0,16,0,0,0,0,0,0,0,0,2,0,32,61,0,0,18,16,0,29,12,0,0,1,0,0,0,0,0,45,2,0,0,24,18,0,0,0,5,1,31,12,7,0,0,0,0,0,0,30,0,7,30,0,0,0,4,0,23,0,0,4,2,0,0,0,0,5
2e11ee45d4ccab0775222da825d3bd42,17,79,1600,298,4,96,279,134,10,15,21,20,1217,2,1426,7,31,0,102,0,78,3,845,32,0,2,14,0,0,359,0,0,25,922,0,47,3,4,0,39,281,33,146,428,6,5,25,1055,1100,2,93,17,3,244,0,8,263,0,359,80,15,968,15,8,11,99,0,33,4,8,24,402,16,33,59
c3bdd500bfba25ea4c753e8d815ef903,4,4,43,7,0,8,3,0,0,0,0,0,1,0,0,0,4,0,3,0,1,0,44,0,0,0,5,4,0,0,0,0,0,3,0,3,0,0,7,1,5,0,4,37,0,0,0,39,5,0,13,0,0,9,3,0,11,0,1,29,0,1,2,0,0,2,0,0,0,0,0,3,0,0,0
df4ca25fd346713ef43d2c727b2ef78e,0,1020,101,76,29,45,0,21,0,7,2,0,25,0,59,0,12,0,27,3,14,0,0,19,72,3,82,11,2,32,0,2,0,2,0,24,0,3,2,0,17,1,87,26,0,16,0,29,18,2,13,4,0,97,4,94,946,0,997,207,6,6,0,2,9,1136,2,102,35,0,0,36,0,11,41
b92f84c206887ecd667f142dd3606ac3,3,44,1,1,9,4,7,6,0,0,0,3,27,0,45,6,0,0,3,2,9,0,7,0,42,0,6,7,0,85,0,0,0,2,0,0,0,0,3,2,42,10,25,11,0,3,0,17,17,0,27,0,0,4,16,7,68,0,30,10,0,18,2,0,15,24,0,3,3,8,0,40,4,139,4
594b20915c3abfcb209ccf738fb7122b,3,29,79,64,5,8,0,0,0,0,2,0,3,0,67,4,0,0,14,2,5,0,0,3,79,0,2,36,2,67,4,0,0,3,0,0,2,0,0,1,12,2,45,34,2,14,6,56,16,3,32,0,7,0,0,16,22,0,13,9,0,0,0,3,0,0,0,1,2,5,0,0,0,16,2
4a82bd4ce156dbdc137b21a1d7e75f93,0,20,2,10,29,7,4,9,0,0,0,0,6,0,43,3,0,0,3,0,0,0,4,0,29,0,11,78,0,55,0,0,0,7,0,6,0,0,4,6,30,0,7,3,0,3,0,9,9,0,0,2,2,10,5,6,12,0,11,13,0,14,4,2,0,124,0,7,11,14,14,23,0,68,3
a5641950b2a3a47827849d91242f0ead,4,149,427,34,52,14,17,7,4,9,4,0,48,0,278,7,14,0,20,0,23,0,38,14,140,0,40,67,0,261,6,0,0,21,0,32,0,0,56,2,94,7,21,313,0,9,8,217,230,2,139,0,0,129,11,9,236,0,205,78,4,94,0,0,6,908,0,45,24,7,45,26,0,20,4
