#OTU ID,SLCFP072,SLCFP021,SLCFP069,LYZFP308,SLCFP111,LYZFP307,LYZFP331,SLCFP131,SLCFP078,SLCFP070,LYZFP304,SLCFP067,SLCFP023,SLCFP051,LYZFP328,LYZFP317,SLCFP022,LYZFP355,LYZFP319,SLCFP005,SLCFP024,SLCFP093,SLCFP053,LYZFP320,SLCFP091,LYZFP327,SLCFP095,SLCFP077,LYZFP356,LYZFP354,SLCFP112,SLCFP073,SLCFP128,SLCFP092,LYZFP332,SLCFP002,LYZFP306,SLCFP113,SLCFP071,SLCFP004,SLCFP019a,LYZFP316,SLCFP075,SLCFP049,LYZFP339,SLCFP094,LYZFP315,SLCFP050,LYZFP352,LYZFP305,SLCFP052,SLCFP076,LYZFP330,SLCFP127,LYZFP340,SLCFP129,LYZFP351,SLCFP074,SLCFP054,LYZFP303,SLCFP003,SLCFP068,SLCFP114,SLCFP006,LYZFP343,SLCFP132,LYZFP344,LYZFP342,SLCFP096,SLCFP001,SLCFP110,LYZFP353,SLCFP109,SLCFP020,LYZFP318,LYZFP329,LYZFP341
cfb5eb8b6cd871de2ff7085767ca3152,2,7,7,6,0,0,0,0,0,5,2,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,7,0,2,0,1,2,5,11,0,0,4,6,0,0,2,0,0,0,0,2,0,2,2,3,3,6,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0
b45093ff0a5e7aac10c4f9f4513e7613,0,0,0,3,0,41,0,0,5,0,25,0,0,1,11,3,0,0,4,0,0,0,0,1,0,9,0,0,2,0,0,7,0,0,0,0,77,0,0,0,0,15,6,0,6,0,10,0,12,16,0,0,7,0,5,0,15,3,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,24,7
483176e085c4e4eeee22409a02f2c0ef,0,12,15,44,29,0,10,0,0,3,181,14,0,87,95,3,0,0,3,0,0,0,20,2,0,39,0,0,2,9,3,6,13,2,11,6,9,0,2,0,8,101,8,24,42,5,77,33,42,5,8,0,14,2,86,5,80,7,0,78,16,16,0,0,3,0,5,0,0,10,12,78,34,13,107,174,199
be50260bd56c9b191a9e0845fc908179,0,24,10,35,8,0,0,2,0,0,50,0,0,60,26,5,0,0,0,0,0,29,3,0,11,4,0,0,2,0,0,4,16,18,0,8,2,0,0,0,16,63,0,17,14,9,90,41,56,0,0,0,0,3,42,12,69,4,0,52,10,0,0,0,0,0,0,0,0,9,11,41,11,40,44,71,24
cc0efa1a2c7dca25dd6dc2dc55fe6697,0,30,16,24,7,12,0,0,0,0,30,3,0,33,0,0,0,0,0,0,0,44,3,0,31,0,0,0,0,0,0,0,5,58,0,9,28,0,2,0,13,21,0,11,0,9,13,19,0,5,4,0,0,4,0,3,0,0,2,14,23,5,0,0,0,0,0,0,0,8,5,0,3,18,0,0,0
e023d9a374d4337a20ba34a48f7e2b5d,0,0,4,0,0,0,0,0,0,0,23,0,0,5,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,19,0,0,2,0,17,1,19,0,0,0,0,0,0,0,32,0,0,7,8,2,0,0,0,0,0,0,0,2,0,18,0,0,8,0,0
ce374e4ecf9d37933b614c569ea2250e,0,11,0,3,1,0,5,0,0,0,12,0,0,2,13,6,0,0,0,0,0,7,0,0,10,17,0,0,0,0,4,0,0,8,0,2,1,0,0,0,8,27,0,0,17,4,47,0,25,2,0,0,5,0,25,0,15,0,0,13,1,0,0,0,2,0,0,0,0,4,1,15,2,13,33,56,42
80571fa88208f15e75174fe7ba3d6839,2,0,3,5,0,10,0,0,6,4,1,3,0,9,1,1,0,0,1,0,0,2,0,0,4,1,0,4,4,0,0,12,0,5,0,0,0,0,7,0,0,0,12,4,5,2,5,5,25,2,0,0,0,0,7,0,30,15,0,3,0,8,0,0,0,0,0,0,0,0,0,21,0,0,12,7,8
5a0cdfc9bc68e40f3ad82a56205b85b7,0,10,0,0,0,0,3,0,0,0,0,0,0,21,31,0,3,0,0,0,0,3,0,0,5,5,0,0,0,0,0,5,0,5,0,8,0,0,0,0,7,0,5,13,12,3,0,8,10,2,0,0,0,0,17,0,15,8,0,0,6,0,0,0,0,0,0,0,0,8,0,15,0,12,27,97,33
8b317947d610fc3e351d94e2466ab1ab,0,0,3,51,0,0,3,0,0,0,102,2,0,7,35,6,0,0,2,0,0,1,0,0,0,14,0,0,0,0,0,1,1,2,0,0,3,0,0,0,1,103,3,8,37,2,105,5,57,6,2,0,2,1,64,4,92,2,0,34,1,1,0,0,0,0,15,0,0,1,0,59,1,0,52,128,85
9dcb1f589151a8b84cb5fc7c490e22d8,0,3,5,4,0,0,0,0,0,0,63,4,0,18,52,0,0,0,2,0,0,7,2,0,4,5,0,0,0,0,0,0,5,11,2,6,0,0,0,0,2,36,0,11,25,0,10,12,20,3,0,0,0,0,63,2,54,0,0,12,9,2,0,0,0,0,7,0,0,0,0,41,0,0,29,113,132
8fde870b4c3464dbd28fb743c07f36f1,0,12,0,7,2,0,0,0,2,2,8,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,3,0,0,0,19,10,0,0,9,0,4,0,20,2,0,0,0,2,14,2,19,0,0,4,4,5,0,0,0,0,7,0,0,27,0,6,7,9,3,0,7
e3bd74e4f8e965abfb6ca86d51d2b55b,0,0,2,11,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,2,0,37,0,0,61,0,0,0,0,0,0,0,0,175,0,78,0,0,0,0,0,11,0,0,0,7,12,0,42,0,0,0,0,0,0,0,52,0,0,0,140,0,0,0,0,0,0,0,0,99,0,29,0,2,0,0,0
e4cb1b90e54f9ffc8f098a80d459512e,0,0,3,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,2,4,0,8,0,4,0,6,0,0,0,0,0,18,0,6,2,0,0,3,7,0,0,0,0,0,0,0,7,0,3,0,0,13,0,21
3311c81da0640c29e6d9ed4f0529d3d5,0,0,2,0,6,0,0,0,3,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,8,2,3,0,4,0,2,0,0,5,0,0,7,0,0,0,6,0,0,0,0,0,4,0,2,0,2,0,0,7,3,0,0,0,0,0,0,0,9,3,0,15,6,0,0,0
f33aa1513c4933703b7070ec1e43c191,0,12,9,67,17,0,0,0,0,0,98,2,0,20,42,5,2,0,2,0,0,47,0,3,31,9,0,0,0,4,6,17,0,54,3,25,5,0,0,0,9,112,20,0,39,9,79,8,51,7,0,0,0,0,58,0,74,13,0,27,31,4,0,0,4,0,5,0,0,21,10,63,10,12,74,127,106
cb48af0355580e3a4cfe6d22f05b6b14,0,0,0,2,0,2,3,0,0,0,2,0,0,0,2,4,0,0,2,0,0,0,0,0,0,4,0,0,2,5,0,0,0,0,2,0,4,0,0,0,0,4,0,0,5,0,5,0,2,2,0,0,4,0,4,0,0,0,0,4,0,0,0,0,2,0,8,2,0,0,0,0,0,0,2,3,2
519f2ac102ab65678b0dcd72cb9f586a,116,17,25,653,2,311,0,115,44,137,171,10,7,0,179,113,15,0,0,0,0,41,3,0,30,206,2,32,135,145,64,32,170,65,0,0,358,32,241,9,19,147,30,61,163,0,354,11,219,124,0,31,5,36,137,8,723,95,0,194,6,78,17,2,26,113,21,0,0,0,2,118,39,43,414,233,130
b08002696e45f7e121334d154e2f5d4a,0,11,1,9,5,0,0,2,0,0,5,1,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,1,11,0,3,1,0,8,4,2,0,0,0,0,1,3,5,0,0,0,2,0,5,0,0,0,0,0,0,0,1,0,4,1,11,7,0,10
204736c3bd4a4c1f840e9fc99a5155d2,2,15,3,8,6,5,2,14,0,0,28,3,5,24,20,0,5,0,0,0,8,17,17,0,45,7,0,0,4,0,2,0,7,44,0,11,6,4,2,0,10,21,0,36,15,11,23,15,9,2,10,0,3,2,17,4,14,0,15,4,26,6,2,3,2,7,22,0,0,6,4,16,2,16,6,125,31
1941bdf9450a85f4069a80e526137af7,0,0,0,32,0,18,21,0,0,0,26,0,0,0,18,31,0,7,28,0,0,0,0,6,0,27,0,0,17,17,0,0,0,0,16,0,37,0,0,0,0,29,0,0,31,0,29,0,10,45,0,0,37,0,17,0,24,0,0,39,0,0,0,0,17,0,52,5,0,0,0,11,0,0,24,26,24
5e7454ae5bc6cea5edbfbe42b2d24477,0,0,2,28,11,2,0,0,0,0,43,3,3,6,20,2,0,0,0,0,0,5,0,0,4,9,0,0,8,7,2,2,5,17,2,15,2,2,2,0,2,17,0,0,27,5,25,5,139,0,0,0,0,0,12,3,85,0,0,14,21,7,0,0,0,0,0,0,0,28,17,45,33,5,30,26,16
efe64b2cd066392c8b5379c583817500,8,25,39,1032,27,5,0,0,14,2,162,109,0,86,80,7,0,3,3,0,0,21,14,0,32,371,0,0,19,11,0,120,67,34,4,18,7,0,9,0,59,58,20,136,120,5,104,81,58,5,4,0,20,59,87,14,190,33,2,193,21,54,0,0,2,5,67,0,0,99,21,34,149,36,108,116,47
a4ec0961ee999bda03e0fc2cc1dd0df7,0,0,0,13,0,0,0,0,0,0,21,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,44,0,0,23,0,16,0,30,0,0,0,3,0,39,0,39,6,0,5,0,0,0,0,2,0,12,0,0,0,0,33,0,0,43,0,49
a6cf9ae0a74b21a2aa7439335c575123,0,26,14,6,27,0,3,0,0,3,11,6,0,0,12,0,6,0,0,0,2,2,0,2,6,5,0,0,0,0,4,2,0,3,0,4,0,0,4,0,27,4,3,3,6,3,3,0,12,5,0,0,2,0,7,0,11,6,2,11,18,4,0,0,0,0,0,0,0,5,11,17,7,37,10,19,12
e48fb994a13cc5f14b93bd94b4dd8725,0,0,0,16,7,7,3,2,0,0,229,0,0,0,59,6,0,2,4,0,0,3,1,0,0,11,0,0,0,0,0,0,1,8,7,1,8,0,0,0,3,107,0,0,30,0,86,0,175,4,0,0,6,1,14,0,188,0,0,60,0,0,0,0,8,0,0,0,0,0,9,176,13,0,48,205,56
a355ffad67ad78b1bdbd4ad765a6f5cf,0,2,0,8,3,6,3,0,0,0,1,0,0,0,18,4,0,0,0,0,3,2,0,0,2,14,0,0,6,0,2,0,2,6,0,3,9,0,2,0,5,5,0,0,2,0,3,0,2,4,0,0,20,1,7,0,4,0,4,2,5,0,0,0,0,0,0,0,0,0,0,7,0,2,4,60,6
dcd0c235615b718f89bb8cc76b5a627f,2,47,33,410,47,0,2,0,0,0,94,139,0,173,49,2,0,0,0,0,0,54,8,0,119,174,0,0,0,0,2,215,181,81,5,62,0,0,0,0,67,64,38,114,67,21,112,152,65,1,0,0,0,75,52,61,115,77,3,67,48,79,0,0,0,0,11,0,0,302,45,34,307,68,122,51,25
bbf6f74f140636ff3f33ef2bc3d892a3,2,70,17,0,99,0,0,0,2,4,0,24,9,10,0,5,10,0,0,0,4,645,3,0,656,0,6,0,0,0,43,0,1,393,0,142,0,19,0,0,74,0,0,13,0,43,0,11,0,0,0,0,0,0,0,0,0,0,0,0,182,13,14,3,0,0,0,0,0,221,34,0,134,107,3,0,0
1e65ef9ba16ebcd3b8413c31e58cada1,0,0,2,59,32,0,3,7,0,2,121,0,0,35,63,0,0,0,0,0,0,4,2,0,6,17,0,0,0,0,5,0,31,22,0,67,2,0,4,0,0,5,0,3,7,6,5,7,132,6,7,0,1,2,22,5,97,0,0,20,86,10,0,0,0,7,0,0,0,62,46,136,29,0,51,132,16
6f06d4c3412c12274598b1a4bc468d3a,0,5,0,91,0,21,21,0,0,14,768,0,0,0,126,29,0,7,20,0,0,0,2,5,0,45,0,0,13,27,0,0,0,0,23,0,25,0,0,2,0,592,0,0,33,0,131,0,137,47,0,0,43,0,59,0,101,0,0,239,27,0,0,0,17,0,24,10,0,0,0,85,0,0,54,403,145
f3ccb3a030fc4f716980bcc0465dff41,0,0,0,13,0,8,6,0,0,0,470,0,0,0,658,14,0,0,9,0,0,0,0,8,0,144,0,0,3,0,0,0,0,0,12,0,27,0,0,0,0,449,0,0,0,0,355,0,35,31,0,0,10,0,0,0,28,0,0,242,0,0,0,0,4,0,39,0,0,0,0,57,0,0,650,1039,0
c8433912bf1d2d7d9dd177739211ae41,0,0,0,305,0,5,2,0,0,0,141,0,0,0,409,10,0,0,0,0,0,0,0,3,0,440,0,0,3,2,0,28,0,0,0,0,2,0,0,0,0,985,25,0,391,0,1005,0,425,7,0,0,2,0,263,0,614,43,0,135,0,0,0,0,3,0,2,0,0,0,0,326,0,0,249,779,406
20b86a0cfa5df6fb3f9afef5cf2f0151,0,0,0,387,0,144,24,0,0,0,240,0,0,0,371,27,0,20,22,0,0,0,0,3,0,76,0,0,202,12,0,0,0,0,15,0,551,0,0,0,0,236,0,0,364,0,63,0,501,31,0,0,147,0,545,0,875,0,0,51,0,0,0,0,10,0,15,4,0,0,0,482,0,0,758,642,726
1215303fb541fab34f6257176ded8fc4,0,0,0,657,0,0,0,0,0,0,100,0,0,0,59,5,0,2,2,0,0,0,0,0,0,116,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,149,0,0,80,0,147,0,57,0,0,0,2,0,67,0,86,0,0,60,0,3,0,0,2,0,21,0,0,0,0,32,0,0,148,130,47
7a2d1519cdfecd43e9baffc8f322299a,0,2,0,44,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,3,0,0,0,0,2,0,3,17,0,2,0,0,15,0,13,0,0,0,0,7,0,2,20,0,0,5,3,0,0,0,0,0,0,0,0,16,8,4,9,4,0,0,0
8a8c39a3e855256f236f71f39bf300aa,0,0,7,0,0,0,4,0,0,0,0,0,0,69,162,0,0,0,0,0,0,88,0,0,76,71,0,0,0,0,0,0,17,76,8,0,3,0,0,0,0,0,0,43,22,23,0,31,52,2,0,0,4,3,48,11,49,0,0,0,5,6,0,0,0,0,0,0,0,2,0,69,0,0,85,465,40
a172874a13d3e6df1391f0797d95d6bc,0,5,9,61,7,0,0,0,0,0,93,15,2,0,3,0,0,0,0,0,0,35,0,0,58,17,0,0,0,0,3,0,7,30,0,34,2,0,0,0,4,39,0,0,33,9,45,0,16,4,0,0,0,4,15,8,46,0,0,50,57,5,3,0,0,2,0,0,0,32,13,17,14,6,37,13,28
10d8f09d85fad48b134dbba261adf29c,0,0,0,45,4,0,0,0,0,0,60,0,0,0,80,2,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,57,0,0,24,0,45,0,42,4,0,0,2,0,43,0,39,0,0,39,25,0,0,0,0,0,3,0,0,5,0,42,2,0,40,149,46
762fd96b2d1336974fba68fedd33fefa,6,150,29,58,83,0,2,3,2,0,3,49,0,103,6,0,5,0,0,0,0,39,5,0,91,4,0,0,0,0,0,0,56,60,0,60,0,0,2,0,167,11,0,121,18,10,8,70,26,0,0,0,2,14,16,20,54,0,0,3,60,39,0,0,0,0,0,0,0,122,44,3,104,254,11,24,13
0d193515752095f48f18055431a650f0,0,44,17,57,25,0,0,0,0,0,31,12,0,33,18,5,6,0,0,0,0,32,3,0,33,27,0,0,0,3,0,18,18,18,4,26,0,0,0,0,30,44,22,15,18,4,23,25,18,2,0,0,0,15,15,15,27,29,0,18,66,8,0,0,0,0,9,0,0,20,14,16,18,42,17,47,28
76d6be90e19a660c9a84b35fa31d801c,0,0,0,362,0,4,16,0,0,0,50,0,0,0,15,32,0,8,15,0,2,0,0,8,0,29,0,0,13,15,0,0,0,8,24,0,9,0,0,0,0,114,0,0,176,0,86,0,153,14,0,0,18,0,111,0,299,0,0,48,0,0,0,0,26,0,349,7,0,0,0,88,0,0,137,17,91
861fb4882b4c65b68e5998bb89ad59e8,0,35,2,110,5,0,0,0,0,0,26,15,0,24,26,0,0,0,0,0,0,11,2,0,19,58,0,0,0,0,0,9,16,10,0,19,0,0,0,0,23,32,2,44,62,0,19,26,32,0,0,0,0,6,54,6,82,19,0,7,14,6,0,0,0,0,3,0,0,36,16,12,36,34,38,35,37
64864a4b76fc5cccc00f4e44f8dbcff4,0,10,20,86,77,3,1,3,0,0,252,10,0,10,74,11,0,0,5,2,0,38,4,0,30,24,0,0,0,9,9,23,20,68,4,31,12,2,3,0,12,196,20,0,67,19,155,5,59,8,0,0,7,12,110,15,92,6,0,72,62,18,0,0,6,0,13,0,0,36,48,64,53,12,113,161,146
e737d2ee3c1d7bd6e68e7cbc331a8be9,0,0,0,0,0,33,6,0,0,0,12,0,0,0,55,3,0,0,7,0,0,0,0,0,0,22,0,0,5,0,0,0,0,0,3,0,37,0,0,0,0,0,0,0,2,0,4,0,11,9,0,0,91,0,6,0,10,0,0,7,0,0,0,0,6,0,0,0,0,0,0,15,0,0,2,108,13
49ca472812887fdafb9786d9995aa406,2,31,11,104,39,2,0,0,0,0,110,18,0,41,19,6,0,0,0,0,0,47,0,0,46,22,0,0,2,0,0,7,36,23,0,16,0,0,3,0,23,113,8,31,18,7,79,30,74,7,0,2,0,19,22,27,141,7,2,44,33,18,0,2,0,0,2,0,0,38,28,60,35,29,22,33,17
d4582580d27b0dcaff88f316edc6795c,0,162,13,9,12,0,0,0,0,0,36,9,2,33,0,4,0,0,0,0,0,251,2,0,253,0,0,0,0,0,2,3,12,353,0,135,0,0,2,0,58,40,5,17,0,79,37,13,8,0,0,0,0,5,0,14,15,7,2,34,240,11,0,3,0,0,0,0,0,86,26,14,23,119,4,0,0
c0fa6fc4716f50a194d3a3bc520ba870,2,3,0,2,7,7,0,8,0,4,0,0,7,0,0,9,3,14,16,2,3,0,0,2,0,0,0,3,11,4,13,2,2,0,0,0,9,8,5,0,4,0,0,0,0,0,2,0,6,9,0,3,0,0,0,0,3,0,0,3,0,2,5,4,0,0,0,0,0,0,2,3,0,2,0,0,0
234b63e9a181c1a4a2abf89444577cef,0,0,0,26,0,6,42,0,0,0,0,0,0,0,218,6,0,4,3,0,0,0,0,0,0,666,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,26,0,18,0,0,0,0,0,759,0,14,0,2,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,244,10
184d1c27d9866996ffbca04cfad3ded3,0,5,0,13,2,0,0,0,0,0,41,0,0,8,11,0,0,0,0,0,0,37,0,0,51,6,0,0,0,0,0,4,8,100,0,16,0,0,0,0,4,20,0,8,6,44,17,8,23,0,0,0,0,0,14,0,22,15,0,39,16,0,0,0,0,0,0,0,0,14,3,8,2,4,6,14,7
869038dbbe0844710dfe8cda1f4c41fd,3,7,19,162,38,4,0,2,0,4,248,12,0,107,35,5,0,0,8,0,0,3,16,3,6,11,0,0,0,4,4,0,34,17,3,13,12,0,3,0,0,167,0,18,69,11,154,68,120,6,5,0,5,9,89,19,110,0,3,64,11,26,2,0,5,2,7,0,0,16,28,105,33,9,84,141,101
79d4cbe747374bb267d78e572c82d82c,3,2,0,99,54,0,0,0,0,5,2,7,0,0,39,0,0,5,0,0,0,7,0,0,3,2,7,0,23,13,15,0,0,94,0,6,0,6,3,0,9,34,0,0,137,21,18,4,233,0,2,0,0,0,125,0,181,0,0,0,4,8,9,3,1,0,0,0,0,74,109,111,124,7,135,9,106
2a065d9ee9756b7b08d04e4d8f2ac204,0,46,22,36,48,0,0,0,2,0,31,11,0,110,38,2,0,0,0,0,0,112,0,0,102,55,0,0,0,0,0,13,38,70,0,37,0,0,0,0,39,30,14,85,25,29,24,51,42,0,0,0,3,17,15,13,69,12,0,19,54,6,0,0,0,0,0,0,0,56,27,30,55,49,14,61,19
03eb1bcf0894fee49ce83019be72b0ad,0,0,0,6,0,18,0,0,0,0,7,0,0,0,0,9,0,0,12,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,30,0,0,0,0,12,0,0,2,0,17,0,1,5,0,0,2,0,6,0,7,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1,0,0,3,11,6
f0711e2c91ed3101e810bfdad130849f,0,10,0,66,23,3,0,0,0,0,78,0,0,24,0,2,0,0,2,0,0,7,5,0,9,0,0,0,0,0,4,7,0,13,0,6,6,0,0,0,6,26,6,13,0,6,15,11,0,6,2,0,0,0,0,0,0,2,0,39,14,0,2,0,0,0,0,0,0,19,7,0,21,12,0,0,0
0da7333e379b780a39d305d935692a95,0,2,0,0,0,0,0,0,0,0,14,0,0,3,8,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,24,0,2,0,0,30,7,0,0,0,0,0,4,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,8,9,0,5,0,0,17,0
2da7ea845bb72e8eb58d649348bf057a,0,129,31,113,61,20,3,23,2,2,340,13,2,343,50,13,12,0,10,0,10,11,104,6,11,7,0,0,2,3,7,37,64,4,0,18,44,3,4,0,129,211,57,360,18,11,163,226,63,12,51,12,4,15,65,40,120,61,13,90,23,22,3,0,3,23,23,0,0,22,32,65,14,156,104,96,79
7186c67c129c329bce7d6c988267b231,0,19,12,4,9,25,0,4,0,2,25,3,2,22,17,7,0,0,2,0,0,14,5,0,19,4,0,0,2,0,0,6,3,6,0,5,54,2,0,0,5,24,12,17,8,0,15,5,9,13,0,0,2,3,16,11,22,3,0,13,14,2,0,0,2,0,0,0,0,2,0,21,5,7,14,37,17
8f139f903db65b737165fab17b843584,0,3,0,43,0,0,3,0,0,0,13,4,0,10,53,0,0,0,0,0,0,21,0,0,35,22,0,0,0,2,0,0,3,78,0,27,0,0,0,0,0,35,0,0,24,25,35,2,72,0,0,0,0,2,27,0,68,0,0,15,40,0,0,0,0,0,0,0,0,40,4,24,7,11,28,67,20
5fc2d4103e27f399113f1fc7c954ef66,2,163,50,90,84,0,2,0,0,0,57,70,0,76,52,6,2,2,3,0,0,127,8,2,107,129,0,0,2,3,0,33,78,105,3,51,3,0,0,0,156,34,21,95,9,13,21,80,35,6,0,0,6,29,3,45,104,15,3,26,73,64,0,2,3,3,48,0,0,106,39,24,124,208,43,128,12
3820474ea0555ea63553ba99f1f50bf7,0,0,0,11,3,0,0,0,0,0,59,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,2,0,2,0,0,26,0,0,0,0,11,0,24,2,0,0,0,0,0,2,17,0,0,10,0,2,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0
01ac8dc658ac5b92afc9837f747e74dd,0,8,7,50,6,0,0,0,0,0,22,7,0,14,56,0,0,0,0,0,0,11,0,0,9,99,0,0,0,0,0,0,9,14,0,8,0,0,0,0,9,31,0,12,27,0,31,8,60,0,0,0,0,3,16,3,113,0,0,10,16,11,0,0,0,0,0,0,0,13,4,34,8,4,21,158,16
46864a6aa122ecb439eb59a3c0542ee6,0,4,16,14,27,2,6,2,2,2,156,8,0,9,83,0,0,3,6,0,0,6,3,2,4,20,0,0,0,2,4,7,22,4,11,19,14,0,0,0,4,44,8,2,165,2,39,8,139,15,2,4,10,2,225,7,220,13,0,55,25,8,0,0,11,4,1,3,0,14,20,134,28,5,137,396,215
48fe77b828ac410d9e0effc44fbeb57e,0,101,6,57,176,2,0,5,2,0,34,5,0,577,0,9,16,0,5,3,3,468,109,2,461,0,4,2,2,0,34,7,18,197,0,27,8,0,2,2,53,68,25,451,15,58,52,162,34,0,69,2,0,2,25,15,42,22,17,11,47,3,3,3,0,2,28,0,0,9,71,32,54,95,80,0,38
77eb2f8589e0e143883648e11bde2a31,0,0,0,34,0,2,3,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,21,7,0,0,0,0,53,16,0,27,0,11,0,0,6,0,0,0,0,45,0,0,11,0,32,28,0,0,0,0,0,13,0,0,6,0,0,0,0,62,0,130
e16b103da2aa64c71cfe99afc4405912,0,0,0,30,0,0,2,0,0,0,73,0,0,0,56,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28,0,0,35,0,24,0,12,0,0,0,0,0,44,0,32,3,0,53,2,0,0,0,0,0,0,0,0,3,3,28,0,0,26,150,105
4938367aefb076da9af1836d7df30ae0,0,3,3,4,17,3,0,3,0,0,20,3,0,5,27,0,0,0,0,0,0,0,0,0,7,20,0,0,0,0,0,0,28,5,0,17,0,0,0,0,21,17,0,4,60,0,13,6,35,0,0,0,0,8,48,15,36,0,0,2,19,0,0,0,0,0,0,0,0,44,22,16,114,16,4,23,19
0789b8bf342cad7160cfe6e2e074f034,0,21,10,17,16,0,0,0,0,0,28,4,0,68,13,0,0,0,0,2,0,3,7,0,2,0,0,0,0,0,3,2,6,4,0,13,15,0,0,0,6,30,8,27,7,0,27,14,8,0,2,0,0,0,10,6,16,3,2,9,19,4,0,0,0,0,0,0,0,7,2,30,5,9,24,38,29
17bccd87573679acdd1eda74fc49bde7,0,5,4,3,3,0,0,0,0,0,10,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,2,0,0,0,4,13,8,8,0,0,5,6,4,2,0,0,0,2,4,3,15,2,0,8,11,0,0,0,0,0,0,0,0,3,0,9,6,7,3,0,16
d33d037914391243a664e78b0865819d,2,68,0,11,33,0,0,0,0,0,5,26,0,38,4,0,1,0,0,0,0,20,3,0,47,3,0,0,2,0,0,0,19,30,3,31,0,0,0,0,86,3,0,71,10,2,5,20,4,0,0,0,3,18,8,7,5,0,0,0,11,29,0,0,4,0,5,0,0,54,17,1,73,100,2,7,6
ccd31353e129fad1e0c6c09602372b4f,0,14,0,4,8,0,0,0,0,0,8,5,0,27,11,0,0,0,0,0,0,23,0,0,15,14,0,0,0,0,0,0,6,6,0,6,4,0,0,0,8,6,0,8,17,6,7,11,7,0,0,0,0,5,18,5,15,0,0,6,15,0,0,0,0,0,7,0,0,2,0,4,9,9,16,12,14
598a513a3552c092cd8b71a429c45ab1,0,0,0,10,0,2,3,0,0,0,1,0,0,1,3,3,0,2,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,7,0,0,0,0,5,0,2,13,0,8,0,17,6,0,0,3,0,13,0,48,0,0,5,1,0,0,0,2,0,29,2,0,0,0,18,0,0,9,0,10
f75f1091527cd2a1a4c96eba1f735466,0,6,0,0,491,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,66,0,0,8,0,4,0,0,0,48,0,0,172,0,30,0,7,0,0,25,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,4,0,0,30,2,0,0,2,0,0,0,0,37,170,13,199,17,30,0,10
d5971448f3dce06f45cfd35f968de816,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,1,0,3,3,0,0,0,3,0,0,0,0,0,8,0,5,2,0,0,2,0,0,0,0,0,0,0,0,5,3,0,0,0,7,14,3
1c8236d15227e3768cd82d24525ae5b8,0,0,0,6,0,2,9,0,0,0,0,0,0,0,93,0,0,4,0,0,0,0,0,0,0,29,0,0,3,0,0,5,0,0,3,0,5,0,0,0,0,20,15,0,11,0,9,0,44,3,3,0,8,0,27,0,55,4,0,0,0,1,0,0,0,0,2,0,0,0,0,43,0,0,169,301,39
59cb2b356649752e276dd7f74cee4321,0,0,0,108,0,29,0,3,0,0,37,0,0,0,0,21,0,48,7,0,0,0,0,4,0,0,0,0,108,31,0,0,3,0,0,0,32,0,0,0,0,53,0,0,32,0,74,0,29,0,0,0,0,2,27,0,65,0,0,14,0,0,0,0,1,2,7,2,0,0,0,13,0,0,70,0,18
