	806rcbc423-S424	GnotoExpt-DTT552-S163	GnotoExpt-DTT480-S628	806rcbc481-S386	GnotoExpt-FP552-S67	806rcbc381-S515	806rcbc179-S276	GnotoExpt-DTT570-S182	GnotoExpt-FP456-S677	GnotoExpt-DTT564-S176	GnotoExpt-DTT534-S145	806rcbc450-S451	806rcbc447-S448	GnotoExpt-DTT456-S604	806rcbc432-S337	GnotoExpt-FP558-S74	806rcbc530-S435	GnotoExpt-FP564-S80	806rcbc454-S455	806rcbc375-S509	806rcbc401-S306	GnotobioticExp-DTT-180-S190	GnotoExpt-FP474-S695	GnotoExpt-FP570-S86	GnotoExpt-DTT600-S335	GnotobioticExp-DTT-186-S196	GnotoExpt-DTT390-S536	806rcbc426-S331	806rcbc493-S398	806rcbc567-S472	GnotobioticExp-FP-186-S49	GnotoExpt-FP618-S314	806rcbc469-S374	806rcbc173-S270	GnotoExpt-DTT612-S347	GnotoExpt-FP462-S683	GnotobioticExp-FP-198-S62	GnotoExpt-FP540-S55	GnotobioticExp-DTT-204-S214	GnotoExpt-FP600-S296	GnotoExpt-DTT486-S634	806rcbc438-S343	GnotoExpt-DTT462-S610	GnotoExpt-FP534-S49	GnotobioticExp-DTT-192-S202	806rcbc524-S429	GnotoExpt-FP612-S308	GnotoExpt-FP486-S708	GnotoExpt-DTT474-S622	GnotoExpt-FP468-S689	806rcbc407-S312	GnotoExpt-FP546-S61	806rcbc561-S466	GnotobioticExp-DTT-198-S208	806rcbc499-S404	806rcbc555-S460	GnotoExpt-DTT606-S341	GnotobioticExp-FP-204-S68	GnotoExpt-FP480-S701	GnotobioticExp-FP-210-S74	806rcbc429-S430	GnotoExpt-DTT618-S353	806rcbc432-S433	GnotoExpt-DTT468-S616	GnotobioticExp-FP-192-S55	GnotoExpt-DTT546-S157	GnotoExpt-DTT540-S151	GnotobioticExp-FP-180-S43	GnotobioticExp-DTT-210-S220	GnotoExpt-DTT558-S170	GnotoExpt-FP606-S302	806rcbc395-S300	GnotobioticExp-FP-372.fastq	GnotobioticExp-DTT-367.fastq	GnotobioticExp-FP-384.fastq	GnotobioticExp-DTT-319.fastq	GnotobioticExp-DTT-325.fastq	GnotobioticExp-DTT-307.fastq	GnotobioticExp-FP-306.fastq	GnotobioticExp-FP-366.fastq	GnotobioticExp-DTT-373.fastq	GnotobioticExp-FP-312.fastq	GnotobioticExp-DTT-379.fastq	GnotobioticExp-FP-318.fastq	GnotobioticExp-FP-378.fastq	GnotobioticExp-DTT-313.fastq	GnotobioticExp-FP-396.fastq	GnotobioticExp-FP-324.fastq	GnotobioticExp-FP-390.fastq
GnotoExpt-DTT390-S536	1.003694356792757	2.7902123027765002	2.27709945955638	1.747420890929167	2.9493999090351846	1.4564979025074418	0.9203230002320438	1.7842601273168988	1.61258963476791	1.9640086791381794	1.310040176782975	1.1984723926423975	1.0067655195285645	1.9173910099016251	1.3841523542074121	1.692520631939852	1.4918974248918766	2.8456670056726394	1.1617915317664935	1.0441096138985047	2.7171380633343882	1.9555982547784667	0.9221340791333374	1.7520407206566682	1.4139178716047125	1.223700153247712	0.0	2.2360846694384153	2.54852283269909	1.456281380396566	1.074044383050675	0.7638269485562934	1.928158639772602	2.046206764652154	1.15117464390652	2.1949186407572365	1.6693822800193552	2.556213662336787	1.5820813057269438	1.5475714246078545	1.8390825804902455	1.787462194845674	1.8157175553983902	1.8632552172407262	0.9240523636355668	1.5258996452737243	0.7555968346693506	0.9603189641819919	1.5250162022461535	1.0726492797777663	2.298904573702528	2.615022894292818	1.199209264747706	1.2204402401514092	2.5267174892188407	1.4176154208646239	1.5079519079789283	1.4166946182174605	0.9005793623662741	1.9486906582758101	1.0484788989774159	1.2253756995105323	1.5203986524622226	1.947283523167258	1.2897107110037438	2.587424482591386	1.9666215677551302	0.6100349946606761	1.5455758840955567	1.2468507345730273	1.252833571985503	2.228855649808369	1.4635174057542903	2.199288341019917	2.5784156629637347	2.5305889077121995	2.220421823089105	1.769087932573565	1.6279594931738477	1.889658793338864	2.2329183830303303	2.4140367996851197	2.1285143636533537	1.4134629186425356	1.1787947695562457	2.436141604109372	1.6391134254611277	2.9213085608091274	1.812496351033116
806rcbc426-S331	1.9373538299370119	4.5336726468457105	3.0072431029648103	1.1721325613737341	4.698204520241495	2.290265897519396	1.5667526620760208	3.515201350570411	3.2847506338646997	3.64709076945236	2.9785383341605254	1.611779442516382	1.7051870874046717	2.7646212164184067	1.7649008564979993	3.2202056910251358	2.9923656720610756	4.398897433215752	1.4975918768166356	1.8562074327203248	3.778943070616345	3.7714365825019085	1.7609478225195114	3.3045920738788466	2.499076584792295	2.9224768017772673	2.2360846694384153	0.0	4.2515064526585356	2.224417822317244	2.3821400559045083	2.4111437948217045	1.5238835896019371	2.998314652934221	2.2558759994948003	3.4161142267278013	2.7451142378048807	3.7018720230837565	2.4948240096095597	2.5088709027822382	2.751929903444569	2.219592380297529	2.3321163397240046	3.3322587461189332	1.868117122257167	3.0954520011473545	2.3397814404264485	1.9621130105903808	2.5415713430239366	2.6531856744928914	1.2642325966276127	4.5557461340888405	1.894641164293376	2.7334518196655515	4.103269163773856	0.8682467780741868	2.3789939837251506	1.151626201460854	2.2388456973229367	1.033953495814947	2.8335185402427343	2.127061995529498	1.5427571734267846	2.7575318009399963	1.6153520189656547	4.471539134387178	3.2928750834823144	2.135008099768443	0.9791272209356247	2.7516975292263646	1.8509779858955382	3.2030785611179664	2.033510560501546	3.957097702287307	2.744653231985697	3.5577605355106736	3.4786047347939455	2.9424659451976325	2.5938242560683986	3.5045122798434565	3.939768080371717	2.754482098895727	3.7023575550307446	2.4039880225434906	1.5495015122594733	3.9568609896924953	1.5750105596974433	3.3821350354494317	1.2251433045456561
806rcbc493-S398	2.638884805885578	1.751773811155354	2.697082036312225	3.9641660906061618	1.9068016042340399	3.1661348309259756	2.810739709599506	0.8140869289236229	1.1188652329201623	2.3010391773819694	1.873231085263865	2.6463151861948444	2.5717826412711737	2.9419430756860754	2.590553040761859	1.0317830325888373	1.262616088723975	0.40585530006278875	2.821515869067082	3.4049463370330977	1.5223980074528536	0.8691381982562151	2.626664171775624	0.9944751206597259	1.8720444234482272	1.5282767631686138	2.54852283269909	4.2515064526585356	0.0	2.3223620812424515	2.7129724900635135	2.2624072536399806	4.111581764664322	1.704986064413058	2.1386658089582204	1.274915467024709	1.8182758631477447	1.686233961512243	1.8979300646493142	2.6235736599203814	2.4537997898821997	3.1455877212163785	2.9151764932977042	1.0905103199606159	2.9124285181219594	1.353635703598402	2.436992927514141	2.509512357670309	2.3337674345811097	1.7201858708840863	4.1315527154640055	2.1421211791961947	2.3824593342567453	1.536155981899727	0.31206901933874687	3.44320232650866	2.262993766888232	3.200118377626322	2.183778175019683	3.6279421873006124	1.6827724535597643	2.197387298134158	2.9146673290808165	3.0550606302041516	3.5343585050707675	2.2869982346106843	1.396419749889617	2.5616146999721208	3.3104016579948894	2.0486715920740224	2.937394521993885	1.75541832992884	2.2835220556435982	0.614859651769841	3.2179549891965435	2.341808127020447	1.7832553700692273	1.544058413411203	2.1785231806220593	1.1581932429645556	0.5067734265350509	2.7559532573980485	0.5654636953928917	1.8794253344216727	2.810976385857644	0.5207299710503397	3.159494125355764	3.3835051073424096	3.508559701879158
806rcbc567-S472	0.6370126069312979	2.3953258709587875	2.7028170961379754	1.8432204447034255	2.567599415116348	1.3059493270126552	0.8962307623712349	1.781587227642132	1.2805968886129557	1.7955171880617578	1.0304949888111752	0.838038448059505	1.0814619200433087	2.7032980352663087	0.5367876231246707	1.407117722647114	1.2732879081579493	2.4691188046682813	0.7976398432552312	1.671345595315262	2.4536976896398484	1.7449568216003002	0.6988436313255378	1.3356636453207182	1.3338791329368882	1.003244445022385	1.456281380396566	2.224417822317244	2.3223620812424515	0.0	1.0762596448897557	0.8858707662684021	1.9885802217979656	1.797151046917039	1.365787968761839	1.981142716615187	1.6718994655274724	2.569300418432248	1.2891724485294789	0.7811571958612044	2.3138681382306214	1.0340500380996702	2.347815603912976	1.7864307597671365	1.0183095142725098	1.698597085417094	0.9576163274351757	0.5601575093571076	2.0046765725697497	1.362664810173149	1.8265081498954374	2.6246756988831175	0.6125253955173864	1.1449915929951322	2.1309560806300847	1.4628604906676228	1.7303900322612888	1.5691645742474574	0.579731548546552	2.0509395876115275	1.5783410952568182	1.1896661753390025	1.5536651893319382	2.7793132815253014	1.5755366552539944	2.562650631179459	1.9946012288008186	0.9969632844301151	1.5235657717674311	0.8119614536680622	0.8060163909827184	2.1019178631081408	0.7666676869450085	1.9132846098091785	2.85189916907462	2.8933691616383865	2.4741022131709	1.6233776824234332	1.8969857613895709	1.3728350223614898	1.9107308895762203	2.474372038041675	1.7904779096437933	0.9406883561124163	1.3994477718523184	2.1670963863788164	1.9509958135308687	3.423524613252839	2.0711159969400055
GnotobioticExp-FP-186-S49	0.6236960955260322	2.336358312041163	3.1517936151119246	1.521289600855526	2.4728941469598937	0.4948858110972173	1.009773226877946	2.130743524193742	1.610099870413495	1.2868010415263136	0.8825538061576967	1.3949259799846128	1.4821810564326705	2.915487389263835	1.307668120543047	1.9242350011411207	1.7887336787459855	2.985268986323843	1.179919413370271	0.9300883445263064	3.176916651736683	1.92250556920671	0.9054105374122353	1.8237401531578181	1.9383510003226667	1.2109290033223403	1.074044383050675	2.3821400559045083	2.7129724900635135	1.0762596448897557	0.0	0.5442827126791171	1.5193683765702393	2.5277059952397587	1.8141102375479021	2.641097195406428	2.2692037809681835	3.1744641660476507	2.011566000711638	0.6194084678547581	2.712707286954947	0.8643338250296045	2.7034060486365465	2.310576654576961	0.5236881655463376	2.099753751843205	0.3957794985994497	0.7403056306923611	2.37897046359938	1.6889123925701974	1.8433194657310106	2.224417966496947	1.3070447445545679	1.5993632294911837	2.622901009839369	1.5867878093582573	2.23356802230701	1.898194562943327	0.8250674292808571	2.4422074593231846	1.7519656396456522	1.7541580176639748	2.0642389146273454	2.9590733166727374	0.9953853846371811	2.1146604742956376	2.540836479736523	0.5212974495371626	1.8899147043892506	0.7115559989723649	0.6398452533867903	2.788726285163985	1.6171811622265981	2.1899410518079017	3.389284947968391	3.3609526694212932	2.95230313242646	2.262898995770679	2.385825375979506	1.6790983806157	2.2578628020593405	3.122991140177806	2.285937911189787	1.691085089265423	1.7666183621192835	2.705128352534194	2.3354085265569102	3.8473109671737786	2.415476754818561
GnotoExpt-FP618-S314	0.5655819819428182	2.2112485792479033	2.662416398875053	1.7769377708601453	2.3725342602677397	1.0191133304736204	0.8625408568637795	1.6191908650219013	1.1706020664910988	1.3679297541564919	0.6342089306950782	1.1211513864806404	1.132033497012681	2.472812761198285	1.089226998634016	1.4208288393676716	1.268949702027373	2.535871140359874	1.026408696730143	1.1723436102571585	2.657192030792105	1.5378669804368459	0.7047917336546778	1.3613150090329595	1.4349858468371146	0.7434154547213088	0.7638269485562934	2.4111437948217045	2.2624072536399806	0.8858707662684021	0.5442827126791171	0.0	1.878966372543347	2.0188159142425435	1.331103982748546	2.1166562772734996	1.7517354621064798	2.6364803069424565	1.5287394338156455	0.8401010530952098	2.2227837872294796	1.220867251710424	2.2770166571628883	1.7778923506769229	0.6804992247556777	1.5559378815220404	0.18086945105855165	0.5407957195659991	1.8925104583455539	1.151098619322957	2.108307368584648	2.1637700334824324	0.9761996314383308	1.0666211552519944	2.181158282297874	1.5505966239025961	1.753255958904589	1.6758946784138422	0.4036792758455961	2.237266752625841	1.2169530778255835	1.2987891772494815	1.738586441134122	2.529553957909212	1.2862163297431444	2.1063931624033123	2.0014141122517586	0.3390614860837789	1.719968458417279	0.5003084417320952	0.8331063162421417	2.267703828960667	1.2538611222924292	1.794741319027661	2.9497190072357586	2.8335299777487557	2.4116356674618973	1.7394692081484928	1.886378151834872	1.335745331772795	1.8434971132881999	2.658295438807759	1.8150893366113965	1.2269715587277426	1.443022587328795	2.2122791785749363	2.0128676088750876	3.3789988832943894	2.172083377558409
806rcbc469-S374	1.4876319556840087	3.8088342071549306	3.7411739277369263	0.3916070650549881	3.934371317059903	1.1791459857286724	1.4542635208993369	3.441709688453651	3.0025420021751468	2.706283193389268	2.3716664890386436	1.8579731339415764	2.0007545940439737	3.3999648119403814	1.8571725831009063	3.1813476301089945	2.9890823092754095	4.342699296340687	1.5450441983355456	0.9684798381427522	4.19982751451032	3.3917577652680206	1.5768322766623726	3.1492926905165683	2.8136569772257465	2.5874291420490523	1.928158639772602	1.5238835896019371	4.111581764664322	1.9885802217979656	1.5193683765702393	1.878966372543347	0.0	3.4335967465725026	2.582184079037854	3.712207296207084	3.1451722059961362	4.1580846890981755	2.8551269145595533	1.7395540405683425	3.357633984713948	1.339605338645126	3.0955153085681415	3.4730839489397334	1.207181595747285	3.2203694088938972	1.7217543742981691	1.6329327259398045	3.053878214728236	2.7333112612744137	0.8703480452007734	3.6796812301634665	2.0054376389184077	2.7379089051480916	3.990528704587719	1.2764336811759698	2.9054402453824486	1.8948600603602241	1.9437085719553042	2.2078662772350697	2.8462893547464634	2.4766930528919033	2.298361726006756	3.4014117861323743	0.6452893473129879	3.54064066141258	3.588609859852957	1.5992108705454195	1.772307965957656	2.153500393000671	1.2157758820188973	3.690323446193365	2.3049261201895095	3.641736534105067	3.7326624748137927	4.1590101026986455	3.904608121940447	3.250083514949558	3.112269187950716	3.1114903785366934	3.6844593020133742	3.623583672201144	3.617897312600824	2.602197337241733	2.081919565841425	3.994456858008512	2.458679970842991	4.284797365790084	2.286835231237051
806rcbc173-S270	2.0970054388197648	3.002931844412777	1.3285332376295518	3.1531609042005715	3.193483751099894	2.9237822417311152	1.9856426269823688	1.18911679136346	1.504063251542698	2.9391306996140196	2.0877295021751485	1.5975727122865886	1.4772419306285551	1.748987033863828	1.6816978183715583	1.007047834830172	0.9321219986352123	1.7136300446308148	1.9031313848394866	2.8822482449567657	0.792195024859789	1.853622697018223	1.8886903904700274	1.266520155222111	0.6557389578860959	1.5790343863069711	2.046206764652154	2.998314652934221	1.704986064413058	1.797151046917039	2.5277059952397587	2.0188159142425435	3.4335967465725026	0.0	0.9765420463061313	0.48032222485355053	0.42437063829946536	0.831481883533114	0.5793805544253638	2.4828049069200766	1.128802969505988	2.8135891665468704	1.4906123788802839	0.71110672518668	2.3979813362612283	0.8176850573729005	2.1752602423526284	1.9242302374542162	1.0505668241250319	1.0212902167410236	3.2823584319218364	3.3048000683129457	1.4585188064209553	0.9987431718761656	1.576894834224884	2.363127238672598	0.8474804117799877	1.9089611589450797	1.7109860134369494	2.1692432349255286	1.2006936743943266	0.9878981932496589	1.4955135016661831	1.8732790015801548	2.9232397725885186	3.368817652397558	0.5325855853613338	2.146031500493959	2.0324527549462013	2.0765414978186962	2.407951511633965	0.3127109375883877	1.2059760520313965	1.8270360334544162	1.635935943475851	1.2770879373346484	0.8843377182586705	0.3282921409305457	0.7823995340484874	1.810182670540001	1.708932112372258	1.1160482670735294	1.2693637547332917	0.8831985225644381	1.560620015271929	1.2238495243411025	1.7048468007647437	2.0401574454333096	2.059388437890439
GnotoExpt-DTT612-S347	1.3748587344959962	2.9960156222089034	1.373824867777282	2.2926703290323185	3.1840245502596987	2.194538206015221	1.152986538762413	1.3633917703539808	1.4481689868401484	2.547986761883137	1.667406187727136	0.883558742753895	0.6164433592378792	1.3602731319494006	1.1212292547945446	1.1701778792733515	0.9365900011899572	2.306476037942978	1.1544462875432773	1.9691968382620328	1.7274513706652794	1.891181516018559	1.1132636122026927	1.3777547236836907	0.3645183419939079	1.24872316476223	1.15117464390652	2.2558759994948003	2.1386658089582204	1.365787968761839	1.8141102375479021	1.331103982748546	2.582184079037854	0.9765420463061313	0.0	1.2753965233127833	0.5942514240865904	1.5908649587270078	0.5384717794439845	1.9514474842485423	0.9587459067441082	2.2153347333034796	1.060537701881401	1.1243696141391322	1.5835954630318774	0.8547187999384547	1.445089908031236	1.2138548642654416	0.6398323533221414	0.5052176253230464	2.583102348507663	3.098508115742099	0.8430177687954649	0.7011876825642175	2.053511898950667	1.533979994453126	0.42283789188708815	1.1193417951989761	1.0644989860668068	1.5285572386855149	0.726243034715097	0.24668856761287267	0.8371965202444527	1.4502655244299267	2.04162466622149	3.1190640294403806	1.0758284506596454	1.340859847306273	1.2872990198047625	1.5993177338744347	1.6912911557364574	1.1622919204308786	0.8035411151538535	2.0113662819175193	1.6407484783152326	1.6323033997696037	1.3347729751197102	0.7895350746141591	0.5830131676448911	1.804543923389831	1.9601274166013887	1.335367157522547	1.6417581191382749	0.619884046231135	0.7140013709116845	1.8094222865448586	1.041241766850758	2.1005735399297136	1.3818320483302438
GnotoExpt-FP462-S683	2.2995909882602965	2.738794691078408	1.5744627968951994	3.4610612543783925	2.923646252338849	3.0722485037624447	2.2643480038873482	0.8953517003941034	1.3502476338598732	2.839338645380298	2.059883453436463	1.9324917942872735	1.8099212547110204	1.9842259592316605	1.9807532931159628	0.8366861944312872	0.8732509063882764	1.2720629649522128	2.2117786247585998	3.0923494871960076	0.5466984211796121	1.5865226406950583	2.138488717211253	1.0900691321621245	0.9514351785858653	1.542479911933006	2.1949186407572365	3.4161142267278013	1.274915467024709	1.981142716615187	2.641097195406428	2.1166562772734996	3.712207296207084	0.48032222485355053	1.2753965233127833	0.0	0.7338629853284905	0.66400420354888	0.9291079040835957	2.5899616425037095	1.389670942696049	2.989538190997158	1.8385016313009808	0.43364385582013426	2.600879487453557	0.7310522232552261	2.2883175514641403	2.1303587056540696	1.330534874981068	1.1229850337395262	3.6107018445539114	3.063814612112632	1.7468650825227883	1.0548459735369446	1.1783499108651785	2.7264825644876187	1.2099033926054745	2.3126191506343554	1.86408233719119	2.6166300618200706	1.2223832230476663	1.3263001093100233	1.9249360283349595	2.110552240805243	3.1677398805393646	3.154368256800654	0.3621980116860146	2.3010515251097092	2.4415924781396523	2.10556601429079	2.6230028790535282	0.48745220037272186	1.5304321476082934	1.505629257537342	1.9973297257980447	1.3291600038243019	0.8141092848185137	0.49100060566527315	1.1005555917117036	1.6315916064265386	1.3737609082263533	1.500286072057469	0.9290727039658894	1.1371353745900061	1.9384798800292316	0.7751325602180785	2.127811251950388	2.270687620701887	2.4943386290863394
GnotobioticExp-FP-198-S62	1.8503822238083287	2.9937507437542266	1.156651783170352	2.8593025970329844	3.1845176377303095	2.6749351590155017	1.6963651986072248	1.1426096610114718	1.4372136339840131	2.7852408280558745	1.9167192861499973	1.3559867477738492	1.1648635798851124	1.425412031782499	1.5095307087025165	0.9903134847696506	0.833708410827635	1.91554427878341	1.6550834029609032	2.540865772297351	1.139720888578245	1.8190970051498745	1.6208971166195165	1.2625003588176806	0.35329912258793594	1.4141852505054662	1.6693822800193552	2.7451142378048807	1.8182758631477447	1.6718994655274724	2.2692037809681835	1.7517354621064798	3.1451722059961362	0.42437063829946536	0.5942514240865904	0.7338629853284905	0.0	1.0174729273245426	0.4280108672963666	2.3165239069541212	0.8409686633142627	2.6369518722321046	1.1814038929067663	0.7317849561421691	2.1098834433583575	0.6173484613164614	1.8973176145160993	1.6790834068259621	0.676622874423338	0.6848412415572576	3.0756461245467546	3.1959169850652125	1.2495012040779727	0.7827769537738944	1.7301319924704086	2.0764060267540203	0.4834101225121596	1.6140903940896016	1.471419889966756	1.9203233514760134	0.8638126249439837	0.6786552743670631	1.2293533768681537	1.5444181711391711	2.6105657221737535	3.2505894251838705	0.5569504858674008	1.8419243113312755	1.7681655696395895	1.8978141094640697	2.1734948806371683	0.5725128595024181	1.0680564181400931	1.8540298602004832	1.515735038972616	1.2272907794838055	0.8536530125880925	0.3022346128381007	0.43138505436454433	1.790365587601001	1.7629809178280222	1.079103655360388	1.362417612777054	0.7375099747351712	1.236123297205952	1.3983495437826927	1.405874829219782	1.9136790329591364	1.7791119069474535
GnotoExpt-FP540-S55	2.8201059719962034	3.3003103540645533	1.2543161808533208	3.8753718271472026	3.478630875213277	3.6126454812877777	2.7075182493383156	1.3795616747937391	1.9526962439488527	3.418493025317275	2.6457478325849717	2.3650537083805383	2.180603031599279	1.7921403423640216	2.4836602321547696	1.4482947610307815	1.458730859077349	1.6558280489931354	2.66600653390699	3.5090366073590924	0.5059409340432816	2.134619970838404	2.6185203397624965	1.7151238158634021	1.3520221879525616	2.120281577321863	2.556213662336787	3.7018720230837565	1.686233961512243	2.569300418432248	3.1744641660476507	2.6364803069424565	4.1580846890981755	0.831481883533114	1.5908649587270078	0.66400420354888	1.0174729273245426	0.0	1.3647332190777086	3.19057070499226	1.2500150129414636	3.569948257765623	1.7569869932455808	0.9574412821596999	3.0867900718935295	1.1177189184477705	2.7989377028353752	2.6487969512621583	1.3543967852986132	1.5236203638344035	4.077278565733273	3.57100710275047	2.237160161891906	1.5806147466933653	1.6724914558365966	3.0829350454490863	1.3618030792148508	2.5785038573143457	2.398806135831865	2.7894162825113544	1.5597350888492258	1.6957039775712532	2.1600590544544698	1.9177007246916182	3.608244023730828	3.6812769285732654	0.6393963431102462	2.7795910131397035	2.7399868054360543	2.696135655654391	3.1499878042839464	0.5469545181885296	2.0180708584624507	2.041132702847776	1.7342883278145103	0.8107639111612474	0.4691685711850228	0.9533312080676032	1.1725969638085771	2.2518055388251597	1.912344897764817	1.315062388322783	1.4985091690607433	1.6586717518001846	2.219058967410367	1.2130923703681336	2.2478512667594917	1.8236058828649513	2.6340770091645895
GnotobioticExp-DTT-204-S214	1.5386864657287262	2.871012647914703	1.4979207657458542	2.5783250438271463	3.0635796305210565	2.3823892498577197	1.4098693941747746	1.2371420538453237	1.3169929672271659	2.5967162637797947	1.704717363560119	1.0233555106808288	0.9228366618667045	1.713286329910633	1.1209017372612065	0.9432793554238506	0.7582234758589645	1.9850352481985294	1.3246753196748808	2.3336013142025136	1.3559996904954374	1.7696042768384617	1.3157229898957594	1.1556576287931306	0.22494605263181344	1.242518375536098	1.5820813057269438	2.4948240096095597	1.8979300646493142	1.2891724485294789	2.011566000711638	1.5287394338156455	2.8551269145595533	0.5793805544253638	0.5384717794439845	0.9291079040835957	0.4280108672963666	1.3647332190777086	0.0	1.9860830594408616	1.1702387474183604	2.2772419899822185	1.3701893380348278	0.9004365306920992	1.838149974046257	0.8227799852486528	1.6700325092707384	1.3666060121281056	0.943810435938495	0.7072847188746354	2.719408552843018	3.1146782795529275	0.8846030829320956	0.6689901171528104	1.7529053132047128	1.8101776458453902	0.6332120477142208	1.4163564745712738	1.1890261409123548	1.7630665521070654	0.9752007858044058	0.4534978731465669	1.0567585992135107	1.8213797053633956	2.3533377743539456	3.1436217184632707	0.8803333319796803	1.6193424984276814	1.5243901568656217	1.642096035685018	1.8438870231471427	0.8577664759739312	0.658370384922427	1.8275804139556502	1.7266520957136777	1.6389502988134153	1.2705250852054601	0.47435008542541884	0.7267847837537796	1.6349783189908245	1.74466837885408	1.276805222709098	1.3702473499563566	0.35776397017398187	1.062440458730195	1.5072617030379838	1.3508649199802678	2.2361092686121857	1.6715964233862783
GnotoExpt-FP600-S296	0.7292884880208674	2.155321054027316	3.3245524590955005	1.749687440605563	2.2944674459096683	0.7192839748637209	1.1942490448411198	2.15265116917076	1.530880350336821	1.2699775187668885	0.8670482625628205	1.4260178020538872	1.624673575474833	3.2111795562085277	1.1895062969461188	1.8642195483657575	1.767482159371795	2.8341203746004275	1.2330555777533008	1.4393985744101436	3.0953264458282743	1.8591069772861637	1.031927631273995	1.710801858447408	1.978433137612352	1.2156040694792638	1.5475714246078545	2.5088709027822382	2.6235736599203814	0.7811571958612044	0.6194084678547581	0.8401010530952098	1.7395540405683425	2.4828049069200766	1.9514474842485423	2.5899616425037095	2.3165239069541212	3.19057070499226	1.9860830594408616	0.0	2.90379374955952	0.5514070044914662	2.9269968568975684	2.310809434383977	0.8847784445520129	2.191325206520301	0.8067656846254323	0.8185590114058396	2.5758429282305237	1.8388515957893399	1.7910810188675774	2.24617640102818	1.272268271974253	1.6439340674866951	2.473204353625803	1.758927098636222	2.3598837602911873	2.063777025218302	0.8984441126082905	2.5782401220616458	1.9661909592525337	1.8299520077709177	2.1703239600158843	3.272075973030927	1.363645202356642	2.1269854297206368	2.5747155763421286	0.951551342429077	2.007897885608477	0.6433514110304478	0.679544046650303	2.77405502006076	1.5147750570624252	2.0863866529400794	3.5236107526212526	3.500109826289637	3.0541962903485946	2.256863914721904	2.5175335242852728	1.4997755595365532	2.141250873661084	3.1843641303120287	2.177173675013788	1.6311843877866885	1.9395906902267563	2.6117318494208455	2.5194008037260285	4.047234268449648	2.5964574834599263
GnotoExpt-DTT486-S634	2.3096232471134854	3.6806529244327844	0.4445021645533584	3.031312940556823	3.865914359676575	3.100093552944203	2.0243158263131167	1.761977681183602	2.149553942886942	3.368770941532083	2.526888380438899	1.751454631610972	1.4539603422804748	0.6251801387236959	2.027639180205552	1.7441793783015438	1.5792454929884259	2.5781210992092447	2.0313014654950616	2.7202780518322904	1.614778262220493	2.4863447086398267	2.032746368157293	2.021903226140618	1.0466154408971426	2.0608549010623873	1.8390825804902455	2.751929903444569	2.4537997898821997	2.3138681382306214	2.712707286954947	2.2227837872294796	3.357633984713948	1.128802969505988	0.9587459067441082	1.389670942696049	0.8409686633142627	1.2500150129414636	1.1702387474183604	2.90379374955952	0.0	3.162579004748899	0.5436572177640487	1.4046581334662718	2.465334034649949	1.1840976062946487	2.3309606936072833	2.156834953426784	0.33460512718536267	1.1865342473268132	3.3784931442236292	3.755566690515367	1.7733052200256865	1.4576931773528614	2.437681307489926	2.2160090203319958	0.5998885462247637	1.6461648563461846	2.008686650855573	1.8051195907156878	1.2250399779899268	1.1353858215596129	1.2977840416355324	0.7509383598670014	2.83393396341905	3.816904811866706	1.100785707876247	2.212708835751129	1.8625358508408276	2.5044353199852796	2.6158708692879102	1.0479130709266997	1.6641918334941288	2.5418261574991923	0.9413420108936663	0.8381184832243147	0.8890572485409765	1.1115733496408824	0.4447407092747689	2.5285162925286047	2.4645059210406	0.8128277958185504	2.0893656378195105	1.4572079145806862	1.3359039840085098	2.0534120432185468	1.1944162999173007	1.1739396082055005	1.5863989494986581
806rcbc438-S343	0.8736717426882276	2.6627452107395553	3.5728933100362603	1.3999037648169375	2.790312654691457	0.6202714408326125	1.233419396991594	2.6425373389808895	2.0488581373551003	1.7258943743344184	1.406099483191321	1.5088455061740154	1.7603612044550017	3.4287165289964023	1.2723602595468753	2.3293182926963687	2.206449245870414	3.337131953799732	1.2400374044214597	1.359875216433592	3.4791749374009844	2.4037210780891707	1.1482942276564336	2.2032352768891545	2.2857983443369267	1.715194880018987	1.787462194845674	2.219592380297529	3.1455877212163785	1.0340500380996702	0.8643338250296045	1.220867251710424	1.339605338645126	2.8135891665468704	2.2153347333034796	2.989538190997158	2.6369518722321046	3.569948257765623	2.2772419899822185	0.5514070044914662	3.162579004748899	0.0	3.0969873305526554	2.745095225049884	0.9131092963707861	2.6072357024227584	1.132295650430518	1.0143749090424583	2.834829139978521	2.2096852037481116	1.309592584730961	2.733847554188842	1.447890602400751	2.0503436529197634	2.980616754828831	1.5989252536047496	2.6049997284669146	2.0387571795104074	1.2382848783010088	2.497727270892973	2.359676633897644	2.0660054537525157	2.2326791338835767	3.4778715613656335	1.152219341477574	2.593771392563739	2.969759861069704	1.1855006773891619	1.9280752754334014	1.1714881879196497	0.6008589183772974	3.1118170935750444	1.7043316567280855	2.62525297554262	3.6822778933424942	3.825582139865636	3.425740014127102	2.6184430752094157	2.790369098345347	2.0344638808478326	2.6716687927078446	3.3834985361760768	2.673750394142021	1.935991062263936	2.0243605617469598	3.094336363860498	2.5710711558194497	4.258692600737181	2.56260614926729
