	Mouse5A.FP28	Mouse3A.FP16	Mouse5A.FP26	Mouse7A.FP40	Mouse1A.FP05	Mouse6A.FP32	Mouse3A.FP17	Mouse7A.FP38	Mouse1A.FP02	Mouse2A.FP11	Mouse3A.FP18	Mouse6A.FP31	Mouse4A.FP22	Mouse1A.FP03	Mouse4A.FP23	Mouse1A.FP01	Mouse6A.FP35	Mouse2A.FP07	Mouse3A.FP13	Mouse1A.FP06	Mouse1A.FP04	Mouse2A.FP12	Mouse2A.FP10	Mouse7A.FP42	Mouse7A.FP41	Mouse3A.FP15	Mouse4A.FP20	Mouse5A.FP29	Mouse6A.FP34	Mouse6A.FP36	Mouse2A.FP09	Mouse5A.FP25	Mouse5A.FP30	Mouse7A.FP39	Mouse4A.FP24	Mouse3A.FP14	Mouse4A.FP21	Mouse2A.FP08	Mouse7A.FP37	Mouse6A.FP33	Mouse4A.FP19	Mouse5A.FP27	Mouse10A.FP110	Mouse10A.FP109	Mouse10A.FP111	Mouse9A.FP97	Mouse9A.FP98	Mouse8A.FP87	Mouse8A.FP85	Mouse10A.FP113	Mouse9A.FP102	Mouse9A.FP101	Mouse10A.FP112	Mouse8A.FP90	Mouse10A.FP114	Mouse8A.FP86	Mouse9A.FP99	Mouse8A.FP89	Mouse9A.FP100	Mouse8A.FP88
Mouse8A.FP85	3.735150627517973	3.0913364422792555	2.651465462521508	2.580750144131962	2.915125069150465	2.2696254728430185	2.4561942340029854	2.2986159089716622	1.7342300727269642	3.495844688283269	2.4389086858352518	2.1691390819357608	3.3087248138297003	1.9747987528859237	3.342480171728556	1.6792568281106295	2.920536209194508	1.9484389861760738	2.0739591004444207	3.3240568030592805	3.134393772543877	3.2359095552644357	3.318156633834524	3.3220615164688696	3.4053414941085816	2.0267690484770102	2.2183920150219048	2.7785531094933464	3.111681610883541	3.3434701567042073	1.4605343764261312	2.726561039760228	3.3971733164471245	2.1463257652955425	3.3329752965695048	2.1293057748951747	2.177219108967417	1.7807583916555587	2.4848635895814026	2.169559075717004	1.939658844412423	3.30749722546869	1.847503321300556	1.7778175058771692	1.7521462144466042	0.7208563595107844	0.677986751791777	0.3646327367562044	0.0	3.3680785479925532	2.5653979732169905	2.778330043030678	2.0738692709591633	3.0230660832034357	2.6133241202387003	0.3288889915953503	0.5214853704293463	1.5240457784620212	3.058383046898968	2.6947797224151655
Mouse10A.FP113	2.203252005802644	1.825541184374129	3.029015304645518	1.8970679125687187	1.4568457764148708	3.2182398514297006	1.636852487442926	3.0805206954486346	3.1993939422955955	1.4368520491318268	2.0032782582414854	3.175518130397059	2.697574990462798	2.4836157427494965	2.3337572637233794	3.318402745829388	1.289932192521272	2.802641481818573	2.883506002139676	1.8950157260198637	1.5764011945785634	1.3456897135613712	1.4734493880263944	1.483095299184987	1.7703615536471062	2.8334414096023077	3.4430139302036618	2.9667045329295045	1.3949121516791454	1.5114860167916635	2.935041850971055	2.381591399147793	1.3814725143278657	3.2130628723501466	2.362853954280411	2.856599473192136	3.5146286405423455	2.9895708819424067	2.4935627867154833	3.2595637506011466	3.3450346673522344	2.1663516765628286	2.4826411981362546	2.511549095834204	2.885619073699124	2.9941834937305214	2.8009640732263676	3.1650158893654012	3.3680785479925532	0.0	1.9364399172321787	1.893550399055163	2.6031022848323233	0.767798101111679	0.7866815610643091	3.251498603318412	3.411009889723147	2.112805678539219	1.1706143230785322	0.7628023431125233
Mouse9A.FP102	3.7492665807664842	3.1669973787146004	3.809034501835977	2.8950803132609138	2.7732800071351686	3.736851980599887	2.595091900854605	3.6510046008674797	3.4264303286818563	3.085672354000463	2.9048958121225135	3.648616700577461	3.891822707471037	3.003431210125663	3.64115473267911	3.487610162834651	2.640554464387582	3.2318763383319213	3.3768241855242955	3.3363569389703316	2.999786727151669	2.8826489491296186	3.0231771311001365	3.0319258397757287	3.291057933366349	3.310479481776025	3.866752397180024	3.8307673540544065	2.8404070490595705	3.0490217705103606	3.061068843115344	3.377992256076051	2.998149094265384	3.6662238910304836	3.678560834156594	3.388109283158054	3.894271249473931	3.2872315936522103	3.3145460001205804	3.713524567452943	3.6478203934196176	3.520594852292202	2.8924540437852437	2.8482228541909165	3.17321583925511	1.9770702283500163	2.0454204405599796	2.2906206791307047	2.5653979732169905	1.9364399172321787	0.0	0.23750516488231507	3.139400647307138	1.1854617289178235	1.4780441682071341	2.3511546217412174	2.3282724294812973	1.3828433011683972	0.8801695707752302	1.2939525712505844
Mouse9A.FP101	3.8066836761737104	3.233006973868981	3.9359647613744975	2.9809308160344963	2.837746797263402	3.883582105380889	2.6924054076949853	3.790311390802304	3.5906089320754324	3.1177005943290887	3.0157179962361993	3.795811293287068	3.996195683345012	3.151711079399457	3.7308192725411664	3.663540103550964	2.693395564501612	3.372286433997261	3.5175685038176403	3.401047708017631	3.0589899643147254	2.925334647378251	3.0676138569010694	3.0768904841577838	3.3422183560814385	3.451436964380388	4.023973973675698	3.949477528531675	2.896096938482011	3.099246190800189	3.2286793630000745	3.4798759876768592	3.0317981076992004	3.81725807817651	3.7638191741067475	3.525911504071161	4.05691146752055	3.441310604011558	3.425823376185885	3.8664809400902542	3.8109792383151277	3.6002030409199843	3.0266771714600083	2.9817213860388345	3.3213841999683646	2.17366325809159	2.237405078290444	2.4940135524617624	2.778330043030678	1.893550399055163	0.23750516488231507	0.0	3.266940878158836	1.126999910683333	1.5042685992004257	2.555785838592123	2.5365862119240585	1.5283003971446736	0.7646853297045652	1.3054237568533178
Mouse10A.FP112	1.9988174070873588	1.357070311996414	0.7704110635397751	0.8430461753160455	1.435634178594015	0.7052286717534918	1.0901020793712983	0.567032442853707	0.7480236397597224	1.9800798788992122	0.8541599070362594	0.626487007234219	1.5888448923612237	0.6204996498332059	1.6869891149503713	0.9780326911407886	1.504053977384062	0.24569524399209414	0.3332003457580193	1.6480680190214567	1.5710705994101282	1.7663475723155417	1.7892228479959003	1.792073877492538	1.7298534933699898	0.2883916498777323	0.9278868834111442	0.8303082894614346	1.677029048215378	1.8700674456843236	0.7150737346477068	0.7796385701950449	1.8895610050078737	0.6859682256626223	1.5546034924821366	0.31570117817774057	1.0216177409855665	0.5087556227773337	0.4626531964123961	0.7503063385963658	0.84706653312576	1.5919437514846395	0.2709471352277284	0.36861052237609504	0.4252824112226802	2.1988129869615087	1.8266927980561292	2.060342028800483	2.0738692709591633	2.6031022848323233	3.139400647307138	3.266940878158836	0.0	2.753174270987784	2.093491205897374	2.1239480398598016	2.437299660401285	1.9639185074540222	3.0362109124991576	2.3226144347812836
Mouse8A.FP90	2.823954052825756	2.3274113434669363	3.3145961882346056	2.2224541323163294	1.9288333506855666	3.3963760338479516	1.9341101133531435	3.273975015635838	3.252347504981055	2.085675768390624	2.301665068972808	3.330949542124524	3.1716014130625525	2.63567066347709	2.850168876318604	3.357299341539806	1.7641154023515566	2.9185281282664928	3.033834611615288	2.4562786539362613	2.1136876633804733	1.931467594974581	2.072267534976137	2.082096996696335	2.3637384644240145	2.9740923074103973	3.5902862530021737	3.286459665513154	1.936972957806545	2.1096558054852372	2.933171340825058	2.739362739220569	2.0102483881494195	3.3629698944191304	2.880095182899174	3.022317114915282	3.64716361298132	3.0602998779036925	2.7707401067825788	3.4126775242240277	3.437229425404636	2.6964640654885415	2.5692473974118863	2.5635863641549865	2.9431242993801323	2.542996012566369	2.4325959694599075	2.7782334350330364	3.0230660832034357	0.767798101111679	1.1854617289178235	1.126999910683333	2.753174270987784	0.0	0.6629524272193591	2.8597490249742465	2.9617275359273174	1.6665480375952129	0.4216118357550907	0.4339726327666416
Mouse10A.FP114	2.3393538905625983	1.7515217612060134	2.659381839718686	1.575954624607077	1.3629177728270827	2.7421425863934132	1.308813462032838	2.6160716762974654	2.619656932420436	1.6507430622599824	1.6693649191381854	2.6770796513155313	2.6014103779001836	2.0041092317417775	2.3160961633235146	2.7396083587139297	1.201122309327377	2.2651893374188314	2.378316204764231	1.9314526259081473	1.5811931970620932	1.4452883064938247	1.5896640751629916	1.6001111333186195	1.8561071326614544	2.3194299318093123	2.942599227975234	2.6335743797540876	1.4308822291925807	1.64972638006908	2.315960129537975	2.0975222589618316	1.5539637805595352	2.7119620702701197	2.3199549039501597	2.365056781233943	3.0046191016837858	2.418720747848205	2.1123583014561533	2.7630546183767413	2.7982450994318158	2.1527292367939324	1.9177951224197767	1.9178118459270967	2.300629905725794	2.2150555373338894	2.023543942217736	2.3920022100481386	2.6133241202387003	0.7866815610643091	1.4780441682071341	1.5042685992004257	2.093491205897374	0.6629524272193591	0.0	2.4787205446340073	2.6399860630379766	1.331780993900013	0.9995432784870235	0.2494221005987064
Mouse8A.FP86	3.7847950208366568	3.1070559027969327	2.7642285477681185	2.5811968708549076	2.9097939190184654	2.4059632833642826	2.4640261952117117	2.4145123845743734	1.880297214492219	3.487425961997654	2.485669495330707	2.297349959106123	3.421056662218279	2.0797659926555805	3.4272299848118575	1.8687963137836543	2.892318376167086	2.027315679079189	2.171323946195028	3.3586772091981074	3.1420723174095984	3.223161332023892	3.315850913346436	3.3210467067028353	3.421169701597269	2.1190533893537578	2.38251743527919	2.880039427329927	3.1104387644992095	3.3539109996095724	1.5827534073929685	2.784767970840238	3.3831681243685745	2.285702622798952	3.4077036587988174	2.223281553004769	2.355870481115056	1.8905332978173925	2.540063361233245	2.3175453436398743	2.1019784881746975	3.369606712259829	1.882772679322105	1.7951797621304555	1.8315359348377465	0.4152390506358583	0.4728766390500075	0.08836898551458455	0.3288889915953503	3.251498603318412	2.3511546217412174	2.555785838592123	2.1239480398598016	2.8597490249742465	2.4787205446340073	0.0	0.31686837022843434	1.2913894837158801	2.866678575253483	2.550672188127917
Mouse9A.FP99	4.059724288236832	3.3851841165699454	3.077647733605511	2.868137631742905	3.1685511260580648	2.718192981636596	2.7294259548925255	2.7292402267114304	2.189710687035068	3.7369215920978327	2.7700820447003203	2.610729130655948	3.710247916009506	2.3765105168369196	3.7048864228467586	2.166322475550038	3.1436613602223438	2.343300943214068	2.4866756228142783	3.630678732338326	3.40430932814791	3.472827789695271	3.5704401983250564	3.5757967517057847	3.689707111735247	2.434289544723317	2.688516008166472	3.193444556235655	3.360819024993745	3.6042713233279824	1.8950035027943126	3.087553174284573	3.633078245919788	2.597295167975784	3.694392345311663	2.538517965106301	2.6575005396461258	2.2055671288910155	2.8490125708103604	2.6275484473251995	2.407886549136011	3.6491338325252114	2.193005246537673	2.1056077138686238	2.148282181974322	0.4635427090453232	0.7061207754513645	0.37765595999097884	0.5214853704293463	3.411009889723147	2.3282724294812973	2.5365862119240585	2.437299660401285	2.9617275359273174	2.6399860630379766	0.31686837022843434	0.0	1.4157497313512948	2.926235317258904	2.6862654477780814
Mouse8A.FP89	3.1925965419040376	2.4711121559141773	2.708039505451727	2.0018184495932103	2.180608078396884	2.5506280103065118	1.8497385686523196	2.47260153827393	2.191377389088002	2.6843468648430586	2.047705919566936	2.444243937366423	3.1252566111928175	1.9817727270817576	2.99263220147111	2.2941802356649728	2.082560028005336	2.022423923407831	2.189861748732804	2.741631367583728	2.4372552919577157	2.426426067712923	2.5515939192938615	2.5605903494172932	2.7321712656964356	2.123516540696663	2.66291080995296	2.756108652258905	2.3598265886895735	2.620380856887323	1.8368665171688703	2.4241403408525013	2.5713108252814663	2.4676519806866013	2.9621703253307463	2.211855814764358	2.6936392459131833	2.0537810728948327	2.2564323253034213	2.521351729198619	2.4270102196438366	2.8624683388329633	1.7051152571746195	1.620033260106328	1.9207407023139509	0.9562326198325858	0.8588795628991107	1.2114215182805828	1.5240457784620212	2.112805678539219	1.3828433011683972	1.5283003971446736	1.9639185074540222	1.6665480375952129	1.331780993900013	1.2913894837158801	1.4157497313512948	0.0	1.6767704130901977	1.3873473887397088
Mouse9A.FP100	3.240143548619761	2.7239321430339127	3.6410959295504406	2.5746032221895323	2.3259047079074557	3.6832393474021146	2.291478348776501	3.5673767122886955	3.490673263453714	2.5058305985705682	2.6506647053254495	3.6092801775027783	3.558570593572521	2.9292117192801723	3.2484691793720777	3.5897860685985474	2.1623787333386812	3.1864748956528093	3.3142681753109686	2.8650686270063064	2.5205283998129437	2.346241977266925	2.4879443939353103	2.4978139838845905	2.7769561190185956	3.25181037892711	3.8633136864283153	3.623987520701638	2.346650953968141	2.525368243843231	3.1540421056030925	3.095263433902797	2.4286697997129596	3.6394421695100005	3.278402581663076	3.3087308238141806	3.9141685779912567	3.3084424434177997	3.099480279254787	3.6901996870802227	3.689774886590613	3.0985827378839987	2.832504565445589	2.8108403819559196	3.1861757893716685	2.515592854666998	2.4669757541991233	2.790651435559447	3.058383046898968	1.1706143230785322	0.8801695707752302	0.7646853297045652	3.0362109124991576	0.4216118357550907	0.9995432784870235	2.866678575253483	2.926235317258904	1.6767704130901977	0.0	0.7680934853995324
Mouse8A.FP88	2.522522884933001	1.9697536702955996	2.8900119948067893	1.816393745706244	1.5711362052762905	2.963009702298793	1.525294310033954	2.841717654253564	2.8214539707383204	1.8184056972662843	1.8873688688725325	2.8973110740697146	2.8010282267377984	2.205931785106908	2.5037610301134383	2.929210680115011	1.4134596314525805	2.48597252357498	2.6005986025515875	2.1261984192363435	1.7790419466092044	1.6285584881911817	1.7721085938076706	1.7820074465723952	2.0502873719016956	2.540767898316459	3.156356355443468	2.8672480310470387	1.6146984958743975	1.817122627122201	2.506586157798114	2.3309788025566087	1.7300754381338606	2.929049600725533	2.52351449220918	2.589540836421819	3.2136122131440312	2.628260814365307	2.34929427326848	2.978761804818162	3.0044046731747787	2.3498821273179558	2.1377840542744018	2.1357797216819385	2.512886079590327	2.2654181102709314	2.1081720228456966	2.465992705034094	2.6947797224151655	0.7628023431125233	1.2939525712505844	1.3054237568533178	2.3226144347812836	0.4339726327666416	0.2494221005987064	2.550672188127917	2.6862654477780814	1.3873473887397088	0.7680934853995324	0.0
