#OTU ID,SLCFP072,LYZdtt342,SLCFP021,LYZdtt351,SLCFP069,LYZFP308,SLCFP111,LYZFP307,LYZdtt364,SLCdtt050,LYZdtt308,LYZFP331,SLCFP131,SLCFP078,SLCdtt110,SLCdtt075,SLCFP070,LYZFP304,SLCdtt022,LYZdtt366,SLCFP067,SLCdtt019,SLCdtt070,SLCFP023,SLCdtt005,SLCFP051,SLCdtt002,LYZdtt354,LYZFP328,LYZFP317,SLCFP022,LYZdtt328,LYZFP355,LYZdtt330,LYZFP319,SLCFP005,SLCFP024,SLCFP093,SLCdtt021,SLCFP053,SLCdtt114,LYZFP320,SLCdtt111,SLCFP091,LYZFP327,SLCFP095,LYZdtt356,LYZdtt368,SLCdtt095,SLCdtt074,SLCFP077,LYZdtt367,LYZdtt304,LYZFP356,SLCdtt024,LYZFP354,LYZdtt317,SLCFP112,SLCFP073,SLCFP128,LYZdtt305,LYZdtt319,SLCFP092,LYZFP332,SLCFP002,LYZFP306,LYZdtt329,SLCFP113,LYZdtt306,SLCFP071,SLCFP004,SLCdtt113,SLCdtt004,SLCFP019a,SLCdtt092,SLCdtt112,LYZFP316,SLCFP075,SLCdtt020,SLCFP049,LYZdtt355,LYZFP339,SLCFP094,LYZdtt343,LYZFP315,SLCdtt128,SLCdtt076,LYZdtt341,LYZdtt344,SLCFP050,LYZFP352,SLCdtt051,LYZFP305,SLCFP052,LYZdtt340,SLCFP076,SLCdtt096,LYZFP330,LYZdtt318,SLCFP127,LYZFP340,LYZdtt332,SLCFP129,LYZdtt363,LYZdtt365,LYZdtt320,LYZdtt315,LYZFP351,SLCFP074,SLCdtt078,SLCFP054,SLCdtt052,LYZFP303,SLCFP003,SLCFP068,SLCdtt069,SLCdtt129,SLCFP114,SLCdtt109,LYZdtt352,SLCFP006,SLCdtt054,LYZdtt353,LYZFP343,LYZdtt316,SLCdtt006,SLCdtt093,SLCdtt077,SLCdtt132,SLCFP132,SLCdtt001,LYZFP344,LYZFP342,LYZdtt303,SLCdtt130,SLCFP096,SLCFP001,SLCFP110,SLCdtt068,LYZFP353,LYZdtt307,SLCFP109,LYZdtt331,LYZdtt339,SLCdtt003,SLCdtt053,LYZdtt327,SLCFP020,LYZFP318,SLCdtt067,LYZFP329,LYZFP341
c739108a8fb66e778057d21c15128eaf,0,4,4,7,0,7,6,0,9,2,2,0,0,0,0,0,0,13,6,0,0,0,0,0,0,4,2,0,9,0,0,14,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,2,0,7,0,0,4,0,0,0,0,0,2,4,3,0,10,0,3,0,11,0,0,0,0,0,0,0,6,0,14,8,4,0,0,5,0,0,12,4,0,4,0,0,11,3,2,0,12,0,0,0,0,0,10,4,4,14,2,0,0,14,0,0,0,0,0,9,0,3,2,0,2,10,0,0,8,0,2,0,5,0,0,0,0,0,0,25,0,0,0,0,0,9,3,5,0,0,4,0,0,5,3,0,29,12
7fd2dbaa8c8b59e687ce1cf9edb857dc,53,0,8,18,13,52,6,12,3,0,3,1,26,67,2,12,32,21,11,38,19,0,0,1,0,10,3,0,63,0,0,14,4,1,0,2,2,3,0,4,6,0,0,0,74,0,5,35,0,32,4,16,18,13,0,8,9,0,81,14,11,0,13,0,11,8,41,4,3,45,0,2,0,11,0,0,7,25,0,26,7,23,0,0,5,0,28,17,0,21,12,4,6,10,0,4,0,39,0,10,22,0,0,19,15,1,0,28,92,44,21,6,23,6,38,10,2,2,0,4,6,6,0,0,0,1,1,35,9,17,5,11,2,126,2,0,22,0,8,5,10,10,2,0,8,48,55,18,27,8,64,12
3fe14ce999e55699a86d72419a790dfe,0,0,0,0,7,0,0,0,0,52,0,0,0,0,6,0,0,0,4,0,3,2,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,30,0,0,0,15,0,59,0,2,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,0
fe74cb6ed6d5951071824943319e1724,7,0,7,286,28,243,43,0,0,177,0,4,0,0,64,6,7,128,27,0,15,10,8,0,0,112,334,0,0,0,2,2,0,0,0,0,0,9,15,8,0,0,65,15,0,0,0,5,0,112,0,0,134,5,0,3,0,2,7,8,10,0,37,0,85,2,3,0,0,3,0,0,0,22,23,0,2,10,39,113,0,0,20,0,0,33,0,2,0,62,158,52,2,3,0,0,0,2,0,5,0,0,13,0,0,0,74,193,12,0,3,0,63,150,14,225,7,0,7,159,0,0,200,2,2,0,98,4,0,0,6,0,0,12,0,0,70,39,81,168,4,17,0,3,66,0,0,7,0,26,0,0
a39a7518887f912e8139ffe514883ffb,0,7,0,35,0,16,0,3,346,0,8,0,0,0,0,0,0,77,0,4,0,0,0,0,0,0,0,0,30,8,0,109,0,4,2,0,0,0,0,0,0,0,0,0,12,0,2,5,0,0,0,4,71,0,0,0,15,0,0,0,11,0,0,0,0,7,57,0,6,0,0,0,0,0,0,0,38,0,0,0,0,16,0,2,30,0,0,47,5,0,20,0,7,0,130,0,0,4,16,0,31,6,0,228,54,0,3,28,0,0,0,0,23,0,0,0,0,0,0,32,0,0,25,0,30,0,0,0,0,0,0,5,0,53,0,0,0,0,0,25,3,0,4,7,0,0,0,0,4,0,164,58
38bcad9f398b4528cd91e97ec0079bbd,0,8,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,7,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,3,0,0,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,3,0,0,0,0,0,0,69,0,152,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
30f0b16d39680d27d771da5b475ce546,0,4,0,4,0,10,0,5,0,0,1,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,9,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,4,2,17,0,4,5,0,0,0,3,2,0,0,0,9,2,0,0,2,0,0,0,0,0,0,25,0,0,0,6,13,0,0,15,0,0,6,4,0,5,0,3,0,0,0,0,0,10,0,6,4,0,14,1,4,9,22,0,0,0,0,8,0,0,0,0,0,0,15,0,0,2,4,6,0,0,0,0,0,0,1,0,16,0,0,0,0,0,3,4,0,2,0,0,0,0,0,23,0,0,0
fde53f9e88a7474743dafe87e3ebf77f,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,168,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,2,0,9,0,0,0,26,0,0,0,0,0,8,0,0,5,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,13,0,5,0,162,11
fd127481a7a3b20d6d476f8d15c8b746,0,0,0,44,0,22,0,0,107,308,7,0,0,0,7,3,0,52,6,0,0,0,2,0,0,4,21,0,0,0,0,32,0,0,0,0,0,2,23,4,0,0,33,0,5,0,0,0,0,89,0,2,68,0,0,0,7,2,2,3,9,0,24,0,6,0,0,0,0,0,0,0,0,0,45,0,45,0,42,0,0,0,1,0,39,17,3,17,3,7,0,154,0,0,42,0,0,0,5,2,3,0,0,52,46,0,0,26,8,0,0,0,20,11,0,114,3,0,3,43,0,0,31,0,46,0,121,2,0,0,3,0,0,173,0,0,15,4,14,24,3,11,0,2,24,0,5,0,8,3,0,9
3e514d4fe509d063c262ab3e3b224da1,0,0,0,0,0,8,30,0,426,6,2,0,3,0,20,3,0,10,3,0,0,0,0,0,0,0,7,0,4,3,0,41,0,0,2,0,0,4,4,0,2,0,33,0,3,0,0,21,0,12,0,6,35,0,0,0,11,3,0,9,3,0,4,3,1,0,18,0,0,0,0,0,0,0,7,0,73,8,7,0,0,7,0,0,61,52,2,4,0,1,0,7,2,0,27,0,0,0,11,0,8,0,10,419,516,0,0,0,2,0,0,0,2,7,0,2,6,0,0,0,0,0,0,0,32,0,34,0,0,0,3,0,0,0,0,0,2,23,5,0,0,21,0,0,2,0,10,0,22,5,49,8
3d54a53e5412fd82769620a4792a9b31,0,0,6,2,0,7,5,0,4,10,0,0,0,0,5,0,0,5,4,0,2,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,2,3,3,0,0,7,0,2,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,2,4,0,8,0,2,3,0,7,0,0,9,0,0,0,0,2,4,6,0,0,3,0,0,0,0,0,6,0,0,7,2,0,0,12,0,0,0,0,5,5,5,3,0,0,2,4,0,0,6,0,0,0,0,0,0,0,2,0,0,23,0,0,5,2,2,0,0,3,0,0,6,0,4,4,4,3,15,0
0f7e30a9c413799c28abaf3bf8186888,3,1,5,96,4,75,156,0,0,24,7,0,0,0,945,0,6,0,22,0,33,17,3,2,0,2,392,0,0,0,0,13,8,0,0,0,0,9,118,13,25,0,87,0,0,2,0,0,3,19,0,0,21,12,0,17,5,49,3,0,9,0,172,0,34,0,0,14,0,10,4,5,3,38,769,2,14,0,426,0,0,73,47,0,20,38,0,50,2,1,133,48,0,10,345,0,1,0,0,2,58,0,2,0,0,0,9,113,0,4,5,3,0,4,13,139,0,26,161,168,4,0,33,4,30,8,409,2,0,0,32,0,0,0,0,0,153,331,348,38,0,243,3,20,19,1,2,9,62,60,0,34
5c541acda69aad587e3dcc07218c340f,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,0,0,3,4,0,0,0,1,0,0,3,0,2,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,5,0,0,7,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,1,1,0,0,0,0,0,0,0,0,60,0,0,0,0,0,2,0,0,0,6,0,0,0,0,1,6,1,1
a16c1bc1cc15ddd452b1ec6732039500,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2
fd7e1ff108a3eaf3f64eaaa5faf590af,0,8,1,202,7,30,0,0,323,27,24,2,0,0,0,11,0,34,11,9,2,0,2,0,0,14,13,0,35,6,0,48,0,2,4,0,0,0,0,2,0,0,0,2,14,0,0,28,0,24,0,23,16,3,0,4,31,0,9,29,11,0,0,2,7,4,63,0,0,0,0,0,0,2,3,0,56,8,1,21,2,23,0,2,47,114,13,31,29,12,158,37,6,4,79,2,0,3,13,9,27,10,9,472,128,4,6,236,10,0,0,4,17,12,4,25,16,0,0,173,0,0,97,0,20,3,4,3,0,0,4,1,0,364,0,0,8,0,12,143,6,0,8,2,11,0,12,4,71,2,127,40
110c20ec2a66e4bd879b3b9fc59f985f,0,0,0,0,0,4,0,0,7,0,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,7,0,0,2,0,0,0,8,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,12,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0
dae1fbaad10a121a9e71c35d8c230bc2,0,4,0,0,0,17,0,0,20,0,2,2,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,2,2,0,0,0,4,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,9,0,0,0,0,2,0,28,0,0,0,2,0,0,0,0,6,3,0,0,0,0,0,0,0,17,3,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,4,0,0,18,0,0,3,0,3,0,0,5
dbec9c5165f7fd71fcfcee0766f056e9,0,0,2,26,3,1,4,0,0,1,0,0,0,0,0,6,0,11,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,18,0,0,25,0,0,0,7,1,4,0,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,6,0,2,0,0,3,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,16,3,3,0,0,0,1,1,0,0,0,0,18,0,0,12,0,0,1,3,2,1,0,0,0,0,52,0,0,0,0,0,21,0,0,0,0,3,0,7,6,0,0,0,0
b6f9b05e8cbe073bca5819543946961b,0,6,0,0,0,10,0,0,118,0,12,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,1,10,0,0,0,6,0,0,0,47,0,0,0,34,2,0,0,0,0,0,0,0,0,0,0,80,7,0,0,0,129,0,0,53,0,0,90,8,0,0,0,4,0,345,0,0,0,5,0,81,0,0,68,14,0,111,0,6,0,0,0,4,31,1,2,0,0,0,0,0,0,0,0,34,0,0,0,0,0,5,10,0,80,0,0,21,0,0,0,0,0,2,22,9,0,2,0,44,2,0,167
3a863e8d613146295f1169d6d3e462e8,5,0,0,8,0,24,0,14,0,2,5,1,3,1,0,0,0,16,0,3,0,0,0,0,0,0,4,0,20,3,0,15,0,2,5,0,0,4,0,0,3,2,0,1,55,0,0,5,0,2,0,12,0,0,0,0,7,0,3,0,0,2,0,0,1,11,31,0,0,5,0,0,0,1,0,0,21,0,0,4,3,3,0,0,20,0,0,4,5,3,1,0,3,0,3,0,0,44,5,0,5,0,0,4,3,1,23,4,3,1,2,0,3,6,3,1,0,0,0,4,0,2,0,1,6,0,0,3,0,0,0,0,0,14,0,0,16,3,3,0,6,2,3,0,3,4,36,0,5,0,42,5
078bfc045d02b9ec7a37cbfe330c6063,0,0,0,0,0,0,119,0,0,0,0,0,0,0,295,0,0,0,0,0,0,4,3,0,34,0,647,0,0,0,0,0,0,0,0,38,0,0,0,0,181,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,247,0,0,122,0,0,40,115,42,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,463,0,36,0,68,76,0,64,0,0,0,0,93,0,1,0,0,9,18,0,0,0,0,137,33,0,0,0,35,0,0,505,0,0,0,0,0,0,0
f65f7a0282cd6432ad8e626146d8a9a1,0,0,0,85,0,0,0,0,654,0,0,2,0,0,0,0,1,0,0,304,3,0,0,0,0,0,0,7,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,6,4,49,1482,0,0,0,1283,0,103,0,44,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,6,1,2,0,0,0,0,0,1,1,53,1,0,0,0,0,0,0,1,0,0,1,0,958,1019,1,0,100,0,0,0,0,2,0,0,0,0,0,0,91,0,2,90,2,0,1,0,0,1,2,0,2,0,122,0,0,3,0,0,64,0,2,0,2,0,0,4,0,0,0,0,0
80f2643f29f72653e1dcb14d6a129d8b,2,82,6,5,0,204,45,32,3,0,177,6,8,39,93,158,0,489,22,0,0,3,3,3,0,0,0,0,194,14,9,298,0,6,22,4,8,0,0,0,2,9,28,0,143,0,0,0,0,955,13,0,726,0,2,0,30,8,120,62,67,6,0,9,0,58,245,0,13,0,4,0,0,0,0,0,138,95,0,0,2,467,2,33,109,422,142,667,181,0,3,0,43,0,2404,13,0,16,35,14,671,54,11,3,3,3,397,8,199,38,0,0,205,0,3,9,14,0,32,13,5,0,5,69,174,4,0,38,2,10,0,133,14,2598,0,0,0,69,0,5,62,94,28,192,5,0,79,5,492,26,325,898
772ad2feb9f19ddeace71e8e2e707858,2,120,0,616,11,754,0,144,50303,0,398,40,0,0,0,0,4,6505,4,135,0,0,0,0,0,0,0,15,11357,21,0,39978,8,349,9,0,0,0,0,0,0,3,0,0,885,0,12,757,0,0,2,548,8116,15,0,12,40,0,0,0,803,13,0,64,0,361,25017,0,29,0,0,0,0,0,7,0,25,0,0,0,16,1206,0,31,23,0,0,4535,308,0,668,0,139,0,7838,6,0,84,80,0,1366,505,0,17364,8138,27,896,572,0,0,2,0,1946,3,2,0,0,0,0,1222,0,0,435,127,85,0,3,0,0,0,0,400,34,8412,0,0,1,0,0,513,196,0,316,368,0,0,870,0,2983,3,13935,1875
178d4eb06bd14fca2d3c300f9f05e384,0,0,56,93,0,0,146,0,50,0,0,0,0,5,319,1,0,0,217,0,2,18,5,51,69,0,341,0,13,0,9,32,0,0,0,6,15,100,152,0,68,0,396,136,49,13,0,17,2,1,0,20,0,33,19,8,0,171,4,0,0,0,197,0,133,0,61,71,0,0,7,16,13,214,150,4,0,0,187,0,0,26,55,0,0,0,11,111,3,0,46,0,0,0,48,0,6,10,0,0,42,3,0,79,81,0,2,164,7,3,0,0,0,133,0,15,0,77,269,49,24,0,65,0,0,51,421,6,1,0,28,0,0,4,0,0,208,97,0,45,0,197,3,10,410,0,21,98,23,1,36,40
c50f108c7f26f34cb8226f54985908be,42,0,36,0,42,0,104,0,0,0,0,0,52,24,253,209,48,0,123,0,7,4,2,4,3,0,275,0,0,0,0,0,0,0,0,0,0,412,29,0,69,0,381,351,0,5,0,0,1,1359,3,0,0,0,0,0,11,137,88,26,0,0,249,0,43,0,0,104,0,29,4,20,3,16,1054,3,0,122,57,0,0,0,63,0,0,159,91,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,44,0,0,0,0,0,93,40,0,0,0,78,20,127,34,71,149,0,2,0,0,0,137,5,4103,22,7,19,1,0,0,0,0,0,12,20,90,0,0,17,0,0,95,0,0,16,0,4,0,0
5b74065cc4963be8f6447b2c9ffcbc87,0,0,18,5,16,0,18,0,0,46,0,0,0,0,31,43,0,0,21,0,19,9,2,0,3,45,56,0,0,3,0,0,0,0,0,0,0,95,6,2,0,0,22,132,0,0,0,2,0,150,0,0,0,0,0,0,6,0,13,6,0,0,116,0,16,2,0,0,0,0,0,0,3,4,89,0,0,19,21,17,0,0,41,0,0,16,32,0,0,13,0,27,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,17,6,0,3,0,48,23,70,2,0,10,0,0,0,0,0,0,2,130,5,0,0,8,0,0,43,0,0,30,34,54,0,0,35,0,0,56,2,0,19,0,8,2,0
eee9bab26577ab7978a3c7bb4a082922,12,0,31,0,7,0,6,0,0,11,0,0,250,2,3,0,26,0,67,0,7,9,5,49,52,17,74,0,0,0,82,0,0,0,0,126,10,0,15,172,1,1,4,0,0,0,0,0,0,0,0,0,12,0,12,0,0,24,0,88,0,2,0,0,18,0,0,2,0,49,142,5,112,58,0,0,0,0,19,21,0,0,0,0,0,6,0,0,0,32,0,5,0,224,0,0,0,0,0,111,0,0,9,0,0,0,0,0,0,1,71,30,0,19,5,7,13,8,65,0,107,14,0,0,0,103,0,0,13,48,30,0,0,0,6,0,45,0,0,0,0,20,0,0,102,160,0,23,0,18,0,0
db1ea7350f45b6b1c577ee65fae969c4,0,4,30,57,22,45,75,0,221,175,16,3,2,0,47,46,0,156,44,3,8,13,7,0,3,61,101,0,41,11,4,197,0,9,5,2,0,24,42,2,0,0,110,20,20,0,0,18,2,155,0,6,197,0,0,10,77,5,11,16,55,2,22,3,34,6,91,0,3,0,0,0,0,13,77,0,80,22,68,24,4,54,11,3,104,94,13,97,16,65,72,92,5,2,112,0,7,0,23,9,52,10,71,123,340,0,19,76,25,11,0,2,40,67,9,91,21,0,28,146,0,0,78,4,153,2,218,3,7,0,8,12,0,169,0,0,32,24,117,72,27,13,4,33,84,11,10,24,38,24,169,87
e10905e9870f08c9b02a8165eab1723e,0,20,0,21,0,853,0,9,84,0,97,4,0,0,0,0,0,1193,0,2,0,0,0,0,0,0,0,0,612,21,0,653,0,43,3,0,0,0,0,0,0,0,0,0,1441,0,4,13,0,0,0,15,99,1,0,2,73,0,0,0,79,1,0,0,0,14,992,0,2,0,0,0,0,0,0,0,678,0,0,0,1,562,0,5,510,0,0,183,38,0,27,0,6,0,181,0,0,26,56,0,494,57,0,105,75,0,16,105,0,0,0,0,708,0,0,0,0,0,0,33,0,0,0,0,151,0,0,0,0,0,0,0,0,966,0,0,0,0,0,24,31,0,34,56,0,0,374,2,970,0,2022,598
756b984be3e292fec7abe55587a45159,0,12,0,585,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,8,0,0,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,161,625,0,0,0,561,0,427,0,154,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,28,0,2,0,0,0,38,13,0,251,0,0,0,48,0,0,1,0,0,33,2,0,381,243,0,0,472,0,0,0,0,0,0,0,0,0,1,0,420,2,0,303,15,0,1,0,0,0,0,0,9,6,0,0,0,0,0,0,274,0,0,0,4,0,0,0,0,0,0,0,37
b818498a79e2d7a40cdaf0d29b43c7c0,0,11,87,109,3,23,5,8,2643,127,25,3,5,0,5,23,0,26,63,16,0,5,0,2,2,96,252,2,221,19,12,882,2,5,28,0,0,74,31,11,0,8,4,64,57,0,0,68,0,165,0,66,342,0,0,4,19,2,5,40,36,0,52,0,50,18,196,0,2,0,3,0,6,39,30,0,47,5,124,79,0,42,9,2,81,152,4,56,17,48,133,79,10,9,190,0,0,3,1,18,18,10,22,781,148,0,21,87,12,8,4,3,52,95,3,19,10,0,28,288,0,0,77,5,156,21,41,3,3,2,10,29,0,57,0,0,25,0,9,156,15,4,13,16,47,6,9,66,163,23,193,65
ba78f5950dfc8ca2138232ac1893ca13,0,0,4,0,8,0,0,0,0,80,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,17,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3,30,0,0,3,0,0,95,0,0,0,44,0,66,0,0,0,0,0,0,0,11,0,0,31,0,0,0,0,0,0,0,0,3,0,1,3,13,11,0,0,0,0,0,0,0,0,0,29,0,0,2,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,4,0,1,0,0,0,0
bf0c4ab9e25d5cb0066ba56a34272e6a,0,0,6,0,0,0,0,0,0,26,4,0,0,0,11,11,0,0,39,0,0,0,4,0,3,3,29,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,12,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,2,0,0,0,62,4,0,0,0,0,0,28,19,0,0,6,0,26,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,2,2,0,0,0,10,3,15,3,0,11,0,0,0,0,0,0,8,6,0,3,0,8,0,0,8,4,0,20,6,20,0,0,15,0,0,24,0,0,8,0,3,0,0
53cbcf217d083ac12d3827598de4e750,0,6,56,77,19,68,29,2,179,69,7,2,0,0,14,0,0,54,73,4,11,2,4,0,2,82,1,0,46,10,9,106,0,2,3,0,0,135,28,5,0,2,15,94,29,4,0,44,3,3,0,9,10,0,0,0,12,6,3,12,3,0,124,3,5,3,93,0,0,2,0,0,0,26,86,0,64,1,28,56,4,17,21,2,45,23,0,30,18,51,69,65,6,4,50,0,12,3,16,3,30,15,7,180,47,0,0,114,4,3,3,8,21,9,4,27,4,0,49,106,0,0,32,3,34,3,116,0,9,4,2,15,0,0,0,0,4,13,20,57,5,10,7,24,14,11,4,52,63,18,154,63
d8587858990805d0df1f3dafce301ebd,0,8,0,168,0,40,0,0,165,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,15,0,0,3,12,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,32,0,0,0,2,7,0,0,25,0,0,28,24,0,73,0,0,0,85,0,0,0,12,0,20,7,0,71,13,0,6,116,0,0,0,0,0,0,0,0,0,0,0,175,0,0,85,0,35,0,0,0,0,0,0,1,0,36,0,0,0,0,0,94,4,0,0,5,0,0,5,0,64,0,0,23
0c5a72804d13bb1ad0f488d9565364aa,0,0,69,0,135,0,56,0,0,130,0,2,16,0,69,0,6,0,105,0,33,29,24,0,5,50,147,0,0,0,5,0,0,0,0,0,0,111,42,5,2,0,56,64,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,170,0,0,133,0,102,0,0,2,0,4,3,0,0,30,181,0,0,0,94,7,0,0,45,0,0,1027,0,0,0,30,0,75,0,2,0,2,0,0,0,44,0,0,169,0,0,0,0,0,0,6,0,3,0,183,54,238,92,0,15,0,2,3,0,4,0,9,274,0,19,16,10,0,0,0,3,0,47,25,363,1,0,8,0,0,103,3,0,43,0,71,0,0
7af0894d365728994d20f8f22143f8e3,0,3,2,2,0,7,6,0,18,24,0,0,0,0,8,5,0,11,8,0,0,0,0,0,0,4,10,0,0,0,0,8,0,0,0,0,0,24,4,0,0,0,13,5,0,0,0,0,0,31,0,0,0,0,0,2,4,0,0,5,0,0,30,0,2,0,4,0,0,0,0,0,2,2,35,0,9,3,19,0,0,2,5,0,6,11,5,2,0,3,0,10,0,0,25,0,0,0,0,0,3,3,4,14,9,0,0,4,2,0,0,0,3,3,2,17,1,0,4,6,0,0,5,0,20,0,147,0,0,0,0,0,0,16,2,0,2,2,3,4,0,2,0,0,10,0,0,10,4,5,3,6
58d7074da81779c5e256e1c5461cce45,0,0,0,3,0,1,0,10,0,0,2,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,12,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,20,0,0,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,0,0,19,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
