id	KO	Vil1.01B.FP11	Vil1.03B.DTT35	Vil1.03B.FP35	Vil1.01B.DTT11	Lyz2.07B.FP283.S81	Itg.24.DTT531.S26	Vil1.10B.FP116	Itg.04.DTT423.S15	Lyz2.06B.FP271.S69	Vil1.05B.FP59	Vil1.08B.FP92	Vil1.02B.DTT23	Itg.20.FP507.S10	Lyz2.06B.DTT271.S113	Vil1.04B.FP47	Lyz2.02B.DTT223.S63	Lyz2.05B.FP259.S56	Itg.22.DTT519.S14	Lyz2.04B.DTT247.S88	Vil1.09B.FP104	Vil1.13B.FP152	Itg.26.DTT543.S39	Vil1.14B.FP164	Itg.24.FP531.S34	Vil1.010B.DTT119	Vil1.05B.DTT59	Vil1.07B.FP83	Itg.26.FP543.S47	Vil1.08B.DTT95	Itg.18.DTT495.S90	Itg.12.FP471.S73	Itg.20.DTT507.S2	Itg.12.DTT471.S65	Lyz2.03B.DTT235.S75	Itg.10.DTT459.S53	Itg.08.DTT447.S40	Vil1.09B.DTT107	Vil1.014B.DTT167	Lyz2.08B.DTT295.S137	Itg.06.DTT435.S28	Vil1.06B.DTT71	Itg.04.FP423.S23	Lyz2.04B.FP247.S44	Lyz2.01B.FP211.S59	Vil1.06B.FP71	Vil1.07B.DTT83	Lyz2.01B.DTT211.S51	Lyz2.08B.FP295.S93	Lyz2.03B.FP235.S83	Lyz2.07B.DTT283.S125	Itg.10.FP459.S61	Itg.02.DTT411.S3	Itg.16.FP483.S86	Lyz2.02B.FP223.S71	Itg.02.FP411.S11	Itg.06.FP435.S36	Vil1.02B.FP23	Itg.22.FP519.S22	Lyz2.05B.DTT259.S100	Vil1.04B.DTT47	Itg.08.FP447.S48	Vil1.013B.DTT155	Itg.18.FP495.S98	LYZFP307	LYZFP331	SLCFP131	SLCFP023	SLCdtt005	LYZFP355	LYZFP319	SLCFP005	SLCFP053	SLCFP095	SLCdtt095	SLCFP077	LYZdtt367	LYZdtt319	SLCFP113	SLCFP071	SLCdtt113	LYZdtt355	LYZdtt343	LYZFP343	SLCdtt077	LYZdtt307	LYZdtt331	SLCdtt053	SLCdtt167	SLCdtt149	SLCFP167	SLCFP149
K12369	K12369	4.5	211.75	377.25	121.75	2.25	152	4.25	69	5.5	4201.75	0	165.5	2.5	63.25	2.75	23.75	0.75	34.25	69.25	2.25	61.5	352	2	4	5852.5	2175	4	4.5	4408	106.25	0	64.75	13.25	38.75	21.5	101.5	4863.25	186.75	26	62.75	3140	3.25	1.5	4	128	1810	2603.25	8	1.75	409.25	2.5	12	2.25	1	0	1	5	1	32	402.25	0	483	1	86.5	750	1	1	40.25	201.75	57.25	52	0	1	0	1	44.75	87.25	0	0	9	62	54.25	1603.5	13	195.25	106.5	3.75	0.25	0.25	1352	5.25
K12370	K12370	4.5	211.75	377.25	121.75	2.25	152	4.25	69	5.5	4201.75	0	165.5	2.5	63.25	2.75	23.75	0.75	34.25	69.25	2.25	61.5	352	2	4	5852.5	2175	4	4.5	4408	106.25	0	64.75	13.25	38.75	21.5	101.5	4863.25	186.75	26	62.75	3140	3.25	1.5	4	128	1810	2603.25	8	1.75	409.25	2.5	12	2.25	1	0	1	5	1	32	402.25	0	483	1	86.5	750	1	1	40.25	201.75	57.25	52	0	1	0	1	44.75	87.25	0	0	9	62	54.25	1603.5	13	195.25	106.5	3.75	0.25	0.25	1352	5.25
K12371	K12371	4.5	211.75	377.25	121.75	2.25	152	4.25	69	5.5	4201.75	0	165.5	2.5	63.25	2.75	23.75	0.75	34.25	69.25	2.25	61.5	352	2	4	5852.5	2175	4	4.5	4408	106.25	0	64.75	13.25	38.75	21.5	101.5	4863.25	186.75	26	62.75	3140	3.25	1.5	4	128	1810	2603.25	8	1.75	409.25	2.5	12	2.25	1	0	1	5	1	32	402.25	0	483	1	86.5	750	1	1	40.25	201.75	57.25	52	0	1	0	1	44.75	87.25	0	0	9	62	54.25	1603.5	13	195.25	106.5	3.75	0.25	0.25	1352	5.25
K12372	K12372	4.5	211.75	377.25	121.75	2.25	152	4.25	69	5.5	4201.75	0	165.5	2.5	63.25	2.75	23.75	0.75	34.25	69.25	2.25	61.5	352	2	4	5852.5	2175	4	4.5	4408	106.25	0	64.75	13.25	38.75	21.5	101.5	4863.25	186.75	26	62.75	3140	3.25	1.5	4	128	1810	2603.25	8	1.75	409.25	2.5	12	2.25	1	0	1	5	1	32	402.25	0	483	1	86.5	750	1	1	40.25	201.75	57.25	52	0	1	0	1	44.75	87.25	0	0	9	62	54.25	1603.5	13	195.25	106.5	3.75	0.25	0.25	1352	5.25
K12373	K12373	13901.44	2141.44	5387.51	7625.29	5074.5	1810.99	36789.24	12478.05	2839.89	11142.99	24441.51	9765.04	23299.85	7600.18	12011.44	18987.21	4969	5034.38	6644.48	30172.65	241902.7	7632.03	23356.16	2255.5	1014.28	0	9958.48	15715.66	85.84	7164.83	11167.82	7067.05	8644.81	13322.74	4677.92	15716.22	954.49	2044.82	3877.7	16652.7	0	6019.25	991.76	8389.82	15454.84	19	7903.2	1984.53	15434.5	5510.35	11696.64	5711.1	22342.64	11265.75	25570.35	19562.75	25185.31	6724.81	11886	3620.57	3653.5	7191.96	2907.35	24888.99	7136.46	17365.31	3952	1872.19	17285.32	15074.05	2414.56	13080.31	146.31	221.31	3761.5	66995.9	2651.42	2560	15585.81	5015.31	13626.15	4442.34	10759.78	8753.88	17083.5	23972.55	24753.66	37904.76	41127.35	22694.84	17323.66
K12410	K12410	27365.16	3638.44	41923.28	4490.79	13543.25	52207.66	39263.39	62081.14	28146.01	36014.79	56367.59	16224.08	79579.87	16671.12	65716.91	6392.29	9510.08	38681.72	19807.29	42766.76	87386.98	34091.03	60684.66	136121.75	11037.89	2243.5	27342.7	65814.01	4512.54	33676.71	76244.33	14424.08	22261.37	11561.56	40287.21	35197.04	7353.7	21586.68	2580.18	16376.42	3153	131624.75	20258.26	12028.66	60604.32	1840.5	8604.68	10443.12	35721.09	3680.15	124978.98	40714.45	68574.24	13587.91	195294.95	29964.09	57372.92	137204.48	12958.93	5974.58	57746.67	35638.26	122458.37	48799.76	136606.78	35726	12806.08	26860.75	27347.58	102392.59	98962.33	42823.53	128098.25	25604.52	8785.5	29691.32	12191.02	8715.25	40487.84	26446.58	7865.2	6157.79	38950.3	7345.16	43375.63	29814.83	34093.03	49875.78	113056.45	55948.24	49882.21
K12448	K12448	0	6	4	0	0	0	8	12	0	0	4	2	0	0	0	2	0	0	0	12	0	0	0	0	0	0	0	0	0	16	0	0	5	0	0	13	0	0	0	7	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	8	1	1	0	0
K12452	K12452	191.91	68.99	224	54.67	50.75	210.34	2446.32	1459.65	168.5	441.5	5951.66	222.01	354	586	220.66	58.33	93.33	203.42	1062	3065.82	1197.25	335.34	2768.1	41	29	17.25	341.66	1337.65	8	1130.75	94	515.66	147.67	55.66	122.67	529.91	64.33	255.25	50	398.24	0	33	71.33	72.33	2273.65	0	111	187.83	56.34	180.5	88.32	44.33	346.33	70.66	184.33	81.34	161.67	190.33	82.08	65	39.67	178.75	42	124.59	80.67	141	37.33	166	51	298.67	19.33	334.33	94	57.67	29	721.76	119.25	77	82.34	64.33	130.25	131.91	171.41	275.68	1102	304.01	130.67	507	3977.76	110	110.34
K12472	K12472	630	453	4428	1281	105	786	174	12057	186	2268	33	45	657	108	105	27	36	492	48	81	0	180	0	3138	66	0	351	315	0	21	366	108	108	36	312	297	48	903	69	837	0	6732	141	84	333	0	0	204	117	0	1341	78	168	129	372	1620	87	1719	42	0	543	93	69	2187	6105	117	285	93	234	4632	291	0	33	0	12	645	723	30	30	15	4446	372	13065	36	1203	2679	0	318	1788	417	267
K12500	K12500	3.5	211.75	75.25	121.75	1.25	152	4.25	69	4.5	11.75	0	165.5	9.5	63.25	1.75	23.75	0.75	37.25	69.25	1.25	61.5	352	2	3	5852.5	2175	9	9.5	4408	106.25	0	67.75	13.25	38.75	21.5	104.5	4863.25	184.75	26	68.75	3140	2.25	1.5	3	26	1810	2603.25	7	1.75	409.25	1.5	12	2.25	0	24	26	4	21	32	402.25	5	483	0	99.5	88	0	0	40.25	31.75	60.25	52	0	0	0	7	58.75	87.25	0	9	9	67	54.25	107.5	13	195.25	106.5	3.75	0.25	11.25	2	28.25
K12506	K12506	4633	120	780	238	912	147	1162	789	2670	5822	1019	474	5799	846	4071	144	996	385	407	775	139	648	875	438	118	0	3723	1084	23	1363	1484	567	325	127	189	1070	83	225	174	693	0	197	271	356	4854	17	627	1387	1828	127	733	437	5391	499	3090	2194	2461	2063	1569	202	1007	26	1110	6554	1796	2002	717	131	499	3421	389	1184	44	29	445	2859	307	334	725	214	219	449	2895	107	1076	2598	1693	539	7547	5827	8008
K12507	K12507	7.5	211.75	75.25	121.75	1.25	152	6.25	69	4.5	11.75	0	165.5	6.5	63.25	5.25	23.75	0.75	34.25	69.25	1.25	61.5	352	2	3	5852.5	2175	8.5	3.5	4408	106.25	0	64.75	13.25	38.75	21.5	101.5	4863.25	184.75	26	62.75	3140	2.25	1.5	3	24.5	1810	2603.25	8.5	1.75	409.25	1.5	12	4.75	0	0	0	10.5	4	32	402.25	3	483	0	89.5	96.5	2.5	0	40.25	27.75	45.25	52	1.5	0	0	0	46.25	87.25	0	2.5	9	62	54.25	95	13	195.25	108.5	3.75	0.25	4.25	2	14.25
K12510	K12510	15997.41	493.99	1854.5	966.67	7161.75	770.84	6742.32	4400.15	7217.5	8616.5	37880.16	2571.01	34593.5	2738.5	11856.16	608.33	1760.83	939.42	4828.5	8888.82	1536.75	1852.34	11243.6	676	261	17.25	14689.16	7625.65	60	5263.75	3807	3978.16	992.17	771.16	586.67	2918.91	267.33	1220.25	791	3160.74	11	569.5	915.33	1102.83	30324.65	18	1491	5566.33	3679.84	1071.5	1599.32	704.33	23280.33	2704.66	5906.83	11778.34	10154.17	3667.33	2172.08	605.5	2195.67	197.75	1631.5	20499.09	2414.17	8553	1365.33	1126.5	803.5	10012.17	1467.33	8208.33	416.5	176.17	937.5	9103.26	1130.25	1997	3660.34	1552.83	553.25	1081.91	4025.91	1185.18	11304.5	3762.51	2993.17	6819.5	18000.26	8576.5	21707.84
K12511	K12511	4822	153	754	248	845	176	1367	807	2610	5980	1156	465	5611	814	4423.5	151	975	400	495	1266	107	655	872	438	150	0	3819.5	1084	24	1392	1442	577	316	136	211	1049	102	219	165	684	11	197	275	363	4971.5	17	950	1361.5	1880	243	755	443	5463.5	547	3082	2180	2495.5	2113	1542	235	1035	19	1109	6839	1908.5	1980.5	714	155	556	3693	394	1159.5	52	34	457	2870.5	321	304	760.5	210	278	453	2981.5	101	915	2633	1675	825	7610	5899	8033
K12516	K12516	3.5	211.75	75.25	121.75	1.25	152	4.25	69	4.5	11.75	0	165.5	2.5	63.25	1.75	23.75	0.75	34.25	69.25	1.25	61.5	352	2	3	5852.5	2175	0	3.5	4408	106.25	0	64.75	13.25	38.75	21.5	101.5	4863.25	184.75	26	62.75	3140	2.25	1.5	3	15	1810	2603.25	7	1.75	409.25	1.5	12	2.25	0	0	0	4	0	32	402.25	0	483	0	85.5	88	0	0	40.25	27.75	42.25	52	0	0	0	0	44.75	87.25	0	0	9	62	54.25	93.5	13	195.25	106.5	3.75	0.25	0.25	1	5.25
K12524	K12524	2426.75	526.28	835.36	1830.54	467.75	393.9	7306.4	1613.4	507.18	2265.7	3211.76	2211.49	2478.04	1818.95	1913	4758.29	1231.5	1169.63	1018.87	5398.11	27236.73	2097.36	4943.81	296.25	6025.31	2175	2144.96	3516.69	4415.54	1699.88	2799.5	1303.59	2148.87	3292.07	1132.62	3682.71	5062.62	497.6	950.18	3412.18	3140	944.5	180.43	2110.75	2907.51	1814.75	4244.93	367.29	3709	1255.74	2885.75	1417.04	5615.75	2844	6153.29	3960.75	5720	1324.57	2919.93	1237.5	907.25	1362.26	716.04	5761.5	1287.86	3511.75	886.75	415.75	4328.83	3218.67	590.25	1845.95	29.75	41.1	951.75	16467.81	570.52	627	2226.75	1262.5	2977.61	982.46	1489.31	2161.15	3515.88	5663.57	6015.61	9220.28	9021.94	5581.99	380.29
K12525	K12525	3.5	211.75	75.25	121.75	1.25	152	4.25	69	4.5	11.75	0	165.5	2.5	63.25	1.75	23.75	0.75	34.25	69.25	1.25	61.5	352	2	3	5852.5	2175	0	3.5	4408	106.25	0	64.75	13.25	38.75	21.5	101.5	4863.25	184.75	26	62.75	3140	2.25	1.5	3	15	1810	2603.25	7	1.75	409.25	1.5	12	2.25	0	0	0	4	0	32	402.25	0	483	0	85.5	88	0	0	40.25	27.75	42.25	52	0	0	0	0	44.75	87.25	0	0	9	62	54.25	93.5	13	195.25	106.5	3.75	0.25	0.25	1	5.25
K12527	K12527	4137.5	381.5	322.75	442	3250.5	306	1719.5	608	1097.25	473.25	6897.5	1204.5	13395	496.75	1749.5	151.25	178.75	199	1451.75	1277.75	1267.75	522	689.25	54.5	5897.75	2192.25	1890.5	901.5	4418.5	539.5	417.5	1608.5	120.75	435.5	113.75	387	4912.75	427.5	118	787	3151	24.5	267.25	165.5	764.5	1810	3280.75	535	1070.25	943.75	100.5	106.75	599.25	643.75	1015	3309.75	2101	878.5	189.75	487.5	116.5	675	22	3130.75	227.5	3697	92	297.75	53.75	975	222.25	4388	29	20	53.5	1098.75	211.25	62	1790.5	53	152.75	143.5	281.75	132.25	2630.75	363.75	477.75	733	6607	35.5	5533.25
K12528	K12528	3.5	211.75	75.25	121.75	1.25	152	4.25	69	4.5	11.75	0	165.5	2.5	63.25	1.75	23.75	0.75	34.25	69.25	1.25	61.5	352	2	3	5852.5	2175	0	3.5	4408	106.25	0	64.75	13.25	38.75	21.5	101.5	4863.25	184.75	26	62.75	3140	2.25	1.5	3	15	1810	2603.25	7	1.75	409.25	1.5	12	2.25	0	0	0	4	0	32	402.25	0	483	0	85.5	88	0	0	40.25	27.75	42.25	52	0	0	0	0	44.75	87.25	0	0	9	62	54.25	93.5	13	195.25	106.5	3.75	0.25	0.25	1	5.25
K12529	K12529	3.5	211.75	75.25	121.75	1.25	152	4.25	69	4.5	11.75	0	165.5	2.5	63.25	1.75	23.75	0.75	34.25	69.25	1.25	61.5	352	2	3	5852.5	2175	0	3.5	4408	106.25	0	64.75	13.25	38.75	21.5	101.5	4863.25	184.75	26	62.75	3140	2.25	1.5	3	15	1810	2603.25	7	1.75	409.25	1.5	12	2.25	0	0	0	4	0	32	402.25	0	483	0	85.5	88	0	0	40.25	27.75	42.25	52	0	0	0	0	44.75	87.25	0	0	9	62	54.25	93.5	13	195.25	106.5	3.75	0.25	0.25	1	5.25
K12541	K12541	6.5	236.75	125.25	124.75	1.25	161	324.25	144	15.5	38.75	32	180.5	8.5	84.25	6.75	30.75	0.75	39.25	106.25	143.25	104.5	378	26	3	5858.5	2175	18	23.5	4408	159.25	0	81.75	30.25	38.75	26.5	169.5	4872.25	189.75	30	114.75	3140	2.25	4.5	3	170	1810	2603.25	9	1.75	416.25	4.5	19	14.25	3	7	6	20	3	35	415.25	0	493	0	98.5	95	28	10	52.25	27.75	42.25	52	32	0	0	0	58.75	87.25	7	15	14	62	65.25	100.5	13	212.25	119.5	50.75	4.25	16.25	2	17.25
K12542	K12542	6.5	236.75	125.25	124.75	1.25	161	324.25	144	15.5	38.75	32	180.5	8.5	84.25	6.75	30.75	0.75	39.25	106.25	143.25	104.5	378	26	3	5858.5	2175	18	23.5	4408	159.25	0	81.75	30.25	38.75	26.5	169.5	4872.25	189.75	30	114.75	3140	2.25	4.5	3	170	1810	2603.25	9	1.75	416.25	4.5	19	14.25	3	7	6	20	3	35	415.25	0	493	0	98.5	95	28	10	52.25	27.75	42.25	52	32	0	0	0	58.75	87.25	7	15	14	62	65.25	100.5	13	212.25	119.5	50.75	4.25	16.25	2	17.25
K12543	K12543	7.5	230.75	423.25	124.75	2.25	161	316.25	132	16.5	4228.75	28	178.5	8.5	84.25	7.75	28.75	0.75	39.25	106.25	132.25	104.5	378	26	4	5858.5	2175	22	24.5	4408	143.25	0	81.75	25.25	38.75	26.5	156.5	4872.25	191.75	30	107.75	3140	3.25	4.5	4	271	1810	2603.25	10	1.75	416.25	5.5	19	14.25	4	7	7	21	4	35	411.25	0	493	1	99.5	757	29	11	52.25	201.75	57.25	52	32	1	0	1	58.75	87.25	7	10	14	62	65.25	1610.5	13	212.25	119.5	42.75	3.25	15.25	1353	17.25
K12551	K12551	93.5	319.75	6706.25	101	0	0	11.25	80.5	0	47.75	11.25	0	259.75	0	19.5	6.25	0	4	22.25	100.5	0	14.75	0	7.75	4.75	0	18	8	0	127.5	199	19.5	21.25	4.25	93	7.25	14	0	4.75	6.75	0	38.25	0	9.5	9	0	157.5	9.5	6	3	650.5	3	37.25	8.5	5	11.25	20.5	8	11.25	0	5	0	159.75	3	3	2.25	18	766.25	1.75	4.25	15.75	1.75	0	0	44.75	2.5	2.25	0	0	0	2.5	3	4.25	117.25	3.25	7	0	0.5	0.25	0.75	0.75
K12552	K12552	93.5	319.75	6706.25	101	0	0	11.25	80.5	0	47.75	11.25	0	259.75	0	19.5	6.25	0	4	22.25	100.5	0	14.75	0	7.75	4.75	0	18	8	0	127.5	199	19.5	21.25	4.25	93	7.25	14	0	4.75	6.75	0	38.25	0	9.5	9	0	157.5	9.5	6	3	650.5	3	37.25	8.5	5	11.25	20.5	8	11.25	0	5	0	159.75	3	3	2.25	18	766.25	1.75	4.25	15.75	1.75	0	0	44.75	2.5	2.25	0	0	0	2.5	3	4.25	117.25	3.25	7	0	0.5	0.25	0.75	0.75
K12553	K12553	2531.25	582.25	7678.25	223.5	2791.75	91.25	4652.25	839.75	687.75	2101.75	986	552.25	582	368	11846	249.5	2533.25	61.5	155.25	5175.5	45.5	321	3590.25	407.5	167.5	0.75	6959.25	2997	5	2340.75	10070.5	53.25	405.5	28.25	512.5	3194.5	230.75	334	53.5	1150.5	1.5	1631.5	16.75	2730.25	5337	6.75	285.75	927.5	139.75	190.75	4368.25	16.5	12145	3639	21.5	2716.75	3759.25	1554.25	3563.25	736	6054.75	5	9696	431	14393.75	199.25	4216	971.5	21543.25	969.5	381.5	255.75	814.5	196.75	127.25	1018.5	166.5	60.25	472.25	62.75	1827	2927.25	27246.25	220.75	208.75	4445.5	172.25	2618.75	4079.25	6575.25	8205.25
K12554	K12554	218.25	162.25	1537.5	431.25	37	338.5	141.25	4081	63.25	913.84	12.5	15	311	72.5	48.25	23	12	164	16	212	37.5	72	970	1090.25	39.75	0	4096.25	108.75	2.5	124	474	56.75	96	38.41	159.25	172.59	56	547.5	28.75	368	0	2613.5	50.25	28	3425.91	0	90.75	71	39	104.91	712.5	28.25	790	47	124	709.75	41	696.25	23	1.75	299	44.25	586.25	733.75	2043.41	967	327	303	80.25	1550.5	672.75	666	11	0	4	225.91	266.41	28	312	39.5	1491.59	126.5	4364.41	54.25	417.41	909.5	542	156.25	3306.34	1976.75	140
K12555	K12555	37267.25	4670.25	68691.5	22290.25	12070	43692.5	8041.25	100129	16808.25	93522.5	8318.5	13644	39745	13576.5	30053.25	36602	4582	31748	30413	4009	37538.5	28750	17729	106253.25	8065.75	583	17282.25	40124.75	766.5	18407	44722	14876.75	19130	43143.75	44625.25	26246.25	3802	15804.5	6073.75	53461	126	184416.5	29189.25	122165	13000.25	343	22116.75	19478	117061	2251.25	96821.5	34927.25	13361	112441	101782	40554.75	35093	100156.25	4725	3935.75	42686	23524.25	69199.25	42402.75	9878.75	19527	4910	21204	22541.25	132011.5	64661.75	21944	94575	31774	31039	13634.25	25643.75	3153	34057	19434.5	45157.25	11569.5	84926.75	44075.25	84016.75	4874.5	21074	125031.25	127699	32559.75	20448
K12556	K12556	214.25	162.25	1523.5	431.25	37	288.5	59.25	4031	63.25	772.5	12.5	15	219	54.5	36.25	9	12	164	16	30	3.5	60	2	1046.25	27.75	0	120.25	106.75	2.5	12	122	40.75	36	15.75	109.25	111.25	16	427.5	28.75	286	0	2253.5	50.25	28	119.25	0	90.75	71	39	60.25	450.5	28.25	58	47	124	543.75	29	580.25	23	1.75	181	44.25	28.25	733.75	2040.75	39	95	111	80.25	1550.5	98.75	0	11	0	4	221.25	243.75	10	10	5.5	1484.25	126.5	4361.75	54.25	406.75	899.5	0	152.25	1175	144.75	92
K12573	K12573	58776.33	6962.14	83563.91	26351.26	22787.25	46226.19	41301.72	109214.31	26043.34	108027.82	54362.42	21338.75	78404.07	20212.82	56403.18	42733.39	11029.58	34869.89	38207.42	42181.09	73346.15	34524.1	50965.83	108660.5	14936.06	2782.4	39721.62	58787.56	5261.87	29126.71	62645.43	21926.58	23043.37	47499.06	47596.01	37595.54	9884.2	18503.18	8002.6	62687.89	3279	188579.3	30392.16	128556.66	53617.27	2182.5	29107	26793.12	124745.69	5214.2	107984.88	39245.35	55095.24	122193.36	151575.25	59541.09	57198.95	107104.03	15008.76	8066.18	52139.97	27042.43	81085.12	70503.84	143960.86	32836.73	12245.28	23903.62	49670.26	146902.97	67394.36	32664.46	95958.68	32432.75	33103.1	41631.72	27856.32	6511.45	42014.47	22781.31	54155.85	30954.26	118499.08	47982.79	101225.11	34090.91	31850.6	144687.98	160189.65	53429.32	52302.24
K12574	K12574	95740.41	12051.29	162989.3	46752.47	37215.25	90287.44	56262.22	209745.05	43491.5	201793.24	64860.56	34200.71	116244.7	33776.9	95824.76	74693.93	17201.33	65853.62	67801.6	61562.82	78568.55	62493.74	79033.2	215992	17398.2	1191.15	63552.16	102128.75	1622.5	48347.45	115860.1	35687.86	40573.47	87376.32	91724.27	63590.25	9230.13	34695.35	13170	114158.54	266.5	374979.8	59424.73	251523.83	71297.41	717.5	47011.9	47090.33	238178.44	6519.66	208578.22	74555.73	75360.83	235801.36	284429.13	99012.84	92015.87	207713.63	20993.08	11221.1	100186.47	47340.15	159501	107520.09	282752.23	48238.9	20826.53	45755.7	89209	276446.57	131644.03	52957.13	191341.1	64274.67	63344.6	39690.92	53137.91	9551.7	74067.64	40801.73	98123.89	44396.21	229083.37	90442.38	182197.26	51033.01	46614.97	262920.3	282088.7	86822.2	79068.54
K12582	K12582	3.5	211.75	75.25	121.75	1.25	152	4.25	69	4.5	11.75	0	165.5	2.5	63.25	1.75	23.75	0.75	34.25	69.25	1.25	61.5	352	2	3	5852.5	2175	0	3.5	4408	106.25	0	64.75	13.25	38.75	21.5	101.5	4863.25	184.75	26	62.75	3140	2.25	1.5	3	15	1810	2603.25	7	1.75	409.25	1.5	12	2.25	0	0	0	4	0	32	402.25	0	483	0	85.5	88	0	0	40.25	27.75	42.25	52	0	0	0	0	44.75	87.25	0	0	9	62	54.25	93.5	13	195.25	106.5	3.75	0.25	0.25	1	5.25
K12660	K12660	3.5	211.75	75.25	121.75	1.25	152	4.25	69	4.5	11.75	0	165.5	2.5	63.25	1.75	23.75	0.75	34.25	69.25	1.25	61.5	352	2	3	5852.5	2175	0	3.5	4408	106.25	0	64.75	13.25	38.75	21.5	101.5	4863.25	184.75	26	62.75	3140	2.25	1.5	3	15	1810	2603.25	7	1.75	409.25	1.5	12	2.25	0	0	0	4	0	32	402.25	0	483	0	85.5	88	0	0	40.25	27.75	42.25	52	0	0	0	0	44.75	87.25	0	0	9	62	54.25	93.5	13	195.25	106.5	3.75	0.25	0.25	1	5.25
K12661	K12661	287.5	211.75	75.25	166.75	1.25	159	4.25	69	4.5	39.75	462	165.5	2.5	63.25	1.75	23.75	40.75	34.25	200.25	34.25	61.5	362	3	3	5852.5	2175	157	113.5	4415	106.25	0	64.75	13.25	73.75	21.5	101.5	4863.25	184.75	47	62.75	3140	2.25	31.5	43	71	1810	2613.25	60	124.75	420.25	1.5	12	300.25	34	0	0	4	0	72	410.25	0	483	0	480.5	88	211	0	42.25	27.75	130.25	53	0	2	0	32	44.75	94.25	0	12	9	63	54.25	96.5	41	375.25	111.5	3.75	0.25	107.25	4	270.25
K12678	K12678	7	423.5	150.5	243.5	2.5	304	8.5	138	9	23.5	0	331	5	126.5	3.5	47.5	1.5	68.5	138.5	2.5	123	704	4	6	11705	4350	0	7	8816	212.5	0	129.5	26.5	77.5	43	203	9726.5	369.5	52	125.5	6280	4.5	3	6	30	3620	5206.5	14	3.5	818.5	3	24	4.5	0	0	0	8	0	64	804.5	0	966	0	171	176	0	0	80.5	55.5	84.5	104	0	0	0	0	89.5	174.5	0	0	18	124	108.5	187	26	390.5	213	7.5	0.5	0.5	2	10.5
K12684	K12684	7	423.5	150.5	243.5	2.5	304	8.5	138	9	23.5	0	331	5	126.5	3.5	47.5	1.5	68.5	138.5	2.5	123	704	4	6	11705	4350	0	7	8816	212.5	0	129.5	26.5	77.5	43	203	9726.5	369.5	52	125.5	6280	4.5	3	6	30	3620	5206.5	14	3.5	818.5	3	24	4.5	0	0	0	8	0	64	804.5	0	966	0	171	176	0	0	80.5	55.5	84.5	104	0	0	0	0	89.5	174.5	0	0	18	124	108.5	187	26	390.5	213	7.5	0.5	0.5	2	10.5
K12685	K12685	210	78	171	274	4	35	733	249	8	410	184	445	90	46	105	304	193	141	185	512	1327	125	503	13	57	0	176	258	0	231	64	64	111	117	101	187	69	79	39	211	0	15	17	87	410	0	105	7	68	60	79	168	399	42	63	101	44	17	389	296	5	1637	62	368	103	1228	305	142	182	288	528	199	38	170	0	236	54	73	318	356	86	208	110	18	223	495	889	473	1976	812	4
K12687	K12687	7	423.5	150.5	243.5	2.5	304	8.5	138	9	23.5	0	331	5	126.5	3.5	47.5	1.5	68.5	138.5	2.5	123	704	4	6	11705	4350	0	7	8816	212.5	0	129.5	26.5	77.5	43	203	9726.5	369.5	52	125.5	6280	4.5	3	6	30	3620	5206.5	14	3.5	818.5	3	24	4.5	0	0	0	8	0	64	804.5	0	966	0	171	176	0	0	80.5	55.5	84.5	104	0	0	0	0	89.5	174.5	0	0	18	124	108.5	187	26	390.5	213	7.5	0.5	0.5	2	10.5
K12700	K12700	37151.25	5053.25	73967.5	22086	12036.25	43557	8874.75	96305.5	16761.75	92819.5	8318.75	13794.5	39781.25	13604.75	30055.5	36534	4570.75	31597.25	30484.5	4841.75	37600	12868.75	17733	104413.75	13900	2758	17171	39792.5	5174.5	18636.75	44790	14925	19128.5	42996.75	44629.75	26266	8665.25	15691.25	6034.25	53249.5	3266	182197.25	29142.25	122040.5	12903.5	2153	24308.75	19423.5	117014.75	2587.75	97023	34916.25	13348.5	112276.25	101629	39992.5	35088.5	99554	4747.25	4346	42502	23973.25	69319.75	41743	7928	19486.25	4852	21985.5	22487	130493.25	64631.5	21955.75	94588	31786	31071.75	13450	25488.75	3155	34037	19437.5	43733	11501.25	80650.25	44192.5	83812	4093.25	21076.75	124032	127096.5	32416.75	20341
K12908	K12908	105	0	13	11	161	14	20	67	385	61	295	21	69	125	104	34	45	21	102	107	17	42	119	7	0	0	134	193	0	53	199	24	26	40	24	87	0	20	19	58	0	8	10	67	116	0	0	83	109	25	40	8	30	262	106	16	73	12	27	10	51	0	0	934	10	7	8	8	0	159	0	114	0	0	10	380	21	54	69	32	15	17	6	30	371	43	26	30	7	1	6
K12940	K12940	879.5	540.75	788.25	1222.75	57.25	311	3975.25	1170	86.5	1685.75	853	1958.5	448.5	296.25	457.75	1247.75	777.75	614.25	898.25	3036.25	5369.5	879	2053	60	6089.5	2175	736	1126.5	4408	1066.25	265	346.75	464.25	506.75	432.5	887.5	5158.25	507.75	185	940.75	3140	62.25	74.5	369	1703	1810	3023.25	76	277.75	662.25	335.5	686	1674.25	183	275	442	203	100	1600	1598.25	30	7031	252	1609.5	508	4924	1242	617.25	757.75	1260.25	2168	827	184	693	6	1111.75	303.25	328	1280	1440	406	888.25	547.5	100	1118.25	2116.5	3565.75	1918.25	7927.25	3280	79.25
