id	KO	Itg.10.DTT455.S49	Vil1.01B.FP07	Lyz2.04B.FP243.S92	Vil1.04B.DTT43	Vil1.07B.DTT79	Vil1.06B.FP67	Lyz2.01B.DTT207.S47	Itg.22.FP515.S18	Lyz2.05B.FP255.S52	Lyz2.04B.DTT243.S84	Vil1.04B.FP43	Vil1.09B.FP106	Itg.02.DTT407.S99	Lyz2.08B.DTT291.S133	Itg.24.DTT527.S22	Itg.26.DTT539.S35	Lyz2.08B.FP291.S89	Vil1.06B.DTT67	Vil1.02B.FP19	Itg.26.FP539.S43	Itg.18.FP491.S94	Itg.12.DTT467.S61	Vil1.07B.FP79	Lyz2.02B.DTT219.S59	Itg.24.FP527.S30	Lyz2.07B.FP279.S77	Lyz2.03B.FP231.S79	Itg.18.DTT491.S86	Itg.06.DTT431.S24	Lyz2.05B.DTT255.S96	Itg.08.FP443.S44	Lyz2.07B.DTT279.S121	Vil1.08B.FP94	Vil1.05B.DTT55	Itg.16.FP479.S81	Vil1.05B.FP55	Lyz2.06B.DTT267.S108	Itg.16.DTT479.S73	Itg.12.FP467.S69	Vil1.14B.FP166	Itg.20.DTT503.S98	Itg.22.DTT515.S10	Itg.06.FP431.S32	Lyz2.06B.FP267.S64	Vil1.013B.DTT151	Itg.02.FP407.S7	Itg.04.FP419.S19	Vil1.02B.DTT19	Lyz2.01B.FP207.S55	Itg.08.DTT443.S36	Vil1.13B.FP154	Vil1.03B.FP31	Vil1.010B.DTT115	Vil1.08B.DTT91	Vil1.014B.DTT163	Vil1.09B.DTT103	Itg.10.FP455.S57	Lyz2.03B.DTT231.S71	Itg.20.FP503.S6	Lyz2.02B.FP219.S67	Itg.04.DTT419.S11	Vil1.10B.FP118	LYZdtt351	SLCFP067	SLCdtt019	SLCFP091	LYZFP327	SLCFP073	SLCFP019a	SLCFP049	LYZFP339	LYZFP315	SLCFP127	LYZdtt363	LYZdtt315	LYZFP351	LYZFP303	SLCdtt109	SLCdtt001	LYZdtt303	SLCFP001	SLCFP109	LYZdtt339	LYZdtt327	SLCdtt067	SLCdtt163	SLCdtt145	SLCFP163	SLCFP145
K10121	K10121	57	33.67	72.67	3.33	79.75	108	301.67	9.34	23.66	165.67	17.67	33.42	261.17	146.41	81.66	12	25	0	64.67	3.67	35	75.33	22.34	250	11	9.33	23	85.34	7.67	146.59	12.67	241.5	3	0	11.33	65.33	178.59	9.67	71.66	77.67	47.01	9.67	13.66	95.33	2913.67	4	58	3.33	205.66	362.75	568.5	23	0	0	1354.66	2.33	38.34	126.67	30.34	138.33	277.92	85.34	122.58	16	8.67	7.33	8.92	6	19.33	45.67	47.17	50.5	3.67	466.25	2973.42	84	52.92	20.59	11	221490.08	62.01	19.01	38.92	25.17	31.33	64.5	129.25	1.67	56
K10122	K10122	57	33.67	72.67	3.33	79.75	108	301.67	9.34	23.66	165.67	17.67	33.42	261.17	146.41	81.66	12	25	0	64.67	3.67	35	75.33	22.34	250	11	9.33	23	85.34	7.67	146.59	12.67	241.5	3	0	11.33	65.33	178.59	9.67	71.66	77.67	47.01	9.67	13.66	95.33	2913.67	4	58	3.33	205.66	362.75	568.5	23	0	0	1354.66	2.33	38.34	126.67	30.34	138.33	277.92	85.34	122.58	16	8.67	7.33	8.92	6	19.33	45.67	47.17	50.5	3.67	466.25	2973.42	84	52.92	20.59	11	221490.08	62.01	19.01	38.92	25.17	31.33	64.5	129.25	1.67	56
K10124	K10124	103.25	2.25	2.25	850.25	4130.75	3	142.5	0	0	225	0	0	170.75	160.5	59.75	28.5	2.5	3769	4	1.25	1.5	28	3	20.75	1	0.75	2.25	21	26.75	302.25	1.5	934.25	2.5	6320.5	1.25	8	22.5	165.5	0	11	115.5	56.5	0	1	591	1	0	82.25	0	1148	21	3.5	4509.75	5378.75	555.75	5120.75	0	160.5	0	0	241	3.5	73.75	0	4	0	167	0	0	37	84.75	111.75	0	122	1292.5	94.75	102.75	8.5	112.5	10387.25	36.75	0	653.25	243.75	75.75	1	0.5	1.5	1.75
K10125	K10125	40	16	0	66	0	72	0	0	8	32	238	0	18	0	0	40	0	0	20	34	70	84	26	10	6	14	10	86	14	6	56	10	0	0	52	30	0	36	70	0	22	0	8	0	0	14	16	6	0	16	0	154	16	0	0	28	0	30	0	10	10	0	88	30	0	0	0	0	20	16	0	106	42	34	0	116	50	36	18	354	86	50	0	0	28	1156	2	50	2
K10126	K10126	20	8	0	33	0	36	0	0	4	16	119	0	9	0	0	20	0	0	10	17	35	42	13	5	3	7	5	43	7	3	28	5	0	0	26	15	0	18	35	0	11	0	4	0	0	7	8	3	0	8	0	77	8	0	0	14	0	15	0	5	5	0	44	15	0	0	0	0	10	8	0	53	21	17	0	58	25	18	9	177	43	25	0	0	14	578	1	25	1
K10188	K10188	1279.33	355.5	567.5	505.82	0	3079.67	1639.17	361.18	241.32	1678.99	1014.33	122.84	953.68	696.16	3352.16	829.84	224.5	31	666.83	263.5	673.82	1159.83	239.84	2552.5	1357.66	536.16	499.18	1174	308.66	251.33	217.84	1144.49	6440.5	0	515.66	991.49	1528.51	768.32	1157.5	72.67	2061	769.34	875.65	1255	144.67	195.34	1757.66	92.16	1377.99	674.67	48.5	589.67	39	1	630.33	60.16	629.66	597.67	2433	2543.17	1035.84	564.34	813.99	524.99	156.34	729.5	538.34	160.84	258.5	2056.17	452.66	1142	461.51	2991.32	1031.34	666.49	988.66	618.83	195.51	2918.83	1532.33	432.68	1047.33	464.66	664.67	3734	3206.18	920.17	1470.33
K10189	K10189	1361.33	430.5	595.5	505.82	79.75	3183.67	1768.17	381.18	286.32	1816.99	1014.33	154.59	1238.18	910.91	3466.16	866.84	255.5	31	727.83	282.5	756.82	1212.83	256.84	2959.5	1409.66	590.16	519.18	1339	324.66	504.58	231.84	1499.99	6492.5	0	546.66	1103.49	2350.76	834.32	1187.5	147.67	2154	810.34	893.65	1707	3060.67	205.34	2791.66	111.16	1469.99	1024.42	617	636.67	39	1	1947.33	65.16	647.66	689.67	2581	3004.17	1391.09	590.34	914.24	536.99	180.34	1011.5	540.59	171.84	308.5	2351.17	480.16	1209.5	465.51	3213.57	3937.09	724.49	1031.91	745.08	215.51	224457.58	1617.33	520.68	1610.58	473.16	714.67	4260.5	3512.43	995.17	1478.33
K10190	K10190	1286.33	539.5	568.5	505.82	0	3207.67	1736.17	362.18	308.32	1733.99	1014.33	124.84	976.68	776.16	3395.16	833.84	226.5	31	754.83	265.5	753.82	1160.83	248.84	2583.5	1358.66	538.16	500.18	1320	311.66	511.33	217.84	1243.49	6441.5	0	540.66	1119.49	1880.51	769.32	1157.5	72.67	2088	769.34	877.65	1397	144.67	196.34	2768.66	113.16	1417.99	676.67	48.5	677.67	39	1	631.33	60.16	629.66	645.67	2433	2586.17	1155.84	567.34	817.99	539.99	198.34	729.5	540.34	160.84	270.5	2065.17	454.66	1144	461.51	3184.32	1035.34	680.49	1039.66	703.83	243.51	2981.83	1751.33	567.68	1590.33	472.66	754.67	3758	3506.18	923.17	1491.33
K10192	K10192	353	100	125	66	239.25	292	260	106	73	291	228	97.25	851.5	523.25	362	119	101	0	130	53	276	331	82	848	182	132	103	363	101	476.75	67	913.5	383	0	76	555	1789.75	237	261	225	234	166	168	1000	8742	41	2182	48	272	1068.25	1705.5	93	0	0	3917	19	189	173	326	981	1035.75	103	437.75	41	41	756	64.75	31	149	719	94.5	288.5	20	717.75	9294.25	347	118.75	361.75	14	664471.25	36	110	1198.75	26.5	79	1547.5	572.75	268	11
K10193	K10193	360	101	126	66	239.25	348	261	107	74	292	228	99.25	853.5	525.25	363	123	103	0	131	55	278	332	91	849	183	134	104	365	104	478.75	67	922.5	384	0	77	572	2030.75	238	261	225	234	166	170	1142	8742	42	3193	48	273	1070.25	1705.5	94	0	0	3918	19	189	173	326	982	1155.75	106	441.75	41	41	756	66.75	31	149	719	96.5	290.5	20	775.75	9298.25	361	118.75	362.75	14	664534.25	36	110	1741.75	34.5	79	1547.5	572.75	268	11
K10194	K10194	360	101	126	66	239.25	348	261	107	74	292	228	99.25	853.5	525.25	363	123	103	0	131	55	278	332	91	849	183	134	104	365	104	478.75	67	922.5	384	0	77	572	2030.75	238	261	225	234	166	170	1142	8742	42	3193	48	273	1070.25	1705.5	94	0	0	3918	19	189	173	326	982	1155.75	106	441.75	41	41	756	66.75	31	149	719	96.5	290.5	20	775.75	9298.25	361	118.75	362.75	14	664534.25	36	110	1741.75	34.5	79	1547.5	572.75	268	11
K10200	K10200	1830	766.5	1104.5	1057	0	1700.5	5649.5	396.5	1092.5	3186	2160.5	203	1625	558.5	2159	963	347	56	965	542.5	1713	2206	494	5061.5	1251.5	112	908.5	2200.5	282	876	712.5	1222	1844	4	529.5	3488.5	2213	725.5	2287	83	1770	704	435.5	1893.5	171.5	505.5	1535.5	126	3857	993	48.5	764	50	29.5	952.5	87.5	1064	2199	2195	5240.5	1080	479	6904	281.5	147	375	980	1142.5	434.5	844	1445.5	8224	153.5	15344	3127.5	8110	2593	1062.5	147	13114.5	659.5	1001.5	934.5	804	566.5	1993	3430.5	605	730
K10201	K10201	1830	766.5	1104.5	1057	0	1700.5	5649.5	396.5	1092.5	3186	2160.5	203	1625	558.5	2159	963	347	56	965	542.5	1713	2206	494	5061.5	1251.5	112	908.5	2200.5	282	876	712.5	1222	1844	4	529.5	3488.5	2213	725.5	2287	83	1770	704	435.5	1893.5	171.5	505.5	1535.5	126	3857	993	48.5	764	50	29.5	952.5	87.5	1064	2199	2195	5240.5	1080	479	6904	281.5	147	375	980	1142.5	434.5	844	1445.5	8224	153.5	15344	3127.5	8110	2593	1062.5	147	13114.5	659.5	1001.5	934.5	804	566.5	1993	3430.5	605	730
K10202	K10202	6571.5	2410	3372	2930	159.5	6837.5	10435.5	1523	2079	7470	5708	936.5	4438	2663.5	7964	2763	1781.5	87	2912	1678	3836	5430	1635	10778	4712.5	891.5	2303.5	5641.5	1596	2216.5	2077.5	4558	7050	23	2446.5	9381.5	10303	3004.5	5061.5	534	4012.5	2610.5	2918.5	6555	6209	1181.5	8715.5	466	7431	3023.5	1234.5	2389.5	155	73.5	5544.5	347	3075	4305.5	5141.5	9811.5	4922.5	1840	11694.5	801	708.5	4661	3382.5	2402	2534.5	5238.5	4720	13493.5	962.5	27696.5	12841.5	12512.5	6471.5	4428.5	494	470022.5	2988.5	3421	3586	2528	1807	9202	10105	4075	1564.5
K10206	K10206	17895.49	17887.38	16374.49	8048.29	178.96	22136.28	22597.74	7680.22	10365.65	22243.68	24117.01	18539.45	11201.6	9008.62	20878.1	8591.92	6567.89	86.99	17025.53	9060.34	23137.42	20911.02	17728.17	27473.68	12359.8	5116.14	11307.66	23072.85	8248.75	7309.1	15103.98	11256.82	27084.53	60.1	15836.12	34497.56	22277.65	95649.46	21078.19	4645.5	17308.35	12913.53	9882.86	17578.95	13633.14	4799.5	16142.3	2281.11	19660.84	6275.15	4989.89	16083.46	814.17	250.9	10933.89	2129.82	17950.78	10492.07	19208.66	26804.37	11399.17	25755.73	37317.17	6538.16	3212.27	10658.15	46589.13	9179.07	12524.28	15401.57	40269.67	46800.06	4339.11	72843.52	29044.65	43337.7	26845.7	10066.33	2034.02	617256.54	11366.61	10412.11	7005.17	23586.81	5948.55	43607.93	33593.47	15332.65	11236.11
K10208	K10208	142.5	37.75	0	9	0	0	51.5	0	0	111.75	19.75	316.75	0	12.5	19.5	3.75	0	0	0	3	7.5	125.75	2.5	19.75	2.75	0	0	24.25	4.75	10.25	4.75	0.25	1050.75	0	3.25	3.5	0	259.75	115.75	0	207	7.75	2	0	0	0	2	0	0	3	3.5	16.25	0	0	7.5	34.5	341.25	56.25	3.25	3.75	0.25	63.75	7.75	0	14.75	1.5	4.5	20.75	17	0	1.5	2.75	0.75	2	242.5	2.25	3.75	1	46	5	11.25	0.75	17.75	44	2.25	4097.25	5.25	0.25	0.25
K10209	K10209	142.5	37.75	0	9	0	0	51.5	0	0	130.08	21.08	316.75	7	28.83	22.5	3.75	0	0	0	3	7.5	125.75	3.83	19.75	2.75	0	0	24.25	4.75	13.92	4.75	19.25	1050.75	0	3.25	5.17	0	259.75	115.75	0	207	15.75	2	0	3.33	0	2	0	0	46.67	3.5	16.25	0	0	14.83	34.5	341.25	73.58	3.25	3.75	23.25	63.75	9.75	0	14.75	1.5	4.5	20.75	17	0	1.5	2.75	0.75	2	669.83	2.25	3.75	1	46	60.67	11.25	0.75	78.42	44	2.25	4097.25	5.58	0.25	0.92
K10210	K10210	142.5	37.75	0	9	0	0	51.5	0	0	130.08	21.08	316.75	7	28.83	22.5	3.75	0	0	0	3	7.5	125.75	3.83	19.75	2.75	0	0	24.25	4.75	13.92	4.75	19.25	1050.75	0	3.25	5.17	0	259.75	115.75	0	207	15.75	2	0	3.33	0	2	0	0	46.67	3.5	16.25	0	0	14.83	34.5	341.25	73.58	3.25	3.75	23.25	63.75	9.75	0	14.75	1.5	4.5	20.75	17	0	1.5	2.75	0.75	2	669.83	2.25	3.75	1	46	60.67	11.25	0.75	78.42	44	2.25	4097.25	5.58	0.25	0.92
K10211	K10211	142.5	37.75	0	9	0	0	51.5	0	0	130.08	21.08	316.75	7	28.83	22.5	3.75	0	0	0	3	7.5	125.75	3.83	19.75	2.75	0	0	24.25	4.75	13.92	4.75	19.25	1050.75	0	3.25	5.17	0	259.75	115.75	0	207	15.75	2	0	3.33	0	2	0	0	46.67	3.5	16.25	0	0	14.83	34.5	341.25	73.58	3.25	3.75	23.25	63.75	9.75	0	14.75	1.5	4.5	20.75	17	0	1.5	2.75	0.75	2	669.83	2.25	3.75	1	46	60.67	11.25	0.75	78.42	44	2.25	4097.25	5.58	0.25	0.92
K10212	K10212	145.5	37.75	0	9	0	0	51.5	4	0	130.08	21.08	316.75	9	28.83	22.5	3.75	0	0	0	6	7.5	125.75	3.83	19.75	6.75	0	0	24.25	10.75	13.92	7.75	19.25	1055.75	0	3.25	8.17	0	259.75	115.75	0	207	18.75	6	0	3.33	0	2	0	0	46.67	3.5	16.25	0	0	14.83	34.5	341.25	73.58	3.25	3.75	23.25	63.75	9.75	3	14.75	1.5	4.5	20.75	17	0	4.5	2.75	0.75	7	669.83	2.25	8.75	1	46	60.67	11.25	0.75	78.42	44	2.25	4097.25	5.58	1.25	1.92
K10213	K10213	103.25	2.25	2.25	850.25	4130.75	3	142.5	0	0	225	0	0	170.75	160.5	59.75	28.5	2.5	3769	4	1.25	1.5	28	3	20.75	1	0.75	2.25	21	26.75	302.25	1.5	934.25	2.5	6320.5	1.25	8	22.5	165.5	0	11	115.5	56.5	0	1	591	1	0	82.25	0	1148	21	3.5	4509.75	5378.75	555.75	5120.75	0	160.5	0	0	241	3.5	73.75	0	4	0	167	0	0	37	84.75	111.75	0	122	1292.5	94.75	102.75	8.5	112.5	10387.25	36.75	0	653.25	243.75	75.75	1	0.5	1.5	1.75
K10231	K10231	185	58	90	8	0	286	216	59	61	261	42	14	84	161	213	85	78	0	86	75	145	155	73	839	135	127	97	253	34	90	60	258	108	0	81	248	1433	173	119	0	174	103	49	921	12	55	2114	27	262	17	0	79	0	0	73	12	94	163	321	1074	272	62	200	31	31	591	4	57	115	655	54	221	8	433	81	116	239	231	23	549	78	134	1126	24	54	1088	400	201	44
K10240	K10240	3	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	6	0	3	0	5	0	0	3	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	1	1
K10241	K10241	250	334	289	53	0	177	685	58	221	607	162	46	212	235	286	106	94	0	211	77	203	231	101	598	155	108	259	313	58	410	93	344	487	0	86	480	525	166	281	0	107	72	103	412	15	41	169	44	650	50	0	152	0	0	44	9	298	199	89	873	118	131	488	69	64	76	162	115	55	281	186	511	33	1022	236	329	423	174	86	792	342	267	41	102	188	1293	990	240	79
K10242	K10242	250	212	289	53	0	129	621	58	177	571	162	46	198	183	258	106	94	0	153	77	151	231	101	578	155	108	259	217	58	238	93	284	487	0	70	406	451	166	281	0	89	72	103	412	15	41	169	30	624	50	0	94	0	0	44	9	298	167	89	845	118	131	488	59	36	76	162	115	47	275	186	511	33	932	236	329	389	118	54	792	196	177	41	102	128	1277	790	238	65
K10254	K10254	38248.7	19367	68764.25	5313.55	205.75	11641.9	6679.45	20113.4	7039.75	39913.38	20130.73	52090.5	10000	20724.83	11141.3	10451.45	20244.5	69	35559.5	16980	30003.2	29821	13739.83	9800	8628.85	2662.75	65012.65	24318.5	40357.75	3988.92	30473.7	7681.55	65249.75	210	19447.7	12934.42	7677.45	32428.15	24910.35	133795.25	38097.6	30018	13069.75	9852.25	9512.83	8241.75	7311.65	9816.2	10995.95	9567.82	334007.75	14704.35	1732.5	1090	12348.43	2210.75	77205.95	27655.38	29404.4	11083.5	11095.05	68442.25	124368	7859.3	8002.3	22569.6	40979.2	21477.9	8459.65	3294.65	40331.3	78464.95	11444.95	10036.3	32366.38	17247	204260.1	26122.75	4285.15	251861.42	17650.75	8348.45	9656.97	33253.75	16821.95	46416.55	67057.53	14740.55	34026.67
K10255	K10255	145.5	37.75	0	9	0	0	51.5	4	0	111.75	19.75	316.75	2	12.5	19.5	3.75	0	0	0	6	7.5	125.75	2.5	19.75	6.75	0	0	24.25	10.75	10.25	7.75	0.25	1055.75	0	3.25	6.5	0	259.75	115.75	0	207	10.75	6	0	0	0	2	0	0	3	3.5	16.25	0	0	7.5	34.5	341.25	56.25	3.25	3.75	0.25	63.75	7.75	3	14.75	1.5	4.5	20.75	17	0	4.5	2.75	0.75	7	242.5	2.25	8.75	1	46	5	11.25	0.75	17.75	44	2.25	4097.25	5.25	1.25	1.25
K10353	K10353	8294	331	12390	426	0	56	206	5791	56	5818	3291	4910	2077	2566	2443	2958	122	0	8657	5401	7313	6833	46	124	2061	53	6822	4439	595	198	8366	624	1226	0	1780	410	516	7494	6644	55920	5510	7004	319	1633	2183	2421	348	1442	211	1608	155682	735	222	0	1698	74	19413	2627	3939	194	1193	5546	361	1488	674	7302	497	871	916	603	213	1117	1053	230	348	221	519	7653	1033	2479	6382	3061	605	291	1841	2032	10546	2445	8744
K10439	K10439	43377.61	14546.05	29016.41	18919.07	4931.33	43499.33	38547.62	9974.38	12552.66	43863.63	38155.33	19747.71	23313.62	19999.15	51292.45	17691.22	10129.08	3958.89	22812.68	11976.86	25939.66	35847.74	14583.04	54921.86	26072.86	9628.01	19284.3	33787.41	11078.39	11632.43	18372.58	26609.69	79506.22	6439.86	18362.77	50824.78	50702.67	24657.97	34307.72	6533.06	32711.09	16852.52	21134.26	35435.67	33315.62	5781.49	43897.41	3704.46	30852.26	15592.83	6596.08	20657.39	5511.33	5659.14	27866.04	7777.68	30677.42	20953.39	39166.53	49631.93	28776.37	32919.71	55168.89	8088.27	5250.65	29594.27	34839.52	10180.67	18788.82	40881.49	37665.22	55241.56	7949.06	109243.87	59850.43	53602.08	35139.13	27523.65	4383.96	2344883.24	24814.23	18382.23	13652.45	18802.42	13249.35	77137.22	73855.82	24870.14	20574.71
K10440	K10440	30929.11	11416.83	14461.08	16310.36	4928.25	31621.74	29291.87	7517.92	10379.98	29079.36	33656.14	4446.26	21410.94	14948.66	40320.21	14000.13	8807	3923	14474.99	7820.08	14981.34	26584.08	8387.84	40211.5	20349.17	7041.74	11490.51	22965.41	7296.15	10102.32	9889.46	22584.28	50967.25	6400.5	10559.69	46983.15	47889.88	14651.62	26372.69	2002.67	22564.59	12676.26	14699.64	33026.67	31189.67	5552.18	37871.72	2351.44	24851.52	12651.24	5962.5	15746.69	5093.75	5681.75	24684.85	6855.24	17438.43	14646.22	29819.31	36591.76	22003.56	10272.59	56483.65	6042.78	3354.56	25647.77	13595.21	8923.83	11866.07	32183.07	16868.2	53239.7	5596.3	105489.94	55835.31	53526.48	29737.75	19797.32	3210.92	2341957.08	17366.65	15972.3	14438.29	10229.4	10519.71	65341.55	52901.81	19754.22	12930.16
K10441	K10441	30089.78	11081.5	14352.75	15499.37	4928.25	30919.07	29621.87	7435.58	9978.32	28992.04	32276.48	4272.59	20214.93	14240.66	39151.21	13205.79	8618	3863	14498.33	7547.75	14685.02	25854.08	8403.84	41562.5	19808.51	7011.41	11144.83	22373.75	6900.16	9748.33	10041.79	21271.29	50124.25	6400.5	10636.36	45633.49	45909.21	14402.97	25893.35	1882.67	22186.6	12058.59	14282.65	31444	30957.67	5235.84	38881.06	2301.11	25153.19	11540.57	5873.5	16191.02	5007.75	5670.75	23707.18	6704.91	17168.11	14620.22	29376.65	37477.42	21237.89	10138.59	52524.99	5912.79	3316.89	25664.1	13757.54	8255.49	11073.4	30174.07	17504.21	50753.7	5441.96	100178.62	54231.64	51136.49	29337.76	19058.33	3228.91	2342707.08	17774.33	15769.63	14645.63	10236.41	9987.37	62240.55	51725.13	18394.22	12655.83
K10536	K10536	1445.25	737.67	605	558	21.17	736.5	933.08	399	439.25	1136.25	1971	527.33	1058.17	865.67	1441	536.33	584	64.92	425.17	477	897.5	1214.75	365	1000	828	298	558	868	270.75	466.83	1017	1641.42	1995.67	32.17	453	1646.25	2579.5	1154.5	1636	363.92	580	624.33	375	1560.25	1377.83	300	907	5320.67	1132	1405.17	3475.25	758.5	117.83	51.58	1398.33	173.42	1281.33	470.25	660	1512	1193.42	1033.75	2521.83	2642.67	116.58	402	589.83	859.83	279.83	695.5	1455.83	4153.08	233	3950.17	18965.67	2075.58	3253.58	542	421.17	11123.92	818.33	558.33	3615.5	510.42	758.17	3807.67	4620	493.33	1419.67
K10537	K10537	103.25	2.25	2.25	850.25	4130.75	3	142.5	0	0	225	0	0	170.75	160.5	59.75	28.5	2.5	3769	4	1.25	1.5	28	3	20.75	1	0.75	2.25	21	26.75	302.25	1.5	934.25	2.5	6320.5	1.25	8	22.5	165.5	0	11	115.5	56.5	0	1	591	1	0	82.25	0	1148	21	3.5	4509.75	5378.75	555.75	5120.75	0	160.5	0	0	241	3.5	73.75	0	4	0	167	0	0	37	84.75	111.75	0	122	1292.5	94.75	102.75	8.5	112.5	10387.25	36.75	0	653.25	243.75	75.75	1	0.5	1.5	1.75
K10538	K10538	103.25	2.25	2.25	850.25	4130.75	3	142.5	0	0	225	0	0	170.75	160.5	59.75	28.5	2.5	3769	4	1.25	1.5	28	3	20.75	1	0.75	2.25	21	26.75	302.25	1.5	934.25	2.5	6320.5	1.25	8	22.5	165.5	0	11	115.5	56.5	0	1	591	1	0	82.25	0	1148	21	3.5	4509.75	5378.75	555.75	5120.75	0	160.5	0	0	241	3.5	73.75	0	4	0	167	0	0	37	84.75	111.75	0	122	1292.5	94.75	102.75	8.5	112.5	10387.25	36.75	0	653.25	243.75	75.75	1	0.5	1.5	1.75
K10539	K10539	185.25	16.25	30.25	850.25	4130.75	83	239.5	20	23	345	0	7	202.75	239.5	159.75	65.5	33.5	3769	36	20.25	58.5	81	20	417.75	53	54.75	22.25	138	42.75	345.25	15.5	1063.25	54.5	6320.5	24.25	83	735.5	231.5	30	11	199.5	97.5	18	453	597	11	1034	94.25	79	1150	21	21.5	4509.75	5378.75	589.75	5125.75	18	236.5	148	447	367	29.5	173.75	7	14	282	169	11	46	329	111.75	178.75	4	299	1297.5	152.75	128.75	106.5	116.5	10532.25	48.75	43	1216.25	251.75	95.75	456	193.5	75.5	2.75
K10540	K10540	14206.91	5021.25	6831.25	6988.89	4370	9133.34	21372.84	3218.36	4077.64	15666.98	12455.66	1765.93	8907.61	6010.07	17019.07	5577.18	3762.5	3825	6253.66	3560.25	7517.14	11737.66	3304.68	24450.75	8669.32	2092.07	4488.61	11257	3488.07	4405.66	4382.18	9484.73	11873.5	6366.5	4123.57	19800.98	22343.27	5905.14	11174	805.34	8530.5	5104.18	6366.3	14570	10307.34	2577.68	17602.32	1068.57	15281.98	5473.59	1783.5	5234.84	4709.75	5521.75	9493.41	5746.07	7083.32	9211.84	10670	22953.34	9435.43	4068.18	25070.48	1721.98	1371.68	9213	7097.43	5297.68	5340	11485.34	10728.57	29391.25	1822.02	60852.39	24123.43	26355.73	15268.82	8292.91	1133.52	730089.16	5416.41	6682.36	7368.66	5441.57	4097.09	20379.5	20422.61	7465.84	3844.41
K10541	K10541	8566.33	4521.25	3479.5	4759.32	4292.75	7438.17	10943.17	1917.68	4369.82	8307.99	9032.33	15740.59	4736.43	3453.41	8122.91	3383.09	2182.5	3796.75	4484.33	2541.25	12005.32	8828.58	6803.84	12693.75	4787.41	1542.66	2319.68	11750	3361.41	3169.58	5603.84	6026.74	13903.25	6349	7668.91	13213.99	10854.01	5788.57	8566.25	3368.67	4870	3169.34	4123.9	7292	6916.67	1295.59	8295.41	783.91	8054.74	3714.67	1186.5	5328.92	4823.75	5471	6363.08	6171.41	7010.41	4995.67	5544.5	11790.67	5692.09	21458.34	17990.49	1009.49	1576.09	3932	21570.09	2790.34	7120.25	5894.92	22930.91	15257.75	1003.26	31204.57	14454.84	17928.99	8316.91	4782.83	660.76	483107.83	2819.33	3336.93	4036.33	8996.91	2270.67	11272.25	14540.93	5296.92	1924.58
K10542	K10542	6767.08	2616.25	3553.25	3929.57	4290.25	4566.17	10951.67	1359.68	2087.32	8190.99	6236.33	806.84	4568.43	3083.66	7829.41	2788.84	1826	3795	3160.33	1816.25	3914.82	5636.33	1668.34	12542.75	4399.16	981.91	2370.43	5485.5	1694.41	2360.08	2239.34	5063.24	6186.5	6343.5	1770.41	10068.49	10731.51	2778.32	5603.5	397.67	4351	2400.34	3117.15	7115	6867.67	1292.84	8021.16	580.91	7857.99	3228.17	1162.5	2608.67	4581.75	5456.25	5451.58	5380.41	3543.66	4800.67	5400.5	11645.17	4685.84	1989.84	12456.24	874.99	652.84	3743	3629.84	2709.34	2480.5	5715.17	5526.41	14770.25	954.51	30018.82	14155.34	13163.24	7724.91	3978.33	599.51	481670.08	2633.58	3232.68	3615.58	2780.41	2114.42	9679	10483.18	3534.17	1924.58
K10543	K10543	196.25	128.25	305.25	892.25	4210.5	201	633.5	41	144	599	118	84.75	574.25	285.25	133.75	76.5	82.5	3799	48	49.25	126.5	167	118	234.75	76	27.75	292.25	110	51.75	564.5	46.5	1545.75	701.5	6320.5	156.25	321	150.75	300.5	137	155	143.5	111.5	57	64	3611	43	90	93.25	537	2005.75	637.5	65.5	4547.75	5378.75	2223.75	5167.75	109	361.5	35	490	850.25	62.5	217	30	22	245	299.25	98	55	159	182.25	451.25	58	457.25	5006.25	245.75	440	149.75	145.5	232633	127.75	74	833.5	347.25	115.75	507.5	599.75	96.5	82.75
K10544	K10544	112.25	38.25	125.25	850.25	4130.75	23	348.5	0	54	376	0	11	176.75	160.5	66.75	35.5	23.5	3769	4	6.25	41.5	43	37	101.75	19	0.75	111.25	48	26.75	332.25	1.5	940.25	293.5	6320.5	69.25	52	22.5	186.5	11	11	115.5	62.5	0	1	591	1	6	82.25	205	1153	21	3.5	4509.75	5378.75	555.75	5120.75	0	240.5	0	151	251	3.5	73.75	2	4	76	168	32	13	43	93.75	174.75	30	122	1306.5	94.75	123.75	40.5	125.5	10557.25	64.75	18	655.25	244.75	82.75	4	262.5	2.5	19.75
