#OTU ID,Lyz2.04B.FP244.S41,Vil1.05B.FP57,Itg.02.FP409.S9,Vil1.01B.FP07,Lyz2.04B.FP243.S92,Lyz2.04B.FP245.S42,Vil1.01B.FP08,Vil1.14B.FP167,Vil1.06B.FP67,Lyz2.01B.FP208.S56,Vil1.09B.FP108,Itg.22.FP515.S18,Lyz2.05B.FP255.S52,Itg.24.FP528.S31,Vil1.04B.FP43,Vil1.08B.FP95,Vil1.09B.FP106,Vil1.10B.FP120,Vil1.03B.FP32,Vil1.08B.FP96,Itg.26.FP540.S44,Vil1.06B.FP68,Lyz2.08B.FP291.S89,Vil1.01B.FP09,Vil1.06B.FP69,Vil1.02B.FP19,Itg.26.FP539.S43,Itg.18.FP491.S94,Itg.16.FP481.S84,Vil1.03B.FP33,Itg.08.FP445.S46,Itg.24.FP529.S32,Lyz2.08B.FP292.S90,Vil1.10B.FP119,Vil1.04B.FP44,Itg.20.FP504.S7,Vil1.07B.FP79,Itg.24.FP527.S30,Lyz2.07B.FP279.S77,Lyz2.06B.FP269.S67,Lyz2.03B.FP231.S79,Lyz2.07B.FP281.S79,Vil1.09B.FP107,Itg.08.FP443.S44,Vil1.04B.FP45,Lyz2.05B.FP256.S53,Itg.12.FP469.S71,Itg.06.FP433.S34,Lyz2.02B.FP220.S68,Lyz2.05B.FP257.S54,Vil1.08B.FP94,Itg.02.FP408.S8,Vil1.02B.FP21,Itg.16.FP479.S81,Vil1.05B.FP55,Itg.22.FP516.S19,Itg.04.FP420.S20,Itg.10.FP456.S58,Vil1.13B.FP156,Itg.18.FP492.S95,Itg.12.FP468.S70,Itg.12.FP467.S69,Itg.20.FP505.S8,Vil1.14B.FP166,Itg.22.FP517.S20,Lyz2.06B.FP268.S65,Lyz2.03B.FP233.S81,Lyz2.02B.FP221.S69,Vil1.07B.FP81,Itg.06.FP431.S32,Lyz2.06B.FP267.S64,Itg.02.FP407.S7,Itg.04.FP419.S19,Lyz2.01B.FP207.S55,Vil1.13B.FP155,Itg.08.FP444.S45,Vil1.13B.FP154,Vil1.14B.FP168,Vil1.03B.FP31,Lyz2.03B.FP232.S80,Itg.18.FP493.S96,Itg.10.FP457.S59,Itg.06.FP432.S33,Lyz2.01B.FP209.S57,Lyz2.07B.FP280.S78,Itg.16.FP480.S83,Vil1.07B.FP80,Itg.10.FP455.S57,Vil1.05B.FP56,Vil1.02B.FP20,Itg.04.FP421.S21,Itg.26.FP541.S45,Lyz2.08B.FP293.S91,Itg.20.FP503.S6,Lyz2.02B.FP219.S67,Vil1.10B.FP118,SLCFP021,SLCFP069,SLCFP111,LYZFP304,SLCFP067,SLCFP051,LYZFP328,LYZFP317,SLCFP093,SLCFP091,LYZFP327,SLCFP073,SLCFP128,SLCFP092,SLCFP002,SLCFP019a,LYZFP316,SLCFP075,SLCFP049,LYZFP339,LYZFP315,SLCFP050,LYZFP352,LYZFP305,SLCFP127,LYZFP340,SLCFP129,LYZFP351,SLCFP074,LYZFP303,SLCFP003,SLCFP068,SLCFP001,SLCFP110,LYZFP353,SLCFP109,SLCFP020,LYZFP329,LYZFP341,SLCFP164,SLCFP163,SLCFP145,SLCFP165,SLCFP146,SLCFP147
ASPASN-PWY,18536.0017,44268.246,22166.2415,32405.4323,37224.8516,15518.8756,24296.3366,10161.184,29083.421,40955.2608,66207.6599,18186.6172,22178.2884,30639.9924,33819.9162,36271.8273,56082.4479,40519.1686,35956.6827,68771.8878,31678.4017,30842.1519,14664.7454,38062.8985,39322.2632,40705.0153,19466.0627,32993.4263,37513.2777,50081.9716,27580.5912,31896.4821,14551.0113,56958.8216,28415.7175,38174.5015,25400.6456,19640.2298,7733.9188,18101.5109,28463.8842,14889.0485,58778.0562,27249.6299,31464.5019,8921.8806,36483.231,26320.3983,43378.4991,17260.3408,46309.4755,18349.8075,41383.9143,25631.1466,45942.4321,40312.1992,12777.9106,23965.1427,26165.9085,42030.6909,29986.8183,32496.6288,38887.1318,27696.101,35353.4153,22130.3769,37478.7291,35179.1181,32389.1766,17901.5642,27146.1985,12610.3885,18789.0236,23660.1443,13926.971,23344.8054,16206.192,12383.164,32789.8382,29165.9927,28948.3857,33159.7045,28051.7826,27092.0428,11108.5524,41702.2877,24866.9177,42254.0375,34967.2317,33082.1332,20051.989,29529.8115,20917.0338,32608.9179,29138.8737,51563.9624,14729.097,8173.0962,14513.1066,66940.3498,10360.3672,17983.9464,40347.6401,46941.1037,17298.2285,18761.5731,93182.0937,17391.9371,17065.7633,23412.7223,14419.4685,15650.9576,77838.2656,9466.2938,17865.7987,57618.6515,78821.0265,12558.7273,31201.5654,37896.3016,9671.7019,39142.3012,8819.8234,48837.37,16365.0075,64606.5759,20233.7417,10126.5915,19219.8343,8171.8093,25193.4569,17182.5898,16835.7254,66002.5782,40662.099,28370.3527,26723.9001,23230.5215,24584.2543,35059.9041,20830.2047
AST-PWY,0,6.25,0,2.25,2.25,1.5,10.75,54,3,1.25,3.5,0,0,0,0,7.5,0,2.5,3,18.75,1.5,2,2.5,2.25,2,4,1.25,1.5,0,4.25,1.25,0,1,3,0,1.75,3,1,0.75,1,2.25,1,1.5,1.5,2.5,0.75,1.75,1.5,1.25,0,2.5,0,3.75,1.25,8,0,0,0,11.25,0,0,0,0,11,0,1.25,1.75,1.25,3,0,1,1,0,0,18,0,21,39.25,3.5,2,0,1.25,0,1.5,0,1.75,1.5,0,4.75,1.5,0,1.5,2.25,0,0,3.5,4.75,0,7.5,101,0,13.25,82.5,80.5,19,0,167,0,0,16.25,12.75,0,116,0,37,84.75,111.75,13.25,27.75,101.25,0,40,0,94.75,0,102.75,0,0,36.75,0,30.75,0,0,141,55,2.5,1.5,1.75,3,15.5,382.75
BIOTIN-BIOSYNTHESIS-PWY,249.52,525.0558,156.9805,202.4213,580.3109,216.4928,622.7294,343.9547,582.9696,585.642,395.6049,239.5763,149.1708,374.5223,356.7662,1416.2948,83.0647,723.8365,237.2532,6705.8204,307.3997,517.376,159.3541,403.7544,564.4569,439.5374,245.8661,293.3873,276.9198,406.6395,133.1601,256.787,130.9867,1208.2674,286.2853,222.6627,367.6141,199.001,97.671,189.2782,320.2813,199.5061,444.347,157.905,388.4017,62.5784,263.4689,282.6365,771.6034,86.0646,49.809,123.6036,373.8336,108.6869,934.3908,291.8126,115.5985,37.7697,395.9848,242.8406,232.7025,401.7092,200.3035,244.6628,342.6055,281.3638,462.6305,510.1773,490.8174,211.5296,439.5473,190.9107,152.4454,406.0697,620.3455,101.2465,732.8468,489.685,272.8336,350.9577,239.6314,153.9075,372.3188,328.6362,120.9014,243.8474,355.1009,191.1904,375.5909,286.884,148.5438,262.2982,196.9885,182.4653,551.2033,228.8396,1079.3551,315.0791,582.3444,1472.8193,432.3757,552.7819,993.6505,8063.297,861.7181,655.5284,2165.1258,129.9758,468.7921,793.7279,398.7074,964.4885,2113.5335,108.8665,753.5877,2516.6033,2003.9909,592.5859,1604.1488,943.9216,131.477,1341.6509,276.5927,3665.494,55.6615,1627.0444,445.8483,406.7945,892.2076,256.7177,1016.254,822.0199,1368.8597,1843.6994,1276.1782,979.2159,904.3889,1839.099,609.4529,324.2835,2213.4635
BRANCHED-CHAIN-AA-SYN-PWY,16245.7524,52575.2931,16287.2136,26836.4583,26502.1841,14122.1402,23056.6419,5129.9403,31476.5955,48340.3568,45471.6084,11506.7599,14838.4863,22427.7272,32244.6763,40035.2091,33042.9266,28468.673,33466.6577,80704.9007,26307.9861,38286.2918,11755.7429,37888.9789,51844.9373,26697.5636,13063.3574,28745.0582,40236.4926,46909.6603,25757.7991,27642.0915,14072.0333,40715.8238,26581.1639,36559.0111,27302.8166,16665.0821,7681.6203,18319.7232,20273.8905,17104.1485,47235.6592,20465.2447,33375.5937,8273.3888,33117.5113,25123.2243,39150.7757,16203.4566,48651.7641,11828.8334,37012.7482,22856.6526,45549.3166,34109.2844,10331.6179,17941.3964,5873.4969,37483.1187,27121.8101,27453.3593,39797.3353,9686.88,33256.5811,20008.0393,30279.8116,32159.7237,39596.546,16092.3829,24165.3306,7017.0261,21803.3737,23954.2744,6652.4372,19465.1148,11093.459,5864.2249,24729.6233,21757.5723,29199.8421,27883.1354,22531.7606,33437.6291,10605.2201,42297.5365,31136.87,29568.7394,41523.6713,26842.4248,20852.0408,23709.6586,21172.1082,27926.1764,33609.6276,40798.8968,15898.8906,7992.6836,13961.2577,66056.6367,9997.8971,21233.3798,44240.8699,40559.1893,14902.0259,15190.4965,70097.8737,13199.7671,15332.545,19368.0093,13225.4364,15755.2649,68531.0694,9169.4632,19410.6906,54911.1327,64045.2544,13302.5985,36742.9966,28444.1752,7907.1601,39639.0341,9104.582,56663.8606,14233.5307,50728.5602,19858.8265,9033.1853,15593.0944,8607.7404,31495.7423,13195.9935,16782.7572,79007.5242,42783.7335,18772.417,21785.824,18776.6987,17820.1685,29512.0313,20530.9222
CALVIN-PWY,24378.5692,60295.2198,27882.6321,30912.4059,45044.3017,20267.174,25901.7461,14274.02,33966.5194,53264.9202,70531.2103,20275.6824,25088.2883,37291.2343,37485.9582,61413.071,62832.6771,43158.394,42331.9825,92463.3519,36929.0324,42321.5626,15667.7195,43429.6668,58908.4402,44071.4881,21212.6214,33495.8695,44680.9561,61319.2547,33607.0088,39723.9573,17233.954,69926.9641,32344.627,48242.4013,26219.932,24252.2641,8239.5852,23426.5451,33466.3985,18305.2449,56100.0439,28941.5869,39683.7878,11092.9734,44163.4696,31114.6419,48249.8516,22185.0395,64226.0869,22643.6569,49186.9815,24985.7262,53827.73,49463.9849,15551.4861,28856.0337,10275.2459,45377.447,35565.7623,36324.5522,51136.7778,38961.9911,44570.0002,27494.8054,47568.5305,41181.3533,41955.4206,20046.3853,33223.2877,14381.818,25206.5019,27223.2459,6879.6993,25510.1683,13743.5457,17808.5732,34770.9796,36612.4824,35246.6809,39519.2198,29298.4952,36832.4509,11704.3803,45556.3729,28756.042,49025.8395,47653.2319,37602.8277,25108.7554,35442.9661,24458.5223,37992.1944,37677.9746,52939.3041,17944.8444,10518.237,19268.931,80807.6849,10905.7396,24922.7882,49062.9976,73531.2606,24800.0173,24388.6683,90692.4955,18155.5414,18188.2387,32729.4684,17634.6137,16755.8549,97030.9394,11488.4793,21842.7304,51876.5838,97784.178,15604.4061,38236.8243,60108.4454,10314.9038,39498.488,10584.9282,58160.2534,18324.5893,77992.9395,24955.92,10953.0606,20847.4633,10628.7378,33838.8279,19240.9367,18949.5089,85383.161,45516.3566,33132.4123,31735.6167,25608.4353,31337.7435,43111.0557,26219.0015
CENTFERM-PWY,0,101.9636,34.8144,170.1107,26.1425,10.4805,144.1079,224.8744,164.9798,33.21,371.7547,24.3012,13.9556,72.0043,540.6651,2072.8915,771.9645,116.7726,534.073,6420.2597,113.4372,96.1462,31.1532,137.5159,106.6517,62.3435,103.929,166.4062,55.7579,780.6809,47.0236,60.9051,13.9493,791.6822,308.188,54.008,132.8231,61.4992,32.734,10.4828,32.9852,6.9866,595.8974,171.1038,242.7057,15.6752,356.1457,78.6568,66.2167,10.4845,2657.6438,41.607,57.4772,128.8353,156.77,25.328,31.1602,261.1832,78.3402,147.0603,291.4778,521.2889,55.7794,85.9453,27.9423,19.2021,19.2014,29.6763,168.1318,51.7621,13.9788,30.999,45.2216,31.4113,102.2167,106.6047,87.8103,243.6152,411.2278,20.915,107.4628,300.6951,68.7489,27.0867,10.4549,117.9828,79.3093,1050.6371,59.9172,62.2164,47.7859,75.5063,22.6748,66.754,44.4938,433.5644,110.7856,0,96.2277,769.7898,60.9862,91.5391,567.6945,1976.0707,130.3885,5.2435,1123.8806,98.0104,139.9188,144.7667,99.7323,127.7627,972.535,25.2083,268.2831,588.043,977.6589,90.7338,397.9034,756.7195,71.915,277.8357,23.3339,885.5139,40.7675,861.0653,46.8231,30.9797,414.722,82.1839,280.6832,88.6562,104.7111,969.0465,381.5658,78.6984,113.1949,755.3193,58.4698,123.3372,1814.0166
COA-PWY,24092.5753,44308.9349,24070.6362,34417.3088,71297.6376,18093.8248,24209.3633,58328.125,29214.4477,39681.6066,81823.7178,24239.9908,22064.0245,35594.7869,35560.6702,127032.3751,74303.126,47667.9113,34867.5428,78460.2118,33720.9282,31197.4452,25549.2036,38014.2854,40688.8608,49378.5189,22644.3112,36430.3484,38336.5563,48535.1155,30039.1182,33026.7275,19518.8565,91669.9324,29900.6662,42717.4171,25704.7734,20179.4645,7465.5959,18658.4871,68416.8639,13921.3224,78970.5605,33473.719,31427.1066,8733.2251,41065.1366,33974.6587,52215.3553,16997.3639,81407.1263,21909.8766,40525.3201,28149.9469,45026.5934,45838.2365,19249.7261,36912.5624,45012.1542,48097.3521,32520.9602,35332.9027,41169.202,98042.7172,37477.6483,22428.2907,66387.8845,44641.4718,33473.8902,21637.8848,27169.9508,14848.4284,19125.7144,23779.8142,56157.2768,26237.2046,207833.2549,47976.9771,33146.3964,67069.875,30751.2023,39986.2992,38633.2309,26490.6566,11847.5044,42469.0104,25701.1697,75720.366,35189.9335,35203.1906,22464.4907,32457.7492,22682.4338,41026.4575,29431.4447,78928.3779,14846.1447,9254.7667,14895.3075,82107.6852,13938.3166,16651.8357,38871.3665,166114.0628,25766.2146,24798.7072,93780.411,27369.7456,18133.3254,41277.4789,16254.7948,15161.3576,101453.052,11136.0412,15985.7731,61270.9648,112272.9243,12120.651,32787.5631,314239.0998,14444.0811,40840.2407,9013.0426,50966.1009,20489.6937,226153.011,20543.7539,12535.7676,21137.2434,8080.5518,26048.7439,17110.6086,16628.38,64056.6966,42485.6579,29495.7098,27469.4796,36896.1616,25463.8057,44476.9255,21407.9117
COBALSYN-PWY,10605.5719,25754.4987,8720.1207,5161.5507,16072.8549,8763.6793,7264.1199,14442.8626,11297.2968,26710.0649,4464.2459,5058.8138,4982.45,12010.3753,10668.9269,8040.8557,3936.8756,8881.0929,15148.1111,26310.3199,13517.5698,19334.264,3475.9791,14298.3226,28254.1694,8605.0717,4934.9965,8788.2766,15667.0493,21788.1289,12928.418,15601.7298,6259.3589,23717.1476,9369.1097,16443.3508,4723.6657,9341.335,2093.6489,11146.8461,8128.1926,7163.003,4963.1129,7794.8574,12673.4853,3805.7872,15430.9391,9724.9551,16136.543,7946.2827,11448.3425,6652.1771,15893.6869,5149.9207,17203.5653,18899.6079,4071.4293,9284.476,1486.3853,14444.7748,12661.9936,10467.9026,19170.9792,12762.3208,18897.0511,11458.5905,12773.0721,13205.9301,14371.7958,4922.5677,13196.4703,3096.6073,12074.6138,10691.7776,2827.0236,8011.3103,4573.9428,12888.1344,6788.5853,9974.5324,13354.9401,14506.6819,5170.3486,18722.1181,3110.329,12920.8567,5719.8338,12218.8012,22387.1186,10910.7564,10691.6021,11928.0758,10147.0425,10876.7103,17784.363,9071.6168,6241.4106,3031.8307,7837.7678,36015.9504,4424.028,10966.7668,18948.1507,86550.0503,10046.9119,9579.0663,8450.8904,3843.6922,4978.9725,14742.7653,6416.6246,4680.9262,46699.7783,4399.9878,7829.0549,11755.3734,50936.3517,5818.4653,15877.9019,38923.7392,1906.6545,14825.6952,3687.9749,21417.4274,5352.5344,25770.6921,9305.041,3633.3297,6868.6641,4911.3043,15845.2989,5464.8913,5728.8497,40015.5699,19896.7867,9143.2911,10731.5505,4685.7418,9975.0601,11025.6161,9016.2906
CODH-PWY,419.3472,2002.4449,372.0191,2064.2821,1064.942,406.4697,1259.3115,129.8414,874.4479,1201.9216,1403.9068,321.757,979.5939,535.8486,2384.2114,500.0368,85.9501,1618.5249,2147.6708,990.3727,593.5952,1351.1553,321.9472,2004.727,1177.878,1656.1213,329.4954,850.5383,909.6665,3327.6485,585.1628,582.7994,320.3353,188.7982,2113.2141,621.5377,1350.5565,314.517,386.455,187.0782,756.7743,399.5408,1277.5457,508.0014,2077.1742,407.1373,696.8802,581.97,949.4697,459.6064,364.2006,325.4291,1526.2759,796.3598,2105.2281,915.7061,218.7532,502.4381,3556.8256,1092.7645,687.5826,642.0548,629.3364,10.9993,820.0074,254.5607,886.9599,709.4888,1006.1534,356.021,357.6454,275.2933,859.921,411.5317,1462.1075,557.9124,1493.9012,199.5466,2369.1768,865.3821,898.1006,571.7926,757.4911,708.9696,457.0339,1214.6552,1108.4537,693.7115,2620.2639,1621.39,213.9841,483.2348,444.609,436.6928,1870.1917,169.8135,505.5163,204.7159,677.1589,3555.3476,334.6988,696.0096,640.6878,1264.1431,301.1626,524.1787,1286.7184,105.7962,964.1827,606.3233,714.1735,525.6118,2234.8387,54.8666,645.2171,1318.3028,2239.4742,639.0007,526.4344,380.7674,460.5681,800.9373,665.756,640.531,87.8158,1009.7244,959.105,294.3579,860.9074,319.6056,393.9207,768.9951,789.1974,1416.1289,785.5916,1950.476,2283.9588,1243.2283,1538.8238,1276.5253,831.5638
COLANSYN-PWY,6234.0745,20553.9456,6476.274,18063.4461,18210.0339,5376.1621,12764.0279,2075.8421,14088.5887,18531.5904,9137.0707,8228.9755,8091.4488,10398.8083,17566.2453,9616.6997,4991.0684,13453.7047,14573.1954,22413.8371,13372.1714,13620.5773,6308.1202,18029.6238,16323.4946,18358.7339,9242.8188,15037.031,16990.4117,18910.7892,11707.1482,11133.6277,5863.7815,8457.8502,13861.8039,16538.3602,14650.8947,6866.0966,3918.8068,5116.6327,13263.0239,5020.4194,7981.3091,13347.7183,14841.57,3758.1421,14946.0123,9247.0396,18668.2696,6225.7829,9546.6382,5936.9358,16767.1348,10776.6401,23678.0637,15130.9394,4036.023,8502.2714,4173.7555,18213.179,12208.5645,14503.104,14878.3497,2432.2234,13140.8444,7153.7089,16881.1968,14405.4254,16644.8115,7605.5488,10312.3987,4559.6525,6923.8739,11262.2223,5245.9949,11118.2929,7678.6155,2633.9369,14610.0422,12647.6912,14523.6428,12861.8952,12650.4929,12129.6478,4453.8873,19861.7777,15582.0648,16730.0125,15999.8721,14773.546,6224.6221,12410.6778,8135.6355,15411.2775,13086.0958,6309.9621,7797.3202,3236.7606,4974.5728,26993.3427,5878.8936,6479.26,19785.0436,23384.8595,5312.5495,6899.5084,40666.5074,8651.3202,8369.919,7277.1661,5318.5004,6658.2891,37096.7298,3914.1036,7499.2117,24121.1457,39880.3057,6402.5187,14961.351,12905.5109,4716.6657,16249.5816,3392.5536,22968.6446,8111.3304,25584.098,6998.5971,5362.6802,9034.5536,2883.6555,10784.8705,7720.2502,7925.355,29918.5724,16847.8329,12404.8401,13554.2801,12045.7818,9848.1241,13502.6369,8873.6758
COMPLETE-ARO-PWY,14230.4819,50040.9844,21024.6707,19404.0044,19122.4111,12507.5859,18144.6734,6263.473,26440.2051,43223.9747,55191.1931,11248.6792,19856.0087,25977.3524,27094.3672,24733.2378,46678.0845,30300.6941,34145.0383,60790.384,27625.8824,34173.5217,8311.8504,30765.1919,46120.089,26332.1398,13422.79,25208.8459,36977.1915,49170.2118,23987.3391,30063.5084,11008.2919,41089.7934,23424.658,29506.7719,22680.6581,18604.0735,6656.9822,20304.2475,13687.9184,15248.8935,45198.4111,17517.8493,30648.8894,9147.4342,32064.3618,19558.0882,30373.9129,18622.2691,35889.928,15684.1769,36623.6743,19457.8599,43930.3999,35178.8026,8736.1507,16227.7788,4704.1679,34174.6658,26581.2499,26129.5949,33236.3573,16812.154,33665.5853,22823.2259,21610.3454,24843.3315,34165.7132,12532.1081,26583.4582,9939.0826,19698.0271,19888.1965,4711.7362,17635.8722,6825.1679,7841.3465,25621.3003,15892.5369,26876.8022,25781.63,16890.2499,30075.5907,8807.5888,38494.466,27492.3978,24832.3281,40040.74,25733.6804,17757.9859,24941.649,17673.4035,21053.1166,29617.9605,37030.1463,14715.1619,7108.7496,15267.4206,54947.0553,8556.799,20135.016,44918.5362,23355.7106,12413.4301,13329.853,73832.6635,9364.3682,11927.0224,15602.0825,11789.799,14752.4142,54994.8843,7741.4379,17415.5504,44404.0974,49002.9912,12035.591,33787.693,18106.3032,5585.767,34289.2197,7448.2758,51223.5172,11293.1014,34128.737,17914.8074,7784.6794,13746.5596,9176.8674,30251.2991,15003.0096,15796.8469,78877.8691,37796.6462,21441.6992,19293.639,13901.1279,20856.5703,27437.1043,19344.8971
DAPLYSINESYN-PWY,17775.1925,43658.3261,18927.4982,20695.4321,30723.6737,14800.1013,19319.3236,37584.5251,25656.4379,41105.1955,74608.1519,14323.1452,19905.9672,25269.5832,28880.9133,47007.6598,65761.2855,40732.1067,31188.9042,78564.0075,26948.8534,31563.0832,12752.5013,33971.0716,42822.117,28408.1166,13820.8225,29631.8779,36331.5672,45091.5509,27055.3373,28647.8842,15628.4255,78600.6804,25230.4439,36318.0391,20127.4794,17216.4341,6121.6713,18746.7635,18870.9605,15652.5007,68249.6238,20704.0358,30175.6346,7929.5212,36408.6226,26238.9145,38244.3664,16129.8478,56887.872,15951.5304,35253.3994,21709.8217,37818.9344,38719.4894,11932.0456,22384.2006,8765.8118,41466.5965,28835.2966,27518.782,39409.5869,58260.4406,35641.4219,20702.9512,32116.0743,32690.5008,32229.5954,15118.9339,24219.0997,11218.1157,20334.1733,20780.5677,5779.9734,20025.8849,6559.6207,32546.4456,25514.3101,23538.4543,29052.7393,30826.9236,21501.6009,28150.6395,10143.6738,37626.5726,22598.4979,37211.3916,34637.6247,25645.5408,21202.2077,25019.469,20939.727,26939.1837,29480.2108,62478.3564,13965.9681,7523.0697,13926.455,69914.3369,6320.5961,18812.9439,36535.0494,144740.9405,18852.8386,18090.6659,77103.7198,13507.2735,13570.9945,26210.3343,13872.7788,14221.4541,78345.2588,9468.0407,15212.0536,51610.2762,77736.2088,11069.9414,29063.1216,109794.2233,7075.2845,37104.4038,8713.8795,44506.3251,14395.0225,68401.9933,19762.2726,6576.373,15299.1609,7824.3233,23623.5957,12230.5672,15212.665,60212.3032,39724.6526,23111.5301,20957.8604,16678.69,20206.992,32310.2276,19846.472
DENOVOPURINE2-PWY,22389.158,27354.7305,15304.1319,34416.5512,72944.4542,16356.8237,22905.5741,32048.6269,23910.3639,34326.7742,66714.6687,19146.595,16600.7398,27632.3417,29224.9339,148169.9181,64789.6448,39685.9602,28465.5785,90175.7062,22160.829,21383.9706,28410.5182,36350.5879,25839.6472,42576.2939,16163.2119,23332.4333,25001.2348,41319.8908,20830.9698,22957.5799,20654.2828,87159.1607,23524.8116,39967.0271,21874.595,13419.029,6163.9021,11264.9863,74273.4255,11008.9464,69689.7554,25239.6455,21976.6588,5938.1739,26702.9045,35458.9833,56360.0085,11074.7565,92061.6232,14771.9009,30519.9761,24303.461,32284.8696,32889.5347,20666.4051,29363.1515,13142.8,28964.8997,20961.5137,24780.7729,37449.4893,46393.1223,25743.5999,14978.5921,71136.3653,48932.0802,24084.2696,22040.4217,19052.4974,10625.3672,14713.0368,22961.4182,19596.0853,18520.8336,51544.8117,29009.2231,29843.8321,71192.9285,19105.4707,31165.6177,40984.8839,22123.0034,11544.1334,29160.5429,19903.0319,66644.7424,22118.1543,27845.3704,21470.5073,21420.0545,21752.9819,41051.7988,27450.5305,77050.2555,9995.4233,8168.0194,7041.3063,84259.7475,13121.3633,9604.2258,21261.4702,198570.988,20221.4022,18473.947,72800.9031,29934.0362,17557.1156,34876.0361,11009.039,9188.4283,107771.7778,10724.6732,9619.1923,53783.4549,124473.9762,8476.0217,24398.0302,367615.7211,15243.0221,34498.652,8417.5523,35661.0351,21007.841,259735.9505,13459.2276,11380.7099,14815.8419,3756.6461,16139.0637,10889.663,11010.6686,29418.6219,35899.2336,23129.9054,23802.8702,33168.136,19232.5279,29530.7595,15370.1543
DTDPRHAMSYN-PWY,19653.1568,42254.129,19725.5892,21990.7415,47227.1247,15693.0704,18481.4833,23545.8379,25554.1239,38091.2803,66338.231,15509.8242,21362.7492,29142.8834,27373.866,27713.2766,54569.269,41295.2876,32152.1605,56707.8959,29373.5145,29312.9558,9009.4494,28902.4118,39443.6534,35847.8277,18191.2372,28688.1833,35586.9541,45436.5711,25673.8421,29157.247,10521.461,73129.6465,22609.3713,32705.1057,23932.0052,18254.283,6821.7832,17812.6792,28168.4468,13590.7544,57105.0179,26127.6049,27533.3777,8684.4786,33565.6385,19890.3424,30354.5917,16692.9664,37864.2521,16360.0211,36332.9961,21782.3956,42589.6542,34764.2274,9112.8228,23660.6775,5148.7388,37279.3218,26945.7069,28610.3528,34045.149,33515.8149,31144.8524,20475.5737,36947.7873,25009.7117,32666.3187,13580.8167,24948.3776,10920.0849,18120.3087,19496.7258,5541.2385,21682.1155,9036.9075,22159.0071,28658.5134,31833.7077,26242.2258,29854.1512,19201.5525,26729.736,8884.1957,38835.1377,26125.6875,44249.3445,33201.8842,29175.2957,17032.2371,27969.4384,15879.2272,26657.238,25862.9528,53367.4263,14958.6391,7307.5812,13985.9095,53313.2976,9956.257,17551.242,42619.4813,131329.5977,15430.1123,15905.0859,85637.9965,11562.8225,12679.5757,22326.0739,12593.8497,15648.3309,80714.2575,7577.5459,16481.7948,50619.5209,90790.8112,11441.9035,31768.0987,69368.2911,6343.3236,34143.9166,7130.7989,50864.0787,12124.1021,54626.1245,17503.7274,9072.6272,16705.7067,7936.1521,26248.3803,16501.5217,16789.821,68956.5562,35111.4513,26495.9932,25168.8096,18281.0361,23054.1862,30166.8123,18080.755
ECASYN-PWY,0,15.4128,0,5.5833,5.6022,3.7152,26.2679,100.1861,7.4523,3.1129,7.8773,0,0,0,0,16.785,0,6.2246,7.4498,44.912,3.7374,4.9729,5.9278,5.5945,4.9745,9.8861,3.1157,3.724,0,10.5459,3.1123,0,2.4237,7.178,0,4.3449,7.4096,2.4892,1.8683,2.4833,5.5858,2.4857,3.7004,3.7371,6.2058,1.8505,4.3511,3.7246,3.1178,0,5.6738,0,9.2803,3.1141,19.8072,0,0,0,27.0699,0,0,0,0,22.9761,0,3.1087,4.3448,3.1152,7.4409,0,2.4917,2.4896,0,0,43.0034,0,49.9347,87.2437,8.6918,4.9516,0,3.1085,0,3.722,0,4.3582,3.7254,0,11.7264,3.7237,0,3.7324,5.5137,0,0,8.3994,11.7835,0,18.2834,227.9216,0,32.1412,183.4488,169.863,45.4019,0,372.2477,0,0,39.375,30.7432,0,270.3735,0,88.259,201.7694,259.7195,31.8394,67.8494,204.7541,0,96.2343,0,227.3425,0,235.2535,0,0,87.416,0,73.5886,0,0,317.7382,130.8573,6.1491,3.6963,4.3507,7.3548,37.8979,752.722
ENTBACSYN-PWY,0,33.2618,0,11.9934,11.997,7.9934,57.0953,281.8412,15.9798,6.6641,18.6567,0,0,0,0,39.9531,0,13.327,15.9875,99.713,7.9967,10.6575,13.3225,11.9931,10.6587,21.3202,6.6637,7.9964,0,22.6475,6.6637,0,5.3307,15.9882,0,9.3297,15.9787,5.3307,3.9952,5.3301,11.9966,5.3283,7.9975,7.9969,13.3204,3.9966,9.3293,7.9965,6.6653,0,13.3254,0,19.9826,6.6638,42.575,0,0,0,59.7935,0,0,0,0,58.4058,0,6.6629,9.3312,6.665,15.9791,0,5.3315,5.3304,0,0,95.6509,0,111.7503,206.1309,18.6509,10.6638,0,6.6646,0,7.9941,0,9.3288,7.9953,0,25.2843,7.9971,0,7.9966,11.9882,0,0,18.6473,25.2438,0,39.7793,531.6852,0,69.8052,428.564,426.5942,100.4413,0,875.7617,0,0,86.21,67.4742,0,612.6225,0,189.583,444.9459,591.2968,69.6991,146.4266,532.5562,0,210.945,0,492.0451,0,544.5524,0,0,193.1671,0,161.337,0,0,730.7666,289.1489,13.3243,7.996,9.33,15.9838,82.4027,1765.8371
