#OTU ID,Vil1.03B.DTT33,Vil1.05B.DTT57,Lyz2.07B.DTT281.S123,Vil1.010B.DTT117,Itg.10.DTT455.S49,Lyz2.02B.DTT221.S61,Itg.10.DTT456.S50,Lyz2.06B.DTT269.S111,Lyz2.03B.DTT232.S72,Vil1.09B.DTT105,Itg.20.DTT504.S99,Itg.20.DTT505.S100,Vil1.04B.DTT43,Itg.24.DTT529.S24,Vil1.07B.DTT79,Itg.18.DTT492.S87,Vil1.014B.DTT164,Lyz2.01B.DTT207.S47,Itg.26.DTT541.S37,Itg.02.DTT409.S1,Itg.22.DTT516.S11,Lyz2.04B.DTT243.S84,Itg.06.DTT433.S26,Itg.02.DTT407.S99,Lyz2.08B.DTT291.S133,Itg.24.DTT527.S22,Itg.26.DTT539.S35,Vil1.09B.DTT104,Vil1.02B.DTT21,Vil1.03B.DTT32,Itg.22.DTT517.S12,Vil1.02B.DTT20,Lyz2.04B.DTT244.S85,Vil1.06B.DTT67,Vil1.04B.DTT44,Itg.24.DTT528.S23,Itg.08.DTT444.S37,Itg.12.DTT467.S61,Itg.16.DTT480.S75,Lyz2.02B.DTT219.S59,Itg.12.DTT468.S62,Vil1.04B.DTT45,Lyz2.03B.DTT233.S73,Itg.18.DTT491.S86,Lyz2.07B.DTT280.S122,Itg.06.DTT431.S24,Vil1.07B.DTT81,Lyz2.05B.DTT255.S96,Lyz2.01B.DTT208.S48,Itg.02.DTT408.S100,Lyz2.07B.DTT279.S121,Vil1.013B.DTT152,Vil1.05B.DTT55,Itg.18.DTT493.S88,Vil1.013B.DTT153,Vil1.01B.DTT08,Lyz2.05B.DTT256.S97,Itg.04.DTT421.S13,Vil1.014B.DTT165,Lyz2.08B.DTT292.S134,Vil1.06B.DTT69,Vil1.08B.DTT92,Itg.10.DTT457.S51,Lyz2.06B.DTT267.S108,Itg.16.DTT479.S73,Lyz2.05B.DTT257.S98,Vil1.08B.DTT93,Itg.20.DTT503.S98,Itg.22.DTT515.S10,Vil1.013B.DTT151,Itg.16.DTT481.S76,Vil1.02B.DTT19,Itg.12.DTT469.S63,Itg.08.DTT443.S36,Lyz2.04B.DTT245.S86,Vil1.010B.DTT116,Itg.04.DTT420.S12,Lyz2.02B.DTT220.S60,Lyz2.08B.DTT293.S135,Vil1.07B.DTT80,Vil1.010B.DTT115,Vil1.08B.DTT91,Vil1.014B.DTT163,Vil1.05B.DTT56,Lyz2.01B.DTT209.S49,Vil1.09B.DTT103,Vil1.01B.DTT09,Lyz2.06B.DTT268.S109,Vil1.06B.DTT68,Lyz2.03B.DTT231.S71,Itg.06.DTT432.S25,Itg.08.DTT445.S38,Itg.26.DTT540.S36,Itg.04.DTT419.S11,LYZdtt351,LYZdtt364,SLCdtt050,SLCdtt110,SLCdtt075,SLCdtt019,SLCdtt002,LYZdtt328,SLCdtt021,SLCdtt111,SLCdtt074,LYZdtt304,LYZdtt317,LYZdtt305,LYZdtt329,SLCdtt092,SLCdtt020,SLCdtt128,LYZdtt341,SLCdtt051,LYZdtt340,LYZdtt363,LYZdtt365,LYZdtt315,SLCdtt069,SLCdtt129,SLCdtt109,LYZdtt352,LYZdtt353,LYZdtt316,SLCdtt093,SLCdtt001,LYZdtt303,SLCdtt068,LYZdtt339,SLCdtt003,LYZdtt327,SLCdtt067,SLCdtt163,SLCdtt164,SLCdtt145,SLCdtt146,SLCdtt165,SLCdtt147
PWY-7220,21319.2481,5380.7576,12228.7416,24038.8848,71535.3959,15951.3226,33363.9926,15663.8767,49265.5071,15973.5446,20962.7748,30783.3761,14440.93,33804.0975,5977.2664,23967.8117,23960.3133,20519.7577,33483.7277,44083.9805,11884.9374,81859.8726,66449.5351,30081.435,40817.9,28949.1547,26601.4792,18407.0476,24090.7303,19943.9358,19097.3506,11602.0473,19179.1298,5215.32,18908.8752,22133.9687,44256.2551,60697.2626,38857.8009,29426.2541,36460.9695,17160.5534,16936.2133,42616.3435,10676.8833,59878.6573,7014.9,19093.8078,15764.9006,24957.1579,22184.1391,15430.0735,8791.3143,32136.2755,21076.1916,7162.3684,24739.3089,80616.314,28596.7739,17285.6819,12000.7774,11868.1647,27041.9162,27206.3494,140664.7942,34969.4152,12075.2154,69116.7323,56981.9402,26627.6453,33596.766,16382.9206,31499.9347,21257.6101,13233.3028,25898.9483,20398.7986,24363.6177,34739.6165,5302.094,10132.0683,8858.9344,29646.6727,10903.6414,16294.9257,15181.4532,14727.9758,13523.8873,9110.0728,51363.407,46471.5263,24282.0347,20648.6893,25910.2572,192057.3705,37027.5926,15279.3041,20522.7754,17876.655,13868.0753,33779.8055,67874.5511,7981.6308,20632.3128,51883.4429,153898.4298,232359.3146,117470.6605,85593.5736,34219.1472,9601.8736,14403.8283,147267.961,14136.0114,42361.0651,38093.1077,905102.5498,73881.3536,19762.1322,25340.9578,49849.5002,155936.6412,142636.9046,220680.706,38028.7942,8125.5528,723323.0239,9660.488,21936.192,50703.589,77793.3372,28900.3429,132597.1119,52250.7861,121535.9029,15968.6116,91366.4042,56416.0982
PWY-7221,16498.4055,4004.519,13962.3137,19440.2738,51261.9475,17485.0595,27370.5337,13904.2403,38874.0336,11909.7622,25336.8208,28270.6632,12696.2495,30582.9187,4448.3158,32104.4664,21644.5072,23201.1398,31614.8581,34230.2359,15512.6724,60039.3882,59376.9075,22739.3934,31275.906,28786.1619,18713.0769,13867.0987,18543.9935,22399.8027,19914.8559,8767.0616,19375.6952,3878.0862,18618.5064,22892.544,39117.9486,44618.4165,49648.0307,33387.906,33077.7142,27821.8178,13691.3063,37138.6497,10562.7773,53670.0533,5160.0379,14882.0612,31412.4607,20882.009,18482.4077,12728.5585,6643.2468,33786.8618,16849.3054,6950.5759,29653.3905,70482.8053,23582.5921,17589.1037,8877.53,7989.2815,20192.2643,28485.7315,123324.4603,31847.1956,8439.8948,54410.0764,43332.3045,21985.2298,36195.3067,13267.6748,25534.0372,15790.4588,9621.1977,19758.7012,18700.9578,29489.6752,38110.1544,3865.177,7521.562,6889.5078,22852.5757,7671.793,22385.5287,11419.592,12730.3185,17008.4702,6558.6143,38192.4016,41276.7397,19379.4019,20808.1892,21496.842,169117.2689,78682.4768,23296.175,23591.2718,16600.7543,11450.4808,35358.5825,88578.3869,9608.0735,23172.7797,63493.4183,155793.938,309511.0958,102038.5154,100087.3571,33918.0619,13102.412,25294.0501,824057.3729,18248.8978,69413.8457,62802.0923,908117.3575,60712.6908,27451.8941,21776.4086,34108.0206,136883.732,130235.0339,177981.086,40886.066,6037.0079,516083.2702,12193.9689,16929.5934,38589.5439,67239.633,23755.2932,109202.2055,77542.1979,94910.758,15494.2642,72303.6124,54447.211
PWY-7222,21319.2481,5380.7576,12228.7416,24038.8848,71535.3959,15951.3226,33363.9926,15663.8767,49265.5071,15973.5446,20962.7748,30783.3761,14440.93,33804.0975,5977.2664,23967.8117,23960.3133,20519.7577,33483.7277,44083.9805,11884.9374,81859.8726,66449.5351,30081.435,40817.9,28949.1547,26601.4792,18407.0476,24090.7303,19943.9358,19097.3506,11602.0473,19179.1298,5215.32,18908.8752,22133.9687,44256.2551,60697.2626,38857.8009,29426.2541,36460.9695,17160.5534,16936.2133,42616.3435,10676.8833,59878.6573,7014.9,19093.8078,15764.9006,24957.1579,22184.1391,15430.0735,8791.3143,32136.2755,21076.1916,7162.3684,24739.3089,80616.314,28596.7739,17285.6819,12000.7774,11868.1647,27041.9162,27206.3494,140664.7942,34969.4152,12075.2154,69116.7323,56981.9402,26627.6453,33596.766,16382.9206,31499.9347,21257.6101,13233.3028,25898.9483,20398.7986,24363.6177,34739.6165,5302.094,10132.0683,8858.9344,29646.6727,10903.6414,16294.9257,15181.4532,14727.9758,13523.8873,9110.0728,51363.407,46471.5263,24282.0347,20648.6893,25910.2572,192057.3705,37027.5926,15279.3041,20522.7754,17876.655,13868.0753,33779.8055,67874.5511,7981.6308,20632.3128,51883.4429,153898.4298,232359.3146,117470.6605,85593.5736,34219.1472,9601.8736,14403.8283,147267.961,14136.0114,42361.0651,38093.1077,905102.5498,73881.3536,19762.1322,25340.9578,49849.5002,155936.6412,142636.9046,220680.706,38028.7942,8125.5528,723323.0239,9660.488,21936.192,50703.589,77793.3372,28900.3429,132597.1119,52250.7861,121535.9029,15968.6116,91366.4042,56416.0982
PWY-7228,12131.4688,4475.6343,6129.5237,10190.4085,35664.5206,9200.4958,16704.2277,7561.8118,25444.9937,9318.0659,11770.7379,19456.5534,7961.6244,13325.9061,4996.2308,11744.0669,10712.5369,11400.9564,12112.6039,20797.1457,4847.4548,46603.703,55438.4842,11769.2435,25404.1786,11251.819,8726.1097,8705.2789,11723.9432,9791.194,8171.2672,5068.4493,8253.0534,4396.5941,10504.2811,8326.2825,16106.4358,26474.5906,20745.7922,17382.8957,14870.0287,10905.7629,9301.0813,19094.9577,5688.8586,50877.2707,5522.566,6893.4769,5718.9347,11124.3101,10997.8684,9341.8103,7548.1506,13914.88,13476.2251,4534.2331,8686.9116,61078.2873,13038.9401,10665.6974,9532.7651,7045.8321,15572.6956,9328.6487,117157.0491,12822.8216,7937.1614,43431.144,28924.9895,15971.0378,18440.4673,11102.112,13156.4655,11702.4982,6001.6881,12309.2972,12957.8343,14087.7319,21881.1566,4132.3524,7634.4564,7677.3646,14767.3297,7881.2585,8452.7219,10205.2935,10107.299,4504.0902,6920.9815,33457.6656,29549.6145,11356.678,7135.0839,13797.2477,157191.8578,12114.4639,5213.4488,4784.3971,11127.2197,9340.6396,14816.8121,31605.6017,4060.5652,6384.4957,28399.8693,116015.2311,172833.1485,97566.5743,33034.1807,18552.7887,4427.0768,6299.7425,120432.1718,4895.2952,23609.1233,14850.719,893207.0573,46190.2141,12017.3364,17994.9111,20253.6615,121778.7091,120090.5728,163224.0498,22246.4426,4323.2828,259653.7235,4369.2611,13059.6452,28945.0518,48278.0337,20351.8762,88257.3537,24293.0828,73650.1331,5105.0539,41356.1584,29469.0981
PWY-7229,18647.8804,5289.311,14558.923,22210.2405,59030.4172,19359.2416,30946.7845,15723.7332,44569.4598,14587.5325,26372.7467,30717.5848,14276.9918,35213.941,5838.5125,33491.0608,24604.1292,25554.7144,36145.2455,39076.1126,16173.5349,69184.2497,63731.3148,26366.8514,35494.5013,32092.6889,22157.8632,16739.6316,20932.4767,23783.9363,21902.2491,9938.6593,21389.2768,5167.3697,20446.2879,25741.1927,45064.7645,51448.6573,51519.3037,36024.7577,37433.5862,26581.4365,15403.9986,41816.7603,11459.2321,57561.3838,6718.4958,17415.8529,29613.6534,23612.6384,21022.1867,13026.7688,8768.2642,37127.5989,17345.8417,7433.5461,31737.6408,76115.7861,26652.5164,19123.4905,11503.2961,10503.4466,22983.6094,32022.7687,141861.4988,36082.2585,10919.2565,60662.2299,49207.8342,21696.3855,38925.5763,14750.6618,29342.514,17922.9801,11160.6203,23283.9229,20377.6512,31498.0641,40431.243,5068.692,9503.1866,8786.142,24950.6551,10100.0407,24081.0401,14266.3382,13786.668,18257.4129,8549.5713,43680.6643,44960.8527,22222.6689,23671.5886,23848.9787,183237.8161,74631.0191,22592.0141,25636.2232,18402.8239,12496.8943,38225.4628,96476.114,10135.4282,25142.1929,68180.0672,169820.6428,313376.674,111038.1413,110197.1914,36427.528,13380.7439,23720.3966,407773.3528,18741.2366,67344.0492,63235.3804,1022577.02,66292.2018,27444.164,23505.814,39850.36,149056.4519,143235.7388,199541.408,42967.1054,6837.9284,579942.2348,12571.1477,19331.372,44306.3559,74407.6605,25863.1567,121139.4403,80007.9666,106229.3251,17443.0402,83353.9824,58858.5188
PWY-7234,14542.8405,3963.5593,7929.4113,13326.3269,38840.2076,13162.5851,20502.6272,10339.1381,31007.5554,10049.8853,15254.9935,21622.4139,9048.7211,20123.0106,4357.538,12018.6879,14066.6587,16030.355,17176.6608,27206.453,7383.1912,49891.9316,55491.043,16760.6988,26633.6242,16365.9892,12582.4147,10840.8688,13650.7122,13451.1281,11830.6414,6232.9093,12078.3163,3840.3832,12237.6038,13211.3131,20754.9412,31440.3932,27564.691,23605.8118,18678.5543,13365.7425,10984.0272,23588.5841,7305.0527,50145.5742,4956.8389,11951.1379,8652.3661,15472.5579,13079.171,7385.6846,6610.2595,15208.3451,8670.0494,5544.2823,14258.3433,64617.2199,17340.7402,13992.1327,8532.4324,6644.1312,15886.3455,15528.9256,56458.1729,21163.142,7411.2234,45015.2228,33523.3783,9906.6129,24598.3997,10497.1087,16353.7109,11957.0347,7269.5017,14257.0629,16284.9091,20341.4884,29803.78,3711.0442,7003.7781,6768.5388,16392.4866,7130.6594,12546.7755,10543.0632,11427.6935,6857.2769,6204.3031,33488.9316,36061.1691,12733.7345,9847.7106,16300.5858,159367.6268,13412.4087,4837.6507,7301.5923,14063.2072,9850.0269,19357.1263,44537.2487,3936.1225,8152.184,41489.3459,83807.4923,228203.4469,95429.7674,56085.2563,24059.5881,3859.221,7200.2192,176659.0821,3378.5487,35908.6545,17281.8493,17023.2272,50722.9031,8672.2992,18838.2405,23761.2194,128211.7893,113773.0081,167489.3612,23659.4329,4285.432,103602.6959,5157.2578,14261.0841,29454.9385,62299.8046,20132.7551,95070.9089,39024.772,76087.8614,7253.3258,59610.1163,40660.4439
PWY-7237,1107.65,8.5,2246.3,1310.5,1604.2,1631.2,1033.7,699.7,2039.75,272.75,3245.25,3127,579.5,941.2,84.25,2025.9,710.9,2080.7,1271.65,856.2,1693.7,2413.05,935.05,762,1095,2952.4,680.25,386.35,1876.65,3204.5,1745.5,904.8,2273.7,14.5,835.75,1037.05,1136.5,1550.15,1931.25,3781.25,2232.85,740.5,629.2,1041.85,1621.5,495.05,75,481.05,3455.1,1291.1,1320.45,2301.3,16,1340,2175.4,790.9,3126.4,1347.05,663.9,686.7,156,147,380.2,1644.5,1092.75,2098.6,170,2556.6,830.15,3133.5,1451.05,2714.5,1221.95,843.6,629.3,1266.5,525.5,3786.55,866.3,14,48.8,28.5,1574,137,2593.8,156.1,828.45,1063.1,186,942.15,2928.2,321,1706.5,1014.05,2838.35,6632.75,3594.9,751.7,650.2,176.25,6091.3,6214.7,327,629.5,2350.95,13491.25,2131.85,2637.45,5734.25,2966,594.95,4288.85,3819.65,2104.5,4862.9,4169.6,6513.95,17733.5,3054.15,1110.7,562.5,4557.9,2504.6,3894.1,3503.45,448.7,223817.5,1321.9,1873.5,10357.75,1393.3,823.85,13538.05,1940.95,4798.5,1714.7,1468.55,5138.1
PWY-7242,4804.9061,4518.8856,8372.0934,10095.3567,13337.9413,10673.0359,9758.8591,6240.5409,15533.9566,10258.7116,12866.1939,10199.2323,6935.9811,14202.493,5245.3733,16821.477,12299.6288,15783.4186,17180.0248,10505.3966,9623.6455,16989.5328,8275.0558,9871.0372,8167.3075,15851.8824,6945.2277,10725.0021,6941.5658,11943.7841,10796.2123,3736.412,9806.8568,4560.9006,7423.4194,10506.916,19287.9336,15932.1109,28309.7962,18929.1754,15955.5849,12231.8652,4657.5329,15120.065,5916.2503,6996.5849,5449.1135,7466.3691,29242.0505,8069.6436,11810.1977,9380.6229,7655.927,15808.0874,13121.511,3302.9646,18162.7694,12782.7715,10656.0918,8629.3682,9209.2906,7986.0311,3898.6982,19441.4412,11788.0279,15269.9921,8031.7926,15715.7132,14493.7501,21437.2493,17544.4244,2436.345,10132.8928,8717.1185,3313.7191,13782.6189,6387.6204,17564.7714,15464.5986,4164.8914,6962.1515,6690.4168,14773.5225,8248.1622,17361.885,10922.4672,4255.1394,11875.472,6983.7561,7122.1581,14945.8226,6952.8684,12256.0245,9815.0322,20103.5958,62273.493,15660.9168,15096.3482,5222.3306,2406.9305,20666.4915,59718.2646,5188.9694,10793.6964,32325.822,86405.1626,38482.0469,12517.0672,65241.3468,13124.8252,8694.7793,19119.6783,88100.2995,12818.7036,38867.2972,41378.9295,21153.2588,49677.7894,11242.1887,6277.1855,7424.091,20477.9087,11438.3167,32233.927,15762.209,2197.1685,768951.4459,6724.0513,7195.1112,25573.5511,22377.2328,4661.546,47682.5795,57511.374,20362.7589,9557.1526,33681.6458,25361.7039
PWY-7254,467.1055,4635.7962,70.8723,2044.1006,1112.577,20.9659,250.2067,109.5493,90.6558,5593.7454,53.8531,26.2191,2104.1596,184.3068,5294.843,202.3028,1866.1219,708.9294,56.8571,208.9245,0,1378.3453,67.1542,537.9408,620.0964,309.5609,106.886,4474.5567,230.8039,123.6355,14.9857,92.903,11.2392,4835.2248,124.915,166.042,53.9045,810.1653,222.6048,179.5154,303.78,369.0536,18.709,206.6323,138.0474,124.9274,5231.1502,894.7268,53.8283,282.4614,2477.9396,2112.5149,8013.792,214.244,2613.5991,33.4994,17.2333,47.8961,967.7454,164.6356,9050.5327,6152.8377,330.3307,67.2731,2033.2031,33.6894,6659.6347,1474.6341,268.0601,1659.1628,187.5907,236.9792,425.5149,2839.7501,0,4936.4777,0,77.7025,271.6364,4033.1723,6051.5919,6891.6108,1585.5701,7563.6817,56.8099,7320.0432,130.9428,8.9926,6717.7853,850.9729,27.7181,32.1724,53.8079,814.3744,277.7226,747.4296,110.4328,50.7663,44.7077,97.7493,593.9507,551.907,71.3651,50.7789,186.9106,4110.1484,415.2883,475.505,518.1466,14.9796,214.6696,113.432,499.0591,104.4262,329.9781,390.6514,517.3584,6745.0493,62.8536,17.9638,47.7927,274.7112,297.0462,555.6205,29.9676,517.6661,30051.1412,77.4381,1997.3191,19631.2972,953.0315,233.6488,18652.4165,502.1429,34.9518,3.7487,220.8268,45.6964
PWY-7315,1273.4528,3746.6901,2378.8999,3983.3631,5414.3955,7302.436,4935.8502,2727.0584,8954.0573,5573.828,7344.1438,4278.8568,3732.7149,7103.4917,4219.16,9332.9173,3863.1898,10349.8817,5431.0142,4355.999,4369.0047,8613.6036,2335.0905,4509.1088,2623.7116,6669.2403,2819.3096,5124.9599,1872.8353,5736.3222,4458.0423,1382.48,6393.5622,3854.507,4459.1689,5608.9216,8062.9585,5527.5318,7429.8436,10182.6459,7459.0113,2391.979,1945.0832,5363.3394,1634.1805,1406.8011,4368.8744,2717.6445,18056.0224,3843.5892,5100.6886,1946.8016,6418.1255,6935.7977,2405.7714,1695.5627,11477.2152,3666.2841,3847.871,1921.0953,7546.4647,6086.7717,1919.8697,7502.8312,3031.5801,9190.3862,6201.1643,4249.2381,2599.169,2172.6536,4849.9768,589.3063,4860.5225,4108.8364,1857.5331,5874.6855,1429.7707,12071.3693,2088.7666,3359.7827,5475.5679,5752.2139,3825.5785,6416.9021,11852.9676,7054.285,1672.8247,5211.6021,5623.401,4997.6785,4051.541,2889.7948,6589.6722,3324.9551,14975.3108,54719.8646,8068.5685,5309.7099,3818.5347,568.1503,5260.8985,44082.1104,1659.0081,3818.1459,26552.8224,23287.2135,6457.3585,6099.6002,31459.7454,3747.7292,3135.6324,6167.1774,12794.2871,6450.3905,24051.4689,29932.0665,24694.7755,11263.7663,4170.8817,953.4034,2938.7619,15483.4909,14782.9237,20656.0435,5026.7554,605.5079,60344.4343,2903.1409,3753.6331,3134.0436,3161.8334,2443.9322,9998.9335,11801.3336,8462.8477,4512.4238,8343.127,9008.0331
PWY-7323,3751.2747,3739.7427,3984.8763,6614.5119,8432.4843,8011.4479,4412.9875,2856.7328,8993.9393,6178.5889,5086.3132,7969.9787,4303.7514,7000.9632,4239.783,8091.3881,6413.8732,10531.3728,7225.6572,7048.9905,2838.9249,10998.9734,7117.1697,5094.48,5894.2069,5514.2298,4536.9639,5571.0567,3292.2205,5772.7386,4787.7077,2163.1087,2978.7558,3825.3482,6261.0432,4545.2738,12797.5426,12238.6122,13444.0085,11271.5557,8963.9606,4966.3436,3110.8168,11116.7318,2397.3441,6396.2205,4450.0921,4697.6729,12331.293,4070.4154,5736.422,6423.9948,6424.7468,11619.7455,9889.3685,1861.1497,6546.083,9227.6975,5853.4253,2909.5766,7623.4465,5331.2307,2638.5795,5834.2749,67625.5263,6829.8477,5924.7659,12472.9045,11391.5914,12449.4065,9903.0614,2575.1519,6465.9783,5118.1427,1914.489,8006.7553,3223.3697,11461.9383,4083.5641,3366.4436,5645.7606,5828.4169,6476.8181,6183.7479,10706.961,7397.4113,3502.2374,3186.8875,5460.7423,4851.3554,8339.7889,6090.4943,4673.7587,5562.708,16688.3622,31758.1617,4709.8497,3688.9339,3024.2894,1923.3124,5652.4579,41326.9838,2972.9821,4079.9006,12349.681,76377.9771,39848.2805,11569.9142,36517.9349,2994.4096,3696.2962,4468.8632,45268.8845,5798.3014,15006.1363,23291.7336,59866.9926,25684.9205,8482.8497,4317.0053,4384.5526,18641.1694,62165.6382,22434.8903,9272.3699,1554.0472,206852.4475,2890.392,5085.2397,5261.6679,21102.385,3089.4971,33250.4632,11137.0592,17044.5476,3808.5474,17852.1218,15301.3044
PWY-7328,1877.7122,1179.1209,1981.7174,4722.7793,5249.8394,1974.4886,4876.1294,2288.562,3727.2766,5727.5634,5947.4707,4423.3661,2746.2676,4040.5788,857.6571,6952.7643,3492.6218,2771.4398,4752.4709,5262.3457,2592.8164,3735.6574,2756.272,4202.6149,3339.8236,4201.1745,2527.8416,4377.9712,1940.4225,5073.2645,3720.2908,1131.8939,2662.4592,291.5049,5187.9176,3322.1604,6106.8632,6113.4306,7572.257,4152.0235,7467.5904,4024.6054,1966.5441,4972.5566,1356.7536,1375.8564,2423.1966,2112.4826,4089.6671,3473.7392,2417.0411,4448.9203,973.8279,6799.7907,7322.5269,1389.8076,7396.5771,4877.8198,3513.3889,1577.2779,4194.4433,5302.2624,2110.8701,5159.061,3569.4282,6827.4817,5398.7439,4260.0386,3866.72,8824.1589,4778.3196,806.5571,5276.2638,3073.2367,1025.0522,4685.3791,1773.6502,3280.2131,1984.3834,1789.6386,3849.6491,3514.6569,2945.9837,4469.5601,3204.2931,4897.8492,2009.6834,3197.5784,3508.6356,2449.9328,4090.2673,2991.4284,4010.6477,2365.2769,16456.4223,16685.2697,4684.9661,3397.114,3525.1011,943.6671,4280.5337,20526.016,2098.2355,3902.863,18613.6435,16524.2248,9927.4589,5559.161,18570.0398,2262.2558,2711.3681,3125.6714,7843.1343,3826.4761,12156.2474,13838.501,22007.5716,11033.0572,8783.1034,1439.6229,3702.0572,17449.7254,14903.0759,15567.4957,9589.8463,902.803,38130.7762,2951.3315,2147.9287,3084.4758,5454.2103,1808.8434,21033.8743,8341.5573,9246.8607,2091.0525,5735.9666,9314.6154
PWY-7332,258.0849,55.3744,1019.8837,1545.6128,2033.3509,1196.6854,1370.4574,1160.188,1646.6816,532.6828,1652.9853,1898.0844,417.0816,1783.5989,0,2628.753,1016.0304,1295.4564,2369.0628,1903.781,525.9916,2041.3709,1773.6706,1346.9811,686.9809,1027.3971,678.3938,397.4733,603.3778,639.9454,1144.1386,237.1504,1110.4626,0,415.4244,1102.287,2614.4002,2258.675,2952.4643,3180.3139,2506.1486,905.9912,786.4578,1648.5505,482.7301,444.1795,143.5345,518.7876,2363.2178,1858.9883,1790.8716,2306.1251,0,2772.9074,3672.6454,205.6622,1857.1813,2054.0944,1284.5333,625.0043,205.8732,184.7868,805.0012,1855.7869,1024.7557,1638.7518,181.8048,1265.2913,792.4291,3965.2583,2282.2613,152.124,2073.9746,1192.4036,513.8996,1110.9357,441.5188,2590.8453,1146.8404,3.4973,90.0607,0,1454.0624,93.4865,1998.6705,223.5632,420.9276,1188.1816,69.3599,1241.8319,2743.7042,1693.6877,1320.3839,1115.2849,3954.9101,5907.2534,1454.4816,1237.9572,1064.0876,202.6362,1714.5081,7215.7868,969.8231,3033.8004,1245.7696,6978.3741,5484.0803,1783.8169,4596.7128,1087.9199,742.2906,838.1895,6077.0146,1239.6206,5416.6744,4876.9403,10480.0983,1371.6967,1270.9951,878.4619,675.0389,5450.2,4537.9283,2873.5131,3303.4967,195.6271,21645.6129,124.2357,193.5422,1904.7823,1025.7192,954.3178,5951.595,572.83,1897.9218,1033.5199,1015.6651,3859.5951
PWY-7371,456.0183,15.4412,537.7068,901.3456,1185.0583,466.0481,861.4906,467.9624,731.8859,295.4408,1014.2426,2630.9722,342.8133,888.4589,0,2203.293,1160.7846,574.4863,1053.8059,1016.6443,458.9274,891.2429,748.1772,738.0338,896.0709,800.6373,331.8064,396.9344,393.3465,1010.7157,734.6427,167.4719,501.3397,0,810.6099,824.6101,1398.4014,1181.9225,2401.4684,1067.6252,1655.3704,1065.6636,461.5086,1109.4638,462.448,363.9786,60.9016,418.9949,681.3963,680.5844,375.4701,0,1.5,2069.8695,27.9822,290.7309,1505.011,1384.1634,576.8882,399.4234,124.0811,141.635,334.0179,767.4859,82763.4942,1003.171,203.5394,651.4392,441.9421,66.5975,1288.9264,157.7931,1029.7527,209.0937,220.7573,850.0042,528.2966,837.6429,524.766,35,30.3571,1.5,488.157,110.9348,772.061,45.7651,477.4817,470.5144,69.8342,746.8848,1864.6639,1219.4643,975.1637,611.0132,2758.5516,4808.8592,233.2493,293.3068,278.3163,67.0647,535.6986,7245.1688,622.3488,752.36,592.871,53296.4716,19587.7698,2251.025,7362.8904,275.0177,660.0263,484.7888,20847.0401,331.571,2705.7897,4100.3351,869402.314,1089.3542,3550.2277,162.8738,394.8487,4064.4855,43784.3818,2959.5658,3660.5668,55.0071,93217.6379,353.4174,702.2114,380.9949,1509.1682,137.0969,5591.2127,1153.8041,5654.9772,241.0884,609.3599,442.0459
PWY-7374,379.6948,13.5796,393.4104,732.6157,1031.9924,345.5608,690.4423,444.773,605.5465,261.191,959.67,2581.6334,316.8368,757.5941,0,2136.0305,1083.2014,446.7395,851.088,893.7128,398.055,734.7035,572.2213,703.5635,871.0356,701.7156,288.3478,326.5869,383.0164,901.8997,630.5352,155.5291,408.0447,0,689.34,662.4138,1123.398,1053.3053,2182.0291,922.059,1507.3071,1029.2199,414.7321,1068.5319,375.5684,290.5144,57.9395,398.8406,533.523,518.848,312.0687,0,0.8333,1992.181,18.7118,285.7118,1460.2991,995.9284,524.4383,339.4193,112.9223,137.1803,309.3508,693.8204,82677.7635,969.4875,192.7255,592.9131,384.3475,54.9307,1109.5903,153.7244,950.9343,194.4673,171.1474,703.8274,314.8078,616.4096,465.4644,32.3248,26.3529,0.8333,452.3438,103.2348,591.9467,38.1313,471.1662,407.0196,64.8114,714.3335,1241.993,1193.8992,842.376,560.165,1385.1968,3542.5688,214.289,268.6159,268.9386,64.275,487.2265,6170.8165,607.496,729.1932,547.19,53188.9586,19343.9945,1020.8689,6068.3897,246.0612,622.9318,467.1616,20604.6698,319.5195,2552.9328,3167.0702,868639.9871,464.9465,3537.266,157.2471,382.342,1286.9254,43200.7899,2562.3829,3638.1358,47.5415,91675.0179,344.3116,600.9037,297.9239,1064.7264,130.4011,5508.9514,1111.4746,5505.9168,213.9263,571.6056,425.3303
