#OTU ID,SLCFP021,LYZdtt351,SLCFP069,SLCFP111,LYZdtt364,SLCdtt050,SLCdtt110,SLCdtt075,LYZFP304,SLCFP067,SLCdtt019,SLCFP051,SLCdtt002,LYZFP328,LYZFP317,LYZdtt328,SLCFP093,SLCdtt021,SLCdtt111,SLCFP091,LYZFP327,SLCdtt074,LYZdtt304,LYZdtt317,SLCFP073,SLCFP128,LYZdtt305,SLCFP092,SLCFP002,LYZdtt329,SLCFP019a,SLCdtt092,LYZFP316,SLCFP075,SLCdtt020,SLCFP049,LYZFP339,LYZFP315,SLCdtt128,LYZdtt341,SLCFP050,LYZFP352,SLCdtt051,LYZFP305,LYZdtt340,SLCFP127,LYZFP340,SLCFP129,LYZdtt363,LYZdtt365,LYZdtt315,LYZFP351,SLCFP074,LYZFP303,SLCFP003,SLCFP068,SLCdtt069,SLCdtt129,SLCdtt109,LYZdtt352,LYZdtt353,LYZdtt316,SLCdtt093,SLCdtt001,LYZdtt303,SLCFP001,SLCFP110,SLCdtt068,LYZFP353,SLCFP109,LYZdtt339,SLCdtt003,LYZdtt327,SLCFP020,SLCdtt067,LYZFP329,LYZFP341,SLCdtt163,SLCdtt164,SLCdtt145,SLCFP164,SLCdtt146,SLCFP163,SLCFP145,SLCFP165,SLCdtt165,SLCFP146,SLCFP147,SLCdtt147,taxonomy
POLYAMSYN-PWY,1494.7802,3239.5756,514.7659,1435.4679,3711.4723,1912.8533,1333.7041,1017.0219,4797.8653,513.4683,297.8417,1769.408,2913.0444,2543.8785,1162.4543,7393.9572,2461.4779,866.0059,1903.1115,2847.6696,1316.7885,3565.4517,19554.8664,3911.3608,417.2321,1114.3237,2623.6385,2873.8077,1634.8163,5063.365,1195.6427,1146.1418,3640.5404,375.2307,1248.9366,1349.4621,2203.3967,3542.8151,1944.8923,7449.9255,1168.0815,3576.5526,1441.846,2080.601,6538.7546,408.037,2347.4141,641.9788,4725.045,4210.023,6936.4715,4266.479,440.6382,3107.4996,2258.2027,495.8764,2062.1449,699.1405,1207.1392,4470.2619,4314.2957,4061.4519,3392.4457,536.0936,80597.0402,1992.4325,839.1938,972.7433,2930.8566,1510.6526,1910.6148,2687.9192,1253.9017,1646.9073,711.2973,4681.8675,2737.3745,4374.4887,5048.219,3216.6797,1653.7825,966.0977,1580.6208,1279.2714,1205.2848,3671.7086,2314.094,2068.344,2601.6023,
POLYISOPRENSYN-PWY,9590.8437,139802.8994,6846.6672,7109.7157,19076.4537,6401.9193,8833.7959,11509.8741,67304.1513,10123.349,8753.8933,8881.5825,18284.3194,24929.8441,162622.497,36785.6702,22123.5765,4326.671,10385.1532,20389.9228,58266.489,33526.2987,105585.9298,176886.9138,25091.5618,14193.7398,85315.3212,36143.3238,12661.3065,51197.1386,8854.1217,21556.8922,86490.7596,8905.9762,4597.9751,12302.7079,41796.2642,100593.1469,7577.6876,122197.5749,8355.1775,19182.9289,8309.5892,312184.115,27851.0492,13012.0751,26456.521,6794.0309,29404.8142,898520.334,42020.9006,33728.3693,17491.4965,219809.5938,14920.3456,9202.0688,13662.9186,16803.5071,25424.8858,110542.9174,90477.1481,145668.0144,25029.2346,4465.2138,279518.3313,16517.1856,3182.3377,4880.9223,13290.682,9675.1564,12606.0911,29731.9878,47259.416,9950.8688,18726.1259,41998.3554,27556.3333,75647.6933,28755.432,71787.3554,19725.6551,8454.4959,19653.1673,32304.4454,16361.0745,43581.015,36656.1377,15283.28,28712.3767,
PPGPPMET-PWY,24.353,493.7071,22.4769,165.3801,1396.0383,144.5097,200.4351,103.4558,625.7316,29.9697,29.9599,87.9328,567.7526,493.0712,226.1557,931.0707,99.8705,126.6003,204.0139,64.9425,634.9841,439.3848,3600.8119,432.9173,27.4892,117.2059,474.0328,227.7068,181.056,870.1086,87.2227,264.0647,521.6161,19.9866,259.9509,107.2101,680.5243,538.555,109.7607,726.0339,97.8138,1027.1766,79.8199,265.542,426.2478,24.9834,425.3683,62.3304,530.5379,944.5623,3281.4361,938.6597,0,424.0702,184.2976,44.9288,112.1314,52.4432,93.6151,1047.5065,744.0055,715.7093,201.9461,339.4247,26549.3292,421.0533,165.9317,84.6862,396.717,500.4181,1570.4361,646.2996,744.9368,84.763,250.6685,718.3925,356.1589,456.6868,300.1696,1268.2503,51.2154,239.0041,31.2371,94.2744,27.4881,202.8805,103.6483,1024.3223,122.9711,
PRPP-PWY,3828.7274,33788.6043,4764.4238,3220.3352,16054.7501,2330.6891,3073.822,685.0133,29979.7018,10786.9278,2134.5542,5505.8216,7743.076,14621.0398,39900.1086,25902.483,3810.282,1643.325,3081.927,5220.4644,39300.6414,1928.372,28726.5957,20408.9667,1247.1992,6805.6404,27631.1273,6333.0611,4642.0369,29382.5466,3895.9252,2055.4817,35303.4327,330.3929,2541.291,4839.2911,24781.5324,35976.3587,3874.8465,22466.4712,5308.3019,18925.4544,2158.8441,10685.0659,9407.9555,3899.1661,16542.1103,3479.1262,16177.4382,30382.891,25852.9489,29114.2161,840.2949,40356.3437,5954.3418,8505.0719,4692.2966,5683.458,5103.2656,44287.855,22707.4623,24711.4581,4010.32,2366.9393,152812.8091,6440.2963,1871.4887,2376.6043,12917.7551,5058.5083,8399.775,9658.4514,21699.5601,5175.5133,6880.7865,23902.0922,16328.2302,24407.4636,7330.0557,8255.1339,10948.3301,1744.4216,12129.3617,16227.5825,9395.8341,15064.8391,9948.8549,8604.4411,8746.9355,
PWY-1269,5196.6292,9331.4567,1821.6968,1986.0835,7259.9071,2263.3877,1514.0936,986.4318,10993.2391,4704.9612,1263.5771,3687.7298,2922.0313,13108.1338,12440.2179,14967.446,2257.6089,1847.4688,1610.5648,3355.0549,31275.2631,2971.0535,59959.0448,24731.6837,4050.7686,5132.8336,6904.6848,2835.0889,2582.8257,23268.2203,4672.7075,1023.361,17202.7978,1480.9364,1942.5723,6947.1905,16639.6809,19291.9949,2073.4931,29140.5909,4301.6173,9641.2324,3453.5981,5885.4333,5001.6234,2660.8044,9784.0191,1864.2198,12304.1749,874750.3366,11989.1305,18248.3651,3605.9982,11259.5143,3383.4015,3888.7295,5493.2405,2871.6735,2465.8056,10251.1718,46201.7941,9650.7751,5434.3671,1003.7899,135215.0083,5128.0213,1242.0432,1487.4134,5926.044,4285.7118,2498.5162,2948.1237,16759.8821,5238.2353,2069.2327,21159.5282,9134.6585,22054.0353,4381.5981,9166.7006,7810.1348,1579.8266,9475.4928,6802.3393,5647.2838,11785.8944,5829.8467,4661.6768,9233.2793,
PWY-1861,9059.3377,21961.5817,4265.2045,6514.4288,29658.2909,13463.688,8862.562,2709.1293,15880.4102,2733.0876,2771.0958,11845.1673,19327.1959,18421.8894,9453.773,32495.3788,9219.5107,3915.4957,9866.0823,8137.818,39848.0387,14347.3812,48035.3967,14806.5135,2260.9015,6323.4858,7145.3564,8718.2051,8363.2849,31516.3214,10512.1854,12124.8641,15879.2711,2262.0938,4233.404,9273.6693,36958.4222,13385.2114,15645.4356,41635.1741,5759.6003,10588.4103,8225.0038,11596.8525,19672.9659,2587.831,21259.6651,5687.6282,17757.8386,51348.761,18889.4963,20187.775,2425.5289,9115.6949,14279.816,2593.5062,12515.5541,4640.1337,6788.3657,17887.6405,18276.4871,20823.2046,21172.8411,1506.5607,564491.1806,7094.7734,2825.7893,4857.2732,7357.8799,3967.8374,3455.7288,26266.5043,16573.1045,10820.3018,3461.847,22431.8026,19468.9287,34942.3577,15550.5692,28038.4186,6478.6726,4994.2219,9315.3623,5182.2936,7931.5512,17574.2485,16141.9458,12091.5603,20522.9731,
PWY-2941,9213.1263,144453.353,6809.6804,5113.766,14137.5394,7977.6199,6062.558,11650.8514,70004.7793,10017.7577,9033.1499,5241.6309,17204.0277,21089.4716,163641.6532,31969.6297,23349.9945,4668.3473,7508.9665,21502.1227,71682.814,33270.7785,64486.2409,175496.8359,25459.5286,15000.9301,86450.2216,37649.9804,11165.211,37050.1766,11529.1605,22564.4783,89786.4739,8929.6298,4404.23,5340.2376,55218.8908,103828.5532,6891.5534,141076.0011,6151.4176,19802.3957,5245.5101,313371.736,28186.4768,13566.4742,34240.6321,7130.3586,13445.3691,16736.5362,44889.0313,30775.5217,17659.4742,222497.4565,13079.4703,9109.9962,11906.2982,17609.9845,21590.9712,114386.7346,92948.1944,149613.1185,23199.7427,4029.6351,59722.5643,14349.9338,1808.9474,4805.7683,12216.4694,7159.9582,12695.6931,29224.7022,51751.2122,11671.6215,19077.5945,16200.7377,33145.1959,78584.2785,29543.083,71572.9614,19710.6947,7708.6459,21149.1675,29843.8012,15494.725,47173.2037,31431.7393,11822.9734,31771.9396,
PWY-2942,16391.134,154346.5877,10313.4472,16487.4758,98333.8396,25165.0144,23967.6881,16392.6358,91810.1877,13740.4496,10192.825,21288.5549,35113.1148,45681.8638,169867.5021,99732.8455,27701.7717,9839.26,23601.2214,26615.9809,98387.6018,66832.8973,160524.262,296423.8863,28597.175,20517.8048,92341.4716,42451.7669,17107.9644,107143.5466,16520.9611,32887.3232,110791.0658,12407.0838,13741.3717,19832.9372,65309.299,121162.6318,26859.9644,820723.3018,14361.1286,37730.1251,19902.1208,317478.4002,73009.8015,15435.5409,44948.9665,10862.3887,71311.2411,915273.3346,60203.554,57821.3882,22143.0648,231025.3505,23138.953,12677.4709,28849.626,20382.4861,28557.9811,126546.3485,123199.032,164994.954,41762.1409,5216.0368,608091.421,21281.7097,9141.6309,12527.2259,30996.5252,17587.8256,16747.8313,37114.9774,64657.8418,17998.0588,21448.1347,77525.6986,48048.1293,104275.0125,81468.3376,84907.0929,31271.127,15239.0034,29800.767,35200.4795,27670.1029,72559.0296,44537.049,24443.309,53854.0712,
PWY-3001,15864.4285,81993.7082,8134.6893,14493.537,98983.1391,24940.743,22702.4982,13349.7761,73400.62,10132.8136,7139.9017,20603.6846,32070.5984,44298.848,65028.5926,96792.5779,16850.3621,9629.0136,22064.7126,16652.7075,82149.1627,59671.0139,149422.6015,278553.5823,17947.8882,16319.5645,43494.2455,24589.9125,13995.9367,103163.6413,16024.8403,26797.542,82300.5924,10128.2896,13649.7495,19436.679,57981.8406,82659.0695,26323.1591,866940.0508,13334.9681,36084.1997,19836.317,49672.0916,70822.0086,10257.5743,40430.5598,9187.6383,71879.2637,959914.0858,48922.2588,55977.1581,16872.0716,80121.8142,20296.1138,9453.317,28810.1664,14238.7491,20802.9733,77982.0343,96972.9101,95808.4935,37180.45,4187.7327,522563.3952,17101.1299,8631.0861,11890.3409,30356.528,14626.0803,14051.58,31597.8864,48549.9696,17153.7727,13167.1889,77576.3849,43442.2335,83602.2904,76902.1231,61382.8818,23045.4745,13384.8653,24008.9399,24293.6741,20736.9992,56623.6893,33398.8042,21150.7828,45872.9968,
PWY-3781,4541.5489,3983.9338,796.7523,1044.8167,8918.5768,1108.8262,1169.5147,922.6966,6201.1055,383.3203,294.4526,1478.0476,1651.2873,5152.1125,21093.9127,16304.3621,1402.8564,2034.6157,2342.9516,1212.5912,2185.3619,2292.6849,87129.206,33816.7269,479.3795,1106.9019,1923.4696,1354.7821,632.3454,15866.0462,1591.1854,938.4052,5449.0314,704.8751,2376.6048,1118.1867,3588.9114,4680.6484,1941.4759,35024.4737,813.9112,2935.3353,1404.1106,9751.9031,7226.2323,526.8894,2904.3473,673.222,9013.7752,1342688.951,1293.4513,3999.0204,463.0959,3993.6176,1183.5108,417.3338,10002.2859,759.1729,1495.681,3524.9137,67439.9498,8082.3312,9784.0906,273.2097,154751.2628,855.9223,586.6304,1111.2465,2342.2084,936.7825,1791.5046,1218.2763,2210.3524,2642.913,542.1411,7684.684,4688.6917,16371.0856,3825.8031,11607.8274,2204.9483,870.272,4394.2416,2178.9656,4324.0441,2980.1796,2077.9411,2784.9689,1502.3739,
PWY-4361,0,0,0,0,49.8138,0,0,0,13.9342,6.903,0,0,0,0,39.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.799,0,0,0,0,0,0,44.4286,16.4919,0,0,0,14.2215,47.146,0,0,0,14.3696,0,6.9039,5.9974,0,0,0,8.455,8.6211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9454,0,2.9527,2.2488,2.9595,2.2493,2.9706,2.9619,2.8567,2.6244,0,
PWY-4984,2912.0455,1497.5246,2235.9317,3216.8026,396.7863,1621.8263,2666.9424,318.8889,2080.1346,3400.6986,1390.1393,3614.7027,3649.6025,793.3669,599.2135,836.1496,11263.4435,1194.323,2575.2909,11209.9754,2457.6832,1255.0648,3863.7769,1507.232,2162.1492,4306.7602,1940.277,17074.1646,5639.6761,1669.9564,3369.6395,4895.6736,1931.1096,611.4551,1326.7836,3691.2985,1387.9899,2664.207,1392.6306,2290.7707,3396.8979,1239.0316,1943.5747,2154.081,418.0777,2677.9645,953.0116,2153.3334,743.9386,935.0442,3547.9042,2083.6933,1088.2976,1410.8915,6247.5826,3021.3704,2520.971,2982.4996,6111.6313,1688.125,1175.8331,838.6179,5095.7193,1472.5384,22146.8438,8273.0823,1343.8397,1367.376,457.5359,5345.3244,583.0787,16370.9155,1446.0232,3984.7229,3673.6512,1463.9779,783.9541,26376.463,1623.6287,11239.0665,6567.8559,3274.142,5539.314,8831.4957,4841.0625,4366.1981,15280.3896,5874.3419,6871.1577,
PWY-5005,0,4.7987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8042,11.9972,0,0,13.5945,0,0,0.792,0,0,0,0,0,0,0,0,0,5.5915,0,0,0,0,0,0,0,0,0,0,987.0439,0,0,0,0,0,0,0,0,0.792,0,3.1915,0,0,133.5425,0,0,0,0,0,141.5621,0,0,0,0,0,0,0,0,0.792,0,0,0,1.6078,0,0,0,4.798,0,
PWY-5022,983.2504,4374.1912,677.1882,648.9058,3047.3681,930.3054,864.1596,1599.047,9881.7351,540.7679,477.7608,683.7146,3550.9227,2777.0286,10225.8483,8185.1457,3760.203,808.465,1402.6856,3402.8439,3265.9943,4578.9617,36448.6691,31892.1402,916.3925,658.1232,2459.4933,4391.5512,1519.4083,7542.9419,861.1831,1366.7469,7727.4555,930.7127,849.5739,705.6491,3564.2679,6157.6816,1334.7856,27365.7486,589.2021,2578.5623,781.2054,5751.3354,10350.2287,320.864,3995.2343,546.3089,3852.8899,4117.2096,7087.3686,3618.2097,796.3894,4432.5042,1907.4583,474.4222,2420.3967,767.7728,1508.3237,4661.616,46315.9534,8002.3787,6194.2215,614.3742,58519.1211,2082.1486,286.8548,940.1423,1812.5063,942.7126,1884.7151,18669.6483,2599.8076,1180.7139,896.8791,3230.6862,6561.1826,21251.9013,4356.5232,9374.9841,1592.4583,1267.4184,2618.086,1441.413,1831.4068,2632.0925,2841.7505,1784.7516,3240.1158,
PWY-5088,2.0851,2.2385,0,0,603.201,0,0,0,350.3447,0,2.0561,0,0,31.5705,2.2394,92.3852,0,0,0,0,2.2449,2.223,4766.0867,439.731,0,0,30.3756,0,0,524.7979,0,0,372.5598,0,0,0,2.24,2.2424,0,550.6707,0,84.7227,0,2.2414,313.1053,0,2.2289,0,11.0769,529.034,2.2492,15.3216,0,2.2417,0,0,2.0568,0,0,2.2403,313.0419,2.2451,0,0,33069.1257,0,0,0,6.5099,0,13.4205,0,2.2464,0,2.2382,64.3779,2.2346,3.5995,0,1.7998,0,0,0,0,0,0,0,0,0,
PWY-5097,16315.7551,154104.4486,10414.3887,16491.1287,102462.1803,25640.3354,23975.6638,16322.8272,91546.6769,13722.0429,10145.5455,21732.4495,35446.9157,45534.2976,169040.7132,101730.7675,27807.6534,9804.8455,23661.9684,26607.4544,97894.2521,67399.6282,160005.9423,296145.5215,28466.1396,20618.164,92197.7648,42416.5616,17220.6605,106991.4468,16450.6713,32900.6389,110270.381,12359.4164,13721.1938,20125.2119,65000.7496,120630.8528,27350.7476,820416.0687,14500.618,37523.1155,20232.2243,317321.6098,73000.8547,15449.9511,44734.229,11024.2839,72608.8583,914979.7666,59521.6145,57460.3633,22010.7226,230666.2917,23450.9871,12663.3832,29056.7276,20459.376,28341.911,126297.0683,122992.3899,164644.9621,41976.1585,5154.6319,708338.6397,21176.2595,9105.0113,12614.9295,30863.2739,17414.0526,16594.5967,35145.9695,64338.166,17904.3457,21450.7835,77501.5466,47882.1833,103474.3344,81128.6096,84871.2692,31179.8744,15212.314,29715.6446,35029.6322,27650.9029,72266.0811,44626.5051,24605.0323,54057.2237,
PWY-5100,16207.9388,206104.3653,13353.0257,17456.8686,111363.5893,30995.5804,25810.2491,19950.6734,115354.2883,16450.3938,13413.943,23869.2188,43985.5151,50037.8673,248008.8681,116273.3892,35641.7174,10072.734,25393.4981,32611.5827,101601.7452,78107.464,179760.1343,290416.2016,37391.7678,24824.1822,127700.7662,56477.8559,22543.2388,117450.7474,17061.5251,41307.4063,148681.3542,14998.5315,14556.8624,21440.8957,72825.8275,166662.8872,33924.0095,825723.8686,15641.5214,40751.9503,22535.6885,456509.3252,86329.2945,20008.6621,49426.0187,13478.9333,78725.0708,920454.7116,71185.362,61032.5897,27906.3389,320979.1319,30363.934,15476.4715,34451.2081,26904.5127,40735.4905,164188.4659,138255.6707,228923.0302,47058.0838,6884.3777,622016.3818,27157.782,9560.693,15203.5276,34795.7234,19593.4692,19659.2484,46361.1451,74745.0889,18755.6532,29349.1592,83930.0421,52542.1425,127203.4203,87235.4217,116697.9155,35885.8354,18981.4239,33965.8726,49610.5121,30947.9521,88385.7239,64157.7126,30540.6151,65131.8669,
PWY-5101,18223.7775,63507.0368,9306.961,16532.1544,121424.5625,29506.1272,26917.9131,13855.9855,73372.9151,10658.6376,5978.7532,24407.2044,38876.2925,50065.5135,45650.925,117602.7154,17851.9204,11392.4829,26355.1327,17999.7483,76127.3401,70385.023,184689.9972,306463.7616,14201.7125,17837.7077,31789.226,22349.3881,15686.5588,118667.6154,18089.9815,31694.3852,76145.7133,10365.2949,16512.2457,22400.0896,60592.0771,70892.7263,32103.8081,1054364.974,15332.9096,41517.3764,23314.323,29107.5732,83749.2138,8869.9654,44313.9962,10987.2766,86696.4838,1140442.708,54439.4154,64059.7319,15677.6813,53311.4039,23325.3509,9856.6316,35152.3914,13130.549,17269.074,64589.1897,102805.0062,77541.6637,46044.557,3987.0326,680013.5284,18370.8313,10070.4046,14242.7464,35953.3888,15117.9243,14696.0385,38747.2402,41340.6581,19370.6684,10785.3675,90771.7333,48206.975,82038.9015,89917.0253,56203.4127,21124.6429,15581.6179,24761.3711,21173.765,20139.7674,54678.7842,35061.8238,24412.2311,50508.5235,
PWY-5103,15261.9808,52466.5766,7395.3514,13447.8187,103965.7509,25297.858,22599.509,11423.1554,61371.2684,8857.0383,4849.2122,20887.9896,31736.5222,42775.3419,33836.6436,98005.5384,13901.5107,9647.0126,21812.3893,14340.6612,65814.6273,58527.2551,151563.0865,266322.9492,11810.0431,14489.5729,25732.9493,17765.9251,12792.8192,100377.8087,15405.7182,25378.4817,63730.539,8603.9447,13906.3404,19131.2264,52414.7877,59109.4153,27485.2773,928118.8137,12966.3075,35681.9215,19953.685,22902.6121,71285.5881,7151.0393,38027.4195,8714.3273,74291.7799,1011618.648,41720.7526,55250.1411,13141.655,43164.5913,19316.7413,8145.4888,28911.031,10387.5856,13661.5988,53472.5972,88582.869,62180.6076,36279.2857,3240.6439,546868.6255,15058.6014,8379.6845,11744.6789,30804.3904,12524.8698,11865.2247,30210.4444,35115.3546,16261.4769,8496.3127,77001.6017,41092.1627,66393.3546,77501.7079,45600.8302,17618.5571,12828.0804,20922.647,16759.9814,16597.4608,46501.674,27903.9259,19656.3655,41107.002,
PWY-5104,16694.6552,58671.3444,9413.5575,15818.8383,121738.9933,30128.6797,25246.0369,13166.8446,70463.5023,10123.563,5593.0751,24023.9485,38168.351,48534.6324,34309.4129,116058.1133,16865.379,10494.3955,24879.0532,16931.5047,72498.777,67715.3223,175591.0789,271350.8019,13051.4103,17127.0943,28743.1237,21231.3909,15309.7012,115173.5707,16450.6821,29835.8637,72192.9079,9797.1925,15555.7739,21464.7102,55054.5733,67303.4513,32003.7436,933768.3622,14800.4841,39525.1241,23244.9923,26492.3659,80894.7525,8319.0866,41205.0464,10875.8977,83634.151,1021716.285,53813.9001,60412.9915,14855.325,49203.2591,23175.4321,9488.7206,36145.1484,12659.3054,16752.3027,60577.6546,93287.1144,74298.8873,44412.1068,3711.9461,685006.7465,17477.7661,9635.8289,14147.404,34759.0373,14655.1141,13732.2767,31799.1044,39352.0192,17764.6165,10518.7801,87654.7697,45498.2736,76299.6052,82777.7883,54439.5331,20484.0313,15432.2722,22870.0985,20476.2151,19573.2061,52088.957,35500.3549,24406.8614,50354.096,
PWY-5121,14263.6685,57921.401,7548.3792,14212.1732,94029.4906,22040.8505,21401.4374,11190.2789,60001.3019,9435.7752,5590.9437,18306.082,28304.7177,42321.2164,41769.8677,90273.6785,15432.7973,8736.8357,20555.9097,15823.062,79915.116,54606.5599,133554.7451,251750.8165,12907.9157,13580.0147,30796.0913,21424.2864,12489.7223,99421.1443,14560.0104,23625.6766,68554.901,8296.4739,12453.487,16757.0039,48916.5606,68563.6631,23817.9867,833535.0494,11792.6951,32737.3412,17305.0703,33699.4265,64805.7373,7476.075,35316.0788,7802.6129,66554.5392,908436.0051,39947.2558,50474.4019,13352.9095,53514.7875,18163.0612,8749.4828,25150.593,10513.8073,19088.0671,57525.2404,83692.1798,73668.282,31678.2715,3388.9734,427686.7057,15247.8587,8289.6295,10883.0446,28055.3387,15102.4053,11322.6024,21854.2467,42964.1938,15601.3269,10195.3261,72339.8023,38075.0277,69210.9818,73604.7419,51114.5315,23748.0259,12733.1138,21858.9391,18708.7893,21835.5519,55848.6344,30480.2552,19317.0357,43411.032,
PWY-5154,5940.3678,16141.6372,2149.1914,2965.6501,8238.728,3872.8298,2030.3515,1867.0995,18070.9074,3908.4267,1893.0156,5550.8487,3410.4537,18336.9427,16995.9038,17736.6111,3558.8891,1829.3319,1378.6273,5151.6094,42622.8399,6874.1538,31762.8281,13144.2773,7545.3897,8244.2555,12278.5166,4268.6332,3985.4962,32089.8458,6325.1233,1407.8712,29964.7865,2955.8436,2024.486,10234.5786,24399.3607,33470.4553,3999.2608,14966.6287,6165.7941,15317.4285,5688.5801,5779.3529,4579.5495,4526.7997,14655.1568,3282.1227,18748.7044,15242.912,21413.5689,28036.91,6782.0686,21357.8888,5249.6011,4140.7462,3781.2959,4990.7653,3537.9522,18059.3634,6758.6685,14996.5692,3046.4714,1443.6271,383765.9579,7817.5232,2022.9977,2239.0952,9929.2112,6207.7555,3068.026,4079.8088,23663.5108,6677.2948,2961.1355,31665.0604,13710.506,30826.2624,7177.7159,5600.9496,11013.4064,2452.5251,12446.1684,10160.0472,7295.9375,19745.2741,9278.0657,6217.8847,15500.8478,
PWY-5177,63.8249,406.4806,0,55.0819,939.852,19.9609,62.8619,32.6476,439.9864,34.7511,43.1092,52.1836,424.2887,319.2062,512.4735,708.6848,75.8582,18.8452,33.8334,2.9981,557.3157,167.699,3957.3752,590.1906,54.9631,80.393,533.0799,83.7396,57.3732,649.0078,73.2715,0,548.9223,14.342,60.7104,150.2015,329.4257,549.2156,47.2023,605.2625,51.7169,226.4909,0,388.13,418.2081,41.3787,158.5092,13.3681,523.6255,682.7155,2146.8398,501.8563,23.1261,487.0639,26.8518,17.714,57.31,72.6205,90.5045,434.545,390.8545,754.1732,15.4767,254.8639,17786.6969,240.0119,46.9884,0,160.1983,50.6186,955.0784,2474.7705,734.0921,60.0771,272.418,555.2956,218.1026,2293.8675,192.893,29.0345,45.0846,16.8218,64.9096,439.5662,33.5163,144.5773,70.3671,1030.7569,57.5428,
PWY-5180,38.6019,145.5855,0,25.8758,454.9069,0,21.9183,22.8602,199.2743,0,100.1808,29.7447,341.9093,200.689,153.8082,354.8814,79.4661,0,0,0,296.9983,208.2223,2991.4384,238.3782,0,0,275.6378,35.8761,25.3898,321.4504,0,0,229.3864,0,0,72.2505,165.4415,220.2548,0,301.8934,26.1674,184.4632,0,185.9912,202.1454,0,79.152,0,241.0771,285.7326,11957.3888,185.8667,0,201.5125,0,0,80.3253,0,103.4752,173.0322,170.3457,352.8853,0,324.3353,19966.0637,72.7853,0,0,61.0077,0,1775.2267,3483.8071,410.9569,0,141.1508,274.794,108.7233,4512.867,335.9607,2885.8125,4.9808,1.9988,2.9928,4.3311,5.9819,2.998,30.8477,684.8203,29.8177,
PWY-5182,38.6019,145.5855,0,25.8758,454.9069,0,21.9183,22.8602,199.2743,0,100.1808,29.7447,341.9093,200.689,153.8082,354.8814,79.4661,0,0,0,296.9983,208.2223,2991.4384,238.3782,0,0,275.6378,35.8761,25.3898,321.4504,0,0,229.3864,0,0,72.2505,165.4415,220.2548,0,301.8934,26.1674,184.4632,0,185.9912,202.1454,0,79.152,0,241.0771,285.7326,11957.3888,185.8667,0,201.5125,0,0,80.3253,0,103.4752,173.0322,170.3457,352.8853,0,324.3353,19966.0637,72.7853,0,0,61.0077,0,1775.2267,3483.8071,410.9569,0,141.1508,274.794,108.7233,4512.867,335.9607,2885.8125,4.9808,1.9988,2.9928,4.3311,5.9819,2.998,30.8477,684.8203,29.8177,
PWY-5188,5274.9347,17228.342,3952.2199,6071.2465,47411.5368,12345.9162,10673.2067,5556.1329,28040.5605,4807.4413,1493.5346,10448.6301,14571.5536,14468.865,86582.1466,43005.0249,7743.8463,4996.0597,10718.0719,7506.3085,7094.7679,29352.9815,85015.8515,49838.7981,2854.3571,4780.4767,12033.3433,12178.4324,5450.5831,31698.8748,4375.8226,14836.1667,39480.5863,3262.1854,6837.5662,7486.9942,9109.3171,44337.2437,13365.7491,41174.5709,5653.0316,13108.8111,9124.6284,37856.7759,32002.6549,1919.5616,10422.6872,3603.4429,37056.7893,883596.6518,19654.5316,18003.7645,4092.3649,22473.7542,8274.9255,4036.0453,13640.3666,3774.2492,6117.469,18726.2815,56271.8361,37166.8426,18632.1237,1468.7354,194983.2909,5736.9968,4064.5872,5961.1773,13188.7768,4890.8941,6335.5209,16938.3798,6169.9278,4963.9784,4118.0223,30064.1807,14427.6789,36087.1373,39943.8936,21158.7941,9315.7141,5664.1339,11355.55,5903.6692,9531.9957,24992.8129,12198.4415,8732.596,14591.6813,
PWY-5189,4928.1828,15948.1789,3578.6917,5811.654,41341.2901,11510.2819,10845.7069,5508.522,26153.4133,4612.967,1374.2011,9960.0096,13685.8221,12646.4642,87353.455,38011.1931,7401.9621,4761.9278,10326.659,7075.9055,6473.8837,27997.7706,89257.7817,44311.5383,2589.5119,4407.7696,11588.5773,12014.4521,5089.4995,27548.8136,4038.9303,14556.9311,38576.4191,3049.8208,6601.3007,7088.9191,8294.7755,44486.6714,12471.4442,36016.8786,5339.5178,11661.2025,8570.0152,38402.6289,30122.006,1769.9085,9576.2876,3335.9192,33723.3173,885582.9579,18362.1483,16127.7194,3656.952,22081.3827,7662.1883,3829.5778,12697.8618,3548.6027,5959.8294,17514.8551,57501.1596,36399.9872,17928.3824,1357.6061,198878.8788,5300.1949,3897.7452,5774.3993,11774.3674,4624.1603,5983.6098,16230.6421,5591.8751,4606.0045,4014.6708,26979.16,13551.6583,35336.687,44399.5618,20344.4004,9015.517,5181.1926,10986.743,5065.0113,9351.5993,24098.511,10186.7774,8142.6098,13385.1656,
