	GnotobioticExp-FP-188-S51	806rcbc422-S327	806rcbc392-S297	806rcbc477-S382	GnotobioticExp-FP-199-S63	GnotobioticExp-FP-193-S57	806rcbc421-S326	GnotoExpt-FP452-S673	GnotoExpt-FP457-S678	806rcbc175-S272	GnotoExpt-FP554-S69	806rcbc433-S338	GnotoExpt-FP475-S696	GnotobioticExp-FP-207-S71	806rcbc176-S273	GnotoExpt-FP453-S674	GnotoExpt-FP614-S310	GnotobioticExp-FP-175-S37	GnotoExpt-FP536-S51	806rcbc466-S371	GnotoExpt-FP469-S690	GnotoExpt-FP555-S71	806rcbc403-S308	GnotobioticExp-FP-189-S52	GnotoExpt-FP465-S686	GnotoExpt-FP595-S291	806rcbc472-S377	806rcbc398-S303	GnotoExpt-FP549-S64	GnotoExpt-FP464-S685	806rcbc434-S339	806rcbc169-S266	806rcbc423-S328	GnotoExpt-FP565-S81	GnotoExpt-FP615-S311	806rcbc396-S301	GnotobioticExp-FP-177-S39	GnotoExpt-FP548-S63	GnotoExpt-FP529-S44	GnotoExpt-FP609-S305	806rcbc465-S370	GnotobioticExp-FP-201-S65	GnotoExpt-FP561-S77	GnotoExpt-FP602-S298	806rcbc427-S332	GnotoExpt-FP608-S304	806rcbc428-S333	806rcbc168-S265	806rcbc464-S369	GnotoExpt-FP567-S83	GnotoExpt-FP483-S704	GnotoExpt-FP543-S58	806rcbc174-S271	GnotoExpt-FP451-S672	GnotobioticExp-FP-187-S50	806rcbc402-S307	806rcbc390-S295	806rcbc435-S340	GnotoExpt-FP559-S75	GnotobioticExp-FP-206-S70	GnotobioticExp-FP-195-S59	GnotoExpt-FP601-S297	GnotoExpt-FP537-S52	GnotoExpt-FP459-S680	GnotoExpt-FP541-S56	GnotoExpt-FP470-S691	GnotoExpt-FP535-S50	GnotobioticExp-FP-205-S69	GnotoExpt-FP597-S293	GnotoExpt-FP481-S702	GnotobioticExp-FP-194-S58	GnotobioticExp-FP-181-S44	806rcbc471-S376	GnotoExpt-FP463-S684	GnotoExpt-FP547-S62	GnotoExpt-FP603-S299	806rcbc429-S334	GnotoExpt-FP458-S679	GnotobioticExp-FP-182-S45	GnotobioticExp-FP-176-S38	GnotoExpt-FP477-S698	806rcbc404-S309	GnotoExpt-FP531-S46	GnotobioticExp-FP-200-S64	806rcbc397-S302	GnotoExpt-FP607-S303	GnotoExpt-FP542-S57	GnotoExpt-FP613-S309	806rcbc470-S375	GnotoExpt-FP553-S68	GnotoExpt-FP482-S703	806rcbc170-S267	GnotobioticExp-FP-183-S46	GnotoExpt-FP471-S692	GnotoExpt-FP566-S82	806rcbc476-S381	806rcbc391-S296	GnotoExpt-FP596-S292	GnotoExpt-FP560-S76	806rcbc478-S383	GnotobioticExp-FP-319.fastq	GnotobioticExp-FP-314.fastq	GnotobioticExp-FP-301.fastq	GnotobioticExp-FP-315.fastq	GnotobioticExp-FP-369.fastq	GnotobioticExp-FP-313.fastq	GnotobioticExp-FP-375.fastq	GnotobioticExp-FP-386.fastq	GnotobioticExp-FP-302.fastq	GnotobioticExp-FP-380.fastq	GnotobioticExp-FP-393.fastq	GnotobioticExp-FP-321.fastq	GnotobioticExp-FP-391.fastq	GnotobioticExp-FP-363.fastq	GnotobioticExp-FP-303.fastq	GnotobioticExp-FP-385.fastq	GnotobioticExp-FP-307.fastq	GnotobioticExp-FP-381.fastq	GnotobioticExp-FP-309.fastq	GnotobioticExp-FP-367.fastq	GnotobioticExp-FP-373.fastq	GnotobioticExp-FP-387.fastq	GnotobioticExp-FP-368.fastq	GnotobioticExp-FP-361.fastq	GnotobioticExp-FP-379.fastq	GnotobioticExp-FP-308.fastq	GnotobioticExp-FP-392.fastq	GnotobioticExp-FP-374.fastq	GnotobioticExp-FP-320.fastq	GnotobioticExp-FP-362.fastq
GnotobioticExp-FP-205-S69	1.940351298116336	1.4033891462424386	1.9277073861536096	2.7516100609510508	0.7051757988933827	0.682322969859178	1.4003193971768266	2.9181455296159244	2.625065080939847	1.8771385066072233	1.4530251583364087	1.1449503353502648	1.5035524699773386	0.5419445678655033	1.4566360120908883	2.897709988171155	2.3721197252004202	2.21835132483796	2.0084673138851454	2.5995776015004837	1.3768721363737955	1.8635358604020487	1.9904785062892405	2.3363468277752797	2.8550191654537502	2.5374583470975107	2.867667787918004	1.9449055985968506	1.933537842177612	2.892212173457702	1.10194861675172	1.9609057837564183	1.290612359828324	1.6371625741995117	2.397952444933943	2.0113418835388965	2.0840966727253587	2.0348489227364532	1.7163693115005585	2.4045940384898135	2.838590194901489	0.20284134771435475	1.792468348481294	2.5637034499613853	0.8058013367978984	2.455747737410784	1.0155550096953574	1.9669030762521296	2.7516276446542247	1.6376866559652337	1.3743443373987378	1.7783305775314333	2.024791012965098	2.9858614352747677	2.275844446621844	1.683381171674281	2.0026638264544054	0.985044238431671	1.854800880080105	0.2274278262364889	0.8770684613969806	2.493686726422472	1.8229793878061542	2.6335830684429524	1.7087876655635112	1.4301843128614766	2.0099094673609526	0.0	2.4857737062274454	1.377187310219256	0.1847533949195384	2.0520695382415	2.8447999513618116	2.875573822459304	2.1030536975533085	2.5298094616971616	0.850282754797025	2.5929231108273036	2.4546467519826622	2.175883794066343	1.6856375482406265	1.5219812053031572	1.6550674816029745	0.1499255504147025	1.7998308265536997	2.5047818500423573	2.073113012040017	2.3380383055649365	2.9907482005784916	1.670831290016447	1.3913882816482948	1.953280402070007	2.286958038857831	1.2873786839296453	1.7827654363817977	3.0323983626728737	2.1443384797683933	2.5134489705290917	1.4213929848493703	2.457080436689705	0.854953442733829	1.843020139479034	1.3872873013366096	1.715197582511634	0.7679674942740277	1.620417768336753	1.3532750001994978	0.5207885349811819	1.0621716997738513	0.6676613422245034	0.5559623647017251	0.8063153188218525	0.6949622276109673	1.2703548901908306	1.3569626240162351	0.7029994165150777	1.438765189268289	0.7393633178477387	1.8567142254514528	0.7550070391270645	1.3209520516666589	0.43838104809423106	0.8783166337393638	1.1968645965175075	0.7556962150505506	1.8410643859083544	0.7596347170573153	1.2858317598917264	0.9933079824693516	1.2699144637902378
GnotoExpt-FP597-S293	2.6640069924551915	2.18762829709206	3.200005499433789	1.0554779085300092	2.796797136379357	2.813384505099581	2.1303367511860083	2.8859486478102423	3.115467289216727	3.1889193393014024	2.1854737627143117	2.4296714218923103	1.4168978635994822	2.7532066689742267	3.0291651620650093	3.099450181725723	0.13118762114248872	2.34915373524067	4.080920790084428	1.2750803663791803	1.7230999079011495	1.533719643881863	3.2544619847875658	3.0949433759548226	3.0859967633538896	0.1664259206771701	2.146641920081601	3.166703950886595	4.072620732950044	3.083371066786024	2.238972071913536	3.2384147986873337	1.9779003907403971	1.8399950289360312	0.384845691167359	3.1972794795169346	3.0222596792867478	4.079093348860298	3.977329261584797	0.17694843355241538	1.8015748420746913	2.5820557171013667	1.6469979244164452	0.2017896010756998	2.7607752984159495	0.10986807552134066	2.704332977227295	3.185542166423344	1.8483085580388168	2.188445916894484	1.4934333339589703	3.8589808353035626	3.2506453184376234	3.0442515358842757	3.0223343075528417	3.000778459318396	3.13706077657151	2.7147994294597257	1.863605651675786	2.59074059551192	2.8470564348406744	0.30462982857522075	4.018132160095397	3.181977430387841	3.8321036207520116	1.588610758546915	4.0234996308391064	2.4857737062274454	0.0	1.5809457745951612	2.5346942497270057	2.446363888967879	1.9598975106942644	2.980689065401291	4.102209448066533	0.2188260483877553	2.6986740535882245	2.978892294825027	3.0997437670542993	2.6951364192303062	1.3886907444187946	2.88954774434726	3.835196207751407	2.576160244018331	2.9103350232245058	0.08564552118402956	4.115382439774	0.2131056854117073	1.9962564826003713	1.8902667890820528	1.581389813536593	3.18433127212425	2.9203877751190292	1.6547423251650617	1.6554836303161187	1.8556427138365728	3.290336562890196	0.20404960985891685	2.0264766993805554	1.6777456686968015	2.4450287200981524	1.841350505329036	1.898442895038584	2.081433411839507	2.2495642389276194	2.0477678778395325	2.098896431516601	2.617852462877546	1.5897518343177974	2.858289582932856	2.6158912764644424	2.333229652143175	2.776855056958665	2.3425310794758953	1.8188170935135013	2.962078092596629	2.0749725261345664	2.9815624457726795	1.9406604858217515	2.25836063841787	2.1111094962298997	2.648656888545891	2.121707274367917	2.2202384406016695	2.95090879292874	2.0064902751641895	2.8180845647404245	2.142928306472053	2.636164928215301	2.2425360689460705
GnotoExpt-FP481-S702	1.6113060780828727	1.9930176024300315	1.8862953258539628	1.6583062248302023	1.4581359879172315	1.4976000462154047	1.9643529837119214	2.258676874926156	2.1600737952132563	1.8778072622337865	0.8338258424651551	1.9820622616834707	0.17892386957635062	1.4934481874157224	1.6363036734596825	2.338484058087363	1.4501432945805568	1.5787471164597906	2.858463619710464	1.490686805490228	0.3681416259607815	0.7243389354875966	1.9568914347561428	2.0771133754626767	2.293772000080767	1.5521568932798975	1.9403937846267405	1.8476640573967718	2.8407209471396913	2.3406461066346322	1.8832466564959596	1.9154063408128448	1.760766763192786	0.5440261991563377	1.7014810028618732	1.9121961601008943	1.945388448054776	2.9667700870244436	2.781685003477836	1.578560939180335	1.8395474135140248	1.4072892444815923	0.8044987419090185	1.6611270839143057	1.972467009239713	1.5343442204518145	2.066805952173824	1.8938409184542162	1.7465551742784133	0.8761804481300816	0.1830851891648505	2.688901144829487	1.9969302580122796	2.3523116050742487	1.9626330502434521	1.6558919910365655	1.8311048630787514	2.065466125188117	0.8389400355869296	1.3747386294084596	1.5264931415610186	1.6864051477408648	2.8296284005686374	2.2284488585281	2.6310994081973083	0.12371118352401758	2.7471839523628545	1.377187310219256	1.5809457745951612	0.0	1.3203047417559393	1.5060811110383023	1.8600615302020032	2.2546379564453347	2.9471524218818814	1.7134140510840459	1.9805346695050285	2.090483965727632	2.17269496744153	1.7344458051132732	0.472200038727406	1.5125193875723089	2.6332593924405208	1.448428664668087	1.5961800325496691	1.562600267626908	2.899226836752295	1.4947759612490927	1.9702348313238087	0.616032203080657	0.035051048651319854	1.8909057462341943	1.9583825834981683	0.1444180610806549	0.6289056354207154	2.017341697283853	2.0317058545959275	1.5146726231242977	0.665996998344689	1.5904773561026342	1.7438301058528465	0.9102926020312252	0.6450246214481457	0.9592456996743506	0.8557844605574606	0.898738784834343	0.8804019532577158	1.5866481534161776	0.45290989030206036	1.8244897891134644	1.543878508775141	1.7171246485688334	1.7525524687053105	1.0204212101152599	0.575324780697059	1.8918477669191986	0.7758620054995655	1.943224580521393	0.9834253526270563	0.8804088048126755	0.8212276194296104	1.6147339502161153	0.698546952396287	0.8526184021361661	1.9129224625065766	1.0458860909586751	1.7845558861511102	0.8350116080548001	1.8965183477130145	0.8683345480028524
GnotobioticExp-FP-194-S58	1.8332912417532399	1.569734672958762	1.7807272368762423	2.7466703510728263	0.5566350861139205	0.5438379922783385	1.5673074244586096	2.825869696763715	2.5069119645699365	1.7321434933914233	1.3346740702682445	1.3153092836594404	1.4600301964830387	0.4266339051209492	1.3026376454718154	2.794161823220897	2.4168040682700416	2.134066242190919	1.9282799821094647	2.575333009306332	1.302113467051689	1.8027678951841974	1.845425247015452	2.223226896246623	2.7486180339903052	2.5761825797346085	2.8090480191495266	1.795925661900845	1.8567377432736514	2.7913275565261557	1.281665040607312	1.811679888108554	1.4476195518765398	1.5427492545934458	2.4732889995031373	1.8668850415086364	1.9720476052557563	1.9870644974324485	1.6648163128820823	2.4636704297358754	2.7984701975539825	0.15143454367308054	1.729945936783224	2.6156489961966827	0.9587409518931451	2.5028344847539357	1.178629941083201	1.8225755659013803	2.702695308133785	1.5182398486840327	1.328962928453857	1.7153799973525132	1.8869337113342333	2.8854414472917105	2.1565791373883654	1.5354021169182857	1.8539288874071307	1.1502874893934374	1.7666296282069982	0.09778540953533511	0.7434828852989651	2.557523301113345	1.7664203140307813	2.5173855683545785	1.6395482071369238	1.3675045473183578	1.9080447485367351	0.1847533949195384	2.5346942497270057	1.3203047417559393	0.0	1.9545633438688468	2.793788241418367	2.774405480009642	2.0367658890485347	2.5924193619268556	1.0149863738103364	2.4833006986945816	2.3510219931434198	2.0715923145263297	1.6380083108293326	1.3711059230043694	1.5913437438064981	0.22987821784411486	1.6546883739670413	2.5492718471239715	1.992152998174874	2.3938996564191175	2.9399283146025823	1.572457221005222	1.3328739477512759	1.8090787497804357	2.181374806526383	1.2243714007755688	1.7079556116910584	2.995733162912736	2.0015791750869143	2.5482132483313875	1.3151356864199377	2.426554849328223	0.9619030966988227	1.7640256202732678	1.3013045866607997	1.6163629992681574	0.6451749234337392	1.5244321097200872	1.2587224475749448	0.6058151885051771	1.0421845441311675	0.7433651318034847	0.6127215149312512	0.9542633201424737	0.7667707451203996	1.1500128359210768	1.2799115828989573	0.7611690703635487	1.3335208769547042	0.8107201110303126	1.7718242274428508	0.6339580846025024	1.2182124854857257	0.5388079162946414	0.7694414955113043	1.0795984856513898	0.8236107719869559	1.7551651782423137	0.8211536109595969	1.1798403339218761	1.0729021877838723	1.1488117461489034
GnotobioticExp-FP-181-S44	0.31887188882250644	3.0554535932297666	0.9868159860078006	1.8378682817779401	1.6364732176613637	1.6717308645547628	3.0121398765538374	0.8748382230843381	0.71824521487356	0.9986325517197855	0.8013910638650195	2.977734545460306	1.5180229375175445	1.7530907836361014	1.1714686191742605	0.8809586251014224	2.348384273434692	0.25843188101563047	2.304560340160819	1.5120677344420774	1.1433242016539797	1.031881295796064	1.005784783645403	0.6643650896904807	0.8405889881311999	2.4361683751150363	1.1142040154312178	0.9505625318748092	2.368469707759844	0.877035860223429	2.7648244201150587	1.020808461102253	2.8500875740664005	1.037440497819822	2.6207574583909237	0.9267132674278752	0.6666878764302709	2.4276550227177354	2.5093857838010654	2.509167091228625	1.333415379497772	1.9342862215983543	0.8555953798992273	2.613997985360116	2.8277044167200387	2.463617882852508	2.9867689170777285	0.9371914451544014	1.1941875612344182	0.7531302505484782	1.4076417806158812	2.2176791851737097	0.9638718285064983	0.9420264705704335	0.5808671885119757	0.9399485272063562	0.8923921140204706	2.9570250853985702	0.7797097408625617	1.9262156152701453	1.5042561239354715	2.6773209291819127	2.4570728520072023	0.768525687684254	2.209239799131969	1.3928173308628002	2.141658043594312	2.0520695382415	2.446363888967879	1.5060811110383023	1.9545633438688468	0.0	1.2164235083541253	0.832922495609999	2.323663956070307	2.6263656405519002	2.8376094858238816	0.6172371774209868	0.703045988318353	0.2551581703346056	1.2566089418783433	0.9737333795849638	2.2828558092577294	2.1709974275109842	0.7707163089659088	2.4524101302242705	2.303081747365997	2.4658663502165714	1.3611139999168613	0.9752787367474006	1.473926204028384	0.9431841974880464	0.49956154568778355	1.401178769499518	1.0183831213818317	1.5229388175171572	0.9616370015121791	2.3300702411111343	0.9029438578711017	1.094927857920817	1.984858978033825	0.6874879090580052	0.8906301915650662	0.5549858119573974	1.3729122622893608	0.6116076421053396	0.7529609486997786	2.5145612171670604	1.4695979565162656	2.692735401549244	2.5027428274324	2.168442456264547	2.6935341589355457	0.8344347260703207	0.9656500782676949	2.7139176053569716	0.7908580377413524	2.76523704352782	0.5875251970562162	1.3669097105975705	0.8179840371039746	2.4698150840460555	1.324197764543773	0.9396653451755138	2.775540051210054	0.4974681151782106	2.742915840344944	0.84317832566387	1.958212526860611	0.8926549047494832
806rcbc471-S376	1.5269884114537688	3.418156206045962	2.1905497995681804	0.9742225187896377	2.654011667267463	2.686465701886598	3.3603876219149034	1.0775184302119043	1.5548756870310687	2.209133563787855	1.6470751527738363	3.4745891247911604	1.752221619295115	2.724541338877924	2.350333257552003	1.3582166738910728	1.9113109164196624	0.9754326226344934	3.470681629135277	0.6998226921873071	1.6302319194314698	1.1387843809528735	2.2075131904401206	1.7266034928235292	1.3664408542189617	1.9217011659495176	0.20925784889697566	2.1448579777555796	3.5327362715514754	1.3413866851377088	3.2240091241263715	2.2194721657270393	3.190926279270411	1.4973007613096039	2.2392216167222907	2.1215432847926325	1.8270526746024	3.5402296469695558	3.637056372126865	2.0919141745134326	0.19088548654802864	2.795276351271948	1.1102985004671333	2.134350690113563	3.513343585539173	2.0063095682816914	3.5984573259296915	2.1386599604221117	0.12492878791019207	1.5378759178408428	1.7356649649915052	3.351609912545845	2.1651823340203733	1.240567526498453	1.6813388029059453	2.138445082743436	2.071322474136004	3.580228314195273	1.1754294328491188	2.7946242915809	2.5679437858491814	2.2572559852750214	3.5930800371224807	1.6299118510589579	3.3521901508854723	1.7463592922673175	3.3322537886838415	2.8447999513618116	1.9598975106942644	1.8600615302020032	2.793788241418367	1.2164235083541253	0.0	1.2204781764751618	3.462022587428402	2.1648783048946467	3.49135993817059	1.398689448859932	1.6550258215702338	1.3700858091753267	1.3995697860833618	2.144641289567089	3.4185009799521633	2.971945749688601	1.9548539729379582	1.959559283676661	3.468849465611793	2.081242819602196	0.15989125710182292	1.4639015127471613	1.827435560850021	2.1466558637281685	1.5482501888855278	1.8345681226910078	1.2734241469112952	0.32306759348391517	2.1375263347646705	1.7970328259207589	1.6200474042396895	0.48803076629774494	2.6861416138470027	1.0947948091935713	1.5453679782656813	1.307917065728947	2.2120744504649825	1.3675554622027597	1.5999597868928994	3.2404819756011425	1.920769139732302	3.4633429708511825	3.2297146172668123	2.7935469713425607	3.4316499567415835	1.8241319793052293	1.5598261426191349	3.5180866898508274	1.5752814201462109	3.5621791686125444	1.1027469539217871	2.213605777678792	1.6579176804730662	3.220480725684079	2.099721904391452	1.8334375071290911	3.55797696646669	1.1212586401509856	3.4821718890900413	1.7039366826559232	2.723654548412701	1.7982687723847341
GnotoExpt-FP463-S684	0.9648068280502367	3.8613019719214323	1.4302571471758403	2.1372378963181173	2.4094426085392096	2.443792180785442	3.814026065139495	0.1840413941515105	0.47096280766117415	1.4659255749351867	1.5863654668792966	3.797737909027039	2.2413085024487502	2.5387135243915773	1.8089075363607323	0.14607798850037665	2.902231758355339	0.7371168593939535	2.7650227372646943	1.8133623958085294	1.9125237569155824	1.6597286610251758	1.408211839331792	0.7932213177043451	0.15690139763290395	2.9552718980060506	1.0244691847597627	1.3930509907408373	2.861981556592697	0.15276249554138752	3.5682905237985154	1.443941394170938	3.653951990375027	1.741627197077911	3.2050997916555355	1.326170043155196	1.0340845771291662	2.8976601715107804	3.083691170489198	3.07743135758325	1.3994022058187492	2.7478154589780424	1.5281803926812576	3.1564012496125	3.6517896548866284	3.0119172709516904	3.8112858746488074	1.3619700613849204	1.2792763216015426	1.4863620615704922	2.161289558434318	2.7386485015053434	1.3422432540637153	0.1115762235616952	0.7922447579788388	1.5231067327279482	1.3110698935492717	3.7799106196322256	1.4332922955954377	2.7403387696277615	2.2543560880836484	3.249569559361655	2.9949603096785498	0.5250683453939035	2.7499655486701573	2.133784138536155	2.5809179821284944	2.875573822459304	2.980689065401291	2.2546379564453347	2.774405480009642	0.832922495609999	1.2204781764751618	0.0	2.7548097846240975	3.17760874479246	3.6603179549710743	0.36190402952007034	0.6899738483999305	0.713452680821989	1.9378857861106382	1.627255117563131	2.846561400799049	2.993703990933293	1.3397700483675181	2.983554137445772	2.7417352622354203	3.0474837941258244	1.3051960230678574	1.67356691346331	2.2204605293980033	1.3749539867766867	0.7065412200878087	2.170424619592196	1.6780769457602447	1.5148373058408229	1.2683707688830883	2.836912230071814	1.6854224429650526	1.3724965983141089	2.7423752373949535	1.3642684292506007	1.6898135318313634	1.3193885845075783	2.19655108964572	1.3989768944057666	1.581569136101273	3.343460027507652	2.2716515291007022	3.5156621236776315	3.330650709071283	2.9464041346263117	3.5200287389975244	1.6460368094704405	1.7612334531734868	3.531420934714322	1.5895579073758312	3.5834144078791508	1.2788868452369226	2.191397264647738	1.6394674588101952	3.296523367262838	2.147263608662185	1.7569902266328639	3.596110813778462	1.222064921039756	3.568419685115995	1.6654758321587635	2.683845952146964	1.7018252405690313
GnotoExpt-FP547-S62	2.016241748226854	3.3105418169512877	1.6516093330662431	3.8994890694148876	1.602663122699745	1.5721784843663533	3.2973163172059707	2.8619398621370142	2.3718353471602343	1.5916149064685785	2.341868802549474	3.0235028181750487	3.063116795852758	1.630988865046165	1.5230241019343722	2.671078263138993	3.998030508322472	2.526662651396129	0.23920834578910238	3.6431902578876425	2.6918785451779375	2.9988994587195075	1.6328993169080854	1.9782594621593177	2.6438442573750853	4.1554933088331225	3.3551615807738693	1.73332769122491	0.3432705363258246	2.664087165211489	2.893926981524226	1.6654328096557494	3.2466112963826537	2.793378201845877	4.078959430708463	1.7206203366104074	1.7608676245595576	0.2370616920617196	0.6438674282412085	4.07387014931699	3.54496291600505	1.9173585631134258	2.8188046206794675	4.24683720966027	2.580110594818968	4.110208646715544	2.8081513442433907	1.684123457970965	3.4387602146221568	2.479378238712486	2.8954496422246896	0.3348233259857048	1.6043694039112255	2.838444180546125	2.0327961167100645	1.6685215696882212	1.8330691273125717	2.7531973506753595	2.797315205172123	1.9395798796697514	1.4606561054899656	4.2150285198534005	0.4649292827808308	2.290814035231787	0.4258707514626691	2.9155012905434337	0.4523794719432876	2.1030536975533085	4.102209448066533	2.9471524218818814	2.0367658890485347	2.323663956070307	3.462022587428402	2.7548097846240975	0.0	4.1972633169357305	2.6261180747203445	2.4240865664738753	2.066421370531577	2.206145178775689	3.030112198724711	1.7025057036265243	0.5210638859024136	2.150392157917148	1.865644168490448	4.132524605368603	0.20338319531306404	4.026773445696186	3.6164683148830705	2.7666088498443	2.9379483708205965	1.6694158202446017	2.0785363379930253	2.8060630483903504	2.9276790571831017	3.730081351877297	1.7444304164899531	4.080664910896604	2.4687772214021315	3.1874575551271	1.9347464067985711	2.732104247241898	2.4743390151908566	2.4854431906748116	2.1247065744610154	2.4446159074787603	2.2343151307371834	2.4955886226791657	2.671176515462043	2.462849752755885	2.5291887853975044	2.1897652515045722	2.5715241824167587	2.0302073761263846	2.523057720863394	2.3971921767694497	2.3825352766298975	2.4189188101322907	2.662700973484893	2.0968350117806565	2.2580337817296177	2.383713611429905	2.2659315914204194	2.1589460795619475	2.4831565374496942	2.5769226675132106	2.61524627718909	2.2220631923592973	1.719771549221599	2.182316083058841
GnotoExpt-FP603-S299	2.8327112136159056	2.1044566853701197	3.3583944370260683	1.2580875612307074	2.8882264970762175	2.9013489058339967	2.047191980877563	3.083172287365462	3.304625960664491	3.344230884153389	2.34446370393598	2.372273745358257	1.5580605168270785	2.830817858194342	3.1662376654712787	3.293800718467432	0.3070481319574086	2.535274582845606	4.177793466691739	1.4860565156728247	1.8734173526278086	1.7224474198470607	3.4137534588412053	3.2686552901792028	3.2806850566526333	0.3443222810819082	2.3499795859987005	3.328016667717681	4.16395078914325	3.2766630160981194	2.1872942648468836	3.3976722281216576	1.907537660032271	2.0108925625374026	0.22717946281973148	3.360120613434872	3.1854227255167946	4.162866285063909	4.050175758377994	0.13686961606057244	2.0041889857283257	2.6391833308662203	1.8295092625906462	0.18700298022660156	2.7413504985432127	0.23738443892350392	2.664356201412137	3.3462312293803933	2.054513381762586	2.3591188311640696	1.6307387137392806	3.9469108030190805	3.410063871045303	3.2424854239093537	3.1987182748132135	3.1527962586063074	3.302960383433395	2.6775571046599564	2.0506633357984367	2.651120330360212	2.9476439981176212	0.14249566847814366	4.097323787633156	3.36790291298003	3.919964810508192	1.7324464446883707	4.13213224653339	2.5298094616971616	0.2188260483877553	1.7134140510840459	2.5924193619268556	2.6263656405519002	2.1648783048946467	3.17760874479246	4.1972633169357305	0.0	2.6726897717362657	3.1682469409410987	3.274487552616689	2.8738738491634965	1.5601833282665352	3.036247968875241	3.917474221315305	2.6153400494012184	3.072621520289752	0.26410753316993674	4.214601253309621	0.2220417774565642	2.202549810936742	2.064036031556424	1.7171688347714509	3.3442294563741153	3.0956049209965593	1.787377985115572	1.8383094785907725	2.0555218722493778	3.456398817231878	0.4180843510047778	2.184047431732887	1.867449725973161	2.478368613655177	2.026535945350074	2.053165601077428	2.2570441389262017	2.3564702795682044	2.217715454522341	2.249280225726211	2.6318344878706292	1.695341583363221	2.866687686956561	2.6342502965453622	2.345267493243301	2.783683815381932	2.486079591744372	1.9703116328258685	2.974190555530098	2.233679765852968	2.988786849674059	2.1253100232406954	2.3644695908426328	2.2606346257703116	2.6652069186628204	2.235662119745984	2.360822446904892	2.9572482922722276	2.188267836448635	2.8242700394726863	2.2898644861749333	2.678556467113288	2.388321893465254
806rcbc429-S334	2.7442310220507755	0.8449093996786851	2.7628298691464095	3.219545087139675	1.5162653004472968	1.4803752875857585	0.875143054760721	3.6847785316236927	3.43970801622679	2.7087437002184687	2.2564940454522366	0.4705855003139988	2.0730654292136115	1.3278773493295224	2.2897386521854584	3.687119269677955	2.6066111722735066	2.9751908341135076	2.5538468384757835	3.1438077450658795	2.074201836065496	2.5226894793255656	2.8221303516193776	3.1409137278991452	3.6497589675456403	2.7794389232924344	3.54112687182285	2.784984025518543	2.4527985493288083	3.676816593208371	0.6248369536282088	2.7967656724589545	0.8860805893640059	2.3610950065813987	2.49868267281688	2.847438041636657	2.8858400116599814	2.4945707379980795	2.135626368282698	2.571293003538664	3.4512219441934464	1.0162245405962431	2.47725796205385	2.7366878137531176	0.1257990598602428	2.6649249276754046	0.18694355264139478	2.801947887368386	3.3907036195195848	2.4345253750723987	1.978883838221887	2.2983336487221373	2.8495970743926504	3.7683647174031467	3.092184683335867	2.524233531211295	2.846023627791233	0.14178170896862996	2.5873388132529596	1.0528269197096438	1.6804958398829557	2.6154435290761064	2.2748364199547337	3.444119312397218	2.2384640243275644	2.060802467804211	2.6264218327978788	0.850282754797025	2.6986740535882245	1.9805346695050285	1.0149863738103364	2.8376094858238816	3.49135993817059	3.6603179549710743	2.6261180747203445	2.6726897717362657	0.0	3.394927645240821	3.243195188233209	2.9730016351287465	2.298285908980085	2.3670428833943924	2.1542167456225	0.7967280037541673	2.644954827846185	2.727394904747736	2.6249701723636463	2.515802211312164	3.6307301113261463	2.407232847789544	2.002739721234308	2.787730103250876	3.0831763532527403	1.930271345575302	2.469942647438991	3.629549914691802	2.977479299893981	2.7860567223933943	2.1966217260543144	3.061369159465978	1.161669448044039	2.5688947912427635	2.1368250731691907	2.490655810847496	1.5874964914919085	2.3931467139865537	2.137866730863106	0.6039733507485062	1.6587055317260107	0.5846528172552461	0.7019427797314757	0.9370894874284621	0.6144227141745486	2.0960387992092864	2.086584266901043	0.6603764879371974	2.224233469608069	0.609612240302656	2.5998418336620523	1.5777820301712007	2.1134970233219192	0.5720573856247837	1.667005035219471	2.011560370543259	0.6231874339615001	2.592984212550965	0.666844297453632	2.084799423471391	1.338301873989431	2.0867348202128633
