	GnotoExpt-DTT555-S167	GnotobioticExp-DTT-195-S205	GnotoExpt-DTT543-S154	GnotoExpt-DTT537-S148	GnotoExpt-DTT452-S600	GnotoExpt-DTT535-S146	806rcbc533-S438	GnotoExpt-DTT541-S152	806rcbc564-S469	GnotobioticExp-DTT-189-S199	GnotoExpt-DTT565-S177	GnotoExpt-DTT607-S342	GnotoExpt-DTT464-S612	806rcbc562-S467	GnotoExpt-DTT603-S338	GnotobioticExp-DTT-193-S203	GnotoExpt-DTT476-S624	806rcbc495-S400	GnotoExpt-DTT596-S331	806rcbc558-S463	GnotoExpt-DTT451-S599	GnotoExpt-DTT609-S344	GnotoExpt-DTT560-S172	GnotoExpt-DTT608-S343	GnotoExpt-DTT615-S350	GnotoExpt-DTT566-S178	806rcbc521-S426	806rcbc496-S401	806rcbc520-S425	GnotoExpt-DTT392-S538	GnotobioticExp-DTT-199-S209	GnotoExpt-DTT387-S533	GnotobioticExp-DTT-183-S193	806rcbc526-S431	GnotoExpt-DTT554-S165	GnotobioticExp-DTT-182-S192	GnotoExpt-DTT471-S619	GnotoExpt-DTT602-S337	GnotobioticExp-DTT-177-S187	806rcbc363-S498	806rcbc550-S455	806rcbc371-S504	GnotoExpt-DTT548-S159	GnotobioticExp-DTT-207-S217	GnotobioticExp-DTT-205-S215	GnotoExpt-DTT457-S605	GnotoExpt-DTT561-S173	806rcbc488-S393	806rcbc444-S445	GnotoExpt-DTT601-S336	GnotoExpt-DTT530-S141	GnotoExpt-DTT613-S348	806rcbc519-S424	GnotoExpt-DTT463-S611	GnotobioticExp-DTT-181-S191	GnotobioticExp-DTT-200-S210	GnotoExpt-DTT547-S158	GnotobioticExp-DTT-188-S198	GnotoExpt-DTT477-S625	GnotoExpt-DTT483-S631	806rcbc376-S510	GnotoExpt-DTT470-S618	GnotoExpt-DTT475-S623	GnotoExpt-DTT459-S607	GnotoExpt-DTT393-S539	806rcbc552-S457	GnotoExpt-DTT385-S531	GnotoExpt-DTT536-S147	GnotoExpt-DTT542-S153	806rcbc377-S511	GnotoExpt-DTT469-S617	806rcbc551-S456	GnotoExpt-DTT453-S601	GnotoExpt-DTT386-S532	806rcbc489-S394	GnotoExpt-DTT391-S537	806rcbc494-S399	806rcbc364-S499	GnotoExpt-DTT481-S629	GnotoExpt-DTT549-S160	GnotoExpt-DTT559-S171	GnotoExpt-DTT465-S613	GnotoExpt-DTT458-S606	806rcbc362-S497	806rcbc372-S505	GnotobioticExp-DTT-194-S204	806rcbc370-S503	806rcbc525-S430	806rcbc557-S462	GnotobioticExp-DTT-201-S211	GnotoExpt-DTT614-S349	GnotobioticExp-DTT-206-S216	806rcbc490-S395	GnotoExpt-DTT567-S179	806rcbc563-S468	806rcbc527-S432	GnotobioticExp-DTT-175-S185	GnotobioticExp-DTT-176-S186	806rcbc556-S461	GnotoExpt-DTT531-S142	GnotoExpt-DTT553-S164	GnotoExpt-DTT595-S330	806rcbc531-S436	806rcbc532-S437	GnotobioticExp-DTT-187-S197	806rcbc378-S512	GnotoExpt-DTT597-S332	GnotobioticExp-DTT-308.fastq	GnotobioticExp-DTT-303.fastq	GnotobioticExp-DTT-370.fastq	GnotobioticExp-DTT-362.fastq	GnotobioticExp-DTT-381.fastq	GnotobioticExp-DTT-321.fastq	GnotobioticExp-DTT-320.fastq	GnotobioticExp-DTT-322.fastq	GnotobioticExp-DTT-376.fastq	GnotobioticExp-DTT-368.fastq	GnotobioticExp-DTT-363.fastq	GnotobioticExp-DTT-315.fastq	GnotobioticExp-DTT-364.fastq	GnotobioticExp-DTT-375.fastq	GnotobioticExp-DTT-302.fastq	GnotobioticExp-DTT-314.fastq	GnotobioticExp-DTT-374.fastq	GnotobioticExp-DTT-309.fastq	GnotobioticExp-DTT-380.fastq	GnotobioticExp-DTT-310.fastq	GnotobioticExp-DTT-304.fastq	GnotobioticExp-DTT-369.fastq	GnotobioticExp-DTT-316.fastq	GnotobioticExp-DTT-382.fastq
GnotoExpt-DTT615-S350	2.844168027109838	2.5799168035882363	4.126634354626601	4.384244589876243	2.742328221536129	4.004275309536914	2.9315012323302083	4.2375666307733875	1.877124022477837	2.95200122471761	2.9635068741904416	1.2278801250152074	2.7594152850700233	1.6933749676401229	0.06378783577941902	2.8927929355713298	2.5462719853144553	2.639949777870195	0.19534040228272279	1.2933022468653612	2.8083858604019065	0.15617546079611896	3.2000511383837362	0.42668441415518804	0.0	2.831429178578308	2.9255097177014786	2.8917122708335254	2.7803392461236687	4.152748724699437	2.7449272527409114	3.715421689687773	2.5924822357747646	2.5588128234402263	2.964830203286013	2.9424492166825913	2.4949966796211447	0.2326175340498182	2.7744084964020117	2.8012380705703164	1.1030270868671257	2.8873083502603842	4.2331825000269525	2.519909251593246	2.6682064160403494	2.8753528342507497	3.1398342036761715	3.1016548690666617	2.9777723716016387	0.5128787340872162	4.083225091248905	0.19617574047840322	2.200436337890727	2.6035260844223984	3.11546988276107	2.851263985770049	4.236364137759357	2.778234899289368	2.6867632189713544	2.9235307083725877	2.817039373213603	2.4249220692725824	2.8699731822061336	1.952119619783432	4.05003893878232	1.0624363230978737	3.403137853014811	4.383970892443124	4.227224566041115	3.1006751087475726	2.878234529387275	0.9892151013454974	2.7681334066960224	3.8261552017231386	3.202209545702741	4.206693622235537	2.697908129560992	2.8822717313015467	2.6968345544796413	4.144805742924626	3.23746711680068	2.2796778815301266	2.536555048853019	2.4683227289866143	2.805478200800147	2.7495330961730406	2.630874968535113	2.805845915137992	1.2124260352418688	2.731279079850268	0.22374980367032493	2.762509551970199	3.3745514482949703	2.982112590185726	2.0226315849814482	2.9245432267619087	2.7866974217857785	2.8807356355039606	1.416377829327783	4.12077950970452	0.8273125812591875	1.0229864744793273	3.1421084300508806	2.92714049669485	2.4163142580960884	2.8453477703308083	0.2131215575074859	2.05884537186471	1.654864347937222	2.1613701010626056	2.238044096409096	2.8837940449979644	2.9107880431693958	2.9415316380289243	2.9168883573736037	2.217134466994355	2.1182748503883793	2.3060131605262475	1.8596166168994985	2.1236539486639185	2.2484864039659755	2.2477666655311417	2.2573008678928264	2.221243166934724	1.7017232915035867	2.7752802917938877	1.8295479873807865	1.7992544604707628	2.348264325895261	1.9497740032342026	2.685450383987308
GnotoExpt-DTT566-S178	0.06989564003699987	2.380861995415548	3.4382533875494103	3.6263513991307823	3.5152187609191583	3.639981578902206	2.0092970839679976	3.3136035092591785	1.8916544749347606	1.402163662109012	0.1906346988849598	2.9461517476265557	3.316747166763684	1.9594056062439336	2.871326828275181	2.5340014871867402	3.3828624788520614	1.723356968315008	2.9788836256923537	2.2891173710948465	3.8416897898877287	2.9490928562004903	0.7105160304946868	3.186107014700235	2.831429178578308	0.0	2.0030611336908493	1.8394695218920019	2.0380125903423827	2.2766462906793317	2.4307205354897787	2.116698833370199	1.32258509610396	1.8171612839415676	0.13564034655561447	1.647615752402911	3.150685642513196	2.736852353958471	1.2812131888031282	0.1661033874177327	2.0403386315115544	0.5173775737669077	3.553712935154727	2.484672383201801	2.6377764528427483	3.90596368660331	0.6258624850623734	2.080746400206149	1.1237493411627975	2.6650760823176123	3.675622879434146	2.9504166623629695	2.2468147454544733	3.602233663050904	1.9218999579581129	2.8335115262656054	3.489997925681174	1.5070592251353057	2.9535011195941614	3.6443733724220486	0.9090617745113042	3.2661506735461727	3.652641126889903	2.6632408044518683	2.238076758465814	2.21089453909556	2.2603951958687705	3.4812413672684586	3.477202792807846	0.898466386398798	3.81403274565369	2.28478853827867	3.467147211474653	1.9493905696653984	2.1876790539178694	2.3812612175420838	1.8143515731907165	0.2242328962622667	3.6016064626290225	3.3891894005510723	0.6396364766096412	3.170323924487551	3.027880477263122	0.5686244699237608	0.8304312953978955	2.609652437416425	0.9481084533155599	1.9626982754317623	2.6405227821200548	2.6363395052675425	2.669388304833453	2.6131054007259773	2.4997059149555825	0.16151908519353242	2.054793989890141	2.046827288162809	1.8373776693549602	1.324069755377507	2.7788317954898796	3.4600598591629863	2.4524690522777703	2.752105589674531	1.8261866557177346	1.9142580287786233	1.5776220887516488	0.2347655665741752	2.8503105303126923	1.3056678136001145	1.2654409007669238	1.8134171416195648	1.5121702266180492	2.5624238968131032	4.120427368366336	4.0551449863154065	4.06754273477172	1.7981016733037565	1.6695867153031458	1.5160988586255604	1.1582575603168366	1.5308558611949905	1.693988052453619	1.2016569333669846	1.1125141943380064	1.596726675334437	1.2600502622524288	2.4382227169064175	1.566514068216249	1.240461020080483	1.8706219874136647	1.2437174419610675	3.7028692724694787
806rcbc521-S426	2.0707972120694937	0.6600324847768726	2.0126869880956764	2.1178753743143908	2.2077516146134544	2.1062427529749925	0.3455172956562531	1.857779808369945	1.048922396200414	0.7185716776891031	1.9204612860386436	2.4826970804458375	1.9051074286159135	1.2371354661477185	2.987521031156544	0.6794307980165916	2.0179828214377467	0.3642317064319808	3.0359391496785944	1.7180071944033948	2.6550323690907796	3.0121025225229645	1.5873661922857178	3.1105120915907913	2.9255097177014786	2.0030611336908493	0.0	0.16808837751275038	0.20036008528667723	1.43146282240657	0.763824748339882	0.9565177012571302	0.8297716581212325	0.3791057448223788	2.0244602166329786	0.5455496287123752	1.7608485081224583	2.7910431962575637	0.7836966222788674	1.898540809124294	1.8291129135662492	1.6229468488864636	2.026358866889948	0.916570522036696	0.946618032524397	2.6881164736257563	1.6296292424722199	0.19900699713736755	1.0464568222452995	2.5337717573695193	2.128882348692664	2.958022978708348	1.0625078230676874	2.4154570282805166	0.46310568859056433	1.1332317678412334	1.9660140943792062	0.6444714227837186	1.4090073425080007	2.2066647493795624	1.1102587914371267	1.9479269100558196	2.237375046297391	1.5227029315131628	1.299357427755293	1.8784818993737393	0.6480699602801229	2.014711280836546	2.0259575668572087	1.2992697629513659	2.539141309186916	1.9473056990666715	2.05106348405217	1.1308381946053283	0.29051236528030816	1.5085135023494198	0.30070713611043703	1.894762607786577	2.278564068068299	1.8694186355799476	1.7359618501839655	1.9530695275549026	1.527768517803055	1.5917849140824472	1.283511319696416	0.8088902026364839	1.0896566685869873	0.32500828234196605	1.9837586039345678	0.9585030715810898	2.890209302580417	0.8487614734422347	0.5960589060197764	2.004349335091213	0.9381168468994956	0.05707016167274257	0.45076794748336546	0.8046903025578189	2.025799567396656	1.8729847758842384	2.511883356685612	2.3182785776875607	0.5096681097783793	0.16726858400681074	0.9322248602177133	1.9417386862873234	3.004249106056944	1.0998235202862228	1.665893513405313	0.8964595507678377	0.7886925611616967	0.6829984401469852	2.696871564767086	2.6018473372321673	2.605412467333788	0.8692190989286036	0.8358176661448529	0.7335234132711671	1.4720734401894446	0.8966169790573589	0.7035859546895734	1.0089025547082056	1.094043413741641	0.7620814918283821	1.5998712760345217	0.701567529156169	1.216834258744196	1.4657957367785341	0.6029191497205764	1.307905775414811	2.388832131505088
806rcbc496-S401	1.9071376933162199	0.7658554427314821	2.068243956642998	2.185588061876304	2.27962549543304	2.1836448905711467	0.350860523721624	1.9116722342688808	1.0279547700974574	0.5576224477298255	1.7544994026463363	2.480322895812954	1.9844732689959104	1.2165385924150232	2.9529118013726703	0.8062341462698907	2.0986822231636197	0.28286994451432557	3.0084116888639234	1.7076578620591654	2.719504198240779	2.9816924568035326	1.4213393542241974	3.0931490703397952	2.8917122708335254	1.8394695218920019	0.16808837751275038	0.0	0.2848228599629915	1.3813168845492068	0.8464788872207388	0.9159209562423052	0.6830589939142736	0.3485171945904406	1.8592957013239069	0.41323123404830414	1.8394151915625603	2.7595928138415373	0.6196573882090106	1.7335935024742337	1.789695279852254	1.4554611961162542	2.0967220810730844	0.9955350564444803	1.051080625407893	2.7564489028815595	1.462397015264178	0.2775806681752259	0.8821373820482517	2.5086142025032494	2.2075810905936684	2.9312061603360546	1.081414860659362	2.4780839253181433	0.40944878815228314	1.239323604131904	2.034106056120454	0.4998023253771843	1.4981706398532493	2.2948626437913324	0.9437388013665345	2.022096949669616	2.3240813390116224	1.567250196319233	1.25382003367515	1.8519598178645236	0.676526480972039	2.073131116072629	2.0843721257188275	1.13327243440707	2.611910485760074	1.9258861742902063	2.135307197332062	1.0570035053803941	0.3920239082373159	1.4649747400162256	0.23319507569996895	1.7283293046721298	2.355928263207441	1.9353180025092933	1.5693848209369707	2.014850620486676	1.6178153852217447	1.4341737109832844	1.1172121340911245	0.9342297646042658	0.9267651229589446	0.3224805160854663	1.9935521900799902	1.0565759519704376	2.845692924855289	0.9636343232449777	0.7143959271283039	1.8386107454929863	0.9493256200895603	0.21283760969929794	0.3857179663089281	0.643757878906685	2.0436859140323733	1.9505977296994226	2.464309159295901	2.312217641559857	0.4219815845515665	0.12978045193881854	0.8337620184757563	1.7758180939991617	2.9683447921602126	0.990523673635288	1.5611601015531342	0.8521805464644725	0.6991115665072379	0.8194913424084453	2.7957867381269974	2.702419883397803	2.708224380116799	0.8203423892083983	0.7773998918686419	0.635071226063568	1.3570885923087015	0.8118396998750367	0.6460140053070974	0.8803451366348951	0.9583902123290378	0.6862076687762502	1.493183097281786	0.7988180733619775	1.139714036253721	1.357582493433027	0.5847234480916695	1.1950104667149852	2.468030558371865
806rcbc520-S425	2.103972926111295	0.48433933437224125	1.9604114519287612	2.0887767479519215	2.021473293536133	2.022243921539331	0.29961079036322963	1.8454956878790776	0.908363016384598	0.7791036650961759	1.9682519549081965	2.293492372514711	1.7235987556411494	1.0869776675203506	2.842305119029729	0.5442533269640407	1.8285284788310783	0.3723876246451552	2.89235166355802	1.548406324623403	2.465261711607652	2.8608057898236123	1.6635922888061996	2.949296403687147	2.7803392461236687	2.0380125903423827	0.20036008528667723	0.2848228599629915	0.0	1.5668473774076304	0.5917672438803878	1.0807236105398152	0.8012866197990642	0.3128015377662759	2.070525230261709	0.5770929318687313	1.5706025019507155	2.653165499711077	0.811112066967734	1.927297895878041	1.6917271157996796	1.657386238663162	1.9847216226690452	0.7242888441376617	0.7714254162617338	2.499889224682989	1.6966512419254653	0.335023555938477	1.0986403914926757	2.3732375268559123	2.052585248627792	2.8038955836549877	0.8651719280083189	2.2227623427064587	0.513827425249791	0.9733238152714918	1.9334721824929266	0.6400841053349763	1.2298666591955563	2.028850256288514	1.1670920202367054	1.754899118974388	2.0567964346787604	1.32416119457255	1.4382901253267957	1.724789324409017	0.7061203550007292	2.0030702584264692	1.9865534277828831	1.3738422202371072	2.353195441865145	1.7976629910472983	1.8686962787718362	1.286923062439822	0.42613184521485087	1.6269420241013177	0.23199164079170448	1.9285515656925183	2.090597490611927	1.8354418000251638	1.807210997789728	1.755930758861713	1.341974551094202	1.5860146218752773	1.3106152462842664	0.6529862543226236	1.1057412571763015	0.2218764233283369	1.8044603210273797	0.7865166780238121	2.7551338693563463	0.6862328239547367	0.6399910177167805	2.051318863921333	0.7751999647689173	0.16766194655607758	0.3785275587061295	0.8411770423100753	1.83466671323373	1.8318762331886218	2.3510820654951803	2.136966688650352	0.5864014290775833	0.24189575378506384	0.8247844859733713	1.9680772725407265	2.8680502699776813	1.0245291657357654	1.5886077227129207	0.7352310444577272	0.7196284657802501	0.5532827631880355	2.516034848129865	2.423007880551297	2.4271806660672848	0.710781029202898	0.7201112089419798	0.6562017097285667	1.4019800556525175	0.7950624702075754	0.5896835467180144	0.9658811662981059	1.0532607033198373	0.6671621593508386	1.5159555177764013	0.5351188383357564	1.0932386087858497	1.3852709684486242	0.44512441477207765	1.224441707529213	2.199943068271052
GnotoExpt-DTT392-S538	2.3321654617023024	1.9857932997808014	1.9137348422663498	1.9144129732100337	3.1251379323482147	2.264593095916968	1.3524882402843703	1.5759564982071992	2.3601894773243988	1.221273022086859	2.1042581014099633	3.6398878006269753	2.8307290540678958	2.530620482226277	4.21026576925091	1.8005763637213967	3.0625192217858936	1.631692457125804	4.291408128634956	2.9842168157421813	3.5539028532807095	4.23792250727589	1.5740770295636195	4.361085529713614	4.152748724699437	2.2766462906793317	1.43146282240657	1.3813168845492068	1.5668473774076304	0.0	1.8433088981666967	0.49122258975326005	1.5765961939955169	1.722633855277914	2.2152291353228524	1.2151194399591172	2.821324692544882	4.0436870641677825	1.4107541161128077	2.168454359162281	3.0673941736833554	1.8247607828616117	1.928603993843474	2.101244881584327	2.1038959871635945	3.5806059821256406	1.6586458100038162	1.26468928506617	1.3082848535235894	3.7602655255856927	2.2422974463598417	4.19234483241518	2.222813496244007	3.370441347816522	1.1042899171674319	2.1362183239348087	1.8250451724893495	1.37487096485364	2.4261995304730237	3.112419342259188	1.561605446172184	3.0198777329813757	3.166333246946354	2.746750700167269	0.13817830563337513	3.1310890934952638	0.9917093034652013	1.7003129777696973	1.860968698960876	1.3978663282135722	3.431556154361108	3.226757263876891	3.0029607001671126	0.4301408376456588	1.2450307784805419	0.19264615622383557	1.534015243943779	2.103036564847104	3.2499182020012367	1.7556931637904178	1.6814140599856522	3.0372010492695933	2.6288758349980665	2.0992387739373397	1.611955612453895	2.014100785016125	1.6678997258879995	1.4648026561783853	3.2705873208048306	2.0438156187060486	4.09004338640014	1.9950987025149693	1.2890996424149193	2.1778053240246016	2.2888240321678825	1.4467638395105373	1.4244462869101702	1.3019731134593429	3.262261614021627	1.8529454076476761	3.6070486985106855	3.531638959863202	1.041081080237769	1.3441816915992886	1.7801791368487072	2.1629556186587933	4.238902893270339	2.1242703472682267	2.654682829983681	2.042059286401364	1.960458133432931	1.8456555937086943	3.737069816768694	3.620779751667427	3.649735267159204	1.986088238527576	2.07203908526161	1.8670489724333694	2.4155694811956385	2.0395407802076635	1.951619075990452	1.9591194447540532	1.9674839027026236	1.965778451870191	2.5706230545170645	1.8205825182380322	2.32368649665864	2.4445981788159297	1.8948243744269129	2.2583198579261836	3.3848874881003956
GnotobioticExp-DTT-199-S209	2.4909245851897213	0.3923996051316467	1.594040573962444	1.7668532442454101	1.4517174614936532	1.5603812936364503	0.5872264428433098	1.5918647194912194	1.0424789694075653	1.1921751927663005	2.372757311067243	2.0140377047609874	1.1459778065838269	1.1469344843112343	2.804952537836149	0.2704139410224316	1.2893459493980628	0.9138583592381023	2.860452770968547	1.4519510488858107	1.9037377312797024	2.7955833919526194	2.0813594069275188	2.8336056589082506	2.7449272527409114	2.4307205354897787	0.763824748339882	0.8464788872207388	0.5917672438803878	1.8433088981666967	0.0	1.3640699545902006	1.1160233133607569	0.8049155821303957	2.474838123789939	0.9398438020047729	1.0333967132531892	2.652405536922264	1.210462968994987	2.3007835732273985	1.7383750020097353	2.0209893357178794	1.633444411928645	0.2728415173791509	0.2903437597200148	1.9339981597005815	2.103876420249039	0.7846235297465338	1.4776103194113934	2.2782420344529326	1.6071467481636277	2.7269995206740867	0.5746645426865439	1.6744789542925718	0.8240771878505336	0.41624082729915585	1.6101709501873318	0.9836685722115385	0.660458464358024	1.4520576602302029	1.6131294145946187	1.2308063727922092	1.4849808182455946	0.9660278323194175	1.7283754217358676	1.697557014200069	0.8648524767371806	1.7380415668323983	1.6492776929279067	1.7917887634893743	1.782393295147088	1.784317933545533	1.298906058955092	1.6731423339170415	0.8297650899396335	1.8441266322851633	0.7102145302742777	2.3015453370265004	1.532586016295183	1.5155189760591203	2.211988681941632	1.252787492052555	0.8153249653043181	1.9147016039877425	1.6685480292262531	0.33396230513960556	1.4925214943357938	0.5597521651403261	1.6243084294514594	0.23394962988544224	2.7625488077933604	0.24745745873256444	0.7631272206623753	2.453848702334305	0.841973795985771	0.7123692606531301	0.6525620992753983	1.2185501415180657	1.5591885194780228	1.486322663460292	2.2385524726674597	1.9284655035730152	0.9408999375241196	0.7493547413104507	0.926464549522254	2.3251626980964586	2.868318390216469	1.301293517812798	1.8189337234343959	0.7725670673244511	1.08041388082905	0.3402583204298332	1.9870243062814146	1.8862462135357365	1.9012872995647787	0.7514339962427142	0.973404503334465	0.998087420074667	1.6530672173958745	1.0530135617991256	0.884536907479517	1.3124374471854632	1.3820114988468073	0.9825173468148886	1.7246174473613525	0.09767708603788293	1.2262099400999993	1.612800335333299	0.6729503084385831	1.4435829636813706	1.6505301553651834
GnotoExpt-DTT387-S533	2.1781566232302496	1.4953584192051315	1.728767350001902	1.7748131500592614	2.6971420848797685	2.0131124519954566	0.8641514961305289	1.4405465018032317	1.895748825578026	0.8520102872811091	1.966378451983202	3.1868205644974825	2.396712265155594	2.0669765224505334	3.7741916211005444	1.3216687479503049	2.60981989497745	1.179995997966356	3.8491663659943782	2.519398984925651	3.135195457839169	3.7978088640457375	1.4648361880336385	3.9099427921274663	3.715421689687773	2.116698833370199	0.9565177012571302	0.9159209562423052	1.0807236105398152	0.49122258975326005	1.3640699545902006	0.0	1.1887786258871893	1.256466970588485	2.082143616816034	0.7777891303397498	2.3629618140486732	3.6041398340027255	1.0445431774847536	1.9983483966711155	2.6243906193791857	1.6477299445857696	1.7489721613838738	1.6174776990772741	1.6240276135400489	3.163560938233608	1.539313197318163	0.7851899761170378	1.0385207333637636	3.312440962430827	2.00529263994228	3.748495899414426	1.7487071393272202	2.93803194402708	0.6230657374350187	1.6765612437984165	1.6551020307967084	0.9591555780885647	1.9690385244895547	2.6875616070959722	1.289362129118178	2.5618779959279805	2.7373148154107154	2.267570529120573	0.3694087413946529	2.6779504929022133	0.5230276897082812	1.5902438185434742	1.6991064914561989	1.2202032726668628	3.0128547730045763	2.7711144865575528	2.566862571685208	0.392311482694486	0.7759640664863886	0.5523530046541577	1.060508115288354	1.9490161036323075	2.812899013219261	1.5693755725963932	1.5960021431890565	2.577666690338643	2.1622965799594094	1.8390405378122383	1.3654381233314379	1.5320792752808086	1.3555932480586772	0.9786860282172778	2.797382074779517	1.5698570416979492	3.664077645202744	1.5158165473575476	0.8440335724863648	2.047864067297898	1.8102290945622688	0.9671686641462632	0.9524827424062431	0.9464528359815407	2.7904987984877714	1.6421475741189195	3.1849558473888533	3.072582377909851	0.5749184807306704	0.8644424459122801	1.3637709347342963	2.0049437644391066	3.8052555916275095	1.720939236618736	2.2797637823043106	1.583044445322477	1.5269653101945975	1.3667619386545498	3.2930963850402675	3.1802828970524275	3.2049032280986554	1.5289496611709812	1.6199672712387658	1.4304493587391098	2.0439802905889812	1.603271355981661	1.4944689548788033	1.571193807790054	1.595716396011409	1.520162358043656	2.193296773350698	1.3380347241225854	1.8953601655777088	2.0624942019965316	1.419798991964641	1.8717331692251575	2.944594661719943
GnotobioticExp-DTT-183-S193	1.3828254554492623	1.1322264863260594	2.2480444119993046	2.439067033409046	2.3233296938666887	2.3886922625878575	0.7292643351230919	2.1556889231814815	0.9586055086425711	0.3843835979192639	1.2587438104437847	2.229431826881192	2.080357752008255	1.088137866470088	2.6482234415937596	1.2343275113275718	2.1870812707991143	0.625057754788485	2.7387210549371326	1.5193726773676177	2.7097619043163657	2.6812814894032027	1.0142864431813057	2.8260100150135634	2.5924822357747646	1.32258509610396	0.8297716581212325	0.6830589939142736	0.8012866197990642	1.5765961939955169	1.1160233133607569	1.1887786258871893	0.0	0.6736200164963644	1.3616494027116166	0.4451544105469119	1.936647495198644	2.4920229533289566	0.22605110452047172	1.1890025966736881	1.5308836213444672	0.908827985667651	2.3437690955455848	1.2063329922014046	1.346314813549521	2.7625084386107748	1.0183630261137915	0.9025609904931295	0.4729742244934484	2.224745148502187	2.4275329148522635	2.641948591960065	1.0480389860905337	2.468868685828412	0.7178557242541546	1.5228178617867532	2.2898298766239726	0.25010563249227313	1.6754303393487602	2.411234449206904	0.5537945974521223	2.0870985190500035	2.43051272758931	1.561510143837889	1.4860949321579149	1.6125955280224342	1.0770059324388976	2.3262725244216016	2.2935212756760026	0.7528795923509504	2.6438901486684245	1.7154559324100873	2.2404042943766838	1.2673055750150657	1.0277500112274631	1.6391853732590163	0.5716466515486917	1.18632284468278	2.4168252322329944	2.1859034908211967	1.132617151761867	2.0279233785930098	1.7828900430801442	0.8348779531703597	0.5623791406279328	1.3270318142446251	0.38924187074119715	0.6736114423896092	1.8513528382243343	1.3308967295604726	2.5212788679110734	1.3141960410296145	1.279996801242476	1.339522268754808	0.9960153154222371	0.8531114832521782	0.5322655636225946	0.2970353734415466	1.9040462881612261	2.2298204366244234	2.068819344110694	2.0739309978095224	0.6762183525378322	0.7048057579046387	0.37544068036993644	1.2132277379754226	2.6784804459190696	0.5748946737894526	1.1116650690756626	0.6576993931004147	0.5523348903716241	1.2750461154744224	2.9349639262997442	2.852553240411223	2.868680346181328	0.6144496902408261	0.6552206723676455	0.44056900596335047	0.8723947494691955	0.5475998433156927	0.5980978879045051	0.4481912361036764	0.445889871244576	0.5596182758408532	1.0133099271142816	1.1276912827191252	0.7717387891043201	0.8868598244135814	0.6715519072205892	0.6881708239242168	2.5307539155846737
806rcbc526-S431	1.8827865115020634	0.613708520462072	2.241359440391822	2.3851506526018458	2.1486939869000863	2.3007651539066187	0.5316730779520517	2.1363963177278227	0.6894027256790043	0.733334758519917	1.7667829916781546	2.193441735446025	1.8716167184127268	0.8831326270716472	2.620635061208506	0.8023857472994078	1.9366008987573702	0.14597347736398594	2.6702283188074425	1.385060841189633	2.5731510508977813	2.6499599746759497	1.5279490518053018	2.7600119759697703	2.5588128234402263	1.8171612839415676	0.3791057448223788	0.3485171945904406	0.3128015377662759	1.722633855277914	0.8049155821303957	1.256466970588485	0.6736200164963644	0.0	1.8612559276909362	0.6216320513675696	1.6814407903406743	2.421891758842084	0.6988685639124013	1.7180263404060019	1.4590685558038858	1.4878517298585285	2.2791058030064453	0.857013484283741	0.94881256657328	2.6144943143119983	1.5500857384510762	0.566913619956745	1.0107020603096568	2.1819019572713265	2.336229255478305	2.5988668084320388	0.8762648292358163	2.318244002338766	0.6928151968006582	1.1867171221589237	2.22922002105421	0.6000387489916438	1.392814216468774	2.1822137136942454	0.9924408964139594	1.8465249892588067	2.2006534891635416	1.3184536250859191	1.597561894667243	1.5217729501151762	0.9674997844321657	2.2972191026366926	2.274157466411018	1.2555240702891493	2.478249296269894	1.5884948049898098	2.009532663738418	1.3902760193048864	0.6689056071036921	1.8021963475177887	0.2391319997897251	1.7314285419633766	2.207639790042349	2.129541895892697	1.6670155410167664	1.82316560751853	1.4678266229222103	1.366525427423809	1.1612290456740484	0.8510805877607955	0.9197404576741411	0.4193216059138645	1.6742013454225015	0.9839722578166329	2.5170614532767264	0.8948354159965637	0.9410828306830409	1.8468037250995595	0.6220988813193343	0.39511934005292604	0.4848693317098378	0.7732821800403038	1.7502883763034371	2.1303832319721496	2.169680542697396	2.0044669488847493	0.7205379344300127	0.408602380661246	0.746930726748125	1.7693320756711486	2.6330581358274032	0.7630606050192779	1.309963447192781	0.6190648668958327	0.43155380883088307	0.8002950400337726	2.6304360914701355	2.5482253823125163	2.5473436015174737	0.609448295219869	0.46872792247399775	0.4033762327072942	1.1327737738733517	0.547094009587222	0.34333170450997375	0.706814989560464	0.8082309275305745	0.4007592655853067	1.250210388266009	0.7638247197267752	0.8677263683917291	1.1192056218118507	0.3073302660423064	0.9796495296535901	2.3087624837705323
