#OTU ID,Lyz2.02B.FP222.S70,Itg.22.FP518.S21,Vil1.06B.DTT70,Vil1.07B.FP82,Vil1.10B.FP115,Itg.24.DTT530.S25,Vil1.04B.FP46,Vil1.14B.FP163,Lyz2.04B.DTT246.S87,Vil1.02B.FP22,Lyz2.01B.FP210.S58,Lyz2.06B.DTT270.S112,Itg.16.DTT482.S77,Vil1.05B.FP58,Vil1.04B.DTT46,Lyz2.07B.FP282.S80,Lyz2.03B.FP234.S82,Vil1.09B.DTT106,Itg.24.FP530.S33,Itg.06.DTT434.S27,Itg.04.FP422.S22,Itg.22.DTT518.S13,Itg.20.FP506.S9,Vil1.03B.DTT34,Itg.06.FP434.S35,Lyz2.01B.DTT210.S50,Vil1.05B.DTT58,Itg.02.FP410.S10,Itg.12.DTT470.S64,Itg.02.DTT410.S2,Vil1.03B.FP34,Itg.08.DTT446.S39,Itg.26.FP542.S46,Vil1.01B.DTT10,Itg.26.DTT542.S38,Itg.16.FP482.S85,Vil1.010B.DTT118,Lyz2.05B.DTT258.S99,Lyz2.08B.FP294.S92,Itg.04.DTT422.S14,Lyz2.04B.FP246.S43,Lyz2.06B.FP270.S68,Lyz2.07B.DTT282.S124,Vil1.13B.FP151,Vil1.01B.FP10,Itg.08.FP446.S47,Lyz2.02B.DTT222.S62,Vil1.02B.DTT22,Itg.10.DTT458.S52,Itg.12.FP470.S72,Itg.10.FP458.S60,Vil1.08B.DTT94,Lyz2.05B.FP258.S55,Itg.20.DTT506.S1,Lyz2.03B.DTT234.S74,Vil1.07B.DTT82,Vil1.08B.FP91,Vil1.013B.DTT154,Vil1.06B.FP70,Itg.18.DTT494.S89,Itg.18.FP494.S97,Lyz2.08B.DTT294.S136,Vil1.09B.FP103,LYZdtt342,SLCFP070,SLCdtt022,LYZdtt366,SLCdtt070,LYZdtt354,SLCFP022,LYZdtt330,LYZFP354,SLCFP112,LYZFP306,LYZdtt306,SLCFP004,SLCdtt004,SLCdtt112,SLCFP094,SLCdtt076,SLCFP052,SLCFP076,LYZFP330,LYZdtt318,SLCdtt052,LYZFP342,SLCdtt130,LYZFP318,SLCFP148,SLCFP166,SLCdtt148,SLCdtt166,taxonomy
3e514d4fe509d063c262ab3e3b224da1,0,0,0,0,0,4,0,48,0,6,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,24,0,19,6,3,5,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,13,0,0,0,22,49,0,1,0,
3d54a53e5412fd82769620a4792a9b31,0,0,0,0,2,3,0,21,2,0,0,2,2,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,12,0,
0f7e30a9c413799c28abaf3bf8186888,0,0,0,0,0,0,51,343,0,73,0,0,0,8,1,0,1,0,9,0,0,0,0,67,0,12,0,15,0,9,93,0,11,0,1,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,41,0,52,0,1,0,8,1,5,15,0,3,0,0,0,15,26,0,0,3,3,2,26,0,7,0,0,0,3,0,0,37,1,7,56,3,
fd7e1ff108a3eaf3f64eaaa5faf590af,0,0,0,0,0,1,6,21,8,14,4,4,4,15,7,0,4,0,15,3,0,6,38,9,0,39,0,0,10,0,9,3,0,0,0,0,0,3,0,14,0,0,23,0,0,0,7,0,4,0,0,0,0,9,5,0,49,0,25,6,0,5,5,9,0,13,10,3,0,0,3,5,0,5,0,0,0,0,0,15,5,3,4,15,5,0,0,84,56,0,114,0,
dae1fbaad10a121a9e71c35d8c230bc2,0,0,0,0,0,2,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,24,2,1,0,0,10,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,8,15,0,21,0,
dbec9c5165f7fd71fcfcee0766f056e9,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,6,0,0,0,0,3,0,3,0,0,0,3,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,12,2,7,0,
3a863e8d613146295f1169d6d3e462e8,0,6,0,5,18,3,0,0,4,0,0,4,0,0,1,0,0,0,3,24,0,3,19,3,0,0,0,0,13,3,0,3,7,5,0,4,0,1,0,4,0,0,3,0,0,12,7,0,0,5,6,0,1,0,4,0,19,0,9,1,0,0,10,0,0,0,5,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,52,8,0,0,0,7,4,1,21,12,
078bfc045d02b9ec7a37cbfe330c6063,0,22,1,2271,0,580,0,0,0,0,0,1,847,9,0,0,0,0,3,0,1,18,55,0,0,0,0,0,9,1,0,3,138,0,99,8426,0,0,139,3,0,0,4,0,0,6,0,0,1,7,2,0,0,12,0,0,2,0,786,1352,35,3,0,0,0,0,0,40,0,0,0,0,992,0,0,297,231,46,0,1,0,0,0,0,0,0,0,0,0,995,0,492,
80f2643f29f72653e1dcb14d6a129d8b,0,9,0,23,0,201,0,0,127,6,50,18,20,38,0,0,72,0,78,65,10,265,7,0,108,558,0,16,25,33,0,0,49,12,81,0,0,43,5,31,118,0,71,0,0,6,10,0,6,5,0,0,6,20,43,0,853,0,224,308,53,48,0,235,0,70,0,11,0,28,31,0,23,180,63,14,0,0,8,367,0,48,63,125,0,51,0,1097,841,1,1050,2,
772ad2feb9f19ddeace71e8e2e707858,318,33,0,0,0,0,0,0,7,0,132,0,21,0,0,0,13,0,432,12,12,68,0,0,37,1245,0,0,27,0,0,19,0,0,60,9,0,8,0,0,0,0,0,0,0,18,275,0,0,34,35,0,0,81,79,0,0,0,0,423,173,0,0,66,2,2,72,0,5,0,200,5,0,229,11,0,0,0,0,0,0,3,43,39,0,17,0,2414,0,1,0,0,
178d4eb06bd14fca2d3c300f9f05e384,112,0,0,954,32,119,0,0,123,0,34,137,0,6,0,61,217,0,28,105,10,0,0,0,320,101,4,64,104,93,0,20,246,0,91,0,48,9,372,209,22,111,327,0,0,37,64,0,29,74,18,0,0,0,76,0,512,0,125,235,0,38,0,0,0,402,0,19,0,30,0,63,248,0,0,25,37,15,110,54,0,0,61,0,0,0,0,83,120,2,1673,1,
c50f108c7f26f34cb8226f54985908be,101,47,0,291,0,69,0,0,0,0,19,0,36,0,0,77,0,0,0,71,0,44,958,0,332,0,0,0,8,0,0,19,0,0,0,790,0,0,1083,42,0,0,144,0,0,57,0,0,13,0,0,0,0,183,0,0,0,0,0,315,117,50,0,0,94,197,0,7,0,0,0,0,171,0,0,13,9,9,103,172,0,15,0,0,0,0,0,0,695,1,750,1,
5b74065cc4963be8f6447b2c9ffcbc87,0,0,0,0,133,0,0,371,0,0,22,0,101,52,0,0,0,84,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1008,20,325,187,55,0,134,0,0,75,0,4,0,0,0,0,0,1,0,0,7,0,209,117,0,0,0,0,3,0,0,0,176,1,564,1,
eee9bab26577ab7978a3c7bb4a082922,0,54,0,2041,206,19,5,631,0,0,0,0,50,22,0,0,7,22,0,53,100,3,15,0,319,0,0,0,72,4,5,10,0,0,0,230,4,0,0,17,0,0,0,0,0,30,0,0,48,529,333,0,0,6,0,5,4,0,1562,34,294,0,145,0,82,125,0,14,0,161,0,0,56,0,0,239,149,0,0,0,385,0,0,0,77,0,15,0,1,50,40,4,
db1ea7350f45b6b1c577ee65fae969c4,12,5,0,6,8,15,0,122,43,12,6,11,0,16,5,0,18,8,20,14,5,33,129,12,16,45,0,5,18,12,9,7,15,4,22,9,5,0,5,15,26,0,37,5,0,0,0,0,8,8,0,0,0,34,18,0,96,0,49,74,14,17,8,6,0,107,4,15,0,8,14,16,11,10,4,0,0,0,25,26,4,0,0,45,3,0,0,91,351,3,321,2,
e10905e9870f08c9b02a8165eab1723e,7,2,0,14,44,58,35,343,62,0,2,0,38,12,18,4,5,0,11,0,0,10,83,0,0,18,0,0,0,0,0,0,0,0,0,13,4,0,11,0,3,0,43,0,0,0,20,0,0,0,0,0,2,4,46,0,0,0,0,44,8,0,0,45,0,0,12,0,0,0,96,22,0,59,16,0,0,0,0,0,0,0,88,105,0,0,0,996,0,0,0,0,
b818498a79e2d7a40cdaf0d29b43c7c0,8,10,0,0,6,20,0,34,11,0,8,28,4,7,0,0,0,0,15,1,0,41,83,0,11,27,0,0,10,13,0,5,12,0,10,46,0,16,9,58,4,0,30,0,0,6,7,0,5,0,0,0,0,15,6,0,4,0,8,35,12,17,0,10,0,71,15,0,2,13,4,3,2,18,2,3,7,0,10,4,10,0,3,1,3,0,0,192,14,0,17,2,
bf0c4ab9e25d5cb0066ba56a34272e6a,0,0,0,0,0,14,0,7,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,49,4,5,0,0,0,47,0,6,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,6,0,19,1,66,1,
53cbcf217d083ac12d3827598de4e750,0,0,0,8,7,17,5,24,8,0,0,4,0,12,5,0,10,0,0,14,0,16,11,0,10,8,0,0,19,0,0,0,0,4,0,0,8,0,0,28,15,0,0,0,5,0,5,0,9,0,0,0,0,5,4,0,25,0,15,44,14,0,5,5,0,50,3,3,0,7,2,0,5,3,0,0,0,0,15,0,3,0,3,12,6,0,0,43,43,14,103,1,
7af0894d365728994d20f8f22143f8e3,0,0,0,0,0,3,0,16,2,0,0,0,4,3,2,0,4,3,0,0,0,6,8,1,3,3,0,0,4,3,0,0,0,0,0,0,3,3,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0,0,8,0,3,8,3,0,3,4,0,10,0,0,0,0,0,3,0,0,0,0,3,0,6,7,0,0,0,0,0,0,3,5,19,1,30,2,
10fe28dfed336a54e53861839b30278a,0,0,0,0,0,1,0,21,1,2,0,0,0,0,0,0,0,0,0,0,0,4,10,35,2,4,0,1,2,0,0,0,3,0,0,0,1,1,0,2,1,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,31,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,61,35,0,30,1,
5167710b7280856d9e512a4f58068687,0,0,0,0,0,0,0,0,5,3,0,2,0,6,0,0,7,9,0,0,0,4,0,5,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,4,0,0,0,0,0,0,0,2,0,115,0,36,4,3,12,3,3,0,27,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,33,21,0,60,0,
1122ff96a7d76e3f720d1d7df6eee4a1,0,1,0,0,0,0,1,0,0,1,0,0,0,3,3,3,0,1,0,0,0,3,0,3,0,3,0,0,4,0,0,0,0,3,0,3,5,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,7,0,0,0,0,11,0,0,0,1,0,0,0,0,5,0,0,3,7,0,0,0,0,0,0,0,0,
58fde6dae459af7ec3ed3eea10b1c0cb,0,1,0,0,2,5,3,133,11,1,0,2,1,7,2,0,0,0,0,0,0,7,9,0,0,0,0,0,7,1,0,3,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,8,0,71,0,31,8,2,12,0,9,0,6,6,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,68,39,0,41,0,
07a0081d4bc5233563d0269fc2c734d0,0,0,0,0,0,0,3,90,2,7,0,0,0,5,2,0,12,0,0,0,0,0,51,2,0,3,0,0,3,0,0,0,3,0,0,7,0,0,0,0,8,0,3,0,3,0,0,0,3,0,0,0,6,3,0,0,26,0,19,7,0,0,0,3,0,17,0,7,0,0,0,0,0,3,0,0,0,0,5,6,3,0,0,4,0,0,0,12,35,8,23,0,
22e3c84507191b5a2af4b5a02a5a6340,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,14,0,1,0,0,0,13,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,1,0,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,18,0,3,0,0,
3ceb74c21dfbf2d306d22d03dda4b5fe,0,0,0,0,0,12,0,148,30,0,0,5,0,8,4,0,3,9,7,1,0,0,31,0,0,56,0,0,0,0,0,0,0,0,1,0,0,3,0,5,28,0,8,0,0,0,6,0,0,0,0,0,0,0,18,0,0,0,21,31,0,8,16,1,0,43,1,3,0,2,7,0,0,2,0,0,0,0,4,0,0,0,7,16,0,1,0,134,70,0,70,0,
f7040b791e2687141adc7be4ad81afd4,0,0,0,79,0,10,0,114,3,55,0,9,0,5,0,2,8,2,0,0,0,3,3,0,0,11,0,7,6,4,2,0,3,0,0,5,0,20,48,8,0,4,19,0,0,2,0,2,3,2,0,0,41,0,2,0,92,0,45,7,4,36,12,8,0,27,25,0,0,0,0,0,0,378,11,0,0,0,0,0,0,0,0,55,0,0,0,74,103,0,127,0,
ea6907258313a99760f5785c8c64b8c4,0,6,0,9,0,0,10,0,3,11,0,0,3,7,4,0,0,0,0,0,0,7,49,6,0,0,0,0,9,0,3,3,0,0,0,0,0,5,4,0,0,0,7,0,0,0,0,0,4,0,0,0,0,23,0,0,126,0,70,6,0,2,3,4,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,76,6,0,0,0,4,0,0,67,38,0,123,0,
d5bac6e328e0b91ff267e366898fb100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,13,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,3,
07f9cf5cd15f1e6c3b5f4c0b6b8addc4,0,0,0,3,8,0,0,13,0,3,0,0,0,0,0,0,0,2,0,7,0,0,0,5,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,26,0,9,0,0,0,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16,23,1,14,1,
3eeb6fa3850d5ab2864e37931dc1781b,0,5,0,9,0,0,3,47,1,34,3,7,1,8,0,2,8,0,0,0,0,1,3,1,0,5,0,3,0,0,3,0,1,0,0,1,0,3,9,0,0,3,4,0,8,0,0,4,0,8,4,0,2,0,0,0,0,0,0,1,1,4,0,0,11,7,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,0,0,0,5,0,0,0,16,1,44,4,
c4bb856f00469484de24c5d7e0a221b6,0,0,0,9,0,5,0,6,0,5,0,0,5,0,0,0,0,0,4,0,0,5,94,6,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,16,0,0,0,0,4,0,0,0,0,0,0,0,0,26,0,0,0,0,1,12,6,0,0,0,0,35,0,4,0,0,0,0,4,0,0,0,0,0,7,12,6,3,0,0,6,0,2,0,48,1,60,1,
5adc2daa2981bc07e21b14d53496ff67,9,9,0,0,5,13,0,4,4,0,13,4,0,0,0,0,11,0,6,8,11,3,7,3,10,74,0,0,8,12,0,0,36,0,170,3,6,0,0,10,0,3,3,0,0,7,13,0,9,4,6,3,3,5,25,0,3,27,0,3,8,0,0,69,3,65,1,11,1,251,1,2,16,37,1,20,2,1,2,24,26,4,116,4,1,1,1,36,0,0,0,0,
7c1aa4cebecf5121ff208d31b341894b,0,0,0,0,1,5,0,62,0,2,0,0,0,2,0,0,0,0,2,3,0,5,62,0,2,3,0,0,2,0,0,0,0,0,6,0,3,0,0,6,2,0,5,0,0,2,0,0,0,0,0,0,0,4,0,0,18,0,12,10,2,4,3,0,0,10,0,0,0,0,0,0,0,14,0,0,0,0,5,18,0,0,0,0,0,0,4,0,55,0,34,0,
f6fdab15a19dca0441b10f8c0969cb4d,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,
89b301340cb57d9edee53eff531d744b,0,0,0,1,0,1,0,148,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,6,0,1,0,0,0,0,0,0,1,0,0,47,1,0,0,0,0,9,0,1,1,1,0,0,0,9,0,0,0,0,
720832273d925b4115ed01c6d3df48eb,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,9,0,0,11,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,17,0,
72cb656da17f65d184d9186ee5260f53,0,30,0,0,0,13,0,0,25,0,4,0,10,0,0,0,61,0,10,4,0,33,488,0,36,36,0,45,13,127,0,16,36,0,11,79,0,0,0,11,13,0,0,0,0,60,4,0,0,10,6,0,0,61,17,0,0,0,0,4,4,0,0,2,18,20,0,3,0,3,0,0,0,134,3,0,0,0,13,45,12,11,0,27,23,0,3,0,124,10,177,0,
672f609119344a6b7dbf954d60b3950e,0,30,0,1,0,0,46,256,0,0,0,5,4,0,7,0,0,0,0,0,0,3,22,0,17,0,0,8,31,3,0,4,19,0,1,16,0,1,14,0,0,5,0,36,0,18,0,0,3,69,20,0,6,0,0,0,0,0,0,1,1,3,15,0,13,11,8,0,0,3,0,1,8,11,0,0,0,0,3,15,11,9,0,0,9,0,0,7,5,1,45,10,
c2c7ac3e8c2acf2ceb1fbd66e9ff20d0,6,3,0,115,8,4,68,155,3,12,0,0,0,38,6,0,10,0,4,0,0,2,3,3,3,11,0,0,0,0,0,0,9,0,0,0,3,0,4,0,6,0,4,0,3,0,4,0,0,4,0,0,0,0,5,0,9,0,106,4,5,2,0,10,5,0,12,0,0,0,0,0,5,20,0,0,0,0,0,5,0,0,0,0,0,0,0,33,8,1,17,3,
4fdd9f8b9aac094acd93155a17435a7f,0,0,0,0,0,0,0,23,0,5,0,3,0,6,0,0,0,0,6,0,0,0,18,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,23,0,0,7,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,3,
b7e800ed490ab8e535a11f2bd8f6cacc,0,9,0,0,18,19,0,1420,13,8,0,8,30,0,0,0,5,4,0,45,0,74,8,21,13,58,0,0,71,56,0,16,4,0,0,216,13,9,10,227,9,0,26,0,0,4,0,4,16,16,0,0,0,22,0,0,68,0,42,0,6,0,0,0,5,226,0,26,0,9,0,11,39,0,6,4,12,3,98,10,20,5,9,18,9,0,3,7,903,1,531,1,
8a08e31995384f38ebb2f85a9c755462,0,0,0,0,56,7,0,61,4,8,0,4,2,2,2,0,0,0,0,7,0,4,26,4,0,0,0,0,4,0,2,2,1,2,0,0,3,0,0,7,0,0,4,0,0,0,2,0,2,0,0,0,0,3,1,0,13,0,8,6,2,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,19,25,0,70,1,
150d478c05efdb9ff36e5260c80c6f20,0,0,0,14,8,0,0,176,9,0,0,18,0,0,0,0,12,6,0,0,0,6,34,0,0,1,0,0,7,0,1,0,0,0,0,0,0,1,13,0,11,5,11,0,0,0,1,0,9,0,0,0,0,0,6,0,74,0,31,0,0,4,15,13,2,13,2,9,0,1,1,0,2,2,1,0,0,0,8,0,3,0,1,0,2,1,1,241,2,1,2,4,
919326ee64b1e34344dadd7dce92b3ed,0,0,0,0,4,0,0,65,0,4,0,0,0,3,0,0,3,0,0,0,0,0,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,8,0,0,0,4,0,0,0,0,0,0,0,6,0,3,7,0,0,0,0,0,0,0,0,3,4,0,0,0,11,19,0,21,0,
d727291c9abb47ba09d6fba2de9836d0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,36,0,0,17,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,7,0,0,3,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,1,0,
6a0efe866edcb457cbf296d6f70a0e86,1,0,0,72,0,0,31,34,0,0,5,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,7,0,0,0,0,0,9,0,0,16,14,0,0,0,4,0,16,0,17,0,0,0,0,0,0,0,38,0,0,0,0,11,3,131,0,0,0,0,0,0,0,10,0,0,0,0,0,16,0,50,2,2,
b9ee83053b2dd45e29dcd5e4eec2fda3,0,1,0,0,0,4,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,13,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,2,0,0,27,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,
96c7cedbae877361d087a8b39206d408,0,0,0,0,7,17,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,6,0,0,7,7,0,1,7,0,3,0,3,11,0,14,5,0,0,0,0,0,0,0,25,10,0,9,0,28,1,3,3,1,
c52e2fe4480cde97ede9bd054d0e6b50,0,0,0,0,0,0,0,448,0,0,0,20,0,26,0,0,0,1,1,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,52,0,23,0,0,0,0,0,0,21,0,0,0,0,0,0,0,111,0,0,0,0,0,1,1,0,490,1,1,1,10,1,1,3,6,1,0,0,1,4,1,1,0,1,1,1,1,0,1,167,0,146,0,
de5c3f0b7c96b05b03568bbdbd3e4a80,0,0,0,0,4,9,0,114,5,10,0,3,0,8,0,0,0,2,2,0,0,0,5,0,0,0,0,0,3,0,2,0,6,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,2,0,0,37,0,25,2,2,4,10,9,0,7,0,0,0,0,0,0,0,12,0,0,0,0,8,0,5,0,0,5,0,11,0,163,24,0,60,2,
7b5a9a466d6970735cb986d2e97b7d03,138,0,0,0,0,0,0,0,0,0,22,21,0,0,0,0,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,28,0,0,0,0,28,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,419,0,0,17,0,70,45,1,74,0,
620f90511245f0f7e17e85f14064d5d5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,1,0,0,0,7,1,0,2,0,2,0,0,0,24,1,0,1,0,
10527898419f8ba7992583f086ac3411,0,0,0,0,0,2,3,30,0,4,0,0,0,3,0,0,0,0,1,0,0,0,3,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,0,43,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,65,7,0,84,1,
7c7bb1ff540acdb32e9310a6f5147b66,1,3,0,0,0,4,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,22,0,0,1,1,0,0,0,0,0,66,0,4,0,0,0,3,1,0,0,26,0,0,0,0,2,0,8,1,0,0,0,0,0,0,0,0,11,0,0,0,35,0,0,0,0,
078adee61a27c0b09155d2f8a79114e3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,1,0,16,0,
5bf70f0844b19e3a69602610e2e8fc95,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,1,2,1,0,0,0,0,1,9,2,0,0,1,1,0,0,3,0,0,31,0,
a23786caa7c120949ed8f63b4563e637,4,0,0,0,32,0,2,2,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,2,3,0,0,0,9,0,0,6,0,0,0,0,2,1,0,0,0,0,2,0,0,5,1,0,2,1,4,0,0,0,0,0,5,0,0,0,0,0,4,0,5,4,0,4,0,0,0,0,0,9,0,0,5,0,0,23,0,0,0,14,0,0,0,0,25,1,8,0,
3a81cd34e3edb8ef3e0c1fb4bc81e7b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,14,17,0,0,0,0,0,10,0,0,0,14,0,8,0,0,0,0,0,0,0,71,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,0,0,0,4,0,0,17,0,0,2,0,0,8,0,0,0,0,0,0,0,0,1,54,1,27,1,
9768b4a338c3f371f79928060e0faf51,0,0,0,0,0,0,0,45,0,0,0,0,0,3,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,2,0,3,3,0,0,10,0,1,0,6,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,94,0,29,0,
2721883a2b4af04bdb995e3e78d70426,0,0,0,7,0,5,0,19,9,0,3,0,3,8,0,0,5,0,0,0,0,3,107,5,3,4,0,0,6,0,0,0,7,0,0,0,0,0,1,5,6,0,5,0,0,3,0,0,0,3,0,0,0,10,6,0,26,0,15,0,0,9,3,0,6,4,0,1,0,0,0,0,9,16,0,0,0,0,11,0,3,0,0,1,9,0,0,0,95,3,3,7,
