	GnotobioticExp-FP-188-S51	806rcbc422-S327	806rcbc477-S382	GnotoExpt-DTT452-S600	GnotoExpt-FP452-S673	806rcbc175-S272	GnotoExpt-DTT464-S612	GnotoExpt-FP554-S69	GnotoExpt-DTT476-S624	806rcbc495-S400	GnotoExpt-DTT596-S331	GnotoExpt-FP614-S310	GnotoExpt-FP536-S51	GnotoExpt-DTT560-S172	806rcbc403-S308	GnotoExpt-DTT608-S343	GnotoExpt-DTT566-S178	GnotoExpt-FP464-S685	806rcbc434-S339	806rcbc520-S425	806rcbc169-S266	GnotoExpt-DTT392-S538	806rcbc526-S431	GnotoExpt-DTT554-S165	GnotobioticExp-DTT-182-S192	GnotoExpt-DTT602-S337	GnotoExpt-FP548-S63	806rcbc363-S498	806rcbc371-S504	GnotoExpt-DTT548-S159	806rcbc465-S370	GnotoExpt-FP602-S298	GnotoExpt-FP608-S304	806rcbc428-S333	GnotoExpt-DTT530-S141	GnotobioticExp-DTT-200-S210	GnotobioticExp-DTT-188-S198	GnotobioticExp-FP-206-S70	GnotoExpt-DTT470-S618	GnotoExpt-FP470-S691	GnotoExpt-DTT536-S147	GnotoExpt-DTT542-S153	806rcbc377-S511	GnotobioticExp-FP-194-S58	806rcbc471-S376	GnotoExpt-FP458-S679	GnotobioticExp-FP-182-S45	806rcbc551-S456	GnotobioticExp-FP-176-S38	GnotoExpt-DTT386-S532	806rcbc489-S394	GnotobioticExp-FP-200-S64	806rcbc397-S302	GnotoExpt-FP542-S57	GnotoExpt-FP482-S703	GnotoExpt-DTT458-S606	GnotobioticExp-DTT-194-S204	GnotoExpt-FP566-S82	806rcbc557-S462	GnotoExpt-DTT614-S349	GnotobioticExp-DTT-206-S216	806rcbc563-S468	806rcbc391-S296	GnotobioticExp-DTT-176-S186	GnotoExpt-FP596-S292	806rcbc532-S437	GnotoExpt-FP560-S76	GnotobioticExp-DTT-303.fastq	GnotobioticExp-FP-314.fastq	GnotobioticExp-DTT-381.fastq	GnotobioticExp-FP-386.fastq	GnotobioticExp-DTT-321.fastq	GnotobioticExp-FP-302.fastq	GnotobioticExp-FP-380.fastq	GnotobioticExp-DTT-363.fastq	GnotobioticExp-DTT-315.fastq	GnotobioticExp-DTT-375.fastq	GnotobioticExp-FP-368.fastq	GnotobioticExp-FP-308.fastq	GnotobioticExp-FP-392.fastq	GnotobioticExp-DTT-309.fastq	GnotobioticExp-FP-374.fastq	GnotobioticExp-DTT-369.fastq	GnotobioticExp-FP-320.fastq	GnotobioticExp-FP-362.fastq
806rcbc363-S498	1.1565359625767226	2.019055596006306	0.7733462250132662	3.1327260570002924	1.0977451620980134	1.720804550434644	2.9832751203087984	1.1497648678051904	3.1021938770049293	1.9747785908122684	2.6759948626717485	1.6968144407445254	3.2109603030848413	1.0329951107800204	1.7880599069099512	2.5986999827524198	0.570507142260793	1.1979174667051802	3.0191216068438793	2.2696714599542718	1.7104026126197733	1.7650137576637095	2.1903999367559237	0.9166266609846546	1.697956628928194	2.87918361110711	3.5231966464912867	0.0	0.32649010768405723	3.1540429743205425	0.5461180981913385	1.9551625354552715	1.804281550818956	1.9764283155273206	3.1605532407479937	2.5958959622500415	1.6690285901926394	1.6642838117267107	2.8678091766859013	0.5595212387353693	3.0782015399642146	3.0829405352802666	0.7232296855360639	1.7138637896915816	0.7332443252842784	1.2191731117596651	1.6362078405613851	2.821959072267957	1.066395636305868	1.5511956841087382	2.121970755737777	1.602584328430822	1.5292943469107425	3.2572349486027394	0.6209150268850643	2.8693212780723307	2.4808639935569943	0.6774423609573056	2.8607887386991324	2.702446214079327	2.4798996343738176	2.5665687235064802	1.8426105507802915	1.4133363866742241	1.570284205152635	1.829721288735301	1.17943129464626	1.3112619438880646	0.3535988966742245	2.6713008556146467	1.6066850750093777	3.9306158900962753	0.784068170671424	1.9057245568022938	1.9277611723861054	0.9727692096295901	2.0611389199365773	1.2719544744077642	0.4045252658852671	1.7677452257678885	0.9849235491131564	1.0656082226506047	2.1369708371679446	3.2830403847019234	1.062542434249696
806rcbc371-S504	0.8358807663475719	2.080071365166815	1.0872929696706548	2.9132209285894817	0.7981570185013895	1.4087471864197418	2.747937549173622	0.8860537028713683	2.908059566159311	1.7502781109180912	2.757370846395845	1.9062742037278175	2.904651865202409	0.7833141624783702	1.4751527047965218	2.6476253341445974	0.4054876550842913	0.8870281734930288	2.9796187002330505	2.001536061774457	1.4026073331887527	1.5074089404561628	1.9454204740129886	0.801109620998479	1.4007159891572873	2.9579785489465134	3.228664354748166	0.32649010768405723	0.0	2.8421822644182715	0.6546356930315758	2.17657576197665	2.0089556358016636	1.9128852105296426	2.864547484756957	2.409792381008795	1.378917052469048	1.3575320392381471	2.6756644341282914	0.5632277606937526	2.761240222469206	2.7664330820077416	0.47549509488797426	1.465980573379639	0.7916033819302399	0.9120091847277295	1.3722847829244342	2.8192497263318472	0.7646919256695565	1.3569717265781016	1.8921818177135086	1.3105619316344532	1.2256055025274812	2.9466063304501753	0.626857173501084	2.6429020635372735	2.2862593750369014	0.5208668937623635	2.7881359612788126	2.7951078802856455	2.281356498649607	2.465697675080627	1.5315164172078957	1.1258717134746257	1.8155745174580364	1.5702792946573847	0.8926161323162239	1.3592569542218802	0.3147559310996902	2.433910074288524	1.3167864473163204	3.773614962448499	0.8142098306291936	1.6276312343586588	1.7223882500443726	0.9314717617155107	1.8767539627563044	1.0275079024561633	0.2606182725939205	1.467253056325462	0.9497530561836125	0.7873920143653474	1.9389717753623488	3.1045426897521486	0.7726065386906275
GnotoExpt-DTT548-S159	2.167492953336645	3.4487363756546845	3.83525658353983	1.5917314254647903	2.3527835140043365	1.641686446440673	1.3770157286240114	2.512438335507446	1.9121181613128357	1.914813767883845	3.9972463598390084	4.05141532916611	0.1768168693752015	2.6102810840602966	1.7164545631633954	3.708640220659149	2.9040848413577254	2.2100738871454526	3.2768722697917356	1.4944944230744126	1.7378738881090217	1.7258790954513115	1.7244949600168344	3.058115201574391	1.5819818377900376	4.108619649494343	0.6012028588326244	3.1540429743205425	2.8421822644182715	0.0	3.361572380357205	4.318132852607876	4.108513098452238	2.718848151349725	0.4053924158206463	1.9356213556881041	1.5992500741423141	1.5841010308244319	1.8661717596667111	2.9818655214125545	0.18975265501386465	0.1908637925615612	2.48512457663573	1.7681579719968625	3.389902421701721	2.1040657975055788	2.3704560306595717	3.4701059549552387	2.3596070406602543	2.1757139381801287	1.8464461507820942	1.665858667892452	1.949333320914488	0.11628154064962437	2.975069903832985	1.5645163545991416	1.92061372579803	2.922213505186108	2.950890257797949	4.073009212161889	1.8642448900700106	2.6493915123073424	1.7160810146653112	1.841208824891128	4.146716840934569	1.7821271188441348	2.3595073041955477	3.1569246270491256	2.960711690447777	1.5620382308521665	1.7594449845144877	2.718366875742507	2.9603207691899014	1.5310140440341489	1.9629959041877414	2.8177901831631966	2.0483658300138226	2.130025514377703	2.9176966459727955	1.6594141776267042	2.841959079241446	2.2158201850856076	1.922490680719904	2.114846565319891	2.276104163410821
806rcbc465-S370	1.2374524113336507	2.539917876359838	0.9340799337204385	3.5351950446635168	1.1361942240233984	1.9278104699416951	3.3749624202974027	1.1166122841548145	3.551356970236263	2.378575051737932	3.2044456928920755	2.116776267390564	3.442346050962441	0.987687923251109	1.9304003856082879	3.1306661285624298	0.6337723637074761	1.2761773767495412	3.541241490218854	2.6074756219010733	1.901493681346859	2.139889011454392	2.563373828776356	0.6872972078060362	1.9919270683935675	3.406127382147825	3.7765912388392895	0.5461180981913385	0.6546356930315758	3.361572380357205	0.0	2.3669814648312344	2.237163363881745	2.5052650841123283	3.4196036997069466	3.062124590692739	1.9867106249016793	1.928952456044012	3.3176720281223133	1.0537482156516111	3.264390151297779	3.263509818263678	1.129071428788583	2.1094398027199146	0.20418617415926052	1.4275626924845333	1.4547231970283012	3.3580519466045606	1.071931776723143	1.9972851273169525	2.5178088799109104	1.9146865595917815	1.6936926486232964	3.471544257496717	1.1290130971245549	3.291552276124243	2.9403516976805273	0.6411623103571524	3.386520520380889	3.2207629303612704	2.9359471678184796	3.08984374656154	1.97798901638923	1.7401580046503278	1.9575624540050203	2.177846395755895	1.2359423062418988	1.8543987852562975	0.79792769695659	3.076697547322357	1.9017236724359787	4.407121421661985	1.3281246153828918	2.240208461770306	2.370568120661427	1.503351399498052	2.527895994523923	1.6600885090014528	0.6718187027775534	2.0108162642041782	1.5146157499304973	1.395844542742255	2.5924990171248634	3.727671627088798	1.3087352568456603
GnotoExpt-FP602-S298	2.9231761142094843	1.1315249166104668	1.5175755885624669	3.5140195189007426	2.9301323219877364	3.2108963429115485	3.4989354402739026	3.0258799794555458	3.3142370045489975	2.8615805345897276	1.3883816420463266	0.31706992300461223	4.299662026561113	2.928521003658773	3.3810927594550253	1.4899378830502914	2.475019195157535	2.9764781752337246	2.2893885999952803	3.3122149505715948	3.2365755417443602	2.8190567142293546	3.132699790963859	2.8446915368232735	2.995066973526511	1.529257951199846	4.4661774437565205	1.9551625354552715	2.17657576197665	4.318132852607876	2.3669814648312344	0.0	0.21082273863871778	1.8313872936363196	4.150406679063153	2.900832312716809	2.90552955762006	3.0365404132862404	3.1184539281453527	1.8725357745327729	4.3180353956543245	4.3236111444774465	2.1943577767589675	2.703432600619386	2.5663662120264807	2.836213317073587	3.5283233261469067	1.940659475222464	2.9155353167687434	2.425955532729121	2.995286138801008	2.8804502024028316	3.138605505186211	4.393400604320347	1.8189441815463256	3.367564578909413	2.914896772374528	2.5956190084621533	2.3841014573367323	1.3006920116124534	2.922272103833485	2.3856777897089354	3.4386275062138956	2.7204374836762835	0.42220996556184265	2.958476003121855	2.984347955869141	1.339464896454516	2.0325269656606424	3.3471393638350646	2.9425722610691487	3.7483769520536243	1.5331792447247112	3.0416269550502886	2.65423075106829	1.7330470273647787	2.6034825409624234	2.490611905982704	2.2534692998276684	3.179412397975384	1.7287535998935128	2.522774329353577	2.7073078753360718	3.3582134965152455	2.67228149469631
GnotoExpt-FP608-S304	2.737928229059199	0.9699726403833325	1.4245300876253182	3.318529072336396	2.753452016795473	3.0164312773706503	3.2995541319516337	2.8575961863298702	3.1283139145063124	2.6741315190781347	1.3337636453530253	0.15999968325203773	4.090388406288098	2.763505912862335	3.1905455546123878	1.3925176213007922	2.320147934030458	2.7950517483474715	2.158456423534997	3.1187034550834287	3.0455909330237967	2.6213643373312627	2.943838932442847	2.701306605014476	2.79521569765892	1.4874691103866908	4.257765588951551	1.804281550818956	2.0089556358016636	4.108513098452238	2.237163363881745	0.21082273863871778	0.0	1.644693123313957	3.941355669073047	2.7120403861645115	2.7038848302859164	2.8370368607370398	2.928573371298996	1.7098048503358494	4.108799118424751	4.113907748426551	2.006437006768623	2.503423476494496	2.439105246235145	2.6500095370189602	3.3527243354144116	1.8245117530815012	2.737535121645973	2.2362167743067585	2.8083144227458785	2.6803304715038516	2.9526024126463315	4.184007527353532	1.6535132354286852	3.174528622022798	2.727738919549148	2.443337092431549	2.234360707135487	1.2548611028458703	2.7326493352525754	2.2198431941961374	3.2487993045105945	2.5218152443008877	0.3758756598826122	2.767053504061727	2.8099874527446045	1.1634719287209716	1.8719845670372324	3.1558393538414147	2.747987319630314	3.589784664417261	1.3446400185741445	2.8427927200318095	2.462596978461876	1.5500181211504775	2.414094604303802	2.298639894122764	2.095447571131716	2.9860719926837906	1.5480883377330301	2.3342519726837287	2.5151076169260427	3.176352689107392	2.4903758297496363
806rcbc428-S333	2.1675720756150443	0.7940620912288847	2.2389670073259262	1.7486787871788574	2.273157903320727	2.0410611636539153	1.7157707736046388	2.44915050719664	1.5029861365116537	1.4091264167024715	1.2965881320355555	1.6585075164091665	2.6604325409045426	2.4257247660492305	2.2810700862594673	1.033633992463082	2.2104842714060826	2.2196727421621976	1.1050272818332796	1.789085431024682	2.1118355919373775	1.4103845971729483	1.6251490526416146	2.6404470810672422	1.703387597762706	1.4317241652070591	2.7815410349944636	1.9764283155273206	1.9128852105296426	2.718848151349725	2.5052650841123283	1.8313872936363196	1.644693123313957	0.0	2.4895108890782653	1.0738698009161671	1.589594460916144	1.7963182963974198	1.3048202162533273	1.6118837916825097	2.758124316318818	2.7740091319123805	1.542045418270368	1.2761446617351553	2.6797965623238555	1.9463729409637094	2.8930063746195587	0.9821959995095955	2.2919412131913637	1.143265832495267	1.496077390378811	1.6132997709530748	2.1458649787137145	2.7698488188745762	1.5327595120213062	1.5495954694760308	1.1449153504982645	2.3330652412324357	0.8853511125455298	1.3696621105673743	1.1366204456410194	0.6720763081223085	2.332911105349185	1.5518977738445807	1.8389644581156728	1.6098523073991577	2.2967510647670557	0.9327777027163714	1.8156104423610442	1.609266949404909	1.729376995465058	2.0971366769134216	1.2146038498070586	1.6130257898462532	1.1128100055492331	1.1277914150160127	0.9627959587966538	1.4131745748689168	2.0091945762521037	1.9608876276225036	1.1399998734342087	1.6327349563288602	1.0235077897620728	1.636585803377563	1.8733764567748867
GnotoExpt-DTT530-S141	2.2763856134767773	3.2214491198588404	3.8004210072703457	1.2056555316853026	2.4749528914936976	1.7605543686367284	1.0152955661276781	2.65512612397768	1.5601394871747867	1.8607817779723683	3.7474514273657076	3.8915308937352484	0.2582674383190194	2.7404267229145685	1.885090334866045	3.442975290125406	2.976594304062752	2.333892487073171	2.948360699325523	1.4943936255220638	1.8705351707540618	1.6876001968887218	1.6920068248458402	3.1809457159191568	1.6162947433439139	3.8431662640813276	0.37489740615550027	3.1605532407479937	2.864547484756957	0.4053924158206463	3.4196036997069466	4.150406679063153	3.941355669073047	2.4895108890782653	0.0	1.6648292471252317	1.60340276896799	1.6423695940526495	1.5303800312755371	2.9648392814520252	0.5795325483224639	0.5713608373534796	2.4779668434638995	1.7015182064421743	3.4708432862910956	2.190226950518256	2.5707830334046666	3.1746565349320113	2.4764972024814633	2.1070712921887993	1.792581296940302	1.6817517806000546	2.0815979040958883	0.3867243074170195	2.947277720810045	1.2892528522580493	1.7097157746918406	3.011824762388181	2.6366855131680893	3.815984522734158	1.6424903577489431	2.3774435481228764	1.8952889678026545	1.8501208904722743	4.013333587917426	1.7893554006196044	2.49110483650947	3.02864739614405	2.9707688402130956	1.4016702358338349	1.8074529023756327	2.3346521651404446	2.8780127842260135	1.5271132376393877	1.8514045846494323	2.7419581482719426	1.8931395422180606	2.11849965256523	2.9588722719033576	1.7583775101551338	2.767133067250671	2.2418687962684762	1.7572749667257146	1.7286417152006057	2.3430129011258725
GnotobioticExp-DTT-200-S210	2.2753221576223917	1.8514383192986488	3.0734041639293057	0.9203482028909592	2.4179545790015307	1.8189164766350188	0.8105484908795013	2.6032303027697345	0.6019829197194694	1.092802257071109	2.18071123465969	2.718133019820399	1.8370117420959526	2.6347333716194115	2.059635501231021	1.9092724396906453	2.6156463091635165	2.305735654697337	1.4928994294478066	1.21331314241562	1.9097228518205855	1.1658138803497071	1.12619956550655	2.9850599056382525	1.47253340731101	2.269223091433249	1.9144851188964287	2.5958959622500415	2.409792381008795	1.9356213556881041	3.062124590692739	2.900832312716809	2.7120403861645115	1.0738698009161671	1.6648292471252317	0.0	1.3826435589841453	1.5883621400443872	0.437864426943425	2.2029664870066625	2.0113197903025317	2.041624353102613	1.943137401217001	1.0921805185078794	3.193241775945304	2.005921531074681	2.9362541897734635	1.6177382632421562	2.460815630383574	1.2200645224601088	1.0657216369881968	1.4494692234976958	2.053789046657115	1.9536452914571185	2.142339214151201	0.4912268350748765	0.34578198646735125	2.7093288021676893	1.0903043879749166	2.2898813019716187	0.2797487671574057	0.7324089165272697	2.0926521449452573	1.5214826681204863	2.8768940931346245	1.3350344433703116	2.4084544618081503	1.810617519574326	2.3601001242620736	0.7082847453314767	1.566486788444529	1.4689630051462281	1.9677595799861312	1.244578660940285	0.8654139115186018	1.7700767992827555	0.6775350382577865	1.5332832332116624	2.4801413379514217	1.709015681333877	1.7834336568293625	1.8114735765820702	0.5833452197654402	0.9810750029012534	2.0273221315966334
GnotobioticExp-DTT-188-S198	0.9411666513840728	2.228360265296641	2.3673024439847046	1.8033433138831714	1.086283989796117	0.4840691818187174	1.5655016331923346	1.271126192798911	1.8302643883302474	0.7116893665279964	2.8175419753451143	2.648924877278676	1.6352784404883836	1.3274047759924406	0.7340212474071711	2.608914022941484	1.4619526227941433	0.9548599164840448	2.5542894415536734	0.713817217339077	0.5889960175612948	0.32874350449087214	0.7620487555672342	1.7395415020364278	0.12576823234037457	2.9841990923986166	1.9778989082948937	1.6690285901926394	1.378917052469048	1.5992500741423141	1.9867106249016793	2.90552955762006	2.7038848302859164	1.589594460916144	1.60340276896799	1.3826435589841453	0.0	0.2189892750265369	1.633419145111166	1.3996684532883943	1.5401879654555193	1.5671551367014729	0.9547547234092015	0.3651320902987733	2.0596716545964804	0.6865352240703511	1.5792747708012125	2.542998644459038	1.1406006103012833	0.6965630320880903	0.7845144681424792	0.08742384670015617	0.7109974863036479	1.6876452639551933	1.3900076881936	1.4210035366631317	1.217767028779645	1.5170464624906879	2.2230510963352383	2.909457847653978	1.1995041378034337	1.8057725291345572	0.7846885641651062	0.26050749651164157	2.6858708602594006	0.4617447853579873	1.0754621432898417	1.668440978285275	1.41720032232681	1.1679057032453783	0.2865949516026507	2.791000459124478	1.438920006218964	0.30154169997564245	0.7521375582875514	1.2578392981007975	0.9555711996842037	0.5322141826419567	1.4182925403242035	0.44426404875537645	1.2788797731463275	0.6537856909764429	0.9282399907914968	2.1283343162523383	0.786548786509832
GnotobioticExp-FP-206-S70	0.8021288855068228	2.4118057804660396	2.393520921639831	1.9697455593777153	0.9429064723103922	0.2775403743443384	1.7240254382053606	1.118432395545057	2.020799050314068	0.849212928727116	3.0097316345566814	2.7756880994169584	1.6428096153364475	1.189699621632166	0.5225475503178855	2.8093409812636665	1.3900769288555024	0.8002229045095103	2.771626725642838	0.7832388903832145	0.39354353790413216	0.5038967457199935	0.8669840566828249	1.6225385043942646	0.1246210734554443	3.181080508291106	2.0162513559265296	1.6642838117267107	1.3575320392381471	1.5841010308244319	1.928952456044012	3.0365404132862404	2.8370368607370398	1.7963182963974198	1.6423695940526495	1.5883621400443872	0.2189892750265369	0.0	1.8303456403830753	1.4347628516946234	1.5006860893873029	1.5278663752754043	0.9796826930037086	0.5710827939875457	1.981595731186938	0.5656052806176266	1.39678111763251	2.7557910602451514	1.0046798231821992	0.8522419946061796	0.9123860905940419	0.18574526029259378	0.5286791768168739	1.678969154837892	1.4379610479952265	1.5921175416974886	1.413527871342415	1.4279161092936288	2.441926224479824	3.101254670151135	1.3978542293160452	2.0220796138403783	0.5761387847832836	0.31767326450261896	2.7942628050131044	0.5386567676927904	0.9238926142635342	1.8090541655503531	1.4167299577938834	1.3159454040442984	0.2403611097286325	2.9864720314257607	1.5361749048358755	0.41621318103896543	0.9418140163691504	1.365607016942144	1.156355026500921	0.6106187165096791	1.3812060621612503	0.2958075344410801	1.3855570717829024	0.6437865840698549	1.1315410193300377	2.3190991298455974	0.70877565011906
GnotoExpt-DTT470-S618	2.5073499648467186	2.0285157975927914	3.322663302071298	0.5292428061213555	2.676712694682679	2.071377902632026	0.5351807646601917	2.876244577999523	0.23715456658138004	1.4748964227594563	2.3723541475026595	2.9282855936065286	1.7424840475104129	2.9102239624924566	2.309102015705133	2.06066941361664	2.9072815444364664	2.562001423585082	1.47063628598536	1.5073620082294237	2.1767272271330684	1.4798458702692023	1.4748539302331776	3.270371422357633	1.726731889412798	2.429950789680019	1.7188467724288172	2.8678091766859013	2.6756644341282914	1.8661717596667111	3.3176720281223133	3.1184539281453527	2.928573371298996	1.3048202162533273	1.5303800312755371	0.437864426943425	1.633419145111166	1.8303456403830753	0.0	2.5271951910334156	1.9768193111027703	1.9943547516363256	2.2217166957329813	1.399703118290324	3.447803369583234	2.287467749604022	3.1224392238551313	1.7139788090746908	2.6980057842159018	1.5937482313890756	1.4412139640172827	1.7100430507339108	2.333437006823489	1.870174638139064	2.46858323458936	0.5325772634804562	0.7618459845731109	2.9992281870756075	1.1328655682939337	2.4500273569436275	0.6848522095905575	0.9605924683403111	2.3432938613487426	1.793833627675772	3.114970532814315	1.6703288789403379	2.687224507690632	2.132454856879823	2.6636334447696974	0.9684427690703489	1.8573658593056306	1.1604266192390305	2.2533304610800067	1.5242688515332325	1.2541868580256772	2.10184195257751	1.0900038970326225	1.8582943558996836	2.776242787476385	1.984514884353551	2.1200733578621884	2.1122166273867182	0.9828523348323415	0.5603023536566677	2.327640338519831
GnotoExpt-FP470-S691	1.1857235414187068	1.7572476174725424	1.1247260738244127	2.854553601609779	1.1290709238111543	1.5089098850664584	2.692558595857736	1.1984574189371788	2.7538945076785417	1.529347934646331	2.336577913444598	1.6432309984439497	3.0206016314609605	1.1159005646872409	1.6163173695043753	2.273351227992418	0.724649174620653	1.1765538940401896	2.694336666758708	1.8911290448669802	1.494762902862823	1.4010716749150873	1.7683277071122407	1.144427627962109	1.4334778888848982	2.548430069773321	3.3341552255266316	0.5595212387353693	0.5632277606937526	2.9818655214125545	1.0537482156516111	1.8725357745327729	1.7098048503358494	1.6118837916825097	2.9648392814520252	2.2029664870066625	1.3996684532883943	1.4347628516946234	2.5271951910334156	0.0	2.9162416220422025	2.9344455415640414	0.5414170639193082	1.3551890764397656	1.2092624018608358	1.050787172728951	1.829712810274316	2.4702127322031524	1.1707891331545812	1.095694940110851	1.6793160066171877	1.3343615588943432	1.3432657165851936	3.075384934754967	0.08609142035577354	2.4955003356040586	2.049892295600371	0.8505209081446312	2.4875295798513717	2.4061449719592463	2.063836167794677	2.143477858334555	1.6672851066922987	1.1481029893931751	1.5473914913355973	1.44476485369935	1.1423224440711097	0.8991222487414096	0.2786590302141051	2.261597244265793	1.3113944159165563	3.577419943571258	0.5038773084199482	1.5747318567031843	1.4875259670392469	0.49643493031924646	1.6136654792664207	0.9041160583903772	0.5031869715566588	1.5010621851866162	0.4955247198342895	0.7984305679957121	1.7094964798462715	2.9849174775199474	0.8613427600236246
GnotoExpt-DTT536-S147	2.055354710442524	3.4824226402419556	3.775534090029348	1.7361133926417633	2.2330684370021396	1.5311449082726096	1.5083598738233437	2.3833486024012625	2.036734799234277	1.8854811863844934	4.042694335467124	4.048507711696305	0.3602406979236982	2.485638577801678	1.5841094947349663	3.763313028088293	2.8009735695848956	2.090568761335628	3.371132578898201	1.4539557358607764	1.620491695717052	1.6864002879979896	1.6931664012624605	2.934468671082978	1.5098869052219854	4.162588585391134	0.7887635629186853	3.0782015399642146	2.761240222469206	0.18975265501386465	3.264390151297779	4.3180353956543245	4.108799118424751	2.758124316318818	0.5795325483224639	2.0113197903025317	1.5401879654555193	1.5006860893873029	1.9768193111027703	2.9162416220422025	0.0	0.08821734835910383	2.418873295980716	1.7398652541243689	3.283540945660099	2.000761076757486	2.225931975102536	3.543754041590949	2.2430076488347863	2.143409644542921	1.821245996531314	1.6000712595864977	1.828965037670208	0.2806191117090523	2.914302495630262	1.6567809595579521	1.969378605195179	2.8120875844700812	3.0393151004510095	4.121474562432687	1.9179195391780366	2.7170594633841256	1.5798429304755306	1.775188030877618	4.1303169969894045	1.7236658095914048	2.2354734249458947	3.1422714751527265	2.883453286282805	1.6026664291848427	1.678668906545536	2.870521970266761	2.9246240749296626	1.4806534663627848	1.9567707348994952	2.780184366828641	2.0625902899988944	2.069864476552078	2.8274858408635715	1.55872224625793	2.8037949169977896	2.1372860532578146	1.9435781915517052	2.2570094118656523	2.1793228704820766
GnotoExpt-DTT542-S153	2.062061002451515	3.490552788949811	3.774335498661645	1.7384591419157938	2.2450440655960837	1.5641021172313612	1.5195426534857002	2.398408652110699	2.05604813715809	1.9357660732400916	4.061562516306441	4.051168935597435	0.36633420577292386	2.4990469252901724	1.6176147125875848	3.777792218087111	2.8128634468874503	2.1047485608621184	3.3804635620794934	1.5141421632244245	1.656195434843344	1.7238776868631396	1.751066589641154	2.9450885671375997	1.5403270752015834	4.180154181784896	0.7690181187814927	3.0829405352802666	2.7664330820077416	0.1908637925615612	3.263509818263678	4.3236111444774465	4.113907748426551	2.7740091319123805	0.5713608373534796	2.041624353102613	1.5671551367014729	1.5278663752754043	1.9943547516363256	2.9344455415640414	0.08821734835910383	0.0	2.4304392888145583	1.7716968521920593	3.2822575647634484	2.0231831223200984	2.2191569583118516	3.5591469213670175	2.2480371894213236	2.1792563777439673	1.8760339035028355	1.6272350371536053	1.8600727938420676	0.2893306120223069	2.933017941204809	1.69416284969342	2.0112156138572552	2.823902314207262	3.056606289816473	4.135418122482618	1.9568488339778456	2.7441062863874515	1.615663405841916	1.7984277230691328	4.13518209541134	1.770815036387547	2.254445144178063	3.1630839828200084	2.896871093257132	1.6576869987876224	1.7137548606284212	2.88403678688181	2.9358288125378817	1.5220952159784502	1.9977158402398147	2.8011397991730016	2.101845555349419	2.0981819758713747	2.83970149244987	1.598916271541612	2.8256991630943222	2.1592809691654424	1.9822754831244924	2.2599280981742487	2.202242487415935
806rcbc377-S511	0.758522626563626	1.859643898029395	1.4199712304351035	2.4764306964055054	0.7981134015636154	1.089412781415301	2.302592932256151	0.9558160330240998	2.4514259047653173	1.296985356463967	2.5244648131940166	1.9255359504598895	2.530856742403798	0.9070870774217153	1.2215792520995064	2.3832930403117407	0.7074373672455776	0.8044158451065107	2.6274101629686366	1.565148202730068	1.106445074270373	1.0491974044499073	1.4987605368668777	1.1165501395731603	0.9954833572758532	2.7200073286973905	2.84593850113978	0.7232296855360639	0.47549509488797426	2.48512457663573	1.129071428788583	2.1943577767589675	2.006437006768623	1.542045418270368	2.4779668434638995	1.943137401217001	0.9547547234092015	0.9796826930037086	2.2217166957329813	0.5414170639193082	2.418873295980716	2.4304392888145583	0.0	0.9971462722413865	1.254038685599423	0.6616651435503813	1.4682420713593756	2.4934749188474434	0.8097900829313122	0.9000926106293049	1.4397023413579375	0.8926610851368121	0.9833008793740579	2.583011866288853	0.5559071965550434	2.172178721663602	1.8125776722002438	0.817896098825237	2.3957710454665326	2.5832441646235327	1.807524174366034	2.042640761695796	1.2823499953339048	0.701514645549942	1.8934360298659623	1.1393875631908088	0.8558143162395236	1.1396436497587292	0.5002273552598561	1.9631748185672007	0.9215187457977733	3.331196235804706	0.6707160017181434	1.1900077839754113	1.2517696317352758	0.6526167573675133	1.4075028332882933	0.5795805803600751	0.5609860146194927	1.1145676148121757	0.6785022366686508	0.4039854100759897	1.4652744409997853	2.672918942945865	0.5280443902890829
