	Vil1.05B.FP57	Itg.02.FP409.S9	Vil1.01B.FP07	Lyz2.04B.FP243.S92	Lyz2.04B.FP245.S42	Vil1.06B.FP67	Vil1.09B.FP108	Itg.22.FP515.S18	Lyz2.05B.FP255.S52	Vil1.04B.FP43	Vil1.09B.FP106	Vil1.10B.FP120	Vil1.08B.FP96	Lyz2.08B.FP291.S89	Vil1.01B.FP09	Vil1.06B.FP69	Vil1.02B.FP19	Itg.26.FP539.S43	Itg.18.FP491.S94	Itg.16.FP481.S84	Vil1.03B.FP33	Itg.08.FP445.S46	Itg.24.FP529.S32	Vil1.07B.FP79	Itg.24.FP527.S30	Lyz2.07B.FP279.S77	Lyz2.06B.FP269.S67	Lyz2.03B.FP231.S79	Lyz2.07B.FP281.S79	Itg.08.FP443.S44	Vil1.04B.FP45	Itg.12.FP469.S71	Itg.06.FP433.S34	Lyz2.05B.FP257.S54	Vil1.08B.FP94	Vil1.02B.FP21	Itg.16.FP479.S81	Vil1.05B.FP55	Vil1.13B.FP156	Itg.12.FP467.S69	Itg.20.FP505.S8	Vil1.14B.FP166	Itg.22.FP517.S20	Lyz2.03B.FP233.S81	Lyz2.02B.FP221.S69	Vil1.07B.FP81	Itg.06.FP431.S32	Lyz2.06B.FP267.S64	Itg.02.FP407.S7	Itg.04.FP419.S19	Lyz2.01B.FP207.S55	Vil1.13B.FP154	Vil1.14B.FP168	Vil1.03B.FP31	Itg.18.FP493.S96	Itg.10.FP457.S59	Lyz2.01B.FP209.S57	Itg.10.FP455.S57	Itg.04.FP421.S21	Itg.26.FP541.S45	Lyz2.08B.FP293.S91	Itg.20.FP503.S6	Lyz2.02B.FP219.S67	Vil1.10B.FP118	SLCFP021	SLCFP069	SLCFP111	SLCFP067	SLCFP051	LYZFP317	SLCFP093	SLCFP091	LYZFP327	SLCFP073	SLCFP019a	SLCFP075	SLCFP049	LYZFP339	LYZFP315	LYZFP305	SLCFP127	SLCFP129	LYZFP351	LYZFP303	SLCFP003	SLCFP001	LYZFP353	SLCFP109	LYZFP329	LYZFP341	SLCFP163	SLCFP145	SLCFP165	SLCFP147
Lyz2.07B.FP279.S77	1.80867820464472	1.3692167396126755	0.8287226564083267	0.9601608842937877	1.7827144194809788	0.9888740962796778	2.560982910397558	0.6488056654941928	0.9776441994149573	0.331851518264307	2.402983699814955	1.489414760199267	2.039461524406595	0.5124588305786052	1.7420967148922546	2.040356466820105	0.732144072894232	0.591521852267598	0.9337816479701062	1.0357848069455629	1.3376483406792996	1.0459863463792258	1.243723017010431	0.6791131714031804	0.9597939897864565	0.0	1.5726207827090086	1.0370815571344678	1.0121442281010737	0.6676822206654416	1.1247949640689374	1.4231623864326568	1.4391302939156716	1.7254106474825597	2.392080203815857	1.5453582605521436	0.9301269026693522	0.8102438366972249	1.966903239655941	0.6665984888532185	1.6689194456973409	2.3282379714047323	1.577142872044797	1.834877467075622	1.5367829214838538	1.2957431972968148	0.7669639714503936	1.45967339274344	0.06601472771389472	1.437145016295925	1.5117431454230312	1.7118729040349876	1.975392249037548	0.8434328397656529	1.84037508663649	1.6576419955718262	2.3623993192615926	0.7727933029377996	1.3805659662817946	0.950172122715857	1.7179833845937795	0.6941363384797032	1.8370417695483443	2.15507772289967	0.6060912434739645	0.49691520310386345	0.6814626077143101	1.3045928247781435	0.699280018953442	1.5972827437348398	0.6897446043843692	0.9745039843043304	2.541776914829873	1.323575866860399	0.8511557012290447	0.7810021929405221	0.7656312154697116	2.260944276282763	2.0581339211120455	1.2112298570507218	1.6478467397262635	0.6988406462427731	2.213458780059218	1.8634833573994074	0.7253878642455115	1.414645482222712	2.565737632492653	1.249958197075033	2.449422032193841	2.3118100731614186	2.2026445399636723	2.06025280173546	1.6523729096650286	1.2945582761458083
Lyz2.06B.FP269.S67	0.2567969382729899	0.21793147398436719	1.6235849352103842	1.5398255241845387	0.6965519864525042	0.6947452509034867	3.711568246639701	2.179331743997802	1.4048941987781733	1.3521601630073434	3.429029549137026	2.8680962311130425	1.4715736437140687	1.0917240838183229	0.6261588539271146	0.5114069124536156	1.5887492235235874	2.1404423626097766	1.1734080518934729	0.8050584200763852	0.46898935833544536	0.629130098836741	0.37636684619697075	2.145812736079646	0.6638327674962006	1.5726207827090086	0.0	1.549861757229655	0.5890991929903494	2.0820878506910496	0.5994288753628113	0.5350003677710231	0.29696973287219464	0.7630008874390486	2.3032014569470545	0.7825227357033386	2.2141752806816974	0.800157551620644	3.1743385627728333	0.9785628436598329	0.5572408212423031	3.4222736567465684	0.27232084603993634	1.2763429652660778	0.5565379844368034	0.7165135149365361	0.8932884577662442	0.4954391026566924	1.6302125623946517	0.4483939505798078	0.3233631586018815	2.819766395269144	3.1383362848355807	2.097285408887647	0.7589452629833946	0.3467748986829955	0.7988055089070428	1.4696752662005328	0.23136581012278482	0.7254036472878659	0.2262034698010408	1.0855901444089615	0.5940419537253235	2.748255376865319	2.038357672863301	2.0286993400517965	1.2659040927611709	2.85254140356214	1.0496875965448416	2.8863066842445875	1.9986642282601281	2.1573189699574145	3.5850910109816896	2.323077172799011	2.2822550072749603	1.2083975958105253	1.8725949226158616	2.5873420364552886	2.168750428448758	2.3604688986351707	2.9969297355250664	1.8146564633039959	1.8140358560731868	2.1829894160265724	1.6288356379118294	2.7505009915741363	1.5805813606770749	2.576776715070026	2.266221817388792	1.6674278090164973	3.3277953152146766	3.275536737568674	2.7255900700570455	1.6900832111259845
Lyz2.03B.FP231.S79	1.7754256023735253	1.354122435439227	0.30120623963550597	0.10612198848910538	1.3152005764778854	1.3348925076694165	2.2156143008380265	1.242528276702477	0.15714419342405464	0.809603943834984	1.933775435879281	1.4883231989480967	1.1829841000810017	0.8574443585299663	1.315992672367441	2.0028245250230476	0.3929041942457892	1.3128314935887344	0.392023856246543	0.7830055968724225	1.1201139366096942	1.0516206008997775	1.3590898994293588	1.0689954646099675	1.2494560223970375	1.0370815571344678	1.549861757229655	0.0	1.044883399414109	0.9692220313462859	0.9782358142340906	1.0995671955228676	1.3036525208177925	1.2071548893704054	1.419147945762597	1.0122536757842957	0.8820758186191752	1.0231809824271534	1.8389325991756118	0.8511789516054721	1.887692300553344	1.979221478168346	1.6500308172120568	1.015126321767783	1.1577456276310831	0.8874275705649004	0.8567783182561989	1.7203152362260101	1.0636048176181638	1.6864229772689736	1.6073052857900298	1.5776675572634027	1.7169855878149496	0.790388167126819	1.3339885007619683	1.4294632148763062	2.207539516160131	0.33780794930393865	1.4269231643252975	0.9469909626412112	1.7516628662798963	1.2373874940510816	2.040591273782559	1.3464349204368489	1.6109411404428529	1.4156856920756238	1.5047256785617498	2.0714337294647835	1.3599477804373836	2.5627092390129715	1.7220634119105973	2.0009737616135825	3.525753703292693	2.3357221048190024	1.8252055658474022	1.5616200829673463	1.7823652401896675	3.165206754985153	2.8861579256114456	2.22361077000369	2.6122366541951996	1.7258855239920614	2.8809524982250037	2.7333280586574906	1.6857728795514473	2.3933902236015276	2.9859295915633512	2.242939810696875	3.2389242716715896	2.8789893042305397	3.1915262870022683	3.036408029557007	2.65725748130335	2.1603997040386784
Lyz2.07B.FP281.S79	0.8321326818424365	0.3748325167184666	1.0685905500769601	1.0163652700909545	0.8498405294916825	0.4039304212609527	3.1736256903274547	1.6005616195795216	0.8999052847241154	0.7711335846125102	2.9135887396277025	2.283510016487104	1.3921589481618257	0.5136800922237529	0.7871655774935181	1.074474528827716	1.0220250950746612	1.5713870414860835	0.6647351470950911	0.3410909500060192	0.36508229510241114	0.1983048780914624	0.3345999065091842	1.5581763483515574	0.3060380000956064	1.0121442281010737	0.5890991929903494	1.044883399414109	0.0	1.4935439044541017	0.20692921144297272	0.4765830541952226	0.4354450485496959	0.830460895517146	2.0807422713564954	0.699640335894017	1.6317257985666362	0.2672173054619375	2.6381811504519144	0.4030362175702068	0.8755434287489322	2.8998397764153676	0.6569206326672311	1.1625924059819748	0.5901302592510873	0.4652151022183984	0.32144468220556455	0.6928881258137471	1.0692732504103009	0.6503984835470235	0.613883720420597	2.306044015029519	2.59952682682883	1.5137978995399624	0.9108114195747048	0.6541193571760597	1.365777725847021	0.913497695099219	0.42187291671735383	0.20243731076062305	0.7684425807193692	0.643809793769859	1.016068966265794	2.3205161680135493	1.5335075617922374	1.4897021928026413	0.8885136356756285	2.3118662899118325	0.656767493782092	2.4455703718620208	1.5288670978286811	1.7316661246661509	3.244744441897761	1.9625805783003432	1.7835241432131823	0.8738206814458159	1.4471047049370898	2.474500924161569	2.111463344437484	1.9526247553339002	2.5425702715709533	1.385166420882296	1.9432379945038254	2.0440201989683926	1.2303021262680607	2.295559303061651	1.9541095417629806	2.121600314774516	2.3437470813041337	1.8920291692013302	2.955289285539196	2.869864533082683	2.3562992826151454	1.476985792471738
Itg.08.FP443.S44	2.318321146403961	1.866024771071592	0.6993558586548678	0.8918332790714332	2.120951826067317	1.5532817309608538	1.998399841369828	0.3071207395793927	1.0139707933152118	0.7472577604208047	1.877226568815763	0.8580965177733848	2.146862565660805	1.004479772353899	2.0823691348667257	2.548489161002659	0.6451658838863229	0.4276629107438073	1.1009281078417141	1.3718434606941556	1.7399485187947283	1.490571361220248	1.765552735553325	0.10667636387278927	1.5121933500900304	0.6676822206654416	2.0820878506910496	0.9692220313462859	1.4935439044541017	0.0	1.53316193356815	1.7903676526745629	1.8844839844471484	2.0347520915920443	2.2803709742745166	1.8257291358331555	0.3678181310947076	1.30869097620753	1.536858184638893	1.1127040689980892	2.225404417332772	1.8352326204389786	2.0986345312881167	1.962570894041606	1.8946745798093543	1.6127066506041225	1.1985148589441963	2.0299556202572373	0.6271450351329417	2.0104314212588283	2.031558180945254	1.3962007381728347	1.487083965653833	0.28734400796208753	2.1526874221669674	2.078207385499012	2.8417148704699273	0.7736600776968191	1.8926439851882033	1.3799299961960172	2.245523915400665	1.2308786040535904	2.4069464853204283	1.7930450545995478	0.9119925659396843	0.7104793271342043	1.3352073195994303	1.1598954409948474	1.3401656602526093	1.7222411266654682	1.0853898858513529	1.3425750134945655	2.7302896423304763	1.6986927837385024	1.0352239121910327	1.4293615857873567	1.2353492824546473	2.7395129273993017	2.588210673767165	1.5233266237454204	1.749616711496898	1.2123836126603849	2.811674660040489	2.357685495705398	1.2802775863319833	1.559938045760691	3.1802880605152466	1.4406242156887046	3.0463098569731195	2.9191951458304835	2.3814240679224152	2.194160067118096	1.9266433776115561	1.8501545815028848
Vil1.04B.FP45	0.8210222222957406	0.39285493877760824	1.0313844903703757	0.9556972555311862	0.7216632868350897	0.5455474503094272	3.1628951153142673	1.6691010773120962	0.8414594820529379	0.8439186696600992	2.8902055395742563	2.300857658956772	1.2423646392026935	0.613390041742777	0.6310436183495798	1.0509251809181883	0.9983560352004497	1.6539683009970985	0.5895097931247327	0.2078071725484424	0.21436598500777823	0.1825572896101956	0.4061531644652069	1.6080483540602015	0.45873949060308006	1.1247949640689374	0.5994288753628113	0.9782358142340906	0.20692921144297272	1.53316193356815	0.0	0.3117740122046437	0.3558175969351156	0.6894460459005758	1.9640021490250426	0.5246920992970241	1.6492837369085005	0.3819919537688742	2.673265567126551	0.47182743819495965	0.9248373126856213	2.8996164552923855	0.6719634900998278	0.9936102176702193	0.442575001382662	0.28573684286143414	0.3708433739534872	0.7765674997522225	1.1779471076504395	0.7415353975797784	0.6330486295614929	2.3504058253938744	2.6118197414141604	1.5237348031161846	0.7561529440449682	0.5481134499059812	1.3130427869761436	0.8757845378505166	0.45318766543009387	0.20199024833096885	0.7818860430743723	0.7543858205651197	1.0667460988245707	2.253944826899219	1.6699658099478076	1.6158381255455176	1.0675749101648326	2.4288687797947848	0.8351766313954744	2.5804609375799	1.6794563359435344	1.883660995319676	3.3861687206584787	2.115455488143081	1.9164164764842184	1.052541746867251	1.5994766992227865	2.616455286889013	2.2464484286306683	2.099615651333669	2.685883079756204	1.547139033272251	2.0653432895198196	2.1803615001846968	1.3852691275835223	2.4378539666093704	2.0358718165419067	2.2660691097229138	2.4905822902465933	1.9980179710812784	3.099052972412444	3.0108039792605417	2.5033513674122627	1.6282859039336537
Itg.12.FP469.S71	0.708957898203992	0.41486609749160136	1.2184218933872324	1.101172736183851	0.42767862551266883	0.7988074388324143	3.300118405146939	1.950524234538173	0.9703101696913714	1.1371901618848224	3.00235978512013	2.5164356451451595	1.0344468106608518	0.9162091327545668	0.3210391673643949	0.918120349436898	1.208357117290735	1.945138811435882	0.7461676913525462	0.4236707075549816	0.1400819351908892	0.4648048414321238	0.5480578909740575	1.8718718052284142	0.7229543014270192	1.4231623864326568	0.5350003677710231	1.0995671955228676	0.4765830541952226	1.7903676526745629	0.3117740122046437	0.0	0.27220076947403843	0.4060295220309291	1.8467117312461867	0.2817777977358602	1.8675147054061212	0.6909279904675587	2.8425436333794902	0.7772236782176896	0.9706354547573186	3.0308940534966604	0.670331896508621	0.7934240828220035	0.14124926563924298	0.2125912347542993	0.6763387356574564	0.8769777961853858	1.476973863258454	0.8408047747314776	0.664403243690326	2.5112443580775063	2.7666274413422336	1.7465848203021281	0.4466502569906718	0.3309784983194275	1.1098457268229742	1.076174576021044	0.5026248471510325	0.5103650731143456	0.7209332715236277	1.0550020976114076	1.072731823794661	2.2830549654409773	1.9785151878230414	1.9129612755864922	1.3598661955787983	2.723739986306674	1.1255862761005149	2.8917917477018116	1.9885782713657658	2.1928858754378826	3.687359947605828	2.417906590990587	2.226220431032358	1.336876467338707	1.9078674591885825	2.8592012541451846	2.4682275827422555	2.408163209324648	2.997050774390012	1.853613024648464	2.217465454739702	2.427154496610975	1.6892228232714155	2.7492277359943085	2.0705555253139183	2.5771620105226254	2.6693901960298096	2.1074810255228624	3.4051489999854456	3.3203966464032195	2.80809956719351	1.8941616014682965
Itg.06.FP433.S34	0.4789884520013897	0.18648931072060354	1.3803492311058796	1.291326116278421	0.5793300348804289	0.6413270160052857	3.497945028862753	2.00732821511897	1.1675990687436988	1.1771292908698359	3.2135668946625677	2.6565265339658595	1.2881194662243463	0.9319057971243294	0.45327848528664194	0.7021125865873259	1.3511890275797405	1.9826681123465213	0.9248081368500739	0.5474204204235603	0.1873198353443107	0.4195313862278968	0.33267482314581565	1.9569262070572373	0.5874301885885969	1.4391302939156716	0.29696973287219464	1.3036525208177925	0.4354450485496959	1.8844839844471484	0.3558175969351156	0.27220076947403843	0.0	0.6071595098978607	2.1106594128132468	0.5464126953221098	2.004515070804553	0.6454773705732909	3.0045773261655215	0.794851634215396	0.7013239414355513	3.226110328688761	0.39912152043229987	1.0572120030247354	0.3456199380005052	0.4522123205449495	0.6977152209753986	0.6156259010752013	1.493654107752752	0.5807195636710069	0.3965611119544539	2.6679015155292998	2.946421955316415	1.8794803007774044	0.608756546571581	0.22626498173559226	0.9582201934190717	1.2262582680912826	0.24702736226796623	0.5132705852485625	0.4652109914010387	0.9705276852213554	0.8024155782095888	2.5280718793260863	1.9483555267192214	1.9204946298408716	1.2458435388322096	2.740922484014092	1.0130625041586017	2.8212747459272225	1.9333075880072814	2.109611883110705	3.565408779172519	2.3010046288968087	2.192809520972606	1.2029410453364262	1.821444343439217	2.65315519493927	2.2479571717123648	2.3155636694794577	2.9375025652564375	1.771542048714683	1.9609166441203134	2.2290479437504636	1.5854774057255536	2.6881389288904756	1.799472488652416	2.515429648354374	2.4202068091652773	1.8405482550067007	3.2980495830255663	3.230879043082411	2.6972539037697927	1.7164744008494417
Lyz2.05B.FP257.S54	0.8790773735213421	0.7310217060623295	1.4045745365085323	1.2429427426179096	0.11995893046467895	1.1832231621368616	3.3310678512247724	2.2281755132550556	1.0913218921751588	1.4479619329898439	3.00237606202335	2.6826650375095618	0.7135407633482912	1.2431112946912954	0.26777632256345535	1.0498401166417057	1.4237459989386398	2.2384977360020204	0.9419163366640444	0.7481537123453466	0.5398811249691149	0.8604028413592089	0.913441540737196	2.121718211871832	1.103020621648294	1.7254106474825597	0.7630008874390486	1.2071548893704054	0.830460895517146	2.0347520915920443	0.6894460459005758	0.4060295220309291	0.6071595098978607	0.0	1.5885597202050419	0.24983133381116696	2.0467256262001667	1.0647555219720817	2.904232246855523	1.122604343900428	1.275023440002716	3.045954579266216	0.9643839099159905	0.5458388028562553	0.2737007161759261	0.4654255201213023	1.0279705423658643	1.209034275160624	1.7812631387031268	1.1667462674894131	0.9861447206602577	2.5605655793824718	2.817360628612046	1.9443536289702226	0.18499991170666188	0.5211912464418483	1.1132142663870075	1.2910878467431166	0.83360743428638	0.8869133245795126	0.9408069241436094	1.4435269370431976	1.3284580511112896	2.1921361499744574	2.303740997599796	2.2022159470771605	1.7140117434790272	3.001768606541295	1.4846233071613453	3.2504696287635357	2.323889551755254	2.548631351150262	4.070636377753234	2.791728674752646	2.5563372041192065	1.6982212076247545	2.267616842795515	3.24490027006675	2.848242241314278	2.773840614226523	3.337342290753083	2.2007129705739947	2.5558794621457888	2.8177362337626057	2.058458956648189	3.0933509522377944	2.314694650670102	2.9205104086960785	3.008266718387647	2.418054559626579	3.7795825151578026	3.686517118365234	3.1829221497730344	2.2801447036148743
Vil1.08B.FP94	2.4598426986916806	2.207072437889204	1.7042438341312427	1.521938791919894	1.6854759413616247	2.475415848988758	2.4318627946561513	2.5734764395871923	1.4561315001815311	2.1882248762934178	2.0379812430253215	2.4211594116213844	0.9209357233555314	2.154616026259552	1.8169486955371001	2.636641159095589	1.807222195117754	2.6629340835491595	1.6189952592362433	1.8491615770693923	1.9606830731426665	2.1264160829115	2.336461811157166	2.3705364321392097	2.3768662081725855	2.392080203815857	2.3032014569470545	1.419147945762597	2.0807422713564954	2.2803709742745166	1.9640021490250426	1.8467117312461867	2.1106594128132468	1.5885597202050419	0.0	1.5862900020427715	2.0342326283586103	2.212026530881738	2.3007707881432222	2.1154589706711726	2.8107790119187377	2.1734481926966627	2.504852784073478	1.1290720487196224	1.784099594532123	1.7083620026239883	2.075699790889541	2.6957557215301486	2.427584458794728	2.6488923868868786	2.505993042663353	2.0579718171622474	2.131172822877369	2.028689209626239	1.6943751537776284	2.091712842378075	2.64723453717732	1.7520083358937362	2.3176655151053795	2.0674344137634835	2.5079494573873213	2.538825863851464	2.8906450872749665	1.059016079393244	2.9606074068482444	2.7217665041643535	2.7744461469040416	3.2946508604764277	2.5993401125842106	3.936665083765949	3.066887216506581	3.3649266729780933	4.920425365820047	3.7105342203667298	3.1776311821656433	2.8178285942161407	3.1450713039786597	4.491536869331249	4.166849718842603	3.602178865826632	3.946247890766435	3.063687622263967	4.017529826512384	4.057607323389914	3.0349282259295944	3.74283146118232	3.8829049880119393	3.5942303871409926	4.415606333719515	3.9331870365780133	4.5753385483284035	4.410232579469687	4.042400964334268	3.470194694276322
Vil1.02B.FP21	0.9309013741154446	0.6874221518756926	1.189417016034453	1.0367056218122426	0.3422957968166306	1.0570787044791077	3.1835027044740327	2.022240156696254	0.9008529277832955	1.249860998570997	2.8666298654412965	2.485734620808494	0.7586794258775044	1.0620862089606715	0.31253262054852116	1.1175685745089348	1.2051791039313917	2.036126877482105	0.7281240640651584	0.5381825902205201	0.4156386965636638	0.6947530632965351	0.8271211943985584	1.9153381189622782	0.9742958532206345	1.5453582605521436	0.7825227357033386	1.0122536757842957	0.699640335894017	1.8257291358331555	0.5246920992970241	0.2817777977358602	0.5464126953221098	0.24983133381116696	1.5862900020427715	0.0	1.8502553092278953	0.8981195952479887	2.7722934435682673	0.9328148370127921	1.24264786857045	2.9160714386176636	0.9387260515795852	0.5120473374195672	0.22827305614466378	0.2595097172745059	0.8387327351415994	1.1577907603330413	1.5973094911485206	1.1210765718678262	0.9389413046870149	2.446431341057021	2.6760586338850083	1.7376073360242277	0.33004561566949264	0.5276681973713521	1.2389598795778898	1.0706518180797058	0.7816604734755427	0.7069778675253086	0.9668103518991108	1.267511270762449	1.3338926665207738	2.091664097192702	2.129236886258523	2.0304315682571112	1.5811997082562823	2.8225409214275197	1.3512663902223518	3.06807803100584	2.1593543316755937	2.383831657490951	3.8996740518277377	2.631924631930817	2.376908786826191	1.5709062838903602	2.10426640217365	3.1250193471213277	2.7405319853639196	2.604694753072187	3.163129314439316	2.046502867846221	2.4986770475355016	2.689658565072183	1.9007305349773134	2.918315069263618	2.3317052860923484	2.7479134364104962	2.9505363096274775	2.3853875459607163	3.6074315360385687	3.5095294194917734	3.0156915998635285	2.1488631029849548
Itg.16.FP479.S81	2.4567696884597363	2.0013086598025494	0.6868857918610992	0.8366388322281342	2.144146130694615	1.7692590806334327	1.671266689037787	0.6325318360649428	0.963174838867349	0.9666607184850575	1.5220864498156648	0.6557074278685292	2.039077703773957	1.192493881315686	2.1352442650418793	2.6940545305292156	0.6905242404846392	0.7620451216508541	1.132147507536016	1.471386083289322	1.842761416699256	1.6458636667434279	1.9357447878529002	0.4166456301386134	1.711874997259893	0.9301269026693522	2.2141752806816974	0.8820758186191752	1.6317257985666362	0.3678181310947076	1.6492837369085005	1.8675147054061212	2.004515070804553	2.0467256262001667	2.0342326283586103	1.8502553092278953	0.0	1.4935716676328885	1.2388756849700129	1.2893261479764573	2.4335197223683775	1.4921464409645158	2.2687406190161585	1.895080924281314	1.9523126163475033	1.6704015958748226	1.3604299233911001	2.2372431715681698	0.9067214405188665	2.210289487144288	2.2093632428256593	1.107181219761447	1.1546638720665685	0.1736283870635573	2.178314574819675	2.1797213398521493	2.957636805209158	0.8185933469074597	2.0474574889220705	1.5294411487899389	2.3987555524487285	1.4968425558722016	2.6059350008497115	1.4474717126534364	1.2268310779948828	0.9763961162190816	1.6092460607631887	1.336851747092097	1.5890300766489218	2.038267453257166	1.3999899339258555	1.675119453971282	3.0591361638972536	2.0430625126236426	1.3498819024749134	1.7047576286097434	1.569294693979878	3.0939764827986687	2.932164038698925	1.86339353718404	2.033023103580874	1.5277240121183866	3.120345608290386	2.709535540867557	1.6068158282299874	1.8617096127414228	3.4342005184960533	1.7495153481476444	3.3668453480244316	3.208075546139941	2.703354572862269	2.504703114264868	2.2661537286127102	2.1835347744829785
Vil1.05B.FP55	1.0236382085124511	0.589282607516636	0.970736596868981	0.9695590007796345	1.0941196232871264	0.31256698457080423	3.0971085258797073	1.388755485514789	0.8951387574375642	0.5665551385238268	2.8621148534937775	2.132014913608934	1.57787869272841	0.3211951145171209	1.0061819347852268	1.2494273440968016	0.9011039084118826	1.3507169254362106	0.660319200148669	0.41016682461056	0.5741001597534661	0.25122836722042724	0.4577029482653072	1.367547974142199	0.2362016438545727	0.8102438366972249	0.800157551620644	1.0231809824271534	0.2672173054619375	1.30869097620753	0.3819919537688742	0.6909279904675587	0.6454773705732909	1.0647555219720817	2.212026530881738	0.8981195952479887	1.4935716676328885	0.0	2.5644234177628045	0.20679793800568813	0.9417711393881306	2.843839429802735	0.7919305876657136	1.33213749417878	0.8202554498976856	0.6439820256948463	0.16896319396860035	0.7482042691906152	0.861033707768177	0.7226529385064604	0.7272257871578639	2.256587994350995	2.527496900777194	1.365247559532625	1.1367863213842098	0.8677425307985923	1.5666732505246648	0.8122210891059639	0.5918578056767607	0.19900925659941218	0.941158507480773	0.38858020583559977	1.1132553850941156	2.3427860139990693	1.3109499927884336	1.291466959873268	0.7063018360171817	2.1058355074943074	0.4815345642484165	2.2027994042257935	1.3096507527101104	1.5035168151372298	3.0074101622179725	1.7349790666400362	1.5538103063832263	0.7001036803080392	1.218598169694999	2.2967747902408187	1.9560002986794074	1.7178029677531959	2.3122440307505068	1.1712689795955369	1.8674487544436682	1.859923394103793	1.0047079111057693	2.063152927916549	1.9887530351757738	1.8913771261054393	2.250046787122847	1.8573839646913817	2.717729241807098	2.6299646987352623	2.1220412191415887	1.2884350122089947
Vil1.13B.FP156	3.428040676724632	2.9849507627537872	1.7981616340677156	1.8553601352923927	3.0028241129807616	2.829888565954948	0.8466947979119206	1.6568905813328372	1.9169920194809182	2.086260260620615	0.822611389616041	0.9849815137689043	2.7054061441282617	2.2637843197413337	3.0719128359066783	3.6795927407297775	1.8386828802940791	1.760517665244931	2.1561576805181693	2.5146648375699345	2.8445710540038136	2.711432862810678	2.964083439998148	1.520588083024036	2.76168708384245	1.966903239655941	3.1743385627728333	1.8389325991756118	2.6381811504519144	1.536858184638893	2.673265567126551	2.8425436333794902	3.0045773261655215	2.904232246855523	2.3007707881432222	2.7722934435682673	1.2388756849700129	2.5644234177628045	0.0	2.3778074593290603	3.483826418945441	0.538813090678195	3.29391058780039	2.6867841821490943	2.8883887110134037	2.644269806242535	2.4401464430317072	3.2742629271552324	1.9521554069167177	3.2329158219706335	3.2501122567142713	0.424228718524165	0.30380331612857625	1.4105946715223612	3.06831640136215	3.160031333458245	3.903429639152949	1.9377730390453938	3.0554876767400345	2.5950763776280326	3.3829400051045697	2.61783576270042	3.6252185521045224	1.370763511772586	2.1032807973607466	1.8121288640343958	2.59357866141139	1.7518329413414075	2.6059130358072666	2.748524929762153	2.2638324321970704	2.535493633124618	3.752410361806691	2.9119974715264134	2.1624621519521927	2.7015796389922	2.510422175008374	4.055341811656617	3.947766088755685	2.7098647957571447	2.612924757317432	2.434183871701594	4.150363474951322	3.7204389491310854	2.605230023460614	2.533430030301247	4.4502636328421366	2.4667981047404144	4.321019956239621	4.245181966590418	3.380391095922307	3.147905111187633	3.0615980286262037	3.1986267505164108
Itg.12.FP467.S69	1.2081157075389326	0.7622812056119679	0.7722032705711731	0.7887609985823889	1.171651287297174	0.5069493543982145	2.896982912903593	1.2135073661360498	0.7335120829894413	0.3837421843988961	2.6667446930919088	1.9288337062673138	1.5514401529867134	0.16380003229941048	1.096217529243341	1.4367989677578068	0.6982430080310661	1.1885000650781534	0.5197116478331087	0.4016715557744277	0.6844142168532491	0.39020194567497446	0.6553083147362463	1.1765023154517138	0.4384675601859794	0.6665984888532185	0.9785628436598329	0.8511789516054721	0.4030362175702068	1.1127040689980892	0.47182743819495965	0.7772236782176896	0.794851634215396	1.122604343900428	2.1154589706711726	0.9328148370127921	1.2893261479764573	0.20679793800568813	2.3778074593290603	0.0	1.1459425901134301	2.651218966430398	0.988265477120071	1.3083765088732382	0.9032312772525972	0.6738416043358542	0.10209129393920256	0.9545399924092973	0.7151920732400502	0.9294387262652811	0.9246927292557232	2.082188412271517	2.3336266477464878	1.1595058183389122	1.2107262970670152	1.0072948169233271	1.740631375776506	0.6167774605719049	0.7807328268718166	0.28726749513886307	1.1337700624752263	0.4248352209785648	1.3191661680323035	2.1743981367132905	1.212847205808602	1.1615712675543084	0.7467881076313576	1.9672906376789894	0.5549636000756261	2.1353515733186432	1.2394606594711342	1.4587497305102037	2.9857246711754706	1.7227583738763037	1.4559760893887597	0.7694798833535081	1.183849040101973	2.3804432306536163	2.065786941035806	1.6786229870049667	2.2352551664952016	1.1358438607486072	2.030543227141066	1.9434859499119885	1.0000033005233642	1.9887116981941557	2.1892862024932067	1.8191535852913263	2.3938627844426454	2.0392344606893253	2.682941540128481	2.578358262400486	2.096797175902527	1.3656601020353127
