	IL17.DTT.115	IL17.DTT.117	IL17.DTT.127	IL17.DTT.129	IL17.DTT.139	IL17.DTT.141	IL17.DTT.189	IL17.DTT.201	IL17.DTT.199	IL17.DTT.217	IL17.DTT.219	IL17.DTT.25	IL17.DTT.27	IL17.DTT.105	IL17.DTT.103	IL17.DTT.49	IL17.DTT.51	IL17.DTT.85	IL17.DTT.87	TKO.DTT.1	TKO.DTT.3	TKO.DTT.43	TKO.DTT.45	TKO.DTT.31	TKO.DTT.33	TKO.DTT.19	TKO.DTT.21	TKO.DTT.55	TKO.DTT.57	TKO.DTT.69	TKO.DTT.73	TKO.DTT.75	TKO.DTT.87	TKO.DTT.91	TKO.DTT.93	TKO.DTT.103	TKO.DTT.105	TKO.DTT.109	TKO.DTT.111	TKO.DTT.123	TKO.DTT.127	TKO.DTT.129	TKO.DTT.139	TKO.DTT.141	TKO.DTT.151	TKO.DTT.153
TKO.DTT.87	2.712698109479235	0.8780222254619163	2.599558772648457	3.6878156579631387	2.331200469964979	1.6946777721566035	1.933983446133287	0.3295202509090082	0.6971656766860018	3.3493385350550198	0.7708737853321677	3.365878777865857	1.5776199410646408	1.469011951876465	2.5950729670222916	2.866177811298305	1.0831011486902824	2.3239770917163614	0.9749771483943163	3.6365643770064793	3.1744112242555036	2.21809289786534	0.27930355197910894	1.0119065313169677	0.4187393626945545	1.1981804186369767	0.4775595453910123	0.8445569376447105	0.6585287841878456	1.5795098886395622	1.6206793473859362	1.0775808369925106	0.0	1.9032699246255305	0.7887045184863059	2.053951140909144	1.0459223582515458	2.48408363375834	1.0685802009216285	1.9501606823013298	2.2890345580649853	0.3524591769957486	2.3388963134206495	0.8858577112636733	2.613295274624487	0.9458776803498814
TKO.DTT.91	0.8252368694889929	1.5902138771245753	0.7586924172668541	1.916455064618661	1.1100472308329405	1.9248206245571524	2.253939393281806	1.6912623927676114	1.3785060201134036	1.546727918636233	1.3139539730255	1.4742114710353011	1.6088297347340275	0.8022967034573627	0.8216735540052683	1.0522438654531654	0.8743451625016905	0.42381266018938063	1.1217259226288512	3.702476194046656	3.3320715815810535	0.9841954079023284	2.03488522554645	0.9387502096872136	2.146203050310062	0.717159214120433	1.6314900173952276	1.1757836463911082	1.6785684913372887	2.322425043044231	0.7055363506212258	1.4072598798540874	1.9032699246255305	0.0	1.1571443708359992	0.3440859780425757	1.2846891780777427	0.6040778071427183	0.9458005167713931	2.1143026758581476	0.40965128367152187	1.636246291693034	0.8681295001336453	1.663864280107593	1.4044960015823997	1.8781610913912474
TKO.DTT.93	1.9806921025226145	0.916554935866931	1.855309711574176	2.9269740694456248	1.5874475771649357	1.3534926702036643	1.6811378209941759	0.5448750353082922	0.30072588869895	2.6704556178885883	0.26621718609284356	2.603024350766575	1.1218438073142845	0.7030111273418018	1.8388408429885712	2.169533665347126	0.3368147784692914	1.573996715366938	0.2734287582488589	3.715025755581439	3.2661838293294103	1.6710249892030007	0.9743845365379666	0.25836616122475026	0.9967985151996522	0.46245250078914973	0.655756956338851	0.3403396670170608	0.5872986677649397	1.5171060030856196	0.8496924377507149	0.5999574755768861	0.7887045184863059	1.1571443708359992	0.0	1.2880642589316995	0.8444521658567907	1.7149540421966243	0.47267191921300133	1.9468330222922472	1.5465676522372576	0.6059804429507474	1.7265196982696212	0.6780548834672059	1.8903669653472905	0.8874078142233776
TKO.DTT.103	0.806640933399793	1.8625049268689038	0.5924966362825818	1.6617538426762055	0.8185117644862558	1.791372880190028	2.0968942211746615	1.805144843275287	1.4542624888308866	1.5535200158238314	1.3851475618159828	1.3311623583746968	1.4749541295316226	0.7764432451875626	0.5600747402367069	1.1470503621399826	1.0490868228535593	0.47005293188458735	1.1841910933882607	4.031854715654803	3.668655389405743	1.3000163111534153	2.2200151757719255	1.0468821066493068	2.245184247812144	0.9111276851390618	1.8437275219775613	1.2618147331158318	1.735047709664659	2.2306419396109276	0.6223202062994777	1.4008025322072315	2.053951140909144	0.3440859780425757	1.2880642589316995	0.0	1.56617556679386	0.4816773430835987	1.1852909433195635	2.4501712249438286	0.527422390982494	1.827236143733085	1.1503859973992385	1.6799487140828269	1.089338732333703	1.87931148051541
TKO.DTT.105	1.9800071853236905	0.37854913565089643	1.9902570541631481	3.1841959698479	2.1617821191727318	2.194897404286562	2.5143337996580897	1.0721008772269855	1.0777255728240842	2.512545476227818	1.0841483823503477	2.7029964202715346	1.9484652866696777	1.3447441139603478	2.077093891659548	2.0189886328599784	0.799571106480662	1.6460922242779361	1.0966432014156862	2.8747576699970394	2.437863088770697	1.2349758344674668	1.0135658850274263	0.89931384166754	1.4462196517317454	0.7794630595248899	0.6532073792665017	0.9385279064629627	1.323692256269644	2.3183001756650845	1.4323185703243102	1.4442202839873242	1.0459223582515458	1.2846891780777427	0.8444521658567907	1.56617556679386	0.0	1.877013912257633	0.5818653355496267	1.1325403305318276	1.5828528528701393	0.709659869983834	1.4038142548455417	1.482211872549239	2.4812201082774705	1.6646992396721696
TKO.DTT.109	0.42842287008352586	2.181902187983868	0.3430986908603711	1.3549617629033823	1.0032094205357711	2.199200688488423	2.5014508936138324	2.2487211046427023	1.9075658806513025	1.1944690473738602	1.8358039969530184	0.893030462245632	1.8966457437083628	1.194318608636002	0.40282356000396513	0.7834480913404637	1.4354588425954102	0.2670136323826729	1.6254826382218404	4.078372803536789	3.7425392717462067	1.2566670287363226	2.628706694033063	1.4888126196166496	2.694822974386556	1.2983251412753003	2.224038214692422	1.722413568499946	2.1853081423085423	2.6725648606419736	1.044318741829953	1.840165107464601	2.48408363375834	0.6040778071427183	1.7149540421966243	0.4816773430835987	1.877013912257633	0.0	1.526504156845958	2.6018827865164162	0.36089858371883765	2.2294779238719964	1.035708798573227	2.128233458857094	1.2052147399939737	2.3309002874623967
TKO.DTT.111	1.7387686378257998	0.7315902714603861	1.7010754276396765	2.8377894311457403	1.6582161877593182	1.746175954893531	2.094824554180833	0.9307003525509703	0.772657551450451	2.397688843038856	0.7351451900393978	2.4063027391837566	1.4938222112669874	0.8161454583252032	1.7377494281399861	1.8482734818817397	0.2607104330513737	1.3348211317315142	0.6473048559102302	3.3673320988102162	2.9194147030703492	1.2415252643239505	1.1527886988761433	0.4955232360387309	1.3689815621445849	0.30918205019027145	0.7134633372743268	0.7027338701621981	1.0351710446814288	1.9696098181903288	0.9239947302706971	0.999248516459005	1.0685802009216285	0.9458005167713931	0.47267191921300133	1.1852909433195635	0.5818653355496267	1.526504156845958	0.0	1.595043929132639	1.280650586203488	0.7581933384278361	1.3224527019009078	1.1238189451306757	1.9844114178085808	1.3378165253857615
TKO.DTT.123	2.563376391369402	1.111023419927035	2.7193688125596975	3.8986919165761367	3.137490512290437	3.2967415266563975	3.6242484076358656	2.0935899451357853	2.180926797553635	2.8704345596010357	2.1899345094145497	3.2784422956565256	3.0604577082410303	2.3889555252494916	2.8762922373140283	2.4078304034626195	1.8518387972564354	2.3366498755950773	2.197223517306084	1.7962664002542168	1.3270278878421657	1.4597930594685602	1.7759822570213615	2.0132760915167673	2.3598333498495423	1.8263320200575885	1.5490684618376789	2.070082164763078	2.3794513374164152	3.402120830934219	2.460108148453426	2.534283002244624	1.9501606823013298	2.1143026758581476	1.9468330222922472	2.4501712249438286	1.1325403305318276	2.6018827865164162	1.595043929132639	0.0	2.247224131435512	1.6596274004272695	1.7182770308388258	2.5547336398549336	3.460607770187158	2.723750555014752
TKO.DTT.127	0.4872019963938945	1.8907630694622781	0.5781853950993898	1.6896682461905916	1.2247167372700667	2.2534571748436534	2.5797004750913954	2.0861140877795994	1.7780027936110754	1.222020970070835	1.7108568370583919	1.1426591560878625	1.9442697087036225	1.1470993041032267	0.7131009362076779	0.6776230840202538	1.242404441862769	0.10451111708060752	1.510176371588808	3.7306608832976744	3.386722774549212	0.9041064471882216	2.404034878943635	1.3400758321684505	2.541598490679842	1.0961302109776818	1.983125963716832	1.584200972202454	2.0709743615606135	2.687610737919647	1.0329873503373999	1.7796114528628286	2.2890345580649853	0.40965128367152187	1.5465676522372576	0.527422390982494	1.5828528528701393	0.36089858371883765	1.280650586203488	2.247224131435512	0.0	2.005006441179435	0.697609262382784	2.0481748276919567	1.477992161277215	2.263034503861629
TKO.DTT.129	2.4361494506854338	0.5581789865062461	2.357762435623802	3.4834801946638807	2.19318884991566	1.7780965064143675	2.0622071423369803	0.4400493306376806	0.6599954771307687	3.0606358253908663	0.7091584719694541	3.10987958794054	1.609420660033647	1.30654022162874	2.376135862851344	2.559196567112361	0.8302044488559768	2.0492736125371356	0.8544157329660983	3.3916282158725726	2.927519072881226	1.8754622060766037	0.40082202629042446	0.8237359268234324	0.745370187885497	0.9340081590468818	0.1639034958560766	0.7310758866761599	0.7593462494399681	1.7702589126846249	1.4514329696102333	1.067142362937484	0.3524591769957486	1.636246291693034	0.6059804429507474	1.827236143733085	0.709659869983834	2.2294779238719964	0.7581933384278361	1.6596274004272695	2.005006441179435	0.0	2.0049778559392424	0.9690363157777204	2.495409262125687	1.0978063937298315
TKO.DTT.139	0.9046508980537623	1.7039310007706518	1.1665432301036471	2.2421793633815237	1.8944982196845328	2.7412130492443993	3.086095587499277	2.22397533613347	2.0075746291655836	1.2890432753401535	1.956750155970555	1.5750111258688153	2.435591087460233	1.5864372987306645	1.3635787259323007	0.7085428258200138	1.4196420022256089	0.7895709897934459	1.7971246039836035	3.074151453725227	2.7474393527343475	0.2595800829926835	2.37461265663155	1.5830118437595817	2.6720694015780366	1.2799910616213794	1.9450147373520623	1.8045283223716846	2.308931966362082	3.105965777439616	1.5315103563890515	2.1326579186109944	2.3388963134206495	0.8681295001336453	1.7265196982696212	1.1503859973992385	1.4038142548455417	1.035708798573227	1.3224527019009078	1.7182770308388258	0.697609262382784	2.0049778559392424	0.0	2.3495276811897807	2.166314967378281	2.571866652459639
TKO.DTT.141	2.4606648260246593	1.458996088825427	2.2633533428290518	3.178191778427213	1.6590157214016437	0.8227867409098184	1.107586228019675	0.5757953254752609	0.4288468296596932	3.188466742603291	0.4327098908488949	2.9880656579306906	0.7289518761977228	0.9435792390774885	2.17993885501702	2.711836184256897	0.9425248868040856	2.0540283978704843	0.5559067786874157	4.3226489979201705	3.8605252416687894	2.321755112814698	1.1493169314790332	0.7992460924574242	0.7671906015900803	1.076603454852879	1.0600718156488385	0.7311112985062026	0.22744886947780596	0.8661905681645775	1.0966087201268373	0.30835117995020384	0.8858577112636733	1.663864280107593	0.6780548834672059	1.6799487140828269	1.482211872549239	2.128233458857094	1.1238189451306757	2.5547336398549336	2.0481748276919567	0.9690363157777204	2.3495276811897807	0.0	1.8988411830091823	0.22372527555779623
TKO.DTT.151	1.583175277183192	2.701498946568054	1.2735810393324611	1.4866932541915612	0.3304338191087172	1.5042303529924164	1.6975439888459802	2.295889595007297	1.9170195964374401	2.2443667616206207	1.8429765895791255	1.619704889735114	1.305544344777899	1.206612381945705	1.0372660039616302	1.9746126770167418	1.7594071793360682	1.4003044643315998	1.6542292756324515	5.1044119954295155	4.720906207141572	2.3421716330993227	2.844697151681191	1.6932937432588184	2.6391016111445866	1.7121785671391918	2.5378407063081507	1.8588105084713662	2.065614598918659	2.0500489261138886	1.0694682127712363	1.613510919004726	2.613295274624487	1.4044960015823997	1.8903669653472905	1.089338732333703	2.4812201082774705	1.2052147399939737	1.9844114178085808	3.460607770187158	1.477992161277215	2.495409262125687	2.166314967378281	1.8988411830091823	0.0	2.0226257487417465
TKO.DTT.153	2.667710556076287	1.6173482474717866	2.4575760300696072	3.339479926953498	1.8057539361932333	0.7817382661823641	1.0087596452438106	0.6734270870454211	0.618059376808714	3.3942369158959522	0.638371636938763	3.1804281260698617	0.7716506139168126	1.1470940220044286	2.3643315200233177	2.9280515338827215	1.164081450638938	2.265615568708741	0.7768520724622691	4.481087665904644	4.017041366646489	2.542249151135384	1.2103844612464443	1.0122753110471059	0.7248455230077484	1.296818219369017	1.1981167756859183	0.9095953107696224	0.34579857020779375	0.6910170991992483	1.2929798505914671	0.5005099083506637	0.9458776803498814	1.8781610913912474	0.8874078142233776	1.87931148051541	1.6646992396721696	2.3309002874623967	1.3378165253857615	2.723750555014752	2.263034503861629	1.0978063937298315	2.571866652459639	0.22372527555779623	2.0226257487417465	0.0
