Module	Mouse4A.FP19	Mouse9A.FP102	Mouse2A.FP07	Mouse2A.FP09	Mouse6A.FP31	Mouse6A.FP32	Mouse2A.FP08	Mouse6A.FP35	Mouse6A.FP36	Mouse6A.FP33	Mouse8A.DTT88	Mouse6A.FP34	Mouse8A.DTT89	Mouse10A.DTT110	Mouse8A.DTT86	Mouse8A.DTT87	Mouse10A.DTT112	Mouse9A.FP101	Mouse10A.DTT111	Mouse8A.DTT85	Mouse9A.FP100	Mouse4A.FP21	Mouse4A.FP20	Mouse4A.FP23	Mouse4A.FP22	Mouse8A.DTT90	Mouse10A.DTT109	Mouse4A.FP24	Mouse1A.FP04	Mouse8A.FP88	Mouse8A.FP89	Mouse1A.FP03	Mouse8A.FP86	Mouse1A.FP02	Mouse8A.FP87	Mouse1A.FP01	Mouse8A.FP85	Mouse1A.FP06	Mouse1A.FP05	Mouse9A.DTT101	Mouse9A.DTT100	Mouse9A.DTT102	Mouse4A.DTT19	Mouse4A.DTT23	Mouse4A.DTT22	Mouse4A.DTT24	Mouse4A.DTT21	Mouse4A.DTT20	Mouse5A.FP30	Mouse6A.DTT35	Mouse7A.DTT37	Mouse10A.FP110	Mouse6A.DTT36	Mouse7A.DTT39	Mouse10A.FP112	Mouse7A.DTT38	Mouse10A.FP111	Mouse6A.DTT31	Mouse10A.FP114	Mouse6A.DTT32	Mouse10A.FP113	Mouse6A.DTT33	Mouse6A.DTT34	Mouse5A.DTT30	Mouse5A.FP27	Mouse5A.FP28	Mouse5A.FP29	Mouse5A.FP25	Mouse5A.FP26	Mouse5A.DTT25	Mouse5A.DTT26	Mouse1B.DTT13	Mouse1B.DTT14	Mouse5A.DTT29	Mouse5A.DTT27	Mouse5A.DTT28	Mouse10A.FP109	Mouse8A.FP90	Mouse1B.DTT15	Mouse1B.DTT16	Mouse1B.DTT17	Mouse1B.DTT18	Mouse7A.FP37	Mouse7A.FP38	Mouse7A.FP39	Mouse2A.FP10	Mouse2A.FP12	Mouse9A.DTT99	Mouse2A.FP11	Mouse9A.DTT98	Mouse9A.DTT97	Mouse10A.DTT114	Mouse10A.DTT113	Mouse9A.FP97	Mouse9A.FP98	Mouse9A.FP99	Mouse3A.FP18	Mouse3A.FP17	Mouse3A.FP16	Mouse3A.FP15	Mouse3A.FP14	Mouse3A.FP13	Mouse7A.DTT40	Mouse7A.FP40	Mouse7A.DTT42	Mouse7A.FP41	Mouse7A.DTT41	Mouse7A.FP42
MF0086	37034.795	34091.015	32267.004999999997	23741.57	23086.34	35503.165	27623.025	17768.18	15088.525000000001	28667.335	9843.16	12400.560000000001	14607.52	33228.755	29777.535	40051.795	24843.645	34125.6	37080.67	40550.57	29637.96	33320.335	31762.989999999998	73474.545	70509.04000000001	18291.61	36849.64	53358.125	44867.97	19933.59	26847.92	28283.82	39738.855	33166.775	34905.095	27190.895	26829.325	34281.29	39396.49	20656.059999999998	24876.47	15382.325	32156.489999999998	48279.21000000001	16215.490000000002	29516.324999999997	24905.165	27504.155	19464.875	8904.43	22746.25	31717.845	12302.085	32090.17	69700.345	23639.835	45603.875	35718.245	53305.96	29063.075	88286.015	31007.115	3708.875	14134.185000000001	27795.18	24670.96	52895.854999999996	19783.09	30040.06	30292.28	34146.585	35268.6	37953.395000000004	13564.080000000002	35711.765	15392.535	49843.075	39114.875	42006.195	12491.29	18709.43	12933.785	21853.5	22778.645	30938.575000000004	14163.369999999999	13814.305	47123.605	20993.955	67315.065	51222.13	24705.67	24459.95	45655.815	34077.72	51333.665	30756.184999999998	29963.655	19189.775	37828.415	31674.945	29628.96	11327.810000000001	26343.67	12325.45	20261.71	10735.415	14701.255
MF0083	117.08000000000001	135.83	25.994999999999997	81.75	56.325	86.17	42.745	42.835	16.0	168.17000000000002	16.5	24.665	15.17	28.0	72.0	85.67	27.665	27.425	37.0	100.67	13.5	71.16499999999999	75.83500000000001	0.0	0.0	86.33	331.16499999999996	4.0	6.165	6.0	42.83	618.0	70.5	345.91499999999996	73.745	252.82999999999998	46.755	6.665	18.17	23.17	36.835	46.5	91.66499999999999	14.334999999999999	0.0	25.5	61.0	83.58500000000001	16.0	14.165	45.415	45.92	17.5	112.67	99.0	119.66	49.925	119.16999999999999	29.5	79.0	8.665	86.17	6.0	0.0	0.0	0.0	60.415	23.5	43.585	78.83	83.755	70.5	133.17	0.0	105.5	42.33	44.75	28.0	69.83	4.5	23.505000000000003	19.5	38.004999999999995	127.07499999999999	151.17000000000002	6.33	11.17	121.0	17.33	444.41999999999996	167.83	169.33499999999998	17.165	70.33	55.755	238.17000000000002	19.585	15.335	7.585	84.255	49.995000000000005	74.505	20.665	22.835	18.0	10.5	7.0	16.0
MF0040	2032.665	17699.19	349.0	1362.71	957.43	1060.76	718.29	2251.38	1332.19	1770.53	154.14	1097.19	187.29	1646.5	489.0	21141.5	459.38	5940.43	1147.5	1297.9	7124.24	546.835	628.165	147.38	75.33	239.38	9813.665	350.0	714.1	511.38	388.29	2378.47	660.5	1049.335	1240.71	3506.665	1658.5	173.67	207.53	855.1	764.29	868.86	2164.335	239.835	69.5	705.5	7918.0	4908.165	728.38	770.665	1115.335	331.14	387.29	7113.835	1465.71	759.665	748.29	3676.335	7175.33	2764.5	8548.76	8881.335	257.0	203.76	208.43	279.67	460.62	290.19	554.29	3381.165	1361.5	2229.165	3309.0	94.96	12090.835	636.5	1145.0	190.04	7258.5	136.33	317.5	288.53	270.71	433.86	796.9	1462.71	1345.71	11760.5	2394.04	1078.96	18685.665	1057.835	291.33	850.86	347.43	875.835	12154.47	7625.96	189.24	901.1	586.71	520.57	408.5	860.96	882.5	1033.29	307.33	2649.67
MF0084	7.0	9.0	13.0	19.0	4.0	8.0	14.0	53.0	16.0	7.0	30.0	28.0	65.0	4.0	45.0	11.0	43.0	5.0	2.0	86.0	5.0	9.0	9.0	13.0	7.0	161.0	608.0	12.0	8.0	6.0	7.0	1214.0	0.0	8.0	0.0	13.0	2.0	7.0	18.0	37.0	38.0	80.0	13.0	27.0	10.0	9.0	11.0	13.0	78.0	13.0	27.0	0.0	18.0	43.0	4.0	13.0	3.0	13.0	41.0	47.0	8.0	22.0	13.0	24.0	27.0	15.0	16.0	10.0	18.0	8.0	27.0	22.0	9.0	8.0	26.0	56.0	0.0	11.0	9.0	3.0	3.0	16.0	12.0	6.0	12.0	12.0	30.0	50.0	85.0	87.0	103.0	306.0	32.0	0.0	3.0	2.0	13.0	21.0	8.0	38.0	10.0	7.0	16.0	14.0	28.0	6.0	9.0	9.0
MF0082	213.75	11.0	45.25	225.5	19.25	37.5	111.25	54.5	16.0	48.75	32.5	31.25	65.75	33.25	86.5	94.25	47.25	7.75	42.0	103.5	5.75	147.25	145.0	13.0	7.0	166.0	651.0	12.0	8.0	7.5	19.25	1260.0	0.0	174.0	0.0	172.25	90.5	7.0	18.0	37.0	38.75	80.0	99.5	31.0	10.0	22.5	132.25	161.5	80.75	18.0	42.0	0.0	19.0	86.25	86.0	64.75	36.0	44.25	47.0	69.75	10.5	44.25	13.0	26.75	27.0	15.0	86.25	27.5	100.25	86.75	88.5	65.5	140.75	10.0	111.5	73.75	0.0	11.25	91.0	5.75	8.5	22.25	22.25	44.5	48.0	12.0	30.5	167.75	85.0	796.0	350.5	321.0	32.5	0.0	38.0	61.75	20.25	23.25	13.25	126.25	80.75	79.75	25.5	19.0	28.0	6.0	9.0	9.0
MF0080	4212.875	3054.5	450.25	2208.0	544.25	633.0	814.375	959.125	632.25	1453.25	300.0	148.875	553.75	565.75	1618.25	0.0	221.0	822.5	1072.0	1471.875	251.625	2478.625	2083.375	94.0	96.625	1041.625	1441.375	124.375	583.625	1825.125	2044.0	591.125	0.0	1139.125	1173.625	1689.75	1470.375	71.625	152.375	41.625	274.0	0.0	947.375	0.0	81.75	0.0	902.25	1443.25	822.0	359.25	1117.125	0.0	0.0	1670.25	1287.125	0.0	782.625	0.0	4147.875	1284.375	1302.25	1098.125	0.0	1113.25	378.0	494.125	10445.25	363.375	2569.0	0.0	0.0	645.0	1388.75	322.375	1284.0	416.125	292.125	4283.5	702.125	129.875	0.0	200.75	857.0	630.375	4310.5	780.0	476.625	0.0	1209.25	0.0	1530.0	1316.625	116.375	756.875	0.0	1118.625	6988.25	4732.5	243.75	633.5	394.625	358.5	0.0	3429.625	0.0	1129.75	0.0	912.25
MF0005	16310.58	20042.11	22491.59	9308.16	14921.86	24273.41	16015.39	7892.71	8625.69	18673.0	6102.14	6270.52	13667.79	24911.34	17582.79	7821.13	9816.31	29729.43	25932.34	24402.2	26247.32	15313.96	14178.91	35042.17	34047.58	14564.21	16508.93	24576.25	17846.75	21520.92	22635.04	15387.27	21064.49	8638.41	15548.31	6626.48	9249.69	12451.75	14729.59	12640.68	17932.29	10624.36	21181.29	21995.17	6893.0	11350.75	8686.33	12219.91	10377.46	5994.18	16384.39	19158.46	6720.29	12988.16	18229.31	10312.84	24072.26	18324.95	10412.0	14212.78	17984.59	13112.48	2647.25	9837.93	4314.68	12501.42	30396.0	15367.14	17452.72	11656.07	25365.42	24039.19	21346.14	7970.29	14522.02	7897.42	38646.95	53330.29	24819.49	5992.0	5016.0	3377.17	14494.16	12090.94	15142.5	8637.46	8703.71	11168.22	11175.46	16457.73	16376.55	7502.82	9117.66	27758.94	22385.63	15803.12	2995.33	2825.79	5477.82	23093.9	20509.41	17362.62	5100.11	11889.54	7749.75	7342.29	5469.75	5887.25
MF0049	33489.805	33620.28	16583.57	22514.74	16365.17	24370.015	18665.739999999998	8275.41	4427.995	22076.239999999998	5939.68	3778.865	10289.380000000001	19514.199999999997	24215.805	40798.565	8601.12	16372.485	22787.14	29600.415	12631.835	27514.600000000002	23658.595	18255.235	17670.705	13854.495	26045.775	13569.5	12172.23	16813.82	26109.085	20862.53	35941.86	32950.19	33460.604999999996	27093.755	27739.29	9783.21	11272.920000000002	6335.735000000001	7473.57	5652.295	22142.670000000002	12256.23	4142.150000000001	11046.255000000001	20725.995	22038.24	6362.0650000000005	2815.23	13353.755000000001	12743.505	3572.105	27951.52	27156.275	22627.33	20845.165	29371.7	18284.0	25341.364999999998	19099.73	26654.46	1039.375	6541.025000000001	3641.27	5812.17	52306.67	8885.21	19587.659999999996	29532.995	20512.165	22696.035000000003	30496.285	4127.395	29196.395	7127.9349999999995	23453.975	39872.354999999996	31794.195	4411.58	8041.805	5687.049999999999	12020.05	16978.03	31440.275	6317.555	4519.555	49167.565	8949.93	76030.2	47071.215	10274.295	4084.075	31563.705	23296.754999999997	56034.77	26554.989999999998	18784.005	4229.965	17278.11	14108.404999999999	13055.43	4547.275	16976.03	6463.325	7141.855	3532.245	7399.925
MF0006	86201.77	97661.3	94828.64	64069.83	74986.4	108524.37	79829.35	41729.65	46274.58	89801.64	28425.91	34054.31	62947.89	107775.72	82017.81	46519.3	54204.62	127437.14	115448.89	120186.74	124166.84	87723.83	75812.44	43241.37	40180.48	69495.09	79905.07	38788.75	52372.56	61190.88	89704.64	89813.15	108993.62	69731.55	90521.5	55059.56	60007.76	41550.76	53205.88	65180.08	88446.94	56719.87	101275.28	41373.1	18849.96	49982.62	47947.98	64939.53	51778.36	31341.55	73450.76	81499.94	34584.41	74605.69	117754.33	60866.82	116650.46	97621.32	73818.49	72581.81	128364.29	61509.89	13993.0	42393.8	23673.05	38148.02	96359.8	72690.05	88639.74	66641.32	113392.7	99955.9	96449.92	38773.91	73369.74	44817.84	162709.5	126566.33	105268.81	29524.48	30882.69	18684.64	68080.7	66066.25	70623.95	39442.0	44941.44	77713.23	51244.49	135590.94	90055.43	46802.91	53871.71	135369.09	106848.15	119803.52	41990.75	41801.29	31093.81	100646.7	86658.5	75347.3	27523.48	37774.51	33162.21	32392.91	25582.23	32482.78
MF0047	31382.51	52996.32	25462.129999999997	25173.65	23259.02	30944.04	25509.01	17443.535	16456.08	29331.54	14292.779999999999	12830.115000000002	33566.115	29351.214999999997	25396.765	37299.03	18526.55	50902.899999999994	31138.339999999997	35459.965000000004	53312.33	28836.77	23980.095	2032.275	1886.665	36167.315	29823.605	4593.25	9608.310000000001	32835.82	50225.09	28103.165	36343.725	31027.434999999998	34657.29	24493.510000000002	24457.88	8594.54	10628.42	21299.15	32086.24	18191.13	30580.175000000003	7179.8150000000005	4414.775	15774.130000000001	22568.415	24664.115	19109.605	10998.77	21450.36	19842.615	14001.73	32541.164999999997	33741.875	23117.420000000002	31040.879999999997	33526.76	23865.46	26009.09	37246.229999999996	28396.895	5077.5	15676.775000000001	7753.395	11450.46	44770.615000000005	21107.37	29269.09	30549.61	32346.715	27419.365	30928.385	14354.35	34856.520000000004	16595.91	40628.549999999996	66376.73	36255.98	10935.54	7299.395	4525.965	20206.04	22016.49	29672.985	17769.015	17177.395	45179.340000000004	21879.975	61114.885	46602.74	14154.529999999999	16823.575	41050.245	31196.37	51382.265	12961.689999999999	10380.685	11807.869999999999	26552.74	21972.190000000002	19658.355	10881.53	16951.525	12991.075	12488.105	10183.54	15518.880000000001
MF0004	6748.11	16383.47	9479.42	6868.57	10031.42	9688.66	9176.61	7012.67	8389.97	9212.07	2548.3499999999995	6036.22	6093.724999999999	8563.3	5423.4	2644.67	4416.525	22875.03	9773.18	10052.345000000001	23908.56	6961.41	5739.75	1144.17	0.0	6349.9	7372.700000000001	0.0	5273.36	9920.42	14706.93	22547.88	10358.48	9580.06	10417.45	7164.46	6673.8	0.0	5882.97	6067.575	8483.600000000002	5238.9	6112.555	2095.21	1219.07	4231.110000000001	2417.5	3361.045	9080.67	3505.055	5770.93	5765.33	3401.35	7137.725	11306.62	4064.1800000000003	11209.35	10029.45	10227.75	5003.450000000001	18093.86	5254.025	1447.75	3873.45	3529.36	0.0	11736.4	11420.87	14552.84	4173.775	8762.645	6311.07	5671.29	3558.975	6238.53	3799.005	14594.9	18028.42	7485.81	4123.25	1696.44	1125.22	7147.99	6703.3	5224.89	7074.5	8178.94	6214.799999999999	8871.25	9168.35	6325.049999999999	3851.675	4696.0	15685.47	12381.93	13043.65	1207.35	1756.95	4683.46	10421.38	8441.15	7241.66	2586.525	4768.25	3580.0	5108.58	4520.25	5239.25
MF0048	37808.08	39986.09	31668.75	32068.48	26471.98	39973.09	31263.32	16785.23	14173.44	35983.09	15508.08	11764.93	28322.18	34172.59	34963.11	21479.63	24274.65	40248.94	39300.0	44425.61	39175.11	38037.87	34390.7	72940.63	70129.08	33511.73	30124.77	54161.75	46459.18	30978.97	46830.67	32592.2	45143.72	44913.3	46116.54	29891.23	31433.8	36455.0	42149.2	19439.52	25758.23	15465.79	33909.68	48746.04	16937.91	32253.79	21515.83	28762.07	19346.79	10587.35	24577.85	27001.23	12848.13	33380.68	59617.88	31434.66	41520.83	40411.04	36475.67	36100.87	61779.77	30599.75	4507.25	14249.19	11987.93	19847.17	46826.51	19549.37	29909.74	38894.82	37828.42	35296.85	40182.32	14317.37	29627.34	17598.06	47207.45	60237.54	39567.06	11481.33	16684.44	11540.21	21242.43	27001.01	34056.66	14799.44	14908.19	51750.99	19976.36	98098.32	37923.71	20831.2	19589.07	50232.69	37453.65	73842.21	27227.87	25290.76	12878.87	32409.19	27010.14	23737.64	11676.92	18054.89	13451.9	13840.13	10641.08	15742.76
MF0001	2795.94	18936.3	5440.85	5649.27	4704.15	4689.65	5506.04	7776.84	8892.22	4734.79	5100.58	6257.05	12362.45	4867.94	3636.67	1292.24	7799.05	25970.87	5155.88	6115.88	25070.31	2563.41	2769.75	1979.17	1458.25	12644.6	5565.69	3187.0	7601.19	12712.42	16284.06	4644.68	4730.18	4439.26	5741.88	3404.34	2697.27	6014.33	7684.39	12385.03	17255.25	10366.22	3997.41	4124.09	2537.39	8006.97	1872.5	3194.42	10015.17	6727.44	6716.21	3286.4	6831.83	6413.5	11915.72	4148.22	6221.49	7682.58	14576.25	5379.91	25410.69	4140.89	2877.75	7781.86	4555.61	7697.25	4787.86	6544.07	4060.55	3437.35	7303.32	4676.39	4326.06	7464.83	4854.44	7180.85	7793.85	30877.67	4584.34	4849.25	3637.91	2659.72	5511.11	4318.96	3642.56	7449.33	8756.91	4749.59	10029.33	6636.55	3292.42	6511.01	10843.83	9202.8	7377.8	6976.52	10778.72	10659.22	5800.83	6114.6	4713.18	4443.13	4922.88	5436.42	6803.0	5837.08	5014.25	6257.75
MF0045	16642.760000000002	30318.355	23229.755	12430.66	15929.86	25298.745	17796.39	11014.215	10180.525	20675.665	7976.49	7859.355	19086.11	26293.755	20069.625	20277.465	12708.225	29604.85	27584.34	26732.035	30336.235	17468.96	14871.285	1744.295	1397.665	19890.825	22814.845	3228.5	7413.595	15980.295	24687.92	16544.105	23657.49	10011.91	18131.56	9910.395	12524.19	5815.165	7359.365	15172.435	22173.71	12731.86	23055.125	4534.63	2847.82	8827.61	13562.165	16162.495	11640.795	7343.51	17909.975	19691.71	8529.29	18084.41	22827.06	11831.755	25225.26	21415.95	18624.915	16566.28	25890.175	18269.73	3310.25	8573.595000000001	4915.18	6898.585	17303.525	15900.725	19124.47	14260.655	27188.255	25767.19	24627.725	8621.375	21953.435	9893.92	39812.95	27921.375	29291.74	7593.415	6480.51	3530.195	15410.91	13513.69	13773.405	9901.46	10700.76	18626.72	12177.875	22798.395	27859.05	9742.555	11432.245	29003.94	23231.63	18246.37	16758.255	13655.225	8072.105	24145.815	21224.91	18118.37	6356.025	6739.375	7388.165	6535.29	5889.415	9020.085
MF0089	6504.865	1161.99	1330.25	5160.16	1806.06	2029.67	2506.885	299.135	262.25	3761.59	363.17	105.53500000000001	624.245	1725.75	4333.41	3543.58	606.0	302.16999999999996	2765.83	3731.535	203.805	5337.795	4375.035	16.0	54.125	1107.615	1950.875	30.375	70.95500000000001	1674.795	2651.83	1883.465	4389.615	3142.285	4249.285	4328.58	4735.885	35.955	176.54500000000002	171.46	257.345	248.215	2830.535	224.75	72.92	1234.7150000000001	2524.75	4366.24	465.83	428.25	1646.445	929.0550000000001	189.795	3672.93	3156.785	2370.91	2415.785	3975.715	337.545	2684.045	154.42000000000002	2464.3050000000003	54.375	1185.09	186.0	155.125	11432.25	626.865	3068.67	2363.205	2488.33	1903.49	4207.42	377.705	3314.5	987.615	865.625	4235.5	2424.955	220.875	619.4200000000001	593.0899999999999	1303.3400000000001	2137.035	5935.84	583.1600000000001	214.71	3497.885	868.915	14248.84	4095.16	1606.285	116.535	2650.205	2216.84	5548.965	350.43000000000006	220.18	208.92000000000002	1809.3500000000001	1207.285	1219.8400000000001	480.03499999999997	3217.295	1282.7849999999999	969.92	266.25	215.42
MF0002	13459.57	8055.32	17686.37	12989.52	11736.23	21504.63	12781.21	7288.93	4670.75	14757.76	4168.44	4935.41	1428.22	21142.37	14686.71	13376.62	12140.94	7935.66	22832.74	19847.47	2737.86	17992.09	18236.57	70867.5	68461.0	6024.27	13694.93	49665.25	36439.25	6785.59	8814.3	18960.23	22573.93	27538.77	21269.51	20441.05	17429.23	28320.0	31910.5	5038.25	3511.77	2899.93	17000.29	43987.16	13537.09	20926.18	9735.5	11745.48	7239.16	2534.34	11677.59	16819.34	4461.09	14387.62	44140.67	15647.3	20096.69	17518.19	27657.09	16178.69	47684.68	10870.37	778.5	3332.93	16965.25	15748.75	10877.49	10221.46	13981.09	17293.95	19546.69	20161.86	18057.51	4948.66	10922.5	6753.42	33427.6	15527.25	20859.89	4588.75	10065.8	7991.18	10467.31	12398.25	10790.84	3486.66	3068.05	27611.17	6396.75	54951.69	19583.56	14071.13	10540.41	21969.25	15514.54	43077.29	8169.72	9522.12	8702.2	18683.83	17148.31	14264.97	5615.41	10869.75	4610.57	9465.34	4937.0	5971.84
MF0046	6862.77	21015.96	10843.16	7934.87	7662.62	7807.84	9017.68	12437.18	10749.55	7238.53	5063.88	8518.71	12307.32	8241.91	5278.5	2258.13	13953.35	22940.7	8266.48	9614.77	23812.47	5004.92	4512.57	3842.34	2763.58	12968.7	10930.69	4674.0	10850.19	10040.09	14518.29	17747.41	6689.78	7864.37	7797.02	5755.24	4565.83	9565.33	10825.23	12082.37	17006.42	10322.22	6485.25	4929.26	2822.39	8278.97	2981.33	3953.24	13023.84	7190.77	8056.35	9182.27	9042.83	8422.97	28853.02	4794.46	15100.22	11052.05	33457.58	6995.21	54324.35	6184.86	3192.25	8391.19	17130.11	12304.92	10063.4	9227.0	9820.34	4448.11	9812.71	7826.38	5833.85	9103.5	7015.12	8287.99	14388.95	19521.5	6674.78	8575.58	10115.97	7310.89	7900.87	6838.13	4694.56	9275.17	10723.47	6844.79	13833.5	11325.69	6384.45	13702.21	18915.99	13434.13	10505.06	10887.79	28997.31	28439.35	14527.26	14561.33	11381.12	11065.19	7124.05	9861.25	7620.33	11031.08	6677.58	9126.92
MF0043	122.5	1051.5	65.5	494.0	34.0	56.0	377.5	164.5	64.0	134.0	0.0	13.0	0.0	0.0	43.0	31.5	0.0	1564.5	134.5	104.5	594.0	66.5	72.0	0.0	0.0	176.5	110.5	2.0	19.5	1388.5	1146.0	191.5	58.5	165.0	235.5	153.0	61.0	0.0	12.0	185.0	156.0	103.0	32.5	0.0	0.0	31.5	20.0	26.5	169.5	33.0	74.5	0.0	63.0	151.0	0.0	114.5	0.0	71.0	0.0	63.5	30.5	33.0	2.5	0.0	0.0	618.0	328.0	362.0	145.0	43.0	58.0	92.0	278.5	0.0	40.5	17.5	0.0	0.0	114.5	92.5	24.0	76.0	336.0	175.5	188.0	107.5	37.0	150.5	212.0	293.0	108.0	118.0	0.0	165.5	168.5	312.5	16.5	13.0	44.5	211.0	122.5	88.5	36.5	302.5	99.0	117.5	149.5	108.0
MF0087	16234.24	5412.0	2562.67	9607.66	3895.48	3895.5	4654.43	1623.0	837.5	6137.34	837.17	241.91	1225.83	6062.0	8652.66	32275.33	1405.0	1656.0	6844.83	8697.24	475.26	11350.59	9481.24	181.0	156.25	2971.74	18670.42	235.75	1101.0	3461.92	5645.33	3858.59	13349.49	9002.08	8646.58	16665.33	12313.59	208.58	496.42	324.42	890.18	456.09	9561.58	357.5	119.17	2219.59	14193.5	15091.66	1315.83	525.0	3011.74	4138.595	331.92	16911.01	7772.41	5925.83	4399.74	10733.59	7621.0	6773.92	2520.0	15582.76	93.0	2392.84	642.0	748.75	22843.17	1191.24	6675.5	10982.08	5099.16	8087.82	15259.5	735.08	20252.33	3022.91	4941.0	8585.5	15213.58	760.75	1972.5	1644.34	2562.67	4071.08	11882.34	1575.83	699.75	23045.26	2176.5	28357.34	32285.33	4785.41	335.91	8203.58	6090.17	12504.09	13718.0	9280.0	638.5	3090.68	2152.58	2537.67	1127.58	6926.75	2100.91	2282.17	500.5	1483.0
MF0044	37880.26	41150.03	36086.68	31539.14	26900.35	39803.66	32992.55	20311.36	20259.88	33713.67	12955.32	15787.12	26180.87	36323.68	36036.9	24823.92	26113.63	53184.53	40821.84	47950.97	50267.26	38960.0	35115.48	38238.76	36562.91	30572.56	31397.12	29614.25	29313.28	27772.35	40853.01	30440.97	50020.21	38399.88	42541.69	31324.13	31552.65	23771.92	28370.48	27512.62	36529.77	23338.65	37514.64	30272.25	11566.48	27406.15	20918.66	28226.81	24055.42	13100.53	27233.16	30340.52	16405.17	33696.67	63213.19	30604.01	46139.58	40766.32	41250.75	33421.65	69818.53	26258.56	5652.75	19531.2	22003.36	22008.59	45104.37	23158.01	30047.29	32991.06	41356.5	38656.87	43812.62	18080.33	31071.03	20873.07	51121.65	57669.08	41741.39	14210.91	15091.36	10061.24	24625.5	27612.46	32903.31	18307.24	19193.11	44206.21	24466.74	88823.13	40430.43	25682.0	26974.9	56414.3	44018.44	65505.66	9810.7	12594.98	18351.72	39721.5	33142.39	31384.42	14351.95	24477.51	15986.73	19465.42	12919.66	15339.68
MF0088	15440.76	3423.19	18856.67	8404.41	13036.36	22511.33	13755.89	1320.88	350.61	17327.58	431.24	458.69	161.36	22453.92	18092.21	11594.8	3768.64	2898.1	24595.84	23736.87	412.15	16684.96	14019.62	15.71	10.75	642.24	14845.01	43.0	375.26	424.71	2745.92	13109.94	23542.49	9377.16	14167.81	9328.31	11499.94	106.58	608.78	804.1	287.21	979.86	20241.46	224.38	47.32	733.11	8644.0	12274.83	321.21	437.76	12093.81	17462.21	194.29	10370.41	13539.31	9773.92	21291.76	17118.7	512.0	14599.53	335.26	12189.98	110.75	302.18	90.18	96.5	13707.61	10470.06	15284.22	10804.74	21300.59	22302.19	22567.81	236.54	12312.6	1883.92	34246.45	142.46	23900.99	2012.0	4369.01	2117.36	10859.16	10385.69	10620.74	429.21	377.01	11081.47	249.46	22518.81	19143.8	3879.14	205.33	24127.19	19540.63	15605.37	1609.34	1503.89	1201.77	19725.98	17866.91	15182.87	853.86	1590.29	619.0	281.79	140.5	264.5
MF0052	7.0	9.0	13.0	19.0	4.0	8.0	14.0	53.0	16.0	7.0	30.0	28.0	65.0	4.0	45.0	11.0	43.0	5.0	2.0	86.0	5.0	9.0	9.0	13.0	7.0	161.0	608.0	12.0	8.0	6.0	7.0	1214.0	0.0	8.0	0.0	13.0	2.0	7.0	18.0	37.0	38.0	80.0	13.0	27.0	10.0	9.0	11.0	13.0	78.0	13.0	27.0	0.0	18.0	43.0	4.0	13.0	3.0	13.0	41.0	47.0	8.0	22.0	13.0	24.0	27.0	15.0	16.0	10.0	18.0	8.0	27.0	22.0	9.0	8.0	26.0	56.0	0.0	11.0	9.0	3.0	3.0	16.0	12.0	6.0	12.0	12.0	30.0	50.0	85.0	87.0	103.0	306.0	32.0	0.0	3.0	2.0	13.0	21.0	8.0	38.0	10.0	7.0	16.0	14.0	28.0	6.0	9.0	9.0
MF0096	16596.63375	22408.97625	20417.26625	9844.5775	13684.44	21514.60875	15225.96625	10236.3	8626.22875	16469.5625	7934.09	6977.2575	18960.885000000002	24417.985	16218.31625	28822.20125	11146.99125	24093.774999999998	24458.235	22062.800000000003	24782.18625	14534.34	12789.518750000001	1593.92375	1392.0925	20417.497499999998	26793.59125	2386.4375	5228.93875	17510.83	25979.93875	15849.92375	19632.67875	11255.97875	14788.75875	11093.6175	11180.51375	4807.625	5391.549999999999	12606.29875	19075.9025	10263.7525	21827.19125	3970.145	2470.8425	7737.7837500000005	16792.22625	17279.60875	10012.98875	6380.00875	15750.46625	16940.84	7673.827499999999	21324.265	18836.92875	10028.7925	21319.6025	19324.956250000003	20601.32	14658.932499999999	26580.231249999997	21138.0125	2892.28125	7543.8525	7524.805	6825.2825	19279.48	14182.31	16665.755	15169.498749999999	23763.1175	24308.72875	23505.372499999998	7622.05875	27609.6075	9071.805	35646.018749999996	32620.67125	31488.42375	7202.8425	5404.6075	2606.89375	13510.39	11311.8225	11415.217499999999	8668.9225	8929.7275	24525.239999999998	10670.35875	19368.146249999998	35365.40375	8858.98875	10307.185	25414.4475	20081.05125	19467.58	14054.94375	10686.185000000001	9046.67625	20775.412500000002	18308.23375	15496.98	5599.54125	8180.297500000001	6451.16375	7185.921249999999	5421.03	8778.595000000001
