	Itg.10.DTT455.S49	Itg.10.DTT456.S50	Lyz2.03B.DTT232.S72	Itg.20.DTT504.S99	Vil1.04B.DTT43	Vil1.07B.DTT79	Itg.18.DTT492.S87	Vil1.014B.DTT164	Lyz2.01B.DTT207.S47	Itg.22.DTT516.S11	Lyz2.04B.DTT243.S84	Itg.02.DTT407.S99	Lyz2.08B.DTT291.S133	Itg.24.DTT527.S22	Itg.26.DTT539.S35	Vil1.09B.DTT104	Vil1.03B.DTT32	Vil1.02B.DTT20	Lyz2.04B.DTT244.S85	Vil1.06B.DTT67	Vil1.04B.DTT44	Itg.24.DTT528.S23	Itg.08.DTT444.S37	Itg.12.DTT467.S61	Itg.16.DTT480.S75	Lyz2.02B.DTT219.S59	Itg.12.DTT468.S62	Itg.18.DTT491.S86	Lyz2.07B.DTT280.S122	Itg.06.DTT431.S24	Lyz2.05B.DTT255.S96	Lyz2.01B.DTT208.S48	Itg.02.DTT408.S100	Lyz2.07B.DTT279.S121	Vil1.013B.DTT152	Vil1.05B.DTT55	Vil1.01B.DTT08	Lyz2.05B.DTT256.S97	Lyz2.08B.DTT292.S134	Vil1.08B.DTT92	Lyz2.06B.DTT267.S108	Itg.16.DTT479.S73	Itg.20.DTT503.S98	Itg.22.DTT515.S10	Vil1.013B.DTT151	Vil1.02B.DTT19	Itg.08.DTT443.S36	Vil1.010B.DTT116	Itg.04.DTT420.S12	Lyz2.02B.DTT220.S60	Vil1.07B.DTT80	Vil1.010B.DTT115	Vil1.08B.DTT91	Vil1.014B.DTT163	Vil1.05B.DTT56	Vil1.09B.DTT103	Lyz2.06B.DTT268.S109	Vil1.06B.DTT68	Lyz2.03B.DTT231.S71	Itg.06.DTT432.S25	Itg.26.DTT540.S36	Itg.04.DTT419.S11	LYZdtt351	LYZdtt364	SLCdtt050	SLCdtt110	SLCdtt019	SLCdtt002	LYZdtt328	SLCdtt074	LYZdtt304	SLCdtt092	SLCdtt020	SLCdtt128	LYZdtt340	LYZdtt363	LYZdtt315	SLCdtt109	LYZdtt352	LYZdtt316	SLCdtt001	LYZdtt303	SLCdtt068	LYZdtt339	LYZdtt327	SLCdtt067	SLCdtt163	SLCdtt164	SLCdtt145	SLCdtt146
Itg.12.DTT468.S62	0.3657177722249642	0.8861928008290887	0.6053012555071063	1.194441034429569	1.2193278083560928	1.6054486318306798	1.463107909283124	1.6037687407613752	0.20489332579526698	1.4091841881235971	0.7118952969838448	1.0479843000941986	1.5657585437186874	1.2126754794309305	0.867986587993146	2.0454967490241396	1.0450459876592375	1.3600537486662498	1.6665036127810013	1.5960237812116402	0.922587459869179	1.4920139781683817	0.42637049440009034	1.2659746511809427	1.082643749350769	0.7469721199582825	0.0	0.7476578485378889	1.187783129082265	1.504327590517215	1.568492753815884	2.245462504388079	1.3861761992343777	1.5877922097356163	2.020923473543863	1.6785295301374488	1.3560317314193429	1.4378800476879992	1.492775576746866	1.5959992167349704	1.492772783902483	1.96626417656608	1.4307809775710285	1.8893289090674867	3.367439640324258	2.2956069478001906	1.9722431363287811	1.861042714975861	0.6793016474422392	1.382458332443035	1.962035836826245	2.123099479516803	2.0009833355234754	2.0074388590573986	2.0773076494380356	2.6082504432993217	1.922060212347184	2.1800793832478256	1.1243199692186157	0.3023659505457943	1.1423356561275595	1.0030968653509813	1.6019096903199428	2.4257151308916485	2.173853834449619	2.7699116712292806	1.8984972567868204	2.6533574358293213	1.6169148043409174	1.536864882002024	1.4769211198969172	3.357362677440268	2.469395323555583	2.2035193535741975	2.173482012415062	2.2637399916829275	1.6059036748124254	1.9289253316207264	1.39159057326515	0.44543541125821995	2.071188802084882	1.3350887876633764	2.339960132768934	1.0404758743610263	2.729376604385219	2.0219737078853535	2.322107664262837	2.43433856278658	2.431152316957195	1.7303802043989838
Itg.18.DTT491.S86	0.7180900240755261	1.591591195536921	1.2998306104503465	1.9224546132735219	1.1367467937494422	1.7948649580426599	2.0982878441532122	1.9396958360026921	0.875991261479408	2.06004596651707	0.7861280367804662	1.227670092326069	1.409949257628488	1.8302735537798103	0.3361217473812887	2.1753134700105123	1.5053649261437594	1.3998192333683366	2.262298171541578	1.6715303580991179	0.9151866781364998	2.0818115276180533	0.4330184136138027	0.6371287614425701	1.4133036398748051	1.2744600354999165	0.7476578485378889	0.0	1.5034539269932494	0.8970776685772434	1.3239766020789903	2.9755128378794535	1.7049037144542665	1.7213948455634025	2.1608971403179953	1.7196356185745416	1.7348983166991474	2.083431581946811	1.8545798784857424	1.82577569415207	2.1581192693344615	1.5638643558957481	0.7099954603436445	1.2420395759636431	3.105661742663807	1.9990853856726378	1.640527730207841	1.8053742203363918	1.0548403869343523	2.128258615695591	1.7649055936696807	1.9957518119357998	1.9329624188737395	1.8377217727872672	2.111113779073684	2.354917698368746	2.605296683622843	2.2035256630127704	1.3096846396135065	1.0320040814815032	1.8446282803646135	0.5973725708288247	1.5014661365415856	3.154036088030351	2.7967179248367837	3.229428768821657	1.9018857402943932	3.1469382706427393	2.0219908998689955	2.2440998675326225	1.9986569767188513	3.8261847475005	2.9228246494995447	2.8457454787368346	2.892647430669	2.5940042145133266	1.1665578443120943	2.068876069124287	1.5438608841974786	0.9708336992731802	2.0083358299066254	0.7441247071068747	2.7561200759482958	1.22702649730053	2.1446126352792936	1.9660443648587373	2.2697953301512332	3.0285582013873626	2.8276339710728267	2.1571348244752753
Lyz2.07B.DTT280.S122	0.9202743549666902	1.0086384015359315	0.9527029075170511	1.2932460391486198	0.7013907499245643	0.9452583047173763	1.0336342752384453	0.5471977182830211	1.3059860244851702	1.0199181091049045	0.7788130642009025	0.39732233003564416	0.9185703962501259	0.8190553361212712	1.318987200346438	0.908948596466421	0.35972209654974335	0.5250140306311822	1.0555689010246394	1.012009053689124	0.6661969788426304	0.8632428078565393	1.4901561613873795	2.0996807043755665	0.2929744434959196	1.7833736425768631	1.187783129082265	1.5034539269932494	0.0	1.6242290205148446	1.0539981165272414	2.0871991567510366	0.33449526078028813	0.5586806382432931	1.0512452339914322	0.833291611888555	0.27592007191737283	1.046498129088349	0.37115824372285783	0.43888232674657024	1.1322910695238932	1.5489987692005611	2.1192091532343165	1.9684579594672238	2.5199641355074696	1.6154748774509726	1.432442280945511	0.9538463251065448	0.5130112239308751	1.594392960612125	1.2487857175262413	1.277094779529088	1.1460348323154264	1.2169343864659754	1.012239964322344	1.8147057603294547	1.5291477610635222	1.1157022747987713	0.28902519585903885	1.0606842842575785	1.1041529334304987	1.157818830926003	2.7400502577795196	2.7818215295580297	1.5305314957773304	1.7671583040082544	0.8925689883850798	1.7140060624508786	2.639990266936782	1.350941619698096	0.689707298157374	2.3522979116662888	1.4474511874345	1.6183105203192403	2.6080671472743724	3.3303541769748635	1.435305102659561	0.8095200846411084	2.5516732396319353	1.5995548328246119	1.1155890658456502	2.1772512217626994	1.2744410994162465	0.5025431341183516	3.5755918243984417	1.0676124067790538	1.3141174774390063	1.7417701076872727	1.3618993511282027	0.7338287118219599
Itg.06.DTT431.S24	1.2861022036565577	2.1676404092630155	1.9042895223450425	2.5229538903070603	0.9550676973347395	1.8036651718125845	2.5131970989813555	1.9932782683201844	1.6655206737491006	2.495160128993709	1.0723158756576396	1.3158846230346344	1.0014693006883417	2.2480940900551807	0.6592041208691802	1.9275827254897735	1.7906467223635174	1.2408705876932264	2.6019961355953916	1.5933432974506012	0.9816279527579351	2.4225916288601925	1.3121525002905265	1.110079925751798	1.5922160303138035	2.121597534903929	1.504327590517215	0.8970776685772434	1.6242290205148446	0.0	0.8265580830262463	3.530206097137372	1.7848378304860122	1.580564029299517	1.9770575718248995	1.5024583465770112	1.8689984449298824	2.5142555825243953	1.9428280840021235	1.7646697523733186	2.6080671712491608	0.7936285219864433	0.8914493994871933	0.39648697644184455	2.3601407062205895	1.2820537480409804	0.9361606262542058	1.4084590542572593	1.4108107736394355	2.7840963566138575	1.219350988829217	1.490701131288827	1.5252658993813126	1.2951361459586705	1.758856842707336	1.6511272224709865	3.0548114657143404	1.8253966010163314	1.357972104998623	1.7173509603444663	2.391762925753442	0.5469880965089502	2.2666609683806547	3.904067443218423	3.128009101106559	3.2920006153618506	1.5509496583514337	3.2658896190407667	2.887783007345451	2.765264813690823	2.2630089457922824	3.8670277310447103	2.994255095873539	3.2068903619570515	3.6589780119989257	3.4668749207878724	0.5279696473885719	1.8548839576669962	2.404151805694889	1.833523346778058	1.5590485301899948	1.1985727739272576	2.792194047627572	1.3450015029356415	2.300238761138311	1.53220523017604	1.791883067951738	3.314669067603475	2.8363279892888698	2.2817293596050816
Lyz2.05B.DTT255.S96	1.239428322580171	1.8960309158801358	1.7072060472407948	2.233836867237839	0.40424262136241096	1.347384876001327	2.0471734520654854	1.3163543074586594	1.743856124433176	2.0473502235138	0.9066449559747226	0.8166840032406562	0.1945464381045428	1.813890939975472	1.0211683876835786	1.11122017718788	1.3162423917556147	0.5465815997695506	2.0658399179524447	1.182971716231174	0.6698773902703724	1.9017764965350326	1.6021686201351681	1.7798798092705903	1.0789385430472316	2.2703285279177825	1.568492753815884	1.3239766020789903	1.0539981165272414	0.8265580830262463	0.0	3.123268684889649	1.1507529358453246	0.8356144597129848	1.3258373761050892	0.8885381218176592	1.2577353848165183	2.061579879255196	1.2882568459970558	1.035782403651128	2.1627368365400863	0.49811833084489027	1.6428627987754358	1.0536878407819055	1.8581356164838763	0.7403679879072461	0.421141306154382	0.5864476898375615	1.114031326404127	2.5372252718216997	0.5979577264328156	0.8150679890161341	0.8689847297773033	0.526354654509652	0.9568310377066307	1.0800886347581988	2.576130544472111	1.0292228292688503	0.8005682980967759	1.6470158648475939	2.0614740259748063	0.7339180442887414	2.7982862252954277	3.7246429133711425	2.5489531370811176	2.547327675105102	0.7451038826538856	2.5503289965662645	3.128012496043006	2.3735974448062955	1.699015169321896	3.1014432130770935	2.260554616984011	2.6464460029870875	3.51725849690299	3.780569857192755	0.6236448642449646	1.0516691713814377	2.8021664525293217	1.995921826886246	0.773897929236865	1.868504161753745	2.048610883009136	0.9392423871783846	3.0950255960522957	0.7119520607938321	0.9902447054047372	2.6998073748825626	2.0811016428648825	1.6189480681074273
Lyz2.01B.DTT208.S48	2.3039180437231335	1.3901618619578426	1.6824683247272136	1.0560781262317314	2.7437575599962014	2.503643746958938	1.0975207637892836	2.0136006208759234	2.184559275681416	1.0768768298894364	2.476387685748786	2.327623337514417	2.987869590121474	1.3209020237282587	2.9972716406026905	2.649788350593044	1.8111345634468077	2.5994716618670988	1.1562007149919247	2.723809917214436	2.580686902116659	1.2558889240190507	2.658797229920519	3.5016196592091102	2.0616052013687605	2.2010399251825454	2.245462504388079	2.9755128378794535	2.0871991567510366	3.530206097137372	3.123268684889649	0.0	2.0533803354027724	2.478812332085546	2.701434240911621	2.7570960347192934	1.9197068659456622	1.0747217944898728	1.9528586146279188	2.278360908563293	0.9616300438768504	3.61634938858787	3.6715118265913826	3.917179083185408	4.460030636958549	3.686479912975353	3.5109443200615313	2.9595422619288168	2.1234075981506098	0.9327723515511483	3.306514058254979	3.2797370257051703	3.1083052061593133	3.252716265057895	2.9035859791730103	3.8379904091464603	0.6055843656762288	2.981724990225458	2.3227029956961536	1.947524932742071	1.1480499263160142	2.990164789396656	3.4356288668683215	1.1926887030152016	0.938822967346301	1.9269929768863585	2.877360185112619	1.7246149840376663	2.5779526342075076	0.7681954197228748	1.4914146469361012	2.249518266455765	1.8198371216976181	0.8210119945985691	1.2451546556012831	3.08635559511145	3.437267581898995	2.5759547143944745	2.975459925623381	2.267664150695755	3.1028953567010475	3.5550832419393235	1.9143223287964017	2.3662487142738913	4.902677125711985	3.0457679819782264	3.209848481955159	1.1505046058282262	2.015861729690618	1.7590400257351633
Itg.02.DTT408.S100	1.0967150007556687	1.0947034355734824	1.0727123753935313	1.3388487427241327	0.857973780128136	1.2283833772981083	0.9682206907331282	0.23983409653430005	1.5169571783281335	0.9990712545351199	0.9281223878898966	0.4967476285832675	0.9820413373932413	0.8003539937841744	1.535749534013186	0.7718466674207568	0.4165579736151919	0.616632196904819	0.9330541147569318	1.301287085048557	0.8708322127508767	0.8056376711116601	1.6996931569358567	2.3235496994855382	0.3107925946975359	1.9995196433015363	1.3861761992343777	1.7049037144542665	0.33449526078028813	1.7848378304860122	1.1507529358453246	2.0533803354027724	0.0	0.4305491487263568	1.2101083641922408	1.0460336104100754	0.20089938737954566	0.9961540518802162	0.2346552381664265	0.31559450137223577	1.1071279627078303	1.6198777383865628	2.3271054819456265	2.120862010204528	2.5398424948298044	1.6655225272881728	1.494324709197357	0.915719771192113	0.7386488341882828	1.6747359808796713	1.3780040130121678	1.381572053864831	1.2904931791817331	1.2046498241593608	1.0190736169915595	1.8472506161924116	1.482804599594719	1.1208293352812246	0.4529335991332709	1.2366053134439527	1.1424299213071996	1.353858781613807	2.9727601610485497	2.8525372872182584	1.4122330249691435	1.5447761235810078	0.9222125477690684	1.491916475157095	2.8540487900750486	1.3610294219135999	0.5715378294021787	2.139324038178772	1.2460362594431464	1.5124386049153091	2.6997897092452017	3.530947460894901	1.633873825116589	0.6489858390848724	2.7681756315334454	1.7759286031779198	1.1512812888157162	2.412933620605918	1.0641692059118681	0.8262010451746378	3.8128303017573844	1.026203059471846	1.2446032448472204	1.554562542547043	1.1242262919891752	0.4973193963066767
Lyz2.07B.DTT279.S121	1.2511881062094705	1.4833114352589583	1.408718301409686	1.753843138067211	0.6758942433442566	1.2551129346445655	1.3975826809600926	0.5088700290477587	1.7446118738139318	1.4285669783545583	0.9775002060293627	0.5439039907257662	0.645116985290825	1.2273013526853274	1.4946724223033674	0.4943620675682506	0.794003057362363	0.3849889584432561	1.3456319480737602	1.2561499276857806	0.8320690825818534	1.2271660952030667	1.8211568571080128	2.3105402983089114	0.5824310718643873	2.262649822028931	1.5877922097356163	1.7213948455634025	0.5586806382432931	1.580564029299517	0.8356144597129848	2.478812332085546	0.4305491487263568	0.0	1.1131517213642586	0.8897475140290313	0.5828668159475979	1.4264071147696182	0.5580207356923906	0.2741173680032285	1.536285000806718	1.2609017990814082	2.2572459362796615	1.8691102728163278	2.1435160738551717	1.2610802345937757	1.1164886941071703	0.4908660757350115	0.9368051473694128	2.0877083556448053	1.042774751675921	1.0471986789370187	1.0158727246346406	0.7834737958513543	0.7027205072458412	1.4401708322323306	1.9002030467225457	0.8057721126773241	0.48332508050352174	1.508635538891915	1.5591666642305635	1.254179043000604	3.111323218910621	3.2731497434559	1.7892975787849592	1.7255114575966792	0.5741849612648571	1.7205723939025297	3.1363350683373934	1.7893759528141044	0.9891234343114843	2.29374203692088	1.4454527470339615	1.8981279158384934	3.1120625259592125	3.8138775497239927	1.3952577460778752	0.36221359659385605	2.9727525044132594	2.0095587438326126	0.7844287105779869	2.403889655802802	1.2349441406928943	0.8831550561477656	3.755520330235098	0.6079777582428737	0.8458305338913488	1.8956135372016634	1.2620219359941116	0.8156459013415478
Vil1.013B.DTT152	1.8017344494802408	1.9088407783737338	1.8960639452445733	2.135049243482428	1.213824447362645	0.5826726545528628	1.8371733577445433	1.2626296146815337	2.1013875574617327	1.7961971112381963	1.6285020546362527	1.3062596492701686	1.238161223738623	1.7045281277732913	1.878248952366902	0.9764608467134754	1.3772574492560439	1.0628672331247961	1.7817787323436745	0.6451053131898606	1.350402829033732	1.5947498531147084	2.2315401159459984	2.615471696817893	1.3310221076996347	2.5013696037862703	2.020923473543863	2.1608971403179953	1.0512452339914322	1.9770575718248995	1.3258373761050892	2.701434240911621	1.2101083641922408	1.1131517213642586	0.0	0.47706860248633604	1.1383031739204144	1.850099539251159	1.0851975779111163	0.970766359693707	1.8795630513480692	1.6711252008349298	2.5888500576672735	2.1874661518321803	1.916379564392032	1.4317499090691133	1.497735688761882	1.1210090815084093	1.4258480927821715	2.3373324747676625	0.9804034205792154	0.8200199893848898	0.6091908195053403	1.284517817612007	0.7000932166792517	1.430478403713382	2.127571426539441	0.7093436562962672	1.149068761253176	1.9471638467256382	1.9631896565864104	1.6874419758410981	3.3462099755028576	3.4182407996479416	2.0287864197218313	1.9565371256774347	0.7715111886683429	2.0050016037742897	3.2851088811138816	2.0682512584103816	1.4686496903270505	2.4072340954261655	1.6576300054228614	2.1236602847920754	3.264383365323992	3.991226046567563	1.5316958825966553	1.036241543242082	3.2325518882939397	2.436731434424812	0.8370575715588072	2.657841076020629	1.4944986415571	0.9913942893949851	3.9124182895391404	1.0715858762933168	1.1381970831464585	2.252565580027921	1.5912873235244382	1.3656234924310957
Vil1.05B.DTT55	1.4334979925686655	1.7424571342910549	1.6593947751852747	2.026389232920408	0.7732566734254337	0.5479866534545718	1.7949786393125857	1.1749981013846318	1.783776772311352	1.7572094794847752	1.2274737867592216	0.9682250974414991	0.8296546597419111	1.6046301882244582	1.4224969016271287	0.9438018805663775	1.1843561493451422	0.6963089926917287	1.7852596222357182	0.44898789590307764	0.9247249996941136	1.581854929836333	1.838648748001843	2.1727205744077804	1.0784549780836692	2.2279792234910594	1.6785295301374488	1.7196356185745416	0.833291611888555	1.5024583465770112	0.8885381218176592	2.7570960347192934	1.0460336104100754	0.8897475140290313	0.47706860248633604	0.0	1.0169816559230649	1.8048284856166263	1.0088025655186748	0.839842044260846	1.8577240772083048	1.2637215627399585	2.1289248763216206	1.7292990518956999	1.8865837227005453	1.1407986300500363	1.1126515303580877	0.8492450266490764	1.1069298842417887	2.2599377551638646	0.6412970132096765	0.6112275904550687	0.39614579796918004	0.9834749140583617	0.6448909653590623	1.2571089663974706	2.189459198116214	0.7006065517151652	0.8233283235325384	1.6577974440942413	1.8524116643797102	1.2195450990928254	2.9809046907613665	3.3975713997608445	2.1471349789843845	2.1686070789957794	0.5690964064133945	2.188929719829607	3.0465034542954412	2.0498239412642905	1.4302452757676682	2.680319459640763	1.8544369637454428	2.2405146269121636	3.214420993732706	3.7451841749564636	1.0749029963941137	0.9524031272964332	2.905538774693182	2.1115256340776933	0.6553620744640768	2.222786885351197	1.667063430977576	0.6468734093921722	3.487258839726545	0.8589048246629705	1.03632946053174	2.3712442295179024	1.751709530485921	1.3658880161538067
Vil1.01B.DTT08	1.103364989833552	0.993086221201989	1.0053850296430586	1.2239220478596724	0.9360784466925133	1.1119960947460519	0.8552985979717106	0.32480586581908166	1.4645625121450374	0.8658999011296488	0.983963749437739	0.5819968792087652	1.0993176795590895	0.6894644918863926	1.5710815366363464	0.8603833138845545	0.34471303534645925	0.7119076107940032	0.828448140860943	1.2190687229721622	0.917545597985375	0.6659801458301555	1.6932654892489503	2.3449153164125613	0.3645147069937973	1.918698459392702	1.3560317314193429	1.7348983166991474	0.27592007191737283	1.8689984449298824	1.2577353848165183	1.9197068659456622	0.20089938737954566	0.5828668159475979	1.1383031739204144	1.0169816559230649	0.0	0.8788843582787087	0.13810843401328446	0.39226316729280014	0.9731521653995409	1.740617672859882	2.3694654530492865	2.2109812201847237	2.618114050536053	1.7707789532705667	1.612207242596208	1.0458556672885115	0.7116606737073775	1.5393883367461993	1.4351886305503736	1.4263946324723207	1.3041765784689636	1.3356076760097735	1.069449983420298	1.9399569234245047	1.3424906941601489	1.1676395223988505	0.5110433788869084	1.1823929222196827	1.0270738418906409	1.410309924953179	2.938668051330545	2.711533384230189	1.2931415082679465	1.5065102192559732	0.9902193619481129	1.4452382594610487	2.7583457319921347	1.2202910846006079	0.4548577563030782	2.097443666317044	1.191818044664949	1.3889058310687068	2.560898976458571	3.4427732670189948	1.6903303709327515	0.7588905727652054	2.715723029395514	1.7376304365227424	1.221444633397015	2.425940241694991	1.0249294166783929	0.7688063652446055	3.832220036163108	1.1429529817270807	1.35238464335523	1.4790993501019931	1.111715854874419	0.45938124381038076
Lyz2.05B.DTT256.S97	1.3693781238667178	0.59205427497454	0.841562531965308	0.5305676726024594	1.691565136889972	1.6836845873431534	0.0526128110795824	0.9958159457598798	1.457710780028401	0.10002895974380684	1.4629681692646483	1.2624208888003272	1.9223299917996532	0.2665130553180463	2.0485795130274145	1.6727232703041175	0.7497418048490788	1.5397192726921172	0.3007955610608136	1.8581057397298129	1.5504255407207705	0.2806945251650162	1.861196537939834	2.675409970283883	0.9906261114676954	1.7245521147301655	1.4378800476879992	2.083431581946811	1.046498129088349	2.5142555825243953	2.061579879255196	1.0747217944898728	0.9961540518802162	1.4264071147696182	1.850099539251159	1.8048284856166263	0.8788843582787087	0.0	0.9362313458132766	1.2534265929602106	0.14744185855103592	2.550124542501602	2.787345371718579	2.8947555347505234	3.4869648390939028	2.639990050534182	2.4471158802481625	1.9100233946248935	1.1235217777785844	0.8249747595281237	2.290205386641341	2.2885682458193326	2.141416399303091	2.1966086721169624	1.9267605100249907	2.8188258322224864	0.5735344920785937	2.017541253872716	1.2636546163401483	1.1462375203910917	0.39046221672910486	1.990786874983666	2.925473223335645	1.9127372779639797	0.7511041810293481	1.522324532449394	1.8663001697287809	1.3541658096416034	2.420041765915375	0.40138251028198896	0.476815487327829	2.060151180165485	1.279898981910334	0.7801689450137853	1.8012932168656715	3.053906083274452	2.4229421243348455	1.5769222419811204	2.5664096073611438	1.6317439053545735	2.0969806381011122	2.748145262151601	1.2500395483566284	1.394138776753803	4.1577718847454355	2.013194042438108	2.2082350498218473	1.0129831989400482	1.3532596914653743	0.8164932032089266
Lyz2.08B.DTT292.S134	1.235842154202663	1.1102298255558065	1.1381514257589065	1.32021249089536	0.9959845609718867	1.1260011203065274	0.9078167776269614	0.2558665622118894	1.6008699639460102	0.9257804393406985	1.0994097631019415	0.6762043112695086	1.1202220882543623	0.7756828168369702	1.6780032894733878	0.7605735628558022	0.479974379232554	0.7441854752422535	0.8427099367027223	1.2403048734171627	1.0121842916157926	0.6998443631686142	1.825515079345547	2.4616349034113862	0.48180012560529983	2.051383368649946	1.492775576746866	1.8545798784857424	0.37115824372285783	1.9428280840021235	1.2882568459970558	1.9528586146279188	0.2346552381664265	0.5580207356923906	1.0851975779111163	1.0088025655186748	0.13810843401328446	0.9362313458132766	0.0	0.32667956236131185	1.026276153657474	1.7601048480100465	2.4769956284835484	2.2726792638352578	2.552857454071031	1.7507378156864273	1.619646097512456	1.0145664381279078	0.842277578104757	1.630102579040324	1.4243938417313546	1.3909419158211322	1.2732009006942666	1.3124464747580293	0.9960428282142719	1.8959233491278153	1.3628287442633988	1.089428447923732	0.5930433570452304	1.3196976917695005	1.1236124080626484	1.5036715996537697	3.0722418528385864	2.788027191401814	1.2682453895023453	1.3990116421129577	0.9410046076223508	1.3518322200451014	2.8867402870024574	1.2811175246018687	0.4783885131989947	1.9864356963185246	1.0831102807089616	1.371638287524958	2.647104458163053	3.572545000116254	1.741820621038081	0.6692275439476615	2.8515264021493802	1.8755297282423535	1.170880284589412	2.5424354669060865	0.906958525567408	0.8499092858814529	3.94321953645956	1.0937668298674896	1.279124428337608	1.4367296383109989	0.9922438727209892	0.3835831977389845
Vil1.08B.DTT92	1.2928391654498124	1.3708352274955422	1.3440552446517595	1.6145097612890453	0.8177681501126806	1.1137873580047852	1.224431877102905	0.3579923807087481	1.7292503719187817	1.246306023593383	1.0739587231290304	0.6193720209088857	0.855106578381507	1.0757938363278132	1.6071769415330823	0.4837448095688412	0.6880898683238201	0.5245952882248033	1.1555319731667022	1.1694823547186408	0.92584658197525	1.0251421055239214	1.8732714065704243	2.418735227979919	0.5566460708306856	2.2175886223894214	1.5959992167349704	1.82577569415207	0.43888232674657024	1.7646697523733186	1.035782403651128	2.278360908563293	0.31559450137223577	0.2741173680032285	0.970766359693707	0.839842044260846	0.39226316729280014	1.2534265929602106	0.32667956236131185	0.0	1.3492585571169704	1.4819386407700401	2.393575736763382	2.0643483523994006	2.2462906672733474	1.4388216513877075	1.328549473568377	0.6936242206250472	0.9201403166473511	1.9307795512576515	1.1496439064846098	1.1124347008843771	1.0302924234897055	0.9943665059389449	0.709568034384336	1.5798204050731068	1.6872570743356154	0.8088619562965002	0.5178500947790335	1.4763707292660544	1.4175245841931543	1.3901770756312593	3.1461866577074367	3.1014225410934833	1.566362955060155	1.5348824363094336	0.6375893354743108	1.526154398073583	3.0758967429050394	1.603125754973597	0.7957620480291299	2.1060751285358834	1.2345348618613268	1.6757598573346955	2.951340438056358	3.7635972246758818	1.538470265178682	0.3806193669061025	2.9751078138953186	2.010186404188949	0.8662774800666024	2.50347026469436	1.0294144030426868	0.8336577443280699	3.8755066518726315	0.7675344322231006	0.961391409637929	1.699301605108193	1.0831005404230647	0.6170813557324899
Lyz2.06B.DTT267.S108	1.4513652636647822	0.6258205572120236	0.8996527935346748	0.5025122559120602	1.7875266400856629	1.694929453471514	0.18486591895120494	1.1065593545794201	1.4939811575587896	0.11595629915227246	1.5624609080185583	1.3701784306079192	2.0264950101726393	0.37483575151500537	2.1263413014663213	1.7650755584461972	0.8520728301658212	1.6392777326414085	0.36684607358799887	1.8828978796813036	1.6413700410384355	0.34023233532922764	1.9185740896650731	2.7368288466935558	1.1026796205706708	1.721577713269741	1.492772783902483	2.1581192693344615	1.1322910695238932	2.6080671712491608	2.1627368365400863	0.9616300438768504	1.1071279627078303	1.536285000806718	1.8795630513480692	1.8577240772083048	0.9731521653995409	0.14744185855103592	1.026276153657474	1.3492585571169704	0.0	2.655141692527761	2.8597268360160135	2.9886624477396637	3.5661880451173915	2.735773634959709	2.55005338722384	2.0150213337351133	1.204699654713606	0.740268547045911	2.3687359736029476	2.3611061910643616	2.2034999030431015	2.302562088740993	2.004086750093678	2.9076551884901756	0.45837228048536827	2.0921727900475364	1.3623234964156037	1.19613524210698	0.3978678095998082	2.0783461493123068	2.9432264617814443	1.8028383028564652	0.7039467852004031	1.5483631044351824	1.9510520069069472	1.3771197350264803	2.3846248155430616	0.2750970910944481	0.5744859727477601	2.065754470605808	1.3102258575764711	0.7152156473950453	1.6983153476458908	3.016408610323956	2.5032659996451043	1.6763402297671135	2.571261456091403	1.668024534516051	2.1802226876734863	2.803795598400742	1.297628706027349	1.4512228753282805	4.206922575299065	2.1130290181222042	2.303765121048059	1.0074679452639612	1.4104792929453875	0.9110559062937643
Itg.16.DTT479.S73	1.6522710530044407	2.376544474753388	2.1714278331207564	2.718134574054208	0.8937107500700461	1.747030237284831	2.534175158679971	1.7626671058101016	2.1448610374102506	2.53965222646683	1.3259396648360215	1.2985705418617366	0.6415759387249911	2.302846370435712	1.2710820438450945	1.443250025375946	1.8068939603110643	1.0319810745010234	2.545578588703035	1.5454689425093417	1.1275308776075545	2.3909456913853404	1.918134863380008	1.8944183664639151	1.5620291184290445	2.659773005353715	1.96626417656608	1.5638643558957481	1.5489987692005611	0.7936285219864433	0.49811833084489027	3.61634938858787	1.6198777383865628	1.2609017990814082	1.6711252008349298	1.2637215627399585	1.740617672859882	2.550124542501602	1.7601048480100465	1.4819386407700401	2.655141692527761	0.0	1.6847686958705173	0.8233771081438015	1.6442878956158937	0.5392729401331515	0.20467536872468664	0.8812685380107325	1.590441151821771	3.0229025064053117	0.7337947187956835	0.9634438502127541	1.1075751418427937	0.6416559523690105	1.242749185844085	0.9173333836019222	3.0680145229319025	1.2819608953142603	1.294982896301187	2.0854137679022955	2.548712365517387	1.0122254244062276	3.0176726213012652	4.206427937593792	3.0242310939625763	2.9400050168337724	1.0694688609453025	2.9619867471745542	3.4933878639860954	2.868095998386133	2.1805114150664813	3.470989534883958	2.6717374412282733	3.125495246418966	3.9926743402245397	4.120226000495511	0.6644805187997327	1.4088955319502174	3.0950645903700322	2.3690411197962726	0.994751326848115	1.9806009056903744	2.4547952397304824	1.4126157732515283	3.039661950985383	0.944021681241691	1.1291041913453022	3.152788125601729	2.4692468603371585	2.071453898156665
