feature	k__Bacteria.p__Firmicutes	k__Bacteria.p__Bacteroidota	k__Bacteria.p__Desulfobacterota	k__Bacteria.p__Proteobacteria	k__Bacteria.p__Actinobacteriota	k__Bacteria.p__Cyanobacteria	k__Bacteria.p__Deferribacterota	k__Bacteria.p__Verrucomicrobiota
Itg.06.FP435.S36	6.00316003091279	4.5840295446	2.59696507574138	-0.44106383267149	0.692528174892646	-3.97718053223302	-4.38264564034118	-5.07579282090113
Itg.16.FP480.S83	5.30498046042993	4.72899957770396	1.26792683220688	0.632808292888698	0.441947608655785	-1.74858798052964	-4.96746380539784	-5.66061098595778
Vil1.02B.FP23	5.26752280024396	4.25653505482689	1.99449868293253	-1.64605420920929	0.0818833279480455	-4.16375068182028	-5.08004141369444	-0.710593561227415
Vil1.07B.FP80	3.99330960912184	4.17290124206008	0.31381714092	0.126519721378926	2.41955229170758	-3.38238835328601	-5.52245451678228	-2.12125713512012
Itg.22.FP519.S22	6.78948373032255	3.76186402350982	2.81283069989073	-1.86783746918173	0.861046818823321	-3.42598208722828	-4.11912926778823	-4.81227644834817
Itg.22.FP520.S23	5.93828468149855	4.43519984063503	1.97479221133535	0.621818400615963	-0.558711010520033	-3.17367078855623	-4.27228307722434	-4.96543025778429
Itg.10.FP455.S57	5.28208350328886	4.22108840911385	-0.505071616680784	-0.218440516474978	-0.556807291079973	-2.14870089386316	-5.28419510979231	-0.789956484511503
Vil1.05B.FP56	3.37313395979743	2.54475341655907	0.372970524568711	-0.686659971028487	-2.08376524825259	-1.73290427417928	0.219544219999494	-2.00707262746434
Vil1.02B.FP20	4.36282313540031	4.03269041724598	0.564430747648612	0.648405172751181	-1.32641962422367	-2.15309819740814	-5.35177131495882	-0.77706033645544
Itg.04.FP421.S21	5.35685674281896	4.0782712143769	0.968071086985653	-0.254995376155862	-0.648484293217311	-0.845194587463365	-3.98068880339251	-4.67383598395246
Vil1.08B.FP91	4.78358971094744	4.07317012653847	0.442244314934622	-0.323764213890195	-1.25175098552754	-1.39938698433361	-4.7781115101437	-1.54599045852548
Vil1.06B.FP70	3.97119883792062	2.02722238098285	-0.0803411319294706	-0.846513447504306	0.754403415197861	-2.39711085991547	-0.520922711070627	-2.90793648368146
Vil1.08B.FP93	4.20859047403634	2.44889657169843	0.328072599002554	-1.21595124824196	-2.49611319092544	-2.21890241834096	1.38745318242619	-2.44204596965516
Itg.08.FP447.S48	6.93016852934305	3.87390272441639	2.69772221124272	-2.41426557711383	0.837400070577365	-4.20602504634188	-3.51287786578194	-4.20602504634188
Itg.26.FP541.S45	5.36461249984947	4.65711561974583	1.95057872616668	0.128786969839755	-1.0590564525563	-1.7930256276365	-4.2779322774245	-4.97107945798444
Lyz2.08B.FP293.S91	4.82257957008714	3.98828744417244	1.05772381149961	-0.368736591345612	-1.45918556937456	-2.33954429202265	-4.47961045551892	-1.22151391749744
Itg.18.FP494.S97	6.61154785644601	3.21662164186541	2.30014557035585	0.160542691556304	1.06892824392335	-4.68364439490229	-3.99049721434234	-4.68364439490229
Itg.20.FP503.S6	5.39757783251854	5.03767367879753	0.764552648976563	0.0795910530030568	-0.230069926167499	-1.47178305847628	-4.44219752404598	-5.13534470460593
Lyz2.02B.FP219.S67	4.59100995098892	3.70997332025527	0.463489494218787	-0.49608174601383	-1.34498345598301	-2.43242244405299	1.342634706302	-5.83361982571515
Vil1.09B.FP103	4.54210526807645	4.39030941437386	-1.54882746898452	0.189966464663627	-0.809160272789678	-2.31608262169818	-5.28649708726788	0.838186303626321
Vil1.10B.FP118	5.6170349496182	1.75703644846556	0.997210047988916	-1.65017120407329	0.162641674352599	-2.60994704788718	-5.50031880578335	1.22651393731854
Lyz2.06B.FP272.S70	5.38812925309529	4.10324464260293	3.11619038060536	0.0260395902575295	0.0770060338495569	-3.39496041870081	-4.31125115057496	-5.00439833113491
Itg.18.FP495.S98	6.95516199356699	3.32260931659748	2.37189971802133	-0.479529065926222	1.05194730503817	-4.63841214928589	-3.94526496872595	-4.63841214928589
SLCFP072	4.59141890481594	3.88131432701647	1.23651917449947	0.059613959881612	-0.780136694870209	-5.11087003515654	-5.11087003515654	1.23301039896979
SLCFP021	4.51006571708964	3.84767120418869	1.79451934689838	0.171573084439486	-0.587713898625004	-3.55812836419471	-4.65674065286282	-1.52124643693367
SLCFP069	4.15557772113599	3.08977979116846	0.398930952424798	-0.614998249013273	-1.67587020969854	-2.66912198270882	-4.97170707570286	2.28740905239424
LYZFP308	5.04928134644691	5.01687505112275	-0.683940062305648	0.676561544252514	-1.10339141238855	-1.58188165551161	-2.92372425406066	-4.44978055755571
SLCFP111	4.42010306778898	3.16980804410545	0.17931334331771	0.448162467436399	-1.09863987400622	-1.02964700251926	-5.12399156474137	-0.965108481381694
LYZFP307	5.17502498087018	4.16389773054094	2.91022843126345	0.729684020358207	0.442001947906426	-3.13034368995156	-5.14524671049382	-5.14524671049382
LYZFP331	6.81170760783169	3.16310748883481	1.71210750823958	1.69593464899398	-1.034094458827	-3.11353600050684	-4.61761339728311	-4.61761339728311
SLCFP131	4.78284117297491	3.99723187388141	2.0545902950141	1.58357092164853	0.956485491766673	-3.92176061428384	-5.53119852671794	-3.92176061428384
SLCFP078	5.67322953884984	5.18109581987802	2.40128422019284	-0.214650692001567	-0.137689650865439	-4.53213880553788	-4.53213880553788	-3.83899162497793
SLCFP070	5.08489163885817	3.26617781774269	1.16006802898069	-1.78587358007029	-0.562098148448171	-5.3412216415597	-4.64807446099976	2.82613034549637
LYZFP304	4.65764018613887	3.3579070690844	0.0561187808417191	-0.115097159539726	-1.73818198581501	-1.59609947220124	1.29794470994719	-5.92023212845621
SLCFP067	3.90857795947215	3.36375342129833	-1.47288917095914	-0.0980235056628683	-1.40693120316734	-2.69212944741586	-5.2570788048774	3.65472075131213
SLCFP023	4.7577363304651	2.87045813629498	1.28594363231333	0.440508837206524	-0.186472482556475	-3.34042876132536	-5.28633891038067	-0.541406782017423
SLCFP051	4.17578577689686	3.2837763454102	0.135976002986481	0.164686108868912	-0.992195087923174	-2.46187105798212	-5.59736527391127	1.2912071856541
LYZFP328	5.02907660307485	4.5177479201104	1.40847128695597	0.58409084494068	-2.20025284053055	-1.04899681837701	-3.17211342355951	-5.11802357261482
LYZFP317	5.86027371580589	3.93659702397765	2.06411666588819	1.78915561303772	-0.0485889694321565	-3.7027828655582	-5.40753095779663	-4.49124022592247
SLCFP022	6.16402909012651	2.48718347557629	1.39690953182534	-0.552565683394471	1.03155442105534	-4.24144513750841	-4.24144513750841	-2.04422056017219
LYZFP355	6.57513548751193	4.72421868261261	0.750125261426559	1.1089717588788	0.528533300803768	-5.02442628411785	-4.3312791035579	-4.3312791035579
LYZFP319	6.12267868483537	3.70363545157849	2.35531107461229	0.403944713172809	0.709550301813495	-3.18383862406976	-5.05564080097135	-5.05564080097135
SLCFP005	6.39174499640812	2.95168391694813	1.23714325403356	1.87872580659962	1.01914110221977	-4.72386208558971	-4.72386208558971	-4.03071490502977
SLCFP024	4.94520838267075	3.72632506010601	1.28599100566851	0.989230099161234	-0.824222194678081	-5.15495553496441	-5.15495553496441	0.187378717000399
SLCFP093	5.48132749405057	3.5467512603777	1.32644766620076	0.599835329346267	-2.57299655702053	-1.56139564534205	-4.65243809870036	-2.16753144891236
SLCFP053	4.63695637227627	3.0601127487347	1.2540074614305	-0.508151538021261	0.420067764718167	-4.42017454344941	-5.11332172400935	0.670503458320385
LYZFP320	6.06063036587678	2.719136272088	1.57017778110021	0.656465477814	0.381576756822128	-3.1851350633176	-4.10142579519176	-4.10142579519176
SLCFP091	5.29358281814649	3.99377974558948	1.10483758050291	0.719175099690921	-1.53421974911235	-1.45725870797622	-4.75309557398055	-3.36680121286066
LYZFP327	5.91346824393136	5.59256343831979	0.357800813745577	1.38142436393638	-1.76103312964492	-1.29774845064793	-5.09323763982012	-5.09323763982012
SLCFP095	8.44919913196869	1.68925211543298	0.714253782732044	0.641933121152418	-3.04694633296152	-3.04694633296152	-3.04694633296152	-2.35379915240157
SLCFP077	6.71736751723707	4.55775920610077	2.41849916921002	-2.97057256060648	0.268105891557901	-3.66371974116643	-3.66371974116643	-3.66371974116643
LYZFP356	5.74390129413252	4.77334193967667	0.839966605513137	0.345948100063527	0.23852785144269	-2.28849028369544	-5.02933030762064	-4.62386519951247
LYZFP354	6.82965003495031	3.78902294118623	0.486092753227419	0.746955998864786	-0.413623013552523	-2.02993380527439	-4.70408245470091	-4.70408245470091
SLCFP112	4.40840287832007	2.84040633787615	1.594866224906	-0.0323612290915941	-0.154963551183927	-3.0027756946613	-5.08221723634113	-0.571357729824281
SLCFP073	5.87773252608871	5.23399183537023	0.0172719559677422	-0.517651219377309	-1.09572907015247	-1.74631663629362	-4.23122328608162	-3.53807610552167
SLCFP128	4.2779079059301	4.21573191224903	-0.789273528835156	0.893219169768007	0.0949288884874981	-1.47194940952781	-5.3431504204357	-1.87741451763597
SLCFP092	5.63452837921218	3.4795926192366	0.906132572107155	0.903279503124748	-1.77659982101077	-0.62392031107238	-4.95465365135871	-3.56835929023882
LYZFP332	7.64335398270757	2.39462857226646	-0.438584771789752	4.7906121641156	-4.4639364625249	-2.38449492084507	-3.77078928196496	-3.77078928196496
SLCFP002	4.84348356492388	3.75166000398903	0.0485441349478526	1.04939225485007	-0.821059482953649	-0.753236886614888	-4.8641107507882	-3.2546728383541
LYZFP306	5.52863113057942	4.13694863185042	3.21001218260611	0.632884860241797	0.903962777641543	-4.01510532292922	-5.40139968404911	-4.99593457594095
SLCFP113	4.2395440411415	3.37452479221479	1.31599850956334	-0.110036180206068	-0.948365370610511	-2.80466336097614	-4.41410127341024	-0.652901157716675
SLCFP071	4.76532060069386	3.16586741951217	0.712453842393595	-0.079085184508083	-0.517494448335601	-4.06806923107236	-5.85982870030041	1.88083570161683
SLCFP004	6.34088127186395	1.95153226507963	0.752572002577242	0.227760136836511	1.44571918313719	-4.0349197402048	-3.34177255964486	-3.34177255964486
SLCFP019a	4.73902481023004	3.84246247134637	0.288261747204347	0.163767276959976	-0.0940618323421234	-1.82866288773023	-5.41218182618634	-1.69860975948203
LYZFP316	4.81349059797513	4.13535252628579	0.191739709745034	0.450738856062212	-1.66837293800077	-2.04896997953092	0.0357209180350556	-5.90969969057152
SLCFP075	5.61814672489577	4.75750830119575	1.39826912883326	-2.06119716095287	-0.898046351147194	-1.47341049605076	-3.67063507338698	-3.67063507338698
SLCFP049	3.99126748840787	4.49505957387327	0.13157499770999	0.682495078677859	-0.569176782235174	-3.49846395638101	-5.44437410543633	0.211617705383527
LYZFP339	5.64030557310887	4.75734092099721	0.214262290033964	0.968697794565191	-0.576002571952096	-0.632283407850686	-5.18616029945123	-5.18616029945123
SLCFP094	6.69887266973055	2.84978946407628	0.722145820578562	0.89204485737396	-3.67230333409388	-0.83908999003766	-3.67230333409388	-2.97915615353393
LYZFP315	5.54973175389466	4.94730620193043	0.764096857660545	1.33525606110217	-0.696758599912814	-1.32600197849328	-5.28681514809086	-5.28681514809086
SLCFP050	3.6526630458058	3.75997801614331	-0.628417184981445	0.189893138532506	-0.737901417823133	-2.23785509741555	-5.53369196341987	1.53533146315838
LYZFP352	4.49785623934246	3.81955883762925	-0.348837005797263	-0.432855861850439	-1.09077435052664	0.00783793814146909	-1.18762417651656	-5.26516162042228
LYZFP305	6.96475336840847	3.29178517660209	2.26924140805753	0.69509926153681	0.676407128524657	-3.90002058859778	-4.99863287726589	-4.99863287726589
SLCFP052	5.0570686115358	3.26203484261207	1.20748818651648	-0.431571981948964	0.715934210709201	-5.4620099033414	-5.4620099033414	1.11306593725822
SLCFP076	7.10849087248746	3.29533445558909	2.32894662105465	-1.46010132201469	0.33165814721337	-4.09915865162994	-4.09915865162994	-3.40601147107
LYZFP330	6.5135378882371	5.07807526430679	3.07196141454957	1.57602161353897	-0.90185100959165	-5.57467984405356	-4.88153266349361	-4.88153266349361
SLCFP127	4.7392461737555	4.2715321390671	-0.931195938961956	0.808862155889209	0.844938212363018	-2.29450078185715	-4.69239605465552	-2.74648590560021
LYZFP340	5.41666338360409	4.43715421753262	0.662060516802071	0.662060516802071	-0.777416109778129	-0.673737680303288	-4.86339242232971	-4.86339242232971
SLCFP129	4.33458795042633	3.56583359591962	-0.0314786646688225	0.722293137707558	-1.0813007891675	-1.56087386942939	-4.81897040745087	-1.13009095333693
LYZFP351	4.93210656376483	4.56914045878729	0.0730771134166476	0.517824569859474	-0.510870775178306	-0.305118966575965	-4.0116979977893	-5.26446096628467
SLCFP074	6.00893906163876	5.59591469475049	0.468417710226961	-0.791124945253786	-0.468351552990735	-3.83564738297721	-3.83564738297721	-3.14250020241726
SLCFP054	3.95456363021627	3.90551319327097	1.34476683774896	0.632883746131548	0.086769777629997	-5.41448843291473	-5.41448843291473	0.904479680831705
LYZFP303	6.44472299113416	4.45388302639256	0.572000781128507	0.956101066738975	-0.483645471656159	-1.6301137815019	-5.15647430611807	-5.15647430611807
SLCFP003	4.82945548419298	3.71023492196253	0.472702601728773	0.808192519999876	-1.17526897470757	-0.883132551906409	-4.50747348488277	-3.25471051638741
SLCFP068	3.84939060636541	3.59287867746006	-0.981549815165736	-0.316182198712867	-1.63442309658774	-2.32757027714769	-5.27200925631413	3.08946536010269
SLCFP114	4.29504583694078	3.47759624956872	1.74983344289007	1.20734653721761	-0.274258003706606	-4.44864527360224	-4.44864527360224	-1.55827351570608
SLCFP006	6.04410977464288	3.2089714595859	1.15627742627309	1.71798570294021	0.800858500921087	-4.67560505101042	-4.67560505101042	-3.57699276234231
LYZFP343	6.83881168851603	3.30327417276445	1.85380853642105	2.24572941942145	0.407449934558506	-5.34512270426713	-4.65197552370718	-4.65197552370718
SLCFP132	4.91799979223182	4.59740737476712	1.44263122928852	1.35191226362364	0.293191303982834	-4.89419450185792	-4.89419450185792	-2.81475296017808
LYZFP344	6.21344040266739	3.94407083885998	1.29438248700361	1.32729222109241	-0.344289001753307	-5.68662325371812	-4.99347607315817	-1.75479762099379
LYZFP342	6.89910959130852	2.81415725974435	1.96849650749904	0.527286388783036	0.50003674633566	-4.69846028493017	-4.00531310437022	-4.00531310437022
SLCFP096	8.31227628896364	1.3144409335715	-0.343787143032029	0.409984659344351	-2.42322868471187	-2.42322868471187	-2.42322868471187	-2.42322868471187
SLCFP001	4.47594020258913	4.0215234667057	-1.28561453255233	1.05652859861085	-0.438316672165123	-0.430826000435965	-5.32866580038688	-2.07056926236539
SLCFP110	4.49594308885927	3.38271103842695	-0.221131373001077	0.514575421977664	-1.97033122781034	-0.23573017242223	-4.45523787759834	-1.5107988984319
LYZFP353	5.01430576101395	3.93729919854899	0.743059337629417	0.134868879545437	-0.69894563050448	-0.395759371516733	-4.16468153330421	-4.57014664141237
SLCFP109	4.16191938623947	3.76194819371892	-1.405690849187	0.627001712918761	-0.914283311278113	-0.0388145739242128	-5.35693456776843	-0.835145990719389
SLCFP020	4.57608652134086	3.73399428063021	0.858130549223627	0.445060841730243	-0.676718506219401	-1.9734007086496	-5.52874877013902	-1.43440420791692
LYZFP318	5.42192661013709	4.59849987559289	0.591580783330205	0.444677653739793	-0.726859874832989	-1.17581009488089	-4.57700747654305	-4.57700747654305
LYZFP329	4.83701200266901	4.5206551655458	1.44471274674071	0.634802418425124	-2.36194974302961	-1.24982373519478	-2.95793317513591	-4.86747568002035
LYZFP341	5.29668683357442	4.30084133495289	1.34479112126629	0.626127345324525	-0.659988891644522	-1.10582645504307	-4.90131564421527	-4.90131564421527
SLCFP148	4.15340390295185	3.62243596140834	0.610155323942239	1.67165320676534	-2.65026950383883	-1.704125808815	-6.14677706530532	0.443523982891371
SLCFP164	4.88294623398104	4.88117168743127	0.810627580898348	1.74103145024897	-0.861658235195417	-2.22128434923315	-5.16572332839959	-4.06711103973148
SLCFP166	6.11458965621992	1.86710418403926	2.43593758164287	0.773577267754427	0.404402161051463	-3.97135486060882	-5.35764922172871	-2.2666067683704
SLCFP163	4.86797097620377	4.90882434796182	1.65850534179226	1.84031552041092	-0.772657031989049	-2.74209767845456	-5.22700432824256	-4.53385714768261
SLCFP150	5.41749781497712	3.91208310032942	0.288292696140967	-1.2705179225962	-1.71799243878191	-1.7081401423389	0.718742667332726	-5.63996577506322
SLCFP167	5.313898665462	4.30464838585181	2.7038123864407	1.9934779894945	1.39514318735134	-5.00594447801347	-5.69909165857341	-5.00594447801347
SLCFP145	4.91793570158332	4.36728759068405	-3.13633274605148	1.3656966810171	-2.54854608114936	-1.8279999264013	-5.43891783904552	2.30087661936318
SLCFP165	4.81236012270162	4.44128505428573	1.77327367867724	1.5565199254618	-0.146319162060704	-2.91193921498439	-5.10916379232061	-4.41601661176067
SLCFP146	4.80166016916061	3.70684836012628	0.443955649841303	0.442265032363395	-1.29516008590133	-2.64371411903837	-5.9395509850427	0.483695978490817
SLCFP147	4.09223137388991	3.11507240633606	0.811639188253313	1.62619917252022	-2.05359659637131	-2.29282628543714	-5.90374419808137	0.605024938890314
SLCFP149	5.30379419886447	1.16257654256418	3.09185611139166	-2.62858176067017	-0.530092024019642	-3.05346495463544	-5.88667829869166	2.5405901851966
