	IL17.DTT.115	IL17.DTT.116	IL17.DTT.117	IL17.DTT.127	IL17.DTT.128	IL17.DTT.129	IL17.DTT.139	IL17.DTT.140	IL17.DTT.141	IL17.DTT.188	IL17.DTT.189	IL17.DTT.201	IL17.DTT.199	IL17.DTT.200	IL17.DTT.217	IL17.DTT.218	IL17.DTT.219	IL17.DTT.25	IL17.DTT.26	IL17.DTT.27	IL17.DTT.105	IL17.DTT.103	IL17.DTT.104	IL17.DTT.49	IL17.DTT.50	IL17.DTT.51	IL17.DTT.85	IL17.DTT.86	IL17.DTT.87	TKO.DTT.1	TKO.DTT.2	TKO.DTT.3	TKO.DTT.43	TKO.DTT.44	TKO.DTT.45	TKO.DTT.31	TKO.DTT.32	TKO.DTT.33	TKO.DTT.19	TKO.DTT.20	TKO.DTT.21	TKO.DTT.55	TKO.DTT.56	TKO.DTT.57	TKO.DTT.69	TKO.DTT.73	TKO.DTT.74	TKO.DTT.75	TKO.DTT.87	TKO.DTT.91	TKO.DTT.92	TKO.DTT.93	TKO.DTT.103	TKO.DTT.104	TKO.DTT.105	TKO.DTT.109	TKO.DTT.110	TKO.DTT.111	TKO.DTT.123	TKO.DTT.127	TKO.DTT.128	TKO.DTT.129	TKO.DTT.139	TKO.DTT.140	TKO.DTT.141	TKO.DTT.151	TKO.DTT.152	TKO.DTT.153
IL17.DTT.103	0.2798657138180811	2.17608877193252	1.9608040127359236	0.08575759410984317	3.217689446471755	0.9640146729582164	0.6841761087830791	1.144325426904066	1.941165897462861	2.492911211469635	2.247469742195692	2.5851050099214397	2.7612610975843523	3.1298637251351256	0.9943172987568109	2.1749809571067074	2.159649470760017	1.1330342734427916	1.829125784179131	2.030995044504568	1.1954802020218214	0.0	1.6090801961613939	0.5853650989712795	1.6117551336301017	1.3552790161937054	1.1299595486148097	2.150202946136427	1.9005129167958112	1.162453298160543	0.3482410093222449	1.7402093081805512	0.9394484031355145	2.776133637235949	2.8806241648549156	1.722918952577021	2.995711858783546	2.9470397414409986	1.569329875543343	2.787551549285991	2.5491625486029474	2.0683403407766967	2.5708554035251083	2.8151936193712452	2.9460610112879375	1.722921032483665	2.4907618126124875	2.9728835170910353	3.0089878471578992	0.789061770427123	2.0858521930235274	2.2449429270378722	0.6255584399183935	1.9309031575540225	2.0674471350160406	1.1747199347406225	1.890266161685311	2.1687051739183643	1.9032570583043766	0.628149957673596	2.502918015080846	2.437232636517036	0.8996819119764388	2.250491392307015	2.6008977181434068	1.5474965755647483	2.597945980268954	3.063289055141084
IL17.DTT.104	1.6404629199611027	0.6392619270951194	0.6234019549796042	1.685005311653977	1.6899280965460963	2.5590516467980557	1.0093343084055422	1.245819812704516	1.7325934683985984	1.3116262328959607	1.8062787762703958	1.127276192271261	1.234108210341994	1.5893900552034959	2.361163623184058	0.6693904463679827	0.7142669429606946	2.6815444535417465	0.9054292806454813	2.149522980847332	0.555963671158458	1.6090801961613939	0.0	2.0207165957588136	0.0775963691858529	0.857126051660072	1.0531997184677913	0.604326634828066	0.3636468772054825	0.8051991046584993	1.8020304155028968	2.0659076701702745	1.9213605701540604	1.6345918264420658	2.2182459817076627	1.0958288044467974	1.8660059734814471	2.1197260940266047	1.3444368987695636	2.0509509509943884	2.356687160737555	2.1688560620302813	1.7936477873457233	2.7208509002520596	2.7180028786113137	2.3041261556914243	2.579340662483389	3.374529528686666	2.839657639727744	1.621180259297206	1.7142100303436139	2.3270038285933556	1.0707668681430862	1.7320593179161545	2.3424902008711044	2.3978426641955313	1.9430577651530185	2.5637181793990442	2.2651954390943523	1.7566203710004415	1.271001540606139	1.9010839114863138	2.022049462721163	2.0206633549515183	2.4738659603028914	2.5088605948593345	2.069445427118764	3.057657736693891
IL17.DTT.49	0.43272226352732923	2.5894652159328158	2.425936695020429	0.569755641492948	3.6728540711242545	0.6379052114112826	1.0645089365108131	1.559256994775078	2.3679823719160553	3.020198515460219	2.719431040052636	3.072186972445228	3.1983623153564835	3.5652930187766505	0.7192222947407291	2.5833994458489293	2.6383944338948075	0.7274779991219961	2.3234811827313253	2.416897945596549	1.6267482990676863	0.5853650989712795	2.0207165957588136	0.0	2.012753305524017	1.8001914818628588	1.3471523404122032	2.577851579634306	2.3485825396813924	1.6759755474852966	0.348400663139887	2.0780278027148276	1.1194381616339415	3.2828103162743982	3.364049160423723	2.2279475862015703	3.507541977849951	3.4457714600717058	2.029730954482416	3.271564957964378	2.9585336535054734	2.499968166285243	3.059698863538102	3.20263218392651	3.3696892865094656	1.9849065002333468	2.8384659349688093	3.2144303081580414	3.4223366475950496	1.1491426602102468	2.5432960225087005	2.616976255660201	1.1345351274407658	2.390973194776353	2.4242545744227564	1.2083965466097288	2.264521793260743	2.4413908630734746	2.2013220851091706	0.834614983252394	3.017831172348188	2.907700334819646	0.9941437980144078	2.6739789122812194	2.993764295297366	1.6778360818889224	3.0721476083134447	3.4214543637923427
IL17.DTT.50	1.6312483661902302	0.6170169127449598	0.6933115082417451	1.6894144358537295	1.6908872242822979	2.557197316976011	1.0204227666298804	1.3002247597097774	1.8060374969023703	1.3716990257266324	1.8831493588093295	1.1660274158170107	1.2253555057977428	1.582379666699172	2.3376210223646328	0.6392610091982595	0.7629942301984629	2.6832948950420956	0.9823259839409741	2.2193894517886497	0.6002983493936961	1.6117551336301017	0.0775963691858529	2.012753305524017	0.0	0.9220242748265832	1.001114310682872	0.593664474595199	0.40700620156533895	0.8594555840218049	1.7918744898438892	2.129201079027423	1.9560873153232454	1.7009889381701044	2.294847954503098	1.1707783173249553	1.931152214514152	2.1940586203091548	1.4145288372013256	2.127271207699257	2.432547368911438	2.2392388454276513	1.8700152595141448	2.796387897365668	2.794863205406831	2.361494635001061	2.6514096443575284	3.442321581949127	2.91621405346446	1.6585403967973344	1.7902564313652765	2.3984331988071066	1.0928151955153436	1.8056094098914193	2.410005454153253	2.429473404954695	2.0121069400223397	2.628157812088472	2.32851263589303	1.7810927163227013	1.331760901259477	1.978555328590734	2.0512473192847462	2.095989011575998	2.549161232759463	2.553804556105307	2.146806945243344	3.1326448518569836
IL17.DTT.51	1.495997998173989	1.4263982262684043	0.7860787614389577	1.4018586072142336	2.29287285185903	2.2463790323102786	0.7957765044571252	0.449030343365499	0.9356507346209437	1.3422882427884733	1.1404769321781565	1.4880262893142573	1.9214272780262052	2.2483572423050213	2.313923835005659	1.4750188790828676	1.0935216441722995	2.3085337517161286	0.5696945111204486	1.3153081885954447	0.4155107674822253	1.3552790161937054	0.857126051660072	1.8001914818628588	0.9220242748265832	0.0	1.4723667668439797	1.3571546392899358	0.9617040223349772	0.3654948208133717	1.6490553498965475	1.2119520917294007	1.2552463134371674	1.5119173735824618	1.7016941369451695	0.5299260487609062	1.7385249757574934	1.7199970396318747	0.5317582473107229	1.5684201855766262	1.598065305699254	1.3749594526390636	1.3310089307120254	1.9482420907530094	2.000705458021627	1.4638790338208842	1.7529528164915982	2.522303338477623	2.106512390872291	0.967365076547367	0.9930322422272949	1.498692392847245	0.7506114581863507	0.9655611358130674	1.4999888932240921	1.740276476637386	1.097340356470037	1.7067647997981177	1.4086454060007982	1.2121400848606327	1.3142902544419066	1.283464585845224	1.4024200854904112	1.2554820010593573	1.6976222402266858	1.7379233303340382	1.4661312291661972	2.268708836565702
IL17.DTT.85	0.9956548426001102	1.426399104264286	1.6518671528076152	1.2133950928219033	2.511344060869034	1.903183794793872	0.885935813746157	1.601060310322985	2.3765420864002764	2.2896006073848896	2.5756596116836317	2.1284486751693894	2.0168184503817157	2.3707483215642102	1.4804968774578928	1.3950759132121027	1.7333750434519632	2.0703926907886565	1.7965906675470744	2.664789423862296	1.0697374759233296	1.1299595486148097	1.0531997184677913	1.3471523404122032	1.001114310682872	1.4723667668439797	0.0	1.4505521440856302	1.3901256820650272	1.2942016655240565	1.1168315962681277	2.4513757160205647	1.85454063311416	2.6469507276600543	3.1050278376748266	1.8674962640783102	2.8782230913301095	3.0606134601261576	1.943328189808701	2.959293756935798	3.044199829356862	2.6990646943207173	2.704695092186413	3.379766489874933	3.4423982471072914	2.558008210287784	3.1345465452421104	3.7893817631742395	3.541717188487538	1.6301477592693958	2.4418033455048107	2.8731093066845057	1.0354193767280977	2.375943427551706	2.788666325654473	2.2205962717603165	2.465609661622883	2.942775133662067	2.641462102717561	1.5618210520694853	2.274565424525357	2.7202041605577225	1.8607076090483077	2.7035966654599695	3.135180407388261	2.5309901891572846	2.8952342125505774	3.685523048272185
IL17.DTT.86	2.1788981603290565	0.10186287048626907	0.7484804126866323	2.2260195959037015	1.1043769505148724	3.102331617660056	1.5988731145192312	1.780873497505656	2.102632133053614	1.1662280498926612	2.059322395503924	0.768238251154532	0.6326051677424939	0.9939378657906842	2.835734772207362	0.17213820486864578	0.5468812498268655	3.2501525472283066	1.1577428909454168	2.5514040809300433	1.1368369916217202	2.150202946136427	0.604326634828066	2.577851579634306	0.593664474595199	1.3571546392899358	1.4505521440856302	0.0	0.4046366769929257	1.2931542222553885	2.331975285556312	2.535950075074946	2.5008416633601867	1.5339243165643408	2.323868452917916	1.4075493368078151	1.7330582805495685	2.149037153443021	1.7633467270631575	2.147877991012891	2.656012140264529	2.5316579017042296	1.9044335244836308	3.021246037094024	2.960286052077808	2.808792369585688	2.953871048591938	3.7945764373035074	3.0931230635394407	2.1842591647053524	2.0188167441030735	2.7107405767137562	1.6257861540153826	2.0767688184767583	2.763241505324936	2.9736971676617077	2.368808292981971	3.023036314266296	2.736631432065909	2.342131022409615	1.126058715964936	2.1097241455041416	2.6083721688166035	2.342717265000992	2.787454933731418	3.06019142112369	2.2518476468563344	3.3688466138935262
IL17.DTT.87	1.9611762603650464	0.4863785868740365	0.38586629743201306	1.971436498227678	1.3862519790096757	2.861492053280437	1.3153191159807058	1.3949870077509803	1.7059401388696445	0.9903070438184656	1.6913196617524873	0.7638335961784778	0.9704717984964121	1.31290710007566	2.6836867659440085	0.5486411610473447	0.3573348740506849	2.9883352986460343	0.7763349428267422	2.1542129524266964	0.7954391677458402	1.9005129167958112	0.3636468772054825	2.3485825396813924	0.40700620156533895	0.9617040223349772	1.3901256820650272	0.4046366769929257	0.0	0.934398924636636	2.1200578057868187	2.1351253422452277	2.1458445870266685	1.3288854345333536	2.014250388873139	1.0231024115135785	1.5523443788815408	1.8754417184830483	1.3638985435619444	1.8404389573504434	2.276839962863336	2.1472177992351775	1.5878317549566117	2.6433654713685186	2.6005560435311676	2.41193241331516	2.5588618270010346	3.3943651394900685	2.73041358204195	1.831349032168336	1.6355158327913597	2.3147322355892284	1.3259599787126686	1.6884777422599162	2.3660533471377647	2.6252955759452314	1.966331884781973	2.620071693805317	2.333990551158926	2.0152439866199447	0.9443514655630192	1.7558715439731867	2.265512708768507	1.9564444032450723	2.404977728827466	2.681671632706602	1.9094143227564664	2.988913880844797
TKO.DTT.1	1.3210741564531774	1.36036894810604	0.8573767305436982	1.2115828742665877	2.260173111775218	2.0939676607153968	0.693940693696493	0.5713464457328117	1.1290616144615055	1.3524122488514116	1.2940656187655828	1.4993025506071302	1.8677040978349633	2.213755810910723	2.1042089490141787	1.3949504648082434	1.0910138514734204	2.2069415361997695	0.6707979033010179	1.4569587394175294	0.3859837729175948	1.162453298160543	0.8051991046584993	1.6759755474852966	0.8594555840218049	0.3654948208133717	1.2942016655240565	1.2931542222553885	0.934398924636636	0.0	1.466559550881922	1.3484680208623605	1.2734611316874116	1.6167931910956668	1.8548217727064669	0.6140296140897842	1.8404157963034369	1.8589488169093737	0.6905804942446959	1.7295424817006981	1.7799410207249982	1.4565757557199444	1.487704522894794	2.1211045317075157	2.159447532239968	1.5729195564242477	1.9276641005730206	2.6765245115337692	2.26185902624772	0.9318900327686279	1.166766635973581	1.65903487146211	0.5450047406611381	1.0974394439976256	1.620116988159862	1.7299259491742678	1.2827319345564494	1.8604438196107176	1.5621768291621998	1.1694229289935822	1.3531289396127835	1.4510033159139042	1.403158826318355	1.4413617679825983	1.8806202390784807	1.7878123737454867	1.6213920508673167	2.4417155735167944
TKO.DTT.2	0.16915168832556463	2.3444749019882156	2.2208189220083323	0.35828573086140775	3.4130418989398277	0.7958595808407192	0.902348466491604	1.45704109388428	2.2722588224567466	2.7866026880616666	2.5863287345855692	2.8340865871091236	2.9407174786422052	3.3093689991192785	0.6779862393526433	2.3343368298114497	2.4060479081197426	0.9869662397484658	2.1316741154721037	2.357695215062514	1.4417368350417488	0.3482410093222449	1.8020304155028968	0.348400663139887	1.7918744898438892	1.6490553498965475	1.1168315962681277	2.331975285556312	2.1200578057868187	1.466559550881922	0.0	2.0505781593096217	1.1714669979146008	3.0826989338288375	3.2190898273144786	2.04605968050823	3.3063696121284196	3.2799743028881405	1.9005406342325912	3.1217219121744426	2.8821397254693815	2.406297393619406	2.9011570501659856	3.1445023613281093	3.2838968559854482	2.0045632569589866	2.8079903724680926	3.252069337477908	3.344980242851551	1.0935414823848977	2.4217656993440415	2.5685256147200417	0.9248980662870483	2.2709695896957234	2.3853142613602087	1.3313117397272498	2.211170624496275	2.458335586795193	2.2009523691099067	0.8555711021617828	2.7927100592714202	2.7743110504265394	1.0875268727425444	2.584129575362023	2.930553006785065	1.7645770301120096	2.937730669804732	3.3851124220850184
TKO.DTT.3	1.9656406255755503	2.6146574479343005	1.8694294464052057	1.7244618427377822	3.348746001710127	2.2505854921571222	1.579985620368989	0.8740368270519344	0.6434993376761414	2.104834306639079	1.0356010286398407	2.4712388288530964	3.0469515805636473	3.345962055542485	2.6729601136201633	2.666081697409923	2.1663899237573747	2.2141366945422307	1.4641666609994137	0.3830918294061937	1.5665238021621808	1.7402093081805512	2.0659076701702745	2.0780278027148276	2.129201079027423	1.2119520917294007	2.4513757160205647	2.535950075074946	2.1351253422452277	1.3484680208623605	2.0505781593096217	0.0	0.9909902352336523	2.085807335612649	1.6268253913519664	1.2108526926172278	2.235013554921276	1.8462631909974767	0.7873789888609186	1.6163926393830652	0.9489970553089576	0.597397718487905	1.525906329327661	1.135373059134654	1.344172732481172	0.35778667689978827	0.7614710758877096	1.3468948774417482	1.376534004238359	0.9585617563484788	0.8782543911429483	0.5483699453493283	1.4465758704095024	0.7120389285288661	0.38870888064009623	1.230821443251055	0.3266343389790095	0.5129686029586052	0.2200751516581236	1.244213164559331	2.1049303852601153	1.202593012909882	1.1602246198760524	0.7743283514165358	0.9466365391731769	0.8848680966143858	1.3093366490693155	1.3467535379473947
TKO.DTT.43	1.1169059216594828	2.5511852877077144	2.0371592562938097	0.9081205393815467	3.5141867555923563	1.3173172092569545	1.0278012726562562	0.8265699452816567	1.415153375842985	2.515065947140203	1.8209926641185183	2.729409242279312	3.1084770630620144	3.456578703027623	1.7596922889709965	2.578814106533596	2.326828695681478	1.2626959898612917	1.7631468496289906	1.3578182824088931	1.3698659779708637	0.9394484031355145	1.9213605701540604	1.1194381616339415	1.9560873153232454	1.2552463134371674	1.85454063311416	2.5008416633601867	2.1458445870266685	1.2734611316874116	1.1714669979146008	0.9909902352336523	0.0	2.6464470407479683	2.470411726069511	1.5744003398940458	2.8461205926894855	2.6215376982578924	1.2150297998037518	2.412162910540049	1.919234359762054	1.490600307690291	2.247337399775517	2.126301241312587	2.3266649397191843	0.8724227613104387	1.7395192615827628	2.1139996519112962	2.3643905676107946	0.36065180873954045	1.6362340532331916	1.539195340254828	0.9712982420896671	1.4669012597377697	1.3396866266152982	0.4975414152785729	1.2224591476681206	1.323921254507208	1.089093622224592	0.32494246483580835	2.510750109659465	2.0093809586223847	0.18368943609002725	1.6775276624579687	1.9320052146122033	0.6855206081350071	2.156806596962744	2.321264401255137
TKO.DTT.44	2.93488837031499	1.6284161100206862	1.0188737404254193	2.8202167283301667	1.6313844202917682	3.6844555063962634	2.255655710515752	1.8427672266820534	1.4493901552088262	0.4773438118663368	1.116905592376848	0.8644572399935728	1.6063352083843523	1.727054685603989	3.7090627971557053	1.701842463586134	1.007578416520566	3.7747969722732946	0.9604698578327745	1.8724813370658457	1.7255127742626877	2.776133637235949	1.6345918264420658	3.2828103162743982	1.7009889381701044	1.5119173735824618	2.6469507276600543	1.5339243165643408	1.3288854345333536	1.6167931910956668	3.0826989338288375	2.085807335612649	2.6464470407479683	0.0	0.9577166195310236	1.0936571848173704	0.23751836317254116	0.6895988287826416	1.4441323374202415	0.794968891883105	1.6386806235029097	1.8007361372064732	0.6608012638397329	1.946211129405611	1.7687205117684996	2.441813069157486	2.0846894784261583	2.9562842334055515	1.9111927975819905	2.362654531695494	1.2231771569904923	1.9254106336522916	2.1610258604544783	1.398040362357261	2.108031673527035	3.0807116001506984	1.7932566000534451	2.41763912861198	2.2317445492367685	2.6713155531822683	0.43832435103254375	1.021456620946781	2.818232269272731	1.4659871085408893	1.7799689690556348	2.9128172059783104	1.062201581713118	2.275465064003466
TKO.DTT.45	3.091816150604672	2.4229417325182396	1.642900862009493	2.899452405330231	2.586100599278182	3.6540001586259128	2.472190991729311	1.823123590843879	1.063071386339606	1.2858147286546482	0.6537712171546194	1.7784757896894632	2.5242313635820617	2.677343941574859	3.8674115715653246	2.4954573593848797	1.7787577406603767	3.6953942907450723	1.326812165553734	1.2942123312051634	2.0644054619259165	2.8806241648549156	2.2182459817076627	3.364049160423723	2.294847954503098	1.7016941369451695	3.1050278376748266	2.323868452917916	2.014250388873139	1.8548217727064669	3.2190898273144786	1.6268253913519664	2.470411726069511	0.9577166195310236	0.0	1.2457818402844447	0.9365029382775261	0.31388745770525783	1.3370525066314796	0.1878537712727436	0.8475972014807459	1.2099407084295821	0.428661668946847	1.0657541227196692	0.837752839670885	1.9648472916036437	1.3228600098493126	2.131449024402805	0.9771674521292926	2.2645621231079534	0.8379318051336876	1.25147639626078	2.3326256292978034	1.0131752029690027	1.4913216529077666	2.8129442950347383	1.327869437086052	1.7854071079005362	1.7023312982950145	2.6059165744873405	1.2903747948972182	0.4646038361835288	2.65382092891138	0.8610180438306346	0.969219751023236	2.5058442171916964	0.32049845921310854	1.3649290694604117
TKO.DTT.31	1.9062682498674355	1.499182280049142	0.7273374586337327	1.7588235003452168	2.145604966141345	2.601281401950412	1.2637059973094573	0.778921651459999	0.728081191581291	0.9539513758537325	0.7354536880669871	1.2760005715940932	1.8580001935032504	2.14954294344887	2.6928467494572086	1.5576872231417174	0.9780358125029073	2.684807837538344	0.28537650392830044	1.157417228733049	0.8466671563805768	1.722918952577021	1.0958288044467974	2.2279475862015703	1.1707783173249553	0.5299260487609062	1.8674962640783102	1.4075493368078151	1.0231024115135785	0.6140296140897842	2.04605968050823	1.2108526926172278	1.5744003398940458	1.0936571848173704	1.2457818402844447	0.0	1.3020228412643942	1.2478721066205636	0.4374707377863152	1.116089588842252	1.302491982157804	1.1271043861308643	0.8742363983993117	1.6616650547238727	1.64460758245177	1.5312963749598212	1.5674251889529376	2.406964189665126	1.7631195604099457	1.2731960164036504	0.6539339608620879	1.3166067384866387	1.1270617052623415	0.6718200921354045	1.3741252777082829	2.013942921991999	1.0126523934881675	1.6712458231901857	1.4086637775453112	1.5853623548232543	0.9528663752048298	0.8645060577331035	1.741159906677741	0.9754943306408046	1.4255622773237102	1.9145567383087596	1.0325233242203182	2.0040126417744086
TKO.DTT.32	3.1606180725826465	1.8255624531251953	1.253283268900709	3.0376543315721354	1.7057428878743346	3.8963777402250073	2.487086676358871	2.053428764196308	1.59700630111985	0.6517385430283038	1.2283280376233627	1.0220508185122978	1.7430635151615235	1.8236902253155862	3.930878595411524	1.8975644548231771	1.2204111411874838	3.9868292059441393	1.1891082218381606	1.9922977283675911	1.960807748819701	2.995711858783546	1.8660059734814471	3.507541977849951	1.931152214514152	1.7385249757574934	2.8782230913301095	1.7330582805495685	1.5523443788815408	1.8404157963034369	3.3063696121284196	2.235013554921276	2.8461205926894855	0.23751836317254116	0.9365029382775261	1.3020228412643942	0.0	0.6323389693875291	1.6348885206240609	0.8010792571895018	1.6999400444306778	1.906963530106381	0.7405309096437334	1.979095565307965	1.7717178092587713	2.592188721576904	2.162703109838809	3.0192871853158265	1.9118791716764956	2.5669267906482505	1.3593374752920917	2.0248641893099046	2.3846900327718177	1.5395709044741395	2.222305546101709	3.269320562478831	1.9364240438040274	2.5350054189199778	2.3698614520202206	2.8827144801946547	0.6344567208302456	1.105335307638224	3.0204100623063144	1.569908892106362	1.837607195452725	3.0794328721869686	1.1071097376475698	2.2939273811466734
TKO.DTT.33	3.14562051644159	2.2473871319054703	1.5159084495226427	2.9736699787592316	2.3125577181576547	3.769166859198195	2.5009747619660696	1.9128246090442478	1.239785408041106	1.0634266638527963	0.8208804350145364	1.5416569334777757	2.2875893462089567	2.415070992070584	3.924422800174601	2.3205697965596097	1.6030674971406853	3.827973652712933	1.2663121699573778	1.5397410154345692	2.0451619119044504	2.9470397414409986	2.1197260940266047	3.4457714600717058	2.1940586203091548	1.7199970396318747	3.0606134601261576	2.149037153443021	1.8754417184830483	1.8589488169093737	3.2799743028881405	1.8462631909974767	2.6215376982578924	0.6895988287826416	0.31388745770525783	1.2478721066205636	0.6323389693875291	0.0	1.4345270577578406	0.242565593324907	1.141929090635437	1.4500705739884856	0.3950230542397982	1.3783260712186418	1.1499354793280814	2.1952697279274633	1.6173455094218798	2.4407107347193895	1.2880507404263482	2.3873633967983574	0.9967613136273255	1.523430722929783	2.3705682476865735	1.183338716866976	1.750891736569557	2.9939263037279606	1.5417903509308384	2.054783201049388	1.9436003533168213	2.7250217162970047	1.065188510223619	0.6442650805469482	2.803889313270422	1.1003977694739038	1.2698841436301833	2.72314909674548	0.564359756813656	1.678134046588436
TKO.DTT.19	1.7721988344430983	1.8466982740921225	1.0911929676662175	1.5900951545167938	2.5672681794191723	2.3610105077194055	1.1803997842371232	0.4917773009792731	0.4403561389925797	1.3769762082474981	0.7020734085602168	1.6982360430502317	2.2603641050225525	2.5610286120963575	2.563395428061741	1.9013104869173354	1.380393174715643	2.4044248517868207	0.6825107563557586	0.8060929848844982	0.928628912433423	1.569329875543343	1.3444368987695636	2.029730954482416	1.4145288372013256	0.5317582473107229	1.943328189808701	1.7633467270631575	1.3638985435619444	0.6905804942446959	1.9005406342325912	0.7873789888609186	1.2150297998037518	1.4441323374202415	1.3370525066314796	0.4374707377863152	1.6348885206240609	1.4345270577578406	0.0	1.245485738291789	1.1016150319893874	0.8468750625943319	1.050302854588205	1.4419008751848523	1.5036945964610275	1.1011318804197971	1.252772336250226	2.0465810349255165	1.6011585974063594	0.9617451882097785	0.5314560344315943	0.9904642507065035	1.0426484641722646	0.44595713603013415	1.0056288060082095	1.6382731872359253	0.6249532929814948	1.2668112837190146	0.9886308556009473	1.291909352096859	1.3713859047525725	0.8815914206130657	1.3926553367997458	0.762237174980513	1.1970038901111297	1.4961411706249357	1.0533395684776203	1.7613930925920842
TKO.DTT.20	2.9890820325469196	2.246256730127785	1.4672196558114936	2.811156056491271	2.4217730568925817	3.5880853112787228	2.349694274016802	1.725874738050745	1.0141958294678581	1.1286053132194942	0.6059213363230264	1.6053483192398297	2.3507246847459533	2.5072507225144225	3.7735492299633835	2.3197462458843474	1.6030538859056396	3.633385733757386	1.1701692969011754	1.3110215531643925	1.9200142742253756	2.787551549285991	2.0509509509943884	3.271564957964378	2.127271207699257	1.5684201855766262	2.959293756935798	2.147877991012891	1.8404389573504434	1.7295424817006981	3.1217219121744426	1.6163926393830652	2.412162910540049	0.794968891883105	0.1878537712727436	1.116089588842252	0.8010792571895018	0.242565593324907	1.245485738291789	0.0	0.9180948427539634	1.2426799492114957	0.2582844806816897	1.1799235677978088	0.9824716815717665	1.9647163946984942	1.391551490981532	2.229235902157474	1.1249139019259675	2.193730507528357	0.7788249655942497	1.2929854398470237	2.222009349588767	0.9729133488078869	1.5253724821564314	2.7789414508803554	1.307982971908081	1.8201862675514748	1.7082526786706436	2.530666564730206	1.123497979553481	0.4164392053425463	2.5953494063095977	0.8642763775373401	1.0499155412770238	2.4972241030478886	0.34507726629741786	1.4946559752126503
TKO.DTT.21	2.776416996828924	2.750025443065145	1.9176582801225788	2.5479311949129695	3.188113134848019	3.167721247237162	2.2522582020272783	1.5037918599001456	0.6698634427768796	1.846616072142757	0.6183293791264044	2.3114549421796045	3.0160949211216956	3.239114484600375	3.5247166755484742	2.817138141346132	2.158989897655871	3.154721636792054	1.5058513471391637	0.5866477591297932	2.0110249036979715	2.5491625486029474	2.356687160737555	2.9585336535054734	2.432547368911438	1.598065305699254	3.044199829356862	2.656012140264529	2.276839962863336	1.7799410207249982	2.8821397254693815	0.9489970553089576	1.919234359762054	1.6386806235029097	0.8475972014807459	1.302491982157804	1.6999400444306778	1.141929090635437	1.1016150319893874	0.9180948427539634	0.0	0.6125001272479058	0.9780287647808188	0.3675685346716101	0.4428259684297793	1.2322257504160294	0.4761981068868769	1.3205189205049597	0.5265098664635829	1.8126499754784748	0.6500605733205087	0.4513981118154884	2.1110531840869786	0.6921332417118088	0.7272636156410678	2.175772363224892	0.7071703384259556	0.9630588045939968	0.949122253653062	2.1354173899394864	1.8473164100032364	0.6260620129867778	2.095855081916379	0.3431039322708932	0.14346046292518386	1.7882798202436923	0.6026324803619492	0.712956998773669
TKO.DTT.55	2.3189246077663097	2.6227959168827017	1.8444394826940669	2.056583903216362	3.196196425658717	2.648344427284276	1.894455963578041	1.1769086438607637	0.5741478747437004	1.8535472220413682	0.708783201538387	2.317039764170974	2.9599173432118797	3.2292747093732532	3.017897105813498	2.67830260866271	2.0883291274392164	2.6656755285009344	1.397581723243624	0.29608467182600556	1.7544279299810757	2.0683403407766967	2.1688560620302813	2.499968166285243	2.2392388454276513	1.3749594526390636	2.6990646943207173	2.5316579017042296	2.1472177992351775	1.4565757557199444	2.406297393619406	0.597397718487905	1.490600307690291	1.8007361372064732	1.2099407084295821	1.1271043861308643	1.906963530106381	1.4500705739884856	0.8468750625943319	1.2426799492114957	0.6125001272479058	0.0	1.2012219981877874	0.8029834770817457	0.9144757254537	0.864398529357972	0.6236070250921283	1.3618391638319756	0.958143739800147	1.359765800151314	0.652570166237759	0.395097081136799	1.7012763894517944	0.4887908684201162	0.39431963321392666	1.7141476588007776	0.512078286618806	0.7849009459378856	0.6820343141471976	1.6926766092505292	1.878676626294387	0.8584607501117629	1.660914441394164	0.5115811505598641	0.6414738124177168	1.3702262737116444	0.9059785268332015	1.0697104876557655
TKO.DTT.56	2.7647761167627407	2.0029393879472077	1.2145609585553332	2.598764219087531	2.2477097997055533	3.39786610055915	2.114552837996554	1.5221356021198778	0.8938309026032909	0.9315480648854305	0.5053567678860775	1.4017517388138716	2.1401808450655375	2.319590984810891	3.552753659716409	2.075815236452011	1.3622242427265543	3.452235835474255	0.91278417788317	1.2620867106686555	1.670501029463993	2.5708554035251083	1.7936477873457233	3.059698863538102	1.8700152595141448	1.3310089307120254	2.704695092186413	1.9044335244836308	1.5878317549566117	1.487704522894794	2.9011570501659856	1.525906329327661	2.247337399775517	0.6608012638397329	0.428661668946847	0.8742363983993117	0.7405309096437334	0.3950230542397982	1.050302854588205	0.2582844806816897	0.9780287647808188	1.2012219981877874	0.0	1.290258291905441	1.1362874206306892	1.8821007359935007	1.429125627858577	2.2966706210348526	1.2789520253114934	2.0094678675166193	0.6510308600461118	1.2860739402927444	1.9918508631596465	0.848936294099664	1.492157217941075	2.637953006867739	1.2196100908012275	1.7966911373208607	1.644514082946173	2.3421719802029455	0.921635333476639	0.36788647349011616	2.42887828237038	0.8299698139210892	1.119347757447681	2.3941101489742636	0.41315207833111994	1.6255100933683069
