	TL1a_DTT_173_Repeat	TL1a_FP_140	TL1a_DTT_76_Repeat	TL1a_FP_207	TL1a_FP_65	TL1a_FP_64	TL1a_DTT_172_Re_extracted	TL1a_FP_209	TL1a_FP_206	TL1a_FP_242	TL1a_FP_77	TL1a_FP_245	TL1a_FP_76	TL1a_FP_102	TL1a_DTT_169_Re_extracted	TL1a_FP_98	TL1a_FP_75	TL1a_FP_173	TL1a_FP_141	TL1a_FP_174	TL1a_FP_144	TL1a_FP_142	TL1a_FP_62	TL1a_DTT_245_Repeat	TL1a_FP_74	TL1a_FP_172	TL1a_FP_171	TL1a_FP_66	TL1a_FP_143	TL1a_FP_100	TL1a_FP_99	TL1a_FP_246	TL1a_FP_78	TL1a_FP_210	TL1a_FP_208	TL1a_DTT_244_Repeat	TL1a_FP_101	TL1a_FP_244	TL1a_FP_63	TL1a_DTT_142_Repeat	TL1a_FP_243	TL1a_FP_170	TL1a_DTT_78	TL1a_FP_205	TL1a_DTT_139	TL1a_DTT_171	TL1a_FP_73	TL1a_DTT_209	TL1a_DTT_74	TL1a_FP_139	TL1a_DTT_141	TL1a_DTT_210	TL1a_DTT_241	TL1a_DTT_243	TL1a_DTT_205	TL1a_DTT_206	TL1a_DTT_64	TL1a_DTT_62	TL1a_DTT_65	TL1a_DTT_242	TL1a_DTT_73	TL1a_DTT_63	TL1a_DTT_207	TL1a_DTT_75	TL1a_DTT_246	TL1a_DTT_97	TL1a_FP_169	TL1a_DTT_66	TL1a_FP_61	TL1a_FP_241	TL1a_DTT_140	TL1a_DTT_99	TL1a_DTT_77	TL1a_DTT_98	TL1a_FP_97	TL1a_DTT_170	TL1a_DTT_208	TL1A_DTT_642	TL1A_FP_641	TL1A_FP_689	TL1A_FP_638	TL1A_FP_640	TL1A_FP_685	TL1A_FP_686	TL1A_DTT_640	TL1A_FP_639	TL1A_FP_687	TL1A_DTT_638	TL1A_FP_637	TL1A_FP_688	TL1A_DTT_641	TL1A_DTT_639	TL1A_DTT_687	TL1A_DTT_689
TL1a_FP_172	1.469791807000378	3.4497184515022057	1.9135721569356594	2.6685190311182754	3.381408719842386	2.4849364373803566	0.9419148204400452	3.271300277944356	2.9323403887918023	2.250637765583801	1.511618175322874	0.8003142187297158	1.3705415025157814	1.6238370782108822	0.8847021974725834	2.5868401586985725	1.8808294031681996	0.9218860508066231	2.5668288039370726	1.1215596182096377	2.314440317251735	1.2398411864745071	3.2948488693440496	1.3351377619751152	1.6343191803728567	0.0	3.5198568461022983	1.608164365018492	1.1569730363612016	1.6706118516990727	2.2407719381661515	1.638801183425928	2.957595006392582	0.6316693460681858	2.450440071262814	1.7462223074041403	1.0593140844292492	2.502221943263848	3.0289327317795927	1.051594895135918	2.171321236443777	1.9506311724143803	1.628707205056708	2.4968578727540205	2.8985895659619767	2.6759251919450593	2.6919239162312527	2.574213615138933	2.7642770519346436	2.981846659280191	3.0764958595856524	3.092952104687676	1.8673482189986204	2.832112030260935	4.478375123989151	2.3784175456737913	3.42231890096371	3.1450925916821797	2.3751953993607353	2.4235031750733786	2.8683264135678668	2.914098409102937	3.157997770567283	2.221334945662852	1.131583458852404	3.0750205407327686	2.2558558260452215	2.0137494519437524	3.3534232561374995	2.5557941463963907	2.8691321733115087	2.362039870296227	2.4341009012156882	2.7474080909402936	2.45640194535496	1.8085828024390587	1.316088233452867	1.6338923498603177	1.1854690967910264	1.138371568231792	2.3126311917689915	1.4574841657852662	2.1023045134304907	2.570911375852263	1.6448383907980013	1.9045472948784339	1.8927724137346558	1.991365943392936	1.9842170143531455	1.1708924927018063	1.631690473406445	3.006429041456296	1.843801951446119	1.590020937511017
TL1a_FP_171	2.050246363607435	0.6683073460898583	1.6396675161833705	1.4912309533037214	0.2696775991992845	1.3798352372418592	3.374891620220748	4.404190708269316	1.7701187364284605	1.3215947724592372	2.261219548656098	3.606170247590956	2.500509124812744	3.634927535146321	4.083404875005823	1.2857111551324507	1.933402847131654	3.899601592253225	1.3316540234863017	3.806755201640732	1.3019177359556733	3.242176563060931	0.7493416700058505	2.529695724789956	2.831733525041222	3.5198568461022983	0.0	2.2583381017828876	3.136209777628706	3.191646861225898	1.6147062831270036	3.576535478888303	0.5774911189243754	3.74011474067663	3.138282832748269	2.963608445829031	4.190631840355788	3.056635836863081	0.9287556024954043	2.7318569791208325	1.3946335192718906	1.9012102308881111	1.9132295377182473	1.7815310737415635	0.8250593871020271	1.1034062638129298	1.018234616265269	2.026490961945479	0.911178991922917	0.9393619796347987	0.7781094968490607	2.052617437222501	2.2653693927228433	1.4271856409556756	3.239191171209584	1.6872803762992945	1.510210205012219	0.6056133348541831	1.1486240590444454	1.7318545559130283	0.9309932320586144	0.9796986642069829	2.98790095955089	1.6013274378797366	3.1128479666454334	0.6449192780801323	1.4179267782203135	1.5748963462580567	0.6808213585741373	1.0483634445346317	0.683207040298705	1.35121884110053	1.093433717415131	1.0005611073396208	1.3242959673509112	2.0342900583476817	2.9957567551455915	3.0141607438629365	2.560993607953943	2.3942243631385125	1.945186059081085	2.0742848118178947	2.6774348192811623	2.1037002122569373	2.827099686183779	2.658816918791293	2.426709866140258	2.5056215846765313	2.239800214346693	2.583104981867195	2.721099217594355	1.5117194986769498	2.7302206449962094	2.3900577900977047
TL1a_FP_66	0.7857301506518691	2.2380865620845385	1.0009916292653782	1.6691283234984908	2.213008908996472	1.3578118109868764	1.1838247094820293	3.3779518369990362	2.082346815835629	1.0720666898209656	0.1307094126911628	1.4884850543418193	0.6492548425508682	1.7099965891831668	2.027479776834549	1.414449770817509	0.7388073477553441	1.6848626327267793	1.3701680693084055	1.589804520343701	0.9640611296345685	1.2172133608634315	2.1516580881433485	1.0325956975538684	0.9095579911692595	1.608164365018492	2.2583381017828876	0.0	0.997359888513558	1.4590382155844397	1.159936412764328	1.7713897190590726	1.7349696250694684	1.6829971133327248	2.2895834134456186	1.6370467383626037	2.170461236140429	2.09788717473319	1.8709300419190171	1.4774541699492105	1.0312378132689144	0.6295044731614861	0.67807114865413	1.578912937043887	1.6813281127488338	1.4781115439470893	1.5594601025820947	1.8597305169924825	1.4592778629835141	1.8421083461502155	1.8630985762013956	2.4389744411686185	1.2435415679924184	1.7973515951359724	3.8573638602347575	1.3953076729330132	2.5315901665704135	1.9161940330675202	1.2706591339402529	1.4618890304235304	1.713528054952823	1.7599159884298154	2.660279720252006	1.1069277904231645	1.1130366400480387	1.9569624370175798	0.9465902530375704	1.0231312703698896	2.2179782817639273	1.4145497313203388	1.7493446684195988	0.9449215002584576	1.3293518461819522	1.5934864206282804	1.294738632489025	0.24262133337793235	1.2453789961951762	1.2768881331010549	0.772249263488807	0.7031543993928726	1.4882497328710096	0.6959499602135439	1.5980241467487264	1.7294387723888085	1.1171609494507861	1.424363936674761	1.224777724962451	1.5122437529382369	1.242120031705008	0.462790303402336	1.0100562277907001	2.085112652753055	1.4485666539708402	0.7770648059205882
TL1a_FP_143	1.360026776047966	2.9746763186361083	1.7982477453007581	2.604309344796626	3.059539627411042	1.9569722023450415	0.8942489588042553	3.783752223716187	2.988866172665302	1.9810161459025641	0.9813296794333894	1.1651583480680332	1.251420456425132	0.8041947204482531	1.1504209251338737	2.045295641758603	1.2522569400091303	0.9812861226206722	1.99500785248804	1.1262946689461206	1.8852760028315791	0.29966712620593583	2.862642841082615	1.5594444073623455	0.5421127563386963	1.1569730363612016	3.136209777628706	0.997359888513558	0.0	0.7891739162341468	1.6944013620432163	1.9352473747007926	2.580669120196075	1.3009002393948157	2.8726794607635555	2.1214722629242457	1.2620201758009022	2.7287587827596074	2.550319181271916	1.6490813967590312	1.9261561956437376	1.2604256975678194	1.3443458502878816	2.4850154811397607	2.433733058534492	2.1735206259860522	2.2685895844124393	2.707733227406819	2.260062273191296	2.5206839532076173	2.595075167600534	3.2921963941158494	1.9898171587043287	2.7464385993478206	4.720856406788101	2.3142002574018723	3.4522337770934333	2.6923741332984714	2.117093574560977	2.3768757828407834	2.4172743853385357	2.4374163365883423	3.412308219298439	1.6702396556189885	1.2550695805541356	2.7206064259286076	1.724575418825511	1.8771955643286156	2.946095807256994	2.327030126563388	2.5767790053276776	1.803002016906856	2.1364514611540915	2.2989133451722785	1.9434885814928453	1.1795772711853807	1.5769127218932948	0.7069009937232571	0.7282982525192346	1.0780361746141174	1.7602064675513613	1.3376931378574397	1.4047673713281494	1.916079237606107	0.7080998728741403	1.2123359288992615	1.1889561142083915	1.4248452035503274	1.3473808056041756	0.6639792996619258	0.7057677831601994	2.542669923314704	1.1803540868055868	0.855892577242585
TL1a_FP_100	1.6781213155270098	2.8689218870588884	2.109230991679035	3.012813915756369	3.1030052241412123	1.85320130118678	1.6761498084246378	4.538630932998534	3.4374661131030106	2.255590217198928	1.448953357131066	1.911372651820979	1.8908015363670558	0.4960068912852646	1.4383389789867453	1.9454752396717918	1.2902204247584306	1.6267839387705838	1.8926900517192011	1.8689501197367928	2.110543261208975	0.5341085181964011	2.753457008105536	2.167198453585365	0.6282021557291825	1.6706118516990727	3.191646861225898	1.4590382155844397	0.7891739162341468	0.0	1.600901494932395	2.71637809166109	2.647149515476344	1.9908083355657686	3.5490166874534674	2.815520812014742	1.4329352912101303	3.4272982288983553	2.433022687525523	2.0378113715713893	2.2116755175817295	1.3607734445150592	1.6092769123257247	2.963572122643387	2.398681212572438	2.114826190857964	2.2308558926075803	3.216833078519644	2.2830932814104425	2.410927156919221	2.5186504399542224	3.7474646047177056	2.5684087429077933	3.1425303312619484	5.245888034761019	2.7700727742514126	3.7960434390832725	2.6546599029088824	2.3017904967802796	2.845506238531816	2.3450221952050714	2.3327777586107254	4.047547478712955	1.6035192724901715	2.016102143696868	2.6983823290870528	1.8143477147586262	2.211681475084693	2.852153105202905	2.572029537947809	2.6575993878403983	1.9426849235656123	2.258662135588243	2.245247896097509	1.8857196101499574	1.5344595131142185	2.3047660844133038	0.19295244579128212	0.975724316338269	1.5206080231172165	1.4554949240687611	1.720596799343016	0.821576960297868	1.4833084740595213	0.3838616730423221	0.6978404295227386	0.8281859185830716	0.9704162388756906	1.038948689762604	1.2127374850501995	0.5002277070313053	2.2557750564986003	0.6527679169317753	0.8575153235957225
TL1a_FP_99	0.986535748256589	1.31024505349324	1.0359802918665497	1.8301014593668368	1.5083491098547406	0.2692440199382102	2.210587081622195	4.260855640711787	2.278635378385837	1.0008274647406956	1.1381913357377536	2.4638180552406337	1.6308770852421248	2.0647597397484034	2.610512185800836	0.3738705599186442	0.46566693238000767	2.5788314618016077	0.3448288994560593	2.6171766538970678	0.8398025825069542	1.7210276007059244	1.1825614743054123	1.7869108856414424	1.3639836229419107	2.2407719381661515	1.6147062831270036	1.159936412764328	1.6944013620432163	1.600901494932395	0.0	2.8392562095721936	1.074679444112604	2.5744774466269966	3.0138766206902865	2.4812965737640305	2.683480898796209	2.927282627084527	0.8673438016799697	1.7630207214948574	0.995371468400773	0.5712894723791896	0.7892550682293836	1.9309058830940111	0.8082776386642574	0.526344607255049	0.6301514192199204	2.2251665739617836	0.7381990532634553	0.8367587660858556	0.9411486583855587	2.6006426137537013	1.895032530569653	1.9167984586421178	4.112251730556527	1.7277985346005935	2.437016874569671	1.067773802344426	0.8941999847803085	1.8139430893289543	0.7518040954204418	0.7564401029313486	3.26310180610894	0.06305263961926945	2.164940556596839	1.098237307849985	0.4500419912489602	1.1123481599291654	1.2727301856852042	1.1912281844453783	1.0911056230155176	0.6549693947263361	0.7754684588497162	0.6460221907803806	0.2913688509590896	0.9820716592247449	2.222521411205116	1.4342458300856535	1.1067957493854734	1.2372170340670574	0.4816948846902119	1.0725527270074666	1.1026190054777598	0.7653736766584921	1.2582518928964388	1.0523912879735582	0.8158451406176254	0.9277723389106658	0.6325690643737462	1.3036832683091146	1.1628752918727845	0.9275317196741966	1.1203375221124574	0.8517771627474493
TL1a_FP_246	1.9837753137394967	3.775431817975742	2.1281817007466253	2.290662789812099	3.527625444279574	3.0201458332868807	1.0755652744981123	1.897360384214827	2.4072771691795443	2.3151888814596977	1.7445318728620425	0.9846764500393693	1.212329661179621	2.666869113270544	2.198953290259902	3.076814400486809	2.4498264165058696	1.5275346416348212	3.051669217537434	1.1570212294118127	2.401747911444424	2.210490923559141	3.6832532916766576	1.2130481401380082	2.2991977556785073	1.638801183425928	3.576535478888303	1.7713897190590726	1.9352473747007926	2.71637809166109	2.8392562095721936	0.0	3.1334115899802764	1.134013325463663	1.4062767823583524	0.8551444207983729	2.4133196448404606	1.2394607034984033	3.4616495858892593	1.8727828051075461	2.2602446435147767	2.3843960473310766	2.0955846892075516	1.9988331925035756	3.2317489170761067	3.0939610131673425	3.111233980861749	2.0063743987307454	3.016287995808052	3.4232160527725357	3.426738340262265	2.584775351614871	1.395870524422811	2.423075765155276	3.58261523045934	1.9835849157588996	3.0615178834769172	3.4264219206973583	2.5750005360788766	1.9755570703419123	3.2809846112140515	3.3547515592391863	2.0558188540827644	2.7887653786209765	0.73316002546195	3.400776265788597	2.5819837550947957	2.109867215211293	3.7179355932080544	2.564660344938606	3.086513376180751	2.546097729465261	2.716318557367302	3.1638005050256903	2.939781436985578	1.9682082771777407	0.6618073330528018	2.608802322216126	2.07455656132585	1.7257125744081614	3.1508049819649986	1.8511496540645465	3.1561836942878374	3.432936504529051	2.5443572783730164	2.9505871164905324	2.82369957452503	3.056416099525267	2.8764776933415246	1.6895002593083328	2.483689192863704	3.722539196251789	2.932399969565747	2.3625673407172925
TL1a_FP_78	1.4890192638993853	0.6891258370701218	1.117516199147833	1.266054616727694	0.4853140272286101	0.8673708199261609	2.8452101321408665	4.13555342664414	1.646437574633271	0.8234603157631835	1.725950956537086	3.075019971744175	2.0006492222098706	3.0858721194051544	3.508553507194925	0.7919643539179644	1.376978489438095	3.348786178736743	0.8400384623790681	3.2801294527187674	0.7922754863504075	2.6821425674750694	0.6363260182695604	2.043266024272956	2.297589119750174	2.957595006392582	0.5774911189243754	1.7349696250694684	2.580669120196075	2.647149515476344	1.074679444112604	3.1334115899802764	0.0	3.2009597954540117	2.8435416022103768	2.5587467075482877	3.6143105827180673	2.769126504724644	0.6073504739685199	2.2055062972014206	0.888430614714212	1.361242359810287	1.3450418774464732	1.5127153980257548	0.38303358584839786	0.607264534491132	0.506331815227734	1.7912667535649147	0.41708463656742595	0.5890573886929712	0.47865122658739984	1.9612381418863665	1.860277664114416	1.2660024576310276	3.3389234571348667	1.3681578411123692	1.5759572521591605	0.3641618045494374	0.6139836061643256	1.433522175756649	0.5011940434519173	0.5895336723079365	2.834795689578524	1.05657990307956	2.613623962857777	0.3601442697466131	0.8693026515914056	1.0772072561072734	0.6347909811008423	0.6319758430868373	0.2215339124937059	0.8404839742984007	0.5286858165848031	0.5130574635349147	0.7935190018339981	1.5161410009741025	2.5251427863925233	2.4688625336751646	1.9866839731401704	1.8344462694357642	1.4470276834306552	1.5228624567049538	2.165459891721036	1.6593877660199057	2.2824310953709444	2.1265793806111453	1.889469284750671	1.9796632706692492	1.7056254527267114	2.0280791756645065	2.174930501144385	1.1930303240354923	2.193005028268801	1.8307582823484754
TL1a_FP_210	1.7530647838835158	3.7504202496766963	2.1288572862749833	2.7177687202815495	3.635208405681588	2.8129625722050036	0.6321866003047591	2.8513428819745674	2.9431755617415525	2.423371786449696	1.6156278664612573	0.2940029468260068	1.318900010509722	1.8610231552570935	1.108443199692177	2.9023984327401755	2.1643868305702703	0.66588196849094	2.875087141519985	0.6573455245364838	2.4816169944766653	1.4760004311686266	3.6172616221763767	1.3332845685699837	1.8148083214669315	0.6316693460681858	3.74011474067663	1.6829971133327248	1.3009002393948157	1.9908083355657686	2.5744774466269966	1.134013325463663	3.2009597954540117	0.0	2.2137816562211183	1.5117724628868026	1.3207368213727457	2.200135973830951	3.3518210598821936	1.4331445049393465	2.3494507800623885	2.1779773293044453	1.894817053354662	2.4921341834366113	3.1844716380148412	2.9765476984034906	3.003982904589802	2.551518913170419	3.010317630764933	3.308223309983105	3.3728683167735314	3.1157085554513424	1.8188704196186973	2.8770590865905383	4.374863431542265	2.4018421409071165	3.512775518930134	3.423890956511171	2.609190552471378	2.430940154779455	3.1820643173923484	3.235765156588679	2.942512928030691	2.5424355677762196	0.8246908120857213	3.3777773505723316	2.4949122723447337	2.1906423407277327	3.6724463373748866	2.732574135006426	3.132159087151765	2.550731412676588	2.698167363803339	3.057776542339272	2.767359468294153	1.915394230031421	1.0513033041985642	1.9428105700852354	1.5312230676997463	1.3967792905395688	2.7253509394916433	1.686556551140296	2.527602217245312	2.981019513547815	1.9455384106738978	2.321584799977749	2.281312075850266	2.446012902307015	2.38138602958802	1.3273183989594606	1.925012838007825	3.4203387277837107	2.2722902135585086	1.900019847216311
TL1a_FP_208	2.1611633002735644	3.531091466338536	2.011520746444201	1.6492723607274342	3.0814374194749674	3.0956658972051065	2.210221630152164	1.3228541783952208	1.4869080549939009	2.144235502758052	2.2406122994796482	2.148834420585018	1.6918545429428302	3.6627166727625666	3.253821028061339	3.1250747578935747	2.795912519089116	2.751813231976471	3.1305544880939697	2.4586486780243315	2.361063312754552	3.134458094236457	3.4480452036495186	1.403283464567872	3.10359102083107	2.450440071262814	3.138282832748269	2.2895834134456186	2.8726794607635555	3.5490166874534674	3.0138766206902865	1.4062767823583524	2.8435416022103768	2.2137816562211183	0.0	0.7597705519601402	3.457886923800768	0.5192604646331453	3.3362847625884973	2.014640495434609	2.1069180946856356	2.742962964726946	2.2939519887210222	1.3679566174696427	3.087015281604227	3.0630667598790504	3.0054078609754242	1.1282954018742672	2.9209180818985483	3.2942912851483457	3.265189050741464	1.466570900854736	1.1251773654562147	1.7359924422321897	2.2417439617028867	1.494564810282831	2.0926649618398465	3.200237928130745	2.360721043448532	1.436011808141236	3.156357145452684	3.253747309332172	0.8034699404665748	2.963991202628199	1.6984409220122105	3.1114878440784595	2.6813556991120553	1.9418744626323377	3.439637880570918	2.213860516431215	2.750989777713119	2.620474744931521	2.5352494389894704	3.0659799475390788	2.993889514573957	2.370599357093026	1.326242490479025	3.4011883048603644	2.6527090983426973	2.117777613965337	3.406034505213115	2.0444372787833536	3.7032254938254985	3.7425213552177934	3.2811995460097068	3.5179138305130486	3.332325892814157	3.5158175398571654	3.294238078588227	2.349142471855372	3.188160881777145	3.7148366252870813	3.5177381503474816	2.915685895240812
TL1a_DTT_244_Repeat	1.5745960627626505	3.233802935831017	1.5658229531582397	1.5745615419155161	2.8926912606183017	2.6126324783048895	1.4619595441310107	1.8138836431304546	1.6316433666581105	1.7626551095983896	1.5800851731540304	1.4232266543280858	0.9984931054069732	2.9078255888878544	2.522796987758024	2.6597563414873946	2.1928349337318083	2.0180661347854363	2.6537260715172826	1.7450244940726778	1.9370737119511952	2.3836009385143506	3.1344928755558934	0.7361479077180084	2.386359885211335	1.7462223074041403	2.963608445829031	1.6370467383626037	2.1214722629242457	2.815520812014742	2.4812965737640305	0.8551444207983729	2.5587467075482877	1.5117724628868026	0.7597705519601402	0.0	2.7272927613390445	0.7734619492883554	2.9621110803469546	1.4553427944038428	1.7083030664457346	2.146504042598226	1.714647850562674	1.2807846927333189	2.7233399302894155	2.636558391217206	2.608551895630795	1.2132694325141544	2.5378570173321946	2.918806983199061	2.9152999587772426	1.7597560103532857	0.7010727596739066	1.7095991513542252	2.876431881947454	1.3019031184302685	2.2690890831436015	2.8871683782932256	2.000764809368326	1.2820920480556135	2.776332700254828	2.8641338454341576	1.4359707741274867	2.431636757450545	0.9498000075991924	2.818069304848714	2.1889885498012642	1.5290807539443818	3.1494063978046274	1.9421115278010215	2.4771545357393405	2.154478534446036	2.161557548905256	2.6690425127059045	2.5200962136987766	1.7632406644213026	0.5716958543703353	2.6754130474652773	1.9547148171499305	1.4487346731432156	2.840087647251224	1.4474033261260175	3.0387143265676615	3.166000497431457	2.56760499559842	2.844027596899776	2.675644917038912	2.8723914647628903	2.6659622015253035	1.63219609337839	2.481630096936499	3.272253847410422	2.837326914016665	2.240832514504958
TL1a_FP_101	2.2232894402560732	3.9855207087354536	2.717771812055479	3.5670403550895293	4.063076871115327	2.950243417894913	1.4824152491026716	4.168563140067299	3.887167735859437	3.006007915147171	2.112195262010603	1.4310870393547206	2.1803155202205424	1.1286111448494285	0.21453749084262544	3.0572106886617547	2.3187597472177996	0.9881262532427362	3.0219350613663454	1.4213949782375104	2.9837093233312526	1.1426010650974836	3.8370269947432467	2.2927537022400153	1.702057139069544	1.0593140844292492	4.190631840355788	2.170461236140429	1.2620201758009022	1.4329352912101303	2.683480898796209	2.4133196448404606	3.6143105827180673	1.3207368213727457	3.457886923800768	2.7272927613390445	0.0	3.4431829476025744	3.537451728459638	2.0015260562573447	2.93539288278864	2.396543618428821	2.3064919706064586	3.4197508998222776	3.4593837149871853	3.1941434070005807	3.2540555431658285	3.5513108522335455	3.33500295229902	3.499281648365885	3.6138123699248474	4.092266028793268	2.8191407169767495	3.7252738440857827	5.5043297924635395	3.2745762850007845	4.355544621398146	3.7210003247756567	3.103884412556953	3.329721695488231	3.40868982590375	3.4260327856699546	4.153483526784738	2.6773281623926697	1.9220302756708063	3.6920733828014676	2.812162957319136	2.8283381013738587	3.9168831506387574	3.334684549236526	3.5599472197175177	2.9359772721276887	3.1195360051639156	3.2937297673628785	2.955063822192599	2.362477894802197	2.2211535985764295	1.5205855576139435	1.633541099144424	1.9082016206918133	2.6025875702395473	2.23638095494456	2.0833304600693543	2.7407971818985755	1.648070239314173	1.9301409023511744	2.040882935067222	2.1002588143705334	2.207687678107979	1.7299614495039493	1.7079302961548481	3.3828148454461364	1.848584755903573	1.8899088506734258
TL1a_FP_244	2.1455128932248817	3.4545530338025747	1.9923332752440248	1.5943463170931373	3.038799928790961	3.0109899702249487	2.067278981745547	1.412449310764367	1.501375537919147	2.060085016526617	2.0768725482887667	2.070079535955371	1.5453883044751335	3.530389162553411	3.2348184587073376	3.0319497659099235	2.678023012912488	2.6463817875829183	3.026930941015277	2.3039546678845952	2.22465401221729	3.0106808515554975	3.393874008198406	1.3922236203782146	2.922763054587568	2.502221943263848	3.056635836863081	2.09788717473319	2.7287587827596074	3.4272982288983553	2.927282627084527	1.2394607034984033	2.769126504724644	2.200135973830951	0.5192604646331453	0.7734619492883554	3.4431829476025744	0.0	3.2653391232562794	2.1745591083195372	2.0326348315902996	2.5904449292059013	2.2358137670640597	1.2948899566950358	3.0032333311073183	2.9738871319592484	2.943866516914996	1.1642737310704956	2.8057425479517906	3.229766443979981	3.1821959194753933	1.6155787741000327	1.0745745568767198	1.6715089031169317	2.3652505992221284	1.4072776926958461	2.1529459548255603	3.1188664075366836	2.313826556586694	1.3476193844472875	3.088761264133094	3.182115436643442	0.8304900148247403	2.871502801397944	1.5593053811242734	3.073491694381503	2.5571178864557074	1.9021066259350008	3.3931532679346494	2.153972411508579	2.715306222289377	2.4630955138798183	2.4894078582012162	2.9967410029202126	2.905867752110598	2.1772820601081997	1.2285720117168233	3.272998338289299	2.585939198318526	2.087828898630396	3.345611785995214	2.008252029610166	3.620514713583914	3.659353766181708	3.1477014915289288	3.4360527401983294	3.240702231290043	3.4630944432143353	3.214092008774507	2.225566515492582	3.0528607639348637	3.6812475174946684	3.4435003472062755	2.8021599009158247
TL1a_FP_63	1.6327924054475345	0.45252213656358886	1.420224500332141	1.835643100883752	0.8240693376853074	0.5988155585378105	2.9930311791511377	4.632490296219436	2.231856037872542	1.2158732677002002	1.8628176727832242	3.2388443088150387	2.26557986664197	2.9097541585093913	3.4646492629691954	0.5079582819747	1.299640607900658	3.415470509909922	0.5672438933159576	3.4154031444544493	1.1008456915841858	2.5861595802416244	0.3241623231928224	2.352715025066642	2.1955624911316156	3.0289327317795927	0.9287556024954043	1.8709300419190171	2.550319181271916	2.433022687525523	0.8673438016799697	3.4616495858892593	0.6073504739685199	3.3518210598821936	3.3362847625884973	2.9621110803469546	3.537451728459638	3.2653391232562794	0.0	2.359056388268175	1.2590033794385453	1.3331369922630707	1.462719092994442	2.0546589905362227	0.2721816837294404	0.3938643094685973	0.3653804176068298	2.337554849781819	0.5139755347899062	0.06008534547223575	0.16879757266387066	2.5301696115176973	2.286656605872484	1.854899640308415	3.933825028065554	1.8875592889759156	2.152431710614994	0.3309768099396699	0.9796892002129668	1.9623141444240304	0.18681095930557876	0.11671663058290332	3.4020280885086325	0.8830278003511445	2.8584457739387235	0.4186070848551907	0.9261633907428194	1.437366139060203	0.42638758769375734	1.1511051298938932	0.6856537704843052	0.9918842863047619	0.8124483700841816	0.3026996057306802	0.6101737072432883	1.6493786693997536	2.836498748316008	2.2744475992070963	1.9530821988346554	1.9628129339939524	1.0677875739413945	1.7073796418349114	1.813492246182465	1.1927505976231223	2.102116502651558	1.828418986304691	1.6231644611934464	1.6499926598674295	1.4232562424351427	2.10492131427499	2.0116461831691232	0.6244704186638871	1.90302757256107	1.716593326254631
TL1a_DTT_142_Repeat	0.8712599049562328	2.7331398871617565	1.1633569594963316	1.8934207399797278	2.556687909252579	1.9359230489048713	1.53088736478324	3.129582943852001	2.1273320522890327	1.5532940924980259	1.3477304398065884	1.500860667440704	1.1880477247812888	2.233576284181629	1.8647987833736015	2.0271533045237575	1.5646964809080883	1.8525870768826689	2.036004953341735	1.8981225611165096	1.7240450933330458	1.7572562336335364	2.562901104784903	0.9062851062492651	1.891413230780916	1.051594895135918	2.7318569791208325	1.4774541699492105	1.6490813967590312	2.0378113715713893	1.7630207214948574	1.8727828051075461	2.2055062972014206	1.4331445049393465	2.014640495434609	1.4553427944038428	2.0015260562573447	2.1745591083195372	2.359056388268175	0.0	1.4706691785192456	1.662721937296705	1.103129310191329	1.7843318743008327	2.219998987069547	2.061078121267697	2.0103253972427657	1.8246954016123433	2.1326314339040304	2.3034373774360066	2.39511066576612	2.2315221879665517	1.299594457761795	2.05245428017316	3.7048250481635336	1.6745928404127561	2.515721626947152	2.4310173572107563	1.6165830123985132	1.722815908187742	2.188717095175539	2.254251815638446	2.607969482855103	1.7451226190191214	1.362148378829735	2.2965606189584085	1.7372010915563965	1.2772055161375302	2.596634557139733	1.7766697668599276	2.064654613225576	1.8562531693579334	1.6875823162936352	2.0791636048383353	1.8899768666927628	1.5721895561687165	1.291614249457456	1.929928424217202	1.155481517517194	0.7841763213708235	1.92107192512903	0.9016434540997805	2.0727697419521958	2.2609283965523126	1.8485331789032213	1.8969388647201235	1.792774968093341	1.843751673377532	1.7673900968074119	1.2131636290296925	1.7832249561757127	2.4044305726047273	1.8663221740511624	1.5235059651409255
