	Lyz2.04B.FP244.S41	Vil1.05B.FP57	Itg.02.FP409.S9	Lyz2.04B.FP245.S42	Vil1.01B.FP08	Vil1.14B.FP167	Lyz2.01B.FP208.S56	Vil1.09B.FP108	Itg.24.FP528.S31	Vil1.08B.FP95	Vil1.10B.FP120	Vil1.03B.FP32	Vil1.08B.FP96	Itg.26.FP540.S44	Vil1.06B.FP68	Vil1.01B.FP09	Vil1.06B.FP69	Itg.16.FP481.S84	Vil1.03B.FP33	Itg.08.FP445.S46	Itg.24.FP529.S32	Lyz2.08B.FP292.S90	Vil1.10B.FP119	Vil1.04B.FP44	Itg.20.FP504.S7	Lyz2.06B.FP269.S67	Lyz2.07B.FP281.S79	Vil1.09B.FP107	Vil1.04B.FP45	Lyz2.05B.FP256.S53	Itg.12.FP469.S71	Itg.06.FP433.S34	Lyz2.02B.FP220.S68	Lyz2.05B.FP257.S54	Itg.02.FP408.S8	Vil1.02B.FP21	Itg.22.FP516.S19	Itg.04.FP420.S20	Itg.10.FP456.S58	Vil1.13B.FP156	Itg.18.FP492.S95	Itg.12.FP468.S70	Itg.20.FP505.S8	Itg.22.FP517.S20	Lyz2.06B.FP268.S65	Lyz2.03B.FP233.S81	Lyz2.02B.FP221.S69	Vil1.07B.FP81	Vil1.13B.FP155	Itg.08.FP444.S45	Vil1.14B.FP168	Lyz2.03B.FP232.S80	Itg.18.FP493.S96	Itg.10.FP457.S59	Itg.06.FP432.S33	Lyz2.01B.FP209.S57	Lyz2.07B.FP280.S78	Itg.16.FP480.S83	Vil1.07B.FP80	Vil1.05B.FP56	Vil1.02B.FP20	Itg.04.FP421.S21	Itg.26.FP541.S45	Lyz2.08B.FP293.S91	SLCFP021	SLCFP069	SLCFP111	LYZFP304	SLCFP051	LYZFP328	LYZFP317	SLCFP093	SLCFP128	SLCFP092	SLCFP002	LYZFP316	SLCFP075	SLCFP050	LYZFP352	LYZFP305	LYZFP340	SLCFP129	SLCFP074	SLCFP003	SLCFP068	SLCFP110	LYZFP353	SLCFP020	LYZFP329	LYZFP341	SLCFP164	SLCFP165	SLCFP146	SLCFP147
Lyz2.06B.FP269.S67	1.107187903299144	0.8120196231912741	0.2785264825720933	0.9128826115129356	1.5775284605180473	3.392785154817344	1.4974026459705367	3.849896090396596	0.7302575694643306	3.050238953357883	2.805514703052691	1.1939697437874837	1.5373873245821605	0.7289309573850637	0.887315130418138	1.2219382478584713	1.0008411440910379	1.1264550023341964	0.704927757058516	0.7615448503845118	0.3534077596261083	0.8647677540282025	3.57778355213725	1.1675915061256716	0.5098925237935341	0.0	0.7174992762144509	3.306924883175941	0.7675757916096619	1.2561592331556757	0.7197735346676771	0.5479730644313657	1.4822535814141495	0.9056321527344287	0.512044475369463	1.2418753536544034	0.4763656382651018	0.9476009535638092	0.9190712440599947	3.1032282681697207	1.9441092901545143	0.6636322404870169	0.22149858047037332	0.19642807171210785	0.13321852478400126	1.6606983097116748	1.4814740741061991	1.715080695820214	2.7115621016919267	1.3883001832054256	3.1578888699113477	1.912276921216693	1.2190818187621244	0.6887367998902548	1.461147864015572	1.2226541259693322	1.2588153475546329	1.678960239201256	2.392318117370991	0.938139671310644	1.6454299621443125	0.29188073111502844	0.7464942674495618	0.4402296808160969	2.049889101787412	2.081507730178009	1.4311424147739982	1.0421483786537427	1.5012801316146196	0.7341000445527051	1.7886364067912104	2.0261970421390534	1.7082465941228624	1.7834212254229043	1.9993262602215107	1.0360144928263548	0.7496383877722048	1.9807690918024727	0.8323989258428616	1.631389151441519	0.5494498988887416	1.7542443749065861	0.516227713812795	2.015985736874349	2.418768367189922	1.3764397586931387	1.2251078131650315	2.0952287384220862	1.2341268358568878	0.9277641082228192	2.707742297255036	2.499915735897312	2.397567284104226	2.5061170562515245
Lyz2.07B.FP281.S79	0.8389503527433461	1.2600694203124994	0.44898257457982055	0.860715070219959	1.3138667545265517	2.709272704358558	1.849116040492565	3.1609171626003993	0.35006413800525527	2.3856541413298165	2.1227735146228444	0.8347737725807303	1.0354419779421606	0.5785930311707496	1.3116705265374193	1.1672907176724494	1.5096661544615801	0.6946586686148691	0.3615307364524277	0.2613160862433784	0.44175533110737253	0.7942136311325587	2.8774467879066328	0.6371492309389967	0.577793395080084	0.7174992762144509	0.0	2.6338766994425393	0.2469640251943089	0.7760904746777029	0.4083699330102668	0.3245850754867772	1.4610359340546484	0.7097444942842515	0.23151503041433863	0.9756399042310733	0.40763725652275845	0.28297547554919045	0.48267402003101945	2.429973981804669	1.7033878913469092	0.44456320584040954	0.7820838785846881	0.6944793917267447	0.5887430438608511	1.364244801153167	1.38490127105678	1.524417400508187	2.094280728995042	0.7495556809259254	2.4604229986524393	1.4826128842258568	1.1637552763921093	0.79975509973562	0.9084217973977724	1.6666786556630073	0.570720505855666	1.2241047817573036	1.9726915440119366	1.2648538229232507	1.2552799053749844	0.46954433849062993	0.31335571239675986	0.9178976929181704	1.6142237933456722	1.6382189389338842	1.2606427468176273	1.6665534741787291	1.2972198680235345	1.2812725651143289	1.1716902300209657	1.6454646038749892	1.2366397858340503	1.4195499751909515	1.7711795706893532	1.5577504114310505	0.5954476785505654	1.6410244117610369	1.5338209384794144	1.1349440090840297	1.243383111577492	1.42808718599331	0.5006767038785148	1.758554815110591	1.8775779293935486	1.3343135026349027	1.9381158054732242	1.6017154077814575	1.8403307315655375	1.6307254751062237	2.4480625089088126	2.2311091614019163	2.3333034586775225	2.4971017236373103
Vil1.09B.FP107	2.449208143869408	3.457246815705089	3.0691417227278737	2.74331665249983	2.326915021990082	1.0408426154631771	3.6623144760957094	0.6228900091130014	2.6071318197455153	0.27864932574506446	0.5522004417794255	2.3192727734221004	1.9102482929850502	2.717345869030456	3.460536499864915	2.7410738007324733	3.7054343781884564	2.3045184615963152	2.649985713803205	2.589089856984199	2.9747924144015774	2.727244997745303	0.6297562850051731	2.1950322896807966	2.949993119599197	3.306924883175941	2.6338766994425393	0.0	2.567402477588155	2.1377795316088397	2.647111761508092	2.79375896051926	2.802467112028945	2.602414870192422	2.859589067048426	2.4133974233986444	2.886288578902462	2.3714027378349534	2.457050786093913	0.9634432283800424	2.321581832788125	2.7202705381206647	3.389952001371605	3.31359460221263	3.1896956658295283	2.235931949012198	2.644508604098418	2.4437637038636564	1.4283476679404479	1.9563311579197495	0.9456657512281716	1.8503597167415535	2.732136511814317	2.9599893509147615	1.9552135189826836	3.708586922746192	2.066300886011929	1.9117047613277562	1.7178222962941398	3.3038100923308105	2.066760252719462	3.099452244964682	2.603165422859663	3.300820739310539	2.914661873205667	2.8845316104652885	3.3213692641251122	4.299791615143454	3.2928968190637633	3.9107733077388205	2.3015024706801737	3.0700054051649035	2.7424271835575538	3.0415724352521183	3.503595360634965	4.175212389102849	3.0522561893341713	3.1798253055314603	4.137669819604605	2.6765888784274448	3.840973537443551	3.117643783225437	3.0959132123187874	3.4370956691358767	2.6015057707462415	3.52369201580093	4.462926664600221	2.739335952101226	4.46645854503183	4.205553692696333	3.851118753439844	3.6844625700013713	4.20913940878241	4.430648980563546
Vil1.04B.FP45	0.6238631947917523	1.1511479569377636	0.5395957061241301	0.6726385301687162	1.08479982666434	2.7379033373467023	1.6864860767138083	3.120078930690755	0.1488079938306133	2.3192116301374184	2.0532057437221454	0.6117352290072812	0.8594067084065946	0.38301555729333175	1.18988804332327	0.9464663835207283	1.4015883961665998	0.47023168848918545	0.15265835209529896	0.04768997690390659	0.4241861029934035	0.6161263789126431	2.85999087773008	0.44773265480689506	0.4494494907122028	0.7675757916096619	0.2469640251943089	2.567402477588155	0.0	0.6009405187485115	0.19598719024419564	0.2331711408403847	1.249798734524911	0.5047485768424623	0.3561638350779811	0.7474658809375849	0.3286862935620066	0.23366298989259676	0.24540297977711545	2.452795609746641	1.4817034451135545	0.2553749810542418	0.8257415927479946	0.7569026102497114	0.6449433989771605	1.1398693830394386	1.1710902283446816	1.3050699444719702	2.1508913016905837	0.6248064202711157	2.484488533993117	1.2805657754169195	0.9472821349031794	0.6313833002453848	0.7271881416978629	1.5334255334567202	0.5588370009610338	1.0249474545121022	1.78120381373346	1.1248536727863472	1.0362264092281903	0.5714281163051806	0.08036673677878009	0.8506478432075378	1.8230958975996128	1.84849976463894	1.4971379912424856	1.7531487160510006	1.531359283132757	1.3971329090313904	1.319711281762352	1.864990894780974	1.4411537236900642	1.6410163116798517	1.9958733849888703	1.6761455543211323	0.8277933402316112	1.863331805583402	1.5829415906911115	1.3320937210657977	1.2795267062729525	1.6567439920868603	0.6888401173265135	1.9808070034743586	2.05707190212993	1.5705193591006479	1.9426409092497796	1.79553615651873	1.9554102058366978	1.6503768564683827	2.659369324843592	2.4466704082402697	2.5492845255462684	2.7160451828093484
Lyz2.05B.FP256.S53	0.3551497136855223	1.331700988239669	1.081710784175161	0.6267787389933028	0.6497743162289664	2.449464715807769	1.6745851805233676	2.7235004721665392	0.5537825660645583	1.8791049015412444	1.6654543927626713	0.2595525861728782	0.28672733193254296	0.5933882289439368	1.3436296611484448	0.759493087187904	1.5880284675068093	0.24538792571770937	0.6024332251269758	0.6298313522735156	0.9210154826649971	0.5998415848689317	2.5160382592867787	0.20781409332967166	0.8545312625264252	1.2561592331556757	0.7760904746777029	2.1377795316088397	0.6009405187485115	0.0	0.577783530323172	0.7624988910424831	0.9690199513028801	0.4680938256690023	0.9375007938084039	0.4188796762849186	0.8367341926637419	0.5304915579906826	0.4077019931338617	2.144930443145371	0.993063109974199	0.6368922928729395	1.3592971477294105	1.301813443672891	1.1588430238577034	0.6616027278271427	0.8333514590995241	0.8620377578897059	1.886637713170681	0.4166783835450559	2.217804927810448	0.7258168804733496	0.7467152221271224	0.8300705695744736	0.3355313566024313	1.6328470808434201	0.537649731368856	0.47606322986017613	1.2013271351342854	1.2047911552708537	0.5356614626917193	1.1297792217087057	0.5969799721057312	1.1680992246588355	2.163396747600152	2.1701575930368664	1.9868096004118947	2.2877321602536314	2.0129422239746018	1.954150093458928	1.5553194765166845	2.2353660153629047	1.797420605606929	2.045507515036292	2.458111445404093	2.2452954194301533	1.3575847885378929	2.2656242554228436	2.057141524682789	1.689537730798502	1.763165767646456	2.0724142100478473	1.258744185977732	2.4320313440006958	2.275281946952724	2.081593260794142	2.3347024655765596	2.096317928601014	2.486422193767063	2.100315411547575	3.0959010209755977	2.879510939347992	3.07092161418206	3.246538900433442
Itg.12.FP469.S71	0.49076632448028107	0.9755806255284779	0.5509707347897573	0.4900614434431467	0.963683355386728	2.865465343305436	1.4917770146296887	3.215383233894215	0.07959348190640113	2.395606211945259	2.1414479776905817	0.5163314836193389	0.8427225831908973	0.18920281476924475	1.0087006899344024	0.7682050890069502	1.2266559663056094	0.41412539246792995	0.05188509639291987	0.20007255419079487	0.3689953054136696	0.4387532651223653	2.9723947997792135	0.46114358469922817	0.3078776361604432	0.7197735346676771	0.4083699330102668	2.647111761508092	0.19598719024419564	0.577783530323172	0.0	0.20191732918250646	1.0750540272798386	0.3383792348922703	0.4414695887622231	0.6171506847572462	0.26325821876645317	0.3940567831092849	0.20097110378350347	2.572814325321221	1.36029917789137	0.07682070055096928	0.7905254293820795	0.7384401018525386	0.6154681781422819	1.0310461391190424	1.0090668960762776	1.1675756551723129	2.2680161212217897	0.7104150687442506	2.617328899221346	1.2259001710508524	0.7695643291562045	0.4406989285211956	0.7449105671428219	1.3467150205227347	0.6971351603169327	0.9814290245327948	1.724836338550461	0.9365021152568881	0.9629339951586192	0.5940624331557032	0.12460336439595382	0.7059816886081648	2.0122117435176246	2.0372925487104356	1.6494659942748189	1.7246884653292736	1.6897724632655537	1.3985627313937707	1.5151252002674231	2.0490756191498383	1.6311578366960882	1.822099889359988	2.164033961439217	1.6835248438353456	0.9518124889857381	2.0436912095075	1.5156844799945757	1.5236696099118283	1.211995523541721	1.832934329037568	0.7769648582725408	2.152773641965757	2.250936645318796	1.7025335440847387	1.8344841449183258	1.9887731116632081	1.9397697661024593	1.563487633374864	2.8354685926240775	2.6231117506201787	2.69641282041607	2.855145670708882
Itg.06.FP433.S34	0.6824093398682737	0.9638665705706236	0.35548671824162204	0.6241235102749558	1.1594950095861898	2.957637325308832	1.5456698265023179	3.349125045869801	0.2088518171895143	2.5431619275432924	2.2827287739923348	0.7178765973962828	1.0327914792902455	0.32412941294015524	1.0100401400312358	0.9235455746654428	1.2067423894042577	0.6117021578908083	0.16898213074812993	0.22355283077393126	0.1979163518420269	0.5683675763447289	3.0900868503970047	0.6374963893364725	0.25363442791734664	0.5479730644313657	0.3245850754867772	2.79375896051926	0.2331711408403847	0.7624988910424831	0.20191732918250646	0.0	1.2290165968108524	0.5094473215531192	0.26201389710206935	0.8123796889662109	0.09872839867899937	0.45156935417420263	0.38678038304645035	2.6697813082085857	1.554427863461694	0.18010094803751003	0.6083637396682154	0.5474683846249592	0.4316236191536494	1.2298346093816233	1.1781674237315183	1.3546377152151758	2.3438856951459393	0.850737551207613	2.708422959741292	1.4267002067501215	0.9252197116495408	0.49203622101348077	0.9230387374396317	1.3603477661980354	0.7793854294379026	1.180222205839845	1.9253784883438334	0.9712468098696696	1.1644887063415537	0.3941345983781796	0.19934974474620365	0.6374563167254873	1.9161745916142896	1.94531586175131	1.4921308506709063	1.5418232869037911	1.5376292643682812	1.20348271171922	1.4778925680971968	1.9389408903737464	1.5388235947806652	1.7038357532747237	2.0193762591547357	1.4880276242383825	0.7829130079543991	1.9224967369865764	1.3551145953415287	1.436323399621652	1.0510250614482008	1.7070444533105416	0.5866085478506504	2.0136176728222126	2.1954156665352573	1.5297280132268065	1.7097200490531805	1.910172196687214	1.751723621300481	1.4185332922475253	2.7010231938156815	2.4894389703474187	2.5274151459355103	2.679218297201998
Lyz2.02B.FP220.S68	0.6692964613960001	0.9604650890717901	1.4871541457522235	0.6199391826108646	0.5204492705019808	3.283881301680745	0.8697452508193624	3.4167562731882377	1.1164680045269757	2.5556390952602484	2.402143569490367	0.7679793327264962	1.0166123166183072	0.906310811699377	0.9117248949830773	0.32831428489658965	1.106829216192777	0.9261870546845489	1.1269107939497203	1.2602978686984925	1.2732341541190757	0.6905505256764944	3.2881117647566134	1.0738364340279836	1.0891689878227468	1.4822535814141495	1.4610359340546484	2.802467112028945	1.249798734524911	0.9690199513028801	1.0750540272798386	1.2290165968108524	0.0	0.751616016530503	1.484094399481716	0.5928820647954519	1.2234644318160734	1.3457548945882756	1.045442226136523	2.970383638094998	0.6249883194290183	1.0579466426679272	1.5839903889763598	1.5839986958532173	1.460568850798605	0.5962395631861922	0.16048670358224387	0.3988011881061997	2.711701702911088	1.3392338664359162	3.078941255776755	0.9797270462622448	0.31095531827368705	0.8253485386348878	1.141233468260821	0.9991309096351088	1.4864574085444573	0.9420400890044962	1.2763719736790247	0.7396631260044876	0.8016651006894617	1.5425995267001014	1.1871033314744392	1.1130263259912296	3.0427238152681935	3.056229550235807	2.6966231073050837	2.3686452396663373	2.7437460247293743	2.1765953216500304	2.4849404360907568	3.0890860132627074	2.6664073354700464	2.8737824444528703	3.229546565124054	2.455157888449101	1.9781739833299046	3.0958350812530915	2.026011523568302	2.5595079254590924	1.7875021507967084	2.8825568626212688	1.786547238139895	3.2190885026573444	3.2155811325764763	2.7231830113684365	2.0808035630249893	3.0019810186735145	2.598354481543205	1.9810736645240932	3.906713544433436	3.6915317445942053	3.754684919277764	3.9003039697004516
Lyz2.05B.FP257.S54	0.20233095841183035	0.8697946885323167	0.8113624345755198	0.19573027972541424	0.6871745805117632	2.8995756031661877	1.2721079003376117	3.1911371152164625	0.36758195655101567	2.344765028063532	2.1268888574904032	0.31899178461227384	0.7062307828763272	0.20219473547833539	0.8831223193167915	0.46917500158015296	1.1248589157282771	0.34834779525373244	0.3891009084567893	0.5210702572288158	0.6045697754805823	0.163545139177829	2.982060617412726	0.4719887584864659	0.47308647862791825	0.9056321527344287	0.7097444942842515	2.602414870192422	0.5047485768424623	0.4680938256690023	0.3383792348922703	0.5094473215531192	0.751616016530503	0.0	0.7554012080373235	0.34491776876609065	0.535536015118285	0.616688245217543	0.3347274992236765	2.5933623361438096	1.0631697270810476	0.33882866534331685	1.010978534636482	0.9764714536703465	0.8359042401634738	0.7614573791662633	0.679721459489964	0.852885919016074	2.2909467920121567	0.7784807807886301	2.6677249937262557	1.0174666116586877	0.45901559651190216	0.36895894172024774	0.7086652462948608	1.1874993858950857	0.8315673075373471	0.8028927400426374	1.4904595866884658	0.7583886944713193	0.7539542468045118	0.8660364600831261	0.44790568969905803	0.7233541272769363	2.300289055178593	2.3174914358551253	1.9560436783079693	1.9153664005118682	1.9991333043143458	1.6275232458988884	1.7747268239138743	2.3423658410981854	1.9224641200352137	2.123743308290075	2.4800123985421982	1.919676441549305	1.249119934661622	2.34582451785697	1.648129970708763	1.8165422933554458	1.3602206873203102	2.133176480662099	1.076413411389436	2.4682495896894525	2.5049438092761807	2.0005044336082443	1.88621902995588	2.268350000663758	2.1312289995331173	1.6697210234900408	3.1558845781386284	2.94005303885401	3.02199925314179	3.1760833373806725
Itg.02.FP408.S8	0.9205911410878335	1.1357191230685573	0.23768442204809564	0.8708349457906192	1.403646919091442	2.9369706915331593	1.761539441393924	3.3897376773630383	0.4154386496559864	2.6120329027858173	2.3448707346743043	0.9432076893077779	1.2067055709511358	0.5808382320221144	1.1933795812237837	1.1835145437393582	1.368263187357793	0.8178023721372811	0.3962377834782586	0.3487740491471296	0.28664126039804544	0.8085909684136915	3.106258349231869	0.8002266352805827	0.4708797328348487	0.512044475369463	0.23151503041433863	2.859589067048426	0.3561638350779811	0.9375007938084039	0.4414695887622231	0.26201389710206935	1.484094399481716	0.7554012080373235	0.0	1.0565217117181833	0.29250670702612763	0.4946852746101394	0.5877844664384229	2.6591308921304435	1.7982194365064612	0.43876953535088437	0.5536747361781978	0.4655005346407484	0.37960167995132715	1.4675574400330336	1.431144250092915	1.6026560880233391	2.313942456271823	0.9488963292634016	2.6873865509187875	1.6317102153262788	1.1833355867678674	0.73219649542612	1.0798607254288541	1.5481945423125407	0.8000940569472048	1.3772668167414321	2.1288796973733906	1.1772005237340324	1.3832458258788776	0.24663365988434666	0.3803801471836834	0.7703035914938621	1.6907232639513643	1.7222837129030704	1.231364301058617	1.4403485698433318	1.2784948310707849	1.0624189641425923	1.3181158210892925	1.7020550206680454	1.3201796777067798	1.4628358740074985	1.764293129632136	1.3406294833823569	0.5238474570144075	1.6786367785341245	1.3115021956407769	1.224534022864121	1.0194303511662695	1.460290841399072	0.3390834444187572	1.7612754934858355	2.0041536944985734	1.2689921779630782	1.7264547706506788	1.700417869506412	1.6251101421003797	1.4086629328445446	2.4534081203967517	2.240652308645682	2.2714750973232514	2.422452316624487
Vil1.02B.FP21	0.1666947890166614	1.0820686410369358	1.1414310604937865	0.4025560062747353	0.3495384405600186	2.8255272001555327	1.3115726351122738	3.020244081000704	0.6452035043517231	2.163711690316042	1.9548947918525539	0.18089793801001755	0.5158239533691596	0.5200251109020578	1.0709153168374421	0.35987188556599375	1.3080383199887105	0.3413896924636246	0.6634905400427591	0.7596596181874541	0.9337199612480285	0.43242126505998785	2.8461809545126053	0.48899516691014117	0.7738619764306788	1.2418753536544034	0.9756399042310733	2.4133974233986444	0.7474658809375849	0.4188796762849186	0.6171506847572462	0.8123796889662109	0.5928820647954519	0.34491776876609065	1.0565217117181833	0.0	0.8453161019907228	0.8038610638336166	0.5099606828419252	2.5215203365888077	0.7433596271009482	0.6358377808264325	1.3293951008990375	1.3000384886817569	1.170704907357502	0.4224427233337294	0.47406389003238586	0.5617018949882754	2.2815482138201606	0.7518033454346039	2.594624589499801	0.7033425860685645	0.35736335730064006	0.6296336738286733	0.5716807968798981	1.3114260815872714	0.9232473185732808	0.522902789993942	1.174431636086099	0.9203169415402747	0.4309706149556632	1.1918900828270398	0.6977168259384312	1.0214492385343827	2.501641497658863	2.517098060557632	2.23600775095906	2.231095564027683	2.2708769496482546	1.954447170493236	1.909825561014757	2.56214689399102	2.1245633194753664	2.3537710899909694	2.733353551839789	2.2401369931394206	1.5514602341996455	2.576526575683718	1.9573655083809378	2.0128611829405467	1.6703282161387096	2.375068098469059	1.3901791453623256	2.714291350655981	2.6525817425300073	2.301804910726353	2.1577249829760508	2.4465743796013024	2.4596186163983855	1.9591917434579686	3.3852936118410124	3.1727721040988857	3.2964774475009326	3.4622248230023493
Itg.22.FP516.S19	0.7200625530584785	0.89045921461867	0.32133515864809115	0.6235161690936623	1.189755613349225	3.056293125823483	1.4858214430928873	3.4443213971677125	0.28952876854810244	2.6357954443651086	2.37501474009079	0.7687283676629062	1.1055770837096908	0.33726891508695156	0.9383031135802821	0.9183276582615582	1.1259728404602911	0.6753094489787953	0.24320190073814424	0.3142527387990682	0.13468550331991508	0.573106029554274	3.1871670966428978	0.71774682249696	0.1803893317313182	0.4763656382651018	0.40763725652275845	2.886288578902462	0.3286862935620066	0.8367341926637419	0.26325821876645317	0.09872839867899937	1.2234644318160734	0.535536015118285	0.29250670702612763	0.8453161019907228	0.0	0.5502016838838993	0.45858592700996237	2.768062270933583	1.5823573950165166	0.21454987819405397	0.5279716283373848	0.4765782579821194	0.3679573589562508	1.2659590108058607	1.185183587611497	1.3760140884360443	2.4389905591848673	0.9403546606089292	2.8070877433899577	1.4836587130283676	0.9217924247263177	0.4457881312309977	0.9995646631146966	1.2880963449275522	0.8780007488624906	1.2423585034116158	1.9814900885371631	0.913453902510095	1.2146316820977432	0.3591162238176677	0.2860185032674575	0.5569550459234616	1.974767243983105	2.006171090188344	1.5173740915436429	1.4629102093715805	1.566335640604153	1.1377051839130172	1.5565067066944627	1.9912275283984215	1.599833140592663	1.7523294747428002	2.050310464548544	1.4218457332353358	0.8036933454821715	1.9687245750725206	1.2680958915702765	1.4991596859891667	0.962252796760584	1.7519205661669799	0.5851104801086632	2.0479274038830253	2.2691469268312177	1.5412555339917664	1.6167876228416047	1.975539708508323	1.6805612039406952	1.325572060947552	2.734751950454211	2.525075357530458	2.536108416590134	2.6822800324123444
Itg.04.FP420.S20	0.682698504687871	1.3443282120002904	0.7004542388656126	0.8003329805228535	1.1170905875273058	2.5077700033599086	1.8613006342421627	2.912475173279246	0.3270233441167999	2.121856429191399	1.8616756963184884	0.638057166535147	0.7688501134947024	0.5576738372272708	1.3829941687225265	1.064562431976548	1.6037067667019744	0.4867808382763518	0.3659245067591513	0.2664898318675673	0.6236710297062036	0.7402223065392898	2.644243520016838	0.3849745890310049	0.6749544574349933	0.9476009535638092	0.28297547554919045	2.3714027378349534	0.23366298989259676	0.5304915579906826	0.3940567831092849	0.45156935417420263	1.3457548945882756	0.616688245217543	0.4946852746101394	0.8038610638336166	0.5502016838838993	0.0	0.3361125083497661	2.2228585419867755	1.4972124951268606	0.46444138519615474	1.0215366933720778	0.9426221217956452	0.8237380050573588	1.1525095841611823	1.245134021139094	1.341832594287206	1.9212200730451066	0.4742252685776183	2.256906079092485	1.2255271378708674	1.0598844387890258	0.8280601991020697	0.6398268129047072	1.7253175608794762	0.32922876380328103	0.9662148025717447	1.7106170739560738	1.3016081578944148	1.0180824936444688	0.7306296795552766	0.30273676692104967	1.0504583767251123	1.7022154772937437	1.719311536729939	1.4677823316867458	1.9317019554369363	1.493469114371116	1.5560384901444835	1.1588641939504762	1.7586005153385396	1.3245471341685813	1.5510472845630745	1.9430442475712513	1.8339525615450882	0.8537930006317653	1.7736108923013572	1.77496750882337	1.215692449559812	1.4781392358091054	1.5739580773730555	0.7831323626937078	1.9206244905238727	1.8920488335872467	1.5683362288387455	2.146752840993143	1.658453915411404	2.1137866748779905	1.8557660429770266	2.5935761186725648	2.3773113757272655	2.542111762230671	2.7177511760927233
Itg.10.FP456.S58	0.4026955720114938	1.1194615298858683	0.7349349419296777	0.5256009668424688	0.8412543287282794	2.712787989793723	1.5730035606260773	3.0310031694264854	0.1992873029123391	2.2076522671924783	1.9510862575542596	0.3704452407409559	0.6564908121086244	0.30032619181230547	1.1427644254892202	0.746635076670162	1.3703194216926424	0.23152202203007577	0.21844387232335524	0.2576324830845565	0.5671533164399066	0.4845933488483133	2.7964771649389606	0.2660114058175437	0.49347722500305374	0.9190712440599947	0.48267402003101945	2.457050786093913	0.24540297977711545	0.4077019931338617	0.20097110378350347	0.38678038304645035	1.045442226136523	0.3347274992236765	0.5877844664384229	0.5099606828419252	0.45858592700996237	0.3361125083497661	0.0	2.4209255529820672	1.2395354858367233	0.2688041764514526	0.98605854104254	0.9319330399749698	0.8117547631416153	0.8957646141268668	0.9543599586133393	1.0695427846020715	2.1465818819022005	0.5260042022040047	2.4619068912511355	1.0498912150991215	0.7485802392898905	0.5668995726803588	0.543982225314066	1.4646214875106989	0.5769262227037445	0.799248936142725	1.5534283450664903	1.0477768446221811	0.7961284597125088	0.7749262543871022	0.2107650870377928	0.8861309281526041	2.021898494932738	2.0439339756933106	1.737382936113872	1.9212619145309249	1.7693805734213475	1.5895965550918565	1.4678766003823174	2.074872959996849	1.6404645758343301	1.8583604617120775	2.2274889710087673	1.871281454986548	1.0704348049948558	2.0811858513318366	1.7159106451743793	1.5283042901534682	1.411480455492795	1.8793514723854985	0.9256346451713291	2.209133984757167	2.2169678252122584	1.8142520393683006	2.0268972291072256	1.9791864093486946	2.136567095131189	1.76015121978741	2.8806442147221993	2.668959896351613	2.789138033268037	2.9587258569225674
Vil1.13B.FP156	2.492553807798625	3.4173101219875517	2.8565871175839836	2.7462037565329833	2.554038595434754	0.33137014823668204	3.7633875377603574	1.0578330138573286	2.5105429557913492	0.8824797224159323	1.0139250159633024	2.387283328169739	2.0183555384799536	2.6729737228481216	3.4432311949263257	2.865099915736584	3.6872807826927567	2.3374129718071988	2.5635300321040195	2.482486789767404	2.823029155534018	2.7052692158261484	0.7387064659420444	2.1900945649132173	2.8759162820565467	3.1032282681697207	2.429973981804669	0.9634432283800424	2.452795609746641	2.144930443145371	2.572814325321221	2.6697813082085857	2.970383638094998	2.5933623361438096	2.6591308921304435	2.5215203365888077	2.768062270933583	2.2228585419867755	2.4209255529820672	0.0	2.6458326300460553	2.6470621820795324	3.207234756479682	3.116154159105882	2.990114076851328	2.482720816689738	2.8125939171562697	2.6867787136535206	0.6156166429136497	1.9501976263252652	0.3384003650994708	2.1641739141417093	2.8467051665217684	2.940540909119037	2.0558961373021747	3.7396568462894773	1.8944788012160698	2.125167121696961	2.180493134912691	3.303270353407549	2.305315177563103	2.8823797669864164	2.51057297842263	3.1947681509302344	2.332375882575533	2.276549964123103	2.8208328310348265	4.039045468095225	2.7883419522143327	3.626909266592658	1.882333297237415	2.4764561732658357	2.242426878871505	2.5018783898189914	2.950490191517896	3.880689061893736	2.696743397267732	2.605175884649498	3.9191208765731673	2.213800330120365	3.649254839705582	2.5647766804371805	2.8128385795449957	2.8854137243262445	1.9649599170833767	3.0203432806062147	4.297958012696931	2.1717123089929817	4.143679937528481	4.030338543502614	3.2686966536095943	3.098415213430346	3.667652783439805	3.871116480851232
