OTU ID	GnotoExpt-DTT484-S632	806rcbc365-S500	GnotoExpt-DTT550-S161	GnotoExpt-DTT472-S620	GnotoExpt-DTT556-S168	GnotoExpt-FP562-S78	GnotoExpt-FP610-S306	GnotoExpt-DTT538-S149	806rcbc431-S432	GnotoExpt-FP472-S693	GnotoExpt-FP616-S312	806rcbc393-S298	GnotobioticExp-FP-196-S60	GnotobioticExp-DTT-178-S188	806rcbc479-S384	806rcbc553-S458	806rcbc522-S427	806rcbc436-S341	806rcbc528-S433	806rcbc379-S513	GnotobioticExp-DTT-184-S194	806rcbc430-S335	GnotoExpt-DTT460-S608	GnotoExpt-DTT598-S333	GnotobioticExp-FP-190-S53	GnotoExpt-FP466-S687	GnotobioticExp-FP-208-S72	806rcbc171-S268	806rcbc399-S304	GnotoExpt-DTT478-S626	GnotoExpt-FP484-S706	806rcbc497-S402	GnotobioticExp-DTT-196-S206	GnotoExpt-DTT388-S534	GnotoExpt-DTT616-S351	806rcbc467-S372	GnotoExpt-DTT604-S339	806rcbc426-S427	GnotoExpt-DTT394-S540	GnotoExpt-FP460-S681	GnotoExpt-FP478-S699	GnotoExpt-FP454-S675	GnotoExpt-DTT454-S602	GnotoExpt-DTT532-S143	806rcbc491-S396	GnotoExpt-DTT466-S614	806rcbc534-S439	806rcbc445-S446	GnotobioticExp-FP-202-S66	806rcbc559-S464	GnotoExpt-DTT610-S345	GnotoExpt-FP538-S53	GnotobioticExp-FP-184-S47	GnotoExpt-FP550-S65	GnotobioticExp-DTT-190-S200	GnotoExpt-DTT562-S174	806rcbc565-S470	GnotoExpt-DTT544-S155	GnotoExpt-FP568-S84	GnotobioticExp-DTT-208-S218	806rcbc473-S378	GnotoExpt-FP556-S72	GnotoExpt-FP532-S47	806rcbc373-S506	GnotoExpt-DTT568-S180	806rcbc177-S274	GnotoExpt-FP604-S300	GnotobioticExp-DTT-202-S212	GnotoExpt-FP544-S59	806rcbc405-S310	806rcbc424-S329	GnotobioticExp-FP-178-S40	GnotoExpt-FP598-S294	GnotobioticExp-DTT-305.fastq	GnotobioticExp-FP-304.fastq	GnotobioticExp-DTT-323.fastq	GnotobioticExp-DTT-311.fastq	GnotobioticExp-DTT-383.fastq	GnotobioticExp-FP-394.fastq	GnotobioticExp-FP-370.fastq	GnotobioticExp-FP-310.fastq	GnotobioticExp-FP-322.fastq	GnotobioticExp-DTT-377.fastq	GnotobioticExp-FP-364.fastq	GnotobioticExp-DTT-371.fastq	GnotobioticExp-FP-382.fastq	GnotobioticExp-FP-388.fastq	GnotobioticExp-DTT-317.fastq	GnotobioticExp-FP-316.fastq	GnotobioticExp-FP-376.fastq	taxonomy
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus	0.0	0.0	0.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	206.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	6.0	28.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	2.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	51.0	0.0	0.0	1.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum	0.0	18.0	10.0	0.0	107.0	0.0	293.0	11.0	0.0	176.0	89.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	524.0	0.0	1.0	12.0	15.0	67.0	9.0	0.0	11.0	6.0	70.0	2.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	4.0	0.0	0.0	0.0	0.0	0.0	30.0	162.0	0.0	0.0	62.0	62.0	102.0	16.0	0.0	50.0	10.0	21.0	0.0	0.0	0.0	1205.0	14.0	37.0	5.0	2.0	7.0	1.0	1004.0	29.0	0.0	90.0	451.0	49.0	0.0	1.0	2.0	5.0	725.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__	0.0	21.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	149.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	148.0	41.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__	0.0	118.0	92.0	0.0	9.0	14.0	54.0	51.0	519.0	41.0	50.0	24.0	0.0	23.0	22.0	946.0	43.0	39.0	11.0	97.0	2.0	1135.0	0.0	2.0	6.0	28.0	3.0	2.0	27.0	0.0	35.0	10.0	1.0	40.0	8.0	10.0	3.0	0.0	56.0	54.0	14.0	27.0	0.0	40.0	0.0	0.0	8.0	210.0	1.0	849.0	4.0	56.0	1.0	85.0	6.0	10.0	190.0	53.0	23.0	4.0	25.0	12.0	61.0	73.0	4.0	0.0	21.0	1.0	45.0	19.0	405.0	7.0	143.0	343.0	17.0	0.0	54.0	32.0	24.0	39.0	49.0	0.0	0.0	4.0	4.0	0.0	17.0	244.0	28.0	21.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella	0.0	75.0	23.0	0.0	1239.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	1.0	81.0	849.0	0.0	0.0	0.0	0.0	333.0	1.0	0.0	0.0	0.0	60.0	0.0	1.0	0.0	0.0	26.0	0.0	0.0	1.0	0.0	0.0	355.0	1.0	0.0	0.0	0.0	0.0	0.0	51.0	15.0	2.0	28.0	0.0	22.0	1.0	0.0	0.0	93.0	16.0	15.0	7.0	0.0	0.0	1.0	2369.0	1.0	851.0	1087.0	7.0	618.0	29.0	0.0	0.0	1.0	0.0	0.0	0.0	139.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tuzzerella	40.0	0.0	46.0	0.0	4.0	3.0	0.0	20.0	0.0	0.0	0.0	15.0	1.0	5.0	0.0	0.0	49.0	0.0	36.0	10.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	15.0	0.0	42.0	0.0	1.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	12.0	16.0	25.0	3.0	2.0	0.0	32.0	2.0	2.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	2.0	55.0	15.0	3.0	5.0	0.0	8.0	1.0	4.0	4.0	0.0	1.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	1.0	6.0	2.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Clostridioides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	26.0	0.0	0.0	0.0	0.0	0.0	59.0	1.0	0.0	0.0	0.0	0.0	156.0	1.0	83.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	818.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	2.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	1.0	2.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	4.0	2565.0	3043.0	9.0	17235.0	22857.0	13672.0	2828.0	2970.0	619.0	29999.0	12319.0	801.0	4322.0	5057.0	2682.0	4775.0	28887.0	10935.0	6745.0	10967.0	15138.0	137.0	323.0	281.0	257.0	2446.0	1925.0	8502.0	130.0	17146.0	13826.0	416.0	21634.0	485.0	1244.0	599.0	14563.0	24790.0	25018.0	4762.0	50036.0	55.0	649.0	64720.0	130.0	3457.0	13914.0	316.0	10259.0	266.0	3482.0	12835.0	3988.0	13464.0	17295.0	36527.0	3859.0	15190.0	3725.0	2429.0	19270.0	706.0	3491.0	32625.0	848.0	22335.0	3900.0	4407.0	17854.0	1018.0	2175.0	1506.0	10337.0	323.0	68.0	6233.0	5597.0	12003.0	583.0	2182.0	11.0	961.0	9369.0	575.0	309.0	10136.0	23241.0	7784.0	1780.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__	0.0	0.0	60.0	0.0	8.0	3.0	266.0	19.0	0.0	68.0	44.0	385.0	27.0	0.0	226.0	0.0	0.0	0.0	12.0	15.0	0.0	661.0	0.0	0.0	352.0	3160.0	39.0	217.0	243.0	0.0	605.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	1.0	382.0	3673.0	7.0	0.0	16.0	0.0	0.0	0.0	0.0	405.0	0.0	0.0	13.0	2719.0	50.0	2.0	5.0	0.0	189.0	6.0	0.0	48.0	10.0	18.0	0.0	1.0	0.0	1.0	0.0	216.0	52.0	1677.0	26.0	38.0	7.0	151.0	0.0	0.0	0.0	27.0	496.0	23.0	4.0	0.0	15.0	0.0	24.0	10.0	0.0	3.0	635.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus	0.0	23.0	17.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	4.0	25.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	10.0	0.0	8.0	32.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas	0.0	0.0	0.0	0.0	70.0	0.0	41.0	0.0	31.0	0.0	27.0	13.0	0.0	51.0	13.0	84.0	0.0	8.0	0.0	2.0	3.0	35.0	0.0	0.0	33.0	100.0	0.0	1.0	10.0	0.0	0.0	1.0	1.0	28.0	0.0	2.0	10.0	0.0	10.0	39.0	0.0	20.0	0.0	0.0	18.0	0.0	0.0	14.0	0.0	41.0	18.0	0.0	3.0	0.0	13.0	0.0	85.0	0.0	57.0	0.0	2.0	67.0	0.0	0.0	89.0	0.0	55.0	0.0	0.0	4.0	182.0	12.0	134.0	221.0	104.0	0.0	1.0	0.0	1.0	13.0	120.0	0.0	12.0	2.0	0.0	0.0	5.0	35.0	5.0	12.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	17.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	31.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae Sedis	0.0	1.0	89.0	0.0	104.0	213.0	17.0	184.0	0.0	39.0	24.0	46.0	5.0	23.0	33.0	0.0	73.0	0.0	43.0	8.0	2.0	0.0	0.0	0.0	3.0	74.0	3.0	12.0	144.0	0.0	30.0	19.0	0.0	14.0	0.0	7.0	0.0	97.0	9.0	36.0	22.0	29.0	0.0	87.0	27.0	0.0	0.0	68.0	5.0	0.0	0.0	152.0	7.0	87.0	6.0	210.0	1.0	53.0	118.0	2.0	21.0	99.0	95.0	29.0	44.0	0.0	31.0	1.0	50.0	25.0	29.0	16.0	30.0	15.0	1.0	7.0	0.0	1.0	9.0	11.0	4.0	51.0	2.0	48.0	2.0	0.0	10.0	22.0	3.0	22.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium] siraeum group	0.0	7.0	8.0	0.0	150.0	0.0	4.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	3.0	1.0	0.0	19.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	131.0	0.0	3.0	165.0	1.0	4.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	33.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.0	4.0	582.0	0.0	5.0	0.0	0.0	187.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	273.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	152.0	0.0	593.0	2.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	255.0	0.0	0.0	0.0	0.0	5.0	127.0	0.0	7.0	8.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__	0.0	0.0	9.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	1.0
