	IL17.DTT.115	IL17.DTT.116	IL17.DTT.117	IL17.DTT.127	IL17.DTT.128	IL17.DTT.129	IL17.DTT.139	IL17.DTT.140	IL17.DTT.141	IL17.DTT.188	IL17.DTT.189	IL17.DTT.201	IL17.DTT.199	IL17.DTT.200	IL17.DTT.217	IL17.DTT.218	IL17.DTT.219	IL17.DTT.25	IL17.DTT.26	IL17.DTT.27	IL17.DTT.105	IL17.DTT.103	IL17.DTT.104	IL17.DTT.49	IL17.DTT.50	IL17.DTT.51	IL17.DTT.85	IL17.DTT.86	IL17.DTT.87	TKO.DTT.1	TKO.DTT.2	TKO.DTT.3	TKO.DTT.43	TKO.DTT.44	TKO.DTT.45	TKO.DTT.31	TKO.DTT.32	TKO.DTT.33	TKO.DTT.19	TKO.DTT.20	TKO.DTT.21	TKO.DTT.55	TKO.DTT.56	TKO.DTT.57	TKO.DTT.69	TKO.DTT.73	TKO.DTT.74	TKO.DTT.75	TKO.DTT.87	TKO.DTT.91	TKO.DTT.92	TKO.DTT.93	TKO.DTT.103	TKO.DTT.104	TKO.DTT.105	TKO.DTT.109	TKO.DTT.110	TKO.DTT.111	TKO.DTT.123	TKO.DTT.127	TKO.DTT.128	TKO.DTT.129	TKO.DTT.139	TKO.DTT.140	TKO.DTT.141	TKO.DTT.151	TKO.DTT.152	TKO.DTT.153
IL17.DTT.103	0.3256106433070954	1.6754300455029278	1.666501826254558	0.2271492281179126	2.5414400180247623	0.984293226026288	0.6622759714421731	1.0620620347440337	1.5570089957070277	2.1673441293080717	1.954233150012008	2.249958211985101	2.1647662340899503	2.4750445977278304	0.8833639015578009	1.7443729221202324	1.8762205402063448	0.8352708710030669	1.6194854076483152	1.4150942994563638	1.109021298774089	0.0	1.383677485610108	0.47800707807573284	1.3027507738387192	1.2632731976068634	0.671791212502443	1.692575153022459	1.5775828404043923	1.5536758415132244	2.140394317834412	2.084850354310942	2.3349648092495667	3.0675728136693095	3.3225541761492856	2.4431802419073163	3.342005933700532	3.2605132031679016	2.007104621400431	2.98079462532333	2.7758296710672905	1.9938254463476544	3.023550356200241	2.762995060004585	2.8374064718765153	1.629662513010287	1.8623604003407443	2.100400592728824	3.167106440008974	1.6107232767176327	2.2687913957030346	2.1012188234783014	1.5743094818789425	1.8937904476501044	2.189998057230746	2.197489822061936	2.0289244830600897	2.081475297790774	1.6088532381877405	2.054772066977091	2.649970532656473	2.6600494551365412	2.0288070189264613	2.911237127407618	2.7127846615028948	1.741394801751097	2.7588973202622786	2.735434785172464
IL17.DTT.104	1.5918206459196635	0.5709502968520906	0.30266792744543386	1.6004863106373628	1.242719751280616	2.0133476183650685	0.7592116456810424	0.3641633949049362	0.33246528846153645	0.9815569869298919	0.7602586139268601	0.9961176203022548	1.0390584316788978	1.205628415934808	2.2471197399069514	0.5128722437170183	0.557526697025467	2.168272087998588	0.35709675857197276	0.4837021606071818	0.29875132253500114	1.383677485610108	0.0	1.7465913841789027	0.23208575517211924	0.3143070914021777	1.2605425143993134	0.4632850090842014	0.3702986831482649	1.609749611469162	3.2720915035180305	2.2173018837591547	2.884715227254937	2.2779207075066332	2.545247702354691	2.0762437807076433	2.457955389443654	2.340381017036238	1.7745870124189158	2.163439520835083	2.258567765260307	1.3396135174867894	2.287332744424085	2.134101513297264	2.2103039945035037	1.9291605993436607	1.471573131258155	1.9659383796049341	2.624826657239214	2.1122906009134965	1.8923801269305252	1.8989485531238772	2.0118499467151936	1.532458688002054	2.047401926150122	3.0270786650965524	1.9228783672692795	2.131827632457605	1.811158753234113	2.638351030890453	1.8732839645268284	2.092994215626101	2.698737418169592	2.5459833896740576	2.1934941048841234	2.4090757863230556	2.0704715345249833	2.150065521832816
IL17.DTT.49	0.2887003793401577	2.065400717572405	2.034998721085378	0.3623643013235757	2.95441040586241	0.8689748804100987	0.9892585904167152	1.4090724613986314	1.911120246001382	2.57376541405744	2.333899262359873	2.658739475570505	2.571035707539137	2.8848038027897425	0.6032404502212457	2.1338565731795414	2.2726779344092907	0.45315298563165	1.9933598583228906	1.7681996907477344	1.4557678341885765	0.47800707807573284	1.7465913841789027	0.0	1.6479038922864677	1.5933730313515369	0.9241288579975037	2.0894831051848994	1.9657735816915096	1.7046856178442187	1.8343338965517582	2.110203868062822	2.182491683619635	3.325434868014523	3.5771644690026245	2.6194535195070214	3.6254943688717263	3.5546535620161572	2.165541213328433	3.24088656791442	2.9547296049708787	2.3070749862794466	3.2645348387745208	2.9798518312842543	3.070143128177671	1.6346085816000866	2.049620549767421	2.194159590331666	3.362662898253193	1.567903592088976	2.4450651451263212	2.2375224883950473	1.584318421317637	2.106842156864198	2.317958340326415	1.9576210072352653	2.117429136512128	2.1140607599398393	1.6298356161201317	1.9297766522473447	2.9355633116781514	2.875807049085993	1.853755326702704	3.0465178764180076	2.899351428590643	1.582423815228046	3.007637121559382	2.9400022055755852
IL17.DTT.50	1.4752191900301246	0.8008383637090154	0.41397657763758894	1.5259424213809107	1.3804173473596841	1.8388246753192918	0.6901041891015859	0.24600524107292351	0.27341920492857047	1.0120241157904424	0.7460084337801082	1.188587671530326	1.2590862930048383	1.3882954311525297	2.137073733499756	0.736932831878744	0.7315033329460159	2.0844721562643813	0.36736047391437093	0.30741741470745204	0.23175857136407904	1.3027507738387192	0.23208575517211924	1.6479038922864677	0.0	0.09054756554414234	1.2897659018090215	0.6821899961283557	0.5987362894451936	1.3833736547772726	3.0917619111360444	1.9855873932513206	2.6584604926676056	2.137337634305506	2.407067105088932	1.8708365947168144	2.3435818417742027	2.2340239021837407	1.5529976935404954	2.025025951896071	2.068214201378753	1.176041830660317	2.134846889889179	1.959508900996149	2.0415902717296053	1.7002916973403823	1.2521761673173188	1.7385832218652317	2.4468854288442494	1.8895447745591962	1.682885418532638	1.6761559770221055	1.7884787273362368	1.3185213711192973	1.8249078000897578	2.8162619032397753	1.6940211495012398	1.9003354392271947	1.5810633645625851	2.414492674536431	1.7312483790998476	1.9111274000298129	2.479547675367603	2.3423565443442733	2.003334168654604	2.1929308562545216	1.9096190436060627	1.9686493217217576
IL17.DTT.51	1.4200274545180465	0.883404602960087	0.4945869092780064	1.4864582070825962	1.4617417978752314	1.7696034204812694	0.6540858820817756	0.22218223551355767	0.32853041867148775	1.0740980357154606	0.796793451443784	1.2771555983811789	1.347567368887651	1.4753768125033004	2.084060447805287	0.823700122078688	0.8193063501770185	2.03449897449819	0.4374784502010771	0.3084106503729193	0.23182315306323148	1.2632731976068634	0.3143070914021777	1.5933730313515369	0.09054756554414234	0.0	1.2823091006223208	0.7706034308529968	0.6834833115466671	1.3149630894794713	3.016745572744207	1.9098256804490383	2.574527674530123	2.1230764947303884	2.3936642401992567	1.8225862992268045	2.3411910834190888	2.2354376646820358	1.4924517496097736	2.011404065367811	2.0264472088289773	1.1602323906676157	2.114409014359618	1.9278494986234451	2.014768176064674	1.6188108727422954	1.1921179176917722	1.6690832428356757	2.4135148895117036	1.8091197413970481	1.6312961071703642	1.6136481706854076	1.7114158306241352	1.266300600766314	1.7633554566962115	2.7330163060431283	1.6225545110542043	1.8239435915643172	1.498191608638875	2.332440837103392	1.7201721096174292	1.8768410021738524	2.395575082375495	2.292237309592445	1.9624071521952466	2.1087735939224355	1.8871715607561346	1.932990865924121
IL17.DTT.85	0.9437855886753367	1.3469328597650763	1.5548382513532573	0.7317856357609379	2.3530156740435135	1.6420032411867485	0.6903674022111993	1.0650136358168292	1.543727651011902	2.1550390155170467	1.9699622759371342	1.9735029510062065	1.8069293327051719	2.199307856407122	1.3972095685432298	1.4667727089929596	1.683379051550793	1.175003779579447	1.583700551207535	1.5142158764802116	1.059731854509808	0.671791212502443	1.2605425143993134	0.9241288579975037	1.2897659018090215	1.2823091006223208	0.0	1.4414614573230484	1.3221519231314018	2.0546062864498746	2.744040922905717	2.618604831877743	2.934763106736032	3.3468409597209723	3.613159794927893	2.863344240793966	3.582592632294808	3.481257512411794	2.445756122711409	3.2449010657553936	3.150433401722709	2.2828646874342615	3.324365914851886	3.0986361905584205	3.179220376237564	2.1751777293792234	2.2299799616974076	2.5602853685386835	3.5491129221775597	2.2073381220173975	2.674734894956775	2.552008127020898	2.1679091108203776	2.2861442039907245	2.667851607745653	2.8147582196696996	2.4917034304938133	2.5853062133738063	2.1184257370013992	2.6679841389687393	2.9233043118950035	3.017897090922374	2.6378852251331724	3.3414523314555105	3.0861334577152246	2.3423465215473303	3.073506989775478	3.086071810870069
IL17.DTT.86	1.9456844090459187	0.2060133782462456	0.41739410499242136	1.895908253951531	0.9203907481030129	2.409952794087436	1.1184639228993714	0.7970001110894226	0.6383888128380537	0.9023744897173627	0.8225935530119536	0.5734844402553444	0.5778611204248923	0.7981398044719956	2.5742031917500476	0.08451049992696802	0.2677989311656956	2.480392446885308	0.5565220272930361	0.8428358481594616	0.7280631064075882	1.692575153022459	0.4632850090842014	2.0894831051848994	0.6821899961283557	0.7706034308529968	1.4414614573230484	0.0	0.13401068251409465	2.015325965830763	3.6786078107942366	2.6393019129485737	3.330683367189182	2.4695785984107146	2.725174241271526	2.4078649157783096	2.5908042240256393	2.459726371716169	2.1533206807314085	2.3558806046672873	2.5609478565364197	1.5915255892908	2.50462714468307	2.401381289142433	2.457428243846185	2.369441644505176	1.8544980523456989	2.369380812642899	2.887707761362806	2.5485289379730705	2.239198921631823	2.281629996264667	2.4386364611621776	1.8916050815784875	2.4252624355373276	3.468193503890287	2.332856961024037	2.555797222151567	2.2555681266992114	3.078389956476473	2.0702475265965594	2.37245065239358	3.144076261707162	2.874969832152831	2.494524506751512	2.854995340480697	2.3045380708096133	2.4322462065749813
IL17.DTT.87	1.8286678907793334	0.20697665597564033	0.4111241383466869	1.7801263888374126	1.0484667505835574	2.306523153595163	0.9938831524661842	0.6889536810250556	0.6053676782776263	0.9850447616855438	0.8679485109081894	0.7030392380372124	0.6809799403958324	0.9273562729623022	2.4599126063173107	0.17064378932995777	0.3731693758664896	2.357812056362604	0.5479220034868775	0.7975253829739632	0.6155579639620088	1.5775828404043923	0.3702986831482649	1.9657735816915096	0.5987362894451936	0.6834833115466671	1.3221519231314018	0.13401068251409465	0.0	1.9531926219188414	3.5711616000727644	2.575380831781276	3.244567381464438	2.4970132346657112	2.7568675459998904	2.387323185306482	2.6354197827082424	2.5075750623980464	2.1118692563039434	2.3825931489266434	2.5526376753517113	1.5924056215034117	2.524400745848527	2.4047887826915355	2.467475355679489	2.289062255515301	1.8119030149503328	2.317883714608406	2.89373547449434	2.4631757202992697	2.2125707848728706	2.2391195204467036	2.3589085066600326	1.8572801946636879	2.384192855389297	3.369116899944328	2.2778092348904506	2.492579067734701	2.1753959651463695	2.992112949031754	2.0943362156097693	2.3714524340873813	3.05085164910544	2.857283862269942	2.4864947919001916	2.7590526424025934	2.318329754098517	2.430685077162445
TKO.DTT.1	1.4605757932549972	2.152202223081946	1.689496226741242	1.7126887400303155	2.458784759475419	1.1854010379164446	1.4458949127749303	1.3579607206874025	1.4410460485949605	1.8235983612821325	1.5835962365411262	2.4387191576784257	2.5693299095394098	2.6016854084870085	1.9083725345467868	2.084603092748187	1.9945646741227958	2.0838754981305603	1.5275407052366892	1.1879373592850433	1.439087106567814	1.5536758415132244	1.609749611469162	1.7046856178442187	1.3833736547772726	1.3149630894794713	2.0546062864498746	2.015325965830763	1.9531926219188414	0.0	2.1922798584769017	0.684288711726734	1.4202765404870201	1.750207495718348	1.9704451763224409	0.9316663492071464	2.0869439428787784	2.054026627679258	0.4982158161972517	1.6951572558260604	1.3002598383473876	0.9565735928126958	1.6635315183429356	1.3561779020764184	1.4314044451125036	0.5051071989242935	0.5579144958357584	0.6106139218065338	1.6774206531104956	0.7018546531150349	0.7849466321375053	0.5740340042179238	0.5483952894498717	0.5218484635203444	0.6387463131830878	1.7101878286465322	0.556483933351162	0.6730590004079989	0.4725185301582774	1.1787344235435544	1.4232246592463638	1.2308722518434883	1.3209178793560952	1.3741362624137794	1.244188400194062	1.109642257553908	1.4102105892208703	1.3028427913075495
TKO.DTT.2	1.8330821662946564	3.7175117952889587	3.497419308735389	2.0396172688125502	4.398027084553084	1.2753025215771556	2.6227948057613717	2.909848761200374	3.291677527407369	3.8413986979608925	3.5985715617521485	4.221976478008603	4.215192236215276	4.431691913366601	1.4360080517257205	3.7397333392454675	3.7877058217728337	1.7241701183191165	3.386637806381537	3.0609986695120144	2.985064309358105	2.140394317834412	3.2720915035180305	1.8343338965517582	3.0917619111360444	3.016745572744207	2.744040922905717	3.6786078107942366	3.5711616000727644	2.1922798584769017	0.0	2.085391341508881	1.4249707024444176	3.8607197244913816	4.0383019954796255	2.9223210250574883	4.21275153110155	4.20329999382318	2.573189335563494	3.8270893053815045	3.276006620711466	3.121325176116776	3.749225801952523	3.4264866451447675	3.496553523670114	1.8331437268064985	2.698241325426669	2.4529173794510135	3.5882056407256373	1.5499168464827726	2.8423375075781983	2.556854408383856	1.671392283893924	2.7048525136519537	2.520469415754012	0.8277039028286245	2.396464315747014	2.19451572217696	1.9638866804734172	1.3362598103017487	3.5887760439167224	3.2966472390962163	1.169126604689023	3.14866537988534	3.2466387962286554	1.2316571742104307	3.5250753178784544	3.34958632235132
TKO.DTT.3	1.9122003449320106	2.7786967173475823	2.282645976241224	2.2069627194082737	3.0321652433271993	1.4582252550739323	2.028314979469745	1.9686103361428908	2.031677061249108	2.39529102203328	2.151711832405531	3.0473756383305983	3.1974559400738203	3.19801366496461	2.240072373423982	2.7024652744721864	2.602171118041408	2.438072505422947	2.129194637430428	1.8025580800483225	2.0458226530869505	2.084850354310942	2.2173018837591547	2.110203868062822	1.9855873932513206	1.9098256804490383	2.618604831877743	2.6393019129485737	2.575380831781276	0.684288711726734	2.085391341508881	0.0	0.9193117671831277	1.8375168033960478	2.003737074931774	0.8961903892861932	2.20245411308685	2.21206817899083	0.6450781910709527	1.8112412563514368	1.205605235586768	1.4398375336094937	1.7110465262726529	1.3848212353281633	1.4769100304126799	0.4765209123819851	0.8923230141559241	0.4223600225191744	1.548779245753791	0.628853078415672	0.8357942661133967	0.5595633330141367	0.5929271596004423	0.902457208402812	0.507449261820428	1.400749169308967	0.4016068817687506	0.16616957165906682	0.5228522452429682	0.7955550580941612	1.6613183499861814	1.2711147022216045	0.9821790086665826	1.0956542311909525	1.1855441106450961	0.9088282307298018	1.52511019077785	1.2993495585422232
TKO.DTT.43	2.0636577850554816	3.4361825541318396	3.0156410593762675	2.37350447342994	3.852172511484038	1.44441705556226	2.4871479268202776	2.574354582591425	2.7703415973910386	3.231696977468969	2.9742681371273476	3.8035982882125188	3.90451976003567	3.9772650480486176	2.1343026549370006	3.3921607858251535	3.345239195422752	2.368389326265866	2.877893339666287	2.5372393816996035	2.6539786340887264	2.3349648092495667	2.884715227254937	2.182491683619635	2.6584604926676056	2.574527674530123	2.934763106736032	3.330683367189182	3.244567381464438	1.4202765404870201	1.4249707024444176	0.9193117671831277	0.0	2.7309127290414077	2.8728178760747185	1.7920276800139423	3.0948663058116286	3.115364786821911	1.555911137882747	2.713621384242975	2.0704532163400233	2.317772453841915	2.5972674409612493	2.2780666755099697	2.364513294852641	0.9707521531260279	1.7662547999464606	1.328083663069039	2.359250240353167	0.8114406483602549	1.7529835953299029	1.4786298321097797	0.9455134582204385	1.791143377830462	1.4127202499549227	0.6108333076876988	1.2978726524065536	1.0262960329938329	1.0958773862092894	0.3085678765554063	2.577403150112135	2.1684439430183136	0.3502838606874314	1.8705552477572798	2.0637444613991347	0.6016381754743755	2.4296626926412497	2.1878741562289474
TKO.DTT.44	3.083093393901299	2.673116389708505	2.098565683438217	3.2741107958479785	2.2370064265259924	2.9324796811357676	2.6746896288912816	2.3136690935354727	1.9465459457221639	1.7117293408027912	1.6547101545720657	2.5279257686687027	2.823532579137704	2.549336548258343	3.618738303460082	2.516829849440423	2.2622927597188665	3.7495300308762047	1.9612527710721235	1.8656514768492791	2.347793447745786	3.0675728136693095	2.2779207075066332	3.325434868014523	2.137337634305506	2.1230764947303884	3.3468409597209723	2.4695785984107146	2.4970132346657112	1.750207495718348	3.8607197244913816	1.8375168033960478	2.7309127290414077	0.0	0.2719511878746954	0.9524417517686775	0.36755576274447943	0.4010641349772756	1.3078621323505792	0.12827593062890402	0.6846488732974181	1.119282696168063	0.14888180570340567	0.4562266775964215	0.3853110904142604	2.085292767365012	1.3130394135376378	1.4661475664025583	0.6248665816835047	2.3332659405840714	1.0297934891500025	1.3200661870976016	2.2054319443182266	1.2486328962603441	1.3523238972605667	3.23380292786111	1.5250573512116796	1.7535214143063873	2.0050256693211073	2.6251030041723404	0.4570549964543315	0.5696939533620579	2.817274193965913	0.9971918382188425	0.6735005483860963	2.7027475407981933	0.34316586532794435	0.5462714892739698
TKO.DTT.45	3.332145805915715	2.929631660593866	2.360603555442766	3.5266668022171492	2.4455997165387786	3.153012200441782	2.9422848903960612	2.5832108337420494	2.213565865556728	1.9418700575568715	1.9064890243304307	2.7589469768625507	3.060811160518203	2.7680427193188097	3.8531790491786024	2.771897741642511	2.5121748412854497	3.9964241683914965	2.224359933324038	2.133253788143943	2.6176765776352298	3.3225541761492856	2.545247702354691	3.5771644690026245	2.407067105088932	2.3936642401992567	3.613159794927893	2.725174241271526	2.7568675459998904	1.9704451763224409	4.0383019954796255	2.003737074931774	2.8728178760747185	0.2719511878746954	0.0	1.1204043268456751	0.30762266941336075	0.42829724214444825	1.517505906022748	0.39175205906011157	0.8187796005136116	1.367545189366843	0.32859926627564967	0.6467148075123663	0.5462911557863417	2.288747942731916	1.5569120283853526	1.655586199213566	0.5949174667297817	2.527042118908381	1.2310277691976652	1.5150236213670978	2.4017011178592482	1.484400997870504	1.5247636376429532	3.394360706432697	1.7202743518581207	1.9289651616656027	2.2180720141248913	2.7843320458422696	0.7042255803851445	0.7550982586800585	2.98318803303923	1.0591734145066902	0.8263490643842577	2.889153759138868	0.5707245197946915	0.7209347440638624
TKO.DTT.31	2.3801761214053228	2.589522276022821	2.0203792339542006	2.620459561599101	2.528472095947544	2.092885314814862	2.197717955121954	1.958941762200158	1.7926592882400771	1.8852882394530728	1.7096330277151106	2.670854806582729	2.8959540326127136	2.770196573348539	2.8372693565597737	2.469658896692817	2.2846847912899158	3.0104066739456767	1.8540404530678747	1.605656024376842	2.0208121648008652	2.4431802419073163	2.0762437807076433	2.6194535195070214	1.8708365947168144	1.8225862992268045	2.863344240793966	2.4078649157783096	2.387323185306482	0.9316663492071464	2.9223210250574883	0.8961903892861932	1.7920276800139423	0.9524417517686775	1.1204043268456751	0.0	1.3126762245655934	1.327786191621204	0.45756328469839175	0.9387283942700411	0.3965952627560001	0.8985220446199811	0.8308914705693914	0.514580937090442	0.5830730544225281	1.1855294465179724	0.6722314646318422	0.5732765429399387	0.7486179821369621	1.411314077620213	0.2073514193388915	0.41863541463791076	1.2926253807915176	0.5817823358967503	0.4044795256974621	2.284221766681969	0.6389395509615745	0.8359915956540194	1.1378804426169409	1.6749637584419466	0.8187489148861312	0.38340843077547054	1.8712379970112356	0.5136044496348549	0.3452550560420139	1.771477546559846	0.6402226480408322	0.4372029233692611
TKO.DTT.32	3.3806616696494785	2.7959704038269066	2.2459831436522872	3.5538216382878955	2.2252275606590373	3.2612799601453353	2.9234518074788367	2.5378352386266134	2.126467289144322	1.7720698051383348	1.7741222397315717	2.5684301683260133	2.881166839260838	2.5576076444093725	3.928606786708391	2.6329954475961057	2.3618640650526586	4.053408907693377	2.121894596733024	2.077250840558	2.5636977321633214	3.342005933700532	2.457955389443654	3.6254943688717263	2.3435818417742027	2.3411910834190888	3.582592632294808	2.5908042240256393	2.6354197827082424	2.0869439428787784	4.21275153110155	2.20245411308685	3.0948663058116286	0.36755576274447943	0.30762266941336075	1.3126762245655934	0.0	0.1462808989449713	1.6624667586488306	0.4224603320201618	1.0438528937128582	1.362819889285624	0.5042149980983339	0.8236327170824946	0.735189101114493	2.442626435527711	1.6482381732197824	1.8317358583120613	0.8911447431183342	2.6891675518642035	1.3906667685143992	1.6815011760055543	2.5565495222616046	1.5798969995609924	1.7126947802956691	3.5962252838574145	1.8893857226881658	2.120328445535307	2.360885238933713	2.9873700002804973	0.6991345775336554	0.9318396973135918	3.1809774944638654	1.330040941225549	1.0375253536976556	3.0640868375093793	0.6898134884386502	0.9129070095677234
TKO.DTT.33	3.310797482242911	2.6647506123078006	2.1210233398839105	3.4750423141880855	2.079717592414318	3.2194978739154734	2.827660756628245	2.4337158436761217	2.0100623610771	1.6355801080993675	1.6457349779841495	2.4260592508424623	2.7403214548842625	2.4127654627602624	3.870099106001706	2.5007654575235048	2.2273840962996783	3.9856441458584997	2.0006877834431642	1.9712872066670664	2.456563616944492	3.2605132031679016	2.340381017036238	3.5546535620161572	2.2340239021837407	2.2354376646820358	3.481257512411794	2.459726371716169	2.5075750623980464	2.054026627679258	4.20329999382318	2.21206817899083	3.115364786821911	0.4010641349772756	0.42829724214444825	1.327786191621204	0.1462808989449713	0.0	1.6470437213830118	0.4148412191283492	1.084054721788535	1.285292588936033	0.548829261253862	0.8443810636761726	0.76669045851047	2.4258262029676034	1.6066401104290637	1.8313948100340376	0.9842488918287525	2.675922569086272	1.3865141578962725	1.677137930657734	2.5403812631561418	1.5412234652228878	1.7201449483492273	3.6029417720770223	1.884670531150006	2.1263485217423326	2.3387904887272146	2.996405896474621	0.6414236107394383	0.9477096179526475	3.1861135249030306	1.3954132667211223	1.0692089995023146	3.056281258500051	0.6896955310840728	0.9379301019232236
TKO.DTT.19	1.9316860018806767	2.317396466991906	1.7764804586041902	2.1800206617217524	2.433179116886932	1.6663906885253734	1.789294172096681	1.6009367800013947	1.5313517601311755	1.7878261853248003	1.5628340524032303	2.4972285647964467	2.6828353709769646	2.628242639150938	2.399320995592416	2.217110094621727	2.0733399830635766	2.5587146857516654	1.6118291216804301	1.3157503002570474	1.6702498558625731	2.007104621400431	1.7745870124189158	2.165541213328433	1.5529976935404954	1.4924517496097736	2.445756122711409	2.1533206807314085	2.1118692563039434	0.4982158161972517	2.573189335563494	0.6450781910709527	1.555911137882747	1.3078621323505792	1.517505906022748	0.45756328469839175	1.6624667586488306	1.6470437213830118	0.0	1.2607075188017591	0.8059108469078459	0.8145380179449492	1.205150035925654	0.8838971678953773	0.9768574171979393	0.7817159388639361	0.33617354337936917	0.30412065173210956	1.2028833722361714	1.031399307842762	0.29436477351525114	0.1349853789870876	0.9067865509598216	0.2835021608939472	0.2764859657332916	1.9809949983866506	0.3167446411221081	0.570159042379822	0.7154759772641541	1.3893347472504134	1.0535401832305147	0.7643027060315389	1.5633096608029045	0.9056209615420671	0.7532100984916114	1.4113617903418894	0.9748100739530492	0.8212160060686485
TKO.DTT.20	3.0018833817946264	2.5588645720437655	1.9819018218448823	3.1896582362973622	2.133938622509444	2.874235054939048	2.5719752303396515	2.2053811650909454	1.8317577547373747	1.6107024232821892	1.5443147085200655	2.417923343342478	2.712806048132611	2.4418357997646964	3.5496816058777885	2.4017742728289884	2.1484361853327774	3.669306369643163	1.8477775037132096	1.7582561756807626	2.237486875011433	2.98079462532333	2.163439520835083	3.24088656791442	2.025025951896071	2.011404065367811	3.2449010657553936	2.3558806046672873	2.3825931489266434	1.6951572558260604	3.8270893053815045	1.8112412563514368	2.713621384242975	0.12827593062890402	0.39175205906011157	0.9387283942700411	0.4224603320201618	0.4148412191283492	1.2607075188017591	0.0	0.688620544987301	1.041402996146152	0.20574983773695918	0.4417899414704359	0.41020418306187256	2.036122166150449	1.2365514289628974	1.426010172768527	0.7084901503211529	2.291246813091075	0.9908093772446543	1.2813643991326726	2.163674607563806	1.1840599614630387	1.3293571637465718	3.2074918195252926	1.4809220966606342	1.7197738344523013	1.9481328467398222	2.601141754041643	0.3889970589914565	0.5579159744001302	2.788133394058628	1.0291362411064287	0.6701115733001946	2.6621858015372597	0.3201050343818267	0.5358247709676823
TKO.DTT.21	2.7240786092963543	2.750847134154175	2.1607431536787445	2.9612540446392694	2.5697206778067727	2.466141024290144	2.469393790091445	2.1897441409102467	1.9527171290872805	1.9683833487487914	1.8139664537516782	2.762617428974174	3.016132813152743	2.8358085582658394	3.2052172469467655	2.6151628278643906	2.406903976738484	3.3578461264664123	2.0080251406827294	1.8074396246060354	2.241698048492679	2.7758296710672905	2.258567765260307	2.9547296049708787	2.068214201378753	2.0264472088289773	3.150433401722709	2.5609478565364197	2.5526376753517113	1.3002598383473876	3.276006620711466	1.205605235586768	2.0704532163400233	0.6846488732974181	0.8187796005136116	0.3965952627560001	1.0438528937128582	1.084054721788535	0.8059108469078459	0.688620544987301	0.0	1.0889134187660126	0.5403681722091684	0.26589990116287643	0.37479740961604047	1.5240495404377512	0.9310493525961594	0.8663605736600307	0.4531211085445515	1.7640071095973198	0.5176462246026392	0.7613280978584221	1.6594507273026438	0.8895432027788737	0.765675300483595	2.6001995808746545	0.9375033701348651	1.1231223775659993	1.4596059867351867	1.992515749472327	0.7443365872730046	0.258563116786218	2.1854039139886616	0.37686615715009275	0.07787868153675764	2.1009525592225264	0.4762185431814338	0.17768494083708367
TKO.DTT.55	2.0500176188851347	1.7822452109175395	1.2427427305953078	2.204178001807079	1.6979239156906818	2.009156710164506	1.638666909293919	1.3071251857105406	1.0434131204878108	1.027707479581206	0.8764186956200534	1.8230096711332218	2.0445742277291012	1.9277600973820892	2.6066422918272396	1.659037195980533	1.4566186356735242	2.727857427695057	1.063267500677481	0.8713640523786815	1.3555119728988039	1.9938254463476544	1.3396135174867894	2.3070749862794466	1.176041830660317	1.1602323906676157	2.2828646874342615	1.5915255892908	1.5924056215034117	0.9565735928126958	3.121325176116776	1.4398375336094937	2.317772453841915	1.119282696168063	1.367545189366843	0.8985220446199811	1.362819889285624	1.285292588936033	0.8145380179449492	1.041402996146152	1.0889134187660126	0.0	1.1088017200486895	0.9418509453060286	0.9615746216762591	1.4339719350934832	0.6708784645106943	1.1096332964834685	1.3744489207346842	1.6572661604006798	0.791772652012452	0.9336394482983968	1.500708528129528	0.5495500010917894	1.0296502069968219	2.6612009765139444	1.1146848064309334	1.3756320640542854	1.3510219254600153	2.1056029816078015	0.6724340857524133	0.8650839177290834	2.265277628665165	1.3783875966075314	1.0124553763193116	2.0639802218013807	0.8443271249991464	0.961514270489816
TKO.DTT.56	3.024179760461887	2.7063160970783664	2.124006043851147	3.226171807129537	2.32275189861002	2.8486724938154633	2.6470709803420065	2.3010909095782406	1.958464885778861	1.7778567711248314	1.6977388789085204	2.5940915804158404	2.8822264956702472	2.6265116407365374	3.549003591460347	2.5534339669060793	2.3073783999906343	3.685072616177475	1.9825371460552268	1.863355697342457	2.3391685567781297	3.023550356200241	2.287332744424085	3.2645348387745208	2.134846889889179	2.114409014359618	3.324365914851886	2.50462714468307	2.524400745848527	1.6635315183429356	3.749225801952523	1.7110465262726529	2.5972674409612493	0.14888180570340567	0.32859926627564967	0.8308914705693914	0.5042149980983339	0.548829261253862	1.205150035925654	0.20574983773695918	0.5403681722091684	1.1088017200486895	0.0	0.3299208820799775	0.27402100934471324	1.97674911187563	1.23337128802231	1.345460004920237	0.5031941448873104	2.2236050137210013	0.9192472381093866	1.2064366012848053	2.1005472923323247	1.1726600525523827	1.2326565206726057	3.1087433030976426	1.4073795172806465	1.6273472942656546	1.8995248501189113	2.4995741459164442	0.4835670831612186	0.45283614084411716	2.6925570762775344	0.8501443546925372	0.534949264888829	2.5861023198254958	0.27813275933181647	0.41348059703593865
