#OTU ID,Vil1.01B.FP11,Lyz2.02B.FP222.S70,Itg.22.FP518.S21,Vil1.03B.FP35,Vil1.13B.FP153,Vil1.07B.FP82,Lyz2.07B.FP283.S81,Itg.20.FP508.S11,Vil1.10B.FP115,Vil1.10B.FP116,Vil1.04B.FP46,Vil1.14B.FP163,Lyz2.06B.FP271.S69,Vil1.02B.FP22,Lyz2.01B.FP210.S58,Vil1.05B.FP58,Lyz2.07B.FP282.S80,Itg.16.FP484.S87,Vil1.05B.FP60,Lyz2.01B.FP212.S60,Vil1.09B.FP105,Vil1.05B.FP59,Vil1.08B.FP92,Itg.20.FP507.S10,Vil1.04B.FP48,Lyz2.03B.FP234.S82,Vil1.04B.FP47,Itg.24.FP530.S33,Vil1.03B.FP36,Itg.02.FP412.S12,Lyz2.02B.FP224.S72,Lyz2.05B.FP259.S56,Itg.04.FP422.S22,Itg.20.FP506.S9,Vil1.09B.FP104,Itg.26.FP544.S48,Vil1.13B.FP152,Itg.10.FP460.S62,Vil1.14B.FP164,Itg.06.FP434.S35,Itg.18.FP496.S99,Itg.24.FP531.S34,Itg.02.FP410.S10,Itg.06.FP436.S37,Vil1.03B.FP34,Vil1.07B.FP83,Vil1.01B.FP12,Itg.26.FP543.S47,Vil1.10B.FP117,Itg.26.FP542.S46,Itg.16.FP482.S85,Itg.12.FP471.S73,Lyz2.08B.FP294.S92,Vil1.06B.FP72,Vil1.02B.FP24,Lyz2.05B.FP260.S57,Itg.04.FP423.S23,Itg.12.FP472.S74,Lyz2.04B.FP246.S43,Vil1.14B.FP165,Lyz2.06B.FP270.S68,Vil1.07B.FP84,Lyz2.04B.FP247.S44,Lyz2.01B.FP211.S59,Itg.08.FP448.S49,Vil1.13B.FP151,Vil1.01B.FP10,Itg.04.FP424.S24,Itg.08.FP446.S47,Vil1.06B.FP71,Lyz2.08B.FP295.S93,Lyz2.03B.FP235.S83,Lyz2.07B.FP284.S82,Itg.10.FP459.S61,Itg.12.FP470.S72,Itg.10.FP458.S60,Lyz2.08B.FP296.S95,Itg.16.FP483.S86,Lyz2.03B.FP236.S84,Lyz2.02B.FP223.S71,Itg.02.FP411.S11,Lyz2.05B.FP258.S55,Itg.06.FP435.S36,Vil1.02B.FP23,Itg.22.FP519.S22,Itg.22.FP520.S23,Vil1.08B.FP91,Vil1.06B.FP70,Vil1.08B.FP93,Itg.08.FP447.S48,Itg.18.FP494.S97,Vil1.09B.FP103,Lyz2.06B.FP272.S70,Itg.18.FP495.S98,SLCFP072,LYZFP308,LYZFP307,LYZFP331,SLCFP131,SLCFP078,SLCFP070,SLCFP023,SLCFP022,LYZFP355,LYZFP319,SLCFP005,SLCFP024,SLCFP053,LYZFP320,SLCFP095,SLCFP077,LYZFP356,LYZFP354,SLCFP112,LYZFP332,LYZFP306,SLCFP113,SLCFP071,SLCFP004,SLCFP094,SLCFP052,SLCFP076,LYZFP330,SLCFP054,SLCFP114,SLCFP006,LYZFP343,SLCFP132,LYZFP344,LYZFP342,SLCFP096,LYZFP318,SLCFP148,SLCFP166,SLCFP150,SLCFP167,SLCFP149
99e3ef8d6af1702f3a43e8f3e4976956,5,1,2,0,0,17,3,4,0,4,8,0,28,5,1,2,0,28,2,0,2,0,16,3,5,12,30,0,3,0,2,1,0,2,4,1,0,1,0,4,1,0,4,0,4,3,6,3,2,2,20,1,16,4,14,0,1,1,0,0,4,9,0,1,0,0,10,1,0,18,10,6,2,0,0,1,10,21,5,7,0,1,2,16,1,2,24,4,15,1,1,0,21,0,0,36,0,0,0,7,0,0,0,0,22,0,0,0,0,0,0,7,0,0,11,33,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,18,0,0,9,10,0
7c0c72cc86a5548fac1f1c96853e29fe,8,0,0,4,0,10,3,7,16,29,7,14,0,0,0,0,0,0,3,0,30,0,10,4,6,0,11,0,4,7,0,0,0,13,33,0,0,0,4,3,0,0,0,0,0,0,0,3,17,5,0,0,3,5,7,3,0,0,0,10,0,8,0,0,0,0,10,3,0,7,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,13,5,14,0,0,25,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,4,44,1,2,1,0
84a1034f71767fa92491aebf1bdf7fdc,10,0,4,17,7,5,0,9,9,55,12,164,0,57,0,38,0,14,127,0,63,30,126,22,9,11,7,8,24,0,0,0,0,157,34,3,4,5,62,17,0,0,5,0,37,0,16,7,54,12,5,0,11,80,18,0,0,13,35,77,0,123,12,0,0,0,9,7,0,87,5,5,0,4,4,0,11,4,5,0,13,0,0,9,10,8,49,74,152,0,19,7,5,0,0,118,5,2,0,0,0,4,15,0,4,0,3,28,0,0,0,0,5,4,2,11,3,5,3,59,11,0,3,6,3,0,4,10,0,0,0,142,308,0,67,2,0
d43cfa5b6ee40a2e7f940e2930849ba9,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,195,1,0,289,1,1,1,1,1,1,1,0,0,0,0,0,35,16,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,15,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,402,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,7,1,0,1,1,0,1,0,8,1,1,2,1,0,0,0,1,1,0,4,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,21,1,0,5,0,0,122,0,0
832fb872172e67da702355444f34bc1c,7,3,4,0,0,13,0,5,4,9,15,11,2,5,3,3,0,8,5,0,2,4,4,8,10,6,15,0,6,0,2,2,0,0,5,2,0,0,6,7,0,0,6,5,6,6,2,0,4,4,8,0,3,1,4,0,0,3,0,6,0,0,0,0,3,0,3,0,2,11,3,3,0,0,2,0,4,6,4,4,0,4,4,11,9,0,6,2,3,4,0,4,2,0,0,1,6,9,8,0,0,0,0,0,18,0,0,4,7,0,0,6,1,0,0,21,0,0,0,0,4,0,18,0,0,4,11,0,0,0,0,10,0,15,3,7,15
1355705d5f5537fdd6063e8aef08650d,6,0,0,0,0,3,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,6,0,0,0
3dc32de6cc2afb83c56da803d4ae8054,7,3,3,3,3,11,3,9,4,14,0,59,4,7,0,8,0,4,10,0,50,13,65,12,0,4,0,0,4,0,6,0,0,83,48,0,3,0,26,7,3,0,0,0,6,16,4,0,6,5,6,0,6,37,3,0,0,5,10,51,0,32,1,0,0,0,3,9,3,58,6,0,0,0,3,0,14,3,0,0,4,0,0,3,0,3,44,25,49,0,6,12,6,0,0,70,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,4,0,0,0,4,0,0,0,6,8,4,0,0,0,0,0,0,0,0,0,99,98,0,15,0,0
0f6a34be1a611d55dd58a93322b7caff,7,0,2,2,0,73,0,6,782,458,0,20,0,2,0,0,0,13,22,0,151,5,34,13,0,0,0,0,0,10,0,0,0,41,222,0,0,0,9,3,0,0,3,3,0,50,5,0,243,0,17,0,20,24,9,0,0,2,0,11,0,112,0,0,0,0,9,28,0,51,2,0,0,0,0,0,4,8,0,0,4,0,0,0,2,0,72,13,34,0,0,214,0,0,0,88,18,0,0,0,0,0,0,0,7,0,5,0,0,12,0,0,0,0,0,55,0,0,0,31,0,0,0,1,0,12,0,0,0,0,0,0,39,0,0,1,5
818cea4720b8bc475ccdf73579b06278,8,0,0,6,4,0,0,0,3,16,3,231,3,4,0,0,0,0,0,0,140,0,0,0,0,0,0,3,0,0,0,0,0,0,135,0,4,0,126,0,0,0,0,0,7,0,8,0,14,1,0,0,3,0,0,0,0,0,0,154,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,1,0,0,0,9,4,0,8,0,0,0,0,8,0,0,0,3,0,3,0,0,0
9558d82710beac18e454f983c9db7cca,9,0,5,5,0,9,3,17,4,5,4,133,4,9,0,19,1,13,44,0,52,17,97,19,4,20,5,9,12,5,4,0,0,393,39,3,5,0,44,11,0,0,4,0,7,0,5,45,6,7,5,4,9,36,1,0,4,19,16,54,0,89,4,6,3,0,6,19,8,110,4,5,3,3,6,4,1,3,6,0,6,0,0,0,0,7,90,54,96,0,16,12,4,5,0,101,7,4,3,4,5,0,3,0,4,0,0,11,3,3,0,3,14,9,0,14,0,7,0,13,5,0,4,3,0,0,4,9,19,0,0,82,106,0,71,2,4
f9130f059b9380b9961aef118b3a529e,7,1,6,18,4,5,0,18,24,89,8,269,2,37,0,30,3,32,85,0,44,16,974,16,3,12,9,17,33,3,4,0,3,155,40,0,8,3,106,21,3,3,3,5,41,6,14,107,93,10,8,3,3,58,11,0,5,10,8,130,0,151,0,5,6,0,5,28,10,104,0,3,0,10,3,0,0,5,3,4,8,3,11,3,10,28,298,134,304,8,14,6,4,0,0,242,16,0,12,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,30,0,6,0,37,10,0,15,0,0,0,1,9,0,0,0,208,79,6,208,0,0
e895ba3e92642f6c374d12d4ba87bf0a,12,16,15,5,0,74,5,57,41,23,33,79,10,42,26,4,0,35,39,17,18,11,37,19,32,23,5,0,15,35,20,15,0,33,24,17,0,39,53,25,5,0,15,47,4,39,77,16,32,19,13,25,42,27,26,12,0,49,0,68,0,58,0,20,24,0,22,10,21,53,21,11,0,28,25,0,84,30,21,8,32,21,41,54,0,7,63,22,48,10,4,37,14,0,14,66,31,14,15,45,24,13,0,22,5,0,20,49,10,0,8,47,27,18,0,19,9,27,0,4,25,7,124,28,15,0,4,15,9,6,0,33,29,16,15,82,1
f0deb5bac19f248fce27d93d918d3464,6,3,0,3,0,9,15,15,59,123,20,48,7,4,0,0,16,13,6,0,227,6,23,30,4,5,20,3,4,9,5,2,0,20,129,0,0,0,16,23,0,0,4,0,0,19,0,6,119,6,7,0,3,7,3,2,0,8,3,22,0,16,0,7,0,0,5,3,0,11,8,2,10,0,0,0,0,8,2,8,8,0,16,3,2,5,25,12,25,0,0,109,9,0,0,137,20,0,6,0,10,0,0,0,19,0,0,6,9,7,0,15,9,8,0,47,9,8,0,0,0,0,13,0,4,0,0,6,0,0,0,15,34,2,4,0,16
ad4e760fa406db6470c29766422a47d2,1,1,1,4,1,1,1,1,18,370,1,570,0,13,1,3,1,1,147,1,589,1,984,1,1,0,1,1,12,1,1,1,1,375,542,1,1,1,263,1,1,0,1,1,13,1,1,85,418,2,1,1,1,37,1,0,0,1,0,420,1,415,1,1,0,1,1,20,1,145,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1414,257,1095,1,1,93,1,1,0,1115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,125,0,78,0,0,0,0,0,0,0,0,0,0,0,107,0,239,0,0,173,0,0,1483,55,0
292a57429f3bed0adc53c07dc4c62c9f,5,0,2,6,2,5,0,6,25,195,5,198,0,14,0,11,0,7,64,0,371,7,167,2,3,4,2,3,14,0,2,0,0,106,286,0,3,2,129,0,0,0,0,0,12,14,14,15,205,7,4,3,8,100,6,0,2,3,26,129,2,98,6,0,0,2,5,13,0,131,2,0,0,0,2,0,2,2,2,0,0,0,2,4,2,6,116,95,197,0,6,42,5,0,0,316,18,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,16,0,47,0,0,71,157,0,31,0,0
e6b0f68e8f6db48ea780944a44ac99a1,7,0,3,14,7,32,4,8,9,59,9,260,13,24,0,17,0,7,47,0,159,23,197,13,3,7,3,5,14,0,16,0,0,56,132,3,6,0,113,18,0,0,3,0,17,23,6,25,36,5,3,0,11,99,11,0,0,3,6,127,3,95,5,3,0,0,5,9,0,163,3,0,2,0,0,0,0,4,0,3,0,3,6,14,4,12,83,116,173,0,8,17,10,0,0,69,5,0,0,0,0,0,6,0,21,0,4,4,0,0,8,0,0,8,3,14,0,0,0,24,0,3,3,0,0,0,5,0,3,0,0,71,192,0,42,0,3
e5450be8d98da604aa4a1fa0ed722fe1,7,3,0,0,0,13,0,1,0,0,4,5,0,4,3,0,0,5,2,0,0,0,0,0,2,7,4,0,5,0,5,2,0,0,0,0,0,0,2,2,0,0,0,3,0,11,3,0,2,0,4,0,2,2,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,14,0,5,2,0,2,3,5,3,4,3,0,2,0,6,0,0,3,1,0,0,0,2,4,0,0,4,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,6,0,2,2,2,3
5287908182825be751d21ae4e6f44c79,8,0,0,0,0,22,0,10,0,4,5,4,0,9,0,0,0,5,3,0,0,0,0,8,6,0,7,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,17,4,0,0,0,7,0,0,7,7,3,0,0,0,0,0,8,0,0,0,0,3,0,0,19,3,0,0,0,5,0,5,5,0,0,0,0,0,13,8,4,0,3,0,6,0,0,0,0,0,0,8,17,5,0,3,0,0,0,6,0,0,3,3,0,0,6,0,0,0,12,0,5,0,0,3,0,31,4,0,0,3,0,0,0,0,0,1,1,42,2,18
b8d0d192e1821980a4d2d8292dcd4c42,4,0,0,15,0,52,0,15,4,73,4,97,0,17,0,19,0,6,68,0,12,35,491,25,13,11,4,6,20,8,19,4,0,240,21,4,2,6,47,4,2,3,0,0,12,70,8,30,70,4,3,3,4,78,13,5,2,24,26,43,3,89,8,0,3,0,6,22,0,194,13,2,0,0,0,0,74,2,2,2,2,8,4,9,2,28,178,120,219,0,13,2,2,0,0,17,7,0,42,5,3,0,0,0,11,0,0,77,7,0,0,5,3,5,0,16,0,3,0,0,29,5,0,9,0,3,5,50,49,0,0,45,98,0,77,0,6
977eb5e61f5d9a0c3618c4f129859cd3,8,6,12,7,4,0,5,7,0,0,12,781,10,39,0,6,4,22,49,0,16,15,0,12,4,16,11,8,19,9,0,0,0,16,0,12,9,12,202,12,0,8,17,0,22,0,7,37,4,21,0,13,14,32,53,0,0,15,0,321,3,25,0,0,4,0,0,0,0,21,7,0,5,5,4,4,9,5,4,0,24,0,6,34,25,44,0,21,0,3,32,0,15,7,0,193,5,13,9,13,4,0,0,0,4,0,0,0,0,0,6,11,0,8,0,24,6,8,4,7,0,0,23,0,8,0,9,8,16,0,0,362,33,3,248,5,9
7027b1cc7695b944a14d2bf2b0cd03f4,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,16,0,14,62,0,0,24,0,0,0,0,0,2,8,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,9,0,0,5,0,0,0,0,0,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,3,13,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,2,4,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
8064a19ea488e28609ef25daab20653e,6,43,92,12,0,3,5,62,393,126,57,251,7,91,16,10,12,53,123,28,27,37,48,20,66,71,0,4,58,90,45,8,12,98,153,56,3,89,100,7,3,0,4,41,11,16,82,55,195,53,42,36,19,92,33,3,6,129,3,68,3,106,0,30,120,0,7,13,23,51,0,68,10,92,39,19,81,55,41,76,44,12,34,7,8,46,244,29,24,4,3,264,36,0,20,449,119,11,34,137,10,16,5,47,42,0,24,21,16,0,18,258,91,18,0,67,19,29,0,3,9,5,277,15,15,8,19,30,24,6,0,233,40,16,340,107,0
1b20077c579ec346099b958af37ff02d,7,0,4,12,0,5,0,4,5,57,9,125,0,26,0,28,3,10,106,0,41,63,42,5,0,0,5,4,5,0,0,0,0,93,24,0,4,0,76,0,0,0,0,0,18,8,13,8,46,0,13,0,3,38,6,0,0,4,0,122,0,104,0,0,0,0,6,7,0,84,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,4,42,33,48,0,13,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,5,4,0,0,14,0,0,0,0,0,0,7,13,9,0,0,53,125,1,2,1,1
49e9cee41713f4c00f8b171ecaff09b5,5,0,0,0,0,0,0,3,0,7,0,33,2,12,0,7,0,3,15,0,89,3,173,3,0,5,0,4,8,3,0,0,0,17,61,0,0,0,20,0,0,0,3,0,7,0,8,2,3,4,0,0,0,13,6,0,0,4,0,33,0,20,0,0,0,0,6,2,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,130,55,143,2,4,7,4,0,0,96,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,0,0,0,36,0,0,80,31,1,7,0,1
f5bf4e20e8a4c371b702c2cf491f56e8,1,0,1,9,155,1,0,0,1,1,1,686,1,37,0,3,0,3,62,1,0,5,96,3,1,1,1,2,9,1,1,0,0,56,0,0,31,1,344,2,1,0,1,1,23,1,1,118,2,1,0,0,0,125,1,0,0,1,3,522,1,273,0,1,1,51,1,1,1,29,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,3,45,29,131,1,2,1,1,0,0,287,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,119,0,0,0,0,0,12,0,0,0,0,8,0,12,16,0,447,309,6,30,0,5
7737dd181fb4d08851b4c49b7bb5c5ef,1,0,1,0,0,0,0,68,0,2,1,70,130,2,0,1,0,1,7,0,0,1,371,131,0,1,1,1,1,2,2,22,0,212,0,1,1,6,45,1,0,0,1,0,2,0,0,8,2,2,4,2,15,15,12,6,0,8,0,60,3,95,0,0,0,0,1,2,0,1,7,0,0,0,2,0,2,1,0,2,2,32,0,7,1,2,101,80,367,0,0,0,16,0,0,39,51,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,136,77,0,31,0,0
435716953baae002e22a8d28e14c0aec,4,2,7,8,4,18,0,10,2,13,0,400,13,10,4,15,0,9,48,0,70,16,113,25,0,19,0,5,8,5,14,2,0,125,74,0,4,0,174,22,5,3,4,4,4,19,9,27,12,3,3,4,5,242,5,0,5,8,16,203,3,133,10,0,0,0,2,20,2,649,6,8,0,4,2,0,0,0,5,5,9,0,15,3,10,22,63,182,106,0,12,19,13,5,0,258,6,6,0,0,0,6,12,0,18,0,0,0,0,0,0,0,0,0,8,27,0,9,0,6,6,0,24,0,0,6,21,0,8,0,0,168,59,0,459,0,0
1ab3b71e73441e341b02e15407e5b9e5,7,0,0,0,0,0,0,0,0,0,0,25,0,5,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,22,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0
8f07f09a7a5b69d79afd30ba3be7ae26,2,0,0,2,0,0,1,0,3,56,2,78,0,10,0,5,0,2,16,0,194,1,155,1,0,0,2,3,4,0,0,0,0,11,159,0,0,0,46,2,0,0,0,1,7,2,0,21,69,2,0,2,2,20,2,0,0,1,2,54,0,48,1,0,0,0,0,2,0,101,2,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,80,83,178,0,1,6,4,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,17,0,0,99,32,0,13,1,0
090dac4c317bdb16f9ab434da4e8a35f,2,1,0,1,0,1,0,2,0,0,0,26,0,0,0,1,0,3,26,1,0,1,0,7,0,3,0,9,1,0,34,0,0,39,0,2,0,0,14,1,1,0,0,0,1,2,0,187,0,2,1,1,2,16,3,0,0,1,5,18,0,8,1,1,1,0,0,4,0,8,3,1,0,0,1,0,1,1,0,0,0,1,2,1,2,3,0,7,0,0,2,0,2,0,0,70,0,0,12,1,0,0,0,0,1,0,0,28,0,0,2,0,0,0,1,4,0,0,0,7,11,5,1,2,0,0,0,6,0,0,0,125,39,0,77,0,0
b221a65a4ab995abd7110ddcd600e1fb,6,10,13,4,6,0,0,17,89,74,27,507,0,27,8,5,0,4,26,18,46,7,42,4,16,1,0,6,5,15,14,7,5,61,85,16,4,53,227,1,0,0,1,32,4,1,35,0,95,8,9,7,0,18,15,5,0,45,0,277,0,30,0,6,13,4,14,6,14,27,0,11,0,41,67,36,14,13,24,10,0,7,10,9,1,6,71,34,24,4,25,122,0,4,41,258,74,5,24,47,11,10,3,10,5,3,4,12,0,0,0,47,30,0,0,83,0,57,3,0,9,0,170,16,0,0,10,13,8,1,0,161,60,3,21,5,0
a0d2e10ea5e00a9cb906c319ef542843,4,3,4,2,0,82,7,190,0,2,8,46,22,22,0,3,8,3,12,2,19,5,99,197,14,39,36,4,11,52,9,10,0,76,14,6,0,22,18,19,2,0,37,4,1,12,11,13,0,9,5,20,48,10,70,10,0,23,2,28,3,64,6,0,3,0,19,1,3,21,7,36,6,2,3,0,7,2,11,8,35,26,12,11,4,12,56,32,96,5,0,6,38,0,7,15,104,0,17,0,11,0,0,0,29,0,6,2,9,0,2,40,0,10,0,251,4,12,0,2,0,0,3,6,10,2,0,7,3,0,0,35,93,4,34,0,8
18285598fe8215895e323b758326f2e2,4,0,0,0,0,0,0,0,0,10,0,0,0,3,0,3,0,4,5,0,6,4,29,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,3,7,7,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,17,28,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,17,0,12,0,0
89da5f45526bc14a8a2dfb25616269b2,5,0,0,11,0,4,0,0,0,20,0,31,0,5,0,3,0,14,4,0,0,5,0,3,0,4,0,0,5,0,0,0,0,3,1,0,0,0,12,0,0,0,0,0,6,0,5,3,21,0,16,0,0,5,0,0,0,0,6,18,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,11,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,16,2,0,8,0,2,0,8,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,7,0,0,2,2,0,2,2,0,2,0,0,3,25,0,14,0,5
08c8ab670dbb2c8dbff6e2a96a8bf9c4,1,0,0,1,0,1,0,0,1,11,1,0,0,1,0,1,0,1,18,0,29,1,67,0,1,1,0,0,3,0,2,0,0,0,29,0,0,0,0,0,0,0,0,0,1,1,1,16,3,0,0,0,0,1,1,0,0,1,30,0,0,0,5,0,0,0,1,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,5,31,13,42,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,28,0,0,29,0
9e39af3708ad41aca6e8d5ab47b4efa2,6,0,0,15,0,0,0,0,0,0,0,0,0,26,0,15,0,0,24,0,0,5,0,9,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,5,15,0,0,0,4,0,38,9,0,0,0,7,0,0,23,0,0,0,0,7,0,0,80,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,0,31,0,0,0,0,0,5,0,18,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,5,2,0,0,3,0,0,0,4,0,0,0,40,133,1,1,0,0
5df1f0b75fac3063662bc77afb6c4bf8,2,1,6,1,0,10,6,8,0,0,3,1,13,10,0,0,0,19,0,0,1,1,0,11,4,1,3,0,4,1,0,0,0,0,0,2,0,0,0,5,0,0,5,1,2,16,1,1,2,3,9,1,15,2,13,1,0,1,0,1,4,4,1,0,3,0,2,0,0,3,13,3,0,4,1,1,13,3,4,1,1,2,1,9,9,1,0,0,0,0,0,0,11,0,0,10,28,0,0,0,0,0,0,0,17,0,0,0,8,0,0,9,0,0,0,54,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,13,0,13,24
94adac1e5690b5aef26d6014e471f458,12,7,0,190,0,0,0,1,0,0,8,0,0,0,0,119,0,6,0,0,0,58,0,0,0,0,0,6,14,0,0,0,0,0,0,10,0,8,0,0,9,1,0,14,18,13,22,7,0,10,6,0,0,14,6,0,27,0,0,0,4,10,6,0,0,0,0,12,0,23,0,0,0,14,6,0,0,8,0,9,0,0,10,0,29,9,5,25,0,0,0,0,0,21,0,14,5,7,0,0,0,0,0,3,7,0,0,0,3,0,0,5,13,0,7,17,0,0,0,0,0,1,18,0,0,0,9,0,20,3,0,16,0,23,16,23,12
97e775c94445b62cef898d8ab38f8cb7,1,1,2,0,0,1,1,12,1,7,1,15,1,2,1,1,1,1,2,1,1,1,6,1,1,0,0,0,1,4,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,0,1,1,0,1,1,2,2,0,1,0,1,1,1,314,1,1,1,1,1,1,1,1,1,219,1,1,1,1,2,1,0,0,106,22,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,822,0,0,0,1,0,1,1,0,35,0,0,243,0,0
9c6efccec7649fddce7cb4c0b868559f,8,7,56,8,0,0,0,48,80,22,0,31,0,42,19,7,0,28,52,9,18,0,19,35,13,17,5,0,14,77,17,0,0,81,25,67,0,42,19,0,6,0,10,19,0,0,75,61,35,65,20,30,0,49,42,4,13,116,0,24,0,50,0,22,76,0,0,10,33,15,0,46,7,49,53,24,32,20,27,31,35,4,11,18,16,39,52,9,19,5,9,51,13,7,53,228,31,4,33,48,26,8,3,3,22,4,35,14,0,0,9,70,44,18,5,44,15,13,0,5,24,12,82,27,17,4,11,46,13,0,0,96,39,7,64,11,7
5880c5d1b7cc98fab46a044a247525a2,4,7,3,7,0,24,0,0,12,78,7,125,8,5,0,20,3,6,40,0,28,17,132,0,6,12,0,11,12,5,21,0,3,6,25,0,5,5,57,7,0,3,0,3,8,32,5,31,57,0,0,3,3,34,4,0,0,6,14,56,0,55,8,4,0,0,3,11,0,54,5,3,3,0,0,0,16,0,7,1,7,0,3,0,7,13,48,54,124,0,5,9,10,0,5,79,13,0,0,0,0,0,8,0,15,0,0,0,5,0,0,7,0,0,0,26,0,8,0,8,5,0,0,0,0,0,15,0,4,0,0,84,26,4,17,2,0
