	TL1a_FP_140	TL1a_FP_230	TL1a_FP_207	TL1a_FP_128	TL1a_FP_129	TL1a_FP_206	TL1a_FP_242	TL1a_FP_86	TL1a_FP_266	TL1a_FP_159	TL1a_FP_98	TL1a_FP_75	TL1a_FP_141	TL1a_FP_195	TL1a_FP_158	TL1a_FP_62	TL1a_FP_231	TL1a_FP_284	TL1a_FP_74	TL1a_FP_267	TL1a_FP_171	TL1a_FP_87	TL1a_FP_99	TL1a_FP_194	TL1a_FP_63	TL1a_FP_243	TL1a_FP_285	TL1a_FP_170	TL1a_FP_205	TL1a_FP_85	TL1a_FP_127	TL1a_FP_73	TL1a_FP_193	TL1a_FP_139	TL1a_FP_265	TL1a_FP_157	TL1a_FP_169	TL1a_FP_283	TL1a_FP_61	TL1a_FP_241	TL1a_FP_229	TL1a_FP_97	TL1A_FP_638	TL1A_FP_626	TL1A_FP_685	TL1A_FP_686	TL1A_FP_674	TL1A_FP_625	TL1A_FP_639	TL1A_FP_673	TL1A_FP_687	TL1A_FP_675	TL1A_FP_637	TL1A_FP_627
TL1a_FP_170	1.2320233203339273	1.9762720591371767	1.0496086420178188	2.8902259131713453	2.475308414181217	1.5770772828364175	0.6988440129962602	2.3917704744738804	1.981299140487068	2.045841589837357	0.5595352650270524	0.7125526012796498	0.6291908809285438	2.536006100028004	1.9611138083096475	1.2166841064537866	2.110566782597446	2.5802635361983848	1.46700522555966	2.103149459011263	1.44439010853319	2.6263140442917545	0.5988747469918358	2.3696568178789117	0.8847510760375196	0.676486156123352	2.5796436837602603	0.0	0.9146921683964603	2.109982110200312	2.7115324422066838	0.8116095071514385	2.3197829029745987	1.0062015187552227	2.041350900850391	1.9718772611971456	0.44716104714060123	2.62613129739242	1.3015717934345086	0.9647573226781203	2.3155741776456926	0.5300857732428476	1.250357226871448	1.691165696166834	1.1694166761348674	0.9735651474266969	1.850497710986243	2.0544379861390714	1.169183555900131	2.339501388968871	1.190318420803603	1.877477279690085	0.8522538800578922	1.777809455763221
TL1a_FP_205	0.4008749882604261	2.489951298684489	0.13770556226478986	2.8141947476787523	2.510629237635578	0.7217921673464079	0.29226803596394163	2.8266821468624603	2.3638210441395606	2.1383668201836468	0.39929971824692156	1.3174729284646718	0.3082823729419968	2.6617730553564725	2.1674693528248823	0.46357480901445164	2.5522471056752787	3.15472546910155	2.2148918402584297	2.3699897643810104	0.6107723555605235	3.116128747564439	0.4551927720662158	2.805522652983434	0.2996552731357529	0.4178276251244817	2.8461491633333287	0.9146921683964603	0.0	2.6080258821208187	2.7796188654664697	0.2220018394402343	2.7407260522481183	0.2322848213340111	2.5086948699896054	2.2012052408701646	0.47387866790052324	2.772350423705865	0.5515829540908801	0.14829149164371958	2.906220453946016	0.43754549096592105	1.2649436930487021	2.1769582403809977	1.5429149024565694	0.9515048097806927	2.435292840480321	2.598520579259608	1.5931336779675582	2.8406931136794813	1.5331542309212338	2.299307777685575	1.0828049070647208	2.2213889229500197
TL1a_FP_85	2.842715803318602	0.2698166596945774	2.7208856775129755	3.6677141471437906	3.03685173288596	2.876863648206562	2.3419030014172346	0.3911275805174617	2.2589009685369543	2.3459344766323094	2.4053691498527714	1.6576330354470707	2.3719035609374455	3.3263221270387042	2.4245963806361925	2.6422286878514214	0.6594764694450153	0.646650506297421	1.6059376846171898	2.3087564882734677	3.035539730257285	0.6913319064617324	2.1979175060153704	2.608052197168158	2.435822884358123	2.1930624692342287	0.9438242792645472	2.109982110200312	2.6080258821208187	0.0	2.928702148882771	2.4513050117924684	2.524676031804422	2.522949675411417	2.3046343775419817	2.440661170051236	2.2808749354228217	1.5917947415082412	2.6673161038326123	2.5805143931966237	0.412413883398962	2.2442213873754335	1.7231841993409573	0.435352252476503	1.387503089031114	1.9456890863326117	0.3478790596066408	0.34899750389978984	1.2853711066305664	0.4871471280728199	1.4311323966277825	0.44427605184702396	1.627153939338286	0.40083328930944234
TL1a_FP_127	3.1216944672399656	2.6747497846960564	2.8215626798858953	0.9613738460410454	0.46867695496659406	3.0910615447372205	2.6059854302110708	2.8347914398394316	1.0440893122658839	0.7169110576007185	2.598917937337864	3.0842190992201504	2.7700952129599665	0.955410830954878	0.7873298471504976	3.087419817380654	2.3127751553967375	3.007254147116066	3.6301976738532353	0.7635546254440359	3.2814878745938616	3.5994958033050986	2.523683574290152	1.1683033086084431	2.9224844263312053	2.6665850239351117	2.5538620482674723	2.7115324422066838	2.7796188654664697	2.928702148882771	0.0	2.578732713134955	1.097823309534625	2.852469394291687	1.2462056106003616	0.8050496266440192	2.6660981588359682	1.835559022796523	3.133981434258527	2.6546536824026465	3.030910378412875	2.595283914567155	3.191917847894061	2.7744076870646537	3.2080856241526723	3.131715691331391	2.815819049903839	3.1937338744457997	3.1473660375341006	3.413122622313992	3.2452652510397937	2.5352611836387924	2.8971429296257716	2.8104813835173745
TL1a_FP_73	0.6100522499168272	2.3189908085320514	0.32684899400483713	2.6536580455724486	2.3208172097100945	0.8498845048400491	0.13779624929829953	2.65919552398958	2.1477041011540083	1.9277211146923934	0.28497312307169886	1.2446644400650242	0.2818583080419698	2.4836825999851366	1.9560523182139753	0.6139745879222577	2.3616008164038917	2.981291545764801	2.143883747215016	2.1530491462420254	0.8197663362647786	2.987056066824119	0.2783562708636667	2.5952294912427067	0.38917649844544894	0.3115730175517222	2.6715805930265137	0.8116095071514385	0.2220018394402343	2.4513050117924684	2.578732713134955	0.0	2.5281449288820736	0.3425247574503594	2.2958415284499014	1.9899807522453328	0.37297000142188236	2.5770280905881093	0.6963102229314567	0.16879321208686188	2.742541175831639	0.2956667310927783	1.2343202889161382	2.023593459978371	1.4744787962441275	0.9431783025670614	2.2736378110704893	2.4607638880189087	1.5103814604694015	2.710524440870713	1.4722595005908352	2.127377622345237	0.9995644461739145	2.071141280285118
TL1a_FP_193	3.1350037524474157	2.255526823670995	2.826127668122534	1.6216336825515427	1.1044977444765052	3.251324989714181	2.5085759521424547	2.514611373763114	0.409113948780982	1.053812440325372	2.4312647423656943	2.6602734435949023	2.623757156151073	1.0806963894865993	0.7491563166176419	3.1067558395457677	1.9831953778134623	2.5025134820436206	2.98870889561724	0.6020647261459117	3.333498273047372	3.1843607985253395	2.3863864012027536	0.11650066300282003	2.8485827024455395	2.547843602682555	2.4745450312035366	2.3197829029745987	2.7407260522481183	2.524676031804422	1.097823309534625	2.5281449288820736	0.0	2.84282382774921	0.2970864019744688	0.687429844095183	2.458299626948712	2.021546694183333	3.1740507708224364	2.6568615033563776	2.5099862239274113	2.4276708990869205	3.034539821542871	2.390504171924115	2.877308917129744	2.954621767371685	2.3183737458116846	2.732404616583124	2.7943908454857174	2.988377243536545	2.9271445215769805	2.2245154831597884	2.657545693820979	2.466013626551758
TL1a_FP_139	0.3471582795687682	2.4225238497803874	0.258364269065112	2.939187417433426	2.61313853163879	0.5712754769580821	0.36914892070404653	2.737213315457906	2.454445126153582	2.195249978590394	0.5556686989932162	1.2822209843720351	0.38285655519639467	2.8048930655394906	2.2579391014445056	0.2727046901855306	2.4956860657335365	3.093503812351683	2.1900647699287767	2.4451823262178096	0.5560999146907889	3.00595624953156	0.5084020691953346	2.9141153767127252	0.18064766631769405	0.39371017649258855	2.7454859851656197	1.0062015187552227	0.2322848213340111	2.522949675411417	2.852469394291687	0.3425247574503594	2.84282382774921	0.0	2.608765187860528	2.2958640504692904	0.5743633515297363	2.7067286500995227	0.3554136804150223	0.2664768874341678	2.8422421712206574	0.5168000101488202	1.0937619357628965	2.0950823782967722	1.431993614901362	0.8034891292125927	2.3755246940486354	2.510727549479581	1.491591296932005	2.7365127844789514	1.415903942246048	2.2201951587611886	0.9775978465644022	2.128359517954591
TL1a_FP_265	2.9053886701396476	2.036104330859064	2.6015708186394426	1.7532285682678166	1.206114341113876	3.0413187272726003	2.266501670384037	2.3291595256956685	0.2733297200061301	1.0169528857637937	2.1847902617086286	2.3697789894300647	2.3728016884789076	1.2025121779700518	0.7004664011845833	2.8727429048774513	1.8007509972329363	2.3239467606633433	2.696761832732397	0.5875613645350841	3.1094945367726794	2.968439473944423	2.137932081481882	0.35504158735858515	2.6029137369551725	2.2976752056564327	2.333918679184307	2.041350900850391	2.5086948699896054	2.3046343775419817	1.2462056106003616	2.2958415284499014	0.2970864019744688	2.608765187860528	0.0	0.6418963388842079	2.2013568665237453	1.9525830247796971	2.9419592262843546	2.432556601911188	2.30106600674349	2.175399345578965	2.7713501524612227	2.145333329108619	2.598249309283195	2.6872879058773345	2.0786364727734536	2.4925515292549085	2.5151864243074415	2.7598852254410082	2.6486447427070035	2.007389331216611	2.385902978026655	2.2274490188473535
TL1a_FP_157	2.580293743994972	2.1774511775932184	2.269286338147687	1.278470853349764	0.6738965423786922	2.6477751492538144	1.9934231948434569	2.4435361226972496	0.39641841554499196	0.4558884563493094	1.9472139988530948	2.371313280015502	2.135109568244855	0.8950443959571027	0.06982175629034579	2.5536618785687533	1.9047832475540794	2.5809255995757288	2.8934411178543367	0.27921742848896786	2.765711806024277	3.1306234910200357	1.8904839389468135	0.7737593968465087	2.331692885493906	2.049650252685649	2.316906490936962	1.9718772611971456	2.2012052408701646	2.440661170051236	0.8050496266440192	1.9899807522453328	0.687429844095183	2.2958640504692904	0.6418963388842079	0.0	1.998489379909863	1.7949386717927518	2.61478103270773	2.0981105216152667	2.538435807010598	1.9467118350523978	2.6148746346599268	2.224057248648219	2.5673487002057547	2.5179275713647247	2.256779555550158	2.650169181832927	2.5035744685222037	2.9097633878243494	2.6084889673940483	2.0614755077565525	2.263543930393751	2.2862717749752917
TL1a_FP_169	0.819005272058998	2.1520543277325386	0.610552152263871	2.7892382552146016	2.415590696584516	1.1439463703508288	0.26136875693123296	2.527971618479285	2.0905944342961105	1.9967832332052329	0.16846775498781666	0.9365801475831169	0.20341613288878155	2.5321915044049144	1.9744725128157115	0.8103288639931145	2.2439117516612894	2.7978617593454556	1.8082643333541664	2.1490670784787294	1.0376633837520393	2.803717502013584	0.22621527794017998	2.5185108571816026	0.48531634112102806	0.2975907080334458	2.623737696139586	0.44716104714060123	0.47387866790052324	2.2808749354228217	2.6660981588359682	0.37297000142188236	2.458299626948712	0.5743633515297363	2.2013568665237453	1.998489379909863	0.0	2.6058142048830972	0.89854618785346	0.5197105344306	2.5420592099160872	0.12049265295742892	1.147600877183201	1.8485081364232958	1.2632987254017354	0.8319313276048635	2.0686269112966924	2.255613900124896	1.2904154230412819	2.520429259971772	1.2684420793633877	1.997678297634854	0.8276115165981461	1.9124706172976704
TL1a_FP_283	3.038322974075327	1.4390306086609927	2.8406113056475806	2.708602131133442	2.1158121344502976	2.9062883113550084	2.540116209645361	1.334399716619026	1.7752281173792792	1.479500483214784	2.640150388740091	2.5467929084387095	2.6741683747837697	2.5984534412690685	1.754258212044976	2.8610892582345775	1.0330948254114978	1.6951403300096597	2.93146311640679	1.5948084257657213	3.209249185028439	2.1175735821930397	2.4225581359917414	2.1338282589677537	2.725270558048858	2.4680092423481597	0.8239447409749167	2.62613129739242	2.772350423705865	1.5917947415082412	1.835559022796523	2.5770280905881093	2.021546694183333	2.7067286500995227	1.9525830247796971	1.7949386717927518	2.6058142048830972	0.0	2.8764187997210824	2.666666599609436	1.7707372257709577	2.5153055839789014	2.3897161359052785	1.617998330035172	2.3642229057229196	2.5467074823622875	1.6967737802928233	1.927120903285679	2.2919450698923396	2.0150487287657626	2.397409769636919	1.2629874042163651	2.2706649914891504	1.5767278955189596
TL1a_FP_61	0.31679272418534776	2.5964151725940505	0.5100921855825862	3.2229714301039682	2.909835957969635	0.35706103806099554	0.7185912007016234	2.87944160051423	2.7799460008294656	2.4799888109279116	0.9000741824753135	1.4502733592690114	0.6987458965440355	3.127767597191019	2.5731449454344055	0.09337707855407273	2.6893949343410575	3.267615953285681	2.334467299783396	2.754294135952351	0.40524512490399545	3.0956660615851512	0.8441215667850888	3.249037631710409	0.4181815078464795	0.6968325097977599	2.8740452169413704	1.3015717934345086	0.5515829540908801	2.6673161038326123	3.133981434258527	0.6963102229314567	3.1740507708224364	0.3554136804150223	2.9419592262843546	2.61478103270773	0.89854618785346	2.8764187997210824	0.0	0.5919333660335498	3.0100460416418944	0.8516962927881315	1.0859873618005969	2.2487239853015324	1.511811130340525	0.8405347469833147	2.552791116480356	2.6395131586351313	1.5910935200398149	2.8376681130315826	1.4826512210341891	2.3847048653553897	1.1098878313574054	2.266832229114591
TL1a_FP_241	0.4823292559296155	2.454316715041363	0.18467297824561796	2.6956782665636023	2.3907578801891973	0.7049739860786572	0.2875970249050558	2.781877645489621	2.2760448194009193	2.0174566068071824	0.4275710518759511	1.3740350905751544	0.38363688694658654	2.5620396948894695	2.0615433433513943	0.5142859475273034	2.492457489478506	3.1208081858823506	2.2786137107690076	2.2662793480009547	0.6782546062534499	3.1058716110827733	0.4394190461518998	2.7246682452054634	0.381438381056606	0.42763325799649204	2.7735269124328505	0.9647573226781203	0.14829149164371958	2.5805143931966237	2.6546536824026465	0.16879321208686188	2.6568615033563776	0.2664768874341678	2.432556601911188	2.0981105216152667	0.5197105344306	2.666666599609436	0.5919333660335498	0.0	2.8826808051521002	0.45393812806138994	1.2906628185409532	2.1539015751240136	1.5780897904746205	1.0015912708321655	2.415099901148996	2.5907030643307	1.622378722838664	2.8322667119242944	1.57067755190101	2.2535935258110547	1.1046630974817946	2.195354528986487
TL1a_FP_229	3.163364659860125	0.4811863154869324	3.0258972217511033	3.7943581171399794	3.1559810276676545	3.231628547673583	2.630034095881486	0.5496509328889791	2.299904274391577	2.49800087834943	2.6657333628097857	1.8858098124396814	2.6543757567712603	3.4039571907289012	2.532622045229691	2.977762408004739	0.7850008251175646	0.32817790654266116	1.6672021914189517	2.386686061890715	3.363769561987963	0.7228054652795619	2.4783200111972308	2.581973070310741	2.747712418454417	2.4910040992785856	1.1522212185473029	2.3155741776456926	2.906220453946016	0.412413883398962	3.030910378412875	2.742541175831639	2.5099862239274113	2.8422421712206574	2.30106600674349	2.538435807010598	2.5420592099160872	1.7707372257709577	3.0100460416418944	2.8826808051521002	0.0	2.516660472494154	2.0768952226423636	0.765901311628259	1.6856908697650919	2.272355000663538	0.4741687843653577	0.5233742302843128	1.5762427635332297	0.6130070263286825	1.7340972058763848	0.7631067418228523	1.9406832219272991	0.7775381530144981
TL1a_FP_97	0.7975334398757136	2.113222195348908	0.5725624550798322	2.7333371729096485	2.3539400685447602	1.0788432599799243	0.17190195114543225	2.4779409371060868	2.051628008349496	1.921421202627058	0.1841709389767584	0.9730158248542651	0.20072919261964717	2.4956599876492818	1.9191466427497814	0.7668609954027276	2.1894342446868795	2.766353003907212	1.8598420533037936	2.0933833575800724	1.0186430722580273	2.7757826026531105	0.10715382882608346	2.4921908881192136	0.45086392163812045	0.21082503597126812	2.5492843236133766	0.5300857732428476	0.43754549096592105	2.2442213873754335	2.595283914567155	0.2956667310927783	2.4276708990869205	0.5168000101488202	2.175399345578965	1.9467118350523978	0.12049265295742892	2.5153055839789014	0.8516962927881315	0.45393812806138994	2.516660472494154	0.0	1.1107366338571523	1.8126451880374417	1.2574305007152837	0.8116318187136586	2.0440884011596214	2.2336095285706494	1.2837122418882398	2.4943740615108005	1.2621417572184452	1.9456977760335914	0.8007469585860072	1.8713677408080152
TL1A_FP_638	1.3147440781025685	1.7248893527920697	1.3449464026442568	3.56811544761123	3.088413868192554	1.3545421521403676	1.1319671072168176	1.9797171368786426	2.6455295890795685	2.478187732553325	1.283092834463006	0.8344398389592359	1.093925347594869	3.3520466484916827	2.579150878694303	1.0837016924149057	1.9377845984083917	2.3581853591394677	1.5442625460669421	2.658068271927347	1.4613512645516344	2.0493804688923283	1.0863394663512205	3.1181490354379324	0.9859143396555747	0.9437716076685492	2.108517800357431	1.250357226871448	1.2649436930487021	1.7231841993409573	3.191917847894061	1.2343202889161382	3.034539821542871	1.0937619357628965	2.7713501524612227	2.6148746346599268	1.147600877183201	2.3897161359052785	1.0859873618005969	1.2906628185409532	2.0768952226423636	1.1107366338571523	0.0	1.3350570644544668	0.5337904739971182	0.36185270650585905	1.654246992325515	1.6375873872564815	0.6245026394751644	1.801174476725729	0.4924228985777549	1.5512845888458544	0.43573653736164925	1.3361496005338418
TL1A_FP_626	2.414212548091901	0.40106823467029074	2.29153035851174	3.4350208333029393	2.823581647671049	2.4689822559905186	1.9115058163881882	0.7425311229739776	2.081203221629149	2.1343780520888056	1.9755712437378807	1.2508648301163914	1.9374796796126683	3.099132446845967	2.2047026943562518	2.2196341908574944	0.7477960132955582	1.0314408696744104	1.3699570193048243	2.13541513454059	2.609916657229295	1.0194371939771567	1.7684619679181965	2.475109158246459	2.004330645648107	1.760859466877702	1.1191387773609154	1.691165696166834	2.1769582403809977	0.435352252476503	2.7744076870646537	2.023593459978371	2.390504171924115	2.0950823782967722	2.145333329108619	2.224057248648219	1.8485081364232958	1.617998330035172	2.2487239853015324	2.1539015751240136	0.765901311628259	1.8126451880374417	1.3350570644544668	0.0	1.0031996496269562	1.5288968680411663	0.35583402672762915	0.4967674473627619	0.898058069386224	0.7512387147234247	1.0505463143685314	0.366680538354985	1.1992780004662218	0.12639139986400702
TL1A_FP_685	1.6765419052216206	1.4007058377779829	1.6530119327306765	3.6459675877595736	3.1222979918906844	1.810742675541114	1.3460534266912545	1.7112915946075795	2.518324384827969	2.496617539308963	1.42422210124819	0.5274516488029787	1.2904756367905865	3.3406052562052237	2.5431316600965514	1.4857077770816454	1.6978206560095697	1.9928335283733647	1.0376329488160958	2.5856381646975035	1.850402620836724	1.7000647436943974	1.2511849398082846	2.952786082546741	1.292555506028736	1.1632452491548857	1.9853641020253447	1.1694166761348674	1.5429149024565694	1.387503089031114	3.2080856241526723	1.4744787962441275	2.877308917129744	1.431993614901362	2.598249309283195	2.5673487002057547	1.2632987254017354	2.3642229057229196	1.511811130340525	1.5780897904746205	1.6856908697650919	1.2574305007152837	0.5337904739971182	1.0031996496269562	0.0	0.6754377469611138	1.2630786344172853	1.2359231377967326	0.11753520188945037	1.4340710467844984	0.06024369164067566	1.305339248632962	0.4830220050171694	1.0356111302820714
TL1A_FP_686	1.0152308485980626	1.9106700403103722	1.0399140408795249	3.4208251949962443	2.977285254788352	1.1559708866128633	0.8353890920886974	2.215470126188564	2.567257667092681	2.41991053412658	0.9692563937402097	0.7149664903071496	0.7640922055885517	3.194900051733983	2.485234134913577	0.8162049709265026	2.1037318412931603	2.557736855025145	1.5513647378599507	2.596815785830187	1.1792379509521993	2.3233231426608665	0.8094655481112293	3.030933951524375	0.6663700541201696	0.6539688569094797	2.3474414241367425	0.9735651474266969	0.9515048097806927	1.9456890863326117	3.131715691331391	0.9431783025670614	2.954621767371685	0.8034891292125927	2.6872879058773345	2.5179275713647247	0.8319313276048635	2.5467074823622875	0.8405347469833147	1.0015912708321655	2.272355000663538	0.8116318187136586	0.36185270650585905	1.5288968680411663	0.6754377469611138	0.0	1.8216316299499848	1.8606094283182752	0.7620175307075145	2.060123732714367	0.6452100298030428	1.7452231827724731	0.3651691045513911	1.5544578559758886
TL1A_FP_674	2.6960562170659936	0.27575746805756635	2.5564038048731685	3.5085711721929114	2.884130249547213	2.7820723082739702	2.1591505676585228	0.6764898287802086	2.0551995850796794	2.217499430373041	2.193996722710642	1.4340699680116047	2.180751505424034	3.124513856118576	2.2471125006613537	2.516795250236584	0.6937315069150901	0.7587722202054291	1.363838488342666	2.1452293457235267	2.8989077159603083	0.9371919594088153	2.007631416982146	2.39428704863933	2.2785932159198694	2.0200078263518604	1.1806328181505836	1.850497710986243	2.435292840480321	0.3478790596066408	2.815819049903839	2.2736378110704893	2.3183737458116846	2.3755246940486354	2.0786364727734536	2.256779555550158	2.0686269112966924	1.6967737802928233	2.552791116480356	2.415099901148996	0.4741687843653577	2.0440884011596214	1.654246992325515	0.35583402672762915	1.2630786344172853	1.8216316299499848	0.0	0.4149063768447412	1.149580029232495	0.6942921252836108	1.315370997963746	0.4915104271226165	1.4802503105552889	0.4281547951727612
TL1A_FP_625	2.811980606959921	0.5471212111912455	2.715643471519184	3.8875726045797006	3.2661658961484172	2.8813470843584805	2.340803681842317	0.7156233231421935	2.4636772915202885	2.5841387962626006	2.3954308190735305	1.5183450205585085	2.3434304625907294	3.5223572926293025	2.636803049089636	2.613760654884594	0.9841131978102027	0.8301833750881568	1.334660891532256	2.54192658058118	3.0016461448012257	0.5882935686976908	2.2011868864535926	2.8089962651385822	2.4030250979940693	2.1813478068325227	1.2720033714396852	2.0544379861390714	2.598520579259608	0.34899750389978984	3.1937338744457997	2.4607638880189087	2.732404616583124	2.510727549479581	2.4925515292549085	2.650169181832927	2.255613900124896	1.927120903285679	2.6395131586351313	2.5907030643307	0.5233742302843128	2.2336095285706494	1.6375873872564815	0.4967674473627619	1.2359231377967326	1.8606094283182752	0.4149063768447412	0.0	1.1360728338839192	0.3124072756717939	1.2780126171073387	0.7110691405001153	1.5609078175125044	0.4920198125408371
TL1A_FP_639	1.7493512913340488	1.2928728245455317	1.7072325672189872	3.605300556003581	3.0708436482602095	1.8849281775664473	1.3806671449487218	1.6149314687012433	2.440720812984748	2.4395592010495966	1.450375469368289	0.5278414145964477	1.3335013836034069	3.287830491161715	2.4808951830913304	1.5617539371761366	1.5960907577995302	1.8838338160980521	0.9885817881041776	2.51347877466244	1.929686356132168	1.6186235875390318	1.2746549818947197	2.8696211958852964	1.3549983327010648	1.2014434224083599	1.9058579229705532	1.169183555900131	1.5931336779675582	1.2853711066305664	3.1473660375341006	1.5103814604694015	2.7943908454857174	1.491591296932005	2.5151864243074415	2.5035744685222037	1.2904154230412819	2.2919450698923396	1.5910935200398149	1.622378722838664	1.5762427635332297	1.2837122418882398	0.6245026394751644	0.898058069386224	0.11753520188945037	0.7620175307075145	1.149580029232495	1.1360728338839192	0.0	1.347258960814239	0.17613080068573655	1.207527631133066	0.5215907045038254	0.9375992675346461
TL1A_FP_673	3.0307011810849604	0.7487250950753681	2.952744183029357	4.137509435374682	3.5113815803237562	3.071348692447923	2.5924240413626767	0.7259625756744957	2.7260332512336927	2.818407828284902	2.661766938973313	1.7729180372068798	2.5947213136388565	3.7908404402189957	2.894057935073929	2.8197594141704303	1.13857239200341	0.8481521302933027	1.5489387348087715	2.7877045219443652	3.2113123258383447	0.2868513362019676	2.4589266608295097	3.067259795031889	2.631491824373798	2.4262597098579337	1.2753805230199624	2.339501388968871	2.8406931136794813	0.4871471280728199	3.413122622313992	2.710524440870713	2.988377243536545	2.7365127844789514	2.7598852254410082	2.9097633878243494	2.520429259971772	2.0150487287657626	2.8376681130315826	2.8322667119242944	0.6130070263286825	2.4943740615108005	1.801174476725729	0.7512387147234247	1.4340710467844984	2.060123732714367	0.6942921252836108	0.3124072756717939	1.347258960814239	0.0	1.467696835297396	0.895755690420417	1.7865898352886815	0.7039670569145421
TL1A_FP_687	1.6530584661585785	1.4494636577663742	1.6404300192743797	3.676495838395503	3.15715388686166	1.7826499746860085	1.3452179537778024	1.7515773377032675	2.5657160979891893	2.5325358347141598	1.429078789867649	0.5533567721967693	1.286395000687259	3.3781895846400007	2.5833597140268703	1.4591866797864337	1.745037782490448	2.040829376522369	1.0710972304045008	2.629323087128826	1.8225420115860227	1.730127336406877	1.2565136778663477	3.003055626678539	1.2761270482246285	1.1606865604744385	2.017798442991441	1.190318420803603	1.5331542309212338	1.4311323966277825	3.2452652510397937	1.4722595005908352	2.9271445215769805	1.415903942246048	2.6486447427070035	2.6084889673940483	1.2684420793633877	2.397409769636919	1.4826512210341891	1.57067755190101	1.7340972058763848	1.2621417572184452	0.4924228985777549	1.0505463143685314	0.06024369164067566	0.6452100298030428	1.315370997963746	1.2780126171073387	0.17613080068573655	1.467696835297396	0.0	1.349483541526488	0.48457927476319934	1.078245940526984
TL1A_FP_675	2.5539009028689534	0.2939957785996532	2.406455545546362	3.2598897493067076	2.6347228531887468	2.5634268939956617	2.0303491319926135	0.5368119846599582	1.923054042962995	1.9316457504312465	2.104181228877916	1.5365930574257523	2.0873061306052594	2.9535375520062526	2.0386510992069558	2.3581184269479802	0.4208489365760896	0.9262986720580381	1.7183420536586222	1.9388420778878532	2.749083129107444	1.108328754264594	1.8860976423895328	2.317158991519792	2.1551198990160576	1.895308259721427	0.790670599764616	1.877477279690085	2.299307777685575	0.44427605184702396	2.5352611836387924	2.127377622345237	2.2245154831597884	2.2201951587611886	2.007389331216611	2.0614755077565525	1.997678297634854	1.2629874042163651	2.3847048653553897	2.2535935258110547	0.7631067418228523	1.9456977760335914	1.5512845888458544	0.366680538354985	1.305339248632962	1.7452231827724731	0.4915104271226165	0.7110691405001153	1.207527631133066	0.895755690420417	1.349483541526488	0.0	1.4146736295883287	0.34099372926267724
TL1A_FP_637	1.2567802751948414	1.57074754500082	1.1941857974946426	3.256366399258609	2.769969077140624	1.3962146228513135	0.874838527864446	1.9012765531800715	2.2762052959424643	2.180667114156358	0.9773477303907346	0.517422523729015	0.8423993915586221	2.9901292764680814	2.2341924888889815	1.0723407886446252	1.762389560443121	2.221823992888828	1.3585159861953677	2.3196107984711682	1.4477643764852	2.060571838705071	0.7822081620095336	2.734953198977666	0.8517540877650978	0.6897586376508046	2.0608158299077117	0.8522538800578922	1.0828049070647208	1.627153939338286	2.8971429296257716	0.9995644461739145	2.657545693820979	0.9775978465644022	2.385902978026655	2.263543930393751	0.8276115165981461	2.2706649914891504	1.1098878313574054	1.1046630974817946	1.9406832219272991	0.8007469585860072	0.43573653736164925	1.1992780004662218	0.4830220050171694	0.3651691045513911	1.4802503105552889	1.5609078175125044	0.5215907045038254	1.7865898352886815	0.48457927476319934	1.4146736295883287	0.0	1.2379975372806813
TL1A_FP_627	2.44608094451514	0.41539546812336253	2.33188116841891	3.484492702221435	2.8722376171933757	2.4782201238972865	1.961772560360353	0.6806852266814192	2.153719354987754	2.173817645025272	2.038540004648024	1.3264014166720528	1.9912280517134322	3.1670290899637026	2.264117384969232	2.2426305186078532	0.7455293488511247	1.0286698848022453	1.4573231738369312	2.191868870918078	2.636906798527565	0.9618923384712813	1.8230646357321727	2.5535877479294853	2.042293373839876	1.807370166109812	1.0384332986716365	1.777809455763221	2.2213889229500197	0.40083328930944234	2.8104813835173745	2.071141280285118	2.466013626551758	2.128359517954591	2.2274490188473535	2.2862717749752917	1.9124706172976704	1.5767278955189596	2.266832229114591	2.195354528986487	0.7775381530144981	1.8713677408080152	1.3361496005338418	0.12639139986400702	1.0356111302820714	1.5544578559758886	0.4281547951727612	0.4920198125408371	0.9375992675346461	0.7039670569145421	1.078245940526984	0.34099372926267724	1.2379975372806813	0.0
