	TL1a_FP_140	TL1a_FP_230	TL1a_FP_207	TL1a_FP_128	TL1a_FP_129	TL1a_FP_206	TL1a_FP_242	TL1a_FP_86	TL1a_FP_266	TL1a_DTT_169_Re_extracted	TL1a_FP_159	TL1a_FP_98	TL1a_FP_75	TL1a_FP_141	TL1a_FP_195	TL1a_FP_158	TL1a_FP_62	TL1a_DTT_127_Repeat	TL1a_DTT_157_Repeat	TL1a_FP_231	TL1a_FP_284	TL1a_FP_74	TL1a_FP_267	TL1a_FP_171	TL1a_FP_87	TL1a_FP_99	TL1a_FP_194	TL1a_FP_63	TL1a_FP_243	TL1a_FP_285	TL1a_FP_170	TL1a_DTT_284	TL1a_DTT_231	TL1a_FP_205	TL1a_FP_85	TL1a_DTT_267	TL1a_DTT_139	TL1a_DTT_171	TL1a_FP_127	TL1a_FP_73	TL1a_DTT_74	TL1a_DTT_158	TL1a_FP_193	TL1a_FP_139	TL1a_DTT_141	TL1a_FP_265	TL1a_DTT_129	TL1a_DTT_265	TL1a_DTT_285	TL1a_DTT_241	TL1a_DTT_159	TL1a_FP_157	TL1a_DTT_243	TL1a_DTT_205	TL1a_DTT_206	TL1a_DTT_62	TL1a_DTT_242	TL1a_DTT_73	TL1a_DTT_195	TL1a_DTT_63	TL1a_DTT_85	TL1a_DTT_86	TL1a_DTT_193	TL1a_DTT_207	TL1a_DTT_230	TL1a_DTT_75	TL1a_DTT_128	TL1a_DTT_283	TL1a_DTT_194	TL1a_DTT_97	TL1a_DTT_229	TL1a_FP_169	TL1a_FP_283	TL1a_FP_61	TL1a_FP_241	TL1a_DTT_140	TL1a_FP_229	TL1a_DTT_99	TL1a_DTT_87	TL1a_DTT_266	TL1a_DTT_98	TL1a_FP_97	TL1a_DTT_170	TL1A_DTT_673	TL1A_FP_638	TL1A_FP_626	TL1A_DTT_675	TL1A_DTT_626	TL1A_FP_685	TL1A_FP_686	TL1A_FP_674	TL1A_DTT_674	TL1A_DTT_627	TL1A_FP_625	TL1A_FP_639	TL1A_FP_673	TL1A_FP_687	TL1A_DTT_638	TL1A_FP_675	TL1A_FP_637	TL1A_DTT_639	TL1A_DTT_687	TL1A_FP_627
TL1a_DTT_205	1.0316221665329768	3.233160203876696	0.9857094146016296	4.029958750540086	3.6156229532124677	0.42427586921200255	1.3700480747333255	3.5051355774324913	3.3428171900555244	3.4269787629168293	3.109824654826658	1.5527043274052543	2.041192207327896	1.400058187223466	3.603288624680752	3.250404430544476	0.7088912975592057	3.3860271562237805	2.8482116587935167	3.415222554403927	4.326693731712714	2.953332416073595	3.3480528017069364	0.29041372228684537	3.6232655112360783	1.6728809040060955	3.830662958717257	1.0610708277914398	1.338775893363014	3.581714677886834	1.9147174141138394	3.0458344335129244	2.8382244960817444	1.0074104525598042	3.2810521912200983	3.493245765841131	1.1050781250239479	1.4453668244309714	3.606912276664123	1.209142291983118	1.4740137516189744	2.963139533544725	3.628804336154104	1.0256045406860725	1.0501548621481882	3.400409295200921	3.67412872864424	2.9553008745945792	3.3401515828075894	1.8911470385118279	3.130347540931469	3.1379694746867104	0.9488026786034401	0.0	1.1902495323551576	1.3697717190307759	1.3933315768325159	1.5008098804901027	3.955143805019963	1.7031710956378197	3.399053241799706	3.243522029020461	3.6633585519422174	1.3440630537136715	2.7586765006956337	1.7527143026480243	3.140976733279827	3.5372879887284623	3.46184071782205	0.8491719660351202	1.8271151126808476	1.5728148688803405	3.495540285807079	0.5204082448610889	1.199419242052893	1.7529427882324204	3.6706975581047416	1.765214802062207	3.1099067259592017	2.8846525810818644	1.3656286818951076	1.5431473827447273	2.2741776846971824	2.749032731321907	1.6684770450471473	3.016035093163548	3.4393722674118625	3.2290120586467146	2.257870041956013	1.59636421434198	3.3520738315967953	3.1914893719012656	2.7432932435517183	3.403156494986853	2.4449226633135663	3.6488612418743545	2.1548394741954335	2.121432427617975	3.087089321304317	2.0566094966565958	0.9523355597997598	2.381110872454699	3.0802718383399044
TL1a_DTT_206	0.5053219226982253	2.2919488143856848	0.3457072680633148	3.3008310540947163	2.8012438139832607	0.8419303643537237	0.23907474012536528	2.6971324733482622	2.334638031652572	2.455065769858281	2.1974248037423907	0.4087900468437441	1.1784655561686173	0.2140612782311716	2.6800611356096553	2.2628956918498244	0.4856445754164532	2.5591325675133803	2.016859946298556	2.515658806298053	3.633301513618433	2.118091237383174	2.38608554164697	0.9898234770344805	2.8796737172148803	0.5332210046337409	2.7695666097532956	0.1404253309194969	0.271332480806318	2.94243761822595	0.794503563198191	2.226772630832383	1.7560200540188504	0.21565901902941023	2.4343972920631325	2.690723684480437	0.36750214853227875	0.3506612247699968	2.7896595260498604	0.2837003988037511	0.7280768620742534	2.157772135630461	2.6039653996760177	0.2173221113929205	0.14065746064218962	2.3832370690261744	2.983290080116721	2.1179914599154746	2.5671508095951996	0.7787392634640223	2.2077857286565745	2.1390831233898364	0.692926901882817	1.1902495323551576	0.0	0.378222236611911	0.7160177152976674	0.5637810273233318	3.2530059116943084	0.6835877764603999	2.59376216320815	2.3961028252367824	2.715928087329955	0.8225404432950488	1.7065069900816316	0.657254040547675	2.324019442211613	2.7846406480692196	2.497122149788609	0.49847738181615325	0.6553128047501621	0.38544096530585076	2.787325042356816	0.8833512324555218	0.321811682244865	1.0118669972364478	2.805964263184261	1.07879706930364	2.1580883762651926	1.783895457323435	0.31827427758037713	0.37634510423705253	1.095232369425266	2.004709095902599	0.9349786424370984	2.179154272039698	2.6742132333475923	2.4385903320975815	1.3166987162934407	0.6286256560251733	2.5123799256786947	2.4131931838922505	2.0749633143863173	2.686504907433068	1.4935394521835705	2.96457951330581	1.2989579809870107	1.286434353306124	2.2411466887914404	1.0113244686070615	0.7378356066392231	1.492613879971353	2.2851488056474754
TL1a_DTT_62	0.39924303152000273	2.4176561582820395	0.3884676609540489	3.0295479370440503	2.5863681369573195	1.0544301973589667	0.3544974970564801	2.8738753684814724	2.339114628646103	2.551172057577552	2.063287593065621	0.2801501688357248	1.4469384944202024	0.333525835227054	2.4606769964306707	2.1233433589083597	0.7110758263484273	2.3568553853017016	1.9234421765964318	2.6258626668539873	3.8615773971073812	2.3458353426025753	2.357064154673612	1.1910323566742835	3.1158248660143046	0.5593546535617833	2.738703870059202	0.4367362635171092	0.5625425452667232	3.1327603742287935	0.9322588182946785	2.226963837436506	1.6587959772873762	0.4149660187821106	2.6264553238465598	2.548475442003273	0.743992745786137	0.21192749199013605	2.654665552035601	0.3420150668244568	1.0588467282671428	1.987872790149099	2.5718969384096075	0.5002149323669771	0.4401673322452409	2.3943945189963807	2.7540487914187834	1.9838754298773182	2.66006556590351	0.7277921158819651	2.0562006987071233	2.0221812356083184	1.0503231350716036	1.3697717190307759	0.378222236611911	0.0	1.073055163564654	0.28483922166870146	2.9695583120758506	0.38507398107376434	2.775151833659695	2.5912503011089827	2.457671174427325	1.1903996324989397	1.7032663930490972	0.8423288225207995	2.1233524085277216	2.878173785269584	2.3154188981325805	0.6662903423150838	0.7353417108764577	0.46460212981893995	2.861032307102514	1.1782172014132826	0.26731418990139544	0.713677298805345	2.983994561361502	1.3832802515106286	2.2873985339051264	1.6282747877445005	0.25685761259922396	0.4502770838748819	1.0262217884002613	2.279577001187028	1.2586574058816213	2.3785413533988518	2.8966384880728713	2.664816278579491	1.5437048594668419	0.9177263600907815	2.7128542147486585	2.624091980502854	2.319695204864289	2.9371375241831847	1.7029122079824768	3.2173932467847117	1.5659838144725047	1.549692447621631	2.410323598272706	1.1895803467203299	1.0745269022807657	1.7309742331743136	2.498372338658558
TL1a_DTT_242	1.168473021729315	2.081607256140008	0.9973784232673064	3.845135712579633	3.2598719183035696	1.0954295083189274	0.8202747723796121	2.387199253854465	2.371724129159079	2.2885303199620894	2.5367913722748243	0.9885438055132487	0.648163776205144	0.7808220675755891	3.1110955846991337	2.5745775626243317	0.8780032590429206	3.0064635169074907	2.338795818858795	2.351786698940486	3.1755306490556534	1.5763523205883345	2.5097939196334815	1.1730856386145758	2.399725442077511	0.9230265019459313	2.817763277882029	0.7493314328155518	0.601890539423548	2.663608867635066	0.7437345124274893	2.3706820533318997	1.9987474245305548	0.8410341628254212	2.072850414304385	3.0521728099730203	0.4032857855716831	0.9943540456875566	3.129797814975763	0.9376694934432579	0.16280332846500817	2.5900049985617537	2.685681601382172	0.7555411027554716	0.7377845057563182	2.396782845658665	3.492500778230712	2.4911695993456346	2.50396000850995	1.1502419127708872	2.5684865820575187	2.419421195867953	0.4628408479031964	1.3933315768325159	0.7160177152976674	1.073055163564654	0.0	1.2401409132177523	3.8210045308023424	1.3133504814022543	2.2798948991216546	2.0272150314428314	3.1860815373725444	0.1590713966518656	1.805907240017561	0.6657702290044941	2.7841772859648217	2.7120255851263346	2.867361069940769	0.9762515998621348	0.8198163669976208	0.7859386079757157	2.7771881214228333	0.9035827938476422	1.0171281102871348	1.6862313547447887	2.445755459579484	0.4671440295710612	1.9450493398452267	2.100226930439632	0.9729691832849002	0.8202919791843076	1.2837305999352093	1.4166211157173099	0.4698767916177485	1.8283213266884897	2.2452788513839583	1.9971905832726946	0.918013769211342	0.3890485807116226	2.1193155819422946	2.0388604823480514	1.6935969857290107	2.1850987430690756	1.1090794032180555	2.4590527766071144	0.8067922541249275	0.8670689399199144	1.9734463252805299	0.8387457143271995	0.6786228567138596	1.0545987028774158	1.9045826406207955
TL1a_DTT_73	0.5609805515521696	2.3327990761255983	0.5399590571018767	2.7643191861904617	2.316230741080547	1.15730717363429	0.42519150038137193	2.798626572588097	2.1775463461740014	2.4506818312010075	1.8135556616807176	0.33254529289573626	1.5755940343733907	0.47672345916535597	2.2103050547737952	1.892847802939669	0.8582476249346633	2.086610638978221	1.669417526288466	2.509293865094611	3.827192691487403	2.4649408336990324	2.1596981157880593	1.364163675335784	3.1090715310597234	0.5260135605555479	2.5801438705544744	0.5998879327466232	0.6578365518577639	3.0294495591201547	1.036504152870121	2.0116263639359873	1.4792118038556927	0.5807644471760384	2.5855645303254753	2.2805741137638345	0.9187285318603194	0.25687041964801727	2.390411717457178	0.3786435865707733	1.2458657911639994	1.714067255997302	2.3957495795938644	0.6265504966659249	0.6279502736943705	2.2413471535389218	2.4750716292066883	1.7199832204236638	2.4957196900766645	0.6071718708311349	1.8054283951173735	1.8004082354582116	1.2435758403312867	1.5008098804901027	0.5637810273233318	0.28483922166870146	1.2401409132177523	0.0	2.707231756474258	0.21784874319111852	2.703592313552472	2.5549088310958696	2.22351129172395	1.360890230701017	1.5548826658422705	0.8947531648985484	1.8503902170651612	2.7108936196728974	2.0738210558455727	0.7231153812991538	0.8006163720691402	0.5596325637479986	2.6728233583334875	1.323817428598838	0.3250103546181156	0.4601481177521531	2.9378166955978946	1.574960846760749	2.210342817326112	1.4475133299404372	0.2718513907771256	0.4970556254235537	1.0745640881860383	2.3606337306496887	1.3330503629314583	2.338423727835176	2.8700251105969223	2.653132425501658	1.5981944870923812	1.0257851115825023	2.683985778634967	2.579803050400348	2.2810703784802002	2.9412972255101417	1.7414763145184857	3.215476955321973	1.6392504462795625	1.5833495266398463	2.3346202009616985	1.2132116157485857	1.157491498180163	1.7739492581126175	2.462360561150697
TL1a_DTT_195	3.1576551330484195	3.452040750084201	3.192731262860216	0.18978123732225416	0.8845719086209021	3.646887238834814	3.0513300568382706	3.9127767893829626	2.6965473358897825	3.3678696786846634	1.6871270427245286	2.9175443477528646	3.913944345844746	3.118411916416682	1.11230819144139	1.7660474778081008	3.4777131330815907	1.0728667539082903	1.880781293734865	3.369596802011011	5.008446297690596	4.533537434200435	2.395207679943856	3.9331817933767166	4.579747132503915	2.9096644599088615	2.7366268100002666	3.280697630585612	3.239037977836103	4.000530713627672	3.360868015030453	2.396868541226708	2.2524367373894254	3.2603558590639934	3.950477936965854	1.4363384582850094	3.5716826160592006	2.917436142884958	1.5027189947423083	3.0216877363894636	3.835304815947402	1.430789713962822	2.5625302778271375	3.2770404117875382	3.320032009502964	2.7800832827683064	0.6353724607434443	1.6438353700369381	3.1055675532626235	2.6993340943654984	1.6060875264957322	1.9247091078370362	3.9066830608832177	3.955143805019963	3.2530059116943084	2.9695583120758506	3.8210045308023424	2.707231756474258	0.0	2.6185123773502434	3.8790853940287024	3.955409185856087	1.0598781840687652	3.951843723274992	2.612243314664417	3.2398908603414696	1.1933072915525733	3.2005624534699573	1.451418864035601	3.2548380460623028	3.1380166322557286	3.0921020170219746	3.0179323926390484	3.897844539342275	2.994492817027988	2.2983577170803717	4.132043557016774	4.109920253045774	3.427498158430626	2.1023654711323054	2.9352480982912676	3.0251125330626283	3.0512520739758693	4.405641744981698	3.6872528663888153	3.8113829676337647	4.284404685561302	4.194329193701805	3.687616646245399	3.4886885365958133	4.085577637339411	3.9831255213025503	3.893985148725655	4.531382702809809	3.708917785148484	4.7281806182971025	3.8222088981004694	3.6810460870657207	3.6032836357780416	3.3290160208052137	3.6492734353616454	3.7899166725331095	3.9408132582076925
TL1a_DTT_63	0.7308931212253016	2.262516326691418	0.7255398822020154	2.6713809947004705	2.2202972659199447	1.361505587295053	0.5207577596046198	2.758252020766291	2.0732818405707745	2.365372054166852	1.7166734003290551	0.3282304110957999	1.5646615201894745	0.5383992720742916	2.0804068265056417	1.7673403484331631	1.0454287527231365	1.9937524977214756	1.6135840912527053	2.445834693110178	3.7974806180793297	2.4098141000368645	2.0642689234545126	1.5506717264441205	3.0773256390260233	0.5083448060534185	2.4464638495591693	0.7536511668563559	0.7462068626406196	3.026988548563879	0.9776351791585521	1.9683891023789235	1.3370857368009275	0.7500803509264943	2.5395604682720347	2.2068840030975516	1.0356118465732478	0.3382471778020263	2.3123172277298543	0.555973074127839	1.298769814156012	1.6451328522157502	2.275885700994432	0.7924761248713098	0.7753296152943574	2.1341432250610985	2.4078748044779252	1.6502389645090552	2.4654784881485843	0.5276446876108629	1.7004892129933842	1.6785061309230929	1.3760404557559247	1.7031710956378197	0.6835877764603999	0.38507398107376434	1.3133504814022543	0.21784874319111852	2.6185123773502434	0.0	2.6662350081736683	2.5094802492077783	2.0733464837533426	1.448232455106664	1.4492516570714509	0.881356139768634	1.7655925050992753	2.6812199240839067	1.9422645296873804	0.9273254164846203	0.7370232946583548	0.5559413464953045	2.6530072120994537	1.5069436528623388	0.5168191183877514	0.4850414074375644	2.8783175289394847	1.6007045319890671	2.140450645952421	1.27813660520322	0.4076496770043585	0.5160458569323726	0.9130850853452712	2.3419519772538484	1.3885551258393012	2.302680514659463	2.839037730931463	2.6203359982857304	1.5653376358555975	1.0568494439401364	2.6372013553856224	2.553190600048396	2.292354810000284	2.9193338378642	1.6950895834588897	3.195907435428577	1.630895045071338	1.5872350399790496	2.2954285760574646	1.1727183435210367	1.3197418396585343	1.747051944476215	2.434527455503321
TL1a_DTT_85	3.0537116022207913	0.5517296055544358	2.870833113997029	3.7923789876140988	3.015358552511373	3.0101338989223914	2.451471029936576	0.10817473889194758	1.2632929179208898	0.6815920081784071	2.1964372496530604	2.518001032485615	1.8961294500479937	2.488253904828668	2.8575769927142636	2.160885521473357	2.86783522668657	2.8081480407800576	2.0724106216553113	0.5569725429993642	1.191323335936293	1.8561112592907578	1.5211609742561398	3.2852858233914266	0.7677699015415956	2.2235718453052233	1.5686513075650244	2.649211023016025	2.3239031619139463	0.7110724177535638	2.105150840863899	1.5599405961627557	1.8665940607515321	2.742656151648817	0.35610236068954115	2.5386622855631416	2.4972875737068168	2.5687443502323335	2.5116136577508574	2.5997771892376824	2.3282693836329895	2.521275545858504	1.5252426946193074	2.6191254985035197	2.6832556432464316	1.2174186880300892	3.3764756775640796	2.282917076676075	0.9816189333792351	2.13958583686536	2.283619135949505	2.001222938595345	2.666904472507812	3.399053241799706	2.59376216320815	2.775151833659695	2.2798948991216546	2.703592313552472	3.8790853940287024	2.6662350081736683	0.0	0.4028789401897361	3.1121703846282887	2.330685073690246	1.457732202305037	1.997857935281732	2.71938004879748	1.047111787474607	2.5038101154082137	2.755842209232491	2.161920968400711	2.356477810206784	1.3206135162558414	2.9195373877811663	2.706922527381784	2.908979054119313	0.46484869121749045	2.2996587419857937	0.631815569324038	2.150073022014014	2.5591657595056887	2.332189644527392	2.333263732378118	1.4152107142190564	1.8320510008282314	0.4783689879281975	0.47354933711234526	0.5798527508422183	1.5001227868386011	2.06262088089976	0.4517569020368274	0.30876755435011444	0.7249920151698563	0.7918382967149217	1.353675119358215	0.888162508603507	1.5600090602791274	1.4178059011704123	0.3711157983593703	1.675215133326714	2.448565751383613	1.3287905912995708	0.42456097879409216
TL1a_DTT_86	2.877986148291645	0.5353784668533824	2.6983841299701585	3.881424373025865	3.1158920049448886	2.863357513615108	2.271774865901913	0.475856240978644	1.3431248527303805	0.7280486075632221	2.2735135173179555	2.331334542545378	1.573500342966925	2.2891321334748462	2.919715563631025	2.213793491839295	2.694260570733591	2.897665600373002	2.1638927967340784	0.7652951073025995	1.303175411380987	1.4550950645494698	1.6471567438451413	3.1019341543478687	0.6357426247633714	2.047354796915599	1.6441384857973418	2.4633012693461964	2.1311058292953917	1.0827718852279344	1.8361720063908318	1.727537262799908	1.8145923568709195	2.5617541972592917	0.05320219619955681	2.686957961375276	2.282792083893502	2.3933053070067	2.6719553025306397	2.4412453351472245	2.0566168849538893	2.596506884399677	1.6272785548635473	2.44368151394318	2.490329572121068	1.2908881596974116	3.490470966376836	2.3679090490102173	1.276708821953798	1.988483802729038	2.3496068338035947	2.0443755666969676	2.443372634524291	3.243522029020461	2.3961028252367824	2.5912503011089827	2.0272150314428314	2.5549088310958696	3.955409185856087	2.5094802492077783	0.4028789401897361	0.0	3.1334199683583313	2.0803706225464307	1.4037334243955266	1.7745612102566952	2.790878090986112	1.3837803465884488	2.5645842143198125	2.612838618637952	1.9303425767692994	2.1481314223306893	1.6406311986398499	2.745981441296953	2.5466298862244314	2.8085440963667154	0.42770850405600236	1.9856057656682828	0.5397806803914792	2.07787362555034	2.3934956809163386	2.1414416249748016	2.079824772513598	1.0465103221930403	1.6091428387101583	0.24119265117379063	0.37312665281092433	0.2725041319307842	1.193958404171394	1.8232968922013613	0.1450179347567481	0.2503415607696153	0.6818335504812751	0.5944345618437115	1.0302863484229552	0.7997402951533977	1.2570700886225785	1.1656786765044809	0.41570396597274756	1.43122656055487	2.2935687608128936	1.0133043978171594	0.2216229971033289
TL1a_DTT_193	2.7521509398662167	2.6232887227029567	2.760081455819091	1.0067923284294882	0.7155228246391852	3.3037364476919864	2.4957919997477718	3.144914289189549	1.8716769674900153	2.521580711234616	1.0582503566751098	2.3293215142284036	3.138194875021066	2.53672852505268	0.3934739290059975	0.9683599376106671	3.058144803215618	0.7444849226197436	1.387175873941632	2.5959682296280433	4.227078870216582	3.6314369094675607	1.653455093083079	3.572227317371287	3.7567303991706487	2.278358602632038	1.8444264509201524	2.7824574521971845	2.6602005839043885	3.3790888655162443	2.602759930418472	1.8462767182420576	1.3883348548586767	2.789029687016804	3.131099589212417	1.1392122191503953	3.015785557442942	2.371892383590803	1.1803300578905127	2.5424791365750563	3.1742611095025617	1.055392002836014	1.7234990607826572	2.7938996230208435	2.817232390527645	1.9380131529146203	1.0564590237176223	1.171492699936572	2.5051095430780084	2.038799667429968	0.9519170552739014	1.126663992877789	3.3743022428712983	3.6633585519422174	2.715928087329955	2.457671174427325	3.1860815373725444	2.22351129172395	1.0598781840687652	2.0733464837533426	3.1121703846282887	3.1334199683583313	0.0	3.3325993786926915	1.7897878507535407	2.5425870148631735	0.8394254156356357	2.6253903278392907	0.6531363022823209	2.861570168639687	2.4188885254554475	2.4564431662236124	2.5280591960094068	3.4878005995847166	2.5324172861796996	1.9362648734165862	3.2883130816234907	3.3890615122309304	2.5937207353710128	1.19626162376834	2.416194068514287	2.4125511863749676	2.227186994449811	3.5726552555274167	3.030806953378682	3.015469417768846	3.482848840052984	3.376786467944967	2.8874303642433943	2.8169790874675362	3.2530251624132442	3.2091666521278355	3.1981196292011362	3.7204251310336685	2.880637960957927	3.926844860783562	3.0501852772328113	2.9429239579023654	2.833941064425036	2.565158968159075	3.1821089949306054	2.9876815973303494	3.1566814104625225
TL1a_DTT_207	1.2438961143831828	2.1662228050843386	1.0715685561702044	3.9766493460102073	3.3898327688282635	1.0738256585748456	0.9446516705212302	2.438389441014438	2.4876209181850926	2.3809022214598494	2.664635890082541	1.1265004755175598	0.7254835141740262	0.9127469339441173	3.250805820126238	2.710142729100092	0.9030699201465017	3.1354913298246827	2.453922440856802	2.432818743432899	3.189456124987879	1.6143389314721366	2.6263173490377403	1.1315177544843271	2.420601323706251	1.0666240521013115	2.941347604899651	0.8343037677307568	0.7254088465154033	2.6925655006848626	0.8991246770431639	2.4693458456193245	2.140894908149319	0.9185399765857899	2.1263415397007277	3.1707695491174426	0.47452330764909395	1.1217624551119771	3.248487084372306	1.0377177180844237	0.27708068407324143	2.712499329358331	2.8072831749444322	0.8315813289296103	0.8212994378392259	2.5119297176298083	3.614517364976998	2.612061707658079	2.5763599086103643	1.2947488215405538	2.699478683384283	2.5535479584372163	0.40847034664188525	1.3440630537136715	0.8225404432950488	1.1903996324989397	0.1590713966518656	1.360890230701017	3.951843723274992	1.448232455106664	2.330685073690246	2.0803706225464307	3.3325993786926915	0.0	1.934702552573939	0.8165545085835173	2.91173989443013	2.7804637628039925	3.005905149185797	1.0202686170190645	0.9782502026398601	0.9336014945317013	2.8463537174815925	0.8428122935261035	1.1161680684599802	1.8027511484680805	2.5000627422899133	0.49208833393454376	2.032253747143672	2.2498491243821057	1.0915539904397977	0.961984540217498	1.4407242992342053	1.4312249813199491	0.5241192610718897	1.8831855676518345	2.2764867796501065	2.0326042904171557	1.0094840213770933	0.5375777204825113	2.167837568352005	2.0796549150527395	1.716626715412656	2.1996860686382083	1.196417820142847	2.466926575343421	0.8741701834710226	0.9325662193084282	2.0374534934199753	0.9700343325763369	0.6542881096228886	1.1247243870970594	1.9483634527534273
TL1a_DTT_230	2.0553070992549314	0.9647406536990186	1.9338711295026372	2.5600699541684975	1.8346628183290696	2.3382228735587653	1.4877431372922045	1.5212941534126139	0.6398540386159149	0.9851935550023435	0.997612699044871	1.439028881800616	1.590854079460268	1.5281273051036721	1.6118560228885939	0.9286757989967799	2.094308984181014	1.6015234918307435	0.966183359902221	1.0787268751879353	2.6265887410593933	2.0294547449060163	0.7567133414708175	2.6248520955988592	2.039111205770471	1.185148739359605	1.0741049065077128	1.7886026624138722	1.4960577656271068	1.8702550896347958	1.3004295392290879	0.9007327444676902	0.42803318571121474	1.8573807565802005	1.4116271245803427	1.5399700811000976	1.8224306593773099	1.5068878822839078	1.565789023964566	1.6348880851117877	1.8176106960812746	1.3030579187159543	0.9029049198311734	1.7819438355295443	1.8271470005663024	0.6912380390839267	2.21427705136571	1.1099167094308258	1.2184075261037939	0.9758810547319364	1.0455723299487913	0.7502043712310831	2.1418755433449084	2.7586765006956337	1.7065069900816316	1.7032663930490972	1.805907240017561	1.5548826658422705	2.612243314664417	1.4492516570714509	1.457732202305037	1.4037334243955266	1.7897878507535407	1.934702552573939	0.0	1.1905477281590688	1.4695763744046368	1.421026712020353	1.2786876988096367	1.933176800280467	1.213779064565238	1.3820366433976703	1.4792026269720877	2.37536671913269	1.705542627916477	1.6462551076128686	1.6604676404075442	1.9512033001444564	0.8878354410546385	0.7138116587003807	1.5297802812321233	1.3445861004421231	1.253506062489614	1.833815959889723	1.4896582364903772	1.252850060652283	1.7629066625343766	1.6222001722302282	1.2282268810552015	1.429383877942001	1.5351256663125035	1.4751604881811926	1.44674252685142	1.9666451016031432	1.1828528496205302	2.1968151687960367	1.3897921499500758	1.2509473395418893	1.1208884384314848	1.0156370788862825	1.9389223881438062	1.2687806011625424	1.399606175901254
TL1a_DTT_75	1.1383024843424074	1.669614854223067	0.9848656313226197	3.251861265839697	2.6485804391816585	1.37055746425625	0.547036395688874	2.099185608603757	1.7973003105880743	1.8354534672482437	1.9171840103151996	0.6057909297020341	0.723655822914105	0.5261913444055406	2.4694535925703467	1.9296774926453992	1.0732085959779094	2.3977691533755787	1.76523290136935	1.926249370398039	3.041914159246481	1.6020815505676975	1.920257141567308	1.5565889563296742	2.281005554997843	0.3944370222028769	2.2236086926715504	0.760355302709949	0.43309101634817293	2.4291229395385003	0.32454593788475466	1.844508363548864	1.3406012499098598	0.8555996523780922	1.8135206752699642	2.4599840367132737	0.6826738730104184	0.6711283315658823	2.5333319716183045	0.7603416687273211	0.6575895236269355	2.0056286433026935	2.087487208574725	0.7772857815057986	0.7777787976842528	1.8293883814017877	2.918665398209757	1.9015184968746752	2.082477511735185	0.5433737326857292	1.941810304054413	1.7773520335600121	0.9987498911064041	1.7527143026480243	0.657254040547675	0.8423288225207995	0.6657702290044941	0.8947531648985484	3.2398908603414696	0.881356139768634	1.997857935281732	1.7745612102566952	2.5425870148631735	0.8165545085835173	1.1905477281590688	0.0	2.1864225008295475	2.3008036246578154	2.2195176809373924	1.0296008737942803	0.25942296993109976	0.38576838413430964	2.3562134145896594	1.3279418208186793	0.8460122952659019	1.291126778155585	2.173575544524022	0.8849527105435173	1.531202069163298	1.4351145000062293	0.6893747197117384	0.40531492161603233	0.7717438970074485	1.4678855106631405	0.5910747017091387	1.5697443229715815	2.073928311551869	1.8328864094354138	0.7080038527136346	0.2805412522641539	1.8890281840348462	1.8210418006730704	1.554759969466373	2.103294191460921	0.865161947341549	2.3869514399350296	0.7509000526550943	0.7336215116781291	1.6453321435817216	0.357393674581649	0.9793851603527916	0.8912258787017655	1.6876441152203847
TL1a_DTT_128	2.3709154550929186	2.305868670470711	2.341000337977382	1.1492397914933647	0.48757510349041167	2.7703349698729514	2.0965870730166043	2.76179249814605	1.6055468244240967	2.252196352456428	0.5426225935580418	1.9996566792463577	2.8320262178632065	2.1764539607420104	0.5784208592659702	0.7258229926708435	2.589066019890459	0.24518561293586247	0.6970060564585333	2.237791437256985	3.8756985664921153	3.4464201411972133	1.309119801416054	3.0959726797933897	3.4156336571166706	1.9057193919260942	1.796758653483849	2.359075809087594	2.2414035337390628	2.8636961436232293	2.345271514807809	1.2518885393549546	1.173029746755423	2.3652673416246266	2.787430067461621	0.5787932177924259	2.5913863441962794	2.007804499750783	0.7008973105390504	2.1028341359705376	2.813003228349521	0.25579556649015583	1.5632527285372912	2.3442252157960155	2.4057771397741554	1.699902077092959	0.7596483718820392	0.45834069783044673	1.984828557827478	1.674248558183116	0.4797198398186809	0.8352633480134396	2.9310323475649676	3.140976733279827	2.324019442211613	2.1233524085277216	2.7841772859648217	1.8503902170651612	1.1933072915525733	1.7655925050992753	2.71938004879748	2.790878090986112	0.8394254156356357	2.91173989443013	1.4695763744046368	2.1864225008295475	0.0	2.1132726129076613	0.6016052966777564	2.353568731447885	2.1340886728662434	2.1236594526885533	1.9570941651541833	2.9706283936511446	2.1115679205494375	1.5463750596330204	2.99750840574629	3.0711687493802877	2.2747055212343166	1.123608663520758	2.015727881786274	2.046898677879087	2.1366386356804297	3.256337523803267	2.5790650427881165	2.6348091171101458	3.116049261618711	3.0222877843408313	2.564844899400173	2.4348413556750077	2.9256256596266175	2.8060587722133254	2.700798068361361	3.356197622215313	2.5779293675403907	3.55633408924413	2.6949840187253336	2.5325084934502753	2.4293405297343718	2.227159994472207	2.639005243171984	2.646424607873644	2.761533207226627
