	IL17DTT28	IL17DTT52	IL17DTT132	IL17DTT90	IL17DTT143	IL17DTT142	IL17DTT144	IL17DTT29	IL17DTT202	IL17DTT203	IL17DTT130	IL17DTT53	IL17DTT89	IL17DTT220	IL17DTT222	IL17DTT221	IL17DTT131	IL17DTT88	IL17DTT120	IL17DTT119	IL17DTT30	IL17DTT118	IL17DTT106	TKODTT130	TKODTT142	TKODTT112	TKODTT155	TKODTT46	TKODTT126	TKODTT124	TKODTT107	TKODTT36	TKODTT16	TKODTT76	TKODTT34	TKODTT113	TKODTT24	TKODTT17	TKODTT77	TKODTT88	TKODTT47	TKODTT18	TKODTT156	TKODTT125	TKODTT35	TKODTT131	TKODTT70	TKODTT58	TKODTT60	TKODTT108	TKODTT90	TKODTT78	TKODTT143	TKODTT59	TKODTT23	TKODTT72	TKODTT154	TKODTT22	TKODTT94	TKODTT5	TKODTT89	TKODTT48	TKODTT106	TKODTT144	TKODTT6	TKODTT132	TKODTT71	TKODTT95	TKODTT4
IL17DTT118	3.04023455555375	1.0816687183473734	1.0178705783981832	3.0622806944860277	2.5530682693173494	2.5241970765914625	2.399498964513865	2.691160726326765	2.7852541693186548	2.686836158597929	3.205304606875936	2.0319352033189753	1.7177245413668876	0.64404190235137	1.2816093860743725	0.623277537154685	0.5886413253517491	1.0757173752956537	1.1448433336368051	0.5670247128533998	1.689108641066575	0.0	1.1658982659874844	2.409102472265234	0.42719863135757025	2.1245410797543007	1.3826223796575274	2.600760912396385	1.584777080375875	2.8248404226108597	2.691945217227101	1.8416080893040223	0.44215637247555406	2.0809859745768957	3.6459963091066894	2.836363978398154	0.5131879562671858	2.034878823751937	1.8395885972256607	3.270419454363155	2.6848392351083397	1.9887029686246105	1.6855630027820014	1.7680041084337061	2.8901285808692174	1.8254447880794713	2.6647191141011985	0.6078121908313129	0.5165422960593091	3.2612952517498406	2.0097976538991382	1.2401437950591976	0.704670215952332	0.25980581176884415	0.5272161957764402	2.3505564728709634	1.4240397309358126	1.069551516601387	2.1108350163167158	1.5273025031020322	2.3146587677364816	3.089044988493547	3.0110910833171993	2.1615834718828864	1.8471794088549065	1.8810426780429934	2.898264931719111	1.4828271346581714	0.6887100151619118
IL17DTT106	1.9002124061281	0.2630461153886034	1.5306669848860248	3.1103146486420363	1.5779615628359147	1.3676545262788145	1.64962976966844	1.650262304271409	1.8705560099950442	1.6194786941488695	3.1492365142158287	1.2220941275167951	1.7040271669905591	0.5986700642520228	1.5163366766385753	1.0950124215306374	1.3305174382035099	0.37376383920798284	1.7959105890646139	1.5317451993339282	0.7898415400198556	1.1658982659874844	0.0	1.9657839781745015	1.5588538106191951	1.1012660472212068	0.5589655218204677	1.606839704873386	0.9750777573974609	1.6722381699635043	1.6084552223829314	1.0612075464983208	1.106856635585931	0.9552773109782291	3.1641592425795997	1.8317091924807416	1.6425838494629048	2.3422822124075244	0.9210648043405103	2.5623504512834008	1.7376122490343466	2.3970497923179437	1.5776535705683212	1.0949786282269387	2.304473455736851	1.0942111779241235	1.516600573572468	1.278486259821505	1.5542828931032948	2.936175258757201	1.0750835927736964	0.32300882154555094	1.7692208630226367	1.314165086716614	1.4272258056940201	1.4069193512278007	0.6714784621967274	1.0474477158018796	1.2975700648814295	0.5766075118079136	1.2745828545060287	2.714009015739133	2.1453040375377723	2.305374721518229	1.9198155565354664	1.7827277114335247	1.809699066019169	0.6996617669255084	0.8967780164379241
TKODTT130	2.1454042877398996	1.939371558448312	1.7110071738615913	1.5493233834623812	1.3874513355170255	2.05241356249889	0.9787434017563885	1.5286570960668617	1.140126064234205	1.6264563388771371	1.4854345306281265	1.0409151977031919	1.0107534080963587	2.2236623705303553	1.3207689912218246	1.8114426553645109	1.9951399298183334	1.736746037664452	1.9633770525897103	2.336161724853537	1.5458227723982432	2.409102472265234	1.9657839781745015	0.0	2.5146968994871632	1.4477542317200438	2.4541910899151276	1.3387176998635522	1.000062820954174	2.1733926629944507	1.6823403846766831	1.1352200119752236	2.30572738184995	2.2856795788732223	1.250669103851102	3.3134587818176753	2.6093746852010877	1.4143095507726064	1.2412799183288765	0.9925809371918736	1.2054409861073736	1.6067823469843117	0.9291569990856197	0.8956169176896497	0.5329464926464533	0.91191823963282	2.5886341866929756	2.0471851067286773	2.349258902690743	0.9852458573187781	1.1691272975899742	1.6458135939256344	2.4742166679991993	2.6010693620666827	2.8665899502055807	1.1495193702946425	1.3647716995209143	2.889583721343966	3.087753223353281	2.405317794506578	1.4752066661240866	0.8536618493615094	1.1160272716445185	1.205112522704752	1.0319675938504507	0.7811167128158609	3.0817533360090286	2.605067798642454	2.5279878229302946
TKODTT142	3.3937851218764887	1.46670897878191	0.9179537796668871	2.955828059800432	2.8375912515565713	2.894725206367906	2.611064023350598	2.9968741482736436	3.039892383663598	3.0042178707846534	3.1324452186491447	2.280114957174936	1.7241777751407563	1.0566573388505045	1.2601617026876046	0.7312647880198295	0.5296244576660255	1.424256078074743	0.9448828506252448	0.34635657294801764	1.9962978447207158	0.42719863135757025	1.5588538106191951	2.5146968994871632	0.0	2.44756830762505	1.8067480525540505	2.894256769544832	1.8131190872594083	3.1940878744474626	3.0165971368281945	2.094407794024337	0.6990903931624816	2.486209705392245	3.7179457598004606	3.262147586252865	0.2290699364921019	1.8875655440474648	2.137341204544117	3.4366730533293297	2.95681284302624	1.7988448132651083	1.7313430973682982	1.9968277617165129	3.022947469456359	2.063745203535219	3.0706335698416423	0.6545410844194715	0.21881629006233932	3.286293989713045	2.2989950452820103	1.5839524685290882	0.30209000821402465	0.46567075502557653	0.7141892535157858	2.627768686168244	1.7079570367751424	1.4548586711139933	2.5356610510061586	1.9491090782719587	2.6363573535579103	3.1367038247203807	3.2428057665906427	2.0644057182663795	1.8049544809082543	1.9008807004045658	3.3190470391889235	1.9001912422592153	1.0747522027396699
TKODTT112	1.057846180610582	1.1197776824881744	2.0752785876901148	2.932782247759458	0.8700995321578536	0.7761585090327919	1.1485179890424533	0.7737710571042453	0.9165444809929142	0.7627294432023096	2.884533525152178	0.8154691429559673	1.8116043330850953	1.5951286778940714	1.8086474467580431	1.7831243146381837	2.0688739598404906	1.0559555385931376	2.394685205183582	2.379283415002411	0.9273586770814178	2.1245410797543007	1.1012660472212068	1.4477542317200438	2.44756830762505	0.0	1.358085062241131	0.5458460173040518	0.8333524858510855	0.8989719878406317	0.7422509048095733	0.8643238779258036	1.950927980179945	0.8869989206202558	2.432245548070677	1.9175786530279133	2.5157339453810272	2.429040113672057	0.3585337613685464	1.6742846094039758	0.714391862874658	2.587686254050519	1.6530276391516154	0.7365868439355024	1.5743089037506417	0.705227661911916	1.187568364203849	1.9678763820591856	2.365698301274863	2.374172858915288	0.3816808149747344	0.9313166101676861	2.5769754965039358	2.273505124213803	2.424676801758918	0.585098030374651	0.9175114519273817	2.0180450191921557	1.772493003415683	1.234764988177551	0.1972679903997446	2.1890770888136486	1.1681794367729899	2.339228642797056	1.99148868731552	1.7431711070211544	1.675368488700091	1.5603871115048547	1.8573636456343083
TKODTT155	2.010719221297372	0.5857872725383051	1.9944177097894855	3.6546307432897023	1.9386860139152386	1.4704108406945213	2.124741196510978	1.938846025746753	2.223939536203118	1.881834946147857	3.6950945838897877	1.6981286050900175	2.2501933019359033	0.7628950242891973	1.990337121843235	1.4973626982288617	1.7171165893454936	0.7997476893819478	2.248643785671884	1.8666346611166083	1.260559495540979	1.3826223796575274	0.5589655218204677	2.4541910899151276	1.8067480525540505	1.358085062241131	0.0	1.8862134156074826	1.4633264516903974	1.7238028932204132	1.8483639910602585	1.5626743977080142	1.2681999162662971	0.8224573872397659	3.6324536966302183	1.4966655794362371	1.8432820426986898	2.8227196268885892	1.3012242799343432	2.9724579173884624	2.055252685653065	2.8867073608853304	2.125928795348474	1.5609404825550008	2.763169990340151	1.5705960927495644	1.3883759628618237	1.5667520130734125	1.8412414432678785	3.436514436686577	1.4678101376143078	0.8606894364114809	2.061537542979924	1.4427914284486325	1.441599679493259	1.7834856280948201	1.2128823454146216	0.7452614789319446	0.7962021075277418	0.17769717074283764	1.5139809230381023	3.2292953850773216	2.502086202798132	2.8408278853817412	2.4551533480514656	2.32180426551236	1.5541449256672235	0.5136134866827983	0.8505059920090569
TKODTT46	0.8470406606013066	1.6459284765364606	2.395506491801014	2.8499587803425173	0.6459155288623353	0.8772740685097756	0.9958052930466658	0.4494932398382615	0.44020355049824594	0.49472186378586125	2.749031659076172	0.8737057019905661	1.9518353853188957	2.1117141910207127	2.0885292212955378	2.195881808726922	2.467596218185119	1.5589468396496913	2.701584491902232	2.7885590027174945	1.2140751793579962	2.600760912396385	1.606839704873386	1.3387176998635522	2.894256769544832	0.5458460173040518	1.8862134156074826	0.0	1.13124225189578	0.8662992287087561	0.4991855663354715	1.0272777407858489	2.4449071854190603	1.3112685023681747	2.0761050473762093	2.2015771010643257	2.9753345151884103	2.572341889752856	0.763334949601058	1.2443624814136813	0.2109798332683183	2.7482387515645796	1.7979889007085046	0.970675284526046	1.2742211330706044	0.9038683043185594	1.3919906294719024	2.4088608951723613	2.7959910855686267	2.1294172850581408	0.612223512672313	1.4005446649850222	2.9929157236565462	2.76699314564897	2.9384285432554638	0.4281156711047319	1.2730051662616613	2.5594599352726135	2.2263338441645226	1.7529760105261263	0.37995567420475285	1.9449632291074306	0.673366522036035	2.4095678618637963	2.111571132361874	1.836612870864779	1.8955249049194753	2.033063613973834	2.390064674240709
TKODTT126	1.8097582256574372	0.9408760169753415	1.2752987093675243	2.2741475389264565	1.1866008990850676	1.4768744411496513	1.0213244970933413	1.3054408482144961	1.243156943696542	1.3444419047764185	2.2873442807045037	0.656798414187283	1.0206654629911807	1.26236361260984	0.9903944699501618	1.0907450859911674	1.3538506982682232	0.743235831841614	1.598121045428348	1.6945163705582125	0.8056047613356994	1.584777080375875	0.9750777573974609	1.000062820954174	1.8131190872594083	0.8333524858510855	1.4633264516903974	1.13124225189578	0.0	1.6970984717561677	1.3691247960151893	0.5847303463832134	1.4626719685318126	1.449145977344181	2.222925799369632	2.5040066274865107	1.9026260000648088	1.6397724129332272	0.48068181360995943	1.708022906132058	1.159634348721264	1.771079408956407	0.8696593990115115	0.18482885820066877	1.3841983145621157	0.2802928509053587	1.8984236701096022	1.3368868366198108	1.693875381699769	1.9785640862294416	0.5827623946021064	0.6629832692032882	1.8787878963536275	1.7698580573859197	1.997683330645959	0.8836595869329616	0.48589672682778823	1.9024242741836368	2.1443392895462576	1.4309961779990636	0.9800709182252904	1.794207719325494	1.436734408806997	1.5652909454219421	1.1961536491040565	0.9799305714490112	2.344599477969755	1.6428835578950443	1.5764362345144538
TKODTT124	0.33553638379175593	1.7673411777523833	2.898230209446446	3.650130637079738	1.0502534455375414	0.38582662856589844	1.6043163071959645	0.7843469976631143	1.1974952484943786	0.6825870400987673	3.553521168137523	1.4221141866519649	2.6071061453070095	2.2351874400989775	2.6820331159908397	2.589168872208419	2.861160888179752	1.787445088144567	3.193549124860237	3.1276743929064668	1.4383099510095425	2.8248404226108597	1.6722381699635043	2.1733926629944507	3.1940878744474626	0.8989719878406317	1.7238028932204132	0.8662992287087561	1.6970984717561677	0.0	0.6005341637967168	1.502665290023999	2.6854022299853377	0.9246502021451152	2.897108843919565	1.4541815193500713	3.2702079594177467	3.2999405886753337	1.2259107588471785	2.0384640786283157	1.042018069024478	3.4473569956337804	2.4468176301537734	1.5973270236697552	2.121686807896995	1.520019796866692	0.635649020887618	2.78046609764448	3.1479382392889623	2.9794478150339025	1.1453456355302303	1.6202245080407132	3.3621060177847206	2.9650702935042546	3.062792945906461	1.0701994898748068	1.632101777071772	2.46557096899303	1.7385696230590029	1.550685505580461	0.7651944891221212	2.764177920469296	1.433232272918498	3.1410889623319713	2.8074829147101337	2.548395086726105	1.099798996800428	1.798770326142634	2.4603966925570546
TKODTT107	0.5044271516757884	1.7191845673809307	2.571424814721317	3.105457750260418	0.4648857116056275	0.538576445623913	1.0286034647517943	0.188595994326035	0.6772419662901659	0.08242004255312717	2.9929824421571376	0.9373678950102337	2.1522457517143962	2.1805381763196183	2.344600517557538	2.3605131302063844	2.614768029348385	1.6736506582195565	2.850422860911079	2.8943892776695335	1.1251174915494022	2.691945217227101	1.6084552223829314	1.6823403846766831	3.0165971368281945	0.7422509048095733	1.8483639910602585	0.4991855663354715	1.3691247960151893	0.6005341637967168	0.0	1.0675546151569082	2.5948877947964353	1.196081140737397	2.378532399375309	1.9040428096000792	3.119139031949682	2.8888550424428163	0.9716915603178159	1.5485484246804435	0.5987332045864485	3.0260278680288395	1.9959281564981086	1.2429059302676988	1.600871842536856	1.1300108054639484	1.11213716437129	2.609200831702502	2.9491542556846553	2.4475423319506304	0.7888140672589058	1.4531575393647818	3.14443006148569	2.870304991932586	3.0208276883510163	0.5601946725630977	1.3314862000084895	2.5670058357021923	2.07460500710423	1.6974424279753437	0.5808757701874858	2.202019805019979	0.9565800974249256	2.657284542911375	2.350047776453412	2.0818882594878185	1.5922154203282746	1.8816687102479557	2.467583290178483
TKODTT36	1.5480161757145054	1.1683211795482116	1.542661812719905	2.341304372494395	0.7624201627436453	1.2192569619008236	0.5970084097724684	0.9855923185916099	1.047036634257677	1.0236765028703902	2.304610458013212	0.20540413126736176	1.1504659087523674	1.5073438171063367	1.3860055692494073	1.430457642588828	1.6408058411313131	1.0304376300199016	1.797660207515884	1.9146676448216726	0.4184726725717798	1.8416080893040223	1.0612075464983208	1.1352200119752236	2.094407794024337	0.8643238779258036	1.5626743977080142	1.0272777407858489	0.5847303463832134	1.502665290023999	1.0675546151569082	0.0	1.8311450122607915	1.4121603117938104	2.21235053290043	2.337293518112482	2.2292407989048857	1.9831028902076937	0.6186685403817723	1.641760046550766	1.036864879045302	2.061289276354258	0.9952063751609943	0.5641604196013265	1.3744569738293133	0.41445683577225595	1.7228144928235112	1.7540373871762314	2.0133279441425858	2.031828525082719	0.5040894865538846	0.7743568648969882	2.1798910140193466	2.0616867668998458	2.275641746047398	0.6279112166318381	0.4386297322161195	2.09880968909777	2.1412173828649124	1.497534312003602	0.9388390219000252	1.7503574517163547	1.3018366012102236	1.7251189180264181	1.3839822894218747	1.1514231536438286	2.164740988562872	1.5706563263619149	1.8560315890156416
TKODTT16	2.9206194271552652	0.9315742095800982	1.134466216187471	3.097277996001619	2.507239609557509	2.4280786527892366	2.3940610655881356	2.601791324367129	2.6684723675654713	2.5972801427522967	3.2340433539126865	2.000233242464259	1.7662356100094552	0.5519926124276834	1.2291378292623631	0.6323849437224472	0.749741277496753	0.9227213875142771	1.352302362615133	0.8943780137711044	1.7175419126578366	0.44215637247555406	1.106856635585931	2.30572738184995	0.6990903931624816	1.950927980179945	1.2681999162662971	2.4449071854190603	1.4626719685318126	2.6854022299853377	2.5948877947964353	1.8311450122607915	0.0	1.9349847279971444	3.549224831649782	2.7646892256216473	0.6525687417447289	1.9906376936580503	1.6878628937539346	3.143977520029716	2.5398361503325555	2.009548975107661	1.7174561463283085	1.6356629266625948	2.783636077536951	1.7236999998698952	2.5480926452352968	0.42074809154514625	0.6801428595906269	3.1865475809433663	1.8923124017305581	1.1751873669431527	0.9068300683369661	0.4128637603054964	0.6048624208151572	2.255651169991061	1.408011380277392	0.9849520762635832	2.0095886465042025	1.407411968411445	2.147568484404645	3.053130947286834	2.878341629892014	2.2029032722263895	1.874456720923178	1.878024851925949	2.80075562452117	1.5187654590565898	0.5178085724041636
TKODTT76	1.234868945354005	1.0353832082448167	2.4217642740201204	3.6849702233044144	1.4447045699726009	0.7432024057537169	1.8246714955033472	1.3353097965034604	1.698973309771909	1.2528171176297396	3.6612057520780126	1.456336049591033	2.4015502139420417	1.449753569873739	2.293747375670775	1.9982445635492296	2.262458051185906	1.1466285808175518	2.7116989395974422	2.484163845338888	1.175878842006804	2.0809859745768957	0.9552773109782291	2.2856795788732223	2.486209705392245	0.8869989206202558	0.8224573872397659	1.3112685023681747	1.449145977344181	0.9246502021451152	1.196081140737397	1.4121603117938104	1.9349847279971444	0.0	3.3068815004422514	1.0972742211538056	2.5398273219479988	3.0525652979620213	1.0522159635114374	2.530718260605131	1.5107131072809137	3.166404052420744	2.249350985646522	1.4491057591300782	2.445239618273874	1.4174407574233552	0.6219544787947737	2.1306931502435753	2.4766465724097917	3.2358436533388666	1.1364309914420174	1.0621792537392163	2.7009163760718455	2.1819548774632205	2.2288906536074617	1.3369701516502617	1.2730779993858656	1.5568304547263225	0.9160074433353728	0.6460515760500798	0.9566975262179354	3.022967340236484	1.977288451830679	2.9921874621220312	2.614081066739623	2.4071233076649565	0.9541850900115909	0.9884339454817358	1.6157347192256069
TKODTT34	2.743969969723063	3.1577721105682794	2.854486187564804	1.6370103656687698	2.109740926680111	2.8816973652654627	1.7693781824763457	2.2010514498026614	1.7095955199153856	2.3146861436409574	1.4054367495547626	2.058278367634499	2.0709691243565715	3.469358305043741	2.483471503905841	3.04019105161854	3.193702139516903	2.965001677138361	3.043334528271409	3.5151577580865405	2.6250289516359957	3.6459963091066894	3.1641592425795997	1.250669103851102	3.7179457598004606	2.432245548070677	3.6324536966302183	2.0761050473762093	2.222925799369632	2.897108843919565	2.378532399375309	2.21235053290043	3.549224831649782	3.3068815004422514	0.0	4.244817713769665	3.815560711550452	2.2426107596832923	2.3467561108444888	0.875472899852504	1.8735706796980223	2.427422053549922	2.0429074611949276	2.088413360781201	0.8734771874657925	2.0721014345983124	3.450041205955484	3.26817995341693	3.54377804877944	0.5619052886239881	2.210628487300272	2.8470660372531764	3.6403768118534203	3.840881041857944	4.112104915874928	2.015037732637364	2.5445720698514487	4.123875402180461	4.1830366587228935	3.558084141184557	2.374814418856787	0.7108727551012286	1.4709456643851802	1.9635092772243898	2.0149220678325506	1.8473847356191715	3.9496820135703063	3.7568741546607725	3.775033462760875
TKODTT113	1.698508384504977	1.9642163969634983	3.35328327354633	4.6757544449678905	2.2082997298696134	1.3724964416604173	2.6765438998794937	2.0798102322544976	2.5509318163212296	1.969595009813541	4.635420200080033	2.3801369759185715	3.3824879212390355	2.244034486030805	3.3120127154566457	2.9204791202227045	3.140795713038599	2.1265027573518975	3.596986606146101	3.2766580730652275	2.0182354727495277	2.836363978398154	1.8317091924807416	3.3134587818176753	3.262147586252865	1.9175786530279133	1.4966655794362371	2.2015771010643257	2.5040066274865107	1.4541815193500713	1.9040428096000792	2.337293518112482	2.7646892256216473	1.0972742211538056	4.244817713769665	0.0	3.319608128566242	4.099794744755626	2.1133510171108267	3.4248788866574946	2.395055633267999	4.182992233486505	3.234259340544147	2.5068566773609966	3.409351674354909	2.448070346052874	0.826592532128644	3.0456524904691875	3.3095089285184645	4.227641979277297	2.1444537349230046	2.0254878249097548	3.520533940120947	2.907912185131752	2.867589567170351	2.2472317813265263	2.2296990792604783	2.0508084353655267	0.8742552806035508	1.3676535727326615	1.9240871966876938	3.978075838196909	2.8295805126251654	3.9934572561125186	3.6171220575273324	3.41837192027378	0.38928153968449936	1.399591878238037	2.3237416977120318
TKODTT24	3.4830947712038065	1.5198003332811378	1.0587305638525955	3.0743313939596875	2.96334526182978	2.9865829910990382	2.7535108107326662	3.104884604145257	3.1403151531656524	3.110693579391713	3.257155493850853	2.409472200541662	1.8649255711546326	1.0991293094533363	1.341214517934508	0.8296998968084869	0.6767722688362113	1.4864470040886912	1.1095424256488373	0.5656833091367757	2.136561814001982	0.5131879562671858	1.6425838494629048	2.6093746852010877	0.2290699364921019	2.5157339453810272	1.8432820426986898	2.9753345151884103	1.9026260000648088	3.2702079594177467	3.119139031949682	2.2292407989048857	0.6525687417447289	2.5398273219479988	3.815560711550452	3.319608128566242	0.0	1.9468435987228703	2.215679875045868	3.5312739631069965	3.0441554940508655	1.8783803385613467	1.8703575510948118	2.084082401886084	3.1220163497828155	2.164367357605849	3.138709212898309	0.6350359963091583	0.299247159454202	3.3847510488420105	2.3933141352383127	1.6815502801301878	0.38056692409155285	0.4349123264687121	0.6437794462347335	2.734167746346545	1.8330911156419913	1.4360124914597598	2.5607099529425565	1.9918057088694279	2.7084804708754033	3.2565932206518498	3.337156026105793	2.1846109027951752	1.9289774405940752	2.0233283287002273	3.3805141391629956	1.9853621886727175	1.0529432921203299
TKODTT17	3.3626491754979755	2.2400723082580907	1.1004231239185573	1.2901198645670697	2.5868382327693578	3.100093552713816	2.120737236398872	2.7685849788930295	2.491148682523326	2.8431873949676967	1.5033852261664469	2.036553573471714	0.9409125848073837	2.2309336004367797	0.842952948717873	1.4759307749540356	1.4717219030303963	2.034920049782375	1.2019834282116364	1.7280513388437242	2.2525095065027125	2.034878823751937	2.3422822124075244	1.4143095507726064	1.8875655440474648	2.429040113672057	2.8227196268885892	2.572341889752856	1.6397724129332272	3.2999405886753337	2.8888550424428163	1.9831028902076937	1.9906376936580503	3.0525652979620213	2.2426107596832923	4.099794744755626	1.9468435987228703	0.0	2.103903597844233	2.361520862255305	2.5033423398397767	0.31306495859016725	1.0495312688886265	1.7067656095541504	1.8944981382284103	1.7951209222814712	3.5371950528890417	1.578932173306046	1.6819125647675297	1.71382807804302	2.1646635318129297	2.0916606064914673	1.6896172915775565	2.1745357438943302	2.468228536073528	2.332105204917377	1.9214162473212784	2.9062765751959043	3.603289261797032	2.8651227935747903	2.5490836887822224	1.7290264083186053	2.5169294210263105	0.6280991550871939	0.699904264436216	0.8939637239350703	3.9730085518152256	2.996810678338255	2.4403347466516525
TKODTT77	1.364770714488913	0.9263410426132666	1.719577162825468	2.6605960870786176	0.9292337409887919	1.03115632086096	1.0213219290067836	0.9532887651472566	1.0120029541239572	0.9670621353520767	2.6366008332695396	0.6236479815474079	1.4721549749014384	1.3692810354293898	1.4595779170135699	1.4522815967515796	1.7325505454325443	0.8076422157807271	2.0386659183509113	2.050716990606271	0.7350615261765594	1.8395885972256607	0.9210648043405103	1.2412799183288765	2.137341204544117	0.3585337613685464	1.3012242799343432	0.763334949601058	0.48068181360995943	1.2259107588471785	0.9716915603178159	0.6186685403817723	1.6878628937539346	1.0522159635114374	2.3467561108444888	2.1133510171108267	2.215679875045868	2.103903597844233	0.0	1.6761719332141616	0.8631726129385917	2.24795936446461	1.3146727064088035	0.41298901595176873	1.475281891389879	0.39622513998481784	1.4497850348270733	1.6631618005725834	2.0457537310261746	2.210210491875748	0.2440072906261518	0.6760482156326665	2.2497560250182014	2.004969922395186	2.184730306022675	0.6112745860340456	0.6090153261787065	1.88917969189892	1.856976298122887	1.2151190145164181	0.5211749018662993	2.0171051611034003	1.2554524707485906	2.015545967257899	1.6566141851649443	1.4198027831942601	1.9162240562531951	1.4944976917244057	1.6620874536209365
TKODTT88	1.8814154301025359	2.5742859666545623	2.674359130836971	2.137446153012294	1.3618812588108187	2.0602869671936035	1.208306420899633	1.382389653496544	0.8791159242007617	1.4922749020876425	1.9498398174638223	1.4526452425475924	1.9502447196032124	2.960341912151207	2.296057039152423	2.7131646062025077	2.9255007980292578	2.4110195535753594	2.9260814833730038	3.263772002702578	2.022304780466762	3.270419454363155	2.5623504512834008	0.9925809371918736	3.4366730533293297	1.6742846094039758	2.9724579173884624	1.2443624814136813	1.708022906132058	2.0384640786283157	1.5485484246804435	1.641760046550766	3.143977520029716	2.530718260605131	0.875472899852504	3.4248788866574946	3.5312739631069965	2.361520862255305	1.6761719332141616	0.0	1.038476149435732	2.561466711837384	1.857632084889541	1.5372784156761552	0.47983128589372304	1.4970712954387602	2.6143232216096868	2.947844513343784	3.286019890957819	1.1319785614948008	1.5143094969417739	2.268700453203514	3.4290682968053066	3.461401673896145	3.700661769812177	1.2645032391994175	2.0001032830363568	3.5508102132310655	3.4339686364231814	2.8717427006161387	1.5801040858698712	1.0438313119113467	0.6059681775735856	2.107214653998651	1.992465518176571	1.7417848481290972	3.111381847269634	3.102244302727029	3.265822517396005
TKODTT47	0.9705077284497066	1.776712201311382	2.3990297624253403	2.700735546661453	0.62522027945012	1.0487379222428936	0.8947108916048827	0.4861137912836411	0.244921010480881	0.5686263527729327	2.585835200295041	0.8581295863611648	1.890264139222892	2.2296053800475386	2.0786952549779065	2.2454275968321133	2.5076026605633333	1.670414568894075	2.6971539313001758	2.83332664077548	1.2822438842571562	2.6848392351083397	1.7376122490343466	1.2054409861073736	2.95681284302624	0.714391862874658	2.055252685653065	0.2109798332683183	1.159634348721264	1.042018069024478	0.5987332045864485	1.036864879045302	2.5398361503325555	1.5107131072809137	1.8735706796980223	2.395055633267999	3.0441554940508655	2.5033423398397767	0.8631726129385917	1.038476149435732	0.0	2.681920742450877	1.7419129590573559	0.9860401219322192	1.085553361910851	0.9137892930278877	1.5853744336902202	2.4716688956145014	2.849021860349283	1.9453523555477956	0.686870370984659	1.50543281113337	3.0368803375712212	2.8602394343076134	3.047186064147154	0.42695176614429525	1.3330438488560041	2.713357209434015	2.4235811082874497	1.9286032606649819	0.5720779646555589	1.760016520203834	0.46806547740956195	2.3137135069336425	2.0381047694183616	1.7587451291780143	2.0873276486889636	2.189167104772593	2.5197512931549446
TKODTT18	3.509736988606649	2.3137581612568243	1.0142822201397146	1.2879116688581644	2.69957561041552	3.220063587855571	2.2118851111941655	2.9060757875392387	2.6594609928845134	2.977883381730815	1.5281984716804111	2.134101351465417	0.9457787994172958	2.2578425068447925	0.9058627301637693	1.4728646417424025	1.407348494953185	2.116020378603549	1.025038232883751	1.6078373166073974	2.301015984324134	1.9887029686246105	2.3970497923179437	1.6067823469843117	1.7988448132651083	2.587686254050519	2.8867073608853304	2.7482387515645796	1.771079408956407	3.4473569956337804	3.0260278680288395	2.061289276354258	2.009548975107661	3.166404052420744	2.427422053549922	4.182992233486505	1.8783803385613467	0.31306495859016725	2.24795936446461	2.561466711837384	2.681920742450877	0.0	1.0825014102682202	1.8557227083134236	2.0853948982300263	1.9286356270356795	3.654824556637432	1.599317278291035	1.6067690435264035	1.8849527219928488	2.3029188207761093	2.1598272182379303	1.5774691270849135	2.1365167180239406	2.4328438047686647	2.4721209598477096	1.9847479534007595	2.9295058592788354	3.67494427574747	2.939606147931292	2.7125726408658255	1.8598774719353846	2.704565528850504	0.5918106329988885	0.717801413718307	0.9735956529357217	4.076161328235745	3.018475822588359	2.467559903226998
TKODTT156	2.489995150777242	1.574258490851778	0.8698984758592035	1.538153725377466	1.646561321366455	2.194323829326585	1.1757392678526606	1.877906313190299	1.7109733030985814	1.9443306463957262	1.6028993192650358	1.072425692188933	0.16055902299229996	1.6866281448649654	0.6810179626845585	1.1104962782694088	1.2033980444221382	1.3696679102400484	1.0762267973434154	1.4912331712619389	1.265564963966098	1.6855630027820014	1.5776535705683212	0.9291569990856197	1.7313430973682982	1.6530276391516154	2.125928795348474	1.7979889007085046	0.8696593990115115	2.4468176301537734	1.9959281564981086	0.9952063751609943	1.7174561463283085	2.249350985646522	2.0429074611949276	3.234259340544147	1.8703575510948118	1.0495312688886265	1.3146727064088035	1.857632084889541	1.7419129590573559	1.0825014102682202	0.0	0.940116907544087	1.4044912853071414	0.9521994268741314	2.668112116806516	1.4317906879607918	1.5845896370344912	1.6336067742809404	1.3146012556216238	1.2867560808184615	1.6754096932288458	1.9080090665141616	2.1957832322446547	1.4578885845641645	1.0077087154873354	2.395574001368684	2.8596324173195304	2.133731349001152	1.7612866496832253	1.4222214181266755	1.8298048642862061	0.7608129886708487	0.3977704526302939	0.26176356092856656	3.100205113060601	2.1913693670810135	2.002246138273516
