	IL17.DTT.115	IL17.DTT.117	IL17.DTT.127	IL17.DTT.129	IL17.DTT.139	IL17.DTT.141	IL17.DTT.189	IL17.DTT.201	IL17.DTT.199	IL17.DTT.217	IL17.DTT.219	IL17.DTT.25	IL17.DTT.27	IL17.DTT.105	IL17.DTT.103	IL17.DTT.49	IL17.DTT.51	IL17.DTT.85	IL17.DTT.87	TKO.DTT.1	TKO.DTT.3	TKO.DTT.43	TKO.DTT.45	TKO.DTT.31	TKO.DTT.33	TKO.DTT.19	TKO.DTT.21	TKO.DTT.55	TKO.DTT.57	TKO.DTT.69	TKO.DTT.73	TKO.DTT.75	TKO.DTT.87	TKO.DTT.91	TKO.DTT.93	TKO.DTT.103	TKO.DTT.105	TKO.DTT.109	TKO.DTT.111	TKO.DTT.123	TKO.DTT.127	TKO.DTT.129	TKO.DTT.139	TKO.DTT.141	TKO.DTT.151	TKO.DTT.153
TKO.DTT.87	3.119587895688784	2.2526172846108743	3.39780333538992	2.968286670324871	2.8661149194049202	2.31162192163327	2.2142840242910924	2.9808598525873977	3.262380533219537	3.443462672775193	2.643231928057968	3.6667181433151863	2.2404291206033164	2.6076833682669793	3.101091723640747	3.1924332790966563	2.3386932413201453	3.4871393637497485	2.7549674047138777	1.2323337880924718	1.2351266023864065	2.4539262633327534	0.39519493926578997	1.0052848614800232	0.9505546727199438	1.4452508885404824	0.35028658993656314	1.2765660999094512	0.6239271281072616	0.5489877229787735	1.8872226755954273	0.9627801659872083	0.0	2.101032054451191	1.059298458040353	2.2819671707914124	0.9769636528277892	2.9516997394214592	1.2793620226680529	1.4002453679366575	2.419887129879648	0.5743811698276923	2.5706691672272735	0.5034197661342982	2.467152754637643	0.5461734212804777
TKO.DTT.91	1.4082323616148384	2.334707336887598	1.8792022879090884	1.055108791423517	1.8886948150061778	2.3535566756096595	2.4871479614156238	3.119667202355114	3.1327716527827354	1.6216869664341291	2.6379893590077206	1.8611239756806954	2.1394501990774772	2.1355858198563986	1.601729973413638	1.4786578418033685	2.058990147898015	2.198098823519163	2.555314452548933	0.8957044342653981	1.1639445562531612	0.8043708283628611	2.326484253727587	1.0983871404474714	2.5527922849272904	0.8630505386742273	1.8062228068052173	1.790525989872393	1.9211900152601604	2.07218924357985	0.32581672118036004	1.2259600803986188	2.101032054451191	0.0	1.0988329694446668	0.22333052550391938	1.124136529710221	1.0185485061614086	0.8589067918233906	0.776604594047415	0.6039121714161956	1.688416147672869	0.7257561374329841	1.7544185543909587	0.41091363094994626	1.9051868507906589
TKO.DTT.93	2.093320655149745	1.8029639424920212	2.4203381474085353	1.9361702764388569	1.9993740182726607	1.8474980509424261	1.877520215024422	2.635186076912609	2.7951299670525915	2.422654485915401	2.1922045009193702	2.6314895112219614	1.6950802939294114	1.9186250672072678	2.117055234463322	2.1596662309525945	1.7060780917833251	2.5614231256094904	2.212438161268009	0.3674156259742216	0.8003593537229385	1.6323464641547731	1.2431857715774237	0.19719703152544876	1.487080585840373	0.4128604057720079	0.7312496511246311	0.9548801386819216	0.8329074697157125	0.9892906560886404	0.8448800086222245	0.17649941260832425	1.059298458040353	1.0988329694446668	0.0	1.2709647848344503	0.2528316846109712	2.050813030461682	0.3389737454949962	0.36256898982917823	1.5398366133683656	0.6004857441374872	1.6862783540860016	0.6576006052487823	1.4808553102092539	0.8082370397221835
TKO.DTT.103	1.2351094427386964	2.3651723979420205	1.7147314864324468	0.8448810553697924	1.8198254194578514	2.3780410470650915	2.522644212350317	3.1198961351236543	3.105167819311069	1.4155535555338044	2.641012358950913	1.67381262330579	2.153289839596977	2.1148052230322913	1.448900885312632	1.316274513817123	2.067853585603757	2.0694436267221703	2.5426902123781376	1.0593349130074843	1.3723056964068188	0.8822082564690281	2.4915071453834203	1.279517967626245	2.690597431746398	0.9909768959559504	1.985311600455169	1.8790826162107017	2.0766718009633456	2.224471841588996	0.4825248848177455	1.4082865910385627	2.2819671707914124	0.22333052550391938	1.2709647848344503	0.0	1.3072963486744098	0.9649733678620235	1.0597852400665457	0.959084317184719	0.6477275431344366	1.8499205913511219	0.7478152174715474	1.9249372189183678	0.38205856551577894	2.068466465066311
TKO.DTT.105	2.2411280426285045	2.035613596044044	2.5900141661924656	2.031122082317469	2.22456250432885	2.080468639288267	2.0955112980891464	2.857684692472927	3.0238357055311824	2.540992997039182	2.4216027308346537	2.774450833576063	1.9251560231244682	2.156981956854652	2.2867417385725424	2.3163585084478053	1.947578372316351	2.7647868003764557	2.446990150764983	0.29094753766264153	0.5939530482262207	1.559134715933897	1.2245723397125585	0.05855714122208206	1.552273653063363	0.6033057751409714	0.6965445841034104	1.1204658034390629	0.9082279257399791	1.0276833664217901	0.9262850099775602	0.3148471011232324	0.9769636528277892	1.124136529710221	0.2528316846109712	1.3072963486744098	0.0	2.0123375959001764	0.35172886543155274	0.4832693727728241	1.4857543589824955	0.6340532353835026	1.639222546568689	0.6846478307176384	1.4966187203796582	0.8653711545848027
TKO.DTT.109	1.8219218795332952	3.3052782722477665	2.330562301525765	1.3430683535852952	2.6436214156706965	3.3179520796396362	3.474950750371202	4.059668249479275	4.0189537228833805	1.8231779986233188	3.5787268376016512	2.0418463249743333	3.1002137116309583	3.019604977759357	2.1361801706950723	1.8673941347404095	2.991870308845561	2.7462770823586213	3.4640777897409976	1.8074478935806855	1.7904136525752208	0.5706501829010537	3.2354459328562246	2.003698534673625	3.5288514337930694	1.87575319383302	2.698834853898823	2.8044202267350826	2.882792358878074	3.0244543264294235	1.319453580030023	2.1565601136445185	2.9516997394214592	1.0185485061614086	2.050813030461682	0.9649733678620235	2.0123375959001764	0.0	1.7538682150782936	1.734137175174856	0.5320170177488703	2.6304877135614655	0.39002571681858533	2.683159646109773	0.6608292024221574	2.8521385852956054
TKO.DTT.111	2.019802247997764	2.0429326745196628	2.4024248918286806	1.8056478505062135	2.0725583405212102	2.083425468119663	2.146076949758925	2.8852388252504677	3.01351119801609	2.3288349766281886	2.425457354762675	2.535773488757082	1.9209195881159657	2.0817199181315176	2.0992012930128077	2.0788407199774444	1.8951441236816595	2.585253855422574	2.4189379982158594	0.3602298544185271	0.6076754516542473	1.3119808244921232	1.521130790268594	0.3232417490592491	1.8097674619719861	0.4878547468244175	0.9770554739408472	1.2750113647606647	1.1458903734427095	1.3018172486723698	0.6373084036647544	0.4055923921427919	1.2793620226680529	0.8589067918233906	0.3389737454949962	1.0597852400665457	0.35172886543155274	1.7538682150782936	0.0	0.20914935974974516	1.2401419609731643	0.9069496954533918	1.3793914760564459	0.9417133805672189	1.2079456119243022	1.1071858444305243
TKO.DTT.123	1.833068840820822	1.8875333548186193	2.204898348650884	1.6511492532383052	1.8647175676876389	1.9245618301938054	2.0057033187087887	2.728310791861439	2.838571608675606	2.158276647656492	2.260879675731759	2.3540634791244255	1.7540546154932266	1.8904940216634876	1.901428647347511	1.8894089835707109	1.7153486521650065	2.3776558501538396	2.2416219876799195	0.41659671579396396	0.8105699496368288	1.343777155816849	1.600512257167206	0.4367086326545826	1.8274163487185875	0.3151015543222416	1.0762329499154264	1.1937363583997938	1.1745203891911016	1.3436172474389718	0.503086973204794	0.46129379857248404	1.4002453679366575	0.776604594047415	0.36256898982917823	0.959084317184719	0.4832693727728241	1.734137175174856	0.20914935974974516	0.0	1.2419679170062286	0.9597304280707042	1.3766939395474613	1.0075890617551277	1.1411044618093467	1.1519869509705472
TKO.DTT.127	1.7908376920054927	2.93532531652557	2.295413525327589	1.3373476882103401	2.440541922015163	2.9552874240681315	3.086257526185292	3.723378670245569	3.7300131553111995	1.8940233033365665	3.241340316257098	2.1393951728760556	2.7431400172694502	2.728986671585791	2.0512909647750943	1.8525791539503491	2.658865583691397	2.6686066583800505	3.1550771689050294	1.290362711195899	1.2706267216537204	0.25596634230173676	2.706605053317662	1.4799345229881087	3.015585153270236	1.4086372870801924	2.1705752877072917	2.337599387419936	2.3677227212131955	2.5044760243930955	0.8903604910732148	1.6441388006149873	2.419887129879648	0.6039121714161956	1.5398366133683656	0.6477275431344366	1.4857543589824955	0.5320170177488703	1.2401419609731643	1.2419679170062286	0.0	2.1097089641541023	0.1731049447370667	2.1606502616025844	0.4189261259558102	2.3335286041751364
TKO.DTT.129	2.574615569800364	1.7591365386579274	2.8336566821312728	2.465792448358171	2.294305296586164	1.8142973417718664	1.7540249271319903	2.5327816778255516	2.775114688960568	2.91434307342833	2.1539259240245885	3.123721014319193	1.7149477373367144	2.057414771348187	2.538936671208339	2.6455336612650755	1.798840807358224	2.913095359071633	2.2402689596976737	0.8471550263090435	1.1302613081404431	2.189081492359554	0.6529911807339899	0.631504307705784	0.9199446731550814	0.9262079406370084	0.2703378833535544	0.7704024256757587	0.2891799095556401	0.39707293137682753	1.4387851679078503	0.5345457478108797	0.5743811698276923	1.688416147672869	0.6004857441374872	1.8499205913511219	0.6340532353835026	2.6304877135614655	0.9069496954533918	0.9597304280707042	2.1097089641541023	0.0	2.261803275509328	0.13791428500234007	2.0771223477559246	0.2572547748074495
TKO.DTT.139	1.8146627216363433	3.0471429466599145	2.326216880697186	1.3602860297659398	2.50484343174218	3.065759338572102	3.207251605828065	3.832024172479177	3.8266394018758687	1.9006578190293508	3.348305511009073	2.126581158349654	2.8556060800330507	2.8194600541853596	2.0940824525239186	1.8651211013632123	2.7589691066573385	2.703440715083748	3.2534388849999285	1.4513631319345812	1.4071639401319798	0.2366123347582389	2.8599892178624886	1.6324087584220206	3.1680368651592246	1.5474787215561951	2.3193367480223612	2.4857334703032694	2.5158353985124595	2.6576635262722723	1.0079995065874445	1.7843581480391795	2.5706691672272735	0.7257561374329841	1.6862783540860016	0.7478152174715474	1.639222546568689	0.39002571681858533	1.3793914760564459	1.3766939395474613	0.1731049447370667	2.261803275509328	0.0	2.3087523814519333	0.44543652001874545	2.4806521441849125
TKO.DTT.141	2.663660547470787	1.812149178298388	2.9279381550477996	2.5569220809053985	2.369622621942986	1.8695748014201474	1.8090454855450038	2.587829719438343	2.8389331110622584	3.0107026845076486	2.2139732185586793	3.2099625212340066	1.7845259326329221	2.126146885353447	2.632370049716888	2.7281676024459363	1.8608790036712897	2.9967327519882443	2.3042130874427653	0.9255427766055089	1.1345682277498685	2.22631977745356	0.6000717920783329	0.6855281269603507	0.9053923012780526	1.0046686982227118	0.18163960731167772	0.866478278431634	0.2693228376617082	0.38893318897439827	1.5000742853943134	0.5570563765053587	0.5034197661342982	1.7544185543909587	0.6576006052487823	1.9249372189183678	0.6846478307176384	2.683159646109773	0.9417133805672189	1.0075890617551277	2.1606502616025844	0.13791428500234007	2.3087523814519333	0.0	2.133702497206082	0.19340105512398645
TKO.DTT.151	1.4080773135222813	2.651519571312271	1.9166394971616139	1.0003152813761422	2.060487223661647	2.666026820937289	2.8241253539663007	3.420540996440255	3.3989496486543787	1.555836608706479	2.936740867023053	1.766189402100307	2.454153161213274	2.390071745426042	1.6726634089004746	1.4552657144571335	2.3446348964074017	2.2709569643814507	2.8305129575109778	1.2862938768715633	1.4278392504411854	0.6124198305128403	2.7106904496171302	1.4747506964372628	2.9492371286922094	1.2539236489268952	2.177755045266295	2.187672838111573	2.3084072632998933	2.465220698085382	0.6812393031897098	1.5915204491563528	2.467152754637643	0.41091363094994626	1.4808553102092539	0.38205856551577894	1.4966187203796582	0.6608292024221574	1.2079456119243022	1.1411044618093467	0.4189261259558102	2.0771223477559246	0.44543652001874545	2.133702497206082	0.0	2.287515851097587
TKO.DTT.153	2.738229689764532	1.7162052493814262	2.974399718392926	2.664030347049777	2.36855971700936	1.7759592374918372	1.6946410147020041	2.468028876482273	2.7393844304359316	3.0965151256494097	2.115165741956996	3.284611253475615	1.712509089026451	2.078989860730362	2.684072391565121	2.7997270644439647	1.8036606448235508	3.01232358369305	2.222245923676869	1.0912022738717888	1.3268633815686917	2.4048405782845674	0.5079574497215763	0.8608758324118994	0.7269775967153698	1.11635159691421	0.31978085646590737	0.8065473759216043	0.10242125896009373	0.24835924645528906	1.6384574119668478	0.7093936750554813	0.5461734212804777	1.9051868507906589	0.8082370397221835	2.068466465066311	0.8653711545848027	2.8521385852956054	1.1071858444305243	1.1519869509705472	2.3335286041751364	0.2572547748074495	2.4806521441849125	0.19340105512398645	2.287515851097587	0.0
