Module	BioGeo.Vil1.01B.FP11	BioGeo.Mouse3A_FP17	BioGeo.TL1a_FP_229.REP1_S12	BioGeo.Vil1.04B.FP43.Rep1_S88	BioGeo.Lyz2.01B.FP211.S59	BioGeo.TL1a_FP_65	BioGeo.Vil1.03B.FP31	BioGeo.Mouse9A_FP97	BioGeo.Vil1.14B.FP164	BioGeo.Vil1.14B.FP166	BioGeo.Lyz2.05B.FP255.S52	BioGeo.SLCFP071.REP1_S27	BioGeo.Vil1.07B.FP83	BioGeo.Vil1.07B.FP79	BioGeo.Mouse5A_FP29.REP1_S53	BioGeo.LYZFP327.Rep1_S105	BioGeo.Vil1.05B.FP55	BioGeo.TL1a_FP_127	BioGeo.TL1a_FP_61	BioGeo.Lyz2.04B.FP243.S92	BioGeo.SLCFP019a	BioGeo.TL1a_FP_233.REP1_S13	BioGeo.TL1a_FP_241	BioGeo.LYZFP315	BioGeo.TL1a_FP_101.REP1_S6	BioGeo.LYZFP319	BioGeo.TL1a_FP_209.REP1_S11	BioGeo.Lyz2.08B.FP295.S93	BioGeo.TL1A_FP_637	BioGeo.Mouse6A_FP31	BioGeo.Lyz2.01B.FP207.S55	BioGeo.TL1a_FP_193.Rep1_S85	BioGeo.SLCFP005.REP1_S24	BioGeo.TL1A_FP_685.REP1_S22	BioGeo.LYZFP303	BioGeo.LYZFP307	BioGeo.Lyz2.07B.FP279.S77	BioGeo.Mouse1A_FP01	BioGeo.Mouse1A_FP05	BioGeo.Lyz2.03B.FP231.S79	BioGeo.Lyz2.05B.FP259.S56	BioGeo.TL1A_FP_629	BioGeo.Vil1.13B.FP152	BioGeo.Mouse2A_FP11.REP1_S55	BioGeo.Mouse5A_FP25	BioGeo.TL1A_FP_677.REP1_S21	BioGeo.Mouse2A_FP07	BioGeo.SLCFP109	BioGeo.Vil1.08B.FP92.REP1_S41	BioGeo.Mouse7A_FP41.REP1_S54	BioGeo.Vil1.06B.FP71	BioGeo.TL1a_FP_73.REP1_S3	BioGeo.Vil1.04B.FP47	BioGeo.Vil1.09B.FP106	BioGeo.TL1A_FP_625.REP1_S16	BioGeo.Vil1.13B.FP154.REP1_S47	BioGeo.Vil1.09B.FP104	BioGeo.Mouse9A_FP101	BioGeo.Vil1.02B.FP23	BioGeo.Mouse8A_FP85	BioGeo.Vil1.10B.FP118.REP1_S45	BioGeo.TL1a_FP_197.REP1_S10	BioGeo.TL1A_FP_641	BioGeo.Lyz2.07B.FP283.S81	BioGeo.Vil1.02B.FP19	BioGeo.Lyz2.02B.FP223.S71	BioGeo.Mouse8A_FP89	BioGeo.TL1a_FP_205	BioGeo.LYZFP355	BioGeo.Lyz2.02B.FP219.S67	BioGeo.Mouse4A_FP23.Rep1_S92	BioGeo.TL1a_FP_77.REP1_S4	BioGeo.Vil1.10B.FP116.REP1_S44	BioGeo.SLCFP131.REP1_S33	BioGeo.TL1A_FP_689.Rep1_S104	BioGeo.Lyz2.03B.FP235.S83	BioGeo.Lyz2.04B.FP247.S44	BioGeo.LYZFP351.Rep1_S106	BioGeo.Mouse10A_FP113	BioGeo.SLCFP001	BioGeo.Vil1.01B.FP07.Rep1_S107	BioGeo.TL1a_FP_139	BioGeo.SLCFP023.REP1_S26	BioGeo.SLCFP127	BioGeo.TL1a_FP_85	BioGeo.TL1a_FP_131	BioGeo.SLCFP095	BioGeo.Mouse6A_FP35.Rep1_S93	BioGeo.Vil1.03B.FP35.REP1_S38	BioGeo.TL1A_FP_673.REP1_S20	BioGeo.Mouse7A_FP37	BioGeo.Vil1.05B.FP59.REP1_S37	BioGeo.Vil1.06B.FP67	BioGeo.SLCFP091.REP1_S29	BioGeo.Vil1.08B.FP94.REP1_S42	BioGeo.SLCFP077	BioGeo.SLCFP113	BioGeo.Lyz2.06B.FP271.S69	BioGeo.Lyz2.06B.FP267.S64	BioGeo.LYZFP339	BioGeo.TL1a_FP_143	BioGeo.Mouse10A_FP109	BioGeo.Mouse3A_FP13	BioGeo.Lyz2.08B.FP291.S89
MGB045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.340275E-7	0.0	0.0	0.0	0.0	0.0	5.0338265E-6	0.0	0.0	0.0	0.0	6.691135500000001E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1421211E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6909575E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGB023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.53119E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.8634E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.12488E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGB024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4254895E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.327444E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGB047	1.097138E-6	9.37575E-7	5.02903E-6	9.054743E-6	3.27041E-6	7.20945E-7	6.4147E-6	7.011286E-6	5.673687E-6	5.6184E-7	8.061864E-6	1.00405E-5	2.209593E-6	5.35204E-6	1.1901614E-5	5.23468E-6	8.88802E-6	3.64728E-7	5.5813E-7	5.57049E-6	9.769258E-6	1.781292E-6	4.33157E-7	8.380305E-6	0.0	3.41398E-6	6.94367E-7	9.60024E-7	5.85738E-7	5.99452E-6	5.428157E-6	2.988458E-6	5.28498E-6	6.17827E-7	7.042736E-6	9.267352E-6	7.32706E-6	0.0	8.40886E-6	4.91147E-6	8.17222E-6	1.06244E-6	0.0	2.7519831E-5	2.98083E-5	0.0	2.6501928E-5	0.0	2.530686E-6	2.39597E-5	0.0	5.120501E-7	1.713295E-6	6.43751E-7	0.0	1.69517E-7	8.43328E-6	8.21411E-6	7.610992E-6	2.246627E-6	6.1567E-7	0.0	1.621511E-6	1.940126E-6	8.13072E-6	2.82496E-6	1.03384E-5	0.0	9.76212E-6	3.148059E-6	3.09618E-6	0.0	4.13839E-6	1.5486244E-5	0.0	4.133367E-6	0.0	5.22369E-6	1.0185447E-5	7.35509E-6	7.47289E-6	0.0	4.616868E-6	1.47559E-5	5.08899E-6	0.0	2.19974E-7	3.45786E-6	4.737692E-7	1.961318E-6	3.457216E-5	8.92607E-7	5.027334E-6	4.58423E-6	0.0	1.683363E-6	0.0	3.314688E-6	4.70712E-6	9.690979E-6	0.0	1.1592044E-5	2.1554371E-5	4.419049E-6
MGB025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.22308E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.98248E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGB040	0.0	9.68725E-6	2.55652E-6	8.8909157E-6	2.8848099999999997E-6	2.20653E-5	8.372495E-6	5.06145E-6	3.6461950500000004E-6	0.0	8.227799E-6	1.536436E-5	1.082835E-6	4.63196E-6	8.241828E-6	4.85528E-6	6.194875E-6	8.633328499999999E-6	1.48858755E-5	1.58103E-5	1.0909882E-5	0.0	6.049831E-6	7.761745E-6	1.521161E-5	2.20007E-6	2.898275E-6	0.0	5.03303E-6	6.8783745E-6	3.776591E-6	2.0061128E-5	7.4405519E-6	6.1694E-6	2.551936E-6	2.99306E-6	5.69827E-6	0.0	1.417205E-5	9.197417000000001E-6	8.4905075E-6	0.0	3.174225E-6	2.19375895E-5	2.736766E-5	2.27192E-6	2.33602465E-5	0.0	2.100177E-6	1.784975E-5	0.0	4.561324E-6	8.45685E-7	9.42176E-7	4.164855999999999E-6	7.754103E-7	7.603106E-6	5.688395E-6	1.417857E-5	2.222055E-6	0.0	0.0	2.1420305E-6	1.003984E-6	8.90641E-6	2.3434E-6	5.792035E-6	6.74617E-7	9.37208E-6	2.31942E-6	2.82966E-6	2.8773070000000002E-5	7.945728E-6	1.798128E-5	0.0	2.3783140000000002E-5	0.0	4.98497E-6	7.04779E-6	8.3376E-6	6.70096E-6	4.5519545E-6	8.47942E-6	0.0	4.7133304999999995E-6	0.0	0.0	4.053835E-6	1.6553036300000002E-5	1.39531E-6	2.6136523499999997E-5	1.056962E-6	5.309177E-6	7.5232E-6	0.0	5.13169E-6	0.0	9.53699E-6	3.6405779999999997E-6	5.47519E-6	0.0	8.9157E-6	1.5565375E-5	2.43709E-6
MGB020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.75354E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGB043	3.1008381E-5	1.3120293E-5	1.7097182E-5	4.69917532E-5	2.59513E-5	1.708700075E-5	3.3831304E-5	1.1853438E-5	1.3926765E-5	9.7447226E-5	5.2536088E-5	2.5476031E-5	8.4506665E-5	4.4276941E-5	2.69580764E-5	3.986111E-5	6.910356E-5	5.784618E-6	2.1258494E-5	2.501526E-5	2.9430735E-5	9.67892E-5	2.121817E-6	1.6866056E-5	6.22795E-6	1.0882161E-5	1.65879497E-5	1.62468E-5	9.994769E-6	1.3921477E-5	1.5886344E-5	1.672525E-5	3.339277E-5	1.2903738E-5	1.0801574E-5	1.6858558E-5	3.8928238E-5	0.0	3.189351E-5	1.5099671E-5	1.07873845E-4	5.5470886E-5	4.55798E-6	4.3461122E-5	4.1658415E-5	1.355929E-5	3.9252005E-5	0.0	7.44968E-6	4.136786E-5	3.67128E-5	1.46125108E-5	1.2261075E-4	1.64219934E-4	1.7559354E-5	2.8739506E-5	2.6529233E-5	1.135026E-5	7.2790368E-5	5.945808E-6	1.6470966E-4	2.94052E-5	1.343634E-5	9.403309E-5	3.597405E-5	2.956395E-5	1.4304531E-5	1.4129841E-5	7.927011E-5	1.287338E-5	1.3673437E-5	1.5375576E-5	4.4679296E-5	1.8447274E-5	2.236006E-5	3.05023E-5	1.3312205E-4	2.611111E-5	1.2692207E-5	1.8716495E-5	2.1888717E-5	1.23334E-5	7.68118892E-5	1.885555E-5	7.610945E-6	0.0	2.930914E-5	1.427652E-5	4.63659824E-5	5.8809E-6	4.1909122E-5	2.0740436E-5	3.3083993E-5	1.17961E-5	1.56781E-5	9.432197E-6	0.0	6.5828E-5	1.2094901E-5	5.530852E-5	0.0	2.090002E-5	3.75221E-5	1.0778987E-5
MGB021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5054795E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.78408E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGB009	0.0	0.0	0.0	0.0	0.0	4.90866E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.90205E-7	0.0	0.0	0.0	3.98641E-7	0.0	0.0	0.0	4.32397E-7	0.0	3.467988E-6	0.0	0.0	0.0	0.0	2.209129E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.752702E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6482E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
