Module	BioGeo.Vil1.01B.FP11	BioGeo.Mouse3A_FP17	BioGeo.TL1a_FP_229.REP1_S12	BioGeo.Vil1.04B.FP43.Rep1_S88	BioGeo.Lyz2.01B.FP211.S59	BioGeo.TL1a_FP_65	BioGeo.Vil1.03B.FP31	BioGeo.Mouse9A_FP97	BioGeo.Vil1.14B.FP164	BioGeo.Vil1.14B.FP166	BioGeo.Lyz2.05B.FP255.S52	BioGeo.SLCFP071.REP1_S27	BioGeo.Vil1.07B.FP83	BioGeo.Vil1.07B.FP79	BioGeo.Mouse5A_FP29.REP1_S53	BioGeo.LYZFP327.Rep1_S105	BioGeo.Vil1.05B.FP55	BioGeo.TL1a_FP_127	BioGeo.TL1a_FP_61	BioGeo.Lyz2.04B.FP243.S92	BioGeo.SLCFP019a	BioGeo.TL1a_FP_233.REP1_S13	BioGeo.TL1a_FP_241	BioGeo.LYZFP315	BioGeo.TL1a_FP_101.REP1_S6	BioGeo.LYZFP319	BioGeo.TL1a_FP_209.REP1_S11	BioGeo.Lyz2.08B.FP295.S93	BioGeo.TL1A_FP_637	BioGeo.Mouse6A_FP31	BioGeo.Lyz2.01B.FP207.S55	BioGeo.TL1a_FP_193.Rep1_S85	BioGeo.SLCFP005.REP1_S24	BioGeo.TL1A_FP_685.REP1_S22	BioGeo.LYZFP303	BioGeo.LYZFP307	BioGeo.Lyz2.07B.FP279.S77	BioGeo.Mouse1A_FP01	BioGeo.Mouse1A_FP05	BioGeo.Lyz2.03B.FP231.S79	BioGeo.Lyz2.05B.FP259.S56	BioGeo.TL1A_FP_629	BioGeo.Vil1.13B.FP152	BioGeo.Mouse2A_FP11.REP1_S55	BioGeo.Mouse5A_FP25	BioGeo.TL1A_FP_677.REP1_S21	BioGeo.Mouse2A_FP07	BioGeo.SLCFP109	BioGeo.Vil1.08B.FP92.REP1_S41	BioGeo.Mouse7A_FP41.REP1_S54	BioGeo.Vil1.06B.FP71	BioGeo.TL1a_FP_73.REP1_S3	BioGeo.Vil1.04B.FP47	BioGeo.Vil1.09B.FP106	BioGeo.TL1A_FP_625.REP1_S16	BioGeo.Vil1.13B.FP154.REP1_S47	BioGeo.Vil1.09B.FP104	BioGeo.Mouse9A_FP101	BioGeo.Vil1.02B.FP23	BioGeo.Mouse8A_FP85	BioGeo.Vil1.10B.FP118.REP1_S45	BioGeo.TL1a_FP_197.REP1_S10	BioGeo.TL1A_FP_641	BioGeo.Lyz2.07B.FP283.S81	BioGeo.Vil1.02B.FP19	BioGeo.Lyz2.02B.FP223.S71	BioGeo.Mouse8A_FP89	BioGeo.TL1a_FP_205	BioGeo.LYZFP355	BioGeo.Lyz2.02B.FP219.S67	BioGeo.Mouse4A_FP23.Rep1_S92	BioGeo.TL1a_FP_77.REP1_S4	BioGeo.Vil1.10B.FP116.REP1_S44	BioGeo.SLCFP131.REP1_S33	BioGeo.TL1A_FP_689.Rep1_S104	BioGeo.Lyz2.03B.FP235.S83	BioGeo.Lyz2.04B.FP247.S44	BioGeo.LYZFP351.Rep1_S106	BioGeo.Mouse10A_FP113	BioGeo.SLCFP001	BioGeo.Vil1.01B.FP07.Rep1_S107	BioGeo.TL1a_FP_139	BioGeo.SLCFP023.REP1_S26	BioGeo.SLCFP127	BioGeo.TL1a_FP_85	BioGeo.TL1a_FP_131	BioGeo.SLCFP095	BioGeo.Mouse6A_FP35.Rep1_S93	BioGeo.Vil1.03B.FP35.REP1_S38	BioGeo.TL1A_FP_673.REP1_S20	BioGeo.Mouse7A_FP37	BioGeo.Vil1.05B.FP59.REP1_S37	BioGeo.Vil1.06B.FP67	BioGeo.SLCFP091.REP1_S29	BioGeo.Vil1.08B.FP94.REP1_S42	BioGeo.SLCFP077	BioGeo.SLCFP113	BioGeo.Lyz2.06B.FP271.S69	BioGeo.Lyz2.06B.FP267.S64	BioGeo.LYZFP339	BioGeo.TL1a_FP_143	BioGeo.Mouse10A_FP109	BioGeo.Mouse3A_FP13	BioGeo.Lyz2.08B.FP291.S89
MF0072	0.0	1.0484010999999998E-5	1.261008E-6	5.844424E-6	0.0	5.1586795E-5	4.19867E-6	0.0	3.810093E-6	3.02617E-5	5.856049E-6	1.6115962000000002E-5	0.0	0.0	1.52873E-6	4.3551020000000005E-6	0.0	1.2912964999999998E-6	1.4135359E-5	1.301377E-5	6.172190000000001E-6	1.3899695E-5	3.900005E-6	1.69643295E-5	0.0	1.89737E-6	4.91174E-8	6.181064999999999E-7	2.5273155500000002E-5	3.074455E-6	0.0	4.3729550000000006E-6	1.55436783E-5	2.4451442000000003E-5	4.086123E-6	2.04023E-6	0.0	0.0	1.4279645000000001E-5	6.94727E-6	1.254453E-5	2.8026049E-5	1.2810801216666666E-5	1.687026E-5	1.6452957E-5	3.128835E-6	0.0	0.0	0.0	1.192855E-5	0.0	2.554082945E-5	2.946488E-6	1.47114485E-5	3.819762E-5	8.440915E-7	4.073626499999999E-6	0.0	6.6267000000000004E-6	0.0	5.3883000000000006E-6	0.0	2.7090645E-5	6.839555000000001E-7	5.6732955E-6	0.0	0.0	1.39715582E-5	4.998920500000001E-6	0.0	2.893042E-6	2.080245E-5	4.5778825E-6	1.06338465E-5	4.547180000000001E-5	1.207382E-5	0.0	0.0	3.5217259999999995E-6	6.943013999999999E-6	0.0	3.2961751500000004E-5	9.1390981E-6	0.0	2.8577285000000002E-6	0.0	2.9535297000000003E-5	3.9598700000000004E-6	3.3830002E-5	2.8576075E-6	1.5471057E-5	7.63832E-7	3.307511E-6	6.76449E-6	0.0	6.9233849999999994E-6	0.0	1.3236425000000001E-5	2.774025E-6	0.0	0.0	4.7495329999999994E-6	9.11632E-6	0.0
MF0073	3.3288511E-5	1.72831E-6	1.7097182E-5	5.51075623E-5	2.5672037E-5	1.708700075E-5	3.9580214E-5	2.2052435E-5	2.2662917E-5	3.5076082E-5	5.9061927E-5	2.5476031E-5	7.1317164E-5	4.5673357E-5	2.46199707E-5	4.6161947E-5	6.571611E-5	5.784618E-6	2.589308E-6	1.4390316E-5	4.2037778E-5	5.677454E-6	4.03942E-7	1.6866056E-5	0.0	1.0882161E-5	1.44608111E-5	1.9313778E-5	7.038963E-6	1.2056336E-5	1.963873E-5	1.2163233E-5	1.8658504E-5	7.6022118E-6	1.0801574E-5	1.6858558E-5	3.9854291E-5	9.2914E-7	3.189351E-5	1.2645965E-5	8.7242162E-5	2.6585131E-5	0.0	4.3461122E-5	4.4715953E-5	1.069088E-5	3.9252005E-5	0.0	1.2089684E-5	4.136786E-5	2.5227E-5	3.57793E-6	1.07118421E-4	1.23584237E-4	2.5379226E-5	1.39444E-6	3.8939646E-5	2.46807E-5	4.7232179E-5	8.929212E-6	1.10144894E-4	4.57832E-6	1.18075E-5	6.488866E-5	2.7348211E-5	3.139851E-5	4.0464283E-5	2.9874749999999997E-6	7.627136E-5	1.523476E-5	3.604757E-6	1.5110182500000002E-5	4.3859767E-5	3.0089045E-5	1.55763E-5	1.1159902E-5	0.0	3.1922531E-5	2.890697E-5	2.7936323E-5	3.2360059E-5	2.002061E-6	6.3840873E-5	2.49867E-5	1.3679086E-5	0.0	7.845396E-6	9.43412E-6	9.099996E-6	1.7488426E-5	5.2674857E-5	1.4531943E-5	3.7567485E-5	1.982729E-5	7.57605E-6	9.432197E-6	0.0	3.4361232E-5	1.9437691E-5	6.2368622E-5	0.0	2.2924317E-5	2.7593001E-5	1.9799174E-5
MF0070	0.0	2.2318350000000003E-5	8.60428E-6	1.4876750000000001E-6	0.0	1.26302265E-5	0.0	1.03137E-6	2.07121E-6	3.060397E-5	1.9154929999999997E-6	6.671043E-6	1.007671E-5	5.44744E-6	1.3534629E-5	5.15318E-7	1.55412E-5	1.169938E-6	9.31181E-6	4.30798935E-5	1.409786E-6	1.222864E-4	5.90447E-7	8.635371E-6	0.0	0.0	6.3052739E-6	0.0	1.034292E-5	4.4577025E-6	0.0	1.6899669E-5	3.7839035E-5	8.86138E-6	3.248365E-6	2.94726E-6	0.0	0.0	1.4374929999999999E-5	1.65978E-5	6.452671999999999E-6	3.4159900000000005E-5	3.1528200000000002E-6	1.8433418E-5	9.341991E-6	1.36146E-6	1.5912989E-5	0.0	0.0	1.4836465E-5	0.0	8.5989767E-6	1.0683649999999999E-6	2.5336965000000002E-5	3.212575E-6	6.16466E-6	1.2951105E-6	6.27504E-6	2.500743E-5	9.484875E-7	8.88389E-6	4.899875E-5	1.0162927000000001E-5	0.0	1.9493905E-5	1.4102995000000002E-6	5.62785E-6	8.946689E-6	0.0	0.0	1.6711603E-5	2.1601925000000002E-5	0.0	2.435913E-6	1.197335E-5	4.6106900000000004E-5	1.357889E-4	0.0	2.9290045E-6	4.688288E-6	0.0	3.01535285E-5	8.324047E-6	0.0	1.387997E-6	0.0	0.0	1.0137025E-5	5.9926059E-6	3.79008E-7	1.259079E-5	0.0	9.89504E-7	1.08014E-6	0.0	1.1983114999999998E-5	0.0	3.124115E-5	2.131748E-6	0.0	0.0	1.16454E-6	2.501609E-5	0.0
MF0071	2.85544E-5	3.39889E-5	1.0876724E-5	4.38862115E-5	2.32933E-5	3.557249E-5	3.0284277E-5	1.01023755E-5	9.507769999999999E-6	1.00310828E-4	4.4643991E-5	1.9218355000000002E-5	7.9877485E-5	3.30320615E-5	1.9531865499999997E-5	3.42910245E-5	6.0789255E-5	5.1505235E-6	2.6786558000000004E-5	4.23325185E-5	1.8373855E-5	6.4547658E-5	7.7859855E-6	2.4940387E-5	0.0	3.9761931E-5	1.7152950850000002E-5	1.2178259999999999E-5	1.69130875E-5	9.0227735E-6	1.00340495E-5	1.6539644E-5	3.81125977E-5	2.0442964999999998E-5	9.7723315E-6	2.7798883E-5	2.3918343999999998E-5	0.0	2.765312E-5	2.1131342E-5	1.02393693E-4	4.9755128000000004E-5	6.63682795E-6	2.8679372E-5	3.21759295E-5	1.1568455E-5	3.07465585E-5	0.0	5.571386000000001E-6	2.690155E-5	5.01182E-5	2.65078041E-5	1.0783968E-4	1.42046665E-4	1.6901793999999998E-5	3.4683238649999996E-5	1.51705435E-5	5.052590000000001E-6	6.026117E-5	3.0102979999999997E-6	1.4207187E-4	0.0	1.4944263E-5	6.783871999999999E-5	3.0534774999999996E-5	3.23184E-5	8.8206375E-6	2.0328806500000002E-5	6.6923823E-5	6.340578E-6	1.3746685E-5	4.530964E-5	3.1430301500000004E-5	1.91970235E-5	1.44972E-5	5.339202E-5	1.278338E-4	2.138805E-5	9.82194E-6	9.0576015E-6	1.97747355E-5	1.0816139E-5	7.40755165E-5	0.0	7.795158E-6	0.0	6.4898674E-5	6.87801E-6	3.99996336E-5	3.059407E-6	3.06076865E-5	2.05153475E-5	2.5880788E-5	1.04198915E-5	1.19487E-5	1.1804911999999999E-5	0.0	6.487862E-5	8.815211E-6	4.99682715E-5	0.0	1.63678995E-5	3.02226935E-5	9.4070505E-6
MF0038	2.05542355E-5	0.0	2.8954011E-5	2.5922199E-5	1.7290816500000002E-5	2.51849E-5	4.3047764500000004E-5	3.01606E-5	3.9267201E-5	1.3584245249999999E-4	5.81455185E-5	0.0	5.2430169999999996E-5	3.0633471E-5	2.43228268E-5	2.6174629E-5	2.9200122E-5	3.7303717E-5	3.92194E-5	3.307594E-5	2.198261E-6	9.46523385E-5	1.17265573E-4	3.4133466E-5	0.0	4.75214395E-5	1.113534E-5	1.6515733E-5	2.3690795E-5	1.0702126E-5	3.6349322E-5	5.3590769E-5	1.387056E-6	3.722154E-5	2.8056236000000003E-5	3.3962285E-5	4.0955126E-5	0.0	3.4492415E-5	2.6036173E-5	7.9030672E-5	1.0927904E-5	1.2437664049999998E-4	3.3586138E-5	4.2587316E-5	1.068117E-5	2.3464352E-5	0.0	2.28110866E-5	2.7129345E-5	0.0	6.70386981E-5	1.2351176E-5	8.60558939E-5	1.058338E-5	9.50401E-6	3.215378E-5	2.14269635E-5	6.4039177E-5	1.0431173E-5	8.839040300000002E-5	5.180502E-5	1.889946E-5	8.810282E-6	2.7746967E-5	2.484589E-5	2.76122495E-5	2.20862E-5	5.16953995E-5	2.6264301999999997E-5	1.4177119999999998E-5	4.29781E-5	2.1160815E-5	1.39273335E-5	7.905E-6	3.4817803500000004E-5	0.0	2.990428E-5	3.42440075E-5	3.74019E-6	2.8596625E-5	7.848E-5	1.69626E-6	0.0	2.3611899E-5	0.0	7.49472895E-5	1.7489895E-5	4.26783152E-5	2.0591137E-5	3.15692965E-5	1.62455842E-5	4.1714278E-5	5.239848E-6	1.810907E-5	9.04074E-7	0.0	5.7224180500000003E-5	2.8804262E-5	4.612633350000001E-5	0.0	3.0284885E-5	3.19907385E-5	2.0822934E-5
MF0039	0.0	0.0	0.0	1.50588E-7	0.0	1.20933E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.10132E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.31274E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81667E-7	0.0	0.0	1.39396E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32186E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.68098E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MF0036	0.0	0.0	8.065039999999999E-7	3.085826705E-5	1.87238E-5	8.862701E-6	2.55952765E-5	0.0	6.0912679999999996E-6	2.806495E-5	3.925845E-5	2.2445690000000003E-6	6.62636E-5	2.8665625E-5	1.02164395E-5	3.06703E-5	4.53849E-5	8.50371E-7	4.692416833333333E-6	0.0	1.16682E-5	0.0	1.986313E-6	2.463437E-6	0.0	1.450221E-6	5.656595E-6	1.515215E-5	0.0	1.2883655E-6	6.6118445E-6	0.0	3.3517465E-6	4.3380875E-6	6.068603333333334E-7	7.353928333333333E-7	2.33017425E-5	0.0	0.0	1.4499095E-6	7.599385E-5	2.0027E-5	0.0	1.050455E-6	6.222024E-6	5.3833199999999995E-6	4.4284275E-6	0.0	2.692616E-6	4.933241666666667E-6	0.0	8.458522366666667E-6	1.0057950000000001E-4	1.18881E-4	1.0376315E-5	6.29357E-7	1.1255175E-5	0.0	3.233415E-5	9.387668333333334E-7	1.0784799999999999E-4	0.0	1.7520463333333335E-6	6.177744999999999E-5	9.786805E-6	2.053845E-5	3.0078631666666666E-6	0.0	5.916505E-5	3.5173034999999998E-6	6.663766666666667E-7	1.0608631666666666E-5	2.26570515E-5	0.0	0.0	9.741038333333332E-7	0.0	1.2155000000000001E-5	0.0	2.2863463333333336E-6	1.51361125E-5	1.0289685999999999E-5	5.0811549999999996E-5	0.0	1.7745511666666666E-6	0.0	8.630455E-6	0.0	4.98824575E-6	1.9040439999999998E-6	6.072984333333334E-6	1.22753805E-5	2.3383334E-5	2.2718921666666666E-6	0.0	0.0	0.0	1.91494E-5	3.7531035E-6	4.234025E-5	0.0	0.0	0.0	5.9105739999999995E-6
MF0034	7.46837E-7	0.0	2.608362E-6	5.5427187E-6	2.79622E-6	4.69324E-6	6.59336E-6	6.75816E-6	3.44047E-6	0.0	7.41584E-6	7.80623E-6	1.99101E-6	2.74937E-6	7.6953751E-6	3.29097E-6	7.19068E-6	9.23173E-7	1.53833E-6	5.16922E-6	8.642407E-6	0.0	1.762052E-6	6.48509E-6	0.0	1.12083E-6	6.60017E-6	0.0	5.640945E-6	6.02587E-6	3.41723E-6	1.14951E-6	6.26789E-6	6.317418E-6	1.31441E-6	2.99548E-6	6.35102E-6	0.0	1.12422E-5	2.73671E-6	6.27649E-6	0.0	0.0	2.28324E-5	2.4206679E-5	0.0	2.21965E-5	0.0	2.04994E-6	1.64199E-5	0.0	1.5844196E-6	6.82819E-7	9.12887E-7	0.0	0.0	8.20684E-6	4.730577E-6	6.23398E-6	2.541673E-6	0.0	0.0	8.48437E-6	6.91044E-7	6.43177E-6	2.95605E-6	6.40702E-6	1.33533E-6	9.18488E-6	4.23239E-6	1.82234E-6	4.61625E-6	2.946154E-6	1.1944E-5	1.25515E-5	2.42096E-6	0.0	2.54133E-6	6.38692E-6	6.847893E-6	6.73005E-6	3.72283E-7	4.60644E-6	1.59062E-5	3.296968E-6	0.0	4.53092E-7	3.71417E-6	3.291058E-5	1.111117E-6	3.0548E-5	9.73337E-7	4.35046E-6	5.056509E-6	0.0	6.160017E-6	0.0	1.06911E-6	2.57775E-6	6.64431E-6	0.0	8.41069E-6	1.41875E-5	4.56482E-6
MF0078	0.0	0.0	2.622969E-6	2.97927E-7	0.0	0.0	3.86502E-7	1.965307E-6	1.94758E-6	0.0	0.0	0.0	5.74811E-7	5.18561E-7	2.3667738E-6	0.0	3.6248E-7	1.725859E-6	0.0	0.0	0.0	5.9374E-7	2.27995E-7	8.75239E-7	0.0	0.0	4.777633E-6	0.0	1.67928E-6	1.158038E-6	3.87973E-7	9.13977E-7	0.0	3.09881E-6	6.265684E-6	5.62167E-6	0.0	0.0	0.0	4.79262E-7	9.50903E-7	2.27333E-6	0.0	7.08438E-7	0.0	1.51453E-5	6.00606E-7	0.0	1.662107E-6	0.0	0.0	0.0	0.0	0.0	0.0	6.66008E-7	1.337369E-6	0.0	2.57627E-7	1.838177E-6	0.0	0.0	5.57267E-6	0.0	8.602E-7	0.0	3.16898E-7	9.05633E-7	0.0	2.155641E-6	0.0	0.0	3.61259E-7	0.0	0.0	0.0	0.0	2.46951E-6	2.34644E-7	0.0	3.18474E-7	3.07612E-7	1.68608E-7	0.0	3.30445E-6	0.0	0.0	0.0	3.775837E-7	2.35563E-6	9.90252E-7	0.0	1.20376E-6	8.67331E-7	0.0	1.72191E-7	0.0	0.0	1.743391E-6	0.0	0.0	1.74641E-6	2.18635E-6	2.63962E-7
MF0035	0.0	7.38657E-7	3.147624E-6	7.899105E-6	3.33227E-6	2.607089E-5	4.6115E-6	5.7292900000000005E-6	3.41612E-6	0.0	5.5382799999999994E-6	9.291294E-6	1.31291E-6	8.133476E-6	1.1861009E-5	5.68342E-6	7.027137E-6	6.114103E-6	1.8559257E-5	4.33464E-6	9.494876E-6	0.0	8.8942746E-5	5.108974E-6	1.5270915E-5	1.62194E-6	2.034144E-5	0.0	3.6379634E-5	5.063855E-6	6.177956E-6	1.3608564E-5	7.1851899999999996E-6	2.9247983E-5	1.723164E-6	2.04023E-6	7.522612E-6	0.0	1.085E-5	5.48898E-6	6.02076E-6	2.55677E-5	1.55913265E-5	2.044465E-5	2.8955873E-5	0.0	2.4854655E-5	0.0	3.204693E-6	1.69809E-5	0.0	4.04777099E-5	9.63946E-7	1.3490642999999998E-5	4.67144E-6	3.4646509E-5	7.938484E-6	6.805965E-6	3.57233E-6	3.09137E-6	2.31956E-6	0.0	1.689428E-5	8.196345E-7	5.412315E-6	2.14515E-6	7.0797650000000005E-6	5.134552E-5	8.668645E-6	3.39084E-6	2.3437500000000002E-6	3.15454E-5	6.165318E-6	1.343385E-5	7.9336E-6	2.62666E-6	0.0	4.75019E-6	7.07509E-6	9.243736E-6	7.482876E-6	5.5856503E-5	4.641944E-6	6.58804E-6	4.580317E-6	0.0	2.6527700000000003E-7	4.21506E-6	2.6976027700000002E-5	1.662085E-6	2.3444600000000003E-5	7.28737E-7	5.805932E-6	5.988331E-6	0.0	6.138945E-6	0.0	1.0723625E-6	3.63231E-6	5.49357E-6	5.3814949999999995E-5	9.04159E-6	1.702421E-5	3.712E-6
MF0079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.47751E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.78828E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.27518E-7	1.80915E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4679E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.50877E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MF0032	0.0	0.0	0.0	0.0	0.0	3.189615E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8749825E-8	0.0	0.0	0.0	5.1646625E-7	0.0	0.0	0.0	2.2137825E-7	0.0	0.0	0.0	3.765695E-6	0.0	2.3297949999999998E-6	0.0	0.0	0.0	0.0	3.004625E-6	5.977957500000001E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.039474999999999E-7	0.0	0.0	5.8252325E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.909917500000001E-7	0.0	0.0	3.2246025E-6	0.0	0.0	0.0	0.0	3.2959575000000003E-7	0.0	0.0	0.0	2.4592825E-6	0.0	0.0	7.05278E-6	0.0	0.0	0.0	0.0	0.0	0.0	4.1219025E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7199324999999997E-7	0.0	0.0	0.0	0.0	0.0
MF0076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4027375E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.023275000000001E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.016775E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MF0077	1.2488333333333334E-7	0.0	0.0	9.624766666666668E-7	0.0	1.2491474000000001E-5	6.360526666666667E-7	0.0	1.8508933333333331E-7	0.0	6.121143333333333E-7	1.2865933333333335E-6	0.0	0.0	1.3820436666666667E-6	4.2963466666666665E-7	1.3563133333333335E-7	0.0	1.8040733333333335E-6	1.5491333333333335E-7	1.2426946666666667E-6	0.0	7.553133333333333E-8	3.7824533333333335E-7	0.0	0.0	9.641533333333334E-8	0.0	2.1036853333333332E-6	0.0	7.8694E-8	0.0	2.3436743333333334E-6	1.9260598333333333E-6	0.0	1.0797963333333335E-6	1.51208E-7	0.0	0.0	2.52037E-7	2.588746666666667E-7	2.488846666666667E-7	0.0	1.0576973333333333E-6	0.0	2.4201433333333333E-7	2.8235933333333336E-7	0.0	2.2803966666666668E-7	0.0	0.0	1.3319815333333335E-6	1.4024933333333334E-7	3.7632E-7	0.0	5.398385333333333E-7	3.6983233333333337E-7	0.0	0.0	0.0	0.0	0.0	8.023083333333333E-7	7.733233333333334E-8	3.098336666666667E-7	0.0	2.900876666666667E-7	9.401633333333333E-8	2.91529E-7	0.0	0.0	1.38344E-5	8.650533333333333E-7	3.1008453333333333E-6	0.0	0.0	0.0	0.0	0.0	8.12911E-7	4.793266666666667E-7	9.645033333333335E-7	3.987544E-6	0.0	0.0	0.0	1.5523266666666666E-7	0.0	1.2295379466666668E-5	9.292563333333333E-7	4.3568400000000005E-7	1.0738966666666667E-7	4.822303333333333E-7	1.5450533333333334E-6	0.0	2.1284813333333333E-6	0.0	4.288733333333333E-7	0.0	8.266473333333333E-7	0.0	0.0	0.0	1.0951366666666665E-7
MF0033	0.0	0.0	0.0	5.9205005E-6	0.0	2.0662169999999998E-5	3.89683E-6	0.0	0.0	0.0	6.041336499999999E-6	1.7204115E-5	0.0	0.0	1.35252136E-5	3.6543935000000003E-6	0.0	0.0	3.1310914499999997E-6	0.0	6.090227500000001E-6	0.0	0.0	1.863762E-5	1.1643400000000001E-5	0.0	7.854032E-6	0.0	4.392764499999999E-6	0.0	2.096444E-6	0.0	4.6212980400000005E-5	4.476844E-6	0.0	0.0	3.2956725E-6	0.0	0.0	1.7742550000000002E-5	0.0	0.0	0.0	2.36919036E-5	0.0	0.0	0.0	0.0	1.6888165E-6	0.0	0.0	2.7980758E-6	0.0	0.0	2.5761599999999997E-6	1.3417883499999999E-6	0.0	0.0	0.0	0.0	0.0	0.0	4.57433E-6	0.0	1.2643821E-5	0.0	5.118862499999999E-6	0.0	0.0	2.662747E-6	0.0	2.238881E-5	3.4577600000000003E-6	1.2146449000000002E-5	0.0	0.0	0.0	0.0	0.0	8.1037725E-6	3.8296355E-6	1.9024155E-6	1.3727514999999998E-5	0.0	0.0	0.0	3.513603E-5	0.0	2.74195588E-5	0.0	0.0	4.480649000000001E-6	0.0	7.07904E-6	0.0	0.0	0.0	0.0	0.0	4.2257735E-6	0.0	0.0	0.0	0.0
MF0029	0.0	0.0	1.595198E-6	1.3921625E-5	0.0	2.320245E-4	1.6161904E-5	6.002613E-6	9.673681E-6	8.40895E-6	1.2794827E-5	2.2507907E-5	6.37611E-6	1.0736954E-5	3.45268906E-5	1.2983552E-5	1.6898842E-5	7.08878E-6	5.1464614E-5	6.318128E-6	2.0931248E-5	1.41343E-6	1.1940838E-5	1.0446126E-5	0.0	4.63896E-7	1.74508699E-5	0.0	5.053516E-5	6.902839E-6	9.283974E-6	1.3741224E-5	3.04650333E-5	4.7123384E-5	3.435903E-6	8.60066E-7	1.0235027E-5	0.0	7.50709E-7	7.303874E-6	2.985184E-6	2.25E-5	9.46043E-7	2.07695802E-5	1.133361E-5	0.0	1.1372066E-5	0.0	7.871556E-6	5.51318E-6	0.0	4.62293801E-5	0.0	1.64633E-5	6.774069E-6	1.337078E-5	1.1548253E-5	8.90161E-6	3.40791E-7	5.529428E-6	2.25868E-6	0.0	2.0126469E-5	0.0	8.920886E-6	0.0	9.915672E-6	2.7729318E-5	1.817764E-6	8.464007E-6	1.018846E-6	2.4777269E-4	2.3397024E-5	5.183327E-5	9.76536E-6	0.0	0.0	5.454909E-6	1.350312E-6	1.5122327E-5	9.852806E-6	1.8588211E-5	4.1411679E-5	0.0	1.90564E-6	0.0	1.724292E-6	7.10058E-6	1.4982894E-6	2.263412E-6	1.2360423E-5	1.204113E-6	1.2372466E-5	3.2674036E-5	0.0	0.0	0.0	0.0	4.81458E-6	1.5251761E-5	0.0	2.460036E-6	5.033314E-6	7.480199E-6
