	TL1a_FP_162	TL1a_FP_88	TL1a_FP_230	TL1a_FP_89	TL1a_FP_234	TL1a_FP_128	TL1a_DTT_268_Repeat	TL1a_FP_129	TL1a_FP_287	TL1a_FP_86	TL1a_FP_198	TL1a_FP_161	TL1a_FP_266	TL1a_FP_197	TL1a_FP_159	TL1a_FP_132	TL1a_FP_130	TL1a_DTT_269_Repeat	TL1a_FP_90	TL1a_FP_195	TL1a_FP_158	TL1a_DTT_127_Repeat	TL1a_DTT_157_Repeat	TL1a_FP_231	TL1a_FP_284	TL1a_FP_267	TL1a_DTT_130_Repeat	TL1a_FP_269	TL1a_FP_288	TL1a_DTT_196_Repeat	TL1a_DTT_90_Repeat	TL1a_FP_87	TL1a_FP_196	TL1a_FP_131	TL1a_DTT_198_Repeat	TL1a_DTT_88_Repeat	TL1a_FP_270	TL1a_FP_160	TL1a_FP_194	TL1a_FP_286	TL1a_DTT_89_Re_extracted	TL1a_DTT_197_Repeat	TL1a_FP_232	TL1a_DTT_270_Repeat	TL1a_FP_233	TL1a_FP_268	TL1a_FP_285	TL1a_DTT_284	TL1a_DTT_231	TL1a_FP_85	TL1a_DTT_267	TL1a_FP_127	TL1a_DTT_160	TL1a_DTT_234	TL1a_DTT_158	TL1a_FP_193	TL1a_FP_265	TL1a_DTT_129	TL1a_DTT_265	TL1a_DTT_285	TL1a_DTT_159	TL1a_FP_157	TL1a_DTT_287	TL1a_DTT_233	TL1a_DTT_195	TL1a_DTT_85	TL1a_DTT_86	TL1a_DTT_193	TL1a_DTT_286	TL1a_DTT_230	TL1a_DTT_128	TL1a_DTT_283	TL1a_DTT_194	TL1a_DTT_229	TL1a_FP_283	TL1a_FP_229	TL1a_DTT_87	TL1a_DTT_266	TL1a_DTT_232	TL1A_DTT_673	TL1A_FP_626	TL1A_DTT_675	TL1A_DTT_626	TL1A_DTT_629	TL1A_FP_677	TL1A_FP_674	TL1A_FP_678	TL1A_DTT_674	TL1A_DTT_627	TL1A_FP_625	TL1A_FP_630	TL1A_FP_673	TL1A_FP_675	TL1A_DTT_630	TL1A_DTT_628	TL1A_FP_627
TL1a_FP_267	3.6753174646990967	1.4943285115583447	1.8290134310378894	3.661185475571256	2.897843037516747	1.5134364265289222	1.6308921530523872	1.0300659369256124	0.9058789924171906	1.8434167220180129	2.0319832926748	3.0619097661684376	0.43582701016155967	1.8632393944607621	0.9655214022157298	1.004869570189853	2.4639123604589335	2.3354451325068193	1.7428634690422582	1.0839169505563793	0.6196749381935717	1.108648712923382	0.7792391661869754	1.704247232842432	2.1135767623938087	0.0	1.156490750627914	2.388200497804305	1.4906495506831705	1.725939834298064	1.5415215529259374	2.2032045103332125	0.438344946199604	0.77146125197378	0.7525098777443334	1.3769950880645658	2.2279901922346177	1.253693973711908	0.8852708423655973	1.1686151214301754	1.5954866593883215	1.1404078455339381	1.4640043907765958	0.7052827983906808	2.267600948664237	1.4926722960382206	1.779914324079692	1.5729646576017708	0.7528630715346759	1.602375339794708	0.8001380211413557	0.8357598709394171	0.7169711467131175	2.607161020985037	1.0351154216350988	0.834022785485098	0.8098048925693359	1.5279311810655096	0.6539784464236454	1.2304247519481462	0.572185424451316	0.37948717482330174	1.5263838087972235	2.1485939962801215	1.5564540929718513	1.7383973133180597	1.6347548294078986	1.2125275386134127	1.3374265919502437	1.355288112971975	0.9651297631447047	1.412603912391826	0.48682878356824155	2.3040352721843744	1.4151306146089386	2.109445308378578	1.3610673298252383	1.1368102848137982	2.6349375007279194	2.371138237681465	1.623428308757193	2.0249005396680917	1.9278420647315975	3.1331246132869017	2.1954917104404896	1.7114777607024643	1.8975371768391627	1.8072735171086882	1.8067320600530357	2.138426192226194	2.2324537984963317	2.30114690383199	1.4790270923901803	2.2300482402229567	1.8982105018321784	1.6687230002390245
TL1a_DTT_130_Repeat	2.8875656381145087	1.7084264612223299	1.9483519042445543	2.8678515215175366	2.2624860596723053	2.535991772511684	0.54391316077106	2.0939485078254285	0.4185048318515039	2.124071884072943	1.1308686470570604	2.1803090174748245	0.8738937260330241	1.0342372646020406	1.984037422187161	1.9631586037279767	1.4824811000736455	1.3220568238074333	0.6131022099949206	1.8631091623076128	1.5483775674344427	2.176173169034378	1.5781148867252623	1.9473741150626946	1.8085759118168323	1.156490750627914	0.0	1.3023460134487608	0.8669933121450095	0.6268345030251622	1.2108506693058168	2.351434122582798	1.3438559969375978	1.008429247075953	0.7054083032793749	1.0597459566153877	1.2865381137113865	0.8576333796143174	1.150810941120732	0.7914023746662482	0.4792729489301446	0.5068228074136852	0.9312687771877995	0.9674935369556174	1.2668159585139467	1.2068183988572907	1.9681397630847133	2.2563704239013083	0.631090384177208	1.6467893053825784	1.8311097595485426	1.957471432602586	1.3005651529208488	1.9132833497075603	1.8810074565419244	1.0415707117368829	0.7217623139733487	2.575048642678589	1.4992334285457793	1.6809102663582434	1.5413240268732447	1.3284160454463065	1.2580529976581984	1.9118772819975047	2.4237192744048133	1.8176237485753282	1.770125607061398	1.8645483925470587	1.5241462466759692	1.8547240317310374	1.9273134354506611	1.8598580280331598	1.3968337152767887	1.3459834415644214	1.9416683329255833	2.0194058482278097	1.6708481637382817	0.89530491095889	1.8405875714362827	1.244698763493899	1.1259401027508875	1.6567165673226059	1.3640624123976828	2.190432090581044	1.1812527845626057	1.2336710706828784	0.9863953039654424	1.466144414430433	1.5198162702012536	1.5287664299359647	1.183848202916028	1.859764312056194	1.400026432013343	1.0744398380023006	0.9378743490034055	1.2423636473961222
TL1a_FP_269	2.2487620157527073	2.7656603176008256	2.95623721169576	2.6088024766232314	2.4052014321675275	3.699015506841052	1.037407558232455	3.299393029008342	1.5441005512103216	3.171396519824495	0.7237684322873575	1.5693281622696553	2.006615618918785	0.7910401068993287	3.2182805472300893	3.073524850545133	0.9763606975192468	1.4371583235051626	0.9894505410448979	2.856909541185174	2.6983944508267954	3.4372905485935825	2.8472005488402927	3.007672008252884	2.407286201357055	2.388200497804305	1.3023460134487608	0.0	1.6693777222226507	0.8777103607867308	2.213317508040531	3.308475865707236	2.4727523126948907	2.2870704286663397	1.919809800255191	2.1361774674433005	0.8816247850129022	1.4523028764073396	2.006606318535627	1.8724245424624015	0.8270812904822976	1.6738465264854356	1.875274136838858	2.231591338622882	1.1444297616851906	1.63002094296055	3.029020330949688	3.524686730141842	1.91616761933944	2.6566571131410774	3.1051505861127313	3.2185650433651087	2.3189105714734937	2.143810472716552	3.0728279850995732	1.9210484163581458	1.6782085796383113	3.828659869913555	2.768363251889731	2.8866906561775645	2.7630772184057606	2.5123646157156614	2.2654020432023882	2.681316831886193	3.491083650353406	2.8068752520057525	2.8106435036484783	2.775799322966886	2.646373688727655	3.0799318382634704	3.15399580571053	3.039317319358183	2.5216693859031176	1.0881305745068797	3.1527883027351162	2.8166660780884953	2.807626969031642	1.7201564738500175	1.9542221002537412	0.9281984953369308	1.9559241669543233	2.3448923894465636	2.0028447983310285	1.842442211792893	1.3713689228036623	1.9620210493606538	1.530689932219406	2.279835397288225	2.454126560760944	2.0235315809900696	1.0837092566575943	2.435666565942975	2.4169187851550062	0.5539261727605237	1.2736309182010346	2.0872452348497212
TL1a_FP_288	3.603490279100787	1.1212435253773259	1.2881601796064206	3.4360456450858403	1.469032770562369	2.965261590601799	0.6790084695795677	2.4747949082636995	0.8284055226458021	1.5078505875560244	1.823477697783737	2.8616539030165895	1.3713425647846935	1.6865096388442649	2.346501431076415	2.4737576242442185	2.130103735336128	1.2138012161857286	0.8621436884522784	2.4759585029145055	2.0582548998956236	2.4405513579267417	1.9107829572289932	1.3461870983621096	0.967822916694903	1.4906495506831705	0.8669933121450095	1.6693777222226507	0.0	0.8041104181186697	0.7837946108357753	1.6455928142095908	1.8471823659064008	1.0271862772500036	1.3366553516134683	0.7979694716374343	1.9927562977028193	1.6657670932206041	1.4636678875871003	0.3877079683064727	1.0142619391024452	0.6340448072631042	0.4136096782425974	0.9330241886370576	0.9218976477214934	2.035343143745308	1.3712581352418072	2.059609883634265	1.0932664579867444	0.9893058626748252	2.0931815730125307	2.1533247296535163	1.9449371226047067	1.140829420310912	2.3492888064245077	1.426992693768122	1.2841279942125097	2.8495662145605594	1.8462731151661418	1.3339594876176097	1.9706701865465577	1.8077679071434722	0.7381178323409574	1.0999443687090806	2.9837416688010814	1.1376927459749313	1.1464145478046819	2.532492839032339	1.026286429787481	1.545219542962832	2.3221783588596807	1.4452667721019024	1.9066771841338463	2.011456552524272	1.588208621269981	1.2102383900800855	1.1912557589191846	1.7336626125706887	1.1467616431882124	1.2401867542399112	0.3597339619230492	0.8020374559593211	0.5416872686132826	2.6828086029318805	1.3591351707398023	0.3699060578050664	0.8877501618789574	0.6677649099640472	0.9950408621239497	0.7058342979200125	0.9336502789066468	1.0105335947762257	0.7605748777452693	1.3378912883317433	0.561813576434585	0.4856961532446892
TL1a_DTT_196_Repeat	2.860346133815843	1.898532625715288	2.0848258942743625	2.8828470411042093	1.8623425142707517	3.155203330471174	0.17877282167293074	2.7047041857194087	0.845613215905817	2.301232932163204	1.0862154780174464	2.1239843459659524	1.426388027274565	1.0056019638967613	2.5965265014813212	2.5744424074510994	1.3977657216430017	1.0120633928920215	0.3233602805593915	2.455847846786157	2.161235409152025	2.7714516347856484	2.177938202679736	2.134437823241576	1.6506022834021643	1.725939834298064	0.6268345030251622	0.8777103607867308	0.8041104181186697	0.0	1.3692111263569946	2.4480068950602396	1.9345588129756657	1.4773001847558493	1.3254883484616091	1.3016255205669145	1.2578663417444154	1.2554210054092814	1.5059256817250708	1.000587398038652	0.32969395716437677	0.858202115941416	1.0118926231031826	1.4139651611500377	0.6917023388833861	1.5817818255871066	2.1525879386509885	2.685796983210907	1.2167682970578737	1.7842140454385367	2.4220866987426533	2.5252103651198294	1.8873449435104812	1.537457662336078	2.505525135106688	1.4264083669748397	1.1770971867787403	3.1773960015446945	2.1030786332962648	2.0237838333266587	2.1572794113999714	1.9356512020311611	1.4042547643512606	1.857425250476935	3.044726316370961	1.9385213503330185	1.9363089312815709	2.440704845919272	1.771085404161426	2.2198355219264103	2.5450369485431428	2.1699997632841574	1.9909398296252625	1.3343564232128062	2.28853070363044	1.9927491114217457	1.93570377105856	1.4221252228727161	1.4102705874181185	0.7327023148842681	1.0973285538520687	1.537062904965965	1.1975531180664905	2.1032922786652257	1.0252153763152196	1.127544644123046	0.8710446073979315	1.4337712281607164	1.6206681523722062	1.2750203706831946	0.622337361444573	1.672724977127907	1.5408675242508185	0.606481126821791	0.5252130282187187	1.230649755806051
TL1a_DTT_90_Repeat	3.829437271360534	1.0129973955027407	1.0109939994612964	3.358256135537433	1.8137703729408736	2.787912631340024	1.1947153580898415	2.321166792961679	1.2636622343611439	1.2748837693966415	2.2751615259072984	3.0944379529050074	1.6033016096948358	2.2117914701168457	2.135739098539794	2.4258588828238317	2.3978281479589807	1.2811414537572523	1.2372777339131957	2.5205009117006543	2.0356929821852465	2.1956134335055215	1.6221820557520987	1.0998149423446844	1.3243194424890374	1.5415215529259374	1.2108506693058168	2.213317508040531	0.7837946108357753	1.3692111263569946	0.0	1.3865109845438737	1.9289855954067947	0.7939205201319336	1.326196536864395	0.21615448297261033	2.3139766035867715	2.019439370504055	1.9159100425278295	0.6079432449384466	1.5100681145297465	0.7111254243816334	0.38615444596339177	0.8579264212584864	1.493648978263546	2.352719374307323	1.0003969600295586	1.557703456867404	1.0503264944275035	0.813266422055715	1.8607589336545842	1.9912027638319498	2.064990247976154	1.4213604725689444	2.122996323241443	1.8633166596610022	1.6822309440341177	2.553019618847087	1.6093049782288171	1.0013665875824223	1.8522313174230178	1.8143158518467544	0.16574896001183134	0.9753353889152354	2.8508882943991334	0.9594615532491076	0.9066858802198293	2.614020050619827	0.7582731954548506	1.102767975785132	2.0993068284572627	1.1099138364762655	1.9746382673651521	2.211311283826636	1.2010590207395249	1.2326878571956796	0.9433063646576184	1.8920343809402458	1.4605789663216808	1.6019912096292501	0.5285066077675679	0.9347345162809424	0.7592419879204128	2.6928573846728385	1.3652781254309372	0.8023649020401502	0.8666811711001744	0.6439095328839202	0.31641481586334885	0.9840723630185501	1.4236939700342084	1.0887892547518923	0.581959402908537	1.764700705402318	1.078301896112522	0.49282106777806606
TL1a_FP_87	5.162088265462407	0.7376144568270574	0.414588204991926	4.7387785767911375	1.859394784693316	3.2609402815758655	2.3110158325137466	2.8087261103841628	2.1822687362544073	0.39510933480775984	3.4344725855736282	4.422626926133707	2.4006633193317595	3.2783227037293883	2.6683875294193578	3.051786044411386	3.7034567132270078	2.4818728960393432	2.448859331811672	3.25402873148803	2.74542856288673	2.5663906071515408	2.3359151573737615	0.5000715687921208	1.1745798253433055	2.2032045103332125	2.351434122582798	3.308475865707236	1.6455928142095908	2.4480068950602396	1.3865109845438737	0.0	2.6376637462331796	1.6641049411208284	2.424234102025786	1.540112923704822	3.581280486772596	3.064827551825506	2.492896227117834	1.5613035362902592	2.637352786617804	1.9225369505974659	1.5405634102738677	1.6215815266085738	2.363521608851732	3.417369324255303	0.4896663409433885	1.4693667625504172	2.151079772716354	0.7061889758971718	2.338862664666838	2.2979752946013283	2.9053654026588065	1.7463693086681271	2.83729894197644	2.5179569193625526	2.5303217432827085	2.8683352944329803	2.323794262208492	1.0446756407975588	2.53912409431874	2.5429782304172592	1.241983416744533	0.7614949944779521	3.513384466906861	0.5386588919880262	0.602637659740862	3.4068451669577753	0.9080745936081277	1.0976222691910316	2.6999944461989447	0.8845297787785394	2.680558282629478	3.542374658305068	1.0057421331408483	0.6248401443705193	0.8471279161613712	3.0160314404673403	1.9584977879148482	2.730453503284344	1.3787946843960086	1.057782192578168	1.3833842970896895	4.060285180868673	2.690186366997052	1.3568455462603146	2.161954932666946	1.0587904535010033	1.2191505037175543	1.4647161312236754	2.4078712497279082	1.153820386457023	0.9552219381352927	2.9377099239784363	2.087279448386509	1.257124516484795
TL1a_FP_196	3.5307116186930916	1.9296791357146268	2.2664598789554433	3.6276039944337546	3.27603474808313	1.2873903640491098	1.8644438737461262	0.8744644718018476	1.1389818984020295	2.2727826471441137	2.0022132098469325	2.978680546858351	0.5333449758121726	1.8440858191083545	0.8820764282144878	0.673909754452084	2.4526723276346267	2.5943108927696543	1.9539501632768252	0.6591425035444317	0.3102189146744502	1.0987896783105486	0.8800802710961383	2.138037845258631	2.5157532629906014	0.438344946199604	1.3438559969375978	2.4727523126948907	1.8471823659064008	1.9345588129756657	1.9289855954067947	2.6376637462331796	0.0	1.1651899277270055	0.8664822130555891	1.7475486096754689	2.1986950599253086	1.1447171959774827	0.9507172830663347	1.5502393997949186	1.739252326111543	1.44946004288231	1.8369590345228275	1.125082130193311	2.540394605742206	1.28412809443969	2.213392252997461	1.8968474646663989	0.9990063404560785	2.0401963107515044	0.8740241489134407	0.9192807634081837	0.34937516468458435	2.982666314490386	0.8920188543603164	0.8851925924608023	0.8687968523048138	1.4720986194125376	0.7576421382790638	1.6515832664481682	0.4881361951619147	0.19469675587353805	1.931092879382122	2.579225039368039	1.2342719618756182	2.1764562182429605	2.072766719586196	0.7785978670996783	1.7746575517879446	1.7538945110319404	0.8701495212396506	1.8311738691153214	0.06394227439631771	2.3046946953773086	1.816972305647356	2.540748103499203	1.7953880817336851	1.0089313471816852	2.990289501008779	2.58810085379869	2.0141481028133916	2.439902638558634	2.317455307823565	3.165249431192602	2.3982244944097193	2.1021923658143464	2.17849226143614	2.2239080136193663	2.20627622935964	2.5234572781956945	2.4955501010976806	2.713833033756716	1.9105311392088729	2.3837340880097693	2.193526335064632	2.071194643618406
TL1a_FP_131	3.733947367529835	1.0315744093151453	1.258010403974406	3.45153465446248	2.3836341680736295	2.028074929426494	1.3244164926890596	1.5480556850018794	0.9069302310725454	1.3709020340508633	2.114744841010523	3.0476816157769813	0.9451882917923419	2.003080387853396	1.3815645946483226	1.6436127495049235	2.3842397869018184	1.7946501015367013	1.407236360203744	1.7606441452843142	1.2593521092618585	1.4639605751737645	0.9124300852612772	1.1986366690396955	1.671288686047583	0.77146125197378	1.008429247075953	2.2870704286663397	1.0271862772500036	1.4773001847558493	0.7939205201319336	1.6641049411208284	1.1651899277270055	0.0	0.7770402843117858	0.6350271068672483	2.2205193566574897	1.5723849464372885	1.3651617989793945	0.6399699415186614	1.4656866080304267	0.6569072019829082	0.8275095206994778	0.2129702368301281	1.8784180870216418	1.87770675233127	1.197848605160038	1.2479983412291553	0.5307970971133232	1.0317168209100684	1.1141315798367404	1.2409861316703237	1.3511124109055193	2.0423610474866103	1.3998574941508914	1.3084537668574725	1.1651386265790007	1.8539049224699187	0.8676048204707819	0.758607918887119	1.0751626245213486	1.0398163780869605	0.7937637182996697	1.5194483950043807	2.100132199288914	1.1883726167105482	1.0768122557166604	1.8770564969696508	0.7627717253945017	0.8804277637171896	1.3542664383130691	0.9585286301767734	1.206911449479045	2.1924260664019206	0.9898985199531783	1.5899349664320297	0.8641266198152512	1.4010522141650052	2.080566707003708	1.9745038693341583	1.0162443550723008	1.4462469055827807	1.3311563059535676	2.8638892513334118	1.7223479698942619	1.1907452255468496	1.32932862930531	1.1788565107296591	1.0476110967133558	1.5637956425522948	1.8204038908865887	1.6927643000829042	0.8571452791851758	1.9657334982674144	1.4520386781108452	1.0327440082171322
TL1a_DTT_198_Repeat	3.0447874515822644	1.7632606026296869	2.0122999028090076	2.9160730078355686	2.7988360874188714	1.8911891645238972	1.2201885804117443	1.4757502219107073	0.7765123960886923	2.13508919723633	1.5460347349373715	2.405218362182037	0.6594309344590429	1.4865396790658412	1.344299288251762	1.3664633531057462	1.8084271749360856	1.7898420595417681	1.2326163678600373	1.3247456431257614	0.9630410000988658	1.5689038355326788	0.9346127050414464	1.961974136041041	2.206398810656042	0.7525098777443334	0.7054083032793749	1.919809800255191	1.3366553516134683	1.3254883484616091	1.326196536864395	2.424234102025786	0.8664822130555891	0.7770402843117858	0.0	1.1169156241766989	1.616978259759196	0.9330474986667681	1.228065548791038	1.0561054318474354	1.1459676272772696	0.7607702981453311	1.230358130667634	0.830865624185283	1.9343123700632194	1.1744267702231426	1.9673611482716482	1.8854979083895413	0.2863423348875974	1.75533921265679	1.2383147954938027	1.4343747437856496	0.8369124905614529	2.4321850339529356	1.1928476237583634	1.1097813885959429	0.8201367459457358	1.9387106412192725	0.8646459454523989	1.5216523069049905	0.9176217572743617	0.7808633328080686	1.3888788008445618	2.1685114330716475	1.773023532493116	1.922483640435017	1.8269474812387003	1.3629297481431852	1.5203625149839934	1.625470477892549	1.26753459693371	1.7241441350507711	0.9005214022087488	1.616818393441692	1.7396182177123383	2.2630368455752086	1.627258736874822	0.6413803739461998	2.3951971210640615	1.85648958198144	1.4784372104097228	2.010008433209234	1.7802389668892817	2.390639327675403	1.555535912862888	1.6462173599588108	1.3834560323360143	1.7590887700000186	1.629689332553226	1.9916663249645274	1.8351719929340713	2.239498338075863	1.5405864722978884	1.6937318717667333	1.551064766118731	1.5522279800189396
TL1a_DTT_88_Repeat	3.6800107407442018	1.0899784543378217	1.1469796237397136	3.233338167441755	1.9764254188297392	2.6157770380107075	1.124056109433373	2.1530118850736177	1.1299451012711783	1.3835370172939527	2.137346957762479	2.9535985146064436	1.4344365524262173	2.079654070429007	1.9666523857672384	2.2401232728378755	2.2648010732942168	1.2872233489262794	1.1556556606482968	2.3253521476776737	1.847237543956431	2.047449082426488	1.4441638617125563	1.2024891349555216	1.4617414332281407	1.3769950880645658	1.0597459566153877	2.1361774674433005	0.7979694716374343	1.3016255205669145	0.21615448297261033	1.540112923704822	1.7475486096754689	0.6350271068672483	1.1169156241766989	0.0	2.1706555389690414	1.8425114958274336	1.7925655640695568	0.5500166981117148	1.3992042312539603	0.5536033198431591	0.40344122870136334	0.7259676049448225	1.5260693294564804	2.1664351670092743	1.1197776977293887	1.530645581932845	0.8453596675237234	0.9304504103786616	1.705795650162259	1.8552519581379696	1.870093170278366	1.5798101427869864	1.934020679685792	1.7295275897812903	1.528156364465738	2.4083845069528507	1.4291930660926244	1.0009607515066927	1.6684031184314316	1.6293034851437194	0.33071844457152816	1.1713909153477433	2.6577935978436202	1.0889286769592417	1.0181214951849893	2.4145419753399064	0.8094979810818345	1.1009347458855063	1.9230558906758097	1.1415910075878515	1.7916694461744667	2.0702032855586983	1.2148861464711334	1.3957949341897082	0.9889206253912953	1.690271908657483	1.5990401063408592	1.586787360047327	0.6314129184093719	1.1045664191573763	0.9035905549532446	2.586603266510285	1.3028987284702471	0.9035160772389319	0.8381356448749171	0.8131417081762697	0.5154596377480843	1.1339556518610967	1.4414571399812506	1.2783268841966604	0.6884943779664475	1.7013808561563188	1.0911043331272752	0.6323544743230691
TL1a_FP_270	1.628173496013354	2.9812991212774738	3.185932647637452	1.982963989613227	3.053845291163205	3.2727303763890903	1.3344052887639701	2.947925339041966	1.614891141164366	3.389520195581673	0.4748758709102583	0.924236718825037	1.868336769318001	0.8000663199928572	2.8644844452972547	2.6757485985328318	0.31566828246086953	1.6631338008012015	1.1946652753461853	2.4236001404141834	2.3491718973894846	3.1298301047074233	2.5208250115453876	3.2104012784677614	2.9023883062102125	2.2279901922346177	1.2865381137113865	0.8816247850129022	1.9927562977028193	1.2578663417444154	2.3139766035867715	3.581280486772596	2.1986950599253086	2.2205193566574897	1.616978259759196	2.1706555389690414	0.0	1.1389684984621746	2.066007269621255	2.0361236448661186	1.0118034474986781	1.6940239206495162	2.0593782546354835	2.2241761747422575	1.77678597861601	1.1601084461586133	3.2079259702317815	3.4375698293473915	1.7283410377459019	2.890042604412449	2.826836275956414	3.0023212902498804	1.9574000253526953	2.7123995343849128	2.635733052447996	1.9429049077259855	1.6245632080929147	3.4715184100972856	2.458033546628722	2.941966333745985	2.434270145339886	2.2228525942675046	2.406541273952291	3.0369418453825534	2.9771695246733456	3.0594358133956128	3.0216372268315093	2.3085701403317733	2.7874504339867863	3.0890315468289637	2.774535699202824	3.125928321033593	2.23053933111374	0.39672424937677975	3.1944357480300583	3.20189429158375	2.9443158327931944	1.2342042267433162	2.536947764045853	1.3805992549431065	2.2450339701950868	2.7530461933999613	2.3908098084221914	1.3681902029117283	1.3586073408427046	2.3449757419708965	1.6565881229881712	2.5994119796140502	2.5899940606317147	2.4859374701784205	1.6414142595818142	2.8809717237150068	2.6303805613581734	0.9817852499404752	1.7038617755718832	2.3695210114103533
TL1a_FP_160	2.5386042706471006	2.3577725851325355	2.66324474771521	2.8912559723344775	3.016342842470567	2.320652367907877	1.2772910026517343	1.9737584487348279	0.9049064140484225	2.779105861698624	0.8764350931107673	1.9598833014256591	0.8516477715720314	0.7449054157502795	1.943434573931413	1.674108933942625	1.4346981816888331	2.0512167210098537	1.3124439087006796	1.4157030498339098	1.351346921259096	2.1968717315097686	1.72855804840632	2.613865610487212	2.525476952611286	1.253693973711908	0.8576333796143174	1.4523028764073396	1.6657670932206041	1.2554210054092814	2.019439370504055	3.064827551825506	1.1447171959774827	1.5723849464372885	0.9330474986667681	1.8425114958274336	1.1389684984621746	0.0	1.0424663066854294	1.5653220007547972	0.9461160776685481	1.3135845745841233	1.770448970954169	1.5216196635172639	1.9385827428606186	0.37451055280291284	2.6681146528148814	2.7251154060261302	1.106366317293099	2.3655401944382075	1.920234437480869	2.025763052933594	0.9110305465584243	2.7098032666777034	1.7960147197947876	0.910681664980531	0.6292636404546692	2.5594365376246038	1.629222352852228	2.258959288018598	1.5004816468080422	1.2252426356857031	2.0613746269012263	2.713461364111284	2.0843490702296172	2.5303160714907627	2.469165244563905	1.3259567392869476	2.1958200123742553	2.4201431038950716	1.8835188937206278	2.449193953933858	1.1795015428095033	1.3619415029998512	2.500329967176227	2.7567948301403042	2.301002773461246	0.48291166808474434	2.6262271137310913	1.8535809161250842	1.9545093053641682	2.453496294753177	2.1934013832912824	2.3504115462226918	1.8118521990269127	2.022715397359513	1.786208417454336	2.2769501266157848	2.335273406139105	2.3458707120568643	1.8727209852657878	2.6761614275565084	2.1490568433608925	1.5169941306664236	1.7186861103851772	2.067408253524765
TL1a_FP_194	3.554238945757408	1.764788358578668	2.146030842554775	3.8517531868718784	2.7183221719836776	2.169068783555337	1.4968161075307387	1.7445251619195556	0.7797240775265524	2.1680113873435642	1.708030912689116	2.953008511452625	0.6027923133956986	1.4288355510492525	1.7618636704680892	1.5713946622382529	2.351823458661463	2.404121197153566	1.6789425440660266	1.4635154234689611	1.2600389291044893	1.8981423991711803	1.6571279181820227	2.042364654372595	2.0010675368923896	0.8852708423655973	1.150810941120732	2.006606318535627	1.4636678875871003	1.5059256817250708	1.9159100425278295	2.492896227117834	0.9507172830663347	1.3651617989793945	1.228065548791038	1.7925655640695568	2.066007269621255	1.0424663066854294	0.0	1.3403290706684197	1.373549169287278	1.38170415081984	1.6677228053162885	1.1984402245777637	2.022562958636311	1.3120144828728109	2.174049995980487	2.303986877067249	1.2320330139598026	1.8714383069904417	1.6447383009620227	1.5789067721680714	1.0312180155231379	2.5138010205395407	1.824868306422352	0.13925709655299792	0.4968088566655926	2.3022554273410964	1.530356617697055	1.7615504757844342	1.3756213082118338	1.0761580550275371	1.872680907076095	2.3104399322771156	2.144610366510848	1.9990849077658956	1.951755011116152	1.494579111607166	1.725241432236703	1.9691117130766107	1.77386282950293	1.9093998827732428	1.0066312093532666	2.2771008897890153	1.982588582612826	2.2010646319550937	1.7634922825786254	1.2840269958868957	2.5222189318248445	2.2380518034591934	1.7405042555126804	2.0732497530340677	1.9712239129875757	3.2381153276024297	2.32612105754767	1.7030623657629735	2.0563287338954406	1.9523074304141244	2.1923795930234355	2.117131432283464	2.050199526545633	2.3449172140535497	1.747365197035572	2.030440958330446	1.7918810512301855	1.8233192340313311
TL1a_FP_286	3.634434316161561	0.9527578466282215	1.1615004390813286	3.4202338991822567	1.793807280396446	2.605573023078699	0.8494411171737967	2.1155885165843054	0.709006499427038	1.355327011814164	1.8872393587597003	2.905874492332312	1.1286298794760492	1.755181270962334	1.9765581448818557	2.144372995205044	2.1881397579964967	1.3822188309749834	0.9942498254026776	2.1828297764040685	1.7332681954315377	2.0656024545790417	1.5323158674237818	1.1782464578031993	1.1670312963924612	1.1686151214301754	0.7914023746662482	1.8724245424624015	0.3877079683064727	1.000587398038652	0.6079432449384466	1.5613035362902592	1.5502393997949186	0.6399699415186614	1.0561054318474354	0.5500166981117148	2.0361236448661186	1.5653220007547972	1.3403290706684197	0.0	1.1102550133876745	0.42115186809401295	0.34349078577929276	0.5561494558523217	1.2754372276632109	1.9258450964861236	1.1965849722332313	1.718772028065894	0.7866194503360302	0.8588884119826089	1.7170661350779401	1.7924193886995392	1.679626687669067	1.4573187671811	1.9861676902305883	1.2948876263291575	1.1441938571078787	2.470115167056875	1.4720684927116177	1.0269984931953384	1.6179092599023581	1.4860130513440821	0.5672894217989201	1.1611452601325738	2.6428912908738913	1.0296554400722553	0.9895149787109032	2.2598585048519304	0.7788905414742234	1.2277664510143944	1.9522762739411226	1.1708176431960005	1.6063050745243446	2.036437210790638	1.289961529064589	1.2576671577911034	0.9445027860673098	1.5502855766848325	1.4829467989246896	1.487127143692827	0.4655078254670297	0.9595803300147734	0.7709998037366961	2.7215084011568496	1.4342347432310676	0.6018468751617404	0.9638455446936155	0.7335448233976916	0.8794872819083721	0.987051193150417	1.2505058469403776	1.2027689970272728	0.6101038708862169	1.5371617819165364	0.8696459418623296	0.5408088224471737
