OTU.ID	BioGeo-TL1a_FP_127_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_131_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1A_FP_629_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_85_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_139_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_143_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_205_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_241_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_61_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1A_FP_637_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1A_FP_641_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_65_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-01B-FP207-S55_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-01B-FP211-S59_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-02B-FP219-S67_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-02B-FP223-S71_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-03B-FP231-S79_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-03B-FP235-S83_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-04B-FP243-S92_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-04B-FP247-S44_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-05B-FP255-S52_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-05B-FP259-S56_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-06B-FP267-S64_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-06B-FP271-S69_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-07B-FP279-S77_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-07B-FP283-S81_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-08B-FP291-S89_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-08B-FP295-S93_merged_R1_001.fastq_profiled_metagenome	BioGeo-LYZFP303_merged_R1_001.fastq_profiled_metagenome	BioGeo-LYZFP307_merged_R1_001.fastq_profiled_metagenome	BioGeo-LYZFP315_merged_R1_001.fastq_profiled_metagenome	BioGeo-LYZFP319_merged_R1_001.fastq_profiled_metagenome	BioGeo-LYZFP339_merged_R1_001.fastq_profiled_metagenome	BioGeo-LYZFP355_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse10A_FP109_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse10A_FP113_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse1A_FP01_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse1A_FP05_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse2A_FP07_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse3A_FP13_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse3A_FP17_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse5A_FP25_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse6A_FP31_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse7A_FP37_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse8A_FP85_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse8A_FP89_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse9A_FP101_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse9A_FP97_merged_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP001_merged_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP019a_merged_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP077_merged_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP095_merged_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP109_merged_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP113_merged_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP127_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-01B-FP11_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-02B-FP19_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-02B-FP23_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-03B-FP31_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-04B-FP47_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-05B-FP55_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-06B-FP67_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-06B-FP71_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-07B-FP79_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-07B-FP83_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-09B-FP104_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-09B-FP106_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-13B-FP152_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-14B-FP164_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-14B-FP166_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_193-Rep1_S85_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_197-REP1_S10_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_229-REP1_S12_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_233-REP1_S13_R1_001.fastq_profiled_metagenome	BioGeo-TL1A_FP_625-REP1_S16_R1_001.fastq_profiled_metagenome	BioGeo-TL1A_FP_673-REP1_S20_R1_001.fastq_profiled_metagenome	BioGeo-TL1A_FP_677-REP1_S21_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_101-REP1_S6_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_209-REP1_S11_R1_001.fastq_profiled_metagenome	BioGeo-TL1A_FP_685-REP1_S22_R1_001.fastq_profiled_metagenome	BioGeo-TL1A_FP_689-Rep1_S104_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_73-REP1_S3_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_77-REP1_S4_R1_001.fastq_profiled_metagenome	BioGeo-LYZFP327-Rep1_S105_R1_001.fastq_profiled_metagenome	BioGeo-LYZFP351-Rep1_S106_R1_001.fastq_profiled_metagenome	BioGeo-Mouse2A_FP11-REP1_S55_R1_001.fastq_profiled_metagenome	BioGeo-Mouse4A_FP23-Rep1_S92_R1_001.fastq_profiled_metagenome	BioGeo-Mouse5A_FP29-REP1_S53_R1_001.fastq_profiled_metagenome	BioGeo-Mouse6A_FP35-Rep1_S93_R1_001.fastq_profiled_metagenome	BioGeo-Mouse7A_FP41-REP1_S54_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP005-REP1_S24_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP023-REP1_S26_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP071-REP1_S27_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP091-REP1_S29_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP131-REP1_S33_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-01B-FP07-Rep1_S107_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-03B-FP35-REP1_S38_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-04B-FP43-Rep1_S88_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-05B-FP59-REP1_S37_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-08B-FP92-REP1_S41_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-08B-FP94-REP1_S42_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-10B-FP116-REP1_S44_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-10B-FP118-REP1_S45_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-13B-FP154-REP1_S47_R1_001.fastq_profiled_metagenome
k__Bacteria|p__Bacteria_unclassified|c__CFGB76244|o__OFGB76244|f__FGB76244|g__GGB28967|s__GGB28967_SGB41678	0	0	0	0	0	0	0	0	0	0	0	0	4378	0	2795	0	883	0	129	0	10011	0	80322	7911	30409	3	3584	0	8336	51	1439	335	296	0	462	5	0	0	1483	3667	0	0	172	44	6519	0	0	17456	248	3038	654	38	0	0	0	0	6869	0	4548	0	6549	32174	0	34620	1859	106508	0	0	136914	0	414	0	0	0	0	0	0	0	0	0	0	0	0	113	40	0	0	21671	0	0	0	423	0	7999	0	41205	1063	32296	8910	28787	32	25865	0	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB76311|o__OFGB76311|f__FGB76311|g__GGB28903|s__GGB28903_SGB41594	40656	926	0	57784	0	0	0	0	0	0	0	0	706	0	1646	0	2491	0	2073	0	0	0	0	0	0	0	1523	0	925	0	0	0	160	0	0	0	0	0	5832	666	0	0	76	0	3790	603	0	8736	0	21	0	0	0	0	0	0	0	0	0	0	1023	0	0	52796	0	89	0	0	0	0	1162	0	132056	808	0	737	0	0	0	0	0	0	0	993	0	0	0	51135	0	0	0	0	0	0	0	5163	0	1581	0	0	0	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB76313|o__OFGB76313|f__FGB76313|g__GGB28927|s__GGB28927_SGB41625	73349	1323	16784	76644	0	0	0	0	0	0	0	0	31772	0	9683	0	35159	0	14873	0	4318	0	120510	0	60481	0	26085	0	84639	3046	12419	143	4772	0	13759	4964	4308	0	4762	4038	0	132	13078	2345	52980	43581	0	47027	708	276	0	1730	0	0	0	41	10668	0	15656	0	1509	93281	0	50334	0	93451	3429	0	107070	763	10774	2986	50933	1055	2940	5945	16159	0	0	0	0	0	0	10290	21293	0	0	27881	0	0	0	0	0	18488	7313	69704	2263	25654	59898	20148	720	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB8157|o__OFGB8157|f__FGB8157|g__GGB15004|s__GGB15004_SGB41589	175109	28861	0	583749	0	0	0	0	0	0	0	0	6942	0	526	0	1363	0	94	0	13877	0	233545	2533	85403	767	32967	886	0	0	1467	0	5873	0	9748	1811	3316	0	4525	12178	0	0	808	1676	2024	0	0	15472	0	0	0	0	0	0	0	0	0	0	0	0	41483	45228	0	65858	5242	8518	0	0	9845	0	0	0	442447	29745	577	114080	247999	0	0	0	0	0	0	16783	5505	0	0	2136	0	0	0	0	0	0	0	0	0	406	1931	11169	0	61278	0	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB8157|o__OFGB8157|f__FGB8157|g__GGB28898|s__GGB28898_SGB41580	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	878	38	4	2	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	6	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	139215	0	0	0	0	0	0	0	0	0	0	1	1822	0	0	0	0	0	0	0	0	18760	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB8157|o__OFGB8157|f__FGB8157|g__GGB28901|s__GGB28901_SGB41592	0	0	0	0	0	0	0	0	0	0	0	0	78150	0	21275	0	1268	0	1541	0	0	0	0	0	0	0	0	0	39680	1089	12693	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	2	0	0	0	0	3228	7206	0	392802	33782	13193	306831	584	133720	0	381	0	0	144102	1295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3270	0	0	0	0	0	0	0	0	0	0	186734	116510	617760	84731	0	0	124795	115	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB9644|o__OFGB9644|f__FGB9644|g__GGB28946|s__GGB28946_SGB41652	0	0	0	6540	0	0	0	0	0	0	0	0	16583	0	12404	0	22591	0	4435	0	7841	6260	56666	0	8524	0	26686	2388	17412	4335	1239	826	2804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4143	6789	6800	0	0	0	0	538	11941	2984	46977	0	3569	35416	0	35338	16342	2839	0	0	15246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1431	1492	0	0	75827	0	0	0	1318	0	0	45163	51722	28678	53016	21231	83054	27458	35775	8725	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB9644|o__OFGB9644|f__FGB9644|g__GGB79804|s__GGB79804_SGB41650	25307	0	7682	12660	0	0	0	0	0	0	0	0	0	0	0	0	1112	0	0	0	0	0	1412	0	0	0	185	0	3790	296	1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8223	0	10986	0	0	0	0	0	0	1868	0	0	36687	0	3079	0	0	0	0	134	0	8759	0	55529	0	3779	3010	0	0	0	0	0	0	0	1104	3607	0	0	17750	0	0	0	5593	0	32398	0	1600	0	945	5826	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroidaceae_unclassified|s__Bacteroidaceae_bacterium	77715	0	0	2379469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230775	2197	0	0	150043	102931	246	350510	103144	262709	36690	55137	0	209007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335389	0	531235	0	32064	27320	811	0	0	0	0	0	0	0	0	1594	0	2968312	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_acidifaciens	457257	0	6362	31954	0	0	0	0	0	0	0	0	17199	0	3256	0	22362	0	33633	0	13656	0	81232	0	171239	0	45815	0	14335	0	16832	0	2658	0	11304	0	0	0	9443	5196	0	8151	4753	3030	1226	0	0	21278	418334	68401	0	60	0	0	2095	0	27684	0	21364	0	23375	67822	0	99606	0	14783	0	42507	6672	0	1522637	0	270750	0	276304	12372	0	0	0	0	0	0	0	15310	2534	1520	0	63892	0	0	0	0	0	114988	0	394926	614	181888	0	11489	0	176600	1303	2731969
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caecimuris	178944	0	0	26204	0	0	0	0	0	0	0	0	2172	0	3228	0	3290	0	1555	0	199	0	18264	0	39372	0	693	0	1377	0	234	0	0	0	4222	0	0	0	14416	558	0	6693	1311	3700	1656	0	0	49577	50106	109223	0	0	0	0	0	0	1705	0	883	0	1476	35983	0	44570	0	10404	0	49602	684	0	341869	0	53387	0	13590	412	0	0	0	0	0	0	0	5239	655	0	0	149944	0	0	0	0	0	77326	0	78511	0	4815	0	17691	0	85197	419	1398843
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_L10_4	425797	0	1277	1046681	0	0	0	0	0	0	0	0	59185	0	29438	0	77086	0	24033	0	16097	0	332777	0	127360	0	20806	0	8683	0	10822	0	2845	0	577494	15	6850	0	319592	111935	0	742532	206369	193109	194667	86326	0	475475	0	0	0	0	0	0	0	0	28781	0	29861	0	11100	293791	0	103597	0	28211	0	4068	40860	0	776792	0	1581437	3726	79553	9291	181	0	0	0	0	0	0	7130	1726	0	0	6075348	0	0	0	0	0	0	0	123765	439	58380	1934	158429	0	223522	10	268352
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0	0	1570	0	674383	1882	1393344	4571149	1482067	28333	19387	50737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2095	7611	8932	0	0	0	0	65189	39917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1996	2666	2192805	434764	1150	23289844	277594	0	0	0	0	39980	0	0	0	0	0	20383	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_vulgatus	11267	0	0	133088	309529	0	0	0	1610429	229365	2212	98314	28141	0	12297	0	23748	0	33123	0	3417	0	104420	0	20914	0	7251	0	3516	0	10922	0	10521	0	282758	0	1711	0	134697	111545	710	327928	229370	110903	102361	21365	0	102641	0	0	0	0	0	0	0	0	5901	0	8302	0	5273	55892	0	34650	0	118178	0	312589	13067	0	132425	0	0	0	2283	0	0	0	0	130086	0	3414009	39955	0	16672	5671	0	748997	1470	0	0	0	0	0	0	31004	591	65056	0	101360	0	125815	22302	8291058
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium	0	0	22328	1859601	0	0	0	0	0	0	0	0	653161	170047	465863	448410	2042797	663765	1228873	426	877936	294475	881591	77523	2337734	171194	489515	1908	868140	868735	2086897	432509	1419061	458866	384000	299015	3332	97456	398595	4408	11086	3526084	193669	105592	45204	2785989	45025	222764	2611670	4760431	687207	16808	2824	2194	192237	36821	1568127	632739	1377808	298898	747727	1559574	1087	1252719	42600	1028654	1114	0	565721	11978	0	0	237505	2551	126384	594350	14007	0	0	0	0	0	0	457287	244491	2241346	747112	88210	88851	72032	3030766	12120596	771011	5141580	5899551	7389815	225383	7044048	630330	903665	4065	1695331	1864	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB27849|s__GGB27849_SGB40283	0	0	10675	62869	0	0	0	0	0	0	0	0	105581	26605	64631	71515	188469	77569	128026	0	230435	168638	146919	43526	145390	99126	137287	5863	94323	229726	237779	95032	165135	146885	192080	939076	242	47832	19536	2963	0	80597	14101	6564	27104	472402	134596	135618	654895	755773	341137	649	0	0	23166	32012	185217	317890	178762	114756	218177	225767	0	188159	35167	302246	652	0	75475	0	0	0	190648	84497	59622	158855	1157	0	0	0	0	0	0	130589	69835	202975	106098	3178	9751	8590	1350700	2448014	127461	406856	782991	789170	59693	1265246	78968	209295	0	726263	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_sp_CU968	294864	10195	2038	161298	0	0	0	0	0	0	0	0	57659	18159	56563	89526	218353	84150	90633	167	1633529	950232	555466	312184	538419	42995	316129	86147	182723	434833	781669	366604	65365	151011	363953	2543267	2622	18389	122752	15997	0	339263	9955	51249	83104	770449	249117	318183	274006	163786	1017122	0	0	0	3837	205073	447122	363965	235053	372133	389805	508340	338	346627	102706	217822	7321	39079	577617	69536	766502	36988	34155	183	5355	8895	693	0	0	0	0	0	0	621896	37391	688404	112982	110942	6362	21727	300096	237244	33549	29600	124138	2547856	58324	740097	206528	702782	1578	56483	7131	5559571
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella_dubosii	0	0	1098	326606	0	0	0	0	0	0	0	0	57142	11098	80819	53852	258670	112982	136081	0	149447	227923	479870	39221	621	0	23574	812	225261	492279	641685	307214	299697	786899	277814	1308144	18112	232210	422466	45251	6232	222449	33303	117845	145047	2748453	392962	580096	255472	978695	364775	55	3059	0	13270	0	99835	100062	17506	15017	0	6563	0	0	2612	0	0	0	0	0	404	0	157852	10294	15401	1949	0	0	0	0	0	0	0	811678	153209	4012101	433490	188358	64773	100798	790970	1742594	110315	115057	1198299	0	3253	7502	13441	150328	0	636632	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella_freteri	780506	22012	2660	196579	0	0	0	0	0	0	0	0	9526	596	2256	2229	33657	5149	15990	0	40884	14078	69706	8876	48967	1762	32643	386	19236	26033	41586	5709	9678	13424	29345	29674	0	0	122475	45024	0	326721	32459	146861	5134	16293	6920	14939	89128	13458	9985	0	0	0	0	326	41009	16310	22885	0	63750	149204	0	55481	3662	21598	0	0	56010	0	1244441	33371	211380	37990	28475	39936	0	0	0	0	0	0	0	71174	2744	181070	79329	1809016	2394	190	6090	1594	14358	24333	8947	108677	2713	140627	1639	43866	0	61545	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella_muris	88222	0	14943	112571	0	0	0	0	0	0	0	0	33681	2657	17352	13552	253341	24202	191014	0	64807	13208	122430	3509	365238	2130	29096	0	260285	225606	1054276	202148	81842	3904	105876	446287	2629	102777	341931	162983	6923	177300	41118	176432	63527	1071856	171799	374641	341942	44944	112730	0	403	0	4732	1324	100511	5445	88830	14191	146706	122766	0	178245	1836	108548	4156	0	41661	0	271810	2605	274290	6824	108339	67089	1560	0	0	0	0	0	0	447223	17209	1343923	131585	70087	9113	21482	134752	12701	4088	4180	75352	472860	10297	971689	26096	74718	64	254337	171	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB24127|s__GGB24127_SGB35930	0	0	0	0	0	0	0	0	0	0	0	0	14105	5426	8833	14122	101179	33274	54135	0	312012	261576	15352	12198	343092	193355	159163	38216	1560	6571	13664	2351	7678	904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11330	11669	10357	212640	127051	623897	367468	249	407530	81224	1147752	148008	0	369716	19132	0	0	0	0	0	0	1362	0	0	0	0	0	0	255692	0	0	0	0	0	0	0	0	0	0	0	500512	44330	1802369	106237	305932	2887	55115	27	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB27898|s__GGB27898_SGB40333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173256	1033484	854	26075	538940	213076	2425	156209	148992	186163	76709	4257663	205693	1226544	0	0	0	0	1688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	0	0	0	0	0	0	8300045	688773	69242	33037	128445	0	0	0	0	0	0	0	0	0	0	13	0	11	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB27903|s__GGB27903_SGB40338	0	0	0	0	0	0	0	0	0	0	0	0	478561	108506	148171	35744	227313	79974	166933	0	1436602	1394502	150593	4994	650593	25778	1195528	1749	275	2170	3598	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411167	418524	300837	919763	185409	1258962	271196	437	409842	61955	494326	2037	0	913389	0	0	0	0	0	0	0	10593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4391923	117797	4545528	122797	84771	1390	456514	3186	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB30621|s__GGB30621_SGB43756	0	0	0	0	0	0	0	0	0	0	0	0	9574	0	1148	0	5602	0	1942	0	2	0	11291	0	7639	0	390	0	0	0	0	0	10358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16565	2636	0	57	0	0	0	0	171	0	4856	0	610	21370	0	6937	0	4834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	27848	0	3532	17	9589	0	12314	0	8854	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB3583|s__GGB3583_SGB21441	0	0	0	0	0	0	0	0	0	0	0	0	17600	0	0	0	6698	0	2765	0	73109	4798	13104	878	115567	12909	225322	0	3238	13723	40432	10252	5690	55081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391363	439391	0	789	0	0	7870	21602	182905	9818	115202	37827	448240	27488	0	178522	25022	225621	14957	0	101742	1540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15271	0	0	0	0	0	260242	254315	25861	144622	212656	629178	43879	1865584	15309	75943	0	703813	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB46152|s__GGB46152_SGB63920	0	0	0	0	0	0	0	0	0	0	0	0	24929	1338	8410	500	7090	0	3049	0	6846	1441	867	0	57588	0	1387	0	5931	13315	29636	11185	23747	2226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2349	5120	1493	8743	1525	43662	7990	0	14457	0	31378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39015	4575	0	0	0	0	0	0	0	0	0	0	29731	3305	198378	0	5649	0	74933	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Heminiphilus|s__Heminiphilus_faecis	0	0	0	0	0	0	0	0	0	0	0	0	85777	10771	60871	155697	212411	76649	86771	0	7083	18535	7427	0	51951	448	51052	4816	19129	30991	55235	18360	142081	142979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25658	15205	41871	14353	42458	71975	221552	0	212631	3613	387757	13676	0	9507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71386	0	0	0	0	0	0	0	0	0	0	548165	1613	14008	29882	99159	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculaceae_unclassified|s__Muribaculaceae_bacterium	401883	0	7827	172851	0	0	0	0	0	0	0	0	70692	2328	18685	3180	61996	5729	63640	0	93365	29195	91497	13952	56382	0	71714	3698	175623	102725	216113	38790	55627	26306	252951	203323	576	19236	197916	31056	0	95853	24889	68726	39859	122646	71678	117044	243952	204479	57535	578	0	0	819	2852	92643	20501	88825	3970	122579	147343	0	160370	20	178847	0	7816	280187	91	1658511	46058	322293	7933	184031	155757	0	0	0	0	0	0	0	419624	34414	194708	77904	677156	1717	0	35191	22140	80091	105561	100240	322800	7531	328737	14803	42761	0	188673	0	38787
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculaceae_unclassified|s__Muribaculaceae_bacterium_Isolate_013_NCI	0	0	13407	106388	0	0	0	0	0	0	0	0	17619	6840	7401	2512	32938	2388	13424	0	64470	12626	6368	0	53184	0	43201	0	13257	23680	58679	19249	35734	28182	7482	37935	0	0	18468	5976	0	17801	2130	17275	0	3623	247	207	100751	98104	9324	0	0	0	501	2400	11344	0	48061	10382	63946	41061	0	20695	8478	21953	0	0	41266	0	1852061	7631	22348	5689	51392	28499	0	0	0	0	0	0	0	39305	11996	54217	760	35578	659	1460	31972	94558	16326	56240	53066	102121	4006	234867	7537	27239	0	247800	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculaceae_unclassified|s__Muribaculaceae_bacterium_Isolate_104_HZI	0	0	1	117749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75374	970	140	3129	6537	799	0	1092286	29502	222580	332820	32123178	874476	712165158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42388220	236163	1327	1490890	17	0	0	0	0	0	0	0	0	23088575069	0	17244	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
