	GnotoExpt-FP569-S85	GnotoExpt-FP617-S313	806rcbc423-S424	GnotoExpt-FP562-S78	806rcbc481-S386	GnotoExpt-FP552-S67	GnotoExpt-FP610-S306	806rcbc179-S276	GnotoExpt-FP461-S682	GnotobioticExp-FP-209-S73	806rcbc425-S330	GnotoExpt-FP456-S677	GnotobioticExp-FP-197-S61	GnotoExpt-FP472-S693	806rcbc394-S299	806rcbc474-S379	GnotoExpt-FP455-S676	806rcbc432-S337	GnotoExpt-FP539-S54	GnotoExpt-FP558-S74	GnotoExpt-FP616-S312	806rcbc393-S298	GnotobioticExp-FP-196-S60	GnotoExpt-FP564-S80	806rcbc401-S306	GnotoExpt-FP474-S695	806rcbc479-S384	GnotoExpt-FP570-S86	GnotoExpt-FP479-S700	806rcbc400-S305	GnotoExpt-FP551-S66	806rcbc436-S341	806rcbc426-S331	806rcbc480-S385	GnotobioticExp-FP-186-S49	GnotoExpt-FP618-S314	806rcbc430-S335	806rcbc469-S374	806rcbc173-S270	GnotoExpt-FP557-S73	GnotobioticExp-FP-190-S53	GnotoExpt-FP462-S683	GnotobioticExp-FP-198-S62	GnotoExpt-FP540-S55	GnotoExpt-FP466-S687	GnotobioticExp-FP-208-S72	806rcbc431-S336	GnotoExpt-FP600-S296	806rcbc171-S268	GnotobioticExp-FP-191-S54	806rcbc399-S304	GnotoExpt-FP545-S60	806rcbc172-S269	GnotoExpt-FP484-S706	806rcbc438-S343	GnotoExpt-FP534-S49	GnotoExpt-FP467-S688	806rcbc178-S275	GnotobioticExp-FP-179-S41	GnotoExpt-FP533-S48	806rcbc467-S372	GnotoExpt-FP612-S308	GnotoExpt-FP460-S681	GnotoExpt-FP486-S708	GnotoExpt-FP478-S699	GnotoExpt-FP454-S675	GnotoExpt-FP468-S689	GnotoExpt-FP599-S295	GnotoExpt-FP611-S307	806rcbc407-S312	GnotoExpt-FP546-S61	GnotoExpt-FP485-S707	GnotobioticExp-FP-204-S68	GnotobioticExp-FP-202-S66	GnotoExpt-FP605-S301	GnotoExpt-FP480-S701	GnotoExpt-FP538-S53	GnotobioticExp-FP-210-S74	GnotobioticExp-FP-184-S47	GnotoExpt-FP550-S65	GnotoExpt-FP563-S79	806rcbc437-S342	GnotoExpt-FP568-S84	GnotobioticExp-FP-203-S67	806rcbc406-S311	GnotobioticExp-FP-185-S48	806rcbc473-S378	GnotoExpt-FP556-S72	GnotoExpt-FP532-S47	GnotoExpt-FP473-S694	806rcbc468-S373	GnotobioticExp-FP-192-S55	806rcbc177-S274	GnotobioticExp-FP-180-S43	GnotoExpt-FP604-S300	GnotoExpt-FP544-S59	806rcbc405-S310	806rcbc424-S329	GnotoExpt-FP606-S302	GnotobioticExp-FP-178-S40	GnotoExpt-FP598-S294	806rcbc395-S300	GnotobioticExp-FP-372.fastq	GnotobioticExp-FP-384.fastq	GnotobioticExp-FP-377.fastq	GnotobioticExp-FP-304.fastq	GnotobioticExp-FP-317.fastq	GnotobioticExp-FP-306.fastq	GnotobioticExp-FP-305.fastq	GnotobioticExp-FP-366.fastq	GnotobioticExp-FP-371.fastq	GnotobioticExp-FP-365.fastq	GnotobioticExp-FP-394.fastq	GnotobioticExp-FP-312.fastq	GnotobioticExp-FP-318.fastq	GnotobioticExp-FP-370.fastq	GnotobioticExp-FP-383.fastq	GnotobioticExp-FP-378.fastq	GnotobioticExp-FP-310.fastq	GnotobioticExp-FP-322.fastq	GnotobioticExp-FP-364.fastq	GnotobioticExp-FP-382.fastq	GnotobioticExp-FP-388.fastq	GnotobioticExp-FP-389.fastq	GnotobioticExp-FP-311.fastq	GnotobioticExp-FP-323.fastq	GnotobioticExp-FP-316.fastq	GnotobioticExp-FP-396.fastq	GnotobioticExp-FP-324.fastq	GnotobioticExp-FP-390.fastq	GnotobioticExp-FP-376.fastq	GnotobioticExp-FP-395.fastq
806rcbc426-S331	3.7169895207071724	2.0471250539112837	1.8372320341784607	3.9198561067673316	1.7426007684738418	4.345180338258363	2.5170219256646003	1.7198960152110163	1.9314537571042951	2.843125868413246	0.46633677078594027	3.2681825255258365	2.4201467131383807	0.9977631860270126	2.781337581519921	2.1425284587152182	3.449658623858914	1.558163058923177	2.6841357570956963	2.983789976106583	3.5430661520346978	3.0286943422867925	1.062397191178668	3.742727450622025	3.0873294018255923	0.9282919277925467	1.9949857753358584	3.2607547672156767	1.1013227355477049	2.920526625141064	2.7134543069794423	1.7988514537252989	0.0	2.1189560844555073	2.2542096234130784	1.6608006300057117	1.422618674572501	1.8364419233496074	2.5342225557445346	3.726229524532979	1.5056571189748962	2.9308525761708193	1.9175526375626186	2.3164300078987243	2.074251007533608	1.4787812341172903	1.7854503825725776	2.633564915046071	1.7162349980101996	1.6607849144481872	3.0760488479037194	2.058158059070567	2.028090114259604	2.0557659801132253	1.7279754344270013	2.079309566230274	2.4645526418839547	2.4329102494621635	1.544342135905514	3.087511638465525	1.914811071815338	1.6362586432468236	2.9760558824313894	1.4382810955671173	1.093288810600068	3.8671651900351005	2.225270545177151	1.688296262703561	2.182305383562943	1.7915976322797258	3.684805948791653	0.8376476299138793	1.1940258354828057	0.2588342797249382	3.1558176721856057	1.6251326493072515	2.4658434820261665	0.8520729417674946	2.358778495472117	2.734569682956677	3.3513150875768165	1.8509580536814805	3.7835404799878884	2.713431126644367	2.0364856695333065	1.8193260362836141	2.2371375854362845	4.099388671426929	2.0632197247995383	0.7070528213373352	1.6846082670926505	1.9860031212804792	1.170916534332708	1.873928876276107	3.758259491610436	2.6071715591889855	3.314870041187195	1.4928849468599503	1.9244387778776242	2.005771026607521	1.7375557026985429	2.5269229802886417	1.4806565558055453	1.001567767349255	0.45019008571053626	1.0856780903221188	0.8204830773825275	1.198477904336629	1.1742584531307703	3.022405605706467	1.0702938349020024	2.730569534386192	1.8178080686175693	1.3017881057045748	1.655456199246448	1.0221547205131976	0.5891384352536179	0.7985131797849192	1.5204849890312517	1.3563153745502254	2.8903310325949447	1.6561459355755015	1.3468374482009149	0.25162707839949305	1.199340396207917	1.7336663763137663	2.152960574442572	0.10623917879752227	2.034401770292262	0.17628472558868752	1.667196326964297	0.3738690705680861
806rcbc480-S385	2.7024941330955685	1.1273128461926807	1.4618291248278663	3.7144450938569262	0.4166055603441339	3.6477928188876714	0.8795948668055172	1.4976097913937074	3.2157342145834424	3.852076669489466	2.267967885526691	3.0480600561936417	3.3710634071618473	1.5946474221144673	3.417542321391623	0.34958883090253856	3.7902757889195184	1.9015921506743303	4.111564560723772	3.1591854287612975	2.285238246000286	3.3505975601102036	1.5614500105305422	3.8909861020645957	3.829265867961741	1.612929373684395	0.1250230869791482	3.1881128836945405	2.733134911108113	2.542747383480775	4.1394379351059625	1.3527168792143076	2.1189560844555073	0.0	1.6716267172337471	1.42844548539043	2.0610476108259936	0.3255026285691619	3.0615758304384633	2.7128258755338623	0.6837098623146033	3.6350287631935854	2.730871571243309	3.5208380660473164	2.6516413016901415	1.9700539439470182	2.545326136393304	1.3453946629809301	1.336056219494462	1.1862063035834665	3.617472972015921	3.072701623669502	2.5705241117172326	1.7727849941884195	0.816040624672186	2.9115823494502564	3.039812130294897	3.0763023039429176	2.8628563265110274	2.582492484560044	0.6027978242758936	1.2805318355875837	3.324875586531761	1.8482561734770468	2.042859217872495	3.8541807034322315	2.559768546303776	0.5337469822309384	1.4393915988303005	0.700824181424329	2.845527744524817	2.020709842403898	2.2848725622495043	2.1430668225138367	1.589958868518096	1.695232067205716	3.8718352444003243	2.3667890302796812	1.8049743336982156	4.193641620648268	3.389288385486654	0.9182412602162793	3.5187321357174772	3.5566630178308083	2.0143294977377715	2.5427003847757295	0.6101283177138818	3.822423190376805	3.6427623402932574	1.6383549613608395	0.5006435590876901	0.9786603246669487	1.8408162676432052	1.7134457566757548	2.672475952559571	4.201473001790155	3.5880244051422303	2.29161645212702	0.8355771016039567	1.6483750763407115	0.48932915721924414	3.4105830416860967	2.0031218702559395	2.895497218773218	2.385037376588232	2.722190064521301	2.5944179746298097	2.6211759667374164	3.0737224328990345	2.643170000603579	2.001303636733057	2.0960391137283585	2.1412268765527713	3.0150568080724933	1.996787556697727	2.3492473158134937	2.2020018634937086	2.0719694363557157	2.595362117456285	3.165640290112768	2.7007114204329112	3.181599472087225	2.101950957559852	1.9103247525428166	2.8349214567836	3.7386720150224133	1.9729210863739435	2.1755643782051095	3.954871442369301	2.1378503954293775	2.360014751783111	1.9477626387594773
GnotobioticExp-FP-186-S49	1.483770950587559	0.7950586336186731	0.5169720126457805	2.149197115305575	1.7380562611268195	2.2592776108814787	1.2029319897487494	0.5672462328584921	2.172269411464545	2.54053131406755	2.3317977585679417	1.4768991816688677	2.0703710210524	1.315850861914874	2.0853628133364337	1.3652506138231275	2.2084821230101706	1.2342342613792763	2.985091631280396	1.6404974624944055	1.413724442438303	1.872450622188482	1.1936939845974468	2.3533303636250777	2.457403179565778	1.3932180088185706	1.6402445359632056	1.6655459531469792	2.09569170674118	1.1298691454862153	3.023376158646555	0.9427968912317295	2.2542096234130784	1.6716267172337471	0.0	0.599609876048343	1.374044864699761	1.538913088329339	1.7369083236183434	1.4871348380527187	1.3561140628534276	2.2241212027898762	1.5299274417386959	2.3537645078476657	1.4368899582444783	1.0972454660854818	1.4538160370292026	0.9812138801619626	0.9171627459015309	0.8416675690584289	2.143772305090809	1.907571398960575	1.3166524715929697	0.7382110061622925	1.1917773652900592	1.6552388828014701	1.5826551760196053	1.8387840914027929	1.9918874228070815	1.018147697559292	1.1610532962918054	0.6820929867288726	1.8327707313387396	0.9791969190707812	1.4916052821209775	2.219642045745262	1.1093307694357764	1.7961333680311111	0.8762239493977393	1.6728135363510837	1.4606332040880374	1.7216218007261426	1.5546159520244685	2.448302578904162	1.2666052860031636	0.7121499945536695	2.742549775074242	1.904837930697841	0.5589680314368101	3.075310496421859	1.8619926495806989	1.0690889513891624	1.97634953510645	2.1666888871664685	1.1892147390392847	1.3442575843139175	1.1490932186539937	2.2894844722867465	2.736344185313582	1.6460945497600366	1.3861928209835863	0.8886732027024854	1.2399698896272429	0.4319301287412542	1.659328035550765	3.1797000365967585	2.073529431438674	1.540950288241525	0.9476877373190442	0.31439170898782676	1.3256153511808308	2.1434519012093016	1.2971066075930358	2.436561242846818	2.296538954269049	2.122305862251056	2.2057706008110203	1.883595513934918	2.6401765453010513	1.1478912880818428	1.6013387105544812	0.8108558090282721	1.095885504946408	2.443233299671128	1.0310740047504614	1.8466036147480709	1.9296011783273075	1.677815209908803	1.6560003618436234	2.531558105695618	1.1851683158559267	2.285176371393756	1.279689176148911	2.0288580974257044	2.291077170977853	3.25768739920792	0.7212062751137469	2.2334150122707594	3.279330945932624	2.260799804014555	1.4453607138144098	1.983898106820793
GnotoExpt-FP618-S314	2.0726988034227003	0.7171681102404714	0.3098728546819443	2.5896801619363536	1.3592309899033281	2.809466226995305	1.2620849194497004	0.18717305511358898	1.9290995526457242	2.4991000356433433	1.760735398356656	1.8995309942057288	1.9987902218549725	0.7459267236785404	2.1275644636140325	1.1910270903348386	2.4610741081250764	0.9078117132587329	2.802493899246547	1.8875098473719156	1.934240571146386	2.0653358037441145	0.6049561801292218	2.6620421193406947	2.511369400535272	0.8208000742146893	1.3572304237415533	2.014757432482599	1.6495270188856914	1.5173735513415263	2.8403403718219558	0.6988353495430153	1.6608006300057117	1.42844548539043	0.599609876048343	0.0	1.0054191486841004	1.2115071205937464	1.7746333899529159	2.0790057345836606	0.9167030352072475	2.2872362236353934	1.3759909966752042	2.192372162845922	1.3552664421725777	0.7407507139649476	1.251462135479208	1.2061079320796853	0.6162111426453049	0.4579892366783442	2.2790892297904772	1.7447314913800496	1.23870354572882	0.7460128504335907	0.8602538222923005	1.5442159265187	1.639921104341015	1.812840514309244	1.659728329187324	1.544660972677661	0.9134882102195299	0.18260916663633375	2.018506406051254	0.5673974113372305	1.017791695503647	2.6210148492759133	1.1758552063972436	1.398113730936673	0.8912789667549154	1.3257483623636208	2.055719967637213	1.195484458129319	1.130560016642642	1.8498691410730372	1.6388966791694064	0.34437666104473796	2.5498531359934957	1.405425261571605	0.8535342891872161	2.887808559137005	2.181913827748108	0.8145226763470524	2.423944504188814	2.1723099153275425	1.0946082296682562	1.1734415230356046	1.0731277512260409	2.7463186128112236	2.438057215311793	1.0624310147127864	1.0154094182286075	0.7333136602045093	0.7453691287528826	0.32934970759593973	2.181669537633849	2.9380344762790433	2.3140411630595357	1.2059267047189148	0.7418541190036394	0.4066184718145451	0.9796027914618783	2.088059078548587	0.9468649708317601	1.949381375155673	1.733980983001206	1.6707520458946932	1.6992822518114992	1.4681102339920684	2.162785114741982	1.582753395936385	1.1207279211721954	1.22367304421804	0.927931808786124	2.0089822387979956	0.7703104081884776	1.3781650107983374	1.3819701758426761	1.1473547552103198	1.3424592482654727	2.1024104048810304	1.5454240072935799	1.952464346393175	0.8872204746671671	1.4327769034604745	1.8478715525477447	2.8041295104466974	0.8226231092549205	1.6453284485332798	2.8846874216014324	1.6699161135954668	1.1854494912411087	1.3985894780641777
806rcbc430-S335	2.603355060196986	1.249474253370322	0.9447717905281973	2.602368387374078	1.9053598069148647	3.0583050678441626	1.9011020347839451	0.8932560459784126	1.2591117175445938	1.8865720815997944	1.2525058128668074	1.9684070894032841	1.4606420087358007	0.6554303388296461	1.5449111107995226	1.8596845138651577	2.2261255333256087	0.252011641439828	2.133043454050175	1.6672270288756073	2.475974164250951	1.7218377928103978	0.7918297496941381	2.4186532742932982	1.9311846103628418	0.6809396814948564	1.9633679186799007	1.9129026023570417	1.1716874517854428	1.5917251283392244	2.1423573129836684	0.8755114212862042	1.422618674572501	2.0610476108259936	1.374044864699761	1.0054191486841004	0.0	1.8621492121860477	1.2427850130541944	2.6230121652698104	1.5142012274477492	1.779821174261944	0.8695761289355763	1.5442762552939464	0.7913167625480177	0.3295697657622606	0.6130540985688869	1.7409123844158378	0.8337848774161072	1.3871892630199523	1.862716847260715	1.111040319175018	0.7800998617515402	0.8493671643469349	1.2785424713516276	1.0456270804821668	1.3566606629313116	1.1676042319833166	0.9207479905048717	1.8938474435433756	1.7354551205721158	1.1345485826417068	1.690674666721448	0.5042469330430976	0.3545330106453365	2.6224265200043364	1.0485031555926627	1.798055727101391	1.1610958411786803	1.6023197328439642	2.576473997018115	0.5969442137572452	0.5083588384164361	1.623395741925976	2.334124566593885	0.7093938181714026	1.9431094082076925	0.8034542269587329	1.2060952050431712	2.220121989216089	2.0084550208759784	1.2489966547792497	2.4566978162382123	1.688704911261748	0.6905107634086678	0.7761646219413573	1.7924075468836127	2.7656750214577084	1.6982100241292966	0.8691909708428717	1.582657798353382	1.6930959968316175	0.41805652930504134	1.0671033742225962	2.5624129446820603	2.2629620912820028	2.0096100343352554	0.23195538159799098	1.3680984489837655	1.0608044968918398	1.5887033064436207	1.4447407613613763	0.09796163336852268	1.4521961554669192	1.2313102342820228	1.054126681391196	1.0828892498194582	0.9159774183504621	1.467909591924221	1.722186478903227	0.37845187670247216	1.5046681128775794	0.45421885481459195	1.2391338341345066	0.3781126072804933	0.6080396996315316	0.9174005979483428	0.6683204832914118	0.6740158805262555	1.5561212352119222	1.5691222178606374	1.5264332485436272	0.34923891433467197	1.3151419764358676	1.0571653637047356	2.130670066748488	0.894635386504132	1.390447376668397	2.292882130205059	1.5144559180905461	0.34348025320900727	1.0721239872095056
806rcbc469-S374	2.717080385334816	1.0697481508662103	1.3002711190825738	3.6358284965582266	0.24154970701522055	3.6413202161353446	1.008420926678673	1.3053058698553355	2.968091617054854	3.6410488427681424	2.0190540215239636	2.955606461463892	3.1499390892482397	1.3403040408898832	3.250416776566665	0.4557384748537939	3.638810330633574	1.7301894594501854	3.8612299181779526	3.025171095005445	2.3563795015646174	3.2081195854399573	1.287039451773751	3.7789230734497594	3.6539459636608416	1.3569395549184762	0.23336548489050174	3.089803263465949	2.444254285181892	2.4751754647827804	3.893231994457275	1.2447933150542037	1.8364419233496074	0.3255026285691619	1.538913088329339	1.2115071205937464	1.8621492121860477	0.0	2.8963180010166147	2.7248781222752703	0.38748241132920647	3.452282379575271	2.508072052714692	3.2839370008562514	2.4653771200079513	1.7553589638862024	2.3334216151559093	1.4091773007531125	1.2051980749877387	0.9314871459486387	3.4502407905657315	2.846473168851444	2.377044210104581	1.6582462653895769	0.7198020949623098	2.6910046776485212	2.839465215538343	2.9050285340190607	2.6139256230396124	2.5065460961606205	0.41872214028323995	1.0510163995847934	3.1748106227674495	1.6194715603521823	1.803850542620239	3.7394094991029996	2.3715141058559888	0.4584138427125258	1.4009497141684355	0.7079778855094504	2.821324331052769	1.7764009533480243	2.032798041005873	1.8745896891431086	1.7062783289088013	1.4860771922818907	3.6138322861502723	2.0992300540546545	1.7244331926067897	3.940638560537243	3.2813844070867293	0.8504990500093207	3.4475064078495268	3.3482070152243324	1.9077089529693885	2.3169597063113896	0.670064476513546	3.759351531826978	3.3845087233358195	1.3790899198986852	0.29692626640567454	0.7954235737764324	1.5984625712022489	1.5119556356263617	2.731599999469495	3.937117383880118	3.454750294771055	2.090750788553024	0.758348658239052	1.4901573012092286	0.29882286112998063	3.2115800685563927	1.8126383993985509	2.602099643792029	2.1164125489637	2.4468486263403855	2.322136910976041	2.3473820812376323	2.803000145668835	2.569061523663606	1.7795574997745982	2.050942188186031	1.966937388754314	2.7552109218362637	1.8057870856130434	2.104345586331646	1.9269892827703912	1.8061563683836055	2.353276383852595	2.8747673259676954	2.601318057866464	2.8918867299768034	1.8672247908539672	1.6182888901088037	2.581204839890303	3.457767046913821	1.8465170792537864	1.8881231104870915	3.661580400697402	1.8434499865403942	2.1645052329537817	1.6803919880288476
806rcbc173-S270	2.355940461306226	2.0019057804001	1.6406161482574333	1.6366633560339547	3.001182621223538	2.3682875738207416	2.6112724022424105	1.6320465450019288	1.10856522347196	0.9674069023414685	2.355192086847959	1.2106333411906138	0.7235367317261573	1.82258757834879	0.3603215677640404	2.779885993425624	1.0524650509474593	1.2919429369041038	1.6310823363027174	0.6369199285485023	2.472115428127472	0.5416777957393727	1.8586657917262894	1.2512540456234427	0.7729769963340561	1.866393718835436	2.9893901130339304	1.000254529284061	1.7770512947318204	1.1908827882730417	1.6287152894830301	1.7443653808699247	2.5342225557445346	3.0615758304384633	1.7369083236183434	1.7746333899529159	1.2427850130541944	2.8963180010166147	0.0	2.375602536712571	2.5821443572802942	0.6175583733785729	0.7152849875907813	1.0398111729947794	0.4813390189644588	1.2256240626446657	0.7565225571157468	2.2395279700680555	1.7430998814626915	2.219020457468423	0.6422598100153191	0.7374079782358113	0.5796345010279916	1.330667422373629	2.2844151695379793	0.6365491351734525	0.5779283928397122	0.2094962179326827	1.2056623446535941	1.519781880276141	2.649430292672897	1.9563422898847722	0.5191670085787994	1.3686631376160585	1.4797732530479577	1.588602961691245	0.7217233627575441	2.9262624590678175	1.7776575974565108	2.685042848676889	2.2280453017165724	1.7553872808097226	1.347928074183127	2.76367177259873	2.7000016532087017	1.4510518307326037	1.5227147123532254	1.721854651682709	1.4731204849599722	1.729195961050994	0.9695689777532398	2.1771583214540597	1.557970286167152	0.7236108760382756	1.1791698200590601	0.8356299788884074	2.61728101636179	1.8121687973931773	1.6151731368390148	2.0824248463326187	2.63379968606933	2.4750486559065945	1.513383755767899	1.5827010959719303	2.350921760827332	1.9389568546345008	0.8216897031531625	1.114832411493821	2.2442111737289094	1.5493695742289444	2.613364806477955	0.5460023499563696	1.2374096637985965	2.1214851346813757	2.2578464059092087	1.702706977073712	1.9232719196276804	1.504795710397683	2.0913425307426596	1.2455462687619694	1.5784836829876383	1.491094350175789	0.9439412778329803	1.7668546229242712	1.1154600264285195	1.556259652993977	1.953544112886198	1.7422859910850863	1.063354593432637	1.9990353835335994	0.9917781907078596	1.7132089434194289	1.2488398065007882	2.445489985910793	1.688764799944238	2.5388014009212996	1.1502891704638818	2.4726796962206703	2.494402662979919	2.598557571099323	0.9152335063758312	2.2341754065725117
GnotoExpt-FP557-S73	0.05190652575461193	1.9087348694464248	1.9051151743735948	1.5901755057636808	2.9493602782781227	1.07177708428909	1.923452744888968	2.0083337772402783	3.2278779669427395	3.1933732758248663	3.7520443326826936	1.3022697329398512	2.875513223553052	2.7532869547401733	2.6217380173157325	2.381861885775011	2.281680070648968	2.4500598535593268	3.8629804759500894	1.8893541105259504	0.6434458646813637	2.154776953204474	2.6645203889006597	2.1748710032609604	2.9034018716700705	2.8297390905406	2.738914239529729	1.597957214453886	3.43967838634687	1.2509168026433537	3.891445236474173	2.135692932644385	3.726229524532979	2.7128258755338623	1.4871348380527187	2.0790057345836606	2.6230121652698104	2.7248781222752703	2.375602536712571	0.0	2.68425182590324	2.7170785935763404	2.5698821414381627	3.2589882728448902	2.367672805488633	2.4061912124888996	2.548391614719687	1.5348709603420494	2.1705624469309908	2.261077667085506	2.4995109133385065	2.8761984487758396	2.294377263999842	1.8169851108882444	2.402277292924255	2.6097269335577167	2.3055869866314	2.554568014024354	3.176080186151562	0.8802260234017832	2.3620755896174286	2.1486536696586467	2.1571329719759498	2.3594080555365458	2.846595917594134	1.8495659763410344	2.004273735232028	3.001325362242921	1.822801894869949	2.8043194573374213	0.3303766551975863	3.1061641444673476	2.880327368402554	3.9182143026075087	1.278110306845388	2.1207397634340452	3.6744068616292735	3.282364211461401	1.453827221429402	3.9558455875507716	1.802767752234488	2.2333987191105713	1.4308865065452216	2.813442120215919	2.1372924475797874	2.4575472546867623	2.1159458752809512	1.6009404499501732	3.8159610782950395	3.0848151156026273	2.626926819078709	2.1303115987171433	2.6358674606483117	1.8821854026043916	0.6576876329003614	4.150515038908779	2.1741637697781417	2.7349520646190646	2.124022128075859	1.7217143391903884	2.553535556961935	2.873265632919243	2.53658140690704	3.8115618019031148	3.7249911188756992	3.4523463242096515	3.5830374186233054	3.1953728823986607	3.9696170743449275	1.1410216788445309	2.9361977548678873	1.1689376614410454	2.2174925902145457	3.717549171768574	2.266984473354258	3.1758915791757887	3.35467981699797	3.0885330000496873	2.8591571163509397	3.8349954164810645	1.3866573062136665	3.4974841395273284	2.6000954905985236	3.5073179282528346	3.5770473379003214	4.550450645009232	1.7310726280167243	3.7047976160322107	4.507460221687712	3.742387653520424	2.5791640518601584	3.4315934746860313
GnotobioticExp-FP-190-S53	2.676003210993118	0.939992849060534	1.0435345884308747	3.4400054842240295	0.4573521514047873	3.5401778941250925	1.1248425973689535	1.0168667622819536	2.589992996489618	3.287848976360966	1.683905735448526	2.749854382815919	2.795088580006225	0.9607120122093088	2.930942320844671	0.6664185634671649	3.3583416728929016	1.4083216775413208	3.481618146860235	2.7574169029472015	2.370181316520772	2.9241476300949305	0.9029248044379523	3.5285473095472084	3.3276483013363976	0.9777469780874105	0.5740809888786429	2.8621762481867825	2.0580820282935783	2.2871259098353347	3.5142347070946127	1.0150594214899948	1.5056571189748962	0.6837098623146033	1.3561140628534276	0.9167030352072475	1.5142012274477492	0.38748241132920647	2.5821443572802942	2.68425182590324	0.0	3.1258979311455697	2.1531549039027476	2.912831263645745	2.1344890014351674	1.4044660227008716	1.9806355916682417	1.4117557534984138	0.9524793345823407	0.6816051937944174	3.141919093050782	2.4831205985646423	2.045553582677545	1.4179573816658102	0.5702324038381815	2.3384029820897902	2.5154260797150005	2.5801225454438774	2.2329646611250706	2.344756924926397	0.45450754081692557	0.7642202984493618	2.8861232423839778	1.265818699205331	1.4291277595746703	3.5135489091561256	2.0632744925972086	0.5500535722295192	1.2537398628824383	0.7160428770362844	2.7429109293314884	1.4050853729007569	1.6518895804859315	1.576882947938567	1.8045722091318783	1.1647620398193468	3.233862115864195	1.71624328947029	1.5416156461577795	3.559867904743661	3.03980806151887	0.7160935182706424	3.2592119342831682	3.005509662530254	1.6495514245606977	1.9644372876319527	0.7886020240272605	3.57796830880189	2.9995129995554293	1.0133297501598313	0.24893109715616293	0.7181605922843135	1.2248945855815265	1.2371599134971238	2.7063268373256144	3.5516390519103984	3.181503376712291	1.738789310522202	0.656756634621677	1.2483911625993147	0.27424992274450455	2.86551766588522	1.4727422693093786	2.224009354226939	1.761115678100286	2.0608563867649163	1.9442488238892308	1.9602903470297441	2.427651456576223	2.3830765727480454	1.4173911980119374	1.9015074228688538	1.6488313846536973	2.3746419720731438	1.4754504613674808	1.7278554860278081	1.5499683834119256	1.4230392430737988	1.9783614899054887	2.4906355261950837	2.3813617023597153	2.5086099999168425	1.4989002811860181	1.277559239950964	2.2025721780777805	3.0838485063649865	1.5957765241155097	1.5474277857602876	3.2797199302318845	1.515873712187167	1.8187579502204418	1.3275002593112288
GnotoExpt-FP462-S683	2.703124272136924	2.588102253563128	2.1919577270203576	1.6500342768466183	3.5595612756303243	2.528038560244046	3.192251799148174	2.166113943571559	1.1680643910281074	0.5217537183555532	2.761147593766687	1.443640547276272	0.5991197894791378	2.330925693080554	0.35313887136077365	3.3563281865962513	0.7683590312998925	1.8696587655647667	1.3240163714703714	0.8414821162466087	2.9229523405712685	0.6094929137947308	2.3475136016124454	1.09894857025759	0.27829085362230227	2.370482364246393	3.561340315721339	1.2072479311834243	2.009803325449693	1.6434965294467534	1.3221293341733955	2.3434335599963987	2.9308525761708193	3.6350287631935854	2.2241212027898762	2.2872362236353934	1.779821174261944	3.452282379575271	0.6175583733785729	2.7170785935763404	3.1258979311455697	0.0	1.0549586275675835	0.9021063248023773	1.013512047196765	1.750079241278785	1.2114493976091993	2.8122285454922946	2.334528754723731	2.708041906800762	0.2782469979169178	0.8915540274320107	1.0818963414034646	1.9215040276166464	2.872454655539294	0.884559058967668	0.7202472749673056	0.6693562608595148	1.447589445833459	1.871018137873734	3.187856084586939	2.466958010951497	0.5735706680324636	1.8761052422125453	1.955585458835082	1.46564503438596	1.1396660999181711	3.499980046729324	2.378566490900379	3.280722786208949	2.5156626665315867	2.217700959309255	1.7588870793545908	3.169310989009974	3.223526587367341	1.9746329685141268	1.2780454831234314	2.08853170773605	2.028707456762977	1.4122215638809872	1.0650587010144337	2.7701226964725825	1.6501189291772	0.3596536272540317	1.7961514935892327	1.222773360944432	3.1895195218176093	1.8314312601341578	1.5601290712807931	2.5741912516727696	3.1993654997196757	2.9786937379620655	2.011786335162462	2.061399583339097	2.7582487689733783	1.6860657405329764	0.7239958515790699	1.622143445891209	2.822710679277197	2.071009100173724	3.178548822193376	0.459113928991555	1.7915800172459948	2.3323497039996965	2.6239772966373627	1.96445618733187	2.2346701478565993	1.784345892650494	2.2955606322186775	1.639219443409987	2.075459511910425	2.008840085178167	1.5213046541409858	1.9792474924982808	1.6714742956551094	1.9617326781488251	2.3446385578827096	2.1711238178246153	1.41142113821966	2.12180494651917	1.3901556097729602	1.7696784465527502	1.7265551863446393	2.8645076531835425	1.9598853204546347	2.595703248316611	1.723738544576613	2.8553530411801815	2.443662750630562	2.980105477863248	1.4390645579586192	2.673159545562056
