	Itg10FP457S59	Itg10FP455S57	Itg10FP456S58	SLCFP165	SLCFP163	SLCFP164	LYZFP317	LYZFP315	LYZFP316	LYZFP329	LYZFP327	LYZFP328	Itg12FP469S71	Itg12FP467S69	Itg12FP468S70	LYZFP341	LYZFP339	LYZFP340	LYZFP353	LYZFP351	LYZFP352	Itg16FP481S84	Itg16FP479S81	Itg16FP480S83	Lyz201BFP209S57	Lyz201BFP207S55	Lyz201BFP208S56	Itg02FP409S9	Itg02FP407S7	Itg02FP408S8	Itg20FP505S8	Itg20FP503S6	Itg20FP504S7	Itg22FP517S20	Itg22FP515S18	Itg22FP516S19	Itg24FP529S32	Itg24FP527S30	Itg24FP528S31	Itg26FP541S45	Itg26FP539S43	Itg26FP540S44	Lyz202BFP221S69	Lyz202BFP219S67	Lyz202BFP220S68	SLCFP051	SLCFP049	SLCFP050	SLCFP021	SLCFP019a	SLCFP020	SLCFP003	SLCFP001	SLCFP002	SLCFP069	SLCFP067	SLCFP068	SLCFP075	SLCFP073	SLCFP074	Lyz203BFP233S81	Lyz203BFP231S79	Lyz203BFP232S80	Vil102BFP21	Vil102BFP19	Vil102BFP20	SLCFP147	SLCFP145	SLCFP146	Vil110BFP120	Vil110BFP118	Vil110BFP119	Vil113BFP156	Vil113BFP154	Vil113BFP155	Vil114BFP168	Vil114BFP166	Vil114BFP167	Itg18FP493S96	Itg18FP491S94	Itg18FP492S95	Vil101BFP09	Vil101BFP07	Vil101BFP08	Vil103BFP33	Vil103BFP31	Vil103BFP32	Itg04FP421S21	Itg04FP419S19	Itg04FP420S20	Lyz204BFP245S42	Lyz204BFP243S92	Lyz204BFP244S41	Vil104BFP45	Vil104BFP43	Vil104BFP44	Lyz205BFP257S54	Lyz205BFP255S52	Lyz205BFP256S53	Vil105BFP57	Vil105BFP55	Vil105BFP56	Itg06FP433S34	Itg06FP431S32	Itg06FP432S33	Lyz206BFP269S67	Lyz206BFP267S64	Lyz206BFP268S65	Vil106BFP69	Vil106BFP67	Vil106BFP68	Lyz207BFP281S79	Lyz207BFP279S77	Lyz207BFP280S78	Vil107BFP81	Vil107BFP79	Vil107BFP80	Itg08FP445S46	Itg08FP443S44	Itg08FP444S45	SLCFP093	SLCFP091	SLCFP092	SLCFP111	SLCFP109	SLCFP110	SLCFP129	SLCFP127	SLCFP128	Lyz208BFP293S91	Lyz208BFP291S89	Lyz208BFP292S90	Vil108BFP96	Vil108BFP94	Vil108BFP95	LYZFP305	LYZFP303	LYZFP304	Vil109BFP108	Vil109BFP106	Vil109BFP107
Itg22FP515S18	3.421657771303454	2.2984868530746922	2.7884491490051726	14.86895374447465	14.136189826165825	14.717262276566824	6.171275439335113	3.4733853286751537	5.847137816841222	9.757280105629402	6.520408230583097	9.368221027497201	2.988331624788388	0.5646725430575771	1.7752203139080798	10.433704377774836	7.292981838590027	10.228577274777964	11.366874570227452	8.336879820601322	10.956041009483306	7.8546222259435625	7.079270848750526	7.327809373140552	15.225342863847693	15.676596636718108	15.470308456784116	5.60195976828851	5.405263747433856	5.191339043728738	5.85185628502257	4.052285679000186	5.27647144125381	3.026349839557278	0.0	2.023028477479676	5.310134622211002	3.4615263010384805	4.163468038356283	2.485618252133614	1.7511583128162407	1.0980696859543624	17.041283135294606	17.611845452228636	17.31214767717543	8.274705902360354	7.335973753619112	7.3457516797535956	9.207031670787991	10.513303931263758	9.32603548936953	6.328953255677788	6.826549987766568	6.151775911632749	11.68902379378938	13.178103749305421	11.97773091476181	6.9040745746253895	4.557225852025254	6.222493771296668	13.164476944657538	12.651911984699288	13.04674313308409	7.669228567063462	7.151822450409387	7.373463968573069	5.385526591517305	3.5503526355828052	4.425536057598574	14.094636032869898	13.6378892491865	13.997981993759348	29.535229805768882	30.459010201220934	30.14401564438802	24.527629559338013	27.046557884668154	25.68645870667097	10.344404397454706	9.861556037087684	10.098158565166846	10.328318286739576	9.937297016377098	10.15489907830617	1.6168528353591873	3.6728577177188546	1.88361643350605	5.854165470801831	4.907677776980104	5.340711262147543	10.561334792194105	9.903846957722582	10.141675900735208	3.655698316437965	3.0156988777969422	2.4714787608318143	5.741833126541493	4.262728194349453	4.598718162134298	10.64654594554627	10.058728786228269	10.32263520003413	3.1352546474194867	1.9511910057109212	1.8946549415191505	7.401261055993858	5.32048383007161	6.393862982959634	12.75996147244623	12.59164003354527	12.733093866085051	7.9835998172169225	6.9252216357586915	7.019105351799351	11.34515966884375	10.503051690299015	10.968035069439733	2.035157059065731	3.178079639805693	1.6073792564520353	7.885224338572558	7.541915491764908	7.168097486975618	10.458650012076088	11.003600929395356	10.590832081351751	6.959100560927145	7.294429722634308	6.545953051655415	10.452123477624504	9.71160018584044	9.911866039713985	14.878270959427361	13.425279981569561	14.38997451790745	7.526458709348193	4.52356468422148	7.129931682395671	17.08767447265277	16.999357318177807	17.290439723629195
Itg22FP516S19	2.604646177363701	3.238665528454042	2.381611032509109	15.148283747154686	14.468011090685039	15.038005456596931	4.255616759803223	2.2408921985757253	4.125612541129063	7.833412660995767	4.677939723737874	7.491666526263884	1.7772263266026174	2.3485334661764066	0.6117524994351147	8.4758454178678	5.43267882075716	8.347775658362272	9.375203075120533	6.33417688673556	8.957497736495318	8.263916510258033	7.933837535206713	7.916918074921278	14.173987766705075	14.747356103442117	14.42434780645684	5.365906943839429	6.268372129706357	5.28636616261704	4.29244958462562	3.196123345252906	3.76572075792026	1.4437434305432815	2.023028477479676	0.0	4.4479368120215765	3.542242545115824	3.3583495451457246	2.461356008054019	3.659815991556913	2.0546472648225014	16.42498397853213	17.018599692504072	16.690472514522398	8.555541769295932	8.149169342731051	7.835804460193426	10.236869466576056	11.927364961583095	10.556484292129833	6.503966679174583	7.854955998653487	6.630112835465638	12.724402408336926	14.525347724272851	13.172931412812458	5.483701716255011	3.966898849717691	4.894198514377017	13.305768868801353	12.895023361852827	13.237793279276692	7.6356184542262495	7.5720118458526375	7.4840157637300475	4.260777754168865	3.2785792657783146	3.313317934027319	15.544318286317582	15.33819858937145	15.59109167501646	30.5139180545382	31.555175951846397	31.19491064802394	25.82660579913392	28.460000992394118	27.059119983640553	10.160506135210985	9.904509376634937	9.983407520946436	10.064681511185999	9.91014212751085	9.959386298415854	2.749120324395337	5.5187387148869105	3.5037953007722784	5.150444440696399	5.399791057692518	4.9144560591087805	10.354050107383287	9.899816327246443	9.99324297755812	4.0046134284533865	4.649491722588256	3.44969144629586	5.3772452954119885	4.743223180598029	4.417135332457918	9.557815296012132	9.201868468634736	9.239299270707571	2.925520627299088	3.52946252796068	2.2942741965912545	6.094536544855897	4.478239679573847	5.025891502708572	11.508673029291554	11.529911177613007	11.487984637276515	8.219650887714526	7.695316325569558	7.459976042978633	11.666732726010984	11.016911729328289	11.378135410471351	3.2208736050919877	5.192629630583092	3.5081502398375757	8.300840311121428	8.564899257133328	7.835915611693025	10.444950533386066	11.642841250782956	10.775641588244286	7.446583637014178	8.462763547416612	7.321048496774392	9.699588707745626	9.176266973015908	9.170911660653102	15.68288569418035	14.396947258853032	15.29550950007164	5.572759424018095	2.771454131186242	5.267457882592885	18.66014767261862	18.76097859150448	18.976598006718238
Itg24FP529S32	3.2749221369982973	5.527761280364012	4.610453240832225	12.058046438504112	11.653300969185235	12.16416422651302	6.312209957625171	6.374523267053316	7.127939749570088	8.706981001726161	6.748319877757315	9.009613745591997	2.806006546668751	5.172027949700089	4.128123667008511	9.696092773845397	7.759324497915024	10.123739881511682	9.23936120408785	6.536578790435569	9.297583781249923	5.853641857558317	6.675905350424289	6.193736707936938	10.996524447647735	11.672558834771664	11.448078629058783	6.170971381489386	8.224036474361203	7.097973283352431	3.5533864289100676	4.020571384607564	4.292295627703455	3.13793142615728	5.310134622211002	4.4479368120215765	0.0	2.4521644439813852	1.212548780122406	2.9068242197746352	5.806074882206897	4.335270144033318	12.80762482151011	13.535084742301917	13.219804558512996	5.636699286588464	6.4044883528949565	5.4728468084795265	10.135607906034638	12.871676695748555	11.129069688229453	7.230011529806125	9.618290952447646	8.22445829148927	12.56717327612697	15.311485249141239	13.586975069750764	5.961676681310113	5.91902713385084	6.400642149269667	10.501816190946037	10.496558840120274	10.730498286474132	5.83422635332542	6.858770463824585	6.4288966517477535	1.3365083474782051	2.6355369139973863	2.1171130098608675	14.122457587899083	14.854512715361803	14.622080344777498	29.25291741016313	30.89222592733624	30.20332578678302	25.67231162132038	29.04325201893024	27.265481346858913	7.389704012740583	7.739627646537738	7.652172067569815	7.543414877764929	8.001549906035924	7.899457719689595	5.15075028772567	8.416575856027631	6.721445756463766	6.037951688476388	7.520540839367857	6.84311765966087	6.83360736891038	6.859161916382808	6.800075223105585	2.961002871597421	5.693062813429087	4.059331295337966	1.5253359738842756	3.1495297605390804	1.6775296804854987	6.062256408341483	5.9061086855238605	6.059264010777482	2.367509987227142	5.143090782549018	3.7371339343798344	3.1701318124935267	1.7856371049819804	2.679912280703908	8.425774837769975	8.525638597865333	8.666825586239451	4.98698097711862	5.646175984637605	4.755954947200091	8.687029953776001	8.586584871635432	8.749248683103339	4.330521550750945	7.465899447029266	5.810516486896172	6.648707412236613	8.209578890309878	6.947992627729028	11.207489454162838	13.18198780118229	12.130630321023922	7.039403310155748	9.299127083551394	7.789141044600835	5.479300314065947	5.1546017251078045	5.110891058780783	12.668679475081529	11.780043070667263	12.508414408643441	6.927426360397278	6.029626768232903	7.481804465818964	17.60683764483077	18.608887844056586	18.341816941004698
Itg24FP527S30	2.5734284302947383	3.557371244743111	3.390259929548199	12.022185185084307	11.452875987759759	12.007615780811264	6.960094502973789	5.754897460494156	7.329601200482466	10.024993340250285	7.4003573556194855	10.054297784278498	2.466609315126394	3.211036992810792	3.0688366366546567	10.899412535638028	8.33439951551654	11.07049571660943	10.990299142969716	8.046108941747486	10.869130527660571	5.1298370159225355	5.176885813753192	5.056609201960207	12.545502073866505	13.024983928154114	12.908907878541275	5.943855404191904	6.94064902483564	6.410161851112971	4.598821330271307	3.4983233595306173	4.7168533732476945	2.907945787533871	3.4615263010384805	3.542242545115824	2.4521644439813852	0.0	1.6367302555952203	1.1495156758093272	3.489333297123259	2.3752277730835036	13.994688027894798	14.642705308698481	14.355135426528577	5.664898757240595	5.477369267200628	5.02278350531335	9.051627056530062	11.312551525057591	9.772070666072915	6.729432725942371	8.26496334007587	7.331411580347625	11.571145746296287	13.886701673868469	12.35338300908013	6.905345598275864	5.616097876923795	6.899433223507297	10.474353068926668	10.218646097695341	10.551912311155434	5.445700323699955	5.712954039738333	5.682951998639649	2.9446426579175764	1.3740519642908646	2.581548558395116	12.726974691636881	13.084461306735376	13.011039581004802	28.699688155556306	30.111542633112858	29.527047303039833	24.545555754293616	27.67530772677119	26.00230869916242	7.637228545459493	7.507017437129169	7.662469875602038	7.801440104697399	7.779735966600945	7.923659976831952	3.414816780112574	6.2725506089990715	4.82911106894783	6.201042330195524	6.479706103977969	6.524032742887346	7.408151262466865	6.968133541230626	7.152635183797459	1.2876350183426117	3.390703770903758	1.8597157888721014	2.407294112487217	1.3522118897578619	1.2053381445807054	7.829392507478489	7.24078107344947	7.6625681855903	0.7035535956538116	2.7640660832103623	1.7653430865421462	5.313529549937689	3.0954269326486243	4.598357679530595	10.209649630331825	10.015864433855494	10.326048373436851	5.055557696490653	4.6652754727101815	4.2955990530116726	8.470814411607408	7.954080579973089	8.305966309061908	1.9698798926966572	5.078754870002843	3.5113528413794253	6.338826997646898	7.048155902568743	6.193237675840317	11.068835578869358	12.30824492217398	11.693273028669097	6.430692062927996	7.9090441298621625	6.772631206364484	7.155325564946798	6.39772867018308	6.675625101200583	12.18474619895346	10.981261124653978	11.838884035512569	7.95796070997347	6.01001795030707	8.129535976675696	16.124844127790116	16.820840034775053	16.684162629362202
Itg24FP528S31	2.196168892788658	4.358251024951946	3.4532900276266467	12.418249648663865	11.903585871513748	12.441312923714055	5.851107137637428	5.416882388662552	6.459891953712167	8.662583266044727	6.324195018483956	8.795637340713332	1.8779988146773554	4.070496829540373	3.037809286245059	9.526666579028273	7.227244659816954	9.805870801379553	9.454037403496516	6.558349221891411	9.376416116010754	5.843446042645124	6.293271669434168	5.940499292005609	11.6249967304497	12.230329299259937	12.00428688705486	5.933408616724914	7.630180004756557	6.6181960688978165	3.251000238438107	3.0675304677227597	3.6569743214870485	2.1976680229175543	4.163468038356283	3.3583495451457246	1.212548780122406	1.6367302555952203	0.0	1.8387299659584868	4.755753030683648	3.191008107263354	13.495379532915829	14.169656850796722	13.85415670128469	6.185591010598258	6.516458488714434	5.792012303328407	10.009104074386682	12.472667955915789	10.82868855412651	7.004172248547124	9.077035115734565	7.7834714276730175	12.504495087606422	14.99709119368196	13.3740761521277	5.951552499258004	5.422731822032849	6.129639769456189	10.748442826032512	10.592164953509393	10.871001605312857	5.630098423192956	6.328532197493778	6.003907890797162	1.4689212086355097	1.617123811655725	1.386959927945552	14.114828738855447	14.607907820966174	14.486264031668638	29.553981121060605	31.043533247309544	30.43234069120936	25.6387357719428	28.828536853993906	27.139014035110627	7.608853037272324	7.721847449742272	7.709941120333722	7.6886295676426295	7.9158267403547935	7.885490281225634	4.206602851608315	7.417261199987347	5.687734704806498	5.843302260480078	6.9270869612960935	6.396862205848099	7.3493797743738405	7.148422704915049	7.166611906009175	2.453927500820453	4.873919643012164	3.208009822921255	2.1969465912052484	2.7549557722376554	1.5480487086515764	6.785021538823539	6.451319314518298	6.639740820357529	1.2900182769059494	4.095217754899428	2.572149208802791	4.023326593811907	2.2594300143469583	3.2691905783786215	9.069644647620805	9.067603389521189	9.209230008218158	5.570951902659836	5.761007593567253	5.094638881809825	8.968619970888488	8.65162475796359	8.89220555805641	3.3270996900173895	6.4417635039627354	4.720461130026461	6.915273332623597	8.06963781526101	6.971597314870085	11.13927837610677	12.841715080024537	11.9014826652154	7.007610396407874	8.912035840391033	7.521304411920483	6.441718981718702	5.942200057267688	5.9725287891116	13.082307281617016	12.047692011853146	12.831983013927122	6.676986882244469	5.26510885544543	7.022478939557494	17.548337123003936	18.334756021704433	18.171882936799665
Itg26FP541S45	2.3005489835085364	3.1197147788076856	2.852778639513211	13.120111893879411	12.517322282374371	13.078353479324633	6.1007015631325405	4.643780135927758	6.348827851623435	9.335540313904081	6.516546128519744	9.262444223167504	1.6094667976254375	2.290224024646862	1.9462022027928039	10.207043922766111	7.496050678244907	10.29654588300352	10.51330042080619	7.510231708434476	10.310482130635268	6.187186828810991	6.031761984354526	5.995934532094733	13.252539664946967	13.769753601832623	13.588997441810776	5.2866801105477	6.226298406641675	5.589987315434212	4.489429611880834	3.2858453522837934	4.420261906636903	2.0283558909089963	2.485618252133614	2.461356008054019	2.9068242197746352	1.1495156758093272	1.8387299659584868	0.0	2.9598209554794948	1.4687671736682466	14.941512748535184	15.579849957673966	15.280273957244452	6.354611123859019	5.998744624738293	5.63400158829349	8.982892957968998	11.06980466615653	9.566641673778092	6.17134140050283	7.654139912110187	6.630576452874964	11.519534492767084	13.671432754554539	12.187402907465051	6.221197575218194	4.69562257449197	6.039415917013682	11.503081342888358	11.192467870843682	11.535011212679105	6.2366508932675995	6.336584618659401	6.324464778821346	3.24274848199568	1.6892957390994938	2.610000070816031	13.39218473252611	13.511771517705295	13.578626340165213	28.955794727174208	30.227835293973605	29.726406210569362	24.591463132015875	27.55646143077856	25.972565402086072	8.580325853196308	8.393398733940646	8.53803808720697	8.66870757737754	8.58743661619775	8.714804544103988	2.497268040831226	5.5832851326938115	3.919550526174458	5.472990325887871	5.653724744836046	5.628306990143629	8.468836050773511	8.018680562505937	8.184230268768763	1.6618674606547656	3.2077913746535476	1.5669289012857686	3.2700263686570112	2.2874696437403395	2.1530985201245008	8.506675235351725	8.003673393505686	8.300894835366927	0.7796139082270273	2.413169768212765	1.085757773097247	5.3753314679104856	3.167246357168629	4.4950317606371994	10.785607339239	10.671441609518306	10.868897656694138	5.901800533175793	5.371732066197243	5.102273116639657	9.573724634054235	8.996940866042232	9.366614989888497	1.6197021664967461	4.667333743208387	2.9573544689750837	6.572558171099818	7.072247597107694	6.264247322132925	10.488279967140995	11.685544639292115	11.017324433564168	6.270343139515098	7.5929636729690255	6.434864820037022	8.053689599371978	7.384225187813224	7.570109444244205	13.237414239960183	11.980907603334245	12.871078041843187	7.205490806774708	4.995951831817434	7.2543608482059305	16.668033403062033	17.128234110394313	17.13339933115591
Itg26FP539S43	4.264754232441912	2.4497231199686866	3.732815195728483	14.064351727532111	13.322428629382642	13.901727642205108	7.85889189439717	5.205744493154682	7.593262967564729	11.39364572880499	8.203581643986933	11.063649591339162	4.119288012863572	1.4036272444561948	3.2868611472985707	12.131363154145438	9.02119776942922	11.960308999730177	12.917140261359162	9.879354103946193	12.567065394425708	7.107656959003599	6.039316053107363	6.495194315723443	15.592826108125097	15.945244092400273	15.852524743186022	6.233021115938	5.421142138561162	5.814578946682264	6.940465567742601	4.912768498219033	6.4568582660867015	4.338898056123722	1.7511583128162407	3.659815991556913	5.806074882206897	3.489333297123259	4.755753030683648	2.9598209554794948	0.0	1.8230043161519411	16.963891592712553	17.523265073192434	17.2527135518794	7.7102310723549605	6.4077936313514785	6.666723705279221	8.43691803956599	9.582642398376898	8.505305184522612	6.6142815944037725	6.573505021478461	6.3880865133392035	10.897110908792758	12.27972707086458	11.15244110046055	8.190659694512183	5.64785199137098	7.605795033589049	12.537734285633789	11.988197559862193	12.413022861860695	7.426597041607054	6.651600810511746	7.107685890776251	6.080107309973005	3.8836000048977173	5.233017454405554	12.501056978762021	11.983468450072792	12.345155980561026	28.556148607419946	29.493561158771502	29.152132031672398	23.467456302012998	26.03376168563003	24.631772764893682	10.06298590401025	9.452641188711258	9.809335728719507	10.147455528085539	9.625430037838596	9.972077778950588	2.093899859900984	2.993731569043039	2.1572881421220664	6.800596606439087	5.3202495749459	6.3236847672583245	10.223549292922009	9.437742758140072	9.78901025252209	3.453416351234993	1.6028676416890497	2.0408953394358416	5.787673440285852	3.749954855977413	4.624361963658813	11.084456426442985	10.32720168107508	10.786277434952586	3.5008730973137605	0.9165775858031266	2.3679694531464612	8.213748543949528	5.893086650519511	7.311922633357619	13.334887226630178	13.015258077520828	13.327848900753736	7.4110717857083	5.969569714899706	6.326170604977214	10.55269260587176	9.60156815820014	10.136286238620958	1.5211494857024221	1.7222991036083817	0.4012941342347368	7.428953322880259	6.714777532505906	6.613451009410311	10.848750686013416	10.99370265613568	10.937762230386646	6.702406469325462	6.624357893151853	6.2122770543640975	10.561470819402691	9.659584533536778	10.033498630015341	13.624606101999051	12.068948660196686	13.068520993336564	9.182668111828562	6.258221139100517	8.855152519318281	15.475316292153387	15.397474443277309	15.651839414399912
Itg26FP540S44	2.6681199410536243	2.1116152531241354	2.4134034642878506	13.881750684663544	13.183135870654379	13.759683177216361	6.256930883923266	4.0375393043596395	6.166788987929147	9.75057543520996	6.658483390531173	9.48942463720489	2.3847047796325396	0.9895263632747464	1.6332484656772706	10.473765482112618	7.466639231647803	10.384946629609848	11.164830502857251	8.11354415788214	10.835607159365685	6.866466157584884	6.264825693355779	6.425447659995069	14.288335644623785	14.740017400605966	14.5602075951414	5.61121293506038	5.827805792911587	5.495814805030439	5.205531236292863	3.4462408765482335	4.786414712484486	2.552942535121829	1.0980696859543624	2.0546472648225014	4.335270144033318	2.3752277730835036	3.191008107263354	1.4687671736682466	1.8230043161519411	0.0	16.00819939014499	16.594875930350558	16.298234274353838	7.447489321391203	6.686224804894985	6.5790778938313	9.124705173041875	10.74424577170699	9.435076458329297	6.3870883922429	7.2439726751900375	6.472970154252905	11.649160262133273	13.405526289071819	12.094704861772968	6.807418099480005	4.761982757863553	6.332829040823487	12.200637389871527	11.745584771916883	12.12679606941548	6.766076423494713	6.426359401946279	6.58739431380355	4.461087504673015	2.521842228640748	3.561531662840419	13.609404444646088	13.398925934451736	13.623520203928097	29.330355897112202	30.409303775622547	30.008017155200083	24.57490776803159	27.289434385528697	25.828305213400885	9.36219209927581	8.953271523107412	9.172780762887223	9.384830842334528	9.074292306812586	9.276677020362504	1.814990400895241	4.40157496879404	2.7412795569247232	5.865782208086295	5.332451561891364	5.63010759090414	9.495663455195986	8.876316742027672	9.103658042841614	2.7225897835866317	2.7361147166851567	1.7049451608477078	4.697014058643413	3.247489017734967	3.5329607415228677	9.676793442657049	9.070439387813252	9.380812332853417	2.071348929353081	1.5120091478052018	0.8506351459046481	6.680133001024504	4.522041941668811	5.724130790385866	11.861330612437467	11.672627494510026	11.865002550560446	7.061389943401297	6.146705774425278	6.1335723374855755	10.345719277376087	9.572374492348496	10.011649219601928	1.2112288355308563	3.5145803919763456	1.7181523044592326	7.362121810782588	7.316086105226162	6.795325291718726	10.664258425389827	11.43836416482587	10.959227065619697	6.72733304076299	7.4278365388813885	6.542932098995746	9.385879413063964	8.627942157461598	8.849643058073124	13.991591120581731	12.60152644105486	13.536818330113164	7.526230557917566	4.8031512873513424	7.308597499290507	16.747802812911246	16.90581535660891	17.05919104269483
Lyz202BFP221S69	13.965208484020499	15.729124786328226	15.011414146569557	7.2594243582805404	7.693413741394131	7.5805572743601815	17.523278220668036	18.285860613276324	18.440565356480878	18.549313122079198	18.081783531618747	19.180738886047006	15.301183355906385	16.97376601602105	16.291746569346074	18.63026554688863	17.969759565173774	19.306280587189946	17.436362323571352	16.197173774869952	17.833410165226013	10.53311939820267	12.368739363325743	11.371749514653605	4.474177507972245	3.8304196697929154	4.770810741112114	18.79348544585797	20.69134326875796	19.846960947518443	12.898993264675857	13.754436936540728	13.678481363298221	15.420062841227585	17.041283135294606	16.42498397853213	12.80762482151011	13.994688027894798	13.495379532915829	14.941512748535184	16.963891592712553	16.00819939014499	0.0	1.0019133785204415	0.8774568324165807	14.427924454030926	15.956674005470843	15.026002241873577	20.9089591645368	23.81356256649159	22.196391062847102	19.653895443117037	21.86126486071083	20.7931498388943	22.92680828669797	26.008028772261806	24.286169048490006	17.933491499320684	18.70788292706656	18.707686603218175	6.753334991487252	7.801950681897643	7.352378528793415	10.042976455982688	11.790894521209504	10.98272801031961	12.426993674481299	13.509934631671046	13.139694772657842	19.315662633091286	21.603403629794062	20.38959509286085	35.89642413727077	38.62384020283699	37.29589189037224	34.25331817527385	38.47561317575356	36.23798681657668	7.258462359158384	8.53025648557178	7.941249412678632	7.387893735261913	8.678186160231178	8.142926809646086	17.397674290145225	19.927167615303993	18.69884829460526	18.64498881689907	20.20104703795897	19.621155326934897	6.9690831795573835	7.9066359204142875	7.35317045356659	14.737943834482271	16.775719693118077	15.729186033995715	12.543609152085754	13.911316692132054	13.214300236092384	7.496275004362968	7.307100116699226	7.698723199442559	14.164145572069916	16.052558437086038	15.16392006792376	13.84638637865023	14.244248990368813	14.282845868560639	6.875561780156326	6.028104601668015	7.044269492786806	13.367155706786138	14.838775751949987	13.937119620667083	8.364639394011464	9.598246556904973	8.907220333223728	15.632035135569122	18.10617023250982	16.866257124451785	17.08482944506629	19.00205513328041	17.91438035271091	23.32301204632439	25.46178769645882	24.514692075093592	18.63655515607513	20.8794709037923	19.68144688536675	7.724219662697531	7.8516534570267895	7.78778575552874	13.302208458015743	13.956005079077565	13.616049215873383	17.516572195108292	17.76117144307152	18.2971762620449	23.005558992947545	25.575814341706092	24.289976690974083
Lyz202BFP219S67	14.519606800469317	16.20639520226488	15.510696278602241	7.434336159033389	7.818636042785975	7.670665095672015	18.152914172646895	18.86570659820947	19.029886351176874	19.216107617492135	18.726881456146437	19.81556084927639	15.962150455086327	17.56080746769976	16.903488099375448	19.205456562431046	18.519513832284577	19.847302328681202	18.10401826238904	16.85899083859511	18.470354690996313	11.049002442898693	12.799756463412177	11.82039372101921	4.812518401430942	3.9340854601118407	4.934267087387994	19.574819370382077	21.406567280696798	20.5901297719768	13.472784596864201	14.25632238836772	14.195705144106972	16.062726290318857	17.611845452228636	17.018599692504072	13.535084742301917	14.642705308698481	14.169656850796722	15.579849957673966	17.523265073192434	16.594875930350558	1.0019133785204415	0.0	0.4071345237644855	15.26552580710799	16.72298372991335	15.825778756551584	21.69527320643906	24.532459223264045	22.947697003210862	20.44592554178925	22.585231307582944	21.54791590659435	23.732143180702224	26.75149044291873	25.060480131638318	18.707779804572912	19.435851306300776	19.44722193148298	6.910281119779555	7.886147506993172	7.415299172191884	10.439604366717823	12.10135935041326	11.306834173862912	13.099252852472233	14.102833189440723	13.755136084219489	19.884003901772697	22.152747686154314	20.930640888298353	36.721801909466166	39.44181391857189	38.113429950426244	35.0241895650057	39.21518278799383	36.99024722418414	7.651008132354956	8.811289126679547	8.23567231205641	7.713352567024121	8.896318196336178	8.371872098061411	18.035006505490472	20.490405858355548	19.289795327787143	19.424827383462127	20.92039229693228	20.3639161465807	7.595704081493094	8.411331590044917	7.887035969648841	15.42786559923553	17.384105886508586	16.368323859804462	13.294641225827737	14.57794505409111	13.912220668407707	8.195011002408599	7.922633308724955	8.316152176234272	14.801198033391456	16.608576335482088	15.747168119195722	14.672796314615281	15.020616361357002	15.07083963950392	7.432072600867601	6.496868097774461	7.502119360901884	14.18505735529112	15.580760259987608	14.712997309989026	8.803341410420689	9.961025553126133	9.269897982882958	16.22718086145328	18.624497928731024	17.41073278387027	17.922300840609065	19.770175584753616	18.716132845871677	24.174452989969794	26.25657884257729	25.33693917135962	19.44683951437013	21.618947193661537	20.454448377696657	8.580469275530902	8.627150611067334	8.585037222757531	13.849762775461755	14.498903050739823	14.132846574981023	18.15982314645884	18.36438890833524	18.90253997207541	23.56245735439031	26.125721000331566	24.825567754578696
Lyz202BFP220S68	14.196738964544581	15.91769224788208	15.193306636168744	7.506586802579036	7.851264911816461	7.733255205719385	17.779773456292705	18.521524598095095	18.659945446451154	18.82567175531729	18.353575355033424	19.42470628279041	15.637916889581263	17.267594908011862	16.58226601900975	18.805257266482926	18.135140957050886	19.44812218403321	17.708818170797667	16.471754197559395	18.07237542564873	10.850720625742857	12.61143993557079	11.620370305094488	4.413688212957737	3.5466578191301146	4.545901334955481	19.27080527020084	21.127556740404547	20.28634513339159	13.1104544935962	13.92730482931855	13.837902432172324	15.730977890077032	17.31214767717543	16.690472514522398	13.219804558512996	14.355135426528577	13.85415670128469	15.280273957244452	17.2527135518794	16.298234274353838	0.8774568324165807	0.4071345237644855	0.0	15.057496178380283	16.52216354445916	15.61177603642548	21.485895659457924	24.330261330935677	22.735079827020535	20.159607108012267	22.32143338798229	21.261382538778157	23.541717794791776	26.563604325758728	24.865871857343464	18.359418811620458	19.112535684860063	19.098411029694784	6.861549647635396	7.818472014261735	7.359320993272968	10.179664752460308	11.869693055667131	11.052225304439292	12.765778651030512	13.800188513310763	13.423261902456243	19.84431174409292	22.07909159741232	20.880359749488104	36.67176607756472	39.36722894072626	38.05534309662408	34.925176467038945	39.09646540298054	36.88355749345324	7.418915908225326	8.604099006799052	8.006712468959988	7.460483444010544	8.674958548939122	8.125763297653467	17.74267640088648	20.225785315412782	19.00071833850131	19.103497642968748	20.62525997917863	20.042905170405596	7.381018871072139	8.211932252937041	7.667232201261651	15.152189502968083	17.132113520965504	16.09325771956227	13.010309875369126	14.317037509042166	13.626122174573027	7.8249689877640245	7.573222204714949	7.94050490117601	14.501048678129337	16.337637952461208	15.449783002636146	14.340253727919315	14.709897209876141	14.734253942343667	7.028818165713659	6.096448881846097	7.095502203383682	13.974894088706835	15.378558611173363	14.496885014781762	8.709955772325488	9.853084851103224	9.168709880150887	15.950425816221326	18.3736515744776	17.13703443033319	17.69489731417932	19.553701135820923	18.48449358315996	23.885967054309297	25.9890022219275	25.047461543181722	19.194613843068282	21.38296157325956	20.20007955908063	8.286260123032802	8.351010297538286	8.279400483778304	13.882402272993481	14.49192181053824	14.155694998201259	17.777215157416897	18.00635363709653	18.52168286343974	23.540663086692632	26.06533230009246	24.79255701474448
