	chao1
Itg-08-DTT443-S36	603.8255813953489
Lyz2-02B-DTT222-S62	193.61904761904762
Vil1-13B-FP155	67.0
Lyz2-01B-DTT211-S51	138.14285714285714
Lyz2-08B-FP295-S93	217.0
Itg-08-FP444-S45	320.69565217391306
Vil1-13B-FP154	46.0
SLCFP003	353.57142857142856
Vil1-14B-FP168	316.5
Lyz2-04B-DTT245-S86	253.5
Vil1-010B-DTT116	365.8333333333333
Vil1-03B-FP31	346.4102564102564
Lyz2-03B-FP232-S80	303.5
Lyz2-01B-DTT212-S52	180.51612903225805
Lyz2-03B-FP235-S83	132.66666666666666
Itg-04-DTT420-S12	333.06666666666666
Itg-18-FP493-S96	339.9
Lyz2-02B-DTT220-S60	335.6896551724138
Lyz2-07B-FP284-S82	134.78947368421052
Lyz2-08B-DTT293-S135	381.1428571428571
SLCFP068	280.0769230769231
Itg-10-FP457-S59	397.52173913043475
SLCFP165	368.1304347826087
Vil1-02B-DTT22	118.125
Lyz2-07B-DTT283-S125	453.77464788732397
Itg-10-FP459-S61	164.0769230769231
Itg-06-FP432-S33	299.52777777777777
Itg-10-DTT458-S52	149.1153846153846
Vil1-07B-DTT80	106.2
SLCdtt165	359.6071428571429
SLCdtt069	381.4
Lyz2-01B-FP209-S57	362.8857142857143
Vil1-010B-DTT115	104.54545454545455
Vil1-08B-DTT91	44.111111111111114
Vil1-014B-DTT163	550.0
Itg-12-FP470-S72	141.07142857142858
SLCdtt129	239.0
Lyz2-07B-FP280-S78	284.5263157894737
Itg-10-FP458-S60	95.75
SLCFP114	126.375
SLCdtt109	298.3333333333333
Vil1-08B-DTT94	17.5
Lyz2-08B-FP296-S95	190.09677419354838
LYZdtt352	353.70175438596493
SLCFP006	95.0
SLCdtt054	111.33333333333333
Itg-02-DTT411-S3	109.64705882352942
LYZdtt353	359.2439024390244
LYZFP343	193.05263157894737
Itg-16-FP483-S86	157.20689655172413
LYZdtt316	392.1081081081081
Lyz2-03B-FP236-S84	180.4
Lyz2-02B-FP223-S71	136.1764705882353
Itg-02-FP411-S11	225.08333333333331
SLCdtt006	164.04545454545456
Vil1-05B-DTT56	122.43478260869566
Lyz2-05B-FP258-S55	145.64705882352942
Itg-06-FP435-S36	184.2
Vil1-014B-DTT168	408.48275862068965
Itg-16-FP480-S83	340.77272727272725
Lyz2-01B-DTT209-S49	351.0
Vil1-09B-DTT103	158.47619047619048
Vil1-09B-DTT108	103.5
SLCdtt093	366.6666666666667
Vil1-02B-FP23	192.24
SLCdtt077	211.55555555555554
SLCdtt166	205.3
Vil1-01B-DTT09	352.0
Vil1-07B-FP80	309.4871794871795
SLCdtt132	161.0769230769231
Itg-22-FP519-S22	155.55555555555554
SLCFP132	150.10526315789474
SLCdtt001	177.78947368421052
Lyz2-05B-DTT259-S100	158.0
LYZFP344	581.984375
LYZFP342	125.05555555555556
LYZdtt303	672.1428571428571
SLCdtt130	104.26086956521739
Itg-22-FP520-S23	276.375
Itg-10-FP455-S57	330.3829787234043
Itg-20-DTT506-S1	244.02222222222224
Vil1-05B-FP56	428.45454545454544
Lyz2-06B-DTT268-S109	330.0
SLCFP146	374.6666666666667
SLCFP096	18.0
SLCFP147	356.1707317073171
SLCFP001	302.57142857142856
Lyz2-03B-DTT234-S74	250.29411764705884
Vil1-07B-DTT82	18.25
Vil1-06B-DTT68	167.66666666666669
SLCFP110	280.7
SLCdtt068	302.0967741935484
Vil1-02B-FP20	369.9767441860465
SLCdtt147	359.87179487179486
Itg-04-FP421-S21	381.9230769230769
Vil1-08B-FP91	450.94117647058823
Vil1-013B-DTT154	58.666666666666664
Vil1-04B-DTT47	173.33333333333334
Vil1-06B-FP70	403.875
LYZFP353	408.85714285714283
Vil1-08B-FP93	366.40625
Itg-08-FP447-S48	138.55555555555554
Itg-26-FP541-S45	394.63829787234044
Lyz2-03B-DTT231-S71	351.8
Itg-18-DTT494-S89	296.25
Itg-06-DTT432-S25	327.4166666666667
LYZdtt307	291.97297297297297
Itg-08-DTT445-S38	352.65
Lyz2-08B-FP293-S91	379.35714285714283
SLCFP109	295.0
LYZdtt331	250.26315789473682
Itg-18-FP494-S97	167.24
LYZdtt339	179.5
Lyz2-08B-DTT294-S136	268.9
Itg-26-DTT540-S36	416.0
SLCdtt003	334.5609756097561
SLCdtt053	145.05882352941177
LYZdtt327	297.7826086956522
SLCFP020	291.8333333333333
Itg-20-FP503-S6	362.1764705882353
Lyz2-02B-FP219-S67	382.0
Vil1-09B-FP103	290.7241379310345
Itg-04-DTT419-S11	626.9322033898305
Vil1-013B-DTT155	48.2
LYZFP318	417.3061224489796
SLCdtt067	322.25
Vil1-10B-FP118	282.6222222222222
SLCFP149	185.0
Lyz2-06B-FP272-S70	233.64705882352942
Itg-18-FP495-S98	101.9090909090909
LYZFP329	384.1764705882353
LYZFP341	383.0909090909091
