#OTU ID,Lyz2.04B.FP244.S41,Itg.10.DTT456.S50,Lyz2.03B.DTT232.S72,Itg.20.DTT504.S99,Vil1.01B.FP08,Vil1.14B.FP167,Itg.18.DTT492.S87,Vil1.014B.DTT164,Lyz2.01B.FP208.S56,Itg.22.DTT516.S11,Itg.24.FP528.S31,Vil1.08B.FP95,Vil1.03B.FP32,Itg.26.FP540.S44,Vil1.06B.FP68,Vil1.09B.DTT104,Vil1.03B.DTT32,Vil1.02B.DTT20,Lyz2.04B.DTT244.S85,Vil1.04B.DTT44,Itg.24.DTT528.S23,Itg.08.DTT444.S37,Lyz2.08B.FP292.S90,Vil1.10B.FP119,Vil1.04B.FP44,Itg.16.DTT480.S75,Itg.20.FP504.S7,Itg.12.DTT468.S62,Lyz2.07B.DTT280.S122,Vil1.09B.FP107,Lyz2.01B.DTT208.S48,Itg.02.DTT408.S100,Lyz2.05B.FP256.S53,Lyz2.02B.FP220.S68,Vil1.013B.DTT152,Vil1.01B.DTT08,Lyz2.05B.DTT256.S97,Itg.02.FP408.S8,Lyz2.08B.DTT292.S134,Itg.22.FP516.S19,Vil1.08B.DTT92,Itg.04.FP420.S20,Itg.10.FP456.S58,Itg.18.FP492.S95,Itg.12.FP468.S70,Lyz2.06B.FP268.S65,Vil1.13B.FP155,Itg.08.FP444.S45,Vil1.010B.DTT116,Lyz2.03B.FP232.S80,Itg.04.DTT420.S12,Lyz2.02B.DTT220.S60,Itg.06.FP432.S33,Vil1.07B.DTT80,Lyz2.07B.FP280.S78,Vil1.05B.DTT56,Itg.16.FP480.S83,Vil1.07B.FP80,Vil1.05B.FP56,Lyz2.06B.DTT268.S109,Vil1.06B.DTT68,Vil1.02B.FP20,Itg.06.DTT432.S25,Itg.26.DTT540.S36,LYZdtt364,SLCdtt050,SLCdtt110,LYZFP304,SLCdtt002,LYZFP328,LYZdtt328,SLCdtt074,LYZdtt304,SLCFP128,SLCFP092,SLCFP002,SLCdtt092,LYZFP316,SLCdtt020,SLCdtt128,SLCFP050,LYZFP352,LYZdtt340,LYZFP340,SLCFP074,SLCFP068,LYZdtt352,LYZdtt316,SLCFP110,SLCdtt068,SLCFP020,SLCdtt164,SLCFP164,SLCdtt146,SLCFP146,taxonomy
94adac1e5690b5aef26d6014e471f458,0,0,0,0,15,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,14,0,17,15,0,38,0,0,0,0,21,0,0,0,8,12,11,0,0,9,13,0,0,0,0,0,0,0,
97e775c94445b62cef898d8ab38f8cb7,1,1,1,1,1,0,1,1,1,1,20,1,1,2,1,1,1,1,1,1,1,9,3,0,1,1,3,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,6,0,12,1,1,1,0,1,0,5,0,1,1,22,1,0,1,1,1,0,0,0,2,0,99,16,1,1,0,0,0,0,2,0,0,0,1,1,1,1,0,1,2,0,0,1,0,0,1,0,
9c6efccec7649fddce7cb4c0b868559f,45,8,12,16,112,0,19,8,30,14,84,0,53,84,60,0,31,18,9,20,20,64,20,11,35,34,114,29,5,13,0,16,13,110,0,11,6,28,10,96,0,14,43,93,38,29,0,83,14,72,5,7,43,0,21,5,80,75,61,7,0,85,22,12,3,8,8,83,7,99,22,20,14,99,37,30,0,70,3,7,47,29,3,39,73,56,25,5,28,8,38,14,146,11,33,
5880c5d1b7cc98fab46a044a247525a2,37,58,107,15,29,0,43,79,163,44,12,83,33,7,71,28,25,9,53,29,16,39,64,19,41,38,31,61,46,14,377,44,7,172,0,8,68,28,47,67,31,11,43,22,44,86,0,5,56,40,13,156,43,0,48,10,19,36,145,132,10,39,73,46,1542,55,83,422,24,43,302,96,937,14,26,9,19,223,20,110,0,69,561,48,11,12,207,476,16,41,6,431,113,3,9,
0c1914abfb8acde52c282afa8e27a1fd,0,0,0,5,1,0,13,6,0,2,5,15,3,0,0,0,3,0,0,10,3,0,3,3,17,1,11,0,4,0,1,2,0,0,0,0,0,3,0,11,0,3,0,10,0,27,0,0,0,1,0,0,5,0,0,0,0,6,13,16,0,4,10,0,0,0,7,0,0,9,50,0,0,0,0,0,0,6,0,4,0,8,48,13,0,0,8,0,7,0,0,1,1,3,17,
dc42750a29cb8d6956790e407a4ceff4,1,1,27,0,2,1,10,1,1,0,9,0,6,12,78,1,19,1,25,50,77,1,6,1,21,57,0,0,2,1,6,4,4,8,0,1,20,1,25,0,0,0,1,1,0,2,0,0,3,2,0,108,0,0,1,0,16,1,1,39,1,1,0,62,29,1,8,0,0,5,859,177,2,0,0,0,0,0,0,19,0,0,2756,169,16,1,0,0,0,0,0,53,0,0,0,
00e1ab8ab959fa51a66dabae588ff48c,0,14,15,31,0,0,2,3,52,6,2,1,0,3,9,0,0,0,0,2,3,6,15,0,1,24,104,14,0,0,16,4,2,23,0,0,2,4,14,28,0,7,17,2,23,3,0,5,0,2,6,8,10,0,0,0,5,2,19,1,0,1,11,3,132,12,0,86,0,18,24,12,16,0,0,0,0,66,7,0,0,41,23,1,4,0,36,19,0,0,4,0,0,0,27,
fda05925f9cfe9acbd1ec63617c7352a,4,4,11,3,4,0,21,16,11,7,2,28,5,2,20,0,4,0,17,3,2,4,33,0,4,4,1,8,11,2,34,0,2,15,0,3,6,2,27,15,3,0,4,5,9,36,0,3,1,8,5,26,3,0,9,2,3,10,51,27,0,4,7,7,227,6,0,21,0,15,41,0,29,0,0,0,0,55,0,17,0,0,162,18,0,0,56,65,0,18,0,0,0,0,0,
9ff8565480eb4d1ae1feec02a0dfce35,15,526,121,16,0,2210,129,1986,79,577,7146,618,5480,3865,17,2866,1514,443,214,0,1915,518,32,12131,424,923,77,1107,219,12393,12,2960,1988,733,0,0,3129,5734,385,5069,0,1193,1506,25,1825,4955,53,490,2566,212,542,106,914,0,396,28,1223,0,1894,684,7,3400,315,1013,219,45,1126,292,84,5109,4427,118,569,88,89,32,138,200,297,38,42,74,175,43,34,833,177,275,750,337,1115,2111,6347,604,2378,
b102928f03449973e2bd7c11a39817ba,8,0,48,9,4,0,19,7,56,10,29,34,12,33,42,0,7,4,10,1,10,12,20,1,10,5,39,4,4,0,81,12,4,68,0,0,25,3,4,10,1,6,4,11,14,21,0,1,5,20,13,34,19,0,3,1,11,24,76,10,0,12,28,27,245,86,12,50,18,10,19,40,34,13,0,6,9,26,28,46,39,23,35,13,11,4,24,4,11,17,30,18,5,12,29,
5756e2e2f97499253c4280eeb7413ca6,0,18,5,22,3,0,19,3,6,8,2,2,2,7,6,14,0,3,6,14,9,10,0,2,4,7,8,18,3,1,16,23,0,0,0,2,8,6,20,0,0,0,3,6,10,0,0,0,13,2,6,0,0,0,0,0,2,0,8,1,0,0,2,17,36,0,1,8,16,13,44,27,13,0,0,0,0,7,0,0,0,13,11,18,0,0,12,29,0,4,0,33,5,0,0,
eca7ea65dbc52bdbc9ade7f98e109a1e,10,10,25,17,17,0,9,13,19,0,40,0,39,37,36,22,20,4,9,21,19,50,0,0,25,39,21,25,9,8,6,28,5,38,432,4,7,9,5,24,5,13,0,27,29,8,25,34,61,12,15,9,19,0,17,0,45,20,26,6,0,19,25,14,0,28,27,8,43,15,39,0,551,48,49,31,11,24,26,45,32,39,23,22,0,16,26,38,15,13,88,3,13,7,95,
028e2c1b650e2e2b5847154a153e0166,5,0,0,0,6,476,0,21,0,0,0,0,0,0,4,0,8,0,0,14,14,0,4,15,0,42,0,0,8,26,0,80,4,0,23,0,0,0,35,0,13,0,0,0,0,0,57,0,20,0,0,0,0,14,0,0,7,0,0,7,10,0,0,0,32,0,2,19,58,14,40,51,0,0,0,0,4,28,0,0,0,35,19,10,0,0,26,43,0,0,0,0,0,0,0,
cfb5eb8b6cd871de2ff7085767ca3152,7,5,7,0,2,0,5,0,76,3,16,0,7,7,3,0,2,0,5,0,0,9,3,2,0,24,3,8,0,2,16,4,0,42,0,0,0,6,0,7,0,3,7,3,18,5,0,5,2,18,2,14,2,0,0,0,22,5,0,3,0,3,3,5,0,8,0,10,8,0,0,11,0,0,0,1,0,11,0,0,16,0,0,0,7,15,0,0,0,5,14,32,44,0,3,
b45093ff0a5e7aac10c4f9f4513e7613,0,2,1,0,3,0,1,5,39,4,2,1,0,12,17,0,0,4,0,0,3,3,13,0,8,0,0,5,0,0,12,0,1,0,0,0,3,0,4,20,0,2,3,1,0,0,0,0,0,2,0,0,3,0,0,0,2,4,24,0,0,0,11,4,51,0,0,34,0,15,32,3,0,0,0,0,0,21,0,0,0,16,12,8,5,0,23,9,0,0,0,0,9,17,17,
483176e085c4e4eeee22409a02f2c0ef,28,139,109,75,40,0,66,33,190,71,48,13,35,42,233,8,23,6,34,6,67,37,31,0,29,62,104,127,14,0,203,72,28,178,0,16,140,52,16,119,57,14,80,80,88,213,0,19,12,68,19,190,22,0,18,7,67,26,98,265,13,32,28,36,2143,537,54,155,8,81,175,22,183,11,2,5,0,85,19,36,29,36,445,74,6,14,50,16,11,69,11,177,24,2,10,
be50260bd56c9b191a9e0845fc908179,27,62,46,106,28,0,107,35,73,64,72,0,46,74,66,13,41,1,40,34,118,172,25,0,28,135,109,88,10,1,50,53,15,63,0,8,62,28,14,99,1,16,46,76,25,43,0,44,17,16,29,62,25,0,11,10,66,5,168,48,0,24,127,93,428,174,51,88,13,46,111,272,104,28,32,14,106,111,92,119,73,99,112,74,7,0,141,130,19,27,71,86,9,19,80,
cc0efa1a2c7dca25dd6dc2dc55fe6697,12,5,2,0,5,0,12,2,5,9,17,0,11,20,47,3,9,8,15,16,16,39,26,0,31,6,4,17,11,3,3,0,2,3,0,2,8,4,13,45,2,24,23,10,15,43,0,12,4,2,10,3,13,0,10,0,3,31,43,27,0,36,35,9,0,29,8,65,41,0,0,8,67,14,80,17,41,56,16,18,31,0,0,0,0,12,0,0,9,12,32,9,2,21,35,
ce374e4ecf9d37933b614c569ea2250e,11,69,47,0,24,0,32,3,86,7,0,1,7,7,41,7,0,15,23,86,3,0,11,5,58,38,0,54,65,7,62,11,3,116,0,17,30,0,20,0,10,0,33,7,34,60,0,0,0,16,1,81,0,3,26,0,0,14,0,57,0,11,0,23,42,6,11,13,106,18,72,1,7,0,11,2,37,37,100,0,0,52,276,43,0,0,77,58,1,16,23,18,3,30,65,
80571fa88208f15e75174fe7ba3d6839,2,4,31,0,7,0,48,17,76,21,16,0,4,43,0,5,15,0,9,0,29,36,16,7,0,57,0,37,0,3,38,2,0,72,0,5,0,0,14,36,0,8,4,36,43,0,0,12,4,4,11,53,11,0,0,0,27,3,0,0,0,0,13,25,183,29,0,1,0,1,7,170,31,0,13,0,12,0,0,0,12,49,71,18,31,17,92,8,0,76,0,18,5,0,56,
5a0cdfc9bc68e40f3ad82a56205b85b7,0,17,27,0,20,0,1,0,44,10,43,0,13,38,20,26,18,8,0,0,43,0,0,0,0,27,0,26,0,19,17,22,10,84,0,4,29,12,0,8,0,12,18,0,28,0,0,0,0,11,14,40,18,0,0,0,21,0,61,0,0,42,53,32,275,33,0,0,29,44,88,63,0,0,9,12,13,0,18,0,13,16,74,27,13,0,46,0,0,0,18,6,9,1,2,
8b317947d610fc3e351d94e2466ab1ab,33,63,73,65,19,0,88,35,84,38,22,0,28,8,35,3,37,14,48,28,42,57,16,3,20,78,69,124,10,6,262,45,9,64,0,11,56,6,33,37,5,9,34,38,46,16,0,10,5,16,21,134,6,3,6,0,36,8,24,30,3,22,29,28,349,54,12,138,11,47,434,91,136,1,3,0,12,139,18,26,7,77,719,87,3,1,281,223,0,15,0,24,1,4,13,
9dcb1f589151a8b84cb5fc7c490e22d8,0,15,8,27,56,0,100,0,0,6,14,0,11,43,51,0,0,0,12,13,13,14,0,0,28,7,23,16,0,0,0,10,20,0,0,14,23,0,7,24,16,6,9,31,17,15,0,0,0,8,11,0,25,0,0,0,0,7,132,16,0,11,66,18,87,36,0,54,32,47,554,0,62,4,8,5,67,26,23,44,10,17,833,59,0,2,46,28,0,29,0,11,2,2,0,
8fde870b4c3464dbd28fb743c07f36f1,0,0,0,0,6,0,0,0,2,0,14,2,32,6,19,0,3,0,0,0,3,2,0,2,12,0,8,2,0,2,0,0,0,9,0,0,2,0,0,6,0,3,0,2,11,0,0,6,12,0,0,0,0,0,0,0,2,12,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,17,0,0,0,46,0,29,0,10,10,0,0,0,19,0,0,2,8,
e3bd74e4f8e965abfb6ca86d51d2b55b,0,0,0,0,85,0,13,7,0,9,0,0,15,10,0,2,22,26,0,23,5,0,111,2,25,17,0,0,13,4,0,2,15,0,0,26,64,0,45,10,1,8,0,13,0,9,0,0,5,0,4,0,5,0,10,0,17,0,0,22,0,76,14,7,189,0,0,8,262,0,0,0,21,0,171,76,145,23,0,0,0,51,0,0,0,0,114,13,0,10,5,401,101,0,0,
e4cb1b90e54f9ffc8f098a80d459512e,0,1,1,1,1,0,1,1,0,2,16,0,1,1,1,1,3,2,0,3,31,6,2,0,2,0,2,2,0,0,0,2,1,1,0,1,2,1,0,2,1,1,1,1,5,1,0,1,2,0,0,1,0,0,1,0,0,1,5,1,0,1,1,17,5,0,0,2,3,0,0,59,0,0,3,1,34,1,0,0,0,6,97,24,1,11,7,7,0,26,0,0,0,0,0,
3311c81da0640c29e6d9ed4f0529d3d5,0,2,0,0,3,0,2,5,0,2,7,0,41,3,16,16,24,2,0,8,0,15,0,0,13,7,0,4,0,5,0,7,0,0,0,0,0,13,0,3,0,13,2,4,6,0,0,19,0,0,3,0,4,0,0,0,16,5,0,0,0,2,2,2,0,0,12,0,28,0,0,7,0,5,7,8,12,0,8,0,13,0,0,0,5,6,0,0,6,0,13,2,0,8,27,
f33aa1513c4933703b7070ec1e43c191,18,16,82,83,39,0,83,48,335,44,71,32,32,92,102,25,31,12,25,37,66,73,74,7,62,62,115,42,20,25,257,16,15,179,0,14,96,29,27,144,27,21,55,95,95,82,0,31,31,43,16,133,28,0,24,9,82,24,107,71,8,51,75,83,673,21,49,211,68,92,179,234,89,0,114,53,70,242,30,0,19,107,274,125,30,10,131,105,21,59,27,66,13,23,71,
4aa01b032f6f21994f27fd7c9ef08933,2,2,2,2,2,0,5,0,2,12,2,0,2,5,9,0,0,0,3,3,9,4,0,0,6,2,3,0,0,0,4,0,0,0,0,0,4,2,2,4,0,0,0,2,0,3,0,2,2,0,3,9,0,0,2,0,2,0,10,8,0,3,3,8,26,4,0,6,12,0,0,0,0,6,4,6,4,7,8,12,0,6,6,0,0,0,0,0,0,0,0,0,0,4,6,
cb48af0355580e3a4cfe6d22f05b6b14,0,0,0,0,1,30,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,40,0,102,0,0,3975,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,7,0,14,15,0,37157,0,0,0,0,37,0,0,0,27,1,81,0,0,1,424,0,0,0,0,0,0,0,
519f2ac102ab65678b0dcd72cb9f586a,13,10,14,0,49,23,14,8,165,0,0,0,75,121,227,0,0,0,0,0,0,0,8,0,88,56,0,34,0,0,11,0,0,395,7,0,0,0,0,0,0,14,38,136,116,29,163,57,0,215,0,18,75,0,0,0,363,458,125,0,0,97,0,14,0,0,0,115,4,122,2,15,11,117,44,0,0,97,2,0,8,152,0,93,65,54,16,7,2,2,29,14,2,5,3,
b08002696e45f7e121334d154e2f5d4a,0,18,9,0,6,0,0,4,47,14,0,12,19,0,8,8,18,6,0,10,0,42,12,5,13,0,0,19,8,8,53,0,6,13,0,1,30,0,9,31,5,3,13,0,20,22,0,14,6,4,4,12,4,0,12,0,0,0,0,18,0,20,0,0,0,10,9,13,10,0,0,0,0,0,5,5,10,27,13,9,9,5,45,8,0,11,12,54,0,22,23,24,43,0,11,
204736c3bd4a4c1f840e9fc99a5155d2,19,54,29,64,20,0,127,37,62,29,41,19,202,62,63,47,230,15,16,44,45,43,8,24,54,114,67,58,30,52,43,37,10,33,214,8,50,29,36,43,0,13,23,33,34,59,0,14,72,9,29,70,25,0,10,0,33,26,87,36,0,30,94,72,107,131,26,69,115,48,299,0,141,18,90,24,108,57,86,52,33,23,214,43,0,15,61,152,9,32,36,50,21,32,116,
5e7454ae5bc6cea5edbfbe42b2d24477,7,98,41,51,23,0,50,57,28,41,36,7,94,26,65,119,51,4,9,71,68,100,3,7,47,55,38,98,35,18,46,137,12,26,0,7,25,95,20,49,10,27,18,16,32,25,0,11,124,10,83,52,8,0,10,18,17,8,114,62,10,29,26,30,278,43,45,104,88,51,94,57,35,15,42,33,63,51,38,27,14,257,24,34,0,18,243,48,33,26,15,57,4,78,16,
efe64b2cd066392c8b5379c583817500,18,7,5,15,51,0,16,10,64,9,92,0,63,66,75,7,44,12,7,46,23,57,15,12,36,30,46,36,16,20,9,6,13,95,0,6,13,22,5,59,0,19,22,29,35,19,6,40,27,29,5,6,32,0,27,0,103,67,53,8,0,62,19,23,3,10,6,166,4,83,32,23,28,69,36,19,4,62,5,9,82,60,9,90,35,55,43,13,22,18,38,12,14,38,27,
a6cf9ae0a74b21a2aa7439335c575123,6,11,24,24,17,3,34,19,34,24,35,8,22,49,29,11,16,3,14,21,50,34,24,12,29,33,25,25,11,10,46,11,5,44,0,6,22,12,9,45,4,7,18,12,27,42,0,4,34,3,11,32,21,0,8,3,27,16,29,33,0,8,34,27,43,8,44,23,35,22,95,65,86,0,7,7,6,10,64,0,0,20,74,14,11,8,38,11,16,76,53,36,15,4,20,
e48fb994a13cc5f14b93bd94b4dd8725,34,167,19,54,7,1,593,10,65,23,27,1,20,17,63,13,12,16,43,2,22,10,13,1,3,25,110,104,13,2,62,53,4,17,0,1,16,63,8,45,1,8,61,252,72,0,0,5,1,6,8,10,6,0,6,1,30,2,493,1,1,37,38,29,3528,0,15,324,18,85,206,0,178,1,12,1,0,153,6,0,0,246,187,21,0,0,372,86,13,0,0,0,0,66,161,
a355ffad67ad78b1bdbd4ad765a6f5cf,0,0,8,1,0,0,0,0,19,0,4,0,5,5,15,0,0,0,0,4,9,0,0,1,4,0,0,4,0,0,19,3,3,4,0,0,8,3,3,10,0,0,0,4,6,1,0,4,5,3,0,18,0,0,0,0,0,0,6,1,0,1,6,9,8,0,3,1,9,14,70,1,0,2,5,3,2,3,6,0,0,2,20,5,0,0,5,5,0,0,2,7,5,0,0,
dcd0c235615b718f89bb8cc76b5a627f,85,36,30,38,187,0,26,73,98,26,174,52,144,115,139,38,85,24,18,96,45,191,49,33,76,181,155,70,41,42,21,30,38,153,917,19,44,40,26,141,8,53,76,119,77,83,125,161,106,113,31,17,114,0,98,0,301,130,102,26,0,101,60,32,8,99,50,322,102,169,103,226,160,577,268,200,35,227,36,50,482,215,15,180,253,254,179,20,142,86,224,159,415,47,59,
bbf6f74f140636ff3f33ef2bc3d892a3,0,9,0,3,0,0,0,3,0,3,9,3,428,0,12,77,119,0,0,104,0,109,43,86,279,70,32,13,0,47,0,0,0,0,0,0,0,0,0,41,0,290,35,4,22,34,0,86,230,0,102,0,10,0,0,0,174,0,0,11,0,15,0,4,0,0,40,0,93,0,0,0,21,1,521,196,86,0,44,0,41,0,0,0,0,42,0,0,58,0,191,13,29,6,28,
1e65ef9ba16ebcd3b8413c31e58cada1,136,224,269,194,0,3,143,75,756,81,53,0,302,141,238,3,141,52,195,209,75,412,38,0,279,223,261,185,68,7,699,74,70,497,0,0,342,132,23,181,0,59,185,91,216,230,0,156,9,66,59,466,112,3,76,16,176,29,735,150,10,227,332,164,108,484,275,535,874,289,585,0,317,146,116,241,57,51,0,265,43,477,167,129,0,53,705,62,157,235,0,1143,208,10,21,
6f06d4c3412c12274598b1a4bc468d3a,1,1,1,1,1,1,790,530,345,1,1,1,1,1,358,1,1,1,1,1,1,1,1,1,1,24,1,1,1,1,1,1,1,1,0,2,1,1,9,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1401,1,1,1,2,1,543,0,0,2768,0,15,45,1,100193,0,0,0,1,810,0,0,0,126,567,1,0,0,1,1,0,0,0,0,0,0,0,
f3ccb3a030fc4f716980bcc0465dff41,129,0,0,748,184,0,0,0,0,0,26,55,383,42,398,1,334,65,249,21,17,0,118,0,80,223,859,0,8,0,0,9,265,0,0,74,1541,4,67,0,189,0,0,0,0,0,0,0,151,19,0,0,0,19,0,14,214,78,411,12,29,365,0,36,0,0,0,1168,0,1345,5071,0,659,0,0,0,0,1208,0,0,0,137,0,0,0,0,353,2087,0,0,0,0,0,0,0,
c8433912bf1d2d7d9dd177739211ae41,11,226,60,244,138,0,46,116,296,45,266,1,84,170,551,70,55,59,55,26,280,962,180,1,38,106,709,271,11,2,37,8,65,348,0,48,259,2,77,145,8,48,248,21,276,373,0,224,185,11,102,143,24,1,6,2,66,38,269,536,1,232,257,60,1058,0,0,668,0,1332,2162,399,383,0,0,0,19,3101,0,0,0,1228,1047,951,210,0,1718,1546,0,0,0,0,0,0,7,
20b86a0cfa5df6fb3f9afef5cf2f0151,1,82,7,31,0,1,52,114,372,18,418,3,215,814,641,3,118,0,4,91,222,106,23,1,218,14,108,53,70,1,51,8,54,92,0,0,288,51,9,243,6,57,16,62,133,173,0,13,10,2,17,40,48,0,81,1,29,4,605,45,0,1,115,187,355,0,0,745,0,858,956,0,233,0,0,0,0,804,0,0,0,903,722,1136,0,0,802,212,0,0,0,0,0,0,0,
1215303fb541fab34f6257176ded8fc4,10,6,133,5,4,0,1,8,161,11,36,1,7,28,33,1,1,26,2,26,10,5,9,1,72,5,131,23,18,1,1,4,3,132,246,1,2,3,5,237,1,1,18,1,17,371,1,5,14,11,3,3,30,0,24,1,7,4,467,87,1,127,15,2,21,0,0,577,0,334,306,0,483,0,0,0,0,893,0,0,0,366,53,388,0,9,222,533,0,0,0,0,0,0,0,
7a2d1519cdfecd43e9baffc8f322299a,0,0,0,0,4,0,19,0,0,0,10,0,126,16,19,11,47,0,0,75,4,46,0,0,54,33,0,20,0,7,0,5,3,5,0,0,4,0,3,0,0,4,0,30,16,0,0,21,33,0,12,3,4,0,0,0,21,11,0,0,5,12,9,12,0,10,13,18,14,0,0,0,0,33,10,0,0,54,17,16,0,35,0,0,0,0,36,31,19,0,12,6,15,4,1,
8a8c39a3e855256f236f71f39bf300aa,0,101,39,0,57,0,11,0,256,28,0,0,110,6,0,0,134,19,7,0,0,151,0,0,16,10,0,92,0,0,72,0,20,184,0,22,66,0,0,87,0,0,124,0,122,0,0,70,0,10,0,84,0,0,0,0,0,0,0,0,0,86,0,12,118,37,0,0,4,185,281,0,0,17,85,0,33,0,0,23,33,57,26,49,0,6,53,0,0,2,0,34,32,0,0,
a172874a13d3e6df1391f0797d95d6bc,15,35,51,17,25,0,59,35,113,16,150,7,152,204,207,56,81,8,13,37,77,167,33,6,64,42,69,34,37,22,32,14,11,197,0,4,22,19,13,56,5,15,45,92,61,71,0,75,37,57,15,82,46,3,75,1,105,149,248,37,0,59,51,90,283,0,19,362,206,22,43,0,182,36,121,117,21,188,24,60,0,70,103,76,0,25,37,133,46,55,32,303,89,24,42,
10d8f09d85fad48b134dbba261adf29c,4,24,7,177,5,0,29,20,9,99,17,1,67,27,108,3,57,3,13,84,41,14,50,1,123,13,98,42,80,1,18,39,2,6,0,5,33,15,24,41,1,5,6,3,26,73,0,3,39,1,26,18,2,1,17,1,8,2,176,124,1,6,22,38,765,0,19,195,249,300,991,0,116,0,0,51,0,174,0,0,0,155,1193,143,0,0,126,236,0,0,0,557,197,0,0,
762fd96b2d1336974fba68fedd33fefa,37,11,58,16,30,0,0,16,48,1,65,19,120,86,81,83,32,10,21,47,21,66,14,8,85,50,56,53,30,16,6,26,10,220,660,3,17,28,15,42,0,20,8,27,49,42,87,52,263,56,26,37,48,0,50,0,65,40,43,17,0,49,32,19,0,87,143,12,118,19,15,0,28,114,124,112,14,36,153,53,134,59,19,43,0,78,77,9,79,61,440,6,13,59,227,
0d193515752095f48f18055431a650f0,23,18,22,8,27,0,21,15,156,20,68,26,114,94,110,23,55,9,8,34,37,80,36,15,82,40,42,29,17,50,27,20,12,168,0,5,17,23,14,90,0,23,59,48,92,60,0,70,22,46,18,54,44,0,67,4,85,94,184,24,0,82,33,15,45,68,20,58,79,33,63,139,11,35,35,54,41,83,69,64,51,35,53,27,58,15,55,23,29,34,87,21,21,12,111,
76d6be90e19a660c9a84b35fa31d801c,63,10,59,8,224,22,8,30,117,18,121,16,47,85,73,62,14,7,21,33,45,64,16,6,48,55,38,73,16,13,14,89,4,92,1716,4,5,45,14,110,9,16,19,21,74,106,103,51,95,58,29,23,101,0,22,2,71,38,76,36,3,30,68,18,163,0,0,321,0,111,186,0,586,0,61,0,92,663,0,0,0,730,205,587,0,0,1621,683,0,21,0,24,17,0,7,
861fb4882b4c65b68e5998bb89ad59e8,15,8,11,5,34,0,10,6,53,10,82,14,90,83,91,13,31,9,0,38,18,65,21,12,79,25,39,23,8,26,6,12,5,87,0,0,7,26,3,69,4,24,20,40,61,18,6,63,42,19,13,8,20,0,18,0,60,60,99,5,0,49,23,15,7,17,15,65,17,65,45,27,30,40,25,47,7,80,19,12,65,80,25,135,47,15,55,20,39,12,85,5,5,9,19,
64864a4b76fc5cccc00f4e44f8dbcff4,64,98,96,77,115,8,149,101,217,93,58,40,164,107,127,25,82,32,44,100,70,95,49,18,159,120,177,175,78,49,292,72,18,145,0,46,55,58,38,235,60,32,79,98,148,184,0,49,72,63,28,139,131,0,63,18,79,27,252,137,8,122,218,87,391,168,140,402,179,119,459,291,224,33,109,50,137,314,76,220,9,95,1182,176,10,29,229,262,76,187,20,86,65,40,162,
49ca472812887fdafb9786d9995aa406,35,26,44,14,44,0,44,13,129,26,83,13,126,85,151,8,45,6,19,43,59,62,24,11,88,55,71,33,7,12,14,34,18,218,0,5,26,28,8,92,0,28,47,57,76,41,0,46,14,58,19,60,61,0,24,0,125,58,158,17,5,35,51,26,139,78,21,195,66,30,74,31,14,64,39,28,74,197,52,42,53,137,70,36,11,31,138,74,52,20,51,26,67,10,79,
d4582580d27b0dcaff88f316edc6795c,9,24,10,18,10,0,116,11,109,8,70,0,62,158,1102,97,53,0,0,33,83,15,26,6,19,158,26,7,21,8,22,17,3,110,0,9,3,30,12,19,5,3,14,201,13,6,0,0,30,14,16,32,5,5,20,0,107,139,85,4,10,3,46,105,0,29,17,59,127,0,0,71,89,20,273,107,121,68,101,59,20,15,5,0,14,16,19,37,25,29,108,14,3,30,145,
c0fa6fc4716f50a194d3a3bc520ba870,0,0,2,5,0,1,0,7,7,3,7,8,22,7,3,15,19,0,0,16,0,10,2,70,29,5,12,7,2,10,0,7,0,6,0,0,0,8,6,5,0,2,6,7,3,3,0,10,24,2,12,2,10,0,2,0,7,7,6,3,2,0,15,3,0,0,6,0,10,0,0,7,0,8,0,0,0,0,10,7,0,16,0,0,0,6,11,16,5,0,7,7,2,3,1,
234b63e9a181c1a4a2abf89444577cef,1,6,2,9,3,1,2,5,1,3,32,1,31,258,111,2,2,0,1,3,5,153,5,1,4,114,190,85,5,21,1,12,6,1,0,1,2,6,9,57,1,39,8,2,64,1,0,233,0,1,43,1,202,1,29,0,467,276,17,0,0,0,44,16,0,0,0,0,0,796,309,0,0,0,0,0,0,217,0,0,0,0,0,144,0,0,0,45,0,0,0,0,0,0,15,
