#OTU ID,Vil1.01B.FP11,Vil1.03B.DTT35,Vil1.03B.FP35,Vil1.01B.DTT11,Lyz2.07B.FP283.S81,Itg.24.DTT531.S26,Vil1.10B.FP116,Itg.04.DTT423.S15,Lyz2.06B.FP271.S69,Vil1.05B.FP59,Vil1.08B.FP92,Vil1.02B.DTT23,Itg.20.FP507.S10,Lyz2.06B.DTT271.S113,Vil1.04B.FP47,Lyz2.02B.DTT223.S63,Lyz2.05B.FP259.S56,Itg.22.DTT519.S14,Lyz2.04B.DTT247.S88,Vil1.09B.FP104,Vil1.13B.FP152,Itg.26.DTT543.S39,Vil1.14B.FP164,Itg.24.FP531.S34,Vil1.010B.DTT119,Vil1.05B.DTT59,Vil1.07B.FP83,Itg.26.FP543.S47,Vil1.08B.DTT95,Itg.18.DTT495.S90,Itg.12.FP471.S73,Itg.20.DTT507.S2,Itg.12.DTT471.S65,Lyz2.03B.DTT235.S75,Itg.10.DTT459.S53,Itg.08.DTT447.S40,Vil1.09B.DTT107,Vil1.014B.DTT167,Lyz2.08B.DTT295.S137,Itg.06.DTT435.S28,Vil1.06B.DTT71,Itg.04.FP423.S23,Lyz2.04B.FP247.S44,Lyz2.01B.FP211.S59,Vil1.06B.FP71,Vil1.07B.DTT83,Lyz2.01B.DTT211.S51,Lyz2.08B.FP295.S93,Lyz2.03B.FP235.S83,Lyz2.07B.DTT283.S125,Itg.10.FP459.S61,Itg.02.DTT411.S3,Itg.16.FP483.S86,Lyz2.02B.FP223.S71,Itg.02.FP411.S11,Itg.06.FP435.S36,Vil1.02B.FP23,Itg.22.FP519.S22,Lyz2.05B.DTT259.S100,Vil1.04B.DTT47,Itg.08.FP447.S48,Vil1.013B.DTT155,Itg.18.FP495.S98,LYZFP307,LYZFP331,SLCFP131,SLCFP023,SLCdtt005,LYZFP355,LYZFP319,SLCFP005,SLCFP053,SLCFP095,SLCdtt095,SLCFP077,LYZdtt367,LYZdtt319,SLCFP113,SLCFP071,SLCdtt113,LYZdtt355,LYZdtt343,LYZFP343,SLCdtt077,LYZdtt307,LYZdtt331,SLCdtt053,SLCdtt167,SLCdtt149,SLCFP167,SLCFP149,taxonomy
8f139f903db65b737165fab17b843584,0,0,0,0,0,4,8,11,0,5,0,9,0,0,0,5,0,0,37,7,5,10,74,0,0,0,0,133,0,11,0,15,4,0,10,4,0,11,0,7,0,0,0,8,24,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,15,0,0,0,0,0,4,0,4,0,0,0,0,6,0,0,0,9,8,0,0,15,0,0,
5fc2d4103e27f399113f1fc7c954ef66,0,3,0,0,0,12,57,17,0,1,32,16,0,1,0,0,0,6,19,75,5069,15,33,0,6,0,0,19,0,11,0,1,4,0,9,0,14,13,0,15,0,0,0,0,27,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,122,0,0,2,0,0,5,2,3,0,16,0,3,0,3,1,0,0,0,2,0,3,2,46,0,12,18,2,1,0,
01ac8dc658ac5b92afc9837f747e74dd,0,0,6,0,0,0,71,8,0,0,21,11,0,16,0,0,0,0,2,42,0,0,12,0,0,0,4,6,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,
46864a6aa122ecb439eb59a3c0542ee6,0,0,5,0,0,3,68,10,4,13,123,5,8,3,0,0,0,0,18,41,0,0,104,0,0,0,0,38,0,3,4,10,0,3,0,0,0,7,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,2,5,2,0,0,3,5,0,3,0,2,0,6,0,0,0,0,0,0,10,4,3,6,0,0,8,1,1,
48fe77b828ac410d9e0effc44fbeb57e,0,7,5,3,3,4,54,21,7,5,92,15,54,69,0,10,0,0,89,48,0,10,39,0,8,0,9,25,0,47,5,84,0,6,5,15,6,7,0,20,0,0,0,4,46,0,4,10,0,4,0,0,0,13,10,4,0,0,3,0,0,0,7,4,0,6,0,4,0,8,4,68,6,8,3,17,0,0,3,6,7,0,0,8,7,13,30,19,13,1,2,
77eb2f8589e0e143883648e11bde2a31,0,0,4,0,0,1,0,10,2,0,0,1,0,4,1,3,0,2,43,0,18,1,97,0,0,0,0,28,0,32,0,7,2,1,1,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,4,7,0,0,
e16b103da2aa64c71cfe99afc4405912,0,0,2,0,2,0,0,8,0,2,15,13,2,0,0,0,0,0,4,0,0,2,70,0,0,0,0,13,0,18,0,8,0,0,7,6,0,5,3,0,0,0,0,0,52,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,23,0,5,0,26,0,4,6,0,0,
4938367aefb076da9af1836d7df30ae0,0,3,4,0,0,0,74,13,0,0,0,0,0,0,0,0,0,4,14,9,6,3,4,0,4,0,0,6,0,6,0,0,5,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,5,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,6,3,0,1,
0789b8bf342cad7160cfe6e2e074f034,0,5,3,0,0,0,44,4,2,7,146,0,18,0,0,0,2,0,2,30,0,0,37,0,0,0,9,4,0,5,0,5,0,0,0,6,0,3,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,10,0,0,0,0,0,0,0,0,22,0,0,2,5,0,0,
17bccd87573679acdd1eda74fc49bde7,0,3,0,0,0,6,17,20,0,0,22,5,7,7,0,0,0,2,8,16,0,3,19,0,0,0,0,5,0,25,0,8,3,0,5,14,0,8,0,9,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,9,12,0,0,2,1,0,2,
d33d037914391243a664e78b0865819d,0,11,0,0,0,0,127,13,0,5,13,12,0,0,0,0,0,6,7,94,588,0,4,0,1,0,0,7,0,1,0,0,5,0,0,0,7,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,35,0,0,0,0,0,1,0,0,0,4,0,0,0,4,3,0,0,0,1,0,5,6,23,4,4,2,1,0,1,
ccd31353e129fad1e0c6c09602372b4f,0,5,0,0,0,0,51,12,0,0,0,3,0,4,0,0,0,0,6,58,0,3,35,0,0,0,0,10,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,
598a513a3552c092cd8b71a429c45ab1,0,13,0,2,0,25,39,1,2,0,7,1,0,3,0,0,0,4,0,41,0,0,9,0,2,0,0,0,0,3,0,6,0,0,0,8,2,4,2,3,0,0,0,0,34,0,0,2,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4,7,0,0,0,0,0,10,1,0,0,0,0,4,4,25,74,4,0,10,3,3,4,
f75f1091527cd2a1a4c96eba1f735466,0,0,6,0,0,0,0,19,10,5,0,0,0,0,3,4,3,0,0,1,2,0,67,0,0,0,0,27,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,4,0,3,0,0,4,3,0,0,0,0,0,1,0,
8f2b821cd45696bb55b164853a1917c3,0,0,0,0,0,0,141,6,0,0,10,0,0,0,0,0,0,0,5,43,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,
d5971448f3dce06f45cfd35f968de816,0,0,0,0,0,0,16,2,0,0,21,1,4,0,0,0,0,0,3,32,0,0,6,0,0,0,0,8,0,4,0,5,0,0,0,4,0,0,0,0,0,0,0,3,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,0,0,0,1,0,0,
59cb2b356649752e276dd7f74cee4321,0,0,0,0,5,2,0,0,0,0,91,2,2,0,0,2,0,0,0,0,0,0,3,0,0,0,15,1,0,9,7,0,2,0,2,10,0,0,0,2,0,0,0,2,4,0,0,0,2,5,1,0,0,7,1,10,6,1,0,0,0,0,0,28,0,4,0,0,45,8,0,0,0,0,0,17,0,0,0,0,42,3,1,0,5,3,0,0,0,8,0,
2e11ee45d4ccab0775222da825d3bd42,0,4,4,0,0,24,40,52,0,17,103,0,18,0,4,0,0,7,61,91,0,68,81,0,0,0,0,52,0,22,0,23,6,10,5,39,0,17,3,64,0,9,7,0,0,0,0,0,0,4,1,6,5,0,32,17,5,0,0,3,6,0,0,1,0,0,0,24,0,0,0,10,14,5,8,40,0,0,0,0,5,7,15,20,6,11,21,3,32,1,2,
c3bdd500bfba25ea4c753e8d815ef903,0,0,0,0,0,0,5,0,0,0,54,2,0,5,0,0,0,0,6,1,0,0,8,0,0,0,0,3,0,6,0,0,0,0,0,2,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,
df4ca25fd346713ef43d2c727b2ef78e,0,0,12,0,0,0,37,76,0,18,6933,3,33,0,23,0,7,0,3,26,0,5,62,0,0,0,62,45,0,3,32,0,3,0,0,11,0,0,0,5,0,9,0,11,309,0,0,0,0,0,5,3,29,0,50,4,12,16,10,4,0,0,14,1,0,0,0,0,0,68,8,52,0,0,0,66,7,10,0,7,0,13,23,0,119,0,0,1,1,1,1,
b92f84c206887ecd667f142dd3606ac3,0,7,0,3,0,4,101,14,0,5,30,6,0,7,0,3,0,0,17,30,0,8,27,0,0,0,0,16,0,12,0,29,4,0,4,14,3,3,0,30,0,0,0,0,23,0,0,4,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,16,8,3,2,1,1,
594b20915c3abfcb209ccf738fb7122b,0,0,1,2,0,0,0,3,0,14,94,18,1,0,0,2,0,0,48,25,0,0,26,1,0,0,12,20,0,20,0,1,0,0,0,0,0,3,0,16,0,1,2,0,62,0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,5,4,0,0,0,3,0,0,0,3,9,0,53,0,0,7,
4a82bd4ce156dbdc137b21a1d7e75f93,0,0,5,0,0,3,80,10,3,0,27,8,0,0,0,0,0,0,13,66,0,9,0,0,0,0,0,11,0,10,0,6,3,0,3,16,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,16,18,0,0,0,0,0,
a5641950b2a3a47827849d91242f0ead,0,8,13,0,0,7,89,33,0,18,591,0,12,0,7,0,0,0,4,95,8,9,158,4,3,0,0,108,0,3,5,3,3,0,0,11,0,9,0,6,0,0,0,8,43,0,40,5,0,12,6,0,6,4,0,0,3,5,0,0,0,0,0,0,21,0,4,0,0,5,0,6,0,0,0,26,0,0,6,0,0,0,15,0,45,13,0,0,4,2,1,
0e1ed618e78c277a6e33fd639749410c,0,0,0,0,0,0,1,7,0,4,155,0,3,0,0,0,0,0,0,6,0,0,17,0,0,0,0,11,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,
55fa67427af49d0e149b71f3e492fc2f,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,
7f2a284a722c1b4a8d548cf5635d9d6e,0,0,1,0,0,1,1,9,2,1,309,1,3,0,0,0,0,2,20,1,0,19,1,0,0,0,1,18,0,4,0,5,0,0,0,7,0,0,0,2,0,0,0,0,18,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,12,0,23,8,0,62,0,0,0,
37e0f2e7c7ab2a2f738b92a61085aec0,0,0,5,0,0,0,9,23,0,5,2033,0,9,5,4,0,3,0,0,1,2,0,27,0,0,0,14,6,0,2,4,3,0,0,0,2,0,2,0,2,0,0,0,2,119,0,0,0,0,0,5,3,5,0,10,2,0,2,3,0,5,0,0,0,0,0,0,0,0,24,0,13,0,0,0,10,0,0,0,0,0,0,14,0,25,0,0,0,1,1,1,
05b3c5e6170d8f2a2028b41de2e4fbfa,0,0,6,0,0,0,57,26,0,13,60,0,3,8,0,0,0,0,10,20,4,0,37,0,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,14,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,5,0,8,0,0,32,0,0,0,
faf82edd7b4917abc7158d7152136723,0,2,4,0,0,3,39,6,0,15,39,3,0,0,4,0,0,3,13,15,0,8,23,0,3,0,7,9,0,3,0,5,2,3,0,14,0,9,0,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,6,6,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,21,0,0,0,0,0,
b5c61551098444f976845a271dd33f4f,0,0,0,0,0,0,0,4,0,2,0,0,0,0,4,0,0,0,3,12,0,0,13,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,3,0,0,0,0,0,6,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,
1c49d51b2fb93e140ae5b7244034d346,0,0,4,0,0,0,8,0,0,3,70,6,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,6,6,3,0,4,0,3,0,4,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,1,0,1,
a8bb13e9e2b548216ed9a9619c1767a0,0,0,0,0,0,0,40,12,0,6,55,0,4,0,0,0,0,0,0,45,0,5,49,0,0,0,0,16,0,0,0,9,0,0,0,0,0,5,0,9,0,0,0,0,31,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,
bf5b6d2bedc4f3f44c7d707821b0f12b,0,0,3,0,0,0,6,4,0,10,0,0,5,0,0,0,0,0,3,6,0,0,27,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,6,0,5,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,
99417dd633fa8ea2fc2d6f5bfe6b3582,0,0,11,0,0,0,0,21,5,0,14,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2,0,0,
ca36cc60802278a626b2d36b8da83ae6,0,0,0,0,0,0,5,3,0,4,85,0,0,0,0,0,0,0,3,7,0,0,14,0,0,0,6,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,8,0,1,
0dc69705aa39eb92e3dc26eed8d677c6,0,3,0,0,0,3,7,12,0,0,13,0,2,3,0,0,0,0,10,8,0,2,7,0,0,0,0,3,0,6,0,3,4,0,0,6,0,2,0,3,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
263274421870217476d2449c7184e666,0,0,0,4,0,0,0,0,0,0,0,4,0,7,0,1,0,2,2,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2f7c13322a20964e09b36ed3971078af,0,0,0,0,0,2,11,8,0,4,0,0,0,0,2,0,0,0,0,25,2,0,11,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,
0d1b4cdc41a51d019759c85b5795aad3,0,0,0,0,0,0,0,4,0,0,52,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33724dd8ccf73f1038563faea4af37e1,0,0,0,0,0,1,65,2,0,2,58,1,0,0,0,0,0,0,6,6,0,1,2,0,0,0,5,1,0,58,0,0,0,0,1,1,0,0,0,6,0,0,0,0,85,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,
6f0b4058c92e83c77533a218739a0e38,0,42,0,13,0,36,0,0,0,127,9,19,0,0,0,0,6,13,34,20,17,0,16,0,22,0,0,0,0,19,0,17,0,0,35,48,14,13,0,14,11,0,0,0,28,0,612,0,0,136,0,0,0,0,0,0,0,0,0,8,0,0,0,55,62,0,0,5,24,38,0,0,0,0,0,52,11,0,0,0,41,37,59,0,55,52,1,240,1,1,4,
95567a20354fa3a584ecf4f0ab229ef6,0,0,0,0,3,4,0,16,0,2,10,0,0,0,9,0,0,0,2,7,0,0,3,0,3,0,2,24,0,3,0,5,4,0,2,6,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,4,0,3,3,0,0,0,0,2,0,0,0,0,8,0,0,7,0,6,0,3,0,0,0,6,0,0,0,0,0,0,0,0,8,4,0,0,2,0,5,
87ab9c664033e00f6b64f2afc71a6d90,0,3,4,0,0,0,57,2,0,4,22,5,2,0,0,0,0,0,2,38,0,0,19,0,2,0,4,6,0,7,0,0,0,0,0,7,2,5,0,6,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
c739108a8fb66e778057d21c15128eaf,0,0,2,0,0,3,11,3,0,6,24,0,0,4,0,0,0,0,9,4,0,4,7,0,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,
7fd2dbaa8c8b59e687ce1cf9edb857dc,0,0,0,8,0,7,22,4,0,25,10,11,0,0,0,7,0,0,4,40,0,3,69,0,0,0,5,9,0,4,7,0,1,0,6,8,0,1,4,3,0,0,0,6,23,0,0,0,4,6,24,0,4,0,6,12,5,6,7,15,0,0,0,12,1,22,1,0,5,0,3,4,0,0,5,14,0,4,36,2,7,0,0,28,10,3,37,1,61,3,1,
fe74cb6ed6d5951071824943319e1724,0,0,4,0,0,0,7,13,6,13,0,0,37,0,0,0,11,0,0,7,0,0,39,3,0,0,4,0,0,9,5,4,0,0,3,4,0,6,0,0,0,0,0,0,85,0,0,4,0,0,4,0,4,0,0,0,0,9,0,0,5,0,5,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,4,6,6,0,0,2,1,0,0,
30f0b16d39680d27d771da5b475ce546,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,6,0,0,0,0,0,1,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,4,0,0,0,0,28,1,0,0,0,0,0,3,2,0,2,0,5,0,2,0,3,2,0,0,0,0,0,
fd127481a7a3b20d6d476f8d15c8b746,0,0,2,0,0,0,0,21,2,0,59,0,4,0,2,0,0,0,0,27,0,3,33,0,0,0,0,17,0,3,0,4,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,
3e514d4fe509d063c262ab3e3b224da1,0,0,0,0,0,0,4,1,0,0,103,0,0,0,0,2,0,0,0,8,0,0,17,0,0,0,3,15,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3d54a53e5412fd82769620a4792a9b31,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,13,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0f7e30a9c413799c28abaf3bf8186888,0,0,26,0,0,7,9,0,0,13,38,0,16,0,51,0,0,0,0,13,0,0,176,0,0,0,0,147,0,1,0,11,0,0,0,0,0,0,0,0,0,0,4,10,22,0,0,0,8,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,9,2,3,0,0,0,8,7,4,0,0,4,2,0,3,1,1,1,30,1,
fd7e1ff108a3eaf3f64eaaa5faf590af,0,0,3,0,0,4,0,13,0,19,48,0,6,0,4,6,0,0,15,3,0,0,7,0,0,0,5,72,0,5,0,8,4,0,0,7,0,0,0,4,0,0,0,7,56,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,0,27,0,0,0,0,3,3,0,4,7,10,0,0,4,0,0,
dae1fbaad10a121a9e71c35d8c230bc2,0,0,0,0,0,0,2,2,0,0,56,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,
dbec9c5165f7fd71fcfcee0766f056e9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,
3a863e8d613146295f1169d6d3e462e8,0,0,0,3,0,3,17,5,0,3,0,0,5,0,0,4,3,0,0,5,0,4,0,1,0,0,0,11,0,0,0,3,0,0,4,10,0,0,1,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,9,6,0,0,0,0,1,0,0,17,1,4,0,0,0,8,0,0,0,0,0,15,3,0,7,0,5,0,1,4,8,4,6,0,2,3,0,
078bfc045d02b9ec7a37cbfe330c6063,0,0,0,0,0,57,0,35,0,5,1,0,141,0,0,0,0,3,0,0,0,80,0,2,0,0,428,39,0,809,28,16,14,0,2,12,0,1,11,0,0,0,0,0,8132,0,0,83,0,5,7,1,10088,0,0,0,0,50,0,0,16,0,8,0,0,0,0,236,0,0,356,0,0,0,0,0,0,433,0,488,0,0,0,1,0,0,0,939,0,501,0,
80f2643f29f72653e1dcb14d6a129d8b,0,6,4,6,0,61,0,79,0,60,2923,25,5,3,0,0,0,63,334,0,0,111,0,6,0,0,62,448,4,191,4,8,8,21,13,21,0,8,3,49,0,34,49,86,22,0,120,4,36,3,15,4,11,15,18,54,0,14,11,0,4,0,11,91,24,25,10,0,0,74,14,0,0,0,38,0,20,0,0,0,10,115,197,107,177,79,0,2,167,1,3,
772ad2feb9f19ddeace71e8e2e707858,0,0,0,0,0,8,0,74,0,0,0,0,40,9,0,151,0,13,0,0,0,0,0,16,0,0,0,3496,0,396,35,22,12,8,8,161,0,0,0,15,0,0,0,256,0,0,20,0,10,6,104,0,16,378,0,0,0,43,0,0,34,0,44,87,19,0,0,0,4,4,0,0,0,0,1,372,7,0,0,0,7,12,68,0,111,214,0,23,0,0,1,
178d4eb06bd14fca2d3c300f9f05e384,0,0,0,0,251,32,70,225,488,20,539,0,0,203,0,20,0,0,312,0,0,58,0,0,5,0,476,207,0,158,310,0,49,10,28,109,0,0,33,121,0,18,16,112,404,0,0,297,143,50,61,12,0,271,344,255,0,0,7,0,124,0,15,0,0,0,97,139,0,0,26,0,53,11,0,81,0,104,0,43,0,0,0,32,0,18,0,5,1,8,7,
c50f108c7f26f34cb8226f54985908be,0,0,0,0,179,1,0,86,49,0,0,0,3004,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,219,48,186,0,0,10,98,1,0,126,79,0,11,0,0,415,0,223,810,0,17,0,0,973,141,65,260,0,0,0,0,29,0,40,0,0,101,12,10,0,0,0,0,21,1,12,0,0,122,67,39,0,0,0,57,0,0,0,1,3,1,283,
5b74065cc4963be8f6447b2c9ffcbc87,0,0,0,0,0,0,462,39,0,34,603,0,0,0,0,0,0,0,0,525,37,0,133,0,24,0,0,0,7,106,0,0,0,0,0,0,22,25,0,0,0,0,0,0,19,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,86,22,0,0,
