#OTU ID,Itg.18.DTT496.S91,Lyz2.05B.DTT260.S101,Vil1.13B.FP153,Itg.20.FP508.S11,Vil1.06B.DTT72,Lyz2.06B.DTT272.S114,Itg.20.DTT508.S3,Lyz2.03B.DTT236.S76,Itg.16.FP484.S87,Vil1.05B.FP60,Lyz2.01B.FP212.S60,Lyz2.02B.DTT224.S64,Vil1.09B.FP105,Vil1.02B.DTT24,Vil1.04B.FP48,Lyz2.07B.DTT284.S126,Vil1.03B.FP36,Itg.02.FP412.S12,Lyz2.02B.FP224.S72,Itg.02.DTT412.S4,Itg.26.FP544.S48,Itg.10.FP460.S62,Itg.04.DTT424.S16,Itg.18.FP496.S99,Vil1.08B.DTT96,Vil1.010B.DTT120,Itg.06.FP436.S37,Vil1.01B.FP12,Vil1.10B.FP117,Vil1.05B.DTT60,Lyz2.04B.DTT248.S89,Vil1.01B.DTT12,Vil1.013B.DTT156,Vil1.07B.DTT84,Vil1.06B.FP72,Vil1.02B.FP24,Itg.26.DTT544.S40,Lyz2.05B.FP260.S57,Itg.12.FP472.S74,Vil1.14B.FP165,Itg.16.DTT484.S79,Vil1.07B.FP84,Vil1.04B.DTT48,Itg.08.FP448.S49,Itg.04.FP424.S24,Itg.06.DTT436.S29,Lyz2.08B.DTT296.S139,Itg.22.DTT520.S15,Lyz2.01B.DTT212.S52,Lyz2.07B.FP284.S82,Lyz2.08B.FP296.S95,Lyz2.03B.FP236.S84,Vil1.014B.DTT168,Vil1.09B.DTT108,Itg.22.FP520.S23,Vil1.08B.FP93,Lyz2.06B.FP272.S70,SLCFP072,LYZFP308,LYZdtt308,SLCFP078,SLCFP024,SLCdtt114,LYZFP320,LYZdtt356,LYZdtt368,LYZFP356,SLCdtt024,LYZFP332,LYZdtt344,SLCdtt096,LYZdtt332,LYZdtt320,SLCdtt078,SLCFP054,SLCFP114,SLCFP006,SLCdtt054,SLCdtt006,SLCdtt132,SLCFP132,LYZFP344,SLCFP096,SLCdtt150,SLCdtt168,SLCFP150,taxonomy
9768b4a338c3f371f79928060e0faf51,0,0,0,0,0,0,0,0,2,5,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,3,18,0,15,0,0,2,0,0,2,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2721883a2b4af04bdb995e3e78d70426,0,0,0,11,0,0,13,1,7,15,0,4,24,0,0,0,5,3,0,4,0,0,4,0,0,0,0,1,23,0,12,0,0,0,16,0,0,0,33,10,4,25,0,0,5,5,0,10,4,0,0,0,4,0,5,0,1,0,23,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,
9682035e00a33066c8a20a5728864160,0,0,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,7,0,4,0,0,2,0,0,3,0,0,0,0,3,0,0,2,2,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,
548b9f02eb5f8d9c273fea608c89123c,0,3,0,0,0,0,0,0,0,0,0,0,6,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,
ab7dca7c56ab62bab49107c13b7e1bc8,0,7,0,0,0,0,0,0,2,6,0,0,27,0,0,4,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,5,0,38,0,0,2,0,0,3,0,0,9,4,11,0,4,59,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,
0758746de870fac931a39b11205ea4f6,0,10,0,0,0,0,0,0,8,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,14,0,100,0,13,0,0,0,0,0,3,0,0,0,0,15,0,15,16,0,0,14,8,0,0,2,0,0,10,0,0,0,2,0,4,2,4,3,0,0,0,0,0,8,0,0,1,2,17,
2dca81caa7e1886c0bd386ff62108db9,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,
a92e897782ca8cc6b9da539cb6a4176f,0,5,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,12,12,0,0,0,0,0,0,0,0,1,21,0,0,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,7,0,0,0,0,0,0,0,
84b12c5f4618dbf894915076b08799fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
45a75b7a373e7061619148bdc0cd48fa,0,0,0,0,0,0,0,0,0,5,0,5,4,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,20,3,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,
4e34142d35033306c8677c05d3183f1d,0,0,0,0,0,0,0,0,0,0,0,3,56,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,11,0,1,0,3,0,0,3,0,0,0,10,0,22,0,0,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,5,0,0,0,0,0,34,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
25dbbc91dd4c739873039ece738737a5,0,0,0,0,0,0,6,5,0,0,0,3,17,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,42,0,0,0,0,0,3,43,0,0,3,0,3,8,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,18,0,13,0,0,0,0,0,1,1,0,0,0,3,65,
44585e66f2af08e85803b2e5689b1eeb,0,0,0,0,0,0,0,0,0,7,0,0,25,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,4,0,0,0,19,0,5,0,0,0,0,0,4,0,0,0,0,8,0,5,0,0,0,2,5,0,0,3,0,0,5,0,0,2,2,0,5,0,0,0,0,0,0,5,2,0,10,0,3,3,25,
43f0247fc01758c65914603bd7280102,0,4,0,0,0,0,8,0,0,11,0,0,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,13,0,7,0,0,1,0,0,3,0,0,0,0,1,0,0,9,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,6,3,3,0,0,0,0,1,0,0,0,0,7,9,22,
d9e4aea2cb4b37d94d113c747449d83d,0,0,0,0,0,0,5,0,49,0,0,0,1821,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,37,0,0,0,0,0,0,60,9,0,0,0,0,14,0,0,10,0,77,0,0,0,8,13,0,0,10,0,0,0,0,0,13,0,29,0,1,2,0,
d9099e07d6529ebc6f96ed500c2d245c,0,0,0,0,0,0,0,2,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,6,2,0,0,0,3,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
9de76593a352f0485ab552209ea38a3b,0,0,0,0,0,0,0,0,0,14,0,4,5,3,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,2,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,24,
ce4ac6a458d20598f8330e3ffe655960,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,148,0,0,0,0,0,44,0,0,0,0,0,1,229,0,0,3,1,0,0,0,0,1,0,2,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,43,177,
bc9b892d9d458357ca91a3d6489d621c,0,1,0,0,0,0,0,0,1,2,0,0,14,0,0,0,0,0,0,1,0,0,74,0,0,0,1,0,234,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,16,7,0,0,0,0,1,0,1,0,0,3,1,0,44,11,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,123,
2363ef7459a5696a81b2a97fc71cfd10,0,1,1,0,0,0,0,7,0,0,0,0,19,2,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,2,0,2,147,0,20,0,0,0,0,0,0,0,0,1,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,
9c84f3a63bb2ae197d33f6cf57d34377,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,
5b239ea4225a1366ac283394a91ec211,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
05e5fd65c9186b5d17260e49ce648e3a,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
b472d29ebb2e4b918cf5f7e0d7b46ce9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,11,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
b04d2480bda44de606e972a8991e5846,0,0,0,0,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,9,0,6,0,0,0,2,0,0,0,0,2,0,7,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
a131ed51b0ab64ebb4a6435412609f28,0,0,0,3,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,7,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
adbdc5f804f4d01e74c42c674dcba9b6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,2,0,0,6,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,9,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,
a8f7a4c4fa926673d7a1b6e3bd4c8925,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,2,0,0,7,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,
52ea162f982093e6b9b3bcdc2fc0b119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
eba615b37940822dff96a8631dcb972f,0,1,0,2,0,1,1,1,1,5,0,3,12,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,19,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,5,177,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,41,
793c5551e5eee756319c35a9a48a7edf,0,0,0,0,0,0,7,0,0,3,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,2,0,
cccad67fb5ce1b4f76ed38e69a6c2556,0,0,0,0,0,0,0,0,0,2,0,2,10,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26fdedbab1c7064845c123af942ae31e,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,8,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,8,4,
e6d53e67eb96231b465269ad8c15fe3c,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
07680e846679f3a15354d617a37f5aea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,
44be4a73cb6fbe694ec6cbbdba4bd3b3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,1,
