#OTU ID,Itg.10.DTT455.S49,Vil1.01B.FP07,Lyz2.04B.FP243.S92,Vil1.04B.DTT43,Vil1.07B.DTT79,Vil1.06B.FP67,Lyz2.01B.DTT207.S47,Itg.22.FP515.S18,Lyz2.05B.FP255.S52,Lyz2.04B.DTT243.S84,Vil1.04B.FP43,Vil1.09B.FP106,Itg.02.DTT407.S99,Lyz2.08B.DTT291.S133,Itg.24.DTT527.S22,Itg.26.DTT539.S35,Lyz2.08B.FP291.S89,Vil1.06B.DTT67,Vil1.02B.FP19,Itg.26.FP539.S43,Itg.18.FP491.S94,Itg.12.DTT467.S61,Vil1.07B.FP79,Lyz2.02B.DTT219.S59,Itg.24.FP527.S30,Lyz2.07B.FP279.S77,Lyz2.03B.FP231.S79,Itg.18.DTT491.S86,Itg.06.DTT431.S24,Lyz2.05B.DTT255.S96,Itg.08.FP443.S44,Lyz2.07B.DTT279.S121,Vil1.08B.FP94,Vil1.05B.DTT55,Itg.16.FP479.S81,Vil1.05B.FP55,Lyz2.06B.DTT267.S108,Itg.16.DTT479.S73,Itg.12.FP467.S69,Vil1.14B.FP166,Itg.20.DTT503.S98,Itg.22.DTT515.S10,Itg.06.FP431.S32,Lyz2.06B.FP267.S64,Vil1.013B.DTT151,Itg.02.FP407.S7,Itg.04.FP419.S19,Vil1.02B.DTT19,Lyz2.01B.FP207.S55,Itg.08.DTT443.S36,Vil1.13B.FP154,Vil1.03B.FP31,Vil1.010B.DTT115,Vil1.08B.DTT91,Vil1.014B.DTT163,Vil1.09B.DTT103,Itg.10.FP455.S57,Lyz2.03B.DTT231.S71,Itg.20.FP503.S6,Lyz2.02B.FP219.S67,Itg.04.DTT419.S11,Vil1.10B.FP118,LYZdtt351,SLCFP067,SLCdtt019,SLCFP091,LYZFP327,SLCFP073,SLCFP019a,SLCFP049,LYZFP339,LYZFP315,SLCFP127,LYZdtt363,LYZdtt315,LYZFP351,LYZFP303,SLCdtt109,SLCdtt001,LYZdtt303,SLCFP001,SLCFP109,LYZdtt339,LYZdtt327,SLCdtt067,SLCdtt163,SLCdtt145,SLCFP163,SLCFP145,taxonomy
48fe77b828ac410d9e0effc44fbeb57e,75,13,27,0,0,24,96,19,22,119,0,5,30,77,99,33,29,0,31,17,55,52,8,396,51,52,19,115,13,41,14,120,51,0,22,58,472,65,30,0,84,41,16,310,6,9,23,12,78,0,0,17,0,0,33,5,18,76,148,446,6,23,96,7,10,282,0,11,46,292,25,65,4,119,1,44,26,97,4,82,12,43,20,0,20,455,193,74,1,
77eb2f8589e0e143883648e11bde2a31,18,13,44,9,0,0,31,4,2,33,32,0,3,4,80,16,0,0,3,2,19,8,1,196,31,0,1,13,2,2,2,11,1,0,2,0,36,1,29,0,4,3,22,52,63,6,28,0,32,1,1,28,0,0,8,0,17,36,17,327,4,0,0,0,0,0,22,47,0,0,140,78,0,0,46,0,211,0,0,150,30,0,0,0,0,2,44,0,19,
e16b103da2aa64c71cfe99afc4405912,53,3,2,0,0,23,13,4,12,36,1,0,31,0,69,15,12,0,13,27,24,8,0,2,15,2,17,29,0,10,4,11,0,0,9,66,25,15,21,0,21,5,0,18,2,3,5,0,33,0,0,8,0,0,11,0,48,1,34,0,6,4,71,0,0,0,63,9,0,0,70,52,0,221,58,60,114,0,0,111,7,0,40,43,0,8,45,0,10,
4938367aefb076da9af1836d7df30ae0,16,16,8,0,0,23,22,4,15,13,5,0,7,0,11,0,0,0,18,12,6,47,5,19,0,10,5,8,0,13,0,7,0,0,11,110,0,14,26,0,5,30,0,4,24,22,5,5,4,0,6,76,9,0,7,11,0,23,0,7,0,16,13,4,4,9,28,0,25,6,71,19,10,5,58,42,4,12,5,40,48,119,0,21,6,3,104,2,8,
0789b8bf342cad7160cfe6e2e074f034,22,5,10,14,0,48,19,0,12,36,40,0,12,0,20,8,12,0,6,6,12,11,7,15,15,6,12,19,5,8,12,10,4,0,6,41,19,3,20,0,13,3,23,11,0,6,32,0,16,3,0,16,0,0,4,0,4,4,29,14,16,10,26,7,0,3,0,3,10,43,11,43,0,104,26,26,14,0,5,22,11,8,0,3,27,88,7,30,5,
17bccd87573679acdd1eda74fc49bde7,41,9,10,11,0,13,28,5,5,21,27,0,8,20,44,5,4,0,6,6,12,13,14,53,9,0,7,25,0,7,5,13,3,0,12,24,29,0,17,0,19,4,6,19,3,2,10,3,11,7,0,7,0,0,9,0,9,18,17,24,12,3,14,0,9,0,0,0,11,23,0,16,6,133,19,43,26,9,0,71,8,16,0,0,15,36,86,7,16,
d33d037914391243a664e78b0865819d,7,13,39,11,0,15,6,10,12,30,46,0,20,0,1,16,1,0,11,33,10,44,13,40,7,19,26,15,21,11,22,17,0,0,26,35,17,0,30,0,15,28,13,0,379,14,10,6,14,9,20,49,20,0,57,18,16,19,31,25,16,1,20,29,32,52,5,0,93,78,13,7,21,7,244,7,0,42,23,74,59,78,12,18,13,131,14,12,46,
ccd31353e129fad1e0c6c09602372b4f,10,42,19,11,0,44,10,18,19,16,79,4,7,9,6,9,17,0,32,16,13,20,45,9,8,12,26,9,6,4,16,5,0,0,0,42,4,0,28,0,4,14,12,17,0,14,25,0,27,0,0,27,0,0,7,6,24,3,5,29,9,6,10,12,0,34,35,0,19,19,41,18,12,28,0,36,16,7,16,20,5,21,0,26,0,8,21,29,6,
598a513a3552c092cd8b71a429c45ab1,1,11,0,4,0,6,0,0,3,0,23,0,22,0,0,5,0,0,9,6,11,5,6,0,3,2,0,5,0,7,4,108,3,0,0,24,2,0,6,12,5,6,4,7,0,3,1,2,1,277,0,24,5,0,55,8,0,0,7,1,134,4,32,0,0,0,0,0,0,4,22,13,0,7,1098,78,9,0,1,151,0,0,0,1,1,385,25,0,0,
f75f1091527cd2a1a4c96eba1f735466,44,0,0,59,0,1,89,0,11,100,68,0,81,62,31,37,0,0,7,10,0,75,0,7,31,0,1,25,36,35,0,87,0,0,13,0,399,10,0,0,1,15,6,25,0,40,62,0,39,4,0,0,0,0,0,0,0,9,0,0,34,3,0,0,18,12,0,0,25,0,12,0,0,0,0,0,0,55,6,14,29,89,0,1,6,1,0,1,0,
8f2b821cd45696bb55b164853a1917c3,4,4,10,4,0,23,4,10,3,0,35,0,0,0,0,2,5,0,8,11,0,8,18,6,4,0,7,4,5,0,20,0,0,0,11,15,0,9,20,0,3,12,10,0,0,0,2,3,7,0,0,25,2,0,0,0,9,3,5,1,2,2,0,10,0,0,0,0,12,19,0,18,0,14,0,0,0,15,0,0,11,25,0,0,8,20,5,9,4,
d5971448f3dce06f45cfd35f968de816,3,0,5,3,0,5,6,0,0,25,3,0,6,0,6,5,5,0,0,3,6,4,5,16,2,3,0,7,3,0,6,0,3,0,0,6,5,5,6,0,12,0,1,4,0,2,6,0,15,4,0,0,0,0,2,0,3,11,19,24,0,0,7,0,0,11,0,0,0,8,9,0,0,12,0,12,0,0,0,37,11,0,0,0,0,7,9,1,3,
59cb2b356649752e276dd7f74cee4321,12,1,5,0,0,4,1,12,1,27,0,1,0,0,0,6,0,0,6,36,3,27,48,4,8,4,1,4,4,0,33,0,1,0,1,4,0,0,23,0,1,43,4,0,0,1,1,7,0,0,0,11,0,0,4,0,7,3,1,9,1,0,40,0,0,0,0,0,0,0,32,72,3,30,0,61,16,0,0,23,0,0,0,0,5,138,0,14,0,
2e11ee45d4ccab0775222da825d3bd42,200,6,75,144,0,0,23,33,30,258,285,9,263,87,231,177,12,0,1,76,40,47,0,52,206,0,78,114,133,30,35,49,79,0,42,101,35,58,51,0,104,16,123,16,6,32,150,6,25,51,0,32,0,0,27,7,43,50,97,32,107,40,113,9,20,224,19,20,14,95,52,38,0,1207,120,55,4,12,14,134,46,6,31,48,74,2,410,67,5,
c3bdd500bfba25ea4c753e8d815ef903,11,4,9,4,0,17,3,6,0,0,9,3,0,0,8,4,6,0,4,0,10,10,6,8,1,11,2,7,2,4,4,8,3,0,6,7,19,4,12,0,8,5,8,12,0,0,4,0,11,0,0,3,0,0,9,0,5,1,8,8,3,0,8,0,0,0,0,0,0,0,14,21,4,73,25,15,14,0,0,4,11,6,0,0,0,11,10,0,5,
df4ca25fd346713ef43d2c727b2ef78e,270,27,32,168,0,287,32,76,248,59,299,8,334,69,203,222,16,0,145,134,322,420,14,19,78,12,57,300,55,202,109,56,202,0,76,93,40,149,529,0,82,94,137,0,0,125,97,18,34,34,0,115,7,20,24,6,190,79,137,23,78,12,3295,98,27,0,44,0,52,20,0,1068,0,114,55,2859,58,312,31,3583,61,92,0,49,142,279,441,3,10,
b92f84c206887ecd667f142dd3606ac3,40,120,75,11,0,116,22,23,20,38,73,0,6,11,21,30,24,0,42,71,80,59,78,32,34,19,28,49,37,25,60,5,0,0,72,289,18,40,89,0,82,40,45,65,0,14,46,4,46,7,0,36,8,0,22,9,68,23,87,75,12,0,97,13,0,65,299,35,0,48,149,76,44,37,57,336,30,16,28,54,224,66,0,275,9,16,11,30,39,
594b20915c3abfcb209ccf738fb7122b,25,12,11,3,0,8,46,4,3,1,8,0,18,34,10,4,18,0,22,9,12,6,2,9,6,5,16,12,5,3,3,17,47,0,3,33,29,13,6,0,1,4,26,24,0,16,22,7,39,6,0,1,0,0,2,0,2,7,2,23,6,1,48,0,0,3,15,0,0,55,12,32,0,106,59,41,23,29,0,0,0,7,0,27,3,90,0,50,6,
4a82bd4ce156dbdc137b21a1d7e75f93,8,43,75,0,0,62,16,41,16,18,34,0,5,3,15,10,13,0,55,55,52,17,49,8,36,14,30,32,11,7,71,4,0,0,38,106,21,14,61,0,17,44,29,57,0,11,28,7,38,3,0,24,4,0,0,0,79,0,26,21,9,0,33,15,0,33,88,11,14,26,34,65,11,15,0,77,80,10,0,165,31,20,19,93,5,299,0,25,29,
a5641950b2a3a47827849d91242f0ead,120,59,67,20,0,93,157,30,76,131,91,6,47,25,106,34,35,0,68,47,42,125,22,214,85,8,52,52,16,40,94,41,17,0,74,185,52,45,178,6,31,34,17,57,7,23,92,7,163,31,7,132,0,0,73,0,150,81,82,385,40,62,288,0,18,27,61,18,16,5,168,248,13,390,253,369,235,19,11,1583,60,25,81,43,9,43,150,16,15,
0e1ed618e78c277a6e33fd639749410c,26,5,6,7,0,14,31,0,8,15,5,0,19,0,30,12,10,0,19,5,0,27,0,30,11,3,0,10,4,7,0,11,0,0,4,29,24,18,37,0,1,12,0,20,0,7,21,0,8,6,0,7,0,0,0,0,0,18,0,21,13,16,24,0,0,0,0,0,0,0,23,32,0,70,87,37,48,8,6,234,21,8,0,7,1,38,4,10,2,
55fa67427af49d0e149b71f3e492fc2f,5,10,0,1,0,11,0,0,4,0,6,0,0,7,0,1,0,0,5,4,5,0,22,0,0,0,0,0,0,0,0,0,0,0,1,12,6,0,5,0,7,4,9,0,0,4,0,0,0,0,0,6,0,0,0,1,13,0,0,0,1,1,0,0,0,6,7,0,0,0,5,1,0,11,0,0,15,0,0,31,4,1,0,1,0,11,0,5,0,
7f2a284a722c1b4a8d548cf5635d9d6e,25,1,10,1,0,3,4,2,84,10,0,1,11,5,42,34,1,0,5,5,9,32,2,14,79,0,3,18,1,74,16,6,1,0,3,4,41,4,22,0,6,4,8,39,0,2,13,0,1,2,0,1,0,0,4,0,4,5,3,8,7,2,68,0,0,0,49,0,0,0,33,65,0,833,27,48,151,0,0,364,0,0,13,34,0,0,0,0,0,
37e0f2e7c7ab2a2f738b92a61085aec0,72,0,0,56,0,69,0,16,57,8,69,0,115,19,37,79,0,0,26,39,65,121,4,5,16,3,0,73,19,38,24,13,44,0,17,10,11,27,145,0,20,23,28,0,2,46,19,2,0,7,0,22,0,4,15,0,51,20,31,0,14,23,843,21,0,0,0,0,20,22,0,333,0,0,279,760,0,53,0,758,28,34,0,0,45,74,98,1,1,
05b3c5e6170d8f2a2028b41de2e4fbfa,53,17,8,12,0,8,22,9,21,38,17,6,42,33,10,10,19,0,36,21,0,50,6,57,24,22,12,15,6,19,0,33,6,0,12,200,90,5,57,0,7,8,4,77,0,9,10,4,14,12,0,30,3,0,18,0,52,31,0,30,9,15,56,14,11,3,5,0,0,0,72,39,7,88,82,70,47,16,0,287,11,16,118,13,17,40,44,8,30,
faf82edd7b4917abc7158d7152136723,29,8,10,14,0,13,12,10,0,20,28,0,19,11,31,18,5,0,9,11,4,14,10,10,24,3,10,13,4,6,11,11,38,0,0,29,41,17,14,0,11,12,15,23,0,0,15,0,16,12,0,8,0,0,0,0,22,10,13,11,13,12,33,7,0,3,27,5,11,0,10,34,6,114,0,13,26,30,0,78,0,6,3,24,7,31,8,19,2,
b5c61551098444f976845a271dd33f4f,8,3,1,25,0,0,10,0,0,24,11,0,11,1,6,3,1,0,0,0,0,1,0,18,6,0,2,5,3,0,0,5,0,0,0,3,23,0,5,0,5,1,6,25,0,6,11,0,6,0,0,1,0,0,0,0,1,6,4,0,10,2,0,0,0,0,0,0,0,0,0,14,15,0,0,0,31,8,0,62,5,13,0,0,13,41,0,1,0,
1c49d51b2fb93e140ae5b7244034d346,20,11,0,0,0,20,0,3,18,0,0,0,12,18,18,4,0,0,21,5,8,22,7,0,15,0,0,18,0,0,8,0,28,0,3,34,0,12,27,0,29,7,0,0,0,3,26,0,0,17,0,4,0,0,0,0,17,0,28,0,3,8,11,17,7,0,0,0,18,13,0,0,0,0,0,0,0,7,2,16,16,5,0,0,17,69,35,1,1,
a8bb13e9e2b548216ed9a9619c1767a0,16,16,13,11,0,37,8,4,3,31,12,0,21,0,17,8,8,0,9,5,5,9,14,28,7,4,7,8,8,0,11,16,5,0,8,38,19,0,5,0,13,3,8,19,5,3,14,0,14,8,0,9,0,0,18,0,6,7,17,30,10,6,23,4,22,7,6,5,0,0,15,26,4,125,0,30,10,9,0,17,0,13,30,1,7,41,62,8,5,
bf5b6d2bedc4f3f44c7d707821b0f12b,7,12,1,0,0,0,27,0,0,28,7,0,0,18,14,5,0,0,13,7,19,6,0,53,22,5,14,12,0,0,11,0,0,0,5,64,15,0,0,0,15,7,13,11,0,7,17,0,16,0,0,12,0,0,5,0,25,5,9,24,5,8,23,7,4,15,5,8,0,22,7,20,2,157,5,28,12,0,2,42,4,2,0,3,2,2,8,14,3,
99417dd633fa8ea2fc2d6f5bfe6b3582,37,4,0,13,0,1,26,10,8,47,37,0,0,3,75,0,14,0,8,0,0,75,0,16,7,0,1,26,0,10,3,58,0,0,5,29,224,15,42,0,0,29,0,19,0,0,22,0,8,1,0,47,0,0,4,0,3,9,7,0,13,3,33,0,0,4,0,4,13,0,6,0,0,7,0,18,0,44,4,0,17,51,3,0,0,0,80,1,2,
ca36cc60802278a626b2d36b8da83ae6,20,6,8,0,0,0,3,3,5,5,0,0,0,5,15,0,0,0,0,0,0,13,0,7,0,0,9,9,0,6,8,4,0,0,0,7,22,0,16,0,6,6,0,15,0,0,0,0,7,10,0,5,0,0,9,0,7,22,0,5,0,0,27,0,0,0,0,0,0,0,5,8,0,59,0,25,3,8,0,37,10,5,0,14,5,0,20,2,2,
0dc69705aa39eb92e3dc26eed8d677c6,9,3,2,3,0,4,8,0,2,8,2,0,6,4,14,0,0,0,2,0,3,2,4,4,0,0,0,7,3,0,4,3,0,0,0,3,11,7,6,0,7,0,3,8,0,0,6,0,5,1,0,0,0,0,2,0,4,5,8,4,4,2,5,0,0,0,0,0,5,0,9,23,0,19,0,9,8,6,0,15,0,0,0,0,19,0,26,0,0,
263274421870217476d2449c7184e666,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,6,0,0,0,7,0,
2f7c13322a20964e09b36ed3971078af,0,29,7,2,0,28,12,5,0,0,25,0,7,0,6,0,0,0,10,16,13,0,0,5,13,0,10,2,0,0,0,0,0,0,11,30,0,9,0,0,2,4,0,0,0,7,40,0,15,0,0,11,0,0,6,0,0,0,3,8,31,4,0,6,0,39,0,10,0,21,0,0,0,0,0,0,0,6,0,33,6,8,0,0,0,27,13,3,3,
0d1b4cdc41a51d019759c85b5795aad3,7,5,5,0,0,12,4,3,0,1,8,0,5,3,1,4,1,0,4,5,5,0,0,12,5,0,7,5,6,0,0,0,0,0,4,0,0,0,0,0,7,4,0,0,0,7,10,0,4,6,0,0,0,0,0,0,0,0,0,16,8,0,4,0,0,4,8,0,8,0,1,0,0,12,0,13,5,0,8,66,8,0,6,0,11,15,10,2,3,
33724dd8ccf73f1038563faea4af37e1,5,1,1,8,0,6,0,1,1,1,20,0,1,21,1,1,1,0,1,1,1,1,0,1,5,3,1,1,1,1,1,1,2,0,1,8,123,1,1,0,1,1,3,25,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,6,0,5,0,0,0,2,7,0,0,3,2,0,74,19,12,1,0,0,2,0,0,79,1,1,40,0,0,0,
6f0b4058c92e83c77533a218739a0e38,0,0,0,12,0,0,45,0,12,34,0,35,115,0,0,15,9,30,0,0,0,0,0,0,0,0,0,0,0,68,0,381,20,0,0,17,0,37,0,69,0,0,0,14,110,0,0,0,0,485,48,0,38,0,380,42,0,33,0,0,318,32,64,0,0,2,110,0,0,0,66,75,0,135,520,74,86,3,0,269,0,0,152,90,5,113,0,1,1,
95567a20354fa3a584ecf4f0ab229ef6,15,3,3,7,0,20,44,0,4,22,10,0,5,18,17,6,0,0,0,0,0,15,0,33,0,6,3,10,0,0,4,10,0,0,6,38,18,3,17,0,0,6,0,4,3,7,19,0,12,0,0,7,0,0,7,0,7,8,7,5,11,4,19,0,4,0,8,4,0,0,13,8,0,6,0,29,10,0,6,24,23,22,0,0,5,51,99,1,4,
87ab9c664033e00f6b64f2afc71a6d90,9,42,10,11,0,51,10,16,12,10,44,5,3,0,8,7,15,0,15,8,12,10,31,14,15,17,30,5,6,3,14,15,5,0,7,50,6,6,27,0,9,6,13,8,0,13,11,2,16,0,0,13,0,0,0,0,19,0,23,30,3,3,27,7,5,0,20,9,26,9,16,20,12,20,0,96,15,15,0,218,15,21,0,0,0,18,26,9,21,
c739108a8fb66e778057d21c15128eaf,9,0,3,0,0,13,0,0,3,0,0,0,5,0,7,0,3,0,7,3,6,4,6,16,11,2,4,3,0,0,5,3,8,0,0,15,14,0,11,0,0,0,0,18,0,3,16,0,3,0,0,0,0,0,0,0,6,0,5,19,0,5,13,0,0,4,3,4,0,0,9,23,0,29,0,29,0,4,0,53,0,10,0,0,0,0,17,4,3,
7fd2dbaa8c8b59e687ce1cf9edb857dc,19,74,33,7,0,135,0,1,12,0,47,5,3,6,0,6,0,0,52,20,167,25,93,13,12,0,19,71,9,3,10,4,0,0,4,268,6,0,24,0,50,9,12,6,4,5,17,5,11,6,0,12,0,0,29,5,60,0,62,11,5,12,19,17,0,0,69,65,11,24,24,7,10,18,0,26,29,0,5,99,19,10,0,46,8,10,6,3,42,
fe74cb6ed6d5951071824943319e1724,133,0,8,0,0,193,0,17,4,0,0,11,17,46,196,24,32,0,0,0,94,169,44,4,0,10,4,233,18,11,30,34,0,0,22,162,78,17,136,0,131,27,21,42,5,4,131,0,4,12,0,25,0,0,25,7,99,0,80,0,108,24,350,21,14,22,0,12,31,135,0,0,9,0,93,223,107,11,8,22,83,23,5,0,34,3,31,2,18,
30f0b16d39680d27d771da5b475ce546,0,3,0,0,0,4,5,0,0,0,0,1,2,8,4,3,0,0,0,5,5,0,18,6,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,2,0,2,0,0,8,0,0,0,0,0,0,0,6,2,0,2,0,0,0,0,0,0,0,7,8,0,11,7,18,3,0,0,11,0,0,0,0,0,0,0,0,0,
fd127481a7a3b20d6d476f8d15c8b746,42,7,9,20,0,0,51,4,5,33,8,0,36,17,28,9,25,0,14,4,18,32,0,41,18,2,0,29,7,9,6,40,0,0,9,0,125,14,26,0,14,11,10,93,0,7,28,0,15,10,0,0,0,0,18,0,13,20,32,14,26,5,89,0,0,0,11,4,0,0,0,78,4,101,0,51,42,6,6,332,29,21,4,11,6,83,92,0,11,
3e514d4fe509d063c262ab3e3b224da1,15,3,0,3,0,0,20,6,8,26,10,0,10,3,27,5,0,0,8,5,22,12,4,38,27,5,0,15,0,11,0,10,0,0,0,21,7,7,7,0,1,0,5,22,0,4,9,0,16,3,0,5,0,0,1,0,14,29,0,41,3,5,0,0,0,0,6,0,0,0,12,71,0,419,0,0,5,0,4,0,3,22,0,14,7,0,0,0,7,
3d54a53e5412fd82769620a4792a9b31,5,14,9,3,0,14,0,6,4,0,24,0,5,0,5,0,8,0,14,5,0,7,3,8,4,2,6,0,0,0,8,3,0,0,5,26,6,0,8,0,0,5,4,6,0,0,5,0,7,0,0,11,0,0,3,3,8,16,4,12,0,12,4,4,0,5,6,0,4,6,13,16,0,12,0,21,10,4,3,40,9,5,0,7,5,17,2,8,3,
0f7e30a9c413799c28abaf3bf8186888,0,0,29,44,0,72,194,0,0,137,34,0,29,18,78,35,12,0,0,34,12,0,0,38,31,0,0,17,9,7,0,7,0,0,0,43,10,0,0,0,1,32,0,0,0,13,9,0,10,15,0,34,9,0,51,20,0,20,0,0,17,21,72,21,12,0,0,4,25,0,52,19,3,0,9,69,0,90,18,0,83,125,14,3,37,727,167,1,1,
fd7e1ff108a3eaf3f64eaaa5faf590af,23,0,5,90,0,68,90,7,20,33,171,0,16,7,17,8,10,0,0,0,17,52,19,144,0,5,13,15,0,16,18,16,8,0,8,176,27,31,62,0,21,5,0,22,0,5,30,0,85,13,0,35,0,0,16,0,11,54,62,84,32,10,231,3,0,3,15,10,3,24,25,52,10,557,7,277,18,0,5,425,9,0,3,13,3,28,94,4,10,
dae1fbaad10a121a9e71c35d8c230bc2,9,1,2,3,0,7,7,1,1,1,2,0,5,0,4,0,2,0,1,2,8,2,1,8,3,1,3,3,0,0,1,6,1,0,2,2,26,3,3,0,4,1,4,19,0,1,3,0,6,9,0,0,0,0,0,0,1,6,14,4,2,1,0,0,0,0,0,0,0,0,0,24,0,16,0,0,51,0,0,131,0,0,39,9,0,0,0,0,11,
dbec9c5165f7fd71fcfcee0766f056e9,0,9,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,5,0,0,1,0,0,0,0,0,0,11,0,12,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,13,0,22,0,11,35,0,0,0,0,5,4,2,0,0,1,0,0,23,0,0,0,80,0,0,0,9,0,20,15,0,2,
3a863e8d613146295f1169d6d3e462e8,1,12,9,0,0,19,1,8,0,0,15,0,5,3,4,0,0,0,0,12,14,17,23,6,1,8,0,8,12,0,23,6,0,0,1,0,6,16,16,0,18,10,10,6,0,3,7,0,0,0,0,19,0,0,0,0,13,0,9,0,7,0,14,0,0,1,70,5,1,6,6,29,0,7,29,7,7,0,0,20,19,3,0,44,0,56,68,3,3,
078bfc045d02b9ec7a37cbfe330c6063,60,0,0,0,0,2565,0,23,0,0,0,0,99,6,428,251,6,1,0,32,336,11,75,0,783,0,0,350,0,0,3,0,528,0,331,19,0,305,15,0,33,219,0,0,0,1,1,0,0,1,0,0,0,0,0,0,17,1,51,0,1,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,373,51,0,622,229,0,0,0,353,0,586,0,
80f2643f29f72653e1dcb14d6a129d8b,122,31,588,0,0,11,901,128,100,435,5,0,206,123,946,158,41,0,144,209,180,86,110,53,493,4,107,186,104,89,56,74,230,0,127,227,76,127,83,0,42,190,99,25,0,82,112,15,984,42,0,10,0,9,72,0,92,192,41,77,53,0,31,0,13,0,447,318,0,0,1182,354,47,17,983,35,681,102,0,5793,0,234,443,260,84,85,776,1,135,
772ad2feb9f19ddeace71e8e2e707858,384,0,413,0,0,0,8210,80,0,3343,0,0,0,0,444,49,0,0,0,19,1457,171,0,7911,0,0,244,1178,0,0,368,0,0,0,146,0,0,136,159,0,235,210,0,0,0,0,0,0,5236,147,0,0,0,0,0,0,48,2520,0,8018,0,1,263,0,0,0,438,0,0,0,659,7,0,13251,489,310,974,0,0,5700,1,0,219,444,1,3,4,0,0,
178d4eb06bd14fca2d3c300f9f05e384,325,0,237,0,0,11,532,0,0,337,0,63,278,159,0,209,150,0,0,210,268,694,54,630,172,68,172,299,178,9,160,230,474,0,0,749,694,33,466,0,0,0,184,203,7,158,169,0,395,42,0,0,9,9,0,0,253,223,0,296,175,59,368,12,54,262,213,25,387,0,125,0,0,241,18,365,0,479,57,38,361,332,35,107,1,71,2,397,3,
c50f108c7f26f34cb8226f54985908be,184,0,0,0,0,393,0,39,0,180,0,0,0,0,196,0,165,0,0,0,365,10,21,277,192,56,0,302,60,0,146,61,0,0,127,0,0,84,101,0,270,73,124,110,0,10,70,0,0,33,0,0,0,0,0,0,47,102,599,276,36,0,0,19,11,421,0,151,39,0,0,0,26,0,0,0,0,203,1,0,30,37,0,0,13,121,417,192,1,
5b74065cc4963be8f6447b2c9ffcbc87,27,0,0,0,0,0,0,0,0,0,0,49,0,18,20,0,0,0,0,0,280,0,0,0,0,0,0,155,0,0,0,0,0,0,232,26,0,177,0,24,32,0,0,0,38,0,0,0,0,24,44,0,20,14,93,51,0,0,0,0,0,211,3,67,30,769,0,25,5,37,0,0,0,0,0,0,0,26,35,120,114,152,0,0,20,0,37,0,4,
eee9bab26577ab7978a3c7bb4a082922,46,0,0,0,0,676,0,26,0,0,5,2294,14,0,11,0,0,4,0,0,271,63,2367,0,0,0,0,200,40,4,33,27,188,0,592,98,0,238,101,1044,19,17,63,0,63,0,10,0,0,97,6,0,11,0,430,8,163,0,38,0,34,386,0,32,24,0,0,0,156,90,0,0,232,0,0,0,0,119,46,0,122,66,0,0,45,4,332,1,2,
db1ea7350f45b6b1c577ee65fae969c4,102,40,65,48,0,10,88,32,38,96,92,17,61,67,160,33,39,0,20,36,76,101,9,136,92,31,51,108,34,26,51,74,125,0,25,81,120,74,77,11,78,63,46,107,9,27,27,8,91,34,0,14,0,0,44,0,60,86,57,169,26,57,102,16,28,44,32,21,26,51,112,230,18,291,34,181,64,61,18,391,75,28,79,15,52,64,116,92,35,
e10905e9870f08c9b02a8165eab1723e,0,0,578,28,0,592,131,27,34,180,178,5,0,3,24,0,256,0,0,0,189,0,390,176,123,343,346,30,0,17,0,66,3,0,396,281,44,180,0,0,36,12,0,132,5,0,0,0,409,0,0,0,0,0,30,4,0,42,87,597,0,59,101,0,0,0,2089,0,0,0,970,985,0,197,55,250,1578,0,0,1165,0,0,80,526,0,0,0,0,0,
b818498a79e2d7a40cdaf0d29b43c7c0,91,0,62,0,0,15,109,30,51,78,0,10,36,88,262,35,29,0,0,36,37,96,0,55,98,9,31,95,23,52,28,95,26,0,59,52,330,45,85,0,81,60,112,183,0,14,160,0,85,17,0,0,0,0,20,0,59,73,70,143,52,23,97,0,5,70,51,4,40,83,37,76,18,904,18,91,41,27,11,50,25,4,16,7,22,55,26,21,1,
bf0c4ab9e25d5cb0066ba56a34272e6a,9,0,0,0,0,12,10,0,0,0,0,0,6,0,7,7,0,0,0,4,40,15,8,11,18,0,6,27,0,0,0,0,0,0,26,25,0,20,11,0,0,6,0,0,0,0,6,0,15,5,0,0,0,0,0,0,0,10,0,21,10,0,0,0,0,0,0,4,13,6,0,0,6,0,0,0,0,16,10,16,23,18,0,0,6,3,1,1,1,
53cbcf217d083ac12d3827598de4e750,44,15,18,17,0,38,0,15,0,17,53,0,17,8,29,15,10,0,7,5,54,59,16,10,26,0,20,42,23,0,8,8,62,0,10,132,5,23,55,0,18,19,44,11,0,7,32,4,17,7,0,10,0,0,0,0,39,0,10,22,32,11,53,8,2,64,20,3,18,38,12,31,3,121,0,77,15,34,2,0,3,7,17,3,13,149,39,4,2,
