	IL17DTT201	IL17DTT188	IL17DTT218	IL17DTT85	IL17DTT104	IL17DTT26	IL17DTT27	IL17DTT219	IL17DTT129	IL17DTT199	IL17DTT200	IL17DTT116	IL17DTT25	IL17DTT86	IL17DTT141	IL17DTT117	IL17DTT115	IL17DTT105	IL17DTT49	IL17DTT51	IL17DTT139	IL17DTT189	IL17DTT87	IL17DTT140	IL17DTT128	IL17DTT217	IL17DTT127	IL17DTT50	IL17DTT103	TKODTT152	TKODTT21	TKODTT141	TKODTT19	TKODTT123	TKODTT69	TKODTT93	TKODTT127	TKODTT43	TKODTT129	TKODTT111	TKODTT110	TKODTT139	TKODTT2	TKODTT103	TKODTT87	TKODTT109	TKODTT104	TKODTT57	TKODTT92	TKODTT44	TKODTT153	TKODTT55	TKODTT3	TKODTT91	TKODTT73	TKODTT105	TKODTT128	TKODTT151	TKODTT45	TKODTT75	TKODTT32	TKODTT56	TKODTT31	TKODTT1	TKODTT74	TKODTT20	TKODTT33	TKODTT140
IL17DTT189	0.07542736143426701	0.7899696092150836	1.751712253343166	2.4127245141799696	1.819100182356374	1.0920304324322234	0.9929308480617175	0.9195108639261802	2.8421710107590212	0.25969441079143896	0.2953601385519102	2.41342674733353	2.8844646926023674	1.2325971696186708	0.8119845693018767	1.525211245694919	2.5051388502066114	1.743043722884175	2.9339052870245146	1.879343994026891	1.2007834751764348	0.0	1.1972169083778288	0.8436450046685903	1.0223084711019326	3.535641051022683	3.052975522005391	1.8862418118360098	2.4457574874030077	0.763099949490379	1.501623654572911	1.897291833672446	1.5214271943028097	2.300432679405104	2.175982181246325	1.5825718691284794	3.7827029900687523	3.299337654542738	2.100644231598162	2.6632195624845205	2.4126683957644497	3.8003016905330975	3.5343045556917034	2.67160175081102	1.3347037946582874	3.397180162057252	1.2128388134613775	1.1662480414418308	1.2835330320453928	0.5805225872621451	1.196982205981959	0.9242011271096069	2.416505043867827	2.377116634551383	2.6832500168335685	1.9279181717309422	1.2218430018635025	3.139635630242805	0.5622515065618235	1.9649118314938794	1.347451753630979	1.0849531652188988	1.800184472901729	2.547511808265465	1.643298385877572	0.6175586652902723	1.2894029023561597	2.0803209189772245
IL17DTT87	1.194517176790309	1.2605755277813582	0.8126666640783826	1.25781163988193	0.7335711256558036	0.16652611809524986	0.5871475545820262	0.6007301724944268	2.788943162629605	0.9730603483379459	1.136511270469272	1.4504791790924116	1.8094280552513846	0.4845306030364937	0.7710910642557791	0.38647350249897444	1.4474054635460543	0.5626036559147974	1.7906250198947153	0.7204551818055276	0.6790202732373706	1.1972169083778288	0.0	0.7032323459574306	1.1402289601262825	2.341622731411338	1.8887870853104674	0.6962894446949874	1.2674637764969146	0.9768700304149738	1.597891341379786	1.968482643340847	1.3116310281780834	1.833280410880693	2.945150711105577	1.83661363249717	3.3392056931648533	2.50229909350715	2.42478892588056	2.461501457686444	2.350045211826777	3.1946346173274285	2.4788011822837004	1.9782961513269637	2.0722364898779886	3.012332540840457	1.4262839584256803	0.5604962292269569	1.4221158921653592	1.305131961904405	1.3127119167913694	0.7351132935733037	1.6813593450462208	1.400591157602178	1.8961175122388536	1.8372853811536236	1.7933399144976558	2.825748257149068	1.5290532797144825	1.7435200333268415	2.2087555304172115	0.545659386294962	2.010515561794222	1.5789599777590104	1.606208628556811	1.15188767042303	2.1447141562491394	1.9211485884185586
IL17DTT140	0.7998124585596414	1.3453318636703977	1.4896815125775804	1.6813227131371022	1.406772556816589	0.7109981748684137	0.21903184721210417	0.9274609423753419	2.2678616107156286	0.7525904084722731	0.9656800745851031	2.1458808116396653	2.086209990441973	1.0568658447928831	0.1133901081803177	1.0834050280818486	1.7102191760932195	1.1502480389573868	2.174640360766111	1.1921428713585318	0.3614524071951053	0.8436450046685903	0.7032323459574306	0.0	1.395619449804594	2.863986412114838	2.343852289895827	1.3226992835825095	1.746844333967849	0.2808088986746467	0.9666422125343613	1.3761590064376767	0.793939708104595	1.5175020412931388	2.2505248878811503	1.1710823128133894	3.040871925048827	2.460849822095074	1.7692960162074156	2.005758905327444	1.8232543156696863	3.007142799346173	2.7265332899053956	1.8485126299314238	1.3794466584765421	2.672636837134533	0.7494857334655894	0.3504497325093749	0.7600487928741295	0.6740890666929129	0.6482975513173771	0.22907870469033817	1.5791322034851685	1.551976543911715	1.8470426156381583	1.3034461447483596	1.0931867570495655	2.436236762047844	0.9353446105883246	1.266084849741558	1.5333416539663751	0.28466202819339326	1.3659118492053355	1.723646050709183	1.0254961266222868	0.49644322527492113	1.4819272233152152	1.4254044957888659
IL17DTT128	1.0855034578859721	0.32487415822265553	1.1448055903196126	2.3134194509105024	1.3762982593225768	1.0003033234691643	1.42530743540466	0.5760250655343432	3.6505292075290194	0.8270122765317921	0.7367052700204247	1.678205860694628	2.910940055032203	0.7760923415549708	1.4182001551202632	1.2185297459735704	2.56280036016684	1.5549421543940098	2.8349637264157876	1.7938570713658422	1.6284649715483903	1.0223084711019326	1.1402289601262825	1.395619449804594	0.0	3.2182127859236576	2.8632498335862824	1.6126480802203866	2.2789386045569535	1.517537416988203	2.3207543607361316	2.7262291956891076	2.188655454645496	2.866651745230089	3.1949977645723147	2.474216619949313	4.39163131413951	3.6381960612333626	3.0361090773785793	3.3927679663481984	3.203877898610706	4.295974967954213	3.5725002443324407	3.0870084556339212	2.349051232039672	4.038148219146347	2.0570617451641136	1.532139397449014	2.1007191534069007	1.5371365749391153	1.9937473326300181	1.463829319382936	2.7979071849770345	2.53920512039902	3.0244660880317147	2.6849266159555305	2.1988927076952365	3.820442115345148	1.5830088552786945	2.6589457392368434	2.367388101325534	1.4681564393826876	2.686243764224564	2.713569055649373	2.4108748988106994	1.5033943466960524	2.2997629241562714	2.8104606262454386
IL17DTT217	3.5275043992811974	3.4614097673042763	2.1232197242923703	1.2024375168730947	1.9006015744243976	2.4580970929350814	2.682202101613294	2.804771691686505	3.8144534093655476	3.3137572191085045	3.465860949108172	1.8757336536861349	1.1689016438866273	2.486602287589822	2.926692155396315	2.066176432479176	1.3807207980398983	1.824077260598067	0.8850363445261669	1.6960445622793332	2.5779496419414443	3.535641051022683	2.341622731411338	2.863986412114838	3.2182127859236576	0.0	0.6331859995581758	1.681138904129188	1.1184657131873967	3.125021748342322	3.308431872820833	3.4707973164312964	2.9066572714334393	2.699032863111107	4.895079225986314	3.584647396485739	3.4872187017851832	2.2029206570608357	4.036262723531456	3.389498903970255	3.526351454539192	3.0338877129151105	1.240068925727015	2.2964893692137944	4.128703710327308	3.395772862263762	3.3212970899158045	2.527039603655744	3.265944134124997	3.535573503939206	3.197026891696251	2.8254918357080254	2.1756768453930966	1.6486039460113677	2.069372834323961	3.2215404092167526	3.8015792083494553	3.4204356191500502	3.795270181577822	3.026937183637164	4.326805809307141	2.5874113318548413	3.646674219697627	1.604356254438268	3.185229454269346	3.3590630827194667	4.263441106458262	3.1747708467164313
IL17DTT127	3.0366570646386677	3.0703735276488495	1.8641173243263356	0.7064411013633282	1.6177272063781316	2.0069585196265374	2.1502800302654403	2.4147563128945895	3.244326285500141	2.8501527040144676	3.017420581414877	1.811935939719747	0.6566976417718225	2.1224209823430007	2.3949212570621294	1.6816287934495282	0.8060115415117902	1.4263932486234607	0.5464285620868007	1.2503589288901718	2.0511856222241223	3.052975522005391	1.8887870853104674	2.343852289895827	2.8632498335862824	0.6331859995581758	0.0	1.311477000464159	0.6672625100887586	2.5922458368995467	2.7296986853315865	2.8747984190664093	2.3396920366936294	2.133587046823727	4.304250603785201	3.008699304717325	3.010957964061966	1.7759171949618089	3.440905854902739	2.818525864025817	2.9417664190049644	2.596525855005154	0.9473256076941647	1.7442867899687657	3.5578183953965508	2.8814972357924153	2.75214822637812	2.001461757709628	2.703837747028677	3.015546758428669	2.634140817205415	2.279600532319262	1.6232739126188667	1.1006756111280982	1.528236715336777	2.63072565492793	3.232417872411923	2.893515855472564	3.271223451439561	2.4500293627292873	3.7585081408172516	2.060447899132257	3.0622587441287856	1.0387319897059262	2.6102137382347728	2.8336997445215752	3.6893110115299317	2.5855441574283335
IL17DTT50	1.886669246633725	1.8225401563635926	0.6646416169212054	0.7377896111601656	0.37901971596824713	0.8156030512517214	1.1746842820460364	1.1359675521835422	3.0665317014445246	1.651933682411672	1.7976020406868694	1.0340974597727537	1.372793026333181	0.8416060692859358	1.399460844574574	0.40238401896245485	1.0879876104819486	0.19440136364946498	1.2283272784393444	0.3474056745669089	1.1382621537603324	1.8862418118360098	0.6962894446949874	1.3226992835825095	1.6126480802203866	1.681138904129188	1.311477000464159	0.0	0.6832089555181085	1.6030194651068312	2.067617802931008	2.3840853451891952	1.6995109360854777	1.9681404820636628	3.5480995107136484	2.3307536489616094	3.353639801251447	2.297397372195333	2.9003862202115425	2.6868631355412527	2.6602949318290943	3.104778634602949	2.026247777046508	1.9281963072737902	2.694357983505917	3.0842533784528112	1.9648492106942468	1.052297802592367	1.9310817913850555	1.9640378967629248	1.836890634598214	1.3379230116939986	1.6351068473362176	1.1542038991085888	1.7728161545494197	2.193731543751233	2.390974201139513	2.9500084201938286	2.2079999009641447	2.041449475794948	2.854952237985029	1.0899143862873961	2.4725883159538866	1.3168022052074304	2.016215002387453	1.8037388754018433	2.7959157749169163	2.2314104733352904
IL17DTT103	2.4323027970619004	2.4756015358860117	1.3041127762006763	0.1573412229620726	1.0204429768150325	1.4009482931783859	1.5694658221229134	1.7934539303400894	2.9730742427198944	2.235773613739137	2.4039540907513492	1.4289303676316991	0.7426020812859833	1.5139465008184634	1.8120184923317277	1.0654225220140474	0.5780091655500301	0.7729474670112559	0.5808544298649634	0.5928292122544198	1.4624826907155326	2.4457574874030077	1.2674637764969146	1.746844333967849	2.2789386045569535	1.1184657131873967	0.6672625100887586	0.6832089555181085	0.0	2.007954806303977	2.247881548057973	2.4683722682558376	1.8464814302892565	1.824087526415041	3.8218102617087375	2.525010101560601	2.992847766504385	1.811746928939452	3.025724025088165	2.5588283158088103	2.619512216891532	2.6617874723639727	1.3598648452026756	1.5945397290324832	3.0281195085979884	2.786585445706064	2.2298346193326126	1.4097700882218356	2.178482368540683	2.4176021867521125	2.10265445919963	1.717885867473371	1.361610568432387	0.7817959462620382	1.3918495356754184	2.2349960527116775	2.703264196665582	2.7188926696622495	2.679903515492412	2.050982046916667	3.221119542951157	1.471544767142536	2.614829538653259	0.8641019667765124	2.1450035250622443	2.2412768162130723	3.1616283070330087	2.2219443385262125
TKODTT152	0.7019028233808924	1.4083884064238523	1.7508062834511804	1.9338112169453514	1.6810929921997835	0.9669378386911981	0.4640935201581939	1.1146034002576024	2.150939293460562	0.7625221995746095	0.9619200845827095	2.4141228115823714	2.2991187426228135	1.2939875626852975	0.22721802940338004	1.3592251062250502	1.926985123711405	1.4291523625128508	2.4135414636791896	1.4614531554573587	0.5687060763608062	0.763099949490379	0.9768700304149738	0.2808088986746467	1.517537416988203	3.125021748342322	2.5922458368995467	1.6030194651068312	2.007954806303977	0.0	0.8078406641105345	1.2280108515030557	0.759127266149839	1.5400949513045774	1.9763246749983177	0.9669308323541469	3.0299113579745276	2.568704459930484	1.5578634347023	1.9331025369884425	1.711342835075065	3.045737046683215	2.9214793789158833	1.9366901533367984	1.1007919823642038	2.647540606936125	0.5458474915772917	0.5982997772681897	0.5839396129353022	0.4332053104731659	0.47854129773869525	0.3681029753207693	1.6909721979493881	1.746853450960211	1.9666171577146045	1.2056168992975416	0.8228095041137878	2.392089843232339	0.6989801895022166	1.212504957396409	1.2541213881362463	0.5415286563548762	1.1765217790006863	1.9092471792759649	0.9128615643327547	0.2486761647289989	1.2079780243376803	1.3478625509013369
TKODTT21	1.4296730572556433	2.207030188231529	2.400452781822712	2.1280862798400033	2.2545970714794548	1.6373389108243852	1.027410446013188	1.8913545045034876	1.3486665791408479	1.557386860096827	1.7442754646661278	3.0212051362932235	2.276369948944642	2.0121899976751947	0.9220388933037784	1.948302832321945	1.9553176253628872	1.8958711113259141	2.5040982290131186	1.8145028584006802	0.9536128487990888	1.501623654572911	1.597891341379786	0.9666422125343613	2.3207543607361316	3.308431872820833	2.7296986853315865	2.067617802931008	2.247881548057973	0.8078406641105345	0.0	0.43612553015452454	0.415178716055066	1.0121165424506746	1.6009659150368707	0.284064250886593	2.338992708308625	2.169904340002841	0.8420179272836802	1.1753285670700286	0.9169126685431861	2.450497565583017	2.7902607379874804	1.5321463656707845	0.9407258992920443	1.9413325383228304	0.2897119079984729	1.0520771067318135	0.2521533501242546	0.987298183108511	0.3324856721794592	0.9345400246118192	1.3881576912350548	1.7101075720026597	1.6499515500413842	0.4550299814089449	0.6306841287116625	1.6637322720143806	1.171704105126619	0.556080712407365	1.1872995816876202	1.0530385668246591	0.41329380764841783	1.8183872793377949	0.20368153073259096	0.8979030597085514	1.170785764500473	0.6174745960680816
TKODTT141	1.8234480490211344	2.6098727005089772	2.771046175574695	2.3354390617301455	2.608857566557224	2.0127128320985306	1.4043587121351713	2.3016623236330047	0.9538504933581707	1.966747236138222	2.1493212442822043	3.3683218565889277	2.3745334085161223	2.404059771338852	1.3247795908723157	2.303851738360207	2.0919336661522085	2.2238681036795955	2.6604331086054818	2.106884675166043	1.324915888701179	1.897291833672446	1.968482643340847	1.3761590064376767	2.7262291956891076	3.4707973164312964	2.8747984190664093	2.3840853451891952	2.4683722682558376	1.2280108515030557	0.43612553015452454	0.0	0.7171565805330464	0.9392839658106844	1.532017542872282	0.4330581591683153	2.0238616738593356	2.0782995428145323	0.5661634691663493	0.8322194323429901	0.5306611253299721	2.2015812478150973	2.806714824263296	1.4613953597264449	1.1033964109941015	1.6228608410263452	0.7019739217462362	1.418390015493798	0.6871525139245025	1.3868724048112564	0.7630450382541895	1.3083426407680827	1.4131251150543116	1.8441128964654576	1.6303426252352393	0.26885895156206807	0.8760230534331642	1.3512556839033798	1.5293023041482914	0.5098718401675247	1.3445335811839383	1.42558938697879	0.2797380840957967	1.9072937829813081	0.42682250935070065	1.311116926949127	1.3281748854630522	0.3893675698411285
TKODTT19	1.4581772279074738	2.131265098023752	2.09208173413616	1.7246614451927136	1.9131791048795577	1.383786886990714	0.79921777642812	1.696326507229613	1.500860910565756	1.5067721366112188	1.7131928799612286	2.6846018081902603	1.888589261473314	1.7591224286536413	0.7864454137535631	1.6280473406845064	1.5626503302763637	1.5296428737243457	2.0962477448217323	1.4248915906417359	0.6399902179325619	1.5214271943028097	1.3116310281780834	0.793939708104595	2.188655454645496	2.9066572714334393	2.3396920366936294	1.6995109360854777	1.8464814302892565	0.759127266149839	0.415178716055066	0.7171565805330464	0.0	0.7937024345298893	2.012560895763088	0.6816744474835844	2.279676984820464	1.8884033706958372	1.2199058497180428	1.2228028820527548	1.0645766360421043	2.303053962849978	2.4317967537241487	1.2564944258471507	1.302764040053912	1.901106435246662	0.5006520781022424	0.751389887483839	0.4104098902725598	1.08200265480212	0.4057103692411225	0.7705032254125064	1.0516479336911042	1.3134426972649327	1.3312897261694985	0.5595627497279534	0.9723917274738727	1.6484237155842656	1.3306537337797442	0.4753302433118841	1.539347432671755	0.7827984141441333	0.7852414583946186	1.439781283423316	0.31715029982746745	0.9411606760899981	1.5155116088398581	0.6580742849191608
TKODTT123	2.2389744161427996	2.855006360109399	2.520562059322414	1.6710837997095103	2.2746083654859177	1.9422929360975731	1.4497646395469062	2.337397117321323	1.1541651664007653	2.2628796290045297	2.4740404722618665	3.0020993137645102	1.5478240985932035	2.3121712904940055	1.5211277261017815	2.05021052800038	1.3439819708119312	1.8386729415429666	1.8609654113722551	1.632118282603558	1.247505523254294	2.300432679405104	1.833280410880693	1.5175020412931388	2.866651745230089	2.699032863111107	2.133587046823727	1.9681404820636628	1.824087526415041	1.5400949513045774	1.0121165424506746	0.9392839658106844	0.7937024345298893	0.0	2.4586493921299133	1.1986889945001773	1.5364547686544894	1.1635977697723154	1.4539624029434386	0.7468956972870243	0.843596021123763	1.5123541220699503	1.9233823640158454	0.5649748614191242	1.9407367252122905	1.1900523292360456	1.2355518662789733	1.3379330674618393	1.1501786414971356	1.8742812653719807	1.1780567060630158	1.4582518714593429	0.5287120481777969	1.0749300364415317	0.724773629944792	0.6768425956419342	1.6419533041807042	0.9986343022750596	2.1137310201725206	0.47396354431783966	2.1900325562790557	1.3986043762210665	1.1420515389223234	1.0994194339302712	0.8198269468385941	1.7336995728537585	2.1700381033406693	0.5600257572408569
TKODTT69	2.113028753824373	2.9428766381633618	3.7178175123362585	3.7110106798205034	3.6565702452938846	2.9193793625776228	2.385253431009597	2.9909022315834695	1.962710327770086	2.3931611812500875	2.467368090746024	4.384799561651119	3.8613024190827585	3.2337225394834355	2.174581127437904	3.3301145345393772	3.5440117970822085	3.3740052679099994	4.104334842594273	3.3488268289346848	2.4242539189372034	2.175982181246325	2.945150711105577	2.2505248878811503	3.1949977645723147	4.895079225986314	4.304250603785201	3.5480995107136484	3.8218102617087375	1.9763246749983177	1.6009659150368707	1.532017542872282	2.012560895763088	2.4586493921299133	0.0	1.3450064741601486	3.2587011751384507	3.5886951851006765	1.0505873311216918	2.1489288067092085	1.813830306322107	3.5765791373723603	4.3313726768610685	2.992419723331521	0.8868173621473824	2.8832598111381027	1.6021705804204205	2.4969704721395196	1.666669720393456	1.7482890669870552	1.7357713507781083	2.236851953103114	2.929654546038244	3.305664894119174	3.160101987646324	1.7925326891877913	1.1621319404225694	2.6008428359090847	1.6263769440766518	2.004482282453578	0.8300888776169236	2.4596716726990624	1.3247655519320363	3.3976424182537883	1.7539290999996557	1.8409804759065083	0.9047983787740947	1.9114981926664258
TKODTT93	1.509003372557211	2.3305750290072997	2.6355306517391286	2.404749410273634	2.5004511392343565	1.8665911943963898	1.2634166493225636	2.076348177284581	1.2904634337426248	1.6769051989686838	1.8466470540381357	3.2688035375456836	2.54187486057635	2.2270140644926157	1.1225391865247074	2.1955327167919547	2.228634711133759	2.1546861736988183	2.7705460025967574	2.08250489550867	1.2024463473433524	1.5825718691284794	1.83661363249717	1.1710823128133894	2.474216619949313	3.584647396485739	3.008699304717325	2.3307536489616094	2.525010101560601	0.9669308323541469	0.284064250886593	0.4330581591683153	0.6816744474835844	1.1986889945001773	1.3450064741601486	0.0	2.399873973544278	2.359978046271743	0.6256576742601331	1.208102973370179	0.9030263886207599	2.56739728638156	3.0404952606293585	1.7433041962242264	0.7594185369964916	1.998058608249868	0.4307906369410006	1.3026414122119994	0.4197058279365734	1.0302251067895478	0.5259257571818721	1.1591866876822654	1.621969435695136	1.9757402250486864	1.8779279849337391	0.5769293151427889	0.5029775224618802	1.700410313645148	1.1653998370595646	0.7248098247245607	1.0124021719716612	1.2977248788487843	0.2304977562642985	2.0817978720061583	0.4167905330455765	0.989956384261902	1.0234493007686503	0.7319707907638284
TKODTT127	3.715732875520028	4.374848672464695	3.9696582685624353	2.8396239651070228	3.6983536471599217	3.4505539071202476	2.970770128979575	3.8671563757730754	1.3014451169667907	3.7734109892363876	3.981071286895383	4.356966950919034	2.397173087116996	3.819810493107199	3.0321063212222823	3.51285568709271	2.4214740107078048	3.26077017600548	2.7781048947740477	3.0155851891529335	2.7826727013719177	3.7827029900687523	3.3392056931648533	3.040871925048827	4.39163131413951	3.4872187017851832	3.010957964061966	3.353639801251447	2.992847766504385	3.0299113579745276	2.338992708308625	2.0238616738593356	2.279676984820464	1.5364547686544894	3.2587011751384507	2.399873973544278	0.0	1.3148605005093095	2.2533680794175868	1.1982216964635435	1.531835592559062	0.5362358478187795	2.3160044844225274	1.4304451024273948	3.1034632717722364	0.4021706298108016	2.61830729759114	2.867597129047155	2.5480327462122068	3.31160882971987	2.606522465050223	2.961753868758199	1.7218752119323937	2.2396003338144714	1.6061701090729879	1.8913208090289664	2.889918265026309	0.723855243116202	3.5102547704456084	1.8292216584908076	3.339404169336603	2.9257248104620186	2.2237723534251708	2.130900319201686	2.173865679815975	3.1951176853061463	3.3337117321051823	1.7267374104951452
TKODTT43	3.248404711136233	3.709484460304343	2.9553439328314224	1.6698109845748346	2.654489048448339	2.6430881163066355	2.338636864733786	3.0826329269983996	1.918036688832725	3.202865547561269	3.414869344379136	3.2243130125750334	1.1504246492974932	2.9429831077549116	2.4894730062940487	2.5565518712594346	1.2727531414222137	2.2466846069720816	1.4943701425416018	1.9794258368901474	2.119733811643048	3.299337654542738	2.50229909350715	2.460849822095074	3.6381960612333626	2.2029206570608357	1.7759171949618089	2.297397372195333	1.811746928939452	2.568704459930484	2.169904340002841	2.0782995428145323	1.8884033706958372	1.1635977697723154	3.5886951851006765	2.359978046271743	1.3148605005093095	0.0	2.5514090120294415	1.5464295670144022	1.8241834213828108	0.903432080321446	1.0950706857832555	0.6848216297545318	3.103772802640861	1.2635096527427816	2.3701801265278366	2.176026273758966	2.281186712006486	2.9498374915249816	2.292364547787564	2.402240374244468	0.8833146494679877	1.149917965602294	0.6396734609922256	1.8279825739610893	2.8004198794022392	1.3472056325769965	3.211345235547423	1.636321648376658	3.352647411793977	2.255219284809099	2.2914117830245346	1.0136656264530681	1.9770021407122935	2.791703573316485	3.328673325738912	1.6892047512602064
TKODTT129	2.025740103957983	2.869153025409712	3.232815344603609	2.8949461270653156	3.0949912578881054	2.4489763571309595	1.8423161833651616	2.671153443629936	0.985440053069548	2.2294744238387754	2.3823060792737993	3.8571512962529857	2.9354639288119007	2.8237054886572155	1.7073797438919605	2.782254917463145	2.6572177145344122	2.7327220190472805	3.2201159159977784	2.6372995036344715	1.7947289707001075	2.100644231598162	2.42478892588056	1.7692960162074156	3.0361090773785793	4.036262723531456	3.440905854902739	2.9003862202115425	3.025724025088165	1.5578634347023	0.8420179272836802	0.5661634691663493	1.2199058497180428	1.4539624029434386	1.0505873311216918	0.6256576742601331	2.2533680794175868	2.5514090120294415	0.0	1.103908414499936	0.7648003981314774	2.5365298370962135	3.3476207354883685	1.9776048177965415	0.9530389988729207	1.8642901459823795	1.022337960744537	1.888369781608392	1.0366646281593181	1.5673337947077752	1.1306370768561942	1.72276475000635	1.9560233054645977	2.405239888566972	2.162425328916562	0.8205815940468475	0.8979409922042891	1.5799614928688424	1.6230310340797522	1.0399865628031373	1.1504535866626204	1.882018848560432	0.443473149207338	2.46855302659047	0.9094700201617798	1.5560146291177728	1.170557714193335	0.9031265022532851
TKODTT111	2.5923865749057935	3.3243117087954244	3.2039438039801236	2.4056392344264927	2.9797081739154243	2.5456158106588154	1.9814035263652783	2.9063185625134573	0.4259553238777477	2.6919928117642566	2.890093985442159	3.7189327176070837	2.2227836428881678	2.9356070490039667	1.9802304621365927	2.726049510219315	2.0558262083378467	2.5501256410168867	2.570658650759676	2.359547078466469	1.8252721105466911	2.6632195624845205	2.461501457686444	2.005758905327444	3.3927679663481984	3.389498903970255	2.818525864025817	2.6868631355412527	2.5588283158088103	1.9331025369884425	1.1753285670700286	0.8322194323429901	1.2228028820527548	0.7468956972870243	2.1489288067092085	1.208102973370179	1.1982216964635435	1.5464295670144022	1.103908414499936	0.0	0.3437781854569944	1.4352528608047355	2.4776739136990433	1.109627886919734	1.906417031945747	0.7964572797970172	1.4627809605148694	1.9233653586488757	1.4035458289333274	2.1617309746878903	1.4751987902067725	1.934912214834361	1.2340227067224765	1.8044584824196992	1.3334044052749463	0.7357096158881826	1.6943611917413077	0.5272854451736748	2.338071517813917	0.7498771878755708	2.144744720659173	1.9627940672360764	1.0265873031842754	1.7938952759438822	1.0353059378462226	2.064299489039442	2.1410411186196665	0.5880685842326863
TKODTT110	2.3398150981662234	3.108605937157425	3.1252318785528885	2.4721811602002615	2.9253785502333476	2.4179355860986185	1.8259340739502212	2.7446939290546983	0.4496495810906119	2.466234630904251	2.6559320175547207	3.680584275975875	2.3743511540415683	2.8101887066693547	1.78694691928267	2.648803587585071	2.159615638419111	2.510694889067352	2.7008847531362634	2.348673247427722	1.6964425599950341	2.4126683957644497	2.350045211826777	1.8232543156696863	3.203877898610706	3.526351454539192	2.9417664190049644	2.6602949318290943	2.619512216891532	1.711342835075065	0.9169126685431861	0.5306611253299721	1.0645766360421043	0.843596021123763	1.813830306322107	0.9030263886207599	1.531835592559062	1.8241834213828108	0.7648003981314774	0.3437781854569944	0.0	1.7769740729692907	2.698710257739704	1.310546122516869	1.5726929247738273	1.1322035069442609	1.2035108494624311	1.796979186068001	1.1577787763565603	1.8950362023225935	1.2394783940706544	1.7570636009397622	1.3671940451466016	1.9022391103250964	1.5204790740928418	0.522491069649361	1.3784423623686872	0.8514849735948764	2.049142350382097	0.6335582712510424	1.8077744187798508	1.8238995516038585	0.7028508702065377	1.9223570934627638	0.81523767352975	1.814466817385027	1.807306380013138	0.43361511816320414
TKODTT139	3.738738333573714	4.318665822140038	3.748934496850532	2.515561561765267	3.46404827515293	3.317455242213194	2.907414271231385	3.757786530027033	1.6632043007674757	3.754944821023461	3.9669386484023037	4.068766513049257	2.0035514180877563	3.6647919955564303	3.010269896727187	3.3146116261401795	2.0942289541910046	3.036775990961534	2.381631270343366	2.7768401437442085	2.7105702869127306	3.8003016905330975	3.1946346173274285	3.007142799346173	4.295974967954213	3.0338877129151105	2.596525855005154	3.104778634602949	2.6617874723639727	3.045737046683215	2.450497565583017	2.2015812478150973	2.303053962849978	1.5123541220699503	3.5765791373723603	2.56739728638156	0.5362358478187795	0.903432080321446	2.5365298370962135	1.4352528608047355	1.7769740729692907	0.0	1.8300709593323485	1.2169639682281366	3.301294420823469	0.7413248483319542	2.708120472112149	2.7814984889470598	2.6324570546797434	3.3773379237028367	2.6714667844907285	2.9249398502963366	1.5248103489837577	1.9558865118758382	1.3340674641317867	2.017332949349315	3.0496066428369315	1.0259351721163792	3.601532943817226	1.9064360225434247	3.545121082260025	2.8477390727720273	2.423837623772784	1.8156169579469552	2.2701615688112717	3.239895367562311	3.527374436577235	1.8514234633873774
TKODTT2	3.5007092420964927	3.728325140045405	2.662729871718665	1.2895640407328348	2.377251726661509	2.6147348174784835	2.5493357427034797	3.0632392176599423	2.8865621368053684	3.373780973072137	3.5681184477902366	2.711417296899368	0.6782325853124441	2.8230502750192588	2.7672439490885163	2.378863324470868	1.0391303938578156	2.0720411631782976	0.9110357267541588	1.82460477691147	2.3860300921421933	3.5343045556917034	2.4788011822837004	2.7265332899053956	3.5725002443324407	1.240068925727015	0.9473256076941647	2.026247777046508	1.3598648452026756	2.9214793789158833	2.7902607379874804	2.806714824263296	2.4317967537241487	1.9233823640158454	4.3313726768610685	3.0404952606293585	2.3160044844225274	1.0950706857832555	3.3476207354883685	2.4776739136990433	2.698710257739704	1.8300709593323485	0.0	1.3901432508588456	3.7098677257404136	2.290939024771216	2.907211580950793	2.3836336863780474	2.839010903918353	3.3488792198722273	2.80454658063431	2.652107664841582	1.435299138728251	1.1947976935352465	1.1988691378012712	2.5479847771477915	3.3851946005943043	2.3892581680971565	3.615309231641528	2.3569181708181075	3.9401685425403463	2.457062586758567	3.027610717310455	1.015500753577835	2.6271036146701734	3.168670228320441	3.8863700161702512	2.4477117957667884
