"KO"	"BioGeo.Itg.02.FP407.S7"	"BioGeo.Itg.02.FP411.S11"	"BioGeo.Itg.04.FP419.S19"	"BioGeo.Itg.04.FP423.S23.Rep1_S87"	"BioGeo.Itg.06.FP431.S32"	"BioGeo.Itg.06.FP435.S36"	"BioGeo.Itg.08.FP443.S44"	"BioGeo.Itg.08.FP447.S48"	"BioGeo.Itg.10.FP455.S57"	"BioGeo.Itg.10.FP459.S61"	"BioGeo.Itg.12.FP467.S69"	"BioGeo.Itg.12.FP471.S73"	"BioGeo.Itg.16.FP479.S81.Rep1_S86"	"BioGeo.Itg.16.FP483.S86"	"BioGeo.Itg.18.FP491.S94"	"BioGeo.Itg.20.FP503.S6"	"BioGeo.Itg.20.FP507.S10"	"BioGeo.Itg.22.FP515.S18"	"BioGeo.Itg.22.FP519.S22"	"BioGeo.Itg.24.FP527.S30"	"BioGeo.Itg.24.FP531.S34"	"BioGeo.Itg.26.FP539.S43"	"BioGeo.Itg.26.FP543.S47"	"BioGeo.LYZFP303"	"BioGeo.LYZFP307"	"BioGeo.LYZFP315"	"BioGeo.LYZFP319"	"BioGeo.LYZFP327.Rep1_S105"	"BioGeo.LYZFP339"	"BioGeo.LYZFP351.Rep1_S106"	"BioGeo.LYZFP355"	"BioGeo.Lyz2.01B.FP207.S55"	"BioGeo.Lyz2.01B.FP211.S59"	"BioGeo.Lyz2.02B.FP219.S67"	"BioGeo.Lyz2.02B.FP223.S71"	"BioGeo.Lyz2.03B.FP231.S79"	"BioGeo.Lyz2.03B.FP235.S83"	"BioGeo.Lyz2.04B.FP243.S92"	"BioGeo.Lyz2.04B.FP247.S44"	"BioGeo.Lyz2.05B.FP255.S52"	"BioGeo.Lyz2.05B.FP259.S56"	"BioGeo.Lyz2.06B.FP267.S64"	"BioGeo.Lyz2.06B.FP271.S69"	"BioGeo.Lyz2.07B.FP279.S77"	"BioGeo.Lyz2.07B.FP283.S81"	"BioGeo.Lyz2.08B.FP291.S89"	"BioGeo.Lyz2.08B.FP295.S93"	"BioGeo.Mouse10A_FP109"	"BioGeo.Mouse10A_FP113"	"BioGeo.Mouse1A_FP01"	"BioGeo.Mouse1A_FP05"	"BioGeo.Mouse2A_FP07"	"BioGeo.Mouse2A_FP11.REP1_S55"	"BioGeo.Mouse3A_FP13"	"BioGeo.Mouse3A_FP17"	"BioGeo.Mouse4A_FP23.Rep1_S92"	"BioGeo.Mouse5A_FP25"	"BioGeo.Mouse5A_FP29.REP1_S53"	"BioGeo.Mouse6A_FP31"	"BioGeo.Mouse6A_FP35.Rep1_S93"	"BioGeo.Mouse7A_FP37"	"BioGeo.Mouse7A_FP41.REP1_S54"	"BioGeo.Mouse8A_FP85"	"BioGeo.Mouse8A_FP89"	"BioGeo.Mouse9A_FP101"	"BioGeo.Mouse9A_FP97"	"BioGeo.SLCFP001"	"BioGeo.SLCFP005.REP1_S24"	"BioGeo.SLCFP019a"	"BioGeo.SLCFP023.REP1_S26"	"BioGeo.SLCFP071.REP1_S27"	"BioGeo.SLCFP077"	"BioGeo.SLCFP091.REP1_S29"	"BioGeo.SLCFP095"	"BioGeo.SLCFP109"	"BioGeo.SLCFP113"	"BioGeo.SLCFP127"	"BioGeo.SLCFP131.REP1_S33"	"BioGeo.TL1A_FP_625.REP1_S16"	"BioGeo.TL1A_FP_629"	"BioGeo.TL1A_FP_637"	"BioGeo.TL1A_FP_641"	"BioGeo.TL1A_FP_673.REP1_S20"	"BioGeo.TL1A_FP_677.REP1_S21"	"BioGeo.TL1A_FP_685.REP1_S22"	"BioGeo.TL1A_FP_685"	"BioGeo.TL1A_FP_689.Rep1_S104"	"BioGeo.TL1a_FP_101.REP1_S6"	"BioGeo.TL1a_FP_127"	"BioGeo.TL1a_FP_131"	"BioGeo.TL1a_FP_139"	"BioGeo.TL1a_FP_143"	"BioGeo.TL1a_FP_193.Rep1_S85"	"BioGeo.TL1a_FP_197.REP1_S10"	"BioGeo.TL1a_FP_205"	"BioGeo.TL1a_FP_209.REP1_S11"	"BioGeo.TL1a_FP_229.REP1_S12"	"BioGeo.TL1a_FP_233.REP1_S13"	"BioGeo.TL1a_FP_241"	"BioGeo.TL1a_FP_61"	"BioGeo.TL1a_FP_65"	"BioGeo.TL1a_FP_73.REP1_S3"	"BioGeo.TL1a_FP_77.REP1_S4"	"BioGeo.TL1a_FP_77"	"BioGeo.TL1a_FP_85"	"BioGeo.Vil1.01B.FP07.Rep1_S107"	"BioGeo.Vil1.01B.FP11"	"BioGeo.Vil1.02B.FP19"	"BioGeo.Vil1.02B.FP23"	"BioGeo.Vil1.03B.FP31"	"BioGeo.Vil1.03B.FP35.REP1_S38"	"BioGeo.Vil1.04B.FP43.Rep1_S88"	"BioGeo.Vil1.04B.FP47"	"BioGeo.Vil1.05B.FP55"	"BioGeo.Vil1.05B.FP59.REP1_S37"	"BioGeo.Vil1.06B.FP67"	"BioGeo.Vil1.06B.FP71"	"BioGeo.Vil1.07B.FP79"	"BioGeo.Vil1.07B.FP83"	"BioGeo.Vil1.08B.FP92.REP1_S41"	"BioGeo.Vil1.08B.FP94.REP1_S42"	"BioGeo.Vil1.09B.FP104"	"BioGeo.Vil1.09B.FP106"	"BioGeo.Vil1.10B.FP116.REP1_S44"	"BioGeo.Vil1.10B.FP118.REP1_S45"	"BioGeo.Vil1.13B.FP152"	"BioGeo.Vil1.13B.FP154.REP1_S47"	"BioGeo.Vil1.14B.FP164"	"BioGeo.Vil1.14B.FP166"
"K01990"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91101E-05	0	0	0	0	0	0	0	0	5.4858173E-05	6.2604391E-05	2.3816372E-05	2.1029648E-05	0.000150018419	0.000230680872	8.444983E-05	0.00030139752	5.3594317E-05	0.00010407481	4.128415E-05	0.000131891374	4.6071514E-05	6.9961266E-05	6.8633038E-05	0.0001562339	0.00019193629	0.000363202967	4.5478849E-05	0.000158085516	0.000146168818	0.000356784913	5.0130578E-05	7.5123551E-05	3.2742852E-05	1.6652956E-05	1.36263E-05	3.989782E-05	6.9171243E-05	5.34482051E-05	0.000108062162	4.7482707E-05	4.093806E-05	4.5690667E-05	8.60706353E-05	3.0841648E-05	3.379534E-05	5.9076951E-05	6.149784E-05	1.6403132E-05	2.1712999E-05	1.3410476E-05	2.98483E-05	2.6655265E-05	0.0001209102937	6.4855487E-05	0.000240404553	3.4925352E-05	2.2185596E-05	2.6829024E-05	4.3768509E-05	0	0	0	2.9991389E-05	7.3317021E-05	0.000145726658	8.2021037E-05	0.000132379871	2.3503414E-05	6.6278477E-05	0.000115072575	0.000113446697	0.0001577968	0	3.0589739E-05	2.18329E-06	7.4759357E-05	0	6.7800747E-05	0.00015287162	4.5677188E-05	0.0001171868423	6.6878087E-05	0.000384739972	0.000102338946	8.21984927E-05	0.000124431124	0.0001086834495	0.000157090938	0.0001512175	3.3985895E-05	7.4834679E-05	0.000125537973	8.4450957E-05	0.000207009248	0.000123792999	4.02285565E-05	0.0001662425719	0.000466375084	0.000265808601	6.2782194E-05	0.00012542091	0.0001346111	0.000158934728	0.000330768161	3.6529549E-05	7.708089E-05	7.0882829E-05	0.00060606478	0.000127216143	0.000637452518	7.6023309E-06	4.464805E-05	5.7043072E-05	0.000163174029
"K01991"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.03344E-06	9.91541E-06	2.07896E-06	1.26412E-05	2.55653E-05	2.26156E-05	1.4159E-05	0	4.03016E-06	2.70567E-05	8.91134E-06	5.17416E-06	2.04279E-06	2.00949E-05	1.16737E-05	1.65302E-06	6.24377E-06	7.60031E-06	7.07249E-06	1.41857E-07	9.12801E-08	0	0	0	0	0	0	0	0	0	0	0	0	1.08695E-05	5.63483E-06	0	0	1.802266E-05	1.582515E-05	0	0	3.76198E-07	0	4.73221E-05	5.52099E-05	0	0	0	5.35699E-07	0	0	7.99481E-05	1.19675516E-05	7.73747E-06	3.4683222E-05	1.43058E-05	1.11717E-05	0	0	0	0	0	0	1.18419E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25666E-07	0	0
"K01992"	0	0	0	0	0	0	0	0	0	0	7.32813E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.4207331E-05	3.1037302E-05	2.4934994E-05	1.1826423E-05	5.2212265E-05	8.2948419E-05	3.679441E-05	9.4916219E-05	2.4721229E-05	3.548834E-05	1.8789313E-05	3.9244044E-05	6.8500352E-05	0.000113775234	0.000119540742	0.0002857978	7.2799632E-05	0.000109105518	2.3183567E-05	8.5966656E-05	5.7352688E-05	8.954552E-05	2.1311498E-05	2.7660473E-05	4.7470948E-05	3.4257541E-05	0	6.088394E-05	0.000119741073	0.00011490441	0.000161202655	5.7163224E-05	5.6438927E-05	0.000109197406	8.44846338E-05	4.1504732E-05	5.664707E-05	0.000123257989	0.00011236162	1.6496812E-05	3.35231836E-05	3.034799E-05	2.1990249E-05	4.0813136E-05	0.0001614214281	4.7841658E-05	0.000112385294	4.7555426E-05	2.9204875E-05	3.1518152E-05	1.2520516E-05	0	0	5.440612E-05	7.2418485E-05	2.0747662E-05	7.6945582E-05	5.7972181E-05	4.0882545E-05	9.292935E-06	1.957531E-05	6.8676111E-05	6.8824904E-05	4.659748E-05	0	6.209665E-06	0	0.000103508444	5.05109E-05	5.404267E-05	0.00018401568	3.74980694E-05	7.4925432E-05	5.1744542E-05	0.000466540018	0.000157214708	6.58796877E-05	0.000136777467	0.0001029603133	0.000149342225	0.00018948522	2.1061741E-05	3.9813556E-05	3.2829699E-05	7.2687957E-05	0.000116536105	4.6942879E-05	3.3264057E-05	6.4781256E-05	0.000119412349	0.000118330533	1.96437884E-05	4.9940517E-05	3.40179E-05	6.8536126E-05	0.000112085562	1.6008288E-05	1.780366E-05	4.041991E-05	0.000205433229	4.6195866E-05	0.000166131021	7.39841E-06	5.80979496E-05	2.7192133E-05	7.0446331E-05
"K01993"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.226448E-06	2.79408E-06	7.081527E-06	2.975893E-06	5.085543E-06	6.100826E-06	4.71772E-06	8.92608E-06	4.06957E-06	0	2.980081E-06	3.4567E-06	5.972504E-06	3.7111E-06	6.183778E-06	0	9.234046E-06	5.43299E-06	3.758617E-06	7.18911E-07	7.118345E-06	1.05833E-06	4.609112E-06	5.1546E-07	1.5213508E-05	7.30493E-06	0	1.19764E-05	3.0476059E-05	2.4231546E-05	2.162877E-05	9.77292E-07	2.743727E-06	2.9249E-05	1.1504584E-05	7.796414E-06	3.66143E-06	2.918186E-05	1.23457E-05	4.124858E-06	6.556149E-06	8.18925E-06	9.649845E-06	1.1435976E-05	8.485054E-06	1.3990791E-05	9.32527E-06	9.89662E-06	1.77035E-06	1.1729124E-05	2.55983E-07	0	0	0	2.157893E-05	4.89728E-07	0	1.4883224E-05	1.38059E-06	1.928579E-06	0	2.1927717E-05	2.3677833E-05	0	0	1.88573E-06	0	8.312847E-06	0	3.717165E-06	0	1.64691E-05	1.1989132E-05	5.80396E-07	0	1.14862E-05	3.7695753E-05	5.364338E-05	3.54820336E-05	6.335185E-05	6.734011E-05	5.74531E-06	7.927672E-06	6.27384E-07	7.1361E-06	7.05238E-06	7.902691E-06	1.013633E-06	9.401293E-06	8.0978E-07	8.333948E-06	6.82462E-07	5.208769E-06	0	5.45581E-06	1.86584E-06	1.85588E-06	0	8.427334E-06	0	6.1382634E-06	4.41917E-07	3.921765E-06	2.0745948E-05	4.376233E-06	0
"K01994"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.90279E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K01995"	0	0	0	0	4.12655E-05	0	0	0	0	0	7.42879E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.10331E-07	6.449906E-06	3.0045E-06	4.85829E-06	3.61462E-05	5.40619E-05	2.39383E-05	6.6283953E-05	6.784423E-06	2.72759E-05	2.62791E-06	3.19459E-05	1.377119E-06	2.39611E-06	0	0	5.0655497E-05	0.00010053635	5.502193E-06	3.597946E-05	3.3045601E-05	9.99429E-05	5.72679E-06	1.956071E-05	0	5.99708E-07	0	3.34811E-06	0	3.003486E-06	0	0	1.69152E-07	1.45366E-06	5.1290886E-06	6.67931E-07	0	2.59148E-06	2.53647E-06	5.5778E-07	1.47026E-06	0	0	5.11255E-07	6.2442524E-06	1.3902755E-05	6.71494559E-05	5.5126E-06	8.27473E-06	2.217556E-06	1.0767759E-05	0	0	0	3.10279E-06	1.58955E-05	2.6655916E-05	0	0	3.79372E-06	2.546013E-06	0	0	0	0	2.0612E-07	0	0	0	0	0	3.67873E-06	1.29359346E-05	5.03043E-07	2.29944E-06	4.11009E-07	0	2.37315E-07	2.157346E-07	0	0	5.54436E-07	1.57164266E-05	3.100214E-05	1.43091E-05	4.104455E-05	2.8024308E-05	6.9766972E-06	3.95575254E-05	0.000130412832	6.21586E-05	1.5023204E-05	2.6645955E-05	4.98265E-05	3.47513E-05	8.292227E-05	3.531073E-06	2.130724E-05	1.2717857E-05	0.000162489247	3.4001063E-05	0.000174632301	0	1.00639E-06	6.737034E-06	3.9679328E-05
"K01996"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.221304E-06	3.294737E-06	3.093528E-06	3.84304E-06	3.90064E-05	4.6261E-05	1.79469E-05	6.821E-05	7.609414E-06	2.29534E-05	3.16859E-06	3.48413E-05	8.73285E-07	2.6534E-06	0	0	4.94751E-05	9.436205E-05	5.059153E-06	3.039855E-05	3.0298198E-05	8.727154E-05	9.056122E-06	1.814319E-05	0	6.35564E-07	0	4.10093E-06	3.3002E-07	1.894156E-06	0	8.90147E-07	4.08074E-07	1.530568E-06	1.00940666E-05	5.84466E-07	0	2.310995E-06	5.12413E-06	9.4909E-07	1.68656E-06	0	0	1.843657E-06	6.097574E-06	1.3061617E-05	6.0765332E-05	4.12615E-06	3.79521E-06	2.222256E-06	1.24009E-05	0	0	0	1.5981E-06	1.6362E-05	2.498143E-05	3.25108E-07	0	2.92293E-06	5.38957E-06	7.34555E-07	5.32633E-07	0	9.70901E-06	1.318442E-06	2.74334E-06	0	0	0	0	6.32105E-06	1.0048546E-05	4.47043E-07	1.3441E-06	8.34073E-07	6.54262E-07	0	4.939878E-07	0	0	2.758956E-06	1.48701993E-05	3.337407E-05	1.6211195E-05	3.8951567E-05	2.3073796E-05	7.965685E-06	3.9065898E-05	0.000125422566	6.1469499E-05	1.5014201E-05	2.5754597E-05	6.79407E-05	3.3492629E-05	8.822787E-05	6.465125E-06	1.822194E-05	1.389611E-05	0.000162061458	3.0331253E-05	0.00016679984	1.74395E-07	1.255731E-06	7.461622E-06	4.02567E-05
"K01997"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.599643E-06	1.322338E-06	3.342126E-06	2.3135321E-06	3.6846007E-05	5.57545E-05	2.2937931E-05	7.17435E-05	5.903098E-06	2.54156E-05	3.05065E-06	2.63765E-05	9.61759E-07	1.13122E-06	1.033951E-06	0	4.5586051E-05	9.11812E-05	5.857928E-06	2.61104E-05	3.1892278E-05	9.24168E-05	1.0296357E-05	1.53052E-05	0	0	0	2.36786E-06	1.039193E-06	7.44777E-07	0	0	1.35121E-07	8.76069E-07	6.3093421E-06	4.88127E-07	1.68629E-06	2.93838E-06	4.441E-06	9.75481E-07	1.33228E-06	0	0	9.34519E-07	3.4738833E-06	1.5404701E-05	5.98292227E-05	2.25762E-06	1.66632E-07	1.842742E-06	1.03661E-05	0	0	0	1.198101E-06	2.0750129E-05	2.342454E-05	1.41727E-06	0	1.655935E-06	1.059022E-05	2.143097E-06	2.512654E-06	0	6.10637E-06	1.99243E-06	0	4.12859E-07	0	8.58512E-07	0	4.446779E-06	7.027201E-06	1.211999E-06	0	7.77906E-07	8.46853E-07	2.38603E-07	8.139538E-07	1.16433E-06	0	2.308661E-06	1.59393243E-05	2.87672E-05	1.567404E-05	4.11731E-05	3.3025227E-05	6.2281406E-06	4.12690185E-05	0.000126451	6.1667E-05	1.494723E-05	2.9188248E-05	2.47357E-05	3.8514415E-05	8.94059E-05	5.406035E-06	1.05479E-05	1.4634924E-05	0.000159743617	2.9346299E-05	0.000153681	0	6.8505E-07	8.3650094E-06	4.06633E-05
"K01998"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33771E-07	9.29258E-06	2.531727E-06	9.10345E-06	3.4763E-05	5.7142198E-05	1.93412E-05	7.3441882E-05	5.613894E-06	2.58699E-05	2.66152E-06	3.16863E-05	0	7.9686E-06	8.63684E-07	0	5.0568982E-05	0.00010892412	7.630603E-06	4.105518E-05	2.8277E-05	9.937163E-05	9.0262E-06	2.65642E-05	0	1.603507E-06	0	0	3.4125E-07	4.4619393E-06	0	0	1.10987E-07	1.5918E-06	5.428934E-06	8.03576E-07	0	2.75618E-06	2.51727E-06	2.47406E-07	1.6868E-06	0	0	4.87927E-07	9.821031E-06	1.7143858E-05	6.757472E-05	8.46967E-06	1.387355E-05	2.491165E-06	1.3270685E-05	0	0	0	9.045165E-06	1.77882E-05	3.402373E-05	0	0	1.126658E-05	4.33201E-06	0	0	0	1.37454E-05	0	0	0	0	0	0	6.597066E-06	7.11158E-06	1.386604E-06	6.58436E-06	2.73151E-07	0	0	3.53633E-07	0	0	2.188211E-06	1.7815658E-05	3.948821E-05	1.402062E-05	4.172723E-05	3.6587964E-05	7.1315774E-06	4.0351262E-05	0.00013185333	6.7385691E-05	1.6770555E-05	2.6680901E-05	4.8514E-05	3.33691E-05	9.358934E-05	4.902585E-06	2.337249E-05	1.3584523E-05	0.000162863657	3.0773171E-05	0.00015159007	0	8.73755E-07	8.10819E-06	4.2191669E-05
"K01999"	0	0	0	0	0	0	0	0	0	0	6.68398E-05	0	0	0	0	0	0	0	0	0	0	0	0	9.69735E-07	4.400345E-06	2.711323E-06	3.64676E-06	3.39072E-05	5.04308E-05	1.8626E-05	6.56255E-05	6.67626E-06	2.37672E-05	2.12595E-06	3.08035E-05	0	3.00858E-06	6.408E-07	0	4.5083139E-05	9.029382E-05	3.402946E-06	2.972803E-05	2.71024E-05	9.092449E-05	7.38075E-06	1.744001E-05	0	3.42092E-07	0	2.5547E-06	0	2.9084914E-06	0	0	2.81995E-07	1.11958E-06	4.322408E-06	0	0	1.33725E-06	5.50931E-06	0	1.16046E-06	0	0	7.36732E-07	6.763874E-06	1.435632E-05	6.419726E-05	5.19604E-06	5.08783E-06	1.576893E-06	1.2267292E-05	0	0	0	4.42135E-06	1.7235E-05	2.887142E-05	4.43052E-07	0	4.93853E-06	1.834177E-05	2.58433E-07	0	0	9.90593E-06	0	0	0	0	0	0	8.79098E-07	5.623557E-07	3.68224E-07	2.05901E-06	2.00916E-07	1.065299E-06	4.4296E-07	8.046097E-07	0	0	1.045433E-06	1.6853775E-05	3.156513E-05	1.24424E-05	4.178974E-05	2.5922713E-05	7.744675E-06	3.8611321E-05	0.00012267092	5.53616E-05	1.6525434E-05	2.38626E-05	3.07152E-05	3.24545E-05	8.499446E-05	3.130912E-06	1.695741E-05	1.3383115E-05	0.00015954656	2.9312886E-05	0.00017335833	2.6377E-07	1.218899E-06	6.993916E-06	4.1455209E-05
"K02000"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.54021E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16573E-08	0	0	2.42966E-07	0	0	0	0	0	0	0	0	0	0	0	9.81529E-07	0	0	0	0	0	0	0	0	0	0	0	1.00482E-06	0	0	0	1.17941E-07	0	0
"K02001"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00011E-07	4.80251E-07	0	1.04278E-06	0	0	0	4.76152E-07	0	0	0	0	0	3.18889E-06	0	0	0	1.14092E-06	0	2.84266E-06	0	0	2.82013E-06	1.31941E-06	3.63218E-06	0	8.2032E-07	0	4.46868E-07	0	0	7.84102E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4231E-06	6.92282E-07	0	0	3.19636E-06	3.65705E-06	0	1.96325E-06	0	0	6.2286E-06	0	1.90614E-06	0	0	2.34181E-07	0	0	0	9.33089E-06	2.79807E-06	7.38528E-06	6.32463E-06	4.26161E-06	1.44817E-06	1.69694E-07	0	0	0	5.21472E-07	1.3298827E-05	2.2459E-07	0	0	0	0	0	0	0	5.60861E-07	0	1.52267E-06	7.31725E-07	7.76135E-07	1.09621E-06	4.378889E-06	2.0318487E-05	0	0
"K02002"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1139E-07	0	4.51512E-07	0	0	0	3.5266E-07	0	0	0	0	0	3.72134E-06	0	2.06578E-06	0	1.75261E-06	2.48295E-08	1.63299E-06	0	0	2.53322E-06	1.54983E-06	2.32683E-06	0	1.14684E-06	0	1.20991E-06	0	0	9.0574E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3894E-06	0	0	0	7.45443E-07	9.89865E-07	0	3.9726E-06	0	0	2.195E-06	0	8.29299E-07	0	2.74757E-07	0	0	0	3.0092E-07	5.31695E-06	1.8135E-06	5.24719E-06	3.68706E-06	3.81338E-06	1.64289E-06	0	0	0	0	0	1.3325983E-05	0	0	0	0	4.15962E-07	0	0	0	5.13218E-07	0	8.57697E-07	7.31725E-07	4.15768E-07	5.42094E-07	4.1445535E-06	1.8377657E-05	0	0
"K02003"	0	0	0	0	0	0	0	0	0	0	8.81121E-05	0	0	0	0.0001505382	0	0	0	0	0	0	0	0	0.0001838615188	0.000118983369	9.17873668E-05	0.000110307651	0.000235307827	0.000328579118	0.000206285229	0.000457500936	0.000124139546	0.000152353145	0.000120538248	0.000194061856	8.0962543E-05	0.000114211691	0.000126152932	0.00025520122	0.000337039066	0.00055122962	0.0001790418459	0.000271862439	0.000214537177	0.000538841752	0.000109435805	0.000135270143	7.8542452E-05	4.0563983E-05	8.531215E-05	0.00010743731	0.00012908864	0.0001261992716	0.000195404412	6.6708006E-05	5.9173768E-05	0.000112822018	0.0001691867733	0.000101262382	5.121755E-05	0.000138977896	0.00010149528	0.000133024372	6.8327225E-05	4.696328E-05	0.000113211615	5.78797447E-05	0.0001913757666	0.0001061245134	0.0003339470833	6.9613312E-05	4.46930679E-05	6.3393464E-05	0.000123353236	2.34831E-05	0	4.894334E-05	7.7286373E-05	0.000115875505	0.000317955881	9.0928868E-05	0.000101818238	5.9902017E-05	0.000123949742	0.000105262852	0.000108101851	0.00013137156	0	0.000156809113	0.00030326237	7.8604302E-05	4.28697E-05	9.5283886E-05	0.00024136163	5.9045013E-05	0.000166973821	0.0001313538888	0.000428407214	9.37263211E-05	8.5399199E-05	0.000153901426	0.00010797923041	0.000177955528	0.00017117916	0.000144686497	0.0001430263847	0.000211851663	0.000150721303	0.0003192361	0.000237769595	0.0001576843615	0.0002589307739	0.000699118412	0.000404262045	0.0001100818419	0.000249794131	0.0002609207	0.000283804062	0.000538456179	0.000151266755	0.00014354133	0.000148486066	0.000997424054	0.000200151441	0.001011885753	9.203196E-06	5.6354988E-05	0.0001682511822	0.000336696931
"K02004"	0	0	0	0	0	0	0	0	0	8.14548E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108837333	9.1627518E-05	4.2740433E-05	3.6111432E-05	0.000131879994	0.000195585337	0.00012633488	0.00023247188	6.3831987E-05	7.846214E-05	7.0941885E-05	9.781746E-05	8.4325905E-05	0.000196661447	0.000134190796	0.00022234	0.000182492069	0.000290341456	9.7914412E-05	0.000152213567	0.000136103129	0.000252554609	5.929485E-05	6.8395726E-05	7.7254439E-05	3.3557828E-05	6.812674E-05	6.162008E-05	0.00013557111	0.0001421763594	0.000183002433	5.393517E-05	8.380742E-05	0.000129964966	0.0001619644713	9.7486611E-05	5.117797E-05	0.000160642589	0.00010049542	7.3240267E-05	4.7803021E-05	3.870881E-05	8.6436469E-05	4.4069905E-05	0.000177380107	8.0619802E-05	0.000230032513	4.358993E-05	3.7472725E-05	4.28856957E-05	3.4936199E-05	0	0	1.03321E-05	5.84031411E-05	6.8730514E-05	0.000242301001	0.000133729046	8.83122E-05	3.963171E-05	6.6792E-05	0.000176405463	0.000166056807	3.477032E-05	0	9.132711E-05	3.786129E-05	0.000335221816	0.0001122037	0.000137266924	0.00028017543	0.000157196968	0.0001410365787	0.00011692999	0.000571778589	0.000531210645	0.000186738515	0.000138469469	0.0003013947322	0.00020481941	0.00019200442	0.000102141224	8.1994863E-05	0.000107972983	0.000119180347	0.000192586891	0.000124182586	0.0001030724373	0.0001544198362	0.000358358298	0.00024274269	5.2626338E-05	0.000131446377	0.0001233957	0.000160528279	0.000302049146	7.6054467E-05	0.00010672108	9.9400764E-05	0.000500359908	0.000114372802	0.000452409611	3.1227579E-05	0.0001889171504	9.6621115E-05	0.000147658494
"K02005"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2124859E-05	3.973088E-05	4.7006742E-05	8.322801E-05	1.0284793E-05	1.34237E-05	1.2680037E-05	1.9702677E-05	5.710748E-06	5.33834E-06	8.166437E-06	5.76675E-06	1.9535263E-05	3.542632E-05	3.9903721E-05	0.000100565	1.5769042E-05	3.9041243E-05	1.2093808E-05	3.6036385E-05	1.3410338E-05	1.525492E-06	5.069876E-06	9.83435E-07	3.6573322E-05	1.540171E-05	0	4.909809E-05	5.2581848E-05	4.5255881E-05	4.623877E-05	2.5549884E-05	1.846509E-05	6.8501709E-05	3.0678059E-05	2.4923883E-05	0	5.4757394E-05	3.647782E-05	7.830299E-06	1.474127E-05	9.15997E-06	1.5868934E-05	2.4729942E-05	4.586352E-05	2.4567212E-05	2.074635E-05	2.972744E-05	1.9841647E-05	2.2330456E-05	7.2549629E-05	0	0	1.00962E-05	3.154668E-05	7.063538E-06	1.62293E-06	3.5723688E-05	1.092241E-05	5.218462E-06	0	3.9679526E-05	3.5854369E-05	8.71061E-06	0	3.3228831E-05	0.000233017	2.571114E-05	0	8.5155225E-05	6.31901E-05	4.989351E-05	2.931179E-05	9.998052E-06	4.5433281E-05	2.3817703E-05	8.5138342E-05	5.4279033E-05	8.04895163E-05	9.115233E-05	9.346094E-05	1.4305781E-05	1.5368713E-05	1.470891E-06	1.5894767E-05	2.071487E-05	1.6815287E-05	9.78286236E-05	1.85660766E-05	6.20064E-06	1.1333311E-05	1.0234204E-05	1.1412523E-05	0	1.042862E-05	2.239482E-06	6.471476E-06	0	2.2302704E-05	6.414962E-06	1.6565856E-05	7.2957E-06	1.99437E-05	0.000105586335	7.994233E-06	6.56603E-05
