	Vil1.03B.DTT33	Vil1.05B.DTT57	Lyz2.07B.DTT281.S123	Vil1.010B.DTT117	Vil1.05B.FP57	Lyz2.02B.DTT221.S61	Itg.02.FP409.S9	Lyz2.04B.FP245.S42	Lyz2.06B.DTT269.S111	Vil1.09B.DTT105	Itg.20.DTT505.S100	Itg.24.DTT529.S24	Vil1.09B.FP108	Itg.26.DTT541.S37	Itg.02.DTT409.S1	Itg.06.DTT433.S26	Vil1.10B.FP120	Vil1.08B.FP96	Vil1.01B.FP09	Vil1.02B.DTT21	Itg.22.DTT517.S12	Vil1.06B.FP69	Itg.16.FP481.S84	Vil1.03B.FP33	Itg.08.FP445.S46	Itg.24.FP529.S32	Lyz2.06B.FP269.S67	Vil1.04B.DTT45	Lyz2.03B.DTT233.S73	Lyz2.07B.FP281.S79	Vil1.07B.DTT81	Vil1.04B.FP45	Itg.12.FP469.S71	Itg.06.FP433.S34	Lyz2.05B.FP257.S54	Itg.18.DTT493.S88	Vil1.013B.DTT153	Vil1.02B.FP21	Itg.04.DTT421.S13	Vil1.014B.DTT165	Vil1.06B.DTT69	Itg.10.DTT457.S51	Vil1.13B.FP156	Lyz2.05B.DTT257.S98	Vil1.08B.DTT93	Itg.20.FP505.S8	Itg.22.FP517.S20	Lyz2.03B.FP233.S81	Lyz2.02B.FP221.S69	Vil1.07B.FP81	Itg.16.DTT481.S76	Itg.12.DTT469.S63	Vil1.14B.FP168	Lyz2.04B.DTT245.S86	Itg.18.FP493.S96	Lyz2.08B.DTT293.S135	Itg.10.FP457.S59	Lyz2.01B.FP209.S57	Lyz2.01B.DTT209.S49	Vil1.01B.DTT09	Itg.04.FP421.S21	Itg.26.FP541.S45	Itg.08.DTT445.S38	Lyz2.08B.FP293.S91	SLCFP021	SLCFP069	SLCFP111	SLCdtt075	SLCFP051	LYZFP317	SLCFP093	SLCdtt021	SLCdtt111	LYZdtt317	LYZdtt305	LYZdtt329	SLCFP075	LYZdtt341	SLCdtt051	LYZFP305	SLCFP129	LYZdtt365	SLCFP003	SLCdtt069	SLCdtt129	LYZdtt353	SLCdtt093	LYZFP353	SLCdtt003	LYZFP329	LYZFP341	SLCFP165	SLCdtt165	SLCFP147	SLCdtt147
Itg.20.DTT505.S100	0.5369840050289865	0.9837143137447267	0.49288646659116647	0.6670496180835869	0.6831553417048077	0.5592639306620096	0.5647960505264441	0.47170061268421926	0.6101164004795235	0.822916326330578	0.0	0.4789592207721735	0.821157811586323	0.5182844243792325	0.4054303779088953	0.6061864919158232	0.7023980740370185	0.683902941365772	0.554286376946047	0.46805572132517176	0.44473769957640924	0.6523568591631688	0.6551845776672487	0.516354247257203	0.5636585815733653	0.513032578373662	0.6184909493597109	0.6501162908281929	0.49004135209985206	0.4944237918215613	0.9439825108839851	0.5800614169774073	0.5781356856137568	0.4791321204194596	0.6665473362189606	0.6607733275257874	0.9067405800594521	0.49898954225283026	0.5973183430030589	0.5878327654905584	0.9338767564937039	0.44895004853790216	0.8614841522091431	0.5580148257189422	0.8717443116544641	0.35791978593240936	0.4483683301518044	0.6186899063049793	0.597210692346007	0.7048077469726544	0.5275315517184566	0.45488652872395946	0.8424601334237095	0.6345901013613809	0.6449146196116484	0.5368932038834952	0.49945988727152163	0.5315189983479698	0.6066334222428389	0.4760478477912781	0.4217561300882005	0.572504909837529	0.4589556191081453	0.42752331121569087	0.7011157309084383	0.5896895324091569	0.6676222997279185	0.5125227264294461	0.566454332104028	0.8309281687481456	0.5735235830360682	0.7457033672795662	0.6771048252911813	0.8548409012131716	0.6960198823142429	0.7563030721958456	0.5164363706638323	0.9440948181998242	0.603693342604421	0.897744170071424	0.5247587532446946	0.9787333531310142	0.4642026825633383	0.5293572669368848	0.42044977898235086	0.7921563210068262	0.5281522703029212	0.6485718046597341	0.624663381939319	0.7832974719338504	0.6162234823868745	0.654787035887247	0.6947070012170327	0.4816045845272206	0.5267211734156783
Itg.24.DTT529.S24	0.47599727241732015	0.9848730828733503	0.5312586349820393	0.5305756488967236	0.5397321600864498	0.5431887908403706	0.4160039390638755	0.47211161827069376	0.48808134061382036	0.7220074753218542	0.4789592207721735	0.0	0.8170372709400752	0.2881802299809653	0.38616479371621887	0.6319536646847159	0.6799610293207967	0.724946096630561	0.6052483527381259	0.5109675055378824	0.3790862167845536	0.5341744999038763	0.564668165107243	0.5352847533425966	0.49739039665970775	0.2213375218993536	0.42099181355077064	0.6335339517099766	0.5019035298466088	0.5379440086729163	0.939247145380707	0.5330553515101759	0.4951069050808021	0.5096867602785374	0.5020208127804474	0.5785372522214628	0.9019598598079431	0.50053229584035	0.5589695149662713	0.4333710727427116	0.9292011675701436	0.5001414097722471	0.8549998147988098	0.3882234498425319	0.8641501850518313	0.520970746689492	0.3508724832214765	0.6869341488871089	0.6188393089426978	0.6366594968671093	0.5097638289355533	0.36069496894495856	0.7446569573609405	0.5974459320288362	0.5694520960884796	0.5763284028243055	0.46294169099282334	0.516990439443705	0.5756792088211891	0.5412008737632396	0.4044346819436611	0.38122167972180265	0.41581825456808785	0.4336665998223852	0.5926978638614586	0.6324050240947533	0.474098477428546	0.5418309400658299	0.6229208639835074	0.8506991913505786	0.6009255112703389	0.6377474548887548	0.5239055486892604	0.8816851142349669	0.7098345116030015	0.7478518355219977	0.5124301334286844	0.9479865606817995	0.6343681305647367	0.9078419787014772	0.599760890105864	0.9775603875426324	0.45415522980786077	0.5657282324894993	0.5859446495629398	0.8221172729380699	0.5797527808992311	0.4968330704997285	0.6106203395832923	0.7151618618134965	0.5948049207284366	0.513517172291489	0.6306498041280995	0.5444431958647039	0.5660056853636553
Vil1.09B.FP108	0.8128738187882156	0.9953570626220499	0.8805318626356451	0.8250678984623939	0.7950409989149961	0.8856966293352992	0.7966865149977956	0.8585853066844423	0.90327502150846	0.8948576526005461	0.821157811586323	0.8170372709400752	0.0	0.8297076921522466	0.7188078088219728	0.6668413432928616	0.38338494939497464	0.7210020071798044	0.6960519390918619	0.853078921674086	0.8708888550746691	0.7937392932280946	0.6066535042749528	0.6792786836759992	0.7113136176066025	0.7550746305237617	0.8747885681754733	0.8704125511453963	0.8790076988879384	0.8584831814920311	0.982594478600746	0.7457111855274727	0.6696595936956162	0.664976520411397	0.82611388155536	0.6265593561368209	0.9371440008222127	0.7242503317510219	0.688116542947584	0.7593746743095362	0.9772066161326624	0.8106082746527414	0.8878422413750476	0.7775317538597798	0.9687985277945101	0.7477521594232469	0.7568363083934675	0.7247066415615286	0.6997551361416389	0.6715080860761713	0.69146312355796	0.7792084988968175	0.8189091788608054	0.9241887036927969	0.6801368634538707	0.8138615653853117	0.68933655977162	0.8506244492687274	0.9205285571142284	0.8458088858789986	0.8186705404574325	0.728290272784023	0.7846745690682974	0.8057931265506088	0.771876682111307	0.9019958244414756	0.9005383466275825	0.892304032084471	0.9040638207147446	0.771611557075376	0.8188705307336769	0.9044683772369404	0.9299301709607513	0.8505805399611387	0.7455104707501243	0.6756465282128485	0.8858220980977995	0.8774565470131649	0.9267535086435413	0.8580006802510745	0.9011894927180399	0.9822974288219795	0.8512533468260494	0.9050450676014021	0.7964770499084596	0.8021644279661654	0.8687693635533649	0.8737877765581414	0.8449756386443781	0.7864105763839907	0.6230470329371007	0.7635885581905499	0.6110540271155392	0.8433108838446828	0.6613023192913652
Itg.26.DTT541.S37	0.5109532660647902	0.983986061942802	0.531327731092437	0.5564391691394659	0.5513302926643862	0.573623322535863	0.4450063395368495	0.5051279623844236	0.5269988666691039	0.7214105479580075	0.5182844243792325	0.2881802299809653	0.8297076921522466	0.0	0.4306576758479688	0.6381261015407357	0.6906907824386667	0.7221485494891322	0.6309842486404238	0.49235037396369064	0.3786974894357445	0.5845340396506915	0.5970854599508515	0.5684734603560384	0.45239156599652297	0.31480186342030086	0.5046558479671315	0.47556466466327846	0.5583958640002872	0.54375	0.9393703434972658	0.5243819556537253	0.4735423505289605	0.524677845230304	0.5484001117283759	0.5546218487394958	0.8919399598301213	0.5204056346619393	0.5860123885252383	0.48826395039858284	0.93023391132317	0.5124868325095211	0.8613616825485234	0.44427863213273977	0.8615863902526546	0.5542561520698507	0.4144357993757967	0.6874266133090509	0.6327921122804354	0.6493374859480677	0.5490965553180401	0.3585881142826208	0.7613026951918329	0.6302397000757787	0.5444943199828219	0.48005251994748005	0.44637101371169174	0.5406671058147194	0.5865336519757683	0.5583970895083196	0.4768753443326471	0.3390802616001747	0.4103510676800579	0.48012883349670915	0.5927845382963494	0.6212664501473708	0.5106578241069418	0.6309017402003867	0.620784761904762	0.8487308473734174	0.6266001807949144	0.6655779795729577	0.5681904641136191	0.8544606490967045	0.703275557431345	0.7187364863185625	0.5870864012570113	0.937874459681879	0.6316771815082756	0.9108164532890435	0.6001870732391731	0.975929914795917	0.44857892934596505	0.5793417328079037	0.6100286268353495	0.8306272456144471	0.6044655123333788	0.5474556093112795	0.6288813559322034	0.7254576874270665	0.6200105793494567	0.5450871264824754	0.6566505238682805	0.49697752376765403	0.5666438707471363
Itg.02.DTT409.S1	0.46917057902973397	0.9753685526267417	0.585447630485913	0.555424545682324	0.6044999952691387	0.5681306392561161	0.25888280774910954	0.44891660269165085	0.555108331066993	0.756167731357597	0.4054303779088953	0.38616479371621887	0.7188078088219728	0.4306576758479688	0.0	0.545077984205014	0.5482481179542219	0.7005169797301126	0.5459987279733622	0.539670779241697	0.4622398444852431	0.6361275228994012	0.5933613510112898	0.41413320327318054	0.49224337720805933	0.3342058719490626	0.5178301411290323	0.6466006055601431	0.4752737957439231	0.6077135666754158	0.9399887632558466	0.52938689664648	0.4862554154046697	0.441007735402095	0.5082214790957144	0.5818103489540951	0.8273541235229626	0.4085659242106462	0.49068823076384516	0.45376521559727667	0.9282008295636842	0.4385236670206262	0.7847491509911125	0.4136643150865809	0.8612973218044626	0.46044400592007895	0.3739406200448357	0.6108466913930055	0.5785047435461315	0.6803670566643726	0.4873092148436673	0.4027927249246664	0.6988461099051754	0.6382251210593932	0.5649580653041283	0.5339267107724368	0.38427416027069405	0.5329505384542076	0.6432802640118198	0.49354233749690385	0.4058165161401841	0.3645428349265883	0.4752315747080145	0.4314142974436048	0.6470220060029304	0.6423412018765359	0.5672852233676976	0.5330228988995274	0.6437025153615643	0.8117542888765911	0.521633953791555	0.6832153955595492	0.6197806002801517	0.8575572292631475	0.6740634046861853	0.7125484789271651	0.5817476713421043	0.9445615794695128	0.6507245932779804	0.8916648447748141	0.6083036509349955	0.9795331054503055	0.526234458511136	0.6106292317663444	0.44288705806826345	0.8095648750492117	0.5143884006597248	0.617363708489176	0.5994946913663584	0.7153684745978254	0.5858095501347522	0.431409226229681	0.5528523489932886	0.5183855155181124	0.4888656124126068
Itg.06.DTT433.S26	0.6524025053719197	0.9892349948884701	0.6677965320051651	0.6569592966735703	0.613741356925028	0.7010840049529685	0.7122468780319865	0.669344692873066	0.7249029801566962	0.797195914171351	0.6061864919158232	0.6319536646847159	0.6668413432928616	0.6381261015407357	0.545077984205014	0.0	0.6448533131006575	0.38882722501805017	0.461283591243278	0.6744118011094483	0.6773285009388237	0.615048996185269	0.5929479591694634	0.5609759645103815	0.5502872580534847	0.6229826966674732	0.7393076710052617	0.7092320532544973	0.6826698174628053	0.6444580366114727	0.959901126064268	0.5616124674640045	0.5670497792082002	0.27666626387474325	0.6702589498025698	0.6324499779034151	0.9353659459868698	0.5824694683636253	0.12997426462768785	0.5734330398423994	0.9509481141904563	0.6151156384569546	0.891827908035511	0.5884975730895134	0.9123609464114292	0.569211078767257	0.6392685567359091	0.2800844983566119	0.3286883082607548	0.6227515799708313	0.5126705974518616	0.543308643928681	0.8563118346352686	0.791320979039053	0.6308713560203143	0.6013302769531397	0.49522724149915537	0.6451400240221798	0.7615111684541569	0.6265709587199462	0.5554931919758861	0.5853079946428102	0.5335319953068705	0.5538592543032662	0.608985847599036	0.767611144926276	0.7663407344652712	0.7155932767515394	0.7488288947997545	0.5679920209608093	0.7285174594560748	0.7300667040708185	0.7983703113236792	0.7089361876325639	0.3568182770656593	0.7379575433081897	0.7161365882223768	0.881216918046262	0.7428338673763102	0.729717066413382	0.7483982104571761	0.9767904919565659	0.6966215938514652	0.7376339321678885	0.5307667281205943	0.540688983181415	0.7206224024140772	0.6887394768065992	0.7053783547660285	0.7429057302900732	0.5341026270562239	0.7036640344300445	0.545755869161446	0.7118091658002079	0.5084456648360792
Vil1.10B.FP120	0.6849630587693344	0.9922123495247657	0.7821022777946239	0.688884075117058	0.6419748394207746	0.8000783272033782	0.6579431389853435	0.7292334747077687	0.820333171840644	0.8146848358270278	0.7023980740370185	0.6799610293207967	0.38338494939497464	0.6906907824386667	0.5482481179542219	0.6448533131006575	0.0	0.7336859667083759	0.5611371964825606	0.7323718088970183	0.7635092397900747	0.6450118586372041	0.39473871059358134	0.5100524877988889	0.5177931693336518	0.5778431529999197	0.7761812129857779	0.7779985100571145	0.7828157885020123	0.7453012501496418	0.9704763911923983	0.5691240786408164	0.49549227200991636	0.6054599003171727	0.6960228243414084	0.43343633484856225	0.8838004565163896	0.5350750247543605	0.6677981987611226	0.5935843436203776	0.960929389470215	0.6657424495543641	0.8435972340346855	0.6262054093456241	0.9363145653223329	0.6110651546633491	0.6123992146050048	0.675220308291015	0.6719977215910888	0.4659203733121525	0.5168797517984385	0.6245287045600056	0.7115677811419614	0.8479936169384658	0.517088249958451	0.7376549296842999	0.5132952861252875	0.7441687910021231	0.8585531067914413	0.7345329763843274	0.6895065789473684	0.5348960459503398	0.6262150680766797	0.6665645457770325	0.6159084228746856	0.8184582550310219	0.7947217264466329	0.8099455787282224	0.8073927493213588	0.7671370822723808	0.7096822096822096	0.8264879965907477	0.853535440828249	0.8551985758182198	0.7222935365010732	0.5694355248590487	0.7932916662785607	0.8849570940959124	0.8579370822868333	0.8674470278428211	0.8115590916375223	0.9774673572841516	0.7103834933259449	0.8218358541710107	0.7041836734693877	0.8276951581864948	0.7720183176813593	0.7680265077821011	0.7342118093869486	0.656619574403071	0.46368156241626723	0.5969271845797128	0.5114321718792946	0.704004337633757	0.4986969800596677
Vil1.08B.FP96	0.7728840616893298	0.9923887981016767	0.7533533963886501	0.7431710294317103	0.6577010253642741	0.8052729656981158	0.7773697343906589	0.774759826545267	0.8119406972084947	0.858521301520844	0.683902941365772	0.724946096630561	0.7210020071798044	0.7221485494891322	0.7005169797301126	0.38882722501805017	0.7336859667083759	0.0	0.5843818857323605	0.7480257168465105	0.7435123383277481	0.7039454365134331	0.7072927378055609	0.6255326303400953	0.7002096683000377	0.7024589316449845	0.7937931082677028	0.7870113153522339	0.817288570039627	0.7017869511012605	0.9744594228473936	0.6630277567325573	0.650707012498437	0.5346035735881718	0.7505224841178669	0.7282170525789663	0.9345828486471232	0.6130542431155463	0.4111050934880722	0.6915097560335093	0.9660089782532728	0.7362113356611293	0.9044568365006855	0.6821380991880954	0.9339034724727486	0.5968855167688065	0.6545341876344589	0.4444514818297418	0.5127454311121177	0.7123010191636707	0.6879182487118658	0.667041254457703	0.8697985533172591	0.8760732992335223	0.7170455248258452	0.7172564482507472	0.6365953542116264	0.7174528446088472	0.8072511050305199	0.7746174696803861	0.7098648630513843	0.6921760054590185	0.7220236698293493	0.6642239387337426	0.7627776665999599	0.8181313612396589	0.8289831726059603	0.8051697699890471	0.7535504684765075	0.6165388921259894	0.7906300875906516	0.8395237128746363	0.8395646463799704	0.7387084632150255	0.5157036747281137	0.7354406300556454	0.8117409657771546	0.8833722380103542	0.8065139520598528	0.7457011969986376	0.8064936523986069	0.9723595311645815	0.7258438340837041	0.709757572570467	0.7070204227974131	0.6132434508063828	0.7248487787289332	0.7492736671320228	0.7441601658392887	0.7374208991012365	0.6386510320965918	0.7816171033595884	0.6424975143802748	0.7317858264419554	0.5910779537149817
Vil1.01B.FP09	0.6408255583828103	0.9898687318867051	0.630405274384332	0.6347560401385387	0.4029938010179223	0.6743620899149453	0.7005558655177402	0.6146897222191879	0.7251764705882353	0.8030117677626095	0.554286376946047	0.6052483527381259	0.6960519390918619	0.6309842486404238	0.5459987279733622	0.461283591243278	0.5611371964825606	0.5843818857323605	0.0	0.6340556310268801	0.6296400358775409	0.4584123922983608	0.4275238497139418	0.37907222005518715	0.47886786371616863	0.5590509197547321	0.7048943075168845	0.6758517632994621	0.675397913561848	0.588448356020716	0.959610751570693	0.33570383448997443	0.451125314270136	0.34854569273317293	0.6122058934683785	0.5345110648761112	0.9194149391810862	0.3191275142571624	0.4882944557133198	0.5344386357978591	0.949191542930257	0.6301933818456951	0.8683616533342964	0.5164722447571358	0.9095420103265607	0.42782985976601845	0.5410900851760164	0.46239616071777884	0.40506784077635005	0.4040455027616226	0.436046416471628	0.5244179666065689	0.8705943600867679	0.7764668326629637	0.5034453194462085	0.6011436341115881	0.4165543575920934	0.5558998423842958	0.7072927172686512	0.603167066308967	0.5595565300639264	0.5079880526516862	0.5375344494261857	0.45757639662981153	0.5498831859129353	0.7429392406306793	0.7570530726256983	0.671921842485804	0.6568010746956096	0.6971391391786116	0.7155289132344582	0.7240503832975917	0.7786252013544166	0.8046362517930891	0.6360843524130458	0.5826974894704257	0.6878483028153723	0.8998825384395602	0.6068517602529087	0.8392897063306575	0.6892825639517789	0.9652913929150261	0.6346926936503252	0.6201801729900137	0.4903535424025423	0.7289160624512618	0.6317750490978837	0.609192827205093	0.6763786058332509	0.5485053246121412	0.3783312890276539	0.5970627400274041	0.42427661899558133	0.6032568321166437	0.33788038498370637
Vil1.02B.DTT21	0.33437320793669	0.962029389681433	0.44835313616097483	0.5550562683537319	0.7162758667404238	0.5704291141605597	0.5903841712218031	0.4297579039749984	0.4812984623472204	0.6933173471319493	0.46805572132517176	0.5109675055378824	0.853078921674086	0.49235037396369064	0.539670779241697	0.6744118011094483	0.7323718088970183	0.7480257168465105	0.6340556310268801	0.0	0.3833609323579349	0.7363846906859585	0.6964932160728432	0.6076190069224853	0.6196302226601524	0.5489217134416543	0.5717797231445945	0.5061386138613861	0.4593417851197336	0.46587213328017796	0.902976459368569	0.5892758073464333	0.605810460663594	0.5776045357902198	0.5786609740273331	0.7287079970232984	0.8568016144310366	0.5391395973306443	0.6896267781048644	0.49355157837935065	0.897778545782693	0.36191279637687596	0.8114609877442058	0.5393440258928714	0.8289285074359434	0.6084283000949667	0.5184233537364633	0.703387019496554	0.6706192655379968	0.7495455287650357	0.5999896598076724	0.43424317617866004	0.7583072990627663	0.5408690458414215	0.7285119179669206	0.5236542120325515	0.5917620825295017	0.5929317413292635	0.6204371643976786	0.339845732264285	0.4825378013113375	0.5882687441357937	0.48376387987942154	0.5413249557069536	0.6583880125589877	0.46211003660602085	0.5883183256266732	0.533421163837033	0.5865533861612613	0.8683974804205686	0.5528935965334617	0.6550071609562631	0.6275443168845715	0.9054336046484817	0.741643114706169	0.8024322039409507	0.48670939272956504	0.9641285993601137	0.6485633615678459	0.917123935666982	0.4333315214437137	0.987614225952489	0.46794691822486756	0.5628350208457416	0.4800157307556972	0.8674574785736852	0.5786765623051017	0.6643498081769588	0.6093730150481008	0.7968321917808219	0.7268543858582173	0.6651248214407183	0.756414614799346	0.47551089493470167	0.6342666892612566
Itg.22.DTT517.S12	0.4505461296032466	0.9801114359243435	0.4240509106868554	0.5209276229661493	0.6344759610119374	0.5590962671905697	0.39415217510560097	0.46772366930917325	0.42073768883657053	0.7002307447485678	0.44473769957640924	0.3790862167845536	0.8708888550746691	0.3786974894357445	0.4622398444852431	0.6773285009388237	0.7635092397900747	0.7435123383277481	0.6296400358775409	0.3833609323579349	0.0	0.6434095980207406	0.6344044040135869	0.595823083071238	0.5471623440014776	0.4569436753702205	0.40292003502413	0.5683670492956538	0.498420145538108	0.45203413375669776	0.9228221809897362	0.5522071836287046	0.5398041199292964	0.543940448776308	0.4953278428888185	0.6278031884186687	0.8746417639833896	0.555938983646914	0.6429093457476097	0.4920618592051572	0.9132338453679717	0.4971009942438514	0.8549061302961011	0.4579840962819686	0.8237193693408472	0.555139069344954	0.3834894765525653	0.7188463370572428	0.6572953230762502	0.731257135608271	0.5793705289703991	0.368313958336808	0.774849284357015	0.5038656947205655	0.6107262516543658	0.5687674254725942	0.5507104182564774	0.5459785811830662	0.526928775714138	0.4914457917091806	0.42224402296344743	0.498802567295718	0.4509021670142352	0.5021572720946416	0.6234263233190271	0.4290362762793299	0.46514228338011454	0.5156890130353817	0.5214624238320921	0.8807826152740478	0.5642930327868853	0.5665360280744897	0.5429431628626062	0.903369623344572	0.7438802507488301	0.7996956022536114	0.48111658456486045	0.9619511103776647	0.5559834181418103	0.9259488935856699	0.41049968374446555	0.982776862323286	0.4374799672353004	0.4663387113419794	0.547096622521746	0.8561097570168605	0.5393243303871865	0.549855446884419	0.6657859381997313	0.7492074378372325	0.6798074741835899	0.5917120338019014	0.7293885664056003	0.4430323830235482	0.617467248908297
Vil1.06B.FP69	0.6945803240881229	0.9899319155647853	0.6502468485464724	0.6407644450401546	0.39657216434140174	0.7007555284674387	0.6768122010887532	0.6811021319891939	0.7249690896076006	0.7974308185935527	0.6523568591631688	0.5341744999038763	0.7937392932280946	0.5845340396506915	0.6361275228994012	0.615048996185269	0.6450118586372041	0.7039454365134331	0.4584123922983608	0.7363846906859585	0.6434095980207406	0.0	0.46648280641970674	0.5075454311998671	0.4399299130170479	0.502357028828998	0.6745256434341537	0.6795844816620733	0.7147298773045545	0.584957605061944	0.9570425759194262	0.41486022855275717	0.4657334222137574	0.4904605827486885	0.6001201326079172	0.5108732707020256	0.9267561131971792	0.5115977048586788	0.618416406755723	0.5516448588229061	0.9445819990536243	0.7355011093351146	0.8962356041941214	0.5258742502544441	0.9044320333660922	0.5523368284158335	0.566585635359116	0.6727983600548458	0.6034131191768359	0.39239983161761893	0.46385096162124	0.5254332611231461	0.8719164911638129	0.7885299204427534	0.4719164832232673	0.7368779419165754	0.4839650637350779	0.5907748239036582	0.7109488740821033	0.6909030459579039	0.6056551375915173	0.5095480702268812	0.5145826937415026	0.5457937330952864	0.5239565553006664	0.7874688312377315	0.7094892338507761	0.7249522266796593	0.6788294550675753	0.8300579669164428	0.7454665711293612	0.7072891421875416	0.7145874649424411	0.8722151075070902	0.7745581205765739	0.6672040266172296	0.7032343680882621	0.9278555833643964	0.6960601669771614	0.898766769865841	0.7333827265029635	0.9694575030184278	0.6147998742097444	0.6270581865664512	0.7031560336612975	0.778535082793009	0.6799253832850786	0.5204328944374648	0.7289179208639406	0.6022352612461581	0.49719166521157093	0.6283583007152079	0.5918588606347329	0.6918992382818673	0.5136188168989785
Itg.16.FP481.S84	0.6796420581655481	0.9911122700652998	0.7113051319888506	0.6582799287095673	0.49635790237503835	0.7114483938045358	0.6843703432957516	0.6763320257830517	0.7460286668822071	0.7958664919930392	0.6551845776672487	0.564668165107243	0.6066535042749528	0.5970854599508515	0.5933613510112898	0.5929479591694634	0.39473871059358134	0.7072927378055609	0.4275238497139418	0.6964932160728432	0.6344044040135869	0.46648280641970674	0.0	0.5298376170350448	0.4061619828503474	0.532198129772551	0.7208943563778765	0.7087809964186953	0.7094146497494402	0.6619272684660755	0.9641403516190759	0.39352145903275565	0.40891897412779027	0.5219642321594873	0.6506252072644988	0.20726300232247166	0.9183985596329387	0.45133770611023316	0.5949282088756345	0.5409642921877832	0.9541318755382484	0.6905270119953101	0.8751336255831876	0.5549352999419578	0.9123680742104575	0.5581681476418319	0.546715215370313	0.5964649032013082	0.5576559809846441	0.3367573835345474	0.28636848758259975	0.5139098516580186	0.8375744017896377	0.800589368695455	0.31117211130163447	0.7166217644852164	0.4738539507026031	0.6172529795441647	0.7488914734317075	0.689539811166456	0.6278092249061257	0.5080224163981869	0.523605110163402	0.5911374139222241	0.4888172401652862	0.7871506606386356	0.7121093546199196	0.7207446248446944	0.735722068480074	0.8020188987135213	0.692847098528171	0.7338692849219686	0.709010398133871	0.8590778621697449	0.748635292927135	0.584033033949237	0.7108503830117328	0.8833538414816133	0.6868422842595202	0.8872470914745202	0.7560384098580932	0.9704841062298316	0.6404429981880708	0.7063149103057593	0.658541792000621	0.798238239992988	0.6662376662376662	0.6419234121084739	0.7090438252649751	0.63189246042944	0.3441066993474704	0.584884058864455	0.5032390866616935	0.648351251894076	0.48416137852757574
Vil1.03B.FP33	0.5626226593080118	0.9901308132768493	0.6012506696111336	0.5655070392770527	0.458979236358601	0.6849206103242735	0.53594862210204	0.6050509182057494	0.7044660059762106	0.7680222099757729	0.516354247257203	0.5352847533425966	0.6792786836759992	0.5684734603560384	0.41413320327318054	0.5609759645103815	0.5100524877988889	0.6255326303400953	0.37907222005518715	0.6076190069224853	0.595823083071238	0.5075454311998671	0.5298376170350448	0.0	0.4991413523084887	0.4428360210432211	0.6414061677718135	0.6698278013476416	0.6638571118993579	0.5414732425668027	0.9616853907185967	0.3982035690785562	0.4509252579975562	0.45394840496546235	0.5292336095754722	0.6014620119579046	0.8967220198777702	0.2972321448138327	0.5179921254441442	0.5305630978537231	0.9499379437025269	0.6169136171484692	0.8668121508379888	0.43947840025935897	0.913057461406518	0.4343428261785779	0.41802272154317827	0.5910895624952279	0.539439388423735	0.5454422514359737	0.4950952380952381	0.5072266621322904	0.7904613110237543	0.7739079605928127	0.5724127302149957	0.6558522742604269	0.40799327406623176	0.5626764588710097	0.7065314643602744	0.6276634410067693	0.5411164495517361	0.42394136534032645	0.5675237020762821	0.5298168909180604	0.5960558234548865	0.7221427063046998	0.691647533492343	0.688412239340093	0.6215828517562195	0.7668426593938547	0.673518501944171	0.7129032258064516	0.7198371537676601	0.8303166963274551	0.6942199762464777	0.5812245878296076	0.706218859568186	0.9199044679972006	0.6509297520661157	0.8607092355614152	0.7020579214758973	0.9680110504353202	0.5926081972192555	0.5682772806351465	0.5753881066584146	0.7730045817237409	0.5781959421112373	0.5842025079104652	0.6590322509077732	0.5920272045425654	0.5151334102790414	0.5090472467329387	0.4601749352414362	0.583062075812102	0.36920195231989045
Itg.08.FP445.S46	0.5822848374947691	0.9871228225794119	0.6021371979586658	0.5848238069868331	0.4662564067401478	0.6317528584915556	0.5355960575133353	0.5512751964925413	0.6669186573934079	0.7594796128827542	0.5636585815733653	0.49739039665970775	0.7113136176066025	0.45239156599652297	0.49224337720805933	0.5502872580534847	0.5177931693336518	0.7002096683000377	0.47886786371616863	0.6196302226601524	0.5471623440014776	0.4399299130170479	0.4061619828503474	0.4991413523084887	0.0	0.38850670703063833	0.6280531199226566	0.6134138322673203	0.6534107834375931	0.5528156929007049	0.9512518214333024	0.3420579155697809	0.20939670646999142	0.43389701767010475	0.5733301702778217	0.377027027027027	0.8640437272525666	0.4337722163016948	0.5879248536914466	0.46426096307802606	0.9416049290329018	0.5726493389299826	0.8254895078863682	0.48189070337878154	0.8898863120850116	0.4417412204566698	0.4033779166259885	0.6357381776662007	0.5756123034251325	0.4444648216072024	0.38600267392355614	0.3473119161753847	0.7347409024006496	0.7144852224748295	0.30749864967546436	0.6761545420445269	0.2719303935285996	0.5515174498835972	0.6559240342421409	0.6354155865317671	0.5530046761516267	0.2946554649166472	0.3267833409929325	0.5258799671672059	0.3687564588356872	0.6890001700128282	0.6182409481824095	0.707628358995375	0.6519809496619473	0.8166849615806806	0.5848287928017996	0.6693942828750213	0.6716137516438099	0.869152399565921	0.7226288956337162	0.6855125835414521	0.6393670560853598	0.922195948311617	0.6700628089637176	0.8940953290616999	0.665212902032702	0.9714952203542315	0.5069551777434312	0.6383080644774975	0.6265312532719087	0.786386389063468	0.6425496850299791	0.5325250022125851	0.6752118865752851	0.6491753588303468	0.438135586534441	0.524712597383169	0.5649065885875192	0.5087031891904727	0.483670004828134
